yaw,signal,FxRL,FL,FxFL,sideslipRL,FyFR,slip,roll,FyRR,sideslipFL,steeringangel,gas,vy,yawrate,x,az,vx,y,pitch,RR,longslipFL,longslipRL,longslipFR,rollrate,slip1,FyRL,ay,brake,sideslipFR,signal,longslipRR,FxRR,ax,sideslipRR,pitchrate,FxFR,FyFL,FR,RL
-0.0292512562072917,7.1503807649161,335.57968427181856,91.55161463798753,-77.85190062616022,0.0019442143674759,195.60512047144283,-4.967970620064484e-06,2.249724790530696e-05,164.0432299376761,0.0023821641127475,0.0,0.2231565315255267,-0.0001560818500957,-0.0001400104917444,4928.204838127292,-0.0002006214776048,30.318154800780768,-4862.669721223939,-0.0017317935068876,91.78007368002903,-0.0004821679467807,0.0020122066033047,-0.0004823380412965,-0.000675193194654,6.283180339208967,-162.1671060454187,0.0030790308569262,0.0,-0.002420495330185,0.0,0.0020122357488327,335.5765047788568,0.1134786008220931,-0.0019647214358541,0.0001013814045658,-77.88689583936905,-192.3522323163517,91.55072750978483,91.77966244721416
-0.0292526129360821,6.881931011639206,335.3404283955932,91.55501584346032,-77.85222393940798,0.0019469301895074,195.40965612142637,-2.6867630761854047e-06,1.5982689395520485e-05,163.8034875353429,0.0023844757992953,0.0,0.2230793566881749,-8.633680469410313e-05,-0.0001320550776039,4928.507896627097,-0.0001567575744207,30.319288297509665,-4862.678589942937,-0.0017307831319346,91.78338298837774,-0.0004821368225878,0.0020106607987902,-0.0004823137088425,-0.0006313122266675,6.28318262041651,-162.40889614864906,0.0025091056981538,0.0,-0.0024181970203675,0.0,0.0020110305649944,335.3523206379085,0.1131799639456259,-0.0019620608766458,0.0001007606062208,-77.87979790310786,-192.5541192125884,91.55417845106932,91.78296558029749
-0.0292538878718458,6.57977356375335,335.1025498637124,91.55840622624947,-77.85230911393018,0.0019494373347051,195.2195163564093,-6.696164170032622e-07,9.931301618210272e-06,163.58207859411232,0.0023867260615623,0.0,0.2230023932918872,-2.460578924623198e-05,-0.000123714471901,4928.810966447391,-0.0001101440994183,30.320418809968945,-4862.687458743483,-0.0017297787926689,91.7866789920965,-0.0004821070848028,0.0020091377689962,-0.0004822879761483,-0.0005831662627284,6.283184637563169,-162.6323075380011,0.0019727346536164,0.0,-0.0024159556547732,0.0,0.0020098078683293,335.1278164773772,0.1128818453660817,-0.0019596062430535,0.0001001716632332,-77.87296480180316,-192.75046630316493,91.55762197983194,91.786265007531
-0.0292550779400647,6.245388388285339,334.86609600956507,91.56178629084022,-77.85212696954378,0.0019517316152792,195.0362390677938,1.091910925894219e-06,4.379772908120894e-06,163.37936493655576,0.0023888962580846,0.0,0.222925640121734,2.9360073749945363e-05,-0.0001151280781982,4929.114047556809,-6.251732544970085e-05,30.3215463433883,-4862.696327678029,-0.0017287801553998,91.78996230231554,-0.0004820786388545,0.0020076380866873,-0.0004822609795739,-0.0005318339080536,1.091910925894219e-06,-162.83688608414687,0.0014723754388641,0.0,-0.0024137897609078,0.0,0.0020085680552597,334.90299962427395,0.1125842767951337,-0.0019573614981996,9.961700279327148e-05,-77.86641191602973,-192.9396627576252,91.56105760108892,91.78956030053364
-0.0292561813886429,5.880413303655171,334.6310965880033,91.56515651256908,-77.85165528694556,0.0019538110748667,194.8611740964024,2.608278004574452e-06,-6.457682827743575e-07,163.1955164807019,0.0023909700317442,0.0,0.2228490959026737,7.58718354300778e-05,-0.0001064222511563,4929.417139924141,-1.54931519585969e-05,30.322670903332785,-4862.70519679542,-0.0017277868736326,91.79323354695866,-0.0004820513834054,0.0020061619759574,-0.0004822328603856,-0.0004783503133232,2.608278004574452e-06,-163.02238579808892,0.0010099214538157,0.0,-0.0024117157144493,0.0,0.0020073118079503,334.67789294449216,0.1122872909804622,-0.0019553285046264,9.909700314059856e-05,-77.86014859280489,-193.120299235109,91.56448486338137,91.79285098038548
-0.0292571976567052,5.4866359576424,334.3975918509661,91.56851732561368,-77.85086120767969,0.0019556759332016,194.6954749766784,3.891648618587964e-06,-5.129238172826257e-06,163.0305179378953,0.0023929333709159,0.0,0.2227727747012625,0.0001152932242537,-9.771019237621112e-05,4929.720243518323,2.994513467852009e-05,30.323792486549884,-4862.714066140721,-0.0017267986260012,91.79649335291596,-0.0004820250740669,0.0020047095647514,-0.0004822036245344,-0.0004236928847795,3.891648618587964e-06,-163.1887636137988,0.0005867107825028,0.0,-0.0024097476138017,0.0,0.0020060402769506,334.452559564185,0.1119887989000205,-0.0019535070913767,9.860523362702434e-05,-77.8541613944526,-193.29117383918563,91.56790335190573,91.7961365300733
-0.0292581272432879,5.065985071488396,334.1656427966102,91.57186909728144,-77.84974451134458,0.0019573284745923,194.54009598236843,4.955581423962204e-06,-9.06395314488298e-06,162.8841781709887,0.0023947746850956,0.0,0.2226966878717213,0.0001480312216915,-8.909201441002781e-05,4930.023358308304,7.223667140052694e-05,30.324911086706237,-4862.72293575508,-0.0017258151810646,91.7997423375402,-0.0004819997327293,0.0020032807945917,-0.00048217354683,-0.0003687694543979,4.955581423962204e-06,-163.33617074806494,0.000203539101459,0.0,-0.0024078972694908,0.0,0.0020047549196939,334.22710983250045,0.1116911298762959,-0.0019518951317995,9.813412054676568e-05,-77.8484580964501,-193.4512950789116,91.57131266660804,91.79941641332876
-0.0292589715774756,4.620520993020551,333.93520095111063,91.57521220630618,-77.84831520602134,0.0019587728994207,194.39579347368095,5.814729665583821e-06,-1.245188051085394e-05,162.75613918513108,0.0023964847796603,0.0,0.2226208102421345,0.0001745269177877,-8.065494914050083e-05,4930.326484263208,0.0001098846097517,30.326026714684392,-4862.73180567566,-0.001724836343521,91.80298108085375,-0.0004819752864643,0.0020018747373729,-0.0004821428058365,-0.0003144089477316,5.814729665583821e-06,-163.46493852366743,-0.0001393121398684,0.0,-0.0024061741546864,0.0,0.0020034567465214,334.0015679794398,0.111394550364361,-0.0019504886446496,9.768147648977915e-05,-77.84304640457935,-193.5998824154672,91.5747125021626,91.80269007238066
-0.0292597328914185,4.152425605069366,333.7061876594838,91.57854699594512,-77.84657219841192,0.0019600151862189,194.26313285661928,6.484552392923082e-06,-1.530281038113704e-05,162.64589069932865,0.0023980568716059,0.0,0.2225451320563009,0.0001952467040165,-7.247369902857722e-05,4930.629621352387,0.0001419614882102,30.32713938111955,-4862.740675935622,-0.0017238619443056,91.80621012605656,-0.0004819516122557,0.0020004902305693,-0.0004821115268238,-0.0002613546379932,6.484552392923082e-06,-163.57556511356495,-0.0004420440064033,0.0,-0.0024045855057041,0.0,0.0020021468777196,333.77594684190603,0.1110990102681126,-0.0019492819575893,9.724436820840984e-05,-77.83791411906451,-193.73636496556924,91.57810260187745,91.8059569497494
-0.0292604140975269,3.663991638608097,333.4785394364736,91.5818737683878,-77.84452120688196,0.0019610629127635,194.14249563856677,6.9810412032277725e-06,-1.7633472160943016e-05,162.55278535395007,0.0023994864767854,0.0,0.2224696498988699,0.0002106739285033,-6.461090576455168e-05,4930.932769545412,0.0001677362848979,30.32824909625966,-4862.749546564139,-0.0017228918468195,91.80942998859308,-0.0004819285954624,0.0019991260826335,-0.0004820798361074,-0.0002102595468171,6.9810412032277725e-06,-163.66869943685413,-0.000705303057058,0.0,-0.002403136367949,0.0,0.002000826679697,333.55029008769367,0.1108044851692866,-0.0019482678656485,9.681931190994896e-05,-77.83304792964044,-193.86037367439607,91.58148275185262,91.80921651504087
-0.0292610186709939,3.157611442956957,333.2526842236736,91.58519279255184,-77.8422120274028,0.001961926430768,194.0341089874377,7.320516899028162e-06,-1.9466779925039783e-05,162.47608622545033,0.0024007704348228,0.0,0.2223943633339398,0.0002213026670626,-5.711781955746651e-05,4931.235928812073,0.000167672211059,30.329355869534037,-4862.758417586472,-0.0017219260272726,91.81264115705147,-0.0004819065581757,0.001997787404002,-0.000482048145398,-0.0001617575193853,7.320516899028162e-06,-163.7451270678162,-0.0009322252958338,0.0,-0.0024018304186433,0.0,0.0019994975811183,333.32465239613066,0.1105122049896522,-0.0019474388045049,9.636834951671234e-05,-77.82845866197016,-193.97170392565357,91.5848527850668,91.81246820620828
-0.0292615505449681,2.635765268057627,333.0297665750523,91.58850453135746,-77.83972690736533,0.0019626233127726,193.9384727695194,7.519664554418848e-06,-2.083246863323823e-05,162.4152542847962,0.0024019050157252,0.0,0.2223192646694269,0.0002276387898616,-5.00355102435282e-05,4931.539099122374,0.0001459630999549,30.330459714833808,-4862.767289023997,-0.001720965333911,91.815844394012,-0.0004818852839646,0.0019964830717231,-0.0004820180566934,-0.0001164395691753,7.519664554418848e-06,-163.80571255748995,-0.0011160168100588,0.0,-0.0024006831970637,0.0,0.0019981658304547,333.0997403342112,0.1102194452822042,-0.0019467890748535,9.582264310992686e-05,-77.82422785736298,-194.07007957014247,91.588212943523,91.81570951973173
-0.0292620139824628,2.1010091162106286,332.806136875936,91.59180908268472,-77.83688444829018,0.0019631556371804,193.85555102920577,7.594635020682123e-06,-2.1763258954224896e-05,162.3691542017179,0.0024028967053038,0.0,0.2222443448580051,0.0002301726500639,-4.339051825809253e-05,4931.842280446621,0.0001181631671749,30.331560648676543,-4862.776160894373,-0.0017200101834699,91.81903914046094,-0.0004818638920132,0.0019951877992093,-0.0004819853224151,-7.449770614796442e-05,7.594635020682123e-06,-163.8511921494969,-0.0012671506094581,0.0,-0.0023996921902409,0.0,0.0019968250882563,332.874803863838,0.1099285358210885,-0.0019463040605094,9.526028092209871e-05,-77.81956553899167,-194.1559257379131,91.59156328927544,91.81894161929308
-0.0292624134785161,1.555962222776718,332.5831343278243,91.59510653593412,-77.83380607075804,0.0019635309201841,193.78455845062453,7.561287486027938e-06,-2.229466693933032e-05,162.3367052806626,0.0024037494081431,0.0,0.2221696235147696,0.0002293861045532,-3.720461185928816e-05,4932.1454727553,8.600365401101448e-05,30.33265867410695,-4862.785033211743,-0.0017190607853863,91.82222577055704,-0.000481842760147,0.0019939051734007,-0.0004819523914496,-3.623769451543394e-05,7.561287486027938e-06,-163.88251694995355,-0.0013845592437667,0.0,-0.0023988402127279,0.0,0.0019954769963815,332.64955084802085,0.1096380661235678,-0.0019459723712338,9.46734447945644e-05,-77.81494764350387,-194.229679166958,91.59490311416953,91.822165812091
-0.0292627537200752,1.0032942271637226,332.3614034397907,91.59839700645232,-77.83051374525776,0.0019637628236467,193.72485436049135,7.434929037952426e-06,-2.2464746784201627e-05,162.31682742736706,0.0024044680928212,0.0,0.2220951005773117,0.0002257446321894,-3.149411030485186e-05,4932.448676019041,5.012886687478557e-05,30.33375379844054,-4862.793905986933,-0.0017181174130269,91.8254048231994,-0.0004818217990323,0.0019926353757568,-0.0004819199063634,-1.8695135213684825e-06,7.434929037952426e-06,-163.90099674283067,-0.0014707706326908,0.0,-0.0023981185682609,0.0,0.0019941258103147,332.42457844574056,0.1093485593876587,-0.0019457817981434,9.405779296696536e-05,-77.81061492586183,-194.2918169197364,91.59823232533086,91.82538159335633
-0.0292630395113534,0.4457120969343061,332.14097254039285,91.6016805765693,-77.8270313399006,0.0019638663500869,193.67604138860568,7.230170380825248e-06,-2.231312785160247e-05,162.30838711692866,0.0024050584551742,0.0,0.2220207693766519,0.0002196929969553,-2.626676135558559e-05,4932.751890208661,1.235233412805174e-05,30.334846032563284,-4862.802779227689,-0.0017171803509713,91.82857659144167,-0.0004818009016623,0.0019913765209106,-0.0004818879269845,2.8490974164405467e-05,7.230170380825248e-06,-163.90801872347092,-0.0015283411267114,0.0,-0.0023975233982826,0.0,0.0019927734918798,332.20010841465546,0.1090601635333976,-0.0019457194720678,9.341479417797196e-05,-77.80658202115079,-194.34287612783768,91.6015510211097,91.82858809952045
-0.0292632756846101,-0.1140531309200018,331.9216280075976,91.6049572883615,-77.82337874655535,0.0019638561903932,193.63771289769932,6.9608258841280136e-06,-2.188012759632089e-05,162.3102165659543,0.0024055274553448,0.0,0.2219466263826016,0.0002116521735317,-2.1521446265097707e-05,4933.055115295175,-2.5787492255220342e-05,30.33593538764267,-4862.811652938917,-0.0017162498423695,91.8317412390132,-0.000481779955757,0.0019901261644061,-0.0004818563363933,5.481177135237361e-05,6.9608258841280136e-06,-163.90492118439113,-0.0015598269616267,0.0,-0.0023970506035603,0.0,0.0019914210207735,331.97617230598075,0.1087728225408867,-0.0019457721857745,9.2750519178603e-05,-77.80279172998776,-194.38348270386425,91.60485931843256,91.83178463206092
-0.0292634670181998,-0.6732597265969518,331.7031492515171,91.60822714514272,-77.81957551770479,0.0019637463783693,193.60931877068936,6.639811848259078e-06,-2.1205974209641826e-05,162.32113626755248,0.0024058832349996,0.0,0.2218726713564986,0.0002020161743217,-1.7249533658422025e-05,4933.358351249777,-6.330014753617315e-05,30.337021873919163,-4862.820527122948,-0.0017153260523757,91.83489887368822,-0.0004817588670117,0.0019888821395072,-0.0004818250477757,7.713367690846779e-05,6.639811848259078e-06,-163.89297235847098,-0.0015678397072598,0.0,-0.0023966940719036,0.0,0.0019900691837165,331.75275685722454,0.1084864389397428,-0.0019459266498792,9.207394511730428e-05,-77.79918488111353,-194.41435536213524,91.60815730685344,91.83497075999944
-0.0292636181707189,-1.2291686964739623,331.48537405467886,91.61149011785466,-77.81564189321935,0.0019635503274612,193.59016680527608,6.27906088777456e-06,-2.0330135918500237e-05,162.3399738544736,0.002406134765901,0.0,0.2217989054333498,0.0001911493611321,-1.343654661189283e-05,4933.66159804383,-9.961556647998414e-05,30.33810550065016,-4862.8294017797925,-0.0017144090470449,91.838049575003,-0.0004817375636184,0.0019876427215152,-0.0004817940364528,9.556001019150554e-05,6.27906088777456e-06,-163.8733792323363,-0.0015550365906025,0.0,-0.0023964458452529,0.0,0.0019887188187275,331.5298602979092,0.1082009336635033,-0.0019461696884052,9.139556452638265e-05,-77.79571909440749,-194.4362822658545,91.61144505717652,91.83814626605242
-0.0292637336304692,-1.7790571986984025,331.2681948696112,91.6147461521781,-77.81159903462195,0.0019632808933987,193.5794716367137,5.889464245186037e-06,-1.929074847176301e-05,162.36558019980728,0.0024062915204949,0.0,0.2217253298482908,0.0001793846175527,-1.0063547230807249e-05,4933.964855648845,-0.0001344032216511,30.33918627637275,-4862.838276907403,-0.0017134987841525,91.84119339939622,-0.0004817159945736,0.0019864065531407,-0.0004817633177926,0.0001102471328854,5.889464245186037e-06,-163.84729591154246,-0.0015240767307367,0.0,-0.002396296812805,0.0,0.0019873708124895,331.3074998830443,0.1079162536651572,-0.0019464884044085,9.0726347872086e-05,-77.79236645436113,-194.4500942734392,91.61472263861916,91.84131107229864
-0.0292638176768443,-2.320231879664705,331.05153991469126,91.6179951749756,-77.80746867114803,0.001962950376334,193.57640128344008,5.480841386915093e-06,-1.812413403899584e-05,162.39684347637535,0.0024063632294175,0.0,0.2216519454772688,0.0001670223638309,-7.108183450893098e-06,4934.268124036464,-0.0001674469629435,30.3402642091508,-4862.847152501935,-0.0017125951127154,91.84433037855548,-0.0004816941260383,0.0019851725413201,-0.0004817329211023,0.0001213955580329,5.480841386915093e-06,-163.8158249679476,-0.001477574504288,0.0,-0.0023962373058504,0.0,0.0019860260379713,331.0857047276777,0.1076323644060168,-0.0019468703274581,9.007700204056167e-05,-77.78910701993964,-194.4566436227456,91.6179901295429,91.8444651865534
-0.0292638743508378,-2.8500420660597463,330.83535793157347,91.62123709966342,-77.80327245152971,0.00196257047248,193.58010850749048,5.061932020748922e-06,-1.686440635413548e-05,162.43270120817226,0.0024063597037528,0.0,0.2215787528057828,0.0001543302633057,-4.545509550679632e-06,4934.571403178456,-0.0001985815633114,30.34133930673531,-4862.85602855801,-0.0017116977785445,91.84746051772478,-0.0004816719375986,0.0019839397860093,-0.0004817028741988,0.0001292415344889,5.061932020748922e-06,-163.78001349769943,-0.0014180614326703,0.0,-0.0023962574737144,0.0,0.0019846853015199,330.86450789808896,0.1073492417969419,-0.0019473035426454,8.945747288386276e-05,-77.78592426128787,-194.45678789006328,91.62124762082556,91.84760867154748
-0.0292639074330104,-3.365892747859048,330.6196094445924,91.6244718305264,-77.79903127661461,0.0019621522038165,193.5897498979376,4.640406025533847e-06,-1.5543157557529774e-05,162.47215019494047,0.0024062906913151,0.0,0.2215057520353192,0.0001415434803867,-2.3486824364842304e-06,4934.874693046703,-0.0002276686706939,30.3424115766531,-4862.864905068957,-0.0017108064336705,91.85058379583754,-0.000481649419203,0.0019827075415493,-0.0004816731975567,0.0001340490774912,4.640406025533847e-06,-163.74084693206876,-0.0013479570582426,0.0,-0.0023963475018315,0.0,0.001983349312099,330.6439411924953,0.1070668669765312,-0.0019477767984951,8.887663979068814e-05,-77.78280305611999,-194.4513771367196,91.62449521491524,91.8507416288664
-0.0292639204280023,-3.865257288684356,330.4042627617837,91.62769926617035,-77.79476477849963,0.00196170584753,193.6044982690928,4.22288809791559e-06,-1.418922223900497e-05,162.51425432045076,0.0024061657495801,0.0,0.221432943194009,0.0001288653914046,-4.895869140232313e-07,4935.177993613192,-0.0002545910438121,30.343481026251997,-4862.873782027062,-0.0017099206480239,91.85370016749935,-0.0004816265689791,0.0019814751984022,-0.0004816439035455,0.0001361024560659,4.22288809791559e-06,-163.6992427709906,-0.0012695465211508,0.0,-0.0023964977509,0.0,0.0019820186686291,330.424032517535,0.1067852236905641,-0.0019482795928774,8.834214777034444e-05,-77.77972924050384,-194.44124279974537,91.6277330232588,91.85386419035676
-0.0292639165549965,-4.345689801267571,330.1892923671844,91.63091930235166,-77.79049098803985,0.0019612408766317,193.62355212126172,3.814994841764184e-06,-1.282851395288614e-05,162.55815038926028,0.0024059941301663,0.0,0.2213603262128309,0.0001164686786507,1.0605933107760505e-06,4935.481304850002,-0.0002792528584022,30.344547662724835,-4862.882659423782,-0.0017090399222685,91.85680956614176,-0.0004816033917501,0.0019802422731946,-0.0004816149974705,0.0001356991687777,3.814994841764184e-06,-163.65604534776062,-0.001184962916208,0.0,-0.0023966988648346,0.0,0.0019806938573851,330.20480479566936,0.1065042971318889,-0.001948802237852,8.786032885873595e-05,-77.77668976246396,-194.42718778495976,91.63096116353655,91.8569765124866
-0.0292638987435963,-4.80483712740562,329.97467839907523,91.6341318343702,-77.78622615589126,0.0019607659161526,193.6461437644085,3.42138241677723e-06,-1.1483929088359568e-05,162.60305218932004,0.0024057846758166,0.0,0.2212879009687955,0.0001044967502739,2.330858915254213e-06,4935.784626729306,-0.000301580783132,30.345611493124075,-4862.891537249967,-0.0017081637010992,91.85991190787269,-0.0004815798979984,0.0019790084019986,-0.0004815864788327,0.0001331434515208,3.42138241677723e-06,-163.6120220317248,-0.0010961735440144,0.0,-0.002396941865874,0.0,0.0019793752556725,329.9862757860464,0.1062240736459659,-0.001949335905208,8.743617757296929e-05,-77.77367292013301,-194.4099777368961,91.63417975720576,91.86007877170806
-0.0292638696345518,-5.240450363727481,329.76040637841214,91.6373367591427,-77.78198467274102,0.0019602887156545,193.6715464548316,3.0458029566534138e-06,-1.0175312515497128e-05,162.648252970245,0.0024055457321214,0.0,0.2212156673047713,9.3065431613255e-05,3.3499365477954906e-06,4936.087959223356,-0.0003215242199816,30.346672524373897,-4862.900415496044,-0.0017072913865949,91.86300709550872,-0.0004815561030181,0.0019777733331129,-0.0004815583423375,0.0001287403642157,3.0458029566534138e-06,-163.5678609240708,-0.0010049697934357,0.0,-0.0023972182396416,0.0,0.0019780631380323,329.7684582629627,0.105944540700932,-0.0019498726545526,8.707335890220263e-05,-77.7706685076183,-194.3903336133544,91.6373889274218,91.863171160011
-0.0292638315847375,-5.650395876822487,329.5464668884085,91.64053397700424,-77.77777905092297,0.0019598161372559,193.69908044325047,2.6911679733007818e-06,-8.919478982150269e-06,162.6931265010504,0.0024052850754245,0.0,0.2211436250363857,8.226487367622732e-05,4.145881408222872e-06,4936.391302304476,-0.0003390547518942,30.3477307632822,-4862.909294152203,-0.0017064223513657,91.86609502251277,-0.000481532026148,0.0019765369184381,-0.0004815305786841,0.0001227904978855,2.6911679733007818e-06,-163.52416995972942,-0.0009129605481711,0.0,-0.0023975200080101,0.0,0.0019767576835435,329.5513603133437,0.1056656868961598,-0.0019504054456365,8.677423798917713e-05,-77.76766785799457,-194.3689256606504,91.6405887972715,91.86625388053032
-0.029263786675765,-6.032665753774997,329.3328553068327,91.64372339325216,-77.77361993863929,0.0019593541578412,193.72811779129557,2.359616990851521e-06,-7.730283881114863e-06,162.73712685034093,0.0024050098572203,0.0,0.2210717739538973,7.216162518008499e-05,4.745741107938312e-06,4936.694655945065,-0.0003541650825694,30.34878621655265,-4862.918173208545,-0.0017055559513091,91.86917557681365,-0.0004815076900118,0.0019752991049464,-0.0004815031752159,0.0001155853323837,2.359616990851521e-06,-163.48147728382878,-0.0008215690077138,0.0,-0.0023978397876273,0.0,0.0019754589850784,329.3349858335626,0.1053875021345598,-0.0019509281364398,8.653992640238486e-05,-77.76466381342144,-194.34636880792257,91.64377948825476,91.86932714341268
-0.0292637367256282,-6.385387636921424,329.11957127960665,91.64690491943706,-77.76951616135933,0.001958907883968,193.7580859004117,2.0525897281169164e-06,-6.6187367831331535e-06,162.77978702267515,0.0024047265644809,0.0,0.221000113820741,6.280081677174962e-05,5.175279174766388e-06,4936.998020117581,-0.0003668677454966,30.34983889079773,-4862.927052655233,-0.0017046915378228,91.87224864418526,-0.0004814831197723,0.0019740599239044,-0.0004814761165077,0.000107403260171,2.0525897281169164e-06,-163.44023276194173,-0.0007320326829041,0.0,-0.0023981708333061,0.0,0.0019741670575637,329.119334868894,0.1051099775385919,-0.0019514354684861,8.637034300245698e-05,-77.76165065669876,-194.32321943256443,91.6469611189843,91.87239116180346
-0.0292636833027978,-6.706833894656855,328.90661832112875,91.650078474399,-77.76547478466183,0.0019584815779537,193.7884697858164,1.7709002621880254e-06,-5.5931510567441045e-06,162.8207165839207,0.0024044409949335,0.0,0.2209286443724798,5.420840944340354e-05,5.458755375115054e-06,4937.301394794545,-0.0003771937047057,30.350888792551498,-4862.935932482607,-0.0017038284693356,91.87531411139176,-0.0004814583424162,0.0019728194809662,-0.0004814493849368,9.850627746775633e-05,1.7709002621880254e-06,-163.40081048249235,-0.0006454062803102,0.0,-0.0023985070666452,0.0,0.0019728818478269,328.9044041426509,0.1048331055510634,-0.0019519230408502,8.626428774071331e-05,-77.75862402042809,-194.29997341150477,91.65013380408452,91.87544614828624
-0.0292636277422161,-6.995430083373657,328.694003252588,91.65324398505985,-77.76150119522222,0.0019580786936091,193.8188131793197,1.5148117457132452e-06,-4.659322959652685e-06,162.85959841083076,0.00240415824607,0.0,0.2208573653158664,4.639346338325358e-05,5.618759303828168e-06,4937.604779948533,-0.0003851909711328,30.351935928282582,-4862.944812681298,-0.0017029661220358,91.87837186887944,-0.0004814333860649,0.0019715779452521,-0.0004814229612196,8.913733029653528e-05,1.5148117457132452e-06,-163.36351211092943,-0.0005625671113308,0.0,-0.0023988430908678,0.0,0.0019716032436844,328.690187453076,0.1045568798550262,-0.001952387274364,8.621952712877979e-05,-77.75558078201325,-194.27706535253327,91.65329765328664,91.8784923116269
-0.0292635711626826,-7.249762659085639,328.48173571412286,91.65640138697964,-77.7575992020438,0.0019577019200942,193.84871856993152,1.2841104020085654e-06,-3.8207337732657804e-06,162.89618470181006,0.0024038827166097,0.0,0.2207862763285854,3.935038807828789e-05,5.676093246483675e-06,4937.908175552174,-0.0003909231594379,30.35298030440653,-4862.953693242297,-0.0017021038996885,91.8814218131203,-0.0004814082793663,0.0019703355389497,-0.0004813968249221,7.951829193554772e-05,1.2841104020085654e-06,-163.3285709567415,-0.0004842226917382,0.0,-0.002399174193152,0.0,0.0019703310833976,328.4766761494941,0.1042812953636198,-0.0019528253675366,8.623288949071609e-05,-77.75251894974951,-194.254868892509,91.6564527707108,91.88152985396532
-0.0292635144851589,-7.468585900965901,328.26982764214705,91.65955062469853,-77.75377114929087,0.0019573532323906,193.87784629989756,1.0781776793657515e-06,-3.078768841263626e-06,162.93029238576054,0.0024036181190498,0.0,0.2207153770596069,3.3061139256105075e-05,5.649700015929444e-06,4938.211581578145,-0.0003944680689928,30.35402192729774,-4862.962574157045,-0.0017012412424562,91.88446384855676,-0.0004813830509218,0.00196909252704,-0.0004813709549238,6.98485387256297e-05,1.0781776793657515e-06,-163.29615661699037,-0.0004109201572692,0.0,-0.0023994963358143,0.0,0.0019690651647747,328.2638595592851,0.1040063481546211,-0.0019532352457083,8.630036812696095e-05,-77.74943754116752,-194.2336979426157,91.65959925432752,91.88455896841296
-0.0292634584515688,-7.650828012886472,328.05829283049,91.66269165187938,-77.75001804344411,0.0019570339469311,193.90591283586525,8.960596039291639e-07,-2.4329477445755216e-06,162.9617980627403,0.0024033675019332,0.0,0.2206446671290425,2.749733306236064e-05,5.556631261732591e-06,4938.514997999176,-0.0003959162141194,30.35506080330112,-4862.971455417474,-0.0017003776346542,91.88749788918724,-0.0004813577288038,0.0019678492077125,-0.0004813453298493,6.030408393139834e-05,8.960596039291639e-07,-163.266380064627,-0.0003430571599272,0.0,-0.0023998061377247,0.0,0.0019678052541711,328.05172546946966,0.1037320354668661,-0.0019536155049202,8.641723008236914e-05,-77.74633645780935,-194.21380876008996,91.66273719558646,91.88757983709137
-0.0292634036437158,-7.795596373075528,327.84714637641576,91.66582443127535,-77.7463396856617,0.0019567447809742,193.93268833538968,7.365325287395976e-07,-1.881160285141797e-06,162.99063260535542,0.002403133280419,0.0,0.2205741461292857,2.262225266521293e-05,5.412051619493537e-06,4938.81842478804,-0.0003953694431785,30.356096938742738,-4862.980337016056,-0.0016995126113954,91.89052385971782,-0.0004813323401148,0.0019666059026431,-0.0004813199284303,5.103722294744153e-05,7.365325287395976e-07,-163.23929905517275,-0.0002808938800693,0.0,-0.0024001008473438,0.0,0.0019665510943152,327.8402604469624,0.1034583555370722,-0.0019539653519282,8.657812904520053e-05,-77.74321635618448,-194.1954027230257,91.66586667919852,91.8905926295138
-0.0292633505019815,-7.9021819061782175,327.6364043225329,91.66894893453876,-77.74273480973689,0.0019564859144079,193.95799362779644,5.981646280049824e-07,-1.4199034384650735e-06,163.01677554213384,0.0024029172737714,0.0,0.2205038136265699,1.8392727110692727e-05,5.2292740403988686e-06,4939.121861917557,-0.000392939482971,30.357130339939573,-4862.989218945817,-0.0016986457640931,91.89354169646116,-0.0004813069106301,0.0019653629490172,-0.0004812947298443,4.217663966438193e-05,5.981646280049824e-07,-163.21492373340124,-0.0002245658770777,0.0,-0.0024003783087506,0.0,0.0019653024126639,327.6294503027006,0.1031853076167376,-0.0019542845417087,8.677721998102142e-05,-77.74007852103385,-194.17862968752848,91.66898778305288,91.89359750145655
-0.0292632993435231,-7.97006255630735,327.4260832129951,91.67206514189826,-77.7392012237234,0.0019562570527499,193.9816967237621,4.793726335889417e-07,-1.0445149557403606e-06,163.04024933552182,0.0024027207483731,0.0,0.2204336691612224,1.4760866763231092e-05,5.019821674183451e-06,4939.425309360594,-0.0003887465647218,30.358161013209127,-4862.998101200364,-0.0016977767448179,91.89655134780293,-0.0004812814645067,0.0019641206911664,-0.0004812697139812,3.382792033126338e-05,4.793726335889417e-07,-163.19322233064344,-0.0001740974301927,0.0,-0.0024006369219878,0.0,0.0019640589279708,327.419280403868,0.1029128918496126,-0.0019545733137066,8.700827382960395e-05,-77.73692474135763,-194.16359180742617,91.67210057825967,91.89659459409778
