steeringangel,longslipRR,FL,FxFL,FyRL,roll,vx,ay,FyFL,RR,slip1,yawrate,longslipFR,sideslipRR,sideslipFR,signal,yaw,ax,FxFR,longslipFL,gas,rollrate,sideslipFL,brake,x,FR,sideslipRL,FyFR,vy,RL,FxRR,pitchrate,slip,az,y,FxRL,signal,FyRR,longslipRL,pitch
0.0,0.0012017724832989,73.14918679000387,-77.37506787624669,-158.81269688723577,-2.094914603353498e-05,24.224738872802853,0.013693572252367,-191.22727336617675,73.27576789823824,6.283155890587061,0.0005696485398458,-0.0004738639981163,-0.0020350497171846,-0.0024813909480351,-7.349024899075327,-0.0304626371754146,0.0199005478963832,-77.28338739770636,-0.0004737647364447,0.1617877753901529,-2.7368893505992264e-06,0.0023405623242122,0.0,4913.622906044412,73.15408784525056,0.0019063287673996,202.47521470315692,-0.0006982392605233,73.27293679838323,200.093322442674,2.4251456842622727e-05,-2.9416592525423025e-05,-2.106856471656881e-05,-4862.322971442653,200.0665369351972,0.0,169.4823530654722,0.0012012956546424,-0.001124873708493
0.0,0.0012014404597095,73.14978348895339,-77.37429557371863,-158.80437859984175,-2.0977393625782616e-05,24.22493756127764,0.0137159050591877,-191.21869415519197,73.27634694096751,6.283155847105203,0.0005705523612671,-0.0004738575432653,-0.0020351587687521,-0.0024815092565264,-7.181857072970705,-0.030456935723505,0.0198295587247519,-77.2824536447372,-0.0004737582855877,0.1617747411708941,-2.896604102476636e-06,0.0023404503821054,0.0,4913.865042094397,73.1546922732212,0.0019062335595141,202.48531328761536,-0.0006992757958998,73.27351111768733,200.03743369803627,2.416469658650797e-05,-2.9460074383953792e-05,-2.0875426208451428e-05,-4862.330356203164,200.01061273489023,0.0,169.4909384547039,0.0012009630488639,-0.0011246316705824
0.0,0.0012011096709514,73.15037805848961,-77.37352394773332,-158.79606168403907,-2.100716371291348e-05,24.225135540973163,0.0137378792329684,-191.21034711756008,73.27692393627017,6.283155803611296,0.0005714607779696,-0.0004738511273488,-0.0020352677760894,-0.002481625049646,-6.996738344422617,-0.0304512252062849,0.0197588235779313,-77.28152444855768,-0.0004737518394295,0.1617617534319937,-3.04211173932111e-06,0.0023403409316979,0.0,4914.1071801681965,73.1552945495382,0.0019061383490052,202.49517358238515,-0.0007003124662817,73.2740833716688,199.98175091475807,2.407733185090562e-05,-2.9503568290386505e-05,-2.068977472624292e-05,-4862.337739652904,199.9548812742042,0.0,169.49952171285543,0.0012006315742021,-0.001124390503696
0.0,0.0012007800969442,73.1509705020242,-77.37275314448559,-158.78774964102357,-2.1038294927542475e-05,24.225332814428373,0.0137595873059878,-191.20216554686996,73.27749888122482,6.283155759956005,0.0005723719166189,-0.0004738447515589,-0.0020353766987773,-0.0024817390586044,-6.794131413844256,-0.0304455055886422,0.0196883416505538,-77.28059961193337,-0.0004737453967764,0.1617488119997924,-3.170155220208335e-06,0.0023402332357154,0.0,4914.349320258801,73.15589468531678,0.0019060431754033,202.5048614611597,-0.0007013529390942,73.27465357766674,199.926271406714,2.398949846451093e-05,-2.9547223581259972e-05,-2.0516233200189416e-05,-4862.34512178946,199.899343821482,0.0,169.50809929610878,0.0012003012425796,-0.001124150213159
0.0,0.001200451719848,73.15156082224115,-77.37198325668521,-158.77944409637442,-2.1070602306782265e-05,24.22552938417295,0.013781109824282,-191.19409538451055,73.27807177612455,6.283155716038172,0.0005732844794975,-0.0004738384104772,-0.0020354855192426,-0.0024818519020679,-6.574542693046515,-0.0304397768509222,0.0196181120988218,-77.27967905810473,-0.000473738963142,0.1617359167061091,-3.2790862726963456e-06,0.0023401266730616,0.0,4914.591462359221,73.15649269239246,0.0019059480553346,202.5144305721112,-0.0007023997014707,73.27522174969877,199.87099278373668,2.3901357014163533e-05,-2.959114141470301e-05,-2.035766439639925e-05,-4862.352502610441,199.8440014321512,0.0,169.51666951393972,0.0011999720639238,-0.0011239108027886
0.0,0.0012001245252953,73.15214902363914,-77.37121512141786,-158.77114508106783,-2.11038911221958e-05,24.22572525272682,0.0138025152871473,-191.1860920594225,73.27864262388495,6.283155671794641,0.0005741976469316,-0.000473832099679,-0.0020355942373156,-0.0024819640639236,-6.338521039471936,-0.0304340389837379,0.0195481340256099,-77.27876198624492,-0.0004737325430102,0.1617230673860303,-3.368383427186909e-06,0.0023400207604541,0.0,4914.833606462496,73.15708858081409,0.0019058529880502,202.52392542699184,-0.0007034543086592,73.27578789907047,199.81591308886408,2.3813076708634986e-05,-2.9635384944768746e-05,-2.021534675604454e-05,-4862.359882113471,199.78885469049845,0.0,169.52523225909553,0.0011996440446247,-0.0011236722747358
0.0,0.0011997985012761,73.1527351119106,-77.3704491275077,-158.76285164012577,-2.1137965511758304e-05,24.22592042260002,0.0138238513840674,-191.178124964202,73.27921142926567,6.2831556271899,0.0005751109490141,-0.0004738258170886,-0.0020357028628411,-0.0024820758485136,-6.086656384336484,-0.030428291983858,0.0194784064524177,-77.27784805301862,-0.0004737261385099,0.1617102638765006,-3.438221230614267e-06,0.0023399151957201,0.0,4915.075752561691,73.15768235945734,0.0019057579628848,202.53337680742104,-0.0007045176379445,73.27635203517666,199.7610306887549,2.372482294072912e-05,-2.9679989686275496e-05,-2.0089369579747265e-05,-4862.36726029619,199.73390381018612,0.0,169.5337884085996,0.0011993171885176,-0.0011234346294727
0.0,0.001199473636854,73.15331909220676,-77.36968466685629,-158.7545620984597,-2.117263493392134e-05,24.226114896292597,0.0138451514903418,-191.170173826132,73.27977819837065,6.283155582206808,0.0005760241301196,-0.0004738195638912,-0.0020358114151844,-0.0024821874804521,-5.81957825810963,-0.0304225358514804,0.0194089284091542,-77.27693791109672,-0.000473719748478,0.1616975060158449,-3.4894507973391617e-06,0.0023398097571638,0.0,4915.317900649889,73.15827403774578,0.0019056629597929,202.5428052851136,-0.0007055901161395,73.27691416603321,199.70634412840496,2.3636750952038335e-05,-2.9724972778203864e-05,-1.9979335126280066e-05,-4862.374637156241,199.679148870782,0.0,169.54233956496842,0.0011989914984009,-0.0011231978658707
0.0,0.0011991499236034,73.15390097093031,-77.36892300624262,-158.746274093204,-2.1207720309664005e-05,24.226308676294543,0.0138664477928189,-191.16222121396916,73.28034293838397,6.283155536841808,0.0005769370999262,-0.000473813332415,-0.0020359199212538,-0.0024822991493189,-5.537954217015271,-0.0304167705884374,0.0193396989188394,-77.27603035024578,-0.0004737133806396,0.1616847936433877,-3.523369481403668e-06,0.0023397042584659,0.0,4915.560050720209,73.1588636238643,0.0019055679513507,202.5522286474105,-0.0007066718367282,73.2774742985547,199.65185221146788,2.354900170762854e-05,-2.977033777784085e-05,-1.9884340948167487e-05,-4862.382012691269,199.6245896627873,0.0,169.5508880275914,0.0011986669746866,-0.0011229619813224
0.0,0.0011988273537606,73.15448075484598,-77.36816343601144,-158.73798504472515,-2.1243056581422185e-05,24.226501765085715,0.013887756956843,-191.15425788791265,73.2809056570569,6.283155491100447,0.0005778498695003,-0.0004738071264428,-0.0020360284098519,-0.0024824109365405,-5.2424881744891785,-0.0304109961968271,0.0192707169629143,-77.27512613282731,-0.0004737070312293,0.1616721265996626,-3.5414890523115124e-06,0.0023395986211414,0.0,4915.802202765784,73.15945112564138,0.0019054729084221,202.56165650958172,-0.0007077626698199,73.27803243905353,199.59755387607976,2.3461698135432092e-05,-2.981607913918777e-05,-1.980308659467449e-05,-4862.389386898926,199.57022583743097,0.0,169.55943632488516,0.0011983436169288,-0.0011227269719094
0.0,0.0011985059208458,73.15505845069532,-77.36740621049825,-158.7296921954172,-2.127849520911378e-05,24.226694165136006,0.0139090933449558,-191.1462770483969,73.28146636262298,6.283155444993808,0.0005787624982629,-0.0004738009447295,-0.0020361369125821,-0.0024825229207408,-4.933918641761837,-0.0304052126783588,0.0192019815635587,-77.27422506504642,-0.0004737007015283,0.1616595047255782,-3.5455544692937424e-06,0.0023394927692625,0.0,4916.0443567797765,73.1600365509337,0.0019053777992506,202.57109603550504,-0.0007088623497317,73.27858859336345,199.54344818435607,2.337494448226904e-05,-2.9862185778204225e-05,-1.973421513921236e-05,-4862.396759776858,199.5160569655519,0.0,169.56798717695273,0.0011980214237087,-0.0011224928325857
0.0,0.001198185619158,73.15563406554774,-77.36665150753458,-158.72139272983154,-2.1313905803417696e-05,24.226885878905403,0.0139304688737327,-191.13827344848107,73.28202506358956,6.283155398537102,0.0005796750792743,-0.0004737947859559,-0.0020362454616282,-0.0024826351580131,-4.613016881965428,-0.0303994200339509,0.0191334917129296,-77.2733270280453,-0.0004736943928823,0.1616469278626819,-3.537417371140292e-06,0.0023393866490922,0.0,4916.286512755376,73.16061990727741,0.0019052825916729,202.5805528140745,-0.0007099705094871,73.27914276701235,199.4895342805909,2.328882573780708e-05,-2.9908642484183208e-05,-1.9676162593788045e-05,-4862.404131322708,199.46208250311776,0.0,169.57654337561485,0.0011977003926201,-0.0011222595573687
0.0,0.0011978664435288,73.15620760668013,-77.36589941596013,-158.71308393461604,-2.1349176642303363e-05,24.2270769088438,0.0139518916789866,-191.13024389098445,73.28258176859505,6.283155351748276,0.0005805877213329,-0.0004737886495475,-0.0020363540879426,-0.002482747679353,-4.280584982376672,-0.0303936182634891,0.0190652463906667,-77.27243198984978,-0.0004736881058813,0.1616343958535508,-3.518946844404684e-06,0.0023392802315546,0.0,4916.528670685792,73.16120120200297,0.0019051872549172,202.5900303537364,-0.0007110867149194,73.27969496535478,199.43581136718487,2.3203407599635987e-05,-2.995543131037644e-05,-1.962730899805018e-05,-4862.411501534119,199.40830181787464,0.0,169.58510762415247,0.0011973805203767,-0.0011220271395321
0.0,0.0011975483894959,73.15677908106794,-77.36514979548343,-158.7047632595672,-2.138421477748336e-05,24.227267257391176,0.013973369179951,-191.1221862157101,73.28313648637614,6.283155304646939,0.0005815005324723,-0.0004737825343706,-0.0020364628212065,-0.002482860516672,-3.937453849617533,-0.0303878073657666,0.0189972446409432,-77.27154014429566,-0.0004736818416717,0.161621908541257,-3.4920361979613507e-06,0.0023391734862464,0.0,4916.770830564262,73.16178044273934,0.0019050917596268,202.5995310880502,-0.0007122104910771,73.28024519369022,199.38227871334516,2.3118737251754584e-05,-3.0002532647578105e-05,-1.9586085192874712e-05,-4862.41887040873,199.35471430328087,0.0,169.59368247543068,0.0011970618038039,-0.0011217955717957
0.0,0.0011972314533443,73.15734849653859,-77.36440306931873,-158.69642837983258,-2.1418945731201472e-05,24.22745692697796,0.0139949076134248,-191.11409848378383,73.28368922566214,6.283155257254003,0.0005824136258591,-0.0004737764392077,-0.0020365716878862,-0.0024829736828828,-3.584481132820873,-0.030381987338471,0.0189294854806137,-77.27065112044436,-0.0004736756014665,0.1616094657689523,-3.458458208569961e-06,0.0023390664013524,0.0,4917.012992384046,73.16235763626673,0.0019049960797841,202.60905719053403,-0.0007133413307942,73.28079345726567,199.3289356726088,2.303484408439415e-05,-3.004992558362607e-05,-1.955083743665124e-05,-4862.4262379441725,199.30131921505716,0.0,169.60227026845686,0.0011967442383734,-0.0011215648465055
0.0,0.0011969156318083,73.15791586128066,-77.36365929639415,-158.68807741932372,-2.1453311518351865e-05,24.22764592002469,0.0140165060964286,-191.1059821520641,73.2842399950264,6.28315520959031,0.0005833271003602,-0.0004737703647878,-0.0020366807086421,-0.0024830871417453,-3.222549079953647,-0.0303761581782125,0.0188619679142552,-77.2697649066456,-0.0004736693845182,0.1615970673808174,-3.419756890413099e-06,0.0023389590137356,0.0,4917.255156138427,73.16293278899907,0.0019049001952816,202.61860740301407,-0.0007144787284756,73.28133976147187,199.27578165013455,2.2951740592408005e-05,-3.0097589276384585e-05,-1.9519906914236594e-05,-4862.4336041380775,199.2481157504789,0.0,169.61087290397384,0.0011964278191753,-0.0011213349558075
0.0,0.0011966009210397,73.15848118228055,-77.36291765752632,-158.67970888414283,-2.1487269133088383e-05,24.227834238942403,0.014038162057963,-191.097839555266,73.28478880288283,6.283155161675452,0.0005842410126037,-0.0004737643144181,-0.002036789901345,-0.0024832008822925,-2.8525623326578637,-0.030370319880835,0.0187946909863251,-77.26888235630882,-0.0004736631874644,0.1615847132212552,-3.3774470697612637e-06,0.0023388513347085,0.0,4917.497321820716,73.16350590853497,0.0019048040888798,202.62817954888007,-0.0007156222094167,73.28188411184306,199.2228159852276,2.286942520404757e-05,-3.0145504134057864e-05,-1.9491972637434945e-05,-4862.440968988065,199.1951032052586,0.0,169.6194919096225,0.0011961125419512,-0.0011211058918039
0.0,0.0011962873181804,73.1590444669145,-77.3621789038819,-158.67132141403897,-2.15207907174746e-05,24.228021886132726,0.0140598807180962,-191.0896685595982,73.28533565764123,6.283155113529254,0.0005851554131213,-0.0004737582845455,-0.0020368992825545,-0.0024833149413364,-2.475445665115968,-0.0303644724416969,0.0187276537773499,-77.26800274676137,-0.0004736570137898,0.1615724031349591,-3.3329933839950227e-06,0.0023387433276863,0.0,4917.739489424246,73.16407700206754,0.0019047077447065,202.63777587949423,-0.0007167712929894,73.2824265139124,199.17003807954544,2.278788456449999e-05,-3.0193650331971804e-05,-1.946575423810922e-05,-4862.448332491755,199.1422808259892,0.0,169.62812868584894,0.001195798401743,-0.0011208776466771
0.0,0.0011959748735349,73.15960572313296,-77.36144321518464,-158.66291402342657,-2.155386177676633e-05,24.22820886397082,0.0140816639106472,-191.0814688849153,73.2858805713436,6.283155065172116,0.0005860703528632,-0.0004737522728588,-0.0020370088631671,-0.0024834293063853,-2.09214167259868,-0.0303586158556215,0.0186608510399764,-77.2671258132536,-0.0004736508647992,0.1615601369961095,-3.2876142403548514e-06,0.0023386350051178,0.0,4917.981658942375,73.16464607614301,0.0019046111525413,202.64739676386984,-0.000717925484245,73.28296697241274,199.1174417716966,2.2707099414927297e-05,-3.0242007470736696e-05,-1.9439659080714848e-05,-4862.455694646761,199.08964642637628,0.0,169.6367842604286,0.0011954853809236,-0.0011206502127885
0.0,0.0011956635778947,73.1601649581213,-77.36070959523602,-158.6544861411937,-2.158647897254124e-05,24.22839517482459,0.014103506163712,-191.0732428893927,73.28642355153941,6.2831550166235015,0.0005869858733142,-0.0004737462879297,-0.0020371186505816,-0.0024835439493558,-1.7036084154659976,-0.0303527501169838,0.018594289318084,-77.26625270160005,-0.0004736447334604,0.161547914659938,-3.2423962465963843e-06,0.0023385263947984,0.0,4918.223830368484,73.16521313785694,0.0019045143056905,202.65703992326527,-0.000719084310766,73.2835054945551,199.0650370249972,2.2627039049834867e-05,-3.0290556084748524e-05,-1.941348718979441e-05,-4862.463055450689,199.03720057019888,0.0,169.64545924421623,0.001195173494154,-0.0011204235827244
0.0,0.0011953533827885,73.16072217890296,-77.35997899407096,-158.6460372736325,-2.1618649885240663e-05,24.22858082109656,0.0141254113931811,-191.0649888798245,73.28696460299052,6.283154967902446,0.0005879020066817,-0.0004737403229147,-0.0020372286519209,-0.002483658909543,-1.310817024516872,-0.0303468752198035,0.0185279657949706,-77.26538253057045,-0.0004736386260569,0.1615357359004698,-3.1983958775656773e-06,0.002338417455988,0.0,4918.4660036959785,73.16577819490207,0.0019044171978908,202.6667070205397,-0.0007202473105128,73.28404208609518,199.01281897325637,2.2547653724447943e-05,-3.0339277140311885e-05,-1.938550272661234e-05,-4862.470414901145,198.98494403926568,0.0,169.65415418910626,0.001194862733984,-0.0011201977495117
0.0,0.0011950442834454,73.16127739330385,-77.35925154392365,-158.63756722260823,-2.1650391417650432e-05,24.22876580515848,0.0141473814279972,-191.0567061755207,73.28750373340482,6.283154919028298,0.0005888187997436,-0.0004737343763601,-0.0020373388696914,-0.0024837741797211,-0.9147492736667642,-0.0303409911577014,0.0184618784989722,-77.26451509238365,-0.0004736325437083,0.1615236005731226,-3.1564285710479484e-06,0.0023383081951192,0.0,4918.708178918287,73.16634125396193,0.0019043198273779,202.6763987082112,-0.0007214140131797,73.28457675264141,198.96078654611603,2.2468894894163363e-05,-3.038815128845865e-05,-1.9355015270838745e-05,-4862.477772995722,198.932874623846,0.0,169.66286934895328,0.0011945530898011,-0.0011199727066655
0.0,0.0011947362768598,73.16183060886205,-77.35852631691516,-158.62907616827414,-2.1681727309306268e-05,24.228950129367465,0.0141694085049547,-191.0483974655588,73.28804095040668,6.28315487001912,0.0005897362877958,-0.0004737284566349,-0.0020374493021478,-0.0024838897166437,-0.5163951260245887,-0.0303350979238604,0.0183960263602836,-77.26365130093188,-0.0004736264778299,0.1615115085380153,-3.1171152953602557e-06,0.0023381986543749,0.0,4918.95035602886,73.16690232190952,0.0019042221966066,202.68611226985877,-0.0007225839796864,73.28510950027788,198.9089390054459,2.2390711391751863e-05,-3.043716046599223e-05,-1.932130441564068e-05,-4862.485129732013,198.88099140890355,0.0,169.671604595449,0.001194244555642,-0.0011197484482004
0.0,0.0011944293602377,73.16238183208776,-77.35780404614678,-158.62056436434963,-2.1712687685179592e-05,24.229133796071253,0.0141914947551282,-191.04006218521076,73.2885762615924,6.283154820891756,0.0005906544933026,-0.0004737225565214,-0.0020375599481777,-0.0024840055529828,-0.1167502595008478,-0.0303291955112211,0.0183304085298755,-77.26279041509987,-0.0004736204355104,0.161499459648253,-3.0810905673760778e-06,0.0023380888000554,0.0,4919.192535021177,73.16746140658589,0.0019041243073615,202.69584821627325,-0.0007237568006448,73.28564033514824,198.8572757299136,2.231305086635653e-05,-3.048628783003467e-05,-1.928394392829953e-05,-4862.492485107606,198.82929367135665,0.0,169.68035972408026,0.0011939371264365,-0.0011195249686503
0.0,0.0011941235315378,73.16293107054926,-77.35708490040527,-158.6120321900163,-2.1743308023558915e-05,24.2293168076094,0.0142136414764086,-191.03169943782203,73.28910967446573,6.283154771662937,0.0005915734592833,-0.0004737166751835,-0.002037670803965,-0.0024841216873993,0.2831864218692854,-0.0303232839123839,0.0182650242278928,-77.26193225340944,-0.0004736144174508,0.161487453752606,-3.0487881053153337e-06,0.0023379786323377,0.0,4919.434715888739,73.16801851473046,0.0019040261640861,202.7056073737232,-0.0007249320687027,73.28616926348732,198.8057962354576,2.2235859570191575e-05,-3.053551664901723e-05,-1.9242455739832696e-05,-4862.49983912008,198.7777806588783,0.0,169.6891344012936,0.0011936307968917,-0.0011193022630798
0.0,0.001193818788101,73.16347833188944,-77.35636827151723,-158.60348031647763,-2.1773626801155595e-05,24.22949916631353,0.0142358406901214,-191.02331179207525,73.28964119629188,6.283154722347972,0.0005924932263989,-0.0004737108198189,-0.0020377818618619,-0.00248423807042,0.6824152846653831,-0.030317363119501,0.0181998725845683,-77.26107740480575,-0.0004736084162583,0.1614754906983471,-3.020424375860609e-06,0.0023378681993211,0.0,4919.676898625068,73.16857365296167,0.0019039277750004,202.71538709114,-0.0007261094109463,73.28669629165967,198.7544999878979,2.215908318675388e-05,-3.058483161442861e-05,-1.919640355110275e-05,-4862.507191767015,198.72645156356177,0.0,169.6979279978927,0.0011933255613732,-0.0011190803270961
0.0,0.0011935151271762,73.16402362231679,-77.35565446649437,-158.59490945683817,-2.180368482514137e-05,24.22968087450677,0.0142580920692153,-191.01489992497335,73.29017083429561,6.283154672960296,0.0005934138167941,-0.0004737049845813,-0.0020378931154754,-0.002484354721521,1.07993846464494,-0.0303114331244439,0.018134952815184,-77.26022553768384,-0.0004736024376173,0.1614635703334292,-2.996257336024002e-06,0.0023377574803267,0.0,4919.919083223711,73.16912682926899,0.001903829147002,202.72518659593052,-0.0007272885002008,73.28722142609784,198.70338637394136,2.208266966465134e-05,-3.063421929000285e-05,-1.9145764178949737e-05,-4862.51454304598,198.675305721226,0.0,169.7067398381711,0.0011930214153963,-0.0011188591568386
0.0,0.0011932125460512,73.16456694916022,-77.3549437390872,-158.58632030756837,-2.183352490342802e-05,24.229861934504505,0.0142803968475683,-191.00646270517245,73.29069859559937,6.283154623512877,0.0005943352725093,-0.000473699168928,-0.0020380045575327,-0.0024844716468341,1.4747623608837404,-0.0303054939187641,0.0180702641047932,-77.25937637201352,-0.0004735964818945,0.1614516925050982,-2.9764099029879675e-06,0.0023376464680761,0.0,4920.16126967824,73.16967805047157,0.0019037302878041,202.735006919661,-0.0007284690201436,73.2877446732141,198.65245484458904,2.2006569300848524e-05,-3.0683666709983944e-05,-1.909041501505134e-05,-4862.521892954542,198.62434235815897,0.0,169.7155692575914,0.0011927183534038,-0.001118638748954
0.0,0.001192911042293,73.16510832000483,-77.35423588353765,-158.57771375207673,-2.186318988430435e-05,24.23004234861377,0.0143027484405232,-190.99800220977315,73.29122448716934,6.283154574017347,0.0005952576405358,-0.000473693376892,-0.002038116177731,-0.002484588799978,1.865900119261945,-0.0302995454935391,0.018005805628743,-77.25853008194494,-0.0004735905448545,0.1614398570619646,-2.9607966704859226e-06,0.0023375352076908,0.0,4920.4034579822455,73.17022732307366,0.0019036312080857,202.74484588577167,-0.0007296506865457,73.28826603957053,198.6017048694357,2.193073481795292e-05,-3.073316223877738e-05,-1.9030255693303704e-05,-4862.529241490268,198.57356068696467,0.0,169.72441539943324,0.0011924163701508,-0.0011184191005729
0.0,0.0011926106125853,73.16564774098177,-77.35353062841914,-158.56909070544722,-2.189272179978084e-05,24.230222119133742,0.0143251438401494,-190.9895202710944,73.2917485158684,6.283154524483133,0.0005961809463527,-0.0004736876064429,-0.002038227967043,-0.0024847061819395,2.25237409908399,-0.0302935878394976,0.0179415766049833,-77.25768690491911,-0.0004735846283437,0.1614280638524659,-2.9493779882940825e-06,0.0023374236970661,0.0,4920.645648129348,73.17077465496625,0.0019035319171816,202.75470155861663,-0.000730833269326,73.28878553178372,198.5511358187491,2.185512324189704e-05,-3.078269645333416e-05,-1.896551225377948e-05,-4862.536588650713,198.522960064401,0.0,169.73327737012363,0.0011921154613323,-0.0011182002092776
0.0,0.0011923112540968,73.16618521911829,-77.35282843434518,-158.5604519496669,-2.192216220206749e-05,24.23040124835574,0.0143475844501786,-190.9810156041389,73.29227068853795,6.283154474918894,0.0005971052302399,-0.0004736818562105,-0.0020383399173301,-0.0024848238075184,2.633218316671863,-0.0302876209470593,0.0178775762470494,-77.25684634380148,-0.0004735787335321,0.1614163127255502,-2.9420592335184875e-06,0.0023373119204855,0.0,4920.887840113184,73.1713200530878,0.0019034324234727,202.7645751220304,-0.0007320165564968,73.28930315641689,198.50074711780783,2.177969639008339e-05,-3.0832260691929285e-05,-1.889639012941916e-05,-4862.543934433435,198.472539754901,0.0,169.74215440320782,0.0011918156218884,-0.0011179820730522
0.0,0.0011920128904897,73.16672070328637,-77.35167556794747,-158.551795418021,-2.195158009981837e-05,24.230579738564533,0.0143662272715136,-190.97261947133111,73.29279101236347,6.283154425341199,0.0005980298227893,-0.000473682395987,-0.0020384521470294,-0.0024849360136208,3.00748085982186,-0.030281644807288,0.0178137918503439,-77.25645901477615,-0.0004735665573234,0.1614046035293848,-2.95731024893294e-06,0.002337205523108,0.0,4921.130033927417,73.1718635820834,0.0019033326086153,202.77433490563743,-0.0007332001614618,73.28981891965752,198.45053267545697,2.1704477594039363e-05,-3.088183838717974e-05,-1.88009180098427e-05,-4862.551278835987,198.4223046158276,0.0,169.75104857227984,0.0011915169212921,-0.0011177646901525
0.0,0.0011917139610882,73.16725139521866,-77.34945345727498,-158.54280529521137,-2.1983074629859688e-05,24.23075759213873,0.0143921636544464,-190.96020232630457,73.29330968147168,6.283154376846785,0.0005989534992986,-0.0004736830994353,-0.0020385717240204,-0.0024851559569748,3.3742262670879506,-0.0302756594481942,0.017750255984646,-77.25713222159095,-0.0004735542174966,0.1613929359393385,-3.416797052438419e-06,0.0023369914922189,0.0,4921.372229565735,73.17240803444393,0.0019032253993414,202.78809786194392,-0.0007343574936243,73.29033263909832,198.4002636121517,2.1631274268297252e-05,-3.093033280183685e-05,-1.903329254746672e-05,-4862.558621855829,198.3724865416065,0.0,169.76027503171255,0.0011912209468403,-0.0011175480509438
0.0,0.0011914174525235,73.16778060455925,-77.35027986616252,-158.53302973824674,-2.2021755940974373e-05,24.23093481141364,0.0144396821553019,-190.93683229170227,73.29382707491739,6.283154333926666,0.0005999729697314,-0.0004736685051831,-0.0020387008328907,-0.0024854866917122,3.732537865949392,-0.0302696644258488,0.0176869876585478,-77.25477491195545,-0.000473557279734,0.1613813097899656,-4.245317203007357e-06,0.0023366667872451,0.0,4921.614427021876,73.17295012702247,0.0019031086136149,202.8127909671765,-0.0007353772470435,73.29084394404752,198.3502438756101,2.15597194497922e-05,-3.097325291965211e-05,-1.9058402671749724e-05,-4862.565963489648,198.32277657029965,0.0,169.77028343503454,0.0011909246537463,-0.0011173321310342
0.0,0.0011911230275077,73.16830965198912,-77.35026502179583,-158.52304722087518,-2.206813624763857e-05,24.231111398497845,0.0144812394742153,-190.9174096178381,73.29434289796497,6.283154297071948,0.0006011195780838,-0.0004736585873462,-0.0020388293129994,-0.0024856962434148,4.0815200640141045,-0.0302636584682937,0.0176238948440386,-77.25327905395352,-0.0004735557698956,0.1613697252992939,-4.9166013963402735e-06,0.0023364626303266,0.0,4921.856626289623,73.17348856299071,0.001902992426733,202.8335267970349,-0.0007362467313118,73.29135314973549,198.3005574310073,2.148525188269113e-05,-3.101010763787149e-05,-1.8565297924900773e-05,-4862.573303733152,198.27307443265076,0.0,169.7804959862775,0.0011906282951966,-0.0011171169398435
0.0,0.0011908302886302,73.1688377022561,-77.34987046998603,-158.51334429186474,-2.2119497038637387e-05,24.23128735538489,0.0145082291890354,-190.9073908357709,73.29485689832752,6.283154261144768,0.0006023148765376,-0.0004736513227141,-0.002038953031469,-0.0024857896531302,4.420300587533435,-0.0302576407020418,0.0175609876452556,-77.25218487094101,-0.0004735516840755,0.1613581826571803,-5.2681871055629685e-06,0.0023363741224146,0.0,4922.098827362774,73.17402420386352,0.0019028809709563,202.84485614900453,-0.0007370924104501,73.29186053158813,198.2511587216603,2.1406459950857303e-05,-3.104603481842493e-05,-1.798822350267011e-05,-4862.580642582519,198.2234323128289,0.0,169.79042851067285,0.0011903323301526,-0.0011169025174375
0.0,0.0011905387827687,73.16936422265366,-77.34926794750909,-158.50402335004355,-2.2172708002344317e-05,24.2314626842358,0.0145254048095185,-190.9034096117793,73.29536888923124,6.283154221706868,0.0006034848607799,-0.0004736452751344,-0.0020390719710089,-0.0024858301019163,4.74803266163179,-0.0302516110774666,0.0174983039196754,-77.25130510003034,-0.0004735464103495,0.1613466815545836,-5.326126222089853e-06,0.0023363386830703,0.0,4922.341030235108,73.17455760465934,0.0019027742566085,202.8501580492412,-0.0007380237081532,73.29236629077613,198.20199804440884,2.132460153129533e-05,-3.108547271817974e-05,-1.7573218996868223e-05,-4862.587980035071,198.1739109242152,0.0,169.79998003526018,0.0011900372696025,-0.0011166889013045
0.0,0.0011902481830436,73.16988894233107,-77.34856501783307,-158.4950190194262,-2.2225216440835576e-05,24.23163738740294,0.0145386849400965,-190.90158283684065,73.29587877824339,6.283154176990562,0.0006045949213795,-0.0004736398100124,-0.0020391872732474,-0.0024858602025168,5.063897126803859,-0.0302455700684643,0.0174358622064506,-77.25051911243855,-0.0004735405528767,0.161335221440646,-5.1623898136923945e-06,0.0023363140004666,0.0,4922.5832349004,73.17508904601355,0.0019026711365897,202.85332094927665,-0.0007390843698961,73.29287052792007,198.1530271314443,2.124149768860331e-05,-3.1130189024277325e-05,-1.7352715997217823e-05,-4862.595316088921,198.12455996461307,0.0,169.80921620975175,0.0011897434375959,-0.0011164761120381
