sideslipFL,FyRR,brake,gas,FL,FxFR,vx,sideslipRR,pitchrate,steeringangel,sideslipRL,FR,FyRL,FxRR,FxRL,ax,RL,y,pitch,FyFL,sideslipFR,longslipFR,ay,longslipRR,longslipFL,signal,slip,yaw,roll,x,rollrate,RR,yawrate,FxFL,longslipRL,slip1,signal,vy,az,FyFR
0.0024066079045469,163.24650890099517,0.0,0.1976182460276271,92.68671924542684,-76.64210371917899,30.69388763982502,-0.001963714601513,1.163684827926996e-05,0.0,0.0019636952725108,92.68671936647635,-163.24574853635215,258.03079929680973,258.0303678668728,0.0129447041301707,92.87468644760696,-4869.869521479546,-0.001401382981373,-195.08277115123295,-0.002406622383298,-0.0004730125217838,7.06625321629053e-07,0.0015528949281825,-0.0004730126352393,0.0,-1.0040433459905676e-08,-0.0292618972764999,-2.450088704767844e-07,5174.180993974434,6.16810509770934e-08,92.87468743384336,2.008723255681844e-08,-76.64246081252296,0.001552884236389,6.283185297139153,7.947921743681758,-2.970219108353275e-07,-1.787092565501189e-05,195.0830865827796
0.0024066097865832,163.24655528797436,0.0,0.1976094759837855,92.68711000951204,-76.64167392799507,30.69401693306456,-0.0019637178046525,1.1605154683172033e-05,0.0,0.0019636985349304,92.6871101301149,-163.24579759445058,258.00357244176234,258.00314216419736,0.0129094314791589,92.87506265670578,-4869.8785018443805,-0.0014012667872762,-195.0831607422988,-0.0024066242181798,-0.0004730092915903,7.039337407965841e-07,0.0015527330657203,-0.0004730094047621,0.0,-1.0011003793303294e-08,-0.0292618970760664,-2.44392984878346e-07,5174.487802462945,6.151295155984935e-08,92.875063640113,2.00074672029972e-08,-76.64203005207408,0.001552722403316,6.283185297168583,7.91700935849755,-2.961496673915002e-07,-1.7820721724310092e-05,195.08347468400925
0.0024066116634682,163.24660154705546,0.0,0.1976007298382725,92.68749970881726,-76.64124530746238,30.694145873996128,-0.0019637209990561,1.1573547299978093e-05,0.0,0.0019637017884535,92.6874998289746,-163.2458465174324,257.9764197443215,257.97599061604694,0.0128742549068223,92.87543784050251,-4869.887482246916,-0.0014011509096411,-195.0835492705097,-0.0024066260480378,-0.0004730060702037,7.012539481902079e-07,0.0015525716437304,-0.000473006183091,0.0,-9.981654132965166e-09,-0.0292618968764295,-2.4377877768632664e-07,5174.794612241853,6.134531763066215e-08,92.87543882108862,1.992791787403533e-08,-76.64160046483622,0.0015525610106304,6.2831852971979325,7.878972199272781,-2.952797833029592e-07,-1.7770680826193996e-05,195.0838617263724
0.0024066135352158,163.24664767862123,0.0,0.1975920075261015,92.68788834624256,-76.64081785418603,30.69427446357925,-0.001963724184748,1.1542025948085027e-05,0.0,0.0019637050331035,92.68788846595562,-163.24589530561013,257.9493409978688,257.9489130157221,0.0128391741393812,92.8758120017917,-4869.896462687048,-0.0014010353476063,-195.0839367387554,-0.0024066278728871,-0.0004730028575969,6.98577749900479e-07,0.0015524106610298,-0.0004730029702,0.0,-9.952384201666888e-09,-0.0292618966775868,-2.431662445431304e-07,5175.101423307638,6.11781127164136e-08,92.87581297956484,1.984858376510389e-08,-76.64117204736955,0.0015524000571503,6.283185297227202,7.8338444968833345,-2.944122503734328e-07,-1.7720774063188435e-05,195.0842477128396
0.0024066154018403,163.2466936829897,0.0,0.1975833089820086,92.68827592468026,-76.64039156562785,30.6944027027711,-0.0019637273617515,1.1510590320593924e-05,0.0,0.0019637082689058,92.68827604395028,-163.24594395941713,257.92233602594933,257.9219091867123,0.0128041889491488,92.87618514336384,-4869.905443164674,-0.0014009201003134,-195.08432314997876,-0.0024066296927398,-0.0004729996537526,6.959105515854993e-07,0.0015522501164665,-0.0004729997660731,0.0,-9.923193848794218e-09,-0.0292618964795363,-2.425553808586772e-07,5175.408235656793,6.101138208297266e-08,92.87618611833204,1.976946484182924e-08,-76.64074479734846,0.0015522395417229,6.283185297256392,7.781666863215333,-2.935470638547377e-07,-1.7671014096290156e-05,195.08463264624703
0.0024066172633548,163.24673956052206,0.0,0.1975746341412199,92.68866244701567,-76.6399664380731,30.69453059252613,-0.0019637305300903,1.147924020294351e-05,0.0,0.0019637114958842,92.68866256584374,-163.24599247924857,257.89540459457675,257.89497889516144,0.0127692990326892,92.87655726798307,-4869.914423679695,-0.0014008051669063,-195.0847085069602,-0.0024066315076088,-0.0004729964586403,6.932479235857343e-07,0.0015520900086936,-0.0004729965706777,0.0,-9.894082826086342e-09,-0.0292618962822758,-2.41946181882413e-07,5175.715049285824,6.084510771104242e-08,92.87655824015434,1.9690560506917458e-08,-76.64031871079929,0.001552079463002,6.283185297285503,7.722486254617193,-2.926842172806441e-07,-1.76213868322737e-05,195.08501652933177
0.0024066191197748,163.24678531161263,0.0,0.1975659829396861,92.68904791612432,-76.63954246794509,30.69465813379593,-0.0019637336897887,1.1447975466051322e-05,0.0,0.0019637147140612,92.6890480345118,-163.24604086535567,257.8685465041252,257.86812194150133,0.0127345041355804,92.87692837842444,-4869.923404232006,-0.0014006905465307,-195.085092812672,-0.0024066333175121,-0.0004729932722353,6.905938076768603e-07,0.0015519303365761,-0.0004729933839928,0.0,-9.865050852743677e-09,-0.0292618960858032,-2.413386435225919e-07,5176.0218641912425,6.067922500588148e-08,92.87692934780677,1.9611869376350263e-08,-76.63989378455872,0.0015519198198536,6.283185297314535,7.656355929642081,-2.9182370211872565e-07,-1.7571910527797625e-05,195.08539936521657
0.0024066209711138,163.24683093655375,0.0,0.1975573553125479,92.68943233487538,-76.63911965321365,30.69478532752986,-0.0019637368408695,1.141679575453448e-05,0.0,0.0019637179234629,92.6894324528233,-163.24608911818504,257.8417616059438,257.841338176911,0.0126998040600865,92.8772984774756,-4869.932384821507,-0.0014005762383345,-195.0854760699908,-0.0024066351224602,-0.0004729900945224,6.879477300599266e-07,0.0015517710991878,-0.000472990205998,0.0,-9.836097752873189e-09,-0.0292618958901163,-2.407327613329199e-07,5176.32868036957,6.051382750681735e-08,92.877299444077,1.9533391909477052e-08,-76.63947001613343,0.0015517606113497,6.283185297343488,7.583335401118813,-2.909655131263254e-07,-1.752257863285302e-05,195.0857811567197
0.0024066228173849,163.246876435702,0.0,0.1975487511954245,92.68981570613047,-76.63869799026011,30.69491217467471,-0.0019637399833562,1.1385700841896174e-05,0.0,0.0019637211241129,92.68981582364006,-163.24613723816006,257.8150496549306,257.81462735652303,0.0126651984892308,92.87766756786834,-4869.941365448094,-0.0014004622414688,-195.08585828169487,-0.0024066369224645,-0.0004729869254718,6.8530623273765e-07,0.0015516122950801,-0.0004729870366682,0.0,-9.807223354211516e-09,-0.029261895695213,-2.4012853056193096e-07,5176.635497817339,6.034889859245761e-08,92.8776685316967,1.9455127187797983e-08,-76.63904740215287,0.0015516018360461,6.283185297372363,7.503490382594359,-2.901096450528496e-07,-1.747338024614592e-05,195.0861619064301
0.0024066246586022,163.24692180940522,0.0,0.1975401705244688,92.69019803274288,-76.63827747582391,30.69503867617452,-0.0019637431172723,1.135469050432987e-05,0.0,0.0019637243160351,92.69019814981526,-163.24618522564506,257.788410461473,257.7879892905374,0.0126306871828523,92.8780356523558,-4869.950346111671,-0.001400348555087,-195.08623945064824,-0.0024066387175408,-0.0004729837650617,6.826761288486021e-07,0.0015514539231315,-0.0004729838759773,0.0,-9.778427451955428e-09,-0.0292618955010912,-2.395259464946859e-07,5176.94231653109,6.018443821074895e-08,92.87803661341906,1.9377074770613343e-08,-76.63862593921492,0.0015514434928171,6.283185297401158,7.416892729195898,-2.89256092526772e-07,-1.7424340302761584e-05,195.0865416172919
0.0024066264947804,163.24696705804286,0.0,0.197531613236001,92.69057931755772,-76.63785810657761,30.695164832970708,-0.0019637462426416,1.1323764573109409e-05,0.0,0.0019637274992524,92.6905794341942,-163.24623308095698,257.76184381523086,257.7614237686742,0.0125962698640215,92.87840273367048,-4869.959326812131,-0.0014002351783441,-195.0866195797355,-0.0024066405077033,-0.0004729806132651,6.80051559022094e-07,0.0015512959820784,-0.0004729807239026,0.0,-9.749709801528552e-09,-0.0292618953077487,-2.389250047127075e-07,5177.249136507373,6.002039645161912e-08,92.87840369197652,1.9299233753910437e-08,-76.6382056241852,0.0015512855804012,6.283185297429877,7.323620372966485,-2.8840484800135893e-07,-1.7375434241111482e-05,195.08692029220757
0.0024066283259342,163.2470121819524,0.0,0.1975230792662845,92.69095956341263,-76.63743987966198,30.69529064600218,-0.0019637493594871,1.1292922796292818e-05,0.0,0.001963730673789,92.69095967961434,-163.24628080444964,257.73534954270093,257.7349306174612,0.012561946307402,92.87876881456326,-4869.968307549379,-0.0014001221103974,-195.0869986718607,-0.0024066422929656,-0.0004729774700615,6.77432763564968e-07,0.001551138470939,-0.0004729775804203,0.0,-9.721070176452705e-09,-0.0292618951151835,-2.3832570087818974e-07,5177.555957742747,5.98568026688899e-08,92.87876977011996,1.9221603216478312e-08,-76.63778645380687,0.0015511280978173,6.283185297458516,7.2237572527309055,-2.875559051086659e-07,-1.7326666330339554e-05,195.0872979340699
0.0024066301520754,163.24705718148766,0.0,0.1975145685516924,92.69133877313752,-76.63702279200687,30.69541611620536,-0.0019637524678323,1.126216494922912e-05,0.0,0.0019637338396684,92.69133888890563,-163.24632839649266,257.7089274370381,257.70850963008235,0.012527716247575,92.87913389775292,-4869.977288323312,-0.0014000093504067,-195.0873767297768,-0.0024066440733414,-0.0004729743354284,6.748228543609757e-07,0.0015509813884662,-0.0004729744455104,0.0,-9.692508371964344e-09,-0.0292618949233935,-2.377280306532487e-07,5177.862780233783,5.969364741077148e-08,92.87913485056818,1.914418304922757e-08,-76.63736842559426,0.0015509710438179,6.283185297487078,7.117393238556853,-2.867092575319908e-07,-1.7278047175688834e-05,195.0876745456919
0.0024066319732184,163.24710205696704,0.0,0.1975060810286678,92.69171694955544,-76.63660684059018,30.695541244514192,-0.0019637555677,1.123149076769863e-05,0.0,0.0019637369969149,92.69171706489104,-163.24637585751344,257.68257729967365,257.68216060790144,0.0124935794233721,92.87949798595248,-4869.986269133829,-0.0013998968975342,-195.08775375628,-0.0024066458488418,-0.0004729712093402,6.722174455202008e-07,0.0015508247334328,-0.0004729713191457,0.0,-9.664024186929646e-09,-0.0292618947323765,-2.371319893757441e-07,5178.169603977057,5.95309497871214e-08,92.87949893603412,1.9066972936927785e-08,-76.63695153593511,0.0015508144171754,6.283185297515562,7.004624050877731,-2.858648995497228e-07,-1.722955565472686e-05,195.0880501297496
0.0024066337893781,163.24714680875562,0.0,0.1974976166343172,92.69209409548051,-76.63619202202736,30.695666031859894,-0.0019637586591135,1.1200900049350924e-05,0.0,0.0019637401455517,92.6920942103849,-163.2464231878351,257.6562989389847,257.65588335939725,0.0124595355905426,92.87986108188228,-4869.995249980833,-0.0013997847509442,-195.088129754276,-0.0024066476194822,-0.0004729680917747,6.696200950207534e-07,0.0015506685047767,-0.0004729682013046,0.0,-9.635617420227588e-09,-0.0292618945421304,-2.3653757263601375e-07,5178.476428969158,5.9368702450374067e-08,92.87986202923808,1.898997173185453e-08,-76.63653578176232,0.0015506582168293,6.283185297543969,6.885551174350757,-2.8502282546959975e-07,-1.7181210980469627e-05,195.08842468911985
0.0024066356005664,163.2471914371956,0.0,0.197489175305438,92.69247021372,-76.6357783335819,30.695790479171297,-0.0019637617420961,1.11703925895151e-05,0.0,0.0019637432856018,92.69247032819422,-163.24647038783715,257.63009214006604,257.6296776696693,0.0124255844726669,92.88022318822529,-4870.004230864224,-0.0013996729098034,-195.08850472650064,-0.0024066493852759,-0.0004729649827093,6.670339925568424e-07,0.0015505127011136,-0.0004729650919631,0.0,-9.607287845431804e-09,-0.0292618943526533,-2.3594477591937945e-07,5178.783255206684,5.9206872460838566e-08,92.880224132863,1.8913179253365312e-08,-76.63612116021868,0.0015505024413953,6.283185297572299,6.760281766527629,-2.841830283635639e-07,-1.713301583590269e-05,195.0887982266186
0.0024066374067989,163.24723594264756,0.0,0.1974807569796495,92.6928453070725,-76.63536577161375,30.695914587374425,-0.0019637648166707,1.1139968177447528e-05,0.0,0.0019637464170888,92.69284542111784,-163.24651745781117,257.6039567425225,257.60354337829,0.0123917258518846,92.88058430771063,-4870.013211783905,-0.0013995613732803,-195.08887867581228,-0.0024066511462372,-0.0004729618821189,6.644466792991742e-07,0.0015503573216488,-0.0004729619910984,0.0,-9.579035225278521e-09,-0.0292618941639429,-2.3535359515831802e-07,5179.090082686241,5.9045474488140134e-08,92.88058524963807,1.8836594725560543e-08,-76.6357076678221,0.0015503470900786,6.283185297600551,6.628928561419955,-2.833455014012874e-07,-1.7084933251018102e-05,195.0891707451383
0.0024066392080882,163.24728032546238,0.0,0.1974723615940436,92.69321937833016,-76.63495433330985,30.696038357393032,-0.0019637678828605,1.110962660497852e-05,0.0,0.0019637495400354,92.69321949194769,-163.2465643981122,257.577892525074,257.57748026393887,0.0123579594579012,92.88094444300886,-4870.022192739774,-0.0013994501405453,-195.08925160498237,-0.0024066529023795,-0.000472958789979,6.618758317338021e-07,0.0015502023650292,-0.0004729588986848,0.0,-9.55085928634878e-09,-0.0292618939759972,-2.34764026258556e-07,5179.396911404443,5.8884490127705626e-08,92.88094538223385,1.8760217818682156e-08,-76.63529530147554,0.0015501921615248,6.283185297628727,6.491609768046257,-2.8251023653481164e-07,-1.7037030454235047e-05,195.0895422474726
0.0024066410044477,163.24732458591666,0.0,0.1974639890856731,92.6935924302772,-76.63454401648106,30.69616179014854,-0.0019637709406876,1.107936754190016e-05,0.0,0.001963752654467,92.69359254346804,-163.2466112092226,257.55189932162824,257.5514881605483,0.0123242850556991,92.88130359680711,-4870.031173731735,-0.0013993392107721,-195.0896235168277,-0.0024066546537127,-0.0004729557062752,6.593038602048574e-07,0.0015500478301539,-0.0004729558147068,0.0,-9.522759946928176e-09,-0.0292618937888141,-2.3417606452455418e-07,5179.703741357916,5.87239837459864e-08,92.8813045333373,1.868404851095908e-08,-76.63488405919314,0.0015500376546362,6.283185297656826,6.348448964051832,-2.816772313937872e-07,-1.698922783428644e-05,195.08991273620916
0.0024066427958913,163.24736872437438,0.0,0.1974556393925311,92.69396446569058,-76.63413481694886,30.69628488655959,-0.001963773990175,1.1049190804192332e-05,0.0,0.0019637557604059,92.69396457845596,-163.2466578914907,257.5259769117728,257.52556684786845,0.0122907023748404,92.8816617717749,-4870.040154759688,-0.0013992285831365,-195.08999441406127,-0.0024066564002509,-0.0004729526309751,6.567424108815856e-07,0.0015498937158258,-0.0004729527391346,0.0,-9.494736977024285e-09,-0.0292618936023916,-2.335897053490185e-07,5180.010572543295,5.856393564956532e-08,92.8816627056179,1.8608085400107875e-08,-76.63447393675023,0.0015498835682147,6.28318529768485,6.199574984497208,-2.8084647969803537e-07,-1.6941580984060522e-05,195.0902822140474
0.0024066445824324,163.2474127411958,0.0,0.1974473124524948,92.69433548733912,-76.63372673197503,30.696407647542365,-0.0019637770313458,1.1019096204656204e-05,0.0,0.0019637588578749,92.69433559968022,-163.24670444524747,257.50012509664066,257.4997161268528,0.0122572111524672,92.88201897056912,-4870.049135823532,-0.0013991182568165,-195.09036429948756,-0.0024066581420091,-0.000472949564058,6.541869874444251e-07,0.001549740020793,-0.0004729496719466,0.0,-9.466790190058878e-09,-0.0292618934167275,-2.330049442437649e-07,5180.31740495722,5.840430520730266e-08,92.88201990173266,1.8532328231167397e-08,-76.63406493143633,0.0015497299010077,6.283185297712796,6.045121805915295,-2.8001797513785133e-07,-1.6894064872255853e-05,195.09065068390905
0.0024066463640854,163.24745663673158,0.0,0.1974390082038318,92.69470549798382,-76.63331975857928,30.69653007401041,-0.0019637800642227,1.098908352215514e-05,0.0,0.0019637619468969,92.69470560990158,-163.24675087079473,257.4743437124312,257.4739358337414,0.0122238111761256,92.88237519587445,-4870.058116923175,-0.0013990082309917,-195.0907331759166,-0.0024066598790012,-0.0004729465055031,6.516377153105268e-07,0.0015495867441878,-0.0004729466131188,0.0,-9.438919330747296e-09,-0.02926189323182,-2.3242177707545962e-07,5180.624238596346,5.8245115946125436e-08,92.88237612436616,1.845677683317796e-08,-76.6336570400368,0.0015495766521489,6.283185297740667,5.885228425741614,-2.791917110608711e-07,-1.684668707793789e-05,195.09101814865855
0.0024066481408632,163.24750041130224,0.0,0.1974307265843917,92.69507450037877,-76.63291389385076,30.696652166875083,-0.0019637830888281,1.0959152514525602e-05,0.0,0.0019637650274956,92.6950746118746,-163.24679716853746,257.4486325564614,257.44822576588336,0.0121905021844105,92.8827304503309,-4870.067098058516,-0.0013988985048443,-195.0911010461086,-0.002406661611238,-0.0004729434552865,6.490962280052966e-07,0.001549433884732,-0.0004729435626336,0.0,-9.411124219769725e-09,-0.0292618930476668,-2.3184019943000517e-07,5180.931073457334,5.8086364910618247e-08,92.88273137615845,1.8381429763321742e-08,-76.63325026001549,0.0015494238203592,6.283185297768462,5.720038737225614,-2.783676821064487e-07,-1.679944930181813e-05,195.09138461087437
0.0024066499127783,163.24754406526537,0.0,0.1974224675326794,92.6954424972706,-76.63250913447114,30.69677392704504,-0.0019637861051851,1.0929302998072824e-05,0.0,0.0019637680996931,92.69544260834545,-163.2468433388022,257.4229914225439,257.4225857172449,0.0121572839128081,92.88308473657636,-4870.076079229459,-0.0013987890775585,-195.0914679127201,-0.0024066633387349,-0.0004729404133845,6.465641119631178e-07,0.0015492814412121,-0.0004729405204607,0.0,-9.383404638034144e-09,-0.0292618928642659,-2.312602070870338e-07,5181.237909536853,5.79280250377723e-08,92.88308565974724,1.830628717540036e-08,-76.63284458770862,0.0015492714044273,6.283185297796182,5.549701399937219,-2.775458814346099e-07,-1.675235653649457e-05,195.0917500734048
0.0024066516798453,163.24758759891768,0.0,0.1974142309869621,92.6958094913982,-76.63210547815224,30.696895355426665,-0.0019637891133155,1.0899534682349636e-05,0.0,0.0019637711635135,92.69580960205325,-163.2468893820049,257.3974201451486,257.3970155220357,0.0121241561407394,92.88343805726032,-4870.085060435906,-0.0013986799483212,-195.09183377860296,-0.0024066650615021,-0.0004729373797786,6.440373390015748e-07,0.0015491294126162,-0.0004729374865851,0.0,-9.355760420711773e-09,-0.0292618926816154,-2.3068179550051505e-07,5181.544746831584,5.7770146474767374e-08,92.88343897778222,1.8231348259982765e-08,-76.63244002092512,0.001549119403339,6.283185297823826,5.374369705982571,-2.767263046456712e-07,-1.6705391888432695e-05,195.0921145388632
0.0024066534420769,163.24763101262755,0.0,0.1974060168862155,92.69617548549324,-76.63170292103534,30.69701645292365,-0.0019637921132422,1.0869847399315693e-05,0.0,0.0019637742189791,92.69617559572956,-163.24693529845644,257.37191851588125,257.3715149720224,0.012091118598576,92.88379041500934,-4870.094041677763,-0.0013985711163212,-195.092198646399,-0.0024066667795546,-0.0004729343544411,6.415129014416249e-07,0.0015489777977705,-0.000472934460979,0.0,-9.328191355968184e-09,-0.0292618924997131,-2.301049603959599e-07,5181.851585338216,5.761269391222003e-08,92.88379133288971,1.8156612566686956e-08,-76.632036555831,0.001548967815923,6.283185297851395,5.194201442051441,-2.759089452647628e-07,-1.6658547085762938e-05,195.0924780100277
0.0024066551994868,163.24767430672514,0.0,0.1973978251692472,92.6965404822796,-76.63130146035445,30.69713722043733,-0.0019637951049875,1.084024093705496e-05,0.0,0.0019637772661122,92.69654059209849,-163.2469810885075,257.34648634475377,257.3460838772811,0.0120581710498122,92.88414181244366,-4870.103022954932,-0.0013984625807494,-195.09256251891296,-0.0024066684929053,-0.0004729313373497,6.390026847749138e-07,0.0015488265955116,-0.0004729314436208,0.0,-9.300697203047566e-09,-0.0292618923185571,-2.2952969746527745e-07,5182.158425053447,5.745565755698415e-08,92.88414272769008,1.808207904795306e-08,-76.63163418978179,0.0015488166410152,6.283185297878889,5.009358747420718,-2.750937964178816e-07,-1.661186532407057e-05,195.09284048963937
0.0024066569520883,163.24771748154458,0.0,0.1973896557750356,92.69690448447382,-76.63090109359028,30.69725765886659,-0.0019637980885738,1.081071505727082e-05,0.0,0.0019637803049361,92.69690459387624,-163.24702675250137,257.3211234640471,257.3207220699547,0.0120253132665354,92.88449225219183,-4870.112004267314,-0.0013983543407987,-195.09292539883015,-0.0024066702015675,-0.0004729283284874,6.36496623788486e-07,0.0015486758048464,-0.0004729284344901,0.0,-9.273277793540329e-09,-0.0292618921381453,-2.2895600253371015e-07,5182.465265973981,5.7299053757804024e-08,92.88449316481184,1.8007747952851394e-08,-76.63123291990351,0.0015486658776228,6.283185297906308,4.820007968038801,-2.742808533311365e-07,-1.656530629022219e-05,195.09320198048
0.0024066586998943,163.24776053743176,0.0,0.1973815086428431,92.69726749478534,-76.63050181690305,30.69737776910783,-0.0019638010640234,1.0781269565796675e-05,0.0,0.001963783335473,92.6972676037726,-163.24707229078112,257.2958296565115,257.29542933294385,0.0119925449735272,92.88484173685318,-4870.120985614818,-0.0013982463956646,-195.0932872888603,-0.0024066719055537,-0.0004729253278242,6.339976542984251e-07,0.0015485254245457,-0.0004729254335618,0.0,-9.245932890331624e-09,-0.0292618919584757,-2.283838714118788e-07,5182.772108096536,5.7142867172237564e-08,92.88484264685422,1.7933618166188888e-08,-76.63083274288275,0.001548515524516,6.283185297933653,4.626319506826426,-2.7347010866286977e-07,-1.6518887909851306e-05,195.0935624851541
0.0024066604429181,163.2478034746883,0.0,0.1973733837117988,92.69762951591612,-76.63010362836916,30.697497552055136,-0.0019638040313583,1.0751904211571792e-05,0.0,0.0019637863577462,92.69762962448922,-163.24711770373702,257.27060475434706,257.270205498323,0.0119598659480926,92.88519026903184,-4870.129966997345,-0.0013981387445444,-195.09364819172683,-0.0024066736048759,-0.0004729223353442,6.315040668221549e-07,0.0015483754535088,-0.0004729224408147,0.0,-9.218662288868868e-09,-0.0292618917795463,-2.278132997556232e-07,5183.078951417836,5.698711232809176e-08,92.88519117642144,1.7859689413563922e-08,-76.63043365610656,0.0015483655805957,6.283185297960924,4.428467670325105,-2.7266155687326015e-07,-1.6472593115648552e-05,195.09392200638172
0.0024066621811726,163.24784629367008,0.0,0.197365280921654,92.6979905505606,-76.6297065241776,30.697617008599977,-0.001963806990601,1.0722618826793416e-05,0.0,0.0019637893717773,92.69799065872073,-163.24716299168304,257.24544855096826,257.245050359638,0.0119272759251942,92.88553785131776,-4870.138948414802,-0.0013980313866378,-195.0940081101012,-0.0024066752995484,-0.00047291935102,6.29015656610596e-07,0.0015482258905671,-0.0004729194562267,0.0,-9.191465780994752e-09,-0.0292618916013551,-2.2724428340947017e-07,5183.385795934614,5.683175389408296e-08,92.88553875610332,1.778596115289601e-08,-76.63003565642144,0.0015482160446932,6.283185297988121,4.226630511833092,-2.718551915072917e-07,-1.642642551086496e-05,195.09428054685128
0.0024066639146721,163.2478889947087,0.0,0.1973572002121893,92.69835060140556,-76.62931050178119,30.697736139631417,-0.0019638099417734,1.0693413175159734e-05,0.0,0.0019637923775893,92.6983507091537,-163.24720815493788,257.2203608868278,257.2199637572009,0.0118947746990061,92.8858844863165,-4870.147929867091,-0.0013979243211463,-195.09436704672103,-0.0024066769895846,-0.0004729163748347,6.26535309508708e-07,0.001548076734801,-0.0004729164797758,0.0,-9.1643431549472e-09,-0.0292618914239,-2.26676818391575e-07,5183.692641643615,5.6676819081444114e-08,92.8858853885055,1.7712433034496356e-08,-76.62963874075157,0.0015480669158879,6.283185298015243,4.020989671169429,-2.710510066276629e-07,-1.638039796749246e-05,195.09463810936523
0.0024066656434278,163.24793157809583,0.0,0.1973491415226937,92.69870967113182,-76.62891555851184,30.697854946036404,-0.0019638128848971,1.066428697388316e-05,0.0,0.0019637953752055,92.69870977846908,-163.2472531939502,257.1953415633201,257.1949454924757,0.0118623620107634,92.88623017659852,-4870.156911354119,-0.0013978175472741,-195.0947250042191,-0.0024066786749932,-0.0004729134067634,6.240615211881435e-07,0.0015479279849772,-0.0004729135114397,0.0,-9.137294278541336e-09,-0.0292618912471792,-2.261109001778372e-07,5183.999488541587,5.652233895930479e-08,92.8862310761983,1.7639104353016843e-08,-76.62924290662654,0.0015479181929475,6.283185298042292,3.811730211210374,-2.702489979539935e-07,-1.633450098649916e-05,195.09499469632897
0.0024066673674538,163.2479740441778,0.0,0.1973411047935684,92.69906776241169,-76.62852169078397,30.697973428699164,-0.0019638158199943,1.0635240053291356e-05,0.0,0.0019637983646476,92.6990678693393,-163.2472981090392,257.17039038219093,257.1699953673646,0.0118300376022265,92.88657492473564,-4870.165892875793,-0.0013977110642278,-195.0950819852648,-0.0024066803557895,-0.0004729104467822,6.215903065041329e-07,0.0015477796399693,-0.0004729105511963,0.0,-9.110318921954842e-09,-0.0292618910711905,-2.2554652438966427e-07,5184.30633662529,5.636828319897257e-08,92.8865758217536,1.7565974483436304e-08,-76.62884815070964,0.0015477698747471,6.283185298069268,3.599040451345401,-2.6944915949553845e-07,-1.628872166077004e-05,195.0953503104834
0.0024066690867635,163.2480163933141,0.0,0.1973330899652186,92.69942487791018,-76.6281288958392,30.69809158850144,-0.0019638187470874,1.0606272241496436e-05,0.0,0.0019638013459371,92.69942498442916,-163.24734290047925,257.1455071640039,257.1451132022904,0.0117978012508542,92.8869187332966,-4870.174874432015,-0.0013976048712153,-195.095437992564,-0.002406682031988,-0.0004729074948703,6.191338523475719e-07,0.0015476316986985,-0.0004729075990211,0.0,-9.083416866227188e-09,-0.0292618908959321,-2.249836870851012e-07,5184.613185891493,5.621462160515718e-08,92.88691962774014,1.7493042680952587e-08,-76.62845446975433,0.0015476219602064,6.2831852980961695,3.3831117980019574,-2.6865148415008026e-07,-1.6243106166711168e-05,195.09570495465428
0.0024066708013691,163.24805862577992,0.0,0.197325096977456,92.69978102028564,-76.62773717126535,30.698209426322936,-0.0019638216661975,1.0577383226106172e-05,0.0,0.001963804319098,92.6997811263972,-163.24738756871366,257.12069174194966,257.1202988304696,0.0117656527283748,92.8872616048482,-4870.183856022694,-0.0013974989674475,-195.09579302879143,-0.0024066837035979,-0.0004729045510081,6.166809633952704e-07,0.0015474841601292,-0.0004729046548974,0.0,-9.056587990056922e-09,-0.0292618907214018,-2.2442238378213186e-07,5184.920036336977,5.606142001156879e-08,92.8872624967245,1.7420308804156532e-08,-76.62806186181881,0.001547474448291,6.283185298122998,3.164138572393713,-2.67855968832809e-07,-1.619760662736201e-05,195.096058631323
0.0024066725112837,163.24810074192447,0.0,0.1973171257710161,92.7001361921892,-76.62734651359341,30.698326943040705,-0.0019638245773467,1.0548572838787304e-05,0.0,0.0019638072841516,92.7001362978944,-163.2474321140677,257.095943905899,257.0955520416575,0.0117335917684036,92.88760354193316,-4870.192837647735,-0.0013973933521372,-195.09614709651956,-0.002406685370633,-0.0004729016151706,6.142349895821536e-07,0.0015473370230564,-0.0004729017187986,0.0,-9.029832074505913e-09,-0.0292618905475979,-2.2386261011004134e-07,5185.2268879585245,5.590864261839107e-08,92.8876044312496,1.7347772361549205e-08,-76.62767032306593,0.0015473273377948,6.283185298149754,2.942317835643158,-2.670626069658653e-07,-1.6152239380523217e-05,195.09641134312085
0.0024066742165211,163.24814274209174,0.0,0.1973091762867988,92.70049039626396,-76.6269569200215,30.69844413952936,-0.0019638274805569,1.051984089045902e-05,0.0,0.0019638102411196,92.70049050156388,-163.24747653682468,257.0712634844014,257.07087266468415,0.0117016181467845,92.8879445471077,-4870.201819307043,-0.0013972880244992,-195.09650019848837,-0.0024066870331071,-0.0004728986873369,6.117938936012244e-07,0.0015471902864979,-0.0004728987907041,0.0,-9.003148900647768e-09,-0.0292618903745182,-2.2330436200876122e-07,5185.533740752934,5.5756278488283024e-08,92.88794543387158,1.7275432196474175e-08,-76.62727985072094,0.0015471806277378,6.283185298176437,2.717849211441019,-2.662713925497545e-07,-1.610699898947133e-05,195.09676309280624
