sideslipRR,roll,yawrate,ax,rollrate,pitch,ay,slip,FyFL,steeringangel,yaw,sideslipFR,FR,longslipFL,RR,FyRL,slip1,signal,FxFL,brake,longslipFR,FxRR,RL,signal,FL,FyRR,longslipRL,FyFR,x,y,vx,sideslipFL,pitchrate,FxRL,FxFR,sideslipRL,longslipRR,az,vy,gas
-0.001971018200828,-2.7983941675556696e-06,-7.697636160096304e-06,0.0672579843770988,1.147606400855721e-06,-0.0010581164661047,-0.0001314420403301,-1.1652909196575857e-07,-197.7916216992437,-2.0853669794557777e-05,-0.0130148511725233,-0.0024116597864913,53.12609719431936,-0.0004782264412765,53.21177620907878,-164.7844351127615,6.283185190650494,0.0,-78.36283856196259,0.0,-0.000478225169652,188.89276798649087,53.21181039725186,0.0,53.12613392268549,164.67788900715777,0.0011304539345515,197.68763941964872,10136.547750843562,-140.73795086473075,17.593253486038844,0.0024127855538009,0.0001026074344878,188.88756356856237,-78.35832826602314,0.001972165641185,0.0011305578626159,-7.448698894605428e-05,-2.13338863958814e-06,0.1370683920787016
-0.0019710487718521,-2.786698896510617e-06,-7.644208703207018e-06,0.0669620724814142,1.1871186942809876e-06,-0.0010570917237542,-0.0001307963219788,-1.1432845037619967e-07,-197.7945791495419,-2.0659909191795117e-05,-0.0130149278572612,-0.0024116775710384,53.12812610852969,-0.0004781997074498,53.21373226656185,-164.78493516225342,6.283185192851136,0.0,-78.3593199522074,0.0,-0.0004781984774534,188.6568266991782,53.21376628607257,0.0,53.12816256835223,164.67857869991184,0.0011290563484455,197.6913887786181,10136.723672270638,-140.74024061292283,17.593924751084508,0.0024127951175538,0.0001023622228619,188.651654536112,-78.35483730202135,0.0019721939986824,0.0011291596475041,-7.409143845479238e-05,-2.094079486410226e-06,0.1370258386136967
-0.0019710799317124,-2.774622817770605e-06,-7.588508944712629e-06,0.0666674570223509,1.2239303698206542e-06,-0.001056069545801,-0.0001301488910578,-1.123162797408164e-07,-197.79754396914515,-2.047646911910181e-05,-0.0130150039945993,-0.0024116947882024,53.13014613659842,-0.0004781730982679,53.21567972484964,-164.7854124612558,6.283185194863306,0.0,-78.35581913305842,0.0,-0.0004781718998387,188.42192427256785,53.21571356237556,0.0,53.1301823180857,164.67932741978828,0.0011276648825558,197.69507104493883,10136.899600393188,-140.74253046133285,17.5945930627488,0.0024128046567144,0.0001020965162847,188.41678409601928,-78.35136266782887,0.0019722219957905,0.0011277675463251,-7.357225586949378e-05,-2.0580496652190517e-06,0.1369834724909905
-0.0019711116396179,-2.762195667624834e-06,-7.5311866260772735e-06,0.0663741331553073,1.257605787290093e-06,-0.0010550501395122,-0.0001294782614208,-1.105025666335226e-07,-197.80049496019555,-2.029979563061803e-05,-0.0130150795655612,-0.0024117115974058,53.13215731660837,-0.0004781466100471,53.21761862143954,-164.78586908085774,6.28318519667702,0.0,-78.35233523952782,0.0,-0.0004781454363654,188.18805524208304,53.21765226540646,0.0,53.13219321314975,164.6801331891922,0.0011262795012214,197.6987041521698,10137.075535181748,-140.74482040951446,17.595258433990033,0.002412813989987,0.0001018099412718,188.18294676251057,-78.34790409259807,0.0019722496602679,0.0011263815251395,-7.293265921788274e-05,-2.025486148023002e-06,0.1369412928733701
-0.0019711438432291,-2.7494496674631277e-06,-7.472713512918394e-06,0.0660820961118357,1.2880241606383992e-06,-0.0010540337141832,-0.0001287732292413,-1.0888283482979445e-07,-197.80341859594728,-2.01273960588547e-05,-0.0130151545566399,-0.0024117280950248,53.13415968647071,-0.0004781202398233,53.21954899376204,-164.78630794294418,6.283185198296751,0.0,-78.34886755024012,0.0,-0.0004781190861862,187.95521430115423,53.21958243416539,0.0,53.134195293669855,164.68099252044956,0.0011249001704619,197.70229894875317,10137.251476606994,-140.74711045702054,17.595920877716868,0.002412823005867,0.0001015024307023,187.95013722323733,-78.34446122097411,0.0019722770254884,0.0011250015512195,-7.21777647862523e-05,-1.996318263970354e-06,0.1368992989245215
-0.0019711764851985,-2.7364171698313134e-06,-7.413433072140204e-06,0.0657913411502772,1.3152447769135135e-06,-0.0010530204782192,-0.0001280288631078,-1.074443092540584e-07,-197.8063063155208,-1.995755514426631e-05,-0.0130152289583066,-0.00241174433963,53.136153283816654,-0.0004780939850805,53.22147087915207,-164.7867321739686,6.283185199735277,0.0,-78.34541543766927,0.0,-0.0004780928483029,187.72339626329972,53.22150410739261,0.0,53.13618859883736,164.6819011338825,0.0011235268576944,197.70586189032937,10137.427424639727,-140.749400603402,17.59658040678874,0.002412831637085,0.0001011741973206,187.71835030472965,-78.34103366610887,0.0019723041247593,0.0011236275928719,-7.131443056012942e-05,-1.9703270351066185e-06,0.1368574898099588
-0.001971209507103,-2.723129352781866e-06,-7.353595109407981e-06,0.065501863569063,1.339422617732435e-06,-0.0010520106364869,-0.0001272441102435,-1.0616983522747182e-07,-197.80915297713025,-1.97891460915569e-05,-0.0130153027639275,-0.0024117603630486,53.1381381459526,-0.0004780678436943,53.2233843148495,-164.78714472711889,6.283185201009751,0.0,-78.3419783504181,0.0,-0.0004780667216469,187.49259608818912,53.22341732356377,0.0,53.13817316705105,164.68285440881817,0.0011221595317906,197.7093965690023,10137.60337925087,-140.75169084820726,17.597237034016292,0.0024128398491844,0.0001008257062389,187.4875809951143,-78.33762103409937,0.0019723309882375,0.001122259619605,-7.035102543947135e-05,-1.9472147531281703e-06,0.1368158646975261
-0.0019712428518002,-2.7096155834797715e-06,-7.293382274732365e-06,0.065213658672475,1.3607535621303885e-06,-0.001051004387945,-0.0001264204508543,-1.0504047411398823e-07,-197.8119559535841,-1.962148984016869e-05,-0.0130153759689781,-0.002411776178425,53.14011430983893,-0.0004780418138893,53.22528933797946,-164.7875481804268,6.283185202139112,0.0,-78.3385558058617,0.0,-0.0004780407051115,187.26280886411743,53.225322120868135,0.0,53.14014903603745,164.68384765906416,0.0011207981627486,197.7129045955988,10137.779340411482,-140.75398119098213,17.597890772161694,0.0024128476320628,0.0001004576468778,187.25782441662216,-78.33422293433082,0.0019723576414,0.0011208976019214,-6.929721446951078e-05,-1.926651121313495e-06,0.1367744227576594
-0.0019712764647713,-2.6959032136906707e-06,-7.232930566018581e-06,0.0649267217362781,1.3794399260838085e-06,-0.0010500019235549,-0.0001255609173911,-1.0403720945336489e-07,-197.81471440073503,-1.945422652515836e-05,-0.0130154485704893,-0.0024117917880874,53.14208181208152,-0.0004780158941718,53.22718598553959,-164.78794464517233,6.283185203142377,0.0,-78.33514738068027,0.0,-0.0004780147975976,187.03402977756687,53.22721853720672,0.0,53.14211624295442,164.6848762971175,0.001119442721642,197.7163863058973,10137.955308092744,-140.7562716312703,17.598541633938375,0.0024128549916946,0.000100070904989,187.0290757868004,-78.3308389872451,0.0019723841044948,0.0011195415113459,-6.816378616994966e-05,-1.9083036402663843e-06,0.136733163164487
-0.0019713102947697,-2.6820176290279557e-06,-7.172344094953886e-06,0.0646410480131783,1.395671830642976e-06,-0.0010490034244717,-0.0001246693209725,-1.031419630424703e-07,-197.81742862914507,-1.9287203600078203e-05,-0.0130155205666666,-0.0024118071897862,53.14404068893918,-0.0004779900832794,53.22907429438304,-164.7883357463855,6.283185204037623,0.0,-78.3317527044254,0.0,-0.0004779889980754,186.80625413711536,53.22910661019496,0.0,53.14407482447816,164.6859359246384,0.0011180931805462,197.71984136047732,10138.131282265971,-140.75856216861317,17.59918963201101,0.0024128619434454,9.966653474587396e-05,186.80133043890945,-78.3274688364068,0.0019724103926489,0.0011181913203871,-6.696235170533734e-05,-1.8918557495769651e-06,0.1366920850958504
-0.0019713442940262,-2.6679824191516583e-06,-7.111704940236782e-06,0.0643566327222319,1.4096197458843843e-06,-0.0010480090605104,-0.0001237496869429,-1.0233810317236742e-07,-197.82009964255997,-1.912039209082734e-05,-0.0130155919566288,-0.002411822380501,53.14599097634577,-0.0004779643801302,53.23095430119737,-164.78872264944326,6.283185204841483,0.0,-78.32837145179411,0.0,-0.0004779633056155,186.57947734909544,53.23098637716286,0.0,53.14602481687231,164.68702237436088,0.0011167495123919,197.72326917487027,10138.307262902596,-140.76085280255063,17.599834778995266,0.0024128685078103,9.924573138189515e-05,186.5745837960425,-78.32411215420693,0.0019724365163742,0.0011168470024154,-6.570520766272557e-05,-1.8770159456578184e-06,0.1366511877336675
-0.0019713784182153,-2.6538195831327486e-06,-7.051079484694653e-06,0.0640734710384618,1.4214335897069335e-06,-0.0010470189888819,-0.0001228059427072,-1.0161063037195127e-07,-197.82272884882403,-1.89538311624936e-05,-0.0130156627402254,-0.0024118373583504,53.14793270994027,-0.000477938783798,53.23282604249199,-164.78910611245382,6.283185205568956,0.0,-78.32500333830245,0.0,-0.0004779377193976,186.3536949153328,53.23285787516243,0.0,53.14796625604593,164.6881317229508,0.0011154116909524,197.72666917528923,10138.483249974184,-140.7631435326214,17.600477087457417,0.0024128747080377,9.880980472770966e-05,186.34883136951592,-78.32076864560908,0.0019724624822603,0.0011155085316558,-6.440507226303986e-05,-1.8635211646975735e-06,0.1366104702643937
-0.0019714126263163,-2.639549723371777e-06,-6.990522507309763e-06,0.0637915580659844,1.4312451276483843e-06,-0.0010460333531882,-0.0001218417617965,-1.0094618570183296e-07,-197.82531789289888,-1.878759366888331e-05,-0.0130157329179028,-0.0024118521234404,53.14986592510046,-0.0004779132934928,53.23468955457684,-164.78948654968215,6.283185206233401,0.0,-78.32164811798307,0.0,-0.0004779122387126,186.12890240630105,53.234721140964055,0.0,53.14989917760251,164.6892602890663,0.0011140796906171,197.73004093074127,10138.65924345242,-140.76543435836322,17.60111656991397,0.0024128805688112,9.836015375196922e-05,186.1240687329916,-78.31743804984697,0.0019724882937182,0.0011141758829533,-6.30748861025495e-05,-1.8511370019800428e-06,0.1365699318790793
-0.0019714468804455,-2.6251922073694483e-06,-6.930079870809942e-06,0.0635108888867253,1.439171675417788e-06,-0.0010450522826652,-0.0001208604992544,-1.0033297108683022e-07,-197.82786855952608,-1.862176510974264e-05,-0.0130158024906046,-0.0024118666781838,53.15179065697702,-0.0004778879085576,53.23654487356649,-164.78986409653265,6.283185206846615,0.0,-78.31830558111211,0.0,-0.00047788686296,185.90509549033465,53.23657621107601,0.0,53.15182361688351,164.6904046255269,0.0011127534865968,197.7333842142202,10138.835243309117,-140.76772527931354,17.60175323883115,0.0024128861154593,9.78982423150692e-05,185.90029155246643,-78.31412014062427,0.0019725139516952,0.001112849031986,-6.172764078686161e-05,-1.8396563593116333e-06,0.136529571773781
-0.0019714811456971,-2.610765291003974e-06,-6.86979030595286e-06,0.063231458475419,1.4453199297774883e-06,-0.0010440758916599,-0.0001198651795332,-9.97606304656588e-08,-197.83038271472853,-1.8456431240751927e-05,-0.0130158714596924,-0.0024118810273163,53.15370694052746,-0.0004778626284344,53.23839203534817,-164.7902386709646,6.283185207418955,0.0,-78.31497555142025,0.0,-0.0004778615916398,185.6822698622606,53.23842312172622,0.0,53.153739609008426,164.69156151042233,0.0011114330544154,197.73669902424805,10139.011249516218,-140.77001629500944,17.60238710662448,0.0024128913734755,9.742557651328734e-05,185.67749551589668,-78.31081472542114,0.0019725394553184,0.0011115279547386,-6.0376170889774105e-05,-1.8288973875996008e-06,0.1364893891494553
-0.0019715153900039,-2.5962862043616347e-06,-6.80968662391368e-06,0.0629532617936747,1.4497895786486104e-06,-0.0010431042793262,-0.0001188585151245,-9.922011952761233e-08,-197.8328622735844,-1.8291672320516484e-05,-0.013015939826882,-0.0024118951776388,53.15561481054708,-0.0004778374526747,53.24023107560021,-164.7906100288895,6.283185207959467,0.0,-78.3116578859871,0.0,-0.0004778364243569,185.4604213188628,53.24026190889175,0.0,53.15564718890897,164.69272793924875,0.0011101183702919,197.7399855800704,10139.187262045778,-140.77230740498845,17.603018185658275,0.0024128963683187,9.69436833479234e-05,185.45567640995935,-78.30752164560228,0.0019725648024615,0.0011102126278849,-5.903295069422882e-05,-1.8187012180420048e-06,0.1364493832121829
-0.0019715495840244,-2.581771205452792e-06,-6.749796592245267e-06,0.0626762937187033,1.4526762192449089e-06,-0.0010421375295251,-0.0001178429230511,-9.870358012408047e-08,-197.83530917758856,-1.8127558184701346e-05,-0.0130160075941888,-0.0024119091379231,53.15751430169868,-0.0004778123809205,53.242062029774,-164.79097781256417,6.283185208476006,0.0,-78.30835247234823,0.0,-0.000477811360794,185.2395456810765,53.24209260829017,0.0,53.15754639136234,164.6939011189743,0.001108809410801,197.74324430676612,10139.363280869986,-140.77459860878835,17.603646488245165,0.0024129011250635,9.645409124761994e-05,185.2348300430465,-78.30424077225697,0.0019725899902203,0.0011089030284401,-5.770999832328674e-05,-1.8089297699875115e-06,0.1364095531731348
-0.0019715837010459,-2.5672356072577947e-06,-6.690143506238988e-06,0.0624005490821287,1.4540737563958e-06,-0.0010411757109092,-0.0001168205492558,-9.82042191372764e-08,-197.8377253743655,-1.7964147510341953e-05,-0.0130160747638809,-0.0024119229184861,53.15940544853895,-0.0004777874128859,53.24388493310011,-164.7913415920807,6.283185208975367,0.0,-78.30505922563397,0.0,-0.0004777864007168,185.0196388252704,53.24391525539325,0.0,53.15943725101839,164.69507846366915,0.0011075061529573,197.74647581900155,10139.539305961149,-140.77688990594768,17.604272026645553,0.0024129056684006,9.595831228195423e-05,185.01495227822892,-78.3009720076585,0.0019726150153119,0.00110759913383,-5.641869127234108e-05,-1.7994636322077754e-06,0.1363698982487569
-0.0019716177169104,-2.552693785398739e-06,-6.63074669995546e-06,0.0621260226521704,1.4540759494617351e-06,-0.0010402188771761,-0.0001157933136462,-9.771620364790776e-08,-197.84011282195416,-1.7801490598756984e-05,-0.0130161413384371,-0.0024119365307109,53.16128828554266,-0.0004777625483604,53.24569982057901,-164.7917009000922,6.283185209463382,0.0,-78.30177808873,0.0,-0.0004777615439558,184.8006966636875,53.2457298854229,0.0,53.16131980242499,164.69625759171325,0.0011062085739496,197.74968088045875,10139.715337291693,-140.7791812960059,17.604894813067315,0.0024129100227043,9.545782610341608e-05,184.79603901339848,-78.2977152811797,0.0019726398743949,0.0011063009216348,-5.516962715746392e-05,-1.7902002289182962e-06,0.1363304176604934
-0.0019716516099504,-2.538159174675706e-06,-6.571622054512535e-06,0.0618527091448034,1.4527772432035386e-06,-0.0010392670674721,-0.0001147629344413,-9.723457382095396e-08,-197.84247348103943,-1.763962982649315e-05,-0.0130162073205102,-0.0024119499868351,53.16316284712197,-0.0004777377871954,53.24750672699479,-164.7920552600691,6.283185209945012,0.0,-78.29850902837467,0.0,-0.0004777367903982,184.58271513534532,53.24753653336979,0.0,53.16319408005011,164.69743632416996,0.0011049166513123,197.75286037658284,10139.891374834173,-140.7814727785035,17.60551485966517,0.0024129142118618,9.49540658208916e-05,184.5780861739218,-78.29447054716829,0.0019726645643184,0.0011050083697438,-5.397256177482384e-05,-1.781052299078416e-06,0.1362911106351332
-0.0019716853609259,-2.5236442593288445e-06,-6.512782424891611e-06,0.0615806032398666,1.4502732392931574e-06,-0.0010383203069274,-0.0001137309480638,-9.67551640050146e-08,-197.8448093007048,-1.7478599802976886e-05,-0.0130162727128949,-0.0024119632997408,53.16502916764417,-0.0004777131292914,53.24930568691447,-164.79240420928542,6.283185210424422,0.0,-78.2952520342598,0.0,-0.0004777121399771,184.3656902175618,53.24933523399597,0.0,53.16506011830168,164.69861268336876,0.0011036303627728,197.75601529486292,10140.06741856126,-140.78376435298222,17.6061321785404,0.0024129182591127,9.444840553168531e-05,184.36108972372213,-78.29123778372774,0.0019726890823197,0.0011037214562021,-5.283628761980727e-05,-1.7719465167462154e-06,0.1362519764044539
-0.001971718952958,-2.509160560760825e-06,-6.454237991174079e-06,0.0613096995534122,1.446660763848259e-06,-0.0010373786073057,-0.0001126987236583,-9.627452902565837e-08,-197.84712220628592,-1.7318428047000994e-05,-0.0130163375184994,-0.0024119764827177,53.16688728144577,-0.0004776885745925,53.2510967346872,-164.79274731717433,6.283185210905057,0.0,-78.29200711563,0.0,-0.0004776875926611,184.14961789238103,53.25112602183649,0.0,53.16691795154295,164.69978489117725,0.0011023496860912,197.7591467045013,10140.24346844575,-140.78605601898525,17.606746781740423,0.002412922186953,9.394214978263648e-05,184.14504563290805,-78.28801698948165,0.0019727134261705,0.0011024401590534,-5.176856877228407e-05,-1.7628222026922992e-06,0.1362130142053643
-0.0019717523714579,-2.4947186260688507e-06,-6.395996571858766e-06,0.0610399926875597,1.4420376887241372e-06,-0.0010364419677502,-0.0001116674793689,-9.57898768077876e-08,-197.8494140898604,-1.715913595744814e-05,-0.0130164017403204,-0.0024119895492284,53.16873722284392,-0.0004776641230751,53.25287990446648,-164.7930841995185,6.28318521138971,0.0,-78.2887742998789,0.0,-0.0004776631484559,183.93449418121693,53.25290893122343,0.0,53.1687676141059,164.70095136666572,0.0011010745993141,197.7622557352452,10140.419524460556,-140.78834777605724,17.60735868125847,0.0024129260170533,9.343652466077486e-05,183.92994991234085,-78.28480818278348,0.0019727375942831,0.0011011644565837,-5.077607867781266e-05,-1.7536301461683706e-06,0.1361742232797496
-0.0019717856040486,-2.4803280199723124e-06,-6.33806392099052e-06,0.060771477191843,1.43650248365582e-06,-0.001035510375609,-0.0001106382979742,-9.529900680189719e-08,-197.85168680089205,-1.700073968298406e-05,-0.0130164653814214,-0.0024120025127157,53.17057902614572,-0.0004776397747376,53.25465523020142,-164.79341452906604,6.283185211880579,0.0,-78.28555362962251,0.0,-0.000477638807383,183.72031510607275,53.25468399627784,0.0,53.17060914030183,164.70211072296297,0.0010998050804206,197.76534355760367,10140.595586578716,-140.7906396237445,17.60796788903338,0.0024129297701672,9.293267060510148e-05,183.7157985751273,-78.28161139786992,0.0019727615857785,0.0010998943269759,-4.986435488940909e-05,-1.744331527532913e-06,0.136135602874326
-0.0019718186404786,-2.465997321961827e-06,-6.280444003693686e-06,0.0605041475905713,1.430153598212842e-06,-0.0010345838073236,-0.0001096121289208,-9.480025293267805e-08,-197.8539421363432,-1.6843250771149456e-05,-0.0130165284449132,-0.0024120153864438,53.17241272565443,-0.000477615529598,53.25642274564835,-164.7937380429936,6.283185212379333,0.0,-78.28234516114824,0.0,-0.000477614569479,183.5070766951195,53.25645125092209,0.0,53.17244256442887,164.70326176311335,0.0010985411073531,197.7684113657091,10140.771654773373,-140.79293156159503,17.608574416949295,0.0024129334660319,9.243163683303515e-05,183.5025876424672,-78.27842668372045,0.0019727854005233,0.0010986297483338,-4.903782864483389e-05,-1.734896920831134e-06,0.136097152240528
-0.0019718514725254,-2.451734130519957e-06,-6.223139247644471e-06,0.060237998376639,1.4230887413401942e-06,-0.0010336622293644,-0.0001085898102806,-9.429242953187532e-08,-197.8561818307076,-1.6686676732075735e-05,-0.0130165909339376,-0.0024120281833605,53.17423835567272,-0.0004775913876803,53.25818248438457,-164.7940545474973,6.283185212887156,0.0,-78.27914896135881,0.0,-0.0004775904347844,183.2947749842152,53.25821072889369,0.0,53.17426792077729,164.70440347487616,0.0010972826580943,197.77146036248007,10140.947729017804,-140.79522358915892,17.609178276835394,0.0024129371232809,9.193437732210769e-05,183.29031314544545,-78.27525410112366,0.0019728090391409,0.0010973706987607,-4.829973955621796e-05,-1.7253053474877032e-06,0.1360588706347586
-0.0019718840938905,-2.4375450745478005e-06,-6.166150769277677e-06,0.0599730240563199,1.4154041556187616e-06,-0.001032745599199,-0.0001075720660629,-9.37747797453964e-08,-197.85840754665372,-1.653102149564709e-05,-0.0130166528516535,-0.002412040915971,53.17605595050473,-0.0004775673490211,53.25993447982557,-164.79436392019542,6.283185213404806,0.0,-78.27596510714017,0.0,-0.0004775664033435,183.08340603518823,53.25996246376259,0.0,53.17608524363216,164.7055350243306,0.0010960297107802,197.7744917461115,10141.123809285398,-140.79751570598782,17.609779480465843,0.002412940759366,9.144174812124535e-05,183.07897114264532,-78.27209372126066,0.0019728325030014,0.0010961171564787,-4.765221432099394e-05,-1.715543372560679e-06,0.1360207573178732
-0.0019719165000838,-2.423435832098891e-06,-6.1094785756493545e-06,0.0597092190884222,1.4071938536448374e-06,-0.0010318338662798,-0.0001065595177148,-9.324692611759293e-08,-197.8606208662848,-1.6376285832497083e-05,-0.0130167142012244,-0.002412053596228,53.17786554445654,-0.0004775434136386,53.261678765208565,-164.7946661105977,6.2831852139326605,0.0,-78.27279368126013,0.0,-0.0004775424751911,182.87296588572977,53.2617064889142,0.0,53.17789456727585,164.70665574837773,0.0010947822431956,197.77750669777515,10141.299895549662,-140.7998079116356,17.610378039559794,0.0024129443904908,9.095450603694428e-05,182.86855767091933,-78.26894562321476,0.0019728557941948,0.0010948690993178,-4.709624899445589e-05,-1.7056042396173109e-06,0.1359828115549406
-0.0019719486883018,-2.409411156829936e-06,-6.053121747066353e-06,0.0594465779571517,1.3985488758270184e-06,-0.0010309269730379,-0.0001055526878113,-9.270882324328286e-08,-197.8628232839136,-1.62224677015917e-05,-0.0130167749858089,-0.0024120662354442,53.17966717183335,-0.0004775195815569,53.263415373627,-164.7949611387656,6.283185214470763,0.0,-78.2696347727418,0.0,-0.0004775186503537,182.66345059839367,53.263442837583696,0.0,53.179695925985406,164.70776514616722,0.0010935402332295,197.7805063707561,10141.47598778422,-140.802100205658,17.610973965781273,0.0024129480315599,9.047330855783752e-05,182.65906879356336,-78.26580989265402,0.0019728789154877,0.0010936265051826,-4.66317768050572e-05,-1.6954870400854196e-06,0.1359450326154397
-0.0019719806572979,-2.3954749117291005e-06,-5.997078598382133e-06,0.0591850951277062,1.3895565818189006e-06,-0.0010300248558709,-0.0001045520093497,-9.216071250104225e-08,-197.8650161994447,-1.6069562597951222e-05,-0.0130168352085518,-0.002412078844216,53.18146086693609,-0.0004774958527746,53.26514433802927,-164.7952490925576,6.283185215018873,0.0,-78.26648847253036,0.0,-0.0004774949288393,182.45485622079968,53.26517154285389,0.0,53.18148935403119,164.70886286963733,0.0010923036586669,197.78349188078363,10141.652085962802,-140.80439258761294,17.611567270739158,0.0024129516961367,8.999871489748931e-05,182.4505005605976,-78.2626866184702,0.0019729018702694,0.0010923893518424,-4.625769830312061e-05,-1.6851959195425709e-06,0.1359074197731057
-0.0019720124072485,-2.3816301093502003e-06,-5.941346824876398e-06,0.0589247650662833,1.3803000297337274e-06,-0.0010291274461165,-0.0001035578341175,-9.160307900895613e-08,-197.86720091329653,-1.5917563851355716e-05,-0.0130168948725779,-0.0024120914323568,53.18324666405651,-0.0004774722272794,53.26686569122324,-164.7955301238021,6.283185215576507,0.0,-78.26335487422791,0.0,-0.0004774713106394,182.2471788019031,53.266892637659765,0.0,53.18327488567181,164.7099487131724,0.0010910724971,197.7864642971709,10141.828190059276,-140.80668505706038,17.61215796598725,0.0024129553964149,8.953118795891247e-05,182.24284902560356,-78.2595758928508,0.0019729246624898,0.0010911576168396,-4.597191820408912e-05,-1.6747393220020756e-06,0.1358699723057232
-0.0019720439396145,-2.3678789582065777e-06,-5.88592363062936e-06,0.0586655822621354,1.3708573735073254e-06,-0.0010282346709992,-0.0001025704283739,-9.103661065718173e-08,-197.86937862217792,-1.5766462992108016e-05,-0.0130169539809857,-0.0024121040088469,53.18502459747059,-0.0004774487050343,53.26857946589519,-164.795804443421,6.283185216142976,0.0,-78.26023407081529,0.0,-0.0004774477957192,182.0404143910184,53.26860615480628,0.0,53.18505255514932,164.7110226026086,0.0010898467261105,197.7894246352382,10142.00430004761,-140.80897761356246,17.61274606302437,0.0024129591432079,8.907109728772638e-05,182.0361102434024,-78.25647780838815,0.0019729472965883,0.0010899312776868,-4.577148874380584e-05,-1.6641292705740763e-06,0.1358326894950098
-0.0019720752570008,-2.3542229142000088e-06,-5.830805843645356e-06,0.0584075412219171,1.361301438103755e-06,-0.0010273464545455,-0.0001015899922308,-9.046215978872409e-08,-197.87155041622083,-1.5616250066808905e-05,-0.013017012536844,-0.0024121165817829,53.18679470143224,-0.0004774252859816,53.27028569461178,-164.79607231594392,6.283185216717427,0.0,-78.25712615397528,0.0,-0.0004774243840206,181.83455904553847,53.27031212697056,0.0,53.18682239668256,164.71208458369327,0.001088626323148,197.792373849528,10142.180415901888,-140.8112702566835,17.613331573294623,0.0024129629459522,8.8618722611013e-05,181.83028027857767,-78.25339245722948,0.0019729697774239,0.0010887103117363,-4.565259515778655e-05,-1.6533806939106789e-06,0.135795570626315
-0.0019721063630153,-2.340662736350008e-06,-5.775990017145449e-06,0.0581506364618118,1.3516992970998118e-06,-0.0010264627184583,-0.0001006166614214,-8.988070724719466e-08,-197.8737172768432,-1.5466913920603567e-05,-0.013017070543188,-0.0024121291583536,53.18855701016471,-0.0004774019700318,53.27198440983057,-164.79633405341997,6.283185217298879,0.0,-78.25403121272595,0.0,-0.0004774010754571,181.62960881516963,53.27201058671138,0.0,53.18858444446036,164.7131348101564,0.0010874112655851,197.79531282832195,10142.356537596308,-140.81356298599002,17.613914508187513,0.0024129668127141,8.817425820086536e-05,181.6253551888969,-78.25031992936745,0.0019729921101966,0.0010874946962483,-4.56106707510343e-05,-1.642510794149018e-06,0.1357586149886651
-0.0019721372621293,-2.3271985461975776e-06,-5.721472519512835e-06,0.0578948625145187,1.3421119321886136e-06,-0.0010255833829452,-9.965050683046324e-05,-8.929332892482e-08,-197.87588007596716,-1.5318442480454988e-05,-0.0130171280030174,-0.0024121417448188,53.19031155785204,-0.0004773787570711,53.27367564389924,-164.796590008885,6.283185217886257,0.0,-78.25094933160891,0.0,-0.0004773778699079,181.4255597366646,53.27370156646856,0.0,53.19033873263248,164.71417353158617,0.0010862015305836,197.79824238910163,10142.532665105184,-140.8158558010506,17.61449487903809,0.0024129707502182,8.773781778953137e-05,181.4213310203784,-78.24726031109469,0.0019730143003704,0.0010862844082552,-4.5640521259269374e-05,-1.6315384588973447e-06,0.1357218218748308
-0.0019721679595387,-2.3138298896400834e-06,-5.667249613165318e-06,0.0576402139788868,1.3325940926071368e-06,-0.0010247083674952,-9.869154907661322e-05,-8.870116521496007e-08,-197.8780395761657,-1.5170823013687133e-05,-0.0130171849192952,-0.0024121543464974,53.19205837862995,-0.0004773556469554,53.275359429079295,-164.79684056969782,6.283185218478421,0.0,-78.24788059075638,0.0,-0.0004773547672317,181.22240788239645,53.27538509858611,0.0,53.19208529530162,164.71520108118148,0.0010849970954161,197.80116327485663,10142.70879840294,-140.81814870143603,17.615072697127363,0.0024129747638761,8.73094397299095e-05,181.21820385512729,-78.24421368512165,0.0019730363535995,0.001085079424885,-4.5736363888145314e-05,-1.6204837227749496e-06,0.1356851905807739
-0.0019721984610305,-2.300555800256679e-06,-5.613317525050219e-06,0.0573866854360967,1.323194112704422e-06,-0.001023837591602,-9.773975971305734e-05,-8.810539312099748e-08,-197.88019643165828,-1.5024042364323658e-05,-0.0130172412949464,-0.0024121669677704,53.19379750657728,-0.0004773326395061,53.27703579752784,-164.79708615081515,6.283185219074193,0.0,-78.24482506385269,0.0,-0.0004773317672464,181.02014928258453,53.277061215294175,0.0,53.193824166514965,164.71621786359032,0.0010837979370254,197.80407615101427,10142.88493746412,-140.8204416867193,17.615647973682645,0.0024129788578257,8.688909273883217e-05,181.0159697339755,-78.24118012778138,0.001973058275652,0.001083879722927,-4.589195153790509e-05,-1.609367277243857e-06,0.135648720405683
