signal,FL,ay,signal,FxRL,FxFR,brake,sideslipRL,longslipRL,steeringangel,az,roll,ax,FxFL,rollrate,FyRR,slip,x,FxRR,longslipFR,pitch,FyFR,slip1,RR,RL,sideslipFL,longslipRR,gas,vy,FR,yaw,sideslipRR,longslipFL,sideslipFR,yawrate,y,FyFL,vx,pitchrate,FyRL
0.0,77.09704050412577,-1.969062431614164e-06,0.0,204.30694903559248,-77.11068205200813,0.0,0.0019701718914385,0.0012277462989043,-1.017904291645814e-06,-1.1642463279919267e-05,-2.746828976292483e-07,0.0107827120973436,-77.11116206102918,-3.513015720698097e-07,163.9998755812831,-2.097047258612828e-08,10397.244874797496,204.30752838861508,-0.0004729564517649,-0.0011482047452811,196.62581635893693,6.283185286209114,77.2283117973812,77.22831178470729,0.0024106497180454,0.0012277574485281,0.1682052096616495,-5.345988763743942e-07,77.09703904866815,-0.0130201127632016,-0.0019701958272972,-0.0004729569077977,-0.0024106194072869,-2.835164864829056e-07,-144.1324576146271,-196.6297546262689,25.53125965201824,1.3104755136707274e-05,-163.9986427763773
0.0,77.09736597397212,-1.9335057782694837e-06,0.0,204.27646892408933,-77.11022241821665,0.0,0.0019701796326501,0.0012275650354552,-9.041711447292216e-07,-1.1634205082995876e-05,-2.780289633380723e-07,0.010743967099559,-77.11068570936204,-3.19808570163882e-07,163.99960517493116,-1.8731378298229414e-08,10397.500166514195,204.2770459231868,-0.0004729529848248,-0.0011480739601273,196.6266021169892,6.283185288448208,77.22862341224102,77.22862351866719,0.0024106477908242,0.0012275762504879,0.1681981546555788,-4.777956904222216e-07,77.09736443528088,-0.013020115703129,-0.0019701955399404,-0.0004729533217943,-0.0024106248655223,-3.0152675603156e-07,-144.13578173485965,-196.6298055119956,25.531367308534065,1.3057113389062485e-05,-163.99905193115154
0.0,77.09769025684645,-2.059450155887237e-06,0.0,204.24609876254328,-77.10976183444703,0.0,0.0019701872360257,0.0012273844352736,-8.178233947905151e-07,-1.1625688454268232e-05,-2.810263942545125e-07,0.0107053613648715,-77.11021371007281,-2.8277847971187813e-07,163.99934164607586,-1.6369692170953002e-08,10397.755459305205,204.24667242063416,-0.0004729495126935,-0.0011479436489643,196.62723695750915,6.283185290809894,77.2289339140733,77.22893412456139,0.0024106476112138,0.001227395689959,0.1681911249968862,-4.1771628618731333e-07,77.09768866944694,-0.0130201187882931,-0.0019701953628385,-0.0004729497664498,-0.0024106285730195,-3.1343257030664575e-07,-144.13910586926136,-196.63000512188108,25.53147457821191,1.3009910722542709e-05,-163.9994536040521
0.0,77.09801336198888,-2.3064687246774285e-06,0.0,204.2158379659584,-77.10930089004259,0.0,0.0019701946035485,0.0012272044931013,-7.548032676019552e-07,-1.1616647161475586e-05,-2.836394066857696e-07,0.0106668943058336,-77.10974545983483,-2.436099567622169e-07,163.9990944066329,-1.399581196251952e-08,10398.01075316665,204.21640768713627,-0.000472946039759,-0.0011478138074834,196.62775165004643,6.283185293183775,77.22924330646276,77.22924360688604,0.0024106486909612,0.0012272157675446,0.1681841205964791,-3.572176487452312e-07,77.09801175036206,-0.0130201219658631,-0.0019701953943444,-0.0004729462372794,-0.0024106310176934,-3.2069281434945026e-07,-144.14243001779616,-196.63032269956307,25.53158146244176,1.2963131921936462e-05,-163.99983840578128
0.0,77.09833529729687,-2.6246767883930048e-06,0.0,204.1856860858104,-77.10884035556911,0.0,0.0019702016773343,0.0012270252047471,-7.092788288391903e-07,-1.1606801326441112e-05,-2.8586029959162453e-07,0.0106285653774318,-77.1092801862275,-2.046416989186715e-07,163.99886935475325,-1.1687054892102333e-08,10398.2660480947,204.1862514571893,-0.0004729425708665,-0.0011476844315382,196.62818446487125,6.283185295492531,77.22955159294042,77.22955197018803,0.0024106505714381,0.0012270364831481,0.1681771413654226,-2.983039064564397e-07,77.09833367853308,-0.013020125196071,-0.0019701956926861,-0.000472942729379,-0.0024106326575216,-3.2447465727030775e-07,-144.14575418044018,-196.63071995157895,25.53168796260796,1.2916759979236016e-05,-164.00020046262975
0.0,77.09865606940775,-2.9744877234115908e-06,0.0,204.15564264985397,-77.1083807328409,0.0,0.001970208429172,0.001226846566112,-6.763498024839265e-07,-1.159595486166394e-05,-2.8769983309919734e-07,0.0105903740044415,-77.10881738426578,-1.673591479124775e-07,163.99866962101237,-9.492389717483074e-09,10398.521344085511,204.15620337211155,-0.0004729391088053,-0.0011475555171594,196.6285652728687,6.283185297687196,77.22985877706434,77.22985921890655,0.0024106529439156,0.0012268578359319,0.1681701872151861,-2.422472720902919e-07,77.09865445570395,-0.0130201284491327,-0.0019701962864159,-0.0004729392398732,-0.0024106338006258,-3.256478057524402e-07,-144.14907835717665,-196.63116698100305,25.531794080089234,1.2870776648111628e-05,-164.000536669147
0.0,77.09897568421,-3.330011888313429e-06,0.0,204.12570722051453,-77.10792228442222,0.0,0.0019702148506404,0.0012266685735415,-6.523967309969248e-07,-1.158382536409457e-05,-2.891801781415093e-07,0.0105523196691973,-77.1083567893839,-1.3265529010800404e-07,163.99849641756873,-7.440668251842193e-09,10398.776641135268,204.12626313577468,-0.000472935655057,-0.0011474270605671,196.6289141859581,6.283185299738918,77.2301648624329,77.23016535745286,0.0024106556042818,0.0012266798251488,0.1681632580571365,-1.8980035909942398e-07,77.09897408434047,-0.0130201317026816,-0.0019701971842881,-0.0004729357672149,-0.0024106346506006,-3.248608707742995e-07,-144.1524025479918,-196.6316436542666,25.53189981625885,1.282516248251514e-05,-164.00084583815132
0.0,77.09929414714325,-3.6743479799403783e-06,0.0,204.09587934167345,-77.10746518126919,0.0,0.0019702209463154,0.0012264912235425,-6.346493553837631e-07,-1.157022467500758e-05,-2.9033004028357855e-07,0.0105144018663438,-77.10789822397068,-1.0100804823701709e-07,163.99834968946735,-5.5469879320530885e-09,10399.031939240169,204.09643043542377,-0.0004729322107392,-0.0011472990581811,196.62924537412368,6.283185301632599,77.23046985260106,77.23047039024458,0.0024106584025214,0.001226502449753,0.1681563538025847,-1.4136031923007078e-07,77.09929256733284,-0.0130201349399181,-0.0019701983820455,-0.0004729323101993,-0.0024106353569826,-3.226021404560053e-07,-144.1557267528727,-196.63213578084824,25.53200517248496,1.2779897084744048e-05,-164.00112804890873
0.0,77.09961146328895,-3.996151690243637e-06,0.0,204.06615857597285,-77.10700956328274,0.0,0.0019702267292711,0.0012263145128541,-6.209591411829866e-07,-1.155493100122937e-05,-2.9118117037494146e-07,0.0104766200886077,-77.10744154040441,-7.259495031965418e-08,163.99822855090608,-3.8167950989792024e-09,10399.28723839642,204.06670493960132,-0.0004729287768111,-0.0011471715066294,196.62956923235333,6.283185303362791,77.23077375107445,77.23077432171503,0.0024106612289027,0.0012263257083678,0.1681494743626542,-9.70746104083813e-08,77.09960990790131,-0.0130201381482146,-0.0019701998669162,-0.000472928867777,-0.0024106360290216,-3.192349866736326e-07,-144.1590509718052,-196.63263294334604,25.53211015013066,1.2734959329378355e-05,-164.0013842104373
0.0,77.0999276374289,-4.288424044711355e-06,0.0,204.03654450566395,-77.10655553185964,0.0,0.0019702322177659,0.0012261384385309,-6.097516036575629e-07,-1.1537733950626596e-05,-2.9176587552664733e-07,0.0104389738326904,-77.1069866278971,-4.7384579131054346e-08,163.9981315941467,-2.2488946432064404e-09,10399.542538600235,204.03708629596832,-0.0004729253539667,-0.0011470444027536,196.62989292900855,6.283185304930692,77.23107656134037,77.23107715629993,0.0024106640114348,0.0012261495994413,0.1681426196489052,-5.691861595827678e-08,77.09992610953621,-0.01302014131802,-0.0019702016209229,-0.0004729254391616,-0.0024106367382013,-3.150255035676995e-07,-144.1623752047731,-196.6331279471756,25.532214750553983,1.2690327702441016e-05,-164.0016157522438
0.0,77.10024267412317,-4.5477262760230974e-06,0.0,204.0070367313735,-77.10610314825828,0.0,0.0019702374327491,0.0012259629977314,-5.999528334571565e-07,-1.1518521509314944e-05,-2.921153629729629e-07,0.0104014626231735,-77.10653341553878,-2.52127378507859e-08,163.9980571209577,-8.378681906495703e-10,10399.79783984786,204.00757414473185,-0.0004729219426376,-0.0011469177436118,196.6302208847708,6.283185306341718,77.23137828687632,77.231378898408,0.0024106667083356,0.0012259741211799,0.1681357895727866,-2.0758094060165925e-08,77.10024117591958,-0.0130201444420311,-0.0019702036233759,-0.0004729220238353,-0.0024106375257685,-3.101683758071052e-07,-144.16569945175712,-196.6336163413195,25.532318975108108,1.2645980517460988e-05,-164.00182439265657
0.0,77.10055657778257,-4.773196480894995e-06,0.0,203.9776348487412,-77.10565244340162,0.0,0.0019702423961242,0.0012257881876632,-5.908648936790514e-07,-1.1497140504820755e-05,-2.9225874145214204e-07,0.0103640859566113,-77.10608186157064,-5.839274623673184e-09,163.99800330884597,4.2411791268081614e-10,10400.053142135535,203.978168104152,-0.0004729185430729,-0.0011467915264786,196.63055552629808,4.2411791268081614e-10,77.23167893115738,77.23167955241158,0.0024106692979717,0.001225799271572,0.1681289840458096,1.1604086579136743e-08,77.10055511085388,-0.013020147514601,-0.0019702058526086,-0.0004729186214531,-0.0024106384127948,-3.048082093094707e-07,-144.16902371273497,-196.6340956648336,25.532422825141428,1.260189617652828e-05,-164.00201197244212
0.0,77.1008693527135,-4.965572798908517e-06,0.0,203.94833847327288,-77.10520342970443,0.0,0.0019702471296377,0.0012256140059169,-5.820479853759873e-07,-1.1473488686039445e-05,-2.922224865036529e-07,0.0103268433554362,-77.10563194028542,1.1013512320314868e-08,163.9979683208259,1.5460993514692792e-09,10400.308445459528,203.94886779994548,-0.0004729151554128,-0.0011466657488423,196.63089799012303,1.5460993514692792e-09,77.23197849768673,77.23197912266838,0.0024106717712314,0.0012256250487833,0.1681222029804563,4.0396565778306743e-08,77.10086791821313,-0.013020150531327,-0.001970208287086,-0.000472915231774,-0.0024106394078232,-2.990547376288776e-07,-144.17234798768098,-196.6345647442349,25.532526301997173,1.255805349966401e-05,-164.00218034476586
0.0,77.10118100314874,-5.126517656212631e-06,0.0,203.919147226002,-77.1047561110962,0.0,0.0019702516542092,0.0012254404499346,-5.732368512040964e-07,-1.1447505014521611e-05,-2.920302113856677e-07,0.0102897343463553,-77.10518363638946,2.5635787412152448e-08,163.99795037316767,2.537547073917322e-09,10400.563749816109,203.9196728529656,-0.0004729117797433,-0.0011465404084006,196.6312485990518,2.537547073917322e-09,77.23227698996125,77.23227761348014,0.0024106741269162,0.0012254514506581,0.168115446288801,6.58596445090697e-08,77.10117960191484,-0.0130201534887612,-0.0019702109060771,-0.0004729118546236,-0.0024106405114711,-2.929931118900334e-07,-144.17567227656642,-196.6350232173667,25.532629407014017,1.2514431779310605e-05,-164.00233130745977
0.0,77.1014915332657,-5.258215210286601e-06,0.0,203.89006073625723,-77.10431048446173,0.0,0.0019702559895414,0.0012252675173671,-5.642843237739927e-07,-1.1419116357551797e-05,-2.917026390486305e-07,0.0102527584545504,-77.10473694008459,3.8313670248653446e-08,163.9979477753135,3.4078913987060107e-09,10400.819055201577,203.890582884206,-0.0004729084160964,-0.0011464155030549,196.6316071617892,3.4078913987060107e-09,77.23257441150287,77.23257502911784,0.0024106763687999,0.0012252784751197,0.1681087138832009,8.823295178502468e-08,77.10149016590117,-0.0130201563842065,-0.0019702136900436,-0.0004729084898739,-0.0024106417193841,-2.866910176563478e-07,-144.17899657935925,-196.63547123438104,25.532732141525877,1.2471010991402615e-05,-164.00246656303645
0.0,77.1018009471994,-5.363071496506083e-06,0.0,203.8610786184674,-77.10386654171735,0.0,0.0019702601539164,0.0012250952057564,-5.551205106327398e-07,-1.1388337542072475e-05,-2.9125770511005776e-07,0.0102159151990525,-77.10429184472062,4.93186245740481e-08,163.99795895154443,4.1662368439841215e-09,10401.074361612227,203.8615974940001,-0.0004729050644714,-0.0011462910309018,196.63197318035063,4.1662368439841215e-09,77.23287076583605,77.23287137379594,0.0024106785034752,0.0012251061198743,0.1681020056764568,1.0774803856854113e-07,77.10179961412537,-0.0130201592155706,-0.0019702166208437,-0.0004729051374251,-0.0024106430243986,-2.8020365021405617e-07,-144.182320896025,-196.6359092511799,25.53283450686188,1.242777200327672e-05,-164.00258769697214
0.0,77.10210924905142,-5.4435529914383015e-06,0.0,203.83220051987985,-77.10342427362416,0.0,0.0019702641641203,0.0012249235129513,-5.45722963847936e-07,-1.1355135261142634e-05,-2.9071074174447894e-07,0.0101792041211083,-77.10384834539026,5.89012170453929e-08,163.9979824504372,4.821207904766718e-09,10401.329669044377,203.83271631197644,-0.000472901724852,-0.001146166990224,196.6323459988926,4.821207904766718e-09,77.23316605652231,77.23316665170493,0.0024106805388274,0.0012249343828627,0.1680953215816782,1.2462435833293648e-07,77.10210795054175,-0.0130201619812606,-0.0019702196818088,-0.0004729017971987,-0.0024106444180701,-2.7357710780314905e-07,-144.18564522652647,-196.63633788116636,25.53293650434643,1.23846966511919e-05,-164.00269616824767
0.0,77.10241644289569,-5.502036473667592e-06,0.0,203.80342606905228,-77.10298366982948,0.0,0.0019702680354466,0.001224752436651,-5.360963661737656e-07,-1.1319556218025664e-05,-2.90074706832941e-07,0.0101426247505344,-77.10340643729911,6.728781884595658e-08,163.998016946348,5.380882606285171e-09,10401.584977494358,203.80393894586345,-0.000472898397209,-0.0011460433794798,196.6327249022503,5.380882606285171e-09,77.23346028712444,77.23346086697615,0.0024106824830818,0.0012247632618082,0.1680886615122107,1.3906752037102673e-07,77.10241517910114,-0.0130201646801057,-0.0019702228577411,-0.0004728984691239,-0.0024106458916311,-2.668506341211626e-07,-144.18896957082413,-196.63675779700432,25.53303813529927,1.2341767887111511e-05,-164.0027933079285
0.0,77.1027225327815,-5.540761300677703e-06,0.0,203.7747549169032,-77.10254472015397,0.0,0.0019702717817498,0.0012245819747075,-5.262596972891683e-07,-1.1281625940080923e-05,-2.8936043398114105e-07,0.0101061766341253,-77.10296611587574,7.46793506334409e-08,163.99806123593643,5.852780012975236e-09,10401.840286958506,203.7752650247124,-0.0004728950815108,-0.0011459201972921,196.63310917517128,5.852780012975236e-09,77.23375346123123,77.2337540237071,0.0024106843442615,0.0012245927545482,0.1680820253814092,1.5126893964727361e-07,77.10272130374706,-0.0130201673112967,-0.0019702261348613,-0.0004728951531413,-0.0024106474365354,-2.600580902364156e-07,-144.19229392887644,-196.63716967187736,25.5331394010356,1.229896978914202e-05,-164.00288032272704
0.0,77.10302752273593,-5.561773888650072e-06,0.0,203.74618667035668,-77.10210741336138,0.0,0.0019702754155233,0.0012244121247541,-5.162384603770429e-07,-1.1241464576547775e-05,-2.8857688860733935e-07,0.0100698592816888,-77.10252737489469,8.125117255815606e-08,163.99811423195402,6.2438783790127955e-09,10402.095597433185,203.7466941323797,-0.0004728917777099,-0.0011457974424352,196.63349813508665,6.2438783790127955e-09,77.23404558242663,77.23404612593227,0.0024106861299038,0.0012244228586639,0.1680754131033948,1.614062819589569e-07,77.10302632841406,-0.0130201698743382,-0.0019702295007305,-0.0004728918491862,-0.0024106490447518,-2.532289452879615e-07,-144.19561830064004,-196.63757414725652,25.533240302865824,1.2256287804980442e-05,-164.0029583012542
0.0,77.1033314167643,-5.566951837867946e-06,0.0,203.7177210119424,-77.10167174024609,0.0,0.0019702789479977,0.0012242428848649,-5.06060121744396e-07,-1.1199102980112143e-05,-2.877314189959269e-07,0.0100336722708255,-77.10209020896676,8.715399014662216e-08,163.99817495540546,6.5606487624096494e-09,10402.350908914756,203.7182259283895,-0.000472888485775,-0.0011456751138225,196.6338911491352,6.5606487624096494e-09,77.23433665434094,77.234337177677,0.0024106878469223,0.0012242535721585,0.1680688245922468,1.6964431265963538e-07,77.10333025702498,-0.0130201723690089,-0.0019702329441568,-0.0004728885572085,-0.0024106507089014,-2.463889581396253e-07,-144.1989426860699,-196.63797181651907,25.533340842095846,1.2213708590682735e-05,-164.00302822198847
0.0,77.10363421885675,-5.557298857264206e-06,0.0,203.68935753167543,-77.10123770768023,0.0,0.0019702823892754,0.0012240742524809,-4.957526959541193e-07,-1.1153838379708098e-05,-2.868300025239493e-07,0.0099976162714081,-77.10165462546028,9.25130818750325e-08,163.99824252495733,6.809200258545299e-09,10402.606221399608,203.68985997610827,-0.0004728852058142,-0.0011455532104943,196.63428763439603,6.809200258545299e-09,77.23462668058517,77.23462718289295,0.0024106895017101,0.0012240848923517,0.168062259752994,1.761386097745474e-07,77.1036330934969,-0.0130201747953254,-0.0019702364550339,-0.0004728852772807,-0.0024106524220864,-2.395602400074952e-07,-144.20226708511956,-196.63836322236077,25.533441020032186,1.217121972142764e-05,-164.00309096312404
0.0,77.1039359330029,-5.535717401312218e-06,0.0,203.6610958641635,-77.10080526759029,0.0,0.0019702857483678,0.0012239062255851,-4.853493148645807e-07,-1.11073798732066e-05,-2.858774904606303e-07,0.009961688007882,-77.10122058429609,9.743352172428773e-08,163.99831614674048,6.9951475022153285e-09,10402.861534884129,203.6615958981003,-0.0004728819373765,-0.0011454317316149,196.63468702692904,6.9951475022153285e-09,77.23491566480764,77.23491614551276,0.0024106911002565,0.0012239168172398,0.1680557185090779,1.810321512101824e-07,77.1039348417589,-0.0130201771535096,-0.0019702400243654,-0.0004728820090109,-0.0024106541778223,-2.327627097645607e-07,-144.2055914977412,-196.63874888022607,25.533540837970097,1.212880938774461e-05,-164.00314731241193
0.0,77.10423656310789,-5.502827809663347e-06,0.0,203.63293573917315,-77.10037442995495,0.0,0.0019702890332406,0.0012237388025663,-4.74862196563433e-07,-1.105914586257588e-05,-2.84877769385322e-07,0.0099258888259553,-77.10078809607786,1.0200270221695977e-07,163.9983951243912,7.123514548701242e-09,10403.11684936473,203.633433399942,-0.0004728786807418,-0.0011453106764488,196.6350889174464,7.123514548701242e-09,77.23520361065218,77.23520406943885,0.0024106926466348,0.0012237493450562,0.1680492007903499,1.8445286230187497e-07,77.10423550564437,-0.0130201794439749,-0.0019702436442074,-0.0004728787526099,-0.0024106559719255,-2.260141632855544e-07,-144.20891592388614,-196.6391291822604,25.53364029719333,1.2086468721700089e-05,-164.00319796396232
0.0,77.10453611310606,-5.459781970985462e-06,0.0,203.6048768075204,-77.09994519081133,0.0,0.0019702922510743,0.0012235719812188,-4.643095835415273e-07,-1.100928323301472e-05,-2.8383396191856265e-07,0.0098902182713365,-77.10035715267611,1.0628897950947827e-07,163.9984788280362,7.1991640547820865e-09,10403.372164837829,203.6053721139193,-0.0004728754358045,-0.0011451900443425,196.6354929163124,7.1991640547820865e-09,77.23549052176676,77.23549095852185,0.0024106941453242,0.0012235824735329,0.1680427065011307,1.865246075701983e-07,77.10453508903862,-0.0130201816672936,-0.0019702473073575,-0.0004728755079603,-0.0024106577994818,-2.193292597651817e-07,-144.21224036350443,-196.63950448476487,25.53373939899083,1.2044190069351436e-05,-164.00324354143086
0.0,77.10483458690776,-5.407656746543574e-06,0.0,203.5769186753498,-77.09951753996937,0.0,0.0019702954082628,0.0012234057591913,-4.537136888358291e-07,-1.0957971669918215e-05,-2.827485980764163e-07,0.0098546758449793,-77.09992774711519,1.1034439018712677e-07,163.99856669362993,7.226643366211264e-09,10403.627481299856,203.5774116295891,-0.0004728722025205,-0.0011450698347111,196.6358986351775,7.226643366211264e-09,77.23577640178868,77.23577681656472,0.0024106956005805,0.0012234162002478,0.168036235553519,1.873632353841099e-07,77.10483359580722,-0.0130201838241731,-0.0019702510073971,-0.0004728722750228,-0.0024106596559424,-2.127206270721859e-07,-144.21556481654554,-196.63987514592867,25.53383814464672,1.2001967281770002e-05,-164.00328460138667
0.0,77.1051319884061,-5.347420133943857e-06,0.0,203.5490609801428,-77.09909146764957,0.0,0.0019702985104948,0.0012232401343409,-4.430937219414441e-07,-1.090536609175118e-05,-2.8162376866225855e-07,0.0098192610819192,-77.09949987108385,1.1420655997362957e-07,163.9986582175265,7.2102058189553044e-09,10403.882798747263,203.54955157077487,-0.0004728689808435,-0.001144950047023,196.63630573313625,7.2102058189553044e-09,77.23606125437233,77.23606164735322,0.0024106970160073,0.0012232505230088,0.168029787862749,1.870771196792904e-07,77.1051310298006,-0.0130201859154375,-0.0019702547386062,-0.0004728690537419,-0.002410661537471,-2.061992039538661e-07,-144.21888928295795,-196.64024148212613,25.533936535440244,1.1959795637587952e-05,-164.00332163896798
0.0,77.10542832147618,-5.279922836711914e-06,0.0,203.52130335785256,-77.09866696529788,0.0,0.0019703015628388,0.0012230751044965,-4.3246567076381627e-07,-1.0851633780242146e-05,-2.8046125695036484e-07,0.009783973516671,-77.09907351635054,1.1790092324134759e-07,163.99875294947657,7.153842818587367e-09,10404.138117176512,203.52179156138305,-0.0004728657707313,-0.0011448306807865,196.63671391779576,7.153842818587367e-09,77.23634508316962,77.23634545464034,0.0024106983947279,0.0012230854396105,0.1680233633448807,1.8576797885965392e-07,77.10542739485534,-0.0130201879420116,-0.0019702584958797,-0.0004728658440679,-0.0024106634407549,-1.997743076762793e-07,-144.2222137626896,-196.6406037651555,25.53403457264606,1.1917671714435135e-05,-164.00335509503023
0.0,77.10572358997497,-5.205917281509769e-06,0.0,203.4936454670037,-77.09824402363434,0.0,0.0019703045698174,0.0012229106676509,-4.218443013524399e-07,-1.079698217228122e-05,-2.7926264967456746e-07,0.0097488127209737,-77.09864867508365,1.2144269486506505e-07,163.9988504862035,7.061309249057665e-09,10404.393436584069,203.4941312500941,-0.0004728625721378,-0.0011447117355375,196.6371229294022,7.061309249057665e-09,77.23662789184371,77.2366282421631,0.0024106997395841,0.0012229209480303,0.1680169619165911,1.835315275104149e-07,77.10572269479536,-0.0130201899049046,-0.0019702622746544,-0.0004728626459487,-0.0024106653628033,-1.934537353199541e-07,-144.2255382556878,-196.64096223758253,25.534132257534257,1.1875593292194443e-05,-164.00338536274262
0.0,77.10601779774281,-5.126096188757759e-06,0.0,203.4660869542204,-77.09782263484539,0.0,0.0019703075354735,0.001222746821627,-4.112441122763268e-07,-1.074155614384844e-05,-2.780294294144494e-07,0.0097137782371666,-77.09822534010155,1.2483858786072974e-07,163.99895046581585,6.936140928375306e-09,10404.64875696642,203.46657027573204,-0.0004728593850256,-0.0011445932108284,196.6375325310051,6.936140928375306e-09,77.23690968404178,77.23691001361932,0.0024107010532016,0.0012227570460912,0.1680105834944012,1.8045791870477253e-07,77.10601693343166,-0.0130201918051964,-0.0019702660708458,-0.0004728594593389,-0.002410667300877,-1.872439386716417e-07,-144.22886276189945,-196.64131712228613,25.534229591370615,1.1833559239304129e-05,-164.0034127934867
0.0,77.1063109486027,-5.0410778563133e-06,0.0,203.43862744599355,-77.09740278915969,0.0,0.0019703104634267,0.0012225835642431,-4.006792337602453e-07,-1.0685573371773536e-05,-2.767630512945461e-07,0.0096788696018996,-77.09780350285706,1.280883535600238e-07,163.99905256286914,6.781668648517395e-09,10404.904078320062,203.4391082590837,-0.0004728562093472,-0.0011444751062157,196.63794250645745,6.781668648517395e-09,77.2371904634052,77.23719077268085,0.0024107023379949,0.0012225937316329,0.1680042279958011,1.7663210010457366e-07,77.10631011456181,-0.0130201936440245,-0.0019702698807912,-0.0004728562841824,-0.0024106692524935,-1.8115019922817478e-07,-144.2321872812709,-196.64166862486576,25.5343265754162,1.179156962690732e-05,-164.00343770186873
0.0,77.1066030695402,-4.445242642496452e-06,0.0,203.41126505510968,-77.09693370541582,0.0,0.0019703134196303,0.001222420879649,-2.057938316500912e-07,-1.0629214305565016e-05,-2.754497363906304e-07,0.0096440863829561,-77.0974339301895,1.372576795994068e-07,163.9991544589837,6.626464538784496e-09,10405.159400641502,203.41174642606236,-0.0004728525698104,-0.0011443574212507,196.63882453250653,6.626464538784496e-09,77.23747023305553,77.23747052353878,0.0024106888873394,0.0012224310165585,0.1679978953381905,1.72815821123726e-07,77.10660221879083,-0.0130201954196501,-0.0019702736384975,-0.0004728535956881,-0.0024106859242473,-1.7390327280604905e-07,-144.23551181374677,-196.64154505930057,25.53442321092769,1.1749625415084893e-05,-164.0034623953725
0.0,77.1068942177749,-1.3091349897935586e-06,0.0,203.38400940923228,-77.09657715753055,0.0,0.001970317017138,0.0012222588792189,6.929287661247544e-07,-1.0825872627278964e-05,-2.7380398960052385e-07,0.0096094408125118,-77.09695290045241,1.979416724120112e-07,163.99922269928751,7.071014112731799e-09,10405.414723927262,203.3844788659796,-0.0004728501319009,-0.0011442401487865,196.64244173986972,7.071014112731799e-09,77.23774899268663,77.237749272523,0.0024106343794143,0.0012222688200955,0.1679915853881099,1.847875548389924e-07,77.1068931990469,-0.0130201970430363,-0.0019702767262409,-0.0004728497245555,-0.0024107423009714,-1.4778743923512626e-07,-144.23883635919418,-196.6385835654848,25.534519499188427,1.1709354688990232e-05,-164.0035200941897
0.0,77.10718410050022,3.2333482933240144e-06,0.0,203.35687819146648,-77.09628795354953,0.0,0.0019703211828945,0.0012220976425194,1.5751499954057522e-06,-1.0735951924131773e-05,-2.711816766825859e-07,0.0095749113561602,-77.09640098240571,3.214091760805226e-07,163.99923840903614,8.862228955228514e-09,10405.670048173894,203.35728007503693,-0.0004728477003087,-0.0011441232744796,196.64658756728647,8.862228955228514e-09,77.23802678261974,77.2380269837393,0.0024105987452888,0.0012221069915173,0.1679852979586988,2.320931475471019e-07,77.10718334829666,-0.0130201981978794,-0.0019702792229484,-0.0004728458496228,-0.0024107814613124,-8.353304358642208e-08,-144.24216091720703,-196.63518760311652,25.53461544152283,1.1669461013775694e-05,-164.00362964973942
0.0,77.10747277579694,5.259789271956997e-06,0.0,203.32984053386,-77.09591851700146,0.0,0.0019703247415802,0.0012219369778506,1.9159259534574043e-06,-1.0674952005131514e-05,-2.672041111381555e-07,0.0095404981078472,-77.09594004792956,4.57703535708116e-07,163.9992727432478,1.1162820619082312e-08,10405.925373377931,203.33017976619243,-0.0004728446661804,-0.0011440067997763,196.64813266290983,1.1162820619082312e-08,77.23830363371574,77.23830363730757,0.0024106023065834,0.0012219457403819,0.1679790332250291,2.9297588828519497e-07,77.10747261559754,-0.0130201985567241,-0.0019702823043408,-0.0004728426251287,-0.0024107811421132,4.578959354135157e-09,-144.24548548731548,-196.63439890179933,25.534711039078697,1.1629476490121316e-05,-164.00372023557983
0.0,77.10776041118771,4.70103395837348e-06,0.0,203.30288248678264,-77.09548084891917,0.0,0.0019703268233173,0.0012217768081353,1.836903143511364e-06,-1.061807123906947e-05,-2.620239608504512e-07,0.0095062079792561,-77.09555229015379,5.605602473086568e-07,163.9994084938501,1.267942146576228e-08,10406.180699535957,203.30319502709116,-0.0004728412883959,-0.0011438907249355,196.6475633130156,1.267942146576228e-08,77.23857951987875,77.23857926723474,0.0024106230409915,0.0012217851558898,0.1679727911333744,3.337589364082686e-07,77.10776084609031,-0.0130201980268182,-0.0019702868394742,-0.0004728397703094,-0.0024107635617619,9.092877725977937e-08,-144.24881006931378,-196.63571683766145,25.53480629304335,1.158948847162797e-05,-164.0037090195003
0.0,77.10804708521417,3.3997958669040104e-06,0.0,203.27601066639767,-77.09503284597905,0.0,0.0019703274135982,0.0012216171606524,1.6204734791428958e-06,-1.0555814087166277e-05,-2.560646287755833e-07,0.0094720422094053,-77.09517816908105,6.185268188634332e-07,163.9996689147961,1.290990329965882e-08,10406.436026644524,203.276318712415,-0.0004728379329933,-0.0011437750501455,196.6465093265637,1.290990329965882e-08,77.23885440998377,77.238853911706,0.0024106421441927,0.001221625205114,0.167966571525015,3.413069051511019e-07,77.10804796998411,-0.0130201967089514,-0.0019702928431914,-0.0004728369150489,-0.0024107476097099,1.627730183948914e-07,-144.252134663232,-196.637516386709,25.534901204651,1.154946117632658e-05,-164.00357276249392
