sideslipRR,FxRR,FxRL,FyFR,RR,vx,signal,RL,FyFL,sideslipFL,steeringangel,slip,y,vy,longslipRL,FR,FL,x,ay,az,longslipFR,FyRR,yaw,pitchrate,ax,roll,FxFL,yawrate,longslipRR,sideslipRL,pitch,FxFR,gas,signal,sideslipFR,FyRL,rollrate,slip1,longslipFL,brake
-0.0020804592549188,609.8645758711936,609.9377349013328,203.09865730005464,104.0227453500292,34.30623534500083,0.0,104.01805164617262,-174.6715675889779,0.0021979388514702,0.0,-0.0001142952335584,-4861.260583083638,-0.0038873924263634,0.003630065958608,103.59491523014408,103.5873327992252,4881.516015806101,0.0346197191838895,-0.0011429470372769,-0.0005087136622646,175.3319895925519,-0.0300915866996634,0.0003231378570034,0.3943132586164394,2.158993419838464e-05,-80.76750437038707,0.0010444411925153,0.0036263289527488,0.0017625019539449,-0.0029272166345454,-80.72271999717461,0.3333387572384981,1.927492796640866,-0.0025581953422783,-148.38989344646637,1.4159794001088823e-05,6.283071011946028,-0.0005084073367927,0.0
-0.0020809951941784,609.1060584197213,609.1796470765246,203.14823569842204,104.03423827601644,34.31017428765983,0.0,104.02953386207128,-174.64516834510613,0.0021975116177672,0.0,-0.0001146364886953,-4861.270942800254,-0.0038994688163051,0.0036256820996974,103.60682940229825,103.59922738462922,4881.858944857981,0.0347126743788782,-0.0011377856390583,-0.0005086201975566,175.37085363959355,-0.0300811277754007,0.0003222080065434,0.393319613978297,2.1733916886858e-05,-80.75516995023537,0.0010470789815109,0.0036219309696862,0.0017621520051192,-0.0029239903704904,-80.71067837248718,0.3330694445010581,1.91061869487859,-0.0025587465752242,-148.3543948403619,1.4562035867690412e-05,6.283070670690891,-0.0005083117207814,0.0
-0.0020815333778537,608.3493732185588,608.4234992140279,203.20133024216543,104.04570220790582,34.314103303620726,0.0,104.0409868819302,-174.6151581308519,0.0021970461596582,0.0,-0.0001149770349236,-4861.281300229399,-0.0039115222894501,0.0036213089904866,103.6187137800232,103.6110917617603,4882.201913328645,0.0348114107217555,-0.0011327353765486,-0.0005085264990998,175.40991310304565,-0.0300706424307682,0.0003212793640438,0.3923284429116404,2.188096644096752e-05,-80.74295847141201,0.0010497292878418,0.0036175433878283,0.0017617992218772,-0.0029207733995965,-80.69857134762992,0.3328008113244583,1.8920251652538165,-0.0025593355173205,-148.3186841905537,1.4792051377454904e-05,6.283070330144662,-0.0005082168457755,0.0
-0.0020820737227843,607.5945494690243,607.6692533721247,203.25599016717223,104.05713730600915,34.31802241760062,0.0,104.05241069079784,-174.58349906735538,0.0021965662485703,0.0,-0.0001153161197684,-4861.29165535777,-0.0039235260780363,0.003616946295088,103.63056832112564,103.62292612265578,4882.544921119293,0.0349130046756197,-0.0011278039713189,-0.0005084327851205,175.4491630656737,-0.0300601304027671,0.0003203534431321,0.3913397418028717,2.202946831803746e-05,-80.73081959981059,0.0010524143631609,0.0036131665089908,0.0017614436789071,-0.002917565701355,-80.68644849591124,0.3325328559755978,1.8717289406881807,-0.0025599384427801,-148.28276381765207,1.4872511144016e-05,6.283069991059818,-0.0005081224755144,0.0
-0.0020826160001953,606.8416065727464,606.916881111131,203.31092986383223,104.06854367222324,34.321931654272866,0.0,104.06380533164918,-174.55148448916486,0.002196085718693,0.0,-0.0001156537524189,-4861.302008171843,-0.003935480104609,0.0036125938352214,103.64239304217556,103.63473059864393,4882.88796813138,0.0350154235585185,-0.0011229975104531,-0.0005083392071746,175.48858430445284,-0.030049591296518,0.000319431626999,0.3903535053315309,2.2178106642659293e-05,-80.71872198397489,0.0010551409887778,0.0036088004758754,0.0017610855990436,-0.0029143672408318,-80.67434042929128,0.3322655767202649,1.84974828641384,-0.0025605415547543,-148.24665134271063,1.4836605675589914e-05,6.283069653427168,-0.0005080284459239,0.0
-0.002083159970461,606.0905531638626,606.166364789442,203.36550836060368,104.07992136895426,34.3258310382527,0.0,104.07517088653267,-174.51976006812936,0.0021956107745318,0.0,-0.0001159903235274,-4861.312358658049,-0.0039473977206782,0.0036082515429287,103.65418799381418,103.64650528542867,4883.23105426661,0.0351176108995214,-0.0011183204615106,-0.0005082458374772,175.52815673225226,-0.0300390247025652,0.0003185151620261,0.38936972707751,2.2325900932379024e-05,-80.70665280960183,0.0010579071879447,0.0036044453206255,0.0017607252183766,-0.002911177970009,-80.66225956467832,0.3319989718508491,1.826102983535996,-0.0025611386844376,-148.21036592607268,1.4717166367510165e-05,6.283069316856059,-0.0005079346781727,0.0
-0.0020837054263149,605.341389778093,605.4176950333662,203.4194992051758,104.0912704379422,34.32972059408968,0.0,104.08650745777176,-174.4885554190941,0.0021951431351414,0.0,-0.0001163263440605,-4861.322706802849,-0.0039592965748763,0.003603919411942,103.6659532426954,103.65825026176668,4883.574179426928,0.0352191562320535,-0.0011137757331379,-0.0005081527015896,175.56786327994234,-0.0300284302551384,0.0003176051539473,0.3883884001492503,2.247217579860833e-05,-80.69460938200815,0.0010607072194761,0.003600101013952,0.0017603627429083,-0.0029079978291769,-80.65020848368418,0.3317330396857955,1.8008143112312172,-0.0025617281479648,-148.1739241208789,1.4542553072321794e-05,6.283068980835526,-0.0005078411439761,0.0
-0.0020842521973159,604.5941119961219,604.6708675734402,203.47289573116404,104.1025909138223,34.33360034626477,0.0,104.09781515437652,-174.45787981182394,0.0021946823038191,0.0,-0.0001166623050323,-4861.33305259278,-0.0039711936950137,0.0035995974640721,103.67768886184288,103.66996559957366,4883.917343514526,0.0353200033837754,-0.0011093646966405,-0.0005080598030517,175.60769013531507,-0.0300178076523592,0.0003167025667831,0.3874095175256913,2.261650983330191e-05,-80.6825925750658,0.0010635344694226,0.00359576749846,0.0017599983439289,-0.0029048267483477,-80.6381863834443,0.3314677785613164,1.7739050275976496,-0.0025623104755095,-148.13733948318296,1.4335741180572164e-05,6.283068644874554,-0.0005077478391834,0.0
-0.0020848001431837,603.8487129261562,603.9258806950378,203.52578722354968,104.11388283209364,34.337470319189826,0.0,104.10909408404004,-174.4276464240623,0.0021942269102427,0.0,-0.0001169986178361,-4861.343396014442,-0.0039831033850982,0.0035952857300341,103.68939492639102,103.68165136846744,4884.260546431836,0.0354202612844527,-0.0011050873212885,-0.0005079671395559,175.6476260319016,-0.0300071566562499,0.0003158082241845,0.3864330722303081,2.275868362044772e-05,-80.67060326113253,0.0010663828587207,0.0035914447072871,0.0017596321645024,-0.0029016646486674,-80.62619256778564,0.3312031868242159,1.7453993491742414,-0.0025628870680366,-148.1006232151345,1.4114694218336838e-05,6.283068308561751,-0.0005076547664368,0.0
-0.0020853491471802,603.1051848198657,603.1827335307785,203.57829096273375,104.12514623288482,34.341330537208336,0.0,104.1203443493333,-174.39774040365478,0.0021937754199189,0.0,-0.0001173355994596,-4861.353737054497,-0.0039950366927068,0.003590984239611,103.70107151173792,103.69330763777016,4884.603788081529,0.0355201007185592,-0.0011009422381158,-0.0005078747147524,175.68766162529687,-0.0299964770838814,0.0003149228126876,0.3854590573654103,2.2898633866197516e-05,-80.65864103262189,0.0010692473838339,0.003587132573284,0.0017592643258952,-0.002898511443803,-80.61422767875834,0.3309392628274817,1.715322929147498,-0.0025634594874928,-148.06378476300085,1.3893125425791512e-05,6.283067971580127,-0.0005075619227045,0.0
-0.0020858991119034,602.3635199973407,602.4414251684628,203.6305202286236,104.13638116216772,34.34518102459621,0.0,104.13156604655995,-174.36805085329738,0.0021933264896463,0.0,-0.0001176734792648,-4861.364075699651,-0.0040070016328223,0.0035866930172537,103.71271869286902,103.70493447725288,4884.947068366524,0.035619655871295,-0.0010969268318484,-0.0005077825453631,175.72778918517173,-0.0299857687958862,0.0003140468862592,0.3844874661637847,2.303641502323537e-05,-80.64670525550493,0.0010721242086588,0.0035828310338124,0.001758894931588,-0.0028953670412893,-80.60229262388728,0.330676004928042,1.683702834265346,-0.0025640291015137,-148.02683211445157,1.368129721072305e-05,6.2830676337003215,-0.0005074692918668,0.0
-0.0020864499590217,601.6237111199999,601.7019542988246,203.6825727567256,104.14758767151152,34.34902180556299,0.0,104.14275926595413,-174.33848233537114,0.002192879001177,0.0,-0.00011801241394,-4861.374411936644,-0.0040190037004709,0.0035824120812595,103.7243365447099,103.7165319568007,4885.290387189977,0.0357190570826983,-0.0010930373220189,-0.0005076906329199,175.76800252044848,-0.0299750316853668,0.0003131808718594,0.3835182919417432,2.3172167797641912e-05,-80.63479658475438,0.0010750105472549,0.0035785400308108,0.0017585240673452,-0.0028922313438251,-80.59038704391135,0.3304134114855218,1.6505675204788868,-0.0025645970501456,-147.98977186460522,1.3486661736482069e-05,6.283067294765647,-0.0005073768729856,0.0
-0.002087001628861,600.8857513061118,600.9643191680176,203.7345270922634,104.15876581731088,34.35285290425267,0.0,104.1539240925472,-174.3089584885421,0.0021924320717211,0.0,-0.0001183525039989,-4861.384745752229,-0.0040310464400862,0.0035781414445023,103.73592514223456,103.72810014629609,4885.633744455282,0.0358184159761076,-0.0010892688118845,-0.0005075989706532,175.8082969375602,-0.0299642656684384,0.0003123250757856,0.3825515281296495,2.330609371610064e-05,-80.62291626036777,0.0010779044709894,0.0035742595107377,0.0017581518014338,-0.0028891042505089,-80.57850999421564,0.3301514808621313,1.615946807333962,-0.0025651642355359,-147.9526092463137,1.3314346901502697e-05,6.283066954675587,-0.0005072846732799,0.0
-0.0020875540794493,600.1496340664846,600.2285175531447,203.78644310361776,104.1699156598002,34.356674344744576,0.0,104.16506060711087,-174.27942149560016,0.0021919850289367,0.0,-0.0001186938086768,-4861.39507713317,-0.0040431319609487,0.003573881114764,103.74748456038192,103.73963911568228,4885.9771400660775,0.0359178230681809,-0.001085615423565,-0.0005075075478268,175.84866916802622,-0.0299534706767404,0.0003114796907332,0.3815871682172498,2.343843472350516e-05,-80.61106544198631,0.0010808047091216,0.0035699894236024,0.0017577781853866,-0.0028859856580069,-80.56666059426225,0.3298902114227513,1.5798718511355825,-0.0025657313470567,-147.91534818828245,1.3167590796551512e-05,6.283066613370909,-0.0005071927037174,0.0
-0.0020881072848599,599.4153532977699,599.4945468193679,203.8383640698817,104.1810372621911,34.36048615105384,0.0,104.17616888707124,-174.24982998345556,0.0021915373797485,0.0,-0.0001190363580856,-4861.4054060662265,-0.0040552613584005,0.003569631095419,103.75901487374614,103.7511489352452,4886.320573926245,0.0360173510208527,-0.001082070416118,-0.0005074163553526,175.88911724506343,-0.0299426466518163,0.0003106448033776,0.3806252057769336,2.3569456858208783e-05,-80.59924445340747,0.001083710472888,0.0035657297225913,0.0017574032554711,-0.002882875461648,-80.55483877540496,0.3296296015352807,1.542375116909323,-0.0025662988925309,-147.8779914221832,1.3048120885859007e-05,6.283066270821501,-0.000507100973365,0.0
-0.0020886612328861,598.6829032822176,598.7624039327526,203.8903193706676,104.19213068996976,34.36428834713224,0.0,104.187249007253,-174.22015632344412,0.0021910887911515,0.0,-0.0001193801625058,-4861.415732538158,-0.0040674350361247,0.0035653913856319,103.77051615611023,103.76262967604823,4886.6640459399,0.0361170616642541,-0.0010786262541608,-0.0005073253933598,175.92964034204255,-0.0299317935410841,0.0003098204022968,0.3796656344482711,2.3699437225608764e-05,-80.58745238645089,0.0010866213138558,0.0035614803640912,0.0017570270348344,-0.0028797735564404,-80.54304567716598,0.3293696495705852,1.5034903491850422,-0.0025668672174503,-147.84054062708893,1.295648783717602e-05,6.2830659270170806,-0.0005070094818231,0.0
-0.0020892159221285,597.9522786282852,598.0320854596997,203.9423282069654,104.2031960103336,34.36808095686835,0.0,104.19830104042072,-174.19038289990638,0.0021906390970429,0.0,-0.0001197252192033,-4861.426056535712,-0.0040796529426767,0.0035611619797077,103.78198848028214,103.77408141006144,4887.007556011399,0.0362169646335407,-0.0010752748031418,-0.0005072346767873,175.97023860854603,-0.0299209112950741,0.000309006386409,0.37870844790397,2.3828653623513776e-05,-80.57568824656536,0.0010895370160499,0.0035572413080058,0.0017566495362399,-0.0028766798380068,-80.53128251073078,0.3291103539031499,1.4632525416290585,-0.0025674364981781,-147.8029965761019,1.2892367142007488e-05,6.283065581960383,-0.0005069182136587,0.0
-0.0020897713609946,597.2234741921967,597.3035877644363,203.9944040378236,104.21423329179186,34.37186400408814,0.0,104.20932505777188,-174.16049766007825,0.00219018818859,0.0,-0.0001200715171303,-4861.436378045621,-0.0040919147348721,0.0035569428684893,103.79343191873234,103.78550420948146,4887.351104045339,0.0363170757186964,-0.0010720074046826,-0.0005071442067518,176.01091302871563,-0.0299099998656225,0.0003082025733364,0.3777536399007267,2.395737628630255e-05,-80.56395238342263,0.0010924575125994,0.0035530125171338,0.0017562707629036,-0.0028735942034347,-80.51954913240883,0.3288517129108171,1.4216979055521828,-0.0025680068517076,-147.76535926121525,1.2854750201336292e-05,6.283065235662456,-0.000506827167247,0.0
-0.0020903275659576,596.49648493504,596.5769070402666,204.04655653462152,104.225242603772,34.37563751255555,0.0,104.22032112926512,-174.13049215154604,0.0021897359842676,0.0,-0.0001204190401523,-4861.44669705461,-0.0041042198900168,0.0035527340396753,103.8048465439296,103.79689814636389,4887.694689946555,0.0364174116547571,-0.0010688149688274,-0.0005070539769378,176.0516652449587,-0.0298990592047482,0.0003074087080508,0.3768012042049786,2.4085861578585054e-05,-80.55224574566394,0.001095382824099,0.003548793956127,0.0017558907100793,-0.0028705165520424,-80.5078447787013,0.3285937249747461,1.3788638373220397,-0.0025685783656226,-147.72762805344297,1.284205260301634e-05,6.2830648881394335,-0.0005067363483249,0.0
-0.0020908845595711,595.7713059035283,595.8520393838994,204.09879227942253,104.2362240163678,34.37940150597276,0.0,104.23128932394192,-174.1003608217332,0.0021892824274531,0.0,-0.0001207677691458,-4861.457013549382,-0.0041165677789283,0.003548535478637,103.81623242842026,103.8082632925135,4888.038313620112,0.0365179726338737,-0.001065688187213,-0.0005069639875372,176.0924973735502,-0.0298880892639985,0.0003066244714763,0.3758511346524187,2.4214347284821444e-05,-80.54056856264721,0.0010983130163817,0.0035445855912839,0.0017555093668996,-0.0028674467860576,-80.49616936959488,0.3283363884795623,1.3347888847088236,-0.0025691511005064,-147.68980187172437,1.2852206336479388e-05,6.28306453941044,-0.0005066457559256,0.0
-0.0020914423919957,595.0479310996417,595.128981951941,204.15114397895488,104.24717760087708,34.383156007980915,0.0,104.2422297094054,-174.07007165830922,0.0021888268137848,0.0,-0.0001211176788866,-4861.467327516626,-0.0041289575572044,0.0035443471761132,103.82758965320151,103.81959971096416,4888.381974971323,0.036618855329472,-0.0010626174982514,-0.0005068742304391,176.13341301010038,-0.0298770899940639,0.0003058494887979,0.3749034251700926,2.4343040626220765e-05,-80.52891730191392,0.0011012482208695,0.0035403873829471,0.001755126694712,-0.0028643848112123,-80.48452645339992,0.3280797018130278,1.289512712194916,-0.0025697257621159,-147.65187816051073,1.2880908672608056e-05,6.283064189500699,-0.0005065553970829,0.0
-0.0020920010857064,594.3263575781605,594.4077288253566,204.20361544286425,104.25810342989236,34.38690104215969,0.0,104.2531423517137,-174.03962158093245,0.0021883697072433,0.0,-0.0001214687344093,-4861.477638943007,-0.0041413880264975,0.0035401690958358,103.8389182772759,103.83090748670924,4888.72567390573,0.0367200565786257,-0.0010595934169725,-0.0005067846595613,176.17441543553784,-0.0298660613417639,0.0003050833385991,0.3739580695561301,2.4472115941295554e-05,-80.51730497669298,0.0011041890023113,0.0035361993177688,0.0017547426822656,-0.0028613305372503,-80.4729034103968,0.3278236633675923,1.24307606527953,-0.0025703017878923,-147.61385465643164,1.2927076830495552e-05,6.283063838445177,-0.0005064653183862,0.0
-0.0020925606411975,593.6065810000536,593.6882754460809,204.256131851816,104.26900157253564,34.39063663202822,0.0,104.26402732015067,-174.00908617801338,0.0021879118486736,0.0,-0.0001218209246528,-4861.48794781517,-0.0041538588319793,0.003536001219744,103.85021837045714,103.84218669381562,4889.069410329113,0.0368214731601037,-0.00105660641079,-0.000506695327285,176.2155048985749,-0.0298550032511167,0.0003043255602971,0.3730150618965504,2.460174661337584e-05,-80.50571871782772,0.0011071352800708,0.0035320213634964,0.0017543573398992,-0.0028582838783506,-80.46131300186967,0.3275682715388959,1.1955207338105096,-0.0025708784352835,-147.5757321328733,1.2990028688814327e-05,6.2830634862549335,-0.0005063754648108,0.0
-0.0020931210803558,592.888596438256,592.9706179125938,204.30869866358609,104.27987209847733,34.39436280104614,0.0,104.27488468329317,-173.97846027042254,0.0021874529708053,0.0,-0.0001221742460275,-4861.498254119751,-0.0041663698839991,0.0035318435299159,103.8614900076037,103.85343740076218,4889.41318414749,0.0369230919348251,-0.00105364715894,-0.0005066062420906,176.25668308371445,-0.0298439156692446,0.0003035756616127,0.3720743962397421,2.4732088179845763e-05,-80.49415863900198,0.001110086681804,0.0035278534878422,0.0017539706560669,-0.0028552447534789,-80.44975510746261,0.3273135247245809,1.1468895143762885,-0.0025714559679201,-147.53750991457895,1.306724681236167e-05,6.283063132933559,-0.0005062858265883,0.0
-0.0020936824333864,592.1723990242317,592.2547522091498,204.3613451310749,104.29071507827705,34.39807957261346,0.0,104.2857145085652,-173.94771462897674,0.0021869927211844,0.0,-0.0001225286828639,-4861.508557843369,-0.0041789206667616,0.0035276960043654,103.8727332615168,103.86465967775024,4889.756995267107,0.0370249521629643,-0.0010507065988623,-0.0005065174011524,176.29795259466812,-0.0298327985459477,0.0003028331264794,0.3711360666028723,2.486326670030077e-05,-80.48262602310052,0.0011130430568472,0.0035236956617627,0.0017535826103339,-0.0028522130866608,-80.43822849418262,0.3270594213262618,1.09722617179186,-0.0025720347333885,-147.49918635923353,1.3155663122694402e-05,6.283062778496722,-0.0005061964057033,0.0
-0.0020942447304728,591.4579840727141,591.54067416176,204.4140911195053,104.30153058321596,34.40178697007049,0.0,104.29651686248886,-173.91682930462397,0.0021865309021057,0.0,-0.0001228842091623,-4861.518858972624,-0.0041915102980543,0.0035235586176901,103.8839482039672,103.87585359572245,4890.100843594449,0.0371270865269912,-0.0010477760327113,-0.0005064287959965,176.33931607797922,-0.0298216518312549,0.0003020974222265,0.3702000670850326,2.499537691485299e-05,-80.47112233500145,0.0011160044770946,0.0035195478596832,0.001753193181652,-0.0028491888071796,-80.42673172607356,0.3268059597499288,1.0465753997133518,-0.0025726149233614,-147.4607597222592,1.325223653647578e-05,6.283062422970424,-0.0005061072096883,0.0
-0.0020948079531058,590.7453495556713,590.828376971423,204.4669647672342,104.31231868468006,34.40548501669836,0.0,104.307291811281,-173.88577628810057,0.0021860667594938,0.0,-0.0001232407989879,-4861.529157494096,-0.0042041378846538,0.0035194313152139,103.895134889087,103.8870192430998,4890.44472903623,0.0372314830032326,-0.0010448463367272,-0.0005063388214805,176.38077453305817,-0.0298104754735053,0.00030136800706,0.3692663908958377,2.5128498526354133e-05,-80.45978286713546,0.0011189713164874,0.0035154100852283,0.0017528023969932,-0.0028461718497043,-80.41513075826397,0.3265531384046308,0.994982780416822,-0.0025731972938204,-147.4222298442332,1.3363302289369664e-05,6.283062066380598,-0.0005060198558545,0.0
-0.0020953696544855,590.0346049490273,590.1177426684202,204.51684621888973,104.32307936600432,34.4091737356878,0.0,104.31803950891204,-173.85769125670953,0.0021856655080198,0.0,-0.0001235989387119,-4861.539453394405,-0.0042168204667573,0.0035153133859301,103.90629252956433,103.89815756207562,4890.7886514994,0.0373313046705798,-0.00104191064172,-0.0005062476407034,176.4221996810464,-0.0297992694306743,0.0003006443514298,0.3683350286211677,2.5263656812377275e-05,-80.44886927006591,0.0011219372080396,0.0035112829992559,0.0017524127115512,-0.0028431621542675,-80.40317342866928,0.3263009557578133,0.9424947437772396,-0.0025737166839118,-147.38372611181063,1.3686400018713851e-05,6.283061708240874,-0.000505934196588,0.0
-0.0020959290170246,589.3256347119482,589.4088776225182,204.5618331578403,104.33381247220026,34.41285315021559,0.0,104.3287602476175,-173.83447803273788,0.0021853067839334,0.0,-0.0001239602444996,-4861.549746660633,-0.0042296156974937,0.0035112061238459,103.91742197271344,103.90926784685264,4891.132610891123,0.0374211059085901,-0.001038959250802,-0.0005061623576372,176.46344532028235,-0.0297880339773147,0.0002999258799374,0.3674059870082338,2.540324464459961e-05,-80.4370093455877,0.0011248501809539,0.0035071652558318,0.0017520249502158,-0.0028401596663727,-80.39220611311747,0.3260494101730702,0.8891585254847444,-0.0025741933430456,-147.3453975951944,1.418029748769332e-05,6.283061346935087,-0.0005058429698825,0.0
-0.0020964889354233,588.6183351687984,588.7018762813866,204.6098615073298,104.3445181879152,34.416523283428006,0.0,104.33945397995434,-173.8081680834976,0.0021848873226761,0.0,-0.0001243242329901,-4861.560037280288,-0.004242507208177,0.0035071097685166,103.92852397240114,103.92034945951978,4891.476607118785,0.0375152866632306,-0.001035986637078,-0.0005060760376547,176.5047101295723,-0.0297767697426032,0.00029921201613,0.3664792496547978,2.5547547676263716e-05,-80.42536640229503,0.0011277047443825,0.0035030565633115,0.0017516362238271,-0.0028371643374019,-80.38107561805457,0.3257984999983276,0.8350221245357129,-0.002574730504891,-147.307046804035,1.4610749976502378e-05,6.283060982946596,-0.0005057532467897,0.0
-0.0020970506978204,587.9127216211104,587.9967150852397,204.662612317828,104.35519675428051,34.42018415833828,0.0,104.35012060157348,-173.77707417635492,0.0021844094977889,0.0,-0.0001246888292255,-4861.570325240509,-0.0042554220281584,0.0035030238709945,103.9395983334854,103.93140273495528,4891.820640090007,0.0376168772943241,-0.0010329893404682,-0.000505989232278,176.54612519557725,-0.0297654770864008,0.0002985022383789,0.3655548097226103,2.5695384693344773e-05,-80.4138959104333,0.0011305434391366,0.0034989573222954,0.0017512452491858,-0.0028341761241801,-80.36983365315344,0.3255482237599674,0.7801342600369147,-0.0025753258127745,-147.26854131794423,1.4896658643304004e-05,6.283060618350361,-0.0005056645096237,0.0
-0.00209761457279,587.2088232272107,587.2933565506411,204.71830992162108,104.36584837055182,34.423835797917434,0.0,104.360760049699,-173.74297984966898,0.0021839011069838,0.0,-0.0001250525520703,-4861.580610527853,-0.0042683077836487,0.0034989479953489,103.9506449534512,103.94242792227986,4892.164709712665,0.0377233506762941,-0.0010299624876446,-0.0005059022530262,176.5877225189848,-0.02975415595411,0.0002977960544044,0.3646326650960232,2.584526198681412e-05,-80.40253565601846,0.0011334022997954,0.0034948679195313,0.0017508517621318,-0.0028311949885727,-80.35854261653269,0.3252985798996072,0.7245443273615532,-0.0025759514790871,-147.22984776644026,1.5036086514126678e-05,6.283060254627516,-0.0005055764304886,0.0
-0.0020981804690712,586.5066659651508,586.5917658510496,204.77516732536185,104.37647317466435,34.42747822511061,0.0,104.37137232255807,-173.70767914020004,0.0021833830507272,0.0,-0.0001254149035617,-4861.590893128494,-0.0042811465794383,0.0034948818550545,103.96166380659872,103.95342519221305,4892.508815894872,0.0378319888960134,-0.0010269013589047,-0.0005058153019443,176.62949616621066,-0.0297428060340178,0.0002970929927461,0.3637128125456996,2.5995840232515005e-05,-80.39124000026884,0.001136298788342,0.0034907885898809,0.0017504558577073,-0.0028282208972518,-80.34724696578813,0.3250495667995289,0.6683023536968411,-0.0025765865981828,-147.19097153408725,1.5054051104335092e-05,6.283059892276024,-0.0005054887889089,0.0
-0.0020987482013596,585.8062653900281,585.8919183970614,204.83210604984325,104.38707125255078,34.43111146282247,0.0,104.38195747019672,-173.6722535488447,0.0021828665259976,0.0,-0.0001257760297816,-4861.601173028444,-0.004293943182638,0.0034908253060602,103.97265492007116,103.96439466011104,4892.852958544971,0.0379410995761203,-0.001023801884228,-0.000505728485359,176.6714310045793,-0.0297314269199825,0.0002963926029686,0.3627952473015096,2.614607510577366e-05,-80.37998418169614,0.0011392368363665,0.0034867194253337,0.0017500577243262,-0.0028252538214896,-80.33597041998566,0.3248011828463183,0.6114589530228574,-0.0025772199619701,-147.15192786167034,1.4981734565635074e-05,6.283059531149805,-0.0005054014663164,0.0
-0.0020993175883666,585.1076272230073,585.1937995072665,204.88862713762927,104.39764265717864,34.43473553390477,0.0,104.39251557550614,-173.63720224959374,0.0021823560885949,0.0,-0.0001261363689076,-4861.611450213693,-0.0043067126959859,0.0034867782972217,103.9836183481768,103.97533641223242,4893.197137571543,0.0380498759258629,-0.0010206606653373,-0.0005056418580009,176.71351243705274,-0.0297200182101521,0.0002956944567888,0.3618799637184273,2.629522773679984e-05,-80.36875739587258,0.0011422132638043,0.0034826604261255,0.001749657545731,-0.0028222937369415,-80.3247230441489,0.324553426451806,0.5540652805633942,-0.0025778470036911,-147.11273177108376,1.4848310639469093e-05,6.283059170810678,-0.0005053144009684,0.0
-0.0020998884782989,584.4107503634889,584.4974015427249,204.9445789120373,104.4081874256192,34.438350461150655,0.0,104.40304673713928,-173.60267588656646,0.0021818526862938,0.0,-0.0001264964292776,-4861.62172467028,-0.0043194727668782,0.0034827408256268,103.99455415624098,103.9862505225044,4893.541352883384,0.0381580147293477,-0.0010174749672904,-0.0005055554576529,176.75572869118926,-0.0297085795523435,0.0002949981491716,0.3609669558440248,2.64428265011944e-05,-80.35755621106668,0.0011452221239163,0.00347861154585,0.0017492554755457,-0.0028193406234189,-80.31350777072154,0.3243062960496952,0.4961729867497084,-0.0025784667655576,-147.07339553309322,1.4678259717691635e-05,6.283058810750308,-0.0005052275513318,0.0
-0.0021004607488219,583.715629708418,583.8027210032664,204.9999855296817,104.4187055906304,34.44195626729325,0.0,104.41355105782816,-173.56864892009804,0.0021813555486609,0.0,-0.0001268566775717,-4861.631996384308,-0.0043322396507105,0.0034787129086776,104.00546241357108,103.99713705997834,4893.885604389526,0.0382655087387895,-0.0010142428068032,-0.0005054692948922,176.79807058635726,-0.0296971106573622,0.0002943032999331,0.3600562176815963,2.658861621183464e-05,-80.34638103248294,0.0011482570747931,0.0034745727187091,0.0017488516373416,-0.0028163944646485,-80.30232384685773,0.3240597900871288,0.4378341707386198,-0.0025790800079653,-147.03392877851033,1.4491002666115064e-05,6.283058450502015,-0.000505140904959,0.0
-0.0021010343003452,583.0222582607591,583.1097563893113,205.05494363555,104.42919718713752,34.44555297500578,0.0,104.42402863789523,-173.53502332594363,0.0021808632754771,0.0,-0.0001272174955127,-4861.642265341946,-0.0043450266763033,0.0034746945693701,104.01634319086337,104.0079960916718,4894.229891999221,0.0383724791210083,-0.0010109629070185,-0.00050538336753,176.84053079344878,-0.0296856112961969,0.0002936095556534,0.3591477433194019,2.6732509593426997e-05,-80.33523325076163,0.0011513124662445,0.0034705438743209,0.0017484461313804,-0.0028134552480131,-80.29116961249655,0.3238139070187499,0.3791013335267862,-0.0025796881203071,-146.99433919656002,1.4301368136989442e-05,6.283058089684073,-0.0005050544630349,0.0
-0.0021016090507583,582.3306284232266,582.4185068630288,205.10956772551296,104.43966225503272,34.44914060690276,0.0,104.43447957240735,-173.5016833190184,0.0021803743780907,0.0,-0.0001275791728382,-4861.652531529409,-0.0043578439851561,0.0034706858293851,104.02719655933448,104.01882768357817,4894.574215621942,0.0384790869435448,-0.0010076347150134,-0.0005052976675225,176.88310330141098,-0.0296740812906131,0.0002929165914693,0.3582415269783039,2.6874545640583508e-05,-80.32411403158059,0.0011543837137505,0.0034665249442725,0.0017480390399128,-0.0028105229642742,-80.28004366572675,0.3235686453027506,0.3200273307033649,-0.0025802925796114,-146.95463306471535,1.412031478191211e-05,6.283057728006748,-0.0005049682329054,0.0
