FxFR,brake,longslipFR,ay,sideslipFL,sideslipFR,signal,gas,yawrate,yaw,FxRR,FyFL,steeringangel,az,longslipFL,signal,vy,slip1,pitchrate,FxFL,RL,roll,FR,FyRL,rollrate,FyRR,RR,sideslipRR,pitch,longslipRR,slip,x,longslipRL,FL,FxRL,vx,sideslipRL,y,FyFR,ax
-151.19061842800755,0.0,-0.001552352890593,-0.0860038085005474,-0.0328670319139651,0.0344867270640492,0.0,0.4493701150011577,0.0006966985202387,-0.0342853176277981,4680.126334404865,2117.2303313860352,0.0,-0.1466588273433159,-0.0014676235890253,0.935562163387038,0.0044036793335163,0.0,-0.1028172298376478,-152.4709168271039,5.016552083016485,-0.0009977447863946,1.3845828586863067,-1780.814036780794,-0.0100265102959455,1665.118857391815,5.780388965262802,-0.0467837668308255,-0.0056873693793119,0.1599430011821987,0.0,4564.035017541432,0.1318460513997885,1.3863792057325457,4785.103087275728,0.4144192835354486,0.0388262592952017,-4850.897278766561,-2138.762026431863,5.722730561947857
-152.60859433405344,0.0,-0.0015721961954206,-0.0857029295526444,-0.0317779685338366,0.0335528368170351,0.0,0.4408130399915428,0.0009060966422131,-0.0342771789989985,4754.805604921104,2063.186586415361,0.0,-0.1661128642774242,-0.0014874627691984,1.0264004096510335,0.0035268955654352,0.0,-0.1068018285635964,-154.17569473221656,5.07393839115522,-0.0010914007529233,1.5690573265921386,-1553.3821797424157,-0.0087695549641413,1440.663800229686,6.07095788058368,-0.0457440997732846,-0.0067383344398936,0.1840484283533211,0.0,4564.039477777927,0.1434402921099234,1.5692339236397836,4868.859421656111,0.4721727041517195,0.0363978550502617,-4850.8973925954615,-2082.291156012558,5.823303498999742
-151.50844428614843,0.0,-0.0015316043372811,-0.0978624151397064,-0.0302441072294104,0.0322245055397161,0.0,0.4332729492776133,0.0011074689874773,-0.0342670155773805,4824.826436764191,1976.694997053091,0.0,-0.1742895048013237,-0.0014409203159757,1.116351119881859,0.002602420763514,0.0,-0.1097543718150653,-152.8908902874035,5.090880034578474,-0.0011711077493316,1.757055706239377,-1341.728697881265,-0.0073059625719734,1218.7826429689487,6.334405656272719,-0.0433909883433666,-0.0078234132215943,0.2095228925930879,0.0,4564.0445204207645,0.1533341514196279,1.7556691706460517,4943.486649343125,0.5308805447863265,0.0332824197264679,-4850.897535297769,-2003.106459568213,5.9181989285351015
-151.40101811252802,0.0,-0.0015112927523166,-0.1034102863601491,-0.0286985692678998,0.0306314370247056,0.0,0.4260991132550743,0.0012991208376325,-0.034254870683077,4894.030782095319,1875.142367490224,0.0,-0.1691101099196491,-0.0014214724033842,1.2053154444739722,0.0015811395157523,0.0,-0.1117268893866468,-152.91725051360984,5.06591422553589,-0.0012357174724084,1.945231793640824,-1154.8114769121505,-0.0057524132797518,1027.718638376088,6.567589363180678,-0.0406885468325896,-0.008932606745935,0.2352784645455939,0.0,4564.05015488038,0.160509405875273,1.9422290122824304,5019.061815420015,0.5905225161179096,0.029879126206013,-4850.897708098879,-1905.732277648855,6.011144664444212
-150.9895143417274,0.0,-0.0014934644898522,-0.1099446019100063,-0.0271171130280391,0.0290334298279903,0.0,0.4190186812258188,0.0014878755639647,-0.0342408529276703,4964.249523086868,1768.5167020370438,0.0,-0.1530120857908374,-0.0014059615256052,1.2931946825454308,0.0005114429457481,0.0,-0.1127404536400149,-152.60961949234868,4.997021901054508,-0.0012842136245221,2.1340953868500585,-1005.0923605028134,-0.0041016501572969,871.2531351745803,6.769686454113424,-0.0379404840012731,-0.0100562337173635,0.260174086353953,0.0,4564.056390472153,0.1633893836149818,2.1295432995014942,5094.472934234893,0.6510967702412709,0.0266411659812873,-4850.897911954627,-1800.2276907220862,6.104922194945105
-150.71919138874102,0.0,-0.0014732170547488,-0.1191065896655095,-0.0255797772865299,0.0274153286216647,0.0,0.4119230642374734,0.0017030529173338,-0.0342248236836645,5035.534821772061,1660.786841854999,0.0,-0.1278743718109231,-0.0013901103073864,1.3798903954081716,-0.0006272782795203,0.0,-0.1128113435340348,-152.2298131877873,4.888991077110468,-0.0013160563182627,2.3238983992211755,-891.6944383672875,-0.0024379109296625,746.2748550456503,6.942090894503377,-0.0354843179623793,-0.011184800168893,0.2837122415081091,0.0,4564.063236544121,0.1614419309319896,2.3176981085091,5169.319131179183,0.7126064611950063,0.0235242515210404,-4850.898147719712,-1693.987957054909,6.199028526455658
-150.64779641039794,0.0,-0.0014559682047642,-0.1276233470098695,-0.0240927352663549,0.0257816613080022,0.0,0.404774701545417,0.001974922236426,-0.0342063571076019,5107.451777488881,1555.989429573818,0.0,-0.095659518276532,-0.0013778851611151,1.4653045215288636,-0.0018474287098428,0.0,-0.1119548754166717,-151.9377860583629,4.746477572435085,-0.0013314878314465,2.514690994349164,-808.6368748140846,-0.0008208213163309,649.1494033848007,7.085783614654152,-0.0334344578988237,-0.0123089603422216,0.3054384739890229,0.0,4564.0707024428,0.1542527155429937,2.5066230845532336,5242.991423028806,0.775053122320826,0.0204397334453071,-4850.898416465093,-1587.883797213508,6.292753900705431
-150.66237343056773,0.0,-0.0014420845552369,-0.1377151269476866,-0.0226385260975475,0.0241548392930029,0.0,0.397579387738728,0.0023304069591549,-0.0341847323920627,5178.334739690115,1454.2090020042865,0.0,-0.058102279853416,-0.0013688699158746,1.5493394928626347,-0.0031522415065455,0.0,-0.1101921445682864,-151.68877722037553,4.574047100133017,-0.0013312266193149,2.7065705645413924,-752.2109996148477,0.0006994767353518,575.1228925725694,7.202113342266429,-0.0317894555650307,-0.0134195512202273,0.3249574740341553,0.0,4564.078797452446,0.1415006216457385,2.696294155486784,5314.737751260082,0.8384267442523092,0.0173071442440817,-4850.898719274932,-1483.9300667174546,6.384681493902971
-150.77665727044766,0.0,-0.0014310519829368,-0.1465970089454318,-0.021218458550159,0.022536490147357,0.0,0.3903588110608659,0.0027940806402376,-0.034158973420285,5247.143396876233,1356.3875099461752,0.0,-0.0170349441785506,-0.0013619751702215,1.631898352437603,-0.0045537674195633,0.0,-0.1075523577689616,-151.4701216555368,4.374596712826607,-0.0013165646650788,2.8996078835434465,-716.3110263225753,0.0020689220173478,519.798431603628,7.293200114771682,-0.0305388702508139,-0.0145076644095004,0.3419493393292343,0.0,4564.087530665101,0.1228242547910468,2.886676499189792,5384.475082501075,0.9027063144358156,0.0140436427802513,-4850.899057321353,-1382.0187514978077,6.474068178301657
-150.9398492091911,0.0,-0.0014222742600366,-0.1431352123871674,-0.0198201341879574,0.0209403051760696,0.0,0.3831376336747186,0.0033539756501774,-0.0341279946840883,5313.32395019749,1261.78005986951,0.0,0.0217744186582765,-0.0013587842016378,1.7128848730638475,-0.0060345179238478,0.0,-0.104078758735956,-151.34505402826264,4.148007754760841,-0.0012890755879511,3.093810435070769,-688.9463331718183,0.0032850873575835,479.2970629985328,7.359896802648363,-0.0295779106000713,-0.0155647375846149,0.3560095996275279,0.0,4564.096910900294,0.0976685159264774,3.077761804417171,5468.359942918874,0.9678658350271192,0.0107008558201458,-4850.899431726396,-1283.145663496511,6.571327534797079
-153.6609280415799,0.0,-0.001456007897773,-0.1536833920731614,-0.018914583698759,0.0189678350167605,0.0,0.3745942596999604,0.0036081168157296,-0.0340924611273733,5377.609393662543,1177.6425470704935,0.0,0.0544256798375549,-0.0014339672846128,1.7922036770362253,-0.0075847468752271,6.275821611824617,-0.1000340124848472,-155.56709238980224,3.698253458234491,-0.0012502287928846,3.290644768458439,-692.975178936222,0.0043385588118889,446.0424587256884,7.484623837793377,-0.0283624661519175,-0.0165834982481852,0.3738059597063378,-0.0073636953549693,4564.106949529357,0.0483987984103659,3.272354931748972,5874.213383349828,1.034690500962045,0.0077893726481225,-4850.899843437866,-1181.1588613454842,6.864538262508575
-145.55938978293344,0.0,-0.0014130812424834,0.001653148791098,-0.0164274776769104,0.0184825318848669,0.0,0.3703247449208691,0.0052057077543412,-0.0340492856664361,5438.082356251626,1088.8016916021852,0.0,0.0797571072595957,-0.0013771600256529,1.869760356696304,-0.0091480511299087,6.274840311920387,-0.094895094417531,-139.7919895289332,3.728444847206162,-0.0012019016117257,3.4860304449912656,-606.3088569496706,0.0053103794475477,421.399021904075,7.449333106718774,-0.0287226635570664,-0.0175570713381576,0.3760742923841784,-0.0083449952591994,4564.117657316339,0.0363313698551887,3.460510121060757,5255.611110593691,1.1004503766695537,0.0035515713982088,-4850.900293560514,-1090.611402266333,6.538280167026846
-144.19252864191105,0.0,-0.00132773742598,0.013068936905982,-0.0144696118843062,0.0175010427376067,0.0,0.3653161979983729,0.0057400918105288,-0.0339938858385703,5493.684783349212,962.0856607713092,0.0,0.1248050088295494,-0.0012670987214052,1.9454615957146617,-0.0099785563194671,6.274599633364322,-0.0889664871139599,-142.59597786742586,3.8317082665354656,-0.0011388232695645,3.678411221312558,-380.580487257372,0.0072836441745103,417.47212746585126,7.247586009343692,-0.0268623253110324,-0.0184741492429699,0.3595215545694789,-0.0085856738152639,4564.129017632749,0.0294711762859779,3.649367718154045,5192.692681412665,1.166258722353548,0.001876288151462,-4850.90077739231,-1036.7298026002363,6.530877027592621
-145.04801255400776,0.0,-0.001327206750119,-0.0028852460954125,-0.012950046931312,0.0161353089184029,0.0,0.3600023998019661,0.0053906425193147,-0.0339379576096699,5546.844239406032,851.2156727432105,0.0,0.1615534589292113,-0.001280844945124,2.0192152909508287,-0.0101723899877803,6.274903829099281,-0.0823994817796158,-146.81455771091322,4.009419702926822,-0.0010518521474311,3.866872533855392,-271.7982210918251,0.0098661160432576,408.309022562396,6.930181271378202,-0.0231873583404092,-0.0193281445242335,0.3267383332372064,-0.0082814780803053,4564.141034971977,0.0287821469285849,3.838265443798016,5253.937682033215,1.232220933564278,0.0021200438411052,-4850.901287231291,-972.1397704100448,6.600507093118141
-146.0201010756074,0.0,-0.0013390000724587,-0.0152870781239233,-0.0116334853888123,0.0147369276661239,0.0,0.3542191629907465,0.0048023194711058,-0.0338871789923807,5595.458133307004,758.810742013663,0.0,0.1926183561776967,-0.0013039804192179,2.090930674744356,-0.0102588160950871,6.275263278064276,-0.075335212785267,-148.62505314072217,4.204920452008789,-0.0009401972329254,4.054506705201026,-251.5905807714225,0.0121472301582787,397.3453846065106,6.542731940974366,-0.0194539878803785,-0.020113613985556,0.2807805897621006,-0.0079220291153099,4564.153713601836,0.0292437628833326,4.028058753865418,5297.995196311155,1.2985859739322614,0.002353092973547,-4850.901819860713,-898.9723959317832,6.659715773034084
-146.83887961481133,0.0,-0.0013391672894424,-0.002592918031701,-0.0104833364013444,0.0132390855844299,0.0,0.3481844515809883,0.0042028360982933,-0.0338424064179989,5637.532937338478,679.2547960071108,0.0,0.2111472457354,-0.0013152816796278,2.1605184374867665,-0.0103686155910111,6.275573641640428,-0.067966512186088,-149.36572257407153,4.401773427449433,-0.0008092234227956,4.242738830405015,-245.1096293210928,0.0137833540492015,399.3253934529523,6.110328058728719,-0.0162337902791232,-0.0208265997502694,0.2232148375743202,-0.0076116655391583,4564.167057783388,0.0296165174098428,4.218757725370095,5328.103961369953,1.3653965271793154,0.0022720300238087,-4850.902375464254,-822.3016331857037,6.705578166668917
-147.37604974465,0.0,-0.0013284690336473,0.0425617422792588,-0.0094378070455253,0.0117554030992098,0.0,0.3421193619989969,0.0035265203852348,-0.0338039463675975,5669.374203467962,609.1162959620945,0.0,0.2247787132204494,-0.0013208850841012,2.227890850320589,-0.0103005260494191,6.275981499411845,-0.0604879790199245,-149.85662285449033,4.59883878019249,-0.0006639146292796,4.431710155554929,-239.80489624714264,0.0151542389378081,439.66384092345794,5.649343066554513,-0.013255204337655,-0.0214651547218163,0.1552120779916741,-0.0072038077677415,4564.181071577143,0.0298587023442473,4.41054060076997,5349.983861974164,1.4326002394138089,0.0023093258029304,-4850.90295347255,-743.2803011398425,6.739134459066428
-147.8162036389635,0.0,-0.0013312681079813,0.1010628856421823,-0.0083588957347326,0.0104817666170338,0.0,0.3362049148565531,0.0025580556020577,-0.0337737459524523,5778.743179504619,544.6377569130391,0.0,0.233460082761338,-0.0013354310853606,2.292961887808206,-0.0097077833462773,6.276704331988684,-0.0529828085639597,-150.66839276520278,4.801678639270613,-0.0005035056576707,4.620672649376516,-265.61246080627654,0.0168494697707312,574.4162802709102,5.1658612242929856,-0.0097809574343129,-0.0220287377079837,0.0770272624825713,-0.0064809751909017,4564.19575831447,0.0304484535615311,4.603640956069186,5371.127264856223,1.5001147273815565,0.0030456044147536,-4850.903550453799,-667.9236237344711,6.822405058105181
-126.22465802467904,0.0,-0.0010690141110421,-0.0718689054937305,-0.007767381236313,0.0087231130731169,0.0,0.3329416334751348,0.000616075225431,-0.0337574945963094,5126.657901150333,484.9300093883476,0.0,0.2630936861567287,-0.0010165939468476,2.355647350409998,-0.0084609825732903,6.2777787258303634,-0.0450755158630404,-135.17053350042477,4.951083220756638,-0.0003235172372004,4.804687008952526,-372.9315822668976,0.0188239663896845,659.403988130875,4.998871795862457,-0.005083169828599,-0.0225167485374127,0.0331913053787107,-0.0054065813492224,4564.211121024414,0.0240250703357243,4.797275574869464,4888.807118023303,1.566332473510677,0.0051066168056706,-4850.9041598552085,-595.6413944494807,6.137776829771345
-136.6502180726804,0.0,-0.0013070336267649,-0.0319424085978055,-0.0069626498496227,0.0070181152033954,0.0,0.3352505056946727,-0.0003024315947064,-0.0337577375119185,4985.017052581051,443.74788856149314,0.0,0.2688363776883627,-0.0010623304782462,2.415864986608093,-0.0081011496605669,6.278209930473292,-0.036346521773472,-131.82683532636017,5.156916608033092,-0.0001344669578305,4.973800678976454,-481.6169700586889,0.0185725958870898,475.5642718642808,5.1084423828182,-0.0028227130035391,-0.022919876229468,0.0243205301152289,-0.0049753767062946,4564.227116612074,0.0266208200170658,4.972455556883344,4911.946411878362,1.628707824974855,0.0049563401939422,-4850.904781574599,-499.5115205304938,6.057415093266742
-137.78036871573386,0.0,-0.0011521491188786,-0.0252722451109389,-0.0059863495111492,0.0055264958467395,0.0,0.3366512543377071,-0.0002136057683365,-0.0337607335574566,4809.477816663116,395.6868610717361,0.0,0.2440918133253114,-0.0012033803768693,2.473534614509074,-0.0085887299751904,6.278100579928978,-0.0272819565019097,-133.33554957531936,5.323455760775159,4.136916857077759e-05,5.141741481521365,-423.3711282034224,0.0167099313757474,361.55702473791433,5.283506955011781,-0.0027683422644695,-0.0232335890644,0.024228055499699,-0.0050847272506081,4564.243723715566,0.0254333728905662,5.13726663114253,4861.77180894453,1.6890292837527443,0.0028640427577456,-4850.905426086429,-409.34319506713854,5.91685125278118
-133.053403132292,0.0,-0.0010872800375041,0.0317435999072474,-0.0050372286955962,0.0040570594954239,0.0,0.3373433305163477,-0.0001229974689574,-0.0337621004711935,4719.704487114525,343.31972498135195,0.0,0.2106185665939876,-0.0011695181388125,2.528578242756224,-0.0086643283977046,6.278228844622735,-0.0181579542626662,-133.96970323713327,5.482885473729389,0.0001993064836705,5.30328968923937,-278.88223901473856,0.0151506837255336,305.9825643101353,5.458343333295535,-0.0023252150305019,-0.023456164319722,0.0244698667881154,-0.0049564625568515,4564.260923668103,0.0240668999099928,5.298271331497295,4705.291530430908,1.747624504565077,0.0012895200803473,-4850.906093953252,-324.3363381550309,5.766830380382952
-132.6909152264536,0.0,-0.0011182530994809,0.0752668982821736,-0.0039581942974226,0.0027930610154313,0.0,0.3375906575438842,-0.0002453973345891,-0.0337639486218129,4588.441753780045,287.8332780464656,0.0,0.1736163164710019,-0.001109990429271,2.5809201905792083,-0.0081068436087684,6.278695196644226,-0.0092389561912819,-131.3066075201182,5.647434892338036,0.0003444172206691,5.458968448944859,-158.2289171080567,0.013996349271808,224.72575557282883,5.620078420975721,-0.0012152181270144,-0.023588431919157,0.0233594515871378,-0.00449011053536,4564.278699992226,0.0240630333245805,5.455673227157094,4596.997880061331,1.8046312920539809,0.0005491999546374,-4850.906778299487,-244.02832034009415,5.61754684612862
-131.73958377225733,0.0,-0.0010821802483117,0.0646730744814191,-0.0027767745109573,0.0017331114734729,0.0,0.3376598403628653,-0.0003117492034279,-0.0337668813952026,4471.993151270162,226.41910822471397,0.0,0.1235596328385507,-0.001109830643206,2.6304872068067624,-0.0073650011545819,6.279228447304834,-0.0007042749225766,-129.8896753662928,5.804147678808891,0.0004772730162906,5.611287048790388,-70.22945206364612,0.0126637008239075,122.1484721428475,5.782334308006045,-0.0002090428940681,-0.0236334665781205,0.0229906152121785,-0.0039568598747519,4564.29703727439,0.0233786381137975,5.608471784727964,4472.281899225934,1.860093388729707,-0.000117177337793,-4850.907474673995,-172.50176263298388,5.46672628730452
-130.7691694983408,0.0,-0.0010643603282267,0.0691916561397158,-0.0016725853972379,0.000732455367941,0.0,0.3376118037957146,-0.0002899762726833,-0.0337698981673075,4359.057176414267,162.32113840523232,0.0,0.0745301185490632,-0.0010857569448132,2.677208587665642,-0.0066672055237035,6.27970490725205,0.007260661191749,-128.89505822961394,5.960159812248783,0.0005953018943678,5.76037476077536,11.871973520689702,0.0110639677711596,33.5453842474064,5.938538963778375,0.000435390728986,-0.0235961912323934,0.0224502204978718,-0.0034803999275364,4564.315920419142,0.0230625112767035,5.757657858386267,4362.750476231258,1.9140806995447115,-0.0009252897641361,-4850.908182334665,-107.89245936533791,5.3257087824376965
-129.98422923047377,0.0,-0.0010467352650454,0.0772731201349544,-0.0007237530828486,-0.0002625523556423,0.0,0.3374095867664056,-0.000287056290793,-0.0337727444511413,4256.8993311010245,101.70473393848792,0.0,0.0254224602504334,-0.0010691919353189,2.7210162931871307,-0.0059467344179939,6.28016458527757,0.0145622686815711,-128.1777004309632,6.112699508643055,0.0006964699369053,5.906422409922771,92.09955275391968,0.0093371805567302,-36.48573313210582,6.092874132946902,0.0009844673754007,-0.0234828448552855,0.022122459919906,-0.0030207219020165,4564.335335376654,0.0226946357981365,5.903950578069974,4259.294517416917,1.9666976882361975,-0.0016744816149874,-4850.908900995381,-45.43157061660428,5.194534567580628
-129.00784292492992,0.0,-0.0010217629402559,0.0830804848495069,0.0001544628345033,-0.0011535366722643,0.0,0.337108195078265,-0.000322527199024,-0.033775787008238,4150.608685624279,45.484449821725306,0.0,-0.0228774933544357,-0.0010459910995994,2.7618450620405803,-0.005142243584267,6.280640295272111,0.0211376773527423,-127.29179084595928,6.265842684310527,0.0007803653690159,6.0497109858873,161.8117452358935,0.0076177097652804,-97.78693280636568,6.24708310353032,0.0015389395828633,-0.0233004555100429,0.0217660197619287,-0.0025450119074755,4564.355269041046,0.0223397219134729,6.047758634433746,4154.829850601177,2.018003033258577,-0.0022551041021247,-4850.909629566095,14.42987164015787,5.060112144682768
-128.69288837627772,0.0,-0.0010209449414968,0.0843749552496681,0.0009820155062353,-0.0019161763206156,0.0,0.3367529314387626,-0.0003642018500544,-0.033779246523759,4062.193376320831,-7.829492262801772,0.0,-0.0692947079634385,-0.0010387111987895,2.799632524611902,-0.004291977062203,6.281113327059147,0.0269540156206787,-126.84242574695968,6.418727116191662,0.000847125582399,6.190181052738275,217.46707564894413,0.0059038349335122,-153.49788642717834,6.401725885051996,0.0020420852917836,-0.0230564513832092,0.0214726619120528,-0.0020719801204388,4564.3757085206325,0.0220898935344353,6.188794311750581,4065.128038607588,2.068050414131545,-0.0027060245739363,-4850.910366934237,69.22055769568642,4.94518698191837
-128.44196913376533,0.0,-0.0010048943056416,0.0818610575897403,0.0017173266851441,-0.0025940285605964,0.0,0.3362215856918304,-0.000395251602995,-0.0337830712795068,3977.455428850551,-57.8116220407248,0.0,-0.1136396832960019,-0.0010245634381575,2.8343193141435528,-0.0034509991121355,6.281558801061085,0.0319948115536469,-126.62538424114425,6.567547544019198,0.000896695253782,6.328793005342415,261.3646754013933,0.0041874473281405,-200.76612802607943,6.553066132435012,0.0024385506327046,-0.0227585572424609,0.0212247933698811,-0.001626506118501,4564.396642112458,0.0218051682705768,6.32783672579516,3980.757773661104,2.116959108267003,-0.0030738493594874,-4850.911112583664,118.50986416571324,4.835471721115857
-128.02856996077233,0.0,-0.0009941429485015,0.0791708480877112,0.0023806804161341,-0.0032365627755925,0.0,0.3355519909107204,-0.000411784250349,-0.0337871255544677,3898.01357632579,-103.84079902453524,0.0,-0.1581753581591669,-0.001011378936855,2.865849175751509,-0.0026351052451362,6.281972049925424,0.036293790587274,-126.33471819172156,6.7128877519669246,0.0009294884219301,6.465631129918528,295.30334628901284,0.00254620865914,-237.9583940617464,6.700844640047077,0.0027380252667638,-0.0224143727579824,0.0209827468151713,-0.0012132572541621,4564.418058940681,0.0215565834466519,6.46502529890042,3901.2629805785073,2.1648031453960392,-0.003353037385885,-4850.911866364838,164.2358135107154,4.732381171737832
