yaw,RL,sideslipFR,sideslipFL,ax,gas,y,FxFL,FR,pitch,longslipRL,FxFR,yawrate,rollrate,FyFR,longslipFR,signal,signal,sideslipRR,FxRL,steeringangel,roll,FL,ay,longslipFL,vx,brake,x,slip1,sideslipRL,longslipRR,slip,pitchrate,RR,FyRR,az,vy,FxRR,FyFL,FyRL
-0.0107291174748122,96.59314297208324,0.0040953289793125,0.0084467086086777,0.03083548210985,0.2118943518071514,-140.928187695209,-81.01201698736674,96.25916569150114,-0.0010817876262424,0.0015736160433765,-72.48762369496285,-0.0198003384686971,0.0732129318175933,-290.4632131763454,-0.0005162212001933,0.0,0.0,0.0095710116703413,285.5144568645028,0.0,-0.0129018369013328,96.34039747618324,-1.861409651022655,-0.0004559001095927,31.88885635650154,0.0,10810.461018707856,0.0093326006657171,0.0135038742971227,0.0021591686149406,0.0093326006657171,-0.0019015551302815,96.43744617495926,-680.3849481298141,-0.0839468139178553,0.2974539336128731,298.21212503801496,-762.4888600658106,-1280.755441361969
-0.0109028075412187,96.58249104202636,0.0039249683686336,0.0083190900777339,0.0307339942329928,0.2118336488468343,-140.92873459512927,-80.96329363074365,96.27115660181047,-0.0011017813006959,0.0015799867565587,-72.53842066262317,-0.015439717646621,0.0715986154339449,-281.7982128681708,-0.0005118495799038,0.0,0.0,0.0089325985531256,285.74136473126566,0.0,-0.0121781874118835,96.33095576003818,-1.7815963159552142,-0.000458014470526,31.889113777734384,0.0,10810.779921642925,0.0089310763348584,0.0128759627597868,0.0021226602115739,0.0089310763348584,-0.0020775222936724,96.44624851497753,-644.2052816463122,-0.0765811337428757,0.284780890268995,297.34098288473507,-747.7577729772385,-1214.6769654382304
-0.0110350518625134,96.57240355095388,0.0037271055023984,0.008162911973343,0.0305835149692119,0.2117776011150337,-140.92946049942412,-80.90072484089903,96.28208037578295,-0.0011234565968772,0.0015857012177922,-72.60002844802966,-0.0114688896927153,0.0695686187462476,-270.7445108004003,-0.0005077172790471,0.0,0.0,0.0082895016573452,285.78430967326955,0.0,-0.011473077072872,96.32251546810728,-1.6986559461589792,-0.0004599585522655,31.88938359177333,0.0,10811.098825723671,0.0085135556806747,0.0122425901414509,0.0020887977761681,0.0085135556806747,-0.0022386131746874,96.45477370665304,-606.2959290939715,-0.0682477080963828,0.2715838340379103,296.5382723718222,-730.5720995329415,-1149.2113503372696
-0.0111296397075632,96.5629325763196,0.0035078311539266,0.0079838739250638,0.0304868900531668,0.2117253589940116,-140.93035713369989,-80.83158196105155,96.29199606218664,-0.0011466420677808,0.0015906383248415,-72.67294535318881,-0.0078683270806257,0.0672466952969743,-257.7104066370227,-0.0005038274956767,0.0,0.0,0.0076476985403944,285.8564304348145,0.0,-0.0107899670988111,96.31499866353784,-1.6135551869561446,-0.0004617862485361,31.889664240528138,0.0,10811.417731004378,0.0080846918413748,0.0116095187199777,0.0020568284436053,0.0080846918413748,-0.0023808376133663,96.4628995462921,-567.0153953073665,-0.0592065406984904,0.2580118094391718,295.7769346374456,-711.4774556822804,-1084.8290156944058
-0.0111901750423377,96.55417795889814,0.0032722949249673,0.0077867157219712,0.0303877083515723,0.2116778286810193,-140.93141600047437,-80.75328916127793,96.30095073982766,-0.0011711289354159,0.0015953417927277,-72.74246780984922,-0.0046203976306534,0.064739820901134,-243.0566911718946,-0.0005002284864432,0.0,0.0,0.0070124724514313,285.79326423162723,0.0,-0.01013117573368,96.3083448418277,-1.5270239114390456,-0.0004634280641585,31.889953527770093,0.0,10811.736637552776,0.0076486690509902,0.0109818796878229,0.002027315127761,0.0076486690509902,-0.0025006434028058,96.47063879076464,-526.6723481570577,-0.0497724109529644,0.2441988762526605,295.1008732658107,-690.9970393440954,-1021.6280232617896
-0.0112200951903025,96.54613358961028,0.0030250504896839,0.0075756061455148,0.0303140903039405,0.2116335295807591,-140.93262845809542,-80.67132753542079,96.30899651617328,-0.0011966797124471,0.0015993622448489,-72.82525987169504,-0.0017088480925106,0.0621384271667802,-227.1094673007125,-0.0004969039497112,0.0,0.0,0.0063884538520965,285.7496938820525,0.0,-0.0094980388515662,96.3024944933764,-1.440167710596029,-0.0004649235031589,31.89025034597949,0.0,10812.0555454455,0.0072092637818967,0.0103642345238355,0.0019996800543975,0.0072092637818967,-0.002595742782916,96.47790027508816,-485.8684911919032,-0.0401305479344062,0.230266082288424,294.4481060216752,-669.5204734129861,-959.8980318442228
-0.0112226657676962,96.53889613695824,0.0027700191454409,0.0073542690593778,0.030235403398048,0.2115935726192106,-140.93398581145252,-80.58000045946139,96.31618992312738,-0.0012230355602757,0.0016034727015911,-72.91197349267128,0.0008843694229224,0.0595126127381086,-210.165559627504,-0.000493774894072,0.0,0.0,0.0057793461588796,285.6187020201447,0.0,-0.0088911010678294,96.29739081057976,-1.3537015093390383,-0.000466246316756,31.890552679723804,0.0,10812.374454766952,0.0067697710825435,0.009760228058991,0.0019744067986128,0.0067697710825435,-0.002664052652468,96.4847113212861,-444.9210694837178,-0.0304990816339201,0.2163191858327866,293.8495039553802,-647.3792272798996,-900.1874055896791
-0.0112009709001467,96.5324161125032,0.002510512342205,0.0071259236842606,0.0301946435722353,0.2115562994646142,-140.93547939723086,-80.48331972883196,96.32258176483616,-0.0012499217416166,0.0016070637749154,-73.00340254296805,0.0031772484813805,0.0569165274376885,-192.48195936031732,-0.0004908513574404,0.0,0.0,0.0051881457842066,285.51189306549,0.0,-0.008310296337048,96.29297822101977,-1.2683039035114223,-0.000467427666019,31.89085974634351,0.0,10812.69336560543,0.006333080711457,0.009172843440833,0.0019510204572891,0.006333080711457,-0.0027044811573219,96.4910237679453,-404.1902613263801,-0.0210327190653245,0.2024510353294593,293.2827190841306,-624.8555754126683,-842.7045839419361
-0.0111579135127121,96.52676969929529,0.0022492934233843,0.0068933553429936,0.0301758394670892,0.2115222793394734,-140.93710064767689,-80.3700979923132,96.32821564988532,-0.0012770561466919,0.0016110212136651,-73.09740063232671,0.0051880915688693,0.0543900185487793,-174.26711159215455,-0.0004881896868333,0.0,0.0,0.0046172055401609,285.34658911351227,0.0,-0.0077550974620657,96.289198838384,-1.184408476504887,-0.0004685246812746,31.89117011975531,0.0,10813.012278054135,0.0059017156268067,0.0086044640842842,0.0019295113914655,0.0059017156268067,-0.0027165251800653,96.49684227488532,-364.00257805661454,-0.0119033529801206,0.1887427920140704,292.7870058300276,-602.1869035366647,-787.5726437303848
-0.0110962176051026,96.52189983145908,0.0019886878378015,0.0066588896902903,0.0301883055514025,0.2114899840192276,-140.93884114093427,-80.26107130754463,96.333135790615,-0.0013041565686257,0.0016149205786521,-73.19707392819792,0.006934115182776,0.0519617904820151,-155.74691782882235,-0.0004858454762359,0.0,0.0,0.0040684024885804,285.2368380632431,0.0,-0.0072246430476697,96.28600190922782,-1.1023203316359933,-0.0004696033111915,31.891483401835615,0.0,10813.3311922088,0.0054778878072062,0.0080570260765368,0.0019092155251198,0.0054778878072062,-0.0027005834906572,96.50211893412978,-324.50001546035526,-0.003199848199322,0.175265672588107,292.3039970712254,-579.5710808838617,-734.7918569450386
-0.0110184432153308,96.51781825681142,0.0017306756851324,0.0064245096127127,0.0301739600135669,0.2114603986351305,-140.94069263463666,-80.14540649316828,96.33739855172124,-0.0013309468381071,0.0016191429585819,-73.30516386236074,0.0084312837724299,0.0496512875322853,-137.09969504647196,-0.0004836750829052,0.0,0.0,0.0035432583264178,285.0567232422744,0.0,-0.006717835653537,96.28335545500704,-1.022355206390403,-0.0004705595165741,31.89179831696864,0.0,10813.650108166668,0.0050635538209743,0.007532126307317,0.0018907202646335,0.0050635538209743,-0.0026574027692077,96.5069274076912,-285.94014551648536,0.0049330495896877,0.1620827020001945,291.8506592810982,-557.1687966844268,-684.2826705791283
-0.010926990900622,96.51447166731656,0.0014768360591924,0.0061918831469224,0.0302452071332415,0.2114322085603508,-140.9426470971088,-80.02643858693287,96.34104983223594,-0.0013571625067614,0.0016234394360811,-73.4194377023828,0.0096957182433071,0.0474679545030553,-118.46847479647678,-0.000481670354775,0.0,0.0,0.0030428407521933,284.9681474347673,0.0,-0.006233437214519,96.28122016972456,-0.9449951606610076,-0.0004714214690276,31.892114604102755,0.0,10813.969026022412,0.0046603988012033,0.0070309239475017,0.001873254965795,0.0046603988012033,-0.0025885270052817,96.5112191260995,-248.5606672258854,0.0124594383537082,0.1492482569038273,291.4606236222916,-535.1149246150488,-636.2984698031294
-0.0108240959452999,96.51181518141,0.0012284827126891,0.0059623764187312,0.0302411869377249,0.2114053192833941,-140.94469674677998,-79.90106965807914,96.34413668951169,-0.001382556463012,0.0016277386339121,-73.53978517193045,0.0107441684659732,0.0454120581566053,-99.96572487107125,-0.0004798069746382,0.0,0.0,0.0025677412692704,284.8238441665202,0.0,-0.0057701685564295,96.27956035296876,-0.870431764889948,-0.0004721710618546,31.892431752881848,0.0,10814.287945873615,0.0042698259738169,0.0065540993604551,0.0018570451253637,0.0042698259738169,-0.0024957394588151,96.5150503780298,-212.5039197331477,0.0193324782002303,0.1368077386796545,291.0232473514328,-513.5167200965633,-590.9320529054611
-0.0107118272678183,96.5098476737043,0.0009865575706282,0.0057370710131455,0.0303092514276201,0.2113802777140015,-140.94683407937185,-79.76106045260794,96.3467012078376,-0.0014069004246318,0.0016325189595498,-73.66201162446804,0.0115930730495517,0.0434777234550877,-81.71014955023284,-0.0004780894989217,0.0,0.0,0.0021182221989004,284.7440916864478,0.0,-0.0053267835446728,96.27833240406515,-0.7988126643078196,-0.0004728798036862,31.892748964265174,0.0,10814.606867810584,0.0038930072641511,0.0061020161303113,0.0018420505698466,0.0038930072641511,-0.0023811280218997,96.51845543219258,-177.87625752829086,0.0254958431015826,0.1247991591530588,290.64008331982177,-492.4481566982005,-548.1718128068048
-0.0105920920453799,96.5084634625116,0.000751765449619,0.0055168058097323,0.0303962549361909,0.211355487492523,-140.94905188393045,-79.62563533333527,96.34877638400772,-0.0014299904245006,0.0016371846747085,-73.79211357929228,0.0122584540308543,0.0416552012984552,-63.78321982622366,-0.0004766390944223,0.0,0.0,0.0016942964567447,284.70285120539336,0.0,-0.0049021175472812,96.27749382992988,-0.7302191947852522,-0.0004736665913516,31.89306648480149,0.0,10814.925791923746,0.0035309149478266,0.0056747971530889,0.0018278891508106,0.0035309149478266,-0.002247301469917,96.52144076721244,-144.75813135460345,0.0309473028247627,0.1132541526998301,290.28657352258,-471.9375569101306,-507.9838492042566
-0.0104666393958861,96.50765827108796,0.0005246865806281,0.0053022351180247,0.0304109695607633,0.2113316772514407,-140.95134325246386,-79.48598219841583,96.35041485722908,-0.001451648736525,0.0016422454211818,-73.92984363499933,0.012755843462628,0.0399315951010068,-46.25338508432797,-0.0004753299585125,0.0,0.0,0.0012957581980251,284.6224109293904,0.0,-0.0044951209986175,96.27702942978487,-0.6647278520233272,-0.0004743560836089,31.893383777039745,0.0,10815.244718301175,0.0031843343149428,0.0052723452595482,0.0018145027504324,0.0031843343149428,-0.0020968772805442,96.5240430299548,-113.2026369318646,0.0356865908894219,0.1021983699244413,289.8871770616532,-452.0746736666105,-470.3191012830436
-0.0103370682548552,96.50735608461076,0.0003056855199506,0.0050938865355938,0.0304630598942523,0.2113092749218744,-140.95370158831102,-79.34316300771106,96.35165494462476,-0.0014717242000367,0.0016474695644317,-74.07202795534275,0.0130998825430184,0.0382919690367505,-29.172938595774816,-0.0004741563776803,0.0,0.0,0.0009222372666254,284.5999410723172,0.0,-0.0041048858309918,96.276907274705,-0.6023953115869844,-0.0004749710010978,31.89370026187438,0.0,10815.563647021772,0.0028538795702717,0.0048943960476065,0.0018026205473413,0.0028538795702717,-0.0019326108156384,96.5263739979779,-83.24604910115323,0.0397040362758665,0.0916519754439476,289.5159225552022,-432.90200663182384,-435.117024884973
-0.0102048327740114,96.50749212732028,9.503982373381724e-05,0.0048921559104735,0.0305390289222887,0.2112869308203519,-140.9561206106704,-79.19863043783431,96.35253641121828,-0.0014900951889765,0.0016527189571971,-74.22007633965234,0.0133049146052843,0.0367205587219982,-12.584243856671495,-0.0004731189276591,0.0,0.0,0.0005732076577831,284.6180714346172,0.0,-0.0037306586902124,96.27710128693592,-0.5431939430890076,-0.0004755150584188,31.894016229360275,0.0,10815.882578161483,0.0025400101156538,0.0045405286553615,0.0017915209658834,0.0025400101156538,-0.001757563472222,96.52840804350394,-54.92593820640467,0.0430265792663776,0.0816301886608009,289.1790381490089,-414.44039836722834,-402.2874782414384
-0.0100712478035865,96.50802459886488,-0.0001070052084326,0.004697507275384,0.0305864814788379,0.211264713097594,-140.9585943543498,-79.05222939075554,96.35309750986116,-0.0015066704480911,0.0016580941903716,-74.37207679041653,0.0133845323249818,0.0352023036171842,3.475322529378588,-0.0004722026175077,0.0,0.0,0.0002480645489465,284.6205857058779,0.0,-0.0033718413002333,96.2775864354274,-0.4870783769641131,-0.0004759865834501,31.894331622880184,0.0,10816.201511794125,0.0022430594824917,0.0042102402189026,0.0017810874703083,0.0022430594824917,-0.0015747196092807,96.53017447583537,-28.252642917614207,0.0456702833711132,0.072144187573564,288.8479277395049,-396.660713539827,-371.68965286604447
-0.0099374949217816,96.50893098081762,-0.0003003410085451,0.0045102189447077,0.0306450716617346,0.2112429943214471,-140.96111716553682,-78.89823916594843,96.3533734138047,-0.0015213877477794,0.0016638773183863,-74.52724802997663,0.0133518222197418,0.0337222609096799,18.9753463270932,-0.0004714020325101,0.0,0.0,-5.3896859852467656e-05,284.6701924880679,0.0,-0.0030279838626582,96.27832881662007,-0.4340965533675531,-0.0004764782753383,31.894646204316068,0.0,10816.520447987126,0.0019632286111302,0.0039029160372757,0.0017712975934656,0.0019632286111302,-0.0013869463842173,96.53171005083892,-3.224621534837541,0.047665739247358,0.0632009014271038,288.5147076357733,-379.629842754976,-343.3255354150542
-0.0098046282192641,96.5101190893236,-0.0004850155674462,0.0043302404462232,0.0307027382187572,0.2112212792049694,-140.96368370499366,-78.75118642345154,96.35339875241088,-0.0015342137010104,0.0016695961831426,-74.68528902628857,0.0132193154881408,0.0322660507062156,33.90029925794979,-0.0004707128316668,0.0,0.0,-0.0003334783030209,284.74510871696697,0.0,-0.0026987845686181,96.2793098598864,-0.3842106303330603,-0.0004769486536537,31.89496010086384,0.0,10816.839386803567,0.0017005848036764,0.0036178378186576,0.0017622273856788,0.0017005848036764,-0.0011971161169778,96.53306062647376,20.172293689291077,0.0490521075491371,0.0548029762801933,288.1992114122781,-363.3519847106309,-317.11925645850977
-0.0096735788762448,96.51154123406276,-0.0006610530360438,0.0041576272395791,0.0307557183967545,0.2111995582939885,-140.96628894537747,-78.60404290332767,96.35320687139532,-0.001545142749824,0.0016752264137986,-74.84514005788229,0.0129990619268241,0.0308210454314404,48.23651752578088,-0.0004701274940683,0.0,0.0,-0.0005915344924533,284.8381618235191,0.0,-0.0023840761462145,96.28051122445363,-0.3373558010993098,-0.0004773565167068,31.8952733338427,0.0,10817.158328302454,0.0014550887863937,0.0033542295452113,0.0017537991095945,0.0014550887863937,-0.0010079326180563,96.53425451963146,41.962435688476894,0.0498635408718004,0.0469496384704655,287.8939877023003,-347.8201008783332,-292.97925734734173
-0.0095451610120722,96.51315198124242,-0.0008285104880359,0.0039924342193659,0.0308024959049663,0.211177835826345,-140.9689281653882,-78.45823121353764,96.35282794929822,-0.0015541953943599,0.0016807375560846,-75.00348911600472,0.0127024834889973,0.0293766712099699,61.96974037015756,-0.0004696542396833,0.0,0.0,-0.0008289509247942,284.9445724493938,0.0,-0.002083806476666,96.28191095493342,-0.2934677805315652,-0.0004777068773288,31.89558592132789,0.0,10817.477272538195,0.0012266033798043,0.0031112780424086,0.0017459846982381,0.0012266033798043,-0.000821918370664,96.53532185543226,62.17859854485928,0.0501387296217475,0.0396369652743701,287.5992235116963,-333.0295800753682,-270.8114915885689
-0.0094200780094575,96.51494927653674,-0.0009874665679258,0.0038346912832426,0.030810368923122,0.211156384882418,-140.9715969432609,-78.31398944133768,96.35229000432986,-0.0015614160746136,0.0016865206050565,-75.16360329441935,0.0123403591352197,0.0279246455875057,75.08916164619406,-0.0004693007637756,0.0,0.0,-0.0010466300095415,285.0224069773683,0.0,-0.0017980168334293,96.28348800555976,-0.2524567082796155,-0.000477998113982,31.895897720890854,0.0,10817.796219560008,0.0010149028163096,0.0028881460960434,0.0017386937099893,0.0010149028163096,-0.0006413472278149,96.53628309736705,80.86040000068998,0.0499157483912894,0.0328581800728155,287.30676052058027,-318.97392389303616,-250.50127774243444
-0.0092989298748901,96.51687793186068,-0.0011380227750062,0.0036844044699331,0.0308380433877111,0.2111350676605751,-140.97429114891227,-78.17292051160643,96.35162348880364,-0.0015668708456325,0.0016923670190882,-75.319668067385,0.011922666147582,0.0264590846977642,87.59087843975979,-0.0004690330554652,0.0,0.0,-0.0012454713415324,285.14750712157775,0.0,-0.0015268179456468,96.28522196369168,-0.214268251178519,-0.0004782392559691,31.896208739548676,0.0,10818.115169410916,0.0008196830324137,0.0026839920485554,0.001732024565602,0.0008196830324137,-0.0004683201375669,96.53717369170388,98.05197315076975,0.0492347825938325,0.0266039746424432,287.0296389248679,-305.6452556294371,-231.9703399400422
-0.009182219792033,96.51888248620386,-0.001280309670359,0.0035415590787093,0.0308619038033592,0.2111134734780414,-140.9770069367366,-78.03544145842474,96.35084931398858,-0.0015706458088179,0.0016980207323974,-75.47545995248886,0.0114588700576441,0.0249763332362485,99.47266404768357,-0.0004689080518519,0.0,0.0,-0.00142638373743,285.28184175771065,0.0,-0.001270367129508,96.28709465008974,-0.1788163906738782,-0.000478428892515,31.89651918595569,0.0,10818.43412213129,0.0006405650446649,0.002497957163843,0.0017259439784212,0.0006405650446649,-0.0003047279151291,96.53801420276852,113.80170780559394,0.0481397571645938,0.0208626249221557,286.7719486445547,-293.0336039416853,-215.13415215338887
-0.009070359789116,96.52093124046591,-0.0014144287775577,0.0034061514449187,0.0308810198323542,0.2110917185332212,-140.9797407379249,-77.89742440930371,96.35000033345769,-0.0015728443038789,0.0017034415964843,-75.62904751712544,0.0109577769684368,0.0234749590565019,110.730968080312,-0.0004688351820706,0.0,0.0,-0.0015902707912913,285.42043525972963,0.0,-0.0010288459619755,96.28908401163592,-0.1460202983485196,-0.0004786079628614,31.896829109083985,0.0,10818.753077758063,0.0004771043717485,0.002329181318711,0.001720418290613,0.0004771043717485,-0.0001521654928669,96.5388215075826,128.16139103741114,0.0466684174522358,0.0156202856957737,286.52896165802366,-281.1296788023761,-199.90064453487608
-0.0089636775162529,96.52299522604936,-0.001540537202438,0.0032781306200902,0.0308806804684661,0.2110699139376833,-140.98248925208503,-77.7688008304954,96.34909901204252,-0.0015735841311161,0.0017085820519382,-75.77765352297816,0.0104275290324186,0.0219556430307654,121.3661311352736,-0.0004688113707026,0.0,0.0,-0.0017380238928607,285.55793768997387,0.0,-0.0008024386114703,96.29117102697263,-0.115793334052224,-0.000478793231718,31.897138516848106,0.0,10819.072036324364,0.0003287989340078,0.0021768103547287,0.0017155305834565,0.0003287989340078,-1.1951464605933898e-05,96.53962045445064,141.18510235318834,0.044860775377142,0.0108612420512398,286.28803660696275,-269.9222173620725,-186.17928638195576
-0.0088624226320339,96.5250531455044,-0.0016587899927382,0.003157442150543,0.0308820071153828,0.2110481393735496,-140.9852494384377,-77.64483732168459,96.34816584986169,-0.0015729947544282,0.0017134391374808,-75.92066643472668,0.0098756531313517,0.0204210080694596,131.37501549919398,-0.0004688353880645,0.0,0.0,-0.0018705196639793,285.69332314195947,0.0,-0.0005913115665695,96.29334419114244,-0.088047887993739,-0.0004789305253018,31.89744739674156,0.0,10819.390997858934,0.0001950967658563,0.0020399987336261,0.0017112837201007,0.0001950967658563,0.000114858031228,96.5404252086511,152.9287232436715,0.0427522849495339,0.0065681567264756,286.0764362159481,-259.3979817752368,-173.88190803209667
-0.0087667731210573,96.5270865101868,-0.0017693679982488,0.0030440269343853,0.0308800985234649,0.2110262141884115,-140.98801850701687,-77.52660682268517,96.34722024027012,-0.0015712149533205,0.0017179999900634,-76.05728333394342,0.0093090112448484,0.0188753573537328,140.7607631660708,-0.0004689029538716,0.0,0.0,-0.0019886173621925,285.8282322440854,0.0,-0.0003955956711442,96.29558735488978,-0.0626960644735296,-0.0004790273740741,31.8977558569511,0.0,10819.70996238759,7.540158663272613e-05,0.0019179126819484,0.0017075358985037,7.540158663272613e-05,0.0002274430934953,96.54123359704391,163.44963910825007,0.040381211569637,0.0027222463388785,285.8834566704155,-249.54443043349772,-162.9229206365482
-0.0086768417338065,96.5290776735524,-0.0018724031010761,0.0029378320164703,0.0308729065486863,0.211004170815042,-140.99079390950126,-77.4142494235735,96.34627962490512,-0.0015683902356148,0.0017222296258776,-76.18669607464403,0.0087338620584314,0.0173245015937239,149.53394254803823,-0.0004690098400435,0.0,0.0,-0.0020931546960748,285.95754999488173,0.0,-0.0002153702352663,96.29788560118465,-0.0396432541524884,-0.0004790847577681,31.898063944530747,0.0,10820.028929933373,6.2831543891689865,0.0018097342905442,0.0017042731489813,-3.091801060007465e-05,0.0003252488052211,96.5420530573134,172.80615180378436,0.0377830141709731,-0.0006964232514467,285.7081462110187,-240.34929702932783,-153.21968709893014
-0.0085926819629825,96.53101352105487,-0.0019680414376507,0.002838786304631,0.0308606347850143,0.2109820484977319,-140.99357332967926,-77.30805318801964,96.34535970203883,-0.0015646702693638,0.0017261110136018,-76.3082342968303,0.0081558558900862,0.0157754162236406,157.699108664699,-0.0004691515669912,0.0,0.0,-0.0021849487115934,286.07917923198664,0.0,-5.0649774503307566e-05,96.30022466436324,-0.0187993135197265,-0.0004791052437236,31.898371690014663,0.0,10820.347900516492,6.283060783786481,0.0017146611411937,0.001701481057221,-0.0001245233931054,0.0004079708751255,96.54288869316665,181.05730610459156,0.0349911736221953,-0.0037087716431325,285.5504105530337,-231.79989302334715,-144.6924964165566
-0.0085142941039213,96.5328840019423,-0.0020564506148837,0.0027467992835965,0.0308092458623712,0.2109598843162692,-140.99635467417548,-77.2081799834144,96.34447442574668,-0.0015602065022467,0.0017296327541699,-76.42127309887107,0.0075800459603234,0.014235946269398,165.26304671311124,-0.0004693229721232,0.0,0.0,-0.0022647954249166,286.1916059186955,0.0,9.862595792209932e-05,96.30259117044956,-7.239427594876724e-05,-0.0004790907342579,31.8986790903864,0.0,10820.666874154434,6.282979207278755,0.0016319071160414,0.0016991453404099,-0.0002060999008308,0.0004755106335778,96.54374353667043,188.26268582461296,0.0320325367471381,-0.0063365116310829,285.4104610149956,-223.8822873913495,-137.26454475264893
-0.0084416310671133,96.53468459579196,-0.0021378074972391,0.0026617636306789,0.0306383271143912,0.2109394678490909,-140.99913606300183,-77.11317925908605,96.34363462677749,-0.00155515243165,0.0017328429789713,-76.52377674271311,0.0070109195003975,0.0127145254248155,172.2344811039576,-0.0004695094325564,0.0,0.0,-0.0023334707350518,286.29111895747184,0.0,0.0002325991370713,96.30497122775829,0.0166306169139165,-0.000479033482475,31.898985144797415,0.0,10820.985850857349,6.282908956663998,0.0015607037475743,0.0016972667943122,-0.0002763505155888,0.0005275435474279,96.54461783111452,194.48225004419544,0.0290021016285222,-0.0086019448613789,285.2909523204612,-216.58154246402563,-130.86196676211378
-0.0083746039116038,96.53641342389383,-0.0022123004455519,0.0025835575723509,0.0304939601633867,0.2109203017359092,-141.00191581997504,-77.02484267886636,96.34284885828473,-0.0015496622583004,0.0017357767615609,-76.61713474026162,0.0064524093233704,0.0112199077651466,178.62398058656692,-0.000469720344059,0.0,0.0,-0.0023917279840308,286.3900416498497,0.0,0.0003514982270486,96.30735118542,0.0314049603281006,-0.000478950294709,31.899289556493105,0.0,10821.304830624404,6.282849317231914,0.0015002988649086,0.0016958364677809,-0.0003359899476717,0.0005643447710889,96.54551128469572,199.77605223223932,0.0258615811443778,-0.0105277719487829,285.1936204217296,-209.88193495052724,-125.4136896168242
-0.0083130873701363,96.53805927211758,-0.0022801271892247,0.0025120401398285,0.0303707123844918,0.2109011536937058,-141.00469246316172,-76.94333635930005,96.34212688904178,-0.0015438849278148,0.0017383386038928,-76.7012860305669,0.0059079162091903,0.009760933012264,184.44390224135395,-0.0004699505114446,0.0,0.0,-0.002440297495557,286.480669807886,0.0,0.0004556399198534,96.30972121081165,0.0443450364919035,-0.000478842804844,31.89959262470627,0.0,10821.623813454296,6.282799568330697,0.0014499589192739,0.0016948229092283,-0.0003857388488893,0.0005865557938555,96.5464216836625,204.2038313894444,0.0226411032741884,-0.0121369062899089,285.1177491922519,-203.76674799197173,-120.85143814117656
-0.0082569248431694,96.53962011457196,-0.0023415006962583,0.0024470559554673,0.0302641713656536,0.2108816873020579,-141.00746469515113,-76.86844115618024,96.34147620170069,-0.0015379619483299,0.0017405159954231,-76.7745922062313,0.0053803549868166,0.0083462675888168,189.70866359817268,-0.0004702003230099,0.0,0.0,-0.0024798886518944,286.55869036207247,0.0,0.000545428545611,96.31207204973803,0.0555472107177354,-0.0004787132345127,31.899894573034107,0.0,10821.942799346258,6.282758988638956,0.0014089679043832,0.001694177352702,-0.0004263185406303,0.000595000200661,96.54734400000312,207.8249675513429,0.0193677127877347,-0.0134523029616188,285.05834701476385,-198.21860686608645,-117.10957317757646
-0.0082059331679702,96.54109634191644,-0.0023966477163116,0.0023884320300343,0.0301702715700968,0.2108618375389601,-141.01023139323257,-76.80000443168744,96.34090069749496,-0.0015320257566258,0.001742309840056,-76.8396738057758,0.0048721735159275,0.0069841952710689,194.434954145858,-0.000470491131462,0.0,0.0,-0.0025111893822838,286.6223158507692,0.0,0.0006213531535324,96.31439521009632,0.0651093882464896,-0.0004785641880214,31.900195584699546,0.0,10822.26178829972,6.282726861201488,0.001376628037455,0.001693866387606,-0.0004584459780977,0.0005906489161954,96.54827390091766,210.6982555504914,0.0160680639540421,-0.0144967961505127,285.01316867163024,-193.21921268952653,-114.12500449586491
-0.0081599072041037,96.54249019410612,-0.0024457930404845,0.0023359817199496,0.0301325823683767,0.2108416472890016,-141.01299159951475,-76.73787332582617,96.3404086944518,-0.0015261985999319,0.0017437303212489,-76.8957494771697,0.0043853697517001,0.005682777459282,198.64018074571285,-0.0004707837557128,0.0,0.0,-0.0025348683264719,286.671088391172,0.0,0.000683983067006,96.3166830113255,0.0732247709323367,-0.0004783989860101,31.900495798735623,0.0,10822.58078031407,6.282702477976687,0.0013522623342955,0.0016938735669908,-0.0004828292028994,0.0005744303461077,96.54920683282776,212.8816445491917,0.012429684259013,-0.0152929523466161,284.9816185263685,-188.74963988308653,-111.83717033265586
-0.008118623857065,96.54381370843012,-0.0024890233201393,0.0022896332618411,0.0300541836380822,0.2108211640801368,-141.0157445124418,-76.68455495733681,96.3400081993084,-0.0015206132828949,0.0017448428521519,-76.94856528156502,0.0039216030821602,0.0044581611766473,202.33603968931695,-0.0004711178827293,0.0,0.0,-0.0025517372483997,286.7109122831084,0.0,0.0007340078051088,96.31893130618052,0.0796828417209317,-0.0004782546130262,31.90079533742821,0.0,10822.899775388394,6.282685133658003,0.0013353749073179,0.0016947362488535,-0.0005001735215837,0.0005432026434177,96.55010049050446,214.42682508568276,0.0086231834784141,-0.0158632679586368,285.0224116715265,-184.7964246001274,-110.19654359255046
-0.0080818452483111,96.54506685769032,-0.0025267315355063,0.0022492674682611,0.0299670077874219,0.2108001400681176,-141.01848948009317,-76.63497459686874,96.33971172316444,-0.0015154120751123,0.0017456108823466,-76.99203700174925,0.0034821618673475,0.003320301031497,205.5369652084402,-0.0004714599542939,0.0,0.0,-0.0025621341798072,286.74049277882017,0.0,0.0007722533035453,96.32113714250572,0.0848282660788369,-0.0004780926113258,31.90109446796905,0.0,10823.218773522878,6.28267413463249,0.001325380947374,0.0016956467899569,-0.0005111725470961,0.0005001348132813,96.55094244515452,215.3731005105537,0.004620699874392,-0.0162298821103847,285.0322524806471,-181.3480835539315,-109.15580084805484
