signal,slip1,ay,y,gas,longslipFR,vy,sideslipFL,FL,steeringangel,rollrate,FyFR,pitch,FxRR,x,FyFL,brake,sideslipRR,signal,FxFR,RR,sideslipFR,pitchrate,FR,yawrate,yaw,slip,longslipRL,az,roll,sideslipRL,ax,vx,longslipFL,FxRL,FyRL,longslipRR,FyRR,FxFL,RL
0.0,9.6265198855545e-07,0.0002156018464637,-4854.9141367130505,0.1165930043927834,-0.0004729801254749,1.2144365632001736e-05,0.0024144592973329,37.236864745060025,0.0,-2.981846688980055e-07,199.22882538993443,-0.0007188625921079,112.97560422059642,4683.886656662355,-199.0505172380637,0.0,-0.0019822700587503,-5.570136628341492,-77.92503019751051,37.28002010227478,-0.0024171112415295,1.781754330362762e-05,37.23726739809296,1.7377495896711284e-05,-0.0334148532729737,9.6265198855545e-07,0.0006771634564497,-4.2808487828721406e-06,-6.685465980455208e-06,0.001979958768539,0.0084498480300004,12.331343573548653,-0.000472982523619,112.96318068072962,-165.2054982079601,0.0006773388041895,165.37357345373158,-77.9414393469315,37.27992757378226
0.0,9.637447663928653e-07,0.0002157523479029,-4854.918256332726,0.1165880151018703,-0.0004729755870904,1.2158099183542489e-05,0.0024144593010916,37.23711940882729,0.0,-3.035997930502448e-07,199.22935178292468,-0.0007186850023343,112.93500873201376,4684.009901761417,-199.0509098677999,0.0,-0.001982276733159,-5.958125550434121,-77.92442508342938,37.280265956488165,-0.0024171131173267,1.7711155243298848e-05,37.237522361108105,1.7390726922123388e-05,-0.0334146794252865,9.637447663928653e-07,0.0006769218908375,-4.253748712087582e-06,-6.688477775160211e-06,0.0019799639723525,0.0083993839299748,12.331427846307337,-0.0004729779861277,112.92257888618336,-165.2056250807352,0.0006770972895993,165.37381202690645,-77.94084334189162,37.28017335162995
0.0,9.64824781928208e-07,0.0002159004324993,-4854.922375958894,0.1165830556095848,-0.0004729710758735,1.2171676407039337e-05,0.002414459310774,37.23737255044923,0.0,-3.08395279247229e-07,199.22987426849332,-0.0007185084729476,112.8946556921791,4684.133147700671,-199.05130090854848,0.0,-0.0019822833657741,-6.316931576598943,-77.92382352722642,37.28051034217132,-0.0024171149758721,1.7605401855796664e-05,37.23777580268353,1.740402531836029e-05,-0.0334145054449149,9.64824781928208e-07,0.0006766817660621,-4.226830680062862e-06,-6.6915403123520285e-06,0.0019799691469652,0.0083492211512805,12.331511615772447,-0.0004729734756947,112.88221947133609,-165.2057515891135,0.0006768572168086,165.3740487691503,-77.94025095024331,37.28041766155347
0.0,9.658896369217377e-07,0.0002160465672829,-4854.926495591372,0.1165781257380085,-0.0004729665917359,1.218506761760744e-05,0.0024144593247048,37.23762417902768,0.0,-3.125753155699733e-07,199.23039302152293,-0.0007183329976214,112.8545436452453,4684.256394475107,-199.05169021847573,0.0,-0.0019822899588704,-6.644797275101413,-77.92322550779973,37.28075326807645,-0.0024171168189113,1.7500279423530804e-05,37.23802773189038,1.7417386740059285e-05,-0.0334143313312088,9.658896369217377e-07,0.0006764430736364,-4.20009414735723e-06,-6.694647411402277e-06,0.0019799742905257,0.0082993578956218,12.33159488494916,-0.0004729689920824,112.8421009983382,-165.2058775491633,0.0006766185771247,165.37428387749404,-77.93966215074842,37.280660512338095
0.0,9.669373527673445e-07,0.0002161912068667,-4854.930615229976,0.1165732253102142,-0.0004729621344539,1.219824830010531e-05,0.0024144593411237,37.237874303608606,0.0,-3.1615247644424106e-07,199.23090821522032,-0.0007181585700666,112.81467114402793,4684.379642079739,-199.05207765721224,0.0,-0.0019822965146171,-6.940116759916482,-77.92263099829971,37.28099474290981,-0.0024171186482755,1.739578424953525e-05,37.23827815774728,1.743080640863328e-05,-0.0334141570835641,9.669373527673445e-07,0.000676205805113,-4.173538249897405e-06,-6.697792980939696e-06,0.0019799794012852,0.0082497923754724,12.331677656824718,-0.0004729645351952,112.8022220374124,-165.20600278511932,0.0006763813619077,165.3745175407338,-77.93907692738357,37.28090191271028
0.0,9.679663623344478e-07,0.0002163347896957,-4854.934734874529,0.1165683541503839,-0.0004729577037051,1.221119900907676e-05,0.0024144593582532,37.23812293318196,0.0,-3.19146942805064e-07,199.23142002115137,-0.0007179851840308,112.7750367510758,4684.502890509615,-199.05246308587724,0.0,-0.0019823030350642,-7.201443556357052,-77.92203997424744,37.28123477533155,-0.0024171204658121,1.7291912656648095e-05,37.23852708922108,1.744427920613698e-05,-0.0334139827014262,9.679663623344478e-07,0.0006759699520935,-4.14716225166996e-06,-6.700971097948659e-06,0.0019799844776123,0.0082005228141029,12.331759934368533,-0.000472960105032,112.76258116690822,-165.20612713093894,0.00067614556258,165.37474993787762,-77.93849526248472,37.28114187133856
0.0,9.689754985334283e-07,0.0002164777398001,-4854.93885452485,0.1165635120837322,-0.0004729532992036,1.2223905232094524e-05,0.0024144593743669,37.23837007668517,0.0,-3.215856005617559e-07,199.2319286079058,-0.0007178128332983,112.73563903759226,4684.626139759814,-199.0528463683454,0.0,-0.0019823095221272,-7.427497685906493,-77.92145242109508,37.28147337395559,-0.0024171222733173,1.7188660986772564e-05,37.23877453522386,1.7457799789904832e-05,-0.0334138081842932,9.689754985334283e-07,0.00067573550622,-4.120965207837721e-06,-6.704176078377314e-06,0.0019799895180073,0.008151547444979,12.3318417205323,-0.0004729557015641,112.72317697293911,-165.20625043166973,0.0006759111706192,165.3749812367776,-77.93791712858388,37.28138039683419
0.0,9.69963979001541e-07,0.0002166204742234,-4854.942974180759,0.1165586989365088,-0.0004729489208182,1.2236357202044969e-05,0.0024144593878621,37.23861574300716,0.0,-3.235010739532546e-07,199.23243413961455,-0.00071764151169,112.69647658427908,4684.749389825437,-199.0532273727506,0.0,-0.0019823159775746,-7.617171935552838,-77.92086833261025,37.28171054734938,-0.0024171240724625,1.7086025600248614e-05,37.23902050461002,1.747136271046534e-05,-0.033413633531717,9.69963979001541e-07,0.0006755024591782,-4.094946218823896e-06,-6.707402538712456e-06,0.0019799945211158,0.0081028645124496,12.331923018250084,-0.0004729513246002,112.68400804943894,-165.20637254470807,0.0006756781775592,165.37521159287317,-77.93734248991538,37.28161749775197
0.0,9.70931385811139e-07,0.000216763344241,-4854.947093842084,0.1165539145360112,-0.0004729445686367,1.2248549648831627e-05,0.0024144593973742,37.23885994098857,0.0,-3.249307161003924e-07,199.23293677608905,-0.000717471213063,112.65754798138931,4684.872640701621,-199.05360597139463,0.0,-0.0019823224030144,-7.769537280917428,-77.92028769982545,37.28194630403405,-0.0024171258646815,1.6984002874746765e-05,37.23926500617589,1.7484962514808237e-05,-0.0334134587433041,9.70931385811139e-07,0.00067527080269,-4.069104133510291e-06,-6.71064544829836e-06,0.0019799994857409,0.0080544722707306,12.332003830438468,-0.0004729469737464,112.64507299753927,-165.2064933408206,0.000675446575,165.37544114817553,-77.93677131443326,37.28185318259096
0.0,9.718776417218807e-07,0.0002169066867388,-4854.951213508645,0.1165491587105823,-0.0004729402425807,1.2260481507838846e-05,0.0024144594014559,37.23910267941693,0.0,-3.259156962449207e-07,199.23343667157147,-0.0007173019313104,112.6188518281956,4684.995892383528,-199.05398204191903,0.0,-0.0019823287998902,-7.883847436615786,-77.91971050092637,37.28218065248392,-0.0024171276514899,1.6882589204848403e-05,37.23950804866599,1.7498593818464745e-05,-0.0334132838187153,9.718776417218807e-07,0.0006750405285194,-4.043437866194653e-06,-6.713900172356263e-06,0.0019800044108482,0.0080063689851777,12.332084159996592,-0.0004729426487645,112.6063704262707,-165.20661270492926,0.0006752163545991,165.37567003047107,-77.93620358213603,37.28208745979526
0.0,9.72802983575728e-07,0.0002170508082222,-4854.955333180269,0.116544431289571,-0.0004729359424275,1.227215559341584e-05,0.002414459398702,37.23934396702368,0.0,-3.2650015975787935e-07,199.23393397111485,-0.0007171336603615,112.58038673318948,4685.119144866357,-199.054355470966,0.0,-0.0019823351694772,-7.959542511563244,-77.9191367084332,37.28241360112642,-0.0024171294343601,1.6781781001725298e-05,37.23974964077625,1.751225136753146e-05,-0.0334131087576649,9.72802983575728e-07,0.0006748116284654,-4.0179462980316e-06,-6.717162505535216e-06,0.0019800092955697,0.007958552930877,12.332164009806313,-0.0004729383495652,112.5678989518372,-165.20673053669867,0.0006749875080739,165.37589835275026,-77.93563927962633,37.28232033775484
0.0,9.737079330824156e-07,0.0002171959802371,-4854.95945285678,0.1165397321033458,-0.0004729316678753,1.2283578239699348e-05,0.0024144593878137,37.239583812484966,0.0,-3.267303540029571e-07,199.23442880851508,-0.0007169663941813,112.5421513138708,4685.242398145321,-199.05472615624177,0.0,-0.0019823415128798,-7.996251751321054,-77.91856629766043,37.2826451583418,-0.002417131214658,1.66815746927224e-05,37.23998979115388,1.7525930103057448e-05,-0.0334129335599185,9.737079330824156e-07,0.0006745840943704,-3.992628088021676e-06,-6.720428696293364e-06,0.0019800141392052,0.0079110223933192,12.33224338273228,-0.0004729340761418,112.5296571983168,-165.20684675087043,0.0006747600272018,165.37612621286138,-77.93507839096893,37.2825518248065
0.0,9.74593265927253e-07,0.0002173424424604,-4854.963572538008,0.1165350609833082,-0.000472927418647,1.2294758919982525e-05,0.0024144593676471,37.23982222442451,0.0,-3.26653763558337e-07,199.23492130505315,-0.0007168001267704,112.50414419649265,4685.365652215676,-199.05509400776825,0.0,-0.0019823478310329,-7.993795354051461,-77.9179992526822,37.28287533246266,-0.0024171329935943,1.6581966720913795e-05,37.240228508394985,1.7539625224694953e-05,-0.033412758225291,9.74593265927253e-07,0.0006743579181193,-3.967481948653421e-06,-6.72369546258552e-06,0.0019800189412223,0.0078637756681719,12.33232228162204,-0.0004729298284672,112.49164379724324,-165.20696127737833,0.0006745339038126,165.37635369340265,-77.93452089153465,37.28278192923488
0.0,9.754599793318334e-07,0.0002174904135173,-4854.967692223774,0.1165304177618523,-0.0004729231946237,1.2305709848654544e-05,0.0024144593372632,37.24005921141799,0.0,-3.263182766298661e-07,199.23541156942773,-0.0007166348521649,112.46636401654348,4685.4889070727,-199.0554589479432,0.0,-0.0019823541247044,-7.952185351187058,-77.91743556597095,37.28310413177385,-0.002417134772174,1.6482953545181057e-05,37.24046580104121,1.7553332252241832e-05,-0.0334125827536431,9.754599793318334e-07,0.000674133091635,-3.942506496677887e-06,-6.726959999427297e-06,0.0019800237012534,0.0078168110616273,12.332400709306157,-0.0004729256063517,112.45385738750514,-165.20707406121969,0.0006743091297936,165.37658086184757,-77.9339667481209,37.28301065927303
0.0,9.763092587788938e-07,0.0002176400380081,-4854.971811913912,0.1165258022723673,-0.0004729189958879,1.2316445570997887e-05,0.0024144592960183,37.240294781993015,0.0,-3.257713913468936e-07,199.235899699322,-0.0007164705644363,112.42880941834896,4685.612162711696,-199.05582091000807,0.0,-0.0019823603944974,-7.87162554850078,-77.91687522684632,37.283331564512224,-0.0024171365511058,1.638453163987758e-05,37.24070167757981,1.7567047071985842e-05,-0.0334124071448787,9.763092587788938e-07,0.0006739096068813,-3.917700285305074e-06,-6.730219978983075e-06,0.0019800284190929,0.0077701268890806,12.332478668598272,-0.0004729214094119,112.4162966150798,-165.20718506208686,0.00067408569709,165.37680777091057,-77.93341593198568,37.283238023103465
0.0,9.77103548908849e-07,0.0002128152790067,-4854.975931608249,0.1165212143453379,-0.0004729463157736,1.2326396063122606e-05,0.0024145137613541,37.240527789724666,0.0,-4.1061492668617173e-07,199.23508247974036,-0.0007163072576915,112.391434227111,4685.735419128003,-199.05748303977344,0.0,-0.0019823684217902,-7.752510527865409,-77.91883840016115,37.283557652742665,-0.0024170837975791,1.6286697356412626e-05,37.24093730055815,1.7572006263216712e-05,-0.033412231421462,9.77103548908849e-07,0.0006736880505473,-3.893304370400898e-06,-6.733697766048535e-06,0.0019800313138098,0.0077237225587513,12.332556162297736,-0.000472885729387,112.37900494649958,-165.20725896021216,0.0006738630026837,165.37706974834327,-77.93034653386992,37.28346401498414
0.0,9.77784118682589e-07,0.000215529048347,-4854.980051306657,0.1165166538043839,-0.0004729110190943,1.2334553157848103e-05,0.0024144500745341,37.24075558558737,0.0,-9.536746356220066e-07,199.23483229835756,-0.0007161449260659,112.35417255010132,4685.858676316978,-199.05857113473,0.0,-0.0019823918413226,-7.59542371459163,-77.91663255216987,37.283782648590176,-0.0024171491601139,1.6189449585915043e-05,37.24117533378257,1.7543280623966005e-05,-0.0334120558560943,9.77784118682589e-07,0.0006734678519236,-3.869415471660879e-06,-6.740437193640602e-06,0.0019800187513004,0.0076775942537211,12.332633193192478,-0.0004729127373133,112.34204549698204,-165.20673757348274,0.0006736416010075,165.3779249094899,-77.93145484525752,37.28368839903795
0.0,9.836460990448631e-07,0.0002291821603344,-4854.9841710087285,0.1165121205194633,-0.0004729045603271,1.240710690742692e-05,0.0024143029978558,37.24098580337212,0.0,-1.6393275278663831e-06,199.24269035480225,-0.0007159835636963,112.31729212087868,4685.981934274025,-199.0515437047388,0.0,-0.0019824225861048,-7.401134519811348,-77.91529572259283,37.284006493910525,-0.0024172979182872,1.6092786411452435e-05,37.24140816437652,1.7550128076456036e-05,-0.0334118804365075,9.836460990448631e-07,0.0006732479172409,-3.845446631983659e-06,-6.75381722295201e-06,0.0019799987986917,0.0076317403270488,12.332709764031872,-0.000472910959073,112.30514801028228,-165.2053242848216,0.0006734225714435,165.3796698137096,-77.93170113386219,37.28391124949998
0.0,9.98339015384345e-07,0.0002414169543809,-4854.988290713319,0.1165076143444493,-0.0004728983218048,1.2589466034697572e-05,0.0024142461430762,37.24121630818995,0.0,-2.1017909562844364e-06,199.25048035947484,-0.0007158231647894,112.28067747876324,4686.105192994588,-199.0445807537764,0.0,-0.0019824438955096,-7.170594571902149,-77.91398271985382,37.284229022966784,-0.0024173564726294,1.599669742208207e-05,37.241637944667495,1.7625213353767804e-05,-0.0334117045720497,9.98339015384345e-07,0.0006730290017193,-3.820882557470941e-06,-6.773007060246981e-06,0.0019799882168801,0.0075861587444779,12.332785877547204,-0.0004729090012338,112.2684254960994,-165.20390039477843,0.0006732051442321,165.3814232874401,-77.93192992640388,37.28413274810392
0.0,1.017684223551474e-06,0.0002452140571325,-4854.99241041932,0.1165031351133982,-0.0004728922304347,1.2829689813765168e-05,0.0024142721133272,37.241446062333125,0.0,-2.2629315789130346e-06,199.25314296718355,-0.0007156637236743,112.24431905580256,4686.228452474147,-199.0427430246793,0.0,-0.0019824517025268,-6.904933055412054,-77.91322531497737,37.28445015603822,-0.0024173322069341,1.590117026297692e-05,37.24186572760824,1.7737442005327074e-05,-0.0334115277150183,1.017684223551474e-06,0.0006728112622687,-3.795758610671063e-06,-6.795145832526282e-06,0.0019799910733275,0.0075408486475032,12.33286153645973,-0.000472906945633,112.23188501954483,-165.20320833524502,0.0006729891472823,165.38244304264688,-77.93160934030674,37.28435299049017
0.0,1.03574767569438e-06,0.0002419811602678,-4854.996530126282,0.116498682648508,-0.0004728886448074,1.3054062862943093e-05,0.002414328881652,37.24167462517406,0.0,-2.1890519812671763e-06,199.25154049061717,-0.0007155052347757,112.20819262074562,4686.351712708182,-199.04516724404692,0.0,-0.0019824494654212,-6.605451180314364,-77.91276175204912,37.28466983344311,-0.0024172771340164,1.5806198004798383e-05,37.24209196946843,1.784564887160751e-05,-0.0334113497297177,1.03574767569438e-06,0.0006725948432361,-3.770607708125058e-06,-6.817528764594266e-06,0.001980003910201,0.0074958096581816,12.332936743483575,-0.0004729024323137,112.19554820351742,-165.20339404669005,0.0006727744202635,165.38258320214905,-77.9310009308615,37.28457205217352
0.0,1.0489636941578698e-06,0.0002354565147585,-4855.000649834361,0.1164942567698436,-0.0004728857261511,1.3218322012033437e-05,0.0024143852942767,37.241901702639765,0.0,-1.968131494257984e-06,199.2481299089856,-0.0007153476925555,112.17227352230772,4686.474973692183,-199.04939515512945,0.0,-0.0019824420220227,-6.273615808681482,-77.91235085309107,37.284888031955646,-0.0024172224018154,1.571177932068376e-05,37.24231698029672,1.7927931705658337e-05,-0.033411170795884,1.0489636941578698e-06,0.0006723798985577,-3.745851844883217e-06,-6.8382970592171325e-06,0.001980021890055,0.0074510406257221,12.333011501324718,-0.0004728972991252,112.1594369721654,-165.20423374078058,0.0006725607927931,165.3820675487967,-77.93034612576007,37.284789972129005
0.0,1.0563460765618022e-06,0.000228441048276,-4855.004769543992,0.116489857305487,-0.0004728828095898,1.3310248405636182e-05,0.002414430844667,37.24212719691809,0.0,-1.668956506009525e-06,199.24461683150184,-0.0007151910914707,112.13654720771883,4686.598235421655,-199.0537204345465,0.0,-0.0019824331258963,-5.911052269995629,-77.91195291306246,37.285104773064525,-0.0024171785166083,1.56179157948992e-05,37.24254087399045,1.7980661037746636e-05,-0.0334109912037438,1.0563460765618022e-06,0.0006721664543531,-3.7216445924683208e-06,-6.8563780124736816e-06,0.0019800412596837,0.0074065399368427,12.333085812675964,-0.0004728922120946,112.12356310467231,-165.20541700454388,0.0006723482222274,165.3812064624303,-77.92968474709336,37.28500674452519
0.0,1.0583906067007666e-06,0.0002223176735843,-4855.00888925566,0.1164854840941579,-0.0004728798435887,1.333601330420728e-05,0.0024144642971371,37.24235110899474,0.0,-1.338254831243361e-06,199.24174202047152,-0.0007150354259569,112.10100794292988,4686.721497892127,-199.05740211520825,0.0,-0.001982425088756,-5.519536400285712,-77.91154921545687,37.28532010279165,-0.0024171467154025,1.552460972221115e-05,37.242763665713404,1.8008935634549873e-05,-0.0334108112244742,1.0583906067007666e-06,0.0006719544847036,-3.6979912737645e-06,-6.871262121706827e-06,0.0019800597077189,0.0073623058066298,12.333159680212969,-0.000472887222618,112.08792960098936,-165.2066886189486,0.0006721367183471,165.38025512921965,-77.92903547223735,37.28522233890688
0.0,1.0561634175918163e-06,0.0002175424516348,-4855.0130089697695,0.1164811369815466,-0.000472876734227,1.330885125575675e-05,0.002414487192685,37.24257347246023,0.0,-1.006252350416283e-06,199.23968902031197,-0.0007148806904292,112.06565702819393,4686.844761099165,-199.0602566980753,0.0,-0.0019824191076588,-5.100985844083084,-77.91112697212724,37.28553407230936,-0.0024171254585325,1.5431862876721747e-05,37.24298533796992,1.801991731029925e-05,-0.0334106310633577,1.0561634175918163e-06,0.000671743944258,-3.6748348827180583e-06,-6.882811744603505e-06,0.0019800760374414,0.007318336387245,12.333233106592951,-0.0004728824241636,112.05253250402588,-165.20788175645396,0.0006719263108976,165.37938035457472,-77.9284110543588,37.28543671957973
0.0,1.0508209468360308e-06,0.0002141320650433,-4855.017128686613,0.1164768158166973,-0.0004728734510922,1.3243104019099891e-05,0.0024145015729004,37.24279433456167,0.0,-6.917409561859021e-07,199.23840775503172,-0.0007147268792902,112.03049869150242,4686.968025038354,-199.0623343827744,0.0,-0.0019824156563352,-4.657450661800175,-77.91068530745149,37.285746727085936,-0.0024171127054498,1.5339675987906845e-05,37.24320585950539,1.8020033871156663e-05,-0.0334104508568795,1.0508209468360308e-06,0.0006715347806967,-3.652098452703541e-06,-6.891125132799639e-06,0.0019800897754547,0.0072746298653533,12.333306094454793,-0.0004728778468773,112.01736500842564,-165.20890559948376,0.0006717170370459,165.37867294547593,-77.92781233550942,37.28564985646372
0.0,1.043409067682099e-06,0.0002119286317151,-4855.021248406352,0.1164725204498157,-0.0004728700157176,1.3151733060988597e-05,0.0024145093969039,37.24301374461539,0.0,-4.0567301981004953e-07,199.23777102649467,-0.0007145739869421,111.9955372269716,4687.09128970532,-199.06376249838075,0.0,-0.0019824147776286,-4.191103288535048,-77.9102267499793,37.28595810294136,-0.0024171064978091,1.5248048600596568e-05,37.2434251968924,1.8014226770465488e-05,-0.0334102706852375,1.043409067682099e-06,0.000671326947716,-3.629706028780939e-06,-6.8964428802977535e-06,0.0019801008792529,0.0072311844976751,12.333378646419536,-0.0004728734689359,111.98242030813124,-165.20972277041426,0.0006715089282867,165.37817027816408,-77.92723674510538,37.28586172903548
0.0,1.0347957668995896e-06,0.0002107180392286,-4855.025368129045,0.1164682507312102,-0.0004728664583414,1.3045488780384266e-05,0.0024145123944955,37.2432317473374,0.0,-1.5370695731562178e-07,199.2376375508668,-0.0007144220077975,111.96077602390318,4687.214555095711,-199.06468244581305,0.0,-0.0019824162766881,-3.704227893485621,-77.90975458261175,37.28616822630065,-0.0024171051063824,1.5156979126554373e-05,37.24364332119988,1.8005964879626743e-05,-0.033410090587466,1.0347957668995896e-06,0.0006711204081598,-3.607590110836184e-06,-6.899084191813133e-06,0.0019801095440316,0.0071879986040222,12.33345076509112,-0.0004728692597718,111.94769254610652,-165.2103294789944,0.0006713020071803,165.37787614809992,-77.92668095768497,37.28607232607399
0.0,1.0256623731854616e-06,0.0002102840636907,-4855.029487854656,0.1164640065110676,-0.0004728628101833,1.2932804872298382e-05,0.002414511994604,37.24344838100193,0.0,6.197181286050596e-08,199.237877117766,-0.0007142709362909,111.92621737049198,4687.337821205208,-199.06522453435048,0.0,-0.0019824198431556,-3.199209192090413,-77.90927227468194,37.28637711606519,-0.0024171071026594,1.5066464993579007e-05,37.24386020983302,1.7997488385302493e-05,-0.0334099105749022,1.0256623731854616e-06,0.0006709151325568,-3.585694110699216e-06,-6.899404481724835e-06,0.0019801160805039,0.0071450705557521,12.333522453056911,-0.0004728651878583,111.9131769940666,-165.21074110084334,0.0006710962887275,165.3777751893912,-77.92614146302739,37.28628164378825
0.0,1.0165205830992434e-06,0.0002104327219591,-4855.033607583081,0.1164597876394151,-0.0004728591000164,1.2820011572934582e-05,0.0024145093147221,37.24366367727334,0.0,2.4138771414372777e-07,199.23838032827084,-0.0007141207668866,111.891862548701,4687.461088029519,-199.0654982441081,0.0,-0.0019824251250053,-2.6785207656928303,-77.90878304399814,37.286584785664765,-0.0024171113694411,1.497650284034022e-05,37.24407584670376,1.7990098856546158e-05,-0.0334097306418801,1.0165205830992434e-06,0.0006707110976722,-3.563972602612592e-06,-6.897767985844211e-06,0.0019801208410611,0.0071023987650214,12.3335937128882,-0.0004728612241275,111.87886994609232,-165.2109826103772,0.0006708917817682,165.37784244035134,-77.92561500313163,37.28648968376575
0.0,1.0077394379501729e-06,0.000211001372526,-4855.03772731416,0.1164555939664156,-0.0004728553518424,1.2711671510366244e-05,0.0024145051902467,37.243877661787,0.0,3.859194262451605e-07,199.23906075607053,-0.0007139714940863,111.85771204874762,4687.5843555643805,-199.06559006706345,0.0,-0.0019824317715251,-2.1447129459417105,-77.90828962036667,37.28679124481029,-0.0024171170715267,1.488708871663928e-05,37.24429022165295,1.798443064664361e-05,-0.0334095507735945,1.0077394379501729e-06,0.0006705082850379,-3.5423904395618182e-06,-6.894530654194266e-06,0.0019801241767893,0.0070599816748773,12.333664547140556,-0.0004728573442814,111.84476849724317,-165.21108259155957,0.0006706884904118,165.37804933167,-77.92509880864876,37.28669645122001
0.0,9.995738817986269e-07,0.0002118596328499,-4855.041847047695,0.1164514253425434,-0.000472851584576,1.261093458606307e-05,0.0024145002230272,37.24409035508894,0.0,4.977324730233288e-07,199.23985321178927,-0.0007138231124332,111.82376578230377,4687.707623805554,-199.06556524559508,0.0,-0.0019824394569988,-1.6004003232679016,-77.90779419139689,37.28699650082822,-0.0024171236071925,1.4798218265461504e-05,37.24450332951259,1.7980678267329292e-05,-0.0334093709514816,9.995738817986269e-07,0.0006703066796411,-3.5209212954470978e-06,-6.890029929737372e-06,0.0019801264137849,0.0070178177518062,12.33373495835411,-0.0004728535291194,111.8108703277857,-165.21106966953388,0.0006704864153507,165.378367253985,-77.92459065340395,37.28690195365738
0.0,9.921907167626725e-07,0.000212906247321,-4855.045966783461,0.1164472816187436,-0.0004728478126417,1.2519860177978122e-05,0.0024144948333751,37.24430177365586,0.0,5.794106858347891e-07,199.2407102992347,-0.000713675616516,111.79002325513298,4687.83089274883,-199.06547121905143,0.0,-0.0019824478923608,-1.0482489406214253,-77.90729842298403,37.28720055960629,-0.0024171305562021,1.4709886876224069e-05,37.24471516908816,1.797877208949758e-05,-0.0334091911566081,9.921907167626725e-07,0.0006701062689354,-3.4995457338280957e-06,-6.884579045290635e-06,0.001980127841497,0.0069759054802669,12.333804949053734,-0.0004728497639334,111.77717352998494,-165.210970515703,0.0006702855548448,165.37876955222487,-77.92408883403243,37.28710619993218
0.0,9.85690305934739e-07,0.0002140643401465,-4855.050086521219,0.1164431626465962,-0.000472844046743,1.24396863203986e-05,0.0024144893068015,37.24451193083719,0.0,6.337227414175636e-07,199.2415985986279,-0.00071352900097,111.75648369786266,4687.954162390021,-199.06534144307537,0.0,-0.0019824568294025,-0.4909632351946727,-77.90680351563208,37.28740342623211,-0.0024171376330868,1.4622089807014344e-05,37.24492574221812,1.7978504870905122e-05,-0.0334090113715796,9.85690305934739e-07,0.0006699070421103,-3.4782496076046126e-06,-6.878464219050525e-06,0.0019801287085192,0.0069342433589363,12.333874521749236,-0.0004728460377477,111.74367647742814,-165.21080885366993,0.0006700859054532,165.37923251924428,-77.92359211320434,37.28730919960904
0.0,9.801238036736834e-07,0.0002152766059271,-4855.054206260712,0.1164390682784061,-0.0004728402943378,1.237104324083356e-05,0.0024144838317732,37.244720837654086,0.0,6.63478906339453e-07,199.2424951752297,-0.0007133832604782,111.72314616001988,4688.07743272497,-199.0651988830486,0.0,-0.0019824660604957,0.0687272079092481,-77.90631028638661,37.28760510540717,-0.0024171446494006,1.453482227952856e-05,37.24513505297667,1.797961685580273e-05,-0.0334088315814182,9.801238036736834e-07,0.0006697089895887,-3.457023050249047e-06,-6.8719436574533215e-06,0.001980129222863,0.0068928298989854,12.33394367893545,-0.0004728423428292,111.71037773292564,-165.2106050891773,0.0006698874625563,165.3797357655844,-77.92309963745316,37.28751096255024
0.0,9.75506377003118e-07,0.0002165009419108,-4855.058326001687,0.1164349983672321,-0.0004728365603914,1.2314117068013042e-05,0.0024144785290653,37.244928503443646,0.0,6.714467076864846e-07,199.2433846887993,-0.0007132383897714,111.6900095750876,4688.200703749539,-199.06505890625905,0.0,-0.0019824754157862,0.628081025183644,-77.90581926100349,37.28780560170287,-0.0024171514843771,1.444807954921142e-05,37.2453431070308,1.7981848830614314e-05,-0.0334086517737737,9.75506377003118e-07,0.0006695121026673,-3.43585934037459e-06,-6.865247643781045e-06,0.0019801295547631,0.0068516636221093,12.334012423092396,-0.0004728386739398,111.67727598392412,-165.21037631586293,0.0006696902207113,165.38026221351703,-77.92261084482448,37.28771149866024
0.0,9.718271215119583e-07,0.0002177068208134,-4855.062445743884,0.1164309527669606,-0.0004728328480409,1.226877249818572e-05,0.002414473473416,37.245134936359136,0.0,6.603039158687521e-07,199.24425714672125,-0.0007130943836274,111.65707280480824,4688.323975459618,-199.06493153000008,0.0,-0.0019824847591508,1.1843585019149636,-77.90533075773654,37.288004919710616,-0.0024171580632799,1.4361856956979184e-05,37.24554991114067,1.798497195861546e-05,-0.0334084719387375,9.718271215119583e-07,0.0006693163732769,-3.414754163802238e-06,-6.858579249033282e-06,0.0019801298407195,0.0068107430595283,12.334080756685342,-0.0004728350276777,111.64436999994037,-165.21013653259266,0.0006694941739052,165.38079787957932,-77.92212538173766,37.287910817736616
0.0,9.690563881430115e-07,0.0002188724170631,-4855.066565487053,0.1164269313323274,-0.000472829159174,1.2234643336738826e-05,0.0024144687090099,37.24534014374807,0.0,6.326140280858297e-07,199.24510623095964,-0.0007129512368699,111.62433466782652,4688.447247851121,-199.0648230955062,0.0,-0.0019824939837487,1.73483499130385,-77.90484495378162,37.28820306412155,-0.0024171643419248,1.4276149964597996e-05,37.24575547278269,1.798880170984445e-05,-0.0334082920684523,9.690563881430115e-07,0.0006691217938269,-3.393705275151125e-06,-6.8521153789095386e-06,0.0019801301879444,0.0067700667517222,12.334148682164916,-0.0004728314018913,111.61165860464816,-165.20989696473993,0.0006692993157128,165.3813315532258,-77.9216430358562,37.28810892939096
