vy,longslipRL,y,FyRR,ax,signal,sideslipRR,yawrate,steeringangel,x,FL,FyFR,gas,sideslipFL,rollrate,pitchrate,vx,FxRR,az,pitch,longslipFL,ay,slip1,signal,RR,FyRL,brake,roll,FyFL,FxRL,yaw,slip,longslipFR,FxFL,RL,longslipRR,sideslipFR,FxFR,FR,sideslipRL
0.000728718507737,0.0271091354276758,-4850.897531646684,2843.475766114403,4.479194025013675,0.0,-0.0308111388794601,0.000143961480448,0.0,4564.038415051945,1.4065724789520837,-1924.2158336479577,0.1581957719128251,-0.027159296999796,-0.0010423138842915,-0.0808588277222912,0.4303446869462312,3700.30039862314,0.0856357914792789,-0.0059329761451886,-0.0011072529256349,-0.0768950799112111,0.0,5.569081909018854,2.0470911220624823,-2894.8912245793936,0.0,-0.0006861497087263,1863.530823278424,3699.574608090562,-0.0342900194420746,0.0,-0.0011484047724356,-129.3696309550941,2.030747225430604,0.027607177992166,0.0288413171378277,-128.16021797933394,1.4058495549215977,0.0309600686953113
-9.17835781198692e-06,0.0243457919813778,-4850.897684393462,2734.068886763462,4.34361768994884,0.0,-0.0282459452555162,0.0001367914001086,0.0,4564.042960628657,1.5374419520052702,-1813.9481363093416,0.1586420555148134,-0.0253265231410655,0.0003415378205738,-0.077983113009358,0.4746215544192849,3586.978641650001,0.0842519745227163,-0.0067267977110305,-0.0010729831313653,-0.0696834030987821,0.0,5.957144959766874,2.067597341703394,-2781.798667697117,0.0,-0.0006889343349171,1758.155407360137,3582.2592043180744,-0.0342886303463993,0.0,-0.0011105399876866,-126.6502119359554,2.054241085769012,0.0248452243670758,0.0267929962591783,-125.7299152373922,1.5371801030823404,0.0282753931223818
-0.0006820223714373,0.0223917721831004,-4850.897859061467,2561.6415097151885,4.224675869413509,0.0,-0.0253035142355898,0.0001207398687931,0.0,4564.047940730917,1.6631363188139088,-1690.5490715271974,0.1591228695456858,-0.0232857127473535,0.001672097270808,-0.0739792206178963,0.5175112242696919,3483.851599231341,0.0789663056200677,-0.007485396415057,-0.0010185454423179,-0.06591406932817,0.0,6.316029917519604,2.106018551781604,-2604.7124398975943,0.0,-0.0006781162705313,1637.445348695488,3480.255557919696,-0.0342873393998797,0.0,-0.0010465139082991,-122.90647501349106,2.098518525548296,0.0227635454726575,0.0246339762849638,-121.90194304120466,1.663440592000056,0.0254216167547276
-0.0013163743393613,0.0203838039558915,-4850.898054717808,2346.2682422637017,4.097582409043324,0.0,-0.0223934703235227,0.0001060522187223,0.0,4564.053343047573,1.7834734212142709,-1558.5523964451452,0.1591967034439492,-0.0212504052979347,0.0028474958646221,-0.0691751120520414,0.5592806984841586,3377.540883345934,0.0723283798240235,-0.0081993307817956,-0.0009751214074125,-0.0615288627923354,0.0,6.643978963935764,2.145756025367485,-2387.9669392821747,0.0,-0.0006547657671314,1510.3681511779369,3374.872747528104,-0.0342862246825663,0.0,-0.000996209265456,-120.53024511229997,2.142377671339378,0.0206657167825365,0.0223321313544626,-119.69509905779576,1.7842045187821318,0.0225395860432889
-0.0018860393329578,0.019051640550248,-4850.898270442357,2117.057964089568,3.972558124952586,0.0,-0.0197437411483246,0.0001034481885038,0.0,4564.059155114431,1.8981634504659024,-1422.158760456783,0.1595808684855687,-0.0191621995345568,0.003885784287967,-0.0637960920928471,0.5996998050942607,3273.652636033663,0.0614994228869042,-0.0088618791874549,-0.0009463991268421,-0.0530192134778953,0.0,6.939385804752136,2.208177800624086,-2153.707705411748,0.0,-0.0006204939725867,1380.982545352794,3271.220273258891,-0.0342851833033568,0.0,-0.0009628329490594,-118.00871399217088,2.207332602247305,0.0192903260864668,0.0200422002512308,-117.27671671586177,1.8992734138182163,0.0198561563052981
-0.0023769718924086,0.0179359049115527,-4850.898505038292,1886.9485551353723,3.855750667952997,0.0,-0.0172524863163405,9.843396114412608e-05,0.0,4564.0653642299785,2.008455133840361,-1286.2753654453534,0.1598835439258917,-0.0170714578213628,0.0048070979542309,-0.0580406353935314,0.638920698360253,3177.419208358027,0.0533544998736659,-0.0094684326163373,-0.0009140843051966,-0.0459857687107724,0.0,7.200803537412041,2.278811090088382,-1917.878615225152,0.0,-0.0005764570791753,1249.9484468832086,3175.3409421826577,-0.034284169685567,0.0,-0.0009261859015367,-115.83993089089968,2.2805550051890275,0.0181225506007757,0.0178114601768178,-115.2037357678436,2.00989374456512,0.0173654545964839
-0.0027995725915332,0.0170587346034471,-4850.89875737952,1661.2286649590071,3.746627481652265,0.0,-0.0149192122728581,8.761406489262692e-05,0.0,4564.071958725209,2.1146317390552105,-1151.4177904316657,0.1601238007850695,-0.015060692443988,0.005584652392423,-0.0520600542229323,0.6769941178342069,3088.2092674592604,0.0459019745286858,-0.0100160707752283,-0.0008878200064824,-0.0390836865429319,0.0,7.426951737993334,2.35658952076677,-1687.031305532123,0.0,-0.0005239910687545,1120.3959239096605,3086.448851787527,-0.0342832433987626,0.0,-0.0008964404726886,-114.11354033256328,2.3605246517659038,0.0172060286102963,0.0156170682575644,-113.59350240452198,2.116308024861403,0.0150194353947039
-0.0031480316729839,0.0162848199116818,-4850.899026378553,1444.5318511460578,3.6392080213764784,0.0,-0.0127563343333974,7.69382670928321e-05,0.0,4564.0789275787065,2.2172103036855995,-1019.1380947535127,0.1602723183454917,-0.0131182847027497,0.0062203441885437,-0.0459839034238412,0.7139899923728843,3001.211404329072,0.0408111163722022,-0.010503296219102,-0.0008644103700766,-0.0315316551560522,0.0,7.616722732724126,2.437546306499512,-1465.0714597394754,0.0,-0.0004645295689706,994.113141882664,2999.696141903175,-0.0342824264751388,0.0,-0.0008703576735007,-112.62023758937056,2.4433635239578857,0.0163983441348881,0.0135169156625222,-112.23742781622032,2.2190626274207057,0.0128361164193082
-0.0034209540617268,0.0156557922428458,-4850.8993109091,1239.8484250188533,3.5309386092536434,0.0,-0.010770836685411,6.675778888734126e-05,0.0,4564.086259957159,2.316268984205121,-890.738484800799,0.160485728923623,-0.01125657479455,0.0067104271518455,-0.039890279717345,0.7498815515485153,2913.4374279216386,0.0351468691466312,-0.0109295952747396,-0.0008436407876863,-0.0240808183570426,0.0,7.769187023368357,2.5211519070371526,-1255.2288733349938,0.0,-0.0003995099801598,871.5503133916934,2912.3027510183488,-0.0342817134355496,0.0,-0.0008475795811322,-111.1757075924626,2.528557475009868,0.0157376433986734,0.0115215318062207,-110.93245933239328,2.318246371423701,0.0108283459296129
-0.0036211031875684,0.0151168054752373,-4850.899609859816,1049.8760396452162,3.4305640342442576,0.0,-0.008967869686228,5.707264057984661e-05,0.0,4564.093945088016,2.4121701724004785,-767.0379908429646,0.1606725584538789,-0.0094981425596904,0.0070552690461626,-0.0338752095847317,0.7847292481826206,2832.645295482411,0.0310073642812152,-0.0112953154713412,-0.0008254695193598,-0.0169595425090885,0.0,7.883597839907682,2.60583274924008,-1060.3086097153923,0.0,-0.0003303907762587,753.4666420157148,2831.793316384548,-0.0342810996264516,0.0,-0.0008276097411526,-110.02466944305924,2.614498112408731,0.015170820559518,0.0096420063508111,-109.91085366487891,2.414232094125409,0.0089979341716606
-0.003750374586564,0.0146654977549385,-4850.89992216979,875.608030083272,3.336618837479131,0.0,-0.0073432642647275,4.844778720253079e-05,0.0,4564.10197292023,2.505255158082973,-648.9646080244771,0.1607888844614923,-0.007851125356495,0.0072597607210074,-0.0280189069406991,0.8185960542689971,2757.4155264405413,0.0276306097092426,-0.0116016974556153,-0.000810237466668,-0.009949445958052,0.0,7.959394798220647,2.6910825335420285,-881.252213040064,0.0,-0.0002586000681466,640.9118407712223,2756.8320634703214,-0.0342805772370318,0.0,-0.000811031361091,-109.09831864873574,2.700717833157828,0.0146933609707895,0.0078912843688858,-109.12032285937067,2.5073618699182307,0.0073417591814571
-0.0038116072662189,0.0142794280966965,-4850.900246821006,717.7116280855489,3.248283409038246,0.0,-0.0058884154508469,4.0831469745246616e-05,0.0,4564.110334027644,2.5958501057533057,-537.1142980898105,0.1608187419976068,-0.0063216678181004,0.007330144776488,-0.0223862849418491,0.8515439319688634,2686.94949809662,0.0248051124195405,-0.0118506993087759,-0.000797221292241,-0.0032864069115084,0.0,7.996206644843832,2.776284319570349,-718.7868953840338,0.0,-0.0001855076187471,534.263912668823,2686.6656236023905,-0.0342801353503899,0.0,-0.0007968989888658,-108.33204499373667,2.7866094377446364,0.0142831246212764,0.0062749133556607,-108.48039439813418,2.597967514033651,0.0058526990107086
-0.0038086209780703,0.0139417391623238,-4850.900582850554,575.9872916339093,3.164963128862293,0.0,-0.0045929604066798,3.399345869354455e-05,0.0,4564.119019567313,2.684235161010517,-432.158921280698,0.1607621129612947,-0.004914934782385,0.007274230410601,-0.0170283218371844,0.8836296024451407,2620.7673394294484,0.0222386926777505,-0.0120448498245693,-0.0007858801107705,0.0029633528377958,0.0,7.993853075371124,2.861018310559363,-572.7493307504858,0.0,-0.0001124131761091,434.1723486566371,2620.756234365259,-0.0342797651640009,0.0,-0.0007846868933623,-107.71050891941418,2.871773536761037,0.0139231451872779,0.0047958122491558,-107.97796760092066,2.6863302172322565,0.004521668991063
-0.0037456849107622,0.0136360172222589,-4850.900929354385,449.6670622041893,3.0866563307062087,0.0,-0.0034465687652797,2.7835077014658963e-05,0.0,4564.128021227328,2.7706469974029835,-334.4083516820892,0.1606236285190075,-0.0036317692158513,0.0071014225345669,-0.011983976589701,0.9149052092981228,2558.818700007208,0.0195797584904777,-0.0121871173908495,-0.0007761173836547,0.0087576373202351,0.0,7.952345617584608,2.944951914227168,-442.4333416615953,0.0,-4.05289599351306e-05,340.91487957518507,2559.065227192966,-0.0342794595623835,0.0,-0.0007741945423329,-107.22100170700456,2.9558951960392084,0.0135971808377318,0.0034542212657389,-107.60009245390872,2.772690191537511,0.0033397178135209
-0.0036278980875313,0.0133708594110468,-4850.901285492392,338.0385240722454,3.012879450040319,0.0,-0.002439152819172,2.2098404449110048e-05,0.0,4564.137331185916,2.8552799028761044,-244.2070563037921,0.1604166066913632,-0.0024724785205583,0.0068218306355881,-0.0072810313461302,0.9454152361523024,2500.6340434114973,0.0164010386468632,-0.0122807998743052,-0.0007677348280913,0.0140161884564446,0.0,7.871887574991495,3.028118999853138,-327.1538410291945,0.0,2.903115431109303e-05,254.75421454771583,2501.101731009818,-0.0342792129511404,0.0,-0.0007651999563706,-106.82393605078067,3.039028599404384,0.0133137632358638,0.0022477389582869,-107.30070748194731,2.857243629952163,0.0022973691542036
-0.0034591652920141,0.0131481592834211,-4850.901650488709,240.73485665961215,2.9443007815642197,0.0,-0.0015811622760101,1.705735295442493e-05,0.0,4564.146942067961,2.938345593899472,-161.49503878183614,0.1601420655921127,-0.0014493739677198,0.0064057722319646,-0.0029587240031878,0.9752054422834884,2446.4497883632903,0.0070991235738651,-0.0123294941877463,-0.0007609091237931,0.0186231801207437,0.0,7.75287303104365,3.1104198816101354,-226.68943362004427,0.0,9.511182696028767e-05,176.19104628703494,2447.5149826292527,-0.0342790215830149,0.0,-0.0007579044380623,-106.54538359706734,3.1207814428187675,0.0130675159741485,0.0011585459227173,-107.09735606644396,2.9401945444287545,0.0014105458464219
-0.0032357530903616,0.0129551278307145,-4850.90202358615,159.02531882573183,2.88286150616301,0.0,-0.0008930825693197,1.8704880641216284e-05,0.0,4564.156847063936,3.0201509495559176,-85.89209995517028,0.1597546061383217,-0.0005481875073472,0.0058630744231529,0.000934973494782,1.0043463199313225,2398.7244301434184,-0.0040319406414111,-0.0123372961309089,-0.0007548786815283,0.0254486538415378,6.27996311124389,7.595884918917044,3.1917409022675067,-141.43345023429325,0.0,0.0001562209244872,105.8371346117204,2399.7085149851187,-0.0342788481233523,-0.0032221959356958,-0.0007522194607119,-106.38882284449036,3.2010320390068525,0.0128542531650981,0.0001985674230969,-107.04378496828112,3.0218689123276485,0.0006653181412659
-0.0029582118620818,0.0127822826476088,-4850.902404013137,92.6019568315552,2.823249609922704,0.0,-0.0003378322571457,1.7463598755120075e-05,0.0,4564.167039990173,3.1008565162664348,-19.453338080960936,0.1592850443453497,0.0002799130927085,0.0052979971818064,0.0043813522826787,1.0328785746412357,2352.7181045213124,-0.0149800999439234,-0.0123086307694612,-0.0007499081139571,0.0301732789268814,6.280320783859679,7.401692166305345,3.271430590275492,-70.31474186358072,0.0,0.0002117693936577,41.67480721687197,2353.6302522592464,-0.0342786560580951,-0.0028645233199074,-0.0007464093062245,-106.2786745252161,3.2804002208285805,0.0126602969716514,-0.0005984000672077,-106.97176103946144,3.1024675631930285,5.7925404657246105e-05
-0.0026466934359334,0.012613464143419,-4850.902791126745,37.053746123505896,2.7658219534383672,0.0,0.0001555942738011,2.6724756693581865e-06,0.0,4564.177514921326,3.180559607037185,38.87208876272373,0.1587743890957224,0.0009819689120042,0.0046889844606455,0.0074011667763502,1.060825105243596,2308.192758079216,-0.0262914451306597,-0.0122478639868678,-0.000744959685444,0.0320306549036347,6.280689901967432,7.17124592921248,3.350062112855087,-12.231576289169295,0.0,0.000261442209491,-15.8089142744333,2309.2822910390546,-0.0342785557294708,-0.0024954052121546,-0.0007414368654976,-106.16731678773044,3.358745454561784,0.0124800842318869,-0.0013057690415606,-106.87303132077642,3.1819710132874954,-0.0004381976055575
-0.0023170744077452,0.0124467941498931,-4850.903184491117,-10.05134738077208,2.710673867724671,0.0,0.0005729024380477,-1.3178159714819656e-05,0.0,4564.188266151303,3.2592662566034702,90.5334826787421,0.1582365975355667,0.0015785049191491,0.0040334381878496,0.0100131920199478,1.0882088542270096,2265.414000781173,-0.037956245736833,-0.0121591580760835,-0.0007404627036357,0.0333450068126546,6.281055633656398,6.90567493319099,3.4277306343426672,35.37381960984612,0.0,0.0003047585468259,-65.94321248372067,2266.680294424382,-0.0342786202043079,-0.0021296735231881,-0.0007368247639064,-106.04046263755704,3.435889358081784,0.0123082155043071,-0.0019206824058267,-106.78119704205108,3.26045104352506,-0.0008548631965497
-0.0019749301922433,0.0122817640775745,-4850.903583773542,-48.94490903481394,2.657596572678887,0.0,0.0009082722052548,-2.335877351756747e-05,0.0,4564.199288201245,3.3369923849201544,135.57652841601168,0.1576762510266982,0.0020960779343732,0.0033543023749874,0.0122415358208092,1.1150524622689986,2224.316167004031,-0.0499110651763912,-0.0120464695007576,-0.0007358714284145,0.034743761604596,6.281413820205094,6.606279944844865,3.504329222160023,74.43602846114202,0.0,0.0003413566596314,-109.61655914526854,2225.685191334481,-0.0342788125296799,-0.0017714869744923,-0.0007326339606614,-105.8977885939626,3.511709633725175,0.0121416489516997,-0.0024425343200518,-106.6751148813722,3.337964576062683,-0.0011957072544353
-0.0016256866424577,0.0121180662915138,-4850.903988695386,-80.43538038182122,2.60678434766209,0.0,0.0011783784898004,-2.6807069039833887e-05,0.0,4564.210575813274,3.413725464643353,175.23026071094503,0.1570952854685197,0.0025603686843421,0.0026969364620586,0.0141250707917525,1.1413778094857492,2184.771421394486,-0.0627706114200591,-0.0119134214882292,-0.0007316518241954,0.0347780691749366,6.281760783193006,6.274527400675359,3.5797079266034104,105.28481435270268,0.0,0.0003712629540489,-148.24297123794975,2186.1885139628266,-0.0342790720675812,-0.0014245239865806,-0.0007285156620476,-105.72977391914851,3.586174386857795,0.0119782556339914,-0.0029069577955711,-106.50770449234142,3.414558839143572,-0.00144930538728
-0.0012807431672809,0.0119553108560001,-4850.904399070644,-104.85400711791094,2.557816198546023,0.0,0.001369085139977,-2.473999172814086e-05,0.0,4564.222123938187,3.489501739943344,209.5268569632293,0.1564958898446163,0.0029930269687241,0.0020355351450294,0.0157011398193177,1.1672053369269078,2146.6286329957084,-0.0759817527989799,-0.0117632667093853,-0.0007275888899763,0.0338855971446519,6.28208800038492,5.912042224475766,3.653823247759576,128.7305945750902,0.0,0.0003946163798633,-183.27589386810675,2148.0911394012805,-0.0342793284467836,-0.0010973067946664,-0.000724276227541,-105.55276155467462,3.659255980011443,0.0118173542116285,-0.0032915491605063,-106.26160239296158,3.490188473533936,-0.0016417108207616
-0.0009477144971332,0.0117923731275676,-4850.904814828579,-122.0592272502995,2.510702899835829,0.0,0.0014896185454708,-3.000422415856968e-05,0.0,4564.23392771929,3.5643393706334225,239.10971103107784,0.1558803723701804,0.0033507623851807,0.0013621597198837,0.0170023016700589,1.1925540246878803,2109.7524143977853,-0.0880007705995144,-0.011598881913296,-0.0007237311844234,0.0331581397385381,6.282390802416458,5.520599868455489,3.72664297781054,146.30013323848482,0.0,0.0004112647642538,-214.7250954039639,2111.212760630267,-0.03427959524664,-0.000794504763128,-0.0007202288709005,-105.32622392360564,3.730976311135961,0.0116590423346654,-0.0036258291296404,-105.98284346761083,3.5648008452623423,-0.0017789726836508
-0.0006208333729299,0.0116295116256949,-4850.905235901779,-133.58749079983332,2.4651713179375205,0.0,0.0015680381858136,-4.310631736305482e-05,0.0,4564.24598247436,3.6382170165913785,264.67078221109034,0.1552526009236422,0.0036250014497676,0.0007072188699005,0.0180538968853807,1.2174406084181673,2074.087835925792,-0.0986330136343122,-0.0114228804674405,-0.0007198086457412,0.0325858872536737,6.282675807859266,5.102117617076029,3.798157229995829,157.97538998694876,0.0,0.0004212596843849,-240.8440357490937,2075.46475365202,-0.0342799651693962,-0.0005094993203205,-0.0007166258529513,-105.06769972064149,3.801408168938166,0.0115040739244064,-0.0039060362618133,-105.71748663622672,3.6384057246133104,-0.0018486587834437
-0.0002990283394808,0.0114481338548768,-4850.905662180021,-140.72294062515186,2.417731154215089,0.0,0.0016067843444291,-5.445145343058354e-05,0.0,4564.25828362991,3.7110537630965057,286.0724400281537,0.1546412322434295,0.003856380570599,8.358432925034523e-05,0.0188903994593164,1.2418654088300178,2036.696644687381,-0.1078194245441313,-0.011237579315984,-0.0007154849236876,0.0316164120438523,6.282945246904602,4.658645196192655,3.868120173719754,164.04838944952465,0.0,0.0004248758359241,-262.44333976042856,2038.0275891602496,-0.0342804626592781,-0.0002400602749839,-0.0007125126011525,-104.732190171767,3.8703525889574864,0.011329096637906,-0.0041289706892867,-105.3882741675708,3.710998390343408,-0.0018650739193278
1.1272766234290531e-05,0.0112735747509648,-4850.906093590437,-143.84407071943576,2.372367565117884,0.0,0.0016040210688769,-6.079502145183703e-05,0.0,4564.270826528969,3.782785139068556,303.792694900502,0.1540602284758251,0.0040556571041157,-0.0005070468638165,0.0195399758976504,1.265827014495439,2000.8467972346812,-0.115854019563426,-0.0110449564360209,-0.0007113107255816,0.0302727293350988,9.912824180338392e-06,4.192354733498209,3.936810191559963,165.68975181341077,0.0,0.0004224340274491,-280.812161188481,2002.1237805266685,-0.0342810457209065,9.912824180338392e-06,-0.0007085128932348,-104.41717480373676,3.938036136997269,0.0111628060621803,-0.0043114278887373,-105.06865254326556,3.782530100096632,-0.0018452448851471
0.0003061018712881,0.0111028071913367,-4850.906530118726,-143.37695685660606,2.328796083680671,0.0,0.0015677057736373,-6.401077867181035e-05,0.0,4564.283606651307,3.853445309068904,318.5281960966084,0.153480196453198,0.0042257326154175,-0.0010584486938961,0.0200207422727927,1.2893442181659802,1966.3696488022056,-0.1223570625418285,-0.0108467802574447,-0.0007071978166406,0.0286834529025008,0.0002386796989587,3.7055301194427614,4.004240545123673,163.83404979649669,0.0,0.0004142953053864,-296.620559185636,1967.564620487288,-0.0342816729332561,0.0002386796989587,-0.0007045812621273,-104.11506729429648,4.004486845621701,0.0110013428509887,-0.0044620533579834,-104.74170026129076,3.853022226128316,-0.0017934142595197
0.0005828370219186,0.0109354963808564,-4850.906971785342,-140.02265809425018,2.28685166594046,0.0,0.0015066000942988,-6.592299172711294e-05,0.0,4564.296619650144,3.923063629021175,330.76853095714165,0.1528919638725768,0.0043705497000428,-0.0015639469519175,0.0203492091391635,1.312434177079848,1933.137534269572,-0.1273003792403239,-0.0106446471370102,-0.0007031854478239,0.0267141699854439,0.0004455953347706,3.200555820739356,4.070443208523207,158.9797562975454,0.0,0.0004008907835595,-310.28517739069537,1934.236864243942,-0.0342823243196918,0.0004455953347706,-0.0007007846312677,-103.82402082156,4.069765590340269,0.0108432781982175,-0.0045845024842124,-104.41244709311064,3.92249157193706,-0.0017119159663491
