longslipFR,RL,longslipRL,y,FR,sideslipFL,FxFR,vy,sideslipRR,longslipRR,rollrate,RR,az,signal,slip,FyFR,FxFL,FL,sideslipRL,FxRR,yawrate,signal,roll,gas,x,sideslipFR,yaw,pitch,slip1,pitchrate,longslipFL,steeringangel,vx,FxRL,FyFL,ay,ax,FyRR,FyRL,brake
-0.0004722601409573,37.319045196552594,0.0006388406991198,-141.0089303569473,37.27757121948152,0.0024159228436774,-77.83776402786327,2.3934068096568855e-07,-0.0019820730528852,0.000638840920158,1.2989434243652726e-08,37.3190465950915,-2.1034871232591285e-07,0.0,1.9089013114515715e-08,199.21347125413195,-77.83777268473078,37.277569839626494,0.0019820433730536,106.51525846346316,2.842516304644762e-07,0.0,-2.141864631674608e-08,0.1157999343070134,10157.359104785724,-0.0024159434046695,-0.0130200396188411,-0.0006906265666306,1.9089013114515715e-08,8.971515602143292e-07,-0.0004722601764972,8.602900712684621e-07,12.344739315214346,106.5152315850839,-199.21175766944336,2.560523208588513e-06,0.0004277627289888,165.31975136656638,-165.31727653836282,0.0
-0.0004722599110203,37.31905765640206,0.0006388284720288,-141.01053759967755,37.27758411023849,0.0024159229696564,-77.8377337566959,2.300776942727377e-07,-0.0019820732582677,0.0006388286739756,2.1015390597224705e-08,37.319059020555656,-2.1817147127064642e-07,0.0,1.8342752468906383e-08,199.21348765566967,-77.83774195825205,37.27758274738825,0.0019820437611193,106.51320195829786,2.802625262912695e-07,0.0,-2.124360338951126e-08,0.1157996817186401,10157.482541768488,-0.002415943381047,-0.0130200367982697,-0.0006906176234815,1.8342752468906383e-08,8.920040042579362e-07,-0.0004722599470961,8.487611402886708e-07,12.344743581415308,106.51317697950697,-199.21178778235745,2.546006295770059e-06,0.0004252084879304,165.31975136834723,-165.3172941388763,0.0
-0.0004722596824014,37.31907004089733,0.0006388163183043,-141.01214484270605,37.277596923784415,0.0024159230823599,-77.83770370364876,2.211831885430717e-07,-0.0019820734866706,0.0006388165004879,2.7818452108172897e-08,37.31907137257159,-2.254613847566434e-07,0.0,1.7626390484661013e-08,199.2135055809692,-77.8377113955624,37.2775955782323,0.0019820441233523,106.51115769434928,2.762761349503407e-07,0.0,-2.0995018549036843e-08,0.1157994306392917,10157.605978793774,-0.0024159433725769,-0.0130200340175671,-0.0006906087314506,1.7626390484661013e-08,8.869207460280289e-07,-0.0004722597191521,8.372479387960367e-07,12.344747822141713,106.51113467109124,-199.21181634010065,2.5365547129520854e-06,0.000422669465733,165.31975377623826,-165.31730928469486,0.0
-0.0004722594551052,37.31908235048895,0.0006388042372921,-141.01375208603042,37.2776096605628,0.002415923185134,-77.83767386009426,2.127027925359741e-07,-0.0019820737334725,0.0006388043994513,3.3397654118454574e-08,37.31908365158687,-2.32163219768292e-07,0.0,1.6943623014765255e-08,199.213524707107,-77.83768100401849,37.277608332645045,0.001982044464434,106.50912561518128,2.7228433591540577e-07,0.0,-2.0685140813212653e-08,0.1157991810600879,10157.729415861326,-0.0024159433757027,-0.0130200312767521,-0.0006905998899199,1.6943623014765255e-08,8.818972072628841e-07,-0.0004722594926518,8.257069626388899e-07,12.344752037545328,106.50910456672575,-199.21184365259447,2.531176690503232e-06,0.0004201455682537,165.31975817726828,-165.31732239490623,0.0
-0.0004722592291332,37.31909458563713,0.0006387922283569,-141.01535932964816,37.27762232101959,0.0024159232811953,-77.83764421717935,2.046733285358011e-07,-0.0019820739941563,0.0006387923706181,3.7769219098091656e-08,37.319095858035176,-2.382301956429089e-07,0.0,1.6297431281445026e-08,199.2135447182932,-77.83765079042051,37.277621011104856,0.0019820447889305,106.5071056638952,2.682802670336476e-07,0.0,-2.032613312215632e-08,0.1157989329721744,10157.852852970896,-0.0024159433869869,-0.0130200285759174,-0.0006905910983176,1.6297431281445026e-08,8.769288210812853e-07,-0.0004722592675722,8.140998445217785e-07,12.344756227776983,106.50708657510658,-199.21187002126356,2.52890345253363e-06,0.0004176367029856,165.31976416425795,-165.31733388174814,0.0
-0.0004722590044853,37.3191067468107,0.0006387802908832,-141.0169665735561,37.277634905603136,0.0024159233735961,-77.83761476676486,1.9712294308749685e-07,-0.0019820742643626,0.0006387804137218,4.096504339373672e-08,37.31910799233711,-2.436236027744212e-07,0.0,1.5690092669611242e-08,199.2135653098124,-77.83762076113473,37.277633614082006,0.0019820451012385,106.5050977826088,2.6425830526051616e-07,0.0,-1.9929908689354817e-08,0.1157986863667228,10157.976290122226,-0.0024159434031494,-0.0130200259152176,-0.000690582356117,1.5690092669611242e-08,8.720110704820871e-07,-0.0004722590438928,8.023934953021654e-07,12.3447603929866,106.50508060690416,-199.2118957352997,2.528800979327322e-06,0.000415142778065,165.31977134094845,-165.31734414549203,0.0
-0.0004722587811645,37.31911883448582,0.0006387684242733,-141.01857381775102,37.277647414763386,0.0024159234651908,-77.83758550097875,1.900713520901805e-07,-0.0019820745399378,0.0006387685284886,4.3031078347674244e-08,37.31912005490147,-2.483129921035456e-07,0.0,1.51232006576266e-08,199.2135861915735,-77.83759092203444,37.27764614203888,0.0019820454055382,106.5031019126084,2.602140347065104e-07,0.0,-1.9507983091278275e-08,0.1157984412349744,10158.099727315072,-0.0024159434211044,-0.0130200232948569,-0.0006905736628361,1.51232006576266e-08,8.671395239882713e-07,-0.0004722588215968,7.905601583427843e-07,12.34476453332318,106.50308657483644,-199.21192106837495,2.5299801990475043e-06,0.0004126637027705,165.3197793266101,-165.31735356985834,0.0
-0.0004722585591703,37.31913084914491,0.0006387566279533,-141.02018106222974,37.27765984895214,0.0024159235586109,-77.83755641209275,1.8353018715945013e-07,-0.0019820748169758,0.0006387567146251,4.4025634798536654e-08,37.319132046126086,-2.5227608945392435e-07,0.0,1.4597693066968002e-08,199.213607091016,-77.83756127812043,37.27765859543041,0.0019820457057523,106.50111799405418,2.5614420169876704e-07,0.0,-1.907134299264351e-08,0.1157981975681787,10158.22316454918,-0.0024159434379871,-0.0130200207150774,-0.0006905650180368,1.4597693066968002e-08,8.623098683896206e-07,-0.0004722586006648,7.785773789596895e-07,12.34476864893483,106.501104393921,-199.2119462758837,2.5316064084676884e-06,0.0004101993877762,165.3197877600827,-165.31736251799762,0.0
-0.0004722583385005,37.31914279127536,0.0006387449013715,-141.02178830698887,37.27767220862237,0.0024159236562428,-77.8375274933941,1.775034302319604e-07,-0.0019820750918527,0.0006387449718295,4.401764151465269e-08,37.31914396639924,-2.554985216161785e-07,0.0,1.4113887369433298e-08,199.2136277556968,-77.83753183387878,37.27767097470444,0.0019820460055116,106.49914596616392,2.520466592379971e-07,0.0,-1.863033210361408e-08,0.1157979553576683,10158.34660182431,-0.0024159434511773,-0.0130200181761472,-0.0006905564213231,1.4113887369433298e-08,8.575179385106807e-07,-0.0004722583810778,7.66427913085596e-07,12.34477273996876,106.49913398129144,-199.21197159261,2.532906444145145e-06,0.0004077497443658,165.31979630326268,-165.3173713290564,0.0
-0.0004722581191584,37.319154661368174,0.0006387332439972,-141.02339555202522,37.27768449422772,0.0024159237602106,-77.83749873874042,1.7198792452775797e-07,-0.0019820753612556,0.0006387332997789,4.308488522484728e-08,37.319155816100526,-2.579735919749525e-07,0.0,1.3671522219982136e-08,199.21364795531835,-77.83750259317299,37.27768328030191,0.0019820463081268,106.49718576703148,2.479203014887995e-07,0.0,-1.8194554676311983e-08,0.1157977145947659,10158.470039140218,-0.0024159434583198,-0.0130200156783504,-0.0006905478723401,1.3671522219982136e-08,8.527597432138425e-07,-0.0004722581628193,7.540995760575028e-07,12.344776806571312,106.49717525641005,-199.2119972308713,2.533175291897282e-06,0.0004053146847792,165.31980464400758,-165.3173803153121,0.0
-0.0004722579011408,37.31916645991683,0.0006387216553247,-141.0250027973355,37.27769670622244,0.0024159238723661,-77.83747014208852,1.6697394810037038e-07,-0.0019820756222048,0.0006387216981384,4.1312258388444594e-08,37.31916759560222,-2.5970213060815025e-07,0.0,1.3269804050545648e-08,199.2136674833137,-77.83747355884388,37.27769551265752,0.0019820466165677,106.4952373334306,2.437649900900807e-07,0.0,-1.777279657873357e-08,0.1157974752708674,10158.593476496651,-0.0024159434573367,-0.0130200132219767,-0.0006905393707712,1.3269804050545648e-08,8.480314890441137e-07,-0.0004722579458727,7.415850189414486e-07,12.344780848887948,106.49522814107723,-199.2120233791116,2.531780452870776e-06,0.0004028941226383,165.31981249847252,-165.3173897598967,0.0
-0.0004722576844453,37.31917818741593,0.0006387101348681,-141.02661004291693,37.27770884506086,0.0024159239942808,-77.83744169853296,1.624458375404188e-07,-0.0019820758720692,0.0006387101665583,3.879003894126944e-08,37.31917930527031,-2.6069201609461575e-07,0.0,1.29074577287701e-08,199.2136861579665,-77.83744473330107,37.27770767220005,0.0019820469334477,106.4933006014226,2.3958147352045e-07,0.0,-1.737296373474273e-08,0.1157972373773984,10158.716913893377,-0.0024159434464348,-0.0130200108073121,-0.0006905309163371,1.29074577287701e-08,8.433296000924162e-07,-0.000472257730219,7.288814747077725e-07,12.344784867063275,106.4932925592587,-199.21205020098785,2.5281656231762715e-06,0.0004004879721814,165.31981961287198,-165.31739991510003,0.0
-0.0004722574690698,37.31918984436002,0.0006386986821642,-141.02821728876663,37.27772091119679,0.0024159241272457,-77.83741340354014,1.583826484292897e-07,-0.001982076108577,0.0006386987046713,3.5612223213561044e-08,37.31919094546561,-2.609576231702023e-07,0.0,1.2582780148512385e-08,199.21370382313148,-77.83741611800977,37.27771975935262,0.0019820472610146,106.49137550557892,2.3537130216044385e-07,0.0,-1.7002037489855453e-08,0.1157970009058028,10158.840351330153,-0.0024159434241113,-0.0130200084346309,-0.0006905225087925,1.2582780148512385e-08,8.386507347488782e-07,-0.0004722575158468,7.159904401938507e-07,12.34478886124104,106.49136843713576,-199.2120778348175,2.5218524473628917e-06,0.0003980961485459,165.31982576470784,-165.31741100120544,0.0
-0.0004722572550116,37.31920143124256,0.0006386872967735,-141.02982453488238,37.27773290508328,0.0024159242722713,-77.83738525317641,1.5475884184011938e-07,-0.0019820763298195,0.0006386873121009,3.187493171317535e-08,37.31920251654494,-2.605197021110776e-07,0.0,1.2293695980894728e-08,199.2137203484886,-77.83738771378286,37.27773177453347,0.0019820476011478,106.48946197978924,2.311367391798685e-07,0.0,-1.666604626377857e-08,0.1157967658476291,10158.963788806735,-0.002415943389152,-0.0130200061041877,-0.0006905141479245,1.2293695980894728e-08,8.339918000743196e-07,-0.0004722573027392,7.029173386309918e-07,12.344792831564153,106.4894557031522,-199.2121063934837,2.5124417717692134e-06,0.0003957185680247,165.3198307634734,-165.3174232058615,0.0
-0.0004722570422639,37.319212948554565,0.0006386759782731,-141.03143178126197,37.27774482717237,0.0024159244300952,-77.83735724421368,1.5154498357372137e-07,-0.0019820765342501,0.000638675988453,2.7674904595809077e-08,37.31921401886192,-2.5940460558033185e-07,0.0,1.2037814410022911e-08,199.213735629438,-77.83735952074852,37.277743718156096,0.0019820479553594,106.48755995681356,2.2688066875883362e-07,0.0,-1.637005266316873e-08,0.1157965321943891,10159.087226322894,-0.0024159433406265,-0.013020003816211,-0.0006905058335496,1.2037814410022911e-08,8.293499621183698e-07,-0.0004722570908824,6.896711449580433e-07,12.344796778174684,106.48755428758564,-199.2121359646736,2.4996128374086363e-06,0.0003933551474129,165.31983445085072,-165.31743668395526,0.0
-0.0004722568308236,37.319224396783895,0.000638664726261,-141.0330390279036,37.277756677914304,0.0024159246011907,-77.83732937415188,1.487084464972767e-07,-0.001982076720678,0.0006386647333242,2.3108101341501473e-08,37.31922545276809,-2.576438936973464e-07,0.0,1.1812486109160716e-08,199.2137495866214,-77.83733153837805,37.27775559062991,0.0019820483248019,106.48566936865863,2.2260650384608845e-07,0.0,-1.6118155077940708e-08,0.1157962999376799,10159.210663878386,-0.0024159432778801,-0.0130200015708975,-0.0006904975655112,1.1812486109160716e-08,8.247226543377788e-07,-0.0004722568802629,6.762639907485287e-07,12.34480070121388,106.4856641229416,-199.2121666114932,2.48312219893266e-06,0.0003910058044497,165.31983670046222,-165.31745155793982,0.0
-0.0004722566206867,37.31923577641405,0.0006386535403526,-141.034646274806,37.2777684577574,0.0024159247857795,-77.8373016409595,1.4621410503304794e-07,-0.0019820768882583,0.0006386535462977,1.8268415851567626e-08,37.31923681861367,-2.5527367405128337e-07,0.0,1.1614859576005224e-08,199.21376216519457,-77.83730376558235,37.27776739236042,0.001982048710279,106.48379014649916,2.18318093940808e-07,0.0,-1.5913502654951097e-08,0.1157960690691228,10159.334101472978,-0.002415943200524,-0.0130199993684074,-0.0006904893436768,1.1614859576005224e-08,8.201075826287793e-07,-0.0004722566708697,6.627107656613985e-07,12.344804600822163,106.48378514321516,-199.21219837336417,2.462801217641961e-06,0.0003886704573803,165.31983741719404,-165.31746791859263,0.0
-0.0004722564118447,37.31924708792353,0.0006386424201786,-141.0362535219681,37.2777801671478,0.0024159249838472,-77.83727404295806,1.4402501349106554e-07,-0.001982077036477,0.0006386424269479,1.3246517805273549e-08,37.31924811674841,-2.523341997699266e-07,0.0,1.1441936190780937e-08,199.2137733337335,-77.83727620069736,37.27777912374975,0.0019820491122613,106.48192222083084,2.140196346068118e-07,0.0,-1.5758322433437017e-08,0.1157958395803906,10159.457539106434,-0.0024159431084181,-0.0130199972088601,-0.0006904811679353,1.1441936190780937e-08,8.155027283964302e-07,-0.0004722564626948,6.490286963403751e-07,12.34480847713916,106.48191728424035,-199.21223126716416,2.438552628507488e-06,0.0003863490253605,165.31983653613145,-165.31748582614827,0.0
-0.0004722562042908,37.31925833178496,0.000638631365387,-141.03786076938945,37.27779180652895,0.0024159251951607,-77.83724657916835,1.421030590540121e-07,-0.0019820771651331,0.0006386313748419,8.128824905577796e-09,37.31925934752227,-2.488691685105717e-07,0.0,1.1290623129291388e-08,199.2137830829236,-77.83724884121945,37.277790785197205,0.0019820495309049,106.48006552168329,2.097155795608427e-07,0.0,-1.5653957349070373e-08,0.1157956114632126,10159.580976778523,-0.0024159430016563,-0.013019995092332,-0.0006904730381945,1.1290623129291388e-08,8.109063482541958e-07,-0.000472256255725,6.35236925257788e-07,12.34481233030366,106.48006048354434,-199.21226528868064,2.410346857565034e-06,0.0003840414284108,165.31983402117032,-165.31750531177232,0.0
-0.0004722559980191,37.31926950846456,0.0006386203756386,-141.03946801706985,37.277803376341225,0.0024159254192869,-77.83721924926849,1.4040958222180028e-07,-0.001982077274318,0.0006386203895367,2.9966122502378566e-09,37.31927051128593,-2.449252875908238e-07,0.0,1.1157783699250192e-08,199.21379142403083,-77.83722168443762,37.2778023770994,0.001982049966073,106.47821997862518,2.0541055625993918e-07,0.0,-1.5600913767757665e-08,0.1157953847093246,10159.704414489024,-0.0024159428805468,-0.0130199930188536,-0.0006904649543778,1.1157783699250192e-08,8.06316972179433e-07,-0.0004722560499477,6.21356107356671e-07,12.344816160453677,106.47821467989284,-199.21230041421475,2.3782173148229114e-06,0.0003817475867842,165.31982986331414,-165.31752637933204,0.0
-0.0004722557930191,37.31928061842144,0.000638609450603,-141.0410752650096,37.277814877022095,0.0024159256556146,-77.83719205287622,1.389059584116073e-07,-0.0019820773643916,0.0006386094705857,-2.074739983318617e-09,37.31928160839152,-2.405514028210395e-07,0.0,1.1040284490594466e-08,199.21379838716973,-77.8371947273691,37.27781389985058,0.0019820504173604,106.47638552075672,2.0110928455707885e-07,0.0,-1.559891716347574e-08,0.1157951593105195,10159.827852237702,-0.0024159427455919,-0.0130199909884088,-0.0006904569164221,1.1040284490594466e-08,8.01733398923842e-07,-0.0004722558453584,6.07408001086233e-07,12.34481996772643,106.47637981329568,-199.21233660234597,2.3422546950777234e-06,0.0003794674213718,165.31982407874025,-165.3175490074078,0.0
-0.0004722555892857,37.31929166210734,0.0006385985899632,-141.04268251320931,37.277826309005206,0.0024159259033757,-77.8371649905707,1.3755413619538938e-07,-0.0019820774359569,0.0006385986175357,-7.016359449231978e-09,37.31929263919279,-2.357981981416999e-07,0.0,1.0935039025019356e-08,199.21380401956307,-77.83716796643661,37.27782535384289,0.0019820508841195,106.47456207719296,1.968165029037034e-07,0.0,-1.5646974552353513e-08,0.1157949352586475,10159.95129002432,-0.0024159425974666,-0.0130199890009338,-0.0006904489242747,1.0935039025019356e-08,7.971546897805289e-07,-0.0004722556419506,5.934150829948745e-07,12.344823752258346,106.4745558249638,-199.21237379580987,2.302602039272869e-06,0.0003772008535955,165.31981670665866,-165.3175731515043,0.0
-0.000472255386806,37.31930263996618,0.0006385877934114,-141.04428976167003,37.277837672720864,0.0024159261616656,-77.83713806252779,1.3631712690816538e-07,-0.0019820774898338,0.0006385878299328,-1.1766357393576511e-08,37.31930360404563,-2.3071762314333915e-07,0.0,1.08390473853728e-08,199.2138083835453,-77.83714139769994,37.27783673946711,0.0019820513654874,106.47274957690487,1.9253689871751298e-07,0.0,-1.5743442300700967e-08,0.1157947125456009,10160.07472784866,-0.0024159424369977,-0.013019987056318,-0.0006904409778909,1.08390473853728e-08,7.925801605256561e-07,-0.0004722554397118,5.794001935343474e-07,12.344827514185056,106.47274265710698,-199.21241192342623,2.259448609102748e-06,0.0003749478058561,165.31980780700098,-165.3175987464174,0.0
-0.0004722551855739,37.31931355243383,0.0006385770606431,-141.04589701039316,37.277848968595286,0.0024159264294688,-77.83711127002053,1.3515944342968017e-07,-0.0019820775270304,0.0006385771073206,-1.627017037199103e-08,37.31931450330826,-2.253621301136047e-07,0.0,1.0749431854149213e-08,199.2138115546452,-77.83711501730184,37.27784805711206,0.001982051860415,106.47094794897008,1.882750452562831e-07,0.0,-1.5886097947800313e-08,0.1157944911633106,10160.1981657105,-0.0024159422651393,-0.0130199851544044,-0.0006904330772316,1.0749431854149213e-08,7.880093708892021e-07,-0.0004722552386405,5.653861832247391e-07,12.344831253641432,106.47094025264066,-199.2124509021664,2.2130235189638763e-06,0.0003727082002683,165.31979745801138,-165.31762570871612,0.0
-0.000472254985578,37.319324399938,0.0006385663913633,-141.04750425938047,37.27786019705093,0.0024159267056799,-77.83708461401316,1.3404748465798606e-07,-0.0019820775487149,0.0006385664492416,-2.048077433936804e-08,37.31932533734137,-2.197844890643745e-07,0.0,1.0663467992258312e-08,199.21381361946007,-77.8370888206899,37.27785930716575,0.0019820523676955,106.46915712247952,1.8403534540483522e-07,0.0,-1.607221473945006e-08,0.1157942711037381,10160.321603609606,-0.0024159420829497,-0.013019983294991,-0.0006904252222607,1.0663467992258312e-08,7.834421138598689e-07,-0.0004722550387266,5.513955906342835e-07,12.34483497076156,106.46914855527451,-199.21249063917597,2.163589866059713e-06,0.0003704819600494,165.319785753754,-165.31765393928808,0.0
-0.000472254786808,37.319335182898094,0.0006385557852766,-141.04911150863396,37.27787135850605,0.0024159269891261,-77.83705809570675,1.3294986439501346e-07,-0.0019820775561875,0.0006385558552377,-2.435877764683204e-08,37.31933610650813,-2.140367881333392e-07,0.0,1.0578611304222933e-08,199.21381467367812,-77.83706280378654,37.27787049001474,0.0019820528859933,106.46737702684662,1.7982198204279956e-07,0.0,-1.6298637630953502e-08,0.1157940523589318,10160.44504154576,-0.002415941891571,-0.013019981477833,-0.000690417412943,1.0578611304222933e-08,7.788784026889581e-07,-0.0004722548399669,5.374503574683776e-07,12.344838665678768,106.46736750911914,-199.2125310338565,2.1114382957425408e-06,0.0003682690083063,165.31977280159177,-165.31768332591184,0.0
-0.0004722545892552,37.31934590172549,0.0006385452420969,-141.05071875815602,37.27788245337468,0.0024159272785893,-77.83703171671867,1.3183768541318324e-07,-0.001982077550852,0.0006385453248555,-2.787239954405705e-08,37.31934681117436,-2.0817055009687685e-07,0.0,1.0492519442600702e-08,199.2138148200588,-77.83703696195491,37.27788160604476,0.0019820534138727,106.4656075919122,1.7563887521136137e-07,0.0,-1.6561859582731855e-08,0.1157938349209488,10160.56847951874,-0.0024159416922045,-0.0130199797026455,-0.0006904096492419,1.0492519442600702e-08,7.743184575256658e-07,-0.0004722546423568,5.235715623658559e-07,12.344842338525597,106.4655970589864,-199.2125719798033,2.0568809529609827e-06,0.0003660692689287,165.319758719672,-165.31771374581635,0.0
-0.0004722543929101,37.3193565568232,0.0006385347615325,-141.0523260079493,37.2778934820667,0.0024159275728246,-77.83700547852189,1.3068475729618344e-07,-0.001982077534188,0.0006385348576452,-3.099734353335033e-08,37.319357451708406,-2.0223581552399489e-07,0.0,1.0403069818986936e-08,199.21381416651587,-77.83701129078439,37.2778926556407,0.0019820539498254,106.463848747986,1.7148964685329966e-07,0.0,-1.6858097056711618e-08,0.1157936187819177,10160.69191752833,-0.0024159414860932,-0.0130199779691055,-0.0006904019311177,1.0403069818986936e-08,7.697626900988706e-07,-0.00047225444589,5.097792028303713e-07,12.344845989433846,106.4638371496054,-199.21261336675565,2.000245418355994e-06,0.000363882665876,165.31974363445096,-165.31774506820156,0.0
-0.0004722541977586,37.31936714858658,0.0006385243432966,-141.05393325801649,37.277904444987975,0.0024159278705822,-77.8369793824634,1.2946776127501864e-07,-0.0019820775077253,0.000638524453156,-3.371657550996332e-08,37.31936802848085,-1.9628109007110849e-07,0.0,1.0308372927384848e-08,199.2138128242277,-77.8369857858044,37.27790363918675,0.0019820544922977,106.4621004256694,1.6737759279313344e-07,0.0,-1.718336371217805e-08,0.1157934039339752,10160.815355574305,-0.0024159412744974,-0.0130199762768559,-0.0006903942585256,1.0308372927384848e-08,7.652116887794164e-07,-0.000472254250562,4.96091987937879e-07,12.344849618534557,106.46208772618928,-199.2126550824125,1.941869095729105e-06,0.0003617091236664,165.31972767829285,-165.31777715667425,0.0
-0.0004722541111164,37.319377677403104,0.000638513987099,-141.05554050836068,37.27791534253974,0.0024159288279033,-77.83695694895685,1.281663610696753e-07,-0.0019820774730181,0.0006385141109473,-3.607563296730672e-08,37.31937854186457,-1.903526556716406e-07,0.0,1.0206789226699108e-08,199.2138049575778,-77.83695692422641,37.27791455706626,0.0019820550397154,106.46036255651325,1.632977427450722e-07,0.0,-1.753359702516603e-08,0.1157931903693518,10160.938793656447,-0.0024159404014003,-0.0130199746255165,-0.0006903866314137,1.0206789226699108e-08,7.60666202071083e-07,-0.0004722539490463,4.7631291794169073e-07,12.344853225958,106.46034873388167,-199.21270296250907,1.864083584585352e-06,0.0003595485667873,165.31971098716252,-165.31780987158572,0.0
-0.0004722541785901,37.31938814289786,0.0006385036891831,-141.05714775899125,37.27792624043392,0.0024159588137958,-77.83698383038507,1.245871544043117e-07,-0.0019820776421725,0.0006385038340437,-4.7162169785339614e-08,37.31938899298952,-1.8449317246780078e-07,0.0,9.92362792700326e-09,199.21299491476103,-77.83687905072206,37.27792534434748,0.0019820553799563,106.45863465029956,1.5625117389773913e-07,0.0,-1.793577698371388e-08,0.115792978080266,10161.062231774544,-0.0024159104978304,-0.0130199730240302,-0.0006903790497223,9.92362792700326e-09,7.561271559663078e-07,-0.0004722534957229,1.0266079627133297e-07,12.34485681183375,106.4586205398629,-199.2135526601099,1.103491380408114e-06,0.0003574009462384,165.3196987672838,-165.31783800339048,0.0
-0.0004722532168809,37.31939855653455,0.0006384932791936,-141.05875501002023,37.27793702924554,0.0024160134644395,-77.8368603852269,1.0137819720153509e-07,-0.0019820788955742,0.0006384937291703,-9.826605753233741e-08,37.3193993740332,7.45488358211697e-08,0.0,8.069783744749307e-09,199.21015588126215,-77.83695730895518,37.27793610700498,0.0019820546450688,106.45692805186684,1.2958878097529674e-07,0.0,-1.8644562667399678e-08,0.1157927671575576,10161.18566992838,-0.0024158588286822,-0.0130199715834706,-0.0006903715242616,8.069783744749307e-09,7.494841799901428e-07,-0.0004722541283452,-7.606476659774841e-07,12.34486037623063,106.45688377811275,-199.21660634763109,-1.9885419640062e-06,0.0003552483792811,165.3197308812253,-165.31782214067582,0.0
-0.0004722524477447,37.31940895203418,0.0006384828996487,-141.06036226177395,37.277947601492336,0.0024160444076351,-77.83675463662853,4.407453631919334e-08,-0.0019820812389903,0.0006384837828908,-2.0042074224652035e-07,37.31940965177922,5.8663406704363434e-08,0.0,3.486648618615971e-09,199.2069072270484,-77.83701779965666,37.27794696791058,0.0019820528122349,106.45524883153236,6.984865977337901e-08,0.0,-2.0153389869040084e-08,0.1157925576670416,10161.309108117735,-0.0024158275196293,-0.0130199705889807,-0.0006903640655493,3.486648618615971e-09,7.429433160189249e-07,-0.0004722544850812,-1.5954643809176223e-06,12.344863919204574,106.4551465865366,-199.2199306883091,-5.869898622286717e-06,0.0003531231249012,165.3198438714562,-165.31772564679707,0.0
-0.0004722521970496,37.31941933683188,0.0006384726026861,-141.06196951461743,37.27795799243751,0.0024160430868003,-77.83668877079887,-3.539530818195595e-08,-0.0019820833752501,0.0006384738730239,-3.27120124627768e-07,37.31941981636716,6.21941843015795e-08,0.0,-2.867433487388199e-09,199.20525870413508,-77.83703447181504,37.27795788336721,0.0019820511814206,106.45357885901537,-1.5323878313470525e-08,0.0,-2.285079276773444e-08,0.1157923492915336,10161.432546342394,-0.0024158288260658,-0.0130199703452121,-0.0006903566715277,6.283185304312153,7.365149167056401e-07,-0.0004722543573167,-2.0976118554528903e-06,12.344867441002162,106.45342189581731,-199.22161984480775,-8.077224158827946e-06,0.0003510141236708,165.3199969043583,-165.3175889343347,0.0
-0.0004722521681737,37.31942969249029,0.0006384624265342,-141.0635767687399,37.27796829209712,0.0024160238256884,-77.83666162405467,-1.127627200803573e-07,-0.0019820838232948,0.0006384639653177,-4.401074952511076e-07,37.31942988737151,6.697476195451933e-08,0.0,-9.045199407443128e-09,199.205475029894,-77.83700999429799,37.277968762360665,0.0019820512345988,106.45190867984726,-1.073522921798684e-07,0.0,-2.6767938351968585e-08,0.1157921420797162,10161.555984602142,-0.0024158481462562,-0.0130199710064421,-0.0006903493414324,6.283185298134387,7.301541092471192e-07,-0.0004722540038295,-2.2593995046990866e-06,12.34487094176706,106.45171846495369,-199.22143973762957,-8.131519430180285e-06,0.0003489178197451,165.32009055704407,-165.31751141462428,0.0
-0.0004722522068144,37.31943999350986,0.0006384523601794,-141.06518402412468,37.27797856229625,0.0024160020379931,-77.83665960487977,-1.707978565559175e-07,-0.001982081941789,0.0006384540684316,-5.152906431986571e-07,37.319439890931655,6.448615362898464e-08,0.0,-1.3666049529988838e-08,199.20673492168768,-77.83696073888815,37.27797954286654,0.0019820536122571,106.4502384010958,-1.9094721002626487e-07,0.0,-3.161821935915302e-08,0.1157919360664004,10161.679422896766,-0.0024158699655924,-0.013019972550821,-0.0006903420743491,6.283185293513537,7.239120089145372e-07,-0.0004722535849274,-2.206137486725703e-06,12.344874421630143,106.45003544531762,-199.22021385834856,-6.977318389323945e-06,0.0003468344928803,165.3200392042451,-165.31757867380415,0.0
-0.0004722522279642,37.31945022297588,0.0006384423840584,-141.06679128064422,37.27798882730177,0.002415984867322,-77.83666395333897,-2.0504434125746878e-07,-0.0019820780339425,0.0006384442010728,-5.481265118152958e-07,37.31944984456737,5.5080411683124835e-08,0.0,-1.637574914479678e-08,199.20819686900063,-77.83690582230186,37.277990201486695,0.0019820580104456,106.44857217499757,-2.590701711897972e-07,0.0,-3.6984714302001886e-08,0.1157917312616389,10161.80286122606,-0.0024158871385317,-0.0130199748487498,-0.0006903348687338,6.2831852908038375,7.178511136359154e-07,-0.0004722531887861,-2.059850902403743e-06,12.344877880720311,106.44836849668786,-199.21878336159145,-5.654792870557e-06,0.000344763894262,165.31981731661227,-165.31781617364652,0.0
