pitch,FxFL,FL,brake,longslipFL,FxRR,steeringangel,signal,RL,az,vx,FyRR,gas,sideslipRR,sideslipRL,FyRL,ay,signal,vy,sideslipFL,FR,rollrate,x,RR,slip,yaw,longslipRL,FyFL,slip1,FxRL,ax,FyFR,longslipFR,y,longslipRR,sideslipFR,yawrate,FxFR,roll,pitchrate
-0.0012098162983814,-77.01512301696962,80.94638026060582,0.0,-0.0004730594899952,217.45448991068295,0.0,1.1624941792006611,81.09064137084265,-1.3913322203005918e-05,26.80599861516456,163.8240189255905,0.1767274924711895,-0.0019686056093459,0.0019685818284128,-163.82308454817024,8.597110042808044e-07,0.0,-3.28070968509533e-07,0.0024097239345597,80.94638042880472,9.903694130825785e-08,5005.783766570886,81.09064227917786,-1.2628421258947181e-08,-0.0292411956971268,0.0013070916232553,-196.26639894893717,6.283185294551165,217.45395885278097,0.012265054648851,196.2667875427879,-0.0004730593514089,-4864.98799075204,0.0013071032005436,-0.0024097417657873,2.7648381664539397e-08,-77.01468100813514,-2.991573810141275e-07,1.4443604143647934e-05
-0.0012096721374417,-77.01460136145344,80.94675044303283,0.0,-0.0004730555716724,217.4207670905198,0.0,1.113154792251599,81.09099559311105,-1.4011201026488531e-05,26.806121076952117,163.8240878772773,0.1767194380473724,-0.0019686096416387,0.0019685859488637,-163.82315721601734,8.561059063769733e-07,0.0,-3.269187627297292e-07,0.0024097259858826,80.94675061050405,9.871494467220016e-08,5006.051712832786,81.09099649797858,-1.25840145586234e-08,-0.0292411954213483,0.0013068910406209,-196.26686366650432,6.283185294595572,217.42023788766733,0.0122220862296177,196.26725031119972,-0.0004730554335226,-4864.995828058342,0.0013069025763298,-0.0024097437472705,2.7520096220393e-08,-77.01416090642032,-2.981687737306432e-07,1.4393699829016826e-05
-0.0012095284714322,-77.01408161568752,80.94711932790548,0.0,-0.0004730516672568,217.38716235777756,0.0,1.0628136411251696,81.09134857247392,-1.410377278552056e-05,26.80624310971312,163.82415681711805,0.1767114118475529,-0.0019686136625141,0.0019685900574013,-163.82322984238797,8.525365848863218e-07,0.0,-3.257679477077087e-07,0.0024097280433529,80.94711949464485,9.838272635914099e-08,5006.319660316377,81.09134947390332,-1.2539664497159853e-08,-0.029241195146854,0.0013066911596555,-196.26732799392133,6.283185294639922,217.38663500263203,0.0121792680569024,196.2677127262658,-0.0004730515295438,-4865.003665400294,0.0013067026539536,-0.0024097457354945,2.7391583762323072e-08,-77.0136427092453,-2.971834434233765e-07,1.4344537485287004e-05
-0.0012093852931527,-77.01356378324789,80.94748691981098,0.0,-0.0004730477767008,217.35367524678696,0.0,1.01151602945952,81.09170031330488,-1.4190053324689551e-05,26.80636471494743,163.82422576599186,0.1767034137741719,-0.001968617672145,0.0019685941542563,-163.82330245346628,8.49007962215231e-07,0.0,-3.246181147918339e-07,0.0024097301064441,80.94748708581508,9.804119829915585e-08,5006.587609017379,81.09170121132489,-1.2495356036813857e-08,-0.0292411948736457,0.0013064919774393,-196.2677919188464,6.28318529468423,217.35314973190023,0.0121365995266878,196.2681747706773,-0.0004730476394271,-4865.011502777768,0.0013065034304967,-0.002409747729877,2.7262930436600818e-08,-77.01312642004234,-2.9620148727884924e-07,1.4296076788420635e-05
-0.0012092425958221,-77.01304786703932,80.94785322332125,0.0,-0.000473043899968,217.32030537431768,0.0,0.9593081216426286,81.09205082002889,-1.4269050673351618e-05,26.80648589414908,163.82429474154716,0.1766954437303906,-0.001968621670672,0.0019685982396257,-163.82337507181728,8.454991605222125e-07,0.0,-3.234689451200351e-07,0.0024097321745428,80.94785338858745,9.769141374314825e-08,5006.855558931528,81.09205171466739,-1.2451077461710225e-08,-0.0292411946017243,0.0013062934917629,-196.2682554187792,6.283185294728509,217.31978169200943,0.0120940801126471,196.26863641714317,-0.0004730437631329,-4865.019340190643,0.0013063049037537,-0.0024097497297481,2.7134223496162706e-08,-77.01261204170692,-2.952229927076919e-07,1.4248274503164462e-05
-0.0012091003731051,-77.01253386823623,80.9482182429954,0.0,-0.000473040037009,217.28705229333133,0.0,0.9062369012676016,81.09240009701308,-1.4339978179269434e-05,26.806606648806778,163.82436375824065,0.1766875016189035,-0.0019686256582059,0.0019686023136705,-163.82344771645108,8.420129970521127e-07,0.0,-3.223202038688633e-07,0.00240973424695,80.94821840752142,9.733441227714836e-08,5007.123510054573,81.09240098829689,-1.2406820178966973e-08,-0.0292411943310898,0.0013060956997745,-196.2687184613513,6.283185294772766,217.2865304358341,0.012051709236445,196.26909762866669,-0.000473039900615,-4865.027177638793,0.0013061070708737,-0.0024097517343569,2.700555064872899e-08,-77.012099575318,-2.942480365802232e-07,1.420108510818207e-05
-0.0012089586191316,-77.01202178665311,80.94858198337593,0.0,-0.0004730361877792,217.2539155806123,0.0,0.8523501288506149,81.092748148645,-1.44020995146766e-05,26.806726980403425,163.8244328273628,0.1766795873434237,-0.0019686296348276,0.0019686063765168,-163.8235204026925,8.385372520404589e-07,0.0,-3.211717365925908e-07,0.002409736322901,80.94858214716079,9.697125977379067e-08,5007.3914623822775,81.09274903659971,-1.2362578594376129e-08,-0.0292411940617415,0.0013058985989837,-196.26918100553843,6.283185294817008,217.2533955399244,0.0120094863380384,196.26955835974056,-0.0004730360518245,-4865.035015122093,0.0013059099293679,-0.0024097537428864,2.6876996921653537e-08,-77.01158902039428,-2.932766851805795e-07,1.4154461316611266e-05
-0.0012088173285122,-77.0115116209324,80.94894444899114,0.0,-0.0004730323522297,217.22089483493824,0.0,0.7976962988495575,81.09309497930927,-1.4454862013340324e-05,26.80684689041662,163.82450195707665,0.1766717008073966,-0.0019686336005894,0.0019686104282575,-163.82359314229672,8.350750874571815e-07,0.0,-3.200234613247421e-07,0.0024097384015675,80.94894461203405,9.660304535180183e-08,5007.659415910423,81.09309586395936,-1.2318349789293157e-08,-0.0292411937936777,0.0013057021869698,-196.26964300218384,6.283185294861236,217.22037660311636,0.0119674109035433,196.2700185571496,-0.0004730322167166,-4865.04285264042,0.0013057134768158,-0.0024097557544617,2.674864482021648e-08,-77.01108037587326,-2.923089940130913e-07,1.4108354477500277e-05
-0.001208676496342,-77.01100333431202,80.94930564434843,0.0,-0.0004730285299067,217.18798593123148,0.0,0.7423245960224204,81.09344059538739,-1.4496314721825766e-05,26.80696638030943,163.82457115713996,0.1766638419257121,-0.0019686375556702,0.001968614468777,-163.8236659379183,8.318368749439911e-07,0.0,-3.188754310925632e-07,0.0024097404822493,80.94930580665174,9.623028108076309e-08,5007.927370634802,81.09344147456012,-1.2274139645923709e-08,-0.0292411935268865,0.001305506486535,-196.2701044000419,6.283185294905446,217.18746590838407,0.0119254752647124,196.27047815692276,-0.0004730283949759,-4865.050690193653,0.0013055177087209,-0.0024097577680378,2.6624353640102663e-08,-77.01057361751224,-2.913450087236635e-07,1.4062718747357582e-05
-0.0012085361179911,-77.01049670176285,80.94966557360475,0.0,-0.0004730247197883,217.15518299460356,0.0,0.6862848511642701,81.09378500822386,-1.4530165099365678e-05,26.80708545142545,163.82464043424457,0.1766560108142301,-0.0019686414999226,0.0019686184978926,-163.82373875931302,8.281112340461663e-07,0.0,-3.17728178373316e-07,0.0024097425643767,80.94966573518955,9.58405864334822e-08,5008.195326551224,81.09378588270611,-1.2229961029045862e-08,-0.0292411932613357,0.0013053115862747,-196.2705651726688,6.283185294949625,217.1546687463281,0.0118836803078296,196.2709371465329,-0.0004730245850631,-4865.058527781671,0.0013053227502641,-0.0024097597840926,2.649702197749904e-08,-77.010068471725,-2.903848320335432e-07,1.4017540502332615e-05
-0.001208396189234,-77.00999221076987,80.95002424120959,0.0,-0.0004730209248452,217.12250608938376,0.0,0.6296274962629231,81.09412821581915,-1.4553027185398578e-05,26.807204105288665,163.82470976141673,0.1766482071377312,-0.0019686454333155,0.0019686225158677,-163.8238116301993,8.249440494629461e-07,0.0,-3.1658001987221e-07,0.0024097446464205,80.95002440203945,9.544024555915907e-08,5008.463283655512,81.09412908714091,-1.2185754074135454e-08,-0.0292411929970685,0.0013051174029585,-196.27102522409055,6.2831852949938325,217.12199323583735,0.0118420420379157,196.27139550017125,-0.0004730207906423,-4865.066365404351,0.001305128527543,-0.0024097618008775,2.6369371080968487e-08,-77.00956549089396,-2.894286260754906e-07,1.3972747032765184e-05
-0.0012082567066338,-77.00948967872439,80.95038165196708,0.0,-0.0004730171435761,217.0899452714653,0.0,0.5724035191134935,81.09447022039791,-1.4564765392719678e-05,26.807322343418488,163.82477914847146,0.1766404307028323,-0.0019686493557785,0.001968626522884,-163.8238845633397,8.215443327732319e-07,0.0,-3.154314105759507e-07,0.0024097467270928,80.95038181205257,9.504080286824439e-08,5008.7312419435,81.0944710885587,-1.2141536574793317e-08,-0.0292411927340747,0.0013049239054271,-196.27148444952488,6.28318529503805,217.08943421090007,0.0118005513614103,196.2718530168943,-0.0004730170098059,-4865.07420306157,0.0013049349905813,-0.0024097638161994,2.6242213849135706e-08,-77.0090644542566,-2.8847642317927065e-07,1.392826831727314e-05
-0.0012081176673333,-77.00898904270946,80.95073781037914,0.0,-0.0004730133757381,217.0574985112613,0.0,0.5146644174329812,81.09481102571449,-1.4565734971045542e-05,26.80744016727709,163.82484858619412,0.1766326814672609,-0.0019686532671877,0.0019686305189393,-163.8239575672576,8.181199844855101e-07,0.0,-3.142828140375296e-07,0.0024097488056754,80.95073796972332,9.464537904434713e-08,5008.999201411045,81.0948118907125,-1.2097325984740091e-08,-0.0292411924723488,0.0013047310837322,-196.2719427774788,6.28318529508226,217.0569892171783,0.0117592056575263,196.2723096162686,-0.0004730132424132,-4865.08204075321,0.0013047421294263,-0.0024097658293581,2.611570772019964e-08,-77.00856530965152,-2.875281937947829e-07,1.3884052825395398e-05
-0.0012079790689594,-77.00849028459007,80.951092720876,0.0,-0.0004730096212447,217.025165138862,0.0,0.456462152515544,81.09515063600105,-1.4556062198494149e-05,26.80755757831036,163.82491806760672,0.1766249593749468,-0.0019686571674632,0.0019686345039567,-163.82403063716555,8.146636239174861e-07,0.0,-3.1313470475426814e-07,0.0024097508813347,80.95109287948307,9.425481158181679e-08,5009.267162054012,81.09515149785334,-1.2053139939630553e-08,-0.0292411922118845,0.0013045389345505,-196.2724001419624,6.283185295126446,217.02465760118312,0.0117180041341917,196.27276523171088,-0.0004730094883652,-4865.089878479148,0.0013045499409998,-0.0024097678395298,2.598986549100865e-08,-77.00806803672869,-2.86583892304264e-07,1.3840053846475628e-05
-0.0012078409095942,-77.00799339449297,80.95144638786283,0.0,-0.0004730058800456,216.9929448130537,0.0,0.3978491024711136,81.09548905558786,-1.453589257768412e-05,26.807674577958217,163.82498758485266,0.1766172643472141,-0.0019686610565271,0.0019686384778303,-163.82410376318865,8.111813122812016e-07,0.0,-3.119875371825065e-07,0.0024097529531328,80.95144654573761,9.386947924982201e-08,5009.535123868284,81.0954899143055,-1.2008995370780616e-08,-0.0292411919526746,0.0013043474560301,-196.27285646697823,6.283185295170591,216.99243902449533,0.0116769463679165,196.2732197882136,-0.0004730057476106,-4865.097716239264,0.0013043584233981,-0.0024097698457826,2.5864732702452755e-08,-77.00757262602822,-2.856434679701521e-07,1.3796226644112096e-05
-0.0012077031877574,-77.00749836320003,80.95179881572992,0.0,-0.0004730021520904,216.96083716004867,0.0,0.3388780150885098,81.09582628875668,-1.4505446480142031e-05,26.807791167656436,163.82505712783342,0.1766095962940385,-0.0019686649342838,0.0019686424404337,-163.8241769324984,8.076743398318338e-07,0.0,-3.108417499122599e-07,0.0024097550201044,80.95179897287746,9.348963925130358e-08,5009.803086849755,81.09582714434933,-1.1964908579730007e-08,-0.0292411916947121,0.0013041566458949,-196.27331167078268,6.283185295214678,216.9603331128986,0.0116360318894168,196.2736732050581,-0.0004730020200977,-4865.10555403344,0.0013041675743474,-0.0024097718471616,2.5740342133380833e-08,-77.00707906832166,-2.84706866890454e-07,1.3752528414062343e-05
-0.0012075659023839,-77.00700517950165,80.95215000885058,0.0,-0.0004729984373268,216.9288418450618,0.0,0.2796019603658642,81.09616233980196,-1.4465067702131285e-05,26.807907348836128,163.82512668401188,0.1766019551222965,-0.0019686688006179,0.0019686463916226,-163.82425012983117,8.041505464061506e-07,0.0,-3.096977626027532e-07,0.002409757081311,80.95215016527607,9.311548529643125e-08,5010.071050994338,81.09616319227779,-1.1920895196844654e-08,-0.0292411914379892,0.00130396650223,-196.27376567059625,6.283185295258691,216.9283395322068,0.0115952602907184,196.27412540044992,-0.0004729983057757,-4865.113391861554,0.001303977391925,-0.0024097738427377,2.5616716001884763e-08,-77.00658735250325,-2.837740331190867e-07,1.3708918634437894e-05
-0.0012074290528002,-77.00651383135312,80.95249997158194,0.0,-0.0004729947356947,216.89695844714984,0.0,0.2200742827514836,81.09649721294505,-1.4415100248316228e-05,26.808023122924,163.82519623876587,0.1765943407375414,-0.0019686726553984,0.0019686503312372,-163.82432333798505,8.006040028744284e-07,0.0,-3.0855597531854894e-07,0.0024097591358478,80.95250012729099,9.27470974787814e-08,5010.339016297956,81.09649806231147,-1.1876970052950711e-08,-0.0292411911824984,0.0013037770224236,-196.2742183843005,6.283185295302617,216.89645786161725,0.0115546310417859,196.2745762934012,-0.0004729946045824,-4865.121229723489,0.0013037878735191,-0.0024097758316188,2.5493867005886836e-08,-77.00609746640113,-2.828449091833597e-07,1.3665359383953952e-05
-0.0012072926386964,-77.00602430563742,80.95284870826215,0.0,-0.0004729910471374,216.8651866113077,0.0,0.160348553137181,81.09683091244,-1.435605111781042e-05,26.808138491341783,163.82526577577494,0.176586753045948,-0.0019686764984824,0.0019686542591062,-163.82439653801998,7.970444624869761e-07,0.0,-3.074167616533584e-07,0.0024097611828575,80.95284886326009,9.238450523606986e-08,5010.606982756545,81.09683175870404,-1.1833147046830704e-08,-0.0292411909282317,0.0013035882045181,-196.2746697316693,6.283185295346439,216.86468774654483,0.0115141437165457,196.2750258050446,-0.0004729909164643,-4865.129067619127,0.0013035990171666,-0.0024097778129611,2.5371799897592985e-08,-77.00560939738351,-2.819194372514081e-07,1.3621815544700954e-05
-0.0012071566600979,-77.00553658897904,80.95319622321216,0.0,-0.0004729873715967,216.83352593454404,0.0,0.1004785206482575,81.09716344247903,-1.4288435634423863e-05,26.80825345550672,163.82533527736797,0.1765791919533803,-0.0019686803297185,0.0019686581750502,-163.8244697097314,7.934741195534614e-07,0.0,-3.0628047102453365e-07,0.0024097632215272,80.95319637750445,9.202763921950427e-08,5010.874950366061,81.0971642856473,-1.1789439107973353e-08,-0.0292411906751814,0.001303400046026,-196.2751196346939,6.283185295390148,216.8330287842035,0.0114737978195086,196.2754738587752,-0.0004729872413604,-4865.136905548349,0.0013034108203772,-0.0024097797859682,2.525051245117367e-08,-77.00512313172582,-2.809975596346614e-07,1.3578254983310002e-05
-0.0012070211173337,-77.00505066720449,80.9535425207338,0.0,-0.0004729837090143,216.8019760466205,0.0,0.0405180642728473,81.09749480726828,-1.4212825877202376e-05,26.80836801683114,163.82540472480778,0.1765716573665322,-0.0019686841489495,0.0019686620788843,-163.8245428318164,7.898922878704955e-07,0.0,-3.051474221536916e-07,0.0024097652510983,80.95354267432579,9.167639451888113e-08,5011.142919122471,81.09749564734749,-1.1745858035084704e-08,-0.0292411904233398,0.0013032125448977,-196.27556801831832,6.283185295433729,216.80148060427453,0.0114335928962519,196.27592038119903,-0.0004729835792142,-4865.144743511039,0.001303223281101,-0.0024097817498987,2.5129996547050147e-08,-77.00463865553871,-2.800792196928373e-07,1.35346487011958e-05
-0.0012068860110059,-77.00456652610681,80.95388760511138,0.0,-0.0004729800593333,216.77053656447677,0.0,-0.0194788556255211,81.0978250109709,-1.4129856480544684e-05,26.808482176722947,163.8254740985007,0.1765641491917945,-0.0019686879560146,0.0019686659704217,-163.82461588230527,7.863045147517161e-07,0.0,-3.04017903890656e-07,0.002409767270868,80.95388775800845,9.133061578384956e-08,5011.410889021757,81.09782584796753,-1.1702414545809573e-08,-0.0292411901726991,0.0013030256988061,-196.27601481097545,6.283185295477172,216.7700428240126,0.0113935284822708,196.27636530225772,-0.000472979929966,-4865.152581507076,0.0013030363970058,-0.0024097837040659,2.5010239154522533e-08,-77.00415595460262,-2.7916436196218216e-07,1.3490970887820516e-05
-0.0012067513419561,-77.00408415072775,80.9542314806109,0.0,-0.0004729764224933,216.73920711119385,0.0,-0.0794582458686099,81.09815405773998,-1.404016754080089e-05,26.808595936585306,163.82554337826568,0.176556667336136,-0.0019686917507511,0.0019686698494747,-163.8246888386851,7.827084439780253e-07,0.0,-3.028921764461707e-07,0.002409769280194,80.95423163281818,9.099010830990286e-08,5011.678860059911,81.09815489166053,-1.1659118214636882e-08,-0.0292411899232519,0.0013028395055703,-196.2764599450476,6.283185295520468,216.7387150665961,0.0113536041138196,196.2768085560534,-0.0004729762935577,-4865.160419536348,0.0013028501659086,-0.0024097856478465,2.489122307333308e-08,-77.00367501405262,-2.7825293283258134e-07,1.3447199057047796e-05
-0.0012066171112323,-77.00360352606414,80.95457415147972,0.0,-0.0004729727984364,216.7079872901097,0.0,-0.1393661290536877,81.09848195169826,-1.3944507789590169e-05,26.80870929781669,163.82561254356096,0.1765492117069813,-0.0019686955329979,0.0019686737158561,-163.82476167812123,7.791160966618339e-07,0.0,-3.017704637643676e-07,0.0024097712784979,80.95457430300225,9.065460398969725e-08,5011.946832232945,81.09848278254941,-1.1615977336263241e-08,-0.0292411896749909,0.0013026539629081,-196.2769033574373,6.283185295563609,216.7074969352974,0.0113138193200648,196.27725008124932,-0.0004729726699292,-4865.168257598736,0.0013026645855274,-0.002409787580682,2.477292763188872e-08,-77.00319581888343,-2.773448810609265e-07,1.3403314128454833e-05
-0.001206483320055,-77.0031246375508,80.9549156219472,0.0,-0.0004729691871084,216.67687675186423,0.0,-0.1991485921295345,81.09880869696524,-1.3843566808679324e-05,26.8088222618111,163.82568157363875,0.1765417822117404,-0.0019686993025951,0.0019686775693842,-163.82483437776415,7.755248590676302e-07,0.0,-3.006529620464284e-07,0.002409773265268,80.95491577278959,9.032384425220577e-08,5012.2148055368825,81.09880952475373,-1.1572999132684009e-08,-0.029241189427909,0.0013024690687695,-196.27734498998387,6.283185295606587,216.6763880811931,0.0112741736706245,196.27768982136087,-0.0004729690590306,-4865.1760956941225,0.0013024796538074,-0.0024097895020787,2.4655329202668227e-08,-77.00271835482154,-2.764401580153743e-07,1.3359300308450312e-05
-0.0012063499697847,-77.00264747033778,80.95525589622535,0.0,-0.0004729655884534,216.64587512175785,0.0,-0.2587518349146196,81.09913429762526,-1.373806660435066e-05,26.808934829958066,163.82575044777388,0.1765343787578891,-0.0019687030593871,0.0019686814098832,-163.82490691499947,7.719344614031172e-07,0.0,-2.995398376283377e-07,0.0024097752400594,80.95525604639252,8.999757042703846e-08,5012.482779967758,81.099135122358,-1.1530189720086944e-08,-0.0292411891819993,0.0013022848209391,-196.27778478965223,6.283185295649396,216.64538812932443,0.0112346667077886,196.278127724882,-0.0004729654607991,-4865.183933822395,0.0013022953685348,-0.0024097914116077,2.4538402219781274e-08,-77.00224260658081,-2.755387176730631e-07,1.3315145097448974e-05
-0.0012062170618881,-77.00217200911717,80.95559497850839,0.0,-0.0004729620024115,216.61498200521336,0.0,-0.3181222185134643,81.09945875773536,-1.3628750500576786e-05,26.809047003642505,163.82581914547498,0.1765270012536338,-0.0019687068032241,0.0019686852371832,-163.8249792675551,7.683472614306836e-07,0.0,-2.984312259027247e-07,0.0024097772024967,80.95559512800459,8.96754610609969e-08,5012.750755521624,81.09945957941939,-1.1487554071605413e-08,-0.0292411889372554,0.001302101217146,-196.27822270890132,6.283185295692032,216.61449668551637,0.011195297952443,196.2785637459945,-0.0004729618751805,-4865.191771983438,0.001302111727433,-0.0024097933089136,2.4422120480912128e-08,-77.001768559361,-2.746405168651648e-07,1.327083936738711e-05
-0.0012060845979057,-77.0016982389742,80.95593287297194,0.0,-0.0004729584289277,216.58419703829117,0.0,-0.3772063135882946,81.09978208134336,-1.3516390681916387e-05,26.80915878424464,163.82588764666667,0.1765196496075597,-0.0019687105339635,0.0019686890511236,-163.82505141365277,7.647703401295886e-07,0.0,-2.973272336326955e-07,0.0024097791522761,80.95593302180137,8.935718924310267e-08,5013.018732194548,81.09978289998614,-1.144509605875502e-08,-0.0292411886936708,0.0013019182552879,-196.2786587061179,6.28318529573449,216.5837133854691,0.0111560669688128,196.2789978446044,-0.0004729583021175,-4865.199610177135,0.0013019287284034,-0.0024097951937091,2.4306455982999833e-08,-77.0012961982057,-2.7374551578229905e-07,1.3226377203518415e-05
-0.0012059525794201,-77.00122614593687,80.95626958377468,0.0,-0.0004729548679517,216.55351986898293,0.0,-0.4359509484415297,81.10010427247892,-1.3401701208158308e-05,26.809270173140384,163.8259559318,0.1765123237281534,-0.0019687142514707,0.0019686928515555,-163.82512333235272,7.612010996975195e-07,0.0,-2.962279420275355e-07,0.0024097810891616,80.95626973194132,8.904247969701715e-08,5013.286709982605,81.10010508808799,-1.1402818658516374e-08,-0.0292411884512396,0.0013017359333057,-196.27909274550908,6.283185295776768,216.55303787766732,0.0111169733232471,196.27942998626364,-0.0004729547415615,-4865.207448403374,0.0013017463693815,-0.0024097970657715,2.4191380487481904e-08,-77.00082550938247,-2.7285367756930615e-07,1.3181755702296114e-05
-0.0012058210080264,-77.00075571570369,80.95660511505865,0.0,-0.0004729513194265,216.52295011811668,0.0,-0.4943032568669877,81.10042533513916,-1.3285425070965837e-05,26.80938117170116,163.8260239820865,0.1765050235242334,-0.0019687179556214,0.0019686966383406,-163.82519500360016,7.576441054225822e-07,0.0,-2.951334080349017e-07,0.0024097830129829,80.95660526256626,8.87310160807698e-08,5013.554688881886,81.1004261477224,-1.1360723903660036e-08,-0.0292411882099561,0.0013015542490114,-196.27952479708256,6.283185295818862,216.52246978277265,0.0110780165574474,196.27986014239812,-0.0004729511934534,-4865.215286662037,0.0013015646481799,-0.0024097989249483,2.4076866856005225e-08,-77.0003564780986,-2.7196496837178894e-07,1.3136974994656889e-05
-0.0012056898853028,-77.00028693429242,80.95693947094833,0.0,-0.0004729477833016,216.4924874226101,0.0,-0.5522107257257479,81.10074527330602,-1.3168259060024107e-05,26.80949178129384,163.82609177960174,0.1764977489051571,-0.0019687216463014,0.0019687004113543,-163.8252664084044,7.540984700854215e-07,0.0,-2.940436661286331e-07,0.0024097849236412,80.95693961780032,8.842252329938124e-08,5013.8226688885015,81.10074608287152,-1.1318813011142105e-08,-0.0292411879698148,0.0013013732003044,-196.27995483707585,6.283185295860773,216.4920087376463,0.0110391962256997,196.2802882904044,-0.0004729476577453,-4865.223124953015,0.0013013835626976,-0.0024098007711511,2.3962888133867557e-08,-76.99988909089022,-2.7107935729113254e-07,1.3092038010804315e-05
-0.0012055592127836,-76.9998197885107,80.95727265555186,0.0,-0.0004729442595259,216.4621314116557,0.0,-0.6096212422044334,81.10106409093214,-1.3050894768860193e-05,26.80960200328091,163.82615930741227,0.1764904997803379,-0.0019687253234087,0.0019687041704854,-163.82533752899295,7.50566837701955e-07,0.0,-2.929587312890894e-07,0.0024097868210996,80.95727280175178,8.811673843185289e-08,5014.090649998567,81.10106489748826,-1.1277086498072901e-08,-0.0292411877308104,0.0013011927849846,-196.28038284765685,6.283185295902499,216.4616543718136,0.0110005118759719,196.2807144134148,-0.0004729441343804,-4865.2309632761935,0.0013012031107321,-0.0024098026043542,2.3849417605108004e-08,-76.99942333418294,-2.7019681601130176e-07,1.3046950334934809e-05
-0.0012054289919328,-76.9993542649912,80.9576046729607,0.0,-0.0004729407480444,216.43188171383457,0.0,-0.6664831407133479,81.10138179195046,-1.293399125358106e-05,26.80971183902025,163.82622654974176,0.1764832760598058,-0.0019687289868539,0.0019687079156366,-163.82540834880848,7.470516501762e-07,0.0,-2.918786000675872e-07,0.0024097887053845,80.9576048185114,8.78133716321994e-08,5014.358632208218,81.10138259550575,-1.1235544132038013e-08,-0.029241187492938,0.0013010130008783,-196.28080881687785,6.283185295944042,216.43140631365023,0.0109619630536686,196.2811385005753,-0.0004729406233135,-4865.238801631458,0.0013010232901101,-0.0024098044245958,2.373643061050684e-08,-76.99895919534798,-2.693173190593121e-07,1.3001720110150168e-05
-0.0012052992241208,-76.99889035191725,80.95793552724952,0.0,-0.0004729372488158,216.4017379929318,0.0,-0.7227452493818827,81.10169838029495,-1.2818152507172618e-05,26.80982128986532,163.82629349201568,0.1764760776537862,-0.0019687326365608,0.0019687116467263,-163.8254788526918,7.435488515047369e-07,0.0,-2.9080325317263106e-07,0.0024097905765823,80.95793567215419,8.751219993421588e-08,5014.626615513601,81.10169918085839,-1.1194185150591908e-08,-0.029241187256193,0.0013008338460815,-196.2812327387111,6.283185295985401,216.4012642268552,0.0109235493407668,196.28156054661727,-0.0004729371244928,-4865.246640018699,0.0013008440989285,-0.0024098062319702,2.3623903173156784e-08,-76.9984966618287,-2.6844084349567106e-07,1.2956357696849533e-05
-0.0012051699106024,-76.99842803680099,80.95826522247836,0.0,-0.0004729337617838,216.3716998599075,0.0,-0.7783569361098146,81.10201385984777,-1.2703977010621096e-05,26.80993035716516,163.82636012098297,0.1764689044727126,-0.0019687362724669,0.0019687153636878,-163.82554902697717,7.400620581579826e-07,0.0,-2.8973265810179064e-07,0.0024097924348333,80.95826536673964,8.721300121160007e-08,5014.894599910876,81.10201465742837,-1.1153008302679392e-08,-0.0292411870205708,0.0013006553183025,-196.28165461255915,6.283185296026578,216.37122772262413,0.0108852702607532,196.2819805517076,-0.0004729336378696,-4865.2544784378015,0.0013006655348924,-0.0024098080266257,2.3511813432650717e-08,-76.99803572167903,-2.675673686065261e-07,1.2910875566497148e-05
-0.0012050410524971,-76.99796730819133,80.95859376269021,0.0,-0.000472930286902,216.34176695435903,0.0,-0.8332681541327517,81.10232823448786,-1.2592010212280527e-05,26.810039042264144,163.82642642477367,0.176461756427775,-0.0019687398945239,0.0019687190664695,-163.82561885943318,7.365915538692156e-07,0.0,-2.88666769577782e-07,0.0024097942803335,80.95859390631072,8.691554201233947e-08,5015.162585396216,81.1023290290949,-1.1112011836222197e-08,-0.0292411867860672,0.001300477415465,-196.2820744434452,6.283185296067575,216.3412964405524,0.0108471253683456,196.28239852147036,-0.0004729301633944,-4865.262316888657,0.0013004875959269,-0.0024098098087649,2.3400140351254094e-08,-76.99757636324067,-2.666968759924559e-07,1.2865288130174902e-05
-0.0012049126507715,-76.99750815621397,80.95892115191322,0.0,-0.0004729268241289,216.31193893509524,0.0,-0.8874294870609081,81.10264150807716,-1.2482744003710584e-05,26.810147346502387,163.8264923929247,0.1764546334299222,-0.0019687435026977,0.0019687227550368,-163.82568833945533,7.331366943668833e-07,0.0,-2.876055340846913e-07,0.002409796113324,80.95892129489538,8.661966280223166e-08,5015.430571965809,81.10264229972015,-1.1071193713463341e-08,-0.0292411865526781,0.0013003001355179,-196.2824922414446,6.2831852961083925,216.3114700393408,0.010809114236888,196.28281446649945,-0.0004729267010263,-4865.270155371152,0.0013003102799793,-0.0024098115786338,2.328886557650012e-08,-76.99711857672473,-2.658293490995912e-07,1.2819611346043352e-05
-0.0012047847062237,-76.99705056965396,80.9592473941603,0.0,-0.0004729233734126,216.2822154114745,0.0,-0.940792193350365,81.10295368444619,-1.237664928842274e-05,26.81025527121526,163.8265580164892,0.1764475353910514,-0.0019687470969689,0.0019687264293686,-163.82575745794676,7.296995454732015e-07,0.0,-2.865488880849746e-07,0.0024097979340919,80.95924753650652,8.632516199159524e-08,5015.698559615854,81.10295447313484,-1.1030551524010928e-08,-0.0292411863203997,0.0013001234762675,-196.28290802145844,6.283185296149035,216.2817481284397,0.0107712363851164,196.28322840213417,-0.0004729232507126,-4865.277993885175,0.0013001335848565,-0.0024098133365244,2.3177971715418306e-08,-76.99666235085628,-2.649647733158955e-07,1.277386273058359e-05
