pitchrate,y,longslipFL,yaw,signal,brake,FL,FxFR,ax,x,sideslipFL,FxFL,pitch,vy,sideslipFR,roll,yawrate,sideslipRL,RL,longslipFR,FR,gas,az,longslipRR,steeringangel,FxRL,FyRL,FxRR,vx,RR,FyFR,sideslipRR,signal,rollrate,FyRR,longslipRL,ay,FyFL,slip,slip1
0.0004572662913223,-4852.663341401024,-0.0004927532804554,-0.0334931187065355,0.0,0.0,36.13156844406986,-80.51582595383157,0.2265770092213442,4616.635193297916,0.0024101578045432,-80.53989538005064,-0.0014852152506354,2.8901052767318277e-06,-0.0024120110300054,-1.306909884189222e-05,1.1318967650365837e-05,0.0019544306097392,36.21198692519335,-0.000492757908745,36.131846273017366,0.13825988660024,-0.0002903574170765,0.0017137487924761,0.0,288.45631342412474,-164.4112725451148,288.48067188768573,11.965754907277343,36.21205702104008,197.149966328746,-0.0019563152191828,-0.1841261618214066,5.514886874388678e-06,164.52332384039633,0.0017131082703511,0.0001281351607196,-197.0544636949662,2.1070087840283842e-07,2.1070087840283842e-07
0.00045466400187,-4852.667348745051,-0.000492634185893,-0.03349300567717,0.0,0.0,36.138400420534246,-80.50051633318536,0.2252790873857441,4616.754796305572,0.0024101732301339,-80.52433952984696,-0.0014806569111859,2.8187002247641497e-06,-0.0024120556369101,-1.3013676342851544e-05,1.1289057234115972e-05,0.0019545857193585,36.218606265866825,-0.0004926397833117,36.13867958786019,0.1381246135365689,-0.0002873264388657,0.0017076260228585,0.0,287.41236609096376,-164.4167142394994,287.43655263935807,11.968014912733612,36.218675964671895,197.16159085817927,-0.0019564705192833,-0.2487872585077874,5.545379761870972e-06,164.52824726351906,0.0017069906526883,0.0001270961544645,-197.067411831939,2.0486142082728012e-07,2.0486142082728012e-07
0.0004520748968593,-4852.6713568306295,-0.0004925164330715,-0.0334928929435062,0.0,0.0,36.14519322621873,-80.48516741470915,0.2239885576009329,4616.87442182902,0.0024101769050269,-80.50899833287006,-0.001476124522128,2.7567795390678067e-06,-0.0024121115008626,-1.2958558520283054e-05,1.1261799826249591e-05,0.0019547354108244,36.22518751477637,-0.000492521687906,36.145473798972304,0.1379901165374519,-0.0002843330627289,0.001701537675728,0.0,286.37437055341246,-164.42169738571178,286.3983758525384,11.970261971573995,36.2252569532991,197.17492185361016,-0.0019566294008422,-0.3124136731042963,5.471480465082013e-06,164.53356237863966,0.0017009072438802,0.0001290629953071,-197.0784999237341,1.9981301218027562e-07,1.9981301218027562e-07
0.0004495009208628,-4852.675365653256,-0.000492399651151,-0.0334927804246674,0.0,0.0,36.15194718807344,-80.4698733545472,0.2227042552251669,4616.99406973928,0.0024101816195878,-80.49376805000718,-0.001471617947851,2.7226150186410515e-06,-0.0024121658804359,-1.2904539914628357e-05,1.1245669892207332e-05,0.0019548822935618,36.23173036501932,-0.0004924037983643,36.152229024110575,0.1378563917967124,-0.0002805500623219,0.001695469539219,0.0,285.3414998538786,-164.42635220169757,285.36535073978195,11.972496156825262,36.23179969711798,197.18888528407828,-0.0019567892338164,-0.3747224565536084,5.3430108803910726e-06,164.53913902974907,0.001694843479424,0.0001325872638386,-197.08880414946805,1.9707161852513139e-07,1.9707161852513139e-07
0.0004469817437181,-4852.679375208343,-0.0004922809277943,-0.0334926679978714,0.0,0.0,36.15866240193795,-80.45441456346809,0.2214113960099366,4617.1137399078725,0.0024101938875854,-80.47836313791461,-0.0014671368693513,2.718550117864073e-06,-0.0024122141044858,-1.285174027278815e-05,1.1241953255096406e-05,0.0019550294058035,36.23823145197581,-0.0004922839820185,36.158945282681806,0.1377235442822487,-0.000275962405825,0.0016893267908527,0.0,284.3015203013094,-164.4308962302485,284.32526516726074,11.97471747563471,36.23830073302768,197.2027346362705,-0.0019569461518036,-0.4354352068990368,5.231492254144529e-06,164.5447369791373,0.001688705011015,0.0001354495050307,-197.0991233484624,1.9683008486321528e-07,1.9683008486321528e-07
0.0004445800306291,-4852.683385491283,-0.00049216189561,-0.033492555550328,0.0,0.0,36.16533841704168,-80.43877088117773,0.2201124804736537,4617.233432205686,0.0024102147407142,-80.46276580272176,-0.0014626803753862,2.7397268830227814e-06,-0.0024122587915422,-1.279995532149116e-05,1.1248332912623572e-05,0.0019551762642697,36.24469269759527,-0.0004921639701423,36.16562211693224,0.1375917947689349,-0.000272722696254,0.001683171784554,0.0,283.2561136463419,-164.43543845054404,283.2797429383887,11.976925832784078,36.24476198777893,197.2162590739579,-0.0019570993349127,-0.4942793335823822,5.13663651625503e-06,164.55015715739702,0.0016825541486931,0.0001377837672714,-197.10988380039169,1.9868404989281346e-07,1.9868404989281346e-07
0.0004423267029924,-4852.6873964975,-0.0004920427427073,-0.0334924429969909,0.0,0.0,36.17197506528707,-80.42309656044647,0.2188136543393542,4617.35314650297,0.0024102424936931,-80.4471153269269,-0.0014582470968046,2.779195920248536e-06,-0.0024123017959548,-1.2749069983018064e-05,1.126193594183566e-05,0.0019553219167778,36.25111468444887,-0.000492043993623,36.172259384827846,0.1374611177384846,-0.000270441338973,0.0016770236085231,0.0,282.21050954349226,-164.43994776583187,282.2340306902467,11.979121198382604,36.251184029688496,197.229531837288,-0.001957249179215,-0.5509893060362567,5.049824843934836e-06,164.55533886287728,0.0016764100860918,0.000139534095777,-197.1211686261397,2.02055314662147e-07,2.02055314662147e-07
0.0004402298939521,-4852.691408222484,-0.0004919239809313,-0.0334923302798886,0.0,0.0,36.17857234287761,-80.40747189853069,0.217518360867426,4617.4728826699575,0.0024102756451241,-80.43149093111876,-0.0014538354905798,2.8307866892855343e-06,-0.002412344051588,-1.2699029691232198e-05,1.128024221829397e-05,0.0019554658122088,36.2574979955671,-0.0004919246070689,36.17885711993589,0.1373314237060684,-0.0002689156587372,0.0016708968262566,0.0,281.167640083427,-164.44436834842068,281.19106363425567,11.98130358900262,36.25756742477991,197.24264737077303,-0.0019573960442603,-0.6053078808064988,4.966888167460024e-06,164.560278534845,0.0016702873294978,0.0001407963136676,-197.13292180552017,2.064306742548616e-07,2.064306742548616e-07
0.0004382839812624,-4852.695420661773,-0.0004918057683649,-0.0334922173635628,0.0,0.0,36.1851303682766,-80.39193280245172,0.2162285356168,4617.592640577209,0.0024103130270249,-80.41593260224472,-0.0014494440139563,2.8897979783788896e-06,-0.0024123860777228,-1.2649804461730258e-05,1.1301219957465987e-05,0.0019556077380286,36.26384304686876,-0.0004918059481535,36.18541547966706,0.1372026303160532,-0.0002679894170209,0.0016647986552711,0.0,280.1291577020489,-164.44865984174848,280.15249069447816,11.98347304903024,36.26391257390187,197.25567346827472,-0.0019575401762664,-0.6569873014706333,4.886529843147068e-06,164.56498701716615,0.0016641930978579,0.0001416801402993,-197.1450591624016,2.114193897244405e-07,2.114193897244405e-07
0.0004364755321389,-4852.699433810966,-0.0004916882219422,-0.0334921042302727,0.0,0.0,36.19164932370693,-80.37649964369488,0.2149452008144686,4617.712420095817,0.0024103536758979,-80.40046612614367,-0.0014450712272018,2.9528319956760823e-06,-0.0024124282674694,-1.2601368823483903e-05,1.1323306413618586e-05,0.0019557477170584,36.27015017646831,-0.0004916880581545,36.19193468153812,0.137074678685915,-0.0002675482974294,0.0016587328470023,0.0,279.09594103340544,-164.4528045782953,279.11918839789377,11.985629637955771,36.27021980477481,197.26865639398363,-0.0019576817806047,-0.7057904656750096,4.808804525999484e-06,164.56947809010416,0.0016581311560027,0.0001422799180813,-197.15750076856264,2.1673927985900539e-07,2.1673927985900539e-07
0.0004347870167077,-4852.703447665706,-0.0004915713786518,-0.0334919908753479,0.0,0.0,36.198129428802936,-80.3611827247892,0.2136688613482033,4617.832221097513,0.0024103967983121,-80.38510363175608,-0.00144071584983,3.0175160437766057e-06,-0.0024124708766326,-1.2553693169771644e-05,1.1345399499592655e-05,0.0019558859170439,36.27641967104637,-0.0004915709948353,36.19841496879632,0.1369475305941892,-0.0002674941135321,0.0016527011749411,0.0,278.0684258349122,-164.45680356161728,278.091591445734,11.987773423098512,36.27648939745486,197.28162945565387,-0.0019578210769572,-0.7514920536964965,4.734342781131911e-06,164.57376802320536,0.0016521032833868,0.0001426705890642,-197.17017440104453,2.2219342375228205e-07,2.2219342375228205e-07
0.000433199091239,-4852.707462221681,-0.0004914552799724,-0.0334918773029502,0.0,0.0,36.20457091897321,-80.34598454411355,0.2123997481414193,4617.952043454729,0.0024104417559178,-80.36985165639264,-0.0014363767880704,3.08224155699484e-06,-0.0024125140035117,-1.2506741295338709e-05,1.1366782686069652e-05,0.0019560225779956,36.28265178707403,-0.0004914547472229,36.20485659945301,0.1368211621413693,-0.0002677352636553,0.001646704382846,0.0,277.04681186437995,-164.46067024599816,277.0698984831583,11.989904475559326,36.28272160411604,197.2946108962327,-0.0019579583219415,-0.793879613044958,4.663755499049064e-06,164.57787662638046,0.0016461102314793,0.0001429089473514,-197.1830203532756,2.276483957822371e-07,2.276483957822371e-07
0.0004316919717875,-4852.711477474618,-0.0004913399379738,-0.0334917635226391,0.0,0.0,36.21097403870027,-80.33090556841515,0.2111379512764038,4618.071887040614,0.0024104879820985,-80.35471249634304,-0.0014320531448733,3.1459491597050685e-06,-0.0024125576723153,-1.2460472269750378e-05,1.1387048649005929e-05,0.0019561579622954,36.288846763377215,-0.0004913393055695,36.21125983430558,0.1366955582398222,-0.0002681826536946,0.0016407426952448,0.0,276.0311769160118,-164.4644247764515,276.0541864427157,11.992022868098676,36.288916661014106,197.3076091560432,-0.0019580938075558,-0.8327545937593682,4.597392129468746e-06,164.5818276068538,0.0016401522326109,0.0001430404880517,-197.195987052644,2.330163574929935e-07,2.330163574929935e-07
0.0004302462534726,-4852.715493420273,-0.0004912253509514,-0.0334916495466814,0.0,0.0,36.21733903605139,-80.3159445411698,0.2098834914130729,4618.191751729047,0.0024105350008519,-80.33968677298147,-0.0014277442194574,3.207986435952664e-06,-0.0024126018255832,-1.2414843097154004e-05,1.1406028021835227e-05,0.0019562923299505,36.295004828544016,-0.000491224661767,36.21762493281216,0.1365707088516251,-0.0002687490425663,0.0016348160827588,0.0,275.0215379088921,-164.46809007466138,275.0444715785481,11.99412867406178,36.29507479549747,197.3206250878941,-0.0019582278430025,-0.8679333292137139,4.535352023987312e-06,164.58564761870775,0.0016342292637161,0.0001431008262,-197.2090297848385,2.382432248249292e-07,2.382432248249292e-07
0.0004288433994073,-4852.719510054438,-0.0004911115159408,-0.0334915353880708,0.0,0.0,36.22366615953804,-80.30109926738015,0.2086363562079607,4618.311637394641,0.0024105824186186,-80.32477413965253,-0.0014234495006239,3.267995425136213e-06,-0.0024126463425863,-1.2369810868468666e-05,1.1423717386691564e-05,0.0019564259262144,36.30112620519626,-0.0004911108016201,36.22395215141522,0.1364466066929134,-0.0002693500115408,0.0016289243955121,0.0,274.01788222969765,-164.4716895239249,274.0407407816427,11.996221966852454,36.301196229959416,197.33365302583547,-0.0019583607359671,-0.8992479574378928,4.477551874029694e-06,164.58936471692624,0.0016283411796913,0.0001431170250315,-197.2221106088145,2.4329932832348084e-07,2.4329932832348084e-07
0.000427466035417,-4852.723527372934,-0.000490998428581,-0.0334914210592301,0.0,0.0,36.22995565642749,-80.2863671999341,0.207396518221637,4618.431543912747,0.0024106299097371,-80.30997354642889,-0.0014191686563348,3.325819822851801e-06,-0.0024126910605142,-1.2325334216369808e-05,1.1440215067058067e-05,0.0019565589755456,36.30721111239469,-0.0004909977085221,36.23024174271718,0.1363232459268647,-0.000269905438202,0.0016230674283912,0.0,273.0201833283348,-164.47524568702775,273.0429671622653,11.998302819684744,36.30728118394443,197.34668223519037,-0.0019584927783852,-0.9265472781736388,4.423791404078833e-06,164.59300686318647,0.0016224877788507,0.0001431085274514,-197.23519768781105,2.481717191488206e-07,2.481717191488206e-07
0.000426098129965,-4852.727545371607,-0.0004908860835901,-0.0334913065712766,0.0,0.0,36.23620777172973,-80.27174569681192,0.2061639434975372,4618.551471159436,0.0024106772010308,-80.29528340426957,-0.0014149015210241,3.381433629137909e-06,-0.0024127357936431,-1.2281374167831042e-05,1.1455671695947962e-05,0.001956691678865,36.313259766967,-0.0004908853649909,36.23649395519065,0.1362006214559041,-0.000270340955113,0.0016172449522636,0.0,272.0284082917741,-164.47877962340667,272.0511175970444,12.000371305470418,36.31332987520005,197.3596985605914,-0.0019586242371465,-0.9496975411252512,4.373806844559136e-06,164.59660076464328,0.0016166688345033,0.0001430886846203,-197.2482641684653,2.528582567683931e-07,2.528582567683931e-07
0.0004247251037415,-4852.731564046327,-0.0004907744737001,-0.0334911919336947,0.0,0.0,36.24242274762739,-80.25723221094574,0.2049385955360895,4618.671419011512,0.0024107240602275,-80.28070162730599,-0.0014106480815226,3.434889950202301e-06,-0.0024127803471655,-1.2237894542787283e-05,1.1470256447363864e-05,0.0019568242124553,36.319272384219175,-0.0004907737546849,36.24270903308423,0.1360787285533995,-0.000270589166457,0.0016114567287,0.0,271.0425214458267,-164.48231053585937,271.0651562995023,12.002427496770927,36.31934252016308,197.3726858704424,-0.0019587553488133,-0.9685831611286309,4.327309831367405e-06,164.60017108570386,0.0016108841100194,0.0001430663831156,-197.26128708378144,2.5736336724181145e-07,2.5736336724181145e-07
0.0004233338930817,-4852.735583392988,-0.0004906635878345,-0.0334910771542754,0.0,0.0,36.24860082316473,-80.24282431545608,0.2037204370599925,4618.7913873465,0.0024107702883221,-80.2662257537307,-0.0014064084621555,3.4862859351172072e-06,-0.0024128245264752,-1.2194862046216749e-05,1.148413607332264e-05,0.0019569567276618,36.32524917829751,-0.0004906628647827,36.24888721641002,0.1359575626783752,-0.0002705905573435,0.0016057025169145,0.0,270.06248603862804,-164.4858555916199,270.0850464764224,12.004471465778972,36.32531933416145,197.38562717931805,-0.0019588863172033,-0.9831073562494668,4.284012824813113e-06,164.60373997340503,0.0016051333659792,0.000143047524746,-197.27424648121823,2.616951377518981e-07,2.616951377518981e-07
0.0004219129802686,-4852.739603407511,-0.0004905534108852,-0.0334909622392141,0.0,0.0,36.25474223402463,-80.22851951310577,0.2025094307511349,4618.911376042648,0.00241081571548,-80.25185323683773,-0.0014021829093953,3.5357395858747485e-06,-0.0024128681426194,-1.2152246178585965e-05,1.1497463017428072e-05,0.0019570893510426,36.33119036235605,-0.000490552686589,36.25502874103861,0.1358371193852821,-0.0002702941114026,0.0015999820771201,0.0,269.0882650200376,-164.48942983446585,269.1107510830514,12.006503284313077,36.33126053148154,197.39850549673088,-0.0019590173128518,-0.9931927051308272,4.243643821807714e-06,164.60732681571386,0.001599416363576,0.0001430351099982,-197.28712477696664,2.658633943362879e-07,2.658633943362879e-07
0.0004204523980338,-4852.743624085837,-0.0004904439303363,-0.033490847193294,0.0,0.0,36.26084721232682,-80.21431511403563,0.2013055395237254,4619.0313849789145,0.0024108601912796,-80.23758164267333,-0.0013979717763587,3.583375169855286e-06,-0.0024129110231328,-1.2110019058038672e-05,1.1510369375214428e-05,0.0019572221846956,36.337096148618606,-0.0004904432091708,36.26113383889793,0.1357173942817577,-0.0002696576777805,0.0015942951721548,0.0,268.11982140594233,-164.4930461477257,268.14223316344584,12.008523023817498,36.33716632537521,197.4113044221499,-0.0019591484737962,-0.9987816202412246,4.205951710116944e-06,164.61094816104156,0.0015937328663936,0.0001430308626554,-197.29990633455915,2.69878492173431e-07,2.69878492173431e-07
0.0004189437127434,-4852.747645423936,-0.0004903351361456,-0.0334907320201016,0.0,0.0,36.2669159865425,-80.20020835723949,0.2001087265956928,4619.151414034971,0.0024109035842243,-80.22340858880037,-0.0013937755073783,3.6293146460674248e-06,-0.0024129530132629,-1.206815521086384e-05,1.1522964855656018e-05,0.0019573553068814,36.34296674838442,-0.0004903344196612,36.26720273814302,0.1355983830095187,-0.0002686481283515,0.0015886415683429,0.0,267.15711845181283,-164.49671525292604,267.1794560069048,12.010530755364048,36.3430369280419,197.42400851998823,-0.0019592799070673,-0.999836734024878,4.170705873821405e-06,164.61461774328208,0.0015880826413759,0.0001430355544738,-197.3125772357274,2.7375060394389417e-07,2.7375060394389417e-07
0.0004173799894284,-4852.751667417794,-0.0004902270200017,-0.0334906167222471,0.0,0.0,36.27294878151847,-80.18619656616093,0.1989189554766589,4619.271463091201,0.0024109457811517,-80.209331641735,-0.0013895946228446,3.673673181112495e-06,-0.0024129939769115,-1.2026631366834734e-05,1.1535337344840388e-05,0.0019574887729108,36.34880237200406,-0.0004902263041694,36.2732356632799,0.1354800812366566,-0.000267241338519,0.0015830210359943,0.0,266.200119740123,-164.50044573774966,266.222383225459,12.01252654965436,36.34887255060041,197.43660358347225,-0.0019594116906219,-0.9963411953252824,4.137694202547128e-06,164.6183465751855,0.001582465459432,0.0001430493348926,-197.32512513133148,2.7748934677022494e-07,2.7748934677022494e-07
0.0004157557412215,-4852.755690063424,-0.0004901195733815,-0.03349050130157,0.0,0.0,36.27894581859734,-80.17227727786477,0.1977361899267387,4619.391532028692,0.0024109866868431,-80.1953482321871,-0.0013854297044859,3.7165573399307897e-06,-0.0024130337969767,-1.1985426279111917e-05,1.1547554979033298e-05,0.0019576226162861,36.3546032288399,-0.0004901188498344,36.27923283524682,0.1353624846548085,-0.0002654220166614,0.0015774333497379,0.0,265.2487892273016,-164.5042441113028,265.2709787980896,12.014510477021997,36.354673403057774,197.44907681092548,-0.0019595438755381,-0.9882988738396709,4.1067204907908505e-06,164.6221430853068,0.0015768810958329,0.0001430720792049,-197.3375391457833,2.811036304577406e-07,2.811036304577406e-07
0.0004140668654734,-4852.75971335686,-0.0004900127853788,-0.033490385759322,0.0,0.0,36.28490731577997,-80.15844824081158,0.1965603939057119,4619.5116207292285,0.0024110262240996,-80.1814556978348,-0.0013812813812282,3.758064905714008e-06,-0.0024130723748481,-1.1944520575804013e-05,1.1559668931796135e-05,0.0019577568500917,36.36036952721802,-0.0004900120471086,36.28519447149453,0.1352455889786698,-0.0002631834018566,0.0015718782887632,0.0,264.3030912696144,-164.5081148853351,264.3252071009958,12.0164826074342,36.36043969427728,197.4614169194958,-0.0019596764883449,-0.9757344707640876,4.077602009821057e-06,164.62601328252092,0.0015713293304298,0.000143103754024,-197.34980980957496,2.846016408640553e-07,2.846016408640553e-07
0.0004123105686763,-4852.763737294161,-0.0004899066421686,-0.0334902700963233,0.0,0.0,36.29083348785037,-80.14470722246125,0.1953915315242732,4619.631729075297,0.0024110643347059,-80.16765151087652,-0.0013771503157577,3.798285561883618e-06,-0.0024131096286608,-1.1903896643010614e-05,1.15717162740823e-05,0.0019578914686281,36.36610147437707,-0.0004899058903657,36.29112078613896,0.13512938994631,-0.0002605268472035,0.0015663556370513,0.0,263.362990641708,-164.5120606790394,263.38503292868575,12.018443010493334,36.36617163194685,197.4736142253282,-0.0019598095333893,-0.9586935342048346,4.050167730529908e-06,164.6299609382119,0.0015658099477516,0.0001431436501217,-197.36192899172275,2.879908946388376e-07,2.879908946388376e-07
0.0004104852822176,-4852.767761871404,-0.0004898011331473,-0.0334901543130925,0.0,0.0,36.29672454643802,-80.13105188894197,0.1942295669989813,4619.751856950072,0.0024111009731104,-80.15393342765445,-0.0013730371918861,3.837302086148483e-06,-0.0024131454985225,-1.1863538535456624e-05,1.1583722390482825e-05,0.0019580264491164,36.37179927641762,-0.0004898003718172,36.29701199020384,0.1350138833200549,-0.0002574613054594,0.0015608651834466,0.0,262.42845255094204,-164.51608234435238,262.45042150534306,12.020391755437815,36.371869422546354,197.48566065870088,-0.0019599429953232,-0.9372423783602656,4.024255593587187e-06,164.6339877795879,0.0015603227370975,0.0001431913086731,-197.37388986590528,2.9127833719318826e-07,2.9127833719318826e-07
0.0004085905708915,-4852.771787084695,-0.0004896962506562,-0.03349003840995,0.0,0.0,36.30258070013073,-80.11747991912533,0.1930744646111742,4619.872004237424,0.0024111361077651,-80.14029940156021,-0.0013689427027993,3.8751917223951815e-06,-0.0024131799438005,-1.182343190401528e-05,1.1595703165048317e-05,0.001958161753571,36.37746313825431,-0.0004896954818458,36.302868291833214,0.1348990648871352,-0.0002540027309305,0.0015554067216559,0.0,261.49944264760035,-164.52017910944352,261.52133849154274,12.02232891114283,36.37753327131416,197.4975497034893,-0.0019600768415354,-0.9114679059154852,3.999709551422159e-06,164.63809368823107,0.0015548674925712,0.0001432463475685,-197.38568692352408,2.9447045529293414e-07,2.9447045529293414e-07
0.0004066270359939,-4852.775812930153,-0.000489591989103,-0.0334899223870996,0.0,0.0,36.30840215464914,-80.10398915023057,0.1919261886717453,4619.992170821907,0.0024111697214635,-80.12674745748973,-0.0013648675402531,3.912027509759007e-06,-0.0024132129411716,-1.178356393454485e-05,1.1607667048575392e-05,0.0019582973307629,36.38309326357182,-0.0004895912098903,36.308689896458176,0.1347849304605509,-0.0002501734145754,0.0015499800501829,0.0,260.57592702857625,-164.52434873589814,260.59774998719405,12.024254546120702,36.3831633822138,197.5092763351935,-0.0019602110245343,-0.8814773335394039,3.976378258067327e-06,164.64227690109675,0.0015494440130661,0.0001433084224026,-197.3973159621698,2.975733861460451e-07,2.975733861460451e-07
0.0004045962147182,-4852.779839403927,-0.0004894883429857,-0.0334898062446896,0.0,0.0,36.31418911307601,-80.0905776971963,0.1907847034905711,4620.112356588758,0.0024112018112731,-80.11327558903008,-0.0013608123847583,3.9478794401802045e-06,-0.0024132444828781,-1.1743923294100724e-05,1.1619616980430674e-05,0.0019584331182207,36.38868985478416,-0.0004894875464477,36.31447700691675,0.1346714758797333,-0.0002460012661994,0.001544584972218,0.0,259.65787223535705,-164.52858768548705,259.6796225324424,12.02616872852103,36.38875995790247,197.52083695526596,-0.0019603454842691,-0.8473978208270253,3.954114830339289e-06,164.64653421138414,0.0015440521021923,0.0001433773075434,-197.4087740547972,3.0059301230474e-07,3.0059301230474e-07
0.000402500477446,-4852.783866502185,-0.0004893853046771,-0.0334896899828593,0.0,0.0,36.31994177609804,-80.07724394192722,0.1896499733503828,4620.232561423892,0.002411232388518,-80.09988178144044,-0.0013567778967866,3.982815358504977e-06,-0.0024132745747587,-1.1704500080814373e-05,1.163155209999186e-05,0.0019585690442406,36.394253112997816,-0.0004893844852638,36.32022982356679,0.1345586970111716,-0.0002415190593138,0.0015392212955123,0.0,258.7452452464691,-164.5328912925699,258.76692310567023,12.02807152613059,36.39432319970226,197.5322293262198,-0.0019604801503607,-0.8093760034874574,3.932777416271888e-06,164.65086116714946,0.0015386915681181,0.0001434530736422,-197.42005949775165,3.0353503514527093e-07,3.0353503514527093e-07
0.000400342924399,-4852.787894221119,-0.000489282863832,-0.0334895736017713,0.0,0.0,36.3256603421848,-80.06398633895874,0.1885219624838719,4620.352785213903,0.0024112614794116,-80.08656421518286,-0.0013527647090062,4.016901540344697e-06,-0.0024133032335001,-1.1665285774398414e-05,1.164346908547597e-05,0.0019587050298945,36.3997832379784,-0.0004892820239042,36.32594854446003,0.1344465897489754,-0.0002367636515615,0.0015338888322555,0.0,257.8380134663144,-164.5372539382528,257.85961911711524,12.029963006373071,36.39985330757515,197.543452520302,-0.0019606149442013,-0.7675774320380716,3.912230442138532e-06,164.65525226603458,0.0015333622233199,0.0001435352250357,-197.4311717278872,3.064050220319594e-07,3.064050220319594e-07
0.0003981272829836,-4852.791922556941,-0.0004891810132838,-0.0334894571016341,0.0,0.0,36.33134500768509,-80.05080328831222,0.1874006350560353,4620.473027846055,0.0024112891185077,-80.07332139791336,-0.0013487734195496,4.050203086425984e-06,-0.0024133304909674,-1.1626273185280245e-05,1.16553629103022e-05,0.0019588409908735,36.405280428123305,-0.0004891801578428,36.331633365593405,0.1343351500153011,-0.000231775194671,0.0015285873988538,0.0,256.93614471584385,-164.541669222828,256.95767839529685,12.03184323630869,36.40535048010117,197.55450683901068,-0.0019607497810413,-0.7221859177252417,3.8923446123894e-06,164.65970114461788,0.0015280638843841,0.000143623523727,-197.44211125410115,3.092084384946751e-07,3.092084384946751e-07
0.00039585780702,-4852.795951505887,-0.0004890797446003,-0.0334893404827156,0.0,0.0,36.33699596692768,-80.03769343343627,0.1862859551499807,4620.593289208281,0.0024113153551945,-80.06015186769426,-0.001344804586298,4.082784142488814e-06,-0.0024133563854174,-1.1587456401594194e-05,1.1667227077189722e-05,0.0019589768392374,36.41074488044005,-0.0004890788848483,36.33728448114754,0.1342243737608227,-0.0002265963462088,0.0015233168156296,0.0,256.0396072204491,-164.5461301343055,256.0610691695637,12.03371228263364,36.41081491445904,197.56539360683604,-0.0019608845719554,-0.6734027878497744,3.872992755352423e-06,164.66420076019247,0.0015227963717991,0.0001437172272133,-197.452879702609,3.119506665994811e-07,3.119506665994811e-07
0.0003935391789091,-4852.7999810642095,-0.000488979071583,-0.0334892237453793,0.0,0.0,36.34261341175736,-80.02465479879922,0.1851778867558826,4620.713569189176,0.0024113402254003,-80.04705505446191,-0.0013408587221576,4.114706938391377e-06,-0.0024133809874588,-1.154883101394076e-05,1.1679049734296194e-05,0.0019591124834483,36.41617679050426,-0.000488978181444,36.34290208427738,0.1341142569648831,-0.0002212714941016,0.0015180769065215,0.0,255.1483696126481,-164.55062915612243,255.1697600332268,12.03557021167952,36.41624680643767,197.57611506458528,-0.001961019227278,-0.62144605312872,3.85400460502569e-06,164.66874361809977,0.0015175595097349,0.0001438174752423,-197.46347975306665,3.146369290303565e-07,3.146369290303565e-07
0.0003911764156489,-4852.804011228189,-0.00048887896843,-0.0334891068900292,0.0,0.0,36.34819753467478,-80.01168700846594,0.1840763937644044,4620.833867677999,0.0024113637896963,-80.03402905582881,-0.001336936291295,4.1460407355913966e-06,-0.0024134043596046,-1.1510393822798217e-05,1.1690834284751595e-05,0.0019592478345131,36.42157635251129,-0.0004888780646744,36.34848636428485,0.1340047956359087,-0.0002158460042295,0.0015128674991816,0.0,254.2624008170993,-164.55515848864232,254.2837200207565,12.037417089412644,36.4216463503632,197.58667591721,-0.0019611536536577,-0.566549490171949,3.835319984354993e-06,164.67332186680792,0.0015123531253679,0.000143924738332,-197.4739134130537,3.172730120141112e-07,3.172730120141112e-07
0.0003887747794774,-4852.8080419941225,-0.000488779442515,-0.0334889899170531,0.0,0.0,36.35374852453587,-79.99878868103673,0.1829814399620903,4620.954184564662,0.0024113861451598,-80.02107323678291,-0.0013330377062862,4.176852503657857e-06,-0.0024134265420602,-1.1472142041903648e-05,1.1702578284100528e-05,0.0019593828058914,36.426943759254,-0.0004887785192762,36.35403751121244,0.1338959858114792,-0.0002103655009429,0.0015076884238514,0.0,253.38167018446347,-164.55971036254857,253.40291843310035,12.039252981433371,36.42701373911036,197.5970789658864,-0.0019612877570589,-0.5089616425899541,3.81688677763521e-06,164.67792727998847,0.0015071770494212,0.0001440369344459,-197.48418620484955,3.198645130612615e-07,3.198645130612615e-07
0.0003863396937843,-4852.812073358329,-0.0004886804901922,-0.0334888728269108,0.0,0.0,36.359266569317256,-79.98595926675401,0.1818929890315345,4621.074519739737,0.0024114073632715,-80.00818638240679,-0.0013291633261313,4.207193345108435e-06,-0.0024134476125138,-1.1434073647039751e-05,1.171427057648546e-05,0.0019595173110279,36.43227920208095,-0.0004886795417981,36.35955571335272,0.1337878235584494,-0.0002048751876132,0.001502539513692,0.0,252.5061473631248,-164.56427694782877,252.5273249232608,12.041077952975431,36.43234916414303,197.6073283060924,-0.0019614214478335,-0.4489447446760989,3.798610038973137e-06,164.6825516196836,0.0015020311152374,0.0001441532204717,-197.49430378129424,3.22415716110078e-07,3.22415716110078e-07
