pitchrate,steeringangel,vx,FL,FyRL,slip,sideslipRR,x,FxFL,FyFL,RL,yawrate,pitch,ax,rollrate,FxFR,FR,longslipRR,signal,FxRL,FyFR,longslipFL,FxRR,sideslipFL,RR,longslipRL,sideslipRL,longslipFR,roll,brake,az,FyRR,gas,slip1,yaw,sideslipFR,vy,signal,ay,y
2.062984815325644e-05,0.0,30.65718252449849,92.57578519291047,-163.2317614955407,-1.838611273235643e-08,-0.0019628049457356,5109.786206406406,-76.76472933790275,-194.9721185435417,92.76787702260292,4.2682775286070525e-08,-0.0014343633261961,0.0229567243949707,1.0940946802091066e-07,-76.7640970305048,92.57578544024676,0.0015988226985728,0.0,265.7582936441454,194.97285454012987,-0.0004739299068304,265.75905229049937,0.0024060726878852,92.7678788274312,0.0015988034845345,0.0019627688191058,-0.0004739297155457,-4.1987041440027657e-07,0.0,-3.245750695117098e-05,163.23327834840828,0.20010801838474,6.283185288793473,-0.0292619609375831,-0.0024061005271153,-5.438894513341267e-07,3.773112024753569,1.467550265294895e-06,-4867.984667129335
2.0573738279087483e-05,0.0,30.657411819265644,92.57647819072136,-163.2318492579277,-1.833403230872604e-08,-0.0019628106304176,5110.092648564213,-76.76396567185073,-194.9728101931875,92.7685442997327,4.254192232129608e-08,-0.0014341573364426,0.0228941897960559,1.0911117513522037e-07,-76.76333508371087,92.57647843727185,0.0015985359351332,0.0,265.7100250658347,194.97354357740664,-0.0004739241756837,265.7107816676407,0.0024060760380172,92.76854609935236,0.0015985167754391,0.001962774608528,-0.0004739239848667,-4.1877796101284267e-07,0.0,-3.236399123181406e-05,163.23336139621964,0.2000924646573529,6.283185288845554,-0.0292619605115304,-0.0024061037939499,-5.423518878346877e-07,3.702381208237564,1.4628143753430163e-06,-4867.993636793619
2.051777799537389e-05,0.0,30.65764048942727,92.57716930080085,-163.23193677815618,-1.8282093030885592e-08,-0.0019628162995996,5110.39909301047,-76.76320408505462,-194.97349995329444,92.7692097586245,4.240145079056596e-08,-0.0014339519069645,0.0228318254175159,1.0881373158232049e-07,-76.76257521153155,92.57716954656772,0.0015982499510354,0.0,265.6618878851258,194.9742307319795,-0.0004739184601615,265.66264244807394,0.0024060793789121,92.76921155305084,0.001598230845523,0.0019627803821685,-0.0004739182698103,-4.176884858995843e-07,0.0,-3.2270675040936785e-05,163.2334442144986,0.2000769533021028,6.283185288897493,-0.0292619600868841,-0.0024061070517702,-5.408184536354388e-07,3.631280156686068,1.4580892268410435e-06,-4868.002606524738
2.0461966768633223e-05,0.0,30.65786853668346,92.57785852828736,-163.23202405664628,-1.8230294485902872e-08,-0.0019628219533223,5110.70553973894,-76.7624445715347,-194.97418782830127,92.76987340422036,4.226135921743795e-08,-0.0014337470362691,0.0227696307709066,1.0851707781121037e-07,-76.76181740793803,92.5778587732728,0.0015979647440503,0.0,265.6138817218258,194.97491600834655,-0.0004739127602196,265.61463425127937,0.0024060827105888,92.76987519346868,0.0015979456925593,0.0019627861400669,-0.0004739125703332,-4.166019808448108e-07,0.0,-3.217757520036201e-05,163.23352680369806,0.200061484203774,6.283185288949292,-0.0292619596636404,-0.0024061103005974,-5.392891373229988e-07,3.559815980144934,1.453377303479338e-06,-4868.011576322514
2.0406303992056395e-05,0.0,30.658095962729732,92.57854587830512,-163.23211109384437,-1.8178636373149684e-08,-0.0019628275916254,5111.011988743407,-76.76168712596446,-194.97487382275904,92.77053524148124,4.212164705831784e-08,-0.0014335427228689,0.0227076054389679,1.082212532823812e-07,-76.7610616675744,92.57854612251116,0.0015976803123071,0.0,265.5660062564876,194.97559941105573,-0.0004739070758185,265.5667567581727,0.002406086033068,92.77053702556684,0.0015976613146756,0.0019627918822649,-0.000473906886396,-4.155184377590565e-07,0.0,-3.208469285264775e-05,163.23360916423252,0.200046057247331,6.28318528900095,-0.0292619592417955,-0.0024061135404502,-5.377639297675763e-07,3.487995824972315,1.4486767660451674e-06,-4868.020546186765
2.0350789144777624e-05,0.0,30.658322769257087,92.57923135596504,-163.23219789022357,-1.812711829426356e-08,-0.0019628332145491,5111.31844001767,-76.76093174231369,-194.975557941137,92.77119527531536,4.198231294886928e-08,-0.0014333389652825,0.0226457489314575,1.0792624628832341e-07,-76.7603079846902,92.57923159939368,0.0015973966535108,0.0,265.5182611055676,194.97628094451812,-0.0004739014069139,265.5190095849953,0.0024060893463696,92.7711970542535,0.0015973777095786,0.0019627976088029,-0.0004739012179554,-4.144378484365068e-07,0.0,-3.19920563875847e-05,163.23369129653014,0.2000306723178863,6.283185289052468,-0.0292619588213457,-0.0024061167713478,-5.362428196564847e-07,3.4158268731238266,1.4439931604167053e-06,-4868.029516117307
2.0295421759839277e-05,0.0,30.6585489579518,92.5799149663634,-163.23228444622185,-1.8075739898001145e-08,-0.0019628388221335,5111.624893555545,-76.76017841505866,-194.97624018805072,92.77185351064048,4.1843355275006865e-08,-0.0014331357620331,0.0225840607934767,1.076320371945534e-07,-76.75955635341563,92.57991520901685,0.001597113765626,0.0,265.4706459236117,194.976960613316,-0.0004738957534635,265.4713923861696,0.002406092650515,92.7718552844463,0.0015970948752339,0.0019628033197217,-0.000473895564966,-4.1336020478013147e-07,0.0,-3.189964026009747e-05,163.23377320101332,0.2000153293011882,6.283185289103846,-0.0292619584022871,-0.0024061199933113,-5.347257975094192e-07,3.343316341434565,1.439318105712519e-06,-4868.038486113961
2.0240201383048e-05,0.0,30.658774530495624,92.58059671458297,-163.23237076228702,-1.8024500833160398e-08,-0.0019628444144187,5111.931349350866,-76.75942713849372,-194.97692056808464,92.77250995235846,4.170477344869105e-08,-0.0014329331116487,0.0225225405785878,1.073386281812758e-07,-76.75880676824141,92.58059695646324,0.0015968316465954,0.0,265.423160360757,194.97763842212944,-0.0004738901154257,265.4239048120615,0.0024060959455257,92.77251172104717,0.001596812809584,0.0019628090150616,-0.0004738899273892,-4.122854988091453e-07,0.0,-3.180748181264489e-05,163.23385487811777,0.2000000280830594,6.283185289155085,-0.0292619579846161,-0.002406123206363,-5.332128527024769e-07,3.270471480897221,1.434659241948906e-06,-4868.047456176549
2.0185127577452906e-05,0.0,30.658999488565765,92.58127660569276,-163.2324568388937,-1.7973400712368344e-08,-0.0019628499914442,5112.237807397487,-76.75867790680893,-194.97759908592997,92.7731646053527,4.1566566414663786e-08,-0.0014327310126615,0.022461187818197,1.0704603529554002e-07,-76.75805922338577,92.58127684680184,0.0015965502943117,0.0,265.3758040596335,194.978314375582,-0.0004738844927571,265.3765465051128,0.0024060992314248,92.77316636893936,0.0015965315105221,0.0019628146948638,-0.0004738843051814,-4.112137224699407e-07,0.0,-3.171556143135661e-05,163.2339363282716,0.1999847685496869,6.283185289206186,-0.0292619575683288,-0.0024061264105239,-5.317039742751193e-07,3.197299575937171,1.430009100948746e-06,-4868.056426304887
2.013019993637864e-05,0.0,30.65922383383493,92.58195464474778,-163.23254267656048,-1.7922439220717325e-08,-0.0019628555532499,5112.544267689273,-76.75793071472467,-194.97827574635693,92.77381747450058,4.1428732852299415e-08,-0.0014325294636082,0.0224000020769388,1.0675426567020035e-07,-76.75731371353353,92.58195488508782,0.0015962697067502,0.0,265.3285766830116,194.97898847829063,-0.0004738788854186,265.32931712822534,0.0024061025082358,92.77381923300015,0.0015962509760228,0.0019628203591695,-0.0004738786983021,-4.101448675199032e-07,0.0,-3.162389415933724e-05,163.23401755188846,0.1999695505874346,6.283185289257147,-0.0292619571534215,-0.0024061296058154,-5.301991532964113e-07,3.123807943683961,1.4253706861806672e-06,-4868.0653964988005
2.0075418145107295e-05,0.0,30.65944756797116,92.58263083678952,-163.23262827573032,-1.7871615967295406e-08,-0.0019628610998761,5112.850730220105,-76.75718555609188,-194.97895055404925,92.77446856465232,4.12912717048262e-08,-0.0014323284630289,0.0223389828777773,1.064632908446753e-07,-76.75657023242405,92.58263107636267,0.0015959898817479,0.0,265.28147785715413,194.97966073507737,-0.000473873293364,265.2822163074319,0.0024061057759814,92.77447031807984,0.0015959712039257,0.0019628260080182,-0.0004738731067046,-4.090789258974356e-07,0.0,-3.153251074901511e-05,163.23409854944552,0.1999543740832999,6.28318528930797,-0.0292619567398905,-0.0024061327922628,-5.286983785519333e-07,3.050003933239521,1.4207489247730576e-06,-4868.074366758108
2.00207817946646e-05,0.0,30.65967069263814,92.5833051868455,-163.23271363695184,-1.782093069521347e-08,-0.0019628666313621,5113.15719498389,-76.75644242611317,-194.9796235139132,92.77511788066666,4.115418208614496e-08,-0.0014321280094673,0.0222781298002463,1.0617317016386232e-07,-76.75582877558233,92.58330542565376,0.0015957108173742,0.0,265.2345072666004,194.9803311506997,-0.0004738677165583,265.2352437274492,0.0024061090346872,92.775119629037,0.0015956921923006,0.0019628316414524,-0.0004738675303566,-4.08015889298355e-07,0.0,-3.144137632773668e-05,163.23417932136655,0.1999392389241177,6.283185289358656,-0.0292619563277321,-0.0024061359698875,-5.272016430061622e-07,2.975894924943445,1.4161345918511166e-06,-4868.083337082634
1.996629071721575e-05,0.0,30.65989320949479,92.58397769992992,-163.23279876065342,-1.7770382933975895e-08,-0.0019628721477488,5113.463661974541,-76.75570131808739,-194.98029463071836,92.7757654273498,4.101746254655768e-08,-0.00143192810147,0.0222174423322772,1.058837982912742e-07,-76.75508933585984,92.58397793797536,0.0015954325112933,0.0,265.1876645069591,194.9809997300352,-0.0004738621549501,265.18839898380287,0.002406112284377,92.7757671706779,0.0015954139388108,0.0019628372595106,-0.0004738619692036,-4.0695574977176986e-07,0.0,-3.1350527132430035e-05,163.2342598681775,0.1999241449977093,6.283185289409204,-0.0292619559169426,-0.0024061391387167,-5.257089322518564e-07,2.9014883296347524,1.4115343937702247e-06,-4868.092307472199
1.991194461026307e-05,0.0,30.66011512019556,92.58464838104214,-163.2328836473013,-1.7719972303657192e-08,-0.0019628776490761,5113.770131185993,-76.75496222703785,-194.98096390953992,92.77641120954888,4.0881112315342435e-08,-0.0014317287375859,0.0221569200869601,1.0559521333850678e-07,-76.75435190890454,92.58464861832664,0.001595154961755,0.0,265.14094928181333,194.98166647821856,-0.0004738566085049,265.1416817800864,0.0024061155250786,92.77641294784962,0.001595136441708,0.0019628428622339,-0.0004738564232143,-4.05898499668434e-07,0.0,-3.12599736491686e-05,163.2343401903505,0.1999090921918415,6.283185289459614,-0.0292619555075182,-0.0024061422987764,-5.242202363136846e-07,2.8267915879110217,1.4069495144693567e-06,-4868.101277926625
1.9857743193256238e-05,0.0,30.66033642639064,92.58531723516928,-163.232968297485,-1.7669698467824934e-08,-0.0019628831353838,5114.076602612196,-76.75422514762869,-194.98163135528705,92.77705523205807,4.074512993974384e-08,-0.0014315299163669,0.02209656259076,1.0530742568594644e-07,-76.7536164889016,92.58531747169506,0.0015948781665775,0.0,265.0943612285974,194.9823313999792,-0.0004738510771813,265.0950917535753,0.0024061187568166,92.77705696534616,0.0015948596988102,0.0019628484496638,-0.0004738508923438,-4.048441309998838e-07,0.0,-3.116969863084229e-05,163.23442028835487,0.1998940803942061,6.283185289509888,-0.0292619550994552,-0.0024061454500895,-5.227355451422675e-07,2.751812169384125,1.4023745150895054e-06,-4868.110248445737
1.980368626219036e-05,0.0,30.66055712972551,92.58598426728445,-163.2330527117266,-1.761956105749704e-08,-0.001962888606712,5114.383076247118,-76.75349007413058,-194.9822969728841,92.77769749966892,4.060951498128405e-08,-0.0014313316363672,0.0220363693916731,1.050204231383946e-07,-76.75288307005998,92.58598450305357,0.0015946021237067,0.0,265.0478999944284,194.98299450035137,-0.0004738455609346,265.04862855166675,0.0024061219796166,92.77769922795925,0.0015945837080625,0.0019628540218408,-0.0004738453765495,-4.0379263589119446e-07,0.0,-3.1079725129026105e-05,163.2345001627056,0.1998791094933359,6.283185289560025,-0.0292619546927501,-0.0024061485926832,-5.212548478677579e-07,2.676557571933459,1.3978137601185282e-06,-4868.119219029359
1.974977361364372e-05,0.0,30.66077723184128,92.586649482347,-163.2331368905631,-1.7569559660279672e-08,-0.0019628940631008,5114.68955208474,-76.75275700080469,-194.9829607674796,92.7783380171656,4.0474266435282034e-08,-0.0014311338961431,0.0219763400493766,1.0473419740281417e-07,-76.75215164716043,92.58664971736138,0.0015943268311512,0.0,265.00156524448744,194.98365578445555,-0.0004738400597261,265.0022918392315,0.0024061251935079,92.77833974047282,0.001594308467476,0.0019628595788055,-0.000473839875793,-4.0274400655367086e-07,0.0,-3.099003072320046e-05,163.2345798139202,0.1998641793778734,6.283185289610026,-0.0292619542873991,-0.0024061517265845,-5.197781332811929e-07,2.601035320956084,1.3932603974993423e-06,-4868.128189677314
1.969600501619657e-05,0.0,30.660996734374613,92.58731288530318,-163.23322083459337,-1.7519693986932633e-08,-0.0019628995045902,5114.996030119063,-76.75202592257212,-194.98362274417212,92.7789767893182,4.033938301084441e-08,-0.001430936694253,0.0219164741324459,1.0444877776020193e-07,-76.75142221483212,92.5873131195648,0.0015940522869142,0.0,264.95535663914075,194.9843152572437,-0.0004738345735151,264.9560812767733,0.0024061283985169,92.77897850765692,0.0015940339750535,0.0019628651205995,-0.0004738343900327,-4.016982350428223e-07,0.0,-3.0900658711037646e-05,163.23465924251465,0.1998492899366463,6.283185289659892,-0.0292619538833986,-0.0024061548518185,-5.183053922066723e-07,2.525252968614108,1.3887242752388982e-06,-4868.137160389429
1.964238027744989e-05,0.0,30.66121563895781,92.58797448108584,-163.2333045444298,-1.7469963661350767e-08,-0.0019629049312202,5115.302510344103,-76.75129683392024,-194.9842829080428,92.77961382087018,4.0204863385854174e-08,-0.0014307400292575,0.0218567711787834,1.0416416091691165e-07,-76.75069476765003,92.5879747145968,0.0015937784888539,0.0,264.90927382561784,194.9849729237726,-0.0004738291022594,264.90999651147496,0.0024061315946711,92.77961553425502,0.0015937602286549,0.0019628706472639,-0.000473828919228,-4.006553132912129e-07,0.0,-3.081158638536403e-05,163.23473844903356,0.1998344410588266,6.283185289709623,-0.029261953480745,-0.0024061579684121,-5.168366146383449e-07,2.4492180930796685,1.384199706587204e-06,-4868.146131165528
1.958889925618414e-05,0.0,30.66143394721852,92.58863427461412,-163.23338802063577,-1.7420368343677803e-08,-0.0019629103430313,5115.608992753893,-76.75056972908685,-194.9849412642436,92.78024911657202,4.007070667856659e-08,-0.0014305438997189,0.0217972307489563,1.0388033331143349e-07,-76.74996929967818,92.58863450737636,0.0015935054350597,0.0,264.86331646461537,194.98562878927572,-0.0004738236459183,264.8640372040518,0.0024061347819989,92.78025082501756,0.0015934872263679,0.0019628761588391,-0.0004738234633352,-3.9961523337846003e-07,0.0,-3.072281476643469e-05,163.23481743404986,0.1998196326341879,6.283185289759218,-0.0292619530794345,-0.0024061610763946,-5.153717904679476e-07,2.3729382977769022,1.37968448210862e-06,-4868.155102005436
1.9535561823631043e-05,0.0,30.66165166078005,92.58929227079354,-163.23347126378692,-1.7370907614436523e-08,-0.0019629157400641,5115.91547734248,-76.74984460275701,-194.98559781799943,92.7808826811367,3.9936911606671794e-08,-0.0014303483042006,0.0217378523854009,1.035972618158252e-07,-76.74924580569431,92.58929250280922,0.0015932331233559,0.0,264.817484201143,194.98628285896297,-0.0004738182044507,264.818202999401,0.002406137960529,92.78088438465744,0.0015932149660189,0.0019628816553657,-0.0004738180223144,-3.9857798757454956e-07,0.0,-3.0634353673796296e-05,163.2348961981574,0.1998048645526237,6.283185289808679,-0.0292619526794636,-0.0024061641757939,-5.139109078560634e-07,2.296421210621828,1.3751818385605998e-06,-4868.16407290898
1.9482367806653502e-05,0.0,30.66186878126129,92.58994847451643,-163.23355427449798,-1.7321581130228262e-08,-0.0019629211223586,5116.221964103929,-76.74912144967293,-194.98625257450212,92.78151451929614,3.9803477671938365e-08,-0.0014301532412677,0.0216786356779659,1.033149682190727e-07,-76.74852428052704,92.58994870578752,0.0015929615519168,0.0,264.771776718564,194.98693513804872,-0.0004738127778172,264.772493580974,0.0024061411302894,92.7815162179066,0.0015929434457827,0.0019628871368849,-0.0004738125961271,-3.9754356819924737e-07,0.0,-3.054621054975168e-05,163.23497474193238,0.1997901367042876,6.283185289858005,-0.0292619522808287,-0.0024061672666378,-5.124539567093313e-07,2.2196744832593414,1.370692697897547e-06,-4868.173043875987
1.94293170685467e-05,0.0,30.66208531027677,92.59060289066224,-163.23363705340347,-1.7272388489759283e-08,-0.0019629264899552,5116.5284530323215,-76.74840026415953,-194.98690553896563,92.78214463574147,3.967040363067877e-08,-0.0014299587094868,0.0216195801675557,1.0303343514128033e-07,-76.74780471875374,92.59060312119054,0.0015926907186203,0.0,264.72619366196665,194.9875856317218,-0.0004738073659757,264.7269085937586,0.0024061442913091,92.78214632945608,0.0015926726635366,0.0019628926034377,-0.0004738071847327,-3.965119675851865e-07,0.0,-3.045838498710055e-05,163.23505306597832,0.1997754489795562,6.283185289907197,-0.0292619518835261,-0.0024061703489544,-5.110009251762863e-07,2.142705790298279,1.3662167845758628e-06,-4868.182014906284
1.937640942163439e-05,0.0,30.66230124943668,92.59125552409668,-163.23371960117137,-1.7223329353329167e-08,-0.001962931842894,5116.834944121753,-76.74768104154238,-194.98755671666527,92.78277303516762,3.9537688238903234e-08,-0.0014297647074262,0.0215606854313923,1.0275268490844017e-07,-76.74708711523488,92.59125575388433,0.0015924206215259,0.0,264.68073470677456,194.98823434511365,-0.0004738019688895,264.6814477132628,0.0024061474436166,92.78277472400072,0.0015924026173417,0.0019628980550655,-0.0004738017880908,-3.954831779962884e-07,0.0,-3.0370872088282108e-05,163.23513117089286,0.1997608012690456,6.283185289956257,-0.0292619514875523,-0.0024061734227704,-5.095518041216892e-07,2.0655228285437417,1.3617530924798837e-06,-4868.190985999699
1.9323644707059268e-05,0.0,30.662516600346784,92.59190637967276,-163.23380191849037,-1.7174403413862318e-08,-0.001962937181215,5117.141437366337,-76.74696377588982,-194.9882061127869,92.78339972225275,3.9405330562347e-08,-0.0014295712336558,0.0215019510251416,1.0247272715596217e-07,-76.74637146438974,92.59190660872171,0.0015921512586577,0.0,264.6353995114112,194.98888128346005,-0.000473796586516,264.63611059780226,0.0024061505872408,92.78340140621869,0.0015921333052216,0.0019629034918097,-0.0004737964061609,-3.944571915319348e-07,0.0,-3.0283660430841225e-05,163.2352090572891,0.1997461934639005,6.283185290005183,-0.0292619510929037,-0.0024061764881145,-5.081065840799215e-07,1.9881333162276131,1.3572977659552274e-06,-4868.199957156059
1.927102279915635e-05,0.0,30.66273136460848,92.5925554622302,-163.23388400600172,-1.7125610248455657e-08,-0.0019629425049591,5117.447932760205,-76.74624846192714,-194.9888537325735,92.78402470164872,3.927332989567137e-08,-0.001429378286747,0.0214433765005119,1.0219352625424549e-07,-76.74565776072431,92.5925556905424,0.0015918826278989,0.0,264.5901877252821,194.98952645201047,-0.0004737912188124,264.5908968968779,0.0024061537222095,92.78402638076176,0.0015918647250607,0.0019629089137106,-0.000473791038901,-3.934340004341243e-07,0.0,-3.019677095110632e-05,163.23528672582557,0.1997316254554573,6.283185290053976,-0.0292619506995767,-0.0024061795450155,-5.066652536223627e-07,1.910544992236662,1.3528573456295127e-06,-4868.208928375194
1.921854356191283e-05,0.0,30.662945543818683,92.59320277659468,-163.23396586433273,-1.7076949488556863e-08,-0.0019629478141666,5117.7544302975,-76.74553509438672,-194.98949958136575,92.78464797801976,3.9141684712758994e-08,-0.0014291858652724,0.0213849614339278,1.0191507772850177e-07,-76.74494599913879,92.59320300417208,0.0015916147274137,0.0,264.54509902645515,194.99016985613213,-0.0004737858657428,264.54580628845054,0.0024061568485536,92.78464965229426,0.001591596875023,0.001962914320809,-0.0004737856862728,-3.924135972817646e-07,0.0,-3.0110178796629345e-05,163.23536417716588,0.1997170971356145,6.283185290102637,-0.0292619503075677,-0.0024061825935027,-5.052278012920048e-07,1.8327656153385747,1.348424095429333e-06,-4868.217899656932
1.9166206803723274e-05,0.0,30.66315913957017,92.59384832757964,-163.23404749421775,-1.702842076565153e-08,-0.0019629531088776,5118.060929972384,-76.74482366826193,-194.99014366436907,92.78526955599445,3.901039443994024e-08,-0.0014289939678065,0.0213267053937558,1.016373888150228e-07,-76.74423617448865,92.5938485544244,0.0015913475551146,0.0,264.5001330759102,194.9908115009526,-0.0004737805272666,264.50083843348386,0.0024061599663,92.78527122544456,0.0015913297530222,0.0019629197131464,-0.0004737803482364,-3.913959744173795e-07,0.0,-3.0023914845442765e-05,163.23544141194037,0.1997026083960166,6.283185290151166,-0.0292619499168732,-0.0024061856336026,-5.037942169215622e-07,1.754802963406281,1.3440080114271675e-06,-4868.226871001103
1.9114012341349165e-05,0.0,30.66337215345129,92.59449211998556,-163.2341288963423,-1.6980023740228576e-08,-0.0019629583891324,5118.36743177903,-76.74411417803313,-194.9907859867855,92.78588944020854,3.887945823324987e-08,-0.0014288025929253,0.021268607953602,1.0136046959827273e-07,-76.74352828160349,92.5944923460994,0.0015910811091376,0.0,264.4552895479719,194.99145139171483,-0.0004737752033431,264.45599300630744,0.0024061630754773,92.78589110484842,0.0015910633571947,0.0019629250907636,-0.0004737750247533,-3.903811242374498e-07,0.0,-2.9937959968059025e-05,163.23551843081935,0.1996881591289867,6.283185290199563,-0.0292619495274897,-0.0024061886653434,-5.023644907014845e-07,1.6766648326399498,1.339603263727662e-06,-4868.235842407536
1.906195997271583e-05,0.0,30.663584587046216,92.5951341585996,-163.234210071459,-1.6931758061951743e-08,-0.0019629636549709,5118.673935711636,-76.74340661869283,-194.99142655390372,92.78650763526583,3.874887473283692e-08,-0.0014286117392071,0.0212106686709321,1.0108431953615837e-07,-76.74282231517053,92.5951343839845,0.0015908153874103,0.0,264.4105681017645,194.9920895335418,-0.0004737698939341,264.41126966603446,0.0024061661761143,92.78650929510955,0.0015907976854692,0.0019629304537022,-0.0004737697157839,-3.893690389607066e-07,0.0,-2.9852303928480614e-05,163.23559523445869,0.1996737492268502,6.283185290247828,-0.0292619491394136,-0.0024061916887519,-5.009386125518752e-07,1.5983590367875984,1.3352092503895842e-06,-4868.244813876064
1.901004957003216e-05,0.0,30.663796441934505,92.59577444819568,-163.23429102020717,-1.688362331535064e-08,-0.0019629689064338,5118.980441764407,-76.7427009846575,-194.99206537087548,92.78712414576454,3.861864291764594e-08,-0.0014284214052316,0.0211528871051044,1.0080889786319535e-07,-76.74211826943277,92.59577467285382,0.0015905503879513,0.0,264.36596839285846,194.99272593173492,-0.0004737645989971,264.36666806827776,0.0024061692682384,92.78712580082625,0.0015905327358626,0.0019629358020017,-0.0004737644212831,-3.883597111802961e-07,0.0,-2.9766964680594063e-05,163.23567182357198,0.1996593785828451,6.283185290295963,-0.0292619487526415,-0.0024061947038578,-4.995165705419181e-07,1.519893406363502,1.3308298098673942e-06,-4868.253785406516
1.8958280911293908e-05,0.0,30.6640077196916,92.5964129935348,-163.23437174328353,-1.683561912119942e-08,-0.0019629741435612,5119.286949931569,-76.74199727077644,-194.99270244296272,92.787738976304,3.848876231186786e-08,-0.0014282315895803,0.0210952628490125,1.0053421311314745e-07,-76.74141613992296,92.59641321746784,0.0015902861089245,0.0,264.32149011397547,194.9933605915967,-0.0004737593184947,264.3221879056371,0.0024061723518788,92.78774062659772,0.0015902685065415,0.0019629411357034,-0.0004737591412186,-3.873531336069722e-07,0.0,-2.968190737424081e-05,163.23574819883646,0.1996450470899544,6.283185290343967,-0.0292619483671697,-0.0024061977106885,-4.980983534990612e-07,1.4412757878653706,1.326457322659483e-06,-4868.262756998724
1.8906653719247037e-05,0.0,30.66421842188878,92.59704979936556,-163.2344522414879,-1.6787745201685777e-08,-0.0019629793663926,5119.593460207362,-76.7412954724518,-194.9933377753265,92.78835213145476,3.835923162449287e-08,-0.0014280422908374,0.0210377954752292,1.0026030185018206e-07,-76.74071592150632,92.59705002257547,0.0015900225483188,0.0,264.27713293004604,194.9939935180581,-0.000473754052389,264.2778288430741,0.0024061754270616,92.78835377699453,0.0015900049954941,0.0019629464548489,-0.0004737538755497,-3.863492985889629e-07,0.0,-2.9597158124522924e-05,163.23582436091257,0.1996307546413109,6.283185290391841,-0.0292619479829948,-0.0024062007092682,-4.966839531750478e-07,1.3625140429894838,1.3220997237877067e-06,-4868.271728652519
1.885516781351491e-05,0.0,30.664428550092858,92.5976848704232,-163.23453251549768,-1.674000110886598e-08,-0.0019629845749684,5119.89997258604,-76.74059558379429,-194.99397137306025,92.78896361577652,3.8230049888873984e-08,-0.0014278535075891,0.0209804845376567,9.998712174114255e-08,-76.74001760837868,92.59768509291206,0.0015897597041537,0.0,264.232896497764,194.99462471631665,-0.0004737488006386,264.23359053734686,0.0024061784938147,92.78896525657626,0.0015897422007396,0.0019629517594779,-0.0004737486242334,-3.853481987121549e-07,0.0,-2.9512700279511392e-05,163.23590031051563,0.1996165011308463,6.283185290439585,-0.0292619476001132,-0.0024062036996256,-4.952733572535484e-07,1.2836160478447227,1.3177526232688988e-06,-4868.2807003677335
1.880382289749316e-05,0.0,30.66463810586654,92.59831821143028,-163.23461256607976,-1.6692386554138462e-08,-0.0019629897693282,5120.206487061877,-76.7398976002223,-194.99460324133963,92.78957343382524,3.810121639130165e-08,-0.0014276652384243,0.020923329630867,9.971470332655384e-08,-76.73932119616737,92.59831843319994,0.0015894975745386,0.0,264.188780506876,194.99525419148335,-0.0004737435632066,264.1894726781145,0.002406181552165,92.78957506989882,0.0015894801203899,0.0019629570496319,-0.0004737433872355,-3.843498263874718e-07,0.0,-2.9428522365330248e-05,163.23597604831662,0.1996022864523897,6.2831852904872,-0.0292619472185216,-0.0024062066817859,-4.938665569135266e-07,1.2045896921648818,1.3134152924133046e-06,-4868.289672144201
1.875261875672523e-05,0.0,30.66484709076812,92.5989498270965,-163.23469239391403,-1.6644901133080013e-08,-0.001962994949512,5120.513003629158,-76.73920151609533,-194.99523338520447,92.79018159013408,3.7972729850589865e-08,-0.0014274774819341,0.0208663303150067,9.944300884412633e-08,-76.73862667885565,92.598950048149,0.0015892361574838,0.0,264.1447846115952,194.99588194862145,-0.000473738340051,264.14547491949475,0.0024061846021387,92.79018322149535,0.0015892187524552,0.0019629623253503,-0.0004737381645108,-3.833541742868734e-07,0.0,-2.9344649517918703e-05,163.2360515750426,0.1995881105003871,6.283185290534685,-0.0292619468382164,-0.0024062096557765,-4.924635410498995e-07,1.1254428785196176,1.3090938868948744e-06,-4868.298643981757
1.8701555100103923e-05,0.0,30.665055506351766,92.59957972211868,-163.23477199973505,-1.659754448837105e-08,-0.0019630001155595,5120.819522282187,-76.73850732652423,-194.99586180973145,92.79078808923109,3.7844589930689e-08,-0.0014272902367124,0.0208094861745614,9.917204405155365e-08,-76.73793405210237,92.59957994245576,0.0015889754510789,0.0,264.10090849783285,194.99650799285607,-0.0004737331311347,264.1015969474676,0.0024061876437624,92.79078971589392,0.0015889580950255,0.0019629675866739,-0.0004737329560277,-3.823612351089615e-07,0.0,-2.9261043407420236e-05,163.23612689137886,0.1995739731693588,6.283185290582042,-0.0292619464591942,-0.002406212621623,-4.910642987676008e-07,1.0461835215243953,1.3047811307955384e-06,-4868.30761588023
1.8650631633367367e-05,0.0,30.665263354167365,92.60020790118088,-163.23485138425818,-1.6550316244625684e-08,-0.0019630052675102,5121.12604301528,-76.73781502640159,-194.9964885199799,92.79139293563198,3.771679500651413e-08,-0.001427103501356,0.0207527967851673,9.890180752756005e-08,-76.73724331063407,92.6002081208044,0.0015887154534191,0.0,264.057151836918,194.9971323291254,-0.0004737279364193,264.0578384334562,0.0024061906770625,92.7913945576102,0.0015886981461945,0.0019629728336429,-0.0004737277617441,-3.813710016137938e-07,0.0,-2.9177706398060287e-05,163.23620199802554,0.1995598743540961,6.28318529062927,-0.0292619460814514,-0.0024062155793499,-4.896688192241721e-07,0.9668195470488092,1.3004773211872816e-06,-4868.316587839456
