FxFL,slip,longslipRR,FyFR,FL,FxRR,longslipFR,yawrate,pitchrate,ay,longslipRL,vx,FyRR,longslipFL,steeringangel,x,slip1,yaw,RL,FyFL,brake,signal,FxFR,rollrate,RR,ax,az,gas,pitch,FxRL,y,FR,roll,sideslipFR,sideslipRR,sideslipRL,signal,FyRL,sideslipFL,vy
-6.1377557507672105,-0.6780385419869868,0.1359081254981387,4393.361832655316,35.418933185439855,1078.645724342629,-0.0007094790199743,0.5471155950662209,-0.0044760111556885,7.960555299288114,13.31473425129938,9.87034212474252,6822.107144021396,-0.0012402284382109,-5.825458449490925,5322.303986971752,5.6051467651926,2.072055310938956,406.6607346195868,794.1257211743742,0.0,-5.825458449490925,-112.32945266864782,-0.056680854285204,35.340308258017,3.0910091367302908,-0.6686955872593847,1.8976771703835813,-0.0148819838367228,1387.8950326779711,-4837.324227965736,37.79833057357667,0.054142305855425,-0.0396089316550988,-0.708182659645194,-0.7516750087936863,0.0,1259.3956920274022,-0.1268118204407097,-7.937628238367892
-11.535134554716446,-0.6770655286510039,0.1367267523492042,4042.6575815311753,35.40941650267731,1087.2063057645694,-0.0006636735188031,0.5317865445368808,6.813603940209563e-05,7.800401583163103,13.304589275210493,9.858180265015871,6820.844809884748,-0.0019288637814865,-5.879996944390221,5322.325803829985,5.606119778528583,2.0774438080733377,406.1867138514732,828.4158395587709,0.0,-5.879996944390221,-110.00771650077957,-0.0708661446583392,35.290621814831496,3.025034930662608,-0.7085253642550934,1.8973966147155183,-0.0149021034533007,1426.4527276322867,-4837.199565258896,37.752138256901446,0.0534974833531015,-0.0361964594845468,-0.7069027858869782,-0.7496406073011241,0.0,1288.8258045569764,-0.1226049100443712,-7.9126737665054065
-17.654794143031115,-0.6760395973338957,0.1376425128511372,3702.745583761664,35.41006463410477,1096.888907364236,-0.0006195406325231,0.5144837271147372,0.004987260013666,7.652328454365648,13.28833164272034,9.846817264263745,6819.389499588164,-0.0025704126855321,-5.933947444495041,5322.346793526468,5.607145709845691,2.0826681105203715,405.6414580108312,871.1536670637294,0.0,-5.933947444495041,-107.32470847313051,-0.0848111358092895,35.241045829695594,2.9672176640267454,-0.7472798518602687,1.8964955406217392,-0.0148746322262264,1470.3354240602298,-4837.075014164579,37.70824141654078,0.0527117224033599,-0.0329909077047878,-0.7054690855072969,-0.7472846373575424,0.0,1322.34513079151,-0.1185562810618226,-7.887632574745322
-24.445087027041424,-0.6749300495516924,0.1386421690250483,3373.630133910262,35.42199574785536,1107.689276734921,-0.0005830786081959,0.4952700071857139,0.0101750510691385,7.516974358462152,13.265163450835445,9.836484706581103,6817.739411151062,-0.0031321952389245,-5.987304554800369,5322.366972313957,5.608255257627894,2.0877088227405136,405.0160141938644,923.6368487195843,0.0,-5.987304554800369,-104.71546044560272,-0.0980322272865032,35.1916393068358,2.917779238075545,-0.7836131840062975,1.8949274181356377,-0.014796404998844,1519.206291563455,-4836.9505768193,37.666066205262645,0.0517901130930165,-0.0299190271898833,-0.7038482937433004,-0.7445585108544861,0.0,1359.4710832664507,-0.1145699862100018,-7.862188387318701
-31.73755753129249,-0.6737075504650911,0.1397066939544409,3051.569055865461,35.4461304352945,1119.567300966717,-0.0005515783359325,0.4741993189925427,0.0155298286856231,7.392005525170308,13.23436459728362,9.827402544730823,6815.894927455244,-0.0035871290036668,-6.040062939639602,5322.386354943582,5.609477756714496,2.0925471484800067,404.3021902032962,985.3270837204104,0.0,-6.040062939639602,-102.12373150970764,-0.1101135312292684,35.14230603880789,2.8750557984704983,-0.8158583360030351,1.8926835110124909,-0.0146653013941595,1572.2837861093071,-4836.826254945087,37.62562752331881,0.0507422580497517,-0.026907336246004,-0.7020078166458774,-0.7414168657585691,0.0,1399.4984555487763,-0.1105916967082218,-7.836039655817784
-39.25895568682122,-0.6723466001852663,0.1407948384663148,2732.418465540826,35.48302749915942,1132.3822683240962,-0.0005246164141168,0.4513110295818562,0.0209852675867641,7.272011461037392,13.195517025429492,9.819754803323164,6813.867637637721,-0.0039157249454935,-6.092217323218259,5322.4049549500005,5.61083870699432,2.097164742677894,403.4969363042746,1055.388887987767,0.0,-6.092217323218259,-99.60989610003185,-0.1207918194737374,35.09222086958859,2.8336758754324745,-0.8466491067221398,1.889811536849105,-0.014480094467472,1624.2855571484506,-4836.702049917625,37.58686067099866,0.0495812386607427,-0.0239171709428373,-0.6999190206311936,-0.7378228292262687,0.0,1440.59942465228,-0.1065786214793869,-7.808921096017623
-46.08403850502945,-0.6708263050962764,0.1418488384987849,2415.5229691585305,35.53243801236023,1145.7828997548845,-0.000501718228543,0.4266215071607204,0.0265412894573144,7.155054315218463,13.148550339804236,9.813686325185698,6811.698673073971,-0.0041078987761196,-6.143762490141425,5322.422785165456,5.61235900208331,2.101543548400245,402.6014291694169,1123.082594114524,0.0,-6.143762490141425,-97.22759719433752,-0.1300466953730243,35.03997546233987,2.793039510414541,-0.8763148662153666,1.88638882148916,-0.0142397360374235,1677.4183307963178,-4836.577962923784,37.54977069989394,0.0483212008433728,-0.0209429714834452,-0.6975617371168547,-0.7337551536363098,0.0,1482.278594856053,-0.1024891494210935,-7.780616401262876
-52.16063610781245,-0.6691293122204892,0.1428218018254904,2101.604242600325,35.592621225476734,1159.483814355364,-0.0004827513766219,0.4001223009280812,0.0321528440262512,7.038021844580733,13.093155962458322,9.809326083412133,6809.431075580946,-0.0042376975782461,-6.194693285935344,5322.439858237622,5.614055994959097,2.1056655150130563,401.6123917082397,1184.073589946835,0.0,-6.194693285935344,-94.9844654087842,-0.1378549249586719,34.98535079603889,2.7520732858288994,-0.8901936356564345,1.8824652445152088,-0.0139434871625126,1732.8264547996714,-4836.453994928035,37.51434253610977,0.0469765968403288,-0.0179924889683832,-0.6948971186726034,-0.729189074206946,0.0,1524.2905499777785,-0.0983753509214935,-7.75094753760512
-58.70751866546367,-0.667237659710986,0.1437231273931455,1791.1857604991994,35.66291530948886,1173.4009418442502,-0.0004668336391476,0.3718122923649992,0.0377492321853257,6.923087064980396,13.029032715551336,9.806804550358704,6807.088341347961,-0.0043311092313113,-6.2450046175629135,5322.456186823523,5.6159476474686,2.10951252228003,400.52590003395807,1244.1707938249772,0.0,-6.2450046175629135,-92.873201429934,-0.144155794546429,34.92857322942212,2.71180111662555,-0.8983229197688685,1.8780508174835653,-0.0135911297063141,1790.387872637012,-4836.330146627288,37.48057684053695,0.0455621099437339,-0.0150585532607717,-0.6919123779060153,-0.7240990255672266,0.0,1566.1528206124008,-0.0942325488196734,-7.719730928973912
-66.28954771653349,-0.6651320780223104,0.1445647247328043,1483.314126501032,35.74459429659475,1187.698449379711,-0.0004535989184534,0.3417155740260008,0.0432469433903681,6.808433386569506,12.955992382783894,9.806253752126,6804.655003441535,-0.0043538795112963,-6.294691453932863,5322.471783380096,5.618053229157276,2.1130665654167244,399.3395744790242,1306.85087701863,0.0,-6.294691453932863,-90.89359332619487,-0.1488718974985569,34.869581806413265,2.670938070070036,-0.8984646870898559,1.87313947802999,-0.0131832896074649,1847.4357985445715,-4836.2064184825,37.448404877141286,0.0440933016280427,-0.0121215825664579,-0.6886018270150452,-0.7184597673055575,0.0,1604.596771549791,-0.090029166247886,-7.686768341363857
-74.47597803969408,-0.6627958592178282,0.1452956492813202,1177.2206153844788,35.83917887823949,1202.215353743073,-0.0004435226372035,0.3098904299721373,0.0486115352048178,6.694572667014798,12.874173334900313,9.807782022832544,6802.144624163135,-0.0042563193179774,-6.343748826402996,5322.486660239148,5.620389447961758,2.1163100891273614,398.0568772786455,1372.523484365722,0.0,-6.343748826402996,-89.22835243820931,-0.1519321003273701,34.80729675510809,2.6287160202707818,-0.8964263713341701,1.8677640956506465,-0.0127211984221867,1902.8627188655864,-4836.082810773154,37.41797958948574,0.042586356293234,-0.0091742234342103,-0.6849446039227313,-0.7122547562611216,0.0,1636.774309897732,-0.0857330280244306,-7.651886896411122
-82.33677048366748,-0.6602150590493516,0.1459744725724761,872.4352605604655,35.94688234515997,1211.1153865642618,-0.0004342274838713,0.2764046946478629,0.0537932844798081,6.561656506507779,12.783705774439012,9.81149129969928,6778.682749569593,-0.0040262269939039,-6.39217182927691,5322.500829839592,5.622970248130235,2.11922612667488,396.6779606875719,1440.3613197505915,0.0,-6.39217182927691,-87.3156207728168,-0.153393283523149,34.74417395414511,2.5839104284174144,-0.8897086446442414,1.8619416395229356,-0.0122063962221263,1958.833382411184,-4835.959323531698,37.38921943004687,0.0410578225844488,-0.0062124079309231,-0.6809207326590507,-0.70547592229967,0.0,1665.2202397370345,-0.0813208841107556,-7.614954494319159
-88.20307561540848,-0.6573889086412763,0.14700657766798,568.9987443395371,36.06547705756545,1215.449388195087,-0.0004279823168152,0.241429852410673,0.0587056161305612,6.410852930905255,12.68491952568328,9.817441968561042,6719.983716319502,-0.0037215616145028,-6.439955620294707,5322.514305775718,5.62579639853831,2.121798977957909,395.1995319086176,1508.73187603408,0.0,-6.439955620294707,-85.75680063059443,-0.1536244035512549,34.69321538200588,2.536705026868827,-0.8773307230888912,1.8557468816326577,-0.0116411909928523,2015.3864307673407,-4835.835956100965,37.36204562876132,0.0395217439788892,-0.0032282264061055,-0.6765420393105955,-0.6981573706835641,0.0,1690.7358425006714,-0.0767911868534619,-7.5760133639052
-91.90766131200562,-0.654313808441918,0.1483875860090604,266.7629356095368,36.18977031252436,1221.3730033939269,-0.0004245481149182,0.2050880149014153,0.0632741957211538,6.249959745096282,12.578085066177652,9.82571788856526,6644.476460618941,-0.0034880876423765,-6.487095421117068,5322.527103342925,5.628871498737668,2.1240144873635805,393.62028235889625,1575.827331999727,0.0,-6.487095421117068,-84.54658710794176,-0.1529065427783262,34.65566448489131,2.48996538924474,-0.8577372426300858,1.849163681032776,-0.0110286970152335,2071.85608748388,-4835.712706704366,37.33678703393725,0.0379887554676124,-0.0002161375441417,-0.6717983003917543,-0.6903224258791717,0.0,1713.283484254771,-0.0721465668161514,-7.535079435519414
-97.59486397855376,-0.6509856348858304,0.1500347042134597,-34.448530708053006,36.31904233727253,1226.872420840473,-0.000423658439803,0.1674889054737035,0.0674362375766333,6.076849324490513,12.4635895191639,9.836372636812436,6550.239312733553,-0.0033431772289556,-6.533586517803229,5322.539238848228,5.632199672293756,2.125859558881034,391.9423913282948,1639.950202769108,0.0,-6.533586517803229,-83.62781989666203,-0.1514804950897544,34.63011677272547,2.438762508225046,-0.8311624163473283,1.8422330909649776,-0.0103727052687513,2126.735861207736,-4835.58957264541,37.31369829784178,0.0364670577375175,0.0028232657249211,-0.6666782662811725,-0.6819886874707264,0.0,1731.9226564163182,-0.0674044898362976,-7.492136434072634
-105.10202009367924,-0.6474019355936449,0.1518913729253607,-334.4181935253899,36.45782981124013,1233.8839028875025,-0.0004248851807975,0.1287312107571973,0.0711374648586872,5.898279089104021,12.341846726579709,9.849426955719046,6446.251933240025,-0.0031553374153615,-6.579424261282247,5322.550729718333,5.635783371585942,2.127322213815668,390.1672854434779,1698.3551815263856,0.0,-6.579424261282247,-82.94746163953768,-0.1495712955934597,34.61563011482884,2.384724591559655,-0.7967657269365886,1.8350258582118035,-0.0096775857818488,2181.7968239612046,-4835.466550631105,37.29294413455776,0.0349624300326072,0.0058855584285404,-0.6611770805363046,-0.6731757195357816,0.0,1747.5125072216313,-0.0625905265518734,-7.44716857525805
-112.1862454329601,-0.6435580041778004,0.1538433853798044,-632.876087392162,36.60741083001857,1242.3923012102684,-0.0004283492336083,0.0888508267540793,0.0743298240833516,5.714026751275286,12.213111307896831,9.864907601321224,6338.2931076804925,-0.0028900277846555,-6.624604067817956,5322.561594200183,5.639627303001786,2.128391107288941,388.2945636252731,1747.156421217715,0.0,-6.624604067817956,-82.47014236219478,-0.1473465403365178,34.609334424731735,2.328191275424741,-0.7536195868087718,1.8275566188002303,-0.0089482155406864,2237.6469891039974,-4835.343636887523,37.27459287191184,0.0334787618370014,0.0089677924614048,-0.6552835032348825,-0.6638900617664667,0.0,1760.6032740783037,-0.0577122363441064,-7.40012960458782
-118.22643832441088,-0.639449735622882,0.1558140091589575,-929.4051616037616,36.765981796542576,1252.071367126956,-0.0004342055668079,0.047843413203489,0.0769724030840412,5.523028986607918,12.07758426687144,9.882829928305204,6229.328898011262,-0.0026014311090756,-6.669121419467384,5322.571851230928,5.643735571556705,2.1290550154029644,386.3230783818859,1780.775274321729,0.0,-6.669121419467384,-82.18612843814648,-0.1449668804695947,34.60921577836013,2.26767695484068,-0.7008490229830172,1.8198487769734504,-0.0081899155741854,2294.5340223884764,-4835.220827206964,37.25868900457748,0.0320183260822098,0.0120634902153071,-0.648986968599201,-0.6541331717222107,0.0,1771.4520490465295,-0.0527753866536782,-7.3509737508377455
-123.0717987296794,-0.6350746806982901,0.1577397061916955,-1223.0869305301717,36.93080516396515,1262.7531539382671,-0.0004427538716334,0.0056740881458697,0.079034096394933,5.322245187430542,11.93547074060872,9.9031876542795,6121.655931940389,-0.0023696427600302,-6.712971864532433,5322.581520587835,5.648110626481296,2.1293024958185645,384.2517579875605,1791.9920275683712,0.0,-6.712971864532433,-82.08125205437562,-0.1426019892506504,34.613483927343665,2.2004917341303,-0.6374942802468748,1.811947108079749,-0.0074083638465795,2351.700087058242,-4835.098117027746,37.24526137209338,0.0305817555106312,0.0151602770018153,-0.6422772942505576,-0.6439047128329174,0.0,1779.727769016881,-0.04779278089837,-7.299664061510127
-129.7382716401316,-0.6304327691547469,0.1595751825957576,-1512.522572443402,37.10182726223715,1273.9586862766191,-0.0004540300185629,-0.0376974354925454,0.0804967285965578,5.111106953189204,11.787060875483355,9.925940690774176,6015.578200982137,-0.0021984672585081,-6.756151018005168,5322.590623193022,5.652752538024839,2.1291216993444557,382.0806731331754,1776.098448999419,0.0,-6.756151018005168,-82.1195128358145,-0.1404372998338866,34.62076410770406,2.123837464623982,-0.5639323010077257,1.8039273091099972,-0.0066094800356161,2409.4169678627145,-4834.97550157634,37.2343153721404,0.029167882432955,0.0182428955466785,-0.6351464154036426,-0.6332070150996197,0.0,1785.373956242218,-0.0427847775368125,-7.246174303247372
-136.76416479383252,-0.6255238140215331,0.1613018803130997,-1795.9304187765904,37.28196730827372,1285.6567310754224,-0.000469430261328,-0.082309544253772,0.0813600764655204,4.890354422486427,11.632604229493728,9.951039191342469,5911.656749160928,-0.0020083570256918,-6.798654562006194,5322.599181289252,5.657661493158053,2.1285004005004757,379.8080332132111,1731.6321318124303,0.0,-6.798654562006194,-82.37429035051977,-0.1386239210511753,34.63042838558413,2.0389667003785954,-0.4829305156657906,1.7958369895227968,-0.0057992824303812,2468.652402460123,-4834.85297604445,37.22583718950606,0.027773807338612,0.0212955369942495,-0.6275854401524577,-0.6220424434393144,0.0,1788.8949323172496,-0.0377843468969277,-7.190469245920933
-143.34712948966765,-0.6203466920889417,0.1629108029249731,-2070.946461535745,37.47033410486695,1297.757154412384,-0.0004863631647129,-0.1282065124003078,0.0816360065579666,4.658251477460133,11.472296297003997,9.978446097738212,5809.84367605498,-0.001823144139524,-6.840478246216562,5322.607218396133,5.662838615090645,2.127425947056185,377.43098387320816,1656.5285419641843,0.0,-6.840478246216562,-82.57119224306656,-0.1372804460330332,34.642130057602905,1.947241054791189,-0.394729833580989,1.787673982021357,-0.0049836745140844,2529.758827417863,-4834.730535538125,37.21993787544747,0.0263954162379976,0.0243080033337452,-0.6195823942923774,-0.6104104809869471,0.0,1790.5160664485134,-0.0328121029249228,-7.132508903277457
-149.78260787758038,-0.6148996874033138,0.1644015489143627,-2336.630281534984,37.66628036031827,1310.1338454959837,-0.0005075270099976,-0.1754242401169715,0.0813151338026312,4.415477672590633,11.306329108545173,10.008125635174183,5709.527974011084,-0.0016606580065742,-6.881617888302687,5322.614759273494,5.668285619776272,2.125885287220283,374.9460445494736,1549.7704641524915,0.0,-6.881617888302687,-82.85756685082406,-0.1365728600146831,34.655906663942844,1.848094919263178,-0.2981242903452506,1.779436501515953,-0.0041685854982237,2592.9549195096965,-4834.608175017648,37.216242452331656,0.0250270945713168,0.0272803175898268,-0.611125122859759,-0.5983137496565774,0.0,1790.2835207590033,-0.0278965404621464,-7.0722437525084825
-156.10666037932367,-0.6091813639225458,0.1657769082983941,-2592.9156952055346,37.86922463779321,1322.802962825391,-0.0005325696869883,-0.2239934908431671,0.0803990364421242,4.161369029329466,11.134921681895648,10.040033451240534,5610.282911712779,-0.001536132556365,-6.9220693743346295,5322.621829954102,5.67400394325704,2.123865039273253,372.3500203366082,1410.7319725071495,0.0,-6.9220693743346295,-83.2950485587591,-0.1366534358180748,34.67185217718656,1.74099261976193,-0.1948331862891864,1.7711404798789363,-0.0033599856581193,2657.8409679877213,-4834.485889335949,37.21471795607343,0.0236616314265945,0.0302109267004198,-0.6022016799891333,-0.585756232944489,0.0,1787.9560868696003,-0.0230607481968769,-7.009622206293916
-163.04734049351205,-0.6031892981106949,0.1670430397345972,-2816.140897413803,38.07939911273797,1335.719547788295,-0.0005558481365139,-0.2739135656680564,0.0788858468895197,3.8970708009605057,10.958285801491993,10.07413013777584,5511.474485996634,-0.0014594704160523,-6.961828659197526,5322.628457787444,5.679996009068892,2.121351591828035,369.6393749860772,1245.1739367946857,0.0,-6.961828659197526,-83.37761588685423,-0.1375890425719816,34.690145968427046,1.640282308558234,-0.0957039138104957,1.7627931475784828,-0.0025637934774073,2725.179061529582,-4834.363673273919,37.21472692045662,0.0222905409031973,0.0316557965988478,-0.5927991454112768,-0.5727415648222551,0.0,1783.7741521311016,-0.0189804184564072,-6.944580961238314
-165.91411563888366,-0.5968456808433138,0.1681143764462554,-2807.6516561297635,38.294057391234034,1348.657027105581,-0.0005220408768696,-0.3243340462445997,0.0764619447117541,3.7614797414363226,10.776180372989224,10.11098655855457,5412.584727450694,-0.0013886167327917,-7.000891766995992,5322.63466765645,5.686339626336272,2.1183349298730194,366.8093784286666,1148.332198661357,0.0,-7.000891766995992,-84.67874646149883,-0.1380727525405856,34.71134769030062,1.6585717852926414,0.0013008728719333,1.7533642556668054,-0.0017873047523366,2795.3592350618565,-4834.241520895378,37.21917980550384,0.0209106676359232,0.0296254748306024,-0.5828505560780265,-0.5592367044117866,0.0,1777.8414473164755,-0.0172707958129248,-6.8763448569331045
-168.21684386093338,-0.5900408035372054,0.1688677834959445,-2738.687005689784,38.50856802412243,1361.3951295614952,-0.0005266502020852,-0.3742969084174117,0.0728711217446058,3.6779545644875498,10.58834023536268,10.151422643266889,5314.575407821582,-0.0013232946268187,-7.03925479145183,5322.640470397609,5.6931445036423804,2.1148163741057204,363.8551103607752,1057.0579380566958,0.0,-7.03925479145183,-84.9335166297191,-0.1366172063303888,34.736634181632844,1.7009793531716586,0.1038234127589823,1.7419592803884765,-0.0010415030418582,2868.000775844832,-4834.119423763286,37.22083414690495,0.0195362773045091,0.0288053789813303,-0.5722592618790332,-0.5452007216554293,0.0,1769.7875946214524,-0.0147663523590744,-6.803834917451579
-170.5365558827947,-0.5827876733435323,0.169320532811074,-2707.6062376238783,38.722127966575336,1374.8916712594591,-0.0005268224470614,-0.4239086628248125,0.0682467248766345,3.5622520395642674,10.395261349261087,10.195265920097512,5220.317504760683,-0.001272157847248,-7.076913896294535,5322.645871696331,5.700397633836054,2.110800399601545,360.7730686453141,926.7638152490932,0.0,-7.076913896294535,-85.24470630104726,-0.1334639024626339,34.766266265094494,1.7157876854100595,0.2099958722570142,1.7299357785174243,-0.0003374604868704,2942.0955443440625,-4833.997372391355,37.22221728274,0.0181863470393024,0.0288191700064296,-0.5610201728698736,-0.5306570595265276,0.0,1758.9615299633786,-0.0117635578793222,-6.727123842547339
-173.71634227448013,-0.5751289395669587,0.1694414395538083,-2718.877670816798,38.93609418585763,1390.238898086942,-0.0005290949066584,-0.4735285556435434,0.0628262969078849,3.408636153282477,10.19757784329814,10.242112829904446,5133.273595217564,-0.0012349146179379,-7.113865315645032,5322.650881068157,5.708056367612628,2.1062885497703503,357.5620829581425,756.6025904234273,0.0,-7.113865315645032,-85.54277802720749,-0.1293859761907532,34.79798189626328,1.7019509664427082,0.3194709546138807,1.7182216070363037,0.0003157525488271,3016.642294533875,-4833.875357558608,37.223558495282205,0.0168736765438153,0.0292534848031172,-0.5491512644859062,-0.5156472293615267,0.0,1744.7724961829174,-0.0085286372417093,-6.646565188763795
-177.29934849738768,-0.5670966637930123,0.1691691258477123,-2755.2777877548947,39.15195145110699,1407.6343174695862,-0.0005381214795551,-0.5234540084051142,0.0568160052295844,3.2282935318449004,9.995847145690565,10.291631657935609,5055.634079763666,-0.0012035713994207,-7.150105354392154,5322.655512580505,5.716088643386574,2.101279024273244,354.2224689418239,552.3068329959244,0.0,-7.150105354392154,-85.58081656424952,-0.1249896004954236,34.827898985354366,1.6686239316425036,0.4241986063762892,1.7070563737474302,0.0009113740965659,3091.3326276376283,-4833.753370489484,37.22455415953583,0.0156039250514416,0.0299073346035896,-0.5366802792680148,-0.5002027247621453,0.0,1726.985660775635,-0.005158154817749,-6.56240242400346
-181.2338441148509,-0.5587108443793163,0.1684647141082438,-2810.073568853097,39.3698401295766,1426.2449246426322,-0.0005418541352419,-0.5739074506589938,0.0503902078692707,3.027539182387714,9.790554102496596,10.3435738413673,4986.5229956818885,-0.0011870327213588,-7.185630388562251,5322.65978361287,5.72447446280027,2.0957675040804915,350.7544848791912,320.01683511222893,0.0,-7.185630388562251,-85.22070174131248,-0.1207228955677024,34.852800719489046,1.6204666364165148,0.5233715500943547,1.6963989639052002,0.0014444660653635,3166.7436125285813,-4833.631402781577,37.22585237799507,0.014377760545413,0.0307726587177965,-0.5236303856868961,-0.4843457127610055,0.0,1705.767684716816,-0.0017221242533101,-6.474755924845837
-185.258598259166,-0.5499845159159856,0.1673334163144473,-2876.6422438323334,39.59078066900593,1445.2830340704236,-0.0005486706073674,-0.6250651599794225,0.0437094709173215,2.809991299479723,9.582062300368078,10.397743524090425,4923.780343550175,-0.0011774637743639,-7.220436865681496,5322.663714053185,5.7332007912636005,2.0897477037312244,347.1555468320336,62.84154447096795,0.0,-7.220436865681496,-84.8322106903577,-0.1169395630658076,34.87156615787071,1.5616433425435952,0.6149168797289754,1.686153942618875,0.0019117736614397,3244.370848914164,-4833.509446336501,37.22681648928095,0.0131918581196928,0.0317789836061984,-0.510006992115642,-0.4680944110676916,0.0,1681.7845175752852,0.0017829101113248,-6.383678051345181
-189.3390925510823,-0.5409258214483162,0.1658041385482167,-2950.43371212026,39.81500648861471,1464.4397552506252,-0.0005570857341607,-0.6770565898632698,0.0369163017135405,2.577586830038081,9.370706105406637,10.453979089511968,4865.393837652027,-0.0011767214114582,-7.25452130513117,5322.667325802639,5.74225948573127,2.0832118307856398,343.42295959876606,-216.4596492755132,0.0,-7.25452130513117,-84.21475434962176,-0.113911766522645,34.88418337051885,1.4939843194933151,0.6976372947380454,1.6762354855003772,0.0023115435692246,3322.950155572796,-4833.387493269212,37.227448624581285,0.0120398347423633,0.0329334349317193,-0.4958069277654526,-0.4514648970262181,0.0,1654.6869192564095,0.0053408023005704,-6.289171755677156
-193.4388852151196,-0.5315405447995347,0.1639149931172228,-3030.370267225841,40.04278976179817,1483.303572831579,-0.0005663709351305,-0.7299782517425211,0.0301396744443212,2.330697980672737,9.156843754198414,10.512132318843202,4808.917699743957,-0.001183923645202,-7.287880298495759,5322.67064252108,5.751644762380051,2.07615099682254,339.555329058978,-515.110428842557,0.0,-7.287880298495759,-83.32926542365814,-0.111858517750825,34.891063828027185,1.4186168982777243,0.7698007638298721,1.666596177199241,0.0026433722643929,3402.2549431088164,-4833.265535892423,37.22751420815861,0.010912890787044,0.03421466829312,-0.4810248091100574,-0.43447336095951,0.0,1624.3056765699553,0.0089525485184487,-6.191214689545197
-197.42286261506533,-0.5218328259041493,0.1617206488037947,-3114.315888734347,40.2741030257288,1501.7494626724772,-0.0005758020612923,-0.7839020350921062,0.0234932499786974,2.0703684894288026,8.940804662076864,10.572066238915395,4752.169253540694,-0.0011998717200701,-7.3205105099037,5322.673689544113,5.761352481275437,2.068555481464521,335.5510917653619,-830.1441589453267,0.0,-7.3205105099037,-82.18452376025272,-0.1109509454203414,34.89316401715626,1.3378366272921258,0.8300350843974555,1.6572065919173962,0.0029080653004504,3482.8315624885213,-4833.143566696876,37.22684477518268,0.0098002930262994,0.035627023856368,-0.4656547835052486,-0.4171356216801117,0.0,1590.7447722914624,0.012609674777279,-6.089768616125673
-201.18692098194637,-0.5118037972839019,0.1592901486983259,-3200.4083726771883,40.50875137822872,1519.8709443910002,-0.0005881659837384,-0.8388735992929328,0.0170809826485005,1.7993358987357615,8.722800865672077,10.633669988003993,4693.220713072543,-0.0012246982429149,-7.352408676361067,5322.676493689712,5.771381509895685,2.0604149971167613,331.4060823740241,-1158.260794978805,0.0,-7.352408676361067,-80.84795944885596,-0.111269085750492,34.89193680999098,1.2538861721795318,0.8756523523556455,1.6480167972019275,0.0031074728283925,3566.304122700864,-4833.021578270146,37.2251430280237,0.0086900097488838,0.0371929751351768,-0.4496885921053614,-0.3994644778748832,0.0,1554.5538816209444,0.0163091399594917,-5.984768922912973
-204.55650173838825,-0.5014532963571139,0.1566925893027219,-3284.981494689335,40.74622678473046,1537.9772234170243,-0.0005982314233954,-0.8949139307892839,0.0110521905627746,1.5148319045543723,8.503017323560284,10.696843368102863,4630.368498698134,-0.0012587857414836,-7.383571608077774,5322.679083053102,5.781732010822473,2.0517189155877635,327.1161698186976,-1497.3531946148355,0.0,-7.383571608077774,-79.02179811447563,-0.1127131447849212,34.88865576408729,1.170296695431861,0.8995999423632974,1.6389955380332422,0.0032447787655178,3651.3344882472047,-4832.899563188211,37.22247395985925,0.0075703030980917,0.0389095014937885,-0.4331137150732006,-0.3814664206789065,0.0,1515.3470797340171,0.0200647411777357,-5.876139898515981
-207.61218463533604,-0.4907781992753948,0.1539518900484088,-3364.56335992732,40.98587189231141,1556.4646079758595,-0.0006054090080119,-0.952000158589449,0.0054974960387491,1.221810776769956,8.281706880232274,10.761505474448157,4562.5878024621525,-0.0013072838087764,-7.413996188786639,5322.681486798658,5.792407107904191,2.042456651961289,322.6789563866817,-1845.4846865729469,0.0,-7.413996188786639,-76.2461669882718,-0.1153443856135512,34.88365868618381,1.087896271680305,0.905828208615636,1.6301019877111544,0.0033242973995635,3737.603690095684,-4832.77751395423,37.21772309412099,0.0064297479272453,0.0407885846945876,-0.4159224288040887,-0.3631573046646513,0.0,1472.877786297386,0.0239053548353416,-5.76377489288093
-210.06964861575457,-0.4797747355607438,0.151082291757064,-3439.8817026854804,41.22710663671105,1575.2822069087904,-0.0006147554564521,-1.0100969874465804,0.0005036104474523,0.9216144383907652,8.059114415046283,10.827572252394832,4488.509130440919,-0.0013714660500317,-7.443679376054925,5322.683734895486,5.803410571618842,2.0326179315042285,318.09213505092475,-2199.5071854388307,0.0,-7.443679376054925,-73.16394229987239,-0.1191855687009432,34.87692764780585,1.0085462004000842,0.8958602368390377,1.6213302350269794,0.0033513368359544,3825.611931290934,-4832.655422981414,37.20992200141982,0.0052561132527506,0.0428486654509265,-0.3981102714189786,-0.3445545406575495,0.0,1427.169034502199,0.0278549943383662,-5.647557323762484
-212.18474445925008,-0.4684389656759526,0.1481116651554444,-3511.916645434,41.46918388586202,1594.521708802551,-0.0006236417519956,-1.0691578459343378,-0.0039133103051925,0.6129475784152674,7.835361872624317,10.894956808892031,4406.8558425850015,-0.0014523409717198,-7.472618201588661,5322.685858067371,5.814746341503634,2.022192903908405,313.3516364928193,-2557.3105191860705,0.0,-7.472618201588661,-69.68183318586973,-0.1241013457266202,34.868830809400265,0.9321967975120626,0.8740743536051025,1.6126865995717583,0.0033315975758358,3916.147669252332,-4832.533282598403,37.19865989188499,0.0040380569426993,0.0451362168026011,-0.3796674239696458,-0.325667087500925,0.0,1378.3901602013684,0.0319138488586448,-5.527367314231176
