rollrate,gas,FyFR,sideslipFR,FyFL,FxFL,sideslipRL,vy,steeringangel,FyRR,signal,roll,RL,pitch,FR,vx,brake,yaw,yawrate,longslipRR,FxFR,FxRL,slip,FL,y,RR,FyRL,az,longslipFL,sideslipFL,ax,x,sideslipRR,pitchrate,ay,longslipRL,slip1,FxRR,signal,longslipFR
-5.8402974389568527e-08,0.1449845091989637,199.2778323332848,-0.0024309212070293,-196.53937801295032,-77.4690172319548,0.0019600979619209,-7.317013110384617e-05,0.0,165.93693907575616,0.0,-1.3392532776473766e-05,61.34838851246107,-0.0009239612670977,61.26304826052919,20.28743890157661,0.0,-0.032784615418987,0.0001651681695981,0.0009390757855296,-77.42682509741174,156.36868143739295,-3.784213268454488e-06,61.261413057326656,-4861.499988337617,61.3492221779137,-163.3327496739141,-4.633696185755808e-06,-0.00047251371119,0.0023961904423867,0.0047190101653412,4880.02690356514,-0.001991883839257,7.087188522098483e-06,0.0033362043409937,0.0009387045468687,6.283181522966318,156.39090863197046,2.411401087702859,-0.0004725312674226
-1.543377077654753e-07,0.1449815118620699,199.2803646529212,-0.0024309504305063,-196.53729096236648,-77.46879272960469,0.0019600783985094,-7.3300159962869e-05,0.0,165.93878040256337,0.0,-1.3393622399181603e-05,61.34852457146999,-0.000923890532093,61.26319159657768,20.287486001296475,0.0,-0.032782962799545,0.0001653392826584,0.000938979520618,-77.42656743890535,156.35253792423464,-3.790785291423338e-06,61.26155447202623,-4861.506638900141,61.349359185879415,-163.3310002343345,-4.516331916781297e-06,-0.0004725118740719,0.002396162936055,0.0046986826739414,4880.229669262567,-0.0019919075522856,7.0621458791889584e-06,0.0033414873669285,0.0009386084432923,6.283181516394295,156.374735964452,2.027150420764537,-0.0004725294392804
-2.710694779692326e-07,0.1449785274756712,199.2828436469155,-0.0024309790286149,-196.53525370567303,-77.46857052861904,0.0019600588032336,-7.341340033194839e-05,0.0,165.94062480175498,0.0,-1.3395790188690002e-05,61.34866001126464,-0.0009238200534295,61.26333432071376,20.28753289811898,0.0,-0.0327813084468721,0.0001655143451876,0.000938883718796,-77.4263099428554,156.33645930912672,-3.7965347227256298e-06,61.26169527575303,-4861.513289144022,61.349495639579786,-163.329248223636,-4.383642540618535e-06,-0.0004725100437616,0.0023961360152973,0.0046784414777463,4880.432435440564,-0.0019919312892187,7.036015769818564e-06,0.0033466829286497,0.0009385127033793,6.283181510644863,156.35863745545606,1.6378329334939437,-0.0004725276203726
-4.034458417808096e-07,0.1449755559743403,199.28526803177832,-0.0024310070017892,-196.53326697139656,-77.46835058907746,0.001960039265648,-7.351148693982624e-05,0.0,165.94246414705194,0.0,-1.3399215466240388e-05,61.34879483989895,-0.0009237498423317,61.26347643605953,20.28757959290976,0.0,-0.032779652323878,0.0001656929296679,0.0009387883767239,-77.42605244892658,156.32044549985076,-3.8015418886124377e-06,61.26183547076571,-4861.519939068675,61.349631536223306,-163.32750174915918,-4.2401914744997976e-06,-0.00047250821998,0.0023961096775368,0.0046582865609225,4880.635202097125,-0.0019919549598651,7.008741585188826e-06,0.0033517809197511,0.0009384173269273,6.283181505637698,156.3426126114982,1.2444217168565188,-0.0004725258105291
-5.467211986632151e-07,0.144972597293483,199.28763779304185,-0.0024310343573746,-196.5313303493734,-77.4681326688891,0.0019600198595262,-7.359605572715476e-05,0.0,165.94429166565277,0.0,-1.3404028207609526e-05,61.348929065000014,-0.0009236799103449,61.26361794586205,20.28762608653413,0.0,-0.0327779943973993,0.0001658746712674,0.0009386934905201,-77.42579502177982,156.30449651957176,-3.805887191019997e-06,61.26197505906002,-4861.52658867353,61.34976687336409,-163.3257675304723,-4.090321195389559e-06,-0.0004725064016568,0.0023960839144525,0.004638217952286,4880.837969230253,-0.0019919784895129,6.980310449773802e-06,0.0033567746713326,0.0009383223147961,6.283181501292395,156.32666091897698,0.8479000940092548,-0.0004725240104438
-6.966028677501543e-07,0.1449696513695342,199.28995394423012,-0.0024310611142995,-196.5294425269214,-77.46791667151588,0.0019600006428537,-7.366872436747327e-05,0.0,165.94610194062128,0.0,-1.3410313407241937e-05,61.34906269367616,-0.0009236102689272,61.26375885340742,20.287672379856733,0.0,-0.0327763346375944,0.0001660592640298,0.0009385990554888,-77.42553759993596,156.28861237767066,-3.809650147619756e-06,61.26211404247317,-4861.533237958024,61.34990164893468,-163.32405090296172,-3.937904678491954e-06,-0.0004725045885195,0.0023960587072315,0.004618235551847,4881.040736837957,-0.0019920018190044,6.9507479929161405e-06,0.0033616609385934,0.0009382276680721,6.283181497529439,156.3107817658264,0.4492591625046871,-0.0004725222200447
-8.492634273333787e-07,0.1449667181399243,199.29221819231157,-0.0024310872965227,-196.52760161630852,-77.4677025104818,0.0019599816586974,-7.373107588474845e-05,0.0,165.94789086205373,0.0,-1.3418115689402085e-05,61.34919573253193,-0.0009235409290948,61.26389916193133,20.28771847374109,0.0,-0.0327746730173806,0.0001662464556791,0.0009385050666817,-77.42528013495678,156.2727931357875,-3.812908583362624e-06,61.262252422786496,-4861.539886921606,61.35003586129218,-163.32235587257418,-3.786501173244842e-06,-0.0004725027806204,0.0023960340330011,0.0045983392748569,4881.243504918257,-0.0019920249039339,6.920112732160976e-06,0.0033664391319891,0.0009381333883667,6.283181494271003,156.29497454265305,0.0494953170637335,-0.0004725204390026
-1.0013420646450782e-06,0.1449637975433739,199.29443258844157,-0.0024311129299198,-196.5258054935181,-77.46749009729118,0.001959962936378,-7.37846471193648e-05,0.0,165.94965553817315,0.0,-1.3427443972809151e-05,61.34932818767985,-0.0009234719011242,61.264038874584365,20.28776436904924,0.0,-0.0327730095119397,0.0001664360395168,0.0009384115191097,-77.4250226015515,156.25703887197716,-3.815738058145083e-06,61.262390201776704,-4861.546535563737,61.35016950922645,-163.3206852106763,-3.639265378165601e-06,-0.0004725009780574,0.0023960098677973,0.0045785290065136,4881.446273469176,-0.0019920477135396,6.888490447840728e-06,0.0033711105807567,0.0009380394777757,6.283181491441528,156.27923863162792,-0.3503922408934436,-0.0004725186669865
-1.1499446672471931e-06,0.1449608895189508,199.2965994173684,-0.0024311380431278,-196.52405189734523,-77.46727932414862,0.0019599444926682,-7.383091977012797e-05,0.0,165.95139419310638,0.0,-1.3438276134317547e-05,61.34946006473232,-0.0009234031943099,61.26417799446816,20.287810066641747,0.0,-0.0327713440983137,0.0001666278450334,0.0009383184073891,-77.42476501623624,156.24134968548472,-3.818211420330558e-06,61.26252738119632,-4861.553183883886,61.350302591928106,-163.3190405619783,-3.4988618901846817e-06,-0.0004724991811831,0.0023959861855889,0.0045588045959152,4881.649042488752,-0.0019920702295647,6.855988684720824e-06,0.0033756783475057,0.0009379459383849,6.283181488968166,156.26357342145832,-0.7494040007291383,-0.0004725169034698
-1.2926201026908562e-06,0.1449579940072834,199.2987212337911,-0.0024311626656682,-196.52233838131076,-77.4670701497869,0.0019599263333543,-7.387131151690548e-05,0.0,165.9531060506451,0.0,-1.3450563577723048e-05,61.34959136883375,-0.0009233348167752,61.26431652446775,20.287855567376955,0.0,-0.0327696767550845,0.0001668217308036,0.0009382257260527,-77.42450734630864,156.2257256162733,-3.820398366361819e-06,61.26266396295463,-4861.559831881532,61.35043510897928,-163.3174225659146,-3.367573629780916e-06,-0.0004724973902249,0.002395962960024,0.0045391658092569,4881.851811975025,-0.0019920924447446,6.822731678404253e-06,0.003380146933075,0.0009378527722212,6.28318148678122,156.2479782627422,-1.1465426408448431,-0.0004725151480753
-1.4273328921398152e-06,0.1449551109504878,199.30080048070351,-0.0024311868237161,-196.52066268327096,-77.4668624986248,0.001959908454981,-7.390717021490472e-05,0.0,165.95479118883583,0.0,-1.3464235500021316e-05,61.34972210471052,-0.0009232667753321,61.2644544673213,20.28790087211049,0.0,-0.0327680074621286,0.000167017575681,0.0009381334696827,-77.42424961305217,156.21016671033323,-3.822365149653186e-06,61.262799949057786,-4861.566479556165,61.35056706032739,-163.31583100673654,-3.2472840529349177e-06,-0.0004724956053086,0.0023959401685238,0.0045196124021168,4882.05458192605,-0.0019921143611092,6.788855430035754e-06,0.0033845214167334,0.0009377599813794,6.2831814848144365,156.2324525314936,-1.5408155214665251,-0.0004725134005763
-1.5524623284687162e-06,0.1449522402913785,199.3028395977426,-0.0024312105464185,-196.5190226047289,-77.46665619328684,0.0019598908459299,-7.393976939588987e-05,0.0,165.9564504220794,0.0,-1.3479203013218076e-05,61.349852276709065,-0.0009231990753897,61.26459182580656,20.28794598169532,0.0,-0.0327663362004678,0.0001672152693857,0.000938041633024,-77.42399195806723,156.19467304277515,-3.824174353419221e-06,61.26293534143705,-4861.573126907286,61.35069844627535,-163.3142649356719,-3.1394675702719578e-06,-0.000472493826396,0.0023959177858578,0.0045001441291076,4882.257352339881,-0.0019921359889444,6.754503145985977e-06,0.0033888076385758,0.0009376675681907,6.283181483005233,156.21699563608635,-1.9312371657255305,-0.0004725116609533
-1.6667761828850936e-06,0.1449493819736305,199.3048416133284,-0.0024312338701574,-196.5174154069194,-77.4664512457715,0.0019598734876413,-7.397029855514329e-05,0.0,165.95808520861831,0.0,-1.3495363208986525e-05,61.34998188878409,-0.000923131720904,61.26472860252483,20.28799089698139,0.0,-0.0327646629521796,0.0001674147103935,0.0009379502107243,-77.42373434720642,156.17924462708388,-3.82588441365102e-06,61.26307014217701,-4861.579773934401,61.35082926744244,-163.31272276708216,-3.0451923015632168e-06,-0.0004724920540684,0.0023958957797722,0.0044807606649859,4882.460123214592,-0.001992157345601,6.719821261751918e-06,0.0033930130229246,0.0009375755345325,6.2831814812951725,156.20160696419006,-2.316831722839316,-0.000472509928578
-1.7693821584825653e-06,0.1449465359418769,199.30680956264675,-0.0024312568276373,-196.5158383806046,-77.46624761006122,0.0019598563564945,-7.399985540146522e-05,0.0,165.9596975061662,0.0,-1.3512602758746883e-05,61.35011094458223,-0.0009230647143675,61.26486479991512,20.288035618815403,0.0,-0.032762987700317,0.0001676158036366,0.0009378591978961,-77.42347682100484,156.16388150448364,-3.827549238115235e-06,61.26320435350741,-4861.586420637028,61.350959524760896,-163.3112024258943,-2.965192287328906e-06,-0.0004724902888308,0.002395874121753,0.00446146172593,4882.662894548257,-0.0019921784536416,6.684955512715566e-06,0.0033971454053824,0.0009374838824415,6.283181479630348,156.18628597244236,-2.6966354072284227,-0.0004725082029564
-1.8597092375480808e-06,0.1449437021415953,199.30874628133145,-0.0024312794499752,-196.5142890408335,-77.46604508750241,0.0019598394249699,-7.402944418011911e-05,0.0,165.96128964745623,0.0,-1.3530801171896689e-05,61.35023944743144,-0.000922998056834,61.26500042041037,20.288080148040564,0.0,-0.0327613104288756,0.0001678184545559,0.0009377685893741,-77.42321958293331,156.14858364077662,-3.829218120937729e-06,61.26333797765905,-4861.593067014689,61.351089219406674,-163.30970147458774,-2.899840252906969e-06,-0.0004724885299972,0.0023958527848492,0.0044422469187308,4882.865666338957,-0.0019921993396957,6.650047836492989e-06,0.0034012123025134,0.0009373926134427,6.283181477961465,156.17103206831763,-3.0696989074802445,-0.0004725064847749
-1.9374878839735084e-06,0.1449408805195498,199.3106550437513,-0.002431301776672,-196.51276448027951,-77.46584372856421,0.0019598226624055,-7.40599710220211e-05,0.0,165.9628642668877,0.0,-1.3549833954463576e-05,61.35036740040121,-0.0009229317479713,61.265135466382,20.28812448549619,0.0,-0.0327596311228039,0.0001680225678896,0.0009376783806287,-77.42296259959451,156.1333510310504,-3.830935515094535e-06,61.26347101692203,-4861.599713066918,61.3512183528392,-163.3082171883086,-2.8492279673396565e-06,-0.0004724867785649,0.0023958317336556,0.0044231158997452,4883.068438584786,-0.001992220033716,6.615233647678319e-06,0.0034052224742942,0.0009373017291799,6.283181476244071,156.1558447308093,-3.4350897591315466,-0.0004725047730781
-2.0026958658406963e-06,0.1449380710228928,199.31253914686496,-0.0024313238432817,-196.5112617751385,-77.46564349141458,0.0019598060365855,-7.409223897171332e-05,0.0,165.96442418716666,0.0,-1.356957531299772e-05,61.35049480630636,-0.0009228657861411,61.26526994003611,20.288168632017804,0.0,-0.0327579497679977,0.0001682280489805,0.0009375885670935,-77.42270593871423,156.11818361311478,-3.832740791246192e-06,61.263603473758856,-4861.606358793247,61.35134692672301,-163.3067466697136,-2.8131188924653973e-06,-0.0004724850349372,0.0023958109365196,0.0044040682631011,4883.271211283844,-0.0019922405673978,6.580639363537752e-06,0.0034091846655283,0.0009372112307559,6.283181474438795,156.14072343610113,-3.7918946753451848,-0.0004725030675098
-2.055530343455126e-06,0.1449352735998337,199.3144015658484,-0.0024313456810538,-196.50977832108785,-77.46544420184188,0.0019597895147413,-7.412694978111041e-05,0.0,165.96597231368503,0.0,-1.3589900439989808e-05,61.350621667758034,-0.0009228001684992,61.265403843547325,20.288212588436718,0.0,-0.0327562663513102,0.0001684348005873,0.0009374991444275,-77.42244980759322,156.10308129851606,-3.834668325199907e-06,61.26373535067315,-4861.613004193217,61.35147494291813,-163.30528695537083,-2.7910812433946323e-06,-0.0004724832981484,0.0023957903658464,0.0043851035890242,4883.473984434244,-0.0019922609731784,6.546380541233321e-06,0.003413106743893,0.0009371211190764,6.283181472511261,156.12566767415606,-4.13922182965113,-0.0004725013690884
-2.0963977540307702e-06,0.1449324881992051,199.31624551453825,-0.0024313673290501,-196.5083112664701,-77.46524591381294,0.0019597730638279,-7.416470438038958e-05,0.0,165.96751158787612,0.0,-1.3610687686030264e-05,61.35074798718461,-0.000922734891112,61.26553717915182,20.28825635558005,0.0,-0.0327545808605901,0.0001686427219399,0.0009374101087466,-77.42219419277978,156.08804401412883,-3.8367475222091e-06,61.26386665011984,-4861.619649266375,61.351602403485145,-163.3038350627428,-2.782407782219303e-06,-0.0004724815693656,0.0023957699859662,0.0043662214718109,4883.6767580340975,-0.0019922812839586,6.5125605107212784e-06,0.0034169973159229,0.0009370313949729,6.283181470432064,156.11067698373324,-4.4762030850479055,-0.0004724996767251
-2.12586107241366e-06,0.1449297147700178,199.31807427052777,-0.0024313888228702,-196.50685768006187,-77.46504859553704,0.0019597566516827,-7.420600097440769e-05,0.0,165.96904491511606,0.0,-1.3631820364299242e-05,61.35087376684773,-0.0009226699490861,61.26566994891731,20.28829993427081,0.0,-0.0327528932846925,0.0001688517125576,0.0009373214563424,-77.42193917069856,156.0730716448469,-3.8390027287190765e-06,61.2639973747407,-4861.626294012268,61.3517293106357,-163.30238806232833,-2.786263372250845e-06,-0.0004724798487831,0.0023957497643253,0.0043474214988078,4883.879532081534,-0.0019923015319371,6.479269090723154e-06,0.0034208647786926,0.0009369420588473,6.283181468176857,156.0957509232148,-4.801996163893566,-0.0004724979902957
-2.1446076464559377e-06,0.1449269532625455,199.31989070786815,-0.0024314101918426,-196.50541501283547,-77.46485212954087,0.0019597402478196,-7.42512397460781e-05,0.0,165.97057508371608,0.0,-1.3653188111994e-05,61.3509990088786,-0.0009226053367066,61.26580215487223,20.28834332532741,0.0,-0.0327512036134804,0.0001690616710355,0.0009372331837466,-77.42168490372141,156.0581640222985,-3.841453464385777e-06,61.26412752723268,-4861.632938430447,61.35185566670973,-163.30094315808284,-2.8015740132329197e-06,-0.0004724781354738,0.0023957296742683,0.0043287031930682,4884.082306574685,-0.0019923217478038,6.446582121674501e-06,0.0034247163186555,0.0009368531108258,6.283181465726122,156.08088904237087,-5.115786753160752,-0.0004724963107857
-2.1534469276341224e-06,0.1449242036268509,199.32169769206575,-0.0024314314707662,-196.5039806991016,-77.46465653672499,0.0019597238233504,-7.430072803121094e-05,0.0,165.97210474031365,0.0,-1.3674688127032676e-05,61.35112371528696,-0.0009225410475793,61.2659337991938,20.288386529564097,0.0,-0.0327495118378457,0.0001692724936818,0.0009371452876674,-77.42143142260677,156.0433210082082,-3.844114676865981e-06,61.26425711016267,-4861.639582520466,61.35198147416866,-163.29949771129563,-2.827232705800337e-06,-0.0004724764304395,0.0023957096833011,0.004310066139975,4884.285081511691,-0.0019923419608065,6.41456100711689e-06,0.0034285593384864,0.0009367645507667,6.283181463064909,156.06609094458963,-5.4167905397953575,-0.0004724946372767
-2.1532660692237203e-06,0.1449214658139433,199.3234981951936,-0.0024314526923122,-196.50255203793932,-77.46446180881902,0.001959707351651,-7.435468150693723e-05,0.0,165.97363635925345,0.0,-1.3696226168049716e-05,61.35124788799318,-0.000922477074775,61.26606488389828,20.288429547790464,0.0,-0.0327478179497058,0.0001694840792999,0.0009370577652815,-77.42117878298306,156.02854241484704,-3.846996806330055e-06,61.26438612627548,-4861.646226281877,61.352106735585146,-163.29804927002613,-2.861990824564802e-06,-0.0004724747336885,0.0023956897606664,0.0042915098946067,4884.487856890703,-0.0019923621980674,6.38325281813803e-06,0.0034324009637569,0.0009366763783546,6.28318146018278,156.05135624490137,-5.704255171090289,-0.0004724929698191
-2.1449966338978403e-06,0.1449187397747079,199.3252947483374,-0.0024314738817977,-196.50112673723828,-77.46426789987622,0.0019596908089721,-7.441323075493188e-05,0.0,165.97517218599458,0.0,-1.37177171253664e-05,61.35137152883229,-0.0009224134109725,61.26619541096964,20.288472380811967,0.0,-0.0327461219419748,0.0001696963292543,0.0009369706137194,-77.42092708092612,156.01382802673538,-3.850106109496859e-06,61.26451457836601,-4861.652869714237,61.35223145358939,-163.2965956244967,-2.9044928501373604e-06,-0.0004724730446585,0.0023956698825323,0.0042730339927753,4884.690632709875,-0.0019923824839556,6.35269034210379e-06,0.0034362470528339,0.0009365885927155,6.283181457073477,156.0366845738609,-5.977462135176322,-0.000472491309036
-2.1296170804374777e-06,0.1449160254612323,199.3270896372135,-0.0024314950664983,-196.4997027171161,-77.46407476909319,0.0019596741741558,-7.447642990017248e-05,0.0,165.97671422757747,0.0,-1.3739085459060562e-05,61.35149463959555,-0.0009223500485976,61.26632538256835,20.288515029429192,0.0,-0.03274442380855,0.0001699091454894,0.0009368838305402,-77.42067640211594,155.99917761031156,-3.853445083996453e-06,61.26464246906518,-4861.6595128170975,61.35235563089262,-163.29513481495457,-2.9534524018832684e-06,-0.0004724713637941,0.0023956500227371,0.0042546379796369,4884.893408967377,-0.0019924028403487,6.322892902379927e-06,0.0034401031094709,0.0009365011930828,6.283181453734502,156.02207555883933,-6.235728556926508,-0.0004724896545216
-2.108122003548794e-06,0.1449133228251559,199.3288852916208,-0.0024315162737561,-196.4982777198538,-77.46388245325156,0.0019596574288149,-7.454426036350846e-05,0.0,165.97826425762884,0.0,-1.3760265541525489e-05,61.3516172220288,-0.0009222869799545,61.26645480073214,20.288557494438592,0.0,-0.0327427235442861,0.0001701224349128,0.0009367974136712,-77.42042675683108,155.98459096100686,-3.857012657954491e-06,61.26476980113913,-4861.666155590012,61.352479270267786,-163.29366512503557,-3.0074684391008613e-06,-0.0004724696911184,0.0023956301546682,0.0042363214509804,4885.0961856613785,-0.0019924232864371,6.293866853437239e-06,0.0034439744595833,0.0009364141784423,6.2831814501669285,156.00752891027628,-6.478408904788893,-0.0004724880063118
-2.0814900120572663e-06,0.144910631817926,199.33068371651467,-0.0024315375233288,-196.4968498768305,-77.46369095837053,0.0019596405577932,-7.46166378894602e-05,0.0,165.9798237819028,0.0,-1.3781201620665612e-05,61.35173927784436,-0.0009222241973518,61.26658366747267,20.288599776632527,0.0,-0.0327410211449346,0.0001703361103905,0.0009367113610522,-77.42017818028091,155.97006781606513,-3.860804537620492e-06,61.2648965773933,-4861.672798032531,61.35260237450608,-163.29218511470907,-3.0651879994921097e-06,-0.0004724680265237,0.0023956102588999,0.0042180839686568,4885.298962790062,-0.0019924438382432,6.265606374455271e-06,0.0034478653220657,0.0009363275473663,6.283181446375049,155.9930443170287,-6.704896604279576,-0.0004724863645353
-2.050687326943393e-06,0.1449079523920994,199.33248649564192,-0.0024315588331296,-196.4954177065558,-77.46350018857756,0.0019596235488297,-7.469342300425903e-05,0.0,165.9813940369824,0.0,-1.3801847644429149e-05,61.35186080874153,-0.0009221616932168,61.266711984953616,20.28864187679881,0.0,-0.0327393166070975,0.0001705500883265,0.0009366256707418,-77.41993080506127,155.95560789304736,-3.864813720063938e-06,61.26502280048537,-4861.679440144208,61.35272494641728,-163.29069361951713,-3.125287958960252e-06,-0.0004724663697016,0.0023955903175186,0.0041999250769181,4885.501740351619,-0.001992464508934,6.238094843069051e-06,0.0034517790070947,0.0009362412983231,6.2831814423658665,155.97862145917148,-6.9146255541021455,-0.0004724847295161
-1.998445470830511e-06,0.1449052845016713,199.33440930295512,-0.002431584249278,-196.4938656134617,-77.46372254514823,0.0019596066076772,-7.477466495446886e-05,0.0,165.98297076820575,0.0,-1.382212890178993e-05,61.351981818012845,-0.0009220994603404,61.26683964250861,20.28868379571981,0.0,-0.0327376099262536,0.0001707652108709,0.000936540444199,-77.41927327100127,155.9412023639833,-3.869043420308637e-06,61.26514858615827,-4861.686081924591,61.35284698724758,-163.28919497690393,-3.1910959901549938e-06,-0.0004724697588806,0.0023955662821865,0.0041818521750242,4885.704518344245,-0.0019924850938616,6.211236171070765e-06,0.0034575781989956,0.0009361553251203,6.283181438136166,155.96426853133934,-7.107071541106837,-0.0004724780716719
-1.76366047587989e-06,0.1449026281549457,199.3347374713752,-0.0024315632685846,-196.49390711194152,-77.46371389090781,0.0019595932205549,-7.487098342489975e-05,0.0,165.98439195683724,0.0,-1.384100100825148e-05,61.352102404708646,-0.0009220374962546,61.26696545372698,20.288725534141708,0.0,-0.032735901071683,0.0001709821339044,0.0009364560400728,-77.41885049791496,155.9267753880367,-3.874016905535528e-06,61.26527512789486,-4861.692723373262,61.35296840335233,-163.28785151361444,-3.1190806968387864e-06,-0.0004724660827112,0.0023955885327681,0.0041638398505326,4885.907296766144,-0.0019925021104964,6.18420931206263e-06,0.0034590075160548,0.0009360692473005,6.283181433162681,155.95005831386555,-7.281753550550072,-0.0004724784910979
-1.4421663974736122e-06,0.144899983311788,199.33183776070803,-0.0024315190364791,-196.49717730891064,-77.46305357561099,0.001959582576695,-7.501818753465944e-05,0.0,165.9855446057225,0.0,-1.3856853567252313e-05,61.35222263623746,-0.0009219758015991,61.267091464739416,20.288767092817427,0.0,-0.0327341902009975,0.0001711662706091,0.0009363714084105,-77.41908233483274,155.91246987508345,-3.881462983588286e-06,61.2654003834233,-4861.699364490071,61.35308913313063,-163.28677650725226,-3.1853270857302285e-06,-0.0004724624883042,0.002395634088262,0.0041458990215858,4886.11007561552,-0.0019925163672798,6.1575993799163496e-06,0.0034549942893342,0.0009359841489907,6.283181425716602,155.93585085507505,-7.4382349683809155,-0.0004724788485258
-1.1951866980221391e-06,0.1448973497299988,199.3305114401954,-0.0024315186474483,-196.4988823965921,-77.46260880884175,0.0019595705857627,-7.521679596934287e-05,0.0,165.9866839604851,0.0,-1.3869821765915304e-05,61.35234240365202,-0.0009219143636435,61.26721747532094,20.28880847261069,0.0,-0.0327324777095614,0.0001713129073934,0.000936286888558,-77.41909395483574,155.89827116502198,-3.891402468100875e-06,61.26552455869429,-4861.706005275146,61.35320928702514,-163.28571431421307,-3.400733995510247e-06,-0.0004724592080437,0.0023956361011071,0.0041280584863789,4886.312854890573,-0.0019925319504785,6.132827045431289e-06,0.0034534684153255,0.0009358997067479,6.283181415777118,155.92166551638067,-7.576124672548612,-0.0004724788805013
-1.0628435142392484e-06,0.1448947272340575,199.33216897196027,-0.0024315538474434,-196.49760913756603,-77.46232853035497,0.0019595559698149,-7.54263873961805e-05,0.0,165.98799073113062,0.0,-1.3880949116980327e-05,61.352461633348575,-0.0009218531619453,61.267343259416045,20.28884967440845,0.0,-0.0327307638420459,0.0001714473410543,0.0009362025637553,-77.41893750062205,155.88416652172987,-3.9018692739536885e-06,61.26564787875515,-4861.712645728429,61.35332894011901,-163.28448393066938,-3.61745812267606e-06,-0.0004724569997434,0.0023956026673093,0.0041103071792245,4886.515634589518,-0.0019925501400354,6.11008799155996e-06,0.0034565836524369,0.0009358157966817,6.283181405310312,155.90750978464476,-7.695078010604469,-0.000472477843185
-1.0304398687986677e-06,0.1448921159006358,199.3356970125594,-0.0024316039023299,-196.49446172442688,-77.46212200648063,0.001959538983439,-7.56126305034577e-05,0.0,165.98949450250788,0.0,-1.3891322948378671e-05,61.35258027230494,-0.000921792178989,61.26746861943661,20.288890698990933,0.0,-0.0327290485871236,0.0001715920157986,0.0009361185539147,-77.41870957335055,155.87013654121506,-3.911194734947968e-06,61.26577054222813,-4861.71928584949,61.35344814994632,-163.28305581755862,-3.7688226830961374e-06,-0.0004724552790682,0.0023955542890115,0.0040926291130726,4886.718414710597,-0.0019925706848834,6.088817163494044e-06,0.0034627996238125,0.000935732271563,6.283181395984851,155.89339754965306,-7.7947976611529635,-0.0004724763392627
-1.0712026182642518e-06,0.1448895158765704,199.33986985084832,-0.0024316558718197,-196.4906618437444,-77.46195422127005,0.0019595202776317,-7.576122328123974e-05,0.0,165.9911573734301,0.0,-1.39017977401693e-05,61.35269829838528,-0.0009217314038758,61.26759345574107,20.288931547049668,0.0,-0.0327273317778325,0.0001717569497247,0.0009360349523875,-77.41844918185872,155.85616582698736,-3.918684771547548e-06,61.26589265470595,-4861.725925637647,61.35356694504365,-163.2814680847431,-3.849743492517316e-06,-0.0004724537971535,0.0023955038322381,0.0040750175820108,4886.921195252058,-0.0019925929367446,6.068335075030116e-06,0.0034702536062641,0.0009356490389771,6.283181388494815,155.87934338424526,-7.875034377000675,-0.0004724746247648
-1.1596565580392744e-06,0.1448869272227596,199.3439728029797,-0.0024317039400035,-196.4869265751278,-77.46180219048976,0.0019595004768194,-7.587215417142078e-05,0.0,165.99292840568182,0.0,-1.3912962091047778e-05,61.35281571558683,-0.000921670831965,61.26771772489316,20.28897221925439,0.0,-0.0327256132001343,0.0001719432794408,0.0009359518085717,-77.41817976956648,155.8422456238318,-3.92434052744314e-06,61.266014268069775,-4861.7325650921175,61.35368532792532,-163.27977192191574,-3.872703641190878e-06,-0.0004724524124598,0.0023954571623092,0.0040574729561376,4887.123976212164,-0.0019926162732388,6.0480722909825385e-06,0.0034777886926,0.0009355660594693,6.283181382839059,155.86535752335723,-7.935587608144548,-0.0004724728389614
-1.2750106299591716e-06,0.1448843498980571,199.34769813022524,-0.0024317462505885,-196.48356787070867,-77.46165377937005,0.0019594800692221,-7.595216887412919e-05,0.0,165.9947634813787,0.0,-1.3925174348417136e-05,61.352932543141215,-0.0009216104635355,61.26784141483593,20.289012716293666,0.0,-0.032723892655254,0.0001721478699164,0.0009358691335798,-77.41791196892946,155.82837255133762,-3.928491708114936e-06,61.26613540254975,-4861.739204212126,61.35380328515969,-163.2780116918131,-3.851761475213348e-06,-0.0004724510470322,0.0023954162100556,0.0040399978818616,4887.326757589184,-0.0019926402077869,6.027600172914077e-06,0.0034848648558104,0.0009354833266063,6.283181378687878,155.85144445867738,-7.976306003042168,-0.000472471054121
-1.4015637011715108e-06,0.1448817838082066,199.35096741824407,-0.002431782854075,-196.48066670244503,-77.46150363521294,0.0019594594019826,-7.600997753027253e-05,0.0,165.99662970160475,0.0,-1.3938613104228246e-05,61.35304880593026,-0.000921550302406,61.26796452859849,20.28905303888279,0.0,-0.032722169985003,0.0001723662165409,0.0009357869164347,-77.41764934744295,155.81454650139386,-3.931563299044544e-06,61.26625606181192,-4861.745842996941,61.35392079706158,-163.27622050052898,-3.800160951479973e-06,-0.0004724496659576,0.0023953809714806,0.0040225948326,4887.529539381394,-0.0019926643944362,6.006624456282465e-06,0.0034913081395424,0.0009354008510576,6.283181375616287,155.83760449191473,-7.997087786912068,-0.0004724693003407
