FyFR,longslipFR,FR,FxRL,az,longslipFL,FxRR,RR,brake,pitchrate,sideslipFL,ay,sideslipRR,rollrate,steeringangel,roll,gas,FyRL,RL,vx,FL,FxFL,signal,x,y,slip,longslipRL,longslipRR,sideslipRL,yawrate,signal,sideslipFR,FyFL,pitch,FyRR,ax,vy,FxFR,yaw,slip1
200.81003850975637,-0.0005017529833969,96.79891560364436,524.3638118287635,-0.000809151747459,-0.0005015317407121,524.3267304978115,97.1493386119953,0.0,0.0002661490304754,0.0022587304106612,0.0245755797738509,-0.0020450179560831,6.1241985053591535e-06,0.0,7.170883945087287e-06,0.2956976741227822,-152.83576147991792,97.1456349023844,32.05568153895925,96.79304428445862,-80.17175177962153,0.0,4859.903983342932,-4860.605002270937,-7.703678661621742e-05,0.0031241328086294,0.0031226891130867,0.0018185707928567,0.0007879559868732,1.9894723499066864,-0.0025135973147596,-180.61879814543724,-0.0025489193801168,171.9539715661208,0.32196761309105,-0.0024448018000624,-80.12014956520464,-0.0307949333607122,6.28310827039297
200.8448019785611,-0.0005016764619738,96.80864223500195,523.7368063201865,-0.00080711100112,-0.0005014548631454,523.6995715248254,97.15873589203724,0.0,0.0002654803057498,0.0022584627400967,0.0246379100085992,-0.0020453857639415,6.177008087464023e-06,0.0,7.232420577184716e-06,0.2954779460119991,-152.81258989861806,97.15502311310752,32.05889773195007,96.80275675217084,-80.16174983586636,0.0,4860.224406183077,-4860.614896144207,-7.724342814108008e-05,0.0031204814880279,0.0031190338608917,0.0018183544205923,0.0007899092265295,1.9972286810820088,-0.0025139633183134,-180.602585201096,-0.0025462615744602,171.97967995961852,0.3211498556372773,-0.0024516135853458,-80.11010476022018,-0.0307870430591925,6.283108063751445
200.87962790328228,-0.0005016001376394,96.8183441867421,523.111380566696,-0.0008050959513217,-0.0005013781875256,523.0739871036533,97.16810919114836,0.0,0.0002648194138449,0.002258194043998,0.0247004155307616,-0.0020457540252996,6.245123016818761e-06,0.0,7.294572114415793e-06,0.295258776719017,-152.78935730531117,97.16438737230304,32.062105755716296,96.8124445092137,-80.15177383232732,0.0,4860.544861198969,-4860.624788543072,-7.745090193499622e-05,0.003116839214944,0.0031153875433627,0.0018181371946643,0.0007918643994914,1.999992980691213,-0.0025143302774786,-180.58627867127552,-0.0025436104125654,172.00543928050513,0.3203341479796258,-0.0024584527241693,-80.10008542956034,-0.0307791332147768,6.283107856277652
200.91452418731288,-0.0005015240029038,96.82802152173596,522.4875308161222,-0.0008030969543403,-0.0005013017204869,522.4499730865663,97.17745857253036,0.0,0.0002641658521995,0.0022579242364874,0.0247631175634484,-0.0020461227740794,6.3252113530719605e-06,0.0,7.3574730363779905e-06,0.2950401648483171,-152.7660617156806,97.17372773745532,32.06530563073786,96.82210761810332,-80.14182402482365,0.0,4860.86534830925,-4860.634679458513,-7.76591717882023e-05,0.0031132059672056,0.0031117501363868,0.0018179190912127,0.0007938216777108,1.9977583394249,-0.0025146982736097,-180.5698707983647,-0.0025409658188498,172.0312524959942,0.3195204848165595,-0.0024653180655776,-80.09009137768044,-0.0307712038072368,6.283107648007798
200.9494920400344,-0.0005014480583471,96.83767430217424,521.8652530941174,-0.0008011047820807,-0.0005012254604176,521.8275254556232,97.18678409946854,0.0,0.0002635190995219,0.0022576533006389,0.0248260323086209,-0.0020464920407079,6.414141758748076e-06,0.0,7.421225892373048e-06,0.2948221090072855,-152.74270141364798,97.18304426575884,32.06849737744164,96.83174614176971,-80.13189959978898,0.0,4861.185867432776,-4860.644568881504,-7.78682009283238e-05,0.0031095817204314,0.0031081216172768,0.001817700089205,0.000795781255564,1.9905303427224557,-0.0025150673176432,-180.5533603765881,-0.0025383277228654,172.0571222545648,0.3187088608527159,-0.0024722084367048,-80.08012344446546,-0.0307632548144334,6.283107438978658
200.9845294839625,-0.0005013723165019,96.84730258962117,521.2445433398444,-0.0007991106617369,-0.0005011493936526,521.2066404096736,97.19608583522646,0.0,0.0002628786222437,0.0022573812837788,0.0248891449340235,-0.0020468618508881,6.509058450191877e-06,0.0,7.485903541163881e-06,0.2946046078065106,-152.71927499945556,97.19233701437912,32.07168101620186,96.84136014347388,-80.12199967152631,0.0,4861.506418488604,-4860.654456802999,-7.807795390370318e-05,0.003105966448811,0.0031045019656893,0.001817480171612,0.0007977433161729,1.9783270568113684,-0.0025154373549386,-180.53674924437505,-0.0025356960594492,172.08305083152194,0.3178992709140117,-0.002479122704438,-80.0701825203613,-0.0307552862123186,6.283107229225682
201.01963439640215,-0.0005012967791903,96.85690644555964,520.6253974114352,-0.0007971063301907,-0.0005010735172621,520.5873141768681,97.20536384284692,0.0,0.0002622438805806,0.0022571082230568,0.0249524490401677,-0.0020472322262292,6.607387339901146e-06,0.0,7.551551556108781e-06,0.2943876598581561,-152.695781375079,97.201606040483,32.0748565673411,96.85094968624384,-80.11212440282867,0.0,4861.827001395994,-4860.664343213947,-7.828839717821212e-05,0.0031023601251014,0.0031008911619225,0.0018172593247362,0.0007997080182025,1.961178983551068,-0.0025158083398904,-180.52003924431352,-0.0025330707688137,172.1090401379233,0.3170917098248221,-0.0024860597951502,-80.06026843104806,-0.0307472979751622,6.283107018782408
201.0548052705492,-0.0005012214421619,96.86648593164168,520.0078111643443,-0.0007950841222654,-0.0005009978343544,519.9695429825049,97.21461818512898,0.0,0.0002616143343885,0.0022568341350365,0.0250159427143483,-0.0020476031844876,6.706801869866088e-06,0.0,7.618190799979122e-06,0.2941712637781653,-152.67221973825008,97.21085140135273,32.07802405113006,96.86051483260464,-80.10227445333695,0.0,4862.1476160744105,-4860.674228105277,-7.849949917206108e-05,0.0030987627216911,0.0030972891869482,0.0018170375379402,0.0008016754940415,1.9391289841941537,-0.0025161802464732,-180.50323147131493,-0.0025304517965752,172.13509172138856,0.316286172444675,-0.002493018696324,-80.05038047917753,-0.0307392900758194,6.283106807680414
201.09004111644956,-0.0005011462981252,96.87604110971814,519.39178052755,-0.0007930369748693,-0.0005009223510774,519.3533230787673,97.22384892459009,0.0,0.0002609894481633,0.0022565590156149,0.0250796270622055,-0.0020479747396268,6.80521590132549e-06,0.0,7.685820115395974e-06,0.2939554181845584,-152.64858958199233,97.22007315442522,32.08118348778845,96.8700556445346,-80.09245045924683,0.0,4862.468262443522,-4860.684111467911,-7.871123009985433e-05,0.0030951742110069,0.0030936960220993,0.0018168148035718,0.0008036458543459,1.912232172255613,-0.0025165530684419,-180.4863263838572,-0.0025278390937303,172.161206762684,0.315482653718801,-0.0024999984514726,-80.04051796958187,-0.0307312624859539,6.283106595949486
201.1254669946025,-0.0005010819163445,96.8855723206165,518.7773375539753,-0.0007909615305256,-0.0005008364254262,518.73861448577,97.23305613021714,0.0,0.0002603686903939,0.0022562778618263,0.0251343885613307,-0.0020483475727081,6.815808426169007e-06,0.0,7.754240167982499e-06,0.2937401216903113,-152.6248681521825,97.2292713504924,32.084334897491246,96.8795719025986,-80.08162646046337,0.0,4862.788940423195,-4860.6939932927535,-7.892349610456619e-05,0.0030915949150306,0.0030901112988225,0.0018165904459585,0.0008056174639256,1.8805557757576976,-0.0025169317440233,-180.46919548461463,-0.0025252326165936,172.18740861106718,0.3146811541388658,-0.0025069960948335,-80.03169837226876,-0.0307232151801927,6.2831063836834815
201.1745883708948,-0.0005010094537615,96.89508294721864,518.1648665492792,-0.0007888484817761,-0.0005007590336964,518.1250241386961,97.24224031250073,0.0,0.0002597515147714,0.002255733710433,0.0252181604790462,-0.0020487322101507,6.013970119075816e-06,0.0,7.818794510335044e-06,0.2935253727287196,-152.60045235337094,97.23844559892068,32.08747830046809,96.88906030404938,-80.07088799279013,0.0,4863.109649933511,-4860.703873570354,-7.913362186345802e-05,0.0030880266747847,0.003086533126016,0.0018163539417065,0.0008076300869572,1.844178969194893,-0.0025175731196776,-180.43828573023583,-0.0025226323269196,172.2142994877244,0.3138816700294298,-0.0025139241888571,-80.0228248333778,-0.0307151480428489,6.283106173557723
201.23554798940745,-0.0005009272911226,96.9045684121853,517.5537867895562,-0.0007867005676258,-0.0005006920118842,517.5131261526637,97.25140206549769,0.0,0.0002591375315758,0.0022551361213425,0.0253242243729608,-0.0020491267935316,4.835423108559899e-06,0.0,7.872440642643327e-06,0.2933111701894671,-152.57509134064372,97.2475954248053,32.09061371670345,96.89852557825569,-80.0625905231419,0.0,4863.430390894809,-4860.713752289483,-7.9336283386674e-05,0.0030844644366052,0.0030829665160669,0.0018161071528736,0.000809855293597,1.8031926756389527,-0.0025182679014172,-180.39547494191007,-0.002520038191164,172.24212571029508,0.3130841730188432,-0.0025206057488389,-80.01160308229863,-0.0307070597040574,6.2831059708962
201.2848623125477,-0.0005008485693756,96.91402803260311,516.9439687507129,-0.0007845086525282,-0.0005006218417421,516.9030428885646,97.26054096233187,0.0,0.0002585263432439,0.002254740737312,0.0254138878586902,-0.0020495219524078,3.931521876424308e-06,0.0,7.915484292219676e-06,0.2930975127171955,-152.54950631591802,97.2567213740532,32.09374116618583,96.90796858335996,-80.05364702924538,0.0,4863.751163227658,-4860.723629437876,-7.953440572635216e-05,0.0030809085888193,0.0030794110370744,0.0018158594542888,0.0008122690648951,1.757699339478507,-0.0025187604440036,-180.364313248961,-0.0025174501795012,172.2701666604908,0.3122886860661227,-0.0025271353208343,-80.00108402265273,-0.0306989479744776,6.28310577277386
201.3200495528992,-0.0005007722795657,96.92346265858612,516.3354713433308,-0.0007822644781169,-0.0005005494876766,516.2947063278779,97.26965655894853,0.0,0.000257917483011,0.0022545106536032,0.0254818960106901,-0.0020499140721521,3.494492484183883e-06,0.0,7.952011043177475e-06,0.2928843987015236,-152.52409253226918,97.26582400982338,32.09686066899525,96.91738858712058,-80.04428521388341,0.0,4864.071966852787,-4860.733505004631,-7.973490639681824e-05,0.0030773603229313,0.0030758654454511,0.0018156144639684,0.0008147323045884,1.707812670361486,-0.0025190875676705,-180.34728583876665,-0.0025148682665231,172.29803187127357,0.3114952019777037,-0.0025337396700034,-79.99102650939449,-0.0306908117237314,6.28310557227319
201.3470675722528,-0.0005006975356232,96.93287288683858,515.7283923465426,-0.0007799642152512,-0.0005004758896221,515.688010253262,97.2787485488358,0.0,0.0002573104782562,0.0022543595302659,0.0255366481109885,-0.0020503025822958,3.505027755461603e-06,0.0,7.98668599214407e-06,0.2926718267987631,-152.49893689472032,97.27490375776856,32.09997224509422,96.92678509858868,-80.03469349110001,0.0,4864.392801691068,-4860.7433789805855,-7.994225978621824e-05,0.0030738207419616,0.0030723285919927,0.0018153727546063,0.0008171392791126,1.6536573589802068,-0.002519335551916,-180.33841299597424,-0.002512292431559,172.32563849004558,0.3107037061898398,-0.002540566216723,-79.98124261675056,-0.0306826510881579,6.2831053649198
201.37131306600537,-0.0005006236374421,96.94225908923096,515.1228181716081,-0.0007776059513668,-0.0005004017952407,515.0828612482392,97.28781681247445,0.0,0.0002567048775703,0.0022542259202884,0.0255863669051212,-0.0020506880064738,3.870861201589292e-06,0.0,8.023508183076906e-06,0.2924597957876857,-152.47400742352394,97.28396085651988,32.10307591431915,96.93615785525824,-80.02501676938488,0.0,4864.71366766354,-4860.753251357624,-8.015776884594455e-05,0.0030702905196792,0.0030687997641884,0.0018151338038712,0.0008194419826372,1.5953687654095825,-0.0025195658165564,-180.3322799532829,-0.0025097226585598,172.35302051950464,0.30991418847109,-0.0025476587224768,-79.97158986515807,-0.0306744669366866,6.283105149410741
201.3959914886997,-0.0005005501956864,96.9516214706056,514.51880306129,-0.0007751889689123,-0.0005003276221793,514.479198443634,97.2968613833226,0.0,0.0002561002622304,0.0022540772944517,0.0256361477349437,-0.0020510711387406,4.485012564916372e-06,0.0,8.065442364144183e-06,0.2922483044208111,-152.44924151395907,97.29299539131104,32.10617169642507,96.9455067663774,-80.01533151537913,0.0,4865.034564691434,-4860.763122128001,-8.03807281263097e-05,0.0030667699322595,0.0030652786483276,0.0018148968182486,0.0008216327541381,1.5330925807774256,-0.0025198108754145,-180.32567195590727,-0.0025071589358182,172.38024103599423,0.309126642695647,-0.0025549951042409,-79.96199368736217,-0.0306662603786077,6.28310492645146
201.4225604204323,-0.0005004770355017,96.96096014387318,513.916371007557,-0.0007727135709566,-0.0005002535583854,513.8769909862273,97.30588238872348,0.0,0.0002554962535547,0.0022539008608258,0.0256884119507635,-0.002051452719434,5.250044823746129e-06,0.0,8.114423801077611e-06,0.2920373513891536,-152.42457914789415,97.30200735298264,32.109259611117565,96.95483183637371,-80.00566819528156,0.0,4865.355492696174,-4860.772991283922,-8.060953985159295e-05,0.0030632589960444,0.0030617651889255,0.0018146610572482,0.00082372486977,1.4669844631124884,-0.0025200835049692,-180.31712795769607,-0.0025046012555985,172.407359698891,0.3083410649779099,-0.0025625238612001,-79.95242473438638,-0.0306580324710278,6.283104697639734
201.45142262847307,-0.0005004040776086,96.97027518087027,513.3155248874199,-0.0007701808496253,-0.0005001796870182,513.2762287234827,97.31487999831212,0.0,0.0002548925167898,0.0022536947288444,0.0257439422983897,-0.00205183334874,6.0860305424406425e-06,0.0,8.171506339257743e-06,0.2918269353361956,-152.39997193555448,97.310996689589,32.11233967806802,96.96413311250475,-79.99603559598413,0.0,4865.67645159939,-4860.782858817349,-8.084241855251854e-05,0.003059757591136,0.0030582594642801,0.0018144259199021,0.0008257394400817,1.3972096482805278,-0.0025203855793907,-180.30624433240092,-0.0025020496137124,172.434424209637,0.3075574522608732,-0.0025701871206201,-79.94287474229377,-0.0306497840871341,6.283104464761034
201.4824478256521,-0.0005003312854327,96.97956663784632,512.716255544078,-0.0007675925450781,-0.0005001060436909,512.6769132114329,97.32385438941274,0.0,0.0002542887618856,0.0022534620448297,0.0258026655258997,-0.0020522134932815,6.931151512520446e-06,0.0,8.237044670349994e-06,0.2916170548825913,-152.37538284843305,97.3199633411377,32.115411916917736,96.97341065833798,-79.98643479280692,0.0,4865.9974413229165,-4860.792724719943,-8.107774829168354e-05,0.0030562655425971,0.00305476160644,0.0018141909382544,0.0008276981982939,1.3239425369805848,-0.0025207139373136,-180.29315128177248,-0.0024995040090723,172.4614708321453,0.3067758015864904,-0.0025779323539851,-79.9333427724262,-0.030641515881578,6.283104229431294
201.51528979455117,-0.0005002586405333,96.9888345659854,512.1185484768167,-0.0007649508462189,-0.00050003264373,512.0790512448281,97.33280572809994,0.0,0.0002536847417276,0.0022532076798362,0.0258641419993001,-0.0020525935140418,7.739610654736961e-06,0.0,8.31086545804981e-06,0.2914077086425913,-152.35078371034578,97.32890725860764,32.1184763472774,96.98266454260948,-79.97686502428655,0.0,4866.318461788796,-4860.802588983077,-8.131421990750498e-05,0.0030527826650315,0.0030512717575122,0.0018139557495296,0.0008296202002305,1.2473662588341354,-0.0025210636954325,-180.2781949809808,-0.0024969644432534,172.48852699589762,0.3059961098084116,-0.002585716907962,-79.92382949473142,-0.030633228304816,6.283103992959679
201.5495547639881,-0.0005001861353085,96.99807901514548,511.52238784321855,-0.000762258389164,-0.000499959490893,511.4826508870349,97.34173416133898,0.0,0.0002530802495785,0.0022529365856063,0.025927833048088,-0.0020529736892749,8.478932741157908e-06,0.0,8.392413127757268e-06,0.2911988952344657,-152.32615308337176,97.33782841184468,32.12153298872426,96.99189483514574,-79.96732502382896,0.0,4866.639512919274,-4860.8124515978825,-8.155084975496488e-05,0.0030493087836006,0.0030477900492709,0.0018137200733108,0.0008315207416365,1.1676722146563905,-0.0025214298925611,-180.26176901699253,-0.0024944309200772,172.51561342883454,0.3052183734625064,-0.0025935086581222,-79.91433595245513,-0.0306249216371019,6.283103756329831
201.58488876778503,-0.0005001138104363,97.00730003940126,510.9277591256104,-0.0007595181545153,-0.0004998865403626,510.8877190221321,97.35063981595088,0.0,0.0002524751158632,0.0022526528743497,0.0259932212444646,-0.0020533542390673,9.126471947981516e-06,0.0,8.480865701541069e-06,0.2909906132838991,-152.30147452702397,97.34672679064876,32.12458186079958,97.00110160111018,-79.95780792514505,0.0,4866.960594636793,-4860.822312555297,-8.178694259761954e-05,0.003045843746051,0.003044316591906,0.0018134836870592,0.0008334113876252,1.085059598053915,-0.0025218084087488,-180.24422698474885,-0.0024919034452258,172.54274589209646,0.3044425888806176,-0.0026012848307382,-79.90486866408199,-0.0306165960265434,6.283103520236988
201.6210120979017,-0.0005000415685733,97.01649768482656,510.334069570983,-0.0007566830353858,-0.0004998138446321,510.29422809954207,97.3595227651866,0.0,0.0002518694428735,0.0022523600289878,0.026059879404567,-0.0020537353338441,9.669251291680884e-06,0.0,8.575223679217272e-06,0.2907828624369314,-152.27673514358784,97.3556025970984,32.12762298228679,97.01028491251463,-79.94832435975576,0.0,4867.281706863997,-4860.832171846115,-8.202203167762215e-05,0.0030423894498346,0.0030408511307202,0.0018132464163604,0.0008353012014015,0.999734897544443,-0.002522195759715,-180.2258482448382,-0.0024893820253635,172.56993655218636,0.3036683628578106,-0.0026090300495773,-79.89541284246097,-0.0306082515215204,6.2831032851479085
201.65763534579855,-0.0004999694763029,97.02567198893864,509.742183889561,-0.0007539089354079,-0.000499741311253,509.702014508026,97.36838302638922,0.0,0.0002512641691893,0.0022520614811471,0.0261275464836982,-0.0020541171078061,1.0101896797940798e-05,0.0,8.674406826126117e-06,0.2905756483278921,-152.25192359711903,97.36445660866649,32.13065636845688,97.01944482338946,-79.9388555279861,0.0,4867.602849523698,-4860.842029461022,-8.225585278580789e-05,0.0030389537027236,0.0030373930844259,0.0018130081154248,0.0008371966789623,0.91191138044298,-0.0025225885713944,-180.20692560439943,-0.0024868666598213,172.59719512678805,0.3028961727527293,-0.0026167355161513,-79.8859762583599,-0.0305998880892363,6.2831030513268
201.69458011686007,-0.0004998976069741,97.03482300688673,509.1520459772119,-0.000751060309902,-0.0004996690321724,509.11149091757926,97.37722091280472,0.0,0.0002506581960531,0.0022517590691349,0.0261957230277029,-0.0020544995350493,1.0424261588668762e-05,0.0,8.777308620667277e-06,0.2903689587965283,-152.2270412887995,97.37328796760517,32.13368204218933,97.02858140395904,-79.92942231560095,0.0,4867.924022538902,-4860.85188539063,-8.248827738902809e-05,0.0030355270370638,0.0030339448520269,0.001812768816366,0.0008391000065067,0.8218085598046759,-0.0025229849304259,-180.18763519489195,-0.002484357350104,172.6245199342349,0.3021261864140531,-0.0026243969254561,-79.87656942441507,-0.0305915056613895,6.283102818902197
201.73172574730097,-0.0004998259279918,97.0439508048587,508.56343187633735,-0.0007481700679555,-0.0004995969413026,508.5224843874481,97.38603638020032,0.0,0.0002500510600732,0.0022514540327338,0.0262643003783374,-0.0020548826217961,1.0639515851334916e-05,0.0,8.882841576442134e-06,0.290162791900999,-152.20209022554994,97.3820966795744,32.13670002421886,97.03769472471296,-79.92001401825476,0.0,4868.245225832839,-4860.861739625512,-8.271926384038712e-05,0.0030321089154994,0.0030305052476517,0.0018125285125178,0.0008410134670348,0.7296516457564584,-0.0025233835665799,-180.16809296462392,-0.0024818541063796,172.65190899790403,0.3013581747259029,-0.002632012761533,-79.86718795406966,-0.0305831041458787,6.283102587915746
201.76900019435763,-0.0004997544259202,97.05305544161756,507.9762986629919,-0.0007452502344836,-0.0004995250440663,507.93496158505167,97.39482948298328,0.0,0.0002494426886915,0.0022511471379429,0.0263331577331276,-0.0020552663480558,1.0753281909763691e-05,0.0,8.98996306005908e-06,0.2899571481499914,-152.17707282623314,97.3908827784609,32.13971033405042,97.0467848457416,-79.91063179481338,0.0,4868.5664593289375,-4860.871592156208,-8.294882916296838e-05,0.003028699079219,0.0030270742007067,0.0018122872208549,0.0008429383803848,0.6356709825891071,-0.0025237837283547,-180.14837110418495,-0.0024793569407988,172.679359519924,0.3005920937359957,-0.0026395834281781,-79.85782839348443,-0.0305746834336351,6.283102358350424
201.80635057870785,-0.0004996830968645,97.06213697501984,507.39063697570623,-0.000742306308714,-0.0004994533413793,507.3489176001223,97.40360027812686,0.0,0.0002488330883117,0.0022508389566993,0.0264022102556078,-0.0020556506716845,1.0773392619373728e-05,0.0,9.097699548309063e-06,0.2897520272407449,-152.15199314626497,97.39964632004282,32.14271299094592,97.05585182569727,-79.90127550559681,0.0,4868.887722950822,-4860.88144297324,-8.317702954597926e-05,0.0030252974655197,0.0030236517166935,0.0018120449809411,0.0008448755309308,0.5401014730163314,-0.0025241848484624,-180.12852266944304,-0.002476865865709,172.70686700082354,0.2998279351171096,-0.0026471106111958,-79.84849024203409,-0.0305662434054442,6.2831021301500405
201.8437367017034,-0.0004996119443722,97.07119546306802,506.8064423560389,-0.0007393427432288,-0.00049938182863,506.76435201004807,97.41234882088251,0.0,0.000248222290431,0.0022505299098764,0.0264713971968315,-0.0020560355331074,1.0709298658798268e-05,0.0,9.205165581321995e-06,0.2895474282401797,-152.12685657680746,97.40838736471756,32.145708014115804,97.06489572247536,-79.89194439727423,0.0,4869.209016622307,-4860.891292067124,-8.34039492107985e-05,0.0030219040334951,0.0030202378139381,0.0018118018499353,0.0008468253134649,0.4431819910404247,-0.0025245865051761,-180.1085875950831,-0.0024743808932433,172.734425607876,0.2990656957433588,-0.0026545969179405,-79.83917403377251,-0.0305577839364814,6.283101903230375
201.88112914243084,-0.0004995409827116,97.0802309638569,506.22371066895937,-0.0007363640286727,-0.0004993104904728,506.1812636192712,97.42107516342227,0.0,0.0002476103461394,0.0022502203289843,0.0265406495956596,-0.0020564208612387,1.0571542841715962e-05,0.0,9.311576773374591e-06,0.289343349949242,-152.1016693119692,97.41710597520944,32.148695422738726,97.07391659362756,-79.88263769603806,0.0,4869.530340267402,-4860.901139428363,-8.362969195534728e-05,0.003018518747972,0.003016832499739,0.001811557896434,0.0008487878597308,0.3451547848916362,-0.0025249883649146,-180.0885948874202,-0.0024719020351118,172.7620287140955,0.2983053721310814,-0.002662045602871,-79.82988034868967,-0.0305493048995018,6.283101677487631
201.91850795675492,-0.0004994702149205,97.08924353587132,505.6424377005019,-0.0007333747839997,-0.0004992393227813,505.5996502478926,97.42977935560316,0.0,0.0002469973256657,0.0022499104347279,0.0266099228787284,-0.0020568065803452,1.0371276011738468e-05,0.0,9.41625760997091e-06,0.2891397910834357,-152.07643781805805,97.42580221571085,32.151675235955175,97.08291449604155,-79.87335566192085,0.0,4869.851693810306,-4860.910985047472,-8.385437463500183e-05,0.0030151415783157,0.0030134357709986,0.0018113131936215,0.0008507631326412,0.2462648715337559,-0.0025253902054812,-180.06856410224694,-0.0024694293024077,172.78966943686834,0.297546960130065,-0.0026694603558315,-79.82060871983256,-0.0305408061669565,6.283101452804951
201.95586025763723,-0.0004993996375463,97.098233238024,505.0626194394086,-0.0007303796520622,-0.0004991683279576,505.0195090937449,97.43846144572366,0.0,0.0002463833168313,0.0022496003625814,0.0266791885788307,-0.0020571926154942,1.0119825287270364e-05,0.0,9.518645030078416e-06,0.288936750337084,-152.05116840223062,97.43447615144306,32.15464747286265,97.09188948586886,-79.86409903561434,0.0,4870.173077175406,-4860.920828914965,-8.40781223934941e-05,0.0030117724997162,0.0030100476167416,0.001811067813922,0.0008527509923785,0.1467594242492787,-0.0025257918907911,-180.04850781877028,-0.0024669627054236,172.81734107920903,0.2967904553160891,-0.0026768451470446,-79.8113581943776,-0.0305322876123014,6.283101229057193
201.9931779298739,-0.0004993292437004,97.10720012952844,504.4842521315096,-0.0007273832402564,-0.0004990975118517,504.44083690112944,97.4471214810395,0.0,0.0002457684230883,0.0022492901865097,0.026748429812056,-0.0020575788967319,9.828364920863e-06,0.0,9.618288567006436e-06,0.2887342264023868,-152.02586687749172,97.44312784822256,32.1576121525136,97.1008416186456,-79.85486851490934,0.0,4870.494490287287,-4860.930671021359,-8.430106523268935e-05,0.0030084114930668,0.0030066680194184,0.0018108218249115,0.0008547512406257,0.0468871548350372,-0.0025261933470636,-180.0284339323283,-0.002464502253486,172.84503747222033,0.2960358531321654,-0.0026842041154897,-79.80212786000139,-0.0305237491107495,6.283101006114354
202.0304556649585,-0.000499259027361,97.11614426957996,503.9073322946641,-0.0007243900278721,-0.0004990268794755,503.8636301299493,97.45575950817336,0.0,0.0002451527613814,0.0022489799422614,0.02681763906842,-0.0020579653621078,9.507666926684648e-06,0.0,9.714847676087532e-06,0.2885322179739675,-152.00053831457788,97.4517573721087,32.16056929391482,97.10977094961338,-79.84566417741054,0.0,4870.815933070716,-4860.940511357183,-8.452333553470242e-05,0.0030050585445012,0.0030032969560871,0.0018105752863559,0.0008567636484042,-0.0531023080479335,-0.0025265945394151,-180.00834761771614,-0.0024620479548113,172.87275322737403,0.2952831489941435,-0.0026915414881485,-79.79291742777778,-0.0305151905396672,6.283100783844051
202.067689556474,-0.0004991889892008,97.12506571691353,503.3318565999826,-0.0007214043792349,-0.0004989564291106,503.2878850259168,97.46437557342898,0.0,0.0002445364603855,0.002248669654159,0.0268868185528223,-0.0020583519596372,9.167919158876358e-06,0.0,9.808086792946934e-06,0.2883307237506796,-151.97518686592943,97.46036478908589,32.1635189160268,97.1186775341704,-79.83648519494798,0.0,4871.137405450654,-4860.950349912975,-8.474506622499401e-05,0.0030017136443443,0.0029999343995,0.0018103282482846,0.0008587879726853,-0.1529590428159604,-0.002526995444997,-179.98825273158187,-0.0024595998163802,172.90048391401646,0.2945323382773698,-0.0026988615199956,-79.78372751603376,-0.0305066117787717,6.283100562113361
202.1048768567109,-0.0004991191408338,97.13396452959375,502.7578218882334,-0.0007184304583831,-0.0004988861481111,502.71359777433713,97.47296972308692,0.0,0.0002439196583726,0.0022483593719129,0.0269559494600473,-0.0020587386482443,8.818604333348947e-06,0.0,9.897868588121983e-06,0.2881297424344697,-151.94981564018056,97.46895016483,32.16646103776406,97.12756142808652,-79.827330701935,0.0,4871.458907352248,-4860.960186679284,-8.496638938545811e-05,0.0029983767860309,0.0029965803197843,0.0018100807500704,0.0008608239650521,-0.2524334596364485,-0.0025273960161423,-179.96815205329,-0.0024571578438321,172.92822618500006,0.2937834164054221,-0.0027061684485462,-79.77455879632467,-0.0304980127102342,6.283100340790201
202.14201669063783,-0.000499049483266,97.14284076540348,502.1852251141735,-0.0007154722286593,-0.0004988160345364,502.1407644059632,97.48154200356548,0.0,0.000243302501479,0.002248049121424,0.027025026686895,-0.0020591253994211,8.468374960806454e-06,0.0,9.984145812187036e-06,0.2879292727308171,-151.92442661279782,97.47751356448148,32.16939567799517,97.1364226871208,-79.81820082328515,0.0,4871.780438700842,-4860.970021646668,-8.51874350677026e-05,0.0029950479654924,0.0029932346843286,0.0018098328187833,0.0008628713719233,-0.3512769242726499,-0.002527796229579,-179.94804656448656,-0.0024547220413794,172.9559778653202,0.293036378766174,-0.0027134664549785,-79.76541096456678,-0.0304893932187551,6.283100119744518
202.1791096928268,-0.0004989800115507,97.15169448202292,501.6140633630779,-0.0007125333885449,-0.000498746092442,501.56938081770846,97.49009246157244,0.0,0.0002426851420164,0.0022477389044339,0.0270940530540857,-0.0020595121977642,8.124932228983617e-06,0.0,1.006695224435476e-05,0.2877293133488752,-151.89902061013515,97.48605505252432,32.172322855542376,97.14526136684442,-79.80909612421983,0.0,4872.101999421956,-4860.979854805697,-8.54083303041382e-05,0.002991727180924,0.0029898974583081,0.0018095844686601,0.0008649299306511,-0.4492423795396555,-0.0025281960867272,-179.92793580786912,-0.0024522924117374,172.9837379666969,0.2922912207313051,-0.0027207596316679,-79.75628328539744,-0.0304807531916418,6.283099898849282
