FxFR,steeringangel,FR,signal,yawrate,pitch,vx,rollrate,sideslipRR,longslipRR,vy,sideslipRL,FxFL,sideslipFL,signal,gas,ay,longslipRL,brake,FyRL,slip,FyFR,FxRR,sideslipFR,longslipFL,slip1,longslipFR,az,FL,RR,pitchrate,FyFL,FyRR,yaw,y,x,FxRL,RL,roll,ax
-114.65369368592104,0.035051131301816,29.94983245303098,0.0,0.006873422530909,-0.0194733325411112,9.91708272906924,0.0079665827127859,-0.0026677079119771,0.0173859691594968,-0.0067469161806716,6.874180760235047e-05,-112.38029548959538,0.000165439619645,0.0,1.2055465395308982,0.2922724058974461,0.0181689968988745,0.0,11.77538130321454,-0.0006663878875088,201.8264594435568,3581.0182542667194,-0.0039864464090042,-0.0008269384409609,6.282518919292078,-0.0009339527337377,-0.0257402849467689,29.92172312351422,30.493167434082903,0.0033786335599717,-49.51353886453612,270.5557033766225,-0.0126997435648461,-138.75434832366767,9983.771674148473,3347.837140197368,30.493843296761707,0.0010553520696771,4.181298280519145
-117.99208016547028,0.046801315768173,30.06588685121277,0.0,0.0063619969932532,-0.0194079266649997,9.95859799487688,0.0083169349532267,-0.0022751580687398,0.019171528269253,-0.0045925912182901,0.0003128391840508,-119.45442247625095,-0.0001558939852082,0.0,1.218370291355701,0.2471293684413471,0.0181251221662194,0.0,-8.531769512174607,-0.0004452473276318,254.9836816535161,3458.6730252103107,-0.0047155208063982,-0.0009619455676113,6.282740059851954,-0.0008659565525349,-0.0774381141789753,30.034082335649423,30.669737137472595,0.0090724966317572,-20.436468883107747,253.07831565194164,-0.0126341038312546,-138.7556616537046,9983.871084173652,3437.3289885591994,30.6187673763595,0.0011370046624079,4.163690421609156
-123.18513717276434,0.0561971623246236,30.18175719061284,0.0,0.0066312968843159,-0.0192886435418112,10.000326787406252,0.0086222201270802,-0.0019820836427786,0.0182810025828572,-0.0022140814049179,0.0004634615660729,-115.57194683683356,-0.0001828384533546,0.0,1.2207833885595774,0.2958288856533329,0.0193011961126594,0.0,-27.54336767252116,-0.00020429165657,298.4052187766828,3443.0779639022967,-0.0050242713319271,-0.0009328387542393,6.282981015523016,-0.0009369362144071,-0.0867406588283666,30.15064032858865,30.76928376347076,0.0141690018651183,-1.2933351390174317,225.12398906380315,-0.0125690809410473,-138.7569506596136,9983.97091036196,3487.024156684434,30.78046058350296,0.0012219779469151,4.1802301934742925
-123.33255464004974,0.0603570212810743,30.30224602129907,0.0,0.0072645327660256,-0.0191218726085635,10.042154749671242,0.0086107334290224,-0.0017693560716551,0.0184792838455687,0.0001448589841058,0.0005488184451123,-117.27097392977826,0.0001386334395984,0.0,1.2195147512268607,0.2966748495644297,0.0193935605296567,0.0,-41.56410159188904,3.2328363315729125e-05,319.96452743354547,3474.248256304798,-0.0049366699200323,-0.0009194293481387,3.2328363315729125e-05,-0.0009353200227865,-0.0991880741843044,30.26731086373501,30.90359021316672,0.01863400129765,-0.8218726138282864,198.55861978784563,-0.0124996518209184,-138.75821421932702,9984.071154612968,3471.364735625953,30.909589452149444,0.0013085146141317,4.185674698140295
-124.44113187320568,0.059771137735531,30.42470026971859,0.0,0.0080404553400961,-0.0189139440964646,10.084027491854563,0.0080518020778945,-0.0016438017032706,0.018762279461329,0.0022596080029272,0.0005640404548874,-118.50539959778848,0.0006640874023408,0.0,1.2169875752922577,0.2699717450750065,0.0194388617991791,0.0,-49.010662289419336,0.0002425226864615,320.24323969147224,3479.1471033006383,-0.0046241267715209,-0.0009410377829579,0.0002425226864615,-0.0009215982852923,-0.111412187251925,30.38395286322953,31.0422300978944,0.0224625029031794,-18.424868203902264,178.37548977391026,-0.0124227944188656,-138.75945315170722,9984.1718174702,3479.684642396416,31.036950256261942,0.0013920544429482,4.189596462519525
-125.1548620290546,0.0575291100576611,30.547417989082813,0.0,0.0087834141489771,-0.0186712762495319,10.125944477836056,0.0069057578743668,-0.0015923621420866,0.0188497043570551,0.0040052347568929,0.0005255783152266,-119.68924386267726,0.0010842022024366,0.0,1.2139961983247525,0.2448586195845032,0.0196575790202712,0.0,-50.46777659563129,0.0004143449131212,309.7652380588757,3481.131918034454,-0.0043879334022751,-0.0009416079676235,0.0004143449131212,-0.0009228558605728,-0.1217503152636863,30.50304789366559,31.17601393581638,0.0256470896711091,-44.11366683871239,165.4582327826495,-0.0123381817671796,-138.7606698829908,9984.272899284822,3489.1981490147427,31.16951334777777,0.0014667083486743,4.192661335270367
-125.6871106421532,0.0569900835264356,30.670585741622368,0.0,0.0094026189061571,-0.0184002511113265,10.16789601011647,0.0053648042934933,-0.0015872820760591,0.0189830028974758,0.0054208392764057,0.0004631428421727,-121.118326461537,0.001216187694028,0.0,1.2108482552840236,0.2274877360882174,0.0198148849869116,0.0,-47.63227177545228,0.0005521118363365,303.27305375117874,3487.400763018066,-0.0044057611806363,-0.0009421553468395,0.0005521118363365,-0.0009254209571027,-0.1301437769458416,30.62404419406655,31.311594299733816,0.0282001306485473,-63.9421516600229,158.782455229701,-0.0122468535522556,-138.76186725200557,9984.374400365925,3493.2798289544944,31.30045132295989,0.0015274934602985,4.194974583523305
-126.50590726397226,0.0579823676106059,30.794763177047365,0.0,0.009939228555947,-0.0181070607604133,10.209873839759714,0.0037153865695478,-0.0016042296238709,0.0191297845102476,0.0066631117515162,0.0004013668272454,-122.10729196495744,0.0012146220890716,0.0,1.207655531200951,0.2232260931765272,0.0199415598607572,0.0,-42.70636692108154,0.0006715072871056,305.40384599022724,3492.252575310175,-0.0045218943251042,-0.0009440714632341,0.0006715072871056,-0.0009259449846566,-0.1364433067794374,30.74632835167576,31.447708193264567,0.0301455209253055,-73.49961461475252,156.397371544498,-0.0121498385835085,-138.7630470582666,9984.476320957196,3497.781465845291,31.43073410590859,0.0015720551975101,4.196825264602303
-127.45504434508923,0.0594460020824812,30.91997494986124,0.0,0.0104492025266986,-0.0177976129924059,10.251872577597643,0.0021590519658921,-0.0016279085325751,0.0192563106026169,0.0078579756218701,0.0003546306330988,-122.90608289417662,0.0012107052475717,0.0,1.2044544842018314,0.2272871080487621,0.0200648407867016,0.0,-37.64703255703338,0.0007849932707588,311.5842852269452,3496.1726885057437,-0.004606320070014,-0.000943134879673,0.0007849932707588,-0.0009286515246676,-0.1405324899853599,30.86974089126486,31.583237549251635,0.031515046719818,-77.07787518646717,156.3629629925055,-0.0120476300614791,-138.76420968037192,9984.57866126448,3502.0943030497315,31.56115017003159,0.0016005257605972,4.1981344857546805
-128.3077864932101,0.06040127655543,31.046331392179148,0.0,0.0109476644650938,-0.0174774620005052,10.293886143193026,0.0007618064222633,-0.0016524426802342,0.0193738832464994,0.0090448670685646,0.0003271384432168,-123.68826866059494,0.0012697520342924,0.0,1.201259872009572,0.2313759344673946,0.0201751129526412,0.0,-33.64430496751067,0.0008964948587442,316.2540896654424,3499.8226777301707,-0.0045974474545999,-0.0009434585862155,0.0008964948587442,-0.0009298728443889,-0.1424290344436705,30.99399503021513,31.718478132877888,0.0323466049095768,-79.99434633227932,157.3788683158631,-0.0119403833765974,-138.76535473129573,9984.68142145159,3505.373290424428,31.691380784676337,0.0016143032537341,4.19888284686264
-129.00017365912834,0.0604265732426024,31.17362823121171,0.0,0.0114156609742404,-0.0171517607307856,10.335909089517546,-0.0005041249647367,-0.0016783380591912,0.0194838007219181,0.0101972518695189,0.0003163126868914,-124.49932218328964,0.0013840961537584,0.0,1.19807645637509,0.230863076999084,0.0202725182578928,0.0,-31.1006348037729,0.0010035284902116,316.37792490519683,3502.9679425002805,-0.0045065496195353,-0.0009445120693884,0.0010035284902116,-0.00092970105434,-0.1422484238765802,31.119124523791537,31.85341284757655,0.032681718933005,-85.23142278819392,158.8723914579045,-0.0118282953215522,-138.76648182882673,9984.784601628528,3508.323757786934,31.82144816544708,0.0016148723949412,4.199417874675234
-129.54566198205282,0.0597600017971916,31.301601135064377,0.0,0.0118248519929643,-0.0168252382220136,10.37793921756904,-0.0016865002047156,-0.0017074463095552,0.019583142427476,0.0112693504124633,0.0003180847943815,-125.3381444532105,0.0015063066746929,0.0,1.1949005664686667,0.2257367653696212,0.0203552560549168,0.0,-29.939009783179365,0.0011017976883995,312.3655979010626,3505.772915089443,-0.004384118565237,-0.0009453233942519,0.0011017976883995,-0.0009292802006705,-0.1400531095991857,31.245212592914527,31.98789397647594,0.0325634538443214,-92.5233941580462,160.72492915579187,-0.011711830082738,-138.76759102397975,9984.888201871296,3510.9067640683406,31.951348112589297,0.001603273493009,4.199801064157135
-129.9933182123176,0.0587778594195483,31.430092530963304,0.0,0.0121590494422835,-0.016502183358354,10.419974135777544,-0.0028064115594674,-0.0017401341302073,0.0196729999531139,0.012233121506524,0.0003298427886966,-126.1431608197164,0.0016053060837789,0.0,1.1917312381912184,0.2182537377140762,0.0204222051367455,0.0,-29.934604056264483,0.00118875815131,306.2255332300014,3508.2443162163404,-0.0042639270927743,-0.0009456759844681,0.00118875815131,-0.0009289242424106,-0.1359979547312794,31.37223493069199,32.12191491452505,0.0320365234410454,-100.11988465228688,162.95188167231706,-0.0115916795267707,-138.76868279722996,9984.992222233595,3513.08804540688,32.081083173059504,0.0015801974255836,4.200017269899281
-130.3853721055438,0.0576535627526718,31.559025217360595,0.0,0.0124177259469704,-0.0161864329843278,10.462011691546609,-0.003855977041457,-0.0017751987204399,0.0197535323672397,0.0130841289091244,0.0003505843966249,-126.8736449887667,0.0016805359189626,0.0,1.188567841568082,0.2102681636064008,0.0204738142118603,0.0,-30.909480972789414,0.0012641447478071,299.3919142061701,3510.39594666528,-0.0041489324214442,-0.0009455082875313,0.0012641447478071,-0.0009287099067455,-0.1302615832902617,31.500092479346826,32.2554698372577,0.031146398057118,-106.82568278697,165.51708132793976,-0.0114686062496538,-138.76975784239295,9985.09666274798,3514.9410430912094,32.21067611006877,0.0015462956129374,4.200114493935607
-130.72419825856207,0.0563730386135176,31.68834895529217,0.0,0.0126070511885158,-0.0158813685426096,10.504050319531451,-0.0048181173973581,-0.0018109594477881,0.0198247581089455,0.0138282402469876,0.0003798632127267,-127.52891861264864,0.0017445214747055,0.0,1.1854092313447406,0.2022079988716132,0.0205107989722398,0.0,-32.76248941310654,0.0013286717377069,292.14727183765586,3512.270047269338,-0.0040289118521921,-0.0009450573232974,0.0013286717377069,-0.000928475782472,-0.1230411655851577,31.628662064771877,32.38856745277508,0.0299385912170142,-112.53341618914656,168.31162893303645,-0.011343332940637,-138.77081690006847,9985.201523432052,3516.504109793498,32.34014072670726,0.001502366123494,4.200139842120605
-130.99934730200616,0.0548914809411708,31.8179999801792,0.0,0.0127321054420777,-0.0155899184994397,10.546088956109411,-0.0056815404835716,-0.0018460998980374,0.019886827500593,0.0144697135062599,0.0004169675346334,-128.11952216004397,0.0018048644279035,0.0,1.1822541880406168,0.1937176032823216,0.0205340079991416,0.0,-35.421782058121245,0.0013828913680716,284.2533170054696,3513.902053267585,-0.0038985492053814,-0.0009444923769058,0.0013828913680716,-0.0009280822041848,-0.1145501070867798,31.75783995319933,32.52122335383032,0.0284581508188301,-117.62456756132968,171.2073850286776,-0.0112165228429357,-138.7718607225152,9985.30680429382,3517.8073405637806,32.46949270636679,0.001449352519967,4.200132065000062
-131.20786757111512,0.0532264614846412,31.947899022380867,0.0,0.012795627544205,-0.015314565678499,10.588126940637608,-0.006442306338533,-0.0018797896568702,0.0199399208973724,0.0150089829792109,0.0004608155920069,-128.65077370917706,0.0018604001256267,0.0,1.1791016124616704,0.1845578928063027,0.0205444909660905,0.0,-38.80566354313696,0.0014269878729343,275.6309330702256,3515.318530499678,-0.0037612417988398,-0.0009438184989888,0.0014269878729343,-0.0009275615118478,-0.1050080342505241,31.887543527910303,32.65344999979028,0.026749173148416,-122.32460736660212,174.0987704650898,-0.0110888024862027,-138.7728901053703,9985.412505335313,3518.879799956856,32.59875787005487,0.0013882678240335,4.200118845705877
-131.3556855700175,0.051440971095195,32.077970806818776,0.0,0.0128004139223899,-0.0150573593076786,10.630163913026925,-0.0070988418004316,-0.0019114365946247,0.0199843393856652,0.0154461349469291,0.0005102176914762,-129.12040227406376,0.0019072547401981,0.0,1.1759506080316846,0.1748759771281489,0.0205433644114127,0.0,-42.817383285724965,0.0014611084180387,266.4995292273269,3516.5419512514554,-0.0036229761791898,-0.0009429958573343,0.0014611084180387,-0.000927002112049,-0.0946375660246538,32.01769351890031,32.78526177939828,0.0248543535816947,-126.56956944112056,176.90847655915195,-0.0109607728880929,-138.77390590648344,9985.518626555348,3519.747611318216,32.72796520350556,0.0013201472653639,4.200119157662084
-131.44985208547547,0.0495902646490818,32.20815381505385,0.0,0.0127509264004797,-0.0148199309416895,10.672199552373971,-0.0076488494103372,-0.0019405059894018,0.0200215987549068,0.0157835597818304,0.0005640670463077,-129.5226560361766,0.0019442120291514,0.0,1.1728007846736062,0.1649648706960114,0.0205314955066542,0.0,-47.35663999069245,0.0014856106645284,257.15085027412965,3517.538497491924,-0.0034869347022684,-0.0009420385282767,0.0014856106645284,-0.0009264373584629,-0.0836596580680327,32.14820459540599,32.91671352189811,0.0228146711944742,-130.21927614353476,179.57570494856944,-0.0108329983062205,-138.77490903049852,9985.62516795121,3520.414964274893,32.85713185252769,0.001246045057133,4.200102831462355
-131.49487115144876,0.0476990074081712,32.33839567607823,0.0,0.0126531234383579,-0.0146035134253391,10.714233779489966,-0.0080899730773116,-0.0019665549554643,0.0200512960696993,0.0160256502974924,0.0006213126731355,-129.8626214077472,0.0019730820519755,0.0,1.1696516145471458,0.1550244376051737,0.0205108596029576,0.0,-52.326645338982026,0.0015010307848069,247.7573796609044,3518.4323914249403,-0.0033531114885891,-0.0009410532348195,0.0015010307848069,-0.0009259311457304,-0.0723069019479629,32.27898821070737,33.0478020936032,0.0206689784751167,-133.23908545207073,182.0490440442395,-0.0107059894918338,-138.77590040178526,9985.732129518496,3520.9334809108154,32.98630594694521,0.0011670401932535,4.200164436333177
-131.49737962233144,0.0457719125161717,32.468648054582225,0.0,0.0125128580068761,-0.0144089650570777,10.756267122082216,-0.0084217804947431,-0.0019892795483408,0.0200734410721744,0.0161771302755227,0.0006809217654187,-130.14128063458585,0.0019962833484297,0.0,1.1665018414679396,0.1450781090984551,0.020482162756483,0.0,-57.63289768222696,0.0015079261099537,238.3619599999299,3519.192498751535,-0.0032207132115675,-0.0009399779797597,0.0015079261099537,-0.0009255650709122,-0.0607819263413081,32.40996992920652,33.17853987098917,0.0184536079010548,-135.71966189686842,184.2884459747249,-0.0105801967916574,-138.7768809483164,9985.839511257484,3521.3287255306277,33.11549388331648,0.0010842261521751,4.2002819213500375
-131.45545416775792,0.0438147182426728,32.59887154241265,0.0,0.012335235625696,-0.0142367942508141,10.798299875743108,-0.0086466170258546,-0.0020085383273251,0.0200884636952741,0.0162421546658724,0.0007418528717242,-130.36323447678947,0.0020151413277531,0.0,1.1633513741464625,0.135125575965956,0.020446828944929,0.0,-63.18136152984465,0.001506791939145,228.98011304265276,3519.82080759478,-0.0030899068098882,-0.000938862378482,0.001506791939145,-0.0009251636711651,-0.0492941916507955,32.5410790587849,33.30895096773897,0.0162024148079871,-137.76787794926054,186.26633784414787,-0.0104560160687796,-138.77785159914572,9985.94731317319,3521.6018303817336,33.24472309532163,0.00099868535413,4.200444757415581
-131.37378351808266,0.041837931405785,32.72902216620529,0.0,0.0121246498062192,-0.0140871857180933,10.840332354922904,-0.0087689809765454,-0.002024308032234,0.0200970685208742,0.0162245333901418,0.0008031022272427,-130.5321526700836,0.0020301167211075,0.0,1.16020013691472,0.1251989630937176,0.0204060385323674,0.0,-68.87830373659845,0.0014980831303532,219.6554105959054,3520.3333837528417,-0.0029615897206311,-0.0009377285790938,0.0014980831303532,-0.0009247741199946,-0.0380374269327009,32.67225339632367,33.439067026121926,0.0139465252041769,-139.45432311779885,187.96751370711524,-0.0103337962890494,-138.77881328477713,9986.055535274092,3521.765436864496,33.374012711710364,0.0009114641266376,4.200653026116009
-131.25537184656835,0.0398556619442478,32.85906166247364,0.0,0.0118850948357913,-0.0139600285989279,10.88236491171486,-0.0087945904103265,-0.0020366299965477,0.020099909677787,0.0161282515163142,0.0008637562852254,-130.6512957599443,0.0020413553168455,0.0,1.1570480208880414,0.1153731245398001,0.020360986543206,0.0,-74.63349025694787,0.0014822623243409,210.4588978330273,3520.7408890418724,-0.0028368238354509,-0.0009365921958505,0.0014822623243409,-0.0009244016690457,-0.0271907206441259,32.803437395051475,33.56891710700951,0.0117141975280943,-140.8133238620493,189.3857641388157,-0.0102138448930692,-138.77976693371923,9986.164177572302,3521.836146100155,33.50338190499018,0.000823556440632,4.200906596678334
-131.10483678291197,0.0378817502079677,32.988956933466646,0.0,0.0116203640791328,-0.0138549455752992,10.924397917181118,-0.0087298086371122,-0.0020455776755958,0.020097658207867,0.0159577773239899,0.0009230207136565,-130.72369655179423,0.0020491021722148,0.0,1.1538949359281447,0.1057371018457142,0.0203128076122716,0.0,-80.36366914310055,0.0014598278781128,201.467005777004,3521.054885082045,-0.0027164361442235,-0.0009354680865041,0.0014598278781128,-0.0009240529824611,-0.016917203254402,32.93458115467937,33.69853021274857,0.0095307510001121,-141.86442229476805,190.52020515948016,-0.0100964305753937,-138.78071346512542,9986.273240083709,3521.8275328016834,33.632847270881456,0.0007358952620095,4.201202992506138
-130.92659340568326,0.0359272659996511,33.11867998143785,0.0,0.0113340707696504,-0.0137713231021771,10.966431738877336,-0.008582569478976,-0.0020512680425344,0.0200909928507524,0.0157180720191954,0.0009802502233679,-130.75297098841358,0.0020537779639684,0.0,1.1507408267478112,0.0961317873100566,0.0202627058007139,0.0,-85.9947370475525,0.0014313141792328,192.7435517536654,3521.2860614367964,-0.002600951541068,-0.0009343825292373,0.0014313141792328,-0.0009237414055738,-0.0082370799372001,33.06564029355384,33.827935230723085,0.0074180422047,-142.630178341455,191.3733234285078,-0.0099817850548884,-138.78165378022968,9986.382722827964,3521.7537764587933,33.76242229342896,0.0006493457940962,4.201643702242888
-130.7376877402592,0.0340004176887401,33.24821913611614,0.0,0.0110296145414263,-0.0137083993116447,11.008466340714936,-0.0083848650258178,-0.0020550994344983,0.0200806411615943,0.0154152302695677,0.0010360972951848,-130.76168851802146,0.0020548679827161,0.0,1.1475863576479357,0.0873231333904391,0.0202186571689587,0.0,-91.4968897511717,0.0013973484214468,184.356424934522,3521.447129581834,-0.0024915084865442,-0.000933510138077,0.0013973484214468,-0.000923584621356,-0.0009772062656125,33.19659290464875,33.95717135929399,0.0053840632635707,-143.11496120465304,191.9926692769906,-0.0098701051264815,-138.7825887514687,9986.492625827332,3521.6677565556056,33.8920945272564,0.0005645742078189,4.201908462046576
-130.52066642776973,0.0321050341497156,33.37756618023913,0.0,0.0107102842135209,-0.0136653105563038,11.050501567101213,-0.0081444422071541,-0.0020573692927133,0.0200665936204886,0.0150557452698346,0.001088320053873,-130.7224607812299,0.0020531537248406,0.0,1.1444319803123566,0.0789530849580989,0.0201780284478064,0.0,-96.7922417354363,0.0013585799503279,176.36441022360182,3521.5066775730347,-0.0023880931760825,-0.0009325445332351,0.0013585799503279,-0.0009233725034144,0.005669888165712,33.32741887176758,34.08624343096332,0.0034447840527509,-143.32085313103084,192.45387792838864,-0.0097615540498745,-138.78351920976203,9986.60294910404,3521.43684513897,34.021946171862886,0.0004820119362101,4.202159835448136
-130.2831029962619,0.0302450546832939,33.50669491001287,0.0,0.0103784227838335,-0.0136410129331768,11.092537040756667,-0.0078607062561077,-0.0020575827020752,0.0200500248665479,0.0146463191473127,0.0011355235555421,-130.65317170752132,0.002049664084541,0.0,1.1412782771486374,0.0711046001913246,0.0201378927897465,0.0,-101.735384380936,0.0013156677028381,168.77162328928287,3521.469048027917,-0.0022904439145957,-0.000931670523931,0.0013156677028381,-0.0009231809830611,0.0114459225354772,33.45807749510355,34.215185587292936,0.0016170693356462,-143.30848655359435,192.75636949107465,-0.0096562666824805,-138.78444594055986,9986.713692677018,3521.1537989523777,34.152045215035635,0.0004020932457211,4.202418216781376
-130.03023848185242,0.0284346827178473,33.63558799649087,0.0,0.0100357033117543,-0.013634318038419,11.134573320938529,-0.0075356779956919,-0.002055355496345,0.0200319201796426,0.0141937624327209,0.0011779994424138,-130.5563293350569,0.0020441568995636,0.0,1.13812387321836,0.0637789444743606,0.0200972914593369,0.0,-106.26693228442733,0.0012692710599312,161.60353263794573,3521.427676297786,-0.0021993562029748,-0.0009308796894965,0.0012692710599312,-0.0009230477213836,0.0162982302970266,33.58854751633212,34.344030029200376,-8.634181894888362e-05,-143.1088030884888,192.87125126049688,-0.0095543590299285,-138.7853696791389,9986.824856565569,3520.9131327148507,34.28233983170485,0.0003252409819912,4.202776963796088
-129.76627884976608,0.0266848465861045,33.76424252454487,0.0,0.009684303203725,-0.0136439099725734,11.176611611459462,-0.0071608491145196,-0.0020500452231352,0.0200129018214139,0.0137047079209032,0.0012168105325639,-130.42529822491312,0.0020374303550249,0.0,1.1349671071360383,0.0570796827917674,0.0200562078630246,0.0,-110.41234499709842,0.0012200233691022,154.9227423010667,3521.4191145889376,-0.0021166289854358,-0.0009300095181943,0.0012200233691022,-0.0009231379901034,0.0193545195333464,33.718809374529485,34.472787732426454,-0.0016504616401853,-142.73914377095366,192.75761618349327,-0.0094559287248366,-138.78629110931635,9986.936440798583,3520.721617960113,34.41276138189842,0.0002518897600447,4.203188816475249
-129.4575559928092,0.0249844903419722,33.89266689678112,0.0,0.0093269898192361,-0.013668311199429,11.21865328766022,-0.0067128250288299,-0.0020413753655017,0.0199954970701929,0.0131840863154094,0.0012536618396797,-130.27533425235234,0.0020329152287723,0.0,1.1318069723361015,0.0505310789846466,0.020016127448637,0.0,-114.27552266744608,0.0011683992053216,148.77320133418633,3521.4720258481398,-0.0020408899391541,-0.0009294000209181,0.0011683992053216,-0.0009233552545982,0.0197141611537482,33.848824465827384,34.60141489054621,-0.0030644694636824,-142.33146187916597,192.34824128120263,-0.0093610468899109,-138.7872108694718,9987.04844541952,3520.5315931498903,34.54330131070859,0.0001826791962623,4.203835279724304
-129.1365859719062,0.0233205964648172,34.020840324437096,0.0,0.0089654736742273,-0.0137060408407152,11.260698787857724,-0.0061951220855453,-0.0020297263160899,0.0199808276243338,0.0126342727869781,0.0012889392514804,-130.109415895699,0.0020313534819624,0.0,1.128644649188914,0.043954873469193,0.0199779652907604,0.0,-117.94991813471478,0.0011146421074308,142.94743353110073,3521.4364170548297,-0.0019669844396131,-0.0009287733875675,0.0011146421074308,-0.0009236714774341,0.0198541781769758,33.978606430266666,34.729932427168634,-0.0043297995635151,-142.02253942474832,191.63968443580728,-0.0092697620600498,-138.78812957448474,9987.160870481064,3520.384346610533,34.67394796157498,0.000118349688313,4.204395667187852
-128.8154641846217,0.0216980372509896,34.14875013009829,0.0,0.0086007790913388,-0.0137555758459941,11.302747956114874,-0.0056286926222312,-0.0020144225425031,0.0199667026589275,0.0120566908588014,0.0013217699928125,-129.9286252597937,0.0020313328815018,0.0,1.1254816002298338,0.0372640658129325,0.01994093522677,0.0,-121.4307662763804,0.0010589070578563,137.37377954804222,3521.331893661621,-0.0018965940295336,-0.0009282821834483,0.0010589070578563,-0.0009240191907357,0.0192794243555804,34.10814318622075,34.858470999127064,-0.0054398047619308,-141.82270784633891,190.59840442165765,-0.0091821108129631,-138.78904782999476,9987.273716035956,3520.1692730142995,34.80464190065513,5.948606381708415e-05,4.204809934537343
-128.49002750841916,0.0201269970018995,34.27638558750853,0.0,0.0082338006905882,-0.0138152966220839,11.344800856025373,-0.0050514577635433,-0.0019969755977623,0.0199522673271739,0.011453492572848,0.0013505272017209,-129.71408128537635,0.0020345351624805,0.0,1.1223180431976605,0.0311609833230928,0.0199064888793313,0.0,-124.63096197705696,0.0010014077978239,132.17613604285555,3521.249682590836,-0.001833369561184,-0.0009279028175556,0.0010014077978239,-0.0009242489189665,0.0165083132056245,34.23744708137415,34.98704034490707,-0.0063822294166613,-141.74315298947923,189.27060216984185,-0.0090981200011835,-138.7899662331526,9987.386982133954,3519.992347490213,34.93538178783249,6.372888149946111e-06,4.205452150002338
-128.18984910428753,0.018613410505235,34.40375112542664,0.0,0.0078660411126314,-0.0138835217055318,11.38685862480423,-0.0044745609887484,-0.0019783175819233,0.0199368927352748,0.0108291831738346,0.0013748563515959,-129.4553649634149,0.0020371222985482,0.0,1.119152147460411,0.0255182718156046,0.0198744899863829,0.0,-127.45619158679376,0.0009425573696185,127.49859367594291,3521.2149450699303,-0.0017780223889015,-0.0009277318693152,0.0009425573696185,-0.0009245690256541,0.0135765028689296,34.36648517877556,35.11558914187698,-0.0071580667037811,-141.705718159054,187.75940714830827,-0.0090178045717737,-138.7908853537608,9987.500668832396,3519.8572601546816,35.06615233945692,-4.096604136554514e-05,4.206133831119631
-127.9028627457432,0.0171517254525978,34.530865706174325,0.0,0.0074990193337728,-0.0139586088088023,11.428921688594974,-0.0039045495076205,-0.0019589130455902,0.019920883060239,0.010189641662132,0.0013949417380382,-129.1972269649823,0.002038407879359,0.0,1.115984400224989,0.0204714754876376,0.0198450497981663,0.0,-129.8794498212926,0.0008828826804237,123.35490514814292,3521.1903149857108,-0.001729487124102,-0.0009276547606322,0.0008828826804237,-0.0009248732581251,0.0102623876254073,34.49525243135652,35.24409676547516,-0.0077716111393339,-141.60232662839016,186.13151623697613,-0.0089411638172256,-138.79180571355977,9987.614776195049,3519.745829723075,35.19695187772271,-8.256752713989727e-05,4.206810781686374
-127.63153520408812,0.0157354337896899,34.6577416030108,0.0,0.0071338032339221,-0.0140389632298302,11.47099002191809,-0.0033490769451008,-0.0019390904509105,0.0199047144670409,0.0095408785020352,0.0014110010848786,-128.94884721205287,0.0020397244202039,0.0,1.1128157536363454,0.0160079575145494,0.0198182733104745,0.0,-131.90157722071822,0.000822914375161,119.70320639027932,3521.160124572425,-0.0016869491820004,-0.0009276787558392,0.000822914375161,-0.0009251397616925,0.0066211913330304,34.623759847597725,35.372564483177946,-0.0082282669739794,-141.45265719166042,184.43107912492377,-0.0088681839767446,-138.79272777781765,9987.729304285776,3519.647411681954,35.32777433119028,-0.000118542750873,4.207456012165663
-127.37667620233164,0.0143647073420108,34.78438914443948,0.0,0.0067708962258185,-0.0141230547823692,11.513063330963854,-0.0028150014851898,-0.0019190135367607,0.0198888328202129,0.0088883525785175,0.0014233347825753,-128.71206836184285,0.0020416457402912,0.0,1.109647027460204,0.0120695714468671,0.0197942472950839,0.0,-133.5379754089033,0.0007631274331524,116.51157440790465,3521.115207086586,-0.0016503832958455,-0.0009277495409012,0.0007631274331524,-0.0009253889610851,0.0027465465182909,34.75202648374998,35.50100510987915,-0.0085353564500494,-141.31209834208974,182.684229382899,-0.0087988438509609,-138.79365195731478,9987.84425316517,3519.553217867816,35.4586148175674,-0.0001490757947501,4.208049328188542
-127.13872145241076,0.0130447385793653,34.91082069998046,0.0,0.0064105705835435,-0.0142094363220119,11.55514116363552,-0.0023078471032166,-0.0018987407377069,0.0198736103190527,0.0082370619711826,0.0014323116601174,-128.4878223887674,0.0020440386817681,0.0,1.1064788150039424,0.0086174866582205,0.0197730639109316,0.0,-134.81416718277617,0.0007039497376366,113.77492532829986,3521.052909357932,-0.0016200490554538,-0.0009278559878724,0.0007039497376366,-0.0009256433607482,-0.0012955063172657,34.880070200246486,35.62943557260816,-0.0087019313342829,-141.2050863749271,180.90348475747973,-0.0087331188374269,-138.79457861316553,9987.959622888437,3519.4594532955552,35.589471169642,-0.0001744121815378,4.208578606566776
