pitch,sideslipFR,brake,rollrate,vx,longslipRL,FR,longslipRR,yawrate,yaw,ax,az,FyRL,gas,RR,ay,pitchrate,y,FxFR,x,FL,FyFR,slip1,steeringangel,sideslipRR,FxRL,FxRR,slip,FxFL,RL,vy,signal,signal,sideslipRL,longslipFL,FyFL,sideslipFL,longslipFR,FyRR,roll
-0.0244251870917087,0.0130764501754318,0.0,0.0125243545812433,1.4736752220980645,1.266956647347333,4.562996048028198,2.284108534885424,-0.0030467987038375,-0.0344129819104141,7.260467659975356,0.3202245670974517,-103.83234799567715,1.888411694956455,23.17845291043329,-0.0652831099742586,-0.0735693282277795,-4850.901629393561,-151.13634235840254,4564.183702693219,4.575070266888355,-764.2545553279568,6.282210975378582,0.0,-0.0025414798841362,6023.626762480536,5825.388660001346,-0.0009743318010036,-153.9560295153792,14.794810624038746,-0.0013764197984167,0.7426302834401963,0.0,0.0154889028952593,-0.0014235503423367,755.9440500310291,-0.0123853628666718,-0.001480429593792,25.55663523623718,-0.0019331808887985
-0.0251136641971644,0.0116113067404123,0.0,0.0133421896946294,1.5464277435439695,1.3368616168561689,4.767760126527132,2.456324717920965,-0.0031535970861819,-0.0344441190696041,7.293113274655974,0.3259800911165563,-93.39776486616913,1.881690430691887,23.856560070209657,-0.0561320749701102,-0.0649787787863998,-4850.902167762845,-151.8322654220737,4564.198833054433,4.780242082973312,-686.5574240329806,6.281929665527678,0.0,-0.0011948563420858,6037.948595946019,5862.351596094133,-0.0012556416519083,-153.9971259276572,15.072920291243376,-0.0018909422649133,0.764320629269402,0.0,0.0137173464144387,-0.0014232250858456,686.8353924285861,-0.0112655302754693,-0.0014718394669218,15.853857031019292,-0.0018031089145114
-0.0257162897832349,0.0102546945134977,0.0,0.0138534069642788,1.6194133241792756,1.411254105604487,4.973406103665528,2.63081607419695,-0.0031646544743239,-0.0344757880567645,7.305729800005561,0.3272404625586225,-82.78255157059922,1.875358441901684,24.51100612810581,-0.0468935847815059,-0.0564146385708296,-4850.90273629767,-152.36283202054457,4564.214690915408,4.985777515237009,-613.4348338295476,6.2817253047036585,0.0,-0.0001965098777749,6036.613211916888,5884.629870284345,-0.0014600024759275,-153.89254539217842,15.37850038548306,-0.002321792043302,0.7852157834699994,0.0,0.011950951869244,-0.0014203888221904,621.8272351827824,-0.0101853509812827,-0.0014606397855915,8.10006070161601,-0.0016666596159882
-0.0262337498146844,0.0090060758594565,0.0,0.0140853649518835,1.6924459412350208,1.4906632459020068,5.179435276916147,2.808329900098189,-0.0031007576743919,-0.0345071346233084,7.301919064590602,0.3214631675585677,-72.07559745128299,1.8694816543710289,25.14727524388146,-0.0374892855497467,-0.0479442753197629,-4850.903334225482,-152.6694373425142,4564.231277510858,5.191311056866302,-545.3134685682377,6.281590572738357,0.0,0.0006175566937382,6024.647142399671,5891.799362846713,-0.0015947344412299,-153.77375458460807,15.711697345857957,-0.002664151307713,0.8052883288693642,0.0,0.0101994986803237,-0.0014158146156164,561.2437871164682,-0.0091559077083578,-0.0014497021498869,1.9465951283169751,-0.0015266103304406
-0.0266670911707643,0.0078288711885563,0.0,0.0140050625614568,1.7653871986358334,1.5713693131466129,5.385388606853514,2.9857882870196506,-0.0029860899589727,-0.0345375445875027,7.287015493493799,0.3103145372883755,-61.44369237416667,1.8640115782600173,25.746128979035905,-0.0285727061791577,-0.0395565033732127,-4850.903960687503,-152.67384757616475,4564.248592479883,5.396580489458674,-481.6276446623853,6.2815161626515215,0.0,0.0013132475994434,6005.4344505698855,5888.343391527576,-0.0016691445280647,-153.47120625806338,16.04447444708463,-0.0029188017011345,0.8245115381696916,0.0,0.0084881949874514,-0.0014082644733371,503.57967230761705,-0.0081389952023601,-0.0014364163964838,-3.0921213661256752,-0.0013859034477619
-0.027016988163193,0.006711094451501,0.0,0.0136191912094019,1.8381398516305776,1.6495924219489353,5.5908979612860765,3.1594884199326594,-0.0028373912026182,-0.034566611301939,7.26369049364923,0.2874840516884204,-51.05455356547517,1.8588641598028064,26.289199504785408,-0.0199116793697318,-0.0312935567903975,-4850.9046148103225,-152.85698813696533,4564.266634374507,5.6013238347041066,-420.8464604893071,6.28149230029044,0.0,0.0019035366964778,5980.486103203411,5877.263417234251,-0.0016930068891463,-153.3842498682312,16.352871270747258,-0.003090202397908,0.8428594142520747,0.0,0.0068464281847396,-0.0014043712669412,447.8989733548789,-0.0071553761984751,-0.0014279626251332,-7.300409182996629,-0.0012477618075184
-0.027285909757566,0.0056868752892607,0.0,0.0129907207325423,1.9106161002080504,1.7312565289691313,5.796107182650516,3.335022721091798,-0.0026645379882375,-0.0345940509359024,7.232503843000274,0.2593951394233929,-41.17072629854367,1.8539969879893403,26.81994820142768,-0.0128347438479326,-0.0233438775916866,-4850.905295737959,-152.97803127637542,4564.285400842884,5.805704358782704,-363.6825062275056,6.281509755544922,0.0,0.0023887402177582,5950.436599005633,5859.913968045902,-0.001675551634664,-153.27636874893153,16.67717113403388,-0.0031847386309621,0.8603067301930694,0.0,0.0053207719723722,-0.0013975908738707,394.8385597184568,-0.0062298025172981,-0.0014171255786747,-10.790543390813776,-0.0011148344353115
-0.0274776194305547,0.0047277125328289,0.0,0.0120245538507042,1.9827375076337344,1.8165368348895763,6.000971568398268,3.512442517789454,-0.0024706460358931,-0.0346196519330221,7.191984498703276,0.2183611817492505,-32.040227015106936,1.849381324656992,27.34131145391244,-0.0054480027216874,-0.0158298737521406,-4850.906002632963,-153.08486041924618,4564.304888766144,6.009722491043171,-310.1108841125255,6.281562507315421,0.0,0.0027381197769658,5912.842244425898,5836.983894452163,-0.0016227998641655,-153.19303536759506,17.019663864422313,-0.0032051856692223,0.8768290689355875,0.0,0.0039570163317303,-0.0013911432477715,345.23167236707826,-0.0053861730686098,-0.001407767633479,-13.55378820724105,-0.0009899291132064
-0.0275970236611269,0.0038606206372872,0.0,0.0108275996170168,2.0544029119784915,1.7776294671519466,6.20501075030961,3.4684344233667024,-0.0022414958003356,-0.0346431295438124,7.140172245167653,0.165642176879991,-23.778806670506903,1.845048907120974,27.85063448218423,0.0034476130026941,-0.0088458238675079,-4850.906734613433,-152.94250346141217,4564.325094173265,6.212785270108115,-259.9182591713801,6.281647191497402,0.0,0.0029149732694081,5864.233578835597,5807.09224519115,-0.0015381156821834,-152.782540986777,17.38659898340668,-0.0031506708504009,0.8924028625552142,0.0,0.0027232645602077,-0.0013767428739763,299.3053261631917,-0.0045915393862493,-0.0013934915923084,-15.43849078864169,-0.0008762054953014
-0.027649750133058,0.0030957260182013,0.0,0.0095356075059872,2.125489881211003,1.7459298002938757,6.408308384437635,3.395141066224158,-0.0019878408827255,-0.0346641571085909,7.076294123184454,0.1133613947632062,-16.341699376876413,1.841055363397824,28.350087329400825,0.0098561236543601,-0.0024336484325402,-4850.907490807712,-152.67159631545843,4564.346011981503,6.414976028193856,-214.3268383408554,6.281754919271285,0.0,0.0029640908976863,5809.327877739821,5765.412875401601,-0.0014303879083014,-152.45540448951033,17.77895582904747,-0.0030332677704632,0.9070054310623769,0.0,0.0016013705361385,-0.0013720702139021,255.6301824560656,-0.003830134224039,-0.0013839232694286,-16.398294753286155,-0.0007749444369284
-0.0276414643989083,0.0023838718365621,0.0,0.0081411232648323,2.19590459800711,1.7198701212201504,6.610604704305891,3.327372635236483,-0.0017358538617021,-0.0346826411638257,7.005845740328685,0.0583127434150058,-9.682962651480802,1.837376919274996,28.846700995007744,0.0152016752283448,0.0034118437131653,-4850.90827044235,-152.42450498371653,4564.367636007811,6.616241555843552,-172.56372041482533,6.281876951391677,0.0,0.0029661469316607,5752.1860296050245,5715.532578611717,-0.001308355787909,-152.2252204960971,18.190333950833956,-0.0028675146387288,0.9206150206801934,0.0,0.0005896619093343,-0.0013644968134616,214.7000100080884,-0.0031405668881967,-0.001375030629631,-16.733474437576493,-0.0006871851227426
-0.0275778985846388,0.0017206786076536,0.0,0.0066836156224403,2.265601542388477,1.6982315509737975,6.811771780840017,3.2653118107456973,-0.001496388217786,-0.0346986711987253,6.933007278877025,0.0017472826007388,-3.817185299250885,1.8339268828505435,29.34533611949911,0.0203070422181933,0.0086779819454729,-4850.909072809598,-152.10078432954327,4564.389959412772,6.816508380198354,-133.57776040658604,6.282010004113077,0.0,0.0029432372219252,5694.990440017145,5661.8026910253,-0.0011753030665097,-151.92122998335762,18.615098636444397,-0.0026581691626368,0.9332108415373006,0.0,-0.0002965834567529,-0.0013550137907035,177.26354068536838,-0.002521001186304,-0.001363863391667,-16.714223695672832,-0.0006137595088112
-0.027464912921666,0.0011207325379905,0.0,0.0052118710864284,2.334567954345564,1.680177927435193,7.011786576042045,3.208983665200895,-0.0012715820850661,-0.0347123857585876,6.860038234287751,-0.0547390375062646,1.2205157990087785,1.8306179285593165,29.848815023715098,0.0249740676528703,0.0133536472527826,-4850.909897206222,-151.76909775067244,4564.412975102583,7.015735754767365,-97.4646024951195,6.282152687726332,0.0,0.0028983003289295,5638.873290414225,5606.848835902125,-0.0010326194532548,-151.63993544774596,19.04962824811683,-0.0024065576687398,0.9447731047145176,0.0,-0.0010479182752945,-0.0013460769746839,142.93745423615076,-0.0019508735996475,-0.0013543193313948,-16.48049050691642,-0.0005550236170059
-0.027308434964867,0.0005850043266738,0.0,0.0037634197659277,2.4028096196931434,1.665081441057102,7.210693677679845,3.158222940500356,-0.0010640282318711,-0.0347239442162314,6.788230411944061,-0.1098835116688084,5.42099137741781,1.827385896221076,30.358870529804587,0.0287701581193845,0.0174360819334655,-4850.910742963755,-151.45903634367463,4564.43667596602,7.213941264277135,-64.45582284988565,6.282301829177077,0.0,0.0028305199987317,5584.541379320179,5551.985762184607,-0.0008834780025095,-151.39069861418673,19.491475672175365,-0.0021187182558666,0.9552830585838364,0.0,-0.0016642709600609,-0.0013377262966,111.20359936853032,-0.001423122538154,-0.0013454610449407,-16.090252175148276,-0.0005109026349465
