FyRL,y,pitch,FyFL,slip,FxRL,vy,FR,steeringangel,signal,FyFR,RR,yawrate,longslipFL,FL,signal,sideslipFL,longslipFR,sideslipFR,vx,az,longslipRR,RL,sideslipRL,slip1,x,longslipRL,pitchrate,ay,rollrate,FyRR,brake,ax,roll,sideslipRR,FxFL,gas,yaw,FxFR,FxRR
-5117.027098273814,-4847.021173117494,-0.0035056677428435,2918.077469486211,-0.0327649328298962,2564.893768327953,-0.3275076127942594,27.93515597577116,-0.5022134438631709,-0.5022134438631709,1624.1482321678586,70.40072961221567,-0.492501700406551,-0.0120325678639342,31.000046459921137,0.0,-0.0393540212453555,-0.0361679215303751,-0.0539023629796946,9.931741356643238,0.0279377890904416,1.4574346620188048,31.83992526521239,0.0491476183753147,6.25042037434969,4743.574692750081,0.0184651121747748,-0.0477036281191103,-0.7322459705484485,0.113363862847747,-108.73989793068442,0.3590663335789241,1.1406658744686229,-0.039696074602732,0.0479057242006411,-1658.0204880991816,1.0,0.0114935524993672,-1704.6372550908677,2451.90536299272
-5213.77627614886,-4847.023305319663,-0.0039809379036728,3588.664783230875,-0.0283389933196643,2658.288195947336,-0.2833526364582184,27.893381820722123,-0.1025410853698908,-0.1025410853698908,2174.2395997961435,70.78704320757208,-0.439542774298593,-0.0154591239660844,30.741379862167303,0.0,-0.0494476666531526,-0.0414333306844679,-0.0658506944450366,9.945012047552895,0.0117489530531075,1.4629118968511725,31.86179812058541,0.0503474059712573,6.254846313859922,4743.674112485462,0.020065069815092,-0.0473674850155323,-0.0430933618359583,0.2015049080975038,-120.56829286944088,0.3625194631483042,1.2139673917941514,-0.0380773403716834,0.0492427898453804,-1647.8846414684867,1.0,0.0068548111450899,-1744.0912841937195,2600.7851840878498
-5197.729807096449,-4847.025426950437,-0.004453473070445,4059.164583334695,-0.0238594614297665,2758.0636468851567,-0.2385813407401829,27.87128063683827,0.2973875724342218,0.2973875724342218,2655.202302761861,71.03146793786729,-0.3814634273319133,-0.0201029634777676,30.43430147196757,0.0,-0.060707736738093,-0.0465315474344558,-0.0778908954316452,9.95848589941323,0.0177826735197671,1.4619489296522303,31.879347965207355,0.0508244997224338,6.25932584574982,4743.773653570886,0.0220481119499381,-0.0471902179027232,0.5544475983234527,0.2876989467745308,-131.2442398265482,0.3647807437148347,1.2548373502284211,-0.0355853118369061,0.0496220001606891,-1641.055773847106,1.0,0.0027753764567758,-1768.9367944153917,2761.341569003252
-5059.670281000467,-4847.027482221388,-0.0049242668653737,4326.019823101329,-0.019463628842742,2863.5030569880823,-0.1945728642930663,27.84683792355773,0.6965729161837033,0.6965729161837033,3048.771465780157,71.11524141740132,-0.3202537885615001,-0.0265145041842243,30.067565140928515,0.0,-0.0735236550076979,-0.0520054113723223,-0.0906981893986828,9.972114480820082,-0.0270965334427838,1.454113897554083,31.899876038755195,0.0505010148905012,6.263721678336844,4743.8733206391225,0.02437986460346,-0.0469483178947987,1.0528310265588434,0.3691401451383777,-140.62673080925154,0.366512799060341,1.3105482478955726,-0.0322553678528413,0.0490536143401138,-1608.6975291187798,1.0,-0.0007043005400959,-1778.4986127966845,2945.0002784014464
-4813.723273946624,-4847.029425960576,-0.0053909883882019,4369.521659457187,-0.0152924712666567,2983.923840327906,-0.1527659951351884,27.80701639549301,1.094017190411114,1.094017190411114,3348.6272633352155,71.010552267914,-0.2580719606111895,-0.0351227316134475,29.632271865807493,0.0,-0.0885158172274035,-0.0580024170041526,-0.1048233247721914,9.986047296616404,-0.0824289989444323,1.4388486670687362,31.93176048653427,0.0493342411340211,6.26789283591293,4743.97311937296,0.0270756810190039,-0.0464111674205746,1.414528510524517,0.4427788605661394,-148.47127609875037,0.3683206545820385,1.362932884256903,-0.0281510038987864,0.0475660808657479,-1594.0429851751403,1.0,-0.0035647555566695,-1797.06629155759,3155.319411166896
-4480.173226969543,-4847.031225571613,-0.0058516022313551,4229.518230615565,-0.0114675940828345,3120.347573522252,-0.1144111519190463,27.780767434674427,1.4887269914156342,1.4887269914156342,3583.234286919489,70.69392411048621,-0.1969220880599284,-0.0456280214724619,29.13979587598613,0.0,-0.1061942074675181,-0.0632651706672592,-0.1205397007359998,10.000419195838075,-0.1429968986485134,1.4157506464123524,31.974620537170715,0.0474069980116324,6.271717713096752,4744.073055975728,0.0302099183087339,-0.0457808051466111,1.6654733074454238,0.5052922230423038,-154.26038265580158,0.3703973610969646,1.450307479873998,-0.0233691369282579,0.0451669083720992,-1565.1897422813315,1.0,-0.0058076170839547,-1813.827647606651,3392.286820437764
-4075.6839767103834,-4847.032858516788,-0.0063064507323183,3972.291864099393,-0.0080533984681386,3266.907184154996,-0.0801874302581341,27.747597925196512,1.8797157502554225,1.8797157502554225,3760.970950942954,70.13866049429508,-0.13823637756102,-0.0577913284813005,28.597890581276232,0.0,-0.1266344373071431,-0.0682848123195106,-0.1380304092640562,10.015611651559524,-0.1990901777021256,1.384196840320721,32.03340714758647,0.044787536852879,6.275131908711447,4744.173139282476,0.0339411424145759,-0.045276375669882,1.8478914730414848,0.5544943606811921,-157.44897683208285,0.3732454738043619,1.5694648649564822,-0.0180339716073594,0.0419069470178335,-1551.408036210054,1.0,-0.0074515453401243,-1819.140809275028,3659.0511090724153
-3615.53015798955,-4847.034308808076,-0.0067579517963614,3640.419358824369,-0.0050716965580498,3419.5212345989376,-0.0503422083441461,27.68942239001829,2.266006198657049,2.266006198657049,3918.939510753688,69.30748210978113,-0.083063107599958,-0.0717662481717044,28.001579825794497,0.0,-0.1496202781786174,-0.0735057833150598,-0.1572878839502268,10.032103224515268,-0.2389997885840009,1.343140440962865,32.1214432160468,0.0415370768906139,6.278113610621537,4744.273381637374,0.0386141237319227,-0.0451156620515378,1.9939517144332484,0.5891913635421893,-157.54211839412704,0.3772453149498405,1.7360077877921614,-0.0122860713266874,0.0378853201044391,-1525.3771183548129,1.0,-0.0085272758232281,-1822.6382083384908,3959.650472226617
-3114.172149794617,-4847.0355626086575,-0.0072105672812381,3320.521025881108,-0.0024775309398284,3563.10053879598,-0.0244394192491962,27.60139272103352,2.6466328116748112,2.6466328116748112,4085.826119620108,68.16141966799935,-0.0318016444460814,-0.0882521737986642,27.329209571169603,0.0,-0.1746883913681852,-0.0790066580733221,-0.1779781188680086,10.05026968520799,-0.2572917778884951,1.2914634688711255,32.261444107413006,0.0377469878483516,6.280707776239757,4744.3737995347055,0.0448778921605731,-0.0454607372786672,2.169983986805655,0.6095406853670108,-153.76396988323077,0.3823907935997428,1.91622054627824,-0.0062707024106732,0.0332549531573373,-1499.082835738098,1.0,-0.0090727011833716,-1830.7766593625747,4284.055381085157
-2581.2826307379173,-4847.036603343066,-0.0076694912968905,3034.5093499583054,-0.0002016385315231,3663.4746660648,-0.0017850595337277,27.484134241177287,3.020644221003114,3.020644221003114,4247.013204984785,66.6614063398381,0.0154779462052549,-0.1074564213459913,26.573205897348767,0.0,-0.2014569877160352,-0.0846954638848696,-0.1998349647015245,10.070160216444188,-0.2571455857195326,1.228112852176086,32.497281638586486,0.0335176900916594,6.282983668648063,4744.474410971601,0.0541241308643132,-0.0463146491346994,2.371521123891036,0.616335387753906,-145.46071977965002,0.388135855379716,2.07910922075353,-0.0001271947924097,0.0281801532156915,-1474.6524346322467,1.0,-0.009127446585347,-1843.8362499911764,4620.251196561128
-2020.159204168128,-4847.037410362514,-0.0081390669234871,2805.4385230597645,0.0018478905721201,3639.390634614372,0.0185550829769312,27.337454890006843,3.387105592900014,3.387105592900014,4451.45959697986,64.74417702068737,0.0591427529977831,-0.1295647059413026,25.726883700416824,0.0,-0.2294648489002391,-0.0905537263178916,-0.2223749016520067,10.091363237228466,-0.2337616280721628,1.151323534282336,32.93584722522701,0.028951054329028,0.0018478905721201,4744.575231873597,0.0698734350269726,-0.0475134321393738,2.64130201314385,0.611036523391472,-132.36322716980155,0.3934947716435298,2.157765260154299,0.0060162582903625,0.0228219600917515,-1450.3233406564032,1.0,-0.0087297884303442,-1860.7980256953304,4960.463297685857
-1439.0768925498498,-4847.037956269281,-0.0086209621695278,2604.940032451396,0.0037642998901245,3453.0168536308674,0.0375361912071192,27.16852411789928,3.7451009647855646,3.7451009647855646,4679.806185334437,62.2911576041333,0.0997721698003682,-0.1546475305845049,24.787117196748166,0.0,-0.258529045517046,-0.0963005146276025,-0.2450165099968185,10.11287775508632,-0.1957142272515444,1.0576327739421865,33.78624726694412,0.0241309793867884,0.0037642998901245,4744.676270200832,0.0990762261742865,-0.0487198656880555,2.954379384110279,0.5953356153536022,-114.56643073684928,0.3970461402182291,2.1338312579408387,0.012048242125406,0.0173171037003476,-1424.46243161894,1.0,-0.0079125715844653,-1881.7594922588255,5301.075762502589
-905.6921344471456,-4847.038209548965,-0.0091136594859794,2421.5161764389786,0.0055922324468989,3242.79536796749,0.0556266945041978,26.989125021196312,4.093735534669625,4.093735534669625,4915.566770838364,59.21121539493885,0.1377861004977885,-0.1825371025010921,23.757481407632238,0.0,-0.288296408789177,-0.1015805880802642,-0.2677212850174447,10.134018829486994,-0.1488051547376536,0.9444706784135304,35.1881584371979,0.0190886564120734,0.0055922324468989,4744.777524447496,0.1464131461755393,-0.0496790591750149,3.251088228655582,0.5704175491120013,-93.21042368277634,0.3987289486685238,2.098602057767849,0.017871861932541,0.0117442090035421,-1396.3930668709022,1.0,-0.0067037405299362,-1900.198257667086,5637.42273953239
-511.1867049171676,-4847.038140260113,-0.0096144382232933,2252.3751200065385,0.0073090055714709,3062.2830940656186,0.0726241053045446,26.801869922422927,4.43213789769327,4.43213789769327,5148.872674249065,55.53125778677333,0.1736496718397171,-0.2130699568530555,22.64462760692123,0.0,-0.3187909719694142,-0.1063437070735505,-0.2905219186426565,10.154966896882524,-0.0761902096128537,0.812965547235385,37.09726094864924,0.0137458097117582,0.0073090055714709,4744.878991033615,0.2104947800673692,-0.0503558239964769,3.456632183435957,0.5366922935295116,-70.4588946107774,0.4000084873508001,2.0809575546051238,0.023397816291009,0.0060636791486212,-1365.335515246323,1.0,-0.0051271570031568,-1910.171957089956,5959.747007510796
-265.9749924840477,-4847.037725595696,-0.0101199929055713,2097.3426108949243,0.0088481251948843,2893.44074323766,0.0878881532114334,26.59823840479401,4.759462224185668,4.759462224185668,5370.404244784458,51.29026721577348,0.2080764146080116,-0.2461409469669977,21.454222789565737,0.0,-0.3499938566833605,-0.1109081611533231,-0.3134325873650292,10.175791507241453,0.0155161554385773,0.6646041775266815,39.484376922801694,0.0079260777147857,0.0088481251948843,4744.980667662617,0.2905112588204727,-0.0506555673762747,3.58966131854887,0.4941946764957859,-38.92565074969715,0.4012570095629536,2.065683008473915,0.0285381605234807,0.0001297300801828,-1334.0139422176553,1.0,-0.0032003677552808,-1911.592995661579,6259.704175601275
-121.53923183714444,-4847.036950857418,-0.0106261243764479,1954.195713759839,0.0101487352313879,2751.286308469683,0.1008324118424818,26.369072166974235,5.074890373797609,5.074890373797609,5572.084720769004,46.53719776108579,0.2414876153560322,-0.2818227908918189,20.188823416380885,0.0,-0.3817081828248377,-0.115617191452286,-0.3364628232265107,10.196546671537252,0.1226133246488369,0.5012549571019804,42.30481720299756,0.0015210978114061,0.0101487352313879,4745.082552123,0.3851742857789407,-0.0505065268705167,3.68279789914183,0.4433462778045866,14.22465111140081,0.402581502636427,2.0563053038763104,0.0332069620079527,-0.0061437592066458,-1305.0817933302071,1.0,-0.0009350752940178,-1907.707143025109,6530.267880722284
-36.8323928363818,-4847.035806773111,-0.0111278608959924,1834.6891582900755,0.0111840729159785,2639.7614419965585,0.1112105667902279,26.109159882233275,5.377633940426696,5.377633940426696,5748.139673670837,41.34585309684771,0.2739202194689895,-0.3198567082716647,18.86204108473932,0.0,-0.413606421037082,-0.1206831481279781,-0.3595996763825345,10.21723184446649,0.2522160304567757,0.3256163901157476,45.49076710693903,-0.0054507673544543,0.0111840729159785,4745.184642368387,0.4923896774044295,-0.0497981315084555,3.780703556993415,0.3852566114746923,120.85086680312794,0.4039367122039434,2.032627595683672,0.0373263279728438,-0.0127128087498121,-1286.0714234076029,1.0,0.001659091024292,-1901.2491212723512,6747.9803955352
13.630152341741482,-4847.03428497155,-0.0116182296750104,1742.797805599269,0.0119860991701088,2562.363895568838,0.1193662338096882,25.81491932225248,5.666936222822342,5.666936222822342,5894.110476112803,35.83983230475943,0.3047853159109979,-0.3597331231638709,17.493587019195388,0.0,-0.4457287673342209,-0.1261930762447956,-0.3827737540705472,10.237599824312282,0.4109875107970541,0.1419787049079572,48.94667997531565,-0.0127897181941121,0.0119860991701088,4745.286934857178,0.6090414322114651,-0.0482565319343684,4.0475240472351,0.3219308237257006,433.6214350611479,0.4048911873245546,1.95640912698596,0.0408335248256847,-0.0193454441911011,-1277.2625180128412,1.0,0.0045699782298183,-1893.07278994665,6850.50454322356
43.73089527658789,-4847.032363595441,-0.0120823639889837,1679.7120523816131,0.0128812309685049,2516.3006913326017,0.1285618543550678,25.48613345800593,5.942074115944579,5.942074115944579,6009.341515685214,31.1797058154186,0.3279425154918068,-0.4006957210591132,16.104698145645212,0.0,-0.4784342941468819,-0.1314662824319781,-0.4059467750530398,10.25331511399254,1.12446027060864,-0.0120273447590562,52.22895312510831,-0.0191868963200327,0.0128812309685049,4745.38941470388,0.7203819741388982,-0.0436370935263379,5.594331423088423,0.2594827676322271,1708.1190000301935,0.4001341178833728,-0.8672686449964884,0.0437051298464504,-0.0246842345084947,-1279.0792936998248,1.0,0.0077611866429198,-1881.009038379657,2672.8015452067148
61.71757283526445,-4847.029985246251,-0.0124376823762888,1645.3485217631794,0.0143051379183431,2486.984157961931,0.1428794145908303,25.12678553083779,6.202359918349022,6.202359918349022,6105.9486673824285,32.1644611366991,0.3341767151750662,-0.4394257855951325,14.754062761594762,0.0,-0.5128299257348418,-0.1328978594452,-0.4300315231281895,10.241171695417975,0.6398100451004738,0.0177705888960239,52.15799056039854,-0.0223734891924469,0.0143051379183431,4745.491872246553,0.7236494624734969,-0.0289042466527938,5.120793437011539,0.1992225088557825,2560.2040766783666,0.3495376211048583,-0.6693668401099034,0.0459661886662854,-0.026559558669735,-1286.2320960707025,1.0,0.0110747972351435,-1827.632066103088,2874.6128448751147
73.19454740612713,-4847.0271035521055,-0.0126504509075487,1644.5778285466788,0.0159990506118978,2470.8140632375,0.1602290079058086,24.80698297641588,6.447143051084341,6.447143051084341,6184.890453968867,32.02177904698544,0.3387781283588196,-0.4722525727421693,13.594420771957749,0.0,-0.5467307209970433,-0.1333816323021705,-0.4527070629821935,10.233057086631344,0.8432364921798104,0.0118929983163712,52.61930616635369,-0.0248498831511494,0.0159990506118978,4745.594226780432,0.7433712511624272,-0.0147684814111778,5.3754722846714085,0.1420710293439792,2988.752687944323,0.3365903870470954,-1.0710017382156996,0.0476424819005852,-0.0278243205880875,-1301.2677660527704,1.0,0.0144455138269231,-1755.7410180346392,2388.882881832174
80.63883908106088,-4847.023696557088,-0.0127185686092288,1676.722174970662,0.0178219453714274,2467.98356531442,0.1790391552122785,24.51435427256381,6.67581168379901,6.67581168379901,6239.1446156515785,32.05745381641824,0.341314282814676,-0.4976340193339756,12.654797057532896,0.0,-0.579491285347293,-0.1327471888573681,-0.4741809677854457,10.223460709782218,0.86125039236876,0.0125695307934328,52.98874422408965,-0.0266958042407838,0.0178219453714274,4745.696472858329,0.7599151141393469,-0.0004399174486546,5.477178866917853,0.0876708088952675,3212.683480150976,0.3289923849651661,-1.013508368303251,0.0487611470013508,-0.0287011442754986,-1319.9399001086451,1.0,0.0178479626115354,-1668.472529095992,2577.210816484197
85.51695330249399,-4847.019754288165,-0.0126469817595117,1745.460944516086,0.0197005990893325,2472.963427238208,0.1985495906499056,24.20624463389876,6.887794263999825,6.887794263999825,6265.607013438642,32.0737336180578,0.3428642096049236,-0.5162313331847158,11.916438738894923,0.0,-0.6100756365728084,-0.1328898715972985,-0.4943376076358406,10.213558134551166,0.8593320731787041,0.0130230500011216,53.427505721182605,-0.0281400769629455,0.0197005990893325,4745.7986054001285,0.7786175198368624,0.0132915180689235,5.5035131781308815,0.0365064570903225,3346.1856192506198,0.3252098048994504,-1.0798680144603163,0.0493537891590014,-0.0293274026525734,-1347.050512330735,1.0,0.0212702557635095,-1586.1821764723295,2576.991732328761
88.66480885539058,-4847.0152728358125,-0.012442626464947,1823.4870412372577,0.021605394237984,2481.6783391321856,0.218409369596057,23.883432834978304,7.082560945634437,7.082560945634437,6258.79195792155,32.07338209374697,0.3439647989654995,-0.5352171650083702,11.35331858376631,0.0,-0.6194878387564612,-0.1397810207696075,-0.5009453405643545,10.203237206977178,0.7991174414084793,0.0131179499868341,53.89013085943934,-0.0292493707834357,0.021605394237984,4745.900616448169,0.7980468660286216,0.0261199722605818,5.524078948271742,-0.0106237844001432,3426.443940872733,0.3226225697133566,-1.1278464701977708,0.0494557551012859,-0.0296967828337238,-1391.3297604273182,1.0,0.0247050845252118,-1569.1888931251533,2599.9194556557563
90.4821771951976,-4847.010250635878,-0.0121157114607929,1880.5454662336729,0.0235132970104824,2491.8181419784264,0.2383210974157199,23.67817764280209,7.259624913431507,7.259624913431507,6218.314835664079,32.07279001449742,0.3447792651155211,-0.5503504705572527,10.967005032425776,0.0,-0.6191198513139955,-0.1455105920277377,-0.5012170288006155,10.192452165670437,0.6948186604143053,0.0132426382038205,54.36089441968043,-0.0300490236594694,0.0235132970104824,4746.00249930908,0.817705150767609,0.0379030320158586,5.492488352157784,-0.0532814495397292,3469.5308267480955,0.3203780613408737,-1.1850632278586668,0.0491111952333383,-0.0297953228059737,-1459.7185609422982,1.0,0.0281494869359021,-1618.710886219823,2617.194659615138
91.27911703689522,-4847.00469053435,-0.0116769273135726,1932.600781522816,0.0253854164525149,2503.6702555249203,0.257848270907506,23.587216885293625,7.418543599684559,7.418543599684559,6162.7297208993095,32.071619285294595,0.3453831739958449,-0.5585831708590784,10.752294731219578,0.0,-0.618416133821055,-0.1471892904893793,-0.5014789455901728,10.181255499781244,0.5932356144928791,0.0132626214147536,54.83345345146982,-0.030580725025988,0.0253854164525149,4746.104246914215,0.8373387033246733,0.0486153754047935,5.430507544948222,-0.0913057958755493,3480.119185470383,0.3183214165068784,-1.2199192733009792,0.0483655319984196,-0.0296159515817728,-1526.1553378032686,1.0,0.0316006649042058,-1637.0399503820822,2630.528295932497
91.35434481247296,-4846.99859782046,-0.0111370965546518,1988.1725406306368,0.02720761960494,2518.7392279851,0.2768309216336188,23.533631540949784,7.5589197904412115,7.5589197904412115,6094.794311793979,32.07453595690449,0.3460372430114959,-0.5606701359760957,10.689818440336536,0.0,-0.6174300595967259,-0.1475583796591449,-0.5018458269038797,10.169885577119963,0.4789277416295305,0.0132943416981806,55.3004239588818,-0.030897527673483,0.02720761960494,4746.205854217067,0.856667031489384,0.0581848706504544,5.361237212100642,-0.1246364723071249,3461.363219655161,0.3167258373141993,-1.23077841937149,0.0472651163327141,-0.0292180747784494,-1587.247961787151,1.0,0.0350579507662806,-1627.3697622047807,2646.772461521475
90.93887566230106,-4846.991978953051,-0.0105086073169987,2051.716219966899,0.0289660666785218,2538.086064076227,0.2951046869137738,23.475399298742587,7.680402618331016,7.680402618331016,6017.347115126086,32.07809084668571,0.3469480743694734,-0.5572966132530018,10.763252345819172,0.0,-0.6161707808704335,-0.1481990705959874,-0.5022183428383986,10.158508158824413,0.3477422806331467,0.0134143911354747,55.75878306193891,-0.0310306424138245,0.0289660666785218,4746.307318419505,0.8755823139313581,0.0664770146075123,5.275161699611862,-0.1530722104920821,3414.20226960985,0.3155835129200183,-1.2349416863967395,0.0458584003113675,-0.028735130832807,-1641.73302014854,1.0,0.0385230570071604,-1610.2602603310477,2661.5110210634107
90.2220817393988,-4846.984841774979,-0.0098043655251975,2116.692963621684,0.0306407293972128,2562.088417245156,0.3124457087108431,23.40423511076088,7.782688439551367,7.782688439551367,5932.572166636281,32.082852592533584,0.3482844730421307,-0.5494866808019445,10.947520856780413,0.0,-0.6144953177955802,-0.149493896391197,-0.5025208665908395,10.147218209558224,0.2096278198141538,0.013719563901439,56.202112668248574,-0.0310279666019563,0.0306407293972128,4746.408637936866,0.8938945608539841,0.0734447221338042,5.175853327817951,-0.1766715984826268,3336.0821301993374,0.314771695438905,-1.222964703227969,0.0441938578471134,-0.0282585224408948,-1681.7427054913733,1.0,0.0419994803064877,-1595.9758473957374,2684.563116149954
89.34711852314622,-4846.977195675478,-0.0090381797857294,2183.2819416642496,0.0322115554870951,2590.5425738848403,0.3286443367459289,23.325136374136264,7.8655215928186815,7.8655215928186815,5843.281009455348,32.08759690186716,0.3501568425299867,-0.5384893521007884,11.21183148868024,0.0,-0.6125781217641563,-0.1513073721058386,-0.5026513578678241,10.136125810847489,0.0790639025083107,0.0141499571330966,56.62677520751652,-0.0309239782755086,0.0322115554870951,4746.509812531594,0.9114782706652262,0.0789999947335516,5.065400260143489,-0.1954198788136147,3236.6940503761884,0.314276706798934,-1.2051629575258016,0.0423200296332159,-0.0278202762750106,-1711.7812912277434,1.0,0.0454921444890626,-1586.8333566480078,2707.921607415851
88.40864481182156,-4846.969051205913,-0.008224399366608,2255.89069722197,0.033662957857845,2622.726631266967,0.3435404135020398,23.24457778378296,7.928695038388399,7.928695038388399,5751.979405088448,32.09237969443298,0.3526451278778463,-0.5250041027358148,11.53892820823315,0.0,-0.6104224552916867,-0.1534361442677762,-0.5025788449064027,10.12527249984979,-0.0414983013689589,0.0146740358248571,57.02791668156744,-0.0307447819508476,0.033662957857845,4746.610842751131,0.9281719706972684,0.0831064076717322,4.949673634238755,-0.2093177408131103,3125.4706587256514,0.3139815762752028,-1.1862966543377274,0.0402854075974762,-0.0274319020909422,-1737.6827389547334,1.0,0.0490068612916605,-1581.8436737701431,2732.86338291622
87.46274469297614,-4846.960419455315,-0.0073773609733139,2335.64655746832,0.034985369142597,2657.613116209061,0.3570396650376435,23.16695861096344,7.972050875546673,7.972050875546673,5660.505267321328,32.09835681933012,0.3558131691006898,-0.5094565918961739,11.918784686632318,0.0,-0.6081378360134495,-0.1557161719878998,-0.5022584818292323,10.114661794186937,-0.1513406974207427,0.0152783814625207,57.40145385850536,-0.0305140374768109,0.034985369142597,4746.711729412338,0.943843824714606,0.0858016498444271,4.837294998175619,-0.2184656706431499,3009.0367034044493,0.3137781900200079,-1.1670265053386162,0.0381380242968507,-0.0270903198911507,-1759.7725681515294,1.0,0.0525501542978807,-1579.630591184087,2758.149315199427
86.53070952346025,-4846.9513114430665,-0.0065110231696049,2421.1960226614588,0.0361742017949779,2693.656408463309,0.3691009385809781,23.095204474795672,7.995480737279945,7.995480737279945,5570.839108006058,32.10512124164949,0.3597063450865482,-0.4923104648570708,12.340017519660424,0.0,-0.6055716041670011,-0.1580666496811028,-0.5017139079140134,10.104298606637489,-0.2522143264751619,0.0159571912591409,57.74512152766536,-0.0302453040698303,0.0361742017949779,4746.812473398883,0.9584164606585958,0.0871079780537169,4.730837992835489,-0.2229184665053395,2892.7654261131074,0.3136288093067461,-1.147421232437995,0.0359250352237615,-0.0268063667894791,-1776.766772231569,1.0,0.0561290857640591,-1579.510460465968,2784.7972411162955
85.5676280793417,-4846.941737666775,-0.0056389836911837,2519.393872469487,0.0372285930327227,2728.1735742583714,0.3797232584803897,23.03276084913639,7.998926061135867,7.998926061135867,5488.487949583387,32.111295423438484,0.3643763549513144,-0.4744441204089172,12.79213852557139,0.0,-0.6057721001793722,-0.1600313664612503,-0.4997836725353145,10.094150888309745,-0.3363807542844724,0.0166857240282617,58.05988570828382,-0.0299373348700559,0.0372285930327227,4746.913075544368,0.971914345108342,0.0870931610730237,4.636594555946385,-0.2224929335917681,2780.604632194889,0.3134560545996552,-1.1353115619741962,0.0336939979832603,-0.0265772473308084,-1789.0985415789958,1.0,0.0597511505582095,-1583.0154933360816,2811.18888932446
84.55162853459679,-4846.931707508875,-0.0047741403802447,2610.009253613346,0.0381543463593783,2760.899521041006,0.3889744235879282,22.98450164080002,7.982378235599126,7.982378235599126,5410.96741823049,32.11645990597341,0.3698527065920354,-0.4558642843996181,13.256283770099166,0.0,-0.6027274590471512,-0.1621400357192503,-0.4984803807324611,10.084202449012414,-0.4147209342828769,0.0174452806664963,58.347247955180855,-0.0295979410416097,0.0381543463593783,4747.013536183666,0.9844027583165864,0.0857949323489406,4.555419059251286,-0.2174522472007252,2674.4076038296766,0.3132566201508361,-1.1168366282382738,0.0314932044884659,-0.0264014079409728,-1788.7298236825477,1.0,0.0634243936986424,-1587.2669990702711,2836.099063978972
83.48834592438597,-4846.921229195671,-0.0039291450461411,2698.2160497454784,0.0389512150209137,2791.077320814148,0.3968635522877847,22.94987608160291,7.945878621615623,7.945878621615623,5339.370189165142,32.12081279023705,0.3760887673047674,-0.4375495890311808,13.715886481255051,0.0,-0.5995826785642879,-0.1640019724437549,-0.4969601561017419,10.074485473946092,-0.4799522352704995,0.0182275388120666,58.60879578248524,-0.029245570083696,0.0389512150209137,4747.113855934446,0.9959301866545156,0.0832607417384302,4.482593086266571,-0.2082375699037983,2576.522105153193,0.3131127660167472,-1.100745886342218,0.0293660628761631,-0.0262843355528923,-1785.6554013101045,1.0,0.0671566031231599,-1591.5993247100305,2859.22319225454
82.54235480019528,-4846.910310099147,-0.0031158527587337,2786.662328328832,0.0396217357824572,2818.044398362113,0.403427018692406,22.928866177530463,7.889518449211611,7.889518449211611,5275.43575201092,32.12394040463071,0.3830579148706321,-0.4196850870348327,14.166753071301033,0.0,-0.5963192636675724,-0.1656100715918934,-0.4952104873521536,10.064962095080958,-0.5328083117594115,0.0190129594821656,58.84706728251488,-0.0288938732906038,0.0396217357824572,4747.214035241071,1.0065903010690065,0.07958585308952,4.422388159527235,-0.1952047493782934,2489.1801709726246,0.3129358655298077,-1.0897256398491582,0.0273523725297789,-0.0262265583228727,-1780.7021935165074,1.0,0.0709552277116262,-1596.5266199858686,2879.9614595577395
81.95941469490417,-4846.898956428991,-0.0023450749563956,2873.383753939407,0.040171649414122,2841.1332855820187,0.4087333164541836,22.922343065931443,7.813438589466417,7.813438589466417,5220.379289685202,32.12493241522903,0.390727834019978,-0.4024907494453837,14.6035399970512,0.0,-0.5929363528146567,-0.1669200543935999,-0.4932275101962728,10.055588433157718,-0.5733822446024842,0.0197673453881217,59.06550727761932,-0.0285546753521329,0.040171649414122,4747.314074018621,1.0165149443319246,0.074879544448794,4.377166427937871,-0.1787412215722632,2414.2027629034897,0.3126798593971697,-1.0824100567221433,0.0254882135988959,-0.0262279835183302,-1772.3019608352934,1.0,0.074827431389761,-1602.2538601769236,2899.192611221088
81.47914722533125,-4846.887173034968,-0.0016264879524457,2955.276582400851,0.0406084399415792,2859.7147256794087,0.4128681227613161,22.931527403995773,7.717829202407724,7.717829202407724,5175.130014907463,32.1231142522586,0.3990469292406245,-0.3862614510891667,15.018745429324811,0.0,-0.5894560894159447,-0.1678695489816249,-0.491018341328178,10.046327809560408,-0.601704058325027,0.0204638770619663,59.268346375368345,-0.0282381205097525,0.0406084399415792,4747.413971691949,1.025862679337138,0.0692591950113078,4.3467726369794,-0.1592787425362127,2352.6512021503363,0.3123382844439363,-1.078885830642034,0.0238055636273742,-0.0262879146781675,-1759.6848055214134,1.0,0.0787799552051369,-1608.6696405427615,2915.131760250903
