sideslipFL,steeringangel,RL,slip1,vy,longslipRL,RR,FyFL,pitchrate,FxFL,FyRL,sideslipFR,gas,yawrate,sideslipRL,longslipFL,az,x,ay,longslipFR,FR,roll,vx,signal,brake,FyRR,ax,longslipRR,FyFR,FL,slip,signal,rollrate,y,yaw,FxFR,FxRL,sideslipRR,pitch,FxRR
0.0381659580134826,-1.7308553153358892,41.30723102569493,6.260122879353301,-0.3008684111444776,0.0190379536485367,54.15705606797265,-3877.942986441858,0.0273969223586633,-162.7006283861292,-4420.510521565445,0.0462632622835321,1.5488646321699753,-0.5404755595876345,0.0402978366224882,-0.0010672569895916,-0.5959030078918843,5313.261265979746,-6.109076745453386,-0.0021002040105479,37.81386655307459,-0.0383489065328687,12.966509127084851,-1.7308553153358892,0.0,-269.02430868089664,3.019839431456876,0.4320199854085752,-1217.9593357557585,40.44571202586876,-0.0230624278262846,0.0,0.0359327437327814,-4834.096222528392,3.364667340847266,-78.71845523714582,3054.9791637790386,0.0413250939950911,-0.0128523733825713,2745.569460307041
0.0361364448978457,-1.6786096806614723,41.42210195520782,6.260927756268445,-0.2912071342020852,0.0194316274366106,55.07978803642497,-3689.233005422425,0.0260552193821254,-159.2883792473037,-4491.553170340381,0.0433709462594248,1.54579851842067,-0.5404276276996625,0.0411498046731411,-0.0010218237324366,-0.6165585143208268,5313.133904506849,-6.00866368935019,-0.0020588517083239,37.9175194319018,-0.0379675391917251,12.99853032340913,-1.6786096806614723,0.0,-262.1512408880524,3.0549225062713257,0.4529415107352447,-1183.692104789623,40.546082803334606,-0.0222575509111413,0.0,0.0399365144011219,-4834.121705415012,3.3592617387300545,-81.26469988557939,3058.985528297436,0.042138321967747,-0.0125856848634028,2756.134446886967
0.0340475867379833,-1.6221683959884845,41.53474406621548,6.261815904740752,-0.2803887277838452,0.0198337870212993,55.983662221479136,-3491.910302471772,0.0246002256863285,-156.37930345577087,-4552.872357667247,0.0403877303896573,1.5426038551048384,-0.5390204457472925,0.0419405493628298,-0.000972495573847,-0.6324205318563829,5313.006114682151,-5.895486146788229,-0.0020025990632095,38.02538674597256,-0.0375460331034877,13.030869342775702,-1.6221683959884845,0.0,-256.23824559752666,3.0952315742138388,0.4731048874629299,-1144.5189242902484,40.64400596177588,-0.0213694024388344,0.0,0.0439736148741145,-4834.146669641372,3.353864070931361,-83.94040140241755,3065.773721571709,0.042870845955456,-0.01233304668567,2771.067377922338
0.0319170141972171,-1.5616725351344969,41.64549448167473,6.26278292066059,-0.2684638459608754,0.0202471468909353,56.86390076801365,-3285.596387488205,0.0230459948879342,-153.51888065279095,-4606.66663533187,0.0373272639933664,1.5392727287314931,-0.5362190279036215,0.0426651615355201,-0.0009334681121229,-0.6435838689582505,5312.877897724065,-5.769370897130429,-0.0019348345359739,38.13740500555139,-0.0370835459660557,13.063569114329288,-1.5616725351344969,0.0,-251.2265235258492,3.140636568250974,0.4923769119682074,-1100.110696569822,40.73905141563091,-0.0204023865189965,0.0,0.048134336855437,-4834.171124809224,3.348488106975809,-86.65232390970186,3074.717503151331,0.0435192318423549,-0.0120955172553737,2790.567157342653
0.0297548065946072,-1.4972733062460102,41.75429866824388,6.263823288578878,-0.2554981106354628,0.0206662946534889,57.715546531806126,-3072.684364817951,0.0214066508604522,-150.30921183001408,-4652.980339407731,0.0342418529916146,1.5358025346856927,-0.531987079504462,0.0433167960532929,-0.0008896674410271,-0.649541567184082,5312.749254484479,-5.633073998389341,-0.0018641598168409,38.25362604349349,-0.036578445014544,13.09667089651973,-1.4972733062460102,0.0,-247.05485815167785,3.1908783608081714,0.5106204424203934,-1050.635134676748,40.831434462002775,-0.0193620186007088,0.0,0.0524837983184642,-4834.1950818545365,3.343148000022392,-89.53049290602004,3085.858265248444,0.0440775594689369,-0.011874009971033,2814.8246381828662
0.027562987952015,-1.4291316738566957,41.86126073498366,6.264931171814691,-0.2415619883928627,0.0210908814896442,58.53345211740652,-2854.2624299269787,0.0196950061551602,-147.32800508069434,-4689.150848785136,0.0311149192252129,1.5321923794869892,-0.5263024404543034,0.0438894372751398,-0.0008527292141476,-0.6511117244616522,5312.620185426237,-5.483594254640723,-0.0017868992218927,38.37422723499477,-0.0360285894032191,13.13021505070686,-1.4291316738566957,0.0,-243.66272790665383,3.2459102905535344,0.5276959933842886,-996.044340136762,40.921067177151606,-0.0182541353648949,0.0,0.0570708689524859,-4834.21855297618,3.3378581934825653,-92.48345403561456,3099.7107857625347,0.0445401117532218,-0.0116693019236494,2844.001174018
0.0253498745810706,-1.357417956560205,41.96678078405352,6.266100480173344,-0.2267299062700012,0.0215267688175348,59.31231490830763,-2630.960044738334,0.0179194914064631,-144.4592831562147,-4716.152138404924,0.0279529502192603,1.528444603823042,-0.5191511207953997,0.0443783062808775,-0.0008175196558525,-0.6514040212468162,5312.490690629765,-5.321736939051776,-0.0017081410009947,38.49905707959477,-0.0354313017195586,13.164239346868747,-1.357417956560205,0.0,-241.00040214864384,3.305955125103941,0.5434643911550359,-935.8416762994312,41.008431593956864,-0.0170848270062417,0.0,0.0619556028236061,-4834.241551671199,3.3326332822256206,-95.35839641520307,3116.076025851231,0.0449026928038807,-0.0114820621622309,2878.2264054828083
0.0231170887092588,-1.282311401301922,42.070496031908085,6.267323776677267,-0.2110930907397975,0.0219602042586741,60.04813228346242,-2404.868455436397,0.0160453213931576,-141.7982687696243,-4734.6174490847125,0.0247969660973279,1.524560437172772,-0.5105237988261456,0.0447801617295065,-0.0007948768696925,-0.6500830009071523,5312.360769776287,-5.15152429118275,-0.0016411133049193,38.62811382437746,-0.0347830085166142,13.198779237389155,-1.282311401301922,0.0,-238.8655122554212,3.367366624881644,0.5578627428363119,-870.4372571001715,41.09280448485559,-0.0158615305023196,0.0,0.0672475090994733,-4834.264092647172,3.3274880003557894,-98.42929923999549,3134.738055969398,0.0451578558532448,-0.0113130882056253,2915.015793776392
0.0208655265165393,-1.2039997353552092,42.17234994312047,6.268593478688478,-0.1947459014352334,0.0223884378355409,60.743054646321205,-2175.8068031334105,0.0140809395375874,-138.31986932188755,-4744.505634488266,0.0216516945667468,1.5206013452729013,-0.5004200145668364,0.0450892967182562,-0.0007670474119359,-0.6441146234805083,5312.230422321702,-4.969911905875004,-0.0015917233901611,38.76124492457888,-0.0340794154817937,13.233834768744256,-1.2039997353552092,0.0,-236.91851166325665,3.429123189280001,0.5709297599034819,-799.4299878057004,41.17498171889348,-0.0145918284911075,0.0,0.0729649810250975,-4834.286191672301,3.322437119698732,-101.51366820637986,3154.768137381596,0.0453030024680601,-0.0111633758150793,2951.086527148104
0.0185947302097863,-1.122678697101048,42.2722703607854,6.269902396414355,-0.177779324167609,0.0228097224046262,61.39782222238549,-1944.385307429086,0.0120494666205224,-135.24369360260243,-4744.226789083995,0.0185155267226679,1.516593552739442,-0.4888428703188253,0.0452982869045235,-0.000741312120166,-0.6342829915548795,5312.09964769568,-4.776952374667476,-0.0015523062270982,38.89871008417637,-0.0333164519473931,13.269404383530215,-1.122678697101048,0.0,-235.22014331122332,3.491693214421687,0.5826611720276026,-722.3269446092166,41.25479899548871,-0.0132829107652316,0.0,0.0790805102402855,-4834.307865609574,3.317495379850595,-104.8469689945211,3175.5288876653344,0.0453345841746636,-0.0110336902038315,2989.778651238681
0.0163123902366445,-1.0385515467839443,42.37066574041236,6.271243711020982,-0.1602804796726033,0.0232319753578844,62.007254806208806,-1712.4540810751798,0.0099612898041426,-132.1819373605498,-4733.007814413628,0.015389318264429,1.512513260672951,-0.475797203102296,0.0454014634566716,-0.0007200743505196,-0.6206015652400523,5311.968445210342,-4.572885845666184,-0.0015192250223537,39.04056877578432,-0.032490118868018,13.3055059389393,-1.0385515467839443,0.0,-233.8950646065929,3.5573437659829232,0.592927438835558,-638.529523751489,41.33252023268919,-0.0119415961586043,0.0,0.08559756664599,-4834.329132497082,3.3126774933102827,-108.27143544638136,3198.361681092458,0.045247846142921,-0.0109246370789719,3033.414448587401
0.0140166190270914,-0.9518285584670724,42.46755699809305,6.272610153140436,-0.1423434873446863,0.0236523276842845,62.56425921775128,-1481.069163751181,0.0078239441565116,-129.68357600404758,-4710.922256128994,0.0122907591520115,1.5083266528365615,-0.4612906781300245,0.0453915445408469,-0.0007042098171676,-0.6031409791790495,5311.8368138526375,-4.358164460011785,-0.0014895081384022,39.187202635378014,-0.0315965786355739,13.342170933785512,-0.9518285584670724,0.0,-233.00185679947657,3.626210213477593,0.6015592262793217,-547.9938185897869,41.40810169957539,-0.0105751540391504,0.0,0.0924829974137147,-4834.350011568259,3.3079981039244526,-111.88170833479766,3223.696185500154,0.0450356170798353,-0.0108367406413303,3082.858090336116
0.0117079899705857,-0.8627264944566627,42.56292916315188,6.273994446765732,-0.1240634791260878,0.0240667040586208,63.06169841338742,-1250.5799366421454,0.0056423898454151,-126.78447706429736,-4677.348676730841,0.0092312778770634,1.5040095604277095,-0.4453353953848935,0.0452613880644736,-0.0006976680480315,-0.5821076010226323,5311.7047522136645,-4.131610325747567,-0.0014655419454283,39.33875242217093,-0.0306323150689451,13.379436681832267,-0.8627264944566627,0.0,-232.53602998763276,3.698767091243222,0.6083890240093387,-450.4779823504716,41.4814913221642,-0.0091908604138543,0.0,0.0996977590739452,-4834.370523220206,3.3034717619860863,-115.87476363049376,3251.8069848303658,0.0446908953295551,-0.010770466211216,3138.166294457495
0.0093912958861835,-0.7714680635094855,42.65677295891689,6.275389311640341,-0.1055364128141073,0.0244715097270386,63.49389077065908,-1022.1208918497604,0.0034223467638529,-123.61026492487449,-4632.497362081353,0.0062298351248588,1.4995622084365576,-0.427946914797352,0.0450040077487104,-0.000680114969399,-0.556981766882646,5311.572258474807,-3.896207705004072,-0.0014496650227064,39.49537431337363,-0.0295942894752935,13.417334081357442,-0.7714680635094855,0.0,-232.40355561816605,3.774095845994896,0.613288466132223,-345.336457825159,41.553580599412136,-0.0077959955392456,0.0,0.1071961349846186,-4834.39068903153,3.299112873053779,-119.9436695526253,3282.75639309297,0.044207342183074,-0.0107262235282092,3198.1797972397376
0.0070556000197999,-0.6782813641762832,42.74906064484253,6.276787359227005,-0.0868605658455987,0.0248631650509006,63.85602992557572,-796.727676451925,0.0011697187111505,-121.07118468971838,-4576.116507091907,0.0032628435642186,1.494986286846138,-0.4091465979701571,0.0446120524096343,-0.0006694993868085,-0.5286033560469476,5311.439330459879,-3.649339455528128,-0.0014320376937765,39.657300392124576,-0.0284800491864952,13.45589277568272,-0.6782813641762832,0.0,-232.56767108039773,3.8518876024737234,0.616152234673101,-232.20880111569855,41.62420956976983,-0.0063979479525809,0.0,0.1149127241693042,-4834.410531723544,3.2949356490844743,-124.06857178053002,3316.4760733772914,0.0435785353319224,-0.0107043640010041,3263.418886001702
0.0047054155640142,-0.5833993146747997,42.840247303135534,6.278181602836134,-0.0681295338098545,0.0252495375536482,64.14249737861118,-575.1083013452107,-0.001121468973265,-118.8253900179511,-4505.661180279156,0.0003502033932488,1.4902785305132529,-0.388963858950303,0.0440805895461409,-0.0006688808493435,-0.5035933954331874,5311.30596564753,-3.3895108697028284,-0.0014161801162205,39.824649320642656,-0.0272876731970382,13.495143023431504,-0.5833993146747997,0.0,-232.98244613364005,3.932092813934085,0.6168650557972309,-110.8841652718328,41.69328625094134,-0.0050037043434525,0.0,0.1228122760658734,-4834.430075153577,3.290954062410607,-128.3966432201196,3352.617121312257,0.0427997135615242,-0.0107052121880652,3333.781172299777
0.0023503086069987,-0.4870590707150646,42.930073596262034,6.2795654899775,-0.049430338024141,0.0256199602310269,64.35071822010487,-358.49800212024167,-0.0035109392555734,-115.9821026393858,-4421.457761937419,-0.0024867289039718,1.485463571832321,-0.3674442740144942,0.0434133848300108,-0.0006638648032551,-0.4778302056342925,5311.172161239245,-3.1200883345452195,-0.0014093150895613,39.997430722717,-0.0260147640499341,13.535099304930029,-0.4870590707150646,0.0,-233.3832122256076,4.011111216480534,0.615442280506786,18.70918203983438,41.76154760509191,-0.0036198172020859,0.0,0.1309922958211079,-4834.449344360096,3.2871817044583698,-133.0891448037944,3391.23113320386,0.0418689418582965,-0.0107294874206351,3405.119106150216
-2.2127363425357903e-05,-0.3895014327340577,43.01779354054375,6.2809323661346825,-0.0308542464797921,0.0259546179064735,64.4838709218144,-147.8548042085098,-0.0059867746145629,-113.49687564029814,-4324.675920942419,-0.0052655030996818,1.4805952871548322,-0.3446442511759949,0.0426079300062977,-0.0006606624275637,-0.4488441652413343,5311.037914391583,-2.8410646983038017,-0.0013997382920056,40.175756164752606,-0.0246588046808713,13.575750281566108,-0.3895014327340577,0.0,-233.58544254852052,4.088191302826186,0.6119446077281723,156.79020141314993,41.829202076256735,-0.0022529410449039,0.0,0.1393857946430367,-4834.468365485647,3.2836316275561948,-137.54371132016453,3431.029099721931,0.0407914203733204,-0.0107781522727965,3476.462484118385
-0.0024114526904069,-0.290970244019585,43.10346384190822,6.282275524309247,-0.0124946039063168,0.0262535339013629,64.54094059237262,55.979850916967536,-0.0085184020825739,-111.3316274572678,-4215.641665792417,-0.0079806367139318,1.475679694291767,-0.3206137786013885,0.0416593450886739,-0.0006635832300569,-0.4190855829923406,5310.903222319755,-2.5527694483789136,-0.0013919784996708,40.35952142976084,-0.0232181953208742,13.617093246915417,-0.290970244019585,0.0,-233.68416586892013,4.164947151573948,0.6063446340779948,303.316276042435,41.89601847430523,-0.0009097828703389,0.0,0.1479048220501206,-4834.4871656995965,3.280316353375111,-142.04785390251274,3471.914735299865,0.0395685265045831,-0.0108519193102039,3551.1593304844146
-0.0048181321641141,-0.1917117812294367,43.18805896188107,0.0004028076237541,0.0055525506482694,0.0265373263160613,64.51386396745133,252.026553175853,-0.0110747570132027,-108.94515829172812,-4093.425078475288,-0.0106335408358532,1.470674767928197,-0.2953967344413813,0.0405633179766785,-0.0006705168087066,-0.389159853020194,5310.76808210932,-2.255710439852053,-0.0013896604445801,40.54858348816241,-0.0216919373417177,13.659151568775451,-0.1917117812294367,0.0,-233.9209487054483,4.245887207815625,0.5984731299706816,457.9818386340875,41.962248156965806,0.0004028076237541,0.0,0.1564896082138884,-4834.5057731584775,3.2772479507157275,-146.71069319776265,3514.945951706338,0.0381983253321414,-0.010951143902136,3634.4438828746697
-0.0072425252630401,-0.0919741388277802,43.27205461266703,0.0016781898326471,0.023192346087049,0.0268121402267102,64.38958070465873,439.6050063989628,-0.0136553040452764,-106.6580072184238,-3957.1761204354143,-0.0132105377010012,1.465507336762209,-0.2690462846483896,0.0393151897185098,-0.0006755286184651,-0.3570070096470362,5310.632490388674,-1.9505204449494664,-0.0013943612864377,40.74293668783225,-0.0200799403137291,13.701980753880347,-0.0919741388277802,0.0,-234.35455932546387,4.331413223952419,0.5880483345175362,620.4263105376723,42.0284291205073,0.0016781898326471,0.0,0.1650385916172857,-4834.524217007344,3.2744380033485614,-151.4233650176261,3561.768172957866,0.036676545176994,-0.0110760648602742,3726.233678528546
-0.0096973072916334,0.0079933910216834,43.354968468060086,0.0029101857681703,0.0403352054520622,0.0270603529466427,64.15937546605174,617.9454204936983,-0.0162594661270167,-104.7298378130894,-3805.53549125119,-0.0157198266912576,1.4601546182132106,-0.2416336862775479,0.0379125675677625,-0.000686949228416,-0.3232588517603008,5310.496443236644,-1.6363842728612217,-0.0014002541836974,40.94266533650218,-0.0183831194155282,13.745632223223383,0.0079933910216834,0.0,-234.90706173692476,4.420948621942173,0.5749037252057797,790.258199226603,42.09471019352459,0.0029101857681703,0.0,0.1734556641135558,-4834.542527378929,3.271897463066323,-156.09424894039958,3612.20717384579,0.0350016488909175,-0.0112269214857889,3825.8875148444336
-0.0121812838216352,0.1079409415564705,43.43772600052262,0.0040928642309456,0.056894183101413,0.027296725042823,63.81196487546527,786.3519255830342,-0.0188873302862609,-102.90722035603086,-3639.944760536188,-0.0181574744313255,1.454591622801778,-0.2132305362711606,0.0363535500453678,-0.000704011183276,-0.2879486059157608,5310.359936213855,-1.315216135482835,-0.0014100916430451,41.14783747811069,-0.0166033036668998,13.790165521557796,0.1079409415564705,0.0,-235.62955519767135,4.51594377523532,0.5588093487008401,967.0266356273836,42.16136974958878,0.0040928642309456,0.0,0.1816425148927825,-4834.56073537757,3.269636555013918,-161.01723485924057,3666.72244275526,0.0331735017969783,-0.011403950043498,3935.362665373893
-0.0146984686933379,0.2076186959519787,43.5206673754582,0.005220230156771,0.072780594464676,0.0275221583403706,63.338858699828094,944.0298919053328,-0.0215370222377338,-101.07277978232852,-3460.3260185114173,-0.0205267376244437,1.4488148302869106,-0.183913556063155,0.0346363169567685,-0.0007230383606162,-0.2512671287034909,5310.222964298519,-0.9870060902867585,-0.0014254959971591,41.3583920578627,-0.01474334079553,13.8356351716553,0.2076186959519787,0.0,-236.3214807354408,4.6143591932764725,0.5396064886142553,1150.5772191327742,42.22891191495765,0.005220230156771,0.0,0.189500880405894,-4834.5788729854985,3.2676647760374027,-166.0087927287325,3724.987328017405,0.0311928657063168,-0.0116073805157775,4051.326869195677
-0.017256744498884,0.3067775117333335,43.60395929480018,0.0062867780692178,0.0879114780787615,0.0277336829582713,62.73316091553986,1090.382049135609,-0.0242071183589469,-99.50633245533352,-3265.3928788695443,-0.022832778977561,1.4428324683392686,-0.1537735449600697,0.0327617602019235,-0.0007478390433232,-0.2137144394511219,5310.085522024459,-0.6514940275822485,-0.00144569483814,41.57419536308891,-0.0128070096607869,13.882088839904844,0.3067775117333335,0.0,-236.9063278274506,4.716968526942629,0.5171810882015792,1340.2629570955849,42.297585240841606,0.0062867780692178,0.0,0.1969480919167971,-4834.596972992514,3.265990772077612,-170.9593885625519,3786.80801378612,0.0290635295054877,-0.0118374149685215,4174.77265116322
-0.0198632793681469,0.4051695435019385,43.68818443260847,0.0072873153026517,0.1022069254827443,0.0279356928118396,61.9882617539516,1225.8835226493934,-0.0269222500739232,-98.05074149816232,-3057.463259095801,-0.0250734890189553,1.4366537949486935,-0.1229041538979004,0.0307339020260794,-0.0007786141688917,-0.1706063412701091,5309.947603513655,-0.3123158880922404,-0.001469569543032,41.79531969822656,-0.0107985568286123,13.92956901152938,0.4051695435019385,0.0,-237.21039680796736,4.821426432917227,0.4914322908384587,1535.5825397307574,42.36756480475889,0.0072873153026517,0.0,0.2039650330640957,-4834.615068956589,3.264622251294917,-175.95982049736332,3851.415270369216,0.0267927283234266,-0.012094379199511,4303.868783562544
-0.0225121005663111,0.5025488624201185,43.77485808142931,0.0082166202476205,0.115586025023574,0.028157373592573,61.09770675683435,1350.3003761520913,-0.029680318081944,-96.81908005974218,-2835.859746875072,-0.027251431881168,1.430303551676486,-0.0913960779882521,0.028554489180494,-0.0008163865741212,-0.1278834192724162,5309.809202615205,0.0320522372417718,-0.0015014076875346,42.021380665484905,-0.0087226429997343,13.978105079932757,0.5025488624201185,0.0,-237.1128326612473,4.928157864334187,0.4622681179507798,1734.7685836843796,42.43920070534826,0.0082166202476205,0.0,0.2104758260312795,-4834.633195071373,3.263566021645459,-180.82084066903465,3918.474425871939,0.0243853864883622,-0.012378740736107,4439.421213456781
-0.0252006567551944,0.598672070904526,43.86447751021559,0.0090701177835974,0.127975898905696,0.0284035674777481,60.05531632805223,1462.6167403994425,-0.0324693854949134,-95.66001084916672,-2601.292623418469,-0.0293701026914254,1.423781642946346,-0.0593578406300063,0.0262274918446854,-0.0008624036245017,-0.0852633882813715,5309.67031294274,0.3791760667611383,-0.0015390223779185,42.25224086256903,-0.0065847803499494,14.02773073397744,0.598672070904526,0.0,-236.3751470022755,5.037117101977111,0.4296097395076685,1937.7273467576583,42.51279401115986,0.0090701177835974,0.0,0.2164002774496733,-4834.651386099764,3.2628278766791032,-185.72963167765957,3987.76877058442,0.021848541857662,-0.0126908639017019,4580.172337145791
-0.0279369192258037,0.6932989109940606,43.9585597897999,0.0098426312853446,0.1392942478003364,0.0287022609900101,58.85472780818953,1561.200620607762,-0.0352759029296569,-94.5081472188652,-2355.6325700972284,-0.0314378640696889,1.417087199229396,-0.026895004134234,0.0237553620673625,-0.0009201508796755,-0.0429741312167388,5309.530927866336,0.7274896518631955,-0.0015804398136502,42.48773433888457,-0.0043913249170485,14.078479036143246,0.6932989109940606,0.0,-234.724472722529,5.148355433487359,0.3933779491266065,2143.2566086384586,42.58844693741853,0.0098426312853446,0.0,0.2216462519433824,-4834.66967725886,3.262412540313309,-190.5313522225688,4058.343985670161,0.0191879642239938,-0.0130309847086266,4726.464240943612
-0.0307298992961208,0.7861928648692043,44.05915436802049,0.0105293353677505,0.1494623858576081,0.0290941032853714,57.49010231598547,1645.950020356778,-0.0380847391341283,-93.47009408641544,-2098.179104982936,-0.0334617199065208,1.410229770866974,0.0058731493128675,0.0211427709942415,-0.0009903953656246,-0.0015604673747119,5309.391040542325,1.0762102387129096,-0.0016240210468286,42.727620142268506,-0.0021495293338473,14.13037691708367,0.7861928648692043,0.0,-231.69408577767572,5.261582923084964,0.3535119847080605,2350.123975618233,42.66635536569736,0.0105293353677505,0.0,0.2261318205868475,-4834.688104020148,3.262323614470588,-195.27410715467775,4130.261115825658,0.0164113201818899,-0.0133991971359676,4877.4858214147125
-0.0335861015039272,0.8771217460236074,44.16761933210219,0.0111259843108117,0.1584088096286658,0.029602462477602,55.95527374363073,1716.6682690987209,-0.0408789343684642,-92.48087906414956,-1831.970312926336,-0.0354490657343992,1.403206595926034,0.0388314840056645,0.0183950434750443,-0.001073217694852,0.0391092876207695,5309.250643958048,1.4241020910047697,-0.001670029658261,42.97157109265734,0.0001325951296399,14.183453890665668,0.8771217460236074,0.0,-226.5816396080149,5.376664823861011,0.3099466701643371,2558.7159354691057,42.74674488921792,0.0111259843108117,0.0,0.2297833624645795,-4834.706702058636,3.2625635078104303,-199.85368740370905,4203.134615922839,0.013527033577192,-0.0137954321662128,5032.86438911782
-0.0365463219276548,0.9658582796090234,44.28659213861809,0.011628101766715,0.1660575701773258,0.030280248486341,54.244506130844485,1773.720356141471,-0.0436379619494272,-91.87476754772072,-1557.880456357289,-0.037401722795745,1.3960272758019865,0.0718641173142002,0.0155183005167211,-0.0011747046127872,0.0784747879216422,5309.10973095845,1.7706423842986443,-0.0017130135278895,43.21864308174119,0.0024464315212001,14.237732653460354,0.9658582796090234,0.0,-218.15630062862488,5.493822464837805,0.2626314228752633,2766.8384348836616,42.830027682242886,0.011628101766715,0.0,0.2325652259443627,-4834.725507109585,3.263133487341444,-203.74104851080872,4275.804856784699,0.0105442382834051,-0.014219433145306,5193.252212115601
-0.039552031575929,1.0521806705046868,44.41974703679314,0.0120326432509588,0.172351772872893,0.0312037111134933,52.3508553986065,1816.03511285847,-0.0463411923852456,-91.0088227104508,-1277.6589176300852,-0.0392994623034228,1.3887002176263354,0.1048508331586129,0.0125225284601733,-0.0012830233166647,0.1167522654017344,5308.968294292165,2.114715625195111,-0.0017627509153101,43.46887534109592,0.0047833387344111,14.293232494384604,1.0521806705046868,0.0,-203.97154602564896,5.611904755920539,0.2114918281578513,2974.2039492840586,42.9164919072318,0.0120326432509588,0.0,0.234477146589129,-4834.744554883077,3.264033651053325,-208.2112442353648,4347.787788462011,0.0074755493421274,-0.0146707360039728,5357.333617342834
-0.0426236217309116,1.1358731576892374,44.570306838513865,0.0123362582471227,0.1772289519746946,0.0324373497909079,50.26789271444798,1842.721237189174,-0.0489667883580239,-90.29547660436933,-994.3288348497392,-0.04117121166836,1.3812248492615902,0.1376554015832185,0.0094168203477354,-0.0014072881984635,0.153987979701111,5308.826326671585,2.4537814345649185,-0.0018136945888824,43.72208057880735,0.0071343016733053,14.349973953231936,1.1358731576892374,0.0,-182.310048575315,5.731575903862346,0.1564677347723511,3179.3459797418923,43.00591895865725,0.0123362582471227,0.0,0.2354600986001637,-4834.763881001665,3.265262783627928,-212.23257210801447,4418.286187734051,0.0043326515721193,-0.0151486618155308,5525.756138946696
-0.04576425039295,1.216726553530869,44.74507019024319,0.0125389246793097,0.1806732658630957,0.0341266822544222,47.9886336834528,1854.809791163495,-0.051486856334719,-89.70237465873538,-710.458217168727,-0.0430235348235122,1.3736308320501762,0.1701294423897285,0.0062166291163361,-0.0015438641758877,0.1879569206920661,5308.683820813272,2.7953699297522894,-0.0018650737848719,43.97779395603207,0.0094899872293972,14.40796116477267,1.216726553530869,0.0,-131.7490339921915,5.863377262004511,0.0974899388233804,3382.020105906454,43.09865420808769,0.0125389246793097,0.0,0.2355355674947727,-4834.78352091849,3.266818300024074,-216.02198257936527,4484.241785131365,0.0011339995049064,-0.0156522898061192,5716.8155851709125
-0.0489112664593936,1.2945387666475676,45.02347090976748,0.0126591945939293,0.1829603753374473,0.037993115121105,45.10540625136697,1851.703256601139,-0.0541161110989804,-91.42169370079638,-428.7615350652625,-0.0447851995891308,1.363231820792066,0.2024133013762594,0.0029385156711725,-0.0017640165156134,0.3128581591972239,5308.540764178668,3.4496206325851047,-0.0019845193130931,44.23855734151255,0.0118434661995616,14.468673571664867,1.2945387666475676,0.0,44.75932228271535,5.978161230249836,0.025233493017885,3580.467195778064,43.19595346556901,0.0126591945939293,0.0,0.235232366605172,-4834.803512074422,3.2686977874293714,-225.13045589643616,4578.533445419135,-0.0020963050525658,-0.0161815266514271,5890.450460965034
-0.0525082221609745,1.369115307030407,44.78761662461231,0.0127813687539906,0.1850393701975804,0.0303893316877571,45.20732423890445,1836.235650377626,-0.0539544145485229,-77.25750643177527,-179.65433836598032,-0.0470420850700946,1.3746079474698605,0.2279716988739608,0.0003028618627876,-0.0014823022566139,0.2841554363597304,5308.397189069636,3.5255293728843933,-0.0015066043530739,44.47272335492263,0.0141962719721273,14.519013362945806,1.369115307030407,0.0,329.9102822264905,4.752011059664299,0.0224532053809774,3786.290100917283,43.29279272178272,0.0127813687539906,0.0,0.2353111960668258,-4834.823891395435,3.270866290978144,-179.74702155922253,4330.02786495092,-0.004633580133865,-0.0167243857260477,4115.7780700753465
-0.0557977540766537,1.4402697721672195,44.855239982701306,0.0129480578125071,0.1877139225042281,0.0300035240246023,45.18030577554251,1806.7527948379525,-0.0521226693270759,-67.72847425608265,31.724858202849784,-0.0490924869085118,1.3822411552141245,0.2528223561967714,-0.0021817718644119,-0.0015696082558785,0.3601076679650786,5308.253192398015,4.111656722545299,-0.0017460987235475,44.65995999200695,0.0165487185781588,14.565944361012464,1.4402697721672195,0.0,608.349469170597,4.383313365840058,0.01701068160204,4001.88968245038,43.362325985524095,0.0129480578125071,0.0,0.2351315327366646,-4834.844691282008,3.273284759278905,-196.4105653040924,4039.4708478080574,-0.0069418994227625,-0.017255424661029,3869.99876623665
-0.0590767872238351,1.5078243129515314,44.92563956062673,0.013146212077594,0.1907939970120973,0.0297938680707047,45.37470282480166,1764.7782614589782,-0.048847740607815,-63.52259268425007,218.133303922223,-0.0510438374729503,1.388086363863822,0.2757673634945131,-0.0044653795289639,-0.0016719048453769,0.3838259824110982,5308.1088071328895,4.479565280947648,-0.0017051634531732,44.84215652517255,0.0188962256453253,14.60979597318614,1.5078243129515314,0.0,873.1614704427641,4.265119525700323,0.0168980012491707,4208.468231811615,43.423713045448366,0.013146212077594,0.0,0.2343162710968957,-4834.865950595408,3.275940130073215,-184.59333665294628,3899.157335940784,-0.0090038840052635,-0.0177594576222877,3836.636806216039
