y,FyFR,longslipRL,sideslipRR,FxFL,vx,longslipFR,slip,slip1,yaw,RL,gas,FyRL,yawrate,FxRL,sideslipFR,FyFL,roll,FL,FR,FxRR,signal,az,pitchrate,sideslipRL,x,RR,vy,ay,steeringangel,brake,rollrate,sideslipFL,ax,pitch,FxFR,FyRR,longslipRR,longslipFL,signal
-141.67275068982457,199.2156660355905,0.0006369638035379,-0.0019820940332079,-77.83311631179615,12.345393509407204,-0.0004722249706397,-1.1216347380348972e-08,6.283185295963239,-0.0130202280395806,37.32095431138272,0.115761201911855,-165.32080811998165,-1.8969511777549107e-07,106.19997199649386,-0.0024159344371074,-199.2169696485157,-2.9061423865842472e-08,37.279549058296375,37.27954813008541,106.19999723827408,0.0,-1.631826072881416e-08,7.887239611428486e-08,0.0019821145305845,10208.34042723352,37.32095344794774,-1.405651345533445e-07,-1.905543993091236e-06,-5.635401887977342e-07,0.0,-3.574792385000136e-08,0.0024159496163528,3.607290293787175e-05,-0.000689249757617,-77.83310144812181,165.3190408956896,0.0006369642094083,-0.0004722249529006,0.0
-141.67435804469355,199.2156666929505,0.0006369627630782,-0.0019820940213172,-77.83311400296658,12.34539386917164,-0.0004722249517924,-1.0884515897520868e-08,6.283185296295071,-0.0130202299217438,37.32095535394118,0.1157611806142241,-165.3208135070301,-1.8700110616182266e-07,106.19979769241456,-0.002415934436013,-199.21697301617425,-2.9415242062052122e-08,37.2795501398269,37.279549224668,106.19982416022974,0.0,-8.264817792829482e-09,7.826496475163337e-08,0.0019821145985641,10208.463870735695,37.32095450386217,-1.364322717215832e-07,-1.916051687189675e-06,-5.556278958967693e-07,0.0,-3.496646286492388e-08,0.0024159496211745,3.585740761562718e-05,-0.0006892489722276,-77.83309876013963,165.31903778517517,0.000636963181127,-0.0004722249330395,0.0
-141.67596539980116,199.2156678017641,0.0006369617296027,-0.0019820940152742,-77.83311168380331,12.345394226787027,-0.0004722249330506,-1.0587433705545305e-08,6.283185296592152,-0.0130202317767787,37.32095639088519,0.1157611594434297,-165.320818390507,-1.8427293582899038e-07,106.19962450097113,-0.0024159344415542,-199.2169757440093,-2.9757153711089472e-08,37.27955121467918,37.279550312936784,106.19965205969942,0.0,-7.228345375951762e-10,7.765056179523902e-08,0.0019821146591853,10208.587314241457,37.32095555303439,-1.327280756912919e-07,-1.925034927947774e-06,-5.475248673740632e-07,0.0,-3.3452405940814993e-08,0.0024159496176474,3.5643217214881794e-05,-0.0006892481929519,-77.83309610345177,165.3190350570407,0.0006369621583504,-0.0004722249132946,0.0
-141.6775727551479,199.21566951704744,0.0006369607031441,-0.0019820940173914,-77.83310935066667,12.345394582266383,-0.0004722249144093,-1.0324017759365784e-08,6.283185296855568,-0.0130202336043469,37.32095742219203,0.115761138398631,-165.32082255104186,-1.8151126802480301e-07,106.19945242269556,-0.0024159344552651,-199.2169776850238,-3.0080259082234374e-08,37.279552282902415,37.27955139491886,106.19948092691364,0.0,6.26675746521106e-09,7.703042808823357e-08,0.0019821147101871,10208.71075775078,37.32095659555265,-1.2943924352614649e-07,-1.932008021579422e-06,-5.392285754877113e-07,0.0,-3.128385122015433e-08,0.0024159496043613,3.543032629621882e-05,-0.0006892474198528,-77.83309348117892,165.31903293298777,0.0006369611409954,-0.000472224893674,0.0
-141.6791801107342,199.2156719722116,0.0006369596837174,-0.0019820940296709,-77.8331070005067,12.345394935622682,-0.0004722248958599,-1.0092811154373312e-08,6.283185297086775,-0.0130202354041202,37.32095844783601,0.1157611174790022,-165.3208257971223,-1.7871745963417242e-07,106.19928145656596,-0.0024159344784357,-199.21697871478904,-3.037845873598012e-08,37.27955334454812,37.27955247063921,106.19931075333876,0.0,1.2670477013385417e-08,7.640581524484413e-08,0.0019821147496261,10208.834201263642,37.320957631506914,-1.265478586661647e-07,-1.9365529313400827e-06,-5.307402085788056e-07,0.0,-2.8542194848140113e-08,0.0024159495801568,3.5218729504314345e-05,-0.0006892466529808,-77.83309089548729,165.31903160780087,0.0006369601289905,-0.0004722248741805,0.0
-141.68078746656013,199.2156752788829,0.0006369586713228,-0.0019820940538016,-77.8331046313525,12.34539528686884,-0.0004722248773999,-9.892031425671402e-09,6.283185297287555,-0.0130202371757877,37.32095946778954,0.1157610966837135,-165.32082796563594,-1.7589348527478737e-07,106.19911160005472,-0.0024159345121138,-199.2169787315412,-3.064647882335839e-08,37.27955439966952,37.27955354012053,106.19914153136128,0.0,1.8462092419758936e-08,7.577798367708572e-08,0.0019821147758792,10208.957644780025,37.32095866098776,-1.2403198565729352e-07,-1.938319954222415e-06,-5.220643742255541e-07,0.0,-2.531074475294592e-08,0.0024159495441229,3.5008420543579054e-05,-0.0006892458923735,-77.83308834849268,165.31903124869854,0.000636959122279,-0.000472224854818,0.0
-141.68239482262553,199.2156795269108,0.0006369576659408,-0.0019820940911587,-77.83310224122428,12.3453956360177,-0.0004722248590226,-9.719619715157487e-09,6.283185297459967,-0.0130202389190611,37.320960482024034,0.1157610760119638,-165.32082892197965,-1.730418600390569e-07,106.19894284891222,-0.0024159345571052,-199.2169776560347,-3.0879882931353513e-08,37.27955544832106,37.27955460338414,106.19897325472098,0.0,2.3622613750978678e-08,7.514819917368736e-08,0.0019821147876421,10209.081088299905,37.32095968408565,-1.218662767669724e-07,-1.937027866144361e-06,-5.13208773489967e-07,0.0,-2.1673411243825432e-08,0.0024159494955965,3.479939354245035e-05,-0.0006892451380564,-77.83308584127894,165.31903199510174,0.0006369581208157,-0.0004722248355921,0.0
-141.6840021789301,199.2156847848358,0.0006369566675417,-0.0019820941428091,-77.83309982928643,12.34539598308206,-0.0004722248407289,-9.573290293819178e-09,6.283185297606296,-0.01302024063368,37.32096149051101,0.1157610554629417,-165.3208285597721,-1.701655582798189e-07,106.1987751977883,-0.0024159346139845,-199.21697543101743,-3.107507132521864e-08,37.27955649055826,37.27955566044976,106.19880591819236,0.0,2.8139801753430187e-08,7.451772890504177e-08,0.0019821147839232,10209.20453182326,37.320960700890176,-1.2002258175141778e-07,-1.9324622244466416e-06,-5.041838648464088e-07,0.0,-1.771348813229951e-08,0.002415949434149,3.459164198876853e-05,-0.000689244390042,-77.83308337483975,165.31903395881753,0.0006369571245717,-0.0004722248165066,0.0
-141.68560953547296,199.2156911004897,0.000636955676078,-0.0019820942095195,-77.83309739494854,12.345396328074646,-0.0004722248225094,-9.45057944776605e-09,6.283185297729006,-0.0130202423194157,37.32096249322272,0.115761035035877,-165.32082680020417,-1.6726793534815366e-07,106.19860863980225,-0.0024159346831025,-199.21697202041412,-3.1229268537226366e-08,37.2795575264373,37.2795567113365,106.19863951724471,0.0,3.2008076756763854e-08,7.388783668645516e-08,0.001982114764034,10209.327975350074,37.32096171148921,-1.1847055087574888e-07,-1.9244737361015787e-06,-4.95002501242752e-07,0.0,-1.3512532536593016e-08,0.0024159493595773,3.4385159283633474e-05,-0.0006892436483301,-77.8330809492211,165.31903722458333,0.0006369561335221,-0.0004722247975619,0.0
-141.687216892253,199.21569850199305,0.0006369546914909,-0.0019820942917692,-77.83309493810533,12.345396671008102,-0.000472224804365,-9.348893291836372e-09,6.283185297830693,-0.0130202439760748,37.3209634901331,0.1157610147299936,-165.32082359104655,-1.643526477972353e-07,106.1984431670829,-0.002415934764599,-199.2169674082968,-3.134050034161322e-08,37.27955855601461,37.27955775606255,106.1984740486378,0.0,3.52280263835432e-08,7.3259776819948e-08,0.0019821147275758,10209.451418880322,37.32096271596847,-1.1717822429524405e-07,-1.9129752772440003e-06,-4.856795758975995e-07,0.0,-9.14935311632334e-09,0.0024159492718908,3.417993867676344e-05,-0.0006892429129081,-77.83307856456919,165.319041850952,0.0006369551476612,-0.0004722247787609,0.0
-141.68882424926872,199.21570699875565,0.0006369537137103,-0.0019820943897651,-77.83309245942004,12.34539701189503,-0.0004722247862943,-9.265553777848729e-09,6.283185297914033,-0.0130202456035021,37.3209644812184,0.115760994544507,-165.3208189053793,-1.61423577033949e-07,106.198278770448,-0.002415934858416,-199.2169615977487,-3.140756124197732e-08,37.27955957934661,37.27955879464577,106.19830950951147,0.0,3.780619522704022e-08,7.263478744042195e-08,0.0019821146744232,10209.574862413989,37.32096371441073,-1.1611259914608285e-07,-1.8979383535649091e-06,-4.762316749878277e-07,0.0,-4.699113292798791e-09,0.0024159491712964,3.397597283217909e-05,-0.0006892421837508,-77.83307622023575,165.31904787147383,0.0006369541669849,-0.0004722247601047,0.0
-141.69043160651842,199.2157165827161,0.0006369527426564,-0.0019820945034597,-77.8330899598364,12.345397350747945,-0.000472224768294,-9.197842535530554e-09,6.283185297981744,-0.0130202472015816,37.32096546645779,0.1157609744786692,-165.32081274005208,-1.5848475757567646e-07,106.1981154400345,-0.0024159349643125,-199.21695460945244,-3.1429973642274404e-08,37.27956059648939,37.27955982710412,106.19814589793356,0.0,3.9754546560232636e-08,7.201408486330131e-08,0.0019821146047054,10209.698305951048,37.32096470689555,-1.1524017061689903e-07,-1.879389429245708e-06,-4.6667672445194806e-07,0.0,-2.3255378941953778e-10,0.0024159490581813,3.377325449522705e-05,-0.0006892414608208,-77.8330739154216,165.31905529613837,0.0006369531915013,-0.0004722247415931,0.0
-141.6920389639999,199.2157272298656,0.0006369517782392,-0.0019820946325714,-77.83308744062423,12.345397687579275,-0.0004722247503657,-9.143042020033062e-09,6.283185298036544,-0.0130202487702386,37.32096644583391,0.1157609545317662,-165.32080511393983,-1.555403071325286e-07,106.19795316491155,-0.0024159350818845,-199.21694648011163,-3.14079399053497e-08,37.27956160749845,37.279560853455536,106.19798321224638,0.0,4.1090144394369665e-08,7.139885489213438e-08,0.0019821145187854,10209.82174949148,37.32096569349866,-1.1452743921957985e-07,-1.857405191796413e-06,-4.570336292786458e-07,0.0,4.184665062822921e-09,0.0024159489330945,3.357177606150344e-05,-0.0006892407440687,-77.83307164871327,165.31906411303945,0.0006369522212228,-0.0004722247232264,0.0
-141.69364632171067,199.21573890183544,0.0006369508203635,-0.001982094776606,-77.83308490366353,12.345398022401389,-0.0004722247325075,-9.098473496148455e-09,6.283185298081113,-0.0130202503094394,37.32096741933328,0.1157609347030386,-165.32079606602449,-1.525943616492884e-07,106.1977919336843,-0.0024159352105821,-199.21693726074292,-3.1342288488265554e-08,37.279562612428485,37.27956187371845,106.19782145163111,0.0,4.1834602655903856e-08,7.07902458430878e-08,0.0019821144172369,10209.945193035268,37.32096667429183,-1.1394137943112665e-07,-1.832107766884207e-06,-4.4732192942091033e-07,0.0,8.492501883494984e-09,0.0024159487967254,3.33715296959879e-05,-0.0006892400334335,-77.83306941882284,165.31907429021095,0.0006369512561699,-0.0004722247050036,0.0
-141.69525367964798,199.21575154749937,0.0006369498689266,-0.0019820949348804,-77.83308235101151,12.345398355226568,-0.0004722247147194,-9.061531620915505e-09,6.283185298118054,-0.0130202518191918,37.32096838694664,0.1157609149917815,-165.32078565333757,-1.4965101529758138e-07,106.19763173422284,-0.0024159353497275,-199.21692701494607,-3.1234415349899024e-08,37.27956361133305,37.27956288791205,106.19766061532236,0.0,4.201372496642599e-08,7.01893606117857e-08,0.0019821143008212,10210.06863658239,37.32096764934253,-1.1344986629588246e-07,-1.8036595766232647e-06,-4.375614901131989e-07,0.0,1.2636953219599237e-08,0.0024159486498875,3.317250746766204e-05,-0.0006892393288427,-77.83306722369086,165.31908577761314,0.0006369502963661,-0.0004722246869254,0.0
-141.69686103780865,199.2157651046696,0.000636948923823,-0.0019820951065462,-77.83307978478686,12.345398686067016,-0.0004722246970051,-9.029715435761037e-09,6.283185298149871,-0.0130202532995437,37.32096934866927,0.1157608953972929,-165.3207739488138,-1.467142644329385e-07,106.19747255413036,-0.0024159354985349,-199.21691581713608,-3.1086221812518074e-08,37.27956460426469,37.27956389605602,106.19750070294278,0.0,4.1657022293941517e-08,6.95972492807869e-08,0.0019821141704618,10210.192080132829,37.32096861871368,-1.1302205819491132e-07,-1.77225788795375e-06,-4.277722142126516e-07,0.0,1.657035638379126e-08,0.0024159484934957,3.297470118287816e-05,-0.0006892386302133,-77.83306506168074,165.31909850921411,0.0006369493418373,-0.0004722246689879,0.0
-141.69846839618927,199.2157795017121,0.0006369479849405,-0.0019820952906144,-77.83307720764374,12.345399014934852,-0.0004722246793607,-9.000655642276012e-09,6.283185298178931,-0.0130202547505825,37.32097030450105,0.1157608759188577,-165.32076103908636,-1.437879609124721e-07,106.19731438045406,-0.0024159356561283,-199.2169037507948,-3.09000500176894e-08,37.279565591274455,37.27956489817139,106.19734171428094,0.0,4.0797157457111036e-08,6.901490156885475e-08,0.00198211402722,10210.31552368656,37.3209695824638,-1.126287330675582e-07,-1.738129997775907e-06,-4.1797375088350875e-07,0.0,2.025157965879292e-08,0.0024159483285481,3.277810250248401e-05,-0.0006892379374522,-77.8330629304222,165.31911240513878,0.0006369483926144,-0.0004722246511892,0.0
-141.70007575478618,199.215794659427,0.0006369470521707,-0.0019820954859803,-77.83307462225642,12.345399341842109,-0.0004722246617928,-8.972137939050039e-09,6.2831852982074485,-0.0130202561724329,37.32097125444672,0.115760856555829,-165.32074702224642,-1.4087576729180102e-07,106.1971572005428,-0.002415935821563,-199.21689090657512,-3.0678617061259587e-08,37.2795665724118,37.27956589427993,106.19718364908088,0.0,3.946967049067343e-08,6.844323924195188e-08,0.0019821138722696,10210.438967243566,37.32097054064661,-1.1224257691437412e-07,-1.701527062193704e-06,-4.081852491137209e-07,0.0,2.364610800525291e-08,0.0024159481561051,3.258270299751959e-05,-0.0006892372504565,-77.8330608278176,165.3191273738539,0.0006369474487248,-0.0004722246335298,0.0
-141.7016831135955,199.2158104926436,0.0006369461253996,-0.0019820956914476,-77.83307203137066,12.345399666800736,-0.0004722246443016,-8.942122473523139e-09,6.283185298237464,-0.0130202575652551,37.32097219851581,0.1157608373075056,-165.32073200561774,-1.379811201092886e-07,106.19700100109227,-0.0024159359938423,-199.21687738053316,-3.042494882318331e-08,37.27956754772478,37.27956688440475,106.19702650727118,0.0,3.771220021158688e-08,6.788310999412797e-08,0.0019821137068715,10210.56241080383,37.32097149331146,-1.1183842374133741e-07,-1.6627192658029886e-06,-3.98425128537162e-07,0.0,2.6726029345709182e-08,0.0024159479772692,3.2388494023200084e-05,-0.0006892365691147,-77.83305875156395,165.31914331434754,0.0006369465102007,-0.0004722246160031,0.0
-141.70329047261302,199.2158269118709,0.0006369452045152,-0.0019820959057523,-77.8330694378302,12.345399989822596,-0.0004722246268864,-8.908759314429036e-09,6.283185298270827,-0.0130202589292423,37.320973136722486,0.1157608181732242,-165.3207161035773,-1.3510719999874732e-07,106.19684576916588,-0.0024159361719353,-199.2168632724568,-3.0142314444054866e-08,37.27956851725974,37.27956786857028,106.19687028860064,0.0,3.556436952396056e-08,6.73352806945139e-08,0.0019821135323509,10210.685854367328,37.32097244050322,-1.1139344717741943e-07,-1.6219906866243471e-06,-3.887108813420855e-07,0.0,2.9469929463401408e-08,0.0024159477931691,3.2195467004331296e-05,-0.0006892358933071,-77.83305669919605,165.3191601182712,0.0006369455770715,-0.0004722245986084,0.0
-141.70489783183447,199.21584382492375,0.0006369442894069,-0.0019820961275857,-77.83306684472026,12.345400310919466,-0.0004722246095511,-8.870400212372668e-09,6.283185298309186,-0.013020260264618,37.32097406908571,0.1157607991523427,-165.3206994354354,-1.3225690583020618e-07,106.19669149186775,-0.0024159363547951,-199.21684868419496,-2.9834162317270954e-08,37.27956948106115,37.27956884680214,106.19671499254504,0.0,3.3067091807030175e-08,6.68004321599522e-08,0.0019821133500728,10210.809297934044,37.32097338226243,-1.1088730535351086e-07,-1.5796340259420575e-06,-3.790588997979775e-07,0.0,3.1862703536708153e-08,0.0024159476049405,3.200361289016624e-05,-0.0006892352229069,-77.83305466852397,165.3191776720253,0.0006369446493649,-0.0004722245813457,0.0
-141.70650519125527,199.2158680302656,0.0006369433799686,-0.0019820963556164,-77.83306833114766,12.345400630103027,-0.0004722244679611,-8.825615756210652e-09,6.28318529835397,-0.0130202615716238,37.32097499562886,0.1157607802442074,-165.3206821234022,-1.2942366265532734e-07,106.19653815670036,-0.0024159373028788,-199.21682682621497,-2.9503993943744233e-08,37.27957043917208,37.27956981912726,106.19656061849996,0.0,3.026215377685854e-08,6.627915436105744e-08,0.0019821131614208,10210.93274150396,37.32097431862556,-1.103022403382349e-07,-1.5150780859212355e-06,-3.6228452046426434e-07,0.0,3.3959732620428885e-08,0.0024159466522048,3.181292317514522e-05,-0.000689234557781,-77.83304858069297,165.31919585876983,0.0006369437271057,-0.0004722246885453,0.0
-141.70811255086363,199.2168038873078,0.0006369424801018,-0.0019820963445535,-77.83312696884845,12.345400947384936,-0.0004722241537171,-8.572403188258635e-09,6.283185298607183,-0.0130202628396922,37.32097591725462,0.1157607614480856,-165.32067016378443,-1.231331942045981e-07,106.19638526178048,-0.002415969944387,-199.2158601982337,-2.91193512520374e-08,37.27957146731203,37.27957070989572,106.19640765454731,0.0,4.231570983017746e-07,6.603017541988261e-08,0.0019821132117329,10211.056185077054,37.3209752487502,-1.0710174181707133e-07,-6.719746490369454e-07,6.459288144532938e-08,0.0,4.626687169415872e-08,0.0024159103483141,3.147084968731643e-05,-0.0006892338975326,-77.83298571699201,165.31920868719354,0.000636942806302,-0.0004722249774455,0.0
-141.70971991052895,199.2201342859001,0.0006369417794903,-0.0019820950749869,-77.833003349366,12.345401262872548,-0.0004722250270631,-6.501809698430497e-09,6.2831853006777765,-0.0130202639399547,37.32097682072959,0.1157607426052193,-165.32070908131263,-9.409129361838067e-08,106.19625484147362,-0.0024160320534705,-199.2123756036332,-2.838417296834796e-08,37.27957244275,37.27957164571514,106.19624266387612,0.0,-2.2238698767327414e-07,6.78127178388634e-08,0.0019821145060725,10211.17962865331,37.32097618175659,-8.118665196023987e-08,2.898807333582604e-06,1.0594030375481797e-06,0.0,1.0511421715912033e-07,0.0024158491250133,3.1456016053959355e-05,-0.00068923322705,-77.83309568595656,165.31917001952547,0.0006369417561906,-0.0004722240035777,0.0
-141.71132726987187,199.22392800645036,0.0006369411350383,-0.0019820925544082,-77.8329040519664,12.345401576602535,-0.0004722256815866,-1.2683723851601982e-09,6.283185305911214,-0.0130202645415031,37.32097766921975,0.1157607237550704,-165.32084202701088,-2.6650353612243607e-08,106.19613793024224,-0.002416068280945,-199.2085604927793,-2.6723197708335792e-08,37.27957322470836,37.279572753103736,106.19606301369888,0.0,-2.695193805551944e-07,6.916048609113882e-08,0.0019821170896508,10211.303072232717,37.32097715680117,-1.575829191859046e-08,7.379887846334958e-06,2.022515872986982e-06,0.0,2.2370271831837598e-07,0.0024158132400596,3.127616567210201e-05,-0.0006892325410111,-77.83318887954853,165.31903767062752,0.0006369406656656,-0.0004722233518372,0.0
-141.71293462846822,199.2258608982229,0.0006369404972154,-0.0019820902991733,-77.8328543055471,12.345401888524846,-0.0004722257448705,6.0160069116013e-09,6.0160069116013e-09,-0.0130202642903991,37.32097845465521,0.1157607050732245,-165.32102427849247,7.0370201749287e-08,106.19602391080144,-0.0024160667789,-199.2066293722262,-2.3675302516253428e-08,37.27957386473559,37.27957399272736,106.1958892705793,0.0,-3.2011605160641657e-07,6.991337811452692e-08,0.0019821194932564,10211.42651581526,37.32097817677703,7.534340520523521e-08,9.90249258075062e-06,2.6014086724164318e-06,0.0,3.720700642947485e-07,0.0024158147946527,3.108864302885019e-05,-0.0006892318448614,-77.83323525403657,165.3188595013902,0.00063693958973,-0.0004722232696665,0.0
-141.71454198609752,199.22563232090343,0.0006369397789584,-0.0019820899999505,-77.83285121397147,12.345402198604132,-0.0004722255403618,1.3095580841186008e-08,1.3095580841186008e-08,-0.0130202630067498,37.32097919553597,0.1157606866023195,-165.32114031964542,1.754439906500926e-07,106.19589724235888,-0.0024160444294301,-199.20686558020745,-1.919728546990145e-08,37.2795744698708,37.27957526002541,106.19572294152672,0.0,-4.499003166845806e-07,7.067250534026619e-08,0.0019821199444654,10211.549959400923,37.3209792288289,1.6400381779365866e-07,9.947508415995635e-06,2.786261379589194e-06,0.0,5.045063046695595e-07,0.002415837295021,3.090443639021301e-05,-0.0006892311417499,-77.83323530830572,165.31874962597732,0.0006369385625494,-0.0004722234419718,0.0
-141.7161493427777,199.2241945972287,0.0006369389842744,-0.0019820923867721,-77.8328738801947,12.345402506834986,-0.000472225260923,1.837020158774008e-08,1.837020158774008e-08,-0.0130202607148821,37.32097992103957,0.1157606683059369,-165.32108775553226,2.708344199702617e-07,106.19575625182895,-0.0024160191666485,-199.2083181306245,-1.362605394186858e-08,37.27957511007613,37.2795764824162,106.19556522471412,0.0,-5.327576729298187e-07,7.16183353768553e-08,0.0019821176673971,10211.673402989694,37.3209802881073,2.3025213158078266e-07,8.591151264765023e-06,2.72137643532125e-06,0.0,5.925777089911923e-07,0.0024158627959532,3.071984140072552e-05,-0.0006892304299346,-77.83320661930316,165.31880738091635,0.0006369375743502,-0.0004722236842092,0.0
-141.7177566986552,199.2225203084893,0.0006369381491432,-0.0019820971014048,-77.83290352352334,12.345402813208334,-0.0004722250036957,2.1427553354441835e-08,2.1427553354441835e-08,-0.0130202575642065,37.3209806522956,0.1157606501769931,-165.320835963775,3.483633934777723e-07,106.19560675769576,-0.002415999234643,-199.2100088511504,-7.449494845538182e-09,37.279575810766055,37.27957763215514,106.19541345292416,0.0,-5.671472919044747e-07,7.264090239328879e-08,0.0019821130188835,10211.796846581545,37.32098133504884,2.689012849826533e-07,7.038563870768428e-06,2.547684806411945e-06,0.0,6.311789221112988e-07,0.00241588291812,3.053450731519274e-05,-0.0006892297081409,-77.83317065749088,165.31906226428913,0.0006369366168252,-0.0004722239044742,0.0
-141.71936405388962,199.22110765461585,0.0006369372976535,-0.0019821032368332,-77.83292971796888,12.345403117720029,-0.0004722248052077,2.2641653322226064e-08,2.2641653322226064e-08,-0.0130202537429879,37.32098139794283,0.1157606322052405,-165.32042087695382,4.070310901870094e-07,106.19545455212965,-0.0024159855559948,-199.21143528447269,-1.1209106964727623e-09,37.27957657059452,37.27957871020646,106.19526576519443,0.0,-5.554812406740313e-07,7.362286591085997e-08,0.0019821069247725,10211.92029017646,37.3209823599022,2.845602581246806e-07,5.901580595451049e-06,2.349943077660453e-06,0.0,6.290535363158024e-07,0.0024158967028309,3.034906164116468e-05,-0.0006892289762534,-77.83313938835376,165.31947899771498,0.0006369356858907,-0.0004722240704872,0.0
-141.72097140859643,199.2200706477589,0.0006369364411201,-0.0019821098574759,-77.83294989688729,12.34540342037515,-0.0004722246585934,2.2629404770821323e-08,2.2629404770821323e-08,-0.013020249429107,37.32098215918256,0.1157606143710663,-165.31991006668994,4.490329599406268e-07,106.19530278283224,-0.0024159766068118,-199.2124829343475,5.020977876570626e-09,37.27957737808211,37.279579728870935,106.1951211003884,0.0,-5.053747446468268e-07,7.44714898773926e-08,0.0019821003395915,10212.043733774415,37.32098335987272,2.848750631091659e-07,5.280559130457718e-06,2.1664481192279877e-06,0.0,5.986764866854721e-07,0.0024159056981848,3.0164335129811744e-05,-0.0006892282352196,-77.83311565836838,165.31999125567236,0.0006369347785919,-0.0004722241878686,0.0
-141.7225787628375,199.21936304507037,0.0006369355830023,-0.0019821162617171,-77.83296450250367,12.345403721186024,-0.0004722245492875,2.1943876647157042e-08,2.1943876647157042e-08,-0.0130202447730196,37.32098293450493,0.1157605966543829,-165.31937082477037,4.773353906154084e-07,106.19515241536511,-0.0024159709662552,-199.2131996001225,1.0755599236179674e-08,37.27957822098663,37.27958070134662,106.19497869317276,0.0,-4.267936995741913e-07,7.513429280731044e-08,0.0019820939752513,10212.167177375391,37.32098433546371,2.767121500434233e-07,5.06191265058585e-06,2.011030835466911e-06,0.0,5.508903351703863e-07,0.0024159113617688,2.9980855430335366e-05,-0.000689227486694,-77.83309861952546,165.32053266834615,0.0006369338904848,-0.0004722242690152,0.0
-141.72418611663286,199.2189110198161,0.0006369347241751,-0.0019821220237738,-77.83297452049413,12.34540402016784,-0.0004722244677446,2.099056796284256e-08,2.099056796284256e-08,-0.0130202398957359,37.32098372188819,0.1157605790420558,-165.31885402742097,4.948070669327352e-07,106.19500347300878,-0.0024159677194621,-199.213660617575,1.595473900242096e-08,37.27957908897874,37.27958163853728,106.19483777350575,0.0,-3.297238767494579e-07,7.559208312526597e-08,0.0019820882596254,10212.290620979376,37.32098528844276,2.65114142045831e-07,5.107698580278101e-06,1.8866890708221317e-06,0.0,4.936063398325881e-07,0.0024159146307855,2.9798778775297795e-05,-0.0006892267326623,-77.83308669382448,165.32105266584347,0.0006369330163392,-0.0004722243220534,0.0
-141.72579346997517,199.2186498559749,0.0006369338652365,-0.0019821269382222,-77.83298089200099,12.345404317335328,-0.000472224407438,2.0040947887116277e-08,2.0040947887116277e-08,-0.0130202348911463,37.32098451927192,0.1157605615293113,-165.3183911377161,5.040189203679996e-07,106.1948557880091,-0.002415966183592,-199.2139312257984,2.055477205464023e-08,37.27957997364655,37.279582549012495,106.19469763392073,0.0,-2.2301940473378594e-07,7.58459407537906e-08,0.0019820833956478,10212.414064586344,37.32098622110363,2.5346476260300134e-07,5.311002011906325e-06,1.7911229148163056e-06,0.0,4.321940105516506e-07,0.002415916192407,2.9618009707553327e-05,-0.0006892259751807,-77.83307848424165,165.3215196035681,0.0006369321516608,-0.0004722243529269,0.0
-141.72740082284065,199.21852367003177,0.0006369330067685,-0.0019821309496105,-77.83298449621223,12.345404612701264,-0.0004722243627372,1.9262567320626498e-08,1.9262567320626498e-08,-0.0130202298294046,37.320985324542384,0.1157605441170234,-165.31799747184547,5.071732440682162e-07,106.19470922136068,-0.0024159657491775,-199.21406695845695,2.4534827939815188e-08,37.27958086826643,37.27958343940436,106.1945577930815,0.0,-1.1390146076619641e-07,7.590777096402955e-08,0.0019820794347494,10212.53750819628,37.32098713598904,2.438598912317426e-07,5.593086910132494e-06,1.7191524946756691e-06,0.0,3.701213036867767e-07,0.0024159166503141,2.943836904527132e-05,-0.0006892252162294,-77.83307287481003,165.3219177404293,0.0006369312937177,-0.000472224367273,0.0
-141.72900817519775,199.218483643246,0.0006369321491668,-0.0019821340953323,-77.83298615638964,12.34540490627647,-0.0004722243287184,1.874361683722161e-08,1.874361683722161e-08,-0.0130202247609426,37.32098613559324,0.1157605268082989,-165.3176769265067,5.060483070302252e-07,106.19456366733922,-0.0024159659023362,-199.2141159230484,2.7900694049531282e-08,37.27958176772575,37.27958431465822,106.19441805711442,0.0,-7.77736829611312e-09,7.579487399035894e-08,0.0019820763356308,10212.660951809166,37.32098803564834,2.3741019842856946e-07,5.894837843751266e-06,1.6645558429034443e-06,0.0,3.094648630817936e-07,0.0024159165107061,2.9259717684716268e-05,-0.0006892244576363,-77.83306896429526,165.32224270500294,0.0006369304415823,-0.0004722243702804,0.0
-141.73061552701338,199.21849040388776,0.0006369312926707,-0.0019821364637004,-77.83298657702613,12.345405198070548,-0.0004722243015528,1.851369310416928e-08,1.851369310416928e-08,-0.0130202197208,37.32098695047886,0.1157605096059369,-165.31742619926894,5.019915604171681e-07,106.1944190370875,-0.0024159662763252,-199.21411683806025,3.067322505093826e-08,37.27958266838471,37.27958517827204,106.19427846929186,0.0,9.168069942921657e-08,7.55263950351444e-08,0.0019820740068829,10212.784395424986,37.320988922399465,2.344975341553889e-07,6.174459747207791e-06,1.621542101963084e-06,0.0,2.513229113408388e-07,0.0024159161349215,2.9082002782901253e-05,-0.0006892237010436,-77.83306605069335,165.32249738397562,0.0006369295955938,-0.0004722243660708,0.0
