RL,y,sideslipFR,FR,signal,az,longslipFL,yaw,longslipFR,sideslipFL,FL,FxRL,vx,sideslipRR,longslipRR,steeringangel,slip,FyFR,gas,ax,signal,FxFL,x,FyFL,slip1,FxFR,FxRR,vy,pitch,yawrate,brake,rollrate,longslipRL,FyRR,ay,sideslipRL,pitchrate,FyRL,RR,roll
92.10027993088602,-140.7880772783907,-0.0023408737787079,91.46342325030275,0.0,-0.0054907443600686,-0.0005720016865019,-0.0129807022150324,-0.0005720187126705,0.0023306274572011,91.46329779674022,1093.715935945928,30.291838898204983,-0.0018670523079802,0.0063794578131113,5.802434619420024e-05,-4.232790881006006e-06,181.9380539156952,0.5130984023738919,1.047429909121461,0.0,-88.89856821137981,10140.209132807802,-181.1733581861736,6.283181074388705,-88.87913802045306,1093.7403675578607,-0.0001255630954964,-0.0049650422060332,2.7304240246804213e-05,0.0,-1.3952899874801586e-05,0.0063776592802394,161.00431605588605,0.0010801409704037,0.0018555099102947,0.0008054780540508,-160.04125257544072,92.10060066854145,-1.2167630938424316e-05
92.13115548351428,-140.7920112805031,-0.0023408981122437,91.49503973230188,0.0,-0.0053530108044201,-0.0005717653072998,-0.0129804342052085,-0.0005717803655067,0.0023310322154301,91.49491839200964,1091.8965195793644,30.30230366394832,-0.0018671715833298,0.0063692319756979,5.488710127559847e-05,-4.147911604502423e-06,181.9583322088188,0.512376120595249,1.0450475075803034,0.0,-88.87087524674725,10140.512086969276,-181.22365638032164,6.283181159267982,-88.85091130636818,1091.9212497097876,-0.0001230442791837,-0.0049569945102253,2.6384878688439176e-05,0.0,-1.3856736742981718e-05,0.0063674133785763,161.00209299814682,0.0010473562503679,0.0018558939476009,0.0008041413884432,-160.062582636999,92.1314734602614,-1.23065912592929e-05
92.16196155940123,-140.79594653445295,-0.0023409538708032,91.52658441807012,0.0,-0.005219691177001,-0.0005715288743037,-0.0129801755161969,-0.0005715432676248,0.0023313835868909,91.52646762766376,1090.081208261284,30.31274462631829,-0.0018672888648422,0.0063590295736478,5.225417319031987e-05,-4.064631754856595e-06,181.97961645179245,0.5116554864653603,1.042670464840042,0.0,-88.84316387706829,10140.815145629267,-181.27101820741208,6.283181242547832,-88.82276445444674,1090.10626060667,-0.0001205728918369,-0.0049489619521817,2.5445457727676824e-05,0.0,-1.3777076256137474e-05,0.0063571908202271,160.99970638087635,0.0010159568818656,0.0018562739711038,0.0008024834497304,-160.0835207109074,92.16227668699077,-1.2444733407763368e-05
92.19269827856812,-140.79988304021862,-0.0023410285654612,91.55805764935336,0.0,-0.0050915433226665,-0.0005712923567416,-0.0129799262082285,-0.00057130744312,0.002331694460828,91.5579454818788,1088.2700095530256,30.323161838580923,-0.0018674032484426,0.0063488504501343,5.020790640033515e-05,-3.981788298392411e-06,182.0027135991409,0.5109364947674505,1.0402987767540877,0.0,-88.81535987531969,10141.118308549998,-181.31462540455007,6.283181325391288,-88.79475258097854,1088.2953515624736,-0.0001181129343447,-0.0049409477111827,2.4512430161330213e-05,0.0,-1.3659411137077827e-05,0.0063469919106491,160.99707123145186,0.0009878853922395,0.0018566509806793,0.00080051078979,-160.10414948124932,92.1930104817188,-1.2581900232120523e-05
92.22336572402176,-140.80382079747037,-0.0023410938534604,91.58945972213516,0.0,-0.0049692398559106,-0.000571056384883,-0.0129796861076172,-0.0005710722563818,0.0023319937350565,91.58935197076887,1086.4629107091664,30.33355535401872,-0.0018675147169891,0.0063386945789104,4.835609642991388e-05,-3.89873097283181e-06,182.0256903373892,0.5102191410320133,1.037932448289281,0.0,-88.78753715760058,10141.421575494229,-181.3564163705664,6.2831814084486135,-88.76678476700283,1086.4885114058195,-0.0001156442540379,-0.0049329548840304,2.360282163367644e-05,0.0,-1.3490241556096394e-05,0.0063368168491025,160.99416098381604,0.000961320336072,0.0018570251216676,0.0007982330214427,-160.124497784489,92.2236749962406,-1.2717601658677488e-05
92.25396398886964,-140.8077598057628,-0.0023411432776634,91.62079078538468,0.0,-0.0048533682760286,-0.0005708211810732,-0.0129794549671452,-0.0005708374794515,0.0023322885748416,91.62068725048438,1084.6598912664829,30.3439252259806,-0.0018676237761185,0.0063285620210025,4.649221577107122e-05,-3.815583800948992e-06,182.04743013219291,0.5095034209743815,1.0355714856897626,0.0,-88.75973890531405,10141.724946225258,-181.3975281019881,6.283181491595785,-88.73880259551161,1084.6857422442358,-0.0001131706560955,-0.0049249864553579,2.2717412758775712e-05,0.0,-1.328276488845768e-05,0.0063266657163198,160.99100649151163,0.0009346907504714,0.0018573960408237,0.0007956626448327,-160.1445407214465,92.25427035277386,-1.2851387551339822e-05
92.28449317523642,-140.8117000646706,-0.0023411818725233,91.65205094938956,0.0,-0.004744431522526,-0.0005705866304756,-0.0129792325641357,-0.0005706032211405,0.0023325747992069,91.65195150934596,1082.86093967224,30.35427150788613,-0.0018677309023886,0.0063184528269939,4.46235037939655e-05,-3.73265201393861e-06,182.06803317165463,0.5087893303667325,1.0332158946471923,0.0,-88.73195103600175,10142.028420506933,-181.43789577154797,6.283181574527572,-88.71080662067358,1082.8870390018446,-0.0001107015558198,-0.0049170452698907,2.185282593560577e-05,0.0,-1.304944334870213e-05,0.0063165385554912,160.98764852450378,0.0009078989757775,0.0018577634331686,0.0007928148363987,-160.16424663073332,92.28479664621553,-1.2982949335382344e-05
92.31495337691668,-140.81564157378952,-0.0023412120154304,91.6832403485796,0.0,-0.0046428487890042,-0.0005703526533894,-0.0129790186999468,-0.000570369554764,0.0023328510160788,91.68314490544292,1081.066050165047,30.36459425321984,-0.0018678364361109,0.0063083670167331,4.277493316195008e-05,-3.650122159908357e-06,182.08774654292807,0.5080768650083693,1.0308656798032323,0.0,-88.70415406059497,10142.331998103642,-181.477321931912,6.283181657057426,-88.68280452952138,1081.0923912384162,-0.0001082427047477,-0.0049091340069726,2.1007598430864643e-05,0.0,-1.2796943550254033e-05,0.0063064353885084,160.984117693815,0.0008812423505647,0.0018581271459143,0.000789707211124,-160.18359680952858,92.31525396331442,-1.311206792235142e-05
92.34534467540384,-140.81958433271012,-0.0023412331647719,91.71435912748429,0.0,-0.004548956592635,-0.0005701192642508,-0.0129788131851228,-0.0005701364592004,0.0023331188685752,91.71426758111838,1079.2752159029671,30.37489351552052,-0.0018679406698331,0.0062983045928242,4.093363256678299e-05,-3.568116926667055e-06,182.1065846905209,0.507366020723886,1.0285208442138587,0.0,-88.67634270908222,10142.63567878031,-181.5158550012769,6.28318173906266,-88.65479154627386,1079.3017894120417,-0.0001057978936813,-0.0049012551575871,2.0180911930165936e-05,0.0,-1.2531065879513324e-05,0.006296356202148,160.98043876572257,0.0008547722650081,0.0018584870875869,0.0007863595639238,-160.20258091530644,92.345642388572,-1.3238582741680224e-05
92.37566714466804,-140.8235283410144,-0.0023412454841955,91.74540742288322,0.0,-0.0044630102380774,-0.0005698864806787,-0.0129786158420345,-0.0005699039099587,0.0023333793950501,91.7453196812929,1077.488427970436,30.38516934836534,-0.0018680438777859,0.0062882655418242,3.908661061017325e-05,-3.486761454175965e-06,182.1245291056391,0.5066567933719442,1.0261813889245357,0.0,-88.64851595776823,10142.939462302413,-181.55358832005703,6.2831818204181324,-88.6267604270897,1077.5152255209418,-0.0001033710047787,-0.004893411004059,1.937125280057886e-05,0.0,-1.2258160640472086e-05,0.0062863009483177,160.97663503957656,0.0008284362685667,0.0018588431965658,0.0007827935946159,-160.2211923317444,92.37596200143854,-1.3362395042457752e-05
92.40592085432044,-140.82747359827974,-0.0023412503008489,91.77638536585668,0.0,-0.0043851858679019,-0.0005696542930891,-0.0129784265101521,-0.0005696719096776,0.0023336325553404,91.77630135192746,1075.7056769392104,30.395421805350388,-0.0018681462953692,0.0062782498272529,3.723755312289983e-05,-3.4061677962442557e-06,182.141647872664,0.5059491788554543,1.0238473127753405,0.0,-88.62067029410407,10143.243348435966,-181.5905393583737,6.28318190101179,-88.59870820206251,1075.732691334798,-0.0001009655254188,-0.0048856036025767,1.8576878019346752e-05,0.0,-1.198365050212024e-05,0.006276269553662,160.97272752365362,0.0008022566365924,0.0018591954597625,0.0007790326207743,-160.23942874985698,92.40621287516512,-1.3483465678681791e-05
92.43610587008853,-140.83142010407582,-0.0023412489860681,91.80729308769514,0.0,-0.0043155829910558,-0.0005694226865557,-0.012978245044496,-0.0005694404663747,0.0023338783345646,91.80721273466172,1073.9269533159677,30.405650940069584,-0.0018682481138229,0.0062682573870457,3.539529340463728e-05,-3.3264118321484465e-06,182.15804377109436,0.505243173129264,1.0215186122532476,0.0,-88.59280167845654,10143.547336947528,-181.62670037901148,6.283181980767754,-88.57063420369262,1073.9541777508423,-9.858382889176693e-05,-0.0048778347686331,1.779642996670216e-05,0.0,-1.1711367675621537e-05,0.0062662619244885,160.9687339614462,0.0007763017620832,0.0018595439162282,0.0007751012823704,-160.25729290666402,92.4363950782708,-1.3601800881210628e-05
92.46622225427942,-140.8353678579574,-0.0023412425566391,91.83813072044828,0.0,-0.0042542275068569,-0.0005691916539444,-0.0129780713113313,-0.0005692095803947,0.0023341171264287,91.83805396683464,1072.1522471531318,30.41585680609204,-0.0018683494936841,0.006258288136116,3.356508456841302e-05,-3.247537475147334e-06,182.17380262823264,0.5045387722064782,1.0191952814097949,0.0,-88.56490787653435,10143.851427604202,-181.6620888171972,6.283182059642111,-88.54253770363968,1072.1796750962274,-9.6227302408994e-05,-0.0048701060654503,1.7028946056898352e-05,0.0,-1.144400251845543e-05,0.0062562779475008,160.9646695709939,0.0007506206654567,0.0018598886420697,0.0007710252417561,-160.27479161721436,92.466508676048,-1.3717438414746016e-05
92.49627006689018,-140.83931685945973,-0.0023412319014107,91.8688983953816,0.0,-0.004201075161844,-0.0005689611917788,-0.012977905185312,-0.0005689792486016,0.0023343494914092,91.86882518361092,1070.3815478154952,30.426039456938216,-0.0018684505764602,0.0062483419689543,3.174957984933044e-05,-3.1695695785022597e-06,182.18899584326024,0.5038359721640043,1.0168773117772,0.0,-88.53698824062042,10144.155620173628,-181.6967434579365,6.283182137610008,-88.51441808513789,1070.4091732614936,-9.389674537355853e-05,-0.0048624187954116,1.6273666521045758e-05,0.0,-1.118354800877375e-05,0.0062463174903885,160.96054810762948,0.0007252364612056,0.0018602297372387,0.0007668308825072,-160.29193449050084,92.49655373133974,-1.383043890682378e-05
92.52624936658437,-140.8432671080963,-0.0023412179300006,91.89959624266804,0.0,-0.0041560152898091,-0.0005687312956572,-0.0129777465479641,-0.0005687494689959,0.002334575993204,91.8995265188752,1068.614843850887,30.436198946055097,-0.0018685514891686,0.0062384187594304,2.995124549023792e-05,-3.092520504992075e-06,182.20369460374525,0.5031347691475405,1.0145646920802216,0.0,-88.50904292190425,10144.459914423987,-181.73070891525623,6.283182214659082,-88.48627556689897,1068.6426613869892,-9.159257151389404e-05,-0.0048547739944955,1.5529962108880425e-05,0.0,-1.0931416915456103e-05,0.0062363804018599,160.95638237862644,0.0007001639747982,0.0018605673195404,0.0007625450111786,-160.30873320175397,92.52653030505978,-1.3940879703868075e-05
92.55616021180344,-140.84721860335748,-0.0023412015340357,91.93022439194166,0.0,-0.0041188753340573,-0.0005685019606537,-0.0129775952863741,-0.0005685202403145,0.0023347972231426,91.93015810523828,1066.8521232183534,30.44633532678726,-0.001868652346803,0.0062285183650183,2.817245059105125e-05,-3.0163924150877727e-06,182.21797138134684,0.5024351593816478,1.01225740852026,0.0,-88.48107272416235,10144.764310124008,-181.76403284607215,6.283182290787171,-88.45811126296618,1066.880127925074,-8.931487868960402e-05,-0.0048471724296536,1.4797336829330983e-05,0.0,-1.0688488773983613e-05,0.0062264665164379,160.95218444890318,0.0006754156972323,0.0018609015207925,0.0007581945653722,-160.325201081173,92.55643845730856,-1.4048849284744954e-05
92.5860026618062,-140.8511713447087,-0.0023411835408411,91.96078297268905,0.0,-0.0040894248969903,-0.0005682731828825,-0.0129774512919178,-0.000568291560874,0.002335013832482,91.96072007423946,1065.0933741355468,30.456448652359292,-0.0018687532553048,0.006218640631556,2.6414846242728352e-05,-2.9411797852926907e-06,182.23189617663405,0.5017371391554835,1.0099554457591768,0.0,-88.45307925798849,10145.068807042948,-181.7967684243246,6.283182365999801,-88.4299269998394,1065.1215615075375,-8.706352631630192e-05,-0.0048396145990919,1.4075411539425134e-05,0.0,-1.0455215046745616e-05,0.006216575659121,160.9479658464018,0.0006509995571287,0.0018612324826002,0.0007538063260027,-160.3413527138381,92.58627824857489,-1.4154442468994512e-05
92.61577677688052,-140.85512533158993,-0.0023411647321163,91.99127211436704,0.0,-0.0040673806664606,-0.0005680449595398,-0.0129773144592869,-0.0005680634281699,0.0023352265004717,91.99121255683838,1063.3385839985974,30.466538975854167,-0.0018688543141194,0.0062087853892562,2.4679499156099567e-05,-2.866872340546878e-06,182.2455360698713,0.5010407048247827,1.007658785756519,0.0,-88.42506495208207,10145.37340495061,-181.8289735328966,6.283182440307246,-88.4017251622916,1063.3669499169716,-8.483822595951915e-05,-0.0048321007353455,1.3363888769960945e-05,0.0,-1.0231727451960891e-05,0.0062067076411139,160.94373776102023,0.0006269182704273,0.0018615603525774,0.0007494066455949,-160.35720355564075,92.61604974000848,-1.4257756763172183e-05
92.64548261923407,-140.85908056341555,-0.0023411458552356,92.02169194648825,0.0,-0.0040524113445909,-0.0005678172856368,-0.0129771846857669,-0.0005678358422463,0.0023354359107027,92.02163568384084,1061.587739652936,30.47660635018764,-0.0018689556174014,0.0061989524562793,2.296731532713716e-05,-2.793456789445079e-06,182.2589576967773,0.500345852820845,1.005367408183205,0.0,-88.39703266466485,10145.678103617312,-181.86070708491053,6.283182513722797,-88.37350897643411,1061.616280349373,-8.263859481643945e-05,-0.0048246308109873,1.2662540083805129e-05,0.0,-1.0017882935763945e-05,0.006196862263562,160.93951114479066,0.0006031719189295,0.0018618852819864,0.0007450211914775,-160.37276965356142,92.6457529943042,-1.4358889417318565e-05
92.6751202536339,-140.86303703957415,-0.0023411275394366,92.05204259923904,0.0,-0.0040441427243849,-0.0005675901604615,-0.0129770618707147,-0.0005676087992554,0.0023356428232665,92.05198958578808,1059.8408275491713,30.486650828086347,-0.0018690572564522,0.0061891416409762,2.1277582848668604e-05,-2.720918815713572e-06,182.27222021070023,0.4996525796487232,1.003081290689073,0.0,-88.36898618886498,10145.982902813928,-181.8920349038463,6.283182586260771,-88.34528189917042,1059.8695395389025,-8.046421785942834e-05,-0.004817204546818,1.1971164582902184e-05,0.0,-9.81342405043586e-06,0.0061870393195728,160.93529684601145,0.0005797547082381,0.0018622074222108,0.0007406747051133,-160.38806734050007,92.67538807646386,-1.4457935500938306e-05
92.70468974807326,-140.86699475942893,-0.0023411104520317,92.08232420286876,0.0,-0.0040421628328985,-0.0005673635818054,-0.0129769459155256,-0.0005673822972544,0.0023358479078034,92.08227439404465,1058.09783374135,30.49667246206769,-0.001869159319667,0.006179352744195,1.9610233934389164e-05,-2.649244882653327e-06,182.28538340696923,0.4989608818845151,1.000800409083373,0.0,-88.34092981986466,10146.287802311845,-181.9230204922307,6.283182657934703,-88.31704793329585,1058.12671388738,-7.831470386114242e-05,-0.0048098214223613,1.1289559349268846e-05,0.0,-9.617984393621648e-06,0.0061772385955964,160.93110564995197,0.0005566593636751,0.0018625269237735,0.0007363907802532,-160.40311303157765,92.70495505436898,-1.455498697018655e-05
92.73419117429832,-140.8709537223186,-0.0023410952490934,92.11253688836337,0.0,-0.0040460272002032,-0.0005671375467184,-0.0129768367234836,-0.0005671563354253,0.0023360517830449,92.11249024056892,1056.358744009162,30.50667130442153,-0.001869261891601,0.0061695855603017,1.796572380693583e-05,-2.5784211646887003e-06,182.29850862169133,0.4982707561719343,0.9985247375182044,0.0,-88.31286811421371,10146.592801882976,-181.953723093496,6.283182728758422,-88.28881174353154,1056.3877894240366,-7.618965206894655e-05,-0.0048024806884653,1.061755125687717e-05,0.0,-9.43104927985758e-06,0.0061674598734704,160.926948166902,0.0005338822842125,0.0018628439362824,0.000732191661769,-160.41792318083617,92.73445399932396,-1.4650131301717778e-05
92.76362460822708,-140.87491392755754,-0.0023410825210994,92.14268078780584,0.0,-0.0040552640830719,-0.0005669120530138,-0.0129767341993963,-0.0005669309125482,0.0023362550624083,92.14263725795388,1054.6235439116494,30.51664740719354,-0.0018693650534818,0.0061598398789704,1.6344227150547474e-05,-2.508433471555432e-06,182.31165413416295,0.4975821992194915,0.996254248701086,0.0,-88.28480606218159,10146.897901299768,-181.98420132348096,6.283182798746115,-88.26057835525984,1054.6527518896394,-7.408864989674985e-05,-0.0047951813817945,9.955002812609934e-06,0.0,-9.25199848380641e-06,0.0061577029321347,160.9228348105363,0.000511419343649,0.0018631586069791,0.0007280980666024,-160.4325141550499,92.76388498663098,-1.474345019144234e-05
92.79299013034196,-140.8788753744363,-0.0023410727996995,92.1727560344184,0.0,-0.0040693797094715,-0.0005666870993449,-0.0129766382493375,-0.0005667060269175,0.0023364583395106,92.17271557974082,1052.8922188165352,30.52660082217056,-0.0018694688839444,0.0061501154867911,1.4745563522229844e-05,-2.439268186263636e-06,182.32487401349024,0.4968952077963378,0.9939889141046356,0.0,-88.2567490624639,10147.203100335177,-182.01451343387373,6.2831828679114,-88.23235305210395,1052.921586816605,-7.201130222258917e-05,-0.0047879223409866,9.301793387283466e-06,0.0,-9.080167665271764e-06,0.0061479675489279,160.91877582963565,0.0004892646050064,0.0018634710791098,0.0007241290278371,-160.44690206166118,92.793248096024,-1.4835018851495847e-05
92.82228782605752,-140.88283806222168,-0.0023410665735589,92.20276276260954,0.0,-0.0040878634244926,-0.0005664626843744,-0.0129765487805542,-0.000566481677122,0.002336662165674,92.20272534068404,1051.16475395938,30.536531600867864,-0.0018695734590992,0.006140412168877,1.3169464380487964e-05,-2.370912807861033e-06,182.33821920957828,0.4962097787283791,0.9917287041836024,0.0,-88.22870277808092,10147.50839876268,-182.0447154124028,6.283182936266778,-88.20414138674326,1051.1942795902744,-6.995724838634846e-05,-0.0047807022242365,8.657807541676634e-06,0.0,-8.914877525926369e-06,0.0061382535010122,160.9147813009552,0.0004674114155844,0.0018637814910069,0.0007203017627338,-160.46110262299433,92.822543412024,-1.492490575228806e-05
92.85151778599726,-140.88680199015798,-0.0023410642907631,92.23270110810752,0.0,-0.0041101927618089,-0.0005662388067088,-0.0129764657014237,-0.0005662578620808,0.0023368670419556,92.2326666768782,1049.4411344937355,30.54643979451851,-0.0018696788522422,0.0061307297101805,1.1615711700584305e-05,-2.303355928368921e-06,182.35173796436573,0.4955259088938014,0.9894735885785996,0.0,-88.20067304791719,10147.813796356268,-182.07485984917625,6.283183003823658,-88.17594913986056,1049.4708154838024,-6.792616156540399e-05,-0.0047735195280667,8.022934525416542e-06,0.0,-8.75544372167241e-06,0.006128560566626,160.91086108319467,0.0004458536001814,0.0018640899755758,0.0007166315651388,-160.47513109686383,92.85177102423232,-1.5013172533161286e-05
92.88068010620871,-140.89076715746717,-0.0023410663531997,92.26257120808874,0.0,-0.0041358383301895,-0.0005660154650366,-0.0129763889213996,-0.0005660345808645,0.0023370734202805,92.26253972584078,1047.7213455564408,30.55632545406461,-0.0018697851335822,0.0061210678968851,1.0084113536448362e-05,-2.2365871009956505e-06,182.3654753529089,0.494843595218568,0.9872235363395812,0.0,-88.17266583922988,10148.119292890444,-182.10499576172123,6.283183070592485,-88.1477822386129,1047.7511797224092,-6.591774475985876e-05,-0.0047663726070381,7.397069425583771e-06,0.0,-8.60118788043506e-06,0.0061188885263737,160.9070247659177,0.0004245854541886,0.0018643966598089,0.0007131317224321,-160.48900220980673,92.88093102758604,-1.5099874012785103e-05
92.90977488832392,-140.89473356334938,-0.0023410731140497,92.29237320126003,0.0,-0.0041642686034638,-0.0005657926582162,-0.0129763183509564,-0.0005658118325644,0.0023372817025368,92.29234462659151,1046.005372329406,30.566188630150776,-0.0018698923700213,0.0061114265177579,8.57447979511064e-06,-2.1705967839120824e-06,182.37947284314592,0.4941628346714136,0.984978516164322,0.0,-88.14468720203746,10148.42488814022,-182.1351684913496,6.283183136582802,-88.11964667696459,1046.0353575507984,-6.393172911918867e-05,-0.0047592596941583,6.780112349974873e-06,0.0,-8.451450865052957e-06,0.0061092371644564,160.90328162469652,0.0004036015240938,0.0018647016642962,0.0007098134567758,-160.50273009183795,92.91002352255413,-1.5185058324780648e-05
92.938802239639,-140.89870120698353,-0.0023410848777793,92.32210722791017,0.0,-0.0041949544083745,-0.0005655703853039,-0.0129762539015452,-0.0005655896162321,0.0023374922382269,92.32208151971302,1044.2932000712583,30.57602937311988,-0.0018700006249127,0.006101805365104,7.086629389814087e-06,-2.105376291738862e-06,182.3937681041938,0.4934836242584138,0.9827384965744268,0.0,-88.11674320895611,10148.730581881098,-182.16541944189663,6.283183201803294,-88.09154845477467,1044.3233342677993,-6.196787249299712e-05,-0.0047521789217443,6.171967310630173e-06,0.0,-8.305603727723751e-06,0.0060996062695122,160.89964057768313,0.0003828965732461,0.0018650051028091,0.0007066858903268,-160.5163282177922,92.93904861524334,-1.5268767173100383e-05
92.96776227317868,-140.90267008752778,-0.0023411018997341,92.35177342993964,0.0,-0.0042273732807742,-0.0005653486455309,-0.0129761954855567,-0.00056536793083,0.0023377053235487,92.35175054738453,1042.5848141823126,30.585847733010315,-0.0018701099577914,0.0060922042360695,5.6203932952923495e-06,-2.0409177077774595e-06,182.40839487900075,0.4928059610183353,0.9805034461504772,0.0,-88.08883988057735,10149.036373889096,-182.19578584533605,6.283183266261879,-88.06349353362823,1042.615095293169,-6.002595673680542e-05,-0.0047451283425044,5.572541919574148e-06,0.0,-8.163055511919896e-06,0.0060899956358262,160.89611014105137,0.0003624660205646,0.0018653070819659,0.0007037560337745,-160.52980935787068,92.96800641748436,-1.5351036175898837e-05
92.99665510766704,-140.9066402041198,-0.0023411243839396,92.3813719508628,0.0,-0.0042610135163798,-0.0005651274380173,-0.0129761430162845,-0.000565146775503,0.0023379212032671,92.38135185339377,1040.8802002297812,30.59564375955572,-0.0018702204240852,0.0060826229334067,4.17560037849292e-06,-1.977213782340283e-06,182.42338286323724,0.4921298420171049,0.9782733337000588,0.0,-88.06098312034376,10149.342263940724,-182.22630061154663,6.283183329965804,-88.0354877934582,1040.910626195226,-5.810578456677722e-05,-0.0047381059506111,4.981747472769818e-06,0.0,-8.023258764575818e-06,0.0060804050639773,160.8926983851741,0.0003423056131636,0.0018656077009736,0.0007010287972314,-160.5431855359556,92.99689704682363,-1.543189527299389e-05
93.0254808675105,-140.9106115558772,-0.0023411563182732,92.41090293364876,0.0,-0.0042953779425732,-0.000564906973838,-0.0129760964076631,-0.0005649259374324,0.0023381362361663,92.41088558526708,1039.179343775827,30.605417502186256,-0.0018703320688473,0.0060730612693183,2.795996496740941e-06,-1.9142567740757126e-06,182.4388499575676,0.4914552643428729,0.9760481284775014,0.0,-88.03319532563225,10149.648251812983,-182.25689986337412,6.283183392922812,-88.00752032155806,1039.2099130088932,-5.620713943502398e-05,-0.0047311097025474,4.399652781579955e-06,0.0,-7.884550481671398e-06,0.0060708343591428,160.88941272803615,0.0003226222548108,0.0018659070574108,0.0006985070223587,-160.55646815936228,93.02572062648272,-1.5511367387057734e-05
93.05423968891354,-140.91458414186746,-0.0023412417280159,92.44036642605138,0.0,-0.0043299873341516,-0.0005646869068754,-0.0129760555337561,-0.0005647057607676,0.0023383066440914,92.44035198887576,1037.4822255438648,30.615169010032588,-0.0018704445208996,0.006063519060121,2.1519668129180755e-06,-1.851780268719988e-06,182.4571546121292,0.490782225099751,0.9738278005916134,0.0,-88.00548707694705,10149.95433728336,-182.2852698578753,6.2831834553993176,-87.97959159946465,1037.5129470792265,-5.432157128374456e-05,-0.0047241375375199,3.837208715275598e-06,0.0,-7.707622091459869e-06,0.0060612833373473,160.8862395116293,0.0003051360254639,0.0018662056526405,0.0006961915346784,-160.56968838119272,93.05447727899788,-1.5589304095363256e-05
93.08293169715763,-140.9185579608879,-0.0023413327908112,92.46976280117336,0.0,-0.0043643842150862,-0.0005644661067353,-0.0129760200373031,-0.0005644873750856,0.0023384803992124,92.4697509877102,1035.7888631970218,30.624898331937928,-0.0018705575204002,0.0060539957727506,1.8227559251986047e-06,-1.788917238630824e-06,182.4777157939027,0.4901107213910592,0.9716123218669074,0.0,-87.9776266400916,10150.260520129845,-182.31202873766813,6.283183518262348,-87.95194399523054,1035.8196833789896,-5.242178848488066e-05,-0.004717187397228,3.322077208321945e-06,0.0,-7.455486998557763e-06,0.0060517521804288,160.88314794343628,0.0002905836840937,0.0018665038638949,0.0006940812184051,-160.58289310280483,93.08316714870588,-1.5665040150311722e-05
93.11155698808044,-140.92253301152678,-0.0023413806049134,92.49909234226315,0.0,-0.0043981350325359,-0.000564246731444,-0.012975989456176,-0.0005642686198685,0.0023387064529627,92.49908259813718,1034.0992270587433,30.63460551646404,-0.0018706722705845,0.0060444913380513,8.670179822026039e-07,-1.7261472772735543e-06,182.49595964211247,0.4894407503225346,0.9694016635459848,0.0,-87.94993127804207,10150.5668001309,-182.34177983563785,6.283183581032309,-87.92427030420477,1034.130124746493,-5.052282250456828e-05,-0.004710257244802,2.845462141546772e-06,0.0,-7.184707412989589e-06,0.0060422406234756,160.88021215501536,0.000274100723795,0.0018668005923254,0.0006921731027845,-160.59602282287372,93.1117904198543,-1.5738089183488774e-05
93.14011572496054,-140.92650929261583,-0.002341410446392,92.52835497138427,0.0,-0.0044303444487574,-0.0005640285239792,-0.0129759635772302,-0.0005640497484961,0.0023389600866955,92.52834719958226,1032.4132761348558,30.64429061186219,-0.0018707897665799,0.0060350058338279,-6.28751263537618e-07,-1.6647906022862155e-06,182.5120031442719,0.4887723090537829,0.967195777655366,0.0,-87.92242522602797,10150.873177065474,-182.37445965218663,6.283183642388984,-87.8965594175764,1032.44428417404,-4.866606594016574e-05,-0.004703345085449,2.3765141081830883e-06,0.0,-6.952473779937152e-06,0.0060327482508665,160.8775304493495,0.0002546332423744,0.0018670949367012,0.0006904611692464,-160.6089924456086,93.14034721947668,-1.5808617466444784e-05
93.16860809822508,-140.93048680326362,-0.0023414474591931,92.55755072060744,0.0,-0.0044616861034386,-0.0005638108237147,-0.0129759424242294,-0.0005638314473238,0.0023392143163294,92.5575450680056,1030.7310030451722,30.653953665947643,-0.0018709099882283,0.0060255392018554,-2.2301548608346154e-06,-1.6053674316967255e-06,182.52797935468857,0.4881053950348549,0.9649946644733848,0.0,-87.8950164418463,10151.179650712991,-182.4078817756531,6.283183701812154,-87.86891603099745,1030.7621416078446,-4.686790731419168e-05,-0.0046964490070139,1.9001521017932157e-06,0.0,-6.767078324064322e-06,0.0060232748413278,160.87512569571243,0.0002344899327293,0.0018673869966496,0.0006889378756834,-160.62179131054162,93.16883766403464,-1.5877087057653462e-05
93.19703426890833,-140.93446554262906,-0.0023414979792151,92.58667976167466,0.0,-0.0044911891719608,-0.0005635934680089,-0.0129759260781962,-0.0005636138260271,0.0023394640795807,92.58667634436472,1029.0524130186643,30.663594726542247,-0.0018710325081895,0.0060160913359924,-3.7571120542977913e-06,-1.5476738637805554e-06,182.54486142569132,0.487440005031833,0.9627983009314334,0.0,-87.86766194494959,10151.486220853336,-182.441090522013,6.2831837595057225,-87.84137467488313,1029.0836797757431,-4.512209024651151e-05,-0.0046895671443292,1.4165025746333536e-06,0.0,-6.6159629050829096e-06,0.0060138202692225,160.8729698700794,0.0002150599668472,0.0018676772547236,0.0006875981681349,-160.6344567543879,93.1972618956256,-1.5943903981151676e-05
