steeringangel,ax,slip1,FyFL,FyFR,signal,ay,longslipFR,sideslipRL,FL,x,slip,FxRL,FyRR,sideslipFR,az,brake,sideslipFL,rollrate,vx,FyRL,FxFR,vy,pitch,RL,longslipFL,FxFL,yawrate,y,RR,yaw,longslipRL,signal,gas,pitchrate,roll,sideslipRR,FxRR,longslipRR,FR
0.0,0.0111205277827383,6.283185298767582,-195.8934253854503,195.8936567082505,0.0,5.546473635146009e-07,-0.000472919080872,0.0019671189049116,85.00759195395575,5081.785411469716,-8.412004079692543e-09,229.75630334251127,163.6368815027937,-0.0024088062957111,-1.3858142000173488e-05,0.0,0.0024087943356786,5.251793346263661e-08,28.150890349775423,-163.63626561856336,-76.87535902842212,-2.2868300779456882e-07,-0.0012681935718893,85.16541561372708,-0.0004729191790619,-76.87566720086419,1.7287337152623816e-08,-4867.192255813162,85.16541633093834,-0.0292469582273131,0.0013816722097178,4.926682424812949,0.1800576619595923,9.902543651319268e-06,-2.1382727497328762e-07,-0.0019671351268913,229.7566763087365,0.0013816806809559,85.00759205761626
0.0,0.0110906185593561,6.2831852987918095,-195.8937534830372,195.89398362661595,0.0,5.52478798974622e-07,-0.000472916351131,0.0019671216868069,85.00792763042939,5082.066800819711,-8.387777131221936e-09,229.73313364617627,163.63692253351252,-0.0024088077934295,-1.3819824374143155e-05,0.0,0.0024087958723671,5.2376626270355076e-08,28.151001423930627,-163.63630883426822,-76.87499540023748,-2.280232052100422e-07,-0.0012680946928873,85.16573992697558,-0.0004729164490756,-76.87530274650048,1.7216758005813313e-08,-4867.200487945411,85.16574064213349,-0.0292469580548281,0.001381534402833,4.7354039669529095,0.180050117361334,9.875929929627464e-06,-2.1330287314123565e-07,-0.0019671378593618,229.73350563161245,0.0013815428511774,85.0079277336979
0.0,0.0110607897502246,6.283185298815971,-195.89408069801675,195.8943096655005,0.0,5.503167393352776e-07,-0.000472913628734,0.0019671244612198,85.00826240408558,5082.348191278298,-8.363615148802317e-09,229.71002624206687,163.6369634531996,-0.002408809287105,-1.378160122415132e-05,0.0,0.002408797404909,5.223571778583802e-08,28.15111219934588,-163.6363519331338,-76.87463274999136,-2.273651640283613e-07,-0.0012679960796294,85.16606336783825,-0.0004729137264354,-76.8749392722482,1.7146368262393186e-08,-4867.208720110037,85.16606408094846,-0.0292469578830478,0.0013813969661658,4.539863965152792,0.1800425930552576,9.849387626770464e-06,-2.127798822161119e-07,-0.0019671405844818,229.7103972492142,0.0013814053916792,85.00826250696315
0.0,0.0110310411305397,6.283185298840068,-195.89440703268863,195.89463482713828,0.0,5.481615566986687e-07,-0.0004729109136621,0.0019671272281698,85.00859627735183,5082.629582842495,-8.339517992627381e-09,229.68698095562007,163.63700426213148,-0.002408810776748,-1.3743470095624478e-05,0.0,0.0024087989333149,5.2095183369575536e-08,28.151222676824364,-163.63639491545612,-76.87427107484895,-2.267088799078884e-07,-0.001267897731403,85.1663859386544,-0.0004729110111189,-76.87457677516478,1.7076166873159993e-08,-4867.216952306952,85.16638664972268,-0.0292469577119704,0.0013812598986396,4.34023839221566,0.1800350889869259,9.822916502607591e-06,-2.1225829826260125e-07,-0.0019671433022708,229.68735098715672,0.0013812683013864,85.00859637983945
0.0,0.0110013724935033,6.283185298864101,-195.8947324893148,195.89495911386973,0.0,5.460150909600108e-07,-0.0004729082058944,0.001967129987676,85.00892925264837,5082.910975509326,-8.315485424306454e-09,229.6639976253187,163.63704496061175,-0.0024088122623697,-1.3705442181559477e-05,0.0,0.0024088004575943,5.195500202404922e-08,28.15133285716703,-163.6364377814625,-76.8739103720994,-2.2605434675890066e-07,-0.0012677996474973,85.1667076417695,-0.0004729083031104,-76.87421525308271,1.7006153132757846e-08,-4867.225184536072,85.1667083508017,-0.0292469575415939,0.00138112319933,4.136706897682934,0.1800276051020766,9.796516335060015e-06,-2.1173811771129466e-07,-0.0019671460127485,229.6643666838696,0.0013811315793764,85.00892935474725
0.0,0.0109717836350164,6.2831852988880685,-195.895057070026,195.8952825279069,0.0,5.438703602871411e-07,-0.0004729055054153,0.0019671327397587,85.00926133238985,5083.192369275827,-8.291517307997487e-09,229.6410760983876,163.63708554890093,-0.0024088137439777,-1.3667491598915362e-05,0.0,0.0024088019777564,5.181520537108731e-08,28.151442741172797,-163.6364805314503,-76.8735506396551,-2.254015607348651e-07,-0.0012677018272044,85.16702847952679,-0.000472905602388,-76.87385470309026,1.6936327409940053e-08,-4867.2334167973095,85.16702918652854,-0.0292469573719166,0.0013809868673606,3.929452646161438,0.1800201413463763,9.770186835182645e-06,-2.112193368913943e-07,-0.0019671487159339,229.6414441864941,0.0013809952247689,85.00926143410078
0.0,0.0109422743398157,6.283185298911973,-195.8953807770776,195.8956050712385,0.0,5.417311437431573e-07,-0.0004729028122023,0.0019671354844382,85.00959251898459,5083.473764139041,-8.267613515755416e-09,229.6182162055235,163.6371260272401,-0.0024088152215796,-1.3629631286922725e-05,0.0,0.0024088034938107,5.16758098538725e-08,28.151552329638545,-163.63652316577404,-76.87319187459684,-2.2475051850233402e-07,-0.0012676042698192,85.16734845424766,-0.0004729029089341,-76.87349512295553,1.6866688859784206e-08,-4867.241649090574,85.16734915922471,-0.0292469572029365,0.001380850901667,3.7186621524885903,0.1800126976653841,9.7439277159924e-06,-2.107019518276235e-07,-0.0019671514118462,229.6185833259956,0.0013808592365031,85.00959262030877
0.0,0.0109128443724675,6.283185298935813,-195.89570361263185,195.89592674617728,0.0,5.396004315253827e-07,-0.0004729001262352,0.0019671382217333,85.009922814834,5083.755160096016,-8.243773844713964e-09,229.5954177612054,163.63716639591888,-0.002408816695187,-1.3591875186651809e-05,0.0,0.0024088050057668,5.1536785151989846e-08,28.15166162335884,-163.63656568468392,-76.8728340742281,-2.2410121489980618e-07,-0.001267506974639,85.16766756824589,-0.0004729002227251,-76.87313650950475,1.6797236886019413e-08,-4867.249881415783,85.16766827120394,-0.0292469570346517,0.0013807153011814,3.5045251138807694,0.1800052740053569,9.717738778712478e-06,-2.1018595868551e-07,-0.0019671541005048,229.5957839164255,0.0013807236135075,85.00992291577235
0.0,0.0108834935342289,6.283185298959588,-195.896025578962,195.8962475549637,0.0,5.374729386509934e-07,-0.000472897447496,0.0019671409516635,85.01025222233275,5084.036557143812,-8.219998166947712e-09,229.5726806158833,163.63720665519998,-0.0024088181648092,-1.3554201662532294e-05,0.0,0.0024088065136355,5.139813237174624e-08,28.151770623126144,-163.6366080884434,-76.87247723603295,-2.234536458940217e-07,-0.0012674099409633,85.16798582384214,-0.0004728975437452,-76.87277886045032,1.6727971082378745e-08,-4867.258113772851,85.16798652478681,-0.0292469568670605,0.0013805800649909,3.2872342392186003,0.1799978703125175,9.6916197889234e-06,-2.0967135373479998e-07,-0.0019671567819288,229.5730458085871,0.0013805883548716,85.01025232288634
0.0,0.0108542216104908,6.2831852989833,-195.8963466782716,195.8965674997915,0.0,5.353516838981854e-07,-0.0004728947759646,0.0019671436742482,85.01058074386934,5084.317955279496,-8.196286255948337e-09,229.55000460092464,163.63724680535393,-0.0024088196304558,-1.3516625087184114e-05,0.0,0.002408808017426,5.125984324108476e-08,28.15187932973078,-163.63665037731909,-76.87212135737542,-2.2280780587377566e-07,-0.0012673131680937,85.16830322334512,-0.0004728948719746,-76.8724221732638,1.6658890536179802e-08,-4867.266346161692,85.16830392228213,-0.0292469567001609,0.0013804451921175,3.066985075622996,0.1799904865331389,9.66557052891669e-06,-2.091581333082719e-07,-0.0019671594561375,229.5503688336856,0.0013804534596164,85.01058084403931
0.0,0.0108250283869767,6.2831852990069486,-195.89666691275627,195.89688658288927,0.0,5.332350981958877e-07,-0.0004728921116213,0.0019671463895067,85.01090838182614,5084.599354500143,-8.172637960148055e-09,229.5273895513793,163.63728684664034,-0.0024088210921368,-1.3479138982163188e-05,0.0,0.0024088095171485,5.112191546441949e-08,28.151987743960976,-163.63669255158615,-76.87176643568517,-2.221636908643532e-07,-0.0012672166553344,85.1686197690556,-0.0004728922073901,-76.87206644492449,1.6589994800724392e-08,-4867.274578582219,85.16862046599057,-0.029246956533951,0.0013803106815662,2.843975832474509,0.1799831226136943,9.639590776462312e-06,-2.08646293748308e-07,-0.0019671621231499,229.52775282670436,0.0013803189267458,85.01090848161327
0.0,0.0107959136641549,6.283185299030533,-195.89698628464183,195.89720480649177,0.0,5.311274791317217e-07,-0.000472889454446,0.0019671490974583,85.01123513857843,5084.880754802832,-8.149053088552081e-09,229.5048353095852,163.6373267793161,-0.0024088225498624,-1.3441764467221592e-05,0.0,0.0024088110128128,5.098435684819795e-08,28.15209586660283,-163.6367346115076,-76.87141246816995,-2.2152129510929322e-07,-0.0012671204019912,85.16893546327636,-0.0004728895499779,-76.87171167331962,1.6521283744380793e-08,-4867.282811034351,85.16893615821495,-0.0292469563684292,0.0013801765324413,2.6184072030394043,0.1799757785007747,9.61368031391958e-06,-2.0813583145603926e-07,-0.001967164782985,229.5051976301012,0.0013801847553644,85.011235237984
0.0,0.0107668772263312,6.283185299054055,-195.8973047961252,195.89752217275085,0.0,5.290218015550465e-07,-0.0004728868044235,0.001967151798123,85.011561016496,5085.162156184652,-8.125531477781231e-09,229.48234171373016,163.63736660362952,-0.0024088240036408,-1.3404472923115444e-05,0.0,0.0024088125044289,5.0847180453663954e-08,28.15220369844041,-163.63677655739193,-76.87105945282146,-2.2088061515323362e-07,-0.0012670244073727,85.169250308296,-0.0004728868997148,-76.87135785566396,1.6452757010410492e-08,-4867.291043517999,85.1692510012438,-0.0292469562035934,0.0013800427437495,2.390482183858748,0.1799684541409612,9.587838906332147e-06,-2.0762674267817026e-07,-0.0019671674356615,229.48270308204528,0.0013800509444807,85.01156111552079
0.0,0.0107379188521297,6.283185299077513,-195.8976224494478,195.89783868381613,0.0,5.269242671013057e-07,-0.0004728841615283,0.0019671544915195,85.01188601794178,5085.443558642704,-8.102072992071373e-09,229.45990858743903,163.6374063198392,-0.0024088254534826,-1.3367288542163926e-05,0.0,0.0024088139920072,5.0710370299567986e-08,28.152311240255607,-163.63681838951922,-76.87070738642399,-2.202416462159665e-07,-0.0012669286707893,85.1695643063901,-0.0004728842565837,-76.87100498951929,1.638441380809587e-08,-4867.299276033078,85.16956499735274,-0.0292469560394419,0.0013799093144272,2.160405892065325,0.1799611494812054,9.562066367126297e-06,-2.0711902364104933e-07,-0.0019671700811985,229.4602690060476,0.0013799174930278,85.011886116587
0.0,0.0107090383524431,6.283185299100909,-195.8979392468373,195.8981543419625,0.0,5.248312783679149e-07,-0.0004728815257483,0.0019671571776679,85.01221014527226,5085.724962174091,-8.078677495667578e-09,229.4375357873497,163.6374459281967,-0.0024088268993972,-1.3330200305070529e-05,0.0,0.0024088154755585,5.0573956176780255e-08,28.15241849282824,-163.63686010817864,-76.87035626710177,-2.196043855291561e-07,-0.0012668331915537,85.169877459849,-0.0004728816205659,-76.87065307224346,1.6316253988349145e-08,-4867.307508579507,85.16987814883196,-0.0292469558759727,0.0013797762436539,1.9283853807920677,0.1799538644685596,9.536362468554305e-06,-2.066126705203109e-07,-0.0019671727196146,229.43789525885097,0.001379784400187,85.01221024353883
0.0,0.0106802354920419,6.283185299124241,-195.8982551905086,195.89846914935035,0.0,5.227421965755379e-07,-0.0004728788970579,0.0019671598565866,85.01253340083808,5086.006366775926,-8.055344805500897e-09,229.41522313039,163.6374854289747,-0.0024088283413953,-1.3293206663085292e-05,0.0,0.0024088169550926,5.0437908688692144e-08,28.15252545693602,-163.63690171363447,-76.87000609159587,-2.189688279089e-07,-0.0012667379689802,85.17018977093356,-0.0004728789916386,-76.87030210104383,1.6248276382117397e-08,-4867.315741157201,85.17019045794243,-0.0292469557131842,0.0013796435303415,1.6946294528382042,0.1799465990501583,9.510727050360714e-06,-2.0610767952139506e-07,-0.0019671753509289,229.4155816573066,0.0013796516648691,85.012533498727
0.0,0.010651510067524,6.283185299147512,-195.89857028272624,195.89878310837315,0.0,5.206612256541668e-07,-0.0004728762754386,0.0019671625282941,85.0128557869826,5086.287772445331,-8.032074718794329e-09,229.392970456492,163.63752482245437,-0.0024088297794892,-1.3256322582223355e-05,0.0,0.0024088184306205,5.0302193045565715e-08,28.15263213335444,-163.63694320610713,-76.86965685737731,-2.183349677691245e-07,-0.0012666430023849,85.17050124190737,-0.0004728763697849,-76.86995207344322,1.6180480689145375e-08,-4867.323973766073,85.17050192694774,-0.0292469555510745,0.0013795111735101,1.459348472760955,0.1799393531735644,9.4851599762586e-06,-2.056040471636565e-07,-0.0019671779751606,229.39332804141145,0.0013795192860949,85.012855884495
0.0,0.0106228618976369,6.283185299170719,-195.89888452574615,195.8990962212708,0.0,5.185856074970587e-07,-0.0004728736608768,0.0019671651928104,85.0131773060435,5086.569179179437,-8.008867080103715e-09,229.37077762796136,163.63756410888,-0.0024088312136878,-1.321954293880358e-05,0.0,0.0024088199021531,5.0166862447596076e-08,28.152738522857067,-163.63698458588885,-76.86930856255064,-2.1770280104124557e-07,-0.0012665482910856,85.1708118750468,-0.000472873754987,-76.86960298708537,1.6112866884463155e-08,-4867.33220640604,85.17081255812415,-0.0292469553896417,0.0013793791724014,1.2227541775610642,0.1799321267860184,9.45966100786469e-06,-2.0510176986197878e-07,-0.001967180592328,229.37113427336425,0.0013793872631051,85.01317740318017
0.0,0.010594290750004,6.283185299193865,-195.899197921782,195.89940849007,0.0,5.16516381422132e-07,-0.0004728710533489,0.0019671678501548,85.01349796035251,5086.850586975377,-7.985721737937742e-09,229.34864446347132,163.63760328850094,-0.0024088326439998,-1.3182868436073796e-05,0.0,0.0024088213697001,5.0031901794003694e-08,28.152844626215444,-163.63702585330182,-76.8689612041656,-2.170723242765884e-07,-0.0012664538344022,85.1711216725899,-0.0004728711472245,-76.86925483948741,1.6045433822300166e-08,-4867.34043907702,85.17112235370978,-0.0292469552288841,0.0013792475258761,0.9850594861350236,0.1799249198349773,9.43422997394216e-06,-2.0460084382501799e-07,-0.0019671832024499,229.34900017192803,0.0013792555947604,85.01349805711465
0.0,0.0105657964256904,6.283185299216948,-195.89951047305817,195.89971991715595,0.0,5.144509862392724e-07,-0.0004728684528372,0.001967170500346,85.01381775223459,5087.131995830294,-7.962638540814359e-09,229.32657081039025,163.63764236158713,-0.0024088340704379,-1.3146292151829785e-05,0.0,0.002408822833273,4.9897306695687785e-08,28.152950444198893,-163.6370670086014,-76.86861477960414,-2.16443532451269e-07,-0.0012663596316562,85.1714306367909,-0.0004728685464788,-76.86890762775575,1.5978181683803436e-08,-4867.34867177893,85.17143131595883,-0.0292469550687998,0.0013791162330666,0.7464783076608699,0.1799177322683569,9.408866719169449e-06,-2.0410126539455726e-07,-0.0019671858055452,229.3269255844593,0.0013791242801935,85.01381784862319
0.0,0.0105373787053821,6.283185299239969,-195.89982218187825,195.90003050474297,0.0,5.123913498593411e-07,-0.0004728658593223,0.0019671731434028,85.01413668400873,5087.413405741343,-7.939617293881912e-09,229.3045564975349,163.6376813284135,-0.002408835493012,-1.3109820709164766e-05,0.0,0.0024088242928825,4.9763064806254466e-08,28.153055977574738,-163.6371080520616,-76.86826928642108,-2.1581642075797298e-07,-0.0012662656821707,85.171738769883,-0.0004728659527292,-76.8685613494783,1.59111096524062e-08,-4867.356904511687,85.17173944710433,-0.029246954909387,0.0013789852929276,0.5072253490955955,0.1799105640340108,9.383571092902892e-06,-2.0360303093664745e-07,-0.0019671884016325,229.30491033956332,0.001378993318357,85.01413678002459
0.0,0.0105090373999004,6.283185299262929,-195.90013305050743,195.9003402551533,0.0,5.103376550485704e-07,-0.0004728632727834,0.0019671757793442,85.01445475798712,5087.694816705682,-7.916657841733627e-09,229.28260137809443,163.63772018924888,-0.0024088369117338,-1.3073457975842329e-05,0.0,0.0024088257485399,4.962917255410208e-08,28.15316122710814,-163.6371489839339,-76.86792472199988,-2.151909847346676e-07,-0.0012661719852701,85.17204607411051,-0.000472863365958,-76.86821600215839,1.584421680342633e-08,-4867.365137275206,85.17204674939084,-0.029246954750644,0.0013788547046229,0.2675159219528189,0.179903415080045,9.358342946933214e-06,-2.0310613698513625e-07,-0.0019671909907306,229.2829542907272,0.0013788627084174,85.01445485363136
0.0,0.0104807723065233,6.283185299285826,-195.90044308118044,195.90064917059055,0.0,5.082887675765077e-07,-0.0004728606932083,0.0019671784081896,85.01477197647611,5087.976228720478,-7.8937599855934e-09,229.26070529661413,163.63775894434744,-0.0024088383266126,-1.3037199818665616e-05,0.0,0.0024088272002555,4.949565315978759e-08,28.153266193562374,-163.6371898045317,-76.86758108431194,-2.145672197904276e-07,-0.0012660785402808,85.17235255170398,-0.0004728607861508,-76.86787158378428,1.5777503340273637e-08,-4867.373370069405,85.1723532250487,-0.0292469545925689,0.0013787244672204,0.0275657485370678,0.1798962853544554,9.333182092534224e-06,-2.026105799298895e-07,-0.001967193572858,229.2610572823509,0.0013787324494413,85.0147720717498
0.0,0.0104525832122905,6.283185299308663,-195.9007522761319,195.9009572532291,0.0,5.062441357937966e-07,-0.0004728581205725,0.0019671810299583,85.01508834177658,5088.257641782905,-7.870923641055758e-09,229.2388680877696,163.6377975939694,-0.0024088397376586,-1.3001043747741228e-05,0.0,0.0024088286480405,4.9362511659184045e-08,28.153370877698656,-163.63723051417242,-76.86723837045353,-2.1394512261763707e-07,-0.0012659853465307,85.17265820488205,-0.0004728582132829,-76.86752809117566,1.5710968619331192e-08,-4867.381602894202,85.17265887629655,-0.0292469544351599,0.0013785945797225,-0.2124092321917343,0.1798891748054629,9.308088364111458e-06,-2.0211635599693398e-07,-0.0019671961480332,229.23921914903585,0.0013786025404297,85.01508843668064
0.0,0.0104244699047198,6.283185299331437,-195.90106063767348,195.9012645053673,0.0,5.042066648838269e-07,-0.0004728555548588,0.0019671836446687,85.01540385618222,5088.539055890148,-7.848148613306263e-09,229.21708958460107,163.6378361383991,-0.0024088411448837,-1.2965002078545024e-05,0.0,0.0024088300919063,4.922972539306954e-08,28.15347528027602,-163.6372711131281,-76.86689657801756,-2.1332468869982465e-07,-0.0012658924033492,85.17296303585799,-0.0004728556473376,-76.86718552206453,1.5644611963220497e-08,-4867.389835749513,85.17296370534775,-0.0292469542784153,0.0013784650411461,-0.452193058948757,0.1798820833816433,9.283061641534529e-06,-2.0162346150348722e-07,-0.0019671987162749,229.21743972395168,0.0013784729804014,85.01540395071758
0.0,0.0103964321870313,6.283185299354152,-195.90136816806037,195.9015709293249,0.0,5.021739184291978e-07,-0.0004728529960473,0.0019671862523395,85.01571852198077,5088.820471039395,-7.825434719370424e-09,229.1953696368371,163.63787457792236,-0.0024088425482994,-1.2929064264826062e-05,0.0,0.0024088315318638,4.909728400418991e-08,28.153579402051516,-163.63731160165017,-76.86655570435673,-2.127059129895913e-07,-0.0012657997100671,85.17326704684592,-0.0004728530882958,-76.86684387396564,1.55784329750678e-08,-4867.398068635261,85.17326771441626,-0.0292469541223334,0.0013783358505886,-0.6915699424748416,0.179875011031592,9.258101793025816e-06,-2.0113189295547948e-07,-0.0019672012776019,229.19571885667136,0.0013783437684512,85.0157186161485
0.0,0.0103684698591886,6.283185299376805,-195.9016748695806,195.90187652743745,0.0,5.001491013620972e-07,-0.0004728504441211,0.0019671888529893,85.01603234145372,5089.101887227843,-7.802781756565962e-09,229.1737080866525,163.63791291282155,-0.0024088439479171,-1.2893246627763523e-05,0.0,0.0024088329679249,4.8965184450866097e-08,28.15368324378009,-163.63735198001137,-76.8662157470688,-2.120887898769413e-07,-0.0012657072660162,85.17357024005396,-0.0004728505361389,-76.86650314417555,1.55124311478798e-08,-4867.406301551358,85.1735709057104,-0.0292469539669122,0.0013782070071523,-0.9303244597322696,0.179867957704127,9.23320868723157e-06,-2.006416469666021e-07,-0.0019672038320329,229.1740563895572,0.0013782149036843,85.01603243525474
0.0,0.0103405827212928,6.283185299399396,-195.90198074452115,195.9021813018823,0.0,4.981258097378277e-07,-0.0004728478990611,0.0019671914466377,85.01634531687672,5089.383304452698,-7.780189593201752e-09,229.1521047844784,163.63795114335687,-0.0024088453437463,-1.2857522584318962e-05,0.0,0.0024088344001001,4.883344187268829e-08,28.15378680621482,-163.63739224852768,-76.86587670388816,-2.114733158606695e-07,-0.0012656150705301,85.17387261768317,-0.0004728479908503,-76.86616333071477,1.5446606096779562e-08,-4867.414534497727,85.173873281431,-0.02924695381215,0.001378078509923,-1.1682417477709557,0.1798609233478774,9.208382153092756e-06,-2.0015272001942802e-07,-0.0019672063795861,229.1524521728994,0.0013780863851835,85.0163454103121
0.0,0.0103127705780272,6.283185299421928,-195.90228579510585,195.90248525485484,0.0,4.961102617880197e-07,-0.000472845360851,0.0019671940333038,85.0166574505196,5089.664722711174,-7.757658081821577e-09,229.13055957471352,163.6379892697889,-0.0024088467357972,-1.2821916609703054e-05,0.0,0.0024088358284006,4.8702083010527155e-08,28.153890090106756,-163.6374324075373,-76.8655385724106,-2.1085948707139025e-07,-0.0012655231229441,85.17417418192727,-0.0004728454524107,-76.86582443088805,1.5380957379542623e-08,-4867.422767474285,85.17417484377187,-0.0292469536580452,0.00137795035797,-1.4051076970905998,0.1798539079117485,9.183622015102431e-06,-1.9966510841111705e-07,-0.0019672089202798,229.130906051108,0.0013779582120199,85.01665754359018
0.0,0.0102850332074522,6.2831852994444,-195.90259002361967,195.9027883885782,0.0,4.940995232932425e-07,-0.0004728428294693,0.0019671966130064,85.01696874464572,5089.946142000486,-7.735187110468493e-09,229.10907228691133,163.63802729240248,-0.0024088481240809,-1.278641583491222e-05,0.0,0.0024088372528375,4.8571087435998315e-08,28.15399309620486,-163.6374724573511,-76.8652013499786,-2.1024730054018408e-07,-0.0012654314225948,85.17447493496526,-0.0004728429208017,-76.86548644230326,1.5315484277509054e-08,-4867.4310004809495,85.17447559491188,-0.0292469535045959,0.0013778225502676,-1.6407091443246755,0.1798469113449124,9.158928150564448e-06,-1.991788083536355e-07,-0.0019672114541325,229.109417853695,0.0013778303831659,85.01696883735265
0.0,0.0102573704063046,6.28318529946681,-195.90289343231,195.9030907054764,0.0,4.920943002165025e-07,-0.0004728403048971,0.0019671991857631,85.01727920151212,5090.227562317865,-7.712776441005698e-09,229.0876427623274,163.63806521151187,-0.0024088495086108,-1.275102541079591e-05,0.0,0.0024088386734223,4.84404204418544e-08,28.15409582525596,-163.63751239819587,-76.86486503390925,-2.096367499204365e-07,-0.00126533996882,85.17477487898067,-0.0004728403960015,-76.86514936204155,1.5250186477277447e-08,-4867.439233517641,85.17477553703469,-0.0292469533518003,0.0013776950859181,-1.8748340640736263,0.1798399335969234,9.134300477068544e-06,-1.9869381643590921e-07,-0.0019672139811631,229.08798742195688,0.0013777028977238,85.01727929385625
0.0,0.0102297820039298,6.28318529948916,-195.90319602352957,195.9033922078204,0.0,4.900960823911917e-07,-0.0004728377871205,0.0019672017515934,85.01758882336973,5090.508983660546,-7.690425937833754e-09,229.0662708692548,163.63810302739273,-0.0024088508893968,-1.2715751000291198e-05,0.0,0.0024088400901668,4.83101103519523e-08,28.15419827800499,-163.63755223036523,-76.864529622226,-2.0902783133862522e-07,-0.0012652487609587,85.17507401616011,-0.0004728378779965,-76.86481318821379,1.5185063570134972e-08,-4867.44746658428,85.1750746723268,-0.0292469531996568,0.0013775679641258,-2.107271759712302,0.1798329746170516,9.109738820115937e-06,-1.982101292670264e-07,-0.0019672165013899,229.0666146241608,0.0013775757548994,85.01758891535198
0.0,0.0102022677689185,6.283185299511451,-195.903497799482,195.90369289772943,0.0,4.881021836035688e-07,-0.0004728352761164,0.001967204310516,85.01789761246422,5090.790406025768,-7.66813542987149e-09,229.0449564294939,163.63814074032246,-0.0024088522664485,-1.2680578573153172e-05,0.0,0.0024088415030812,4.8180144346081335e-08,28.154300455195,-163.63759195420778,-76.86419511229491,-2.084205402981047e-07,-0.0012651577983517,85.17537234865775,-0.0004728353667657,-76.86447791819107,1.512011450302188e-08,-4867.455699680784,85.17537300294246,-0.0292469530481635,0.0013774411837841,-2.3378130530037047,0.1798260343545876,9.085243040818928e-06,-1.977277432295485e-07,-0.0019672190148311,229.0452992820929,0.0013774489535846,85.01789770408566
0.0,0.0101748275301149,6.283185299533682,-195.9037987624432,195.90399277761765,0.0,4.861113286722527e-07,-0.0004728327718705,0.0019672068625496,85.01820557103416,5091.071829410786,-7.645904757876713e-09,229.0236993116357,163.63817835059285,-0.002408853639779,-1.2645507536563866e-05,0.0,0.0024088429121775,4.80505296201857e-08,28.1544023575668,-163.6376315699795,-76.86386150169643,-2.0781487245289467e-07,-0.0012650670803406,85.17566987865591,-0.000472832862294,-76.86414354964708,1.505533952104333e-08,-4867.463932807075,85.17567053106389,-0.0292469528973188,0.0013773147441926,-2.566250472345268,0.1798191127595104,9.060813009264774e-06,-1.972466549715251e-07,-0.0019672215215052,229.02404126433743,0.0013773224930785,85.0182056622957
0.0,0.0101474610625171,6.283185299555853,-195.90409891463344,195.904291849575,0.0,4.84126434717414e-07,-0.0004728302743613,0.0019672094077128,85.01851270131334,5091.353253812854,-7.623733754729211e-09,229.00249933880696,163.63821585848666,-0.0024088550093968,-1.261054625393391e-05,0.0,0.0024088443174658,4.79212666064438e-08,28.15450398585948,-163.63767107802508,-76.86352878803396,-2.0721082335209218e-07,-0.001264976606269,85.17596660829652,-0.0004728303645586,-76.86381007995294,1.499073806555193e-08,-4867.47216596307,85.17596725883301,-0.0292469527471208,0.0013771886442414,-2.792378439478216,0.1798122097813181,9.036448568375813e-06,-1.9676686089534617e-07,-0.0019672240214304,229.0028403941559,0.0013771963722723,85.01851279221592
0.0,0.0101201681830927,6.283185299577964,-195.90439825836933,195.9045901159562,0.0,4.821504267899707e-07,-0.0004728277835713,0.0019672119460238,85.01881900552826,5091.634679229237,-7.601622261204221e-09,228.98135636726215,163.63825326430282,-0.0024088563753149,-1.2575708078796242e-05,0.0,0.0024088457189584,4.779234040361522e-08,28.154605340809876,-163.63771047861152,-76.86319696874497,-2.0660838850908212e-07,-0.0012648863754815,85.17626253974011,-0.0004728278735452,-76.86347750683703,1.4926309243169716e-08,-4867.480399148692,85.17626318841043,-0.0292469525975679,0.0013770628831167,-3.0159934544956304,0.1798053253702591,9.012149606850343e-06,-1.9628835761586817e-07,-0.0019672265146252,228.98169652758244,0.001377070590352,85.01881909607293
0.0,0.0100929487025857,6.283185299600016,-195.90469679587855,195.9048875789798,0.0,4.80175434784539e-07,-0.0004728252994854,0.0019672144775022,85.01912448590035,5091.916105657207,-7.579570133858704e-09,228.9602702567429,163.6382905683121,-0.0024088577375426,-1.2540959840669043e-05,0.0,0.0024088471166659,4.7663781983282825e-08,28.15470642315304,-163.63774977207476,-76.86286604181127,-2.0600756454562824e-07,-0.0012647963873244,85.17655767513895,-0.0004728253892343,-76.86314582795453,1.4862053068548627e-08,-4867.48863236386,85.17655832194824,-0.0292469524486584,0.0013769374599722,-3.23689427897745,0.1797984594761876,8.98791593838257e-06,-1.9581114160839522e-07,-0.0019672290011075,228.96060952445845,0.0013769451464694,85.01912457608798
0.0,0.0100658024013499,6.2831852996220094,-195.90499452935543,195.90518424075148,0.0,4.782076037579201e-07,-0.0004728228220828,0.0019672170021662,85.01942914464509,5092.197533094041,-7.557577229257974e-09,228.93924083221415,163.63832777080486,-0.0024088590960898,-1.2506322973281129e-05,0.0,0.0024088485105984,4.7535576220920784e-08,28.154807233622083,-163.63778895875265,-76.86253600471193,-2.0540834749894258e-07,-0.0012647066411456,85.17685201661907,-0.0004728229116084,-76.86281504099699,1.4797968775590024e-08,-4867.496865608494,85.1768526615726,-0.0292469523003905,0.0013768123737223,-3.4548821170919988,0.1797916120491891,8.96374742466842e-06,-1.9533520918354573e-07,-0.0019672314808955,228.9395792097432,0.0013768200395403,85.01942923447673
