FxFR,FL,slip,FxRR,slip1,FxRL,FR,FyFL,pitch,vx,yaw,FyFR,sideslipRR,roll,gas,FxFL,ay,sideslipFR,longslipFR,yawrate,signal,RL,vy,sideslipFL,steeringangel,pitchrate,longslipRL,longslipRR,ax,y,rollrate,longslipFL,brake,signal,FyRR,az,RR,FyRL,sideslipRL,x
-77.46899325494338,57.44075153919274,-1.3027500942392638e-06,144.18992108510113,6.283184004429492,144.1721020189345,57.44185915937856,-197.3775026193232,-0.0008677368452291,19.022102783919557,-0.033250254276154,199.01891350433485,-0.0019870246716519,-1.043479453222188e-05,0.1358249556071018,-77.49998826666393,0.0019949704861192,-0.0024246655012789,-0.0004721841674263,0.0001047417957475,0.0,57.51797537809499,-2.261642587128288e-05,0.0024037088550498,0.0,1.041625402296765e-06,0.0008654532206183,0.0008657403944187,0.0006583519243598,-4863.6081419188695,-1.2755410582039943e-06,-0.0004721753899196,0.0,-7.795596373075554,165.55073518422964,-7.362047248774583e-07,57.51850825453641,-163.9976075858788,0.0019679565010827,4939.711781087459
-77.46893337196951,57.44077077213715,-1.301541552257374e-06,144.18761267036052,6.283184005638034,144.1697497483724,57.44187965092057,-197.37670180760963,-0.0008677264510238,19.022109354357653,-0.0332492061119126,199.01978351150203,-0.001987036554212,-1.0447976974217568e-05,0.1358245400142785,-77.49998079475066,0.0019971619461892,-0.0024246758045314,-0.0004721838659001,0.0001048772842757,0.0,57.51799403053601,-2.259065308038644e-05,0.0024036988126383,0.0,1.0375249471333249e-06,0.0008654390619155,0.0008657267984865,0.0006554208494363,-4863.61446579258,-1.3509848858536571e-06,-0.000472175167566,0.0,-7.875659078892981,165.55169398577075,-6.663882758046406e-07,57.518527740689024,-163.99666393233173,0.0019679452471075,4939.901897075888
-77.4688754855822,57.44078992691664,-1.300575793915477e-06,144.1853155701037,6.2831840066037925,144.1674070111782,57.44190004564868,-197.37597558097323,-0.0008677161009603,19.022115895555054,-0.0332481566008066,199.02057673180192,-0.0019870480981179,-1.0461824609815562e-05,0.1358241262456418,-77.49997105715734,0.0019992045895343,-0.0024246854171058,-0.0004721835808421,0.0001050112476294,0.0,57.51801261454212,-2.2569516265594335e-05,0.0024036894466876,0.0,1.0328734265744697e-06,0.000865424960763,0.0008657132684921,0.000652503820184,-4863.6207894688505,-1.4102615683603223e-06,-0.0004721749297588,0.0,-7.936036738577177,165.55262359011255,-6.063685003113833e-07,57.51854712701463,-163.99574992597283,0.0019679343330212,4940.092013136464
-77.46881908028536,57.44080900009953,-1.2998928970911016e-06,144.18302888855845,6.283184007286689,144.1650745541629,57.44192034737506,-197.37529191066025,-0.0008677057998441,19.02212240765177,-0.0332471057599731,199.02132526247445,-0.0019870593386121,-1.0476179230498769e-05,0.1358237142919355,-77.49995962095015,0.0020011505322216,-0.0024246946621563,-0.0004721833078863,0.000105143384329,0.0,57.51803113149427,-2.2553786154740223e-05,0.0024036804354687,0.0,1.0277985114015357e-06,0.0008654109225606,0.0008656997980595,0.0006496007470203,-4863.627112947469,-1.454083062081163e-06,-0.0004721746810269,0.0,-7.976578439422941,165.55352664170238,-5.564332758839134e-07,57.51856641262415,-163.994862806321,0.001967923722334,4940.2821292689
-77.46876376095092,57.44082798928223,-1.2995099187260076e-06,144.18075200182096,6.283184007669668,144.16275287848444,57.44194055892902,-197.37462835483225,-0.0008676955512361,19.0221288907863,-0.0332460536082423,199.0220517488113,-0.0019870703181971,-1.049089225342044e-05,0.1358233041458095,-77.49994693365443,0.0020030385416641,-0.00242470376154,-0.0004721830434975,0.0001052736187171,0.0,57.51804958159002,-2.2543791121667733e-05,0.0024036715593651,0.0,1.0224211750121016e-06,0.0008653969512737,0.0008656863828449,0.0006467115051522,-4863.633436228227,-1.4835868709109118e-06,-0.0004721744250547,0.0,-7.997182848291914,165.55440657452257,-5.162282936004761e-07,57.51858559785657,-163.99399902454226,0.0019679133713812,4940.4722454729135
-77.46870924426905,57.44084689289389,-1.299428294299172e-06,144.17848451379794,6.283184007751292,144.1604423198839,57.44196068235092,-197.37396975324336,-0.0008676853575454,19.022135345095823,-0.0332450001643633,199.02277161201388,-0.0019870810825974,-1.0505828013420948e-05,0.1358228958001863,-77.49993333527856,0.0020048968711997,-0.0024247128619964,-0.0004721827850628,0.0001054020165698,0.0,57.51806796425425,-2.2539559488237297e-05,0.0024036626740604,0.0,1.0168514257468646e-06,0.0008653830495002,0.0008656730198146,0.0006438359877266,-4863.639759310929,-1.5001686577203231e-06,-0.0004721741646024,0.0,-7.997798464892467,165.55526722229402,-4.850806442552613e-07,57.518604683840096,-163.9931546392715,0.0019679032334045,4940.662361748221
-77.46865533366002,57.44086571000137,-1.2996392352973991e-06,144.17622611752662,6.283184007540351,144.15814301483238,57.441980719084256,-197.3733062847464,-0.0008676752201511,19.02214177071588,-0.033243945445945,199.02349494867516,-0.0019870916777793,-1.0520865636873228e-05,0.1358224892488186,-77.49991907713296,0.0020067457235661,-0.0024247220561478,-0.0004721825306895,0.0001055287238017,0.0,57.5180862784417,-2.254092332825636e-05,0.0024036536892515,0.0,1.0111863116113708e-06,0.0008653692186408,0.000865659706768,0.0006409740035372,-4863.646082195374,-1.5053597437839963e-06,-0.000472173901684,0.0,-7.978423750503714,165.55611252912922,-4.621104814309647e-07,57.51862367217243,-163.9923256097544,0.0019678932615536,4940.852478094542
-77.46860190485953,57.44088444014613,-1.300127542206379e-06,144.1739766618065,6.283184007052044,144.15585504677233,57.44200067013595,-197.3726319135715,-0.0008676651395385,19.02214816778032,-0.0332428894689017,199.0242280626372,-0.0019871021478446,-1.0535899889312869e-05,0.1358220844859647,-77.49990434137938,0.0020085993082244,-0.0024247313990336,-0.0004721822790843,0.0001056539239189,0.0,57.51810452287995,-2.254759179102358e-05,0.0024036445519855,0.0,1.005508822922051e-06,0.0008653554595369,0.000865646442467,0.0006381254119164,-4863.652404881368,-1.5007393159117675e-06,-0.0004721736377358,0.0,-7.939107131821456,165.55694634098964,-4.463229562565264e-07,57.518642564723,-163.9915080065104,0.0019678834110044,4941.042594511595
-77.46854887201093,57.44090308321455,-1.3008742121282674e-06,144.1717360537467,6.283184006305374,144.15357841085037,57.44202053620783,-197.3719431856961,-0.0008676551154419,19.022154536421496,-0.0332418322472419,199.02497465647363,-0.0019871125336237,-1.0550841297574912e-05,0.1358216815057049,-77.49988926890914,0.0020104675088915,-0.0024247409208057,-0.0004721820292416,0.0001057778100554,0.0,57.51812269620581,-2.2559201233763667e-05,0.0024036352339125,0.0,9.99887678001559e-07,0.0008653417723955,0.000865633226171,0.0006352900494899,-4863.658727368716,-1.487872862130396e-06,-0.0004721733738831,0.0,-7.879946879916722,165.55777226264232,-4.366757876291856e-07,57.51866136346637,-163.9906981554305,0.0019678736403661,4941.232710999102
-77.46849619184066,57.44092163935301,-1.3018581716997671e-06,144.16950424900125,6.283184005321415,144.15131304636893,57.442040317777455,-197.3712383690354,-0.0008676451469845,19.022160876770137,-0.033240773793073,199.0257366854153,-0.0019871228717473,-1.05656157535298e-05,0.1358212803024065,-77.4998739547921,0.0020123570350166,-0.0024247506349074,-0.0004721817805695,0.0001059005679236,0.0,57.51814079707302,-2.2575348515749463e-05,0.0024036257230941,0.0,9.943778009640208e-07,0.0008653281570496,0.0008656200576129,0.0006324677533569,-4863.665049657215,-1.4682675757013865e-06,-0.0004721731108242,0.0,-7.801090864609202,165.55859356302582,-4.321446499304183e-07,57.51868007038585,-163.98989273239843,0.0019678639126001,4941.422827556785
-77.46844385310348,57.44094010887947,-1.3030574163503675e-06,144.16728122970642,6.28318400412217,144.14905884945716,57.442060015183614,-197.3705168596968,-0.0008676352328133,19.022167188955407,-0.033239714116734,199.0265149476508,-0.0019871331941505,-1.0580163759639276e-05,0.1358208808705104,-77.4998584583865,0.0020142722485979,-0.0024247605441052,-0.0004721815328233,0.000106022366072,0.0,57.518158824201976,-2.259561286556863e-05,0.0024036160179658,0.0,9.890210274801573e-07,0.0008653146128143,0.0008656069366235,0.0006296583577937,-4863.67137174667,-1.4433434836855123e-06,-0.0004721728488967,0.0,-7.702736184869747,165.5594131188534,-4.317541326385003e-07,57.51869868739269,-163.98908881914738,0.0019678541955054,4941.612944184368
-77.46839184352899,57.440958492207606,-1.3044497287257735e-06,144.16506702545112,6.2831840027298576,144.14681572003127,57.44207962869777,-197.3697787137906,-0.0008676253712241,19.02217347310498,-0.0332386532269956,199.0273095512843,-0.0019871435279536,-1.0594439462871052e-05,0.1358204832044425,-77.4998428360838,0.0020162159348868,-0.00242477064582,-0.0004721812857013,0.0001061433514032,0.0,57.51817677644714,-2.261956964872805e-05,0.0024036061220208,0.0,9.838471051303686e-07,0.0008653011391121,0.0008655938635806,0.0006268617225576,-4863.677693636876,-1.4144174581283875e-06,-0.0004721725885006,0.0,-7.585128676175539,165.56023339213118,-4.345331212866059e-07,57.51871721631846,-163.98828392473624,0.0019678444618224,4941.803060881579
-77.46834016229148,57.440976789841166,-1.3060131039326365e-06,144.1628616845213,6.283184001166482,144.1445835457718,57.44209915852932,-197.36902434805785,-0.0008676155602765,19.022179729345307,-0.0332375911312818,199.0281202130924,-0.0019871538954686,-1.0608409548236054e-05,0.1358200872982042,-77.49982712745278,0.0020181897313099,-0.0024247809340289,-0.0004721810391227,0.0001062636487118,0.0,57.51819465279451,-2.264679848362616e-05,0.0024035960419109,0.0,9.788747853030362e-07,0.0008652877351185,0.0008655808389522,0.0006240777336182,-4863.684015327632,-1.382690127005721e-06,-0.0004721723297805,0.0,-7.448562296049621,165.56105642755523,-4.396416099214711e-07,57.51873565887058,-163.9874759870191,0.0019678346892107,4941.993177648144
-77.46828881569901,57.44099500232833,-1.3077260311938482e-06,144.1606652121075,6.283183999453555,144.14236215440636,57.44211860486509,-197.3682544168393,-0.000867605797897,19.02218595780153,-0.0332365278358853,199.02894638267304,-0.0019871643143576,-1.0622052033686944e-05,0.1358196931458891,-77.49981135921804,0.0020201943189991,-0.0024247914003367,-0.0004721807931392,0.0001063833617987,0.0,57.5182124523536,-2.2676888597016435e-05,0.0024035857864048,0.0,9.741132033094424e-07,0.0008652743995362,0.0008655678629592,0.0006213062109974,-4863.690336818726,-1.349239237378995e-06,-0.0004721720727394,0.0,-7.293378389319752,165.56188386161514,-4.462709264249087e-07,57.51875401660468,-163.98666336213677,0.0019678248600723,4942.18329448379
-77.46823781021301,57.44101313021604,-1.30956768744862e-06,144.15847766655364,6.283183997611899,144.1401514208614,57.44213796790924,-197.3674696876853,-0.0008675960819674,19.02219215859735,-0.0332354633461674,199.02978736910427,-0.001987174797988,-1.0635355041014206e-05,0.1358193007418172,-77.499795553873,0.0020222297351585,-0.0024248020358911,-0.0004721805477325,0.0001065025754618,0.0,57.518230174400045,-2.270944249057098e-05,0.0024035753645052,0.0,9.695631614319069e-07,0.0008652611314085,0.0008655549363001,0.0006185470518232,-4863.696658109949,-1.3150204650362589e-06,-0.0004721718174505,0.0,-7.119964834934614,165.5627169467041,-4.537308737636882e-07,57.51877229096705,-163.9858447988466,0.0019678149611791,4942.373411388247
-77.46818714400652,57.44103117407066,-1.3115180477184211e-06,144.15629913114455,6.283183995661538,144.1379512406118,57.44215724786351,-197.36667093287676,-0.0008675864104023,19.022198331855705,-0.0332343976667315,199.0306424510264,-0.0019871853558006,-1.0648315578206035e-05,0.1358189100794675,-77.49977973831669,0.0020242955440903,-0.0024248128318086,-0.0004721803029725,0.0001066213586469,0.0,57.51824781835265,-2.274407799917892e-05,0.0024035647850375,0.0,9.652182004311485e-07,0.0008652479298027,0.0008655420598101,0.0006158001840698,-4863.702979201086,-1.280867519719873e-06,-0.0004721715638875,0.0,-6.928755076468252,165.56355658362693,-4.613945610753565e-07,57.51879048328123,-163.98501940473835,0.0019678049832923,4942.563528361245
-77.46813681498924,57.4410491344558,-1.3135579773097169e-06,144.15412963379663,6.283183993621609,144.13576145522572,57.44217644494587,-197.3658589520763,-0.0008675767812144,19.022204477698644,-0.0332333308015645,199.0315108565274,-0.0019871959936806,-1.066093832726298e-05,0.1358185211520972,-77.49976393327732,0.0020263908585369,-0.0024248237786204,-0.0004721800589409,0.000106739767392,0.0,57.518265383741294,-2.278043000923675e-05,0.002403554057241,0.0,9.610660265435586e-07,0.0008652347934073,0.000865529233997,0.0006130654819667,-4863.709300091922,-1.2474941498274982e-06,-0.0004721713119846,0.0,-6.720227038736495,165.56440335370692,-4.687415118284215e-07,57.518808594727126,-163.9841866127672,0.0019677949207727,4942.753645402517
-77.46808682982407,57.44106701190402,-1.3156693268122142e-06,144.15196923623498,6.28318399151026,144.13358194724128,57.44219555941218,-197.36503456190997,-0.0008675671925655,19.02221059624725,-0.0332322627541527,199.03239177707,-0.001987206714425,-1.0673234478026875e-05,0.1358181339530966,-77.4997481476297,0.0020285144318298,-0.0024248348669202,-0.0004721798157492,0.0001068578472595,0.0,57.51828287023037,-2.2818152239302376e-05,0.0024035431901601,0.0,9.570896894413938e-07,0.0008652217211497,0.0008655164595986,0.00061034287147,-4863.715620782238,-1.2155010460269016e-06,-0.000472171061657,0.0,-6.494901933234542,165.56525755597733,-4.753316617983646e-07,57.51882662638252,-163.98334614258195,0.0019677847711001,4942.943762511796
-77.4680371718194,57.441084806936416,-1.3178349938408326e-06,144.14981794104895,6.283183989344592,144.1314125453785,57.44221459153569,-197.3641985295253,-0.0008675576428068,19.022216687621672,-0.0332311935275718,199.03328443660251,-0.0019872175182037,-1.0685220636574552e-05,0.1358177484759458,-77.49973240682661,0.0020306648225991,-0.0024248460879499,-0.0004721795734384,0.0001069756360256,0.0,57.51830027757207,-2.285691838101877e-05,0.0024035321920859,0.0,9.532688520310138e-07,0.0008652087115919,0.000865503736988,0.0006076322178272,-4863.721941271812,-1.1853820529937956e-06,-0.000472170812849,0.0,-6.253342955379043,165.56611924827448,-4.808060239971495e-07,57.51884457919775,-163.98249795819882,0.0019677745343976,4943.133879688818
-77.46798782863443,57.44110252005553,-1.3200389792738056e-06,144.14767581084038,6.283183987140607,144.12925314632903,57.44223354160767,-197.36335162205,-0.000867548130507,19.0222227519411,-0.0332301231245515,199.03418804532836,-0.0019872284029327,-1.069691778170366e-05,0.1358173647141638,-77.49971673084336,0.0020328403570161,-0.002424857432526,-0.0004721793320644,0.000107093165944,0.0,57.51831760564407,-2.289642314319722e-05,0.0024035210716576,0.0,9.49580729360698e-07,0.0008651957637592,0.0008654910669599,0.0006049334696664,-4863.728261560419,-1.1575291141917266e-06,-0.0004721705655193,0.0,-5.996153876813155,165.56698828235838,-4.848786667884593e-07,57.51886245404928,-163.98164223161686,0.0019677642130486,4943.323996933316
-77.46793880136356,57.44112015173199,-1.3222664617704311e-06,144.1455428998457,6.283183984913125,144.12710364918703,57.44225240995363,-197.3624946290084,-0.0008675386544721,19.02222878932428,-0.0332290515475225,199.0351017792273,-0.0019872393646941,-1.0708350288736964e-05,0.1358169826605541,-77.49970112225408,0.0020350391252589,-0.0024248688911895,-0.0004721790917922,0.0001072104651945,0.0,57.518334854418185,-2.293638365875109e-05,0.0024035098377293,0.0,9.46000922262475e-07,0.0008651828767646,0.0008654784503171,0.0006022465835626,-4863.734581647833,-1.1322408207380793e-06,-0.0004721703194944,0.0,-5.723977536291729,165.5678643388496,-4.873642010728857e-07,57.518880251726685,-163.98077930704514,0.0019677538112686,4943.514114245029
-77.46789006276262,57.441137702410906,-1.324503846129775e-06,144.1434192142349,6.28318398267574,144.12496391495952,57.44227119692394,-197.36162830061463,-0.0008675292137565,19.022234799889493,-0.0332279787986495,199.0360248445441,-0.0019872503981634,-1.071954505062084e-05,0.1358166023076346,-77.49968560842045,0.002037259181417,-0.002424880455276,-0.0004721788525975,0.0001073275593157,0.0,57.5183520239135,-2.297654039024977e-05,0.0024034984983326,0.0,9.42504405694178e-07,0.0008651700491915,0.0008654658872654,0.0005995714627399,-4863.740901533825,-1.1097314629670998e-06,-0.0004721700747763,0.0,-5.437494232919607,165.5687469646171,-4.881141821546884e-07,57.51889797290719,-163.97990966264757,0.0019677433346678,4943.704231623697
-77.46784159352974,57.441155172521206,-1.3267387908657674e-06,144.1413047745816,6.283183980440795,144.1228338287389,57.442289902878166,-197.36075338169812,-0.0008675198076642,19.02224078375409,-0.0332269048798499,199.03695644700505,-0.0019872614969084,-1.0730530665824011e-05,0.1358162236485831,-77.49967020522898,0.0020394984880737,-0.0024248921157327,-0.0004721786145069,0.0001074444725155,0.0,57.51836911424515,-2.301665764601809e-05,0.0024034870618889,0.0,9.390663665895708e-07,0.0008651572801135,0.0008654533784101,0.0005969080458259,-4863.747221218166,-1.090136839908313e-06,-0.0004721698313182,0.0,-5.137420025757277,165.56963560286633,-4.87070563139002e-07,57.51891561821846,-163.9790338794614,0.0019677327899441,4943.894349069056
-77.4677933885486,57.44117256246605,-1.328960252100897e-06,144.1391996369176,6.283183978219334,144.1207133226968,57.44230852819659,-197.35987064494603,-0.0008675104357442,19.02224674103513,-0.0332258297928036,199.03789576031403,-0.0019872726537021,-1.074133669575925e-05,0.1358158466759232,-77.49965491432536,0.002041754877581,-0.0024249038630719,-0.0004721783776896,0.0001075612281941,0.0,57.51838612559827,-2.3056524414100467e-05,0.0024034755372582,0.0,9.356626301694216e-07,0.0008651445687636,0.000865440924401,0.0005942563243695,-4863.753540700619,-1.0735225635342525e-06,-0.0004721695889379,0.0,-4.824504944047177,165.57052961996027,-4.842273983061129e-07,57.51893318822735,-163.978152614088,0.0019677221845683,4944.08446658085
-77.46774541638145,57.44118987261634,-1.3311585036763994e-06,144.1371037819926,6.283183976021083,144.1186022659026,57.44232707328632,-197.35898083483625,-0.0008675010977801,19.022252671849223,-0.0332247535389594,199.03884198403276,-0.0019872838608676,-1.0751993022006974e-05,0.1358154713820935,-77.49963975869603,0.0020440262457597,-0.0024249156886761,-0.0004721781420583,0.0001076778493447,0.0,57.518403058188966,-2.309595475079659e-05,0.0024034639324612,0.0,9.322704218550256e-07,0.0008651319140296,0.0008654285254354,0.0005916162045419,-4863.75985998095,-1.0598942061762652e-06,-0.0004721693476761,0.0,-4.499531112530744,165.57142833438465,-4.796041770027702e-07,57.518950683419256,-163.97726656923794,0.0019677115264327,4944.274584158823
-77.46769765651786,57.44120710333499,-1.3333251240355897e-06,144.13501723710218,6.283183973854462,144.11650058382128,57.44234553855159,-197.35808467293603,-0.0008674917937736,19.022258576312435,-0.033223676119535,199.03979434086992,-0.0019872951104838,-1.0762529277456176e-05,0.1358150977597298,-77.49962475132165,0.0020463105194031,-0.002424927583801,-0.0004721779076352,0.000107794359201,0.0,57.51841991229843,-2.313478752650701e-05,0.0024034522556921,0.0,9.288687260948192e-07,0.0008651193151667,0.0008654161819596,0.000588987666465,-4863.7661790589245,-1.0492029189540935e-06,-0.0004721691074954,0.0,-4.163310796543303,165.57233103932347,-4.733012408695633e-07,57.51896810424379,-163.97637647061904,0.0019677008236431,4944.464701802716
-77.46765009663841,57.44122425496835,-1.3354529938637775e-06,144.13293999637722,6.283183971726593,144.1144081797845,57.44236392440553,-197.35718289771032,-0.0008674825239256,19.02226445454049,-0.0332225975355145,199.04075203770836,-0.0019873063945832,-1.07729743397743e-05,0.1358147258012013,-77.49960989395991,0.0020486055891117,-0.002424939539341,-0.0004721776745411,0.0001079107812189,0.0,57.51843668823849,-2.31728863914462e-05,0.0024034405155539,0.0,9.254386663644044e-07,0.0008651067713026,0.0008654038941731,0.0005863706531857,-4863.772497934309,-1.0413527272949223e-06,-0.0004721688682302,0.0,-3.816684371775047,165.57323702018337,-4.654256585321274e-07,57.51898545109203,-163.97548304924638,0.0019676900843201,4944.654819512274
-77.46760270953536,57.44124132782859,-1.337536279516516e-06,144.13087207329707,6.283183969643306,144.11232498962778,57.44238223128442,-197.35627622323975,-0.0008674732886122,19.022270306648657,-0.0332215177876472,199.04171430879163,-0.0019873177053959,-1.0783355914898138e-05,0.1358143554990157,-77.49959520325018,0.0020509094898423,-0.0024249515471065,-0.0004721774426603,0.0001080271388572,0.0,57.51845338636595,-2.3210139469196696e-05,0.0024034287198022,0.0,9.219637659751212e-07,0.0008650942818236,0.0008653916623991,0.0005837651517105,-4863.778816606859,-1.0362102670938462e-06,-0.0004721686299701,0.0,-3.4605182237679517,165.57414557390936,-4.5616479681918797e-07,57.51900272432508,-163.9745870218578,0.0019676793163543,4944.844937287243
-77.46755547795154,57.44125832223515,-1.339570379018834e-06,144.12881345574013,6.283183967609207,144.11025093169224,57.44240045960823,-197.3553653215238,-0.0008674640883606,19.02227613275196,-0.0332204368764466,199.04268043418224,-0.0019873290354627,-1.0793700191276832e-05,0.1358139868453983,-77.49958068497975,0.0020532203266079,-0.0024249635989488,-0.00047217721208,0.0001081434558681,0.0,57.51847000706064,-2.3246458333614643e-05,0.0024034168762155,0.0,9.184301155490324e-07,0.0008650818460674,0.0008653794868006,0.0005811711090547,-4863.785135076338,-1.0336094541837707e-06,-0.000472168392589,0.0,-3.095702582404694,165.57505602367925,-4.456603797976582e-07,57.51901992426208,-163.97368907621774,0.001967668527294,4945.03505512737
-77.46750838276145,57.4412752384797,-1.3415518765332874e-06,144.12676412947474,6.2831839656277095,144.10818593472013,57.44241860981352,-197.3544508600263,-0.0008674549238221,19.02228193296504,-0.0332193548021886,199.0436497033671,-0.0019873403777684,-1.0804031551704078e-05,0.1358136198326821,-77.4995663464157,0.0020555363153325,-0.002424975687014,-0.0004721769827484,0.0001082597559122,0.0,57.51848655072216,-2.3281777149922272e-05,0.0024034049923545,0.0,9.148265094064996e-07,0.0008650694633731,0.0008653673674108,0.0005785884917864,-4863.791453342506,-1.033359116993446e-06,-0.0004721681561048,0.0,-2.7231492967959547,165.57596772911776,-4.341328837529389e-07,57.51903705118676,-163.97278986085914,0.0019676577242122,4945.225173032402
-77.46746140746662,57.44129207684713,-1.3434784792546042e-06,144.12472408138106,6.283183963701107,144.10612993789127,57.44243668233303,-197.3535334608765,-0.0008674457957452,19.022287707402164,-0.0332182715649139,199.04462145676413,-0.0019873517258571,-1.081437235996348e-05,0.1358132544532019,-77.4995521921656,0.0020578558201006,-0.002424987804107,-0.0004721767546622,0.0001083760624103,0.0,57.51850301777231,-2.3316051484966496e-05,0.0024033930751959,0.0,9.11144477267308e-07,0.0008650571332026,0.0008653553042668,0.0005760172667685,-4863.797771405125,-1.0352494233803312e-06,-0.000472167920489,0.0,-2.34378955613407,165.5768800972239,-4.21782318261137e-07,57.51905410536038,-163.97188997420918,0.0019676469135942,4945.415291002088
-77.46741453585095,57.44130883761487,-1.345348938108395e-06,144.12269330667533,6.283183961830648,144.10408289823596,57.44245467759641,-197.35261370521152,-0.0008674367049481,19.022293456177245,-0.0332171871644306,199.0455950818786,-0.0019873630738953,-1.0824742803622822e-05,0.1358128906994537,-77.49953822645546,0.002060177346456,-0.0024249999434639,-0.0004721765278214,0.0001084923984102,0.0,57.51851940866163,-2.334925680236797e-05,0.002403381131362,0.0,9.07378233455701e-07,0.0008650448553356,0.0008653432976103,0.0005734574229159,-4863.804089263951,-1.0390571512171717e-06,-0.0004721676857106,0.0,-1.9585715622038555,165.57779258933533,-4.088413126589005e-07,57.51907108703695,-163.97098995777398,0.0019676361012768,4945.60540903618
-77.46736775582126,57.44132552105435,-1.3471629670492503e-06,144.12067175560918,6.283183960016619,144.10204473687156,57.44247259603125,-197.35169213762825,-0.0008674276522927,19.02229917940412,-0.0332161016003198,199.04657000890683,-0.0019873744167209,-1.083516078861955e-05,0.1358125285632935,-77.49952445050465,0.0020624995423485,-0.0024250120987731,-0.0004721763022447,0.0001086087863394,0.0,57.51853572381384,-2.3381386933588572e-05,0.0024033691670921,0.0,9.035245722072e-07,0.0008650326289482,0.0008653313469688,0.0005709088975194,-4863.810406918748,-1.044550922061156e-06,-0.0004721674517146,0.0,-1.568458159372372,165.578704725792,-3.955387072355493e-07,57.51908799641519,-163.97009029176374,0.0019676252924021,4945.79552713443
-77.46732104603146,57.441342127426594,-1.3489211554020733e-06,144.11865940841875,6.283183958258431,144.10001541360705,57.44249043806232,-197.3507692520249,-0.0008674186386584,19.02230487719583,-0.0332150148719429,199.04754572575155,-0.0019873857498889,-1.0845641888157736e-05,0.1358121680377914,-77.49951087323247,0.0020648212452355,-0.002425024264568,-0.0004721760778254,0.0001087252477605,0.0,57.518551963700205,-2.3412452417371587e-05,0.0024033571878645,0.0,8.995828894653957e-07,0.0008650204540136,0.0008653194525668,0.0005683716652979,-4863.81672436927,-1.051496416794468e-06,-0.0004721672185795,0.0,-1.1744244279797875,165.57961608984897,-3.8207722417717857e-07,57.51910483372141,-163.96919139118228,0.0019676144913733,4945.985645296591
-77.46727439569455,57.44135865700142,-1.350624874232801e-06,144.1166562431521,6.283183956554712,144.09799489258427,57.44250820409914,-197.34984550072468,-0.0008674096649186,19.02231054966546,-0.0332139269784507,199.0485217682411,-0.0019873970696512,-1.0856199328033672e-05,0.1358118091148669,-77.49949749692887,0.0020671414430232,-0.0024250364356429,-0.0004721758545432,0.0001088418032643,0.0,57.51856812876867,-2.3442478719570824e-05,0.0024033451989517,0.0,8.955547585013574e-07,0.0008650083300593,0.0008653076140885,0.0005658457079289,-4863.823041615279,-1.0596590443013386e-06,-0.0004721669863011,0.0,-0.7774552471456722,165.58052632813562,-3.68687320479355e-07,57.51912159914316,-163.96829360585133,0.0019676037018822,4946.175763522416
-77.46722780331442,57.44137511004632,-1.35227619397788e-06,144.11466221325784,6.283183954903392,144.09598312039458,57.44252589454416,-197.34892131512743,-0.0008674007319191,19.0223161969256,-0.0332128379187955,199.04949769945355,-0.0019874083729466,-1.0866844003692236e-05,0.1358114517871478,-77.49948431272442,0.0020694592025691,-0.0024250486069985,-0.000472175632486,0.0001089584720716,0.0,57.5185842194803,-2.3471504673964e-05,0.0024033332054878,0.0,8.914438947527724e-07,0.0008649962568665,0.0008652958313838,0.0005633309733322,-4863.829358656537,-1.0688078253912212e-06,-0.0004721667547671,0.0,-0.3785428330845585,165.58143514929495,-3.555555137710073e-07,57.51913829287095,-163.9673972220072,0.0019675929269189,4946.365881811659
-77.46718125516715,57.44139148681098,-1.3538777920468735e-06,144.1126772819571,6.283183953301794,144.0939800619025,57.44254350980978,-197.3479970646936,-0.0008673918404576,19.022321819088464,-0.0332117476917465,199.05047315087236,-0.0019874196574481,-1.0877584549189228e-05,0.1358110960471631,-77.49947132561111,0.0020717738203352,-0.0024250607749635,-0.0004721754115271,0.0001090752716983,0.0,57.51860023628965,-2.3499580730758505e-05,0.0024033212113397,0.0,8.872559275387091e-07,0.0008649842341908,0.0008652841041889,0.0005608274333881,-4863.835675492802,-1.078721142878082e-06,-0.0004721665240782,0.0,0.0213157409180835,165.5823423255732,-3.428910229871863e-07,57.519154915086375,-163.96650246093805,0.0019675821687296,4946.556000164078
-77.46713474343309,57.4414077875606,-1.355432836565992e-06,144.11070140205442,6.28318395174675,144.09198567549868,57.44256105028502,-197.347073039986,-0.0008673829912665,19.022327416265853,-0.0332106562959058,199.05144783880704,-0.0019874309215078,-1.0888427439046304e-05,0.1358107418876167,-77.49945853580876,0.0020740847757175,-0.002425072936504,-0.0004721751916493,0.0001091922182278,0.0,57.51861617964721,-2.352676673828611e-05,0.0024033092197878,0.0,8.82998134913958e-07,0.0008649722618285,0.000865272432217,0.0005583350444453,-4863.841992123835,-1.0891877354668426e-06,-0.0004721662942312,0.0,0.4211210366692267,165.58324769169292,-3.3087077188838217e-07,57.51917146596925,-163.96560948043762,0.0019675714288744,4946.746118579431
