x,FyRL,yaw,RL,sideslipFL,ay,FxFL,pitchrate,ax,signal,az,FyFR,FR,FyFL,sideslipRL,gas,slip,rollrate,longslipRL,FxRL,FxRR,pitch,RR,longslipFL,steeringangel,FL,longslipRR,y,vy,sideslipFR,yawrate,sideslipRR,slip1,signal,longslipFR,brake,roll,vx,FyRR,FxFR
4691.145153170516,-160.1181751688403,-0.0331620103846879,77.30400486621674,0.0023377858670278,0.0038321671646891,-87.40604841589223,0.0009209214170097,0.8795436082178847,0.0,-0.0035525571562228,187.339576778116,76.85272871733063,-184.2149268716544,0.0018639944160705,0.359603531628385,-9.280752749590577e-06,8.65669426488768e-06,0.0053120142403054,909.0029976123228,909.0489276395554,-0.0041695770417713,77.30497903217154,-0.000554824216781,0.0,76.85143109478327,0.0053149759782037,-4855.159450834519,-0.0002295151340501,-0.0023793875326844,0.0001544291132655,-0.0019000083451463,6.283176026426837,1.0931700002524944,-0.000554928325327,0.0,-2.6092853204884893e-05,25.45250395117096,163.12848434060763,-87.34916127553763
4691.399588721079,-160.12397270193526,-0.0331604647790279,77.3297613444056,0.0023378470825536,0.0038481691253625,-87.37356137277021,0.000917448746542,0.8768297026752465,0.0,-0.0035081563199134,187.38145173901964,76.87927721836454,-184.24006699616285,0.0018642293428519,0.3590160713500795,-9.313831881505484e-06,8.539996915430433e-06,0.0053000326741845,906.880416543037,906.925950362135,-0.004160386836299,77.33073543757668,-0.0005545589308254,0.0,76.87797603147276,0.005302976356914,-4855.167893675412,-0.0002304456315848,-0.0023796679268287,0.0001546740592656,-0.0019003369342497,6.2831759933477045,0.5361986111766982,-0.0005546630771,0.0,-2.6006801698323617e-05,25.461288137187804,163.14219991562274,-87.3167543156263
4691.654111919877,-160.12952361846732,-0.033158916495775,77.3554375201157,0.0023379051625063,0.0038652344268614,-87.34117437357492,0.0009138731845879,0.8741240045138082,0.0,-0.003465779993497,187.4233872785609,76.90574397187228,-184.26435060515905,0.0018644609577768,0.3584304288207587,-9.343660939944964e-06,8.300968482606373e-06,0.0052880843177152,904.7641967804676,904.8093505279952,-0.0041512319356686,77.35641201290153,-0.0005542947112239,0.0,76.90443920778984,0.0052910111459046,-4855.176339038483,-0.0002312923792263,-0.002379944420297,0.0001549609049726,-0.00190066601303,6.283175963518646,-0.0233990784249685,-0.0005543983839354,0.0,-2.5922627760910495e-05,25.47004521643147,163.15600661232472,-87.28437598338175
4691.90872249655,-160.1348771567891,-0.0331573651178873,77.3810336379634,0.0023379686165375,0.003881900181835,-87.30885920877357,0.0009102096446504,0.8714264951748287,0.0,-0.0034255555696282,187.4645125871964,76.93212915379144,-184.2886826833592,0.0018646898656997,0.3578465983125946,-9.370647612344646e-06,7.983127436570287e-06,0.0052761691131776,902.6543066128949,902.6991275263824,-0.0041421132868918,77.38200896915522,-0.0005540313884785,0.0,76.93082090084006,0.0052790803424778,-4855.184786912972,-0.0002320656072233,-0.0023802090026179,0.0001552881113589,-0.0019009949004771,6.283175936531974,-0.5828821593524761,-0.0005541344129195,0.0,-2.58413119790214e-05,25.478775270819806,163.16984541563423,-87.25205202294445
4692.1634201815405,-160.14007669638028,-0.0331558102769594,77.40654996509683,0.0023380403526824,0.0038975001845712,-87.27660414258727,0.0009064731072269,0.8687371547022119,0.0,-0.0033875868252474,187.50447517316243,76.95843297452137,-184.3134526764925,0.0018649165723876,0.3572645741546098,-9.395484161696446e-06,7.623733224472571e-06,0.0052642870844576,900.5507243514863,900.5952706663226,-0.0041330316873465,77.40752649069088,-0.0005537688765014,0.0,76.95712135203026,0.0052671838566066,-4855.1932372881965,-0.0002327829935433,-0.0023804592883941,0.0001556488189746,-0.001901323031161,6.283175911695425,-1.1395102837586828,-0.0005538712483972,0.0,-2.5763431142654364e-05,25.487478382085616,163.1836647236702,-87.21979247339439
4692.418204706113,-160.14515554139646,-0.0331542516839869,77.43198677442604,0.0023381202622393,0.0039118619151233,-87.24440593182194,0.000902678467255,0.866055961934219,0.0,-0.0033519540164003,187.5432322714485,76.9846556611745,-184.3387428814037,0.0018651414599906,0.3566843507272491,-9.418901594269684e-06,7.251995677366618e-06,0.0052524382853806,898.453434519405,898.4977628077334,-0.0041239877849547,77.4329647523017,-0.0005535071410756,0.0,76.98334078524057,0.0052553215606115,-4855.201690153604,-0.000233463304012,-0.0023806959262485,0.0001560346267496,-0.0019016499798151,6.283175888277992,-1.6905570873722686,-0.0005536089234341,0.0,-2.568923356404797e-05,25.496154631764128,163.1974245810267,-87.18759961110601
4692.673075802343,-160.15013748187596,-0.0331526891323953,77.45734433465533,0.0023382069197077,0.0039250705120016,-87.21226469605959,0.0008988403929415,0.8633828947080442,0.0,-0.0033187140812261,187.5808952695197,77.01079744777653,-184.3644836900842,0.001865364802492,0.3561059224578316,-9.44154547582434e-06,6.889496002607339e-06,0.0052406227717179,896.3624247388044,896.4065835093852,-0.0041149820798245,77.45832392965515,-0.0005532461761207,0.0,77.00947941699732,0.0052434933169496,-4855.210145498785,-0.0002341231660594,-0.0023809208927563,0.0001564376229169,-0.001901975445724,6.28317586563411,-2.233323543228217,-0.0005533474434911,0.0,-2.561871822081744e-05,25.504804101182323,163.2110961264199,-87.15547303904435
4692.928033203116,-160.15503873306926,-0.0331511224876132,77.48262290561269,0.0023382985461647,0.0039373191879573,-87.18018120425378,0.0008949731963498,0.8607179298962068,0.0,-0.0032879010633481,187.6176335056097,77.03685857031851,-184.3905493767548,0.0018655867897685,0.3555292838170014,-9.463930184776032e-06,6.5513698007753615e-06,0.0052288405874753,894.2776835466319,894.321711067243,-0.0041060149272389,77.48360420429677,-0.0005529859864198,0.0,77.03553746175233,0.0052316989900237,-4855.218603313456,-0.0002347758677265,-0.002381136523302,0.0001568512557986,-0.0019022992282999,6.283175843249402,-2.7651511815008005,-0.0005530868035637,0.0,-2.555170464653216e-05,25.513426871449504,163.2246596489533,-87.12341235180983
4693.183076642121,-160.15986982902393,-0.0331495516719348,77.50782273709586,0.0023383934919427,0.0039488278677311,-87.14815586718025,0.0008910907159923,0.8580610434999337,0.0,-0.0032595267042082,187.65362241047623,77.06283926428662,-184.4168095040111,0.0018658075487597,0.3549544293179164,-9.486436250313636e-06,6.2475990642406295e-06,0.0052170917602138,892.1991991905368,892.243123736859,-0.004097086541873,77.50880576527501,-0.0005527265739332,0.0,77.06151513463277,0.0052199384509438,-4855.22706358745,-0.0002354312722184,-0.0023813450240507,0.0001572705423527,-0.0019026212053655,6.283175820743336,-3.283435110687157,-0.000552827001769,0.0,-2.548789016326653e-05,25.52202302344803,163.2381026731569,-87.09141809432856
4693.438205853857,-160.16463709391297,-0.0331479766493429,77.53294406951404,0.0023384904482345,0.0039597821616549,-87.11618946349051,0.0008872062115721,0.8554122106570577,0.0,-0.0032335812442992,187.68901996198807,77.08873976370272,-184.4431520069577,0.0018660271597906,0.3543813535146616,-9.509327542890366e-06,5.984176503821616e-06,0.0052053762992132,890.1269590204575,890.1708002436227,-0.0040881970031183,77.53392880885545,-0.0005524679298412,0.0,77.08741265264018,0.0052082115781243,-4855.235526310694,-0.0002360962489768,-0.0023815482553409,0.000157691947368,-0.0019029413161199,6.283175797852043,-3.785636776364519,-0.0005525680471918,0.0,-2.5426895019321413e-05,25.53059263782481,163.2514184486681,-87.05949098854614
4693.693420573625,-160.16934366256626,-0.033146397412418,77.55798713537166,0.0023385884472477,0.0039703242891304,-87.08428078021433,0.000883332270905,0.852771405749088,0.0,-0.0032100343654966,187.72395852073112,77.11456030232797,-184.46949090275365,0.0018662456655802,0.3538100510020299,-9.53277464877168e-06,5.763835845457054e-06,0.0051936941980189,888.0609495134024,888.104719836975,-0.0040793462613929,77.55897353749974,-0.0005522100229018,0.0,77.11323023364046,0.0051965182551576,-4855.243991473188,-0.0002367752683742,-0.0023817477268454,0.000158113120729,-0.0019032595512749,6.2831757744049375,-4.269296395028947,-0.0005523099714293,0.0,-2.5368297684125703e-05,25.53913579498301,163.26460487365725,-87.02763423747999
4693.948720537529,-160.17398926700383,-0.0331448139719146,77.58295216006165,0.0023386863782537,0.0039806645521296,-87.05244227301829,0.000879480729223,0.8501386023882667,0.0,-0.0031888362914784,187.75856630407276,77.14030111691963,-184.49574435561448,0.0018664630654806,0.3532405164144752,-9.55687336299241e-06,5.5862982103153735e-06,0.0051820454332342,886.0011565003374,886.0448619808632,-0.0040705341453146,77.58394015942449,-0.0005519529766554,0.0,77.13896809326089,0.0051848583712974,-4855.252459064996,-0.0002374708718189,-0.0023819450772656,0.0001585326895296,-0.001903575957837,6.283175750306223,-4.732045002113176,-0.0005520526515367,0.0,-2.5311668488921145e-05,25.5476525750745,163.27766463615583,-86.99583784713755
4694.204105482471,-160.17857385296986,-0.0331432263473537,77.60783936539887,0.0023387844525055,0.0039908371400091,-87.02066753153288,0.000875662600684,0.84751377357844,0.0,-0.0031699190348313,187.79290843840437,77.16596242616193,-184.5218932889532,0.0018666793795309,0.3526727444258079,-9.581668506141416e-06,5.451829447479162e-06,0.0051704299621585,883.9475634822595,883.9912081287471,-0.0040617603696132,77.60882888549888,-0.0005516966918421,0.0,77.16462646613147,0.0051732318244687,-4855.260929076228,-0.0002381842809975,-0.0023821406054466,0.0001589500624319,-0.0019038905739661,6.2831757255110805,-5.1716160551741135,-0.0005517961871124,0.0,-2.5256577184887223e-05,25.55614305799238,163.2906015141358,-86.96411104448177
4694.459575146153,-160.18309713376829,-0.0331416345634545,77.63264897045653,0.0023388825689467,0.0040008817175858,-86.98895990626245,0.0008718880219542,0.8448968916908288,0.0,-0.0031531977929593,187.827026698886,77.19154446424108,-184.5479411958631,0.0018668946083572,0.3521067297474913,-9.60718463364589e-06,5.358680435771194e-06,0.0051588477385894,881.9001545566118,881.9437387360205,-0.0040530245436614,77.63363992873619,-0.0005514412039645,0.0,77.1902055723409,0.0051616385051006,-4855.269401497034,-0.000238916197121,-0.0023823349008216,0.0001593647654214,-0.0019042034679109,6.283175699994953,-5.5858565354165375,-0.0005515405429938,0.0,-2.5202601258290396e-05,25.56460732336472,163.30342072700972,-86.9324536494363
4694.715129267064,-160.18755725648836,-0.0331400386484327,77.65738119170065,0.0023389804615851,0.0040108644748584,-86.95732167389306,0.0008681662076446,0.842287928574682,0.0,-0.0031385723687172,187.86097882493905,77.21704746268296,-184.57387442480825,0.0018671087322888,0.351542467128082,-9.633424537742894e-06,5.303577536694341e-06,0.0051472987043216,879.8589131782693,879.902434560317,-0.0040443261805049,77.65837350452806,-0.0005511865250486,0.0,77.21570563568379,0.0051500783052307,-4855.277876317601,-0.000239666756531,-0.0023825286929281,0.000159776567815,-0.0019045147376588,6.283175673755048,-5.972737493178059,-0.000551285707346,0.0,-2.5149344711271344e-05,25.57304545054841,163.3161301614812,-86.90086683935053
4694.970767584493,-160.19195168107035,-0.033138438631227,77.68203624378611,0.0023390780086525,0.0040208482413515,-86.92575434786696,0.0008645054172797,0.8396868556590908,0.0,-0.0031259287770238,187.894816341232,77.24247165177162,-184.5996840591884,0.0018673217250319,0.3509799513518865,-9.66036930758051e-06,5.28251617331715e-06,0.0051357827894634,877.8238222709459,877.8672765789892,-0.0040356647062734,77.68302983018444,-0.0005509326581305,0.0,77.24112688228396,0.0051385511187446,-4855.2863535281485,-0.0002404355293664,-0.0023827225394405,0.0001601855135674,-0.0019048244959811,6.283175646810279,-6.330363985723538,-0.0005510316771103,0.0,-2.5096448534103537e-05,25.58145751862383,163.3287393782199,-86.86935278929701
4695.226489838513,-160.19627793244578,-0.0331368345392673,77.70661434024419,0.0023391752566514,0.0040308614068248,-86.89425936956475,0.0008609129332865,0.8370936440072244,0.0,-0.0031151408428202,187.9285782570643,77.26781726074863,-184.62537192452623,0.0018675335614749,0.3504191772368717,-9.687985461329873e-06,5.291196139711122e-06,0.0051242999129141,875.7948642221728,875.8382459869678,-0.0040270394698617,77.70760912452312,-0.0005506795914274,0.0,77.2664695404057,0.0051270568411228,-4855.294833118922,-0.0002412217031376,-0.0023829167996244,0.0001605918235348,-0.001905132861319,6.283175619194125,-6.656984358673647,-0.0005507784637808,0.0,-2.5043595563410285e-05,25.589843606390577,163.34125874055172,-86.83791393057894
4695.482295769983,-160.20053399697886,-0.0331352263973138,77.73111569413659,0.0023392723194439,0.0040409248173642,-86.862839131543,0.0008573950495461,0.8345082644153544,0.0,-0.003106071858358,187.96229393262823,77.29308451868414,-184.6509474476635,0.0018677442209167,0.3498601396332154,-9.716231709684376e-06,5.3252480593289565e-06,0.0051128499843879,873.772021025554,873.8153241219333,-0.004018449752772,77.73211160751106,-0.0005504273237685,0.0,77.29173383956316,0.0051155953683036,-4855.303315080191,-0.0002420242576982,-0.0023831117331675,0.0001609957929167,-0.0019054399532375,6.283175590947876,-6.950998825607128,-0.0005505260679803,0.0,-2.499051236215836e-05,25.59820379236375,163.35369889478957,-86.80655188021115
4695.738185120546,-160.204718534848,-0.0331336142271205,77.75554051856614,0.0023393693368274,0.0040510527725906,-86.83149645893829,0.0008539570698929,0.8319306874683962,0.0,-0.0030985762949058,187.99598619760124,77.31827365502136,-184.67642429536352,0.0018679536889054,0.3493028334214688,-9.74506339132416e-06,5.380347145312976e-06,0.0051014329059249,871.7552743737602,871.7984923579934,-0.0040098947790159,77.75653749998276,-0.0005501758602582,0.0,77.31692000993705,0.0051041665956551,-4855.311799402247,-0.0002428420802821,-0.0023833075399153,0.0001613977227012,-0.0019057458892709,6.283175562116195,-7.210967303813877,-0.000550274483746,0.0,-2.4936969260327435e-05,25.60653815477104,163.3660704321064,-86.77526790929677
4695.9941576326255,-160.2088309854092,-0.0331319980475797,77.77988902707699,0.0023394664482354,0.0040612555333385,-86.80023406892532,0.0008506033158929,0.8293608836604602,0.0,-0.003092501493229,188.02967360577597,77.34338489977931,-184.7018179111222,0.0018681619582088,0.3487472535104886,-9.77443488333984e-06,5.45229656715432e-06,0.0050900485734103,869.7446057802576,869.787732091225,-0.0040013737249791,77.78088702348951,-0.0005499252091976,0.0,77.34202828211133,0.0050927704176318,-4855.320286075399,-0.0002436740281753,-0.0023835043848763,0.0001617978839389,-0.0019060507826616,6.283175532744703,-7.435616467819328,-0.0005500237015957,0.0,-2.488277923945701e-05,25.614846771550685,163.37838365645982,-86.74406343758804
4696.250213049423,-160.21287160946085,-0.0331303778750888,77.8041614339007,0.0023395637820612,0.0040715419002129,-86.7690539693106,0.0008473371434327,0.8267988234209627,0.0,-0.0030876893779249,188.0633716917165,77.36841848341102,-184.72714408396948,0.0018683690292968,0.3481933948359049,-9.804300699926228e-06,5.53709409215982e-06,0.005078696877317,867.739996576778,867.7830246870058,-0.0039928857291598,77.80516040019933,-0.0005496753768855,0.0,77.36705888713759,0.0050814067273463,-4855.328775089976,-0.0002445189573943,-0.0023837024079873,0.00016219650475,-0.0019063547406163,6.283175502878886,-7.623845986131978,-0.0005497737136817,0.0,-2.4827796073846777e-05,25.62312972035002,163.39064841628877,-86.71294058743628
4696.506351114911,-160.21684148953972,-0.03312875372398,77.82835795413932,0.0023396614595245,0.0040819222853854,-86.73795724994602,0.0008441609671453,0.8242444772211944,0.0,-0.0030839781235658,188.0970936362689,77.39337463645911,-184.7524181418281,0.0018685749105931,0.347641252358033,-9.834615889703889e-06,5.630991804555241e-06,0.0050673777034587,865.7414279484062,865.7843515390116,-0.0039844299016978,77.82935785289683,-0.0005494263605587,0.0,77.39201205678577,0.0050700754170197,-4855.337266436326,-0.000245375733146,-0.0023839017196978,0.0001625937709194,-0.0019066578628435,6.283175472563697,-7.774733910666483,-0.0005495245208307,0.0,-2.4771911963402893e-05,25.63138707852484,163.40287398021664,-86.68190235148069
4696.762571573835,-160.22074249136224,-0.0331271256069257,77.85247880386606,0.002339759614328,0.0040923886414172,-86.70694505980951,0.0008410762921129,0.821697815642193,0.0,-0.0030812038098837,188.1308510301677,77.41825358943268,-184.77765407869688,0.0018687796186745,0.3470908210599958,-9.865336173350228e-06,5.7305543689446114e-06,0.0050560909331548,863.7488809455193,863.7916940871269,-0.0039760053336178,77.85347960500732,-0.0005491781440676,0.0,77.41688802355826,0.0050587763787144,-4855.345760104811,-0.0002462432335181,-0.0023841023811199,0.0001629898327293,-0.0019069602402009,6.2831754418434125,-7.887541192444905,-0.0005492761368625,0.0,-2.471505481053252e-05,25.639618923139505,163.4150689551236,-86.65095157931053
4697.01887417171,-160.22457719002358,-0.0331254935352804,77.8765242002006,0.0023398583432391,0.0041029389656361,-86.6760195768008,0.0008380837520438,0.8191588094353356,0.0,-0.003079201972247,188.16465462692807,77.44305557323068,-184.80286372355093,0.0018689831770534,0.3465420959456813,-9.89641795495578e-06,5.832677054437217e-06,0.0050448364443362,861.7623365621652,861.805033782144,-0.0039676111057202,77.8775258806145,-0.0005489307228879,0.0,77.44168702014571,0.0050475095041215,-4855.354256085817,-0.0002471203499787,-0.0023843044536002,0.0001633848112488,-0.0019072619548277,6.283175410761631,-7.961715301458233,-0.0005490285635973,0.0,-2.4657185259178452e-05,25.6478253309678,163.42724124411953,-86.62008997329485
4697.275258654814,-160.22834879793317,-0.0331238575193402,77.90049436137204,0.0023399577101961,0.00411357359995,-86.64518342573295,0.0008351831531685,0.8166274295940747,0.0,-0.0030778091792874,188.19851405838435,77.4677808193252,-184.8280569780673,0.0018691856152669,0.3459950720378278,-9.927818394563692e-06,5.9345746465581e-06,0.005033614112569,859.7817757877025,859.8243520684423,-0.003959246297058,77.90149690446543,-0.0005486840995537,0.0,77.46640927911174,0.0050362746845187,-4855.362754369744,-0.0002480059894786,-0.0023845079950729,0.0001637788042871,-0.001907563080048,6.283175379361191,-7.996892932958109,-0.000548781795434,0.0,-2.4598293477041013e-05,25.65600637849436,163.43939800851206,-86.58931863710275
4697.531724770186,-160.23206108782,-0.0331222175685228,77.92438950675353,0.0023400577513624,0.0041242938547564,-86.61443907856882,0.0008323735231547,0.8141036473907426,0.0,-0.0030768644353765,188.2324374520181,77.49242955971924,-184.8532421817185,0.001869386968048,0.3454497443761739,-9.959495546601513e-06,6.033784056908791e-06,0.0050224238118399,857.8071796300703,857.8496303787878,-0.0039509099929461,77.92539290195097,-0.000548438280289,0.0,77.4910550327973,0.0050250718106509,-4855.37125494701,-0.000248899078246,-0.0023847130557586,0.0001641718928372,-0.0019078636802746,6.28317534768404,-7.992901786923249,-0.0005485358227024,0.0,-2.4538395762951055e-05,25.66416214191685,163.45154564141114,-86.55863864351537
4697.788272265629,-160.23571830898126,-0.0331205736914814,77.94820985689806,0.0023401584831853,0.0041351020694425,-86.58378822612622,0.0008296531642156,0.8115874344582663,0.0,-0.003076210582848,188.26643104158245,77.51700202664986,-184.87842651230883,0.0018695872745377,0.3449061080160849,-9.99140855292061e-06,6.128172224948488e-06,0.0050112654155213,855.8385291375091,855.8808501818797,-0.003942601292458,77.9492140991054,-0.000548193269672,0.0,77.5156245134705,0.0050139007730944,-4855.379757808048,-0.0002497985669914,-0.0023849196711485,0.0001645641476838,-0.0019081638109624,6.283175315771033,-7.949761411984917,-0.0005482906370164,0.0,-2.4477531083659725e-05,25.67229269714841,163.46368975548722,-86.52805163462669
4698.044900889661,-160.23933801505908,-0.0331189258959072,77.97195049109035,0.0023402604007644,0.0041460043665626,-86.55316648556645,0.0008270393216734,0.809069329593954,0.0,-0.0030726972475982,188.3004928206816,77.54149843780128,-184.90363292071623,0.0018697867950317,0.3443641796301513,-1.0023544007714292e-05,6.23605016995842e-06,0.0050000729980735,853.8685717490021,853.9107879493154,-0.0039343192606725,77.97295556710684,-0.0005479483479931,0.0,77.54011793718897,0.0050026958522177,-4855.388262943309,-0.000250704111009,-0.0023851277037645,0.0001649557153014,-0.0019084631310188,6.283175283635578,-7.867683109677716,-0.0005480455660864,0.0,-2.441568850535988e-05,25.680398104417144,163.47582420072706,-86.49749996242973
4698.301610390499,-160.24293802441815,-0.0331172741876866,77.99560605668512,0.0023403657205502,0.0041565945137674,-86.52211357544466,0.0008246282141185,0.8065315739548956,0.0,-0.003071313957118,188.33468667378185,77.56591848051096,-184.92899946180648,0.0018699853712498,0.3438242969265481,-1.0055919337250224e-05,6.363622420420904e-06,0.0049887833720827,851.8816376991397,851.9237305623606,-0.0039260623270973,77.99661189848338,-0.0005477005504081,0.0,77.56453498183079,0.0049913932790184,-4855.3967703432445,-0.0002516161816636,-0.0023853386896768,0.0001653467037639,-0.0019087609254104,6.283175251260249,-7.747068899484739,-0.0005477975873692,0.0,-2.435262084376761e-05,25.68847823215897,163.4878954458844,-86.46651908026142
4698.558400514785,-160.2464358048711,-0.0331156185733726,78.01918474120193,0.0023404747177037,0.0041674810414273,-86.49097082207253,0.0008224623441051,0.8039947402198453,0.0,-0.0030717238261295,188.36918795161608,77.59026149471966,-184.9546221125974,0.0018701822129911,0.3432865573259878,-1.0088480683797098e-05,6.478594331891219e-06,0.0049775072340624,849.8948326546512,849.9367786312828,-0.0039178281578062,78.02019135201445,-0.0005474529255809,0.0,77.58887500197014,0.0049801039970374,-4855.405279998246,-0.0002525334037009,-0.0023855543347027,0.0001657370010429,-0.0019090577121988,6.283175218698903,-7.588509549746447,-0.0005475497820479,0.0,-2.428833350506805e-05,25.69653297221105,163.4998977160714,-86.43544689072012
4698.815271009058,-160.24979385017676,-0.0331139590596512,78.04268846186048,0.0023405861892519,0.0041785270871963,-86.4599486339753,0.0008205286708057,0.8014655986554904,0.0,-0.0030724722735546,188.4039925757982,77.61452757875746,-184.9804517718441,0.0018703772596304,0.3427507304569363,-1.0121174297016082e-05,6.573718002004904e-06,0.0049662672423989,847.9141100672665,847.9559059852492,-0.0039096143512362,78.04369585956405,-0.0005472062256774,0.0,77.61313809847232,0.0049688508197035,-4855.413791898687,-0.0002534543804094,-0.0023857736605929,0.0001661266592198,-0.0019093537435788,6.283175186005289,-7.392781684077524,-0.0005473029162387,0.0,-2.42230042732838e-05,25.70456237197766,163.51184267713018,-86.40449721839528
4699.072221620577,-160.25301555886224,-0.033112295652585,78.06611759405993,0.0023406994996496,0.0041896862151349,-86.42907269401287,0.0008188021365624,0.7989448306207307,0.0,-0.0030731668703186,188.43904640990144,77.6387170170709,-185.0064341886445,0.0018705706625933,0.3422166673647131,-1.0153949709174224e-05,6.649027046476902e-06,0.004955064530701,845.9401031202885,845.9817468906703,-0.0039014187205516,78.06712580058779,-0.0005469605295149,0.0,77.6373245543237,0.0049576349494352,-4855.4223060349605,-0.0002543777947929,-0.0023859959595296,0.0001665157413988,-0.0019096490946504,6.283175153229877,-7.160843977464896,-0.0005470570505396,0.0,-2.4156833745419608e-05,25.712566513252177,163.5237361492166,-86.37369324103415
4699.329252097426,-160.2561175423197,-0.0331106283575742,78.08947229537033,0.0023408143910101,0.0042009419491101,-86.39833971615005,0.0008172566712207,0.7964321448926015,0.0,-0.0030736436502652,188.4743155850312,77.66283010807386,-185.0325447712568,0.0018707626189085,0.3416843072977032,-1.0186762304516012e-05,6.705634800338051e-06,0.0049438974419024,843.972579561688,844.0140694815187,-0.0038932393379841,78.09048133675832,-0.0005467157984155,0.0,77.66143466674615,0.0049464547616457,-4855.4308223974695,-0.0002553024793725,-0.002386220885623,0.0001669043151975,-0.0019099438221033,6.283175120417281,-6.893832460677984,-0.0005468121327301,0.0,-2.409001418727323e-05,25.72054547878168,163.53558366480607,-86.34303115469463
4699.5863621885,-160.2591292093683,-0.0331089571769718,78.11275274792233,0.00234092827103,0.0042155635990292,-86.36824839890399,0.000815866677369,0.7939272971005432,0.0,-0.0030737543266005,188.5098653383805,77.68686700048805,-185.0586847867376,0.0018709536395208,0.34115362904393,-1.021959724705892e-05,6.775800397137164e-06,0.0049327646706248,842.0113221754921,842.0526862149546,-0.0038850745340899,78.11376264823662,-0.0005464777577359,0.0,77.68546885940162,0.004935309271675,-4855.439340976639,-0.0002562280085237,-0.0023864506229606,0.0001672935170826,-0.0019102377103314,6.28317508758234,-6.593054955990832,-0.0005465623803299,0.0,-2.4022660647964216e-05,25.728499348389736,163.54738482449457,-86.31200399269089
4699.843551643475,-160.2623256788099,-0.0331072821063916,78.13595933408955,0.0023411325971709,0.0042212262698968,-86.33814831644372,0.0008146071434215,0.7914301608523877,0.0,-0.0030733418667228,188.5417372528208,77.71082640438445,-185.0887872351664,0.0018711486592159,0.3406246243491,-1.0253387954473866e-05,7.131345411918922e-06,0.0049216650167826,840.0560796136698,840.0976357048598,-0.0038769228922371,78.13696977295045,-0.0005462344699688,0.0,77.7094289804174,0.0049241984377988,-4855.447861763005,-0.0002571786987896,-0.0023865932833306,0.0001676768669006,-0.001910526142744,6.283175053791632,-6.259984671469043,-0.0005463196791301,0.0,-2.3953228658907688e-05,25.73642819999741,163.55889724387546,-86.281255807494
4700.10082021278,-160.26586659171255,-0.0331056035248606,78.15909245261633,0.0023413676347364,0.0042183036975065,-86.30715665781098,0.0008134537747329,0.7889406673009203,0.0,-0.0030722514431532,188.5687931835504,77.734711006692,-185.1239551496689,0.0018713469525466,0.3400972881646972,-1.0290530110372187e-05,7.618836616490282e-06,0.0049106002169458,838.1070240188944,838.1486300826055,-0.0038687832421208,78.1601027574925,-0.0005459892225432,0.0,77.73331288180822,0.0049131197510314,-4855.456384747675,-0.000258218061347,-0.002386708082312,0.0001679941950514,-0.0019108101605492,6.283175016649476,-5.896252985197419,-0.0005460807129812,0.0,-2.3879210953382658e-05,25.7443321105654,163.56999491781286,-86.25166377863313
4700.358167647595,-160.2694314143921,-0.0331039221643757,78.18215214654771,0.0023415311415672,0.0042202373520027,-86.2766168728307,0.0008123831981817,0.7864587688759209,0.0,-0.0030703367296634,188.5993525367724,77.75852114048058,-185.15582121735093,0.0018715439969897,0.3395716160397828,-1.0330419402709892e-05,7.990299353614825e-06,0.0048995695366437,836.164137725438,836.2056066076509,-0.0038606546514839,78.18316201204517,-0.0005457459669411,0.0,77.75712076535244,0.0049020733398434,-4855.464909922211,-0.0002593306184961,-0.0023868967455228,0.0001682453176936,-0.0019110945801643,6.283174976760184,-5.503641454791099,-0.0005458415099162,0.0,-2.3800829414269127e-05,25.752211156449995,163.58103020565872,-86.22188405358163
4700.615593699873,-160.2728196869644,-0.03310223844395,78.20513846844152,0.0023416341131885,0.0042299187426105,-86.2463952246867,0.0008113731508399,0.7839844302862435,0.0,-0.0030674654519803,188.63505496394373,77.7822567590802,-185.1827052114995,0.0018717381623937,0.3390476034492669,-1.0370203339782475e-05,8.16970386052212e-06,0.0048885721299317,834.2273697122321,834.2685479600941,-0.003852536415835,78.20614793997322,-0.0005455046370488,0.0,77.78085320802029,0.0048910595028042,-4855.473437277799,-0.0002604416112597,-0.0023871477754633,0.0001684760693318,-0.0019113812933107,6.283174936976247,-5.084073091327132,-0.0005456021197387,0.0,-2.371976988571954e-05,25.76006541358688,163.59223268886618,-86.19204823710947
4700.873098122342,-160.27599490547212,-0.0331005523396054,78.22805151306191,0.002341706910258,0.004244863885,-86.21641956450969,0.0008104026297325,0.7815176206050085,0.0,-0.0030635214993011,188.67403486212623,77.80591787883141,-185.20643517200392,0.0018719294113331,0.3385252457244918,-1.0407710266290266e-05,8.162720260536268e-06,0.0048776072191501,832.2966520659021,832.3374584878856,-0.0038444280464899,78.22906090389037,-0.0005452648397216,0.0,77.80451071795228,0.0048800784977067,-4855.481966805027,-0.0002614938897152,-0.0023874303066819,0.0001687250002203,-0.0019116705624934,6.28317489946932,-4.639602940437228,-0.0005453629131567,0.0,-2.363796287028291e-05,25.767894957568192,163.60366503873203,-86.16222493319778
