RR,ax,longslipRR,FyRR,sideslipRL,az,rollrate,signal,ay,vy,roll,FyRL,FxFR,FL,FR,sideslipFR,sideslipRR,yaw,sideslipFL,FyFL,slip1,brake,FxFL,vx,longslipFR,longslipRL,steeringangel,pitch,longslipFL,pitchrate,RL,FxRL,x,y,gas,slip,yawrate,FyFR,signal,FxRR
43.57527292116295,0.0883033048268843,0.0102339179944831,-1230.393215649682,0.0500273593740867,-0.693582639671759,0.1095441730456064,-1.03931046924237,-6.077177541518656,-0.086132730898937,-0.0424648427482331,-5192.926176642367,-68.15743012014406,45.64842215936413,43.23811511587033,0.022294901300439,0.0494200166053819,-0.0004766830728074,0.0191835004868486,-2273.9609778976,6.278106181872405,0.0,-99.48880363700708,14.712886752973091,-0.0008585666826605,0.0021965607732424,-1.03931046924237,0.0044754518375586,-0.0004715312473852,-0.0099967046860976,45.86369005771397,302.5912447131111,4988.012030008398,-4857.397767370945,0.1435472102167908,-0.005079125307181,-0.4987615266918642,-1038.5714434007168,0.0,376.0841011581489
43.581649143435406,0.1120380267769073,0.0094395989494125,-1282.0150419400463,0.0494895081995663,-0.6893154970842107,0.1157229955670484,-0.9526095912039334,-5.8291346242026,-0.0730210027078567,-0.0413358132389913,-5124.749652578752,-71.10494442119206,45.61467195488228,43.29092585302662,0.0189153529321451,0.0486365264347001,-0.0053690894123069,0.0168497972498919,-2006.1716020092624,6.2789565512513,0.0,-94.93739080400736,14.714323856278815,-0.0008480829222606,0.0021911070808765,-0.9526095912039334,0.004358254332043,-0.000447285777522,-0.0131048457222653,45.82791130669169,302.1008197160638,4988.159170201679,-4857.3989140261465,0.1429534963449204,-0.0042287559282867,-0.4811964752290119,-924.9185296085031,0.0,368.5843503645377
43.59294992216098,0.1338339454458343,0.0086641360003778,-1335.4895136126124,0.0487926874743107,-0.6815541318220825,0.1223627911826393,-0.8635276852970218,-5.568558880318805,-0.0600435925208232,-0.0401424283315819,-5043.54126634654,-74.13271227184786,45.57673781217201,43.3475854112506,0.0155583214611118,0.0476790569526466,-0.0100765416394524,0.0145023943764565,-1738.647666145617,6.279794910068148,0.0,-90.46811487397576,14.715921451527231,-0.0008411146255625,0.0021826712694595,-0.8635276852970218,0.004210938908652,-0.0004247452565357,-0.0160335703177174,45.788361545292,301.712579022436,4988.306318864083,-4857.400641698056,0.1423885327722134,-0.0033903971114385,-0.461942873139911,-803.9177483816202,0.0,360.8885762305372
43.609399486077045,0.1536358768914753,0.0079153507233171,-1389.389021183406,0.0479285499476441,-0.670407216901573,0.1294367070110259,-0.7722874098933417,-5.294114115847652,-0.0473274442349182,-0.0388802474165628,-4947.882614862164,-77.22980065285672,45.53471320308689,43.40805519599692,0.0122274760527671,0.0465415091345154,-0.0145823041214601,0.0121407397344531,-1471.767213824617,6.280612995292229,0.0,-86.01404115746134,14.717662252470626,-0.0008364457123321,0.0021693449213834,-0.7722874098933417,0.0040354370593481,-0.0004035479518783,-0.018759381240285,45.74501708713426,301.4229078994944,4988.453475709815,-4857.40292437206,0.141856405069075,-0.0025723118873577,-0.4410298203308649,-675.2301335566965,0.0,352.9538719773984
43.6313163189743,0.1706535699938213,0.0072217121850879,-1440.1647644616755,0.0468959936123882,-0.6627006291341557,0.1370634719333276,-0.6791168181644889,-5.002550186319865,-0.0349809766065489,-0.0375445142639237,-4836.142906368177,-80.4285479747051,45.48859472449597,43.47229043527404,0.0089354394009078,0.0452226765962026,-0.0188699976485893,0.009770499819819,-1206.3520982880582,6.281403802810833,0.0,-81.63799844718062,14.719524616048922,-0.0008340654465799,0.0021488685393883,-0.6791168181644889,0.0038336687550865,-0.0003843782578164,-0.021320508848703,45.69798469174689,300.970048507702,4988.600640592557,-4857.405734714384,0.141366815117111,-0.0017815043687533,-0.4185006324480351,-538.6482514892213,0.0,344.7725942282742
43.65840417079442,0.1846383205885587,0.0065948138209734,-1483.12920962348,0.0457040800196132,-0.6500426933267772,0.1453976091550407,-0.5842487880673735,-4.6944800778427584,-0.0230740149181623,-0.0361286144053123,-4708.153603471275,-83.67266237734577,45.43868085891717,43.540300087707045,0.0056950133512391,0.0437317439515665,-0.0229238775679105,0.0073986828579319,-944.4838901582172,6.2821628561813405,0.0,-77.46988317854485,14.72148454301511,-0.0008319119841082,0.002126024278536,-0.5842487880673735,0.003606922949708,-0.0003667674700183,-0.0237625362637258,45.647747337449246,300.64830435100333,4988.747813455231,-4857.409043872118,0.1409288008558331,-0.0010224509982453,-0.3944365478115894,-394.1511889728672,0.0,337.0480784441103
43.69045272806096,0.1961300773407709,0.0060006256366137,-1517.5301958123896,0.0443564749998929,-0.6336450993825987,0.1544148728047429,-0.4879204402709758,-4.369352417194265,-0.0116572744393577,-0.0346255919683627,-4565.173033846388,-86.87357522910477,45.38523123036783,43.6118093523604,0.0025100981843447,0.0420816981369755,-0.0267291258669584,0.005024647684394,-686.9654825801322,6.28288717607215,0.0,-73.38802116014712,14.723523868623609,-0.0008303321801412,0.002100532542768,-0.4879204402709758,0.0033565287858555,-0.0003504327125411,-0.0260612732625941,45.59452450642257,300.52308329242805,4988.894994380323,-4857.412821252732,0.1405366101282294,-0.0002981311074362,-0.3689339852740284,-241.44015998097169,0.0,329.5212288161084
43.72735845111021,0.2048368772515766,0.0054337275446097,-1546.3736118527709,0.0428578835834156,-0.6145205740499673,0.1640795063299926,-0.3903725454780091,-4.027321756271975,-0.000770443798274,-0.0330288010936159,-4403.895496569386,-90.08504224482924,45.3284420541305,43.686562856683416,-0.0006135061793518,0.0402816990017883,-0.0302718953085755,0.0026491368964636,-434.6377575091448,0.0003892378923593,0.0,-69.4036861128458,14.72562144121508,-0.0008290194819239,0.0020734775321409,-0.3903725454780091,0.003084005343511,-0.000335513947791,-0.0282025785019507,45.53852381382454,300.6488404741579,4989.042183596488,-4857.417034534547,0.1401940440867622,0.0003892378923593,-0.3420913568242606,-80.24249371236905,0.0,322.084432899433
43.76871565164004,0.2109749610069752,0.0048956198050747,-1569.8949456384034,0.0412119987769139,-0.5925273352337784,0.1743259267895411,-0.2918489226233834,-3.6719765317737703,0.0095496049680504,-0.0313320855246031,-4227.6224429158565,-93.29169138329846,45.26853931701063,43.764282037812,-0.0036694322911298,0.0383372791116292,-0.0335393191896886,0.0002714572006689,-188.8436482779979,0.0010376331761528,0.0,-65.47699608821297,14.727756567043626,-0.0008283023535131,0.0020465507815206,-0.2918489226233834,0.0027909767346868,-0.0003213773936644,-0.0301773607328299,45.47998049793794,301.19742926531745,4989.189381458131,-4857.421649719359,0.1399028784819931,0.0010376331761528,-0.3140037730881134,89.69120662552359,0.0,315.1719638355614
43.81412046692447,0.2142897619773461,0.0043890224697496,-1587.5044947461563,0.0394197675536213,-0.5681182389484176,0.1850533768267754,-0.1925958294542363,-3.2996490355815205,0.0192595680164252,-0.0295301907297798,-4034.419264275607,-96.4918134454263,45.20567762847464,43.84470724569203,-0.0066522529491616,0.036250629315871,-0.0365194344730027,-0.0021113007408237,49.51014957640735,0.0016446081987447,0.0,-61.6133535752205,14.729909374651006,-0.0008285138605934,0.0020202093154728,-0.1925958294542363,0.0024791575769222,-0.0003083874143642,-0.0319770690220861,45.419057597682375,302.1687586989811,4989.33658844808,-4857.426631335514,0.139663119298676,0.0016446081987447,-0.2847628411431732,268.51143709911736,0.0,308.5399287030085
43.863430855454,0.2145557101554095,0.0039218545934961,-1596.3752159344456,0.0374888797002375,-0.5409761277699016,0.1961844848240364,-0.0928613470133661,-2.9123282801181483,0.0283529315923809,-0.027618723810922,-3825.46710995662,-99.66980381699324,45.14009080519576,43.92752439722494,-0.0095563674521758,0.0340309478206333,-0.0392013584999006,-0.0045018712448924,279.32827938793434,0.0022102485067778,0.0,-57.851601927793766,14.732056478392977,-0.0008293381902968,0.0019945037719876,-0.0928613470133661,0.0021503412256568,-0.0002962504463681,-0.0335934008199352,45.35590888605066,303.4382494162544,4989.483805149052,-4857.431942379026,0.139481886346807,0.0022102485067778,-0.2544881509374941,456.2687178998521,0.0,302.1361500572819
43.9163881673572,0.2117616118265634,0.0034959080817447,-1594.0989706984208,0.0354272220498874,-0.5112689665379165,0.2076264428359215,0.0071052404337829,-2.508091777487919,0.0368343893416088,-0.0255941679255335,-3601.0970099314613,-102.77992389630003,45.071995634905385,44.01237270045124,-0.0123766783826548,0.0316885940997883,-0.0415754179237543,-0.0069027557799352,499.6436148551552,0.0027354102780514,0.0,-54.17943759167269,14.734174094225065,-0.0008309195490641,0.0019704850881792,0.0071052404337829,0.0018064187600672,-0.0002851194175966,-0.0350160057481745,45.29077456818952,305.00741955371507,4989.631032211652,-4857.437544249513,0.1393635584173073,0.0027354102780514,-0.2233036679538113,652.8898705408105,0.0,295.9451293157516
43.97289454309863,0.2055153763201061,0.0031173679294769,-1578.3056482564475,0.0332476306743927,-0.4835255010076723,0.2193425596418791,0.1070540684801852,-2.087243913207702,0.044730179299575,-0.0234537160438738,-3363.070189298022,-105.83772294957036,45.00162712801761,44.09884146168627,-0.0151142058721821,0.029239505268482,-0.0436332836111204,-0.0093152762684938,709.322081343954,0.0032223853846488,0.0,-50.58237157080904,14.736236912522596,-0.0008347263405265,0.00194950462898,0.1070540684801852,0.001449481235895,-0.000274578317653,-0.0362073677756724,45.22393695929868,306.667740167019,4989.7782703302855,-4857.443396753462,0.1393136225352347,0.0032223853846488,-0.1913504492165825,857.646638428476,0.0,289.940902499582
44.03255610305935,0.1970617127577988,0.0027871063501202,-1547.486095520595,0.030966861411231,-0.4561327319272868,0.2313015946930312,0.2067353171080115,-1.6540815565311506,0.0520807313215331,-0.0211946515097797,-3113.256599482541,-108.55562968347832,44.92918887301962,44.18654402863231,-0.0177697442514774,0.0267034075290789,-0.0453681209681482,-0.0117410753336288,907.3242352052516,0.003674411957681,0.0,-47.10270244882129,14.738222502470878,-0.0008386130113308,0.0019345855814175,0.2067353171080115,0.0010821468206028,-0.0002650705069032,-0.0371215023094606,45.15576401481519,308.7021846343137,4989.925520221774,-4857.449458155118,0.1393303605234625,0.003674411957681,-0.1587852975041667,1069.155067232424,0.0,284.3425156246941
44.09509648841438,0.1857989222416527,0.0025052917680423,-1499.51203916717,0.0285981585022327,-0.4268562119368649,0.2433574700952759,0.3058998351087961,-1.2079511567416117,0.0589277366603522,-0.0188153460117493,-2853.127275159254,-111.08893711077624,44.85498957222764,44.2747208330425,-0.0203353342493422,0.0240959067005383,-0.0467747038558128,-0.0141878603637122,1092.4478273699945,0.0040948796588586,0.0,-43.75582856649248,14.740109377943629,-0.0008450566108839,0.001926503764329,0.3058998351087961,0.0007072458506572,-0.0002565627402538,-0.0377476404895213,45.086543105518125,310.9294406515205,4990.072782624302,-4857.455685335127,0.1394124240097446,0.0040948796588586,-0.1257735882407362,1286.0804291301033,0.0,279.105409077963
44.160082939831625,0.1719333955286554,0.0022696189744603,-1433.0665708301428,0.0261567856755406,-0.3957466180950777,0.2553635238742398,0.4042997628313072,-0.7505654263419405,0.0653311737862367,-0.0163156337410716,-2586.024425406073,-113.52555864040224,44.779355298150286,44.3628798413904,-0.0228070895754296,0.0214343550545894,-0.0478495129008389,-0.0166604149414448,1264.5805091188654,0.0044883790934624,0.0,-40.520776884303686,14.741875065417618,-0.0008529355851264,0.0019274255204651,0.4042997628313072,0.0003277221885501,-0.0002486696811022,-0.0380740294737547,45.01663704429086,313.51606987177456,4990.220058248611,-4857.462033922585,0.1395621459455772,0.0044883790934624,-0.0924853181998083,1508.6188591707491,0.0,274.33439862164096
44.226884586162505,0.1553044794666132,0.0020729776462093,-1346.9851280018995,0.0236579865462484,-0.3628485454500411,0.2671595359587504,0.501689151702042,-0.2839169352621775,0.0713604703160608,-0.0136968760884472,-2314.541818987325,-115.85542000210192,44.70257108869739,44.45047225762165,-0.0251840621114735,0.0187358868988139,-0.0485907060150942,-0.0191621031798249,1422.5882980829913,0.0048600839831776,0.0,-37.41729872724937,14.743497825586587,-0.0008636918229869,0.0019401587187129,0.501689151702042,-5.336664301020402e-05,-0.0002416199626948,-0.0380903743302016,44.94643699520455,316.49237517123913,4990.367347744548,-4857.468458406221,0.1397801275666199,0.0048600839831776,-0.0590886188350394,1735.8122492090336,0.0,270.4132056868221
44.29486767557832,0.1364622669175557,0.0019080534209027,-1240.218539375648,0.0211172862614646,-0.3280905302495848,0.2785729806934527,0.5978245789681262,0.189564799688544,0.0770925434785002,-0.0109621128161761,-2041.6673317353557,-118.12679182058484,44.62493672761973,44.53704405921064,-0.0274653369435297,0.0160175128860964,-0.0489981171309836,-0.0216958177935207,1566.0221209273018,0.0052156016498566,0.0,-34.425242747778235,14.744955514135116,-0.0008765934157715,0.0019658916531132,0.5978245789681262,-0.0004328770592959,-0.0002352021294729,-0.0377884570810502,44.87623788408958,319.9855857319422,4990.514651643656,-4857.47491232308,0.1400684386557829,0.0052156016498566,-0.0257502725749392,1967.0047311063895,0.0,267.18232169551976
44.36342779099345,0.1157344706089587,0.0017670091424406,-1112.373627841684,0.0185489414918678,-0.2917083483478376,0.2894093547442296,0.6924657561278665,0.6677246895296971,0.0826036975155408,-0.0081162188439651,-1770.3693612800869,-120.33544268210856,44.54673515119041,44.62212678325416,-0.0296511923684776,0.0132948497879994,-0.0490732152186345,-0.0242638055919301,1693.7715164629817,0.005560399614524,0.0,-31.55874353311484,14.746232925418983,-0.0008913311425832,0.0020069942866469,0.6924657561278665,-0.0008075702480219,-0.0002295305624762,-0.0371581812753456,44.80638262152189,323.85964022563576,4990.661970353556,-4857.481348469047,0.1404169089572296,0.005560399614524,0.0073685138889313,2200.9320478121813,0.0,264.5240545962569
44.432196521548526,0.0933994940018763,0.0016468797179204,-963.2117522383344,0.0159665832827537,-0.2537814327321838,0.299460331783673,0.785376129526481,1.1474584401165435,0.0879685829088629,-0.0051661056980353,-1504.495211060526,-122.44061953986292,44.46824933313341,44.705306951148295,-0.0317445986644753,0.0105826867138158,-0.0488190799069633,-0.0268695595900283,1806.0147366819635,0.0058997241180085,0.0,-28.790009515927444,14.747316082059736,-0.0009059808759447,0.0020633161091985,0.785376129526481,-0.0011741052338516,-0.0002245288893632,-0.0361892427877966,44.73707687626358,328.0524361201053,4990.80930413424,-4857.487719187133,0.1408202960397308,0.0058997241180085,0.0401100970091909,2437.071949649693,0.0,262.3997693013587
44.50083228590317,0.0693472142244864,0.0015444616661729,-792.9277231390823,0.0133814725492216,-0.2108370698298752,0.3085166350841323,0.8763234716172086,1.625451180922245,0.0932552892273931,-0.0021208086373372,-1246.7040509737742,-124.44048998577064,44.38971019476434,44.78609482568897,-0.0337477340874246,0.0078943783816384,-0.0482403055558714,-0.0295147304244782,1902.2434316698923,0.006238250864097,0.0,-26.15132023238316,14.748193388449462,-0.0009205396191593,0.0021341075309239,0.8763234716172086,-0.0015290321318506,-0.0002206530122903,-0.0348659612099865,44.668602895165165,332.3264479416197,4990.956653057778,-4857.493976638687,0.1412732986903808,0.006238250864097,0.0723244351886496,2672.780414729756,0.0,260.6290502244982
44.5689447165879,0.0440333155033887,0.0014551886209909,-602.4325189923468,0.0108018132350693,-0.1659610020450089,0.3164193729747434,0.965080461409386,2.098401652412429,0.0985241777159775,0.0010088732964794,-1000.4001095809816,-126.31622023910518,44.31134216740852,44.86400206485031,-0.0356606794485001,0.005243983993077,-0.0473429207282643,-0.0321971927057734,1982.341399471265,0.0065799813004327,0.0,-23.57871757404774,14.748853823306929,-0.000934688305673,0.0022174236828971,0.965080461409386,-0.0018685694215754,-0.0002165942038635,-0.0331472978619277,44.60162598223129,336.25823777293226,4991.104016961925,-4857.500073144234,0.1417733423911881,0.0065799813004327,0.1038777714201254,2908.566680599699,0.0,258.84332629558253
44.6365506207169,0.0183142411570026,0.0013819125125079,-393.1866964549098,0.0082401875767216,-0.1203471844789755,0.3229199679406266,1.051425252652179,2.563121965886025,0.1038215374956932,0.0042100742476943,-767.7356122571563,-128.10504253644115,44.233352468683805,44.938583883885045,-0.037489359644252,0.0026401074003746,-0.0461342393907639,-0.0349179312938841,2046.237521025812,0.0069277935665718,0.0,-21.169105008205037,14.74929025902834,-0.0009486351540455,0.0023219638619279,1.051425252652179,-0.0021887218950063,-0.0002126985089278,-0.0310293124304948,44.5359998607688,340.9489337990476,4991.251395398997,-4857.505961490107,0.1423136539660952,0.0069277935665718,0.1346426889062983,3142.1550920729064,0.0,257.4684392428661
44.70340777069033,-0.0075964682093271,0.0013206182094435,-166.7916973188359,0.0057050476897177,-0.0737261228229857,0.327798764769886,1.1351420283350764,3.018999501129496,0.1091960338022012,0.0074675298688609,-550.5134712750593,-129.59035917272496,44.15601156172408,45.00946044555375,-0.0392301778751947,9.002302399833059e-05,-0.0446227395681908,-0.0376861994839812,2094.0257742203307,0.0072845529371883,0.0,-18.96098537850487,14.7495037022134,-0.0009568627725704,0.0024461961316973,1.1351420283350764,-0.0024855144111787,-0.0002108323772763,-0.0285156043366335,44.47146726968519,345.9477886727778,4991.398787663898,-4857.511595225704,0.1428777810622616,0.0072845529371883,0.1645134879197921,3373.2322906092263,0.0,256.5804889663767
44.76932058571277,-0.0337995816026757,0.0012693908591637,74.5884330902764,0.0032028167677804,-0.0269381667096861,0.3309020592969245,1.21602154011763,3.46102602053885,0.1146775011391045,0.0107641133375869,-350.00116722205524,-131.05938584057895,44.0799359363324,45.07537939882285,-0.0408642233151666,-0.0023987210094959,-0.0428179186039891,-0.0404959067430129,2127.1046613920143,0.0076516981566448,0.0,-17.035553220762942,14.74949666147332,-0.0009719824556731,0.0025895584463015,1.21602154011763,-0.0027550135283834,-0.0002066710884908,-0.0256109362988546,44.40817161270672,350.97746243139744,4991.54619278281,-4857.516928919225,0.1434568134317913,0.0076516981566448,0.193392177878734,3600.099254069264,0.0,255.88116753266183
44.83411892276949,-0.0600097662539135,0.0012259948869318,328.32911985796204,0.0007370145609527,0.019403164320052,0.3320524557635299,1.2938616313417108,3.8868889015781383,0.120289976476905,0.0140811632154371,-167.1486845720693,-132.72528807871336,44.00500311385419,45.137237186172335,-0.0423963782010008,-0.0048210280627821,-0.0407301553477534,-0.0433121721448838,2144.446852843715,0.0080301354975087,0.0,-14.990424043194414,14.749268120231646,-0.0009831296108823,0.0027554222127403,1.2938616313417108,-0.0029933670732338,-0.0001999024827455,-0.022327006175505,44.34644898868927,355.7733584529767,4991.693609453435,-4857.521918436934,0.1440536759028638,0.0080301354975087,0.2211952451628796,3820.90265718475,0.0,255.1473454965825
44.89778774885674,-0.0860059531062029,0.0011903134725635,591.4829519393315,-0.0016920879298884,0.0647638167898273,0.331051190383246,1.3684677423175475,4.294436092600878,0.1260339434204852,0.0173980204398502,-2.6720106472144565,-134.321753056359,43.93128221842351,45.19455844675269,-0.0438522837397867,-0.007175168852453,-0.0383706467553795,-0.0461437456726486,2147.684218944322,0.0084190534887861,0.0,-13.179219048351602,14.74882380044412,-0.0009950696855411,0.0029442949676109,1.3684677423175475,-0.0031968841233061,-0.000192771268758,-0.018683482162048,44.28647205926288,360.4569026003904,4991.8410360280295,-4857.526521270336,0.1446577814153836,0.0084190534887861,0.2478474153064408,4035.4910475367474,0.0,254.38546960032087
44.960255751388566,-0.1117182647315209,0.0011604008094033,861.2312980514971,-0.0040847575614046,0.1086993822458937,0.327758816626542,1.4396533966217724,4.683404796671597,0.1319184069482498,0.0206923619278625,143.2723569945754,-135.924124540563,43.85897292617671,45.247289969522924,-0.0452281736028577,-0.0094603278867187,-0.0357511515943923,-0.0489767660780202,2138.4123125060964,0.0088181015811013,0.0,-11.518529246824752,14.74816821907222,-0.0010065131232921,0.0031606143530855,1.4396533966217724,-0.0033621161946057,-0.0001844789438434,-0.0147084187594836,44.228512268505895,364.9204824796319,4991.98847051476,-4857.530696710337,0.145267017312041,0.0088181015811013,0.2733063551016995,4244.082591454721,0.0,253.456333884135
45.021543706256686,-0.1367270690402065,0.0011360587177786,1134.5844504507993,-0.006442462075366,0.1505164620406069,0.3220648799920411,1.507240667191478,5.051094872551162,0.1379358416378679,0.0239406480792825,270.80679116223524,-137.4684048728708,43.78819132807661,45.295373844391534,-0.0465317456197937,-0.0116772715598413,-0.0328837759059426,-0.0517937562407542,2118.4858889959105,0.0092257475581529,0.0,-10.059668576091315,14.747309294759836,-0.0010172837961793,0.0034059559038014,1.507240667191478,-0.0034859364791221,-0.0001763612895647,-0.0104369152540576,44.17267341563021,369.1669112862529,4992.135910570318,-4857.534405953986,0.145874451722879,0.0092257475581529,0.2975418656587946,4443.562199595737,0.0,252.50495329792207
45.081655190517445,-0.1610538212011674,0.0011165625960776,1408.4183940878224,-0.0087673134196814,0.1896068921383497,0.3139154684968659,1.5710606210489333,5.397934843826746,0.1440724166506162,0.0271185013326591,380.5329443168472,-139.05773173140688,43.719069537384144,45.338801219446815,-0.0477636085307779,-0.0138277215489012,-0.0297808225076024,-0.0545728110488976,2089.813762155189,0.0096400026996281,0.0,-8.791195085719952,14.746255593903548,-0.0010281314555558,0.0036844393681403,1.5710606210489333,-0.0035655973275329,-0.0001691376326345,-0.0059095758860128,44.11914156942111,373.2162247031326,4992.283353517092,-4857.537612315714,0.1464760443472402,0.0096400026996281,0.3205463359957881,4635.924451068305,0.0,251.46682653541345
45.14063180929276,-0.1842997631871409,0.0011018992746927,1680.2532897810763,-0.0110617429745503,0.2253513770159796,0.3033107405852411,1.6309537415463564,5.722034963605567,0.1503107138567768,0.0302013601060889,473.2528391918042,-140.60267432138926,43.65169084979212,45.37771988830771,-0.0489202734312325,-0.0159141524209442,-0.0264545364207171,-0.0572828282372649,2053.881531131207,0.0100586527871805,0.0,-7.749302840385815,14.745016789037768,-0.0010384334193383,0.0039982712662108,1.6309537415463564,-0.0035987986986642,-0.0001645662054924,-0.0011739735062606,44.06800236201504,376.8957682971794,4992.430796346809,-4857.54028122705,0.1470681621355949,0.0100586527871805,0.3423305939877826,4816.70507248461,0.0,250.4545174883079
45.19851760186406,-0.2066118654721455,0.0010923929726062,1947.0210988770325,-0.0133293079316272,0.2571378334463324,0.2902783136974383,1.686770327074201,6.023037183247763,0.1566052080280522,0.0331647526351296,550.0196452800603,-142.1099844039067,43.58619713874764,45.41219563267711,-0.0500197768199694,-0.0179404640499744,-0.0229170762767197,-0.0599056651078801,2013.713155443094,0.0104776592782155,0.0,-6.960664450132285,14.743604595735103,-0.0010488524976697,0.0043512782983799,1.686770327074201,-0.0035837357728291,-0.0001629107133373,0.0037185204289974,44.0194296687986,380.2985385641401,4992.578235748473,-4857.542380449988,0.1476452360693697,0.0104776592782155,0.3629079786272298,4986.645290368272,0.0,249.28956320181757
45.25529622251719,-0.2281470804121854,0.0010871221801466,2206.239336832951,-0.015572021148958,0.2844066210884178,0.2749447227055316,1.7383708652373349,6.301761182710013,0.1629303287153903,0.0359850454689644,612.2287010369428,-143.6104122344936,43.522704236504495,45.442487869664575,-0.0510473571364773,-0.0199096862928714,-0.0191802702652171,-0.0624077014148428,1971.7290167463009,0.0108944283007016,0.0,-6.403426576721105,14.74202822144344,-0.0010598909057846,0.0047475806542668,1.7383708652373349,-0.0035191503158984,-0.0001644660742281,0.008710958324739,43.97360182946204,383.2478825114523,4992.725668115834,-4857.543880030773,0.1482089323303219,0.0108944283007016,0.3823247650891129,5146.095098629025,0.0,247.9311810287414
45.31105387989354,-0.2483987953329483,0.0010879288651702,2454.936406755897,-0.0177949493776377,0.306521044054061,0.2574502702338054,1.7856263815634494,6.5577795779396535,0.1692272874606034,0.038639978560946,661.3504176366522,-145.08856621866244,43.46127488925842,45.46892252201948,-0.0520065326599429,-0.0218287607987801,-0.015255400603167,-0.0647609296301772,1930.1619883496903,0.0113042783983463,0.0,-6.076963267342094,14.740297123241954,-0.0010710328932965,0.0051916413358163,1.7856263815634494,-0.00340437443805,-0.0001701111476367,0.0137425730299507,43.930676342248645,385.81119816628745,4992.873089552911,-4857.544752266221,0.1487592656834838,0.0113042783983463,0.400640112968153,5291.256571058048,0.0,246.82664634301904
45.36598941754493,-0.267836213417282,0.0010988816984234,2686.070347056682,-0.0200028779516876,0.3223336703495492,0.2379868710917906,1.8284187618718728,6.786464059307835,0.1754287803067193,0.0411089837414294,698.9362355074295,-146.4845581472443,43.40197957180352,45.491833753884286,-0.0528970768309612,-0.0237047508828394,-0.0111531191311005,-0.0669404723609951,1891.2402442960715,0.0117021402507255,0.0,-5.974035155834852,14.738421015053769,-0.0010827372691301,0.0056861085974428,1.8284187618718728,-0.0032393591579975,-0.0001801494683412,0.018749873945789,43.89074419133339,387.89115285009416,4993.020495914193,-4857.544971842724,0.1492951629096988,0.0117021402507255,0.4179277799848697,5423.2817177488205,0.0,245.3925971874308
45.41989166553487,-0.2859059170716068,0.001113328602428,2903.501307210254,-0.0222061426259077,0.3357163589030196,0.2167339748957968,1.866641047497724,6.995827543318461,0.1814391602804787,0.0433733695413862,726.9093043321207,-147.84762441521983,43.34484230665034,45.51165068343946,-0.0537123806391489,-0.0255508234857584,-0.0068831316915315,-0.0689223656344242,1856.915667826924,0.0120811887621381,0.0,-6.062532843638722,14.736408517431494,-0.0010948512635405,0.0062406826587879,1.866641047497724,-0.0030247857409495,-0.0001949024039724,0.0236462363585167,43.85412437046511,389.58582574778086,4993.167882807761,-4857.544515901546,0.1498175162714188,0.0120811887621381,0.4342860350766924,5540.726868855758,0.0,244.20876378279365
45.47301106742466,-0.3027018918388117,0.0011332167187738,3112.7548673674733,-0.0244012109328284,0.3448524860827678,0.1940967331126784,1.9001977026326933,7.197121387130844,0.1872215400028445,0.0454170661104969,747.0031072141704,-149.48820503985738,43.28981495562918,45.52884551660286,-0.0544205308522013,-0.0273661400126991,-0.0024543403549306,-0.0706837448391278,1830.4764517868412,0.01243863488498,0.0,-6.345192366463094,14.734263898606695,-0.001108944461691,0.0068522475811178,1.9001977026326933,-0.0027625218999439,-0.0002142557147093,0.0282891425260685,43.82089510334922,390.5906873728552,4993.3152456221615,-4857.543363708392,0.1503337110466441,0.01243863488498,0.449787415754491,5647.892757039005,0.0,243.04522660898385
45.5233976670592,-0.3199787397225078,0.0011762034791204,3316.327462775311,-0.0265629213448306,0.3355774764571462,0.1708830529405451,1.9290048531149129,7.380413007881481,0.1927748163132543,0.047230569561069,760.3394752404477,-151.34093135728455,43.23676386181433,45.54450901593087,-0.0549708429244235,-0.029159736437424,0.0021251033362483,-0.072153440855229,1816.9118381165,0.0127749312411207,0.0,-7.095574140572666,14.731986649613782,-0.0011232366581354,0.0075478253063083,1.9290048531149129,-0.0024561399956034,-0.0002532596162551,0.032481017873075,43.7925968864248,390.8389977037766,4993.46257947688,-4857.541495921081,0.1508551401401557,0.0127749312411207,0.4645044296708177,5738.147261149416,0.0,245.052426496055
45.57044167524323,-0.336066217281591,0.0012055000269091,3513.756144459192,-0.0286782527723031,0.3237358259552208,0.1475010197234484,1.952990496070637,7.546193024542373,0.1980381294823244,0.0488108371408944,767.8521568450533,-152.80979989732108,43.18638683728389,45.55915424379771,-0.0553919513780252,-0.0309140071460718,0.006847518775882,-0.0733069632498535,1812.20285293592,0.0130868115670646,0.0,-8.414226414459256,14.72959216673062,-0.0011345963456136,0.0083341798110397,1.952990496070637,-0.0021108055181924,-0.0003079950524368,0.0361286510409279,43.76974295282101,391.5763166763454,4993.609879345604,-4857.538894565871,0.1513583449334972,0.0130868115670646,0.4784567546766714,5803.7872551923365,0.0,245.180699366838
