FxRR,signal,steeringangel,longslipFR,FyFR,longslipRR,vx,x,ax,gas,FL,signal,vy,rollrate,slip1,FxFR,FR,longslipRL,yaw,FyFL,RR,brake,y,FyRL,FxFL,pitch,RL,az,sideslipRR,FxRL,roll,slip,sideslipFL,sideslipRL,ay,yawrate,FyRR,sideslipFR,pitchrate,longslipFL
1171.496005991792,0.0,0.0,-0.0005931901173536,183.34498833875784,0.0067662394863717,18.360963322494992,4623.937842137499,1.2713714084019294,0.3603116681885736,55.43610048120496,2.495706484863224,-2.505994119726111e-05,1.0563867566872206e-05,6.283183680734461,-92.505719758392,55.436526857343054,0.0067598612872823,-0.033593972375489,-182.77662332207257,55.84640965638575,0.0,-4852.92351715236,-160.21066666389876,-92.5779596377644,-0.0052777615433796,55.845882222257465,-0.0054570950336881,-0.0018467176579353,1171.4179372573146,-4.203118934963289e-05,-1.626445125242537e-06,0.0023413105805954,0.0018381392299006,0.000737875090254,3.870550422037471e-05,160.81943550570685,-0.002350866824398,0.001616075519943,-0.0005930742525763
1167.8236070808246,0.0,0.0,-0.0005927250305343,183.39463226543015,0.0067458418049278,18.37365775205773,4624.121420554568,1.266743490865877,0.3594813659887116,55.47446522673625,2.872466832177373,-2.4820836573104704e-05,1.036551948953314e-05,6.283183695832967,-92.45116614729804,55.47489253292274,0.0067394941503498,-0.0335935846724958,-182.8248176342805,55.883900999068885,0.0,-4852.9296868598585,-160.2298555576088,-92.52325061304192,-0.0052616568150958,55.88337404465427,-0.0053453719417917,-0.0018472157596412,1167.7456564959489,-4.192669568432476e-05,-1.6113466187785474e-06,0.0023414675287311,0.0018386388367693,0.0007385613227041,3.882413711861711e-05,160.83871183954304,-0.0023510351555504,0.0016058594016319,-0.000592609696516
1164.1640829427108,0.0,0.0,-0.0005922617685435,183.44290213727783,0.0067255131425024,18.386305965971783,4624.30512557808,1.2621320818434505,0.3586540844179213,55.51269054982218,3.2420475083628326,-2.4602164389386268e-05,1.0231580094024766e-05,6.283183709776921,-92.39664660110924,55.51311882871563,0.0067191962117714,-0.0335931957540081,-182.8717952144933,55.92125477828165,0.0,-4852.935860748264,-160.24859086724396,-92.46857093430316,-0.0052456552244951,55.92072839508691,-0.0052477876780741,-0.0018477081791938,1164.0862754022987,-4.1823827600970274e-05,-1.5974026648965864e-06,0.0023416154510525,0.0018391334281278,0.000739118295321,3.894799292223468e-05,160.85745765169088,-0.0023511926092662,0.0015954736476778,-0.0005921469658131
1160.517485966805,0.0,0.0,-0.000591800330055,183.4899485728708,0.0067052536235016,18.398908129469483,4624.488956747151,1.2575372263211784,0.3578298191303163,55.55077688849306,3.6035247542031135,-2.4406020031272817e-05,1.015733614835844e-05,6.283183722458388,-92.34216060928836,55.55120617845898,0.0066989675359598,-0.0335928055705397,-182.9176806610361,55.95847135738362,0.0,-4852.942038801977,-160.26688327518482,-92.4139275725346,-0.0052297581792071,55.95794563038962,-0.0051641174850745,-0.0018481954650651,1160.439821158533,-4.172196660975216e-05,-1.5847211975822718e-06,0.0023417558464939,0.0018396231242746,0.0007395905459908,3.907657446584398e-05,160.87572415027412,-0.0023513410590815,0.0015849706465788,-0.0005916860676336
1156.8838003561898,0.0,0.0,-0.000591340699598,183.53592248316568,0.0066850630158832,18.41146440794165,4624.672913602552,1.25295890184407,0.3570085603969496,55.5887246819745,3.9559950648372775,-2.4233967794125184e-05,1.0137660011321302e-05,6.283183733798366,-92.2877128526885,55.58915501850152,0.0066788079301942,-0.0335924140778827,-182.96259683253416,55.9955510848682,0.0,-4852.948221005467,-160.28474570801006,-92.35932339617963,-0.0052139665673988,55.99502609714113,-0.0050940376618521,-0.0018486781398049,1156.806282175082,-4.162054359280967e-05,-1.5733812198048026e-06,0.0023418902007023,0.0018401080663477,0.0007400207795138,3.920931910796666e-05,160.89356117127176,-0.0023514823411517,0.0015744019406247,-0.0005912270095371
1153.2629857079237,0.0,0.0,-0.0005908829153051,183.58097421109088,0.0066649409464749,18.42397496640983,4624.856995686719,1.2483970528890318,0.356190297424572,55.62653436945013,4.298577448051775,-2.408705163883157e-05,1.016692209009681e-05,6.283183743746058,-92.23331177250084,55.62696578603327,0.0066587170855619,-0.0335920212376595,-183.0066683955376,56.03249430553679,0.0,-4852.954407343261,-160.30219339097525,-92.3047585408436,-0.0051982807680328,56.031970138582,-0.0050371316868304,-0.0018491567019762,1153.1856201740384,-4.1519042990030176e-05,-1.5634335286073273e-06,0.0023420200296735,0.001840588412189,0.0007404367938398,3.934562321789748e-05,160.91101673538716,-0.0023516182160029,0.001563817881694,-0.0005907697402559
1149.6549941933854,0.0,0.0,-0.0005904268811181,183.6252647709365,0.0066448870090162,18.43643996929855,4625.04120254373,1.2438516114896867,0.3553750194478364,55.664206391771785,4.6304156263020015,-2.3965783133019244e-05,1.023918715383422e-05,6.28318375227934,-92.1789527583886,55.6646389166874,0.006638694628427,-0.0335916270176319,-183.05000916569549,56.06930136642112,0.0,-4852.960597799948,-160.31924322144403,-92.25024800876884,-0.0051827006650516,56.06877809746042,-0.0049928953508986,-0.0018496316312066,1149.577787944031,-4.141700895200354e-05,-1.554900245860265e-06,0.002342146527508,0.001841064332097,0.0007409057279874,3.948490166579096e-05,160.928137570523,-0.0023517506885631,0.0015532672122296,-0.0005903143406744
1146.0597754770893,0.0,0.0,-0.0005899726514196,183.66893827827028,0.0066249007767438,18.448859580371256,4625.225533719318,1.2393225146849425,0.3545627158556544,55.70174119613274,4.950680176960314,-2.387014186512121e-05,1.0346736416314898e-05,6.283183759404647,-92.1246497476695,55.70217484126993,0.0066187401913857,-0.0335912313910274,-183.09275128021844,56.105972617543166,0.0,-4852.966792360163,-160.33591347948808,-92.19578793552196,-0.0051672256615824,56.10545031817327,-0.0049609584110432,-0.0018501034116912,1145.9827397204572,-4.13140488358184e-05,-1.5477749393223618e-06,0.0023422715682686,0.0018415359803104,0.0007414560765912,3.96265809621088e-05,160.94496912887936,-0.0023518812175733,0.001542797821453,-0.0005898607380647
1142.4772814699295,0.0,0.0,-0.0005895202509045,183.7121337253512,0.006604981825949,18.46123396271639,4625.409988760849,1.2348096687322945,0.3537533761426983,55.73913921893077,5.258570605440621,-2.3799783302442596e-05,1.048560951910928e-05,6.283183765145632,-92.07041215705888,55.73957399682897,0.0065988532679407,-0.0335908343374789,-183.13502532240108,56.14250841256882,0.0,-4852.97299100859,-160.3522238302909,-92.14138136583912,-0.005151854697905,56.14198714677066,-0.0049402148732486,-0.0018505724319605,1142.400417046302,-4.120984143405385e-05,-1.5420339536616486e-06,0.0023423962727706,0.0018420036074745,0.0007420674506117,3.977001422801305e-05,160.96155554431678,-0.002352011338527,0.0015324533847447,-0.0005894088883332
1138.9074548723545,0.0,0.0,-0.0005890696326201,183.7549867569638,0.0065851296879088,18.47356327851831,4625.594567217321,1.2303130020511588,0.3529469902804253,55.77640089757346,5.553317346017936,-2.3754143131457604e-05,1.065237791925924e-05,6.28318376953762,-92.0162434188533,55.77683682650407,0.0065790334644413,-0.0335904358429092,-183.1769402018736,56.17890910831999,0.0,-4852.979193729962,-160.36820402412036,-92.08704938558388,-0.0051365862975879,56.17838894099442,-0.0049304401564418,-0.0018510390141711,1138.830771249549,-4.110409113516831e-05,-1.5376419670558351e-06,0.0023425218041283,0.0018424675140872,0.0007427649846813,3.991458748108172e-05,160.9779311594164,-0.0023521426886421,0.0015222755569095,-0.0005889588475953
1135.3502466844106,0.0,0.0,-0.0005886207317158,183.79764094169613,0.0065653438709059,18.485847689272376,4625.7792686393495,1.2258324266928342,0.3521435480770743,55.81352667546629,5.834183685342012,-2.373238408687191e-05,1.0841758521714604e-05,6.283183772630352,-91.962146999809,55.81396377133111,0.0065592803553213,-0.0335900358988474,-183.2186181281284,56.21517506545846,0.0,-4852.985400509053,-160.38388405601808,-92.0327955936851,-0.0051214185718662,56.21465605951253,-0.0049303510385467,-0.0018515034949459,1135.273753621099,-4.0996538690703866e-05,-1.5345492342486583e-06,0.0023426495039515,0.001842927969843,0.0007436053779306,4.005975634268692e-05,160.99412872360298,-0.0023522767822823,0.0015123035381143,-0.0005885106185621
1131.805599121136,0.0,0.0,-0.0005881736253466,183.84021681633072,0.0065456239286912,18.498087355571617,4625.964092579164,1.2213678527171503,0.3513430396907017,55.85051700197771,6.100467603836822,-2.3733223490003117e-05,1.1045288330353664e-05,6.283183774497103,-91.90814365281592,55.85095526308078,0.0065395934067424,-0.0335896345023701,-183.26016338045912,56.25130666005531,0.0,-4852.991611330684,-160.39928453247865,-91.97862822486212,-0.005106349274732,56.25078886221725,-0.0049394250380158,-0.0018519663238478,1131.7293053339165,-4.088701070184442e-05,-1.532682483359252e-06,0.0023427803631519,0.0018433851239368,0.0007445956166711,4.020498305688836e-05,161.01019030545208,-0.0023524147084685,0.0015025714386411,-0.0005880641620307
1128.2734608021294,0.0,0.0,-0.0005877282744413,183.88283846070297,0.0065259693915979,18.51028243714249,4626.149038590595,1.216919197896495,0.3505454553875917,55.88737232180883,6.3515035303841705,-2.3755107627242085e-05,1.12581154115208e-05,6.283183775225216,-91.85424026768492,55.88781174981055,0.0065199721610197,-0.0335892316555323,-183.30167994296417,56.28730426809116,0.0,-4852.997826179711,-160.41443093961558,-91.92455523155289,-0.0050913758280154,56.286787721295696,-0.0049567773147814,-0.0018524278041808,1128.1973752053082,-4.077539217602674e-05,-1.5319543701840566e-06,0.0023429154633929,0.0018438392434628,0.0007457475856541,4.034979429352491e-05,161.0261514222491,-0.0023525578161373,0.0014931112249508,-0.0005876194709019
1124.75377811951,0.0,0.0,-0.0005872846816078,183.92562218490383,0.006506379792119,18.522433092887965,4626.334106229071,1.2124863733624134,0.3497507854388579,55.92409308270644,6.586664005904636,-2.379626497677225e-05,1.1475461357592574e-05,6.283183774913265,-91.8004456722344,55.9245336762276,0.0065004161189012,-0.0335888273647935,-183.34326685350277,56.32316827396355,0.0,-4853.004045041031,-160.42935149953288,-91.87058682840242,-0.0050764953548812,56.32265301349302,-0.00498151269143,-0.001852888218321,1124.6779089307313,-4.066161657391836e-05,-1.5322663205893604e-06,0.0023430557469033,0.0018442905962739,0.000747071683959,4.049378126966718e-05,161.0420432304971,-0.0023527072411032,0.001483951049383,-0.0005871765289343
1121.2464962890508,0.0,0.0,-0.0005868428343472,183.96867097949823,0.0064868546581442,18.534539480833036,4626.519295051595,1.2080692881206776,0.3489590202504751,55.96067973386483,6.805361251678676,-2.3854777502179964e-05,1.1692837468281218e-05,6.283183773667192,-91.7467687305218,55.96112148873069,0.0064809247796973,-0.03358842164038,-183.3850167695985,56.35889906951717,0.0,-4853.010267899573,-160.44407497266752,-91.81673416361392,-0.0050617047179529,56.35838512310814,-0.0050127264139146,-0.0018533478249266,1121.1708515541598,-4.054566377426847e-05,-1.5335123944159352e-06,0.0023432020567641,0.0018447394493293,0.0007485731149101,4.063659324345316e-05,161.05789448102334,-0.002352863933912,0.0014751152443356,-0.0005867353327102
1117.7515606702289,0.0,0.0,-0.0005864027175562,184.01207644282636,0.0064673935215626,18.54660175810332,4626.7046046167525,1.2036678502475249,0.3481701503574165,55.99713272631729,7.007048638487128,-2.3928639105841574e-05,1.1906154756122762e-05,6.283183771597158,-91.693219330851,55.997575635801205,0.0064614976428577,-0.0335880144957616,-183.4270155809002,56.39449705437884,0.0,-4853.016494740305,-160.45863019414654,-91.76300820353848,-0.0050470005577362,56.393984442406826,-0.0050495058564935,-0.0018538068569251,1117.676147939086,-4.042755641880443e-05,-1.5355824284400918e-06,0.0023433551371879,0.0018451860681232,0.0007502530225404,4.0777925990190775e-05,161.07373166062737,-0.0023530287081403,0.0014666242795749,-0.0005862958813358
1114.268916821028,0.0,0.0,-0.0005859643177392,184.0559201789266,0.00644799591983,18.55862008091716,4626.89003448469,1.1992819676148965,0.3473841663987768,56.03345251301453,7.191222052899738,-2.4015797562125077e-05,1.2111770155163393e-05,6.283183768815305,-91.63980808587576,56.03389656827109,0.0064421342102932,-0.0335876059471987,-183.46934197742144,56.42996263605392,0.0,-4853.022725548229,-160.47304587096073,-91.70941934236852,-0.0050323793314646,56.42945137187216,-0.0050909359061483,-0.001854265521062,1114.1937430824216,-4.030735553797657e-05,-1.5383642817026018e-06,0.0023435156335952,0.0018456307151965,0.0007521101479613,4.091751911595137e-05,161.08957892336431,-0.0023532022547461,0.001458494725929,-0.00058585817221
1110.7985105557857,0.0,0.0,-0.0005855276293285,184.10027411785836,0.0064286613973628,18.57059460458358,4627.07558421711,1.1949115482926822,0.3466010590987055,56.06963954904423,7.357421157296147,-2.411418818194028e-05,1.2306502603611167e-05,6.283183765433955,-91.586546130193,56.0700847391426,0.0064228339888063,-0.0335871960132922,-183.5120669294889,56.46529623000349,0.0,-4853.028960308381,-160.4873503539685,-91.65597724751647,-0.0050178373521425,56.464786320344494,-0.0051361062747952,-0.0018547239984488,1110.7235821746613,-4.018515595510903e-05,-1.541745631185301e-06,0.0023436840954022,0.0018460736478978,0.0007541426747394,4.1055158425733726e-05,161.1054580826834,-0.0023533851386167,0.0014507392512675,-0.0005854221943747
1107.3402880236004,0.0,0.0,-0.0005850926579984,184.1452005620077,0.0064093895073535,18.58252548350446,4627.261253377261,1.1905565008924075,0.3458208192519842,56.10569429163097,7.505230540470206,-2.4221764399339637e-05,1.248764060372888e-05,6.283183761563991,-91.5334441875322,56.10614060345367,0.0064035964918223,-0.03358678471452,-183.55525304618925,56.50049825966607,0.0,-4853.035199005834,-160.50157137592785,-91.6026915834355,-0.0050033708274079,56.49998970504315,-0.0051841192509636,-0.0018551824453255,1107.2656106563932,-4.006108168634453e-05,-1.5456155954272252e-06,0.0023438609859611,0.0018465151161106,0.0007563399515163,4.119067829599359e-05,161.12138866124016,-0.0023535777858804,0.0014433666570689,-0.0005849879253398
1103.8941957970408,0.0,0.0,-0.0005846593992207,184.1907521499465,0.0063901798131845,18.5944128711802,4627.447041529925,1.1862167349304094,0.3450434377129048,56.141617199726895,7.634280755941584,-2.433652551521917e-05,1.2652932335769505e-05,6.28318375731339,-91.48051185113064,56.14206461848291,0.0063844212418735,-0.0335863720727655,-183.5989541290608,56.535569156396775,0.0,-4853.041441625695,-160.51573578751444,-91.54957256794812,-0.004988975897807,56.53506195152836,-0.005234097039876,-0.0018556409945115,1103.819774358618,-3.993528141233128e-05,-1.549866196503789e-06,0.0023440466504959,0.0018469553594912,0.0007586923885454,4.132396081823513e-05,161.13738796423493,-0.0023537805159382,0.0014363819549553,-0.0005845553526321
1100.4521820871448,0.0,0.0,-0.0005842269992624,184.23696496111648,0.0063709416513017,18.60625690721169,4627.632948241385,1.1818814751186204,0.3442689215549189,56.177408721899134,7.7442492453796605,-2.445721375188404e-05,1.2822619406926752e-05,6.283183752749917,-91.4277002369918,56.17785723371146,0.0063652172316198,-0.0335859581106095,-183.64323079548643,56.570504228770346,0.0,-4853.047688153107,-160.52988145411354,-91.49656661873637,-0.0049746486268595,56.56999837514396,-0.005280948592422,-0.0018560992192164,1100.3779825565446,-3.980786028061432e-05,-1.554429669060576e-06,0.0023442419498475,0.001847394923208,0.0007613247965227,4.145502248297178e-05,161.15345866667454,-0.0023539933062896,0.0014298058971461,-0.000584123559524
1096.9809485089563,0.0,0.0,-0.0005838072835877,184.28347697869063,0.0063515148622371,18.61805743402417,4627.818973078026,1.1775119125552198,0.3434977794892772,56.21306835559751,7.834861144831336,-2.458445674090737e-05,1.2990296796083628e-05,6.283183747843419,-91.37524018297772,56.21351824370191,0.0063458257477703,-0.0335855428517521,-183.68878986097175,56.60529389438316,0.0,-4853.053938573224,-160.54406447162478,-91.44174248749762,-0.004960384172772,56.60478949787044,-0.0053297515038612,-0.0018565555290629,1096.9070053622838,-3.967857847067792e-05,-1.5593361672698171e-06,0.0023444767329964,0.0018478336484421,0.0007567956531009,4.15822260827701e-05,161.16949872055355,-0.0023541932847012,0.0014237928690449,-0.0005836680168589
1093.5086421674969,0.0,0.0,-0.0005833801134628,184.3327642687197,0.0063321206969531,18.62981423669805,4628.005115603647,1.1731430856909726,0.3427303217459669,56.24858824251821,7.9058899717377455,-2.4693236282981064e-05,1.233778469628151e-05,6.28318374395544,-91.32486944461174,56.24905306284917,0.0063264722051805,-0.0335851265060597,-183.73375523713997,56.63995037786723,0.0,-4853.060192871043,-160.55751448732107,-91.38447954329912,-0.0049461762137473,56.639446710933925,-0.0053823351353339,-0.0018570266028798,1093.435875281411,-3.95511428450116e-05,-1.563224146638558e-06,0.0023446053455981,0.0018482538345182,0.0007596817570331,4.167341174623719e-05,161.1861096248501,-0.0023545314359723,0.0014184434729316,-0.0005832221168801
1090.049536684931,0.0,0.0,-0.0005829260202736,184.4025328337266,0.0063128081143317,18.641527410777904,4628.191375381789,1.1687905311553075,0.3419661330791361,56.283977495329374,7.957158191022705,-2.462707601177668e-05,1.092543290146752e-05,6.283183749294686,-91.26776005098496,56.28445309046637,0.0063071898558906,-0.03358470888987,-183.76042746063203,56.67447697501952,0.0,-4853.066451030695,-160.56902641071548,-91.33448384219882,-0.0049320181760243,56.67397198796728,-0.0054348796672481,-0.001857518676014,1089.9776332429851,-3.943538413203803e-05,-1.5578849004746838e-06,0.0023444664562893,0.0018486496809909,0.0007988215273839,4.1863303149927696e-05,161.20443643376117,-0.0023551645953115,0.0014137368360758,-0.000582807223029
1086.6046339017837,0.0,0.0,-0.0005824817868924,184.47270125040467,0.0062935724597392,18.653197127022597,4628.377751977546,1.1644551144199229,0.3412049204316857,56.31923831157228,7.988537658837988,-2.428435666012613e-05,9.7179660971533e-06,6.283183769183659,-91.21312683378292,56.31971731550874,0.0062879773285326,-0.0335842882888094,-183.7887209108833,56.70887358151054,0.0,-4853.072713034585,-160.57980666683866,-91.28262879085212,-0.0049179039018795,56.7083663042218,-0.0054860193471597,-0.0018580067653386,1086.5330638841897,-3.933317499279353e-05,-1.5379959271460912e-06,0.0023445247584485,0.0018490467420844,0.0008356524309902,4.224631184670225e-05,161.2232989634081,-0.0023556250716948,0.0014096228686706,-0.0005823867409773
1083.173081766451,0.0,0.0,-0.0005820472553393,184.52989354284853,0.0062744066124263,18.664823552866967,4628.564244957704,1.1601358514565088,0.3404465727665262,56.35436977117128,7.999949942856166,-2.38157012481403e-05,9.074246720243898e-06,6.283183795637659,-91.15966729043288,56.35484786104908,0.0062688316115173,-0.0335838631890543,-183.8319007349077,56.743140053276406,0.0,-4853.078978865302,-160.59124007319215,-91.23018397457147,-0.0049038277514789,56.742630425608944,-0.0055350598445295,-0.0018584797751379,1083.1014103039804,-3.924003364451549e-05,-1.5115419275622929e-06,0.0023448048767836,0.0018494566969619,0.0008510007597159,4.273084954222626e-05,161.24136685960846,-0.002355886735254,0.0014060494615116,-0.0005819604524155
1079.7542828648898,0.0,0.0,-0.0005816172081969,184.5767861023248,0.0062553060576254,18.67640684722978,4628.750853890613,1.1558321365118522,0.3396910561363853,56.38937112428256,7.991366518310592,-2.341005254324675e-05,8.985059856876044e-06,6.283183818676288,-91.1069390841705,56.389846607816885,0.0062497521076505,-0.0335834332635509,-183.88720903026743,56.777276429080025,0.0,-4853.08524850719,-160.60379845387297,-91.1775809598788,-0.0048897846051174,56.7767651448797,-0.0055813678405926,-0.0018589376771011,1079.6822676076813,-3.915020441048054e-05,-1.4885032984893952e-06,0.0023452027518418,0.0018498802343512,0.0008480223912863,4.319736191563023e-05,161.25823500760308,-0.0023560524370602,0.001402964593914,-0.0005815334393342
1076.3479222578396,0.0,0.0,-0.0005811907017935,184.6193987626625,0.0062362685741226,18.687947164642548,4628.937578346128,1.1515437037216074,0.3389383582309931,56.424242244342125,7.962808839292473,-2.317351210747121e-05,9.324533065312095e-06,6.283183832720876,-91.0547641716188,56.42471477911621,0.0062307386436225,-0.0335829991098853,-183.94854039291127,56.81128298331302,0.0,-4853.091521946132,-160.61739112660408,-91.12499650123084,-0.0048757698655349,56.810771132316695,-0.0056243134098794,-0.0018593843972954,1076.2755163263826,-3.905879010153124e-05,-1.474458710873696e-06,0.0023456395917746,0.0018503141352185,0.0008357632317798,4.357853034117135e-05,161.27406733689998,-0.0023561995699291,0.0014003158019596,-0.000581106580356
1072.9538256258024,0.0,0.0,-0.0005807667601188,184.6619922328339,0.0062172931326038,18.699444657645586,4629.124417895602,1.1472704165710204,0.3381884706902761,56.458983312675535,7.914348285126799,-2.3132504109546683e-05,9.94819581388396e-06,6.283183836412007,-91.00297283386254,56.4594532755168,0.006211790742231,-0.0335825617163726,-184.0115340818574,56.8451601787238,0.0,-4853.097799168805,-160.6317380974549,-91.0726033656394,-0.0048617794622836,56.84464890585788,-0.0056632990774033,-0.0018598244275864,1072.8811142365669,-3.896230145499989e-05,-1.470767579161487e-06,0.0023460739814259,0.0018507546002334,0.0008211299926375,4.385551575296721e-05,161.28921808796414,-0.0023563679331928,0.0013980502828371,-0.0005806808028319
1069.5718838600949,0.0,0.0,-0.0005803447832061,184.70674242969997,0.0061983792389347,18.71089947759802,4629.311372111895,1.1430121753762472,0.3374413852657619,56.49359473008663,7.846105981961223,-2.326695473668792e-05,1.0728594219531935e-05,6.283183830844049,-90.95148204222984,56.49406276849267,0.006192907622211,-0.0335821220915201,-184.0739004251084,56.87890859201217,0.0,-4853.104080162103,-160.6465555032646,-91.02048736932277,-0.00484780985265,56.87839888036318,-0.005697781353358,-0.0018602615670444,1069.4990127805825,-3.8858617798855306e-05,-1.4763355377914411e-06,0.0023464885258489,0.00185119846209,0.0008079636112592,4.403709381060108e-05,161.30404166755193,-0.0023565731657572,0.0013961153657803,-0.0005802566634039
1066.202020184351,0.0,0.0,-0.0005799244844692,184.7544259985711,0.0061795266052624,18.722311774900135,4629.4984405693785,1.1387688918833414,0.3366970934111674,56.5280770148209,7.758252500013743,-2.3537155544924016e-05,1.1566227755509282e-05,6.283183818140148,-90.90025809610955,56.5285438030135,0.0061740883759696,-0.0335816810829958,-184.1347382909447,56.91252884965484,0.0,-4853.110364912823,-160.66162307607863,-90.96868315735183,-0.0048338580175005,56.91202142737732,-0.0057272809418508,-0.0018606985984478,1066.1291455077028,-3.874674294414026e-05,-1.4890394383399554e-06,0.0023468790102107,0.0018516434843376,0.00079789968151,4.414345035400865e-05,161.3188221782694,-0.0023568176438878,0.0013944590214512,-0.0005798344044064
1062.8441751726411,0.0,0.0,-0.0005795057312412,184.8050457606734,0.0061607350051578,18.73368169907852,4629.685622843922,1.1345404849863538,0.335955586367092,56.562430732874,7.651007427236024,-2.3899821781045755e-05,1.2389287176201169e-05,6.283183800602761,-90.84929040964538,56.56289686642343,0.0061553320995805,-0.0335812393201673,-184.19391188865453,56.94602158619861,0.0,-4853.116653407526,-160.67679437983344,-90.91720023716886,-0.0048199214523212,56.94551691675493,-0.0057513873347663,-0.0018611373723264,1062.7714356220304,-3.862652109024089e-05,-1.506576825373385e-06,0.0023472474862759,0.0018520882675928,0.0007912937525595,4.419678228745778e-05,161.33376164823056,-0.0023570974266486,0.0013930303155674,-0.0005794141137031
1059.4982984130272,0.0,0.0,-0.0005790884914518,184.85824356135143,0.0061420042165823,18.745009398854556,4629.87291851289,1.1303268805504607,0.3352168552183385,56.59665646190729,7.524638820457856,-2.431606670386141e-05,1.3149149105541162e-05,6.283183780293562,-90.79857855982452,56.59712242369729,0.0061366379551318,-0.0335807972219835,-184.25163943020496,56.97938742222961,0.0,-4853.12294563251,-160.69198469556505,-90.86603601856922,-0.0048059981540448,56.97888573843625,-0.0057697610237143,-0.0018615790139508,1059.4258042103695,-3.849838275410703e-05,-1.5268860238476396e-06,0.0023475983405897,0.0018525320407717,0.0007878575367521,4.421677224611683e-05,161.34899153479006,-0.0023574062071565,0.0013917798051886,-0.0005789957787234
1056.1643434410869,0.0,0.0,-0.0005786726946057,184.9135425578356,0.0061233340047218,18.75629502221303,4630.060327155135,1.1261280112324792,0.3344808909119065,56.63075477036757,7.379462535384686,-2.475439579264729e-05,1.3814795643347871e-05,6.283183758877263,-90.74812118097891,56.63122093768199,0.0061180051909358,-0.0335803550329045,-184.30825214119176,57.01262695611361,0.0,-4853.129241573836,-160.7071536378442,-90.8151870826264,-0.0047920866041774,57.012128309839454,-0.0057821342851088,-0.0018620241331049,1056.092175401537,-3.836314372700142e-05,-1.5483023240543008e-06,0.0023479360488379,0.0018529744533073,0.0007870786559587,4.42189466018472e-05,161.36458998732903,-0.002357737574475,0.0013906598888052,-0.0005785794259936
1052.842266222837,0.0,0.0,-0.0005782584252703,184.97046599694215,0.0061047241275632,18.767538716467826,4630.247848350992,1.121943815975082,0.3337476842650625,56.66472622718303,7.2158414371228625,-2.519100963238441e-05,1.4369640760694325e-05,6.283183737607495,-90.69792179239576,56.66519285895025,0.0060994331359702,-0.0335799128652,-184.36407684879197,57.04574076269454,0.0,-4853.135541217379,-160.72229121470218,-90.76464349263244,-0.0047781857486511,57.0452450759662,-0.0057883109101716,-0.0018624729498741,1052.770477474936,-3.822184800350956e-05,-1.569572090950021e-06,0.0023482647748287,0.0018534154531048,0.0007883685604836,4.421468289155085e-05,161.38059591462851,-0.0023580854308558,0.0013896251152931,-0.0005781649278478
1049.532022515929,0.0,0.0,-0.0005778456692528,185.028571511674,0.0060861743306452,18.778740628321817,4630.435481682263,1.1177742393406138,0.3330172259753148,56.69857137446642,7.034184493205781,-2.5609099109694537e-05,1.4806810775245812e-05,6.283183717365897,-90.64798159591992,56.69903865274816,0.0060809212044793,-0.0335794707387941,-184.4194031500502,57.07872939597996,0.0,-4853.141844548878,-160.73740743928252,-90.7143961691862,-0.0047642949748082,57.07823650544925,-0.0057881650929945,-0.0018629254211835,1049.4606448731558,-3.807564808482569e-05,-1.5898136892862652e-06,0.0023485877803227,0.0018538551646924,0.0007911771498825,4.4211548893954845e-05,161.39701963479334,-0.0023584445982267,0.0013886324529413,-0.0005777522566143
1046.2335683709043,0.0,0.0,-0.0005774344490347,185.0874986458413,0.0060676843600849,18.78990090392072,4630.623226732216,1.1136192309095747,0.3322895066316041,56.73229074137965,6.834945751388179,-2.599754074816897e-05,1.5126036504625698e-05,6.28318369873224,-90.59830111746354,56.73275878491691,0.0060624688817558,-0.0335790286150583,-184.4744373291733,57.11159339364531,0.0,-4853.148151553989,-160.7525229017406,-90.66443537138662,-0.0047504140859158,57.11110308476693,-0.0057816395531803,-0.0018633813354517,1046.162617151777,-3.792572691288824e-05,-1.6084473457638533e-06,0.0023489071756645,0.0018542937998886,0.0007950605130157,4.421413473505556e-05,161.4138526508022,-0.0023588110834256,0.0013876415180337,-0.000577341349293
1042.9468601181236,0.0,0.0,-0.0005770247885546,185.1469610446291,0.0060492539685361,18.801019688900936,4630.811083085577,1.1094787446967065,0.3315645167263208,56.76588484316622,6.618623204763029,-2.634946660202308e-05,1.533179394731037e-05,6.283183682060829,-90.54887882259712,56.766353722741066,0.0060440757170359,-0.0335785864217191,-184.5293116173897,57.14433328079322,0.0,-4853.154462218315,-160.76766321929654,-90.61475223326788,-0.0047365432736174,57.14384531324104,-0.0057687430465248,-0.0018638403633672,1042.8763384969652,-3.777324258461546e-05,-1.6251187572466908e-06,0.0023492242811745,0.0018547316128612,0.0007996669552338,4.4224919692145664e-05,161.4310736183718,-0.002359181731721,0.0013866147631894,-0.0005769321429067
