RL,az,y,FL,signal,sideslipFL,FR,rollrate,sideslipRL,signal,slip1,steeringangel,slip,longslipFR,brake,pitch,RR,ay,pitchrate,longslipFL,gas,sideslipRR,FyFR,sideslipFR,yaw,vx,longslipRR,FyRL,vy,FxFL,FxFR,FyRR,x,FxRR,ax,yawrate,FxRL,longslipRL,roll,FyFL
29.77193758812108,-1.3207366935868828e-06,-4854.479548161753,29.740196215389503,0.0,0.0024162319874725,29.740249161037188,1.937323433153317e-08,0.0019828650994617,-1.9594610645693349,5.030092519273797e-08,0.0,5.030092519273797e-08,-0.0004725272917321,0.0,-0.000653584746737,29.771941807397884,7.003614656142612e-06,6.771756335137334e-06,-0.000472527840426,0.0945988465210158,-0.0019829776229705,199.4550485515605,-0.0024163728271906,-0.0341402878260487,9.848697701184124,0.0005922343884935,-165.44785395836809,5.091014828496375e-07,-77.96484999392969,-77.96248758306201,165.45338266795227,4668.894887093038,98.78599306667157,0.0031140460927794,7.103615721408664e-07,98.78405988489132,0.0005922090269297,-1.0416781896431893e-06,-199.44918674559813
29.7720287549375,-1.3124378551743663e-06,-4854.482909883577,29.74029024295227,0.0,0.0024162155714804,29.740342918683243,2.9487881283741867e-08,0.0019828676539992,-1.946561978757804,5.0332180929272986e-08,0.0,5.0332180929272986e-08,-0.0004725155950041,0.0,-0.0006535172579112,29.772032974205985,7.921149381346107e-06,6.730206032159119e-06,-0.000472536108051,0.0945970215895808,-0.0019829798534134,199.4554722359662,-0.0024163896173977,-0.0341402807177544,9.848728756004416,0.0005921428206819,-165.4479335508943,5.09425507696919e-07,-77.96517754847869,-77.96170584445238,165.45346530831395,4668.993316871491,98.77059237701312,0.003094936333698,7.120475066008341e-07,98.76865040114778,0.0005921172964884,-1.0414639858477733e-06,-199.4490850538525
29.772119409565377,-1.3041569823181517e-06,-4854.486271615233,29.740385192628445,0.0,0.0024162031939457,29.740434601974336,1.5328744886606525e-07,0.0019828744212776,-1.931911118554382,5.090125804377809e-08,0.0,5.090125804377809e-08,-0.000472524200545,0.0,-0.0006534501831862,29.772123534243445,9.02184112906067e-06,6.688910355395488e-06,-0.000472524093522,0.0945952078585654,-0.001982977841734,199.4569472818732,-0.0024164023682876,-0.0341402735219715,9.848759620252135,0.0005920519548069,-165.4481334493135,5.151834701974888e-07,-77.96486213150958,-77.96156981734596,165.45342664798116,4669.091746959284,98.75532030847178,0.0030759437576415,7.279928647454157e-07,98.75330136040216,0.000592025988678,-1.0406123267928504e-06,-199.447930062018
29.77220955955429,-1.2958787738525663e-06,-4854.489633356606,29.74047834568005,0.0,0.0024162470823401,29.7405269365448,3.523810014715079e-07,0.0019828852688828,-1.9155216687443497,5.1267781805838326e-08,0.0,5.1267781805838326e-08,-0.0004725217392267,0.0,-0.0006533835200282,29.772213486825237,6.700318787426565e-06,6.647867092925708e-06,-0.0004725231667659,0.0945934052596795,-0.0019829717205416,199.4562447254225,-0.0024163588505517,-0.0341402661329895,9.848790295095997,0.0005919612393798,-165.44863729090184,5.189654860332502e-07,-77.96429679958202,-77.9616864473651,165.45308306038277,4669.1901773545205,98.74009807373682,0.0030570676959262,7.469679372764377e-07,98.73809039705203,0.0005919356481033,-1.0379901110529595e-06,-199.4489508204816
29.772299152613247,-1.2877277131622087e-06,-4854.492995107773,29.740570379401188,0.0,0.0024162780911989,29.74061925208797,5.062195015919843e-07,0.0019828934320001,-1.8974083787262812,4.895187585253951e-08,0.0,4.895187585253951e-08,-0.0004725217349159,0.0,-0.0006533172659194,29.772302891069693,3.1620945353818305e-06,6.607075341387748e-06,-0.0004725198042634,0.0945916137213625,-0.0019829682548358,199.45422461069668,-0.0024163282087576,-0.0341402586205564,9.848820781699544,0.000591871090263,-165.4492363197722,4.961785532685998e-07,-77.96371202113018,-77.96182527387862,165.4526433034606,4669.288608055309,98.72496068412208,0.0030383077486749,7.519098798863457e-07,98.7229813362958,0.0005918458519037,-1.0335509350772635e-06,-199.4512871803442
29.772388180685468,-1.2797669154967744e-06,-4854.496356868958,29.740661593800013,0.0,0.0024162814531791,29.74071125564121,5.691665894436453e-07,0.0019828962364751,-1.8775875492385825,4.3948891809605156e-08,0.0,4.3948891809605156e-08,-0.0004725212668103,0.0,-0.0006532514183444,29.77239176182485,1.0547433684340028e-06,6.566535180912668e-06,-0.0004725169260606,0.094589833171119,-0.0019829701189325,199.4529187204121,-0.0024163252106799,-0.0341402511495302,9.848851081221106,0.0005917814657757,-165.44963076840892,4.467669085047865e-07,-77.96342038796473,-77.96167370376966,165.4524071434042,4669.387039059763,98.70990845291806,0.0030196632419961,7.413552801954444e-07,98.70797268649991,0.0005917566347164,-1.0280664939622735e-06,-199.45290728045745
29.772476636377643,-1.2719345265657794e-06,-4854.499718640281,29.74075216749025,0.0,0.0024162699021749,29.740802775568472,5.53966406784035e-07,0.0019828946879763,-1.8560770176899315,3.8061712769601074e-08,0.0,3.8061712769601074e-08,-0.0004725192480413,0.0,-0.0006531859747887,29.772480113231737,1.019359860796726e-06,6.52624621344384e-06,-0.0004725156191088,0.0945880635412356,-0.0019829763073262,199.45287839483865,-0.0024163371231751,-0.0341402438299339,9.848881194810945,0.0005916923895284,-165.44969735823744,3.885777065406221e-07,-77.96324232553438,-77.96141131075443,165.45249786076664,4669.485470366015,98.6949469495645,0.003001133245408,7.239694642084442e-07,98.69305770885732,0.0005916679660366,-1.022404761462388e-06,-199.4532598014201
29.7725645148118,-1.2641458537536246e-06,-4854.50308042168,29.74084223354037,0.0,0.0024162553253674,29.74089368571732,4.900982295828798e-07,0.0019828909661379,-1.8328961421067949,3.3011786713687954e-08,0.0,3.3011786713687954e-08,-0.0004725170987817,0.0,-0.0006531209327473,29.77256795686945,2.393520771984164e-06,6.486207038076065e-06,-0.0004725144631768,0.0945863047683084,-0.0019829846405549,199.4536678605399,-0.002416352059503,-0.0341402366833827,9.848911123610057,0.0005916039168666,-165.44948769741126,3.3864604175807894e-07,-77.9630663403412,-77.96114954977007,165.45286385353123,4669.583901972212,98.6800797039194,0.0029827168582432,7.075292785224526e-07,98.678231737277,0.0005915797838481,-1.017186816988323e-06,-199.45278057813803
29.77265182119956,-1.2563507256683749e-06,-4854.506442212973,29.740931831708792,0.0,0.0024162429535655,29.740983953191314,4.025786504449371e-07,0.0019828869232844,-1.80806578371254,2.9682283309529822e-08,0.0,2.9682283309529822e-08,-0.0004725150939396,0.0,-0.0006530562897337,29.7726552941832,4.285237330109541e-06,6.44641551109296e-06,-0.0004725131830737,0.0945845567898044,-0.0019829932664727,199.45473802624792,-0.0024163647889578,-0.034140229679196,9.84894086875086,0.0005915160420069,-165.44912625897337,3.0570458144017405e-07,-77.9628944472167,-77.96088637708908,165.4533806569867,4669.682333876519,98.6653084043664,0.0029644132928981,6.952778258290412e-07,98.66349198058548,0.0005914920874389,-1.0127547396707473e-06,-199.45201875454296
29.77273856716865,-1.248532947225949e-06,-4854.5098040139255,29.7410209622484,0.0,0.0024162338409406,29.74107358454505,3.075785753767053e-07,0.0019828836598918,-1.7816082881537227,2.8234836492483393e-08,0.0,2.8234836492483393e-08,-0.0004725130983333,0.0,-0.0006529920432847,29.77274212015984,6.103984978585644e-06,6.4068691687486005e-06,-0.0004725119138414,0.0945828195418841,-0.0019830010847851,199.45576249693423,-0.0024163742573165,-0.0341402227733274,9.84897043135836,0.0005914287521866,-165.44873096620418,2.913474686569128e-07,-77.96272354218628,-77.96062488224233,165.4539303565979,4669.78076607711,98.6506340202507,0.002946221851244,6.873218529132116e-07,98.64883638424394,0.0005914048831341,-1.0092492586561684e-06,-199.45130075597956
29.77282476591732,-1.2406965550045845e-06,-4854.513165824309,29.741109619026744,0.0,0.0024162275688144,29.74116259267392,2.142957136989385e-07,0.0019828816396795,-1.753547465390519,2.8443760275348778e-08,0.0,2.8443760275348778e-08,-0.0004725111568703,0.0,-0.0006529281909622,29.772828428174844,7.5947709321862334e-06,6.367565533836564e-06,-0.0004725106104911,0.094581092959322,-0.0019830076319556,199.4566177604366,-0.0024163808831682,-0.0341402159280187,9.848999812550886,0.0005913420367223,-165.4483814796395,2.9334232685011765e-07,-77.9625455782259,-77.96037309679626,165.45443330013973,4669.879198572175,98.63605545457573,0.0029281418838678,6.826514657724953e-07,98.63426496348612,0.0005913181751641,-1.006689963779794e-06,-199.45075010837385
29.77291042926256,-1.2328538118463932e-06,-4854.516527643922,29.74119779180501,0.0,0.0024162235113115,29.74125099454093,1.2753766982305416e-07,0.0019828809304753,-1.7239085682693664,2.9944816419126794e-08,0.0,2.9944816419126794e-08,-0.0004725093076462,0.0,-0.0006528647303522,29.772914212944563,8.698873010006138e-06,6.328502273327899e-06,-0.0004725092348069,0.0945793769762234,-0.0019830128403394,199.457285652228,-0.0024163852923072,-0.0341402091163656,9.84902901344034,0.0005912558798913,-165.44811817894112,3.080912776237825e-07,-77.96236018319699,-77.96013137668507,165.45484911563665,4669.97763135991,98.62157048215823,0.0029101727554277,6.802146123221574e-07,98.61977885887036,0.0005912319727679,-1.0050304639484825e-06,-199.4503849824455
29.772995566356663,-1.2250184373309864e-06,-4854.519889472599,29.74128546876249,0.0,0.0024162211442184,29.74133880865212,4.9548937354212396e-08,0.0019828813982043,-1.6927182697971166,3.2363507424913234e-08,0.0,3.2363507424913234e-08,-0.0004725075364969,0.0,-0.0006528016590628,29.772999471810277,9.443108414384387e-06,6.289677258662558e-06,-0.0004725078008266,0.0945776715266223,-0.0019830168441922,199.4577872225987,-0.0024163880088885,-0.0341402023205567,9.849058035132272,0.000591170267696,-165.44795271521082,3.318978411850453e-07,-77.96216902047685,-77.95989804307433,165.4551661591119,4670.076064438522,98.60717703930996,0.0028923138277186,6.792348332981299e-07,98.60537904493955,0.0005911462834361,-1.004191557724269e-06,-199.45018433218576
29.773080183843973,-1.2172031085922831e-06,-4854.523251310208,29.741372639797845,0.0,0.0024162200443348,29.74142605175453,-1.8879130523591092e-08,0.0019828828286547,-1.6600046391370975,3.5368095413422266e-08,0.0,3.5368095413422266e-08,-0.0004725058281354,0.0,-0.0006527389747222,29.773084204581902,9.884938026304976e-06,6.25108857641761e-06,-0.0004725063237285,0.0945759765449303,-0.0019830198579038,199.4581534123786,-0.0024163894560749,-0.0341401955289837,9.849086878725826,0.0005910851906189,-165.44787958107025,3.614892252227281e-07,-77.96197317952084,-77.95967199160967,165.45538994460438,4670.174497806232,98.59287348834044,0.0028745644559989,6.792084447037209e-07,98.59106606828318,0.0005910611101776,-1.004080289914257e-06,-199.45011722157744
29.7731642866237,-1.2094185681077452e-06,-4854.526613156645,29.741459297351614,0.0,0.0024162198645428,29.741512738014247,-7.774735767880364e-08,0.0019828849951757,-1.6257971163488063,3.8686587632093054e-08,0.0,3.8686587632093054e-08,-0.0004725041720486,0.0,-0.0006526766749767,29.77316841277527,1.008814222965322e-05,6.212734513694166e-06,-0.0004725048139015,0.0945742919661226,-0.001983022108299,199.45841477790125,-0.0024163899809644,-0.0341401887339434,9.84911554531367,0.0005910006415047,-165.44788494522953,3.94182916718158e-07,-77.96177385836583,-77.95945200822206,165.45553430967533,4670.272931461264,98.57865854911644,0.0028569239910241,6.798253101324908e-07,98.57684011968684,0.0005909764536587,-1.004600570525453e-06,-199.4501531003477
29.77324787854589,-1.2016736318219318e-06,-4854.529975011832,29.74154543627725,0.0,0.0024162203265006,29.74159887914469,-1.2745564111960144e-07,0.0019828876919806,-1.590126485893815,4.2107777449816186e-08,0.0,4.2107777449816186e-08,-0.0004725025571803,0.0,-0.0006526147574887,29.773252098916632,1.011214402614635e-05,6.174613531603364e-06,-0.0004725032822846,0.094572617725723,-0.0019830238013346,199.45859820215907,-0.0024163898618922,-0.0341401819301082,9.84914403598196,0.0005909166144484,-165.4479523249677,4.278962914291712e-07,-77.96157231590165,-77.959236818787,165.45561574297258,4670.371365401858,98.56453123352937,0.0028393917791892,6.808987020485452e-07,98.5627011013772,0.0005908923133212,-1.0056587633962644e-06,-199.45026509294408
29.77333096288544,-1.1939750783795687e-06,-4854.533336875705,29.741631053627327,0.0,0.0024162212163794,29.74168448462053,-1.685774714811983e-07,0.0019828907472348,-1.553024848931836,4.5475159764439026e-08,0.0,4.5475159764439026e-08,-0.0004725009738154,0.0,-0.0006525532199351,29.773335266068763,1.0007705622636257e-05,6.136724233056574e-06,-0.0004725017384773,0.0945709537598823,-0.0019830251090111,199.45872586165743,-0.0024163893126917,-0.034140175113571,9.8491723518103,0.000590833104514,-165.44806577505508,4.61086240984117e-07,-77.96136959046956,-77.95902536927937,165.45565019535965,4670.469799626261,98.55049075153036,0.0028219671659087,6.823174405700478e-07,98.54864872404772,0.0005908086876844,-1.0071663265004515e-06,-199.4504310315116
29.77341354263248,-1.1863282290874549e-06,-4854.536698748215,29.741716148304533,0.0,0.002416222376619,29.74176956202672,-2.01740547110159e-07,0.0019828940251497,-1.5145255944318514,4.867797517190345e-08,0.0,4.867797517190345e-08,-0.0004724994147053,0.0,-0.0006524920600063,29.77341791754081,9.815742588819286e-06,6.099065331497666e-06,-0.0004725001896102,0.0945693000052373,-0.0019830261672797,199.45881515251764,-0.0024163884909357,-0.0341401682812734,9.849200493871756,0.0005907501073426,-165.4482114060144,4.926606724151506e-07,-77.96116648601127,-77.95881684013516,165.4556515616958,4670.568234132733,98.53653642263286,0.0028046494965001,6.840144262199067e-07,98.53468259561586,0.0005907255747307,-1.0090408223583378e-06,-199.4506335295819
29.773495620648763,-1.178736971267942e-06,-4854.5400606293215,29.741800720650566,0.0,0.0024162236947364,29.741854117469547,-2.275711050072153e-07,0.0019828974226753,-1.4746633691242883,5.1641784095095096e-08,0.0,5.1641784095095096e-08,-0.0004724978744612,0.0,-0.000652431275405,29.773500056731987,9.56781278944288e-06,6.061635621650707e-06,-0.0004724986409544,0.0945676563989357,-0.00198302707935,199.45887917957117,-0.0024163875091256,-0.0341401614306852,9.84922846323284,0.0005906676188787,-165.44837788656676,5.218854740179342e-07,-77.96096361079272,-77.95861060756431,165.45563117842454,4670.66666891954,98.5226676255915,0.0027874381175965,6.859461251625306e-07,98.5208022724506,0.0005906429721897,-1.0112061140673212e-06,-199.4508594927616
29.773577199740977,-1.171204223797278e-06,-4854.543422518992,29.7418847720788,0.0,0.0024162250920839,29.74193815594432,-2.46673196091531e-07,0.001982900864059,-1.4334740463213052,5.4319902338742155e-08,0.0,5.4319902338742155e-08,-0.0004724963491255,0.0,-0.0006523708638456,29.77358168705844,9.28745527334866e-06,6.024433955031999e-06,-0.0004724970963462,0.0945660228785991,-0.001983027921132,199.4589275187284,-0.0024163864459307,-0.0341401545596438,9.84925626095355,0.0005905856352545,-165.44855638941632,5.483000446869304e-07,-77.96076139791342,-77.95840622284513,165.45559787785095,4670.765103984962,98.50888377200376,0.0027703323782402,6.880798979044138e-07,98.50700728590388,0.0005905608776464,-1.0135922157508002e-06,-199.4510993561272
29.77365828269031,-1.163731883402779e-06,-4854.546784417193,29.741968304772115,0.0,0.0024162265143753,29.74202168163726,-2.596249891363101e-07,0.0019829042950774,-1.390994693633238,5.668627248819323e-08,0.0,5.668627248819323e-08,-0.0004724948359348,0.0,-0.0006523108230538,29.77366281192384,8.991792368229292e-06,5.98745921928438e-06,-0.0004724955584398,0.09456439938228,-0.0019830287470047,199.45896701862333,-0.0024163853556622,-0.0341401476662884,9.849283888087372,0.0005905041527496,-165.448740275463,5.716470121260925e-07,-77.96056013676254,-77.95820338146375,165.45555830396322,4670.863539327287,98.4951842920166,0.0027533316301317,6.90386906901357e-07,98.4932971565995,0.0005904792885869,-1.016135040656747e-06,-199.45134628243045
29.77373887226173,-1.1563213846443925e-06,-4854.550146323896,29.74205132144297,0.0,0.002416227924466,29.74210469816622,-2.6698198443348814e-07,0.0019829076778294,-1.347263539610216,5.872985901490789e-08,0.0,5.872985901490789e-08,-0.0004724933330234,0.0,-0.0006522511507665,29.773743434710383,8.693040013459905e-06,5.950710322099216e-06,-0.0004724940289809,0.0945627858484182,-0.0019830295950233,199.45900250697855,-0.00241638427549,-0.0341401407490426,9.849311345681333,0.0005904231677545,-165.4489246915797,5.918169972527351e-07,-77.96036000832717,-77.95800188695935,165.4555173146937,4670.961974944816,98.48156862732895,0.0027364352285545,6.928386962825347e-07,98.47967140112186,0.0005903982024303,-1.0187761564098807e-06,-199.4515954555536
29.773818971204367,-1.1489734489627935e-06,-4854.553508239075,29.742133825149395,0.0,0.0024162292971676,29.74218720876461,-2.692820373656867e-07,0.001982910986431,-1.3023199393391054,6.04504060182409e-08,0.0,6.04504060182409e-08,-0.0004724918392003,0.0,-0.000652191844731,29.77382355877834,8.399774811071927e-06,5.914186178709497e-06,-0.0004724925090452,0.0945611822158727,-0.0019830304912252,199.45903735332087,-0.0024163832306286,-0.0341401338066189,9.849338634776023,0.0005903426767606,-165.4491061762921,6.08806819410562e-07,-77.96016111357504,-77.9578016230936,165.45547837628203,4671.060410835859,98.46803622840562,0.0027196425322186,6.954059415443644e-07,98.46612953454624,0.0005903176165382,-1.0214625851943725e-06,-199.4518435176981
29.773898582249785,-1.1416884767569727e-06,-4854.556870162701,29.742215819168845,0.0,0.0024162306152192,29.7422692164076,-2.670494314827665e-07,0.0019829142036643,-1.2562043390265594,6.185530916796703e-08,0.0,6.185530916796703e-08,-0.000472490353718,0.0,-0.0006521329027059,29.773903187468257,8.117946082339825e-06,5.877885702147709e-06,-0.0004724909992695,0.0945595884239033,-0.0019830314529812,199.4590739028888,-0.0024163822383651,-0.0341401268380286,9.849365756405644,0.0005902626763504,-165.44928231707834,6.226886864285487e-07,-77.95996350683775,-77.95760252063053,165.4554439059916,4671.158846998739,98.45458655401646,0.0027029529034839,6.980583989175697e-07,98.45267107091972,0.0005902375282206,-1.0241466513584002e-06,-199.45208813540555
29.773977708110124,-1.1344664433631434e-06,-4854.560232094744,29.742297306893537,0.0,0.0024162318672627,29.74235072391744,-2.607973976642968e-07,0.0019829173184966,-1.2089582396001275,6.295735338429416e-08,0.0,6.295735338429416e-08,-0.0004724888761421,0.0,-0.0006520743224605,29.77398232410277,7.851603706122909e-06,5.841807795879136e-06,-0.000472489499971,0.0945580044121414,-0.0019830324914763,199.45911377660423,-0.0024163813100829,-0.0341401198425882,9.849392711598028,0.0005901831632018,-165.44945147471216,6.33587916804457e-07,-77.95976719642327,-77.9574045559419,165.45541554779962,4671.257283431785,98.44121907102873,0.0026863657088167,7.007653474209385e-07,98.43929552311586,0.0005901579347378,-1.0267858595983575e-06,-199.4523276994944
29.774056351477004,-1.1273069864229946e-06,-4854.56359403517,29.74237829177042,0.0,0.0024162330456093,29.742431734023352,-2.510295060953832e-07,0.00198292032426,-1.160624159360289,6.377307900239879e-08,0.0,6.377307900239879e-08,-0.0004724874062898,0.0,-0.0006520161017753,29.774060971988074,7.603460674597454e-06,5.80595134902977e-06,-0.0004724880112205,0.0945564301205826,-0.0019830336135307,199.45915809163435,-0.0024163804534958,-0.0341401128199218,9.849419501374683,0.0005901041340768,-165.44961257097123,6.416668534006284e-07,-77.95957217162419,-77.95720772510464,165.45539438470152,4671.355720133339,98.42793325436934,0.0026698803180547,7.034961636576559e-07,98.42600240255776,0.0005900788333006,-1.0293427937248238e-06,-199.4525611044888
29.774134515021792,-1.120209537356234e-06,-4854.566955983953,29.742458777255685,0.0,0.002416234145097,29.742512249407525,-2.3823918406395734e-07,0.0019829232173956,-1.1112455957168064,6.43216191596948e-08,0.0,6.43216191596948e-08,-0.0004724859440769,0.0,-0.0006519582384417,29.77413913441376,7.3752842573289074e-06,5.770315232516018e-06,-0.0004724865329914,0.0945548654895942,-0.0019830348228551,199.4592076211777,-0.0024163796737891,-0.034140105769956,9.84944612675085,0.0005900255858282,-165.44976493178697,6.471134176341587e-07,-77.95937840973403,-77.9570120358779,165.45538109557316,4671.454157101753,98.41472858744342,0.0026534961051305,7.062209561666239e-07,98.41279121875864,0.0005900002210702,-1.0317850185481752e-06,-199.4527875887628
29.774212201396683,-1.1131732256444626e-06,-4854.570317941056,29.74253876678679,0.0,0.0024162351623823,29.742592272733127,-2.229080400633366e-07,0.001982925996603,-1.060866986044006,6.46238660097334e-08,0.0,6.46238660097334e-08,-0.0004724844894962,0.0,-0.0006519007302629,29.77421681465197,7.168165766007152e-06,5.734898296889878e-06,-0.0004724850651783,0.0945533104599443,-0.0019830361209021,199.45926289778544,-0.0024163789743292,-0.0341400986929093,9.849472588735514,0.0005899475153907,-165.44990817555035,6.501329036369027e-07,-77.95918588012783,-77.95681750411676,165.45537606687424,4671.552594335388,98.4016045619846,0.0026372124477042,7.0891116818082e-07,98.3996614792983,0.0005899220951614,-1.0340849698878758e-06,-199.4530066312261
29.774289413236534,-1.1061969671384393e-06,-4854.573679906446,29.742618263764893,0.0,0.0024162360954684,29.74267180666226,-2.0550349039677505e-07,0.001982928662267,-1.0095336676901394,6.470185832397183e-08,0.0,6.470185832397183e-08,-0.0004724830425948,0.0,-0.0006518435750534,29.77429401595588,6.982701411930976e-06,5.699699371054092e-06,-0.0004724836076242,0.094551764972719,-0.0019830375074388,199.4593242800892,-0.0024163783571338,-0.0341400915892763,9.84949888833146,0.0005898699197824,-165.45004213539983,6.509419503068561e-07,-77.95899454879415,-77.95662414942072,165.4553794703654,4671.651031832616,98.38856067821573,0.0026210287271915,7.115400789137029e-07,98.38661268978576,0.0005898444526475,-1.0362198236938398e-06,-199.4532178845591
29.77436615316095,-1.0992795490341738e-06,-4854.577041880087,29.742697271544767,0.0,0.0024162369433947,29.74275085386617,-1.8647599449964288e-07,0.0019829312160742,-0.95729183717683,6.457831704659537e-08,0.0,6.457831704659537e-08,-0.000472481603458,0.0,-0.0006517867706397,29.774370741557675,6.819114227727495e-06,5.664717261725275e-06,-0.0004724821601333,0.0945502289693951,-0.0019830389809306,199.45939199675476,-0.0024163778231836,-0.0341400844598067,9.849525026535296,0.0005897927960953,-165.4501668058533,6.497639695431859e-07,-77.95880438145383,-77.9564319913588,165.4553913164798,4671.749469591819,98.3755964442761,0.0026049443288856,7.140832047371937e-07,98.37364435387626,0.0005897672905608,-1.038171339118573e-06,-199.45342113126168
29.77444242377668,-1.0924195273826202e-06,-4854.580403861938,29.74277579342941,0.0,0.0024162377060605,29.74282941703098,-1.6625613079680617e-07,0.0019829336607527,-0.9041885086253216,6.42762801221297e-08,0.0,6.42762801221297e-08,-0.0004724801721887,0.0,-0.0006517303148602,29.77444699466646,6.677332244506247e-06,5.6299507536387084e-06,-0.0004724807224908,0.0945487023918125,-0.0019830405388011,199.4594661747532,-0.0024163773725978,-0.0341400773054812,9.849551004337512,0.0005897161414946,-165.45028230633082,6.468255515480175e-07,-77.95861534655664,-77.95624104691177,165.4554114907957,4671.847907611388,98.36271137634286,0.002588958642006,7.165186115833518e-07,98.36075597366964,0.000589690605897,-1.0399256729172235e-06,-199.45361625535708
29.774518227680137,-1.0856154102987973e-06,-4854.583765851958,29.74285383266796,0.0,0.0024162383840957,29.74290749885975,-1.45251711665014e-07,0.0019829359998908,-0.8502714714469568,6.381880318993537e-08,0.0,6.381880318993537e-08,-0.0004724787488836,0.0,-0.0006516742055658,29.77452277846592,6.557044564991503e-06,5.595398610383929e-06,-0.0004724792944962,0.0945471851821533,-0.0019830421776138,199.45954685707065,-0.0024163770047638,-0.0341400701274847,9.849576822722492,0.0005896399532126,-165.45038885599342,6.423535182537703e-07,-77.95842741645593,-77.95605132965366,165.4554397791969,4671.946345889726,98.3499049977863,0.0025730710590575,7.188271467763024e-07,98.34794704977978,0.0005896143956237,-1.0414731647068506e-06,-199.45380322471388
29.774593567459803,-1.0788654503364044e-06,-4854.587127850105,29.74293139245585,0.0,0.0024162389788031,29.74298510207285,-1.2384507849223117e-07,0.0019829382378028,-0.7955892473358795,6.322870447995057e-08,0.0,6.322870447995057e-08,-0.0004724773336138,0.0,-0.0006516184406197,29.774598096112207,6.45773724566441e-06,5.561059575283566e-06,-0.0004724778759663,0.0945456772829751,-0.0019830438932057,199.4596340135417,-0.0024163767183947,-0.0341400629271776,9.849602482668573,0.0005895642285456,-165.4504867559236,6.365724097974297e-07,-77.95824056783223,-77.95586284842166,165.45547588568957,4672.044784425245,98.33717683935676,0.0025572809768389,7.209925968448641e-07,98.33521708191208,0.0005895386566787,-1.0428080942401435e-06,-199.4539820801656
29.774668445698595,-1.072168015723721e-06,-4854.590489856337,29.74300847593641,0.0,0.0024162394921245,29.74306222940642,-1.0239067370891353e-07,0.0019829403794219,-0.7401910466028631,6.252834085048894e-08,0.0,6.252834085048894e-08,-0.0004724759264377,0.0,-0.0006515630178977,29.774672950731723,6.37871959123481e-06,5.526932373219798e-06,-0.0004724764667369,0.0945441786371731,-0.0019830456807949,199.45972754787323,-0.0024163765115636,-0.0341400557060657,9.849627985148077,0.0005894889648431,-165.45057637585134,6.297022778879642e-07,-77.95805478109945,-77.9556756086382,165.45551944566927,4672.143223216365,98.3245264380684,0.0025415877956223,7.230017767986082e-07,98.32256556922692,0.0005894633859819,-1.0439284130494508e-06,-199.45415292852127
29.774742864976037,-1.0655211946582573e-06,-4854.593851870605,29.743085086203145,0.0,0.0024162399266111,29.743138883610275,-8.121298113089875e-08,0.001982942430208,-0.6841267238893007,6.173940712798313e-08,0.0,6.173940712798313e-08,-0.0004724745274002,0.0,-0.0006515079352888,29.77474734541914,6.319144539872977e-06,5.493015712162753e-06,-0.0004724750666578,0.0945426891879953,-0.0019830475350723,199.45982730238768,-0.0024163763817325,-0.0341400484657702,9.849653331127335,0.0005894141595046,-165.45065814359853,6.219567084363798e-07,-77.95787004006498,-77.9554896125476,165.45557003646957,4672.241662261518,98.31195333701908,0.002525990919245,7.248445552071047e-07,98.30999201068688,0.0005893885804374,-1.0448354537821425e-06,-199.4543159378117
29.774816827870158,-1.0589232247334777e-06,-4854.597213892863,29.74316122630288,0.0,0.0024162402853887,29.743215067445195,-6.06048826440462e-08,0.0019829443960602,-0.6274467333014065,6.088275509616512e-08,0.0,6.088275509616512e-08,-0.0004724731365454,0.0,-0.0006514531906946,29.774821283235813,6.278027125156286e-06,5.459308285566856e-06,-0.0004724736755749,0.0945412088790356,-0.0019830494502893,199.45993306218023,-0.0024163763257879,-0.0341400412079965,9.849678521566751,0.0005893398099778,-165.4507325359955,6.135410350468918e-07,-77.95768633145926,-77.9553048591612,165.45562718644214,4672.340101559146,98.2994570851705,0.0025104897556983,7.265138214255633e-07,98.297495905539,0.0005893142369381,-1.0455336212201634e-06,-199.4544713331262
29.774890336959256,-1.0523722351611415e-06,-4854.600575923061,29.743236899238106,0.0,0.0024162405721234,29.743290783680436,-4.0826455995609164e-08,0.001982946283233,-0.5702020830049249,5.997823092820374e-08,0.0,5.997823092820374e-08,-0.0004724717539233,0.0,-0.0006513987820301,29.774894767208124,6.254259292904787e-06,5.425808774268491e-06,-0.0004724722933346,0.0945397376542476,-0.0019830514203411,199.46004455923625,-0.0024163763400751,-0.0341400339345051,9.849703557420805,0.0005892659137465,-165.45080007055725,6.046507353813687e-07,-77.95750364587681,-77.95512134408749,165.45569038326613,4672.438541107701,98.28703723619226,0.0024950837163132,7.280053990791477e-07,98.28507675399844,0.0005892403523758,-1.0460300693022338e-06,-199.4546193925214
