signal,FyFL,pitch,longslipFR,ax,pitchrate,y,vy,ay,sideslipRR,slip,FxFR,FyRR,RL,longslipRR,longslipRL,gas,FxRR,vx,slip1,sideslipFR,brake,roll,FxRL,signal,longslipFL,yawrate,sideslipFL,steeringangel,RR,az,FyRL,sideslipRL,FxFL,FyFR,FL,yaw,x,rollrate,FR
0.0,-163.62152884532594,-0.0136286118949294,-0.0009313356872683,4.20322611296078,-5.130702120502201e-05,-4851.271880752022,0.0025016878353298,-0.0358371727752288,-0.0014691055055725,0.0002155941837143,-129.85467424708833,134.40535864556412,34.30633085755549,0.0202128840926172,0.0199041243015326,1.1381082973567216,3522.265384471184,11.134694237320767,0.0002155941837143,-0.0019701237169621,0.0,-0.0006176573509618,3520.229057191258,7.644572134823552,-0.0009227114746283,0.000377556214739,0.002269399143351,0.0,34.3206952379759,0.0175136372808733,-164.56063000573985,0.0017619356452178,-130.74257410886597,140.97239701020283,33.611546056288844,-0.0336083521887043,4574.856409291135,-0.0005683856932241,33.61298792501028
0.0,-160.4546430146534,-0.013637863225137,-0.0009308099454046,4.203481155037868,-0.0016208860361623,-4851.275608346666,0.0020997782992171,-0.035505767205346,-0.0014953972478223,0.0001787498604614,-129.66949813855655,137.0872556377635,34.436741811330315,0.0201811934655564,0.0198851569515016,1.1349528255306298,3522.0437359368198,11.176734108934918,0.0001787498604614,-0.0019200390633993,0.0,-0.000619050790151,3520.0792835663624,7.620609554172763,-0.0009224973503215,0.0004272160857499,0.0022275699918653,0.0,34.449407687666174,0.0202305849594986,-166.08437112899992,0.001772332317287,-130.55674771505193,137.06817557762122,33.740807029747494,-0.033604295137526,4574.967936158111,0.0002053744647786,33.74265378400345
0.0,-157.27876935796718,-0.0136620883200194,-0.0009303656865511,4.203613045339914,-0.0030577012743022,-4851.279353608286,0.0016975570155749,-0.0350216227441415,-0.0015186915437793,0.0001422604974276,-129.4733451820397,139.62262726014788,34.56720735981842,0.0201498641746975,0.019866278382588,1.1317978117896084,3521.7700055328387,11.218774627070248,0.0001422604974276,-0.0018748108702087,0.0,-0.0006129626548198,3519.8830817472567,7.595884918917044,-0.0009223846741807,0.0004667450323297,0.002186355933165,0.0,34.578253610463015,0.022411846807816,-167.17388977800417,0.0017785171346847,-130.34848919711254,133.47985891006147,33.86987369429443,-0.0335997972502309,4575.079883034251,0.0009304186873749,33.872069930224136
0.0,-154.19031668766337,-0.0136998564201073,-0.0009298600885261,4.204075937125503,-0.0043399630294679,-4851.283116453929,0.0013002381848647,-0.033613799374302,-0.0015395325096886,0.0001065767973984,-129.25274503126127,141.94503100560524,34.69768493394231,0.020117648602194,0.0198487139862922,1.1286413435294216,3521.5666498873584,11.260816754689388,0.0001065767973984,-0.0018373119912403,0.0,-0.0006000278598207,3519.7846106279408,7.570400701499316,-0.000922403631109,0.0004961021264801,0.0021497711076961,0.0,34.70721459925004,0.0207671949254242,-167.83529989561535,0.0017800361321154,-130.1005135763198,130.27990506628058,33.99875134399922,-0.0335949603426913,4575.192249953139,0.0015797060981965,34.001220262253824
0.0,-151.26440418424377,-0.0137495254916792,-0.0009294473603328,4.204792850005107,-0.0054549140671,-4851.286896761071,0.0009130113067646,-0.0320641731680201,-0.0015579963140325,7.213850812267208e-05,-129.00151138380085,144.05986854453448,34.82813056603163,0.0200841373360647,0.0198322884288674,1.1254797474494844,3521.4754993549004,11.302863095765726,7.213850812267208e-05,-0.0018083611247823,0.0,-0.0005809900254737,3519.769343547372,7.544159450320084,-0.0009226724499519,0.0005161502867616,0.0021156255885755,0.0,34.83620217300606,0.0185252989546646,-168.07779849607218,0.0017775918626675,-129.78458803026166,127.60663560829204,34.1273889148446,-0.0335898816944649,4575.305036971046,0.0021579825326821,34.13009515107209
0.0,-148.3879255004738,-0.013809428791382,-0.0009292081836682,4.205545213581727,-0.0064033993087992,-4851.290694369489,0.0005406648050375,-0.0301354373032614,-0.0015744898307251,3.934521131404548e-05,-128.74110733694133,145.98024908281323,34.958528377870444,0.0200496139309954,0.0198169531293526,1.1223134325939692,3521.407377492721,11.344915144201778,3.934521131404548e-05,-0.0017840583288137,0.0,-0.0005565799294946,3519.7891861840712,7.517163789482599,-0.0009230355631841,0.0005276902068266,0.0020810330075244,0.0,34.96517909552223,0.0158569361812799,-167.94157563619214,0.0017715777391235,-129.4671745003681,125.36689183884847,34.25577423909837,-0.0335846500301355,4575.418244165696,0.0026610317235441,34.25867285892352
0.0,-145.5315625841257,-0.0138779015996205,-0.0009289762908003,4.206292060047234,-0.007185633609694,-4851.2945090835,0.0001876068242782,-0.0278760555546076,-0.0015892349499556,8.556841324380913e-06,-128.48605646128016,147.72688924274,35.08887492636372,0.0200148093037716,0.0198029070321998,1.1191444607329446,3521.3338837233528,11.386973261179474,8.556841324380913e-06,-0.0017638793763417,0.0,-0.0005275668489216,3519.8168434807003,7.489416418530449,-0.0009235088779892,0.0005314348338692,0.0020467468251919,0.0,35.09414020737613,0.0126802592105191,-167.45771911538085,0.001762303679757,-129.15655947652152,123.4698565603668,34.38391117396934,-0.0335793463412595,4575.531871621852,0.0030860960871957,34.3869589443225
0.0,-142.7427159610913,-0.0139532930799762,-0.0009287504873754,4.206962338414365,-0.007804150959627,-4851.298340676215,-0.000142343174421,-0.0253536356621912,-0.0016022370880318,-1.992340768673153e-05,-128.24162119303287,149.3077666684893,35.21915812758456,0.0199815225323795,0.0197899546229236,1.1159747653702263,3521.1976591688394,11.429037122222612,6.2831653837719,-0.0017482819300064,0.0,-0.0004947366645029,3519.8157822965773,7.460920112177604,-0.0009239908655077,0.0005278470645231,0.0020138497795249,0.0,35.223134048662835,0.0091361245866821,-166.6577256456646,0.0017501434547765,-128.85494737756716,121.90049066231568,34.51181330018984,-0.0335740458693559,4575.6459194234285,0.0034323228857107,34.514960731340025
0.0,-140.0803668629696,-0.0140339932346021,-0.0009285531466413,4.207610550271425,-0.0082643185519987,-4851.302188894991,-0.0004459791948112,-0.022620882932586,-0.0016134264138566,-4.585044505011945e-05,-128.0109179464499,150.7190007786108,35.34940057098728,0.0199495252488915,0.0197788010746807,1.1128053126765909,3521.079532453025,11.471106279230575,6.283139456734536,-0.0017374540235823,0.0,-0.0004588753870275,3519.8163181316186,7.431677720030954,-0.0009244913435978,0.0005174625436533,0.0019830814794995,0.0,35.3521511839515,0.0053471370856207,-165.57641722912902,0.0017354987766438,-128.5657795616491,120.66899373425916,34.639491296598536,-0.0335688190794013,4575.760387648076,0.0037003490996522,34.64268937954536
0.0,-137.5870610250952,-0.0141184596806729,-0.0009283608085576,4.208197334679824,-0.0085738965871505,-4851.306053467337,-0.0007207319541367,-0.0197487756638693,-0.0016227194175808,-6.903807976603602e-05,-127.79364380556169,151.9516775457072,35.47959236011137,0.0199190877219006,0.019769114621864,1.1096361765099054,3520.950057377388,11.513180453600294,6.28311626909982,-0.0017312873562523,0.0,-0.0004207556604674,3519.811316543109,7.401692166305346,-0.000924998932957,0.0005007519042509,0.0019547648974691,0.0,35.48120400980906,0.001401486504068,-164.2516617763114,0.0017188007433316,-128.29076569024812,119.77729017719489,34.76695879249513,-0.0335637313810996,4575.875276369325,0.0038920419310914,34.77016046887204
0.0,-135.2870482895913,-0.0142052368935974,-0.0009281914870534,4.208715187532829,-0.0087422490323486,-4851.3099341067045,-0.0009646561963128,-0.0167910482059509,-0.0016300708115211,-8.935698766699926e-05,-127.5912459981365,152.9966238154477,35.60974147419397,0.0198905033047396,0.0197610718233045,1.106467830018464,3520.8045002582808,11.555259117350465,6.283095950191919,-0.0017294443333586,0.0,-0.0003811257834402,3519.7977693988955,7.3709664495311635,-0.0009255079792102,0.0004782904756929,0.0019290611980655,0.0,35.61030543747132,-0.0026663471503564,-162.72326633126733,0.0017004749974769,-128.03073309006797,119.21299229835998,34.89422899977073,-0.0335588429078652,4575.990585654664,0.0040102711225681,34.89738966441664
0.0,-133.19269119147307,-0.0142929698733908,-0.0009280842044487,4.209162436633253,-0.0087799401983291,-4851.3138305181365,-0.0011764304777873,-0.0138025418113534,-0.0016354820067886,-0.0001067335675558,-127.4045369336608,153.84774423104048,35.73985133118277,0.0198641175008745,0.019754698712358,1.1033005117423562,3520.650981994984,11.597341720921172,6.283078573612031,-0.0017315102140982,0.0,-0.0003407006110308,3519.7765494768137,7.339503642254479,-0.0009260118403502,0.0004507196529152,0.0019060259500624,0.0,35.739469141746824,-0.0068369999951431,-161.03119068440287,0.001680933439259,-127.78740691718224,118.95123314978612,35.02131622401668,-0.033554207703925,4576.106315564409,0.0040587503326657,35.02439346230705
0.0,-131.30935063387884,-0.0143804142974596,-0.0009279956196011,4.209539083429326,-0.0086984038389701,-4851.317742403725,-0.0013553276813074,-0.0108332093212629,-0.0016389974436797,-0.0001211463091617,-127.23409549925772,154.5031766950027,35.869925171555074,0.0198401970692495,0.0197500033593622,1.1001343505693484,3520.494429311148,11.639427706554637,6.283064160870424,-0.0017370338303549,0.0,-0.0003001537453826,3519.751492148201,7.3073068907298016,-0.0009265093495508,0.0004187349950009,0.0018856736238685,0.0,35.868704939775746,-0.0110992125119232,-159.21447138206298,0.0016605683182687,-127.56215955740456,118.96424197384977,35.148235564493376,-0.0335498730843281,4576.2224661515465,0.0040419304190357,35.15119266038564
0.0,-129.63776573737167,-0.0144664436640212,-0.0009279417100038,4.2098461115424985,-0.0085096700292266,-4851.32166946753,-0.0015011648021507,-0.0079261660563852,-0.0016406960133208,-0.0001326204512239,-127.08038918416936,154.96514715112502,35.99996596203392,0.0198189432325387,0.0197469753265247,1.0969694032758464,3520.339285997749,11.681516526613404,6.283052686728363,-0.0017455664616959,0.0,-0.0002601106335061,3519.7253839519867,7.274379414605454,-0.000927002909436,0.0003830804447363,0.0018679956491809,0.0,35.998019578527135,-0.0154429484044902,-157.31063961118147,0.0016397491584322,-127.3550611932664,119.22190476829876,35.27500278713576,-0.0335458791195408,4576.339037461717,0.0039649066862795,35.277807170494846
0.0,-128.17429956551948,-0.014550053949191,-0.0009279211051252,4.21008353992504,-0.0082261316562521,-4851.325611419935,-0.001614251843013,-0.0051196273382005,-0.0016406821629693,-0.0001412226549934,-126.94332192750971,155.2393921918424,36.12997596389692,0.0198005094084774,0.0197455753466995,1.093805702326657,3520.1895384758027,11.72360764110148,6.283044084524593,-0.0017566591094306,0.0,-0.0002211427205006,3519.7003425531498,7.240724506601607,-0.0009275315420458,0.0003445296483246,0.0018529648824836,0.0,36.1274176085847,-0.0198579471717004,-155.35533672083253,0.0016188213168747,-127.16883054428482,119.69291759822616,35.401632933735044,-0.0335422582798944,4576.456029533323,0.0038333156131977,35.40425828725837
0.0,-126.91613434704786,-0.0146303660960919,-0.0009278985022966,4.21025416711936,-0.007860342704688,-4851.329567981473,-0.0016953586319001,-0.0024433833653147,-0.0016390793431325,-0.0001470573109156,-126.82054294640592,155.3345390596326,36.2599569557295,0.0197849976524459,0.0197457430798789,1.0906432886038462,3520.048629794447,11.765700508789584,6.283038249868671,-0.0017699915982521,0.0,-0.0001837624970605,3519.678270794378,7.206345532181018,-0.0009280626579224,0.0003038689044941,0.001840412954813,0.0,36.25690136596125,-0.0243325722766652,-153.38201026042296,0.0015981042890459,-127.00476143668078,120.34824955335392,35.52814617466557,-0.0335390352092944,4576.573442397553,0.0036532839148537,35.53056658584776
0.0,-125.8594091375204,-0.0147066266360214,-0.0009279864804633,4.210359931794788,-0.0074248398384323,-4851.333538886222,-0.0017456578254296,6.303918950177623e-05,-0.0016360139564582,-0.000150260896311,-126.71783347649632,155.26101731538415,36.38991063029181,0.0197724566685517,0.0197474021673236,1.0874821630477185,3519.9195417393657,11.807794611467802,6.283035046283275,-0.0017849246737473,0.0,-0.0001484174542123,3519.6606003497886,7.171245929212478,-0.0009284977214465,0.000261896221547,0.0018304969590843,0.0,36.38647085665097,-0.0288524801650559,-151.42221420480584,0.0015779013700528,-126.85759206498015,121.15830110507298,35.65456197001568,-0.0335362265795324,4576.691276078588,0.0034315442950161,35.65675069121898
0.0,-125.01039628082182,-0.0147782065894745,-0.0009280684699424,4.2104040761011285,-0.0069319766532308,-4851.337523884964,-0.0017667640938917,0.0023664150017431,-0.0016316454630621,-0.000151004482032,-126.63049530789196,155.03141153066562,36.51983804066828,0.0197628864304876,0.0197504623359194,1.08432232188304,3519.804399531899,11.849889447464102,6.283034302697554,-0.0018009948801234,0.0,-0.0001154899708923,3519.649000439691,7.135429207627037,-0.0009289484149395,0.0002192750510072,0.0018231954191236,0.0,36.51612449040278,-0.0334018454612573,-149.50458309377737,0.0015584642122796,-126.73109818839096,122.0822418552708,35.780888979932875,-0.0335338417566281,4576.809530593824,0.0031743136394936,35.782840341199744
0.0,-124.35611682778828,-0.0148445988036959,-0.0009281932668467,4.210390077933785,-0.0063937749646966,-4851.341522748528,-0.0017606388238563,0.0044558031912855,-0.0016261525741613,-0.0001494851926326,-126.55839174832616,154.66125934101518,36.649739645071335,0.0197562493205439,0.0197548134636952,1.0811637477579377,3519.705314235031,11.891984538186794,6.283035821986954,-0.001818060328086,0.0,-8.530132597341845e-05,3519.644483252604,7.098898949067004,-0.0009293628057767,0.0001766262023035,0.001818169339627,0.0,36.64585922596248,-0.0379629433084258,-147.65345956165177,0.0015400021816525,-126.6245425402512,123.09822931258826,35.90714670073049,-0.0335318838074057,4576.928205954136,0.0028877476466095,35.908853565595145
0.0,-123.88205272875156,-0.0149054138983458,-0.0009283484182829,4.210321886501442,-0.0058217934393595,-4851.345535269307,-0.0017294118715917,0.0063234768575362,-0.0016197050653723,-0.00014591077027,-126.50004466184986,154.167179984354,36.77961574131201,0.0197524676006214,0.0197603340032562,1.0780064108648288,3519.623914041842,11.93407943175406,6.2830393964093165,-0.0018357960170329,0.0,-5.810977969355432e-05,3519.647880025731,7.0616588065277925,-0.0009297512872291,0.0001345748536969,0.001815272438835,0.0,36.77567034510607,-0.0425163371437775,-145.8902703424455,0.0015227068004962,-126.53809574363724,124.1862341319185,36.0333517392108,-0.0335303495732397,4577.047302164234,0.0025782556637342,36.03480998299087
0.0,-123.5777020108414,-0.0149603749889988,-0.0009285331312803,4.210203794514759,-0.0052270128732844,-4851.349561262047,-0.0016753782202394,0.0079596271357651,-0.0016124655975043,-0.0001404989867072,-126.45526037917496,153.56583408789018,36.90946643827392,0.0197514267262596,0.019766894003451,1.0748502708334036,3519.5614085213847,11.97617370569803,6.283044808192879,-0.0018538385449453,0.0,-3.410899711562716e-05,3519.6597831016966,7.023712503992625,-0.000930111576676,9.371634545988332e-05,0.0018144110346747,0.0,36.90555171267378,-0.0470411288574478,-144.23413729187067,0.0015067468301074,-126.4703227746254,125.3228948244094,36.15951990945268,-0.0335292297594706,4577.166819223077,0.0022522988895168,36.160728388869785
0.0,-123.43377385471868,-0.0150093113577331,-0.000928747372185,4.21004032144829,-0.004619738623669,-4851.353600564728,-0.0016010024118082,0.0093556479360455,-0.0016045937435573,-0.0001334777516142,-126.4231950426094,152.87379390884766,37.03929168999369,0.0197529789361549,0.0197743579004451,1.0716952779158742,3519.5185645938564,12.01826696932384,6.283051829427972,-0.0018718652435507,0.0,-1.3428806272808132e-05,3519.680585146131,6.985063836060132,-0.0009304406951304,5.458189520666706e-05,0.0018154692603404,0.0,37.03549598512922,-0.0515152060833665,-142.70164329610998,0.0014922617755734,-126.42020187926386,126.48466477754864,36.28566593415174,-0.0335285094563893,4577.286757124298,0.0019161709362676,36.28662667956128
0.0,-123.43915853726828,-0.0150521539780089,-0.0009290098193091,4.209853771554299,-0.0040105447370221,-4851.357653039252,-0.0015088350923159,0.0104729633976495,-0.0015963289095688,-0.0001250780443129,-126.40408870638451,152.1093655658547,37.16908973584288,0.0197569469684895,0.0197831387133456,1.0685414162266331,3519.4954448688177,12.060358839784342,6.283060229135273,-0.0018896541425165,0.0,3.856373255944419e-06,3519.719930259356,6.945716667564901,-0.0009307699421951,1.7629897695286955e-05,0.0018182405734837,0.0,37.16549542061105,-0.0563327463314374,-141.30830978603265,0.0014794675645183,-126.38832087666852,127.6509535628885,36.41180371983418,-0.0335281688410055,4577.407115856606,0.0015736430894811,36.41252199738371
0.0,-123.57161969056202,-0.0150889508637546,-0.0009292927900133,4.209590666426199,-0.0034109707393823,-4851.36171857004,-0.0014012633239012,0.0114423016772492,-0.0015881429286056,-0.0001155139550695,-126.39788077094542,151.3078870133212,37.298848727374335,0.0197631726631952,0.0197940508914929,1.0653887358201657,3519.498745757888,12.102448912622346,6.2830697932245165,-0.0019071730643846,0.0,1.767483882124161e-05,3519.766959205826,6.90567493319099,-0.0009310544416528,-1.6729470714993387e-05,0.0018223111187939,0.0,37.29554492877992,-0.0609751242267055,-140.07457833055523,0.0014685605637469,-126.37461100456012,128.81172707810256,36.53795353469517,-0.0335281838532013,4577.527895404067,0.0012245327944468,36.5384355521822
0.0,-123.81748508944092,-0.0151198382100862,-0.0009295988167656,4.209314338543679,-0.0028283202414799,-4851.365797063188,-0.0012807505726898,0.0122912499374945,-0.0015800812919752,-0.000105002244117,-126.39944602021248,150.4931954457238,37.428608998785045,0.0197712942920426,0.0198058986787595,1.0622374059106412,3519.4989815282183,12.144536702979485,6.283080304935469,-0.0019240852282618,0.0,2.8003229919388012e-05,3519.794426563285,6.864942637078471,-0.0009313112517756,-4.813241579628805e-05,0.0018277018346501,0.0,37.42562326555297,-0.0658730060085932,-138.9876154856531,0.0014590753998907,-126.37269190114658,129.95222760695745,36.66412346710439,-0.033528526360658,4577.649095745943,0.0008771636748733,36.6643801780253
0.0,-124.17806939483242,-0.0151450455096904,-0.0009299796870004,4.208942929267721,-0.0022738419991384,-4851.369888447187,-0.0011500093824312,0.0127471703923627,-0.0015726010143695,-9.377505787712028e-05,-126.41638485247742,149.6883067119278,37.55837504453479,0.0197837202760794,0.0198180602971071,1.059087623126429,3519.54639430279,12.186621675506418,6.283091532121709,-0.0019397667073145,0.0,3.494533552679946e-05,3519.8426940932786,6.823523852423009,-0.0009315800703807,-7.647294209576824e-05,0.0018346300933963,0.0,37.55571161791981,-0.0707428278768678,-138.05490475566702,0.0014514832824539,-126.38939768972745,131.0438366646743,36.79032809951833,-0.0335291660734646,4577.770716855466,0.0005477884780402,36.79037381404932
0.0,-124.6532658366494,-0.0151648898615282,-0.0009303165298241,4.208546233660685,-0.0017529659457188,-4851.373992674654,-0.0010117867944052,0.0129785852259313,-0.0015650035738046,-8.20621300015123e-05,-126.43539171695213,148.88389716403697,37.68811389016773,0.0197987376959882,0.0198297354529993,1.0559389466324418,3519.569825600443,12.22870359598535,6.283103245049585,-0.0019541324731013,0.0,3.871418227852853e-05,3519.8979179747453,6.781422721068559,-0.0009317860092693,-0.0001018246989675,0.0018429092491378,0.0,37.68583942254397,-0.0753046822072543,-137.30493944418856,0.0014459191558114,-126.41418017767788,132.06051055523332,36.91657995301773,-0.0335300727304398,4577.892758702374,0.0002404630717076,36.91643037125349
0.0,-125.22835303175803,-0.0151797275630159,-0.0009306751916901,4.208143446305234,-0.0012693725819886,-4851.378109722514,-0.000868979150491,0.0129529753052087,-0.0015570480353538,-7.010208442730862e-05,-126.46181758658209,148.05172505979613,37.81781981344401,0.0198150428663823,0.0198410204587819,1.0527913853670112,3519.617867406528,12.270782143828033,6.283115205095159,-0.0019672124233116,0.0,3.953964698234342e-05,3519.9567700695925,6.738643453093165,-0.0009319528616219,-0.0001240079297986,0.0018522860679137,0.0,37.816016627812665,-0.0795829819032439,-136.74362662721643,0.001442298616449,-126.44694911463328,132.9973048168477,37.042881767393375,-0.033531215716771,4578.015221252569,-4.288041940405105e-05,37.04255363757156
0.0,-125.88765608018193,-0.0151899493788534,-0.0009310368472091,4.207768511288692,-0.0008261758490771,-4851.382239593146,-0.000724521527641,0.0126842820208601,-0.001548986201633,-5.8133113295649216e-05,-126.49342475456316,147.1958871493007,37.947486289393375,0.0198318647405233,0.0198518317463498,1.04964419120574,3519.714154010392,12.3128574430442,6.283127174066291,-0.0019789958620783,0.0,3.7674449942133e-05,3520.0441694876777,6.695190326387982,-0.0009320915853692,-0.0001427255967274,0.0018625414430606,0.0,37.94620978437288,-0.0835195329354296,-136.3663510604081,0.0014404981706352,-126.48705028586176,133.8515467919271,37.169236904452006,-0.0335325617190353,4578.138104470392,-0.0002999662276603,37.16875153051891
0.0,-126.6151207228364,-0.0151959711732774,-0.0009313879586429,4.20742070203081,-0.0004253592470818,-4851.386382312944,-0.0005811327291016,0.0122099665959859,-0.0015411432243834,-4.637220612470408e-05,-126.52889466917306,146.3407702914753,38.07710829144471,0.019848667539252,0.0198620138497143,1.04649677486098,3519.8492309037865,12.354929788992122,6.283138934973461,-0.0019895068093528,0.0,3.3390603916199964e-05,3520.1570767527537,6.651067686229465,-0.0009321991338325,-0.0001577466645307,0.0018734595302127,0.0,38.07638290122162,-0.0870576430003211,-136.16158136526462,0.001440343315352,-126.53303024246834,134.62278297429367,37.2956486865433,-0.0335340746983373,4578.261408322063,-0.0005291950410645,37.29502949399421
0.0,-127.39537344747488,-0.0151982222836743,-0.0009317226799295,4.207090507807014,-6.777220598493458e-05,-4851.390537928954,-0.0004411851672931,0.01157022034517,-0.0015337709501287,-3.5005044805602514e-05,-126.56660937083625,145.5136667832994,38.2066824076143,0.0198651243618033,0.0198714086193576,1.0433490246376582,3520.007498086192,12.39699940607557,6.28315030213478,-0.0019987872080915,0.0,2.697209625041346e-05,3520.2838608588204,6.606279944844865,-0.000932275312315,-0.0001689838305526,0.0018848483425127,0.0,38.20651207118261,-0.0901609279300902,-136.11359742528666,0.0014416413888703,-126.58344759507884,135.31242491219356,37.42211889171704,-0.0335357170879377,4578.385132775889,-0.0007296757229281,37.421389640984906
0.0,-128.21461985624197,-0.0151971352072336,-0.0009320343212939,4.206770363014906,0.0002466726446322,-4851.39470650499,-0.0003066816911336,0.0108005988045025,-0.0015270279346964,-2.4184766660448343e-05,-126.6053483628582,144.73631316261228,38.33620771323844,0.0198810072187546,0.0198799089611003,1.0402010727437732,3520.1762178890936,12.439066412756311,6.283161122412926,-0.0020068814145359,0.0,1.8708681303077076e-05,3520.415114775818,6.5608315809709925,-0.0009323208016075,-0.0001764893647229,0.0018965453027911,0.0,38.33658334995894,-0.0928116363906717,-136.2050625666995,0.0014442025389877,-126.63684849792348,135.9227994551467,37.54864767766422,-0.0335374512323485,4578.509277801358,-0.0009010670164413,37.54783168371052
0.0,-129.06066026327483,-0.0151931373987183,-0.0009323197386927,4.206456238765036,0.0005187924960094,-4851.398888118023,-0.0001792838299513,0.0099310431543943,-0.0015210006321949,-1.4034878478725876e-05,-126.6443180379552,144.02321086236984,38.46568528702036,0.0198961386256115,0.0198874555211814,1.037053087252367,3520.347382086727,12.481130856043032,6.283171272301107,-0.0020138399655306,0.0,8.891048867363755e-06,3520.5447689506414,6.514727139406368,-0.0009323363975193,-0.0001804246215961,0.0019084076205897,0.0,38.466589131018594,-0.0950052946034551,-136.41858368893998,0.0014478463274118,-126.69198240412972,136.45678277040045,37.67523387309184,-0.0335392406262095,4578.633843368339,-0.0010434665864691,37.6743534795424
0.0,-129.92252334552947,-0.0151866449123121,-0.00093257668633,4.206146461733646,0.0007499703534356,-4851.403082855082,-6.034922325735175e-05,0.0089869572527054,-0.0015157287532569,-4.652837379424581e-06,-126.68289774487194,143.38286484206066,38.59511751314763,0.0199103729049518,0.0198940215874005,1.0339051922669784,3520.5161496592445,12.523192746238395,6.283180654342207,-0.002019723624844,0.0,-2.1932323777175623e-06,3520.669145598029,6.467971230556721,-0.0009323238087666,-0.0001810274228457,0.0019203048287659,0.0,38.59652544525952,-0.0967464224858032,-136.73732279581154,0.0014524015836207,-126.74781366161068,136.917848776525,37.80187526202736,-0.0335410508242286,4578.758829446655,-0.0011573565719119,37.800951640073954
0.0,-130.79015269583917,-0.0151780574512349,-0.0009328035276731,4.205840592575562,0.0009420313959872,-4851.4072908106245,4.903836996761866e-05,0.007990739272398,-0.001511223695266,3.887040027183967e-06,-126.7206124682843,142.8195848014938,38.72450766987003,0.0199235897432149,0.0198996048970952,1.0307574602904062,3520.679463313671,12.565252078160944,3.887040027183967e-06,-0.0020246038002239,0.0,-1.4263385805167851e-05,3520.786098765357,6.420568529973978,-0.0009322851927222,-0.0001785847176661,0.0019321160408343,0.0,38.72639041719675,-0.0980457945261667,-137.1451160430409,0.0014577049244691,-126.8034648613979,137.31015874407584,37.92856885880839,-0.0335428500488378,4578.884236005919,-0.0012435734394912,37.927621871603776
0.0,-131.65426896337257,-0.0151677544950204,-0.0009329992070092,4.2055384760304975,0.0010971461824303,-4851.411512084213,0.0001480477190511,0.0069627441052247,-0.0015074794295472,1.1531423201838826e-05,-126.75708230857772,142.33493079840056,38.85385958098542,0.0199356928122815,0.0199042210374196,1.0276099261487657,3520.8352443477665,12.607308842135591,1.1531423201838826e-05,-0.0020285604591596,0.0,-2.7048816309178377e-05,3520.894359018861,6.372523777888692,-0.0009322229459709,-0.0001734126332014,0.0019437298959695,0.0,38.85618354308168,-0.0989189865572428,-137.62645414069135,0.0014636001139584,-126.858196215506,137.6385237012941,38.05531111593288,-0.0335446095660487,4579.010063015519,-0.0013032793031084,38.054359195405176
0.0,-132.50635129481742,-0.0151560923229188,-0.0009331628302273,4.205238742181456,0.0012177449780939,-4851.415746778451,0.0002360837855813,0.0059216825648395,-0.0015044783025242,1.824626224624289e-05,-126.79197535063965,141.92865044992251,38.983177354789376,0.0199466098979813,0.0199078995992903,1.0244626233390164,3520.9819918131475,12.64936301663966,1.824626224624289e-05,-0.0020316790130374,0.0,-4.0292179762330455e-05,3520.993193386329,6.323841778736038,-0.0009321393812704,-0.0001658427101986,0.0019550452359784,0.0,38.98590537110602,-0.099384081934851,-138.1664837627752,0.0014699384531933,-126.91135922550272,137.9082589421873,38.18209806206551,-0.033546303897266,4579.136310444614,-0.0013379268156629,38.18115809859144
0.0,-133.33867328786758,-0.0151434017713183,-0.0009332945689147,4.204943571091266,0.0013064580544073,-4851.419994997088,0.0003127729258071,0.0048847029790012,-0.0015021939631824,2.4015246370399735e-05,-126.82508030771145,141.59922443520432,39.11246521363618,0.0199562907946622,0.0199106800298371,1.021315554469728,3521.118484843735,12.691414587047344,2.4015246370399735e-05,-0.0020340477402064,0.0,-5.375206424957247e-05,3521.082112867681,6.274527400675359,-0.0009320374975063,-0.0001562123743422,0.0019659721292978,0.0,39.11555735063944,-0.0994642545778573,-138.75105990830554,0.0014765796470667,-126.96246054337232,138.12500498335464,38.30892543395814,-0.0335479109182081,4579.262978262111,-0.0013492176446058,38.30801267620501
0.0,-134.14904619808237,-0.0151299831485984,-0.0009333702175965,4.204645358770175,0.0013670522783697,-4851.424256843301,0.0003779572527109,0.0038472366232896,-0.0015006558586667,2.8838996497919995e-05,-126.85446532705616,141.34590177168678,39.24172639096005,0.0199647112607609,0.0199126486495856,1.0181686789756923,3521.243436247171,12.733463564330783,2.8838996497919995e-05,-0.0020358688022325,0.0,-6.721292406071786e-05,3521.163994872408,6.22458557510337,-0.0009319422362715,-0.0001449200515598,0.0019767232934514,0.0,39.245142299896514,-0.0993582936506407,-139.36493880514888,0.0014833246506488,-127.01074523907576,138.2968084609277,38.435789953471314,-0.0335494120921723,4579.390066436956,-0.0013412965701439,38.43491608146323
