longslipRL,signal,x,vy,FL,y,sideslipFL,FxFR,steeringangel,longslipFL,az,FyFR,yawrate,sideslipFR,FR,signal,longslipFR,yaw,sideslipRR,rollrate,FyFL,sideslipRL,FxRR,ay,FyRR,FxRL,slip1,longslipRR,slip,FyRL,ax,roll,pitchrate,FxFL,vx,RR,gas,pitch,RL,brake
0.010484939294116,0.0,4564.076182799573,-0.0033267382613315,1.8136946341454048,-4850.899097617607,-0.006627264143487,-98.83735613870682,0.0,-0.000690987302314,0.0266301720588572,-611.8204585141627,3.214275707727739e-05,0.0066426823747565,1.8155047944614424,1.6268310095787477,-0.000691215338488,-0.0342879485689839,-0.0072450052229411,0.0063721800183341,604.8728425570615,0.0072590032952505,1954.4356140209752,-0.0093547248786202,874.7804536958396,1954.12669723018,0.0,0.0104864059264413,0.0,-880.6987233233489,2.343324953510864,-0.0001519153088935,-0.0174359710703311,-98.68307046553792,0.5962951271161103,2.010528681123045,0.0992708162839715,-0.0084824548285025,2.0190623728475816,0.0
0.0101203010403149,0.0,4564.082267799917,-0.003384135668253,1.8758324373825304,-4850.899339992029,-0.004977040323346,-98.34131206551322,0.0,-0.0006805765260186,0.0233696366688564,-481.7744197036185,2.9294953950390355e-05,0.0049229476952484,1.8776731320954687,1.682941969615793,-0.0006802285892354,-0.0342876427456023,-0.005539708893742,0.0064489176932931,479.6506078754945,0.0055173216236237,1882.9646182117676,-0.0030650571524643,690.6999477760218,1882.8856709900776,0.0,0.0101063036953612,0.0,-692.19521555849,2.252718886267784,-8.767033024499424e-05,-0.0126815735224923,-98.07766198717977,0.6192909201121494,2.064819731239026,0.1001054287981388,-0.0086303508790045,2.073987728615778,0.0
0.0097942498139362,0.0,4564.088577701788,-0.0033807677006187,1.9359189986482013,-4850.899590317356,-0.0035043202144008,-97.95045682741258,0.0,-0.0006711808449264,0.020722974062708,-362.3417298002766,2.6739286578303462e-05,0.0033916089772213,1.9377581512305355,1.734846451188034,-0.000670322477857,-0.034287364222534,-0.0040559088195417,0.0064073982651327,364.7878959933409,0.0039953745076657,1816.853373332732,0.0028536448833914,528.870318999442,1817.000041938913,0.0,0.0097662636028264,0.0,-526.2437420325545,2.168707381651904,-2.331566481976614e-05,-0.0083143684419936,-97.5842461691866,0.6414101855968268,2.1187912964512106,0.100842253170105,-0.0087328233016173,2.128355004221849,0.0
0.0095053102013789,0.0,4564.095104128402,-0.0033207528089545,1.9941626525100749,-4850.899847720557,-0.0022011716953202,-97.64827372106726,0.0,-0.000663176799943,0.0182774574495608,-253.91107958939213,2.4494348668869906e-05,0.0020419032551448,1.995970807091644,1.7824147201228708,-0.0006618911675887,-0.0342871092816392,-0.0027759648802448,0.0062568216487801,260.53602545490537,0.0026769689786233,1755.769287293028,0.0083201457556149,388.25922584162464,1756.1298070092016,0.0,0.009464645999487,0.0,-381.8044131474531,2.0909274267238165,4.001620374013048e-05,-0.0043405874894,-97.19023822401522,0.6627181958702497,2.172271766042165,0.1014711351616988,-0.0087937869270886,2.182010073258936,0.0
0.0092482547860207,0.0,4564.101839335607,-0.0032076161868358,2.0507738324255183,-4850.90011139233,-0.0010759392171433,-97.44355546258588,0.0,-0.0006569583944936,0.011412128890479,-156.21338430642552,2.2996150322077443e-05,0.0008460671207885,2.052517494426312,1.8255278805210424,-0.0006552575987229,-0.0342868749267518,-0.0017058375245836,0.0059726205360582,167.24645468375732,0.0015744590731043,1699.431564342598,0.0132358784733589,267.9455702049068,1700.3861390065442,0.0,0.0091905036173534,0.0,-258.13800144223904,2.0193271471444256,0.000101165278619,-0.0007736486726843,-96.90767865620693,0.6832768007652186,2.225000162484097,0.101991493982333,-0.0088172235286719,2.234479399884528,0.0
0.0090188598383952,0.0,4564.1087761675,-0.0030359561281203,2.105950903160072,-4850.900380534027,-9.842798522838904e-05,-97.2719465170442,0.0,-0.0006514085615194,0.0032596493386041,-68.5226921535058,2.891342298821088e-05,-0.0001874165755724,2.107613794818575,1.8640781719344528,-0.000649909272058,-0.0342866185249407,-0.0008562885127878,0.0055590228118423,85.16900748365877,0.0006601994171295,1647.2153136092984,0.0205057855405093,168.62678398013722,1648.2189676950684,0.0,0.0089468100765488,0.0,-154.97403083307685,1.952545135295614,0.0001586706620482,0.0023783044932536,-96.63476479455149,0.7031400225568724,2.276947879383397,0.1024136430715999,-0.0088072815647104,2.285609502279649,0.0
0.0088061946337324,0.0,4564.1159079746685,-0.0028069759945392,2.159853078411384,-4850.900654317776,0.0007815304827403,-97.11086446819408,0.0,-0.0006465605504488,-0.0047785974336007,7.184501110353753,3.047663809134685e-05,-0.0010327626563222,2.161433250140306,1.8979692387111724,-0.0006445275625632,-0.0342863070054784,-0.000178356087302,0.0051075941752941,11.583789498737117,-7.283534469011283e-05,1598.7999123218158,0.025284271771654,88.80525831360995,1599.7199931196465,0.0,0.0087225403765583,0.0,-70.18139298404685,1.8901640642204212,0.0002118151852,0.0051166212645403,-96.44002101896191,0.7223571868303186,2.327436667186637,0.1027470982469396,-0.0087681081841144,2.33583999933002,0.0
0.0086067635228982,0.0,4564.123228561608,-0.0025426838238342,2.212595791060876,-4850.900932073621,0.0015049334400856,-96.94340222109906,0.0,-0.0006423645332225,-0.0129550093303057,72.79797572690376,1.8158714739390385e-05,-0.0017788915280698,2.2140040144380984,1.927116370834386,-0.0006402576005457,-0.0342860644286189,0.0004100579875443,0.0045981366593756,-52.81071364222689,-0.000665755507766,1553.300910302488,0.0273876392074695,23.170693463511512,1554.3369470424857,0.0,0.0085160622842166,0.0,-1.9583394597918573,1.8317930616371405,0.0002601415538722,0.0074707524948129,-96.25000194877876,0.7409698681448792,2.3769606558185163,0.1030064648099898,-0.0087036886924632,2.3851858133674506,0.0
0.0084173893224939,0.0,4564.130732124243,-0.0022545161919673,2.264233028119915,-4850.901213326912,0.0021157168575109,-96.79076204870668,0.0,-0.000638143857156,-0.021747240571677,130.08489896218703,7.229747210326557e-06,-0.0024172936717192,2.265447887378456,1.9514467156533184,-0.0006363850492543,-0.0342859486081979,0.0008981125453402,0.0040378362918344,-107.75574345830913,-0.0011611178363503,1510.699523482985,0.0297510674890181,-31.35179398618377,1511.86748462152,0.0,0.0083226323524091,0.0,53.48364676648473,1.7771005755381148,0.0003030638554148,0.009469345334199,-96.04669845721558,0.7590176398808827,2.425637351022532,0.1031986646063107,-0.0086177113693861,2.4334733028202686,0.0
0.0082560658719394,0.0,4564.138413252548,-0.0019480465040674,2.314790483209423,-4850.901497679214,0.0026663799459697,-96.63640125245227,0.0,-0.0006350074936597,-0.0319773459485157,180.05257501779155,5.162286685927935e-06,-0.0029698137081615,2.315889902962936,1.9708994599769205,-0.0006332746016813,-0.0342858959280907,0.0012965171395541,0.003469649184944,-155.79740645549583,-0.0015507599589691,1472.5206215640494,0.0308613220817816,-76.11692136068253,1473.8137932983302,0.0,0.0081576655030771,0.0,98.11183046636064,1.728256366199428,0.0003403209130039,0.0111468243681123,-95.86469151076616,0.7765430395268437,2.4736718706860565,0.1033200664639687,-0.0085135326057314,2.4809230080522617,0.0
0.008091398998969,0.0,4564.1462670489,-0.0016371377909887,2.364419324039321,-4850.901784850816,0.0031448826064251,-96.42218068721463,0.0,-0.0006318542833416,-0.0415017475887025,222.3047472397334,8.878602474432741e-06,-0.0034103888479928,2.3654232732332807,1.985425982075177,-0.0006296191746368,-0.0342858234432444,0.0015909416625686,0.0028849777731842,-198.21184748818592,-0.0018564098061596,1436.6372433838137,0.0308253916684539,-111.55245817785293,1438.0348736472934,0.0,0.0079924024997432,0.0,133.21827819400633,1.6822172917771192,0.0003718328804905,0.0125269860694538,-95.70980619539525,0.7935984733338466,2.5206342308448813,0.1033485202132084,-0.0083942481909828,2.527086811742422,0.0
0.0079340306504905,0.0,4564.154288967643,-0.0013295300543704,2.413195437020383,-4850.902074696509,0.0035505494761498,-96.17976818446222,0.0,-0.0006285599400514,-0.0512215366621664,258.0787015960764,3.991585251331758e-06,-0.0037956217813321,2.4139916895534257,1.994989973208109,-0.0006264961621713,-0.0342857498323109,0.0017913825970543,0.0022653729805596,-235.4140835751242,-0.0020875808964155,1402.877146372496,0.0310756179809488,-137.62501313612964,1404.2921216643167,0.0,0.0078365558550609,0.0,160.5303497598347,1.6391165243765236,0.000397291349032,0.0136513215944907,-95.51798601102384,0.8102097948902004,2.5666331374276727,0.1033198791832043,-0.0082625947404668,2.5721520036491943,0.0
0.0077822246663362,0.0,4564.162474719872,-0.0010196246625567,2.4611004154828726,-4850.902367075239,0.0038573859308629,-95.95033984386048,0.0,-0.0006255712561977,-0.0597215007304737,288.81586274045424,-1.0547574251580475e-05,-0.0041181840132196,2.461627560413631,1.999567528378714,-0.0006236509027141,-0.0342857876292313,0.001936981996639,0.0016413715435054,-266.1560831670614,-0.0022254568204298,1370.839363717716,0.0311796748066124,-156.34033561287148,1372.244609362073,0.0,0.0076870125749202,0.0,179.96444794343162,1.5982805997825194,0.0004165069371284,0.0145470853011521,-95.28790393301496,0.8264017312608424,2.611593862259486,0.1032485474050466,-0.0081209775970031,2.6161727161566937,0.0
0.0076341705151099,0.0,4564.170820245341,-0.0007074974205067,2.508118428127084,-4850.902661815823,0.0041057850823544,-95.73075089080832,0.0,-0.000622583265242,-0.067251181310705,314.19684753258963,-2.2138208877413383e-05,-0.0043663059287941,2.508398912876702,1.9991472060830104,-0.0006208424963045,-0.0342859622332669,0.0020230798498751,0.0010282093795229,-291.01909846863214,-0.0022953165812572,1340.340239397809,0.0309851272573071,-169.14821376774913,1341.7332177023625,0.0,0.0075423037889341,0.0,192.05463632004572,1.5594963749672313,0.0004295374252463,0.0152417718037014,-95.03899458535244,0.8421962862664175,2.6555279210253486,0.1031432527105271,-0.0079715310758839,2.659159511489807,0.0
0.0074896027583171,0.0,4564.179321687814,-0.000399123291755,2.554259575820707,-4850.902958797878,0.0043114037755586,-95.50012592505954,0.0,-0.0006196901420825,-0.0737198478246843,334.5594921789475,-2.8413591433752e-05,-0.0045601788650598,2.554340767664543,1.9937300569078376,-0.0006180017663744,-0.0342862209217382,0.002049756013681,0.0004316022520595,-311.4640588436903,-0.0023164869938901,1311.2752573121547,0.030564041612748,-176.321826128051,1312.6394596289254,0.0,0.0074021020313207,0.0,198.44632445352036,1.5226156524646317,0.0004365210400692,0.0157608407025372,-94.79661220762746,0.8576132883092312,2.698476323165073,0.1030099003396168,-0.0078161232228693,2.701141184068187,0.0
0.007348460591952,0.0,4564.187975376819,-9.797225126749547e-05,2.599554026058628,-4850.903257953592,0.0044803208248441,-95.25591624978854,0.0,-0.0006168522102036,-0.0790132247703175,350.8994711459519,-3.2881883796851295e-05,-0.0047146360936393,2.599461894579265,1.9833296209049367,-0.0006152081621423,-0.0342865302824724,0.0020340268534987,-0.000139905865218,-328.4043418247202,-0.0022895164042168,1283.5319979104188,0.0297006153702503,-178.6916949791725,1284.8449164741248,0.0,0.0072661984320103,0.0,200.093984377393,1.4874785303521498,0.0004376700361058,0.0161264509861526,-94.56420241413146,0.8726708348432269,2.740469396853169,0.1028527373961743,-0.0076563857087248,2.7421686808652104,0.0
0.0072107037529831,0.0,4564.196777811879,0.0001917140840012,2.6440253665732567,-4850.90355925705,0.0046186641182704,-95.00608057768008,0.0,-0.0006140535116115,-0.0831004433563487,363.9882186228419,-3.6512238967898535e-05,-0.0048356746735857,2.6437732446365985,1.9679718937478736,-0.0006125819026939,-0.034286879880284,0.0019844727288025,-0.0006805042428669,-342.4824249408943,-0.0022214785248411,1257.007036782481,0.0282860358989673,-177.2851161860377,1258.2530276627454,0.0,0.007134392449751,0.0,197.5788595991181,1.4539433242490556,0.0004332705236304,0.0163579367991557,-94.33812747679336,0.8873855409066967,2.781538258785958,0.1026750503232339,-0.0074937447311228,2.78229571356132,0.0
0.0070761977761592,0.0,4564.205725648491,0.0004652201650098,2.687691211219085,-4850.903862735405,0.0047305576375167,-94.75236629282742,0.0,-0.0006113312567132,-0.0860101951120462,374.3637637814624,-3.9185201724924686e-05,-0.0049282497887398,2.6872932100310813,1.9476952617563903,-0.0006099848929967,-0.0342872603648557,0.0019048296808371,-0.0011856815737723,-354.1621295168057,-0.0021224960552801,1231.6077556877417,0.026516422139453,-172.75331790127458,1232.7737074834065,0.0,0.007006418224073,0.0,191.67041963969936,1.4218847661493452,0.0004236555301982,0.0164724153149571,-94.11690933946804,0.901772746193289,2.8217175926120674,0.1024794711416509,-0.0073294457696605,2.821570324308325,0.0
0.0069448684319822,0.0,4564.214815686314,0.0007193519341153,2.730568676780329,-4850.904168459756,0.0048195162852067,-94.49618442249772,0.0,-0.0006087000414101,-0.0878039602915825,382.4330837638258,-4.132128495753335e-05,-0.0049965421822412,2.730037403849122,1.9225504059506,-0.00060742350584,-0.034287664232622,0.0018016426169977,-0.0016498677334071,-363.7883703012653,-0.0019982046561838,1207.2499015594217,0.0244699937734552,-165.65304968750632,1208.3233257166903,0.0,0.0068820746103713,0.0,183.0565726055268,1.3911879192691747,0.0004092096503325,0.0164852076901843,-93.90247260817634,0.9158465941107308,2.861042074804505,0.1022683141187014,-0.0071645732659812,2.8600397120667127,0.0
0.0068166469994558,0.0,4564.2240448581,0.0009515642132526,2.7726740972343,-4850.9044765333565,0.0048884900529344,-94.23892086533424,0.0,-0.0006060867747468,-0.0885546040790256,388.5414760844306,-4.311290679402341e-05,-0.0050439905217608,2.7720211421789647,1.892600175374829,-0.000604904792714,-0.034288087683263,0.0016808033923985,-0.0020681957864866,-371.6356105135063,-0.0018533407426959,1183.8421545996794,0.0221499641229547,-156.55039666467988,1184.8110494179396,0.0,0.0067623131675327,0.0,172.25399622119318,1.3617328631686714,0.0003903707052239,0.016410091314375,-93.69179639347756,0.9296200641360904,2.8995596164153223,0.1020437822918418,-0.0070000671263234,2.897748439213225,0.0
0.0066815953080615,0.0,4564.233410203447,0.0011595791408998,2.814004841723356,-4850.904787087475,0.0049406955360068,-93.95084083392123,0.0,-0.0006031568877988,-0.088196115474272,392.9787309607304,-4.4278543040573255e-05,-0.0050740460137506,2.813244428609954,1.8579194300077384,-0.0006020849816528,-0.034288525789684,0.0015463536918802,-0.002437476187436,-377.94152224519775,-0.001693859490235,1160.0300751878024,0.0196414108160611,-145.91103685231158,1160.8874317787463,0.0,0.0066345513984054,0.0,159.75075622143177,1.3318491396377832,0.0003676163032538,0.0162625962058018,-93.4537178523511,0.943099828964072,2.9371271079448067,0.1018165375991941,-0.0068367258880175,2.934593216975123,0.0
