slip,longslipFL,FxRL,pitch,FyFR,FxFL,FxRR,RL,FyFL,FR,FxFR,ax,longslipRL,longslipRR,yaw,brake,x,y,yawrate,FyRL,steeringangel,longslipFR,roll,ay,vx,az,rollrate,sideslipRL,signal,sideslipFL,sideslipRR,slip1,signal,vy,FyRR,pitchrate,gas,FL,sideslipFR,RR
-0.0122274690804095,-0.0011895912659237,502.79217813530136,-0.0006891029094428,-2132.020374592997,-283.91342508961964,613.3269594295878,78.70604244301737,-4070.244648006751,76.97864215800814,-150.72832637688418,-0.0373377574654901,0.0024410013992001,0.0060838323755994,-0.020848672264453,0.0,5215.960696450687,-4870.813204514202,-0.3890021448171247,439.6833428692255,-1.4257468327876486,-0.0018211566901352,-0.0123526063065285,-3.7233617657508695,25.861214172253213,-0.4976350929010717,-0.7046260793591396,-0.0026928589265743,0.0,0.0291475509400734,-0.007134024552331,6.270957838099177,-1.4257468327876486,-0.3260657066841358,483.5137066887552,-0.0005435973819137,0.2563040204362561,79.10909417826456,0.0347425122733088,78.2060885812275
-0.0091416646321207,-0.0005316706305587,456.3410493735535,-0.000708381818902,-589.5406172815356,-123.03221383558602,566.109090287563,78.77369603951544,-925.2709591540006,77.09010131955709,-45.38509337154451,0.3326811094705383,0.0020768836463674,0.0065339984815622,-0.0248634213639926,0.0,5216.21919075128,-4870.821908729696,-0.4076293331880558,-61.78585801399464,-0.8841971197995204,-0.000363970438312,-0.0191846235036301,-1.5435295069198731,25.864015228989203,-0.536434156421702,-0.6580467959233223,0.0025576617496267,0.0,-0.0024029059186014,-0.0020334500573289,6.274043642547466,-0.8841971197995204,-0.2465200140501311,191.36523251226384,-0.0029732840939338,0.2462630794751273,79.25268213686446,-0.0001265627084124,78.16289417052542
-0.0051737837798963,-0.0002326162981044,415.0263244854559,-0.0007479910793839,809.675612577261,-53.6976567592088,517.0765525805574,78.83048696974302,1796.797265214224,77.07235879483002,-30.428132915952915,0.392347711764788,0.0018324391332261,0.0068670520786411,-0.0289193744234008,0.0,5216.477713179364,-4870.830731884668,-0.4003155793751467,-667.9862081070881,-0.3085859396810393,-0.0003998459586537,-0.025285438666898,0.4312429477774255,25.86855113075589,-0.3940648166421955,-0.5646099788487154,0.0081110390118939,0.0,-0.026728793098088,0.0035258368058519,6.27801152339969,-0.3085859396810393,-0.1434360468701729,-47.444103871020175,-0.0046489066431336,0.2393246754752805,79.2300038945753,-0.0300572184816046,78.1447050129273
-0.0007490892471544,4.0022350280473305e-05,399.06189096878745,-0.0008001093486602,1968.154913247056,-3.613476881167863,491.1953909125307,78.8729442509565,3843.8125988238457,77.04229087382261,-27.846506210538912,0.3022554901347009,0.0017625462760274,0.0071559874607101,-0.0327779204888816,0.0,5216.736275867515,-4870.839481703903,-0.3710615671334053,-1316.2930432818596,0.2790360453258335,-0.0005374285769457,-0.0302473077361716,1.8739133310805995,25.87248984970977,-0.1131831307231278,-0.4358360255511239,0.0135277037444269,0.0,-0.0496152717058821,0.0091075916314898,6.282436217932432,0.2790360453258335,-0.0279727859863659,-243.75233863085583,-0.0055600075387631,0.2375366640085141,79.09218415426973,-0.0580225325399445,78.15113241447418
0.0037255304196541,0.0005155003739052,411.4351032766578,-0.0008570048039868,2755.842784741965,34.10802798250542,493.4738487774906,78.8968451784163,5209.702917770051,77.00010267597287,-24.27232857761303,0.132389057649175,0.0018492024428471,0.0073675701170045,-0.0362455227715775,0.0,5216.994875242858,-4870.848018537548,-0.3247345937339067,-1935.0612014238045,0.856123723526396,-0.0006584654230904,-0.033787787481759,2.7373666715582203,25.874703070123587,0.2074492089328644,-0.2848672422071646,0.0184208666237581,0.0,-0.0734499636114349,0.0142838644993865,0.0037255304196541,0.856123723526396,0.0891315978970511,-424.6882815366439,-0.00566763670026,0.2396538966888017,78.86864616431527,-0.0854337999834956,78.17314416016076
0.0078830200560444,0.0012542921077096,444.6520812443271,-0.0009103537207246,3231.37951566445,64.21868988395079,516.5118993973111,78.89967139957338,5872.530146938171,76.94157145264336,-19.06091659193938,-0.0545033669114636,0.0020520326312997,0.0074261211973147,-0.0391819043937391,0.0,5217.253498610761,-4870.856260397383,-0.2668669138280711,-2461.9828758872254,1.4005024586946644,-0.0006448056545938,-0.0357620233941591,3.0367894109068203,25.874775825114817,0.4663439915262829,-0.1256539606718627,0.0224788530901456,0.0,-0.0989384209165041,0.0186786428188169,0.0078830200560444,1.4005024586946644,0.198175759106107,-614.132140878454,-0.0049544339149401,0.2440305729930816,78.57501508055957,-0.1126054808649429,78.19919028886368
0.0114525815747391,0.0021457606218391,498.4127201809252,-0.0009525156277614,3479.4041431925675,88.52567580297111,549.5882437606487,78.87446101490735,6019.075020482404,76.86272593750887,-12.982354008787118,-0.225354131026945,0.0023916426532826,0.0071880959772998,-0.0415000037415552,0.0,5217.512129196577,-4870.864179023057,-0.2024468199267562,-2850.0829218531608,1.891221136371982,-0.0004982552091713,-0.0361687580187857,2.952028901036007,25.87286457725022,0.650685923624521,0.0267310967900468,0.0255003625885985,0.0,-0.1252999542963742,0.0219799525850993,0.0114525815747391,1.891221136371982,0.2920247768286148,-827.0708561609224,-0.0035066477865651,0.2490840194916478,78.2218493199824,-0.1387292204810699,78.22292732146985
0.014289827638363,0.0029636428557993,553.235028482729,-0.0009780296854443,3664.473277272262,101.477027489201,581.5109409298038,78.81611991145972,5754.565618709306,76.76321870069417,-10.867346364874749,-0.3593755943826066,0.0027769204554878,0.0067198235930333,-0.0431551969953948,0.0,5217.770750546912,-4870.871781741705,-0.1351214033596368,-3058.155987390848,2.309360482254143,-0.0005102033930816,-0.0351424595719764,2.7521870747314567,25.869433542783888,0.6055169800835306,0.1619282037833708,0.0273490579433658,0.0,-0.1500126316588973,0.0239721781228094,0.014289827638363,2.309360482254143,0.3669100118539475,-1061.4156365464326,-0.0017476005863277,0.2536842408173316,77.83019358406061,-0.1617800389666991,78.24242404259185
0.016341285536764,0.0035024346049635,585.3390715731294,-0.0009855803291512,3841.997311788502,102.319950756467,601.7067480160766,78.74004476210716,5329.201117637756,76.65632375265945,-18.269747690176622,-0.4650471768419096,0.0030765053368073,0.0062457122243962,-0.0441351946895116,0.0,5218.029348829003,-4870.879093716329,-0.0677419979739754,-3076.598942214484,2.638765395284297,-0.0010047837865716,-0.0328660140548226,2.5645239558292614,25.86498862039169,0.5295887616336308,0.2790247651828231,0.0280176938392257,0.0,-0.1705459758905154,0.024696641107039,0.016341285536764,2.638765395284297,0.4214510919205795,-1258.2914086937628,3.2018831121138685e-05,0.2573059333862633,77.43080825409311,-0.1798321420561542,78.25786744535556
0.0176587513154789,0.0033408602361073,605.9665313394164,-0.0009760683407751,3982.5670943594296,88.87229003943088,608.292162257075,78.66462233564363,4981.589095620347,76.56805454513511,-40.097109585927086,-0.5530827151232577,0.0033494483164949,0.0057891516090471,-0.0444473558916611,0.0,5218.287912610727,-4870.886138233073,-0.0015902143959213,-2943.625796004145,2.8666728410887807,-0.0022487051189209,-0.0295031502820832,2.506047692666596,25.859783025562304,0.3899780973149649,0.3808500459348362,0.027660484469999,0.0,-0.1841335387270245,0.0243578376964903,0.0176587513154789,2.8666728410887807,0.4569910863346896,-1379.065673020635,0.0016825270419052,0.2601757051982814,77.05113651161379,-0.190897582650857,78.27105306650442
0.0183156441425578,0.0022441451926794,623.8637026613738,-0.0009510955275126,4114.634432118681,59.355716614612206,607.2703544480478,78.58588466873665,4671.369908959049,76.5322884515343,-79.27414041334315,-0.6126786429770139,0.0036219090259308,0.0052977765590871,-0.0441091330162694,0.0,5218.546432804213,-4870.892923993614,0.0624255037950606,-2699.0776806806443,2.984210763757838,-0.0042438156379211,-0.0252061278868339,2.5694685142575686,25.854107368462227,0.2348909812368451,0.4673865765819223,0.0264563153168551,0.0,-0.1890542685972268,0.023122611070661,0.0183156441425578,2.984210763757838,0.4754272248260917,-1432.697492101183,0.0031189934192018,0.262302233282369,76.7234821955515,-0.1936332495584245,78.29132230286139
0.0183871875632641,0.0003321831692456,638.744351589868,-0.0009137530538557,4303.473672356445,16.738127831389,602.0291904503166,78.50218279286301,4390.637522343877,76.58595350015547,-138.24947516294827,-0.651359620372604,0.0039031816963107,0.0047671331956286,-0.0431448576563838,0.0,5218.804903365966,-4870.899446401909,0.1238494496252761,-2376.677301014776,2.986748350525672,-0.0067074991881125,-0.0201261846700223,2.7590254160219354,25.84821761938872,0.0839416698788942,0.5390535137507311,0.0245384159730833,0.0,-0.184469632335373,0.0211188842089871,0.0183871875632641,2.986748350525672,0.4786950368990149,-1435.9927147881583,0.0041661485229889,0.263731428943209,76.47929236074428,-0.1872220616911721,78.32141046251279
0.0179518221730352,-0.0019761908095382,649.5424791109361,-0.0008688469186493,4571.0774498940045,-34.02761914034505,593.5047380877264,78.4145668298414,4128.367990979988,76.76865229333424,-217.7639209217597,-0.6699343482881303,0.0042059803065168,0.0042341714220207,-0.041580900995967,0.0,5219.063320801764,-4870.905687515671,0.1826275629615409,-2002.250805820091,2.8740836414138338,-0.0090034028490163,-0.0144068023820979,3.0764222099602545,25.842288240981677,-0.0544438625665192,0.5968462728867424,0.0220101146403008,0.0,-0.1701510591974643,0.0184514603025446,0.0179518221730352,2.8740836414138338,0.4688129124728658,-1389.0541640513345,0.0046632046201116,0.2646115423006876,76.34178429014713,-0.171348166510443,78.36105376318416
0.0170836655705481,-0.0040272336004005,655.0105582596979,-0.0008225865065223,4947.011357728747,-87.1085811348627,581.7103482581755,78.32644830570698,3886.314804511536,77.1165186834157,-312.5778838165334,-0.6664419105178017,0.0045574842210843,0.0037325098233273,-0.0394435624067248,0.0,5219.32168402415,-4870.9116166590165,0.2388301367617248,-1602.6685371180138,2.6504606999723657,-0.0102043766883643,-0.0081804014492356,3.5188006159335905,25.83650516747357,-0.1728733547914528,0.6419823386005196,0.0189590377866809,0.0,-0.1464851678240762,0.0152150146149167,0.0170836655705481,2.6504606999723657,0.4476865202353927,-1279.8000845629554,0.0044880774709644,0.2649681253248909,76.32281120499346,-0.1462147220216985,78.40891737973102
0.0158737731045878,-0.0050650396739331,654.7853322427414,-0.0007821827845264,5479.024013548914,-136.4160776162534,565.6748545762464,78.24216928415362,3659.647693982978,77.64771924686295,-408.8999500453658,-0.6288182639349058,0.005001648995274,0.0032778079060318,-0.036755122910091,0.0,5219.579994413785,-4870.917188372499,0.2931409028143386,-1203.2471960805076,2.324415114314798,-0.009408699256289,-0.0015616274708042,4.141415174795151,25.831022766254552,-0.2680301364421778,0.6767049497647288,0.0154737262479653,0.0,-0.1141130183326456,0.0115099085088348,0.0158737731045878,2.324415114314798,0.4176728557215589,-1094.441428426734,0.0035512726612532,0.2648674070888813,76.42195895985071,-0.1120824963621631,78.46427918587274
0.0143404532358819,-0.0043372670510061,646.1940965135193,-0.0007557621919115,5674.002701375024,-175.72392285429345,544.1501112491014,78.16593396489642,3195.362097767841,78.34337479449383,-481.44642821574826,-0.4788727201951313,0.0055539824879455,0.0028718023283466,-0.0335371204821423,0.0,5219.83825747108,-4870.922345759241,0.3445397345585633,-826.8171254467571,1.9084532280592152,-0.005879552413695,0.0053456235043804,4.5504256070257565,25.826465440249148,-0.3615069687402136,0.700065878523098,0.0115959627604877,0.0,-0.0749070495673127,0.007391574997304,0.0143404532358819,1.9084532280592152,0.3792134900247913,-821.9777123594346,0.0017685407176056,0.2635301051104565,76.62515291968094,-0.0704938918343341,78.52741163771378
0.0122539392098759,-0.0018079598265271,621.9119652264942,-0.0007512572438376,4010.170348124719,-150.8979969605184,512.4705796997282,78.10391557640612,2109.119673209784,78.9877927378786,-277.86805685927453,-0.0140950915049832,0.0061481758965911,0.0024891571574957,-0.0298507147466966,0.0,5220.09648952238,-4870.927067868412,0.3858276656557867,-488.9863220146319,1.4185769524886618,-0.0011386967719195,0.0123734113957458,3.666948629585357,25.824652562225623,-0.4983146082130293,0.699570996949724,0.0072196899258939,0.0,-0.0341803196187322,0.0027838477024981,0.0122539392098759,1.4185769524886618,0.3261925469370596,-447.5261513457025,-0.0006865588904485,0.2586126880712769,76.88084655700197,-0.0282648486159307,78.59601111401531
0.0091743725586461,-0.0003615075131763,574.199544031324,-0.0007716291953003,840.8214164837416,-44.85797959601924,465.8512098470746,78.06210160495637,558.5199623170021,79.12621438506507,-122.9440398732331,0.3485692464049895,0.0065954676472407,0.0021219129333888,-0.0258698205349954,0.0,5220.354728457368,-4870.931465375842,0.4040485088982167,-196.99652987738725,0.873672033566951,-0.0005311979470818,0.0191561098355805,1.4595803286797548,25.827646632767607,-0.5392739620789664,0.6531819268405036,0.0021482028913591,0.0,0.0008869711452374,-0.0024353351485582,0.0091743725586461,0.873672033566951,0.2469038723638303,49.80643319746665,-0.0030514265689044,0.2485106023210861,76.99153626616489,0.0032302913685816,78.66289929462167
0.0052114699993255,-0.0004017809358418,525.1976238101738,-0.0008116110559791,-1876.5113471143177,-30.16503487967062,424.7098378946176,78.04553880409276,-845.7480306273274,79.1030093304437,-53.06462726456467,0.4033392083518863,0.0069291497906077,0.0018767750573389,-0.0218521934058816,0.0,5220.6130029356245,-4870.935753841425,0.3962791064345743,42.46503068516377,0.2947830049691375,-0.0002318947491393,0.0252087844509154,-0.51892259712141,25.83231523082673,-0.3973169781298608,0.5598324159501669,-0.0033810720291768,0.0,0.0310472156721051,-0.0079572094355651,0.0052114699993255,0.2947830049691375,0.1440749581556433,651.5298517649969,-0.0046527585841711,0.2416443711945624,76.97350587010244,0.0276045196972383,78.7187886969216
0.000796021100556,-0.0005377198060126,499.94415467874376,-0.0008633644442107,-3906.631960348041,-27.336413423079588,409.3878141517913,78.05364507614021,-2000.762828023238,78.96424270488028,-2.7154675206547747,0.3089211709622552,0.0072215630217517,0.00180892995003,-0.018036288614727,0.0,5220.871314822812,-4870.94012622465,0.3666289164025204,239.7636864160308,-0.2956974600476866,4.890453387793676e-05,0.0301236598458761,-1.9541124667159495,25.83634444626956,-0.117435469170905,0.4312343732309317,-0.0089286147934051,0.0,0.0592772232828639,-0.0133395888125363,0.000796021100556,-0.2956974600476866,0.0289956987042219,1294.9860862088085,-0.0054903514007777,0.2399500257828564,76.94279891669676,0.0506572467638376,78.76044015411033
-0.0036605028807352,-0.0006429175887173,503.0329922316949,-0.0009191518477101,-5242.904251553588,-23.33012783359288,422.37448845110646,78.07690456901808,-2776.224477855209,78.7392889790239,35.18563563412084,0.1364920553750618,0.0074345520484903,0.001897731095126,-0.0146143716736531,0.0,5221.129653083919,-4870.944720816029,0.3200889508681354,421.5064889931451,-0.8748936575890361,0.0005434636580863,0.0336206771084104,-2.7958073606315814,25.838617818805226,0.2000011275379573,0.2807974743297468,-0.0140629714273076,0.0,0.0870001373871886,-0.018192802512256,6.279524804298851,-0.8748936575890361,-0.0874888908372938,1908.514777452061,-0.0055237333159799,0.2421505885491869,76.89926981561125,0.074763646973896,78.7835474753607
-0.0077900479504286,-0.0005986597830517,526.6445408128396,-0.0009706951989924,-5873.251127825035,-17.61125972427865,455.90386408824,78.10351866205224,-3235.7444404830494,78.44348716487909,65.69064172437146,-0.0506217468626339,0.0074895933780496,0.0021020618525132,-0.0117244786720077,0.0,5221.388000661255,-4870.949616694603,0.2622562770951729,610.9063965544178,-1.420333047544467,0.0013107419255879,0.0355593845942585,-3.070790220613727,25.838741723812863,0.4534570884247338,0.1226061642309218,-0.0184080469330191,0.0,0.1144948001533114,-0.0222055784905661,6.275395259229158,-1.420333047544467,-0.1956635212028709,2429.7320018822866,-0.0047481589034085,0.2465713414808439,76.83839804950405,0.1005796134198315,78.78563104666378
-0.011325289081461,-0.0004203518971639,560.105417991887,-0.0010104621847259,-6001.366949118006,-11.025604969616053,509.8796742118288,78.1273910465489,-3472.1599502328304,78.08732905024912,90.2523848780849,-0.2203979234257731,0.0072430150040062,0.0024413039782921,-0.0094511677565029,0.0,5221.646339379005,-4870.954838856681,0.1981022167702105,822.525129019777,-1.9108192086284244,0.0022242858754798,0.0359438001650027,-2.970435260471719,25.836895802479532,0.636613865767699,-0.0282578902457207,-0.0216550080697356,0.0,0.1408589957783568,-0.0251791137096496,6.271860018098125,-1.9108192086284244,-0.2884938384174546,2811.9453446345865,-0.0032459490007966,0.2516147693052369,76.75618171917331,0.1271846789774229,78.7595995559248
-0.0141271459410781,-0.00042072958813,591.8646923409676,-0.0010331740184897,-5722.5528897836775,-8.764012543629981,564.103558149552,78.14664612321052,-3651.535504989036,77.69284493018569,102.87548209906278,-0.3512963693157314,0.0067688750109864,0.0028230919938112,-0.0078371249577786,0.0,5221.904653350633,-4870.960377621664,0.1312163946599452,1053.0594174092685,-2.3272576085688974,0.0030487567783913,0.0349114482238585,-2.763955415235035,25.8335533456649,0.5876807015012728,-0.1617757562556288,-0.0235962807015077,0.0,0.1639965741858742,-0.026981942589722,6.269058161238508,-2.3272576085688974,-0.3623545042504514,3014.5640172911512,-0.0014542451393906,0.2561676330339269,76.65271033440628,0.151970054597929,78.70092943119523
-0.0161487129433327,-0.0009395994739017,611.6232464564162,-0.0010377091435319,-5307.974383472343,-16.513015183139636,595.623291060475,78.1617231281012,-3827.032391139818,77.29154280936784,102.9919344427887,-0.4570238506366479,0.0062873912256299,0.0031207031587594,-0.006893449550037,0.0,5222.162930223061,-4870.966206622242,0.064330601258659,1245.19929636648,-2.6534019444142696,0.0035637152880959,0.0326453133963996,-2.584427390214649,25.829207235884088,0.5136144555166686,-0.2773097415325713,-0.0242815939087906,0.0,0.1819353460250041,-0.0276140467569517,6.267036594236253,-2.6534019444142696,-0.416037458544034,3029.8326773889025,0.0003400416743922,0.2597496570672905,76.54211287821308,0.1723543230343368,78.62510508244618
-0.017443942181769,-0.0022430658220885,617.7923399997436,-0.0010250677811855,-4967.114276762311,-39.20142506750262,615.9132879208566,78.1749464650411,-3963.674368155344,76.91175261735269,88.39517153005988,-0.5441823940494122,0.005828444787248,0.0033915192288222,-0.006612715912185,0.0,5222.421159789797,-4870.972302732392,-0.0013314028426543,1361.4939328043336,-2.8764917700123465,0.0033427154297011,0.0293071885072749,-2.530339354345922,25.82409963842375,0.375970076752973,-0.3777846558917477,-0.0239162973920727,0.0,0.192697476919159,-0.0272314319649767,6.265741364997817,-2.8764917700123465,-0.4509406513351001,2896.284191639676,0.0019975183105741,0.262601567264829,76.45145520179862,0.1855780176644051,78.54998523895134
-0.0180848456779302,-0.0043164462291746,616.6097128213208,-0.0009969682027793,-4662.295853443493,-79.59440905245557,633.3919180316253,78.19549356998911,-4094.646704064656,76.58639445555545,57.53270305396033,-0.6030530923862751,0.0053395788262515,0.0036621899886156,-0.0069774506560692,0.0,5222.679333476786,-4870.9786572795,-0.0648580080957103,1410.754266296963,-2.98775624269747,0.0021651839675359,0.0250472843843861,-2.5964070325981856,25.818525246192674,0.224004656729526,-0.4631797249256494,-0.0226659723584071,0.0,0.1949733469754679,-0.0260118706535077,6.265100461501656,-2.98775624269747,-0.4689221473302828,2653.6469333467817,0.0034279989970213,0.2647111523468089,76.41544872840672,0.1899754393712245,78.47165495723173
-0.0181466994731078,-0.0068556036502998,611.4340300533718,-0.0009566169028567,-4388.273784387576,-140.12719213425774,648.0449784828268,78.22582527972388,-4285.136834173707,76.34720840053043,13.45937598497934,-0.6413278081605045,0.0048129654990408,0.0039417825448011,-0.0079635038128223,0.0,5222.937445078788,-4870.985274905902,-0.1258260962530135,1410.2520750738645,-2.982763934756807,0.0001717548100603,0.0200145697914911,-2.790168653324467,25.81273678602874,0.0766363966380474,-0.533947169051433,-0.0206573641733204,0.0,0.1879623210560422,-0.0240873326112684,6.265038607706479,-2.982763934756807,-0.4719173391471735,2334.954421085856,0.0044591535327294,0.2661292018621411,76.47167834079514,0.1847317537865789,78.38842908370401
-0.0177080176085791,-0.0091919274188388,602.9942059892646,-0.0009089013301283,-4132.425164512159,-221.47306036692268,658.6419733179141,78.26551177318045,-4555.051002513811,76.21751320941316,-38.73800443692586,-0.6593590541244727,0.0042830502626917,0.0042445511663591,-0.0095449490521623,0.0,5223.195490225035,-4870.992173813026,-0.1841979456200879,1359.3581099688176,-2.861604573228389,-0.0021889958254301,0.0143499378628408,-3.111781872797878,25.806906651736117,-0.0580860704261181,-0.5911090473222534,-0.0179947321618286,0.0,0.1713771337284589,-0.0215607919897798,6.265477289571007,-2.861604573228389,-0.4619448771999321,1964.9309803305755,0.004933462910472,0.2670039987758933,76.66038826908444,0.1696529103153292,78.30146119511636
-0.0168422179612882,-0.0103644959667452,591.3542453735836,-0.0008600836492848,-3898.718442465409,-318.0921571019401,664.0211581874996,78.313232695954,-4934.444309904766,76.2089213051548,-93.01566701191412,-0.6549420078889269,0.0037828605970894,0.0045970498911413,-0.0116960145561906,0.0,5223.453466311949,-4870.999385049757,-0.24005266524267,1246.609378642044,-2.6288950674214138,-0.0042325748751176,0.0081831674399434,-3.559388246387568,25.801225281012787,-0.1731593166439961,-0.6358783584728805,-0.0147713709656097,0.0,0.1454608485064564,-0.0185187549441125,6.266343089218298,-2.6288950674214138,-0.4408909262130456,1570.4446744677368,0.0047316855236748,0.2673495769221965,77.018040495068,0.1451730393777678,78.2141315457472
-0.0156399625965389,-0.0094519223808708,575.3381816833986,-0.0008174064251886,-3674.571689867854,-415.487979176074,663.657895180527,78.36836694369686,-5463.303966804105,76.32032766079257,-143.01385656101294,-0.6137442708850334,0.003328390229101,0.0050410447297528,-0.0143951121352152,0.0,5223.711372486723,-4871.006954621943,-0.2940807210626181,1058.614281029834,-2.2936090067980346,-0.0051817688867466,0.0016261796558909,-4.182570199903994,25.79585602963652,-0.2657449736569635,-0.670488350947551,-0.0110863044423937,0.0,0.1105105362066309,-0.0150488311471646,6.267545344583048,-2.2936090067980346,-0.4111001978680005,1176.359877700169,0.003764354049744,0.2672214942016137,77.56226151489787,0.1119780521208735,78.13061690244606
-0.0141122860647879,-0.005707835936759,553.7155175802416,-0.0007890636776255,-3187.616402378335,-486.78826533674834,654.7964511541029,78.43118245793335,-5616.770969022176,76.5368425361632,-182.2398722940886,-0.4551537292853734,0.0029212371498869,0.0055888041041895,-0.0176206113106414,0.0,5223.96921167137,-4871.014939321792,-0.3450892775894405,784.3872238216074,-1.8687356978627991,-0.0042728778564803,-0.0052182247834737,-4.560209790727358,25.79145987315002,-0.3576437013892141,-0.693661102301669,-0.0069901490012049,0.0,0.0681940870621973,-0.011188346422393,6.269073021114799,-1.8687356978627991,-0.3728225317976841,804.8961677942519,0.001942504948981,0.2657880217046393,78.2724496117689,0.0720701350785083,78.05510632172879
-0.0120060174816912,-0.0009995391447761,521.4994412562247,-0.0007830189018238,-2032.0210339865707,-258.2023196754664,629.5452395712413,78.49917448033786,-3812.646295650767,76.7978266005185,-146.77834330295698,0.0350450788148602,0.0025341981751944,0.0061640088066662,-0.021307461799889,0.0,5224.227000285786,-4871.023356259665,-0.3853039967576317,408.51496337343536,-1.3707814888506238,-0.0016107124417679,-0.0121760138633024,-3.5564257439956064,25.78998902414516,-0.4945820602148536,-0.691817533520858,-0.0023937804257176,0.0,0.0259098930668511,-0.006817457338133,6.271179289697895,-1.3707814888506238,-0.3193331721151882,470.7221998016318,-0.0005475584236837,0.2605167400926363,78.90443947576816,0.0311341917756729,77.993881568312
-0.0088820909027677,-0.0005064498180171,474.2896578747811,-0.0008020617219915,-437.58362398404506,-117.4050636228934,580.4837297199713,78.5647389660618,-618.2158771680414,76.89266072035787,-40.22290581720758,0.3753612966111078,0.0021649904001135,0.0065759124514797,-0.0252732305075665,0.0,5224.484783725605,-4871.032086078662,-0.4016744656139894,-89.92362112995264,-0.8191323431570886,-0.000328157882402,-0.0188677922385837,-1.2895661173999944,25.793351841686626,-0.5245020635991584,-0.642958918009242,0.0028150687955086,0.0,-0.0052891984101177,-0.0017475334493902,6.274303216276818,-0.8191323431570886,-0.2389575632833129,180.5456043829268,-0.0029177962372691,0.2502118027720532,79.02290093921255,-0.0037629755147137,77.95295995291004
-0.0048869911803308,-0.0002074601997948,434.08570173030415,-0.0008406665364534,987.582725231613,-46.8204964863813,531.7747894206337,78.61873618119103,2062.580970494411,76.86985694711511,-30.30862960067236,0.4136787263979952,0.0019257615978134,0.0068785064105341,-0.0292565233245447,0.0,5224.742600304086,-4871.040909771352,-0.3919926570102502,-689.6843134517192,-0.2353021213130433,-0.0004102658814421,-0.024805818964611,0.6850805995143938,25.798172908953635,-0.3719392186815065,-0.5474537979353198,0.0083033103042678,0.0,-0.0297178463984458,0.0037567065898987,6.278298315999256,-0.2353021213130433,-0.1353871617834139,-58.98365973077994,-0.0045124728535632,0.2436261827441099,78.98867623786099,-0.0337774905381847,77.93774478682764
-0.0004626249349058,9.478189327056292e-05,420.7135617204358,-0.0008910061352031,2139.935863722634,2.1947895969898603,507.8762698623513,78.6580909054223,4036.943377097432,76.83695554182422,-27.39167840750629,0.3071108799501393,0.0018678091176459,0.0071453873348829,-0.0330197900761098,0.0,5225.000460084654,-4871.049635046255,-0.3606137301315498,-1326.582303051616,0.3579044019406382,-0.0005502278550182,-0.0295885859444254,2.094521631531535,25.80221178998541,-0.0866388806311961,-0.4174917030261695,0.0136234695034024,0.0,-0.05307203164988,0.009246608925377,6.28272268224468,0.3579044019406382,-0.0201926234532869,-258.59011456138285,-0.0053477826142905,0.2422770628848847,78.8407529837276,-0.0619607037150298,77.94746488445044
0.0039713548182508,0.0006305078257076,435.3911337055554,-0.0009453370214943,2894.023469982485,39.31811256275694,512.2405041975743,78.67859702419338,5295.663199735111,76.79076680345533,-23.26262443397748,0.1278472395952897,0.0019651327067845,0.0073379785041181,-0.0363740785479006,0.0,5225.258357865606,-4871.0581262742135,-0.3127953189257641,-1929.0714299252209,0.937281307861274,-0.0006487129775182,-0.0329460880376081,2.884299512681128,25.804407835840934,0.2290524043691085,-0.2668682603909609,0.0183858314091212,0.0,-0.0776088502845668,0.014288447686691,0.0039713548182508,0.937281307861274,0.0955787512696789,-444.1976141277671,-0.0053758267913956,0.2447568776605136,78.60794444675032,-0.0897071711846876,77.97225547092576
0.0080469681965665,0.0014449337086009,469.9723326344623,-0.0009954221845407,3324.1083189794613,69.46441404340521,536.3231180876126,78.67813073390869,5850.690612975357,76.72656281827885,-17.25956690808325,-0.0635351230291488,0.0021793226158242,0.0073793198169077,-0.0391866738978785,0.0,5225.516279807129,-4871.0663088701085,-0.2542590220549273,-2435.2729661411167,1.4801294190664382,-0.0005859365938772,-0.0347505235938934,3.0983671571135893,25.804429604780022,0.4860529625254977,-0.1098046914335272,0.0222861778457156,0.0,-0.1038680655317224,0.0185109037869697,0.0080469681965665,1.4801294190664382,0.2022270391487884,-637.1963546230611,-0.0046123578123155,0.2493289865035284,78.30502890487668,-0.1172427955129653,78.00034532547345
0.0115083675842418,0.0023771499268932,524.2585087428919,-0.0010337818955907,3544.036749500367,93.31849413285566,569.648141271938,78.64890085423218,5937.121219397259,76.6404022243235,-10.611133225271685,-0.2304420743574801,0.0025232764090009,0.0071169985974831,-0.0413784756289032,0.0,5225.774208730112,-4871.074162027149,-0.1898812958368517,-2799.215329455155,1.9651467824629023,-0.0004057719963547,-0.0350195270687217,2.974915711886636,25.80250904584667,0.6546357312686533,0.0386788415689681,0.0251329719013382,0.0,-0.1306326478349097,0.0216155417923668,0.0115083675842418,1.9651467824629023,0.2930294743651629,-851.753500168404,-0.0031184141226977,0.2543865931325773,77.94277825719529,-0.1434715758886294,78.02620835673348
