FyRR,pitchrate,longslipRL,FR,signal,RR,sideslipFR,vx,pitch,FxFL,sideslipRL,FyFL,ax,sideslipFL,vy,slip1,FxFR,FyRL,FyFR,signal,ay,rollrate,x,steeringangel,longslipFL,az,sideslipRR,FxRL,brake,yaw,FxRR,yawrate,longslipRR,y,RL,FL,longslipFR,gas,slip,roll
112.74238747908416,-0.1171462773629276,0.8786562211087139,3.3547235308483856,0.0,18.705492852072528,0.023053528626015,1.0495618233276236,-0.01862560961658,-153.37881088325136,0.0254682549170718,1279.2982881262149,6.832382223094877,-0.0207131012781091,0.0025821035993091,0.0023758405933256,-148.96994011705965,-191.18392843796613,-1306.618897071151,0.3973386615901224,-0.0761060238781442,-0.0001144179520866,4564.107936648578,0.0,-0.0014326447547868,0.0718452674168124,-0.0172045519521326,5719.483429391247,0.0,-0.0342800346276401,5468.896036089715,-0.0011158311050817,1.3508290837858947,-4850.899050969583,13.266372032648682,3.361259500932815,-0.0015396792088383,2.2452620387163176,0.0023758405933256,-0.0023557019104782
95.51755487495409,-0.1114403494012588,0.941581052770407,3.55355343953342,0.0,19.495184903083743,0.0213199211424118,1.1183110398505829,-0.0197663471047965,-153.46193860377414,0.0239133184415487,1181.9446965276315,6.9237570952356,-0.0191835170803568,0.0018483597496606,0.001573779083717,-149.15512133010105,-168.81373832323433,-1208.8671223701313,0.4169197996921991,-0.0734598606414811,0.0024781299262013,4564.118809382738,0.0,-0.001428197697309,0.1248268563880497,-0.0141327191637139,5788.517740668569,0.0,-0.0342932896522442,5540.902198246998,-0.001499686781818,1.4922926588026824,-4850.899403022979,13.526697267175036,3.5611224770644854,-0.0015266804978239,2.2375638034590923,0.001573779083717,-0.0023425398664698
79.3096444232453,-0.1049832790363238,1.004884586415986,3.753428978643548,0.0,20.268252826867048,0.0196017300215475,1.1879404669063445,-0.0208458182936497,-153.5736483849419,0.022356400496077,1088.2961290836158,7.008187944497293,-0.0176974030727506,0.0011525144170597,0.0008977807781205,-149.41953445271125,-149.36318667865606,-1114.0211756034782,0.4364592461617386,-0.0712665518998528,0.0049756331749334,4564.130373913991,0.0,-0.0014251653264421,0.1746559173555689,-0.0112537687412027,5850.905354009897,0.0,-0.0343104428853746,5608.860966941083,-0.0018913417430894,1.6398444781828514,-4850.899786104494,13.779337185518193,3.762098180317296,-0.0015151504596342,2.229946354420446,0.0008977807781205,-0.0023039153909854
64.00972391665726,-0.0978672632839465,1.0687759819682234,3.95434757131866,0.0,21.02368548762061,0.0179069924403616,1.2583767778295358,-0.0218570188643115,-153.65604093636003,0.0207539110347554,998.3333858448318,7.084696974703982,-0.0162625649678119,0.0004865719267785,0.0003218497886309,-149.76098982283574,-135.19422279966693,-1022.1691620396756,0.4559550470703768,-0.0713797187858085,0.0072987160780731,4564.142638491855,0.0,-0.0014227919221732,0.2207986302123911,-0.0086227426317122,5905.952116757982,0.0,-0.0343314399402889,5671.959922549381,-0.0022649006380746,1.7931559120082463,-4850.900200196111,14.028598268762106,3.9640915713713194,-0.0015054634380894,2.222443510223153,0.0003218497886309,-0.0022411995358418
49.83236239239535,-0.0901853444908628,1.1335462423772438,4.156305195764278,0.0,21.760698390723963,0.016241073478863,1.3295377437893283,-0.0227938683276022,-153.7057543705919,0.0190606633580344,912.781441531102,7.152616597774962,-0.0148865019330522,-0.00016357809478,6.283005576397814,-150.17319888544077,-124.26408683190364,-932.9391907648252,0.4754052528542691,-0.0706793167684955,0.0093726138915981,4564.155610568409,0.0,-0.0014212495306605,0.2621027777625054,-0.0062929799599189,5953.344233031669,0.0,-0.0343559270462198,5729.444865916919,-0.0025902462543815,1.9518806762468248,-4850.900645402761,14.278645597011806,4.166965514726202,-0.0014965082953258,2.2150866590952822,-0.000179730781772,-0.002156582823974
36.97566583200964,-0.0820349726932483,1.199507316372199,4.359249792776105,0.0,22.478983666746927,0.0146188603187196,1.4013355866353006,-0.0236512378056497,-153.77421790868675,0.0172910773893939,831.451819688695,7.211776583774603,-0.0135677166285632,-0.0007902480904391,6.282572959866228,-150.57784185295534,-114.09054732366866,-846.7621186886539,0.4948079185090459,-0.0690126660570651,0.011160701985089,4564.169296738302,0.0,-0.0014218074195178,0.2971707551858973,-0.0042619425960813,5992.981850079139,0.0,-0.0343833261031378,5780.738986090147,-0.0028526259864794,2.1156519175066566,-4850.901121820753,14.532935182338116,4.370603973018417,-0.0014870625969948,2.2079009316611136,-0.0006123473133579,-0.0020527693829065
25.55663523623718,-0.0735693282277795,1.266956647347333,4.562996048028198,0.0,23.17845291043329,0.0130764501754318,1.4736752220980645,-0.0244251870917087,-153.9560295153792,0.0154889028952593,755.9440500310291,7.260467659975356,-0.0123853628666718,-0.0013764197984167,6.282210975378582,-151.13634235840254,-103.83234799567715,-764.2545553279568,0.5141611037843102,-0.0652831099742586,0.0125243545812433,4564.183702693219,0.0,-0.0014235503423367,0.3202245670974517,-0.0025414798841362,6023.626762480536,0.0,-0.0344129819104141,5825.388660001346,-0.0030467987038375,2.284108534885424,-4850.901629393561,14.794810624038746,4.575070266888355,-0.001480429593792,2.2009116950096788,-0.0009743318010036,-0.0019331808887985
15.853857031019292,-0.0649787787863998,1.3368616168561689,4.767760126527132,0.0,23.856560070209657,0.0116113067404123,1.5464277435439695,-0.0251136641971644,-153.9971259276572,0.0137173464144387,686.8353924285861,7.293113274655974,-0.0112655302754693,-0.0018909422649133,6.281929665527678,-151.8322654220737,-93.39776486616913,-686.5574240329806,0.5334628733776623,-0.0561320749701102,0.0133421896946294,4564.198833054433,0.0,-0.0014232250858456,0.3259800911165563,-0.0011948563420858,6037.948595946019,0.0,-0.0344441190696041,5862.351596094133,-0.0031535970861819,2.456324717920965,-4850.902167762845,15.072920291243376,4.780242082973312,-0.0014718394669218,2.19419043071146,-0.0012556416519083,-0.0018031089145114
8.10006070161601,-0.0564146385708296,1.411254105604487,4.973406103665528,0.0,24.51100612810581,0.0102546945134977,1.6194133241792756,-0.0257162897832349,-153.89254539217842,0.011950951869244,621.8272351827824,7.305729800005561,-0.0101853509812827,-0.002321792043302,6.2817253047036585,-152.36283202054457,-82.78255157059922,-613.4348338295476,0.5527112971282275,-0.0468935847815059,0.0138534069642788,4564.214690915408,0.0,-0.0014203888221904,0.3272404625586225,-0.0001965098777749,6036.613211916888,0.0,-0.0344757880567645,5884.629870284345,-0.0031646544743239,2.63081607419695,-4850.90273629767,15.37850038548306,4.985777515237009,-0.0014606397855915,2.1878584419088893,-0.0014600024759275,-0.0016666596159882
1.9465951283169751,-0.0479442753197629,1.4906632459020068,5.179435276916147,0.0,25.14727524388146,0.0090060758594565,1.6924459412350208,-0.0262337498146844,-153.77375458460807,0.0101994986803237,561.2437871164682,7.301919064590602,-0.0091559077083578,-0.002664151307713,6.281590572738357,-152.6694373425142,-72.07559745128299,-545.3134685682377,0.5719044502096711,-0.0374892855497467,0.0140853649518835,4564.231277510858,0.0,-0.0014158146156164,0.3214631675585677,0.0006175566937382,6024.647142399671,0.0,-0.0345071346233084,5891.799362846713,-0.0031007576743919,2.808329900098189,-4850.903334225482,15.711697345857957,5.191311056866302,-0.0014497021498869,2.181981654373671,-0.0015947344412299,-0.0015266103304406
-3.0921213661256752,-0.0395565033732127,1.5713693131466129,5.385388606853514,0.0,25.746128979035905,0.0078288711885563,1.7653871986358334,-0.0266670911707643,-153.47120625806338,0.0084881949874514,503.57967230761705,7.287015493493799,-0.0081389952023601,-0.0029188017011345,6.2815161626515215,-152.67384757616475,-61.44369237416667,-481.6276446623853,0.5910404133226791,-0.0285727061791577,0.0140050625614568,4564.248592479883,0.0,-0.0014082644733371,0.3103145372883755,0.0013132475994434,6005.4344505698855,0.0,-0.0345375445875027,5888.343391527576,-0.0029860899589727,2.9857882870196506,-4850.903960687503,16.04447444708463,5.396580489458674,-0.0014364163964838,2.176511578261006,-0.0016691445280647,-0.0013859034477619
-7.300409182996629,-0.0312935567903975,1.6495924219489353,5.5908979612860765,0.0,26.289199504785408,0.006711094451501,1.8381398516305776,-0.027016988163193,-153.3842498682312,0.0068464281847396,447.8989733548789,7.26369049364923,-0.0071553761984751,-0.003090202397908,6.28149230029044,-152.85698813696533,-51.05455356547517,-420.8464604893071,0.610117272886887,-0.0199116793697318,0.0136191912094019,4564.266634374507,0.0,-0.0014043712669412,0.2874840516884204,0.0019035366964778,5980.486103203411,0.0,-0.034566611301939,5877.263417234251,-0.0028373912026182,3.1594884199326594,-4850.9046148103225,16.352871270747258,5.6013238347041066,-0.0014279626251332,2.171364159803161,-0.0016930068891463,-0.0012477618075184
-10.790543390813776,-0.0233438775916866,1.7312565289691313,5.796107182650516,0.0,26.81994820142768,0.0056868752892607,1.9106161002080504,-0.027285909757566,-153.27636874893153,0.0053207719723722,394.8385597184568,7.232503843000274,-0.0062298025172981,-0.0031847386309621,6.281509755544922,-152.97803127637542,-41.17072629854367,-363.6825062275056,0.6291331212322355,-0.0128347438479326,0.0129907207325423,4564.285400842884,0.0,-0.0013975908738707,0.2593951394233929,0.0023887402177582,5950.436599005633,0.0,-0.0345940509359024,5859.913968045902,-0.0026645379882375,3.335022721091798,-4850.905295737959,16.67717113403388,5.805704358782704,-0.0014171255786747,2.1664969879894853,-0.001675551634664,-0.0011148344353115
-13.55378820724105,-0.0158298737521406,1.8165368348895763,6.000971568398268,0.0,27.34131145391244,0.0047277125328289,1.9827375076337344,-0.0274776194305547,-153.19303536759506,0.0039570163317303,345.23167236707826,7.191984498703276,-0.0053861730686098,-0.0032051856692223,6.281562507315421,-153.08486041924618,-32.040227015106936,-310.1108841125255,0.6480860567897367,-0.0054480027216874,0.0120245538507042,4564.304888766144,0.0,-0.0013911432477715,0.2183611817492505,0.0027381197769658,5912.842244425898,0.0,-0.0346196519330221,5836.983894452163,-0.0024706460358931,3.512442517789454,-4850.906002632963,17.019663864422313,6.009722491043171,-0.001407767633479,2.161881324657048,-0.0016227998641655,-0.0009899291132064
-15.43849078864169,-0.0088458238675079,1.7776294671519466,6.20501075030961,0.0,27.85063448218423,0.0038606206372872,2.0544029119784915,-0.0275970236611269,-152.782540986777,0.0027232645602077,299.3053261631917,7.140172245167653,-0.0045915393862493,-0.0031506708504009,6.281647191497402,-152.94250346141217,-23.778806670506903,-259.9182591713801,0.6669741842816288,0.0034476130026941,0.0108275996170168,4564.325094173265,0.0,-0.0013767428739763,0.165642176879991,0.0029149732694081,5864.233578835597,0.0,-0.0346431295438124,5807.09224519115,-0.0022414958003356,3.4684344233667024,-4850.906734613433,17.38659898340668,6.212785270108115,-0.0013934915923084,2.157548907120985,-0.0015381156821834,-0.0008762054953014
-16.398294753286155,-0.0024336484325402,1.7459298002938757,6.408308384437635,0.0,28.350087329400825,0.0030957260182013,2.125489881211003,-0.027649750133058,-152.45540448951033,0.0016013705361385,255.6301824560656,7.076294123184454,-0.003830134224039,-0.0030332677704632,6.281754919271285,-152.67159631545843,-16.341699376876413,-214.3268383408554,0.6857956149109028,0.0098561236543601,0.0095356075059872,4564.346011981503,0.0,-0.0013720702139021,0.1133613947632062,0.0029640908976863,5809.327877739821,0.0,-0.0346641571085909,5765.412875401601,-0.0019878408827255,3.395141066224158,-4850.907490807712,17.77895582904747,6.414976028193856,-0.0013839232694286,2.153555363397824,-0.0014303879083014,-0.0007749444369284
-16.733474437576493,0.0034118437131653,1.7198701212201504,6.610604704305891,0.0,28.846700995007744,0.0023838718365621,2.19590459800711,-0.0276414643989083,-152.2252204960971,0.0005896619093343,214.7000100080884,7.005845740328685,-0.0031405668881967,-0.0028675146387288,6.281876951391677,-152.42450498371653,-9.682962651480802,-172.56372041482533,0.7045484665501799,0.0152016752283448,0.0081411232648323,4564.367636007811,0.0,-0.0013644968134616,0.0583127434150058,0.0029661469316607,5752.1860296050245,0.0,-0.0346826411638257,5715.532578611717,-0.0017358538617021,3.327372635236483,-4850.90827044235,18.190333950833956,6.616241555843552,-0.001375030629631,2.149876919274996,-0.001308355787909,-0.0006871851227426
-16.714223695672832,0.0086779819454729,1.6982315509737975,6.811771780840017,0.0,29.34533611949911,0.0017206786076536,2.265601542388477,-0.0275778985846388,-151.92122998335762,-0.0002965834567529,177.26354068536838,6.933007278877025,-0.002521001186304,-0.0026581691626368,6.282010004113077,-152.10078432954327,-3.817185299250885,-133.57776040658604,0.723230863929924,0.0203070422181933,0.0066836156224403,4564.389959412772,0.0,-0.0013550137907035,0.0017472826007388,0.0029432372219252,5694.990440017145,0.0,-0.0346986711987253,5661.8026910253,-0.001496388217786,3.2653118107456973,-4850.909072809598,18.615098636444397,6.816508380198354,-0.001363863391667,2.1464268828505437,-0.0011753030665097,-0.0006137595088112
-16.48049050691642,0.0133536472527826,1.680177927435193,7.011786576042045,0.0,29.848815023715098,0.0011207325379905,2.334567954345564,-0.027464912921666,-151.63993544774596,-0.0010479182752945,142.93745423615076,6.860038234287751,-0.0019508735996475,-0.0024065576687398,6.282152687726332,-151.76909775067244,1.2205157990087785,-97.4646024951195,0.7418409388259654,0.0249740676528703,0.0052118710864284,4564.412975102583,0.0,-0.0013460769746839,-0.0547390375062646,0.0028983003289295,5638.873290414225,0.0,-0.0347123857585876,5606.848835902125,-0.0012715820850661,3.208983665200895,-4850.909897206222,19.04962824811683,7.015735754767365,-0.0013543193313948,2.1431179285593163,-0.0010326194532548,-0.0005550236170059
-16.090252175148276,0.0174360819334655,1.665081441057102,7.210693677679845,0.0,30.358870529804587,0.0005850043266738,2.4028096196931434,-0.027308434964867,-151.39069861418673,-0.0016642709600609,111.20359936853032,6.788230411944061,-0.001423122538154,-0.0021187182558666,6.282301829177077,-151.45903634367463,5.42099137741781,-64.45582284988565,0.7603768302463229,0.0287701581193845,0.0037634197659277,4564.43667596602,0.0,-0.0013377262966,-0.1098835116688084,0.0028305199987317,5584.541379320179,0.0,-0.0347239442162314,5551.985762184607,-0.0010640282318711,3.158222940500356,-4850.910742963755,19.491475672175365,7.213941264277135,-0.0013454610449407,2.139885896221076,-0.0008834780025095,-0.0005109026349465
