FxRR,RR,az,yawrate,pitch,sideslipRR,signal,pitchrate,sideslipFL,FyRR,vy,FxFL,yaw,gas,sideslipFR,FxRL,RL,ax,FyFL,roll,rollrate,FyFR,slip1,y,slip,ay,brake,longslipRR,FyRL,FR,x,steeringangel,longslipFL,vx,longslipFR,sideslipRL,longslipRL,signal,FL,FxFR
5317.4550642195845,17.085156513019456,-0.0395251045897494,-0.0004508008639039,-0.0161928736056888,-0.0236541025671414,1.631898352437603,-0.1259547800717333,-0.0238606636211384,155.9095200661452,0.0041773118667324,-153.23718041879016,-0.0342643578409502,1.010769598743484,0.0265456574748487,5563.899654216959,12.70599735318147,6.633621182269296,1484.3811555717075,-0.0023040269628064,-0.0052735333992064,-1509.8931068033833,0.0,-4850.898440210467,0.0,-0.0818987979963557,0.0,1.0876687869801058,-248.84225914543248,2.960039301190823,4564.088230165244,0.0,-0.0014480767935275,0.9149431387150372,-0.0015741281253363,0.0287690630762082,0.7536030830284662,0.0,2.96512051646434,-148.97497549237187
5393.960570128907,17.90088317221173,0.0167881282575246,-0.0007589143957566,-0.0174315237974583,-0.0204034455884285,1.7128848730638475,-0.1220116012804285,-0.022268071077777,131.87120856748302,0.0033597727860299,-153.29582664197935,-0.034270513386682,1.0030067422715556,0.024806096231857,5644.401941512677,12.994002557629903,6.735182805243088,1379.964188310553,-0.0023428023347828,-0.0027222306040593,-1407.0933937841698,0.0,-4850.898730005513,0.0,-0.0791678772879679,0.0,1.2158035852246565,-217.4392160891993,3.1568996040240536,4564.097746758824,0.0,-0.0014391814317292,0.9817556649034872,-0.0015560024661756,0.027068187649012,0.8159908148936809,0.0,3.162570601159401,-148.92755753176277
5468.896182303938,18.705081488231563,0.0723021483395547,-0.0011158472812521,-0.0186256066984309,-0.0172018535168436,1.7922036770362253,-0.1171448698520673,-0.0207106048889713,112.7397893915662,0.0025818678481715,-153.3749546393021,-0.0342800346399898,0.9952619093270424,0.0230555548720802,5719.4831364859865,13.2659607335636,6.832302266323558,1279.2741831029966,-0.0023556810259212,-0.0001057702826364,-1306.6370594775028,0.0023756164682455,-4850.899050970058,0.0023756164682455,-0.0759138506007633,0.0,1.3507914584963063,-191.18781403695928,3.35472339740383,4564.107936648624,0.0,-0.0014324982902388,1.0495618582516877,-0.0015396588405141,0.0254706308020992,0.8786214411846001,0.0,3.361258806490411,-148.9686694736828
5540.907646539568,19.48841588789047,0.1256068370086095,-0.0015009651679679,-0.0197662487014124,-0.0141086445451889,1.869760356696304,-0.1114202984744186,-0.0191637513719039,95.46629450085469,0.0018444656765753,-153.43869491837103,-0.0342932945662372,0.9875624788416169,0.021331567862917,5788.504410154427,13.5199401333286,6.923727777861689,1181.5145543358942,-0.0023421835172198,0.002538059961632,-1209.1250963457928,0.0015703094197212,-4850.899403041017,0.0015703094197212,-0.0739158588674887,0.0,1.4916486441905836,-168.89326373771087,3.5535342987301157,4564.118809385692,0.0,-0.0014276613014141,1.1183118343663996,-0.0015265105234363,0.0239317492262826,0.9409626333777016,0.0,3.5610949830144643,-149.13414506332683
5608.881938733497,20.244747665104097,0.1755480418708202,-0.0018973618584673,-0.020845288464263,-0.011195018309163,1.9454615957146617,-0.1049169738062314,-0.017657364613033,79.13407578949843,0.0011365914530255,-153.53351287713903,-0.0343104835121961,0.979942483737541,0.0196161496907326,5850.828467703869,13.755946666720645,7.008264891908016,1087.0463017618697,-0.0023025141861545,0.0051209802753443,-1114.5832716421064,0.0008844303239142,-4850.899786219695,0.0008844303239142,-0.0727314731068416,0.0,1.6374869331584387,-149.61617985881225,3.753343868871067,4564.130373931062,0.0,-0.0014242211384056,1.1879432143591766,-0.0015146724860913,0.0223969288410537,1.002597590835252,0.0,3.76200316756332,-149.3745049397412
5671.999878582323,20.9721663502763,0.2218029293414704,-0.0022795774642482,-0.0218554418240612,-0.0085214472590379,2.0192152909508287,-0.097727139499897,-0.0162013355833051,63.6456515740288,0.0004489814520705,-153.59399343714665,-0.0343315854210703,0.9724371603134954,0.0179168359420686,5905.714116658597,13.977552486372607,7.084827197599266,996.1103489229724,-0.0022377430215807,0.0075574193633013,-1022.8219524151564,0.0002921078240599,-4850.900200583577,0.0002921078240599,-0.0738292169260076,0.0,1.7877021675447533,-135.49084743956575,3.954144606710984,4564.1426385409,0.0,-0.0014213981169194,1.2583823054712913,-0.0015045810296434,0.0208187818489261,1.063470978313555,0.0,3.963887585468063,-149.69658336080371
5729.497140484493,21.669839116963157,0.2632659078630031,-0.0026163683217259,-0.0227903656528499,-0.0061450039351218,2.090930674744356,-0.0899463431816246,-0.0148037600049036,49.23228794413528,-0.0002317785644342,-153.63063689482402,-0.0343562806784826,0.9650794040731114,0.0162391930314599,5952.787215806657,14.189143302972743,7.152682515484211,909.5047412264388,-0.0021498022791965,0.0097686053769497,-933.4453352116062,6.282954520714189,-4850.900646330413,-0.0002307864653968,-0.0740691703535815,0.0,1.94174045468474,-124.66550524801552,4.155933274530342,4564.155610666928,0.0,-0.0014196761746233,1.3295459471376856,-0.0014950499897183,0.0191499336168748,1.1236943550630047,0.0,4.166610858222986,-150.09247491347628
5780.789847713407,22.337575411369404,0.2990815641781715,-0.0028913145680306,-0.0236446993267946,-0.0040671904701891,2.1605184374867665,-0.0816762507828353,-0.0134616877354849,36.11277241601263,-0.0008970542436662,-153.6859163570715,-0.0343840094663735,0.95789558958358,0.0146041884067931,5991.922124450997,14.39463366369633,7.211624016456347,827.0455935830031,-0.0020411817925412,0.0117117557524087,-846.8793636951609,6.282497119296434,-4850.901123642222,-0.0006881878831523,-0.0732139274438725,0.0,2.099042282085486,-114.61383910525106,4.3586619555078014,4564.169296891844,0.0,-0.0014200270407553,1.4013450556720723,-0.0014849567640943,0.0174020156965798,1.183430527194385,0.0,4.370057463925111,-150.49265148508084
5825.419697684783,22.97539149440089,0.3214805014615988,-0.0030983902009166,-0.0244143539601469,-0.0023091776219339,2.227890850320589,-0.0730808089318701,-0.0122639831719924,24.43814541851487,-0.0015291448678218,-153.86845223969803,-0.0344141239340293,0.9509129783213316,0.0130454596908596,6021.604260219653,14.597953561570195,7.259745362724088,750.505183133575,-0.0019152485890115,0.0132257855554715,-764.0867999514438,6.282107860428466,-4850.901632539378,-0.0010774467511203,-0.0702721656108616,0.0,2.259054619314833,-104.47054033329356,4.562154323529136,4564.183702879301,0.0,-0.0014213548347716,1.4736824209848045,-0.0014773608799642,0.0156202748462775,1.2428368556618958,0.0,4.5743086789861085,-151.06586731913322
5862.29242987957,23.580595641716958,0.3272288049083538,-0.0032147959075999,-0.0250971750545684,-0.0009329248746154,2.292961887808206,-0.0643486202936284,-0.0111234672722549,14.515811731923447,-0.0020943265958549,-153.88113925271333,-0.0344458336471624,0.944208094555108,0.0115544594806695,6034.321034417841,14.808993353532369,7.291409851289403,680.4577809937078,-0.0017773024024471,0.014201911053304,-685.6578200175735,6.281798792769251,-4850.902172724624,-0.0013865144103348,-0.0615196250498195,0.0,2.4206095201576576,-94.12545872379252,4.766633572262816,4564.198833188947,0.0,-0.0014205874104967,1.5464246021831116,-0.0014679228844892,0.0138592860451687,1.3028938927834437,0.0,4.779211889140283,-151.77090426202187
5884.328241286794,24.151173477983026,0.3287268208919691,-0.0032312144186883,-0.0256926807306258,9.010577485682527e-05,2.355647350409998,-0.0556346925600735,-0.0100196984174302,6.57915252609626,-0.0025786177495395,-153.75304683566938,-0.0344781472386082,0.9379016474826168,0.0101764527870983,6031.304782688714,15.039686748200944,7.302883959420271,614.3399897237086,-0.0016313477935027,0.0148783111527878,-611.6317291979026,6.281567459120432,-4850.902743600165,-0.0016178480591541,-0.0525590113332737,0.0,2.5820738945993598,-83.55124901766939,4.9719571511555065,4564.214690813241,0.0,-0.0014173957780453,1.6193888204848432,-0.0014560641350341,0.0120939660288859,1.3655662152311967,0.0,4.984413557222368,-152.31222560769413
5891.239019276769,24.69326893560514,0.3230564368129866,-0.0031693252619377,-0.0262014948907404,0.0009229889520178,2.415864986608093,-0.0470101462711305,-0.0089655104055259,0.2779146910011573,-0.0029768908019479,-153.61449528579436,-0.0345101729172945,0.9320560265606148,0.008907747576058,6017.614961791604,15.290748248005343,7.297867812975912,552.5518365174621,-0.0014801547627473,0.0152719168747002,-542.6070009039137,6.2814065998942805,-4850.903344416659,-0.0017787072853059,-0.0434232663874723,0.0,2.7440852004964467,-72.84140069487756,5.177626309900163,4564.231276868663,0.0,-0.0014124249557933,1.6923880642621754,-0.0014444934169476,0.0103370251589128,1.43130598213672,0.0,5.189560208153546,-152.63951788981583
5887.537123499355,25.2120996198588,0.3094969592702764,-0.0030536324555028,-0.0266248603628089,0.0016292400905274,2.473534614509074,-0.0385420687687218,-0.0079328438613008,-4.866868918272869,-0.0032903110633368,-153.4738340407761,-0.0345412654950791,0.9266251608170132,0.0077256595862981,5996.575435812361,15.558750898690272,7.281354264946999,493.7326257652165,-0.0013266678233692,0.0153669736368228,-478.1388597966379,6.281306559682883,-4850.903974337505,-0.0018787474967033,-0.0347577775873796,0.0,2.9069366134847208,-62.18373292990191,5.383262279987718,4564.248590863255,0.0,-0.0014067966784699,1.7652806304352884,-0.0014331990913982,0.0086249424056763,1.499888677670053,0.0,5.394469493664516,-152.8566223817064
5876.3929326101215,25.67819553133913,0.2899599979746893,-0.0029020479002175,-0.026964403555163,0.0022230250300611,2.528578242756224,-0.0302140877596767,-0.0069377262403581,-9.133771944554038,-0.0035243502745122,-153.2297089652567,-0.034570992929182,0.9215211209517796,0.0066034122087746,5969.784417146807,15.808955288113491,7.256786002112376,437.2313734377786,-0.0011739486234503,0.0151438870631629,-417.1981397346967,6.281256934613902,-4850.904632521656,-0.0019283725656844,-0.0266167263086204,0.0,3.0655140435672594,-51.79915131541118,5.588530294678796,4564.266631169037,0.0,-0.0014010090204039,1.8379693206332504,-0.0014220341616162,0.0069815001618155,1.5662109558749802,0.0,5.5989138026816585,-152.89773128789503
5859.097900945665,26.100197573600475,0.2571965374242566,-0.0027229936072019,-0.0272218613934026,0.0027019903078265,2.5809201905792083,-0.0221460979349964,-0.0059999710477743,-12.636861490152684,-0.0036824093689263,-153.10619531505947,-0.0345990492566434,0.9166868676307188,0.0055566744601717,5937.79292764212,16.047250645521952,7.224901484371719,383.3389117208171,-0.0010250825130837,0.0146321574450943,-359.22479567458134,6.28125005325582,-4850.905318134023,-0.0019352539237658,-0.0201231967378549,0.0,3.2199487277164,-41.86072657694211,5.79334101127935,4564.285395346099,0.0,-0.0013939951578157,1.9103735829477435,-0.001410210550277,0.0054379120577758,1.6308259857549146,0.0,5.802834602917094,-153.04181675343958
5836.160617937159,26.503867603816435,0.2183926890154302,-0.0025145604577257,-0.0274010432979162,0.0030253240900994,2.6304872068067624,-0.014532000899024,-0.0051494364728572,-15.329786771934756,-0.0037626920957388,-152.99375151313342,-0.0346251641256342,0.9121163483722512,0.0045811559859241,5896.636569385645,16.30043334946006,7.181744888081852,333.142372303792,-0.0008833614933833,0.0137386961436339,-304.6096872205313,6.281282005725379,-4850.906030316378,-0.0019033014542065,-0.0115893175599024,0.0,3.3734708979341548,-32.65434894481217,5.997807192806846,4564.304880149952,0.0,-0.0013870060225872,1.982405729090864,-0.0014000040779393,0.0040564494735732,1.6975902841301844,0.0,6.006362623495845,-153.17798080056585
5805.940026655737,26.886624652545507,0.1650933811211484,-0.0022614996442926,-0.0275069497844004,0.0031679920138444,2.677208587665642,-0.007454644858759,-0.0043378997776734,-17.07016169848578,-0.0037644868113517,-152.5505606118784,-0.0346489545150845,0.9078461826124616,0.0037104929172524,5844.609380432904,16.57667604754492,7.127561455350878,286.4582020732404,-0.0007520975012766,0.0126116829436811,-253.654861564424,6.281348965978827,-4850.906768137463,-0.0018363412007587,-0.0023561189837727,0.0,3.315940150184203,-24.251477052515497,6.201425763633924,4564.325081396038,0.0,-0.0013723976784804,2.0539579052357606,-0.0013853177484462,0.0027849971942842,1.648451825554452,0.0,6.208854020209747,-153.06260477183756
5763.77859084402,27.251851947641832,0.1125141697238446,-0.001979917198251,-0.0275452853455086,0.003180222508427,2.7210162931871307,-0.0009568041329052,-0.0035644266672629,-17.83864200887022,-0.0037020544344193,-152.19768896815046,-0.0346700307362422,0.9039203682556493,0.0029393061274513,5786.907749793099,16.876326417598456,7.061628809499736,241.93871753871565,-0.0006327218981351,0.0113656690882317,-207.48971701607152,6.281440697278003,-4850.907530690751,-0.0017446099015833,0.0042592533557518,0.0,3.2272208958587987,-16.615694688065524,6.40425080063966,4564.345993767728,0.0,-0.0013671114961742,2.1249089326131134,-0.0013748447979421,0.0016179772905596,1.606868342749225,0.0,6.410405692209903,-152.79782609184286
5713.53628838428,27.60746352678737,0.0572208308696377,-0.0016973020061081,-0.0275218107914831,0.0031419567933194,2.7618450620405803,0.0049633031526489,-0.0028674970556261,-17.9553737466245,-0.0035895769880386,-151.95975748653737,-0.0346882695008922,0.9003071410517101,0.0022193759280977,5727.331695228871,17.19284830106634,6.989386225963235,200.33045369804609,-0.0005265208011969,0.0099935972652269,-165.0969171560187,6.281548445158136,-4850.908317176553,-0.0016368620214502,0.0099268935828483,0.0,3.143961300991516,-9.729207366011934,6.606037305723718,4564.367610873905,0.0,-0.0013598650253818,2.195168204059575,-0.0013651867780285,0.0005594363122665,1.5712346414218856,0.0,6.610985410256728,-152.57503309003025
5659.532132857008,27.958830253565917,0.0005074407926766,-0.0014241089337294,-0.0274423781260683,0.0030753461774165,2.799632524611902,0.0102915904142455,-0.0022413637658243,-17.697498614575093,-0.0034304704625093,-151.64818980146575,-0.0347037310930007,0.8969183107192014,0.0015508307783688,5667.878281662884,17.520788443902266,6.914911490957776,162.34295443216317,-0.0004345422587102,0.0085383936589977,-125.476619731029,6.28166935603426,-4850.909126848717,-0.0015159511453261,0.0154629860301152,0.0,3.066425336713687,-3.6276323527513687,6.806669282005043,4564.38992569568,0.0,-0.0013498452041947,2.2646924913134483,-0.0013536446409232,-0.0003735520870632,1.5403140617153752,0.0,6.810536984725389,-152.2772033543738
5604.347243003788,28.30908936477022,-0.0560493227339623,-0.0011626199642042,-0.0273129732564855,0.002983968511564,2.8343193141435528,0.0150168837567755,-0.0016660218200758,-17.20993421881599,-0.0032257611457672,-151.3537776220888,-0.0347165233489642,0.8936674543743905,0.0009477903771203,5609.653733374045,17.856656499257962,6.840431179534419,127.53925971320226,-0.0003573295759563,0.0070512502215737,-88.80097504935911,6.28180198074721,-4850.909958956643,-0.0013833264323758,0.0205652575780352,0.0,2.9946619839436446,1.6445858054420508,7.006131906120399,4564.4129309770815,0.0,-0.001340915664388,2.3334704487469407,-0.0013434023565838,-0.0011713033451054,1.5132427263575663,0.0,7.009015553618286,-151.96989953791322
5549.261141832005,28.6601751630051,-0.1112108517192396,-0.0009154539244822,-0.0271396460048982,0.0028678072421322,2.865849175751509,0.0191370428187891,-0.001138100435227,-16.55553365333724,-0.002981445452388,-151.10475242062995,-0.0347267770556938,0.8904915664627668,0.0004073789841214,5553.262625751005,18.198026520580804,6.76714375627829,95.4701259965004,-0.0002949715788083,0.0055723302164664,-55.245999646675095,6.2819429901128725,-4850.910812782957,-0.001242317066714,0.0248461114846987,0.0,2.9285076662902365,6.075359277281511,7.204458409062562,4564.436619456043,0.0,-0.0013324063036338,2.4015087440451026,-0.0013340487344459,-0.0018337070304399,1.4893564436586395,0.0,7.206454195784443,-151.68003763868364
