steeringangel,gas,yaw,yawrate,ax,RL,FxFR,slip,brake,FxRL,y,pitch,FL,FR,vy,sideslipFR,FyFL,longslipRR,RR,ay,FyFR,signal,x,vx,sideslipRR,sideslipFL,FyRR,sideslipRL,az,FyRL,FxFL,longslipRL,rollrate,longslipFR,slip1,pitchrate,longslipFL,FxRR,signal,roll
1.6928408063159258e-06,0.2363515102639445,-0.0130201579080803,-3.845521091281053e-08,0.0244400742392524,108.15535961588768,-76.20807186974751,-3.456961769258053e-09,0.0,327.26283471055484,-147.62418344022947,-0.0017254769192851,107.89117284744644,107.8911722950584,-9.64385682534792e-08,-0.0024006547066281,-193.1170340091595,0.0019723698304219,108.15536170697388,6.152825954784498e-06,193.13035500628808,0.0,10665.408131253767,35.728971691802286,-0.001955348818122,0.0024004589453519,162.3621426363093,0.0019553537990897,-4.13442590431473e-05,-162.36414746127812,-76.20843511924942,0.0019723452380236,2.3638301150722966e-07,-0.0004739062949041,6.283185303722624,2.1712542820909076e-05,-0.0004739043947468,327.2636016664409,0.0,-4.612144641567242e-07
1.7016990369781412e-06,0.236334947433168,-0.0130201578529638,4.083137550253398e-08,0.0243736489707041,108.15606591922734,-76.20725957179917,-1.5781715683244343e-09,0.0,327.21202341104265,-147.62883530259276,-0.0017252601376801,107.89191042744856,107.89191047643192,-2.6660413169481014e-08,-0.0024006445212185,-193.11808129122707,0.0019720679725366,108.15606819407948,6.51485035623974e-06,193.13078652514037,0.0,10665.76539256128,35.729215806862136,-0.0019553544650242,0.0024004766548906,162.36217941214127,0.0019553601859684,-4.1209965617763264e-05,-162.3642748824013,-76.207618357491,0.0019720439812288,3.4576016058058565e-07,-0.0004739000289401,6.283185305601415,2.1650061076053185e-05,-0.0004738983917258,327.2127438193473,0.0,-4.582133559105194e-07
1.460681385182739e-06,0.2363184295157402,-0.013020157057007,1.0903520914717737e-07,0.0243074019356165,108.15677028968764,-76.20639858026044,-7.356997228978473e-10,0.0,327.1613302507242,-147.63348719604554,-0.0017250439796816,107.8926460600574,107.89264659332991,5.640561468520353e-09,-0.0024006294194053,-193.12024598171232,0.0019717670330333,108.15677277264204,5.185977051139121e-06,193.1300969756582,0.0,10666.122656305968,35.72945925844695,-0.001955361422683,0.0024004992715987,162.36232629873172,0.0019553652265873,-4.107824490570069e-05,-162.36429149319383,-76.20685311725981,0.0019717434369947,4.108738752047579e-07,-0.0004738935834777,6.283185306443887,2.158780536335884e-05,-0.0004738925980466,327.16204327188564,0.0,-4.543632657624459e-07
1.2344541195809008e-06,0.2363019565351079,-0.0130201556597712,1.6287928196527464e-07,0.024241332672301,108.157472760032,-76.20555596358642,-9.053892857746435e-10,0.0,327.1107691255774,-147.63813912064447,-0.0017248284426828,107.89337977387208,107.89338062698349,1.234731380975542e-09,-0.0024006203020954,-193.1221515700271,0.0019714669532267,108.1574754203918,3.9689778806551646e-06,193.12966033278923,0.0,10666.479922481203,35.729702048313165,-0.0019553693486195,0.0024005158545149,162.36256206586793,0.0019553692633116,-4.0958647359489815e-05,-162.36421849423434,-76.20607370250255,0.0019714436641423,4.420125253372159e-07,-0.0004738873001484,6.283185306274197,2.152584671160684e-05,-0.000473886675458,327.111485941953,0.0,-4.500609760232678e-07
1.0476164155359754e-06,0.2362855283351008,-0.0130201537893314,2.0526855576588805e-07,0.0241754440854488,108.1581733355474,-76.20473302951694,-1.8183868377889546e-09,0.0,327.0603475231403,-147.64279107642375,-0.0017246135232533,107.89411153678851,107.89411262050926,-3.015128535432515e-08,-0.0024006145241597,-193.12371500274304,0.0019711677001711,108.15817614246949,3.217214305044064e-06,193.129559740368,0.0,10666.837191080373,35.72994417826511,-0.0019553778901302,0.0024005290509734,162.36285553081885,0.0019553726487499,-4.084898674999071e-05,-162.36408704321423,-76.20527936442292,0.0019711446929416,4.50572163306582e-07,-0.0004738811246157,6.283185305361199,2.1464264448009192e-05,-0.0004738806799775,327.0610639808423,0.0,-4.455779288997784e-07
8.75948187666242e-07,0.2362691447768793,-0.01302015154921,2.379519932774597e-07,0.0241097353369554,108.15887201499592,-76.20391562656742,-3.273920414706476e-09,0.0,327.01006394563154,-147.64744306337272,-0.0017243992173353,107.89484133676456,107.89484259724853,-8.126973092759454e-08,-0.0024006100094189,-193.12513390047815,0.0019708692783315,108.15887495032813,2.707239195159571e-06,193.12959854346047,0.0,10667.194462096892,35.730185650103984,-0.0019553868188889,0.0024005409510347,162.36318526758103,0.0019553756113381,-4.074629878557187e-05,-162.36391855575576,-76.20448414776921,0.0019708465139757,4.421493955652641e-07,-0.0004738749710167,6.2831853039056655,2.140310767814351e-05,-0.0004738746967486,327.01077804439126,0.0,-4.411061922079997e-07
7.257329246177643e-07,0.2362528057359361,-0.01302014903119,2.619126880974907e-07,0.0240442057354284,108.15956880153728,-76.20310111252653,-5.130082629965986e-09,0.0,326.9599161047532,-147.6520950814573,-0.0017241855205204,107.8955691782021,107.89557056390244,-1.4700620432585398e-07,-0.0024006073439895,-193.12641849060495,0.0019705716912605,108.15957185101212,2.363261843557245e-06,193.12976739168565,0.0,10667.551735524188,35.73042646562415,-0.0019553959588501,0.0024005509802143,162.36353598229476,0.0019553783273614,-4.064853454797118e-05,-162.36372832949826,-76.2036905273933,0.0019705491185042,4.2123099886982e-07,-0.0004738688385655,6.283185302049503,2.1342401474733412e-05,-0.0004738687258841,326.9606295389862,0.0,-4.367914673043287e-07
6.084022559501753e-07,0.2362365111077329,-0.0130201463149081,2.7861258189795066e-07,0.0239788505972537,108.1602637007248,-76.20229180614513,-7.2523853149451574e-09,0.0,326.9099036345395,-147.65674713062566,-0.0017239724282365,107.89629506337792,107.89629652909908,-2.2249709773644442e-07,-0.0024006069614887,-193.1275245363592,0.0019702749325713,108.16026684924896,2.2170838214587285e-06,193.13011104708644,0.0,10667.90901135571,35.73066662660363,-0.0019554051557521,0.0024005587113109,162.36389456554292,0.0019553809514235,-4.055615445306906e-05,-162.3635294882889,-76.20289602465205,0.0019702525091136,3.928318701946187e-07,-0.0004738627446877,6.283185299927201,2.128215563758101e-05,-0.0004738627490704,326.91061811512617,0.0,-4.327311434062048e-07
5.221800427053433e-07,0.2362202608359165,-0.0130201434636087,2.897379462634468e-07,0.0239136731615262,108.1609567176926,-76.20148782109032,-9.519461692723973e-09,0.0,326.8600268340402,-147.66139921080523,-0.0017237599359281,107.89701899104354,107.8970205046599,-3.033424565755977e-07,-0.0024006083931222,-193.1284690960953,0.0019699789945213,108.16095995015824,2.2570116166530564e-06,193.1306127079704,0.0,10668.266289584924,35.73090613478449,-0.001955414291001,0.0024005646157689,162.36425056321454,0.0019553836025421,-4.046378976364159e-05,-162.3633325147319,-76.20210043819692,0.0019699566910379,3.612444781177474e-07,-0.0004738566877952,6.283185297660125,2.1222359015478216e-05,-0.0004738567678763,326.8607430772202,0.0,-4.289753138507841e-07
4.591472368270752e-07,0.2362040547442559,-0.0130201405250814,2.9667173721419057e-07,0.0238486727297782,108.16164785711791,-76.20068785820023,-1.1839244040670232e-08,0.0,326.8102854289665,-147.6660513219055,-0.0017235480391483,107.89774096132729,107.89774250120594,-3.8620219665798645e-07,-0.0024006110144228,-193.1293006059115,0.0019696838705769,108.1616511592922,2.423406130911157e-06,193.13122399237676,0.0,10668.62357020531,35.731144991949364,-0.0019554232858079,0.0024005693180882,162.36459680334147,0.0019553863598379,-4.03741286007212e-05,-162.3631446037316,-76.20130517288806,0.0019696616655934,3.293860226269784e-07,-0.0004738506588673,6.283185295340342,2.116300508792993e-05,-0.0004738507916109,326.8110038368048,0.0,-4.2553875629544633e-07
4.132464806443634e-07,0.2361878927082734,-0.0130201375354551,3.004194784960298e-07,0.0237838488953568,108.16233712378688,-76.19989104997796,-1.4148425909713794e-08,0.0,326.76067902808575,-147.6707034638237,-0.001723336733492,107.89846097661592,107.89846252706006,-4.687787979224023e-07,-0.002400614449126,-193.13005554395917,0.0019693895556679,108.1623404820208,2.665649579404061e-06,193.1319084457726,0.0,10668.980853210373,35.73138319986678,-0.0019554320911265,0.0024005731945301,162.36492879769287,0.0019553892727557,-4.028694263370552e-05,-162.3629702709172,-76.20051105506505,0.0019693674330968,2.9914342212965786e-07,-0.000473844653234,6.283185293031161,2.110408963978608e-05,-0.000473844824734,326.76139998772607,0.0,-4.224131522882809e-07
3.8067768052854913e-07,0.2361717746064519,-0.013020134522227,3.017466579430389e-07,0.0237192011707891,108.1630245225896,-76.19909719197734,-1.6403222161068956e-08,0.0,326.71120731082925,-147.67535563644995,-0.0017231260146045,107.89917904025552,107.8991805895496,-5.494817563350405e-07,-0.0024006184670517,-193.1307555855805,0.0019690960446923,108.16302792357816,2.9529914806413746e-06,193.1326444221144,0.0,10669.33813859362,35.731620760300665,-0.0019554406773085,0.00240057647525,162.36524383517622,0.0019553923713414,-4.020193878220447e-05,-162.36281225621713,-76.19971829575881,0.0019690739938116,2.7175826875312485e-07,-0.0004738386698074,6.283185290776364,2.104560696145422e-05,-0.0004738388682886,326.7119310270741,0.0,-4.1957506810520854e-07
3.582456257725028e-07,0.2361557003184352,-0.0130201315061708,3.0125420648017735e-07,0.0236547290879692,108.16371005832856,-76.1983061547256,-1.8573475802544533e-08,0.0,326.6618700251347,-147.68000783967017,-0.0017229158781977,107.89989515589158,107.89989669568456,-6.272139849401166e-07,-0.0024006228679297,-193.1314175239074,0.0019688033328445,108.16371348928443,3.264056318046534e-06,193.1334151600478,0.0,10669.695426348597,35.73185767501018,-0.0019554490289357,0.0024005793605491,162.3655404592884,0.0019553956714069,-4.011881940844073e-05,-162.3626720454392,-76.19892702778222,0.0019687813478971,2.47970843036906e-07,-0.0004738327074575,6.28318528860611,2.0987549601220966e-05,-0.0004738329233517,326.66259643094224,0.0,-4.169914705309917e-07
3.430641524294994e-07,0.2361396697247572,-0.0130201285028683,2.993965995936866e-07,0.0235904321844129,108.16439373568512,-76.19751773492428,-2.0639727217680996e-08,0.0,326.6126669128328,-147.68466007336832,-0.0017227063200681,107.90060932753174,107.90061085209324,-7.012661745842479e-07,-0.0024006274822922,-193.1320558916829,0.0019685114160417,108.16439718459918,3.581390391485906e-06,193.1342061599603,0.0,10670.052716468854,35.732093945749874,-0.0019554571415497,0.0024005820199643,162.3658181733386,0.0019553991777986,-4.00372111570699e-05,-162.3625501647944,-76.19813745543165,0.0019684894951479,2.2809519986218085e-07,-0.0004738267646181,6.283185286539859,2.092990821290141e-05,-0.000473826991426,326.61339573096694,0.0,-4.146243421760275e-07
3.328879500064516e-07,0.2361236827063335,-0.013020125524063,2.965045599684968e-07,0.0235263099982025,108.16507555925445,-76.19673175889247,-2.259067273161312e-08,0.0,326.56359767860306,-147.68931233742808,-0.0017224973361161,107.90132155959778,107.90132306496822,-7.712249479777359e-07,-0.0024006321917762,-193.1326815360541,0.0019682202907117,108.1650790150467,3.892164431171222e-06,193.1350066057952,0.0,10670.410008947969,35.732329574269606,-0.0019554650184559,0.0024005845719171,162.366077175316,0.0019554028875902,-3.995677216488374e-05,-162.36244644574987,-76.19734975130933,0.0019681984348358,2.1212543819755935e-07,-0.000473820840063,6.283185284588914,2.0872671633642825e-05,-0.0004738210736678,326.5643284985481,0.0,-4.1243438113764646e-07
3.261402944187305e-07,0.2361077391447311,-0.0130201225787159,2.928183452523214e-07,0.0234623620290785,108.16575553356448,-76.19594812565373,-2.442065003319096e-08,0.0,326.5146619820312,-147.69396463173405,-0.0017222889223624,107.90203185680592,107.90203334018386,-8.368816622707269e-07,-0.0024006369213984,-193.133301550764,0.0019679299534925,108.16575898616232,4.188409937346271e-06,193.1358094300849,0.0,10670.767303779518,35.73256456231441,-0.0019554726679574,0.0024005870914038,162.3663181172775,0.0019554067928453,-3.9877164654367416e-05,-162.36236026532364,-76.19656401349468,0.0019679081657011,1.99842453570987e-07,-0.0004738149330562,6.283185282758936,2.081582712078224e-05,-0.000473815170734,326.5153942982232,0.0,-4.1038359440210244e-07
3.217081114224504e-07,0.2360918389218237,-0.0130201196737493,2.885153733853035e-07,0.0233985878267746,108.16643366313366,-76.19516677820141,-2.612769751159841e-08,0.0,326.46585952104954,-147.69861695617269,-0.0017220810749637,107.902740224043,107.90274168341816,-8.981619747313202e-07,-0.0024006416227688,-193.1339204729062,0.0019676404016052,108.1664371035316,4.465660354071344e-06,193.1366101159888,0.0,10671.124600957122,35.73279891162464,-0.001955480101399,0.0024005896267645,162.36654192719377,0.0019554108825732,-3.979802336627913e-05,-162.36229072403555,-76.19578029630581,0.0019676186864639,1.9089101084221338e-07,-0.0004738090431236,6.283185281051889,2.075936036530032e-05,-0.000473809283027,326.4665927576248,0.0,-4.084369796466232e-07
3.187817570268711e-07,0.2360759819197481,-0.013020116814571,2.8372799182684585e-07,0.0233349868842708,108.16710995241418,-76.19438767512126,-2.7712272151903263e-08,0.0,326.4171899331966,-147.70326931063252,-0.001721873790227,107.90344666630648,107.90344810021402,-9.550793300415802e-07,-0.0024006462645964,-193.13454123922995,0.0019673516322297,108.16711337271728,4.721620142596013e-06,193.1374057403441,0.0,10671.481900474397,35.73303262393589,-0.0019554873318519,0.0024005922091747,162.36674968908716,0.0019554151440401,-3.971901041858194e-05,-162.3622367654976,-76.19499863706127,0.001967329995256,1.848319674074379e-07,-0.0004738031698925,6.283185279467314,2.070325587153459e-05,-0.0004738034108396,326.4179234708947,0.0,-4.065635851881652e-07
3.167796898613781e-07,0.236060168021759,-0.0130201140054551,2.785556838965654e-07,0.0232715587213381,108.16778440586398,-76.19361078472295,-2.917638548557428e-08,0.0,326.3686528620625,-147.70792169500464,-0.0017216670646193,107.9041511886719,107.90415259600806,-1.0077036124709864e-06,-0.0024006508285541,-193.13516563798188,0.0019670636430302,108.1677877993042,4.955433724605145e-06,193.1381945226112,0.0,10671.83920232498,35.73326570097867,-0.00195549437317,0.0024005948567916,162.36694255902376,0.0019554195637114,-3.963981638686448e-05,-162.3621972600901,-76.19421906085475,0.0019670420902055,1.8118224878644565e-07,-0.0004737973130824,6.2831852780032005,2.0647497193749185e-05,-0.0004737975543622,326.3693860653903,0.0,-4.0473712200281146e-07
3.152959496605676e-07,0.2360443971109255,-0.0130201112498161,2.730745277743671e-07,0.0232083028479021,108.1684570279206,-76.1928360863074,-3.052298861748043e-08,0.0,326.3202479396876,-147.71257410918255,-0.0017214608947768,107.90485379626564,107.90485517615878,-1.0561388164563194e-06,-0.0024006553057644,-193.1357946037587,0.0019667764317381,108.16846038884684,5.167246556256118e-06,193.1389755301343,0.0,10672.196506502532,35.73349814447883,-0.0019555012393044,0.0024005975782676,162.36712170437616,0.0019554241279366,-3.956011081190826e-05,-162.36217106555767,-76.19344158280363,0.0019667549690997,1.794462079972357e-07,-0.0004737914725022,6.283185276656598,2.059206706376432e-05,-0.0004737917137062,326.3209801798883,0.0,-4.029362231770352e-07
3.140480699575562e-07,0.2360286690708074,-0.0130201085504029,2.673442455359559e-07,0.023145218803609,108.169127823041,-76.19206356488829,-3.175555020971956e-08,0.0,326.27197480102257,-147.71722655306223,-0.001721255277512,107.9055544942405,107.90555584597053,-1.1005077145252251e-06,-0.0024006596933526,-193.13642850141457,0.0019664899963967,108.16913114688845,5.3578553717593845e-06,193.1397483944429,0.0,10672.553813000732,35.73372995615737,-0.0019555079438335,0.0024006003762027,162.36728826193396,0.0019554288234169,-3.94796477489449e-05,-162.36215706867924,-76.192666210908,0.001966468629705,1.791387359248415e-07,-0.0004737856480161,6.283185275424036,2.0536947621061537e-05,-0.0004737858889174,326.27270547402446,0.0,-4.011444362159468e-07
3.12835519216523e-07,0.2360129837850034,-0.0130201059094337,2.614129938306493e-07,0.0230823061323037,108.16979679570105,-76.19129320885628,-3.2877790268666216e-08,0.0,326.2238330844085,-147.72187902654204,-0.0017210502098182,107.90625328776034,107.9062546107086,-1.1409421857609322e-06,-0.0024006639919414,-193.13706735428752,0.0019662043352403,108.16980007894344,5.5283773014609655e-06,193.14051308357696,0.0,10672.911121813268,35.733961137730624,-0.0019555144996603,0.0024006032496568,162.36744331082755,0.0019554336375084,-3.939816253180077e-05,-162.36215421220243,-76.19189294980237,0.0019661830697115,1.7980141906562533e-07,-0.0004737798395306,6.283185274301796,2.048212055862639e-05,-0.0004737800800108,326.2245616255224,0.0,-3.9935002400795604e-07
3.1151326101015533e-07,0.2359973411375076,-0.0130201033286936,2.553205392731016e-07,0.0230195642959036,108.17046395034232,-76.19052500588923,-3.389352192080364e-08,0.0,326.1758223538956,-147.72653152952256,-0.0017208456888727,107.90695018199062,107.90695147560918,-1.1775774678560594e-06,-0.0024006682041652,-193.13771098900068,0.0019659194461168,108.17046719043016,5.68006337704879e-06,193.1412697576574,0.0,10673.268432933854,35.73419169091022,-0.0019555209188249,0.0024006061956427,162.367587856107,0.0019554385584063,-3.931541215783034e-05,-162.36216151111054,-76.19112180254005,0.0019658982862062,1.8101345706021194e-07,-0.0004737740469625,6.2831852732860645,2.042756753975597e-05,-0.0004737742869714,326.17654825029507,0.0,-3.975456338828237e-07
3.099748969761104e-07,0.235981741013418,-0.0130201008096056,2.491004270132933e-07,0.0229569928724062,108.17112929150782,-76.18975894375825,-3.4806561354754515e-08,0.0,326.12794226347063,-147.7311840619067,-0.0017206417120362,107.90764518208977,107.90764644588316,-1.2105488875337543e-06,-0.002400672333704,-193.1383591257332,0.0019656353276779,108.17113248679452,5.814170552116797e-06,193.14201867975456,0.0,10673.625746356214,35.73442161740266,-0.0019555272123956,0.0024006092101032,162.367722819398,0.001955443575256,-3.923117328936681e-05,-162.36217806173386,-76.19035277120149,0.001965614276914,1.8239939330124585e-07,-0.0004737682702466,6.283185272373025,2.037327016814497e-05,-0.0004737685097739,326.12866506404595,0.0,-3.95727877044211e-07
3.081409090278284e-07,0.2359661832969148,-0.0130200983532844,2.4278147092510746e-07,0.0228945913822414,108.17179282372696,-76.18899501077121,-3.5620681562485066e-08,0.0,326.0801924119537,-147.73583662359923,-0.0017204382768529,107.90833829320742,107.9083395267228,-1.239990183496406e-06,-0.0024006763846061,-193.13901143901933,0.0019653519782138,108.17179597338504,5.9319038175326445e-06,193.14276015441808,0.0,10673.983062074092,35.73465091891012,-0.0019555333904192,0.0024006122885782,162.3678490348068,0.0019554486782019,-3.9145276911541215e-05,-162.36220304597796,-76.18958585852113,0.0019653310390923,1.836335554398493e-07,-0.0004737625093332,6.283185271558905,2.031921017099808e-05,-0.0004737627483813,326.0809117334572,0.0,-3.938968479636141e-07
3.059509000613245e-07,0.2359506678732015,-0.0130200959605777,2.3638875635910785e-07,0.0228323593472751,108.17245455157024,-76.18823319338196,-3.6339594427431985e-08,0.0,326.03257240108906,-147.740489214507,-0.0017202353810478,107.90902952048032,107.90903072330366,-1.266032862253601e-06,-0.0024006803608812,-193.13966759756417,0.0019650693961436,108.1724576555022,6.034350880731942e-06,193.14349448888728,0.0,10674.340380081245,35.73487959712995,-0.0019555394619149,0.0024006154266298,162.36796724870572,0.0019554538583929,-3.905754897940642e-05,-162.36223573133648,-76.18882106636269,0.0019650485700506,1.844422318960661e-07,-0.0004737567641708,6.283185270839992,2.0265369666394497e-05,-0.0004737570027467,326.0332879329225,0.0,-3.920556131378656e-07
1.8161889091237062e-09,0.235935194627399,-0.0130200936402608,2.269632415433005e-07,0.0227702962727109,108.17311447801347,-76.18752605896155,-3.7013749542892585e-08,0.0,325.9850851834883,-147.74514183454323,-0.0017200330225227,107.9097188326204,107.9097200771951,-1.2905832765626415e-06,-0.0024006625299199,-193.1412536740045,0.0019647875567126,108.17311754002742,5.16847238699959e-06,193.14329559006052,0.0,10674.697700371453,35.735107653754895,-0.0019555455551805,0.0024006403564168,162.36808334816064,0.0019554589876786,-3.896789425794988e-05,-162.36227024248666,-76.18800581660588,0.0019647668903721,1.7009874117312896e-07,-0.000473751446439,6.283185270165837,2.021173108698241e-05,-0.0004737508611077,325.98579003888625,0.0,-3.9025382537024514e-07
-8.574727781143478e-07,0.235919763349047,-0.0130200915211783,1.9449835956743013e-07,0.0227084174444381,108.17377260211636,-76.18667641998088,-3.812266109533417e-08,0.0,325.9377198638414,-147.74979448373685,-0.0017198311869147,107.91040624021343,107.91040759084808,-1.3314688832626664e-06,-0.0024006207792061,-193.14521057878525,0.0019645066155394,108.17377563527636,2.1221903530032973e-06,193.1407290287659,0.0,10675.055022938508,35.73533509053034,-0.0019555521117982,0.0024006894793434,162.36822905813787,0.0019554636200712,-3.915780654932063e-05,-162.36227455076732,-76.18733219318314,0.0019644858734221,9.50037675976148e-08,-0.0004737449936071,6.283185269056925,2.0160669015589628e-05,-0.000473745877541,325.9384331082583,0.0,-3.889126173511412e-07
-1.4154846735418235e-06,0.2359043739060743,-0.0130200899035982,1.3165356860301804e-07,0.0226466926694129,108.17442896731842,-76.18580888718948,-3.978758072095662e-08,0.0,325.8904580917145,-147.75444716234935,-0.0017196298610947,107.9110919886742,107.91109301965513,-1.3932502935828913e-06,-0.0024006064964251,-193.14822014708508,0.001964226610168,108.17443190633804,-9.362059275807128e-07,193.1391082673948,0.0,10675.412347776222,35.73556190918101,-0.001955558602476,0.0024007109915507,162.36838168926658,0.0019554682922032,-3.903427834394126e-05,-162.36227160456107,-76.18667851172147,0.0019642054118437,-1.8052674763164805e-08,-0.0004737387134676,6.283185267392006,2.0109592186067768e-05,-0.000473740739398,325.8912253869321,0.0,-3.885792102365231e-07
-1.4299303069125392e-06,0.2358890264199151,-0.0130200889827909,6.024760509029077e-08,0.0225851303063068,108.17508359268685,-76.18505221095712,-4.1163382948455e-08,0.0,325.843332586415,-147.7590998705698,-0.0017194290459878,107.91177597740894,107.91177647619186,-1.4449399438428474e-06,-0.0024006215835973,-193.148682592762,0.0019639473388614,108.17508634757604,-1.3282602907580515e-06,193.14002516114672,0.0,10675.769674878413,35.73578811128827,-0.0019555641286164,0.0024007029666068,162.36846901008877,0.0019554739014468,-3.893644114192005e-05,-162.36233379996733,-76.18592499775441,0.0019639257309988,-1.1280045897329541e-07,-0.0004737331391853,6.283185266016203,2.0058547836177546e-05,-0.000473734948785,325.8441365228165,0.0,-3.893112317715261e-07
-1.2267784868663812e-06,0.2358737207686035,-0.0130200887315577,-1.649017585624272e-09,0.0225237351589252,108.1757364488613,-76.18434286589763,-4.163493123386597e-08,0.0,325.7963521890867,-147.7637526083224,-0.0017192287409057,107.91245805828464,107.91245812390557,-1.4639282244894355e-06,-0.00240064104304,-193.1481638320146,0.0019636687385949,108.17573899863278,-2.484403987461037e-07,193.14191818018824,0.0,10676.12700423893,35.736013698488264,-0.0019555684880801,0.0024006905214517,162.36846045889342,0.001955480649684,-3.883684313952189e-05,-162.36249168795703,-76.18513037366876,0.0019636468984202,-1.69712537306063e-07,-0.0004737277563979,6.283185265544655,2.000757270953752e-05,-0.0004737290024611,325.7971590001273,0.0,-3.907816962188808e-07
-1.0363200415604149e-06,0.2358584567617566,-0.0130200890294796,-5.1129324005580774e-08,0.0224625080108031,108.17638751673826,-76.18362188762681,-4.122042357821605e-08,0.0,325.7495045608193,-147.76840537541037,-0.0017190289455159,107.91313821535108,107.91313799015192,-1.4507823767028618e-06,-0.0024006552951419,-193.1478629845897,0.0019633908572074,108.17638988828776,7.38419773796705e-07,193.14359140212855,0.0,10676.484335851635,35.73623867245547,-0.0019555719754225,0.0024006832889899,162.36837416285877,0.0019554882427118,-3.87275893402209e-05,-162.3627271751673,-76.18435176455606,0.0019633688606784,-1.975711118780375e-07,-0.0004737222640116,6.283185265959163,1.995659592637009e-05,-0.0004737231965655,325.7503044100165,0.0,-3.926510325170807e-07
-8.806030604599048e-07,0.2358432342428344,-0.0130200897658237,-9.071396093454785e-08,0.0224014481865315,108.17703680089409,-76.18288769136247,-4.015279641597303e-08,0.0,325.7027823919239,-147.77305817165663,-0.0017188296602559,107.91381648612185,107.91381604744409,-1.4139310338049603e-06,-0.0024006666018342,-193.14785773729005,0.0019631137191057,108.1770390215596,1.3195150070161251e-06,193.1449674643058,0.0,10676.841669710406,35.736463034868166,-0.0019555748963048,0.0024006790108103,162.36823710111352,0.0019554963751128,-3.860941447173729e-05,-162.36301331173215,-76.18359017797584,0.0019630915862865,-2.0626612886189426e-07,-0.0004737167071469,6.28318526702679,1.990554415117068e-05,-0.0004737174845974,325.70357887110964,0.0,-3.946879593974702e-07
-7.381424118910808e-07,0.235828053086299,-0.0130200908512745,-1.219310433430001e-07,0.0223405549060293,108.17768431167345,-76.18215254401541,-3.860650146700295e-08,0.0,325.6561861286189,-147.77771099692373,-0.0017186308861555,107.91449289097916,107.91449228507916,-1.3596729773404962e-06,-0.0024006768030804,-193.14797494659015,0.0019628373159562,108.17768639781828,1.688967798426142e-06,193.14621863297688,0.0,10677.199005809136,35.736686787397765,-0.0019555774481409,0.0024006758339023,162.36806780749737,0.0019555048495287,-3.848503505477417e-05,-162.36333157589098,-76.18283335176889,0.0019628150783882,-2.0062101062125938e-07,-0.0004737111606885,6.283185268573085,1.985437077892916e-05,-0.0004737117919049,325.6569810611394,0.0,-3.967299823373289e-07
-6.139440036810918e-07,0.2358129131809594,-0.0130200922066755,-1.456197010487819e-07,0.022279827462407,108.17833005563054,-76.18141884121954,-3.6704192531692895e-08,0.0,325.60971699166504,-147.782363851095,-0.001718432624569,107.91516743579297,107.91516670693512,-1.292428928319696e-06,-0.0024006854083103,-193.14820350055248,0.0019625616401502,108.17833202019982,1.9151052303029822e-06,193.1473551193301,0.0,10677.556344141742,35.73690993170756,-0.0019555797824562,0.0024006742365313,162.36787944959488,0.0019555135143588,-3.835666419182227e-05,-162.36366879737736,-76.18207902387465,0.0019625393401433,-1.844449677229179e-07,-0.0004737056259015,6.283185270475394,1.9803053559158837e-05,-0.0004737061176763,325.61050898504425,0.0,-3.9865418851565977e-07
-5.179165976965107e-07,0.2357978144190324,-0.0130200937631994,-1.6302543246289257e-07,0.022219265244072,108.17897403725584,-76.18068455419966,-3.4562014895714386e-08,0.0,325.5633746830989,-147.78701673406945,-0.0017182348769869,107.91584012813234,107.9158393153125,-1.2163991497861771e-06,-0.0024006920324572,-193.1485817851909,0.0019622866936739,108.17897589390444,1.9695467912256288e-06,193.1483379808752,0.0,10677.91368470215,35.737132469453805,-0.0019555820322175,0.0024006745966861,162.36768331133533,0.0019555222364885,-3.822547634943279e-05,-162.36401367957814,-76.18132932017049,0.0019622643658411,-1.6200339814180246e-07,-0.0004737000873283,6.283185272617572,1.9751584500314127e-05,-0.0004737004776315,325.56416231908827,0.0,-4.003787085129633e-07
-4.486257518166971e-07,0.2357827566938951,-0.0130200954660388,-1.7559301779487278e-07,0.0221588676619772,108.17961626136436,-76.17994953214675,-3.2285141512945765e-08,0.0,325.517158447094,-147.79166964576464,-0.0017180376449375,107.91651097855495,107.91651010958738,-1.1353964984819789e-06,-0.0024006970731824,-193.14909569769617,0.0019620124801744,108.17961802374236,1.8639404443439536e-06,193.14918106754405,0.0,10678.271027484298,35.73735440228619,-0.0019555842999707,0.0024006765138415,162.36748842349903,0.0019555309131834,-3.80920200247655e-05,-162.36435717273548,-76.18058442321222,0.0019619901480042,-1.3695388411935925e-07,-0.0004736945461881,6.283185274894445,1.96999624144652e-05,-0.0004736948705866,325.5179411712216,0.0,-4.018619347834938e-07
