sideslipFR,RL,sideslipFL,slip1,vy,RR,FxFR,longslipRL,FyRL,roll,rollrate,y,slip,ax,signal,yawrate,FyFR,az,sideslipRR,gas,ay,sideslipRL,yaw,signal,longslipFR,steeringangel,FxFL,x,FxRL,longslipRR,FyFL,pitch,FxRR,FL,vx,pitchrate,FR,FyRR,longslipFL,brake
0.016241073478863,14.278645597011806,-0.0148865019330522,6.283005576397814,-0.00016357809478,21.760698390723963,-150.17319888544077,1.1335462423772438,-124.26408683190364,-0.002156582823974,0.0093726138915981,-4850.900645402761,-0.000179730781772,7.152616597774962,0.0,-0.0025902462543815,-932.9391907648252,0.2621027777625054,-0.0062929799599189,1.90258665870203,-0.0706793167684955,0.0190606633580344,-0.0343559270462198,3.484884457907259,-0.0014965082953258,0.0,-153.7057543705919,4564.155610568409,5953.344233031669,1.9518806762468248,912.781441531102,-0.0227938683276022,5729.444865916919,4.166965514726202,1.3295377437893283,-0.0901853444908628,4.156305195764278,49.83236239239535,-0.0014212495306605,0.0
0.0146188603187196,14.532935182338116,-0.0135677166285632,6.282572959866228,-0.0007902480904391,22.478983666746927,-150.57784185295534,1.199507316372199,-114.09054732366866,-0.0020527693829065,0.011160701985089,-4850.901121820753,-0.0006123473133579,7.211776583774603,0.0,-0.0028526259864794,-846.7621186886539,0.2971707551858973,-0.0042619425960813,1.8954009315164293,-0.0690126660570651,0.0172910773893939,-0.0343833261031378,3.600864062477944,-0.0014870625969948,0.0,-153.77421790868675,4564.169296738302,5992.981850079139,2.1156519175066566,831.451819688695,-0.0236512378056497,5780.738986090147,4.370603973018417,1.4013355866353006,-0.0820349726932483,4.359249792776105,36.97566583200964,-0.0014218074195178,0.0
0.0130764501754318,14.794810624038746,-0.0123853628666718,6.282210975378582,-0.0013764197984167,23.17845291043329,-151.13634235840254,1.266956647347333,-103.83234799567715,-0.0019331808887985,0.0125243545812433,-4850.901629393561,-0.0009743318010036,7.260467659975356,0.0,-0.0030467987038375,-764.2545553279568,0.3202245670974517,-0.0025414798841362,1.888411694956455,-0.0652831099742586,0.0154889028952593,-0.0344129819104141,3.7131514172009816,-0.001480429593792,0.0,-153.9560295153792,4564.183702693219,6023.626762480536,2.284108534885424,755.9440500310291,-0.0244251870917087,5825.388660001346,4.575070266888355,1.4736752220980645,-0.0735693282277795,4.562996048028198,25.55663523623718,-0.0014235503423367,0.0
0.0116113067404123,15.072920291243376,-0.0112655302754693,6.281929665527678,-0.0018909422649133,23.856560070209657,-151.8322654220737,1.3368616168561689,-93.39776486616913,-0.0018031089145114,0.0133421896946294,-4850.902167762845,-0.0012556416519083,7.293113274655974,0.0,-0.0031535970861819,-686.5574240329806,0.3259800911165563,-0.0011948563420858,1.881690430691887,-0.0561320749701102,0.0137173464144387,-0.0344441190696041,3.82160314634701,-0.0014718394669218,0.0,-153.9971259276572,4564.198833054433,6037.948595946019,2.456324717920965,686.8353924285861,-0.0251136641971644,5862.351596094133,4.780242082973312,1.5464277435439695,-0.0649787787863998,4.767760126527132,15.853857031019292,-0.0014232250858456,0.0
0.0102546945134977,15.37850038548306,-0.0101853509812827,6.2817253047036585,-0.002321792043302,24.51100612810581,-152.36283202054457,1.411254105604487,-82.78255157059922,-0.0016666596159882,0.0138534069642788,-4850.90273629767,-0.0014600024759275,7.305729800005561,0.0,-0.0031646544743239,-613.4348338295476,0.3272404625586225,-0.0001965098777749,1.875358441901684,-0.0468935847815059,0.011950951869244,-0.0344757880567645,3.926078917349997,-0.0014606397855915,0.0,-153.89254539217842,4564.214690915408,6036.613211916888,2.63081607419695,621.8272351827824,-0.0257162897832349,5884.629870284345,4.985777515237009,1.6194133241792756,-0.0564146385708296,4.973406103665528,8.10006070161601,-0.0014203888221904,0.0
0.0090060758594565,15.711697345857957,-0.0091559077083578,6.281590572738357,-0.002664151307713,25.14727524388146,-152.6694373425142,1.4906632459020068,-72.07559745128299,-0.0015266103304406,0.0140853649518835,-4850.903334225482,-0.0015947344412299,7.301919064590602,0.0,-0.0031007576743919,-545.3134685682377,0.3214631675585677,0.0006175566937382,1.8694816543710289,-0.0374892855497467,0.0101994986803237,-0.0345071346233084,4.026441644346821,-0.0014497021498869,0.0,-153.77375458460807,4564.231277510858,6024.647142399671,2.808329900098189,561.2437871164682,-0.0262337498146844,5891.799362846713,5.191311056866302,1.6924459412350208,-0.0479442753197629,5.179435276916147,1.9465951283169751,-0.0014158146156164,0.0
0.0078288711885563,16.04447444708463,-0.0081389952023601,6.2815161626515215,-0.0029188017011345,25.746128979035905,-152.67384757616475,1.5713693131466129,-61.44369237416667,-0.0013859034477619,0.0140050625614568,-4850.903960687503,-0.0016691445280647,7.287015493493799,0.0,-0.0029860899589727,-481.6276446623853,0.3103145372883755,0.0013132475994434,1.8640115782600173,-0.0285727061791577,0.0084881949874514,-0.0345375445875027,4.122557690848458,-0.0014364163964838,0.0,-153.47120625806338,4564.248592479883,6005.4344505698855,2.9857882870196506,503.57967230761705,-0.0266670911707643,5888.343391527576,5.396580489458674,1.7653871986358334,-0.0395565033732127,5.385388606853514,-3.0921213661256752,-0.0014082644733371,0.0
0.006711094451501,16.352871270747258,-0.0071553761984751,6.28149230029044,-0.003090202397908,26.289199504785408,-152.85698813696533,1.6495924219489353,-51.05455356547517,-0.0012477618075184,0.0136191912094019,-4850.9046148103225,-0.0016930068891463,7.26369049364923,0.0,-0.0028373912026182,-420.8464604893071,0.2874840516884204,0.0019035366964778,1.8588641598028064,-0.0199116793697318,0.0068464281847396,-0.034566611301939,4.214297071260374,-0.0014279626251332,0.0,-153.3842498682312,4564.266634374507,5980.486103203411,3.1594884199326594,447.8989733548789,-0.027016988163193,5877.263417234251,5.6013238347041066,1.8381398516305776,-0.0312935567903975,5.5908979612860765,-7.300409182996629,-0.0014043712669412,0.0
0.0056868752892607,16.67717113403388,-0.0062298025172981,6.281509755544922,-0.0031847386309621,26.81994820142768,-152.97803127637542,1.7312565289691313,-41.17072629854367,-0.0011148344353115,0.0129907207325423,-4850.905295737959,-0.001675551634664,7.232503843000274,0.0,-0.0026645379882375,-363.6825062275056,0.2593951394233929,0.0023887402177582,1.8539969879893403,-0.0128347438479326,0.0053207719723722,-0.0345940509359024,4.301533650965347,-0.0014171255786747,0.0,-153.27636874893153,4564.285400842884,5950.436599005633,3.335022721091798,394.8385597184568,-0.027285909757566,5859.913968045902,5.805704358782704,1.9106161002080504,-0.0233438775916866,5.796107182650516,-10.790543390813776,-0.0013975908738707,0.0
0.0047277125328289,17.019663864422313,-0.0053861730686098,6.281562507315421,-0.0032051856692223,27.34131145391244,-153.08486041924618,1.8165368348895763,-32.040227015106936,-0.0009899291132064,0.0120245538507042,-4850.906002632963,-0.0016227998641655,7.191984498703276,0.0,-0.0024706460358931,-310.1108841125255,0.2183611817492505,0.0027381197769658,1.849381324656992,-0.0054480027216874,0.0039570163317303,-0.0346196519330221,4.384145344677938,-0.001407767633479,0.0,-153.19303536759506,4564.304888766144,5912.842244425898,3.512442517789454,345.23167236707826,-0.0274776194305547,5836.983894452163,6.009722491043171,1.9827375076337344,-0.0158298737521406,6.000971568398268,-13.55378820724105,-0.0013911432477715,0.0
0.0038606206372872,17.38659898340668,-0.0045915393862493,6.281647191497402,-0.0031506708504009,27.85063448218423,-152.94250346141217,1.7776294671519466,-23.778806670506903,-0.0008762054953014,0.0108275996170168,-4850.906734613433,-0.0015381156821834,7.140172245167653,0.0,-0.0022414958003356,-259.9182591713801,0.165642176879991,0.0029149732694081,1.845048907120974,0.0034476130026941,0.0027232645602077,-0.0346431295438124,4.462014312776071,-0.0013934915923084,0.0,-152.782540986777,4564.325094173265,5864.233578835597,3.4684344233667024,299.3053261631917,-0.0275970236611269,5807.09224519115,6.212785270108115,2.0544029119784915,-0.0088458238675079,6.20501075030961,-15.43849078864169,-0.0013767428739763,0.0
0.0030957260182013,17.77895582904747,-0.003830134224039,6.281754919271285,-0.0030332677704632,28.350087329400825,-152.67159631545843,1.7459298002938757,-16.341699376876413,-0.0007749444369284,0.0095356075059872,-4850.907490807712,-0.0014303879083014,7.076294123184454,0.0,-0.0019878408827255,-214.3268383408554,0.1133613947632062,0.0029640908976863,1.841055363397824,0.0098561236543601,0.0016013705361385,-0.0346641571085909,4.535027155311885,-0.0013839232694286,0.0,-152.45540448951033,4564.346011981503,5809.327877739821,3.395141066224158,255.6301824560656,-0.027649750133058,5765.412875401601,6.414976028193856,2.125489881211003,-0.0024336484325402,6.408308384437635,-16.398294753286155,-0.0013720702139021,0.0
0.0023838718365621,18.190333950833956,-0.0031405668881967,6.281876951391677,-0.0028675146387288,28.846700995007744,-152.42450498371653,1.7198701212201504,-9.682962651480802,-0.0006871851227426,0.0081411232648323,-4850.90827044235,-0.001308355787909,7.005845740328685,0.0,-0.0017358538617021,-172.56372041482533,0.0583127434150058,0.0029661469316607,1.837376919274996,0.0152016752283448,0.0005896619093343,-0.0346826411638257,4.603075103400967,-0.001375030629631,0.0,-152.2252204960971,4564.367636007811,5752.1860296050245,3.327372635236483,214.7000100080884,-0.0276414643989083,5715.532578611717,6.616241555843552,2.19590459800711,0.0034118437131653,6.610604704305891,-16.733474437576493,-0.0013644968134616,0.0
0.0017206786076536,18.615098636444397,-0.002521001186304,6.282010004113077,-0.0026581691626368,29.34533611949911,-152.10078432954327,1.6982315509737975,-3.817185299250885,-0.0006137595088112,0.0066836156224403,-4850.909072809598,-0.0011753030665097,6.933007278877025,0.0,-0.001496388217786,-133.57776040658604,0.0017472826007388,0.0029432372219252,1.8339268828505435,0.0203070422181933,-0.0002965834567529,-0.0346986711987253,4.666054207686504,-0.001363863391667,0.0,-151.92122998335762,4564.389959412772,5694.990440017145,3.2653118107456973,177.26354068536838,-0.0275778985846388,5661.8026910253,6.816508380198354,2.265601542388477,0.0086779819454729,6.811771780840017,-16.714223695672832,-0.0013550137907035,0.0
0.0011207325379905,19.04962824811683,-0.0019508735996475,6.282152687726332,-0.0024065576687398,29.848815023715098,-151.76909775067244,1.680177927435193,1.2205157990087785,-0.0005550236170059,0.0052118710864284,-4850.909897206222,-0.0010326194532548,6.860038234287751,0.0,-0.0012715820850661,-97.4646024951195,-0.0547390375062646,0.0028983003289295,1.8306179285593165,0.0249740676528703,-0.0010479182752945,-0.0347123857585876,4.723865523572588,-0.0013543193313948,0.0,-151.63993544774596,4564.412975102583,5638.873290414225,3.208983665200895,142.93745423615076,-0.027464912921666,5606.848835902125,7.015735754767365,2.334567954345564,0.0133536472527826,7.011786576042045,-16.48049050691642,-0.0013460769746839,0.0
0.0005850043266738,19.491475672175365,-0.001423122538154,6.282301829177077,-0.0021187182558666,30.358870529804587,-151.45903634367463,1.665081441057102,5.42099137741781,-0.0005109026349465,0.0037634197659277,-4850.910742963755,-0.0008834780025095,6.788230411944061,0.0,-0.0010640282318711,-64.45582284988565,-0.1098835116688084,0.0028305199987317,1.827385896221076,0.0287701581193845,-0.0016642709600609,-0.0347239442162314,4.776415292919181,-0.0013454610449407,0.0,-151.39069861418673,4564.43667596602,5584.541379320179,3.158222940500356,111.20359936853032,-0.027308434964867,5551.985762184607,7.213941264277135,2.4028096196931434,0.0174360819334655,7.210693677679845,-16.090252175148276,-0.0013377262966,0.0
