FyFR,sideslipRR,RR,longslipRL,FxFR,sideslipFL,ax,steeringangel,rollrate,roll,sideslipFR,vx,sideslipRL,slip1,brake,az,FR,gas,slip,signal,longslipRR,yawrate,longslipFL,signal,x,yaw,y,FxRR,ay,FL,pitchrate,pitch,FyFL,FyRL,FyRR,FxFL,FxRL,RL,longslipFR,vy
189.420101348089,-0.0005980290487539,53.75903480478667,2.099198533076805,-151.96135803069893,0.0030366022742078,6.326562783347029,0.0,0.001873253435545,6.730419526602006e-05,-0.0032061762114919,4.309044230175979,0.0018316484189425,1.7547098667753723e-05,0.0,-0.255738307997275,12.988879064849014,2.011137293991609,1.7547098667753723e-05,0.0,3.134871755277808,-0.0010649311764456,-0.0012614201061497,-2.428332101667434,4565.445853240464,-0.0350518746001649,-4850.945879993466,5227.286300653305,0.0046685856474978,12.993309033522868,0.0093714202288924,-0.0227758950589122,-179.18726847292953,-10.027913432142787,2.2914785974519467,-151.4880969793539,5211.63777602727,40.32196837571832,-0.0012601221318968,6.373372459655925e-05
193.02860558664372,-0.0007407726199682,53.84464608888552,2.063669822528852,-152.250110975738,0.0030579842655616,6.3289536804135125,0.0,0.0012120298885299,8.236197705069693e-05,-0.0032327005748569,4.372324856399495,0.0017533018261588,3.8183191184018e-05,0.0,-0.2372516077721355,13.180425423831132,2.0063387542811464,3.8183191184018e-05,0.0,3.081520771596507,-0.0009406510105196,-0.001259584054946,-2.8062658215169622,4565.489279489456,-0.0350618348937746,-4850.947401776572,5229.012520880298,0.0058188792146221,13.184408000881104,0.009288429744471,-0.0226825562726322,-182.14520470022973,-9.57527771921776,3.0962839185333806,-151.7952969328363,5214.6337638501645,40.43970859382159,-0.0012580221933053,0.0001536561504763
195.3818744915454,-0.0008687427835949,53.931064111346736,2.028875390134929,-152.5176672767702,0.0030644433658858,6.331769917104307,0.0,0.0006008322245188,9.107808192440976e-05,-0.0032414554648092,4.435631679437905,0.0016861315686399,5.916417816788168e-05,0.0,-0.2196136660405213,13.372161968977773,2.0015281727555525,5.916417816788168e-05,0.0,3.029678088724617,-0.0008243308508318,-0.0012578150219241,-3.1771853382876785,4565.53333857949,-0.0350705941047906,-4850.948945225234,5230.631046611376,0.0065142746555372,13.375737167044248,0.0091121494269726,-0.0225905677378465,-184.11900787801892,-9.175856535284469,3.836589644753366,-152.09480092747526,5218.238055743504,40.55481174455925,-0.0012561174067064,0.0002483961053949
196.61929526922648,-0.0009829319463821,54.01876190650221,1.9947761340110348,-152.7722153112494,0.003056564030044,6.334596131832475,0.0,3.328944467092422e-05,9.392888252401712e-05,-0.0032351038273782,4.498967313246368,0.0016321468918223,8.004137246767158e-05,0.0,-0.2027477763195674,13.564087464667011,1.9967073012978909,8.004137246767158e-05,0.0,2.979316679306942,-0.0007174800284272,-0.0012560845201193,-3.5401635463588166,4565.578030750859,-0.035078242040354,-4850.950510278355,5232.288526080534,0.0071457971773949,13.567302673789918,0.0088461406809957,-0.0225008382349988,-185.16107109564328,-8.836682026440466,4.505911373449504,-152.389436842978,5221.966184034217,40.66672170557304,-0.0012544386797997,0.0003459758732778
196.8525420213317,-0.0010840056669669,54.107596343401376,1.9613461882154424,-153.00236301320777,0.003037216418106,6.337399669514092,0.0,-0.0004849729978067,9.136682127361584e-05,-0.0032144384103371,4.562331602179777,0.0015880760514335,0.0001004774501073,0.0,-0.1862654320198323,13.756192991765234,1.9918815144041664,0.0001004774501073,0.0,2.9303730019674306,-0.0006193812432593,-0.0012543322428846,-3.8942931892455954,4565.62335625738,-0.0350848704421267,-4850.95209689345,5234.05915796161,0.0075475275521447,13.759083810409802,0.0085007073986712,-0.0224142164540075,-185.3492493208745,-8.557084444876585,5.105818525847634,-152.6581511276874,5225.423088847015,40.77577489300828,-0.0012529066222341,0.0004448169305806
196.14939836492783,-0.001172033964607,54.197265085515205,1.928555127740672,-153.20941349182783,0.0030086038101654,6.340390555037541,0.0,-0.000946449822018,8.393012776599779e-05,-0.0031807436784092,4.625724948608498,0.0015512888498416,0.000120090434705,0.0,-0.1703509605835016,13.948462041797573,1.9870519319100484,0.000120090434705,0.0,2.8827754715057674,-0.0005296650857719,-0.0012526799048223,-4.238689127267947,4565.669315352951,-0.0350905637061005,-4850.953705047238,5235.958626770146,0.0077367569993208,13.951056362559513,0.0080878258975133,-0.0223314290149992,-184.81570904637368,-8.326107033471644,5.6371615461214,-152.9110456432903,5228.950850222228,40.88220660524379,-0.0012515210934003,0.0005430293186659
194.6088196353756,-0.0012471323768087,54.28774924203572,1.8963637598248204,-153.3961924142796,0.0029715387130437,6.343726024121367,0.0,-0.0013470367147345,7.221088484461427e-05,-0.0031362525877146,4.689149857508836,0.0015214572613845,0.0001384971409348,0.0,-0.1550654291643649,14.140881692861228,1.982215296704449,0.0001384971409348,0.0,2.8364730807439003,-0.0004490720411844,-0.0012511593839327,-4.57249054993875,4565.715908309143,-0.0350954091255409,-4850.955334738611,5237.980550243704,0.0077137882258641,14.143212773834064,0.007617822116673,-0.0222530926629122,-183.6520925421469,-8.136491403789428,6.100650621206136,-153.15300156011716,5232.827546283886,40.985808217932025,-0.001250301518417,0.0006386012740023
192.3459859545759,-0.0013093395489529,54.379237717011264,1.8647268431827124,-153.5651698815496,0.0029269614744494,6.347443596501208,0.0,-0.0016839575539413,5.683398852808698e-05,-0.003082836230502,4.752609909647966,0.0014989842140151,0.0001554023037615,0.0,-0.1404416333985521,14.33344357792341,1.977368387783008,0.0001554023037615,0.0,2.7914299286294297,-0.0003786642143723,-0.0012497696041544,-4.894863127541751,4565.763135431304,-0.0350995037980148,-4850.956985988336,5240.117414975042,0.0075031217904763,14.335551307368368,0.0071002650126333,-0.0221797256300169,-181.92141955199776,-7.986233923205435,6.4967196772912414,-153.38389655770033,5237.131439683014,41.086172608824114,-0.0012492574517189,0.0007298296575549
189.4658105333802,-0.0013587448021695,54.47196541468433,1.833601572373648,-153.71759734942924,0.0028760908748276,6.351506366774017,0.0,-0.0019553139183498,3.844732891062164e-05,-0.0030219233533953,4.816108713054481,0.0014841568401058,0.0001706138458709,0.0,-0.1265174476363564,14.526141756054972,1.9725097758250116,0.0001706138458709,0.0,2.747614399704045,-0.0003193019734297,-0.0012485070742348,-5.205001096521339,4565.810997063223,-0.0351029545724121,-4850.958658835898,5242.364692174453,0.0071301071257606,14.52806960449543,0.006544432044064,-0.0221117522620669,-179.687409703644,-7.875723612474919,6.825685666814845,-153.60189572053804,5241.812312446166,41.18290098084045,-0.0012483837435123,0.0008154258807222
186.05954331700423,-0.0013956065956389,54.56611507912998,1.8029528066414755,-153.8539217745132,0.0028201565513286,6.355847659604661,0.0,-0.0021603249959398,1.7711895411454554e-05,-0.0029547644090007,4.879649356832577,0.001476873835274,0.0001840139918702,0.0,-0.1133410746403137,14.71897057724313,1.967639650980888,0.0001840139918702,0.0,2.704992901093671,-0.0002715006876543,-0.0012473709889125,-5.502129273471793,4565.859493584061,-0.0351058750280499,-4850.9603533363525,5244.718301351189,0.0066139805230562,14.720762864980305,0.0059594013843563,-0.0220495052026014,-177.01937220781596,-7.8052225758902685,7.088234625782472,-153.8050989056346,5246.769484518712,41.27570084044145,-0.0012476684398849,0.0008944103884173
182.16005184859145,-0.0014204180644643,54.661784456674745,1.7727546733361497,-153.99026843006263,0.0027630750363474,6.360395783013496,0.0,-0.0023001365371548,-4.712586690057417e-06,-0.0028797447667482,4.943234234000517,0.0014766481426947,0.0001955105978551,0.0,-0.1009664953934453,14.911937369499324,1.962759139573015,0.0001955105978551,0.0,2.663527985722007,-0.0002356513582697,-0.0012461466767193,-5.785504992692097,4565.908625401965,-0.0351083826644722,-4850.962069558378,5247.171733742764,0.0059246467440778,14.913610285483482,0.005353970901152,-0.0219932277613726,-174.03689694370297,-7.773685685039039,7.285864550903848,-153.97611924049218,5251.896830188108,41.36440824377362,-0.0012473146487197,0.00096589708089
177.84164735882666,-0.0014340040039447,54.758989979785454,1.7429899495013783,-154.08079136156562,0.0027010205987723,6.365083331415627,0.0,-0.0023786243443822,-2.819508986999322e-05,-0.002802808641835,5.0068650423138,0.0014826140069659,0.0002049049152151,0.0,-0.0894467935377559,15.105023567730736,1.957869747383532,0.0002049049152151,0.0,2.623178893343551,-0.0002123876477915,-0.0012454309915005,-6.054419962463426,4565.958392946858,-0.0351106009003123,-4850.963807587653,5249.71396323484,0.0050529778962256,15.106614290577228,0.0047365389806786,-0.0219430773665615,-170.80950958004507,-7.778313557564499,7.4213705007939055,-154.15994510903474,5257.100465170891,41.448975007035614,-0.0012467126255296,0.0010284414927218
173.334415479736,-0.00143712081242,54.85768491433541,1.7136485619081523,-154.16287836313143,0.0026341813278435,6.369848373283403,0.0,-0.0023978423255915,-5.2135333385038056e-05,-0.0027257075161186,5.070542837640684,0.001493999006116,0.0002122751459238,0.0,-0.0788310147956247,15.298202174024253,1.9529730608927016,0.0002122751459238,0.0,2.583902879142485,-0.0002010004902491,-0.0012447648497718,-6.308202035409565,4566.008796663818,-0.0351126529738985,-4850.965567524116,5252.3288895567375,0.0041983153687762,15.299783773138282,0.0041150059593955,-0.0218991301405208,-167.24147507644832,-7.81528949391577,7.498394275404324,-154.31891461569415,5262.30128901633,41.52944531366132,-0.0012463116921759,0.0010819618428861
168.68287615771294,-0.0014305289011637,54.95777488060108,1.6847264178400492,-154.23654267409714,0.002565978091036,6.374633116252039,0.0,-0.0023600012461471,-7.595124865253649e-05,-0.0026467866172385,5.134268084736326,0.0015100843489829,0.0002179048613669,0.0,-0.069160842201587,15.49147353017528,1.948070638328809,0.0002179048613669,0.0,2.5456560329856344,-0.0002000739269019,-0.0012441506118138,-6.546216888515287,4566.059837007453,-0.0351146497508952,-4850.967349465845,5254.999059680584,0.0033781198668903,15.493098906018032,0.0034967086149974,-0.0218613862566248,-163.41344253022484,-7.880826966846718,7.520634037640023,-154.45301215472267,5267.42883437858,41.60593780801119,-0.0012460986629118,0.0011274555488562
163.887926753791,-0.0014151808330078,55.05912435829782,1.6562243581571172,-154.29816710549778,0.0024977862213857,6.379382575371476,0.0,-0.0022695527532456,-9.909485420412724e-05,-0.002566270351129,5.198040692754982,0.0015300236774024,0.0002219724297292,0.0,-0.0604704344627247,15.684835651390449,1.9431639936111944,0.0002219724297292,0.0,2.508394031044717,-0.0002085862820812,-0.001243642880467,-6.767869608603572,4566.111514436202,-0.0351166898399415,-4850.969153507653,5257.707178501403,0.002534292736412,15.686541108983596,0.0028883801924732,-0.0218297758165252,-159.44035220224222,-7.970872247320944,7.492286925016342,-154.56609603033343,5272.417327242672,41.678638036507394,-0.0012460066234478,0.0011654466516452
158.9848884475954,-0.0013921851649257,55.16156181129099,1.628147313831353,-154.34657841140742,0.0024299644286122,6.3840439676373615,0.0,-0.0021327376005555,-0.0001210733317694,-0.002485243223019,5.261860039922977,0.001552874134907,0.0002245673181754,0.0,-0.0527862248695041,15.878281996087637,1.9382546077703096,0.0002245673181754,0.0,2.4720726065621506,-0.0002258104134392,-0.0012432581500429,-6.9726061793087055,4566.163829406683,-0.0351188635417013,-4850.970979745948,5260.434462375566,0.0016492942111897,15.88009547097345,0.0022961287514554,-0.0218041650148321,-155.3932842758243,-8.080876180878933,7.41832741328897,-154.6597787212302,5277.206182426402,41.74779252970634,-0.0012460059896285,0.0011960417456716
154.03000988545543,-0.001362717226575,55.26488772581618,1.600503421849201,-154.38189698854637,0.0023627979540462,6.388566768521443,0.0,-0.0019566810533978,-0.0001414617558688,-0.0024047147367432,5.325724994952701,0.001577677052648,0.0002257748648539,0.0,-0.0461269164786405,16.071803839931384,1.933343937846058,0.0002257748648539,0.0,2.4366480163378994,-0.0002510068129514,-0.0012429937894019,-7.159914865828668,4566.216782368395,-0.03512125399056,-4850.972828280187,5263.15928940034,0.0007402156559889,16.073748510035532,0.0017254251437924,-0.0217843624631534,-151.31311758476804,-8.20594326226445,7.304354664761822,-154.7345404223338,5281.741332639136,41.81369972156015,-0.0012460857915416,0.0012193568865926
149.08036310227197,-0.0013279562588893,55.36888425168042,1.5733030941233872,-154.40458433599298,0.0022966408424674,6.392903120498088,0.0,-0.0017488431213913,-0.0001599086051085,-0.0023254847401023,5.389633940606411,0.0016035125904947,0.0002257105792795,0.0,-0.0405035217248691,16.26539157823854,1.928433415559279,0.0002257105792795,0.0,2.4020775639154137,-0.0002833123213631,-0.0012428440970935,-7.329327493995639,4566.270373758732,-0.0351239362672219,-4850.974699211295,5265.857246265436,-0.0001671164141737,16.26748699483156,0.0011810972075534,-0.0217701255985243,-147.23089243399045,-8.341103914165206,7.156295162944216,-154.79066940956824,5285.975776099581,41.87669888025415,-0.0012462376189685,0.0012357028289383
144.18732571920185,-0.0012890500668536,55.47332442815652,1.5465581466740204,-154.41517598904218,0.0022318412159221,6.397008346102055,0.0,-0.0015167388092755,-0.0001761374338159,-0.002248226141195,5.453584801902222,0.0016295280938755,0.0002245202374459,0.0,-0.0359194059010244,16.45903519103249,1.9235244377171936,0.0002245202374459,0.0,2.368320087305347,-0.0003217500894963,-0.0012428038024314,-7.480420620467592,4566.324603998299,-0.0351269761692429,-4850.976592639242,5268.501938101054,-0.0010487841806609,16.461297614489407,0.0006673290362329,-0.0217611671215965,-143.17460494861726,-8.481541521707133,6.980146164612574,-154.82853009621832,5289.869550698917,41.93715910748554,-0.0012464521897935,0.0012455955773067
139.39625294493715,-0.0012470938734834,55.57798021391046,1.520281043101887,-154.41426429769393,0.0021687098325155,6.400841431006274,0.0,-0.0012677584835854,-0.0001899463909239,-0.0021735245776415,5.517575079401846,0.0016549532348164,0.0002223718404175,0.0,-0.0323703434606967,16.652724454936322,1.918618352542457,0.0002223718404175,0.0,2.3353363552464046,-0.0003652647380214,-0.0012428671853019,-7.612816591116129,4566.379473486523,-0.0351304292652121,-4850.978508660781,5271.06588993926,-0.0018843301615541,16.65516691679801,0.0001876651183864,-0.0217571614153403,-139.16984751909948,-8.62274512999193,6.781795259122236,-154.84858137436913,5293.389572067176,41.99546927322483,-0.0012467203892346,0.0012497215660185
134.74670222218566,-0.0012031159084006,55.68262937527206,1.4944842513064582,-154.40247222442778,0.0021075273729045,6.404365426803067,0.0,-0.0010090244792576,-0.000201206162797,-0.002101879194199,5.581601887019458,0.0016791089521012,0.0002194475641301,0.0,-0.0298446147816062,16.84644908140695,1.9137164452106397,0.0002194475641301,0.0,2.3030893696397645,-0.0004127559623662,-0.0012430274890137,-7.726184484965111,4566.434982597616,-0.0351343402960318,-4850.98044736747,5273.521291381808,-0.0026567929963532,16.849081332812503,-0.0002549806411865,-0.0217577508955049,-135.23994160401293,-8.760607028384873,6.566897518247858,-154.8513990808228,5296.509497043131,42.05202890990467,-0.0012470340094256,0.0012488994386652
130.27241702705874,-0.0011580668627063,55.78706146717368,1.469179696593211,-154.38042192981163,0.0020485527358873,6.407547766613871,0.0,-0.0007472716435571,-0.0002098566178783,-0.002033702009361,5.645661993493261,0.0017014127524508,0.0002159361507955,0.0,-0.0283231668025356,17.040198798247943,1.9088199243654504,0.0002159361507955,0.0,2.271544589588469,-0.0004631108349076,-0.0012432769812406,-7.820240941320776,4566.491131676912,-0.0351387429036452,-4850.98240884406,5275.8405869826,-0.0033529143216202,17.04302726633606,-0.0006583110648601,-0.0217625522441831,-131.40633996459974,-8.891484833562803,6.340789506800799,-154.8376996636975,5299.209599865633,42.10723988875646,-0.0012473857965721,0.0012440410173919
126.00148003553836,-0.0011128121483578,55.89108305022059,1.4443782976763315,-154.34763321138954,0.0019920241833527,6.410361577147783,0.0,-0.0004887473237207,-0.0002159023676671,-0.0019693254718995,5.709751868934358,0.001721381341124,0.0002120258062669,0.0,-0.0277799627764559,17.233962766387656,1.903929906998348,0.0002120258062669,0.0,2.2406700881987143,-0.0005152341925107,-0.0012436133717536,-7.894750868025892,4566.547921037638,-0.0351436596756746,-4850.984393167209,5277.996975843388,-0.0039630377644655,17.236991119104,-0.0010206277820859,-0.0217711624804268,-127.68888613334016,-9.012240124488226,6.108426970329445,-154.80772966507826,5301.4766136972,42.16149877515776,-0.0012478064388065,0.0012361120737352
121.95668472407829,-0.0010681252884469,55.99452217560859,1.4200895799561606,-154.3072256669916,0.0019381588750917,6.412781210648363,0.0,-0.0002391279154494,-0.0002194074192041,-0.0019090062764498,5.773867730731259,0.0017386321711851,0.0002078980919868,0.0,-0.0281817522224515,17.427730749122105,1.8990474090675784,0.0002078980919868,0.0,2.210436653729719,-0.0005680800857958,-0.001244096114979,-7.949528029067716,4566.605350958165,-0.0351491024918018,-4850.986400404591,5279.964870419891,-0.00448163521046,17.430958453801193,-0.0013408074812686,-0.021783164829342,-124.10590441328765,-9.120261348546975,5.874337955804069,-154.76388698776847,5303.303507906512,42.21518986214451,-0.0012482966822849,0.0012260959678933
118.15590364538252,-0.0010246848785011,56.09723210749908,1.396321370584001,-154.25812624793969,0.0018871447498059,6.414790130427581,0.0,-3.448725207866376e-06,-0.0002204890695106,-0.0018529388131194,5.838005578993203,0.0017528815201266,0.0002037230512415,0.0,-0.0294894119743396,17.621493525218607,1.89417336217176,0.0002037230512415,0.0,2.1808178395842344,-0.0006206702376179,-0.0012446315964839,-7.984435510071036,4566.663421679545,-0.0351550731306302,-4850.988430614313,5281.720333094989,-0.0049053218016203,17.624917794110726,-0.0016182740054848,-0.0217981343083197,-120.6738730610178,-9.21347396511038,5.642587363389786,-154.706203662479,5304.689188862288,42.26867893896821,-0.0012488068372709,0.0012149621130527
114.61274760409604,-0.0009830715837404,56.19909424054984,1.3730795508441072,-154.20102687601846,0.0018391486174021,6.416374750898918,0.0,0.0002139502579485,-0.0002193111835807,-0.0018012601782899,5.9021612624458255,0.0017639430197388,0.0001996557308602,0.0,-0.0316576419250232,17.81524142761499,1.8893085628788384,0.0001996557308602,0.0,2.1517899483617446,-0.000672116136425,-0.0012452153550583,-7.999386060512807,4566.722133403694,-0.0351615640701536,-4850.9904838446455,5283.241492592313,-0.0052339994230223,17.8188566496834,-0.0018529698422734,-0.0218156430557851,-117.40757650319352,-9.290339153448684,5.41675368368764,-154.6362028648407,5305.63812635533,42.32230787188261,-0.0012493261813781,0.001203640713368
111.34003986332216,-0.0009438963738049,56.30002017626176,1.3503682256535576,-154.13397432744895,0.001795187513607,6.417443087334987,0.0,0.000407083568459,-0.0002160829704466,-0.0017543921217025,5.966330530599414,0.0017715808388998,0.00019583041395,0.0,-0.0348309922691314,18.008964444437662,1.8844536788108897,0.00019583041395,0.0,2.1233319222943465,-0.0007217108467667,-0.0012458991788868,-7.994342311803024,4566.781486292043,-0.0351685596597059,-4850.99256013406,5284.508880859307,-0.0054806393985632,18.012763870819192,-0.0020439086687258,-0.0218352622471143,-114.3284480445285,-9.349712741947933,5.200032056803803,-154.55576191349985,5306.159979843896,42.37639004899738,-0.0012497869980106,0.0011929827159034
108.4543723458209,-0.0009077386614551,56.39995550560477,1.3281906204600185,-154.04650407827037,0.0017590894413545,6.418232442567097,0.0,0.0005709456108502,-0.0002110884990019,-0.0017168959400459,6.030509296887474,0.0017754703022108,0.0001923732166079,0.0,-0.0399895841432517,18.20264482631342,1.8796088767033088,0.0001923732166079,0.0,2.095427236951157,-0.000768828131138,-0.0012465949745842,-7.969316870686725,4566.841480466893,-0.0351760382695695,-4850.994659511628,5285.501344669786,-0.0056190446255662,18.20662550288552,-0.0021826371280658,-0.0218565073942576,-111.56951573200855,-9.389766489497582,4.996014219279251,-154.43643468344845,5306.270974770144,42.43120478503648,-0.0012503593441693,0.0011838357410173
105.98442333763492,-0.0008745943979467,56.49888934608112,1.3065451125348178,-153.94318818958644,0.0017257286226283,6.418562977866479,0.0,0.0007067327061921,-0.000204608473938,-0.0016846260506635,6.094693465029188,0.0017760278700117,0.0001894096025199,0.0,-0.0454982767486595,18.396266388965465,1.8747744149506576,0.0001894096025199,0.0,2.068061182149806,-0.0008127616955914,-0.0012474897258656,-7.924372287733706,4566.902116012884,-0.035183971069771,-4850.99678199606,5286.196469325259,-0.0056538279129638,18.40041157622925,-0.0022712020643328,-0.0218788608986208,-109.10273132279151,-9.410670068491038,4.806357485499476,-154.3060085743655,5305.988496145141,42.486989249367056,-0.001251052039679,0.0011770743833368
103.80363121855542,-0.0008446422242578,56.59684792233757,1.285427917007577,-153.8366083518815,0.0016942049371674,6.418443814299757,0.0,0.0008135210289587,-0.0001969297911189,-0.0016553099181292,6.1588786502071935,0.0017734594507896,0.0001870498346207,0.0,-0.0515579746364847,18.589819651178978,1.8699510851663947,0.0001870498346207,0.0,2.041220649269188,-0.000852949077137,-0.0012484137589315,-7.85962090099466,4566.96339297275,-0.0351923229884073,-4850.9989275954495,5286.58032441109,-0.0055927659058204,18.59411410541907,-0.0023125274312653,-0.0219018381045341,-106.81979457511312,-9.413319574993697,4.632237454207797,-154.17206855217245,5305.330856506171,42.543941536477625,-0.0012517491278792,0.0011735111628905
101.85879812424776,-0.000817949699058,56.69388133549388,1.264832913402279,-153.73009868620082,0.0016655287423786,6.417884836268799,0.0,0.0008913732744897,-0.0001883427082818,-0.0016294391326287,6.223060425134725,0.0017680456821998,0.0001853614676073,0.0,-0.0580947174122849,18.783299305981267,1.865139466999524,0.0001853614676073,0.0,2.0148945307722523,-0.0008890462414963,-0.0012492974756122,-7.7752245552145665,4567.025311345912,-0.0352010544687387,-4851.001096308312,5286.645894676804,-0.0054627630070685,18.787728600651118,-0.0023094698652259,-0.0219249817988645,-104.70670145147112,-9.398921068892248,4.474459593010828,-154.0382838982712,5304.320745617824,42.6022180446256,-0.0012524119764241,0.0011737206580974
100.15573150172628,-0.0007945183607396,56.79006572378941,1.2447519860638514,-153.6244623846161,0.0016404245778476,6.416898633958944,0.0,0.0009409828429097,-0.0001791332490377,-0.0016076400082731,6.287234449470859,0.0017601205729015,0.0001843718355661,0.0,-0.0649760666722981,18.97670117751731,1.860339836565568,0.0001843718355661,0.0,1.9890734056514607,-0.000920915969578,-0.0012501257122482,-7.671394197305108,4567.08787108861,-0.0352101237179982,-4851.00328812586,5286.391395440167,-0.0052825735469162,18.98125143071897,-0.0022656833643493,-0.0219478675612985,-102.79277297963849,-9.369005554007517,4.333429396626545,-153.9064422301163,5302.984394971949,42.6619398132782,-0.0012530278438807,0.0011780403331865
98.71066132930125,-0.0007744836322236,56.885502673198495,1.2251788408754332,-153.5220590108017,0.0016189962085642,6.415489223806651,0.0,0.000960943472336,-0.0001695846614277,-0.0015901872301363,6.351396474627535,0.0017503053566203,0.000184093413335,0.0,-0.0725599338297837,19.1700221610233,1.8555523204711224,0.000184093413335,0.0,1.963749245896416,-0.0009485257692978,-0.0012509463507192,-7.548389349087253,4567.151072114814,-0.0352194883001138,-4851.00550303354,5285.819723135683,-0.0051144524241989,19.174680182174548,-0.0021867292593994,-0.0219701148967395,-101.1030370274804,-9.32561024552904,4.209405464300232,-153.7800241751267,5301.313162313128,42.723204922775146,-0.0012536330096471,0.0011867195136279
97.5365702407826,-0.0007585174634056,56.98020404614284,1.206120886906548,-153.42098625286465,0.0016009889773438,6.4134411574029855,0.0,0.0009464907179744,-0.000160028293032,-0.0015770747317073,6.415541297404824,0.0017391064501223,0.0001845633160358,0.0,-0.0801808544525396,19.36326460479657,1.8507787990901323,0.0001845633160358,0.0,1.938909566186284,-0.0009713557967282,-0.0012515676041243,-7.40651745862186,4567.214914292963,-0.0352291034752936,-4851.007741009868,5284.938709798104,-0.0048272564394011,19.36801672550844,-0.0020801153346012,-0.0219914173754259,-99.63644090410696,-9.271850676292615,4.104356259036903,-153.65230379051533,5299.041701136871,42.78631632327897,-0.0012541436612702,0.0012001789644076
96.61165777952344,-0.0007468548427777,57.07404420576192,1.1875771025165711,-153.32263754622204,0.0015870282369748,6.410829388023598,0.0,0.0009064747552783,-0.0001507685077847,-0.0015673102233227,6.479662961012746,0.0017258908010885,0.0001857494570179,0.0,-0.0883846861051774,19.55642244700772,1.846021542553536,0.0001857494570179,0.0,1.914542831963264,-0.000988712989256,-0.0012521752843191,-7.246133131749636,4567.27939743441,-0.0352389169595828,-4851.010002026889,5283.672276793429,-0.0044708751662357,19.56124495992442,-0.0019512112165803,-0.0220115242042693,-98.40701271216662,-9.20736730734415,4.019994374126494,-153.52775527249932,5296.274198278065,42.85172197317563,-0.0012546412364309,0.0012184001882076
95.90326751776055,-0.0007388986377642,57.16732055039876,1.1695306880420544,-153.21613635393183,0.0015767125475806,6.407624782046018,0.0,0.0008480469543841,-0.0001420100400941,-0.0015607651706335,6.543755545364843,0.0017113556484588,0.0001875538483147,0.0,-0.0963981996395637,19.749488718093826,1.841281635768791,0.0001875538483147,0.0,1.8906539660493176,-0.0010013230208845,-0.0012526810129123,-7.067637245761225,4567.344521291575,-0.035248876777184,-4851.012286055156,5281.774921075666,-0.0041706152919187,19.75436366437623,-0.0018057084979643,-0.0220302486414745,-97.4243686703008,-9.133479421788016,3.9567500301998,-153.4058876158909,5293.262049641639,42.91941407803204,-0.0012549572327208,0.0012409032246078
95.41144517967976,-0.0007332190886855,57.26055371391947,1.1519509028888066,-153.10975235114168,0.0015693158974218,6.404057556969917,0.0,0.0007728124346621,-0.0001339308997421,-0.0015576893300257,6.607814250568098,0.0016961231794536,0.0001899074728874,0.0,-0.1043242408340273,19.942445888715238,1.8365578650392167,0.0001899074728874,0.0,1.8672467926082723,-0.0010104767605593,-0.0012531062555553,-6.871475947412736,4567.410285562151,-0.0352589427823054,-4851.014593064861,5279.4088484063,-0.0038725102756145,19.947368686503115,-0.0016467784714328,-0.02204744109433,-96.66147667280632,-9.052841837184932,3.910298210755532,-153.2888766965689,5290.160072959175,42.9890355552217,-0.0012552343619426,0.0012673666031296
90.92588470392154,-0.0006859679353823,58.725461920026646,1.2026358991783674,-157.99046314558055,0.0015191932094598,6.381725421482335,0.0,0.002466224299083,-0.0001193768505024,-0.0013199046520876,6.6717131285263225,0.001848984884628,0.000184114259353,0.0,-0.1277622138958675,20.138681798360015,1.8320593264179144,0.000184114259353,0.0,1.9124769777779045,-0.0010163560444754,-0.0013008542277022,-6.658139537791207,4567.476689462458,-0.0352690746413418,-4851.016923214189,5278.066715088886,-0.0088739301055432,20.14330406389058,-0.0045552084067082,-0.02207591615611,-95.19998482987536,-9.224815493839827,3.817132998106554,-157.6379406402355,5287.777979889745,44.43180980905661,-0.001307919929954,0.0012390886533204
75.87313010636626,-0.0005601006656622,61.13617679399384,1.298779996590428,-156.2020178775004,0.0014900855454559,6.384375718163177,0.0,0.0054722489282754,-7.856342027810194e-05,-0.000971166535809,6.735516155037765,0.0021366437226979,0.0001624602435391,0.0,-0.11069637512782,20.33934285589033,1.8275439199274008,0.0001624602435391,0.0,2.003321744389678,-0.0010522482527756,-0.0012944837631931,-6.428161246817242,4567.543731188071,-0.0352793983083511,-4851.019277433614,5285.693882495216,-0.0229317791891036,20.343361163863342,-0.0088456854044213,-0.0221452596624877,-92.6691219648439,-10.149530449581649,3.4547268400012774,-156.04225315313917,5290.898297012588,46.82544469584065,-0.0012959196406329,0.0010994336581265
58.50761791253327,-0.000402396614057,63.56548263636029,1.3946786248626166,-155.58221261152826,0.0014712329633622,6.396774580665134,0.0,0.0088245293812954,-5.545992854195316e-06,-0.0006881565238446,6.799441534763493,0.0024351111161548,0.0001251216764424,0.0,-0.0913681610575612,20.53958071273564,1.822652222533631,0.0001251216764424,0.0,2.0933674907465663,-0.0011320754079544,-0.0012886113180001,-6.182115900447897,4567.611411291703,-0.0352903281533851,-4851.021656838573,5303.348710178279,-0.038585133286694,20.543257991197496,-0.0126826025507537,-0.0222554596512701,-90.45792232134012,-11.480886367182295,2.839851161089704,-155.2458143927821,5298.072702253419,49.25278982611255,-0.0012849810205378,0.0008453359112689
