rollrate,FyRL,yaw,sideslipFR,gas,az,FL,vx,vy,longslipRR,x,pitchrate,roll,FxRR,brake,signal,slip1,steeringangel,slip,sideslipFL,ay,FyFL,signal,sideslipRR,RL,y,FxFR,FyRR,sideslipRL,FyFR,longslipFL,longslipRL,yawrate,FR,longslipFR,ax,FxFL,RR,FxRL,pitch
-0.2142114454169633,1216.249297449385,4.060930065514968,0.0126293866810181,0.5071505061895826,-0.2064436390284973,53.16100973823905,17.488289682273244,-0.3689890727822681,0.0093033645869698,5096.637725297372,-0.0190113788714679,0.0171617656248885,1740.6817253208171,0.0,-0.7184595217142346,6.262357720204709,-0.7184595217142346,-0.020827586974877,0.0193688082569022,0.795946659205477,-1177.5295044270213,0.0,-0.0201416966051607,53.57958857283388,-4866.262000593318,-71.2122169127183,2242.711279087151,-0.0156259279518084,-925.0306079498598,-0.0010092228685278,0.0127953750165278,-0.1167808379149248,52.57481039084279,-0.0004454209861642,1.8983691775122968,-127.9630476596322,53.15519706670423,1737.639697760713,-0.0063799165088436
-0.2300061043897912,1018.5120464237248,4.059614362234724,0.0148230783436768,0.5098786019740604,-0.1877697382584683,53.28638883132578,17.50722703310886,-0.3402579314838756,0.008933774229579,5096.528751832401,-0.0186899796828745,0.0149346154213255,1671.4223244784887,0.0,-0.7741227894068108,6.264033434389384,-0.7741227894068108,-0.0191518727902027,0.0215905374545782,0.2306049196727733,-1374.9072970586644,0.0,-0.0166582354915887,53.6264085877861,-4866.398968229528,-68.22889296892856,1849.2400514103056,-0.0121227920432994,-1072.6672919259302,-0.0009852541495415,0.0115246770434466,-0.1434735594066418,52.56492124841738,-0.000448445071276,1.7995397695687434,-126.23692677491869,53.13718910194288,1665.8588497661258,-0.0065685418887188
-0.2476849943101482,812.9708617972339,4.058038891627081,0.0170500680473461,0.5116522057160651,-0.1706129806908647,53.40452613952804,17.525202481393478,-0.3125332262642247,0.0085868092598324,5096.4196913882415,-0.0180012871388675,0.0125386137198867,1595.2537156989104,0.0,-0.8290893988406673,6.265642782860419,-0.8290893988406673,-0.0175425243191673,0.0236896988757654,-0.3221188533909505,-1575.8112184338013,0.0,-0.0134000991406693,53.66379236742435,-4866.536095783431,-65.91255973753941,1482.9856721826582,-0.0088556671647168,-1206.6516601655412,-0.0009514748169095,0.0102660481138841,-0.1688692581523838,52.55465197855318,-0.0004532696596535,1.6901745999439748,-124.78811893458804,53.122293080440095,1586.0191977901638,-0.0067519526407695
-0.2664878170336979,599.7207507191482,4.056216443947442,0.019245855710744,0.5130393509116891,-0.1534219153601441,53.51475205459211,17.542264880704753,-0.285865755177408,0.0085165691692037,5096.310505714384,-0.0170250854395321,0.0099588434512445,1549.587749687203,0.0,-0.8833098837773712,6.267183116908397,-0.8833098837773712,-0.0160021902711896,0.0256372729857036,-0.8547468203153457,-1779.709332439216,0.0,-0.0103464953131373,53.71585673337044,-4866.67334111236,-62.611164229165375,1146.0525597114215,-0.0057992791641651,-1325.6609269139033,-0.0009462875717702,0.0094458986151823,-0.1930016076994438,52.54367285062229,-0.0004538002128042,1.616913992984485,-125.4348404166482,53.123529948035525,1536.4195634507637,-0.0069267791291543
-0.2855673378307722,378.680045586178,4.054159432544185,0.0214991302563527,0.5138371325629086,-0.124197378889544,53.61928764354326,17.55869800644663,-0.2602794582545221,0.0085882119721609,5096.201156493175,-0.0158362997780068,0.0071890369274499,1519.734061166571,0.0,-0.9367354494403296,6.268653629405167,-0.9367354494403296,-0.0145316777744195,0.0274856965475965,-1.3682538453988238,-1986.720055914653,0.0,-0.00746711472649,53.77118108782017,-4866.810664994682,-60.42036589946389,838.8073660198517,-0.0029251547693867,-1429.9888848170942,-0.0009389212988838,0.0087976991769825,-0.2159131035329963,52.53246949766285,-0.0004604555637976,1.5614210270014854,-125.35384415852748,53.1345428470679,1502.316176685735,-0.0070906884461187
-0.304192600775498,150.1487907991373,4.051879765208856,0.0238302004317648,0.5142033134791106,-0.0941451232540424,53.71920262943687,17.57464142589982,-0.2358041099855016,0.0087667747938898,5096.091605721706,-0.0144231279787458,0.004230243326167,1500.1890275653625,0.0,-0.9893180164265624,6.270053122318676,-0.9893180164265624,-0.0131321848609102,0.0292669990802479,-1.8679482246809929,-2198.008955774128,0.0,-0.0047335797384279,53.82965900349534,-4866.9480307534095,-57.72116480110162,561.3146072982524,-0.0002100812075464,-1520.1281766974448,-0.0009254923749995,0.0082836376957508,-0.2376586594282115,52.52081337825806,-0.0004755143724698,1.5185130281530677,-126.12419293424485,53.15403784399423,1478.733894479261,-0.007241447246743
-0.3216800393715538,-86.21977146554059,4.049388757190427,0.0262494865872249,0.5142708056881629,-0.0624877701469402,53.81302673165736,17.59018828842743,-0.2124703050725531,0.0090349190965292,5095.981816137821,-0.0128163295470405,0.0010909097996031,1488.0632882422328,0.0,-1.0410102639749246,6.271380497699534,-1.0410102639749246,-0.0118048094800525,0.0309617763167142,-2.350911337681347,-2413.339127836047,0.0,-0.0021318294414348,53.89028307736946,-4867.085403516775,-55.03484705968182,312.6829109772399,0.002370494472224,-1598.1057560879794,-0.0009294292148728,0.0078602038739582,-0.2583004575577515,52.5100352495254,-0.0004858066635571,1.4825904247872446,-127.6087090899571,53.17918096981507,1460.9164520783297,-0.0073769946065506
-0.3373832860829969,-330.7337247640379,4.046697181531989,0.0287483398412344,0.5141640378753085,-0.0293184561179938,53.90235590575484,17.605386083100292,-0.190308052809523,0.0094001728862683,5095.87175145885,-0.0110251906869213,-0.0022139990504142,1480.2278629218508,0.0,-1.0917656725518188,6.272634786838384,-1.0917656725518188,-0.0105505203412028,0.0325823212276936,-2.8173870278766096,-2631.181619379714,0.0,0.0003569069022192,53.95257686935572,-4867.22274977516,-52.23447513870165,91.4908861335833,0.0048384224012376,-1662.2171273276224,-0.0009350364971469,0.0075025590833675,-0.2778837768684545,52.49936070002767,-0.0005001880558328,1.4511750615905583,-129.23532068464382,53.20938609980363,1446.690879494122,-0.0074954588731452
-0.3506807342926288,-583.5904216976529,4.043815473813507,0.0313920744274282,0.5139590843656413,0.0056618142919021,53.98762109347759,17.62026365553859,-0.1693391052557351,0.0098564856238212,5095.761376615809,-0.0090493974278468,-0.0056630967354368,1474.1702731620646,0.0,-1.1415385657153885,6.273815627399775,-1.1415385657153885,-0.0093696797798111,0.0341797979010263,-3.2707644473282387,-2852.783323186271,0.0,0.0027540563377399,54.01639043803627,-4867.3600371473685,-49.58594907155166,-103.59043019354336,0.00721362614053,-1712.3396079891163,-0.0009277794223137,0.0071960637609491,-0.2964369168915003,52.48855175587379,-0.0005254583419327,1.4221488673010032,-130.22553862653882,53.243937406086566,1434.762812634382,-0.0075949988205401
-0.3611953211714395,-844.6275513659251,4.040753687086706,0.0341494075464105,0.5137101804439569,0.0415693459344222,54.06739453851601,17.634834101617724,-0.1496022236466642,0.0104057617536905,5095.65065780274,-0.0068847047399819,-0.0092302042462431,1469.6868260034482,0.0,-1.1902841512213556,6.274921856078885,-1.1902841512213556,-0.0082634511007009,0.0357214140226981,-3.709034383044669,-3077.217857973649,0.0,0.0050750523686328,54.081930962182426,-4867.49723416847,-46.75651470496071,-273.7630706309948,0.0095083723111406,-1749.4573468700444,-0.0009349916728398,0.006937142060755,-0.3140020503773428,52.47844039552066,-0.0005468959094851,1.394318978806269,-132.382370785959,53.28280974023302,1424.3869122133945,-0.0076737434852993
-0.3685300906168227,-1112.1967076438457,4.03752160166027,0.0370070020959157,0.5134525473369479,0.0778990289496938,54.14271875668932,17.64910154110165,-0.1311102155886896,0.0110639611348406,5095.539562577942,-0.0045306391444819,-0.012885304398847,1466.1462176348548,0.0,-1.2379585613329935,6.275953894623232,-1.2379585613329935,-0.007231412556354,0.0372377545421299,-4.1289289665942,-3302.680574109572,0.0,0.0073347123917812,54.149066701691545,-4867.634310180418,-43.78708106124903,-419.8995327746083,0.0117338338708937,-1772.4170916667174,-0.0009493068431926,0.0067166684939606,-0.3305968759610009,52.4684438202432,-0.000567740585261,1.367258577717944,-134.84133641641523,53.32666775526475,1414.3650461819875,-0.0077297964712994
-0.3723855694507982,-1385.220277492914,4.034128764216991,0.040035139913115,0.5132032144082936,0.114793069859222,54.21347184354962,17.66306742245073,-0.1138800270878495,0.0118393171577831,5095.428060019738,-0.0019923525562768,-0.0165947209450346,1462.213330608958,0.0,-1.2845188922991275,6.276912067693334,-1.2845188922991275,-0.0062732394862525,0.0387469175477772,-4.535518236724273,-3531.019326857456,0.0,0.0095463117344623,54.21801682320982,-4867.771235381964,-41.187930271581926,-543.3521827103497,0.0138993791925621,-1782.6731552083374,-0.0009511742591986,0.0065323871185521,-0.3462536386308523,52.458429384618015,-0.0005992947455648,1.3405865360396616,-136.04453762347964,53.37571455414713,1404.7501733054116,-0.0077612928935089
-0.3726129990900496,-1660.6486459976995,4.030584371547286,0.0431719066143352,0.5129735384822129,0.1510532837230204,54.2792734754328,17.676730499806173,-0.0979094790110954,0.0127456170370782,5095.31612073324,0.0007249214822604,-0.0203228784341731,1458.106817483675,0.0,-1.3299232429646166,6.2777978563532,-1.3299232429646166,-0.0053874508263862,0.040238330607295,-4.922722095920462,-3758.8289363560943,0.0,0.0117188898316843,54.28876550779915,-4867.907980789249,-38.52125913261554,-645.2017109286445,0.0160103441058074,-1780.6719940167493,-0.0009612589808357,0.0063805741040749,-0.361003635846298,52.44892782190482,-0.0006258833133001,1.3132505546781288,-138.4120208174795,53.43050124910744,1394.970248948366,-0.0077664146983158
-0.3691096104675692,-1936.5552019513452,4.026897290681477,0.0464143461780369,0.5127733864868722,0.1863622415937258,54.34047351876371,17.69008627952295,-0.0831823533765671,0.0138109097838781,5095.203717044282,0.0036076502684918,-0.0240328356339814,1453.6279461909471,0.0,-1.374130752478563,6.278613577162233,-1.374130752478563,-0.0045717300173533,0.0417274322111005,-5.29082412445313,-3987.0625507021136,0.0,0.013861579903627,54.36137421963789,-4868.0445183187285,-35.91004382080499,-727.0349356358593,0.0180722146422007,-1766.6671850075772,-0.0009747578016207,0.0062593724312155,-0.3748845891495862,52.43960661303258,-0.0006520356259896,1.2859112884306936,-140.61351328168547,53.49229847275225,1385.0542321448306,-0.0077434394236237
-0.3618326159590157,-2209.7357824285,4.023075971634634,0.0497344221085603,0.512609126876151,0.2201282253214553,54.39751147252879,17.703128103560143,-0.0696623608782773,0.0150669117361146,5095.090823042292,0.0066364780476517,-0.0276870674712589,1447.555935925974,0.0,-1.4171016370663223,6.279362672225647,-1.4171016370663223,-0.0038226349539394,0.0432389658376455,-5.638427146958273,-4212.345699648379,0.0,0.0159832310143371,54.43581611361947,-4868.180820831761,-33.31524867253287,-790.2224780574293,0.0200904732886027,-1742.2955894930974,-0.0009951934055083,0.0061664510127881,-0.3879401795931079,52.43045315244149,-0.0006720894002066,1.2570585955833182,-143.60264333916453,53.56259040141674,1374.5671406539643,-0.007690815389802
-0.3508496610980746,-2476.681195291288,4.019128384044668,0.0531545833741443,0.5124876015335258,0.2513400034081924,54.44994590798655,17.715847505508815,-0.0573034483834668,0.0165507711603834,5094.977414721606,0.0097866551347961,-0.0312479567774602,1439.8171604045474,0.0,-1.4587972258321928,6.280049086295447,-1.4587972258321928,-0.0031362208841391,0.0447779948740649,-5.964231620959784,-4438.244359308317,0.0,0.0180915999335667,54.51246913375076,-4868.316862181891,-30.936323713523848,-836.5501773496967,0.0220698976930604,-1709.4471429076357,-0.0010159477257424,0.0061079464040805,-0.4002294741822968,52.4211627807573,-0.0006984553816678,1.227464331854056,-145.32073729543623,53.64319212207074,1363.1785091434556,-0.007607213661728
-0.3362584851644341,-2731.304480457176,4.015061746477839,0.0566235364497542,0.5124352693674602,0.2799824973844819,54.49920021992708,17.728222608756585,-0.0460213520578035,0.0183232090835316,5094.863470016225,0.0130257925376828,-0.0346790998405517,1429.6830632421493,0.0,-1.499179995560712,6.280678809479558,-1.499179995560712,-0.0025064977000279,0.0463616927217469,-6.267495024043722,-4658.093811042647,0.0,0.0201967755890534,54.59205798890356,-4868.452617211219,-28.423060262532346,-867.8780068452086,0.0240186251086508,-1668.6942231301653,-0.0010269299557952,0.0060980395465962,-0.4118305800780436,52.41146193592186,-0.0007283359048803,1.1962808505097258,-147.56780612385745,53.737089129572304,1351.5562955377711,-0.0074915917371723
-0.318273667273734,-2961.740241022012,4.010882355229339,0.0600919151180257,0.5124629831759335,0.3031832334385304,54.54345013153384,17.74023110995979,-0.0356781742649761,0.0204517062524535,5094.74896915977,0.0163166842257131,-0.0379455199147054,1415.74742324754,0.0,-1.5382136044848211,6.281260711100337,-1.5382136044848211,-0.0019245960792488,0.0479801944732856,-6.5385651686979545,-4876.174949967058,0.0,0.0223115635174161,54.67669202713769,-4868.588061987313,-26.32594352658792,-886.2536620582562,0.0259486298379646,-1623.4774763712498,-0.0010673204601793,0.0061773573429912,-0.4228650939602819,52.401298482702494,-0.0007615871683973,1.1613575206458684,-150.84029457508225,53.84762083248755,1338.548160538726,-0.0073432540984586
-0.2971454899587461,-3181.766309353148,4.006595125738172,0.0636085334120105,0.512568017353466,0.3233154136616899,54.58492791847115,17.751855841304067,-0.0261206911501386,0.0230159374890872,5094.633894797983,0.0196162463150355,-0.0410144207357128,1400.4519495084005,0.0,-1.5758629249911795,6.281804299632863,-1.5758629249911795,-0.0013810075467233,0.049653923191737,-6.797071623467426,-5085.27453936687,0.0,0.0244504188386885,54.7628393035144,-4868.723173863353,-24.548641222987243,-893.9127037666741,0.0278727939299349,-1577.7097783676656,-0.001080678578807,0.0062783164940416,-0.433453609528079,52.39069442367394,-0.0008012001966058,1.1267115301038737,-152.0809859979138,53.97874302671053,1325.844346073742,-0.0071619363978416
-0.2733465211597294,-3395.8875489512207,4.00220415553676,0.0670518639553591,0.5127324802619913,0.3394204081679612,54.62348602565908,17.76308961136503,-0.0172689038080637,0.0260240028986494,5094.518231378564,0.0228916315155127,-0.043856986957272,1384.7061837672609,0.0,-1.6120940752326036,6.282314655664172,-1.6120940752326036,-0.0008706515154135,0.0513866511995213,-7.041901531488811,-5290.767760181091,0.0,0.0266100183270572,54.85028970726951,-4868.857931268355,-22.992435319197057,-892.4750055565205,0.0297864004116494,-1534.3469153595474,-0.0011111670428257,0.0063964706269154,-0.4436628057180404,52.37993842550789,-0.0008281685788494,1.090560160137815,-155.11160620152774,54.13103746554371,1313.5480959984222,-0.0069477241501973
-0.2473966548028773,-3605.636310394328,3.9977129224461647,0.070458599595444,0.5129226729735388,0.3519774072678108,54.65818550684881,17.773940836238854,-0.0090627996037381,0.0294369940759565,5094.40196457728,0.0261310720847423,-0.046449313168935,1370.7372277660195,0.0,-1.6468744496194534,6.282795497393456,-1.6468744496194534,-0.0003898097861294,0.0531756859477755,-7.272169058492155,-5482.439530853727,0.0,0.0287832046125985,54.93892178066527,-4868.99231324983,-21.80581328999124,-883.4349493608358,0.0316797324889858,-1496.426308295409,-0.0011551802670731,0.006524947167216,-0.453542722719055,52.36909223187076,-0.0008523482242211,1.0566915520183382,-157.18402601751876,54.302723404052585,1301.7787663591384,-0.0067009554334701
-0.2198216877071165,-3809.358598560896,3.993124524740558,0.0738133684811892,0.5131240373289645,0.3576634760910333,54.69137796132349,17.78441939160038,-0.0014301787192805,0.0331893769708336,5094.285081193895,0.0292982137317318,-0.0487726284560784,1358.5560040052465,0.0,-1.6801727481622872,6.563456729175696e-05,-1.6801727481622872,6.563456729175696e-05,0.0550395143796528,-7.494502954655224,-5668.060939711168,0.0,0.0309617034000686,55.02833360214873,-4869.126299650664,-20.746797971345693,-867.8949749082068,0.0335501649260381,-1465.2683575964254,-0.0011794663644085,0.0066676667809538,-0.4631373402375493,52.35815897852052,-0.0008714131096803,1.0248913779768574,-158.19571747183883,54.49064027278825,1291.683932877318,-0.0064221458844197
-0.1915203082993278,-4007.9118488651616,3.98844151264712,0.0770294988132459,0.5133059724049162,0.3314772539163591,54.72192233521097,17.794548823349505,0.0057055947126876,0.037232525948554,5094.167568918192,0.0322040896044927,-0.0508154920434551,1347.006713122733,0.0,-1.7119590046400344,0.0004994147529261,-1.7119590046400344,0.0004994147529261,0.0569520045339979,-7.702035330530909,-5836.303365739287,0.0,0.0331247212619035,55.11597014799779,-4869.259870982088,-19.877560896443708,-846.427142128498,0.0354101799150416,-1441.6094370645542,-0.0012334186409926,0.0068393848795237,-0.4724900342334096,52.34719546911556,-0.0008866463910489,0.9957812339408249,-161.1918216311963,54.69276527782892,1285.6622251100928,-0.0061128311435996
-0.1632526477332447,-4201.6321297498125,3.983666101851363,0.0801736687004385,0.5135389596444548,0.3185712311789971,54.75068645191699,17.804301943495698,0.0124649295809628,0.0417470803433071,5094.049416649913,0.0346567358163214,-0.0525749205101847,1319.144527011469,0.0,-1.742204613567415,0.0009176208841379,-1.742204613567415,0.0009176208841379,0.0589194703791953,-7.891713354527796,-5989.348842921015,0.0,0.0352559680840287,55.19893348485814,-4869.393008533161,-19.214570575919996,-819.1864256103324,0.0372487283789524,-1431.9492455500567,-0.0012837802295611,0.006985446141039,-0.481655043093622,52.33591445247704,-0.0009115695585805,0.9529676475987334,-161.827311699291,54.91907578103886,1277.1591167184065,-0.0057769390851187
-0.135548840243699,-4387.382576810785,3.9787994691874298,0.0831418661317007,0.5141494088198999,0.2961385275054515,54.77939120519012,17.81348143749595,0.018930246203227,0.0474679068894253,5093.930615112334,0.0366939898503465,-0.054054361797343,1267.7808336194803,0.0,-1.7708823559378255,0.0013241313570772,-1.7708823559378255,0.0013241313570772,0.0609135634293208,-8.07571019183279,-6132.003262685018,0.0,0.0373537834753958,55.27811210485982,-4869.5256933031,-18.551312435618957,-785.0599837138639,0.0390438166054503,-1436.1590307118413,-0.0013194355335223,0.0070839115829878,-0.4907635583529223,52.32396467662436,-0.0009378245895318,0.8897588874075003,-163.0551488176289,55.2077208340664,1261.113115761299,-0.0054188385556993
-0.1090313299640454,-4565.817084923066,3.973841575321918,0.0858631953208819,0.5150764145333074,0.2496946320478773,54.80586491091399,17.82200523058395,0.0252261911147146,0.0544696264138162,5093.811157048007,0.0383369189472842,-0.0552627645667402,1230.935997659959,0.0,-1.7979664237188666,0.0017249034066664,-1.7979664237188666,0.0017249034066664,0.0628652999651333,-8.249686710450826,-6262.493407422995,0.0,0.0394136778737335,55.35595581721915,-4869.657905527901,-18.087851353224227,-744.7481184184503,0.040792483553858,-1448.3732329756865,-0.0013905481303584,0.0071829110718817,-0.499902605825473,52.31124898902592,-0.0009644928093895,0.8349253896379044,-165.17473170309336,55.56251496093293,1243.1520034091086,-0.0050425464114235
-0.0845037077436137,-4734.795327370841,3.968792366120917,0.0884454666144429,0.5158327137865267,0.1819624306020847,54.83323117068375,17.830060974962798,0.0315346434268579,0.0617831680664979,5093.691035897285,0.0394993033486926,-0.0562162976738914,1230.0740708287165,0.0,-1.8234324430776667,0.0021282554403933,-1.8234324430776667,0.0021282554403933,0.0647700794367553,-8.403739233424263,-6378.646307592264,0.0,0.0414127117387006,55.43342109605323,-4869.78962670859,-17.964915169154132,-703.158379722122,0.0425055698175435,-1465.3346026381782,-0.0014256145134067,0.0073532943075665,-0.5090203735810502,52.29794454799346,-0.0010110538862066,0.8092481260597673,-164.828444981671,55.93348590597306,1235.3864314826103,-0.0046523325819011
-0.0622921346595475,-4896.60129227041,3.963652309867748,0.0908156554589604,0.5162038012821258,0.1154095978481699,54.86067284090056,17.83784032301231,0.0380122661111352,0.0689011653523666,5093.570244764624,0.0401186277473676,-0.0569371767962541,1213.605746634276,0.0,-1.847257496315705,0.0025415880065686,-1.847257496315705,0.0025415880065686,0.0666067564750086,-8.540509484934063,-6477.448685070752,0.0,0.0433404729156349,55.50848176142304,-4869.920840991349,-18.28359263381233,-665.8107965289072,0.0441666196596694,-1484.2568459402876,-0.0014745326005459,0.0075284672994557,-0.5180785078487548,52.28488374311371,-0.0010688892557249,0.7763003251556141,-165.76094898101036,56.29485080289963,1232.5253808884397,-0.0042535043844854
-0.0425897138882895,-5047.604961649008,3.9584215904213695,0.0929601433092899,0.5169433131926569,0.0437769771635166,54.88834456830149,17.845051535890793,0.0447922409757974,0.0774140270562283,5093.4487783346485,0.0402721210285693,-0.0574496353895429,1141.4254628766082,0.0,-1.8694201424931776,0.0029714044905036,-1.8694201424931776,0.0029714044905036,0.0683649061895251,-8.664565156783304,-6564.171226028134,0.0,0.0452050626931539,55.57538442466252,-4870.051532757995,-18.54869723140805,-631.4616038375783,0.0457746701115474,-1503.5432891834064,-0.0015292367462822,0.0075997147538493,-0.5271682896628721,52.27251360297564,-0.0011032858603839,0.7028899649022677,-166.1436344358554,56.72930090418215,1217.6279714244065,-0.0038511300337725
-0.0255186662627083,-5191.756568460957,3.9530997949692384,0.0949713057159104,0.518154355504094,-0.0340480806170914,54.91583027877469,17.851527391548537,0.0520281877459926,0.0876222819691047,5093.326634492789,0.0400181621754639,-0.0577793835350395,1107.1032193256633,0.0,-1.8899004367244916,0.0034253716957365,-1.8899004367244916,0.0034253716957365,0.0700294163649179,-8.782853499485487,-6638.754048781031,0.0,0.0470114545682017,55.639246413907486,-4870.181684870656,-18.546820384923738,-596.134755886974,0.0473380567334827,-1523.3303860262645,-0.0015560713442105,0.0076774243864478,-0.5362695477085884,52.2602572934242,-0.0011221013837056,0.6531747979734052,-164.79220354492756,57.25217745404831,1198.3037053618837,-0.0034494603441078
-0.0111214972900432,-5324.917358887308,3.947687553173701,0.0967570896841283,0.518931185362886,-0.1106638102704556,54.94298095992684,17.857638321492878,0.059859144405641,0.0977262545310123,5093.203811096827,0.0393122809515916,-0.0579532783113213,1106.954726545446,0.0,-1.9086799481272136,0.0039103182990822,-1.9086799481272136,0.0039103182990822,0.0715890459380955,-8.873318069175513,-6704.129178961934,0.0,0.0487515508114047,55.70509774430288,-4870.311282262864,-18.68504733972938,-556.1889873679313,0.0488563996523665,-1541.8976961487,-0.00161203519709,0.0078481294135091,-0.5452642086399547,52.24797134365665,-0.0011459889149214,0.6324819099331838,-165.6629288936546,57.77042107487063,1192.6382924956897,-0.0030527750434534
0.0007982151976026,-5451.747342041535,3.94218565347761,0.0984202462275137,0.5194885182674513,-0.178875259896074,54.97183913450852,17.863424162229297,0.068440457201585,0.108045782427468,5093.080305615683,0.038185500059709,-0.0579968930129531,1084.0198915478354,0.0,-1.925741776408636,0.0044343865914094,-1.925741776408636,0.0044343865914094,0.0730516536647324,-8.957445438162386,-6759.597710594592,0.0,0.0504448302901667,55.76638544602211,-4870.440312576923,-18.96414289786475,-511.07019007719737,0.0503492510422936,-1559.2917762584664,-0.0016353595980556,0.0079895507958927,-0.5542171512101572,52.23594259696671,-0.0011744663993838,0.5986553038176452,-164.59257222366142,58.30069917323743,1186.6412729697183,-0.0026655670050751
0.0102566516421043,-5568.951280894437,3.9365944064304648,0.0999012254833261,0.520091345834247,-0.2543049113710774,55.00018943257013,17.868821592230837,0.077888316284105,0.1189471681453258,5092.9561171120295,0.0367929869186173,-0.0579349246344597,1061.1399480639006,0.0,-1.9410705670749693,0.005003648469026,-1.9410705670749693,0.005003648469026,0.0743955630259106,-9.027437996891887,-6805.946464160596,0.0,0.0520998693016894,55.8253483242081,-4870.568763848125,-19.21631471357081,-468.93269093291786,0.051818064157912,-1574.1537030935945,-0.0016761704311071,0.0081370913097891,-0.5631323242785334,52.22438246346367,-0.0011943057270049,0.5665851054021298,-164.60651154492714,58.861910100155455,1179.094976129166,-0.0022911712975657
0.0174192398760332,-5678.61146571516,3.9309143693622697,0.1011941819488813,0.5206998586879109,-0.3239624682582591,55.029158098271736,17.873848007586584,0.0883102169538672,0.1303715795087348,5092.831245651574,0.0351728965672258,-0.0577911855716909,1039.7773593006646,0.0,-1.954652525249268,0.0056238136545189,-1.954652525249268,0.0056238136545189,0.0756450277368254,-9.088406111020754,-6841.111647666805,0.0,0.0537241706529728,55.8814920250824,-4870.696624770279,-19.330220959720272,-431.42648610125104,0.0532787501264416,-1586.1422069120392,-0.0017218682360638,0.0083001843244183,-0.5719728389521046,52.21314442568427,-0.0012022922327993,0.5376457204092266,-164.4033398107127,59.45089186902508,1172.049384640512,-0.0019319732137424
0.0225023671953583,-5782.8301620528455,3.925146655756772,0.1023628406186931,0.5212878781243555,-0.3901213740227133,55.059985726940056,17.878527236087507,0.099756133211824,0.1422405879343327,5092.705691910219,0.0333568396148575,-0.0575873803235702,1021.8185676742615,0.0,-1.966475428085929,0.0062975679763113,-1.966475428085929,0.0062975679763113,0.0768565124282212,-9.144477486669706,-6870.864071638523,0.0,0.0553229321838409,55.93442677236657,-4870.823884816724,-19.237478451099104,-398.9682738038058,0.0547396070775546,-1595.2617583351982,-0.0017438897923994,0.0084812348276379,-0.5806748625951758,52.20183509860063,-0.0012010996100222,0.5131423945753857,-163.5518482399541,60.06408473522171,1165.9822630732522,-0.0015900774563424
0.0256495281838162,-5879.545116029799,3.919292753370793,0.1034214512472652,0.5218138511787488,-0.4539685521351201,55.09018269255358,17.882900054938204,0.1122476258114391,0.1544581904053521,5092.579456809266,0.031358517499555,-0.0573435104027869,1006.763633851366,0.0,-1.976528635770422,0.0070260157191739,-1.976528635770422,0.0070260157191739,0.0779843128689419,-9.197344229575808,-6897.014145423594,0.0,0.0568992109117797,55.98407332427799,-4870.95053405075,-19.19937656970428,-371.280084729607,0.0562044688022475,-1603.0055631656612,-0.0017709045259264,0.0086771515109684,-0.5892235302237194,52.19030277959447,-0.001206863567057,0.4921464636615384,-162.51212541710495,60.69597342660813,1161.0970913224735,-0.0012673563256738
0.0270118047595266,-5973.366121709018,3.913354361340725,0.1043570735387684,0.52229792063893,-0.5143550499969475,55.12027763374872,17.8869854446636,0.1257918953733404,0.1669981891459133,5092.452541455884,0.0291974183368534,-0.0570781273162079,992.1067758728752,0.0,-1.9848031010944025,0.0078095302241828,-1.9848031010944025,0.0078095302241828,0.0790057846063734,-9.245402734373974,-6918.143478294107,0.0,0.0584549306302424,56.03050727015609,-4871.076563027147,-19.236867305366538,-347.0098542842488,0.0576712850646146,-1607.4324420742928,-0.0017939726253156,0.0088811208073274,-0.5975844970445408,52.17875926681372,-0.0012192286902247,0.473075790416022,-161.63520726171134,61.34495993366788,1156.7303257515578,-0.0009655305128651
0.0267981237742707,-6061.010705388471,3.907333530552077,0.1051791787169098,0.5227664031382805,-0.5705872834991421,55.15013100198496,17.890791184438378,0.1404094870207482,0.1798840479300492,5092.324947289429,0.0268899520344631,-0.0568079789919632,976.5766786543164,0.0,-1.9912913775975876,0.0086493218110809,-1.9912913775975876,0.0086493218110809,0.0799183227733719,-9.286890779642876,-6936.261146549161,0.0,0.0599955077731384,56.073826068814455,-4871.201962704651,-19.296737687337444,-325.0935961236757,0.0591413955515208,-1606.645489281182,-0.0018140059115603,0.0090883918364255,-0.6057301492327276,52.16739036585206,-0.0012348270517474,0.4549456441279451,-160.75464327583973,62.01228842152686,1152.3413146936552,-0.0006861338405226
0.0252169799561787,-6146.823502874443,3.901232524056671,0.1058923379170015,0.52324484719566,-0.6226624502320786,55.179653173364734,17.894315764121657,0.1561050146749037,0.193153672723013,5092.196676227539,0.0244574955572508,-0.0565476489168252,959.7938149201752,0.0,-1.9959876262690703,0.0095457622116488,-1.9959876262690703,0.0095457622116488,0.0807181672346198,-9.325594324567197,-6952.063736428064,0.0,0.0615268091476247,56.11411793326457,-4871.326724476115,-19.357478331514574,-304.9405057193652,0.060617028951664,-1602.386092188763,-0.0018307030641736,0.0092955156554996,-0.6136390570818905,52.15630068635021,-0.0012516095844649,0.4371495379817757,-159.92648927905256,62.6999556738252,1147.5187206471146,-0.0004305198357462
