RL,signal,ax,gas,FxRL,longslipFR,FyRR,steeringangel,slip1,FR,x,sideslipFR,pitchrate,az,brake,RR,FL,FxFR,yawrate,sideslipFL,y,vx,slip,sideslipRL,sideslipRR,FyFL,rollrate,longslipFL,ay,longslipRR,vy,yaw,pitch,longslipRL,FxRR,FyRL,FxFL,signal,roll,FyFR
8.64261677493989,0.0,5.827002144507197,0.9677251486016782,4891.751090595472,-0.0016867066697443,1097.7704786823554,0.0,0.0,1.4124839550313093,4564.035084867618,0.0375618638561624,-0.1152696394412529,-0.2479784921882331,0.0,9.718432300026612,1.417233924025024,-153.18873813324177,0.0005095318322639,-0.0360225888721794,-4850.897166732383,0.4181500095421108,0.0,0.0464434120482852,-0.0522639385965617,2254.8683167405384,-0.0179481374572608,-0.0015987610740274,-0.0128047534720533,0.3006795235897572,0.0085877010948783,-0.0342838619276924,-0.0059763720138589,0.2572797588387641,4761.852025437248,-1138.0652426900008,-155.96401220517876,0.5910404133226792,-0.0012542113886969,-2235.263341111661
9.402045607807173,0.0,5.90970449132838,0.95885725118884,4960.5891459825,-0.0017198528688674,859.9007428765889,0.0,0.0,1.6038005191938218,4564.03958979806,0.0370742032532329,-0.1213735863380005,-0.2686291674715185,0.0,10.764990437981536,1.608654351441394,-154.28138938878354,0.0005219474577174,-0.0350146524274231,-4850.897236454934,0.4768826641048814,0.0,0.04488037602564,-0.0495666885050115,2209.652709949388,-0.0172826794107213,-0.0016056075121072,-0.0261346197584436,0.3739074604560308,0.0083839088984565,-0.0342787207706025,-0.0071639560984388,0.3139093893451872,4817.985848897063,-916.6542197448156,-157.17414190769682,0.6480860567897367,-0.0014304246907359,-2194.151968862645
10.052195395132962,0.0,5.99640965952865,0.9513872093992432,5032.946092508719,-0.0016907794069667,666.9098814223411,0.0,0.0,1.7968113192658073,4564.044686464731,0.0360373832504178,-0.1258818792009543,-0.2662689751487513,0.0,11.735682787990294,1.8012398203695554,-151.83162059512077,0.0005152930919817,-0.0335248129274985,-4850.897329441599,0.5364379877562403,0.0,0.042179665219273,-0.0457390338451763,2126.944738273603,-0.0162275016654243,-0.0015654973798019,-0.0431628103349876,0.4544675823186986,0.0080141170530678,-0.0342734934950951,-0.0084038620481476,0.3733939357589431,4872.07859658432,-736.191164313174,-154.9516050609388,0.7045484665501799,-0.001597698813213,-2124.878840764469
10.56746624280132,0.0,6.09279878757746,0.9442661786894172,5114.642186616239,-0.0016687472754385,516.239409260976,0.0,0.0,1.9890048496199293,4564.05038350406,0.0345922926898741,-0.1288212929385613,-0.2548711659229707,0.0,12.612119799094916,1.9932242678525944,-150.95206765664938,0.0004524637869934,-0.0319437544421679,-4850.897447665664,0.5968906158480713,0.0,0.0392916804960258,-0.0415762780451593,2025.7776786716547,-0.0148610502370685,-0.0015342830950011,-0.0559284776728081,0.5394462447597225,0.0074895543197914,-0.0342686434590461,-0.0096800375086121,0.4323489965309072,4934.188460386107,-594.2624038320308,-154.2844354471999,0.7603768302463229,-0.0017527354927945,-2032.9308110233003
10.993460429727111,0.0,6.197152104905053,0.9370689525267976,5203.06030878241,-0.0016514546048347,401.4668429149649,0.0,0.0,2.1812003807566724,4564.056690400453,0.0330586375768694,-0.1303914274955812,-0.2267215686014261,0.0,13.43933103516981,2.1853344215905315,-150.17064133996655,0.000346118429502,-0.0302662904207891,-4850.897592735941,0.6583337536882798,0.0,0.036696043514122,-0.0374945789939816,1916.4696459270008,-0.0131548439011236,-0.0015116076402607,-0.0659700767473945,0.629351149721799,0.0068565210147241,-0.0342646715873297,-0.010977968283271,0.4904041584189972,5004.870023900652,-486.8353062277488,-153.83326027672038,0.8155209061191404,-0.0018922346780551,-1929.7316835319195
11.348800645898285,0.0,6.306018888523459,0.929678272740302,5293.948591751994,-0.0016282780814457,314.5367250910566,0.0,0.0,2.3740363204660606,4564.063617465967,0.0314496506470564,-0.1306856618152962,-0.1874697837192893,0.0,14.23061034422834,2.378151607044616,-149.59768365453584,0.0001985608807385,-0.028563903904029,-4850.897766005122,0.7208350872312947,0.0,0.0344181434292978,-0.0336506478231893,1803.1336846279376,-0.0111486202924141,-0.0014884926035753,-0.0760821371448495,0.7241975157323849,0.0061267029189444,-0.034261987988885,-0.012284527389421,0.5472350481593251,5081.163195125215,-406.4314226402134,-153.44539542312273,0.8699310682224604,-0.0020129721696106,-1823.5281754842808
11.643316523157209,0.0,6.41630136339156,0.922109291267296,5384.608933699748,-0.0016052808076141,248.349344932496,0.0,0.0,2.5676537171284477,4564.071175462923,0.0297565017991954,-0.1297634242447476,-0.1406509913361479,0.0,14.98851361124378,2.5718547830602025,-149.265213397235,1.5496194259426574e-05,-0.0268717222867786,-4850.89796877866,0.7844268805509386,0.0,0.0323521230246697,-0.0300486676853471,1690.1123219176334,-0.0088922658522419,-0.0014678556828943,-0.0841847646883326,0.8237196337543309,0.0053096476491096,-0.0342609843039712,-0.0135872917042672,0.6024026218656977,5160.409177947573,-345.5792510982381,-153.21926311084678,0.9235583510829656,-0.0021122386404,-1715.8950633416346
11.8836042345987,0.0,6.524744075856822,0.9144205038925436,5472.719086623904,-0.0015827357074338,197.23233744528528,0.0,0.0,2.762181940720597,4564.079375278766,0.0280172322935158,-0.1276822257226517,-0.088734610116254,0.0,15.71410154064811,2.7665336973972057,-149.06703549882613,-0.0001956640297831,-0.0251887513285344,-4850.898202189453,0.8491099477676372,0.0,0.0304038261491827,-0.0266360815007545,1578.4984733696765,-0.0064309933481868,-0.0014510502459271,-0.0903938993256829,0.9276648356068168,0.004426267955003,-0.0342619690962126,-0.0148744115121167,0.6554427362454296,5239.506897394807,-298.35609045539525,-153.06929218403366,0.9763544937658152,-0.0021877713398609,-1608.470447048435
12.075763216962384,0.0,6.629315149838275,0.9066839913498236,5556.42453824089,-0.0015613221567112,157.84773131805923,0.0,0.0,2.957650239881274,4564.088227614672,0.026245954475803,-0.1245028953306148,-0.0340030557951035,0.0,16.407905894577734,2.9622220930682355,-148.9482816443844,-0.000430737088146,-0.0235211804792534,-4850.898467168741,0.914856060608709,0.0,0.0285112457712637,-0.0233731366517118,1469.3443162634935,-0.003816734848514,-0.0014380196783346,-0.0935717364894706,1.0357453038414297,0.0034959844442666,-0.0342651990339073,-0.0161346260559519,0.7059390403952127,5316.963431949423,-260.5566469849895,-152.99371391901892,1.0282719833062264,-0.0022378105240295,-1502.1923859797107
12.231300105743204,0.0,6.729667808266492,0.8989523386673954,5634.9396957209465,-0.00154227181166,131.81095070779145,0.0,0.0,3.1540370044002883,4564.097742780299,0.0244623765769327,-0.1203112734819123,0.0207721473989387,0.0,17.07496717999548,3.158974007984804,-148.94223022541988,-0.0007027428594352,-0.0218805857708315,-4850.89876436853,0.9816230186807082,0.0,0.0266935805655176,-0.0201936455384659,1362.838486493336,-0.001089199690231,-0.001428857858412,-0.0925709618243458,1.14800130343355,0.0025550683209719,-0.0342709640008082,-0.017357378148731,0.7539955103788267,5392.91001826628,-229.47808183657384,-153.01640424179632,1.0792640974679386,-0.0022610417612901,-1398.0499403511456
12.366530779680527,0.0,6.824854585424477,0.8912523215679857,5707.7529506889405,-0.0015251108404256,112.18097803209731,0.0,0.0014839508689799,3.351369027457304,4564.107930627824,0.022666627477239,-0.1152119735483401,0.0763969669112237,0.0,17.72315777297746,3.356910001601216,-149.01090341536272,-0.0010163699576308,-0.0202922328504348,-4850.899094019407,1.0493655506894406,0.0014839508689799,0.0249676313695541,-0.0170848218904196,1260.1440404718928,0.0016850770040948,-0.0014224468692284,-0.0900643326861678,1.2647660707039146,0.0016408516216885,-0.0342796888500783,-0.0185331663645052,0.8003380020525868,5467.107384583139,-203.39877270887644,-153.0969662333772,1.129284946790071,-0.0022566883287236,-1296.051660494173
12.482231720899676,0.0,6.914136547657816,0.8836081329836334,5774.243818741088,-0.0015107154123622,95.06239752496408,0.0,0.0006111658129907,3.5496706184286784,4564.118800508745,0.0208905565664934,-0.1092787509133983,0.1295665182037423,0.0,18.34542183002481,3.555971860032935,-149.2272172055781,-0.0013534009845841,-0.0187330912083308,-4850.89945610928,1.1180311391170117,0.0006111658129907,0.023292269904733,-0.0141029418121695,1161.1614392750478,0.0044376836446169,-0.0014174542892425,-0.0874534597242132,1.3851104671811385,0.0007659288542136,-0.0342916947254512,-0.0196533061194511,0.8445758087952143,5538.399707736739,-181.077521172814,-153.18211539957616,1.178289515884539,-0.0022246476347854,-1196.798750253529
12.582097610368036,0.0,6.996389271545415,0.8760513562762884,5833.833644048349,-0.0014984374387307,79.193587990292,0.0,6.283059363844301,3.748963012242975,4564.130361167554,0.0191367719732976,-0.1026007465376702,0.1794631565276766,0.0,18.938713238311003,3.756088105493488,-149.51090959144935,-0.0016944200912906,-0.017215219531102,-4850.89985057532,1.1875556801638807,-0.000125943335285,0.0216253376454298,-0.0113096059022959,1065.8871640789312,0.0070916047690119,-0.0014136567487004,-0.084853820192543,1.508316114171925,-7.018195918172179e-05,-0.0343071089040969,-0.0207099401172876,0.8866037811602966,5605.701288808614,-161.53232241171537,-153.26049465572814,1.2262337039468676,-0.0021655629247259,-1100.4157208083286
12.670600745447862,0.0,7.070630217461502,0.8686146165360411,5885.966459687283,-0.0014874349829664,64.29383219110277,0.0,6.282436242155431,3.9492443417137566,4564.142620635389,0.0174131143545274,-0.0952735129737288,0.2252264360684336,0.0,19.50167599560499,3.9571655113852913,-149.88370686028904,-0.0020225858106257,-0.0157491347103686,-4850.900277347321,1.2578646560027738,-0.0007490650241553,0.0199414238985069,-0.0087445991114791,974.3542478002566,0.0095764121770381,-0.0014117197471204,-0.0821484247067244,1.633748392244861,-0.0008680785752689,-0.0343258747363158,-0.021696143357175,0.9264799371741532,5668.15285501838,-144.0095374083039,-153.33981641056016,1.273074364443936,-0.0020808146958572,-1007.1653270271016
12.752339029012624,0.0,7.135936159843941,0.8613296177219418,5929.983135780614,-0.001477289075926,50.392534248671815,0.0,6.281913042986994,4.150470274331904,4564.1555861404895,0.0157273819104185,-0.0873946302286116,0.2660390748134099,0.0,20.03352675536584,4.159120055479687,-150.28159808512203,-0.0023218230960787,-0.0143409217697935,-4850.900736322406,1.328874236343542,-0.0012722641925923,0.0182315139158619,-0.0064266107575537,887.1856961475934,0.011836885481245,-0.0014107249580251,-0.078459280739793,1.7607734702638864,-0.0016234255407567,-0.0343477770265478,-0.0226059593002572,0.9643858007604488,5724.962662792993,-127.97454893180394,-153.42890589467834,1.3187693439429462,-0.0019724149070828,-916.7297076546092
12.83174222147065,0.0,7.191932109289882,0.854226048993804,5965.685445432347,-0.0014669435977661,37.59374262238983,0.0,6.281480432717737,4.3525565826599175,4564.1692640266665,0.0141326951591933,-0.0790774462048033,0.3038599987681457,0.0,20.5337967152465,4.361857570598903,-150.72841503617036,-0.0025803525723709,-0.0130066394932473,-4850.90122730076,1.4004925117332077,-0.0017048744618489,0.0164897584292784,-0.0043693060978311,804.3266198120867,0.0137945767744234,-0.0014114656606258,-0.0745986557817046,1.8887515066774665,-0.0023285523149194,-0.0343724519658343,-0.0234344607337902,1.0006012979181325,5775.534129318242,-113.07592689303767,-153.55216109196044,1.3632775200466682,-0.0018429607501013,-830.2172387000185
12.913768853838569,0.0,7.235825020625778,0.8473394873492579,5989.96138091144,-0.0014569339085174,26.14299973999426,0.0,6.281131867433341,4.555418148926052,4564.183659675047,0.0125578304118563,-0.0705050772335982,0.3214090119515218,0.0,21.001926363366312,4.5654992493025,-151.36758723957536,-0.0027830690579758,-0.0118552101662291,-4850.901749985185,1.4726153435275384,-0.0020534397462445,0.014761437641667,-0.0026414424298241,728.8344866093197,0.0152186427563987,-0.0014114336825293,-0.0701304483032114,2.017011122910448,-0.0029736408379953,-0.0343994358350633,-0.0241782233095812,1.0354357166636017,5819.405584581249,-100.32014499904952,-153.70994492329902,1.4065588384008203,-0.0016966576813311,-748.1244530869986
13.01089232562376,0.0,7.262945668950146,0.8407596355222804,5996.7201007437925,-0.0014475423603903,16.455656791278162,0.0,6.28087401977397,4.759241980405725,4564.19877725462,0.0110597481481879,-0.0618304649606611,0.32465480537603,0.0,21.433749321325312,4.7696717184757045,-152.09859513937985,-0.0028819350922833,-0.0107225931058038,-4850.902303820386,1.5450969427100691,-0.0023112874056162,0.0130166123618024,-0.001308517692108,659.9205282274488,0.0161227191114766,-0.0014104213253512,-0.0590165078686776,2.1440649172031407,-0.0035296345805278,-0.0344279089116684,-0.0248355664331316,1.0704995279593463,5854.855306219258,-89.06068407606782,-153.65456664998172,1.4485743487402851,-0.0015392136950205,-668.934813223309
13.13247143762702,0.0,7.270216557870485,0.8345906975861912,5989.714462371763,-0.0014366763239427,8.754683270230949,0.0,6.280698362356179,4.963859988682905,4564.214619300185,0.0097158510776872,-0.0532046036324792,0.3267593119563303,0.0,21.82919001773565,4.974006952393383,-152.6565810248225,-0.0028701615491536,-0.0096298321759238,-4850.902888002306,1.6177549947516412,-0.0024869448234068,0.0112503154176201,-0.0003166012497485,594.571288048411,0.0167237750549337,-0.0014072610893105,-0.0493854380471399,2.2687400761702925,-0.0039899706963042,-0.0344567435079472,-0.0254063622591375,1.1074347064788013,5874.713383556852,-78.16868680789031,-153.50370104903192,1.4892862399417188,-0.0013744269797098,-594.7298769040412
13.276902646259527,0.0,7.262690848930623,0.8288676770214958,5973.529256710344,-0.0014250371922276,2.660712217699332,0.0,6.280591195042461,5.168766859208952,4564.231186543935,0.0084805607479991,-0.0446869526954592,0.3201619307041398,0.0,22.195674292914767,5.178235332289257,-153.00113553643052,-0.002777946747345,-0.0085737773727757,-4850.903501666409,1.6904151002730337,-0.0025941121371252,0.0094848903997239,0.0004845742939602,533.0257771844944,0.0169982950164167,-0.0014028713684662,-0.0400033122570836,2.3917690238842706,-0.0043593242169173,-0.0344849914725849,-0.0258914458854871,1.1464145783879125,5880.242682438317,-67.3511783849129,-153.36530177240317,1.52865787405101,-0.0012054005692346,-526.2328054017429
13.440218370985864,0.0,7.244592081686966,0.8235339953030143,5950.774990096916,-0.001413474076118,-2.266467197902989,0.0,6.280540023337331,5.373610012125375,4564.248478242611,0.0073255381046425,-0.0363470661187753,0.3059422877134036,0.0,22.53858685074422,5.382215557748994,-153.2208987887086,-0.002632565006057,-0.0075543443080534,-4850.904143945255,1.762947926011884,-0.0026452838422546,0.0077641372251403,0.0011503991975655,474.3943214336672,0.0169385721543383,-0.0013976953461423,-0.0312904879379661,2.5133900889171934,-0.004644280465513,-0.0345120069096238,-0.0262922673957204,1.1872116058271525,5875.866751314012,-56.67046854371009,-153.2254642587849,1.5666538192549666,-0.001035476565584,-462.2888046171113
13.620055865453372,0.0,7.218347079199002,0.8185131344823633,5922.653712313139,-0.0014026419861872,-6.281490862437599,0.0,6.28053504635471,5.578206320132813,4564.26649259735,0.0062508051946208,-0.0282615823184855,0.2851461867497872,0.0,22.860873486667185,5.585857074390836,-153.38174308880178,-0.0024502600564696,-0.0065910668074144,-4850.904813986695,1.835259509574575,-0.0026502608248762,0.0061259543534145,0.001694588250557,418.6097281421572,0.0165663942644882,-0.0013917956616855,-0.0230699364744006,2.6334301260546704,-0.0048502701196155,-0.0345373560093342,-0.0266110276873838,1.2297735602285012,5864.431383747706,-46.32506732142636,-153.08058075648648,1.6032398817675542,-0.0008678928394923,-402.13042892818834
13.815748212263523,0.0,7.185069870466955,0.8137500916607026,5889.231888592295,-0.0013932569295483,-9.493564571574352,0.0,6.280569186012961,5.7824646118571685,4564.285227008631,0.0052561675156021,-0.0205152258480749,0.2507317514551359,0.0,23.16447167276171,5.78909328979626,-153.54271215215363,-0.0022390273794008,-0.0056953887819313,-4850.905510945104,1.9072734794763568,-0.0026161211666245,0.0046031860216746,0.0021137491822443,366.13148834634615,0.0158818370771644,-0.0013868895474817,-0.0162802088402989,2.751617511779943,-0.0049805251659658,-0.0345607194634513,-0.0268506972451578,1.2742664681086933,5847.20631043907,-36.51665695757282,-152.99132598338403,1.6383831366019963,-0.0007056727186168,-345.7404619269452
14.030938395414877,0.0,7.1408239625017895,0.8092452235336848,5845.6447178895405,-0.0013826690379459,-11.835438163139306,0.0,6.280640068899652,5.986389440655363,4564.3046781270605,0.0043267211118465,-0.0132254054482137,0.2120225394943745,0.0,23.449446544564086,5.991926376511109,-153.6445875762281,-0.0019921987397441,-0.0048852782824907,-4850.906233935235,1.9789032272054516,-0.0025452382799341,0.0032267648227531,0.0023672962616699,317.769098455987,0.0147899401159963,-0.0013790454696985,-0.0075494026486908,2.867467353719718,-0.0050310620686575,-0.0345817902056804,-0.0270153676295746,1.3215218048894688,5824.670831329176,-27.475876472821295,-152.80258643750372,1.672051957201041,-0.0005525572841029,-292.65190682841256
14.273383835846197,0.0,7.08621414069233,0.8050328880105516,5792.80119851705,-0.0013709870039366,-13.200384749839108,0.0,6.2807435990593605,6.189459290729219,4564.32484166112,0.0035092658441829,-0.0064653288205229,0.1581560075598637,0.0,23.713266653377836,6.193683265974323,-153.53694764009109,-0.0016964541034738,-0.0041053467529474,-4850.906981991103,2.0500446258360285,-0.0024417081202256,0.0019449518474348,0.0024400111966401,272.721226623776,0.0134847272594204,-0.0013683051160948,0.001845576448519,2.8135489233222097,-0.0050022671156026,-0.0346001219663073,-0.0271099669461445,1.2851237870913386,5794.614366534816,-19.179755579601487,-152.4011280272823,1.704216043898726,-0.0004117519181602,-243.48815687114015
14.541868288045103,0.0,7.0210754092977865,0.8011460413713488,5735.636451841711,-0.0013583939936971,-13.622736900859588,0.0,6.280868931704219,6.391702203701156,4564.3457122645,0.0027816180434432,-0.0002700038285683,0.1056161986924411,0.0,23.96145124563618,6.39449527895802,-153.21501089469547,-0.0013742105830887,-0.003370111230211,-4850.90775419198,2.1205861732917635,-0.0023163754753676,0.0007662642231442,0.0023939087169183,229.87000940104105,0.0120543162035543,-0.0013598037339939,0.008558855863977,2.7240088498199686,-0.0049102677085856,-0.0346153219270296,-0.0271400842145853,1.2511778430260017,5752.903215608117,-11.612334005987924,-151.97574757948416,1.734846451188034,-0.0002846597981593,-199.18098754283477
14.828995429365836,0.0,6.950363211485589,0.7975474490651502,5677.338818687114,-0.0013497697894661,-13.44518698530481,0.0,6.281008199906135,6.592880118948111,4564.367283614861,0.0020984340073827,0.0053619977523774,0.0506754437259458,0.0,24.202224109701252,6.594330541166945,-152.96967754302156,-0.0010524336963364,-0.0027128392643987,-4850.908549728889,2.190447270883604,-0.0021771072734512,-0.000299022886147,0.0023050174841598,190.1725518706372,0.0105037288647302,-0.0013539344568648,0.0145060955131229,2.6401376810852417,-0.0047679745029466,-0.0346272879725518,-0.0271113394804731,1.2228676584993987,5703.652737062361,-4.787614751996308,-151.7090283598211,1.763915613769895,-0.0001725633880043,-158.3870253920074
15.128355744724736,0.0,6.877605272279032,0.7941524315317002,5619.5902450478325,-0.0013392037438933,-12.942531335614389,0.0,6.28115917426047,6.79293048036529,4564.389548842267,0.00146965267424,0.0104207609101795,-0.0041961283588608,0.0,24.440262906510352,6.793156426163812,-152.66375769996853,-0.0007407916325928,-0.0021164470977514,-4850.909367831648,2.2595910348572428,-0.0020261329191163,-0.0012337365034631,0.0021943922665429,153.93422726982752,0.0088823598223619,-0.0013448409687965,0.0201235858355273,2.5620912534976705,-0.0045779054636899,-0.0346360882245508,-0.0270294209727809,1.198823491439461,5650.961856012178,1.2417576618678856,-151.40984062602377,1.7913973713600952,-7.640750653939912e-05,-120.38696215159456
15.398345726945816,0.0,6.8061534137455055,0.7908725886448723,5563.22041140628,-0.0013288978741366,-12.25597702660462,0.0,6.281320333053926,6.9916868047286815,4564.412500907356,0.0008844811680947,0.0150041216609216,-0.0612326606749083,0.0,24.64080267247024,6.990798938686348,-152.2670761980298,-0.00044245169213,-0.0015573952743438,-4850.910207732072,2.328014347842677,-0.0018649741256605,-0.0020418053533831,0.0020657449207124,120.49590115994768,0.0072101232373322,-0.0013352704722302,0.0255503936904558,2.484519063536565,-0.0043416462817605,-0.0346418435826294,-0.0268995888124121,1.17283735704144,5597.177723414031,6.452991679690872,-151.02907175665192,1.8172669922317664,3.2337158253205505e-06,-84.95137373705404
15.661616263071046,0.0,6.73483242630769,0.7876643216939628,5508.522565614493,-0.001319733999725,-11.441473278222336,0.0,6.281488218875824,7.1892819102218,4564.436132797924,0.0003632965972922,0.0190223615118657,-0.1157933287452822,0.0,24.83101071674727,7.187358153647997,-151.9506923452028,-0.000159983893126,-0.0010386251276847,-4850.911068697583,2.395720220146742,-0.0016970883037628,-0.002713610240505,0.0019175906212803,89.25672790310138,0.0055578251238553,-0.0013267554489334,0.0298945452107234,2.4111822220583417,-0.0040658556343503,-0.0346446996133596,-0.0267269616635235,1.148169718925062,5543.207001707528,10.849384930197152,-150.76549893665847,1.8415011954722715,6.621060117796619e-05,-52.2142274978607
