y,FxRL,vy,vx,FyFL,longslipFL,signal,ay,rollrate,FxFL,longslipRR,sideslipRL,x,brake,slip,sideslipFL,signal,FxRR,RL,FL,pitch,sideslipFR,steeringangel,slip1,az,RR,FyRR,longslipRL,FxFR,FyFR,gas,pitchrate,yawrate,longslipFR,sideslipRR,ax,yaw,FyRL,FR,roll
-4854.712017677947,82.84142922241516,-2.372134367922735e-06,4.691806710243098,-199.83310850690617,-0.0004722839623666,0.0,-7.847947768025073e-06,-5.634870989924819e-09,-78.05460366293917,0.0004965678196905,0.0019849724030794,4675.292062509095,0.0,-5.041567378415178e-07,0.0024168436766723,-2.642772331204224,82.84215348876967,14.18165971248066,14.16789632477515,-0.0005794492658891,-0.0024167901824906,0.0,6.2831848030228485,6.2843921347362424e-09,14.18165165129904,165.6558813392427,0.0004965591316507,-78.05381125670257,199.82677455681645,0.0647811632531425,-1.6373143697130783e-10,-1.6622779502663612e-06,-0.0004722836753845,-0.0019849159159948,5.551917167567579e-09,-0.0342846232010516,-165.662043514085,14.167922026993455,-3.9397962349133e-07
-4854.713625955431,82.8414291403265,-2.3726227415518472e-06,4.691806710298963,-199.8331090619684,-0.0004722839624094,0.0,-7.849097719411089e-06,-5.233549300869081e-09,-78.05460370598338,0.0004965678199252,0.0019849724019702,4675.338953011366,0.0,-5.042606736749165e-07,0.002416843681022,-2.853883698484961,82.84215348597203,14.181659713470308,14.16789632326991,-0.0005794492672161,-0.0024167901793081,0.0,6.283184802918912,5.615856122642816e-09,14.181651650737267,165.655880664391,0.0004965591309594,-78.0538112025407,199.8267740375989,0.0647811632482919,-1.0706497862343215e-10,-1.6624644348274105e-06,-0.0004722836753442,-0.0019849159102834,5.581010950432198e-09,-0.0342846398248549,-165.66204360475305,14.167922028629071,-3.9403375429559285e-07
-4854.715234233699,82.84142906665376,-2.373112204252816e-06,4.691806710355051,-199.83310951932413,-0.0004722839624577,0.0,-7.849951163691613e-06,-4.844303093000154e-09,-78.05460374765757,0.0004965678201275,0.0019849723998744,4675.385843513613,0.0,-5.043648377557978e-07,0.0024168436842956,-2.973213858796365,82.84215348051221,14.18165971445102,14.167896321772265,-0.0005794492679696,-0.0024167901775232,0.0,6.283184802814748,4.9254417033532765e-09,14.181651650172766,165.65588009957264,0.0004965591303434,-78.05381115250715,199.8267736494362,0.0647811632434817,-4.931380300826364e-11,-1.662652486084836e-06,-0.0004722836753074,-0.0019849159057877,5.607738822525431e-09,-0.0342846564505318,-165.66204359334114,14.167922030256758,-3.940839343684074e-07
-4854.716842512753,82.84142900062625,-2.373599814880289e-06,4.6918067104113375,-199.833109882176,-0.0004722839625105,0.0,-7.850525548251225e-06,-4.471656606428897e-09,-78.05460378797525,0.0004965678202991,0.0019849723969261,4675.432734015831,0.0,-5.044686033396823e-07,0.0024168436865384,-2.996828619960846,82.8421534724189,14.181659715418842,14.167896320284475,-0.0005794492681442,-0.0024167901770377,0.0,6.283184802710983,4.221807100922e-09,14.1816516496094,165.65587964103477,0.000496559129796,-78.05381110652372,199.82677338504297,0.0647811632387033,8.547407649142233e-12,-1.6628420810899353e-06,-0.0004722836752755,-0.0019849159024523,5.631783184646753e-09,-0.0342846730780977,-165.66204349096822,14.167922031877453,-3.9413030975215933e-07
-4854.7184507925895,82.84142894144696,-2.374082825569702e-06,4.6918067104678,-199.83311015511276,-0.000472283962569,0.0,-7.850841413511724e-06,-4.119634010451577e-09,-78.05460382725718,0.0004965678204424,0.0019849723932635,4675.479624518024,0.0,-5.04571384891228e-07,0.0024168436878124,-2.92387203449052,82.84215346189546,14.18165971637017,14.167896318808449,-0.000579449267744,-0.0024167901777365,0.0,6.283184802608202,3.513272291542728e-09,14.18165164905074,165.65587928385264,0.0004965591293104,-78.05381106422475,199.8267732356223,0.0647811632339716,6.559391598320069e-11,-1.663033170708197e-06,-0.0004722836752456,-0.0019849159002104,5.652976184243204e-09,-0.0342846897075678,-165.6620433094215,14.16792203349216,-3.9417306899840573e-07
-4854.720059073213,82.84142888816362,-2.3745587082923287e-06,4.691806710524411,-199.8331103435009,-0.0004722839626319,0.0,-7.850921444207609e-06,-3.7917330612759196e-09,-78.05460386563156,0.00049656782056,0.001984972389027,4675.52651502019,0.0,-5.046726438402591e-07,0.0024168436881828,-2.7566011423819843,82.84215344902717,14.181659717301825,14.167896317346,-0.0005794492667818,-0.0024167901795019,0.0,6.283184802506942,2.807805713563254e-09,14.18165164850009,165.6558790220862,0.0004965591288764,-78.05381102539543,199.8267731915345,0.0647811632292991,1.2096315006094712e-10,-1.6632256820030125e-06,-0.0004722836752209,-0.0019849158989848,5.671051072502078e-09,-0.0342847063389566,-165.66204306092672,14.167922035101787,-3.942124380294805e-07
-4854.721667354619,82.84142883996509,-2.3750251764767864e-06,4.691806710581144,-199.8331104537592,-0.0004722839626987,0.0,-7.850790263014752e-06,-3.490909473476424e-09,-78.05460390325906,0.0004965678206524,0.0019849723843569,4675.57340552233,0.0,-5.047718930067479e-07,0.0024168436877311,-2.5003203455831007,82.84215343396781,14.181659718211048,14.167896315898597,-0.0005794492652789,-0.0024167901822025,0.0,6.2831848024076935,2.112977877390071e-09,14.181651647960429,165.65587884890593,0.0004965591284881,-78.05381098968724,199.8267732421085,0.0647811632246774,1.738648494554799e-10,-1.6634195207110343e-06,-0.0004722836751984,-0.0019849158986898,5.685982032407369e-09,-0.034284722972278,-165.6620427579503,14.167922036707322,-3.942486747668832e-07
-4854.723275636811,82.84142879594938,-2.375480202572574e-06,4.691806710637971,-199.83311049290373,-0.0004722839627681,0.0,-7.850473940381001e-06,-3.219569012052021e-09,-78.05460394023468,0.0004965678207246,0.0019849723793914,4675.620296024444,0.0,-5.048687005584555e-07,0.0024168436865396,-2.1632171678570504,82.84215341694065,14.1816597190955,14.16789631446752,-0.0005794492632639,-0.0024167901857074,0.0,6.283184802310886,1.4357706241235764e-09,14.181651647434393,165.65587875675013,0.0004965591281369,-78.05381095672551,199.82677337616911,0.0647811632201284,2.2358933304555369e-10,-1.6636145744210825e-06,-0.0004722836751781,-0.0019849158992326,5.697836185334403e-09,-0.0342847396075446,-165.66204241299457,14.16792203830964,-3.942820636734178e-07
-4854.724883919786,82.84142875513643,-2.3759220299463727e-06,4.691806710694868,-199.83311046853143,-0.0004722839628432,0.0,-7.849999442092516e-06,-2.979565393621954e-09,-78.05460397690402,0.0004965678207779,0.0019849723742649,4675.667186526531,0.0,-5.049626923890624e-07,0.0024168436846967,-1.7561043489898465,82.84215339808196,14.181659719953306,14.16789631305378,-0.0005794492607721,-0.0024167901898831,0.0,6.283184802216894,7.826997974025803e-10,14.181651646924262,165.65587873745508,0.0004965591278133,-78.05381092614488,199.82677358210532,0.0647811632156399,2.6951439026909255e-10,-1.6638107144155503e-06,-0.0004722836751591,-0.0019849159005152,5.706439092482329e-09,-0.0342847562447677,-165.66204203843017,14.16792203990957,-3.9431291022989206e-07
-4854.726492203547,82.84142871662273,-2.376349179529888e-06,4.691806710751808,-199.83311038852,-0.0004722839629185,0.0,-7.849393988588188e-06,-2.772203596001187e-09,-78.0546040132814,0.0004965678208158,0.0019849723691065,4675.714077028592,0.0,-5.050535535793613e-07,0.0024168436822954,-1.2920762732910644,82.84215337762795,14.181659720783026,14.167896311658213,-0.0005794492578445,-0.0024167901945946,0.0,6.283184802126033,1.5961808555785098e-10,14.181651646431964,165.65587878237812,0.0004965591275107,-78.05381089762382,199.8267738482101,0.0647811632112128,3.1111033493061166e-10,-1.6640077973976058e-06,-0.0004722836751425,-0.001984915902435,5.7119368152079205e-09,-0.0342847728839576,-165.66204164632902,14.167922041507849,-3.9434153543065276e-07
-4854.728100488093,82.84142867950428,-2.3767604546663957e-06,4.691806710808766,-199.83311026137557,-0.000472283962996,0.0,-7.84868547931784e-06,-2.5982595707744222e-09,-78.05460404954731,0.0004965678208399,0.0019849723640383,4675.760967530628,0.0,-5.051410294502606e-07,0.0024168436794353,-0.786090539555332,82.84215335569358,14.18165972158366,14.167896310281275,-0.0005794492545267,-0.0024167901997044,0.0,6.283184802038557,-4.282476505120329e-10,14.18165164595903,165.65587888253265,0.0004965591272188,-78.05381087069426,199.8267741624032,0.064781163206856,3.4794297416049037e-10,-1.6642056695451826e-06,-0.0004722836751264,-0.0019849159048872,5.714395350810328e-09,-0.0342847895251228,-165.66204124832595,14.167922043105191,-3.943682703877378e-07
-4854.729708773422,82.8414286429147,-2.377154942460669e-06,4.691806710865721,-199.83311009567356,-0.0004722839630724,0.0,-7.847901329762609e-06,-2.458002051489466e-09,-78.05460408581426,0.0004965678208542,0.0019849723591735,4675.807858032636,0.0,-5.052249257520876e-07,0.0024168436762135,-0.2544879507387261,82.84215333256859,14.181659722354622,14.16789630892327,-0.0005794492508685,-0.0024167902050813,0.0,6.28318480195466,-9.763614308527466e-10,14.181651645506651,165.6558790287538,0.0004965591269306,-78.05381084505512,199.82677451281907,0.0647811632025544,3.7967540832789947e-10,-1.6644041697254404e-06,-0.0004722836751105,-0.0019849159077665,5.7139793753528806e-09,-0.0342848061682703,-165.66204085544553,14.167922044702223,-3.943934511664835e-07
-4854.731317059537,82.84142860607577,-2.3775320086271997e-06,4.691806710922644,-199.8331099000305,-0.0004722839631515,0.0,-7.847068291845697e-06,-2.351218151392961e-09,-78.0546041222665,0.0004965678208606,0.0019849723546161,4675.854748534618,0.0,-5.053051076648282e-07,0.0024168436727257,0.2855337454401587,82.84215330840522,14.181659723095771,14.167896307584172,-0.0005794492469221,-0.0024167902106004,0.0,6.283184801874478,-1.480854598256531e-09,14.181651645075627,165.65587921183027,0.0004965591266408,-78.05381082027561,199.8267748878621,0.0647811631983251,4.060679504375592e-10,-1.6646031319455087e-06,-0.0004722836750957,-0.0019849159109683,5.710847831182021e-09,-0.0342848228134055,-165.66204047798638,14.167922046299436,-3.944174138474973e-07
-4854.732925346434,82.8414285681425,-2.377891289088716e-06,4.691806710979519,-199.83310968307427,-0.0004722839632312,0.0,-7.846212344947414e-06,-2.2772451052210183e-09,-78.05460415902294,0.0004965678208606,0.001984972350459,4675.901639036573,0.0,-5.053814979405781e-07,0.0024168436690713,0.8164754678648276,82.84215328334925,14.181659723807316,14.167896306263762,-0.0005794492427419,-0.0024167902161371,0.0,6.283184801798089,-1.938609757695769e-09,14.181651644666433,165.65587942261456,0.0004965591263398,-78.05381079604435,199.8267752762665,0.0647811631941548,4.2697633992588094e-10,-1.6648023880493989e-06,-0.0004722836750795,-0.0019849159143898,5.7050886113567354e-09,-0.0342848394605321,-165.66204012541297,14.167922047897347,-3.944404898756867e-07
-4854.734533634117,82.84142852837851,-2.3782326793484177e-06,4.6918067110363255,-199.83310945302856,-0.0004722839633108,0.0,-7.84535790341716e-06,-2.235005331844119e-09,-78.05460419622176,0.0004965678208577,0.0019849723467845,4675.948529538502,0.0,-5.054540746733053e-07,0.0024168436653347,1.3211038430382271,82.84215325761973,14.181659724489846,14.1678963049617,-0.0005794492383831,-0.0024167902215869,0.0,6.283184801725511,-2.3471639373523013e-09,14.18165164427921,165.6558796521469,0.0004965591260215,-78.05381077186297,199.82677566752483,0.0647811631900455,4.423489055781952e-10,-1.6650017698717556e-06,-0.0004722836750616,-0.0019849159179314,5.696990826965918e-09,-0.034284856109652,-165.6620398062733,14.16792204949622,-3.9446300176553073e-07
-4854.736141922583,82.84142848622477,-2.37855631769191e-06,4.691806711093044,-199.83310921781748,-0.0004722839633874,0.0,-7.844527802064725e-06,-2.223039782391129e-09,-78.05460423383292,0.000496567820854,0.0019849723436633,4675.995420040405,0.0,-5.055228676961555e-07,0.0024168436616071,1.7830113051806364,82.84215323139486,14.181659725144288,14.167896303677404,-0.0005794492339008,-0.0024167902268427,0.0,6.283184801656718,-2.704757957428921e-09,14.18165164391376,165.65587989174566,0.0004965591256825,-78.05381074753495,199.8267760518092,0.0647811631859846,4.522222432103611e-10,-1.665201109534004e-06,-0.000472283675042,-0.0019849159214977,5.6868425833932476e-09,-0.0342848727607657,-165.66203952815977,14.167922051096284,-3.944852591195616e-07
-4854.7377502118325,82.84142844092624,-2.378862571243512e-06,4.691806711149663,-199.8331089852323,-0.0004722839634643,0.0,-7.843743577475745e-06,-2.2395578313005936e-09,-78.05460427204638,0.0004965678208518,0.0019849723411545,4676.042310542283,0.0,-5.055879555821658e-07,0.0024168436579736,2.1871510314501688,82.84215320483742,14.181659725771867,14.167896302410073,-0.0005794492293495,-0.0024167902318084,0.0,6.283184801591631,-3.0102802512858243e-09,14.181651643569634,165.65588013309258,0.0004965591253134,-78.05381072276491,199.82677641977853,0.0647811631819808,4.5671601177644823e-10,-1.6654002435956451e-06,-0.0004722836750217,-0.0019849159249981,5.6746879061200845e-09,-0.0342848894138718,-165.6620392976487,14.167922052697689,-3.945075550859366e-07
-4854.739358501866,82.84142726400694,-2.3785917692835787e-06,4.691806711205708,-199.8321389247518,-0.0004723330205081,0.0,-7.549955285508041e-06,7.944248217174046e-09,-78.05663262500012,0.0004965678275753,0.0019849724670315,4676.089201044133,0.0,-5.055334358696392e-07,0.0024167585057782,2.52032922828926,82.84215402337486,14.18165972655264,14.167896578453002,-0.0005794492249266,-0.0024168753512762,0.0,6.283184801646151,-4.8859992343421686e-08,14.18165164307689,165.65587890697702,0.0004965591107889,-78.05178226669963,199.8277462492608,0.0647811631785793,3.633021021759432e-10,-1.662211757867678e-06,-0.0004722346146086,-0.0019849158008856,3.0035850495072285e-08,-0.0342849060637703,-165.66204058661427,14.167921776986208,-3.945143890842857e-07
-4854.740966792408,82.8414128436403,-2.304300776864964e-06,4.6918067112135855,-199.8156698179625,-0.0004723001322919,0.0,1.0049517449687804e-05,3.465310405046352e-07,-78.0570158897846,0.0004965679953495,0.0019849924245663,4676.136091545966,0.0,-4.898038110806223e-07,0.0024163673653679,2.771638597533811,82.84218665144336,14.181659752088873,14.16790306247148,-0.0005794492332006,-0.0024172649504036,0.0,6.283184817375775,6.478937828553321e-08,14.181651615924393,165.65543561027164,0.0004965592391612,-78.05140616295813,199.8441775652881,0.064781163257656,-2.615136409044603e-09,-1.557005126641571e-06,-0.0004722675771636,-0.0019848961741678,4.722622272798457e-08,-0.0342849222581874,-165.66249038194871,14.167915291615406,-3.930768543732794e-07
-4854.742511064145,111.2530732608331,0.0161196354642068,4.690302096831413,2508.123215864988,-0.0015741143905321,0.0,2.7576180726126145,0.028296024170401,133.89184092194552,0.0006165547737298,0.0037374716713934,4676.18298013236,0.0,0.0034205873356464,-0.234660592799804,2.932818656659434,83.90133845640848,14.168214042606282,13.728589694902148,-0.0005752344224135,-0.2318208152195329,2.932818656659434,0.0034205873356464,0.0943758907320558,14.191417110720757,120.02097651601304,0.0008208678689066,97.38939754473256,2728.283799988066,0.0671878861311164,0.0010923548498467,0.0162486714429156,-0.0054018790907941,-0.0001824466087153,-0.5377750145679208,-0.0342157343895977,-209.7580555618564,13.749406950568927,0.0001224657620346
-4854.743767441772,197.4899355862785,0.0500395683388247,4.6818813202520175,3404.7001266850366,-0.0093074774228663,0.0,3.76224338584192,0.0788187222106305,-128.76856791254508,0.0011261616504649,0.0067201168637822,4676.229826254045,0.0,0.0106393947439636,-0.2088132015522195,2.998530909228487,148.04189440294556,14.111564008073357,13.60265416705724,-0.0005504489449266,-0.2052519197648294,2.998530909228487,0.0106393947439636,0.0566213124024053,14.209507655434852,-44.74159343927014,0.0015286998518272,-250.40347137332725,3835.2249116144426,0.0801432123704683,0.0037045507105841,0.0483445469853813,-0.0143242884912299,0.0028609125204665,-1.08675267785424,-0.03388471296869,-365.0381094404288,13.760006625262765,0.0006762427766215
-4854.744629235545,301.07680250344293,0.0884184592395216,4.671214481335633,3686.271803563584,-0.0009370411926346,0.0,4.195470947909634,0.1318236632264159,-66.96240340781242,0.0015810755781996,0.0085766097417313,4676.27658303334,0.0,0.0188383785483529,-0.173043688031391,2.9665395862137944,230.8359116232154,14.028568212236603,13.691469736354286,-0.0004992989590869,-0.1696024573308572,2.9665395862137944,0.0188383785483529,-0.0018353647377437,14.238560706761817,-234.8415218839687,0.0022560306282188,-190.67127257398363,4497.477955611648,0.0893868739966271,0.0061566532280628,0.0881262721872572,-0.0050598077794451,0.0046868386999148,-0.9890953073012768,-0.0331876184243393,-532.5141497292157,14.062893405920876,0.0017573530415069
-4854.745053779997,386.093544498689,0.1282521657200484,4.661911993904776,3786.0882492387327,-0.0020541463486263,0.0,4.563003648321651,0.1817249590959935,-43.37227448985083,0.0018942537801833,0.0087503774697964,4676.323254272684,0.0,0.0273713972011986,-0.128150215261491,2.8377917197391973,301.03784471781626,13.934914093971424,13.651939898655533,-0.0004280507781868,-0.1269472191210459,2.8377917197391973,0.0273713972011986,-0.0315095286548519,14.284987131135296,-351.1433331432149,0.0028537782225092,-208.9985493756869,5047.705233274191,0.0909442454906925,0.0078139235331676,0.1328449089773202,-0.006195405133822,0.0047711118318919,-0.9005212688773764,-0.0320635488430288,-617.3063274273786,14.24586214213455,0.0033529437800463
-4854.745009182026,448.8148229691234,0.169140260616619,4.653517806034459,3725.056117123903,-0.0008490321687232,0.0,4.901800051332213,0.228141905734196,-53.72119071639816,0.0020645179734656,0.0077000670418263,4676.36985048976,0.0,0.0361512995258713,-0.0746851846816662,2.616393570389296,352.867062672357,13.837188192374096,13.634675105355075,-0.000344356986106,-0.0765277717541616,2.616393570389296,0.0361512995258713,-0.1036422893936057,14.339416586520676,-361.3474167711431,0.0033647765175398,-221.21169222184903,5437.826466594152,0.0904154958837086,0.0086849062699161,0.1803921075710095,-0.0028053228170025,0.0035846923487489,-0.7571745926981525,-0.0304747557279635,-601.5180615533267,14.500843742999368,0.005429029020351
-4854.744480106977,472.2729582682008,0.2065156993220677,4.647852718696769,2767.569520518314,-0.0003425795983536,0.0,4.243586096529823,0.2627020495324646,-30.697538626911157,0.0020087553484379,0.0055456261723854,4676.41638726152,0.0,0.0441815884040122,-0.0187992540044239,2.3094838023023927,372.8261057694812,13.740776201112611,13.59155328584564,-0.0002581717592546,-0.0245125096715646,2.3094838023023927,0.0441815884040122,-0.2087219296823306,14.400769647555778,-265.43145412141644,0.0035316011721484,-181.17818584203803,4495.363879850042,0.0859919453361831,0.0083500133985449,0.2243444597733426,-0.0007870056899291,0.0012223260835319,-0.3413863058553781,-0.0284202020490618,-505.2761891596202,14.7116386393752,0.0079199406596963
-4854.74356681707,433.6497337194999,0.2243771756070832,4.647238716868617,778.9272601798626,-0.0004776255562213,0.0,1.91023425393676,0.2607206894776659,-41.6733954519027,0.0016994848054845,0.0008842131397637,4676.462900749742,0.0,0.0480028966209025,0.0205390145741177,1.9270071771228456,348.2972937698383,13.666330502846323,13.544654863622446,-0.0001829470971304,0.0108535940120589,1.9270071771228456,0.0480028966209025,-0.2786420468752105,14.461685046026814,-12.80027116090256,0.0031700738431384,-122.52560605438724,1770.2917664864494,0.0759063439818775,0.0066855120311088,0.2491686287340974,-0.0004542727506893,-0.003475340266264,0.1608129813416848,-0.0260192285970786,-308.8757897871104,14.816194373232902,0.0105733497995659
-4854.74249999385,345.20499026059053,0.2176763170464957,4.650701592076167,-964.481253178081,-0.0008545449127243,0.0,-0.1262956425722627,0.2176750206324259,-64.86586752248884,0.0012668911039919,-0.0059149457727362,4676.509431421267,0.0,0.0465382692166564,0.0401179367986792,1.4813958080845913,283.6923786183553,13.629710592424672,13.530256290925909,-0.0001286537004716,0.0275997701145868,1.4813958080845913,0.0465382692166564,-0.232451632550289,14.50792795232256,443.2852637343095,0.0024517225201985,-72.0149398506971,-622.4613538456096,0.065081250756673,0.004358121942171,0.2487453938068037,-0.0002971634446366,-0.0099084527874009,0.4085090954218489,-0.0235104667862049,4.679847660347626,14.823615650218972,0.0129719155559767
-4854.741476669991,239.84520905543013,0.1960898504582156,4.655449131066927,-2135.6001065104488,-0.0012261789531471,0.0,-1.215629007453647,0.14955379611487,-86.71278085794299,0.0008702533567062,-0.0124162274142878,4676.555999667593,0.0,0.0418915850921356,0.0507735484215635,0.9871680713572304,204.92354702727005,13.62958220051471,13.554973891305218,-9.811092693634636e-05,0.0377847628200478,0.9871680713572304,0.0418915850921356,-0.1184072675200921,14.529089311737316,1010.6238271730018,0.0016323797062397,-35.48531019096191,-2081.1533749251744,0.0586227138411896,0.0020181584224544,0.2280839420741577,-0.0001514158765949,-0.0158038847509053,0.414337968162753,-0.0211225761327954,369.7201752758391,14.754313541475014,0.0147878076237058
-4854.740604015764,146.76324552387396,0.1681177062979545,4.659493908166424,-2917.782943435731,-0.0015892743526302,0.0,-1.8105453738797277,0.070973535397682,-103.9190235418582,0.0006260689959849,-0.0168470631897936,4676.602605046232,0.0,0.0359001119825721,0.0593577049996596,0.4604580119939637,145.16839724358337,13.6628441717018,13.61114180501065,-8.927740011877865e-05,0.0475215932860951,0.4604580119939637,0.0359001119825721,0.0385394404569763,14.515395441259011,1530.042897168825,0.000936279959647,-13.054540963835509,-3003.4988686873685,0.0571877577458752,3.72974812801931e-05,0.1928798802886018,-3.792173903588388e-05,-0.0197602203577617,0.2857135424574731,-0.0190252286426197,700.3273528206347,14.631150097803976,0.0158556724921979
-4854.739938794708,86.33871664394324,0.137383534580979,4.661826185719024,-3489.407201513201,-0.0019521556666003,0.0,-2.2832957919608754,-0.0097900745581596,-117.87819540321092,0.000538490997028,-0.018658769395062,4676.649234735055,0.0,0.0293403636752897,0.0673142251392592,-0.0815095852238488,110.93971133273806,13.722623479904264,13.6911792169945,-9.657830615334344e-05,0.0571303460187419,-0.0815095852238488,0.0293403636752897,0.1546212624261772,14.469051450583915,1880.868558688437,0.0005522667676562,-1.5474249011760546,-3661.741693402326,0.0594097461748693,-0.0012282632946732,0.1471885878125446,3.69959731118346e-05,-0.0213369511929389,0.0945550080004494,-0.0173404948715701,949.2845098696022,14.47571084918436,0.0161209982610598
-4854.739522882278,71.95773182569427,0.1048966538738435,4.662041299732783,-3955.604085383263,-0.0023388600650087,0.0,-2.766998090517122,-0.0891526156578834,-132.4734666113703,0.0006905564364481,-0.0181143095503976,4676.695869753715,0.0,0.0224228171284883,0.0743926200536724,-0.6209814428737634,115.96056475969507,13.795593044704264,13.791585586020162,-0.0001131829318913,0.0657498091310145,-0.6209814428737634,0.0224228171284883,0.1763177715790625,14.395455748636389,2016.9923638395237,0.0006042891372266,4.013700292511449,-4098.854718109764,0.0637766692624596,-0.0019478608385573,0.0943448254341881,6.990515503148181e-05,-0.0209408254708068,-0.1125085978573091,-0.0161546630346218,1092.589787253602,14.30514496526999,0.0155846898788753
-4854.739396516984,90.13695151685477,0.0709005372899182,4.660139937500325,-4346.243019672057,-0.0026477961660002,0.0,-3.2362635593408866,-0.1655901773340337,-145.04000960356956,0.000942473291887,-0.0160007173414424,4676.742489396755,0.0,0.0151910117657866,0.0802889306357434,-1.140257041256754,148.59964874086697,13.86950304138544,13.91101618892273,-0.0001336811129898,0.0727333508917279,-1.140257041256754,0.0151910117657866,0.1484072969432726,14.303035998174328,1959.411476523352,0.0007818656556434,5.962126862882409,-4315.396546711741,0.0690397143096474,-0.0020445333682182,0.0374911572188176,0.0001017057421902,-0.0192141312525932,-0.3100131920741115,-0.0155218552328039,1122.8956223889872,14.1330371704491,0.0142696991315452
-4854.73959955801,133.64028782659437,0.0356490579378139,4.65626609365417,-4666.502015323682,-0.0028676863552627,0.0,-3.676589441507956,-0.2381525151511185,-155.31783424678693,0.0012720192840938,-0.0131071700859093,4676.789073451065,0.0,0.0076876124781287,0.084392165934942,-1.622269855050407,195.86183715556388,13.94098256819241,14.044766213175862,-0.0001529920776626,0.0777004352001429,-1.622269855050407,0.0076876124781287,0.096842315160044,14.203662676714512,1763.2656156909754,0.0011034063150465,4.344474085726936,-4349.754485519648,0.074488313371992,-0.0018060221104617,-0.0205642300616263,5.8566268310288e-05,-0.0167389851131777,-0.487709947317666,-0.0154662249340595,1058.1645062068217,13.967293336311965,0.0122118122911049
-4854.740169544781,182.617621785976,-0.000563616034938,4.650705438914018,-4918.400094641809,-0.0029547112746992,0.0,-4.042509622587432,-0.306554394322673,-163.72243710813228,0.0016857644401769,-0.0100885305056084,4676.8356035090765,0.0,-3.540469562277563e-05,0.0859167746374152,-2.051149478410407,252.21582927311496,14.00566598002544,14.19027281365883,-0.0001684989885038,0.0798052117963165,-2.051149478410407,6.283149902483964,0.0307058014631945,14.106148850472175,1495.7696394411605,0.0013760796118263,-0.205459483760902,-4269.611853661168,0.0796085668176039,-0.0013055062148813,-0.0777592081514031,-7.037272507674039e-05,-0.0140579119048117,-0.6375082105948287,-0.0159877895967337,926.4204072824886,13.814554243183078,0.0094497382223316
-4854.741140595323,234.37407164298875,-0.0374143057519839,4.643834008005832,-5109.361203978303,-0.0028761003440802,0.0,-4.349238942823448,-0.3685428576285706,-170.60126327028328,0.002170881353049,-0.0071554378035869,4676.88206388766,0.0,-0.0079180072488297,0.0838476292046531,-2.4127460875303037,313.64824550629123,14.068880360432424,14.344187224061718,-0.0001779013633959,0.0781649217780825,-2.4127460875303037,6.275267299930756,-0.046094817031742,14.007968623888994,1210.333061418805,0.0016226780225359,-7.79914474393915,-4114.211908996867,0.0840407491715942,-0.0006238036787288,-0.1327939544636223,-0.0002367735455571,-0.0114356676688076,-0.7467993561614628,-0.0170702340031622,758.0241099422508,13.68166801107637,0.0060370558637668
-4854.742542053859,285.28536189221114,-0.0744769007041993,4.636144963170106,-5240.101887773975,-0.0026377837678807,0.0,-4.589725249349634,-0.4220330584093218,-176.74308881783935,0.0027233055188671,-0.0042493018736281,4676.928442717906,0.0,-0.0158753562102842,0.0772114491571495,-2.6950998496697096,374.5386225144735,14.131668452725176,14.502832279966832,-0.0001801218240977,0.0722732043247008,-2.6950998496697096,6.267309950969302,-0.1240690151069815,13.908764681244076,934.5148502375338,0.0018200191673675,-15.877368545453546,-3884.769926839105,0.0874320009936709,0.0001023442776549,-0.18484265039063,-0.0003749019650232,-0.0088766919453825,-0.805121948832034,-0.0186872146872966,565.7451933490316,13.572280957838418,0.0020495982878176
-4854.74439648049,330.64605513513305,-0.1110692314791735,4.628239276068697,-5255.10275709094,-0.0020945649549087,0.0,-4.724970120401867,-0.464873992342406,-180.867926659804,0.0033246086702631,-0.0012306790906453,4676.974733060102,0.0,-0.023763496460714,0.0658950809212736,-2.888839626057872,429.283680988149,14.193575333594543,14.666174460713584,-0.0001755400794139,0.0614784382738953,-2.888839626057872,6.259421810718872,-0.1992681502692075,13.80994112157336,678.3604868179034,0.0019453195185897,-22.79392725467031,-3550.850317241781,0.0894452078242077,0.0007210397166576,-0.233027382474991,-0.0004379719798676,-0.0062743092917404,-0.7964695219180824,-0.0208043255432799,346.18595956959706,13.486109784485633,-0.0024161801878857
-4854.746714464255,363.9858453276289,-0.1457968410504306,4.620927943316874,-5009.965766142793,-0.0015129202241014,0.0,-4.65511780026903,-0.4940496444265479,-179.34788285560722,0.0039225284977728,0.0020719347739081,4677.020934675542,0.0,-0.0312789214684153,0.0510233457946995,-2.987497578830055,470.40580403782366,14.254244417432192,14.82380506572811,-0.0001661229688112,0.0461143792503912,-2.987497578830055,6.2519063857111705,-0.2702971156171521,13.714387670983433,442.3336497595111,0.0019773392637045,-27.814383360511734,-3049.2149224327472,0.0895668482353224,0.0010684441459123,-0.2758072356163374,-0.000407651556254,-0.0034435613370892,-0.6956409539873756,-0.0233752896249973,86.01386237663127,13.420544683120758,-0.007238320693548
