slip1,steeringangel,FxRR,yawrate,signal,longslipFR,FxFL,slip,az,gas,brake,FyFL,longslipRL,roll,FyFR,x,y,yaw,rollrate,FxFR,RL,sideslipRL,vx,longslipRR,RR,vy,ax,FxRL,sideslipFL,pitch,pitchrate,FyRR,ay,FR,sideslipFR,sideslipRR,longslipFL,FyRL,signal,FL
0.0025542295396029,0.4738594682542671,222.6073540827748,-0.3751061998833868,0.4738594682542671,-0.0013471716694208,4.578496530152469,0.0025542295396029,0.4796211608068896,0.1358557189976288,0.0,4768.892657553252,0.0005821394474125,-0.0441945610600024,2005.027453884664,4969.949218079721,-4864.776668784545,-0.0441048529451837,-0.1849073251959482,-50.538024779312885,53.97589028584217,0.030464349268038,17.602704215829483,0.004823661515727,52.63538408251151,0.0389653735351634,-0.0120659348377822,114.90891905180747,-0.0575872244797793,0.0006824477709718,-0.0033701013026784,-583.8090516976138,1.0083839561831045,52.04109380856826,-0.0700384679286585,0.0266640594116476,0.0001007341945761,-3287.167563357657,0.0,54.07415935712319
0.0069152752429842,1.003345252691069,223.7290656087212,-0.3144555720819147,1.003345252691069,-0.0019175521520035,25.706921883153225,0.0069152752429842,0.7884331085719721,0.1392094023318545,0.0,5850.601180341884,0.0008467987856291,-0.0451732778515183,2646.685476023561,4970.125095291449,-4864.783895893664,-0.0475319200721901,-0.0264929902324038,-58.60862769784686,53.963608275532486,0.0343876187199212,17.601556556368784,0.0045960352314979,52.65252409980485,0.1165056895705268,-0.1943615662877036,148.5599568333276,-0.076081749824522,0.0006502605518984,-0.0030068159593549,-771.3341665816504,1.6489140063069048,52.06060183264567,-0.0922699558376488,0.0312016052508089,0.0003590547448801,-3773.4391297921607,0.0,53.82883122182584
0.0109024724332155,1.4996966318319438,241.6533912995862,-0.2439233696416549,1.4996966318319438,-0.0025179735292366,40.68013046185676,0.0109024724332155,0.8531489459185972,0.1440477010758764,0.0,6394.750754054359,0.0012276734354474,-0.0445868142651018,3176.337913146657,4970.300962567653,-4864.790927192235,-0.0502952469383151,0.1267784782968177,-67.98506630628175,53.9096978903372,0.037107557113526,17.598357091837205,0.0043775315701706,52.697249193622525,0.1875127941226499,-0.3933328131150574,207.93559411723763,-0.095658173527032,0.0006245888589665,-0.0021754057462467,-1032.4796181153783,2.012610434621441,52.08441822147203,-0.1133469124924673,0.0343443282622823,0.0007047828807976,-4133.249375622195,0.0,53.54773152658026
0.0142445135177598,1.94639410308534,275.5424005348148,-0.1674255199986319,1.94639410308534,-0.003099800959004,53.84347039103999,0.0142445135177598,0.7764967659093108,0.1493389592177804,0.0,6389.287994342514,0.0015768892510058,-0.0425359474730703,3571.1570855185887,4970.476802646988,-4864.797729815407,-0.0523167879822321,0.2669478786259625,-78.00279866160598,53.81997300522676,0.0383554814434669,17.593222681460226,0.0043876531510399,52.75807394675623,0.2472735219504307,-0.5705373005181403,266.0263827377286,-0.1158620865029973,0.0006093439430044,-0.0009551256460021,-1311.358133029353,2.1273837580551795,52.114165714685136,-0.132970754932094,0.0357810404148928,0.0011860931630357,-4313.5604951349615,0.0,53.24358436291419
0.0167734322416577,2.328541708002245,309.4768273197983,-0.0892690262685503,2.328541708002245,-0.0036605110489252,63.48622346922031,0.0167734322416577,0.6299812297487308,0.1541594770065721,0.0,6054.425089823354,0.0019151666814117,-0.0391663767977261,3817.174362539477,4970.652598481872,-4864.804300710392,-0.0535609663009895,0.3916627639891187,-86.73603930739874,53.72247060777284,0.0381112849933317,17.586579767408278,0.0043483510475856,52.81417458818634,0.2928105789419348,-0.704965092078243,312.0937534586603,-0.135160299264968,0.0006073932054024,0.0004462712149709,-1528.7482220562915,2.091459016343288,52.15065655849303,-0.1502192104493973,0.0356230184002843,0.001664651959865,-4255.557170363581,0.0,52.92351869150608
0.0184650685806256,2.633366216525249,331.9090254391052,-0.0128285251520381,2.633366216525249,-0.0042944806082412,62.81426269530508,0.0184650685806256,0.4433049421077615,0.1578722358253354,0.0,5577.555629993881,0.0022298154677002,-0.034649752065433,3959.274070127806,4970.828336407039,-4864.8106495438,-0.0540308311761228,0.4978280271136119,-96.87666881536902,53.616648188577926,0.0366202690286575,17.57900913092208,0.004091187662567,52.86906361884235,0.3236804886287263,-0.7894157748716345,355.02037685284,-0.1513819785031983,0.0006197463639029,0.0018671512046113,-1668.858189877309,2.051070597157686,52.19635468662942,-0.1636588983468173,0.0340962615793616,0.0018757229718922,-3999.0979498445367,0.0,52.60305258370632
0.01939270796809,2.8506471186127302,343.83332573683424,0.0601584090241265,2.8506471186127302,-0.0051517094162527,51.81382272909277,0.01939270796809,0.2523775305677882,0.1604678049124248,0.0,5108.302812560366,0.0025017307003003,-0.0291782692069006,4113.709753326576,4971.004007297544,-4864.816783910504,-0.0537545338854173,0.5846776583594646,-114.0375312149038,53.501687361170326,0.0341186383695405,17.570941328128026,0.0036445402267786,52.92754564081328,0.3411517972297274,-0.8471347225359377,388.35798923015744,-0.1624645050763768,0.000645354722404,0.0030764127315968,-1748.281824107626,2.1276866735066857,52.25980088276165,-0.171656204937502,0.0314336976833498,0.0016750401650788,-3595.6800847435584,0.0,52.30499445678639
0.0196830990109686,2.9730628513789137,346.50391980672924,0.1292035785183945,2.9730628513789137,-0.0062322166786724,32.26244803299686,0.0196830990109686,0.0760644144315714,0.1623132651781838,0.0,4704.223353644868,0.0027439888483107,-0.022938610679783,4313.996864560074,4971.179605277644,-4864.822698546819,-0.052769882702987,0.653533340498301,-142.9027648039854,53.37990076578348,0.0308142573693309,17.562583215092932,0.0031134098403202,52.99124338302691,0.3474299023980909,-0.8905052609878392,412.764070093613,-0.1666951294089477,0.0006807538583978,0.0038422803999566,-1771.6628226611376,2.356838964184984,52.3588865632908,-0.1728223791653077,0.0278612032890435,0.0010037552950673,-3095.435601125524,0.0,52.04995723381028
0.0194643832101926,2.996441420464554,342.21643233665685,0.1941948933823433,2.996441420464554,-0.0072558863781892,6.675507364037392,0.0194643832101926,-0.082667717817258,0.1636525728306692,0.0,4343.470640452917,0.0029794471993487,-0.0161016860089308,4579.093770602678,4971.355126768418,-4864.828372385732,-0.0511170358268664,0.706043392690369,-183.86793398475456,53.25423229301175,0.026880093815668,17.554075617524504,0.0026152957570146,53.06122637599859,0.3447411210651447,-0.9169210272508947,429.7733746126667,-0.1630818987417957,0.0007208069228589,0.004048692067457,-1725.1305874742811,2.7259684882812607,52.51673884897388,-0.166357378603018,0.0235755492345454,-5.3591327942270896e-05,-2543.589172872263,0.0,51.853974008019925
0.018856378474263,2.9199067133438983,334.14780124548133,0.2551723783144798,2.9199067133438983,-0.0077702275420194,-21.49321225291045,0.018856378474263,-0.2160588728868482,0.1645316832926255,0.0,4018.648547493432,0.0032409570468005,-0.0088213463507127,4931.017862992,4971.530570450037,-4864.833769976944,-0.0488365002961888,0.7439961930563898,-232.6295715640281,53.12811266240256,0.0224699447565455,17.545581304801974,0.0022104127993809,53.13725359351678,0.3351637132592628,-0.9228488308567212,439.6623413410923,-0.1512539879638024,0.0007595499220698,0.0036377823064763,-1589.616196926459,3.226570312041389,52.75310496453292,-0.1519298362040789,0.018757479716455,-0.0012490209237764,-1979.9712103533743,0.0,51.72677550127059
0.0179868565035855,2.7459152471436754,322.26606648236543,0.3125987829402486,2.7459152471436754,-0.0073552907567574,-48.506205968275495,0.0179868565035855,-0.3197380313425769,0.1649550927599165,0.0,3735.1410806959143,0.0035982558012093,-0.0012307478235736,5426.022223408723,4971.705937425028,-4864.83884139596,-0.0459662701198245,0.7697405009903122,-281.2011244126593,53.0062917711625,0.017729683893012,17.53726662726456,0.0018712918083995,53.21676910463213,0.3209233514095063,-0.90628316273382,443.2362892817136,-0.1311708812105616,0.0007907886484398,0.0026121984377039,-1351.374583518593,3.888421712006398,53.0756289917928,-0.1293742499935749,0.0135817603269813,-0.00221827556101,-1441.518887451209,0.0,51.67044724947029
0.0169533744898702,2.480181730909606,305.13165582119547,0.3667184364690671,2.480181730909606,-0.0057367508662667,-69.04270863364958,0.0169533744898702,-0.403400536935675,0.1646149445001952,0.0,3405.1926783918366,0.0040797217132247,0.0065587619346574,5916.06899161087,4971.881231711965,-4864.84352207265,-0.0425396568927357,0.7848836074961716,-316.3642626770164,52.89143408199073,0.0127713142726055,17.529479095756777,0.0015820999663322,53.299714028811,0.3037193921107307,-0.8261465322993311,440.21423908674666,-0.1034040291681721,0.0008084481599348,0.0009869511889649,-1005.8929186917532,4.580995254486278,53.4711968071146,-0.099014699592953,0.0081872152614622,-0.0025258629390473,-959.6946008359716,0.0,51.6781735536901
0.0157221516421637,2.1314955315571984,279.1214325364169,0.4159626554914315,2.1314955315571984,-0.0029056134965239,-76.43468150170598,0.0157221516421637,-0.4813459370542432,0.1625572491283234,0.0,2868.890378663482,0.0046676928196536,0.0144344795036715,5933.980242918638,4972.05646311269,-4864.847747916034,-0.0385959376848027,0.7873562918498427,-314.7953774022865,52.78630483281468,0.0076116955769254,17.523047783121108,0.0013118381998125,53.38581102859922,0.2829289121573841,-0.622749093990698,426.07622483952895,-0.0697529367914934,0.0008067885328375,-0.0011859480184408,-553.6401549153888,4.964532741039162,53.89639538618808,-0.0625457182289864,0.0026203221441056,-0.0018748060919463,-555.7953989760729,0.0,51.73050294713132
0.0139492880592168,1.71143379031023,238.5262424035132,0.4538418977580689,1.71143379031023,-0.0008042380338557,-52.379841991810686,0.0139492880592168,-0.554355728842215,0.1569888990891478,0.0,1963.1990934238645,0.0052394528582299,0.0222161415574564,4310.798411459794,4972.231652041861,-4864.851497614602,-0.0342142461719858,0.765573244266014,-191.9728573919997,52.69460666339001,0.0020620408853364,17.519604068273754,0.0010253655264277,53.47314319366583,0.2524190764092406,-0.2274261844002159,393.3946097369425,-0.0350172277962123,0.000781232790573,-0.0036882282576444,8.720099128250602,4.250606238895623,54.18900586186395,-0.0264885158559665,-0.0032500181846314,-0.0006619015293847,-237.2333887359112,0.0,51.78479487051142
0.0111143703854824,1.2339804195169968,185.6340777491425,0.4707153778091206,1.2339804195169968,-0.0004585169651367,-24.89276529625857,0.0111143703854824,-0.5127741595450552,0.1487442335017238,0.0,822.9202325898393,0.0056076107983236,0.0295650192427764,1491.7498162338718,4972.406830084444,-4864.854858502657,-0.0295633998340674,0.7031363082075966,-122.88747575276246,52.61999652157375,-0.0041381493790204,17.519812138583664,0.0007489154100453,53.55547291557595,0.2029002912785372,0.0642864285416908,340.74534134849995,-0.0047708347987162,0.0007315302956033,-0.0059370912470603,689.3630595971945,2.55279305852557,54.26524293347202,0.0007479715564988,-0.0095719134419622,-0.0003156271787501,1.4676829763955723,0.0,51.78369091526093
0.0072651418563504,0.7150634007203704,139.34350694975396,0.4644959289036081,0.7150634007203704,-0.0002703152972956,-32.297659571289365,0.0072651418563504,-0.3144456668298454,0.1425405158411976,0.0,-197.69443508003587,0.005810630751822,0.0360568654331643,-1073.831412067544,4972.582019441988,-4864.857996937485,-0.0248724067808659,0.5994819758670453,-69.95305220449188,52.5677434613396,-0.010805482103283,17.521805638139288,0.0005598963267768,53.62515385698209,0.1351869636735607,0.1681734111615999,288.0668435484988,0.0213829130542053,0.0006628376298937,-0.0075221440235902,1460.0600202894298,0.9871993643320618,54.22943711522889,0.0211915979098124,-0.0160813150404441,-0.0005304944663716,173.53792690580102,0.0,51.76754689646266
0.0028033974908996,0.1720255951536731,116.4732288937095,0.4379369507669144,0.1720255951536731,-0.0001129161799909,-37.57570601794,0.0028033974908996,0.0069111686047279,0.1399421566014479,0.0,-1074.491148394516,0.0059439526452438,0.0413264312630856,-3153.1923385192754,4972.757226269404,-4864.861067098559,-0.0203579530859212,0.4634580410980486,-28.30061098148303,52.53939337862876,-0.0174933691609994,17.523900216504043,0.0005030983886745,53.67780614371991,0.0564366818484767,0.1509184271442852,254.1674231461565,0.0458225675500026,0.0005820196641798,-0.0084469402486578,2246.156707207941,-0.2248694358262213,54.10737381538264,0.0394672279082634,-0.0223444834924119,-0.0007979517072385,305.78604659184805,0.0,51.76720146762918
6.281274969156019,-0.3769534283708209,120.33261513403816,0.3940345250970316,-0.3769534283708209,7.505173956833161e-05,-43.13115568361819,-0.0019103380235666,0.3727889137065755,0.140515584721059,0.0,-1795.9217748535607,0.0060299277709141,0.045101113845889,-4802.689459796562,4972.932446270528,-4864.864189882804,-0.0162071157744355,0.3043897046734202,1.702223801876198,52.53210980009854,-0.0237738759198907,17.52503601418836,0.000586885867012,53.70955884361361,-0.0269008007328483,0.0409360237564725,243.2508978633744,0.0693427773523337,0.0004954841287766,-0.0087179558086524,2952.2859696791397,-1.160169199654451,53.91659844069191,0.0573477831476251,-0.0280036565611315,-0.001248078963177,435.7013824224412,0.0,51.77357697094781
6.276642108585423,-0.9134653256272642,147.18546921332234,0.336320841393122,-0.9134653256272642,0.0003227159156063,-49.98122729278641,-0.0065431985941629,0.6806685392420361,0.1435712440287912,0.0,-2362.1670868160327,0.0060688628887705,0.0472064732906847,-5938.8457226575465,4973.107667624054,-4864.867456282315,-0.0125742977912317,0.1326893455092512,23.14933979007713,52.54233504788772,-0.0292447978374855,17.52448655763341,0.0007953038591584,53.71727511865225,-0.1088844125406567,-0.1257479672774109,251.13100445546996,0.0920040373433686,0.0004103601731168,-0.0082305454294684,3542.3202529575537,-1.7414568447434124,53.67299793727393,0.0757179602239611,-0.0327560585100819,-0.0017964439831874,597.5738756557378,0.0,51.78651152654407
6.272385360037114,-1.4194903661870857,206.1260444769244,0.2682856600077923,-1.4194903661870857,0.0006276098438279,-58.20962466670838,-0.0107999471424726,0.9083808211706452,0.1481974067144732,0.0,-2824.0469788208466,0.0059115260364476,0.0475884963580392,-6581.027928056692,4973.282873477219,-4864.87092507969,-0.0095781922635083,-0.037664829397258,38.029078256116925,52.56922483515629,-0.0334501109440063,17.521927134496934,0.0012048559557802,53.691979127312905,-0.184301794355757,-0.3214770085913249,274.5580013538704,0.1135868021852953,0.0003348069998498,-0.0068661534410231,4000.005890252271,-2.018039808094928,53.39042816814379,0.0950393515375639,-0.0363432068287209,-0.0023761098707087,818.0196809481167,0.0,51.80434220532309
6.268758494062605,-1.8780035731129805,279.38237320525457,0.1934091165674137,-1.8780035731129805,0.0010214755818092,-67.82041097572206,-0.0144268131169809,0.8672859803030255,0.1533255072518498,0.0,-3206.1013617026942,0.005671378875781,0.0463385377883206,-6688.342752533057,4973.45804551922,-4864.874625513622,-0.0073030311604966,-0.1939127299822262,49.48198742537725,52.612081207656296,-0.0359212487465886,17.517465081813505,0.0016533513956008,53.62153261566231,-0.2487424090920229,-0.4993852523157471,311.028995942243,0.1335300778907636,0.0002760926727407,-0.0049972636175552,4306.962791980318,-2.0939542855188904,53.0842243911639,0.1149043733992502,-0.0384674970071587,-0.0029637325309414,1106.1198849583054,0.0,51.827233674230655
6.265963444314395,-2.2735491972983954,328.7483160481121,0.1153950153059622,-2.2735491972983954,0.0014733132343884,-78.84166929717239,-0.0172218628651914,0.7500715079118955,0.1581254406666715,0.0,-3513.405114798703,0.0054756949415992,0.0436208201248645,-6378.405082297403,4973.633166835991,-4864.878557214725,-0.0057969331183661,-0.3328746329518749,59.23432260458248,52.65637503289735,-0.036580121160066,17.51145103982115,0.0019484481346206,53.52724545541621,-0.2986973546102811,-0.6425190296478942,348.9791929203293,0.1509910307415423,0.0002374756405415,-0.0029308549836439,4411.479782555621,-2.001168790918502,52.76398903805751,0.1340182020035608,-0.0389289734169479,-0.0036134712551345,1379.3299293016887,0.0,51.85707022850394
6.264053837370668,-2.592764089626253,372.936443281885,0.0377712883378396,-2.592764089626253,0.0017072178034256,-91.57509880756508,-0.019131469808919,0.5572239567687398,0.162062808767841,0.0,-3712.449277477391,0.0051262726775248,0.0396144777154578,-5892.153473458645,4973.808223454143,-4864.882702935487,-0.0050714872422569,-0.4530864111954112,60.35254439883888,52.69467279953774,-0.0356578477369158,17.50435742269499,0.0022715307954826,53.42887799238261,-0.3332315305262811,-0.7399280025104684,373.41646490324615,0.164722312127735,0.0002198236929764,-0.0008156393908555,4265.0039679038455,-1.911564974831438,52.44085514572435,0.1502989869771288,-0.0379330640998213,-0.0043541753513827,1569.2213604954595,0.0,51.89950938241751
6.262961635972042,-2.8248321722839678,408.3809319037095,-0.0370822989913678,-2.8248321722839678,0.0015426716983511,-109.30719702688944,-0.0202236712075447,0.3495458696524528,0.1648739198527259,0.0,-3884.296609707639,0.0045979178392866,0.0345160666320414,-5395.464772444721,4973.983205562725,-4864.887047765347,-0.0051083023772936,-0.5533076958148988,50.47667919344242,52.73735797881629,-0.0334430701606205,17.49667854919712,0.0025415541284684,53.320147482612825,-0.3535214521388614,-0.8037219535680883,386.54198111862286,0.1732081211499068,0.0002226318654182,0.0011360752008275,3924.280875237612,-1.9369659352088384,52.13704114204456,0.1616902455597708,-0.0357880927670465,-0.0052738445266405,1682.9365244491407,0.0,51.96263249018596
6.262560793050925,-2.9618544563235982,434.8579889001868,-0.108210652525924,-2.9618544563235982,0.0009195888197795,-137.01198544520457,-0.0206245141286613,0.1452255630875988,0.1668049566833804,0.0,-4076.162154870056,0.0039358281288688,0.0285217644241226,-4961.380706731035,4974.158106518954,-4864.891590357428,-0.0058735904777683,-0.6344193006078007,31.34483111813667,52.78656861494937,-0.0302003670030534,17.488696158375017,0.0027786380956075,53.20315711016885,-0.3617509770865132,-0.8467030365235438,389.68720334909136,0.1750416068475283,0.0002430306231835,0.0027003737790391,3451.190083187565,-2.117196623522715,51.87496065384361,0.1664310557353873,-0.0327452951879086,-0.0064053675336541,1738.4460930937266,0.0,52.06106873749846
6.262720760151527,-2.999121833544126,452.7268248207601,-0.1752849236862805,-2.999121833544126,-8.016564285112925e-05,-176.58909722328318,-0.0204645470280594,-0.0400903824866575,0.1681265043314928,0.0,-4321.31345198878,0.0032676944576293,0.0218140431210004,-4574.429972975829,4974.332921529668,-4864.896345823714,-0.0073280060163173,-0.6980028874345315,5.949472364241933,52.84376489761667,-0.0261499477309971,17.48058258705541,0.0029989870239357,53.08091454519507,-0.360173490726203,-0.8731215166092123,384.5780168215956,0.1693249875744283,0.0002758498730514,0.0036575492482163,2899.1742190595,-2.4376675135270798,51.6718171918121,0.163445105693637,-0.0290009579654336,-0.0075216969941603,1733.7127796247753,0.0,52.21598829441767
6.263317705764918,-2.935281096117116,463.214627722793,-0.2382523004840304,-2.935281096117116,-0.0012325605529505,-225.2903543940552,-0.0198676014146678,-0.2023893794440139,0.16896369998975,0.0,-4643.809366596393,0.0027030378721426,0.014559290313227,-4226.44834497561,4974.507647292474,-4864.901344335398,-0.0094305090377904,-0.7457130260857278,-22.293745724535256,52.90980498562864,-0.0214789013272761,17.472491687361025,0.0032271419590919,52.95663949209655,-0.3509226552851228,-0.8807584086124447,373.23338533641584,0.1556502087986546,0.0003144211739396,0.0039110128770612,2314.6424508951604,-2.8927400270795176,51.53785081004541,0.1522771353154645,-0.0247158313833651,-0.0081760293318943,1651.060721151957,0.0,52.44803172010229
6.2642207294110674,-2.7723882006645253,466.8178510150977,-0.2974877408696494,-2.7723882006645253,-0.0021879188803335,-275.8894943531852,-0.0189645777685184,-0.333678274369036,0.1693677755231983,0.0,-5107.5858019747775,0.0022570417072961,0.006904580981062,-3931.6072275656,4974.682281965506,-4864.906630964103,-0.0121416157628043,-0.7797929119383236,-49.49419746089894,52.98297831606724,-0.0163664600677447,17.464570498363805,0.0035209664448384,52.83463654230992,-0.3362601339365803,-0.8693000794591905,359.2190525225068,0.1338384498609329,0.000351504456542,0.0034317744585856,1738.1582762806288,-3.5176180104544548,51.47560559078221,0.1328430428145326,-0.0200406503975886,-0.0079007741496269,1471.2766560612106,0.0,52.768182807419386
6.265312827982391,-2.5158465762096784,464.42622108483954,-0.3533794627127786,-2.5158465762096784,-0.0025190848584243,-315.25711363628767,-0.017872479197195,-0.4389514744877054,0.1691407413470885,0.0,-5619.3039397144585,0.0018885745985689,-0.001026235335199,-3599.4553004984764,4974.856825393761,-4864.912267130566,-0.0154268097244224,-0.8022357464243948,-70.49554030748395,53.06112107554627,-0.0109693750345669,17.457095005685023,0.0039400498720839,52.71902858804,-0.3182102596835857,-0.8022999715584721,341.0065208099078,0.1040608842042583,0.0003796910657874,0.0022050736516058,1206.3640417088288,-4.2166598177649774,51.47872771681796,0.1055714045556639,-0.0151044539607944,-0.0063664031134619,1183.7908688841317,0.0,53.16830065363732
6.266595447610862,-2.1742321509106666,452.11361905800817,-0.4047391859430825,-2.1742321509106666,-0.0019016969952357,-324.95056806576514,-0.0165898595687243,-0.5321957864975845,0.1673868239103576,0.0,-5805.724496592746,0.0015636693397808,-0.0091140139387638,-3072.724719794694,4975.031282421847,-4864.918318671696,-0.019248114883728,-0.8118352332327365,-78.76320621082947,53.14370775744175,-0.0053609242155568,17.45081317366343,0.0044737622670636,52.612469763077975,-0.296715131191628,-0.6250336707735933,315.24223627069983,0.0677319986893357,0.0003915732516419,0.0002502875647278,747.1295519914789,-4.695910306021633,51.52848944064987,0.0720731733028207,-0.0099511006507658,-0.0034974643319859,784.2473617127769,0.0,53.6102175783013
6.268354003531964,-1.7590106101799057,421.9004129371666,-0.4458988369258896,-1.7590106101799057,-0.0006582861440337,-206.85491678315472,-0.0148313036476226,-0.6313157180797734,0.1623642881902828,0.0,-4501.683096697354,0.001239522260552,-0.0171868166755895,-2144.5410110539647,4975.205669743043,-4864.924818921506,-0.0235344841331616,-0.7987828769181994,-54.43854826663805,53.22885033612896,0.0005498040789091,17.44727003756842,0.0050230272282192,52.5189130960896,-0.2666954543301301,-0.2388344993605204,275.8384504931132,0.0304016759023078,0.0003806095363578,-0.002242099071537,374.5353876581919,-4.171806064081055,51.58252482239993,0.0367142471420089,-0.0044381790380455,-0.0009055234753526,267.6185456062003,0.0,53.95014586867877
6.271147902585219,-1.284156068582759,369.1346327436894,-0.4667100547603124,-1.284156068582759,-0.0002676660810146,-128.85506476552976,-0.0120374045943675,-0.6412043150159585,0.154018680714182,0.0,-1753.4042462045793,0.0009245962766885,-0.0249201087337787,-921.930307528391,4975.380023133895,-4864.931698672255,-0.0281277413920122,-0.745708797174616,-23.12866710173439,53.31056867412206,0.0069411235081345,17.447560049093678,0.0053990968277942,52.442850630982335,-0.2182029247100295,0.0804191688144397,221.83036421710264,0.0013275944494353,0.0003446723832554,-0.0046238114809073,88.12661026291073,-2.5052750451905488,51.577620816136,0.005658186678724,0.0017214948298646,-0.0004956411302315,-378.4058544236903,0.0,54.0488353282641
6.275020687587803,-0.7656837146021667,312.49123280514056,-0.4638130095494835,-0.7656837146021667,-0.0004835325272347,-72.43499661118702,-0.0081646195917832,-0.4889581637710102,0.147352175173758,0.0,876.6781254658533,0.0006994986047457,-0.0318812052793759,172.21014575936016,4975.554376801908,-4864.938795375351,-0.0327976000732126,-0.6496504125861084,-30.52041226343139,53.38054337430668,0.0135928411701592,17.44987670530234,0.005634549961118,52.390503126344825,-0.1504106612346569,0.2006541455715347,171.37068377152943,-0.0201620662351865,0.0002884260908045,-0.0063258088810114,-120.69864273247089,-0.872809444553786,51.55432395226731,-0.0207638090623847,0.0084086591204766,-0.0002849712185572,-1135.3978494573737,0.0,54.02732625095805
6.279565522909384,-0.2211119548706945,273.91297283482623,-0.4399135944156182,-0.2211119548706945,-0.0007376405264743,-28.998067974112093,-0.0036197842702017,-0.2100542555765028,0.144371811801499,0.0,2992.1352393234306,0.0006150543421248,-0.0376858274349317,1086.588870442809,4975.728747622095,-4864.945950032774,-0.0373202817930842,-0.5194864073848625,-35.94384157603604,53.43407600910117,0.0200500181986765,17.4524062156307,0.005840568523165,52.36439474737646,-0.0705216683896032,0.1911726363066776,143.74817390184427,-0.0390507055308553,0.0002195041448865,-0.0072388719118345,-274.63073940829963,0.368125260155022,51.54833816175688,-0.045260652327647,0.0151757605954476,-0.0001155554422405,-1935.7834687177303,0.0,53.91494462752768
0.0012014588179154,0.3311279600327688,259.8308189584726,-0.3982483552193859,0.3311279600327688,-0.0011646117583728,2.911812097925796,0.0012014588179154,0.1428252683620676,0.144706893506654,0.0,4647.789221061941,0.0006724364536992,-0.0420469236853838,1818.5141680109743,4975.903139132373,-4864.953039808264,-0.0415034803913263,-0.3650007143899406,-41.04211349424278,53.46700884986114,0.0259185371568218,17.45402070565482,0.0060431117561636,52.36155651961453,0.0144140061540278,0.0850109145131812,143.5689390077188,-0.0576126031547388,0.0001455687660814,-0.0074038265783126,-410.1406422810465,1.2823907359529496,51.549579389546224,-0.0689763502618821,0.0215702090850718,9.285971993742262e-05,-2689.191763931274,0.0,53.72994620575735
0.0059480207368799,0.8723149888470451,266.79358236094447,-0.3425301774091077,0.8723149888470451,-0.0016815270467515,25.55222285314513,0.0059480207368799,0.4857291817082168,0.1476262005952692,0.0,5790.5084302326,0.0008694036758103,-0.044777848107842,2372.623178516118,4976.0775451435775,-4864.959975330426,-0.0451895170825456,-0.1966030975718375,-46.956573677728606,53.476901933977885,0.0308882770501087,17.453964712756132,0.0062198519595002,52.37672168744675,0.0981358885265404,-0.083918014593365,167.44966300419492,-0.0767293402293647,7.444232230514471e-05,-0.0067495860956375,-563.4784416798573,1.8562004462749029,51.55682478403906,-0.0920327277882766,0.0271878237650109,0.0003711150223056,-3318.5630632533725,0.0,53.488745298073184
0.0103204545953602,1.3840729998168677,290.1448462866457,-0.276435036127988,1.3840729998168677,-0.0022322359358918,41.45619240575035,0.0103204545953602,0.7182915729230933,0.1522124960320557,0.0,6443.6465657572935,0.001241383942568,-0.0458009860198229,2802.922954166672,4976.251952324199,-4864.966699970905,-0.0482583830184147,-0.0260584824957995,-53.95402056902598,53.45906134358116,0.0347268836284147,17.451880377313927,0.0062981909366607,52.406314086694906,0.1753419742783932,-0.2754053734480731,218.7653786240156,-0.0967095302876674,1.4137483387068056e-05,-0.0053057358120817,-758.2742636675595,2.1090035729123127,51.56802435205345,-0.1141494379873583,0.0316409738368939,0.0007082864932189,-3810.3723871548495,0.0,53.20516365723069
0.0140700919330113,1.848995601651698,328.2818860280346,-0.2035436062654614,1.848995601651698,-0.0027695529873033,51.98250087403164,0.0140700919330113,0.7446657276096552,0.1573076125734043,0.0,6593.357921473211,0.0016990530242076,-0.0451777186740486,3142.06544059544,4976.426343978384,-4864.973186409377,-0.0506260297545006,0.1320691794342679,-61.82215581441547,53.39888608116877,0.037164703664241,17.447889864741793,0.006101461222106,52.44956024559527,0.2416841547028521,-0.4474812675967138,291.831599916241,-0.1171169135274331,-2.7681030215678e-05,-0.003219618002728,-1018.4949589197294,2.134831895618112,51.58309401537894,-0.1346705849124719,0.0344798422662689,0.0010889672709702,-4152.272916658368,0.0,52.894948173219554
0.0170052657153272,2.251239834160625,370.8339124503774,-0.1272152691288947,2.251239834160625,-0.0034159025519547,59.46876555169781,0.0170052657153272,0.6802050227509842,0.1620428497037328,0.0,6320.914551793686,0.00203656826866,-0.0430703458391658,3442.866998656494,4976.600703485009,-4864.979434968901,-0.052243068758367,0.2724438465010442,-72.30470113794478,53.30608053952611,0.0379948074962853,17.442363708040187,0.0058794133914979,52.49530028151965,0.293870964488003,-0.5888688576276889,350.42546964236595,-0.1366018196315561,-4.70424121446411e-05,-0.0008781968425521,-1294.044790435111,2.0351475237254526,51.60280052356983,-0.1526185517561829,0.0355043047635535,0.0015055445732276,-4301.577377597379,0.0,52.57246295789983
