yaw,FxRR,longslipFL,sideslipFL,x,longslipRR,FxRL,FxFR,pitchrate,slip,vx,FyRL,steeringangel,sideslipFR,longslipFR,FyFR,vy,signal,FxFL,FyFL,roll,FR,sideslipRR,sideslipRL,FL,ay,az,gas,signal,yawrate,y,FyRR,brake,ax,slip1,rollrate,pitch,RL,longslipRL,RR
-0.0321345916331679,801.1184931819664,-0.0005343112113133,0.0022848810198948,4788.932467333488,0.0047223667128162,801.1193111295688,-84.17582090988765,0.0005194117724888,-4.526494426998417e-05,31.936730636750053,-155.863321129288,0.0,-0.0024394040639864,-0.0005344999868756,192.1845496523608,-0.0014296763886558,0.0,-84.22573525707308,-180.1638544021089,-6.689661440728498e-06,96.43535731808828,-0.0019649169910845,0.0018309799288525,96.4318046838809,0.0146433450455846,-0.0024926200198772,0.3997887849816429,-0.058267370843436,0.000474358725462,-4858.361710167967,167.26681328868003,0.0,0.6644743812680419,6.283140042235316,1.151644725648828e-05,-0.0037289094103931,96.94039946305298,0.004722441692724,96.9426988742905
-0.0321298419509765,799.8999716995124,-0.0005341569111029,0.002284756564276,4789.251708043606,0.0047153939821185,799.9012041701284,-84.15641265749802,0.0005182436909581,-4.541326904819891e-05,31.94336881268428,-155.85113900681378,0.0,-0.0024397489206157,-0.000534345833388,192.2229383145313,-0.0014346908892829,0.0,-84.20623731970805,-180.1644259405894,-6.574575013312806e-06,96.45542081062426,-0.0019652660116294,0.0018309371914287,96.45185963304714,0.0146883095540445,-0.0024800452757484,0.3993328006205142,-0.5281825627193633,0.0004754691716689,-4858.371986027353,167.28782119923412,0.0,0.6628802151411968,6.283139893910538,1.14833261644645e-05,-0.0037237216878583,96.95987331382156,0.0047154833702922,96.96217664653882
-0.0321250810797832,798.6843101559892,-0.000534002907754,0.0022846312394615,4789.571015055205,0.0047084369775268,798.6859404237014,-84.13705221673395,0.0005170414812976,-4.5559685195612016e-05,31.94999106174612,-155.8389185596415,0.0,-0.002440093041071,-0.0005341921115762,192.26124267098777,-0.0014396450238438,0.0,-84.1867759712654,-180.16490156512805,-6.460411803421652e-06,96.47543625764408,-0.0019656153313188,0.0018308935926436,96.47186649984675,0.0147332528919637,-0.0024673710188126,0.3988779128383904,-0.9937087806696404,0.000476594961453,-4858.38226254781,167.30887329986106,0.0,0.661289782314832,6.28313974749439,1.1344272970538692e-05,-0.0037185458360691,96.979299906284,0.0047085400555962,96.981607488244
-0.0321203088662285,797.4715037722916,-0.000533849363806,0.0022845048245817,4789.890388209467,0.0047014957115597,797.4735119487192,-84.11771846319178,0.0005158079271779,-4.570434528665178e-05,31.956597421212795,-155.8266643221001,0.0,-0.0024404366733649,-0.0005340386574679,192.2994785456901,-0.0014445435044472,0.0,-84.16737123927903,-180.16526527724787,-6.3481600295054985e-06,96.49540376969463,-0.0019659648453625,0.0018308491833142,96.4918253895494,0.0147782788465313,-0.0024546383667491,0.3984241190175627,-1.450701853757817,0.0004777361445298,-4858.39253971943,167.32995977018908,0.0,0.6597030757009275,6.283139602834299,1.1113190682779972e-05,-0.0037133821811334,96.99867936064288,0.0047016116911698,97.00099150616778
-0.0321155251567664,796.2615491137631,-0.0005336961364367,0.0022843788303671,4790.20982734795,0.0046945701869194,796.2639097236163,-84.09842720680378,0.0005145459551642,-4.584742356398307e-05,31.96318792829084,-155.8143850245653,0.0,-0.0024407783411328,-0.0005338856107234,192.3375535626785,-0.0014493917686358,0.0,-84.14800626047057,-180.16561031113957,-6.2386402260811575e-06,96.51532344149064,-0.0019663143874267,0.0018308040783046,96.51173642266308,0.0148231697505765,-0.0024418879487611,0.3979714165499863,-1.89508042416239,0.0004788925001945,-4858.402817532316,167.3510666993031,0.0,0.6581200881720168,6.283139459756022,1.0807997020159066e-05,-0.0037082310204988,97.01801180208066,0.0046946982340287,97.0203288012567
-0.0321107298043449,795.0544402723931,-0.0005335432448058,0.0022842533856832,4790.529332312578,0.0046876603842688,795.0571273687601,-84.07917568246492,0.0005132585903878,-4.598912009256677e-05,31.969762620115997,-155.80208877784875,0.0,-0.0024411179563912,-0.0005337329501977,192.3754326987569,-0.0014541961259485,0.0,-84.12868283269998,-180.16597317325835,-6.1325045945055445e-06,96.5351953866251,-0.0019666638168395,0.0018307583698257,96.53159969997392,0.0148678558920495,-0.0024291593692515,0.397519802834837,-2.3228626164142736,0.0004800631497207,-4858.413095976595,167.37218097142852,0.0,0.6565408124074418,6.283139318059494,1.044463902125817e-05,-0.00370309262177,97.0372973576426,0.0046877996667235,97.03961947167208
-0.0321059226708538,793.8501709177875,-0.0005333907029263,0.0022841281862163,4790.8489029456505,0.0046807662769043,793.853159100418,-84.05996146385668,0.0005119489156286,-4.612963070867718e-05,31.97632153375126,-155.78978147111042,0.0,-0.0024414558703775,-0.0005335806608505,192.4131336095513,-0.001458962773206,0.0,-84.10940261399276,-180.1663382885721,-6.030254803849528e-06,96.55501971687552,-0.001967013019061,0.0018307121273877,96.55141532345306,0.0149123556379992,-0.0024164908428207,0.3970692752805737,-2.7302020267078047,0.0004812472550775,-4858.42337504243,167.39329191173766,0.0,0.6549652409015784,6.283139177548877,1.0037572794482468e-05,-0.0036979672219509,97.0565361541122,0.0046809159821926,97.05886361488982
-0.0321011036252414,792.6487345272351,-0.0005332385222331,0.002284002997313,4791.168539089837,0.004673887833336,792.6519994740939,-84.04078334065817,0.0005106200334018,-4.626913825461622e-05,31.982864706185467,-155.7774673928418,0.0,-0.0024417923699532,-0.0005334287304831,192.4506772459679,-0.0014636975062384,0.0,-84.09016618660453,-180.16668742407896,-5.932253359467028e-06,96.57479654274924,-0.0019673618985327,0.0018306654052942,96.5711833959145,0.0149567014152654,-0.0024039187894603,0.3966198313050601,-3.1134227051584413,0.0004824442144001,-4858.433654720007,167.4143907084317,0.0,0.6533933660169704,6.283139038041331,9.600247516085023e-06,-0.0036928550270788,97.07572831740542,0.0046740471805151,97.0780613282738
-0.0320962725413908,791.4501245907147,-0.0005330867027067,0.0022838777273143,4791.488240588174,0.0046670250182265,791.4536431442182,-84.0216417822602,0.0005092750311602,-4.64078156440217e-05,31.98939217433225,-155.76514954673067,0.0,-0.0024421276034499,-0.000533277158488,192.48807526965496,-0.0014684058182183,0.0,-84.07097257780832,-180.16701223859604,-5.838732753901851e-06,96.59452597321884,-0.0019677103764148,0.0018306182451713,96.59090402139611,0.0150009228292697,-0.0023914774900431,0.3961714683348512,-3.469052810232477,0.0004836536016784,-4858.443934999541,167.4354701377083,0.0,0.6518251799852184,6.283138899363943,9.145208404627682e-06,-0.0036877562122215,97.09487397236894,0.0046671932671586,97.09721270923949
-0.0320914292968933,790.2543346711251,-0.000532935227067,0.0022837524304682,4791.808007284067,0.0046601777934065,790.2580847961009,-84.00253761502907,0.0005079169497265,-4.654582972188139e-05,31.99590397502875,-155.75282971392244,0.0,-0.0024424615769727,-0.0005331259616249,192.52533187388715,-0.0014730930244929,0.0,-84.05182057752398,-180.16731239319097,-5.749804835664953e-06,96.61420811589696,-0.0019680583897836,0.0018305706769603,96.6105773050744,0.0150450038836882,-0.0023791987824114,0.3957241838055981,-3.793856623878423,0.0004848750766853,-4858.454215871275,167.45652453587758,0.0,0.6502606749129949,6.283138761349864,8.684079219473353e-06,-0.003682670921804,97.11397324276729,0.0046603542515863,97.116317855275
-0.0320865737726249,789.0613582913631,-0.0005327840933219,0.0022836271796619,4792.127839021286,0.0046533461172217,789.0653192251582,-83.98347041026295,0.0005065487550005,-4.668334317486579e-05,32.00240014503459,-155.74050841027514,0.0,-0.0024427942809655,-0.0005329751415837,192.5624488030787,-0.0014777643243399,0.0,-84.03271034801664,-180.16759045581983,-5.66547126381852e-06,96.63384307795216,-0.0019684058933638,0.0018305227173054,96.63020335242082,0.0150889397244647,-0.002367111802785,0.395277975161622,-4.084864628092324,0.0004861083179154,-4858.464497325473,167.47754986890243,0.0,0.6486998427720407,6.283138623836411,8.227437061501138e-06,-0.0036775992702331,97.13302625127454,0.0046535301471462,97.13537686392657
-0.0320817058528004,787.8711888589924,-0.0005326333081485,0.0022835020318482,4792.447735643971,0.0046465299445191,787.8753413764691,-83.96443919324827,0.0005051733130126,-4.682051479021299e-05,32.008880721030536,-155.72818488193076,0.0,-0.0024431257240471,-0.0005328246915425,192.5994278185892,-0.0014824248089141,0.0,-84.0136427006083,-180.16784936485823,-5.585634981434072e-06,96.65343096657108,-0.0019687528602515,0.0018304743688845,96.64978226880564,0.0151327328775776,-0.0023552427861527,0.3948328398564734,-4.339401358668548,0.0004873529840635,-4858.474779352428,167.49854375603218,0.0,0.6471426754003287,6.283138486664796,7.784647294510925e-06,-0.0036725413427868,97.15203311944448,0.004646720970545,97.15438983282924
-0.0320768254251967,786.6838196729545,-0.0005324836372842,0.0022833759235465,4792.767696996628,0.0046397292271275,786.688146372964,-83.94539674966654,0.0005037933682026,-4.695749871636845e-05,32.015345739617445,-155.71585715508775,0.0,-0.0024434570383724,-0.0005326738483272,192.63629242220748,-0.0014870794347716,0.0,-83.99466494744703,-180.1680706482963,-5.5101103873647735e-06,96.67297188906016,-0.0019690992817243,0.0018304256205913,96.669314159454,0.0151774685880136,-0.0023436147310668,0.3943887753526158,-4.555110769620913,0.0004886087500679,-4858.48506194246,167.51950543226778,0.0,0.6455891644035958,6.28313834968087,7.365896308899232e-06,-0.0036674971967349,97.17099396766211,0.0046399267411723,97.17335685979435
-0.0320719323783903,785.4993525682792,-0.0005323398336234,0.0022832987479093,4793.087722924125,0.0046329446546924,785.5036209527433,-83.92558284363662,0.0005024115301012,-4.7094807184313794e-05,32.02179523729851,-155.7036274081972,0.0,-0.0024437384358109,-0.0005325178797255,192.67102604976336,-0.0014917447491659,0.0,-83.97654506153953,-180.1702825580337,-5.437895643805379e-06,96.69246509275854,-0.0019694429274438,0.0018303786874092,96.68879999554962,0.0152218056907646,-0.0023322466495775,0.3939457791489884,-4.729978862073853,0.0004898738446849,-4858.495345085942,167.54033048911316,0.0,0.6440392972065032,6.2831382123724016,7.1674992180889045e-06,-0.0036624668626389,97.18990897672076,0.0046331467400824,97.1922779811791
-0.0320670268583225,784.3177417996018,-0.0005321861362376,0.0022833117675403,4793.407813271679,0.0046261749795615,784.3217994136442,-83.90719738185308,0.0005010302347468,-4.723463320010569e-05,32.028229250490625,-155.69176605800217,0.0,-0.0024439286696432,-0.0005323724093766,192.69837996010975,-0.0014964930824603,0.0,-83.95706804685759,-180.1797476457327,-5.365695078612332e-06,96.71191092061778,-0.0019697810567495,0.001830336299009,96.70823965422755,0.01524997211115,-0.0023211556377259,0.3935038487475488,-4.862353354158993,0.0004910947722579,-4858.505628773713,167.5607475658591,0.0,0.6424930730841564,6.283138072546386,7.281722273950952e-06,-0.003657450345859,97.20877857015458,0.0046263821840045,97.21115298960824
-0.0320621095570103,783.1387971322589,-0.0005320347623544,0.0022832684077644,4793.727967884853,0.0046194193061066,783.142860016129,-83.88866156533987,0.0004996517287219,-4.737749617708779e-05,32.034647815573955,-155.68006445335882,0.0,-0.0024441743665894,-0.0005322253383471,192.72714993669476,-0.001501342295317,0.0,-83.93781386116174,-180.1876562864889,-5.292092742684783e-06,96.73131092033285,-0.0019701174734943,0.0018302946442665,96.72763178063904,0.0152800378272457,-0.0023103541390627,0.3930629815635766,-4.950960193435525,0.0004922410729769,-4858.515912997319,167.58096434288709,0.0,0.6409504786200041,6.283137929683409,7.410402055756929e-06,-0.0036524476284842,97.22760279701774,0.0046196339342568,97.22998205139656
-0.0320571810134729,781.9625239456949,-0.0005318845801384,0.0022831504677906,4794.048186609571,0.004612678114166,781.9667859753146,-83.8700059570923,0.0004982781087623,-4.7521141815030376e-05,32.041050968790536,-155.66829877321803,0.0,-0.002444493808522,-0.0005320778481406,192.7613641136175,-0.0015062187805551,0.0,-83.91875937597001,-180.1899785912208,-5.217808156214767e-06,96.7506648688531,-0.0019704544332951,0.0018302514639857,96.74697680604255,0.0153184386828784,-0.0022998539966225,0.3926231751606174,-4.9949167403723225,0.0004933552758742,-4858.526197748135,167.60120267824334,0.0,0.639411503255777,6.283137786037771,7.419024340617211e-06,-0.0036474586709604,97.24638156305843,0.0046129014779147,97.24876547518862
-0.0320522412748555,780.788950227314,-0.0005317353928507,0.0022829865597395,4794.368469292149,0.004605951950697,780.7935379582578,-83.8512697466343,0.0004969113051364,-4.766345216852462e-05,32.0474387463064,-155.65638254957642,0.0,-0.0024448584605084,-0.0005319301224955,192.79969972805452,-0.0015110529901211,0.0,-83.89986688727207,-180.18804665728103,-5.144234778590924e-06,96.76997265347568,-0.0019707926762243,0.0018302060181811,96.76627505970588,0.0153634680893346,-0.0022896630000326,0.3921844270573977,-4.993741480266205,0.0004944849187047,-4858.536483016878,167.62154724778105,0.0,0.6378761412842928,6.283137643727418,7.283281800858344e-06,-0.0036424834136654,97.265114798843,0.0046061842323982,97.26750354390596
-0.0320472900156877,779.6181095743489,-0.0005315869625832,0.0022828043729723,4794.688815779276,0.0045992411888509,779.623070573631,-83.83250454917759,0.0004955530665216,-4.78034772939411e-05,32.05381118423084,-155.64430141943035,0.0,-0.0024452407009283,-0.0005317823795682,192.83998589099383,-0.0015158133887548,0.0,-83.881084668983,-180.1840421285193,-5.072714632990631e-06,96.78923422437602,-0.0019711322607552,0.0018301582519028,96.78552680850224,0.0154119295833674,-0.0022797851660182,0.3917467347244884,-4.947360151377768,0.0004956579575555,-4858.546768793746,167.64201135613632,0.0,0.6363443863177194,6.283137503702292,7.026309734788927e-06,-0.0036375217786644,97.2838025037047,0.0045994817842355,97.28619647081229
-0.0320423267376482,778.4500265920424,-0.0005314391128246,0.0022826217162164,4795.009225918011,0.0045925459995133,778.4553475481827,-83.81374895755117,0.0004942048947505,-4.794122028531183e-05,32.060168318602905,-155.6317939650084,0.0,-0.0024456227826946,-0.0005316347823702,192.8806214570494,-0.001520499610606,0.0,-83.86237396938745,-180.1795750523972,-5.004246018765865e-06,96.808449600104,-0.0019714729565223,0.0018301084058729,96.8047322498506,0.0154616570236105,-0.002270255648784,0.3913100956404788,-4.856108208784119,0.000496883614573,-4858.557055068683,167.66258029480537,0.0,0.6348162331350565,6.283137365959301,6.688642889412221e-06,-0.0036325736717044,97.3024447477064,0.0045927939273319,97.30484439747198
-0.0320373509333306,777.2847190233232,-0.0005312917605609,0.0022824476912397,4795.329699555775,0.0045858664231669,777.2903402129114,-83.79501977850254,0.0004928677882848,-4.807711558920799e-05,32.06651018537653,-155.6185939453134,0.0,-0.0024459956600387,-0.0005314874092757,192.9207070415058,-0.0015251256246656,0.0,-83.8437185765099,-180.17555166359796,-4.93938034668256e-06,96.82761884002754,-0.0019718141873033,0.0018300570912444,96.8238915401726,0.0155111491162961,-0.0022610547626491,0.3908745073162739,-4.720729576199682,0.0004981570533154,-4858.567341831572,167.6832149281778,0.0,0.6332916668265395,6.283137230063997,6.316640993299211e-06,-0.0036276389864263,97.32104165668146,0.004586120618584,97.3234474066588
-0.0320323621719691,776.122179218804,-0.000531144762615,0.0022822856551936,4795.650236540346,0.0045792023118691,776.1280392277206,-83.77633402351256,0.0004915428843559,-4.821183736789677e-05,32.07283682040964,-155.60526520308497,0.0,-0.0024463560325522,-0.0005313403928121,192.9598525216791,-0.0015297132733157,0.0,-83.82510064866794,-180.17236781071432,-4.878246276152657e-06,96.84674202834418,-0.0019721555584725,0.0018300046962339,96.84300481019868,0.0155594455420305,-0.0022521549074923,0.3904399672971785,-4.542371671512575,0.0004994696003777,-4858.577629072333,167.703877470329,0.0,0.6317706794291297,6.2831370953422185,5.947132246485801e-06,-0.0036227176060381,97.33959339092117,0.0045794619154649,97.34200555052035
-0.0320273601135712,774.9623987258342,-0.0005309981017719,0.0022821351070001,4795.970836719856,0.0045725535380962,774.9684429366072,-83.75769340502075,0.0004902312010017,-4.834610503864147e-05,32.0791482594587,-155.59187553487914,0.0,-0.0024467044567362,-0.0005311937500607,192.99801736236645,-0.0015342859245353,0.0,-83.80651872810836,-180.1700692867973,-4.820671734019711e-06,96.8658192713094,-0.0019724969169435,0.001829951373407,96.86207216690109,0.0156064266952933,-0.002243553291644,0.3900064731565731,-4.322576725727455,0.0005008119563822,-4858.587916781012,167.7245531686192,0.0,0.6302532626003937,6.283136961074548,5.6054410528474e-06,-0.0036178094027203,97.35810010993964,0.0045728178858543,97.360518882954
-0.0320223445086229,773.8053681164807,-0.0005308517752144,0.0022819941058141,4796.291499942793,0.0045659199775757,773.8115515312775,-83.73909673303231,0.0004889335460209,-4.848052882419125e-05,32.08544453820195,-155.5784355316082,0.0,-0.0024470429231415,-0.0005310474847345,193.035326831226,-0.0015388634650395,0.0,-83.7879744896153,-180.16853560686693,-4.766278139764679e-06,96.88485067804083,-0.0019728381825695,0.0018298972189389,96.88109371440336,0.0156522438741463,-0.0022352382476448,0.389574022442129,-4.063269449085963,0.0005021754755083,-4858.598204947786,167.74523613374777,0.0,0.6287394081624164,6.283136826650762,5.308783565453619e-06,-0.0036129142396739,97.37656196608472,0.0045661886042217,97.37898746118002
-0.0320173151864102,772.6510761519394,-0.0005307057908479,0.0022818604004191,4796.612226057993,0.0045593015100634,772.6573649369477,-83.72054286101293,0.0004876505624256,-4.861557580028568e-05,32.091725692235315,-155.5649493879247,0.0,-0.0024473737282229,-0.0005309015895896,193.07195415742743,-0.0015434611728152,0.0,-83.76946951258758,-180.16759805047516,-4.714551781149585e-06,96.90383635926716,-0.0019731793158102,0.0018298422935438,96.90006955522692,0.0156971393732174,-0.0022271947902484,0.3891426127023871,-3.7667411320450994,0.0005035529664064,-4858.608493562942,167.76592419937012,0.0,0.6272291071403918,6.283136691603786,5.067866742034894e-06,-0.0036080319729533,97.39497910229272,0.0045595741347572,97.39741134980612
-0.0320122720391837,771.4995112495773,-0.0005305601580057,0.0022817318798246,4796.93301491465,0.0045526980253489,771.5058823369116,-83.70203157567013,0.0004863827455813,-4.875157657216783e-05,32.09799175706388,-155.55141881835527,0.0,-0.0024476990240712,-0.0005307560557087,193.10807097783024,-0.0015480899146311,0.0,-83.75100442909876,-180.16708928370537,-4.664901271815621e-06,96.92277642593292,-0.0019735203060538,0.0018297866294182,96.9189997915944,0.0157413681136029,-0.0022194067374748,0.3887122415049789,-3.435630302214509,0.0005049388567456,-4858.618782616868,167.78661750121665,0.0,0.6257223501619295,6.283136555603014,4.888187132280092e-06,-0.0036031624530006,97.41335165199054,0.0045529745278579,97.4157906225205
-0.0320072150065145,770.3506624546095,-0.0005304148772382,0.0022816067746774,4797.2538663623045,0.0045461094261804,770.3571020892388,-83.6835640174525,0.0004851304467587,-4.888874588001354e-05,32.104242768099496,-155.53784379332797,0.0,-0.0024480206169475,-0.000530610882718,193.1438263197537,-0.0015527568019105,0.0,-83.7325785258024,-180.1668643550991,-4.616702847610029e-06,96.94167098817483,-0.0019738611644633,0.0018297302363407,96.93788452643504,0.0157851659218841,-0.0022118571805398,0.3882829064332891,-3.0729000909729995,0.0005063290635257,-4858.629072100018,167.80731784819795,0.0,0.6242191278905895,6.283136418433706,4.771212829961942e-06,-0.003598305526098,97.43167973992584,0.0045463898196911,97.43412536178349
-0.0320021440617691,769.2045193477811,-0.0005302698767724,0.0022814835928037,4797.574780250852,0.0045395356253879,769.211022150295,-83.66514793804248,0.0004838938751984,-4.902720570392624e-05,32.1104787606619,-155.5242226225923,0.0,-0.002448340031446,-0.0005304661420597,193.17934548377528,-0.0015574659328323,0.0,-83.7141844440199,-180.1668017528532,-4.56933747576905e-06,96.96052015835792,-0.0019742019268204,0.0018296730989384,96.95672386033252,0.0158286616980109,-0.0022045284362835,0.3878546050788034,-2.6818124949977724,0.0005077207370408,-4858.639362002897,167.82802867831882,0.0,0.6227194312056075,6.283136279973882,4.714576853335132e-06,-0.0035934610357987,97.44996348326426,0.0045398200357363,97.45241565773814
-0.0319970591994111,768.0610721506339,-0.0005301253181324,0.0022813607366905,4797.895756430541,0.0045329765559274,768.0676402523784,-83.64676389781003,0.0004826730515827,-4.916700545983283e-05,32.116699769980045,-155.51055008082497,0.0,-0.002448658893754,-0.0005303216741486,193.21476952280864,-0.0015622190208723,0.0,-83.69584225623213,-180.1667638507268,-4.522232207761889e-06,96.9793240470776,-0.0019745426851321,0.0018296151485598,96.97551789549154,0.0158718839382931,-0.0021974354620447,0.3874273350381776,-2.265899748033924,0.0005091126429331,-4858.64965231604,167.84849874511826,0.0,0.621223253758381,6.283136140174126,4.7129600698398005e-06,-0.0035886288244355,97.46820299106992,0.0045332651876352,97.4706616083796
-0.0319919604076002,766.9203082069901,-0.0005299810309344,0.0022812385323516,4798.216794751967,0.0045264321710866,766.9269580887217,-83.62843426900422,0.0004814675447203,-4.930826111298916e-05,32.12290583119087,-155.49680596705215,0.0,-0.0024489768989483,-0.0005301776519084,193.2501041240272,-0.0015670198099991,0.0,-83.6775306865545,-180.1667481284776,-4.474876404088522e-06,96.99808275498528,-0.0019748838026324,0.0018295560680454,96.99426674506309,0.0159148228443888,-0.0021905454760455,0.3870010939166166,-1.8289330466266465,0.0005105066993591,-4858.659943030016,167.86839911889035,0.0,0.6197305807380777,6.283135998918473,4.7582148056184576e-06,-0.0035838087367203,97.4863983631302,0.0045267253031645,97.48886331839064
-0.0319868476619996,765.7822220609002,-0.0005298370961236,0.0022811160861125,4798.537895066078,0.0045199024379387,765.7889636771612,-83.61014879971766,0.0004802771297619,-4.945103734601412e-05,32.12909697933829,-155.48296669646658,0.0,-0.0024492949606726,-0.000530033987175,193.285403366318,-0.0015718704455791,0.0,-83.65925943744186,-180.16670321726096,-4.42684688893149e-06,97.01679640179772,-0.0019752254939159,0.0018294956448537,97.01297050279324,0.0159578540454086,-0.0021838137037994,0.386575879327725,-1.3748888999379936,0.0005119030579311,-4858.670234135435,167.88830280738878,0.0,0.6182414046422741,6.28313585614224,4.842795416991838e-06,-0.0035790006209259,97.50454969260144,0.0045202003069399,97.5070209031684
-0.0319817209430256,764.6468098703082,-0.0005296935182809,0.0022809928888892,4798.85905722417,0.0045133873048894,764.6536502321461,-83.5919059718164,0.0004791015545466,-4.959531311434747e-05,32.13527324936959,-155.46902591194558,0.0,-0.002449613606243,-0.0005298906754526,193.3207188536241,-0.0015767703360526,0.0,-83.64103039813045,-180.16658014658057,-4.377780753718963e-06,97.0354650931355,-0.0019755677991487,0.0018294338427353,97.03162927509938,0.0160010537902899,-0.002177225610362,0.3861516889002988,-0.907913397923177,0.0005133011271848,-4858.680525622917,167.90827508198154,0.0,0.6167557179834083,6.283135711866472,4.961319849436538e-06,-0.0035742043273925,97.52265708108948,0.0045136901728394,97.52513447135098
-0.0319765802358334,763.5140664708297,-0.0005295503077151,0.0022808686235057,4799.180281077891,0.0045068867272431,763.5210133892365,-83.57370596387732,0.0004779404398968,-4.974104193390959e-05,32.14143467616195,-155.45498158284045,0.0,-0.0024499331651746,-0.0005297477057883,193.3560792092307,-0.0015817180583173,0.0,-83.62284382511949,-180.166352519754,-4.327368745140211e-06,97.05408893561834,-0.0019759107557718,0.0018293706429977,97.05024316743,0.0160444751748878,-0.0021707596083569,0.3857285202268804,-0.4322847137887837,0.0005147005307192,-4858.690817483067,167.92832359257417,0.0,0.6152735135745663,6.283135566137652,5.108289455202244e-06,-0.0035694197097286,97.5407206295297,0.00450719487982,97.54320412868098
-0.0319714255282169,762.3839855529582,-0.00052940746365,0.002280743078852,4799.501566479232,0.0045004006637182,762.3910477913016,-83.55554987768414,0.0004767933300348,-4.9888164150677176e-05,32.14758129451865,-155.44083229695855,0.0,-0.0024502538568686,-0.0005296050775132,193.39150302534009,-0.001586711752056,0.0,-83.60469890632847,-180.1660035921726,-4.275357046028532e-06,97.07266803480256,-0.0019762544025664,0.0018293060288587,97.0688122861283,0.0160881649063062,-0.0021643927959482,0.3853063708958206,0.0476258244269418,0.0005161010810736,-4858.701109706483,167.9484522142258,0.0,0.6137947833460561,6.283135419015435,5.278074308665269e-06,-0.0035646466257843,97.55874043737457,0.0045007143983648,97.56122998060768
-0.0319662568090871,761.2565604985907,-0.0005292649678959,0.0022806161967882,4799.822913280537,0.0044939290780604,761.2637473247056,-83.537438925567,0.0004756597128256,-5.003661236870096e-05,32.15371313915966,-155.42657697395876,0.0,-0.0024505757443229,-0.0005294628070252,193.4270004790598,-0.0015917492959194,0.0,-83.58659465290167,-180.16552471573272,-4.221547284172667e-06,97.09120249504048,-0.0019765987728731,0.0018292399874231,97.0873367383925,0.0161321202465553,-0.0021581031630422,0.3848852385140026,0.527393742326565,0.0005175027160295,-4858.711402283755,167.96866409255114,0.0,0.6123195187441755,6.283135270567217,5.465197509606956e-06,-0.0035598849382849,97.57671660320337,0.00449424869174,97.57921213332996
-0.0319610740676138,760.1317848033063,-0.0005291228169526,0.0022804879624886,4800.144321334496,0.0044874719383608,760.1391055914764,-83.5193729053939,0.0004745390246452,-5.018631544686605e-05,32.15983024471839,-155.4122149372218,0.0,-0.0024508988438728,-0.0005293208960309,193.46257672106736,-0.0015968284380561,0.0,-83.5685314645769,-180.16491195159216,-4.1657947171921225e-06,97.10969242033772,-0.0019769438931925,0.0018291725101251,97.1058166313536,0.0161763430973913,-0.0021518700184142,0.3844651207047668,1.0025821439820164,0.0005189054364569,-4858.72169520545,167.98896170398928,0.0,0.6108477111497794,6.28313512086414,5.6644769163669205e-06,-0.0035551345153622,97.5946492252026,0.0044877977191923,97.5971506938194
-0.0319558772928515,759.0096521812117,-0.0005289810154729,0.0022803583712722,4800.465790494147,0.0044810292160249,759.017116160616,-83.50135094777877,0.0004734306527236,-5.033720115254365e-05,32.16593264574204,-155.39774599297283,0.0,-0.0024512231583651,-0.0005291793381054,193.4982340629797,-0.0016019468830915,0.0,-83.55051038467802,-180.16416387513385,-4.1080051328478815e-06,97.1281379148208,-0.0019772897828924,0.0018291035932996,97.12425207159647,0.0162208359216259,-0.0021456739281711,0.3840460151011668,1.4687827798238473,0.0005203092646609,-4858.731988462123,168.0093468306848,0.0,0.6093793520736904,6.283134969978434,5.871060625186026e-06,-0.0035503952310569,97.61253840147138,0.004481361437842,97.61504576949685
-0.0319506664736236,757.8901565040563,-0.0005288395721038,0.0022802274118642,4800.787320612867,0.0044746008845427,757.8977726289064,-83.48337221477098,0.0004723339392603,-5.048919766730048e-05,32.17202037669307,-155.38317048056348,0.0,-0.0024515486940141,-0.0005290381228285,193.53397317468492,-0.0016071023416541,0.0,-83.53253239630442,-180.16328038039717,-4.048130934716498e-06,97.14653908287043,-0.0019776364542278,0.0018290332386128,97.14264316502717,0.0162656016647741,-0.0021394966101308,0.3836279193412205,1.9216570780799191,0.0005217142247439,-4858.7422820443135,168.0298205604081,0.0,0.6079144331659888,6.283134817981919,6.080469031529047e-06,-0.0035456669657896,97.63038423018664,0.00447493980353,97.6328974678764
-0.0319454415985064,756.7732917881109,-0.0005286984934905,0.0022800950672355,4801.108911544386,0.0044681869189405,756.7810686313335,-83.46543669163817,0.0004712481874574,-5.064223437099491e-05,32.17809347195069,-155.3684892975338,0.0,-0.0024518754597537,-0.0005288972417324,193.56979331602693,-0.0016122925563017,0.0,-83.51459762305382,-180.1622624593435,-3.98616675542639e-06,97.16489602888944,-0.0019779839123275,0.0018289614533942,97.16099001710108,0.0163106451274214,-0.0021333208807213,0.3832108310664293,2.356976757533656,0.0005231203379696,-4858.752575942548,168.05038329325683,0.0,0.6064529462257467,6.283134664945215,6.288639677132774e-06,-0.0035409496067787,97.64818680971776,0.0044685327714509,97.65070589633844
