slip1,gas,sideslipRR,rollrate,sideslipRL,roll,FyRR,FyRL,FxRL,RL,pitchrate,brake,yawrate,sideslipFL,ay,y,slip,az,longslipRL,vy,FyFR,signal,steeringangel,FL,RR,longslipRR,ax,x,vx,yaw,signal,FR,pitch,sideslipFR,FxFL,FyFL,FxFR,longslipFL,longslipFR,FxRR
6.280791749326514,0.1192800639764378,-0.0052327429102492,-0.2624747765954242,-0.0008535619904952,-0.0035905833808758,531.0083442017492,241.14424430398824,113.14199532083144,37.20608669175952,-0.0039458099319216,0.0,-0.0919936473014894,0.0183893079212554,-1.3857901238283403,-137.66150188597138,-0.0023935578530716,-0.2212116229262197,0.0006197402644948,-0.0305284337893007,-1079.4200538012449,0.0,-0.65,37.4266677665269,37.199898869293214,0.001233975879819,-0.0234293386349396,10315.889580727464,12.306672460274813,0.2091449182278162,0.0,36.92242509269217,-0.0005378499559113,0.014505816118099,-108.9905297274535,-1727.861553254908,-46.25278658758508,-0.0006320149116184,-0.0003505789622033,177.3409957166228
6.280659671041029,0.1192297850991226,-0.0030305707094926,-0.2522528143354599,0.0014239737553434,-0.0061620868953475,350.6950304746208,35.615361592915136,110.88103090969156,37.250359681332895,-0.0041701607022025,0.0,-0.1075624642716507,0.0174537181755171,-1.5348402979777829,-137.63631297635297,-0.0025256361385574,-0.1999538423755187,0.0005908140392298,-0.0322825006260664,-992.2215690576016,0.0,-0.65,37.46498868739579,37.15341939879309,0.0012701393915229,-0.0221540516452732,10316.010041443573,12.30647769929638,0.2081371311842692,0.0,36.88693281634247,-0.0005786444305484,0.0138942462572617,-107.07182516804082,-1659.8363348241787,-47.78258672170593,-0.0006039833506477,-0.0003713416137743,176.57690886101085
6.280539021514873,0.1191902398079073,-0.0009700763246992,-0.2387571257651238,0.003536134777047,-0.0086128215818297,189.403968451218,-171.547965288102,109.05167141135736,37.290947923707726,-0.0042586933059224,0.0,-0.1205892938025483,0.0167811962156315,-1.697298130021935,-137.61127024809562,-0.0026462856647139,-0.1715583543635365,0.0005667057086907,-0.0338560440647802,-927.6942807287372,0.0,-0.65,37.495956989501664,37.110543047181245,0.0013080720177449,-0.0211776604497002,10316.130530836108,12.306300382819751,0.2069878889508209,0.0,36.857396450844426,-0.0006209536544553,0.0135242379230681,-105.7101247264319,-1612.7293832767523,-48.86733669528062,-0.0005818351082996,-0.0003883368031153,175.9845791819484
6.28039772598988,0.1191596412697403,0.0009270103819986,-0.2226008299021058,0.0054596803978004,-0.0109134936418133,47.90197486741432,-374.18492619284297,107.41282311936642,37.32816501084946,-0.00419324607676,0.0,-0.1313809335049955,0.0163266729257906,-1.8655696683543157,-137.58638999365056,-0.0027875811897058,-0.1378757055892279,0.0005467359225976,-0.0356520670482734,-882.1486173190367,0.0,-0.65,37.52032783730517,37.07107894827959,0.0013459345709451,-0.0206492801452093,10316.25105225468,12.306137123192965,0.2057209229333713,0.0,36.83299937779111,-0.0006633129822386,0.0133461264265872,-104.51262881876194,-1582.9994066609472,-49.872303897679664,-0.0005645964883628,-0.0004042876623296,175.51856022511615
6.280212939654301,0.1191393353732579,0.0026494690346955,-0.2043247893473883,0.0071829025593584,-0.0130405231825665,-74.53356402177879,-567.2708362109965,105.86509425828032,37.36239895684911,-0.003964498112177,0.0,-0.1402355323056296,0.0160375986361307,-2.033227608703636,-137.5616891053405,-0.0029723675252858,-0.1005701655306105,0.0005294579313002,-0.0379602560901996,-851.5213717397116,0.0,-0.65,37.53889566105151,37.03470064556522,0.0013813592027149,-0.0206151358526897,10316.371609068652,12.305983457212804,0.2043569340962902,0.0,36.81305850380319,-0.000704123627217,0.0133095531980207,-103.52699432511636,-1567.7950300207046,-50.6921109476811,-0.0005506677740101,-0.0004189551659943,175.0790474747553
6.279969733033992,0.1191308375577794,0.0041938082418717,-0.1844124962345805,0.0087029160288946,-0.0149754150850608,-179.49283085867293,-747.025510048165,104.39557456647458,37.39407699033,-0.0035716573478144,0.0,-0.1474321374037033,0.0158701162039633,-2.1950058468522373,-137.53718441371282,-0.0032155741455943,-0.0612279001560367,0.0005148842300413,-0.040972591639322,-831.9916855287825,0.0,-0.65,37.552448537976666,37.001105236694606,0.001413439992872,-0.0211006556193275,10316.492204515696,12.30583449938688,0.2029137381161882,0.0,36.79691787914802,-0.0007417416700083,0.0133720742330345,-102.78380775813756,-1563.9475625857017,-51.36458306982807,-0.0005394856972599,-0.0004321202496022,174.57296235039934
6.279659924570733,0.1191330854132857,0.0055624843456338,-0.1633263554595164,0.0100226722695397,-0.0167042830767161,-268.906851824688,-910.6520351352078,103.03609065893036,37.42354179417844,-0.0030173506801384,0.0,-0.1532240911047007,0.0157912886190629,-2.348706054925654,-137.5128921451059,-0.0035253826088531,-0.0150007062808324,0.0005025922620651,-0.0447973703052053,-820.7681735582113,0.0,-0.65,37.56174447240202,36.970015538149646,0.0014372282264982,-0.0219399756702776,10316.612841588343,12.30568648083592,0.2014065006361212,0.0,36.78397184884414,-0.0007745478835695,0.0135004874354957,-102.27230581012618,-1568.0565105682174,-51.92682460204223,-0.000530958849671,-0.000443332269761,173.90335296508772
6.27928109772582,0.1191504215530248,0.0067588811577689,-0.1417324808155129,0.0111391704398654,-0.0182190159936065,-345.2263928893935,-1055.91042286483,101.34284485340667,37.45084868733727,-0.0023119089677994,0.0,-0.1578448431704665,0.0157630596589494,-2.486270831279845,-137.48882747015625,-0.0039042094537665,0.0405073437954899,0.0004885906624645,-0.0494731116229669,-816.8705709100836,0.0,-0.65,37.56754429272686,36.94219349778943,0.0014411675866138,-0.0243078803492137,10316.733522942852,12.305532706211473,0.1998479701583703,0.0,36.77338190912234,-0.0008009536823017,0.0136716978037166,-101.97375004523144,-1577.3300008328897,-52.34779639775529,-0.0005245023184383,-0.000452484450808,171.77262296185447
6.278834270278539,0.1191897900976576,0.0077785805273115,-0.120087820804798,0.0120610428064061,-0.0195170717600855,-410.56905887922335,-1181.277437996884,100.1095589071028,37.47644147136028,-0.0014541272186141,0.0,-0.1615030150600118,0.0157662776543297,-2.611551833162544,-137.46500425569752,-0.0043510369010473,0.0786522120675671,0.0004832318691194,-0.054992586074332,-818.9468265996378,0.0,-0.65,37.57058804542396,36.91705505355392,0.0014478952987692,-0.026192675461944,10316.854250791186,12.305364078933223,0.198248686705996,0.0,36.76479564145797,-0.0008194931772558,0.0138414040420578,-101.85333384836473,-1588.8237666917362,-53.08984149704058,-0.0005202161233508,-0.000461545131014,170.44334763181405
6.278325193721232,0.1192166935303121,0.0086171692355847,-0.0989577075096827,0.0128105624324745,-0.020601189797711,-465.6691448956782,-1285.8333175182563,101.42340012972836,37.49878207274526,-0.0005097023997325,0.0,-0.1643810159205304,0.0157834047430183,-2.7143403658132854,-137.44143481242747,-0.0048601134583544,0.10680655254595,0.000488790753947,-0.0612858939012651,-823.8709390515614,0.0,-0.65,37.571724607050285,36.89404912348201,0.0014600439305265,-0.0265393493937312,10316.9750269918,12.305193241497111,0.1966172521452963,0.0,36.758043351803806,-0.000828879102561,0.0139760893158118,-101.63956126656736,-1599.4586750866304,-53.87676179377965,-0.0005163687648826,-0.0004700528819819,170.0688791467169
6.277763243786502,0.1192191230668639,0.0092909993684615,-0.0785652058003547,0.0133947042171611,-0.0214779290006664,-511.1940069817682,-1369.5382574739133,101.91761157988424,37.5188795214464,0.0004729674695484,0.0,-0.1666335922373683,0.0158014882924261,-2.797197446626724,-137.41812954720794,-0.0054220633930843,0.1325592221515045,0.0004901513832965,-0.0682392911065876,-829.6657350218509,0.0,-0.65,37.57128622075783,36.87254258520876,0.0014619548827087,-0.0270714714508213,10317.095853119596,12.305031452558454,0.1949605962925912,0.0,36.75292483846981,-0.0008285943835148,0.0140748777654916,-101.34760723078378,-1607.7550525427616,-54.60723505724491,-0.0005134547029903,-0.0004759217283893,169.94348647053434
6.277159309844564,0.1192209348000808,0.0098210303145417,-0.0590783799442082,0.0138255016548822,-0.0221555854425369,-548.4345290289647,-1433.2283717891733,101.87356307700864,37.53801830028381,0.0014701654120955,0.0,-0.1683993239668573,0.015813978109132,-2.8608632850807068,-137.39509688570303,-0.0060259973350215,0.1534894758941575,0.0004891464088756,-0.0757195971370539,-835.5656441083805,0.0,-0.65,37.56964271064309,36.85256452838381,0.0014542666032309,-0.0284244902568012,10317.216730314329,12.30487342844104,0.1932842001138772,0.0,36.74902213718006,-0.000818380688765,0.0141387207394434,-101.0959983398276,-1613.5581263506622,-55.276529561691845,-0.0005114941647135,-0.0004805251019433,169.01193465068715
6.2765244829261215,0.1192338605935258,0.0102263535257197,-0.0406527838096471,0.0141236178975447,-0.0226440978170082,-578.641621920155,-1478.7710658306282,101.69723579174192,37.556470439669845,0.0024528445187991,0.0,-0.1697990553014438,0.0158141591966928,-2.906697118975245,-137.37234336246746,-0.0066608242534651,0.1690644303448784,0.0004888669391385,-0.0835899178291457,-841.0888746899274,0.0,-0.65,37.56728695316621,36.83417020991588,0.0014393126601662,-0.0302521831384146,10317.337659234168,12.304712558980142,0.1915922507323653,0.0,36.74598591087097,-0.000798249774768,0.0141604779344956,-101.03275294124516,-1616.6732919908598,-55.83076627862008,-0.000511679954814,-0.0004825272604907,167.5637907561803
6.275869508203091,0.1192563753647835,0.0105247391356938,-0.0233949972186883,0.0143117376128529,-0.0229547163295525,-602.9343873110429,-1508.5271778162196,101.625762995277,37.57411310594184,0.0033907506070279,0.0,-0.1709318165308666,0.0158034616158034,-2.936473538597137,-137.34987377326513,-0.0073157989764946,0.1796290263709727,0.000490082234741,-0.0917167816896483,-845.5994352590432,0.0,-0.65,37.5649734325269,36.81738880272852,0.0014203334076894,-0.0322366756027266,10317.458640121731,12.304545826422544,0.1898878448486555,0.0,36.74332231334869,-0.0007685137582323,0.0141307396051096,-101.20394837249904,-1616.975173161254,-56.22667439491441,-0.0005133563042435,-0.0004823168071953,165.8902984167514
6.275204309367125,0.1192812067858735,0.01073200327026,-0.0073965402759594,0.014410442112299,-0.0230995770653012,-622.2920939198114,-1524.9179209727,101.80988666030848,37.59081436631183,0.0042562884232009,0.0,-0.1718808095327502,0.0157895008979119,-2.9536242495953373,-137.32769135477423,-0.0079809978124609,0.1857216627402866,0.0004931253125372,-0.0999763571752776,-849.4460721051064,0.0,-0.65,37.56260425375814,36.80217702202572,0.0013992508452777,-0.0340712931703415,10317.579672887212,12.304374090216696,0.1881731884614141,0.0,36.74099723840268,-0.0007297763716621,0.0140827505936183,-100.77420904290886,-1614.9764061270414,-57.04482386072034,-0.0005117618805277,-0.0004867404346386,164.17962080258255
6.274537723210915,0.1193048222315416,0.0108611544919457,0.0072628294853759,0.0144383540480857,-0.0230917630838653,-637.4883748346366,-1530.1195081074557,102.59317999816012,37.60645132628511,0.0050461391315747,0.0,-0.1727142728330967,0.0157526326465019,-2.9588783215772323,-137.3057980055134,-0.008647583968671,0.1760850637895928,0.0005026055321547,-0.1082570951706404,-852.2428982070919,0.0,-0.65,37.56021182757706,36.788444241449874,0.0013781253530384,-0.0352683085637186,10317.700757186936,12.30419880453594,0.1864497217114215,0.0,36.73929171636363,-0.0006827926037421,0.013989551482127,-100.61696525421095,-1610.1453038475915,-57.6749083413258,-0.0005122003320151,-0.000487482443088,162.62060542826364
6.273878954699828,0.1193110648463837,0.0109184905407137,0.0204270991296648,0.0144171986912601,-0.0229454579759553,-649.020662131513,-1525.8533071274971,104.6835880999962,37.61973880174765,0.0057014463256016,0.0,-0.1734763975548379,0.0156936193801997,-2.951215847423742,-137.28419440133175,-0.0093063524797581,0.1587315123620979,0.0005143721442197,-0.1164412846781434,-852.1361854404918,0.0,-0.65,37.55830227695288,36.776324474256285,0.0013641491932258,-0.0356026617887787,10317.821892491724,12.304029961072006,0.1847183426329134,0.0,36.73794257438136,-0.0006286119847226,0.0138537357701499,-100.42706157698682,-1601.8813425034152,-58.2297762177494,-0.0005115515705127,-0.0004887468535543,161.76379908220298
6.273237068205286,0.119303057559319,0.0109135075496767,0.0322207456522049,0.0143486067983644,-0.0226756858839635,-656.7625451196647,-1513.3208591378475,106.2590295271358,37.63190636771291,0.0062132918022957,0.0,-0.1741815118641873,0.0156159005971782,-2.932843473639441,-137.2628799926928,-0.0099482389743001,0.1354113512875133,0.0005252107870927,-0.1244136506780155,-845.3539882940453,0.0,-0.65,37.560275924134245,36.76486852484719,0.001352666006715,-0.038900896425401,10317.94307814192,12.303869392804751,0.1829796141622561,0.0,36.73549512694919,-0.0005686459579806,0.0134523850668074,-111.18670683316556,-1589.1290361755064,-53.499628690886986,-0.0005871193845422,-0.0004140643596727,161.52335823238118
6.27261967833243,0.119265911143298,0.0108762231606478,0.0428582404568209,0.0142538488477629,-0.0222935683451292,-661.5815604581452,-1495.084561264192,107.5231749564167,37.64377058739531,0.0065586220183946,0.0,-0.1748729520413002,0.0157318813002752,-2.909331030644551,-137.24185311384315,-0.0105656288471559,0.1117046761003799,0.0005363799129641,-0.1320795121901779,-842.3138161834798,0.0,-0.65,37.56097043026603,36.75389238838712,0.0013286202533735,-0.0374865490623997,10318.06431325898,12.303733124448188,0.1812340861260627,0.0,36.73115795477834,-0.0005044917975104,0.0134775325157129,-99.33249973734404,-1582.8872923884217,-61.29874899013736,-0.0005508522471434,-0.0005004332587785,160.4937524698646
6.272026576319592,0.1192772799702787,0.0107929857059936,0.0517492520173672,0.0141199795613165,-0.0218146424948028,-664.0765203718585,-1472.2528169801103,108.70034522708568,37.654732103553954,0.0067641398493296,0.0,-0.1756426912122074,0.0156568905433431,-2.8827728389448977,-137.22111176097326,-0.0111587308599937,0.085669994760324,0.0005458399228434,-0.139440554392712,-843.245644744915,0.0,-0.65,37.5626171688652,36.74436565119706,0.0013043374960374,-0.0364372367788523,10318.185596947656,12.303587400280335,0.1794811933330002,0.0,36.73053074986722,-0.0004376536618768,0.013314220437394,-98.08702437851647,-1573.3878533902694,-59.39250049590304,-0.0005081859454788,-0.000488860803533,158.96655752249933
6.27146616872815,0.1192721579227969,0.0106714307115013,0.0589459468466277,0.0139568443707113,-0.0212562160966814,-664.4326367892286,-1445.267169756331,109.91231650515113,37.66482484849855,0.0068283869082276,0.0,-0.176476685732168,0.015515719778711,-2.8456868715187547,-137.20065354256042,-0.0117191384514363,0.0607326936129397,0.0005573686339697,-0.1463925127060551,-839.6909547266529,0.0,-0.65,37.563293296910025,36.73616471980274,0.0012787406053687,-0.0381771028993644,10318.30692816091,12.303452084682638,0.1777202157468511,0.0,36.72967764813418,-0.0003695440947549,0.013068054540315,-98.779035199614,-1555.2072344521482,-60.59352099440119,-0.0005114291112986,-0.0004839868107106,157.36046706254467
6.270947045548318,0.119259544721516,0.0105204475168107,0.0645504595010361,0.0137754155718004,-0.020634653924034,-662.9929875749,-1415.5577246108935,111.23535527024605,37.67380389059508,0.0067535909589095,0.0,-0.1773471148368533,0.0153573323158669,-2.8009607367795324,-137.18047499649458,-0.0122382616312685,0.0376587191845767,0.0005692894337578,-0.1528290742094378,-832.9185679235488,0.0,-0.65,37.56457218671528,36.72919506848345,0.0012540123002538,-0.0385052846165934,10318.428305677768,12.303326599468036,0.1759506850162777,0.0,36.728547990930096,-0.0003015598897006,0.0127950191634489,-98.35513269246265,-1532.2805840134774,-61.16635819357048,-0.0005162474998498,-0.0004870559340008,155.90212273334234
6.27047409637736,0.1192425549116551,0.0103470406713216,0.0686435133580789,0.0135834784559783,-0.0199654218502071,-659.9700562033083,-1384.5649668909878,112.69326772800228,37.68158909923833,0.0065474851576707,0.0,-0.1782445260581199,0.0151903049808981,-2.7522835075113496,-137.16057190420332,-0.0127112108022263,0.0166945244523923,0.0005816264397957,-0.158690121800122,-824.4494495396922,0.0,-0.65,37.56664442920464,36.72335573611926,0.0012309830918134,-0.0383654763855331,10318.54972822683,12.303211619551934,0.1741722985094459,0.0,36.727633268856295,-0.0002350531120673,0.0125118654519834,-97.66667652690148,-1507.267646403729,-61.7659199504048,-0.0005161123078511,-0.0004851114882634,154.59467759020913
6.270050024901773,0.1192179870613453,0.010156964409634,0.0713035093638441,0.0133864457694998,-0.0192632089063353,-655.6047054087828,-1353.2793756060855,114.22107768492778,37.68817307129299,0.0062210764481293,0.0,-0.1791643357874276,0.0150136153201226,-2.701416995609638,-137.14093964201237,-0.0131352822778127,-0.0018251173045926,0.0005942144812954,-0.1639428269656733,-814.8588676043047,0.0,-0.65,37.56929726619493,36.718542002275576,0.0012089005379942,-0.0381008098915042,10318.671194502029,12.30311043007774,0.1723848112668949,0.0,36.72670481323177,-0.0001712795102295,0.0122200151158557,-97.09627168025789,-1481.0867642184755,-62.44363381891269,-0.0005156338987717,-0.0004848553474748,153.42242417472374
6.269676376717811,0.1191879042248076,0.0099554857825058,0.0726187374434153,0.0131885394697799,-0.0185418706786435,-650.1093071767995,-1322.376742421301,115.72921380291488,37.69356969095192,0.0057877722422463,0.0,-0.180101749620607,0.0148274176370739,-2.649445536883112,-137.12157336083112,-0.0135089304617749,-0.01780596322726,0.0006064739505111,-0.1685687847529779,-804.2788792476101,0.0,-0.65,37.572447956739694,36.71469679023456,0.0011877435300579,-0.0376530030167345,10318.792703197683,12.303024196279264,0.1705880241415236,0.0,36.72584302362672,-0.0001113696797018,0.0119220081085226,-96.55024456386344,-1454.27382768497,-63.06688728023607,-0.0005155814706473,-0.0004840699933871,152.34019424980556
6.269354014458505,0.1191540145519694,0.0097478232576806,0.0726927826781984,0.0129936055158368,-0.017814298811289,-643.6836853808571,-1292.1203824722686,117.16618378487802,37.69783235331589,0.0052623146219541,0.0,-0.1810506838761387,0.0146341605700323,-2.596918062836573,-137.10246808825926,-0.0138312927210808,-0.0313051111344018,0.0006182872127747,-0.1725580839106585,-792.796036740039,0.0,-0.65,37.57605381133733,36.71176891781991,0.0011675015751461,-0.0370691641072468,10318.914253021769,12.302953517026962,0.1687817942132857,0.0,36.725022995025256,-5.631227990297088e-05,0.0116218640106638,-95.99096604130447,-1427.0536589335304,-63.66947947370456,-0.0005153611073389,-0.0004832325257943,151.31425984263203
6.269083182819137,0.1191176682100647,0.0095390410581538,0.0716409795541311,0.0128051835328728,-0.0170922760830421,-636.5507574042911,-1263.1455924312286,118.48800834102116,37.70102198555842,0.0046603363226431,0.0,-0.1820037239274198,0.0144376680366946,-2.544771864458779,-137.08361879300668,-0.0141021243604496,-0.0424093599109744,0.0006293029179328,-0.1759084441374148,-780.5319072367033,0.0,-0.65,37.580044403400095,36.70970603831811,0.0011482347933078,-0.0363947890172146,10319.03584270207,12.30289856622839,0.1669660455565225,0.0,36.72422968067334,-6.94349122370186e-06,0.0113244565357773,-95.43290714712812,-1399.845585700612,-64.24127124009703,-0.0005148864711037,-0.0004825239099254,150.33276723698148
6.26886330909247,0.1190801705607771,0.0093334474590446,0.069583610615996,0.0126260387879687,-0.0163864027603738,-628.9364291404702,-1235.9337466636323,119.6802571187921,37.7032113072577,0.0039979181851846,0.0,-0.1829522486816836,0.0142410824505338,-2.4938154099648977,-137.06502046828197,-0.014321998087116,-0.05126442248573,0.0006392868058108,-0.1786276287359628,-767.6495273635737,0.0,-0.65,37.58433700288951,36.708455177888496,0.0011300663691719,-0.0356559886254253,10319.157470996388,12.302859048969356,0.1651407841058197,0.0,36.72346519385538,3.6059762133839126e-05,0.0110343111891984,-94.88477281814114,-1373.0992531627935,-64.76788452892357,-0.0005142384941177,-0.0004817149002682,149.38495892307344
6.268693100219519,0.1190425410250139,0.0091347290975874,0.0666442913716838,0.0124584120460934,-0.0157060568925817,-621.0559262288936,-1210.7886985147602,120.72116381909863,37.704477948688,0.0032911847543178,0.0,-0.1838875439047805,0.0140470255968063,-2.4447328014950807,-137.04666821551191,-0.0144922069600673,-0.0580564428521576,0.0006480831993941,-0.1807322258599584,-754.3784307891677,0.0,-0.65,37.58884797050353,36.70796628760338,0.0011133664202699,-0.0348813607790317,10319.279136703202,12.302834369706304,0.1633061030607426,0.0,36.72271845883991,7.218187464547377e-05,0.01075469867599,-94.34551258999336,-1347.1568947789538,-65.25349164391844,-0.0005134973502554,-0.0004809916982297,148.4727875724195
6.268570646744144,0.1190054725288519,0.0089460442565619,0.0629482496011953,0.0123041373446258,-0.0150593696118475,-613.1114784336439,-1187.913579592151,121.61608279039817,37.70490761271282,0.0025559516952806,0.0,-0.1848013452041095,0.0138579564837134,-2.398129451288144,-137.02855731430424,-0.0146146604354425,-0.0629924514319842,0.0006556994701784,-0.1822463515111261,-741.003472717058,0.0,-0.65,37.59349667981816,36.70816469866347,0.0010979846388882,-0.0340737859992507,10319.400838670284,12.30282376793101,0.1614621807679826,0.0,36.721990114743406,0.0001010670701656,0.010488339982202,-93.8302269204187,-1322.296946760918,-65.68592859986133,-0.000512711807063,-0.0004802501772465,147.6151708487618
6.268493519323768,0.1189693951410414,0.0087700667776838,0.0586207713653385,0.0121646900602453,-0.0144532189970151,-605.2909807393713,-1167.44264277965,122.36275377367808,37.7045857214785,0.0018074325712255,0.0,-0.1856859556694232,0.013676273788799,-2.354457549690994,-137.0106832820067,-0.0146917878558178,-0.066287150226864,0.0006620800395585,-0.1832004471685796,-727.7562929992525,0.0,-0.65,37.5982086411139,36.70898148996328,0.0010840303057899,-0.0332465695076503,10319.5225758027,12.302826401255349,0.1596092746887533,0.0,36.72127086670709,0.0001225146047238,0.0102377545200882,-93.33343305927671,-1298.6612392550703,-66.07206300192261,-0.0005118596949352,-0.0004796719326573,146.8157410902644
6.268458888233851,0.1189347321202646,0.0086090188672519,0.0537858730050865,0.0120412225687016,-0.0138932347056065,-597.7541127893612,-1149.458139042306,122.96540856057392,37.70360052763208,0.0010599941163982,0.0,-0.1865340538636481,0.0135043297057715,-2.3140985396753844,-136.99304191877806,-0.0147264189457351,-0.0681563090167742,0.000667231032307,-0.1836297960409905,-714.8456579418311,0.0,-0.65,37.60291335994964,36.71034502700488,0.0010715848794118,-0.0324104477472915,10319.644347067582,12.302841298819304,0.1577477178256963,0.0,36.72056664510826,0.0001364714882109,0.0100052752941002,-92.86404196664948,-1276.464310287248,-66.40265840213506,-0.0005108950613578,-0.0004790528343471,146.07753920313465
6.268463530305556,0.1189018637961976,0.008464669467253,0.0485632549203858,0.0119345657713893,-0.013383828588714,-590.6238445606695,-1133.9750715513997,123.42386832899332,37.70204249796768,0.0003268670813904,0.0,-0.1873397657870871,0.0133438178378462,-2.277409193354953,-136.9756293478745,-0.0147217768740308,-0.0688119091573011,0.0006711999585443,-0.1835744489069511,-702.4532951138167,0.0,-0.65,37.60754428506573,36.71218461667955,0.0010607802419819,-0.0315781589996328,10319.766151497672,12.302867387599738,0.1558779088204117,0.0,36.71987313846543,0.000143022307645,0.0097924980463999,-92.42424451414894,-1255.9659671503875,-66.67873958125956,-0.0005098482475357,-0.0004784454557877,145.41232445515809
6.268503935466702,0.1188710360637111,0.0083383691423998,0.0430673802454553,0.0118452789248763,-0.0129282434305536,-584.0716163672854,-1120.9476519987877,123.75558286573794,37.700003190083294,-0.0003800791186655,0.0,-0.188098425795574,0.0131960644793586,-2.244660053279421,-136.95844205022644,-0.0146813717128836,-0.0684653386858404,0.000674090138913,-0.183077910578236,-690.7308135496351,0.0,-0.65,37.61204306991484,36.71441895400082,0.0010514804815597,-0.0307543031449342,10319.887988193912,12.302903563343047,0.1540002979638959,0.0,36.71918747574178,0.0001423766421948,0.0096005576526993,-92.01692165070894,-1237.3119958670566,-66.89936300115066,-0.0005087329895592,-0.0004778606028221,144.82346674483983
6.268576358402741,0.1188424230199659,0.0082309462793676,0.0374057200333634,0.0117735242652691,-0.0125286142746362,-578.2229041872137,-1110.4158246184777,123.9639940900756,37.69756750178609,-0.0010503597049317,0.0,-0.1888058931271397,0.0130621505533396,-2.2160623328572586,-136.94147688982696,-0.0146089487768454,-0.0673149231979449,0.0006758900709479,-0.1821865012051383,-679.8055526006519,0.0,-0.65,37.61635761509002,36.71697484815281,0.0010436957580554,-0.0299502953302543,10320.009856326838,12.302948702810296,0.1521153787996149,0.0,36.71850807475128,0.0001348550988546,0.009430240070513,-91.64375730080437,-1220.5910820760844,-67.06625555967508,-0.0005075660534574,-0.0004773123233714,144.31539227321142
6.268676886701649,0.1188162152781394,0.0081427207224631,0.0316778795595785,0.0117190802826064,-0.0121860446085252,-573.1562410236936,-1102.3394751186895,124.05983274435386,37.69482054785087,-0.0016749130230166,0.0,-0.1894585411480024,0.0129428835759358,-2.191694564991701,-136.92473113406456,-0.0145084204779372,-0.0655535685250711,0.0006767259045806,-0.1809485252640275,-669.781373835436,0.0,-0.65,37.62044134631459,36.71978345669029,0.0010374365138047,-0.0291756484755707,10320.131755136605,12.303001641267835,0.1502236837974198,0.0,36.717831495169264,0.0001208753795075,0.0092819757017908,-91.30441241265606,-1205.8537552444209,-67.17978712319844,-0.0005063793926954,-0.0004769062467234,143.8825234716401
6.268801539431567,0.1187925522440867,0.0080736410566268,0.0259754191420631,0.0116814760080819,-0.0119006858420489,-568.9077616056044,-1096.6290007036434,124.0540512591325,37.69183846769515,-0.0022461587549455,0.0,-0.1900535832524353,0.0128388024854896,-2.171560509871506,-136.9082024634826,-0.0143837677480189,-0.0633608367164431,0.0006766309963722,-0.1794130727323904,-660.738755045099,0.0,-0.65,37.624252109393446,36.72277916952857,0.0010326986577281,-0.0284359478480526,10320.253683931283,12.303061206976423,0.1483257771813985,0.0,36.71716261055138,0.0001009376883819,0.0091558952972232,-91.00370738022292,-1193.1195488756784,-67.24652111019533,-0.0005052721623489,-0.0004765419725535,143.5347068990847
6.268946330827911,0.1187714463477564,0.008023315602402,0.0203812290160859,0.0116600139406436,-0.0116718208455852,-565.5207329294373,-1093.1662833660694,123.96041165155962,37.68869434285359,-0.0027580308849853,0.0,-0.1905890095681403,0.0127501497584214,-2.1556092885400195,-136.89188897252546,-0.0142389763516744,-0.0609024363930613,0.0006757105615403,-0.1776292462191055,-652.734223187884,0.0,-0.65,37.62776222033228,36.725895197824656,0.0010293384285893,-0.0277347497501528,10320.375642084166,12.303126282471458,0.1464222466910339,0.0,36.71650278525412,7.560970700592897e-05,0.009051799058553,-90.739063528757,-1182.3791976266612,-67.26713359467028,-0.0005041478490606,-0.0004762397109003,143.26730269249276
6.269107324530203,0.1187528946204503,0.0079910457810062,0.0149690910618922,0.0116537881099392,-0.0114979535353168,-563.0043040344234,-1091.812026336016,123.78958239200205,37.6854554204279,-0.0032059351277531,0.0,-0.1910635763967243,0.0126769305601156,-2.14372304338672,-136.87578916468306,-0.0140779826493834,-0.0583268269748598,0.0006740748458493,-0.1756455043063505,-645.8008344387251,0.0,-0.65,37.63094597704043,36.72907251069583,0.0010273042118597,-0.0270775136260095,10320.497629030424,12.30319578575862,0.1445136959617129,0.0,36.71585518461473,4.5511630784929645e-05,0.008969220916678,-90.51158392288772,-1173.598821879923,-67.24504271690104,-0.0005030406020153,-0.0004759891965074,143.07947512517674
6.269280657657001,0.1187365794404913,0.0079767095391049,0.0098272253479744,0.0116624426016006,-0.0113768109174291,-561.3585815497065,-1092.430718477577,123.55372374067927,37.68218804782504,-0.0035761471772936,0.0,-0.1914764152632699,0.0126200007691164,-2.135609747294386,-136.8599019427528,-0.0139046495225849,-0.0575027554003172,0.0006718720813651,-0.1735092702104309,-639.8333170267457,0.0,-0.65,37.63377427420743,36.732243076957225,0.0010269391209756,-0.0265075725000707,10320.619644263465,12.303268863728611,0.1426007381217559,0.0,36.71524874709583,1.1341782553673148e-05,0.0089055721337848,-90.30107560476392,-1166.7530310045352,-67.19918457612533,-0.0005018013829965,-0.0004760243934783,143.000976896537
