slip1,az,longslipFL,roll,FyRL,y,steeringangel,sideslipRL,ax,sideslipFR,sideslipFL,FxFL,FyRR,pitch,signal,RL,signal,vx,yaw,brake,rollrate,x,slip,longslipRL,RR,gas,FyFL,FyFR,vy,FR,FL,pitchrate,FxRR,ay,FxFR,FxRL,longslipFR,yawrate,sideslipRR,longslipRR
9.245214255505384e-07,-2.604116911390497e-06,-0.0004725168557755,-7.798904470143156e-06,-164.86822184396075,-4858.2944927489725,0.0,0.0019769823862781,0.0037044955827463,-0.0024185996293533,0.0024118460097709,-77.7537870649616,165.3453280058558,-0.0007678934527733,-1.321829060165394,45.90678043828076,0.0,15.18398629676797,-0.0335391225556561,0.0,-2.4261768120239497e-07,4783.166300487836,9.245214255505384e-07,0.0007387336796744,45.90698798228665,0.1111034952255026,-198.5527979469549,199.05615175220987,1.473904137631158e-05,45.85155462666689,45.85097603924109,5.596771699874657e-06,123.16814940401149,0.0006114571546841,-77.7335656669514,123.15405095828449,-0.0004725183928826,4.018566583888137e-05,-0.0019830464331711,0.0007389424762121
9.263164384896296e-07,-2.542149749670246e-06,-0.0004725156781715,-7.801999372203431e-06,-164.86777655187134,-4858.2995842043865,0.0,0.0019769780931229,0.003688437280853,-0.0024186145726299,0.0024118320101356,-77.75364139374942,165.34585651514675,-0.0007678376111849,-1.3367719427271765,45.906888555809225,0.0,15.184023270050368,-0.033538720514179,0.0,-3.647872777637908e-07,4783.318055212503,9.263164384896296e-07,0.0007386572327974,45.907096434599474,0.1111011449523895,-198.5515787523875,199.05769082312077,1.4766890302278144e-05,45.85166682315892,45.85108733842763,5.573774560327641e-06,123.15530682511049,0.0006140192692808,-77.7333314039263,123.14122675376537,-0.0004725166889414,4.022053699757268e-05,-0.00198305412225,0.0007388660656939
9.29130965887278e-07,-2.4681259375338e-06,-0.0004725144579688,-7.806312350280261e-06,-164.86734886733495,-4858.304675610763,0.0,0.0019769741828057,0.0036724475279919,-0.0024186255994432,0.0024118219502772,-77.75349083473448,165.3463672793282,-0.0007677820021502,-1.3515811492086536,45.90699617816601,0.0,15.184060083046743,-0.0335383180831872,0.0,-4.850815488333047e-07,4783.469810307866,9.29130965887278e-07,0.0007385810563855,45.907204445077205,0.1110988049302069,-198.55069629048265,199.05889438831863,1.481033962232009e-05,45.851778479426684,45.85119821203041,5.550296289759303e-06,123.14252905738724,0.0006160585869688,-77.73310402916519,123.128449499192,-0.0004725150388699,4.026237599205102e-05,-0.0019830614168554,0.0007387900499096
9.326059630104568e-07,-2.390424171332926e-06,-0.0004725131930278,-7.811787726550067e-06,-164.86695795767702,-4858.309766967859,0.0,0.0019769707949299,0.0036565270077279,-0.0024186334989244,0.0024118150345358,-77.75333484829864,165.3468412037157,-0.0007677266307469,-1.3662551987015292,45.907103321755606,0.0,15.18409673645148,-0.0335379152085,0.0,-5.972393805036864e-07,4783.621565772335,9.326059630104568e-07,0.0007385051646567,45.90731200141613,0.1110964750764196,-198.5501061855772,199.0598063429941,1.4863895671330038e-05,45.85188960856987,45.85130865109158,5.5262999393040525e-06,123.12981375327747,0.0006176186040635,-77.73288340006248,123.1157209293022,-0.0004725134439851,4.030845448996964e-05,-0.0019830681776287,0.0007387144104712
9.364454435751844e-07,-2.315571736587919e-06,-0.0004725118887782,-7.818321743843641e-06,-164.8666127194506,-4858.314858275478,0.0,0.0019769679760661,0.0036406759517201,-0.0024186390429424,0.0024118104777136,-77.75317395843913,165.3472694134924,-0.0007676715020405,-1.3807926238130714,45.9072099993398,0.0,15.184133230962129,-0.0335375118597618,0.0,-6.975171615419104e-07,4783.7733216043225,9.364454435751844e-07,0.0007384295705723,45.90741909483388,0.1110941553221316,-198.54974811689632,199.06048567681407,1.492303129076052e-05,45.85200022346315,45.85141864648016,5.501814881648033e-06,123.11715857942671,0.0006187785554989,-77.73266871940953,123.10304277906114,-0.0004725118988497,4.0356680434065854e-05,-0.0019830743577958,0.0007386391313577
9.404211353521164e-07,-2.2479820616914063e-06,-0.0004725105529595,-7.825783579013228e-06,-164.86631531992683,-4858.319949533456,0.0,0.0019769657147606,0.0036248943505154,-0.0024186428982924,0.0024118076027468,-77.75300904872137,165.3476497194754,-0.000767616620536,-1.3951919708128944,45.907316220187326,0.0,15.184169567276257,-0.0335371080240898,0.0,-7.839602667323863e-07,4783.925077802248,9.404211353521164e-07,0.0007383542842538,45.907525719907966,0.1110918456087726,-198.549563029752,199.0609902207237,1.4984256471728845e-05,45.85211033560709,45.851528190335536,5.476915904581241e-06,123.10456155618895,0.0006196237142109,-77.73245905111939,123.0904165287527,-0.000472510395977,4.04055773552346e-05,-0.001983079968276,0.0007385641992377
9.44365858948149e-07,-2.1902701484483084e-06,-0.0004725091941872,-7.834030112139253e-06,-164.8660637272143,-4858.32504074166,0.0,0.0019769639649002,0.0036091819919112,-0.0024186456025687,0.0024118058672124,-77.75284107418877,165.34798409968926,-0.0007675619898319,-1.409451799778292,45.90742199070414,0.0,15.184205746088978,-0.0335367037004348,0.0,-8.558609453230085e-07,4784.076834364537,9.44365858948149e-07,0.0007382793130846,45.90763187399433,0.1110895458859533,-198.54950023460293,199.06136992193728,1.5045016488320558e-05,45.85221995484213,45.85163727647537,5.451703963295927e-06,123.0920210377649,0.0006202321971239,-77.73225346750738,123.07784323446968,-0.000472508926987,4.045418429941692e-05,-0.0019830850544434,0.000738489603481
9.481629965470182e-07,-2.143550106251357e-06,-0.0004725078197509,-7.842916059144837e-06,-164.86585344147727,-4858.3301318999775,0.0,0.001976962661465,0.0035935386735592,-0.0024186475684423,0.0024118048578569,-77.75267092774641,165.34827698070913,-0.0007675076124488,-1.423570684738246,45.90752731517284,0.0,15.184241768092486,-0.033536298895075,0.0,-9.133501649035204e-07,4784.228591289621,9.481629965470182e-07,0.0007382046625226,45.907737556571945,0.1110872561072144,-198.54951922102788,199.0616650220505,1.5103530328624762e-05,45.85232908921243,45.85174590056327,5.4262904549755816e-06,123.07953583601878,0.0006206700518212,-77.73205113037918,123.06532368702564,-0.0004725074848017,4.050193765650178e-05,-0.0019830896804972,0.0007384153362944
9.517355578632168e-07,-2.107952749504521e-06,-0.0004725064356995,-7.852300631615785e-06,-164.86567868096003,-4858.335223008316,0.0,0.001976961731232,0.0035779640372687,-0.0024186490975267,0.0024118042748396,-77.75249935513415,165.34853406297972,-0.0007674534897877,-1.4375472138160363,45.907632196345496,0.0,15.18427763397566,-0.0335358936182678,0.0,-9.570995003334311e-07,4784.380348575939,9.517355578632168e-07,0.0007381303355159,45.907842768578185,0.1110849762283345,-198.54958934533693,199.0619062186013,1.5158623065500272e-05,45.85243774520696,45.85185405986732,5.400786524150304e-06,123.06710497655148,0.0006209901943848,-77.73185134600409,123.05285829890376,-0.0004725060634864,4.054855955043934e-05,-0.00198309391885,0.0007383413911455
9.55036372689764e-07,-2.08302623328051e-06,-0.0004725050468465,-7.862051754919207e-06,-164.86553317070744,-4858.340314066588,0.0,0.0019769610995909,0.0035624577576172,-0.0024186504027615,0.0024118039079608,-77.75232690611809,165.34876154060396,-0.0007673996221716,-1.451379989370392,45.907736636008096,0.0,15.184313344423323,-0.0335354878819289,0.0,-9.881183659821763e-07,4784.532106221936,9.55036372689764e-07,0.0007380563343119,45.90794751197859,0.111082706207471,-198.54968842561,199.06211592202584,1.520957555737974e-05,45.852545928088034,45.85196175291394,5.375296444506175e-06,123.0547277626076,0.0006212335532933,-77.73165361613142,123.04044731051631,-0.0004725046583484,4.05939632001921e-05,-0.0019830978433761,0.0007382677636335
9.58040114567053e-07,-2.067937716663834e-06,-0.0004725036568806,-7.872048616204145e-06,-164.865410648429,-4858.345405074719,0.0,0.0019769606949047,0.0035470194492487,-0.0024186516323038,0.002411803611955,-77.75215406446672,165.34896560197504,-0.0007673460089384,-1.4650676281352948,45.90784063529416,0.0,15.18434890011684,-0.0335350816981372,0.0,-1.0076080209308108e-06,4784.68386422606,9.58040114567053e-07,0.0007379826594276,45.908051789342544,0.111080446002679,-198.54980079963315,199.0623100950797,1.5256002275248863e-05,45.85265364205464,45.85206897932484,5.349913631658646e-06,123.04240364259404,0.0006214312908708,-77.7314575090178,123.02809076624604,-0.0004725032657851,4.063818086630022e-05,-0.0019831015250999,0.0007381944498434
9.60737149903653e-07,-2.0616679798808864e-06,-0.0004725022686398,-7.882182953447087e-06,-164.8653051996262,-4858.350496032632,0.0,0.0019769604514456,0.0035316487471963,-0.002418652883446,0.0024118032922222,-77.75198117618652,165.34915209862845,-0.0007672926485604,-1.4786087613582648,45.907944195006806,0.0,15.184384301733466,-0.0335346750782453,0.0,-1.0168540485603575e-06,4784.835622586773,9.60737149903653e-07,0.0007379093110906,45.90815560362414,0.1110781955733769,-198.54991581743548,199.06249970299112,1.529775713548958e-05,45.852760890505785,45.85217573954435,5.3247187911617165e-06,123.03013221116244,0.0006216065592866,-77.7312627288518,123.0157886140723,-0.0004725018830492,4.06813116190831e-05,-0.0019831050292813,0.000738121447159
9.63128838222543e-07,-2.0631045615343733e-06,-0.0004725008836578,-7.892359504674096e-06,-164.8652114575385,-4858.355586940257,0.0,0.0019769603108284,0.00351634523445,-0.0024186542165478,0.0024118028907593,-77.75180842494416,165.34932634761975,-0.0007672395387774,-1.4920020349372736,45.908047315757926,0.0,15.184419549946696,-0.0335342680324271,0.0,-1.0171613865020687e-06,4784.987381302539,9.63128838222543e-07,0.0007378362885075,45.90825895793633,0.1110759548790346,-198.5500265972261,199.0626919293028,1.5334861575516236e-05,45.85286767630164,45.85228203458013,5.299779132344316e-06,123.0179131102976,0.0006217760792746,-77.73106914197382,123.00354068494693,-0.0004725005086741,4.0723484059988e-05,-0.0019831084139925,0.0007380487530473
9.652241135578322e-07,-2.071070864551981e-06,-0.0004724995035651,-7.902495977459815e-06,-164.86512469121516,-4858.360677797529,0.0,0.0019769602224216,0.0035011085295106,-0.0024186556706091,0.0024118023705714,-77.75163602997877,165.34949304420604,-0.0007671866767303,-1.505246109556115,45.9081499981233,0.0,15.184454645425893,-0.0335338605695254,0.0,-1.009813679543432e-06,4785.139140371824,9.652241135578322e-07,0.0007377635908513,45.90836185547344,0.1110737238799342,-198.5501287675275,199.06289142178196,1.5367452287399164e-05,45.85297400188585,45.85238786587465,5.275148490469609e-06,123.00574607561911,0.0006219520915924,-77.73087657705217,122.99134678628388,-0.0004724991411032,4.076483252774005e-05,-0.0019831117297042,0.000737976365825
9.67037107899615e-07,-2.084450174337545e-06,-0.000472498129387,-7.912522624855581e-06,-164.86504084447614,-4858.365768604372,0.0,0.0019769601436018,0.0034859382427612,-0.0024186572671339,0.0024118017117701,-77.7514641146122,165.34965622286,-0.0007671340590942,-1.518339660818373,45.90825224269431,0.0,15.184489588836682,-0.0335334526970723,0.0,-9.960375156686155e-07,4785.290899793111,9.67037107899615e-07,0.0007376912167358,45.90846429939938,0.1110715025362374,-198.5502196969854,199.0631010559436,1.5395744924990786e-05,45.85307986938369,45.85249323520828,5.250867675041869e-06,122.99363086440194,0.0006221433147847,-77.73068495533455,122.97920666721474,-0.0004724977793609,4.0805483798027085e-05,-0.001983115019023,0.0007379042838485
9.6858538977796e-07,-2.1021079494404284e-06,-0.0004724967611332,-7.92238156373174e-06,-164.86495653688854,-4858.370859360717,0.0,0.0019769600394533,0.0034708340157276,-0.0024186590147991,0.0024118009069181,-77.75129270287034,165.3498192554438,-0.0007670816822036,-1.531281379379828,45.90835405015666,0.0,15.184524380840816,-0.0335330444214131,0.0,-9.769856332837552e-07,4785.442659564882,9.6858538977796e-07,0.0007376191650422,45.90856629283323,0.1110692908084328,-198.5502980432967,199.0633223832465,1.542000722959009e-05,45.85318528073928,45.85259814455672,5.226965287328636e-06,122.98156729050646,0.0006223555836481,-77.73049429416264,122.96712008511818,-0.0004724964234875,4.084554903764354e-05,-0.0019831183169767,0.0007378325061464
9.698887060947029e-07,-2.1229723618062897e-06,-0.0004724953996342,-7.932026024167626e-06,-164.86486901962343,-4858.375950066489,0.0,0.0019769598819734,0.0034557954453793,-0.0024186609181133,0.0024117999523887,-77.75112189658839,165.34998489424402,-0.0007670295421701,-1.5440699710794037,45.90845542125008,0.0,15.184559022096655,-0.033532635747887,0.0,-9.537339609327527e-07,4785.594419685628,9.698887060947029e-07,0.0007375474336303,45.90866783876929,0.1110670886564673,-198.5503632089533,199.0635561745052,1.5440539859557365e-05,45.8532902378157,45.85270259599178,5.203458718843597e-06,122.96955513959972,0.0006225929686607,-77.73030452910018,122.9550867397337,-0.0004724950726757,4.088512015762032e-05,-0.0019831216517923,0.0007377610310575
9.709681803718634e-07,-2.1460808068641825e-06,-0.0004724940451071,-7.94141951572644e-06,-164.86477612411028,-4858.381040721618,0.0,0.0019769596495721,0.0034408222048167,-0.0024186629768719,0.0024117988489325,-77.7509517290198,165.3501553215847,-0.000766977634987,-1.5567041570685969,45.90855635686438,0.0,15.184593513258609,-0.0335322266810159,0.0,-9.272698655307148e-07,4785.746180153848,9.709681803718634e-07,0.0007374760212357,45.90876894014414,0.1110648960412576,-198.5504150097406,199.06380275216583,1.54576642225352e-05,45.85339474235036,45.852806591715954,5.1803553115146096e-06,122.95759425633209,0.0006228581346349,-77.7301156583851,122.94310636642584,-0.0004724937267408,4.092427074825278e-05,-0.0019831250453751,0.0007376898580287
9.718456828019732e-07,-2.170512868164093e-06,-0.0004724926970552,-7.95053491338778e-06,-164.8646762139667,-4858.38613132602,0.0,0.0019769593264569,0.0034259138932782,-0.0024186651861835,0.0024117976016531,-77.75078218505956,165.35033219643367,-0.0007669259566246,-1.569182673939328,45.90865685795816,0.0,15.184627854977736,-0.0335318172246801,0.0,-8.984889430794542e-07,4785.897940968048,9.718456828019732e-07,0.0007374049256286,45.90886959974807,0.1110627129231846,-198.5504536384937,199.06406202688012,1.5471712920708546e-05,45.853498796040505,45.852910133980245,5.157653497917125e-06,122.94568443058,0.0006231524327082,-77.72992772403666,122.93117863509327,-0.0004724923861632,4.0963057397435926e-05,-0.0019831285139063,0.0007376189857011
9.72543325384543e-07,-2.195390327451555e-06,-0.0004724913560141,-7.959353586121502e-06,-164.86456811757472,-4858.39122187962,0.0,0.0019769589016772,0.0034110702004106,-0.0024186675414826,0.0024117962150598,-77.75061330906482,165.3505167199729,-0.0007668745031121,-1.581504273850317,45.90875692562138,0.0,15.18466204790149,-0.033531407382282,0.0,-8.682034635069888e-07,4786.049702126737,9.72543325384543e-07,0.0007373341452249,45.908969820302445,0.1110605392630637,-198.55047948784485,199.0643336778029,1.5483022092976832e-05,45.853602400636944,45.85301322498037,5.135343989751659e-06,122.933825528099,0.0006234764793546,-77.72974070630781,122.91930329192115,-0.0004724910504333,4.1001521157645965e-05,-0.0019831320687801,0.0007375484134587
9.73083168209654e-07,-2.2199755334660854e-06,-0.0004724900218441,-7.967864551638146e-06,-164.86445106252947,-4858.396312382333,0.0,0.0019769583685292,0.0033962907920522,-0.002418670037758,0.002411794693845,-77.75044511081128,165.35070969968285,-0.0007668232706089,-1.5936677246518332,45.90885656102899,0.0,15.184696092674216,-0.0335309971568808,0.0,-8.371387948407788e-07,4786.201463628434,9.73083168209654e-07,0.0007372636781444,45.90906960442232,0.1110583750211611,-198.5504929478341,199.0646173568315,1.5491927007148518e-05,45.85370555783052,45.853115866974406,5.113410901877721e-06,122.92201738068354,0.0006238303639709,-77.7295546134415,122.90748004115122,-0.0004724897196643,4.103969138994479e-05,-0.0019831357171816,0.0007374781405102
9.734869606576868e-07,-2.243603513389018e-06,-0.0004724886941038,-7.976063596060026e-06,-164.86432462798166,-4858.4014028340725,0.0,0.0019769577240567,0.0033815752992881,-0.0024186726675667,0.002411793044913,-77.7502775850199,165.35091159530123,-0.0007667722554636,-1.6056718100089402,45.908955765427855,0.0,15.18472998993686,-0.0335305865512924,0.0,-8.059326374298904e-07,4786.353225471658,9.734869606576868e-07,0.0007371935221172,45.909168954613385,0.111056220158202,-198.5504945182228,199.06491257921175,1.5498758161135265e-05,45.853808269313646,45.85321806221327,5.09183303121802e-06,122.9102597877888,0.0006242135120641,-77.72936946392915,122.89570855481668,-0.0004724883942623,4.107758857284181e-05,-0.0019831394625665,0.0007374081657333
9.737758651208226e-07,-2.265673488150557e-06,-0.0004724873730898,-7.983952448827196e-06,-164.86418868855117,-4858.40649323475,0.0,0.001976956968266,0.0033669234533344,-0.0024186754237914,0.0024117912746701,-77.75011073636247,165.3511225733502,-0.0007667214542611,-1.6175153295230973,45.909054540176136,0.0,15.184763740327098,-0.0335301755681706,0.0,-7.75145620338484e-07,4786.504987654946,9.737758651208226e-07,0.0007371236756081,45.909267873331565,0.1110540746350071,-198.5504847981216,199.0652187375784,1.55038370996186e-05,45.85391053687184,45.853319812845406,5.070584826074564e-06,122.89855262650823,0.0006246249627367,-77.7291852653092,122.88398859102476,-0.0004724870739296,4.111522576935588e-05,-0.0019831433054347,0.0007373384887353
9.739703005475085e-07,-2.2856926362748147e-06,-0.00047248605845,-7.991538022710624e-06,-164.86404335751203,-4858.411583584277,0.0,0.0019769561036253,0.0033523349428715,-0.0024186783002475,0.0024117893884316,-77.74994458760048,165.35134256282967,-0.0007666708638617,-1.6291970988522313,45.90915288668203,0.0,15.18479734447987,-0.0335297642100641,0.0,-7.452603130619973e-07,4786.65675017683,9.739703005475085e-07,0.0007370541366025,45.90936636293819,0.1110519384116909,-198.5504642876729,199.06553530260152,1.550747407819083e-05,45.85401236223058,45.85342112107399,5.049637375022452e-06,122.8868957301455,0.0006250635592283,-77.7290020007763,122.87231985866914,-0.0004724857589625,4.115261181702592e-05,-0.0019831472438181,0.0007372691087348
9.740898023883896e-07,-2.303203182316593e-06,-0.0004724847502149,-7.998831637564856e-06,-164.86388895044894,-4858.416673882556,0.0,0.0019769551346686,0.003337809449347,-0.0024186812888153,0.0024117873933356,-77.74977912801653,165.35157129020337,-0.0007666204814276,-1.64071594982914,45.90925080641384,0.0,15.18483080302707,-0.0335293524794487,0.0,-7.166849503481431e-07,4786.808513035858,9.740898023883896e-07,0.0007369849030219,45.90946442571751,0.1110498114487377,-198.55043357909207,199.06586163528465,1.5509965951959313e-05,45.854113747190205,45.85352198901401,5.028959507992171e-06,122.87528892542797,0.0006255277908937,-77.72881968407586,122.86070206925083,-0.0004724844492871,4.1189752905671295e-05,-0.001983151273662,0.0007372000248347
9.74152857341644e-07,-2.317932689851935e-06,-0.0004724834481248,-8.005848319384132e-06,-164.86372594011965,-4858.421764129496,0.0,0.0019769540674455,0.0033233466627011,-0.0024186843821246,0.0024117852956988,-77.74961435712734,165.3518083233166,-0.0007665703044409,-1.6520707305783202,45.90934830089913,0.0,15.184864116597309,-0.0335289403787467,0.0,-6.897598570787852e-07,4786.960276230576,9.74152857341644e-07,0.0007369159729245,45.909562063895486,0.1110476937073373,-198.5503932598541,199.06619708736028,1.551159367666221e-05,45.85421469355703,45.85362241875807,5.008518762767093e-06,122.8637320209484,0.0006260159866062,-77.72863831315976,122.84913491812546,-0.0004724831451014,4.122665389339003e-05,-0.001983155389365,0.0007371312362931
9.7417681169644e-07,-2.329573314973689e-06,-0.0004724821520576,-8.012606136986854e-06,-164.86355491975473,-4858.426854324996,0.0,0.0019769529091818,0.0033089463275871,-0.0024186875727533,0.0024117831018251,-77.74945028724605,165.35205310729486,-0.0007665203307126,-1.6632603056311677,45.9094453717172,0.0,15.184897285816604,-0.0335285279103325,0.0,-6.647602127599302e-07,4787.112039759541,9.7417681169644e-07,0.0007368473444315,45.9096592796412,0.1110455851478874,-198.5503439018665,199.06654101459048,1.5512620931448643e-05,45.85431520315532,45.85372241236532,4.988281951162395e-06,122.85222488510612,0.0006265263537301,-77.72845787514805,122.8376181644962,-0.0004724818464881,4.12633197082534e-05,-0.0019831595841149,0.0007370627424142
9.74177782331512e-07,-2.337940936179189e-06,-0.0004724808618221,-8.019125569821201e-06,-164.86337657327888,-4858.431944468961,0.0,0.0019769516679649,0.0032946081289732,-0.00241869085279,0.0024117808184845,-77.7492869213699,165.3523049935456,-0.0007664705583851,-1.6742835560394935,45.909542020485794,0.0,15.184930311308031,-0.0335281150765265,0.0,-6.418998056763924e-07,4787.263803621318,9.74177782331512e-07,0.0007367790155915,45.90975607506332,0.1110434857312619,-198.55028609452305,199.0668927460754,1.551329277168899e-05,45.85441527782714,45.85382197185948,4.968216111416836e-06,122.84076731989605,0.000627056968904,-77.72827835759807,122.82615150599328,-0.0004724805535562,4.1299756230663694e-05,-0.0019831638501922,0.0007369945424021
9.741705727302429e-07,-2.3429405743193416e-06,-0.0004724795776719,-8.025428926745455e-06,-164.86319164659037,-4858.437034561286,0.0,0.0019769503524055,0.0032803318538829,-0.0024186942147499,0.0024117784520158,-77.74912428053689,165.35256326779876,-0.0007664209859272,-1.6851393794874512,45.90963824887905,0.0,15.184963193692026,-0.0335277018795836,0.0,-6.213371109761383e-07,4787.415567814473,9.741705727302429e-07,0.0007367109849042,45.90985245223918,0.1110413954181185,-198.550220442301,199.06725158984293,1.5513834353705855e-05,45.85451491945109,45.85392109920733,4.948288919278487e-06,122.82935920241484,0.0006276059015144,-77.72809973304153,122.81473472200892,-0.0004724792660021,4.133597065104803e-05,-0.001983168179308,0.0007369266358632
9.741686253777525e-07,-2.344495033571902e-06,-0.0004724782994046,-8.031539798984062e-06,-164.8630009247552,-4858.442124601868,0.0,0.0019769489714759,0.003266117182359,-0.0024186976507572,0.0024117760091591,-77.74896236980943,165.35282717263564,-0.0007663716121243,-1.6958266904017345,45.90973405856784,0.0,15.184995933586588,-0.0335272883216754,0.0,-6.031756459887492e-07,4787.567332337583,9.741686253777525e-07,0.000736643250056,45.90994841315978,0.1110393141687238,-198.55014752949612,199.06761686958205,1.5514450215654438e-05,45.85461412987024,45.85401979639351,4.928469372824346e-06,122.8180003255406,0.0006281711801374,-77.72792198486381,122.803367508907,-0.0004724779839458,4.137197226893268e-05,-0.0019831725627605,0.0007368590215663
9.741839568672262e-07,-2.342629623874556e-06,-0.000472477026608,-8.037482522365167e-06,-164.86280521818057,-4858.447214590607,0.0,0.0019769475343702,0.0032519638800691,-0.0024187011513623,0.002411773498275,-77.74880118163065,165.35309592068825,-0.0007663224360621,-1.7063444200601654,45.90982945128891,0.0,15.185028531606754,-0.0335268744048695,0.0,-5.874670407722616e-07,4787.719097189226,9.741839568672262e-07,0.000736575809541,45.91004395980242,0.1110372419443393,-198.55006801414888,199.06798783385352,1.5515323284432098e-05,45.85471291093183,45.85411806537299,4.908728296327623e-06,122.80669053904268,0.0006287506467674,-77.72774510732903,122.7920496253868,-0.0004724767077388,4.140777230571205e-05,-0.0019831769915719,0.0007367916990315
9.742270890660256e-07,-2.3374050441342043e-06,-0.0004724757595268,-8.043281721429804e-06,-164.86260533971867,-4858.452304527392,0.0,0.0019769460501074,0.0032378716874315,-0.0024187047080833,0.0024117709268141,-77.74864071699326,165.35336871749055,-0.0007662734571063,-1.7166915166985393,45.90992442878669,0.0,15.18506098836519,-0.0335264601311155,0.0,-5.742235212838435e-07,4787.870862367991,9.742270890660256e-07,0.0007365086615237,45.91013909408479,0.1110351787056569,-198.5499826049985,199.06836368088048,1.5516613808605528e-05,45.85481126456622,45.8542159079973,4.889038679802471e-06,122.79542966812264,0.0006293421850918,-77.72756908537743,122.78078081864598,-0.0004724754370547,4.14433829315679e-05,-0.0019831814568871,0.0007367246673375
9.743070935998428e-07,-2.328942468787303e-06,-0.0004724744979907,-8.048961940241573e-06,-164.86240207959594,-4858.4573944121175,0.0,0.0019769445273674,0.0032238403241205,-0.0024187083141261,0.0024117683006155,-77.74848099217132,165.35364478640335,-0.000766224674879,-1.7268669456158112,45.91001899282401,0.0,15.185093304471923,-0.0335260455022324,0.0,-5.634198540256648e-07,4788.022627872472,9.743070935998428e-07,0.0007364418041621,45.910233817885015,0.1110331244137211,-198.5498918804081,199.06874374159915,1.5518460043512626e-05,45.85490919264854,45.854313326149175,4.869376098424496e-06,122.78421751545667,0.0006299438973276,-77.72739388600107,122.7695608139676,-0.000472474171982,4.1478818139667584e-05,-0.0019831859501365,0.0007366579255346
9.744316503444108e-07,-2.3174056669474085e-06,-0.0004724732418892,-8.05454726036627e-06,-164.86219620163263,-4858.462484244678,0.0,0.0019769429745557,0.0032098695764929,-0.0024187119613561,0.0024117656269288,-77.74832201906415,165.35392337236954,-0.0007661760892316,-1.736869689277576,45.91011314519828,0.0,15.18512548053446,-0.0335256305198877,0.0,-5.549929595460005e-07,4788.174393701271,9.744316503444108e-07,0.0007363752359813,45.91032813305702,0.1110310790296384,-198.5497964285312,199.06912734063135,1.5520979137895627e-05,45.855006697044246,45.85441032169609,4.849718804728596e-06,122.7730539336349,0.0006305538712129,-77.72721948143473,122.75838939275556,-0.0004724729125682,4.151409396748321e-05,-0.0019831904629753,0.0007365914729673
9.74607031275858e-07,-2.302978493285369e-06,-0.0004724719911487,-8.06006096632524e-06,-164.8619884353457,-4858.467574024966,0.0,0.0019769413995858,0.0031959591857156,-0.002418715641231,0.002411762913502,-77.74816376599958,165.3542037500432,-0.0007661277002172,-1.7466987474177962,45.91020688771246,0.0,15.185157517157888,-0.0335252151855825,0.0,-5.488518824115352e-07,4788.326159852989,9.74607031275858e-07,0.000736308955361,45.91042204141002,0.1110290425145278,-198.5496969156966,199.06951372892212,1.5524266865921016e-05,45.85510377967773,45.854506896423935,4.830047974970038e-06,122.76193873485032,0.0006311701647165,-77.72704588483072,122.74726630845414,-0.0004724716588037,4.1549227317349776e-05,-0.0019831949875025,0.000736525308704
9.74838153039232e-07,-2.285910023311776e-06,-0.0004724707457493,-8.065525310938352e-06,-164.86177945727007,-4858.472663752869,0.0,0.0019769398096963,0.0031821089072228,-0.0024187193478065,0.0024117601655874,-77.74800626693124,165.35448524261517,-0.0007660795080608,-1.7563531371388554,45.9103002221748,0.0,15.18518941494492,-0.0335247995006444,0.0,-5.448827916246502e-07,4788.477926326241,9.74838153039232e-07,0.0007362429606179,45.910515544720575,0.111027014829481,-198.549593889287,199.06990228270325,1.5528398424809727e-05,45.85520044243251,45.85460305213574,4.810347803112194e-06,122.7508717346514,0.0006317911312106,-77.72687304476833,122.73619132036843,-0.0004724704106304,4.158423606542969e-05,-0.001983199516448,0.0007364594317264
9.751286842551696e-07,-2.2664399196354938e-06,-0.0004724695057823,-8.070961273313579e-06,-164.8615698913716,-4858.477753428283,0.0,0.0019769382115939,0.0031683185047085,-0.0024187230742274,0.002411757389444,-77.74784953570912,165.35476722170202,-0.0007660315131286,-1.7658318930098202,45.910393150412055,0.0,15.185221174495815,-0.0335243834662151,0.0,-5.429474072181932e-07,4788.629693119644,9.751286842551696e-07,0.0007361772502947,45.9106086447421,0.111024995935843,-198.54948787161027,199.0702924101289,1.5533430065664015e-05,45.85529668717102,45.85469879063095,4.790605498771748e-06,122.73985275738792,0.0006324152092083,-77.7267009289316,122.7251642022183,-0.0004724691678877,4.161913932697346e-05,-0.0019832040430342,0.0007363938411577
9.75481072496983e-07,-2.244863339805189e-06,-0.0004724682708543,-8.076388342648161e-06,-164.8613603097941,-4858.482843051099,0.0,0.0019769366113693,0.0031545877575863,-0.0024187268125003,0.0024117545925725,-77.74769352133193,165.35504910693487,-0.000765983715898,-1.7751340671630091,45.91048567426351,0.0,15.18525279640843,-0.0335239670832428,0.0,-5.42890225662762e-07,4788.781460231821,9.75481072496983e-07,0.0007361118231119,45.910701343204366,0.1110229857951479,-198.5493794589204,199.07068345296008,1.5539399482389203e-05,45.85539251578323,45.854794113658,4.770811283209771e-06,122.72888162970916,0.0006330407531187,-77.72652957012703,122.71418474081814,-0.0004724679308986,4.165395639227956e-05,-0.001983208561064,0.0007363285361741
