vx,FyRR,FxFL,az,yawrate,longslipFL,longslipFR,FyFR,RR,sideslipFL,FxFR,ax,slip1,longslipRR,signal,pitchrate,rollrate,signal,sideslipFR,pitch,gas,yaw,FxRL,steeringangel,sideslipRR,roll,ay,RL,vy,FL,brake,slip,sideslipRL,FyRL,longslipRL,FR,y,FxRR,x,FyFL
0.4176759856227373,1182.248724046439,-155.2716309323906,-0.2266973656932864,0.0005198406436459,-0.0015626107726348,-0.0016540227640402,-2215.1832406612352,8.626960609909323,-0.0350764841803295,-152.7496447672401,5.8113084806129525,0.0,0.2614608295242583,0.0,-0.1121071069366043,-0.0152102499746955,0.0,0.036825408780659,-0.0059166347097114,0.7595281752030331,-0.0130087780268511,4873.025193487188,-0.0001410999112403,-0.0506830329529626,-0.0011882193627267,-0.0400985284503532,7.628564324133937,0.0072720914054142,1.4109360895956442,0.0,0.0,0.0450400467148696,-1243.416765123398,0.2223808582949561,1.4068620365999027,-138.64689932431546,4750.367637118246,9975.997996404089,2213.957350998191
0.4762660255889078,949.2972712922208,-156.43176043014944,-0.2481783472402644,0.0005426208909535,-0.0015673748862421,-0.0016790522962064,-2168.5951511103654,9.37484838061088,-0.0339619213285972,-153.87401973895146,5.897091336404199,0.0,0.3173832069361231,0.0,-0.117485387918956,-0.0141074005410131,0.0,0.0361506985961149,-0.0070685347627496,0.7508440525001726,-0.0130034714067231,4942.368087918659,-0.0001973207382421,-0.0480663317593084,-0.0013345550461409,-0.051370507747211,8.10780659550131,0.0068099973460635,1.600399455779505,0.0,0.0,0.0433678795941196,-1022.5533014102364,0.2631199483884864,1.596527965813309,-138.64688771287527,4810.709401000026,9976.002496002156,2164.1957974105458
0.5356904204669068,754.1771287262139,-154.4529167376772,-0.2500075814505824,0.0005557640026629,-0.00152747171869,-0.0016439095333835,-2093.703816054352,10.06028851270754,-0.0324565722938638,-151.81887029074534,5.984247314965388,0.0,0.3781118649518358,0.0,-0.1214272624296429,-0.0127269217104985,0.0,0.0349094288284587,-0.0082661965941259,0.7434273034992385,-0.0129979474374336,5013.2495581365365,-0.0002578460911536,-0.0444466139666066,-0.0014682269400672,-0.0664764416400438,8.500140161478836,0.006204860498815,1.7913697275734215,0.0,0.0,0.0405237793424467,-839.827455870133,0.3047478310489429,1.7882158068666896,-138.64688918070857,4867.687007327191,9976.007586297002,2078.2479062565817
0.5959978451529773,596.5843926757077,-153.9724915520565,-0.2361649095250111,0.0005381454849661,-0.0014978427505773,-0.0016196932936632,-1997.7072404354471,10.702072806429666,-0.0308698436833421,-151.18853095647077,6.077403991938847,0.0,0.4428428801841998,0.0,-0.1240487174009432,-0.0111015580673355,0.0,0.033384186521345,-0.0094959408537169,0.736356176080235,-0.0129924641124835,5091.866979205323,-0.0003125885944239,-0.0405949053815311,-0.0015867711303577,-0.0763915919758951,8.817119949660537,0.0054690960863552,1.9820669172121992,0.0,0.0,0.0374856551973802,-690.4907666578148,0.3460132876885538,1.9794527906952872,-138.64690530032058,4930.717669187444,9976.013275919566,1976.5005511265863
0.6572667924350868,473.28149052052,-153.55016792436865,-0.2093930285485485,0.0004935005541067,-0.0014770143294795,-0.0016004516835144,-1892.779094044068,11.305104553896436,-0.0292074183325843,-150.540096772504,6.177775534363035,0.0,0.5106099148838341,0.0,-0.1254263618753326,-0.0092304592343316,0.0,0.0317993533456601,-0.010745007224017,0.7292338388544252,-0.012987304335778,5175.766633839618,-0.0003487294288069,-0.0368595740560077,-0.0016876786573075,-0.0846676874831709,9.063558745703064,0.0046475225913411,2.173006373460003,0.0,0.0,0.0347056676238576,-573.6989455373977,0.3852208583820718,2.1708645789206127,-138.64693721660856,5000.7091043702885,9976.019574155936,1866.650952510605
0.7195535945246453,378.355897752491,-153.08505710946804,-0.1720628584393081,0.0004217873160489,-0.0014555534242293,-0.0015744494540737,-1785.0160176252227,11.856138219342986,-0.027551161850484,-149.97924172435623,6.282005686992072,0.0,0.579971006752914,0.0,-0.1255688422887746,-0.0071775097700284,0.0,0.0301212294519287,-0.0120010783331803,0.7219484636815419,-0.0129827466953076,5261.178331421049,-0.000351322789306,-0.0333829307307419,-0.0017688150165634,-0.0923303738651767,9.231433042920171,0.0037487672568812,2.364614354785353,0.0,0.0,0.0321938943625987,-484.5230873523408,0.4207099866326296,2.3629125987639266,-138.64698585972417,5075.366040931805,9976.026490983382,1754.610516366014
0.7828815099656898,305.5377860655604,-152.83562691352213,-0.1290018473614743,0.0003368010284426,-0.0014379265289064,-0.0015509314678943,-1675.9671975759095,12.358826499562326,-0.0259063885100353,-149.72484858983776,6.386910705779598,0.0,0.6504194188979464,0.0,-0.1245406376613164,-0.0049852163101807,0.0,0.0283914319544643,-0.0132520318574612,0.7145135649301009,-0.0129789892629234,5345.459162801506,-0.0003031094135931,-0.0301717373373803,-0.001828635030331,-0.0977713395161148,9.332074749026695,0.002790315254889,2.556974278782454,0.0,0.0,0.0298600498939976,-416.4772168372712,0.4519552921733972,2.5556598460194846,-138.6470520401673,5152.571735751644,9976.034036741994,1642.9906145328196
0.8472450915703914,248.9345540438224,-152.67175394326142,-0.0804772805362159,0.0002457649084874,-0.0014239166014477,-0.0015297223405356,-1567.8410014710068,12.828752593265028,-0.0242806273803922,-149.59562072397995,6.489872976345429,0.0,0.7223946750375125,0.0,-0.1224322113078579,-0.0026877035775108,0.0,0.0266432310375707,-0.0144867058921426,0.7069827904859147,-0.0129761197924728,5427.450118023571,-0.0001849565074146,-0.0271785322772447,-0.0018659229720058,-0.1012878932289756,9.38702914465816,0.0017893817236998,2.750247622979905,0.0,0.0,0.0276362559720977,-363.2751196863287,0.4793752813114795,2.7493054441565845,-138.6471363879309,5229.532636270856,9976.04222180489,1533.7963973555554
0.9126175945938964,204.0750927750119,-152.5659819935493,-0.0291718929957795,0.0001527062223128,-0.001413526931876,-0.0015109538607532,-1461.6341733618904,13.269909795328866,-0.0226761896413583,-149.5585663406534,6.589109205651434,0.0,0.7957667050760551,0.0,-0.1193080076566392,-0.0003270338023623,0.0,0.0248898215840116,-0.0156946567392729,0.6994133309774279,-0.0129741720820483,5505.344988910463,2.014583281239371e-05,-0.0243547345840583,-0.0018798469908069,-0.1032452226018797,9.40498221196864,0.0007647292135799,2.944480625319637,0.0,0.0,0.0254740529610042,-320.2756193039022,0.502831273458331,2.9439081345802176,-138.6472393435406,5304.849563448784,9976.051056347718,1427.0437488362077
0.978958606105002,167.87413662983104,-152.52156171328642,0.0228270305123928,5.9976001239413096e-05,-0.0014056759404607,-0.0014943348276724,-1357.7216958225088,13.682607636610449,-0.0211060137429676,-149.61398222908315,6.684030614611981,0.0,0.8701496915708127,0.0,-0.1152339416489817,0.0020485251056445,0.0,0.0231295900273755,-0.0168660834804558,0.6918514692659535,-0.0129731592496423,5578.306733606673,0.0003253092683155,-0.0216775691694864,-0.0018700478701516,-0.103506623783247,9.391906113838152,-0.000268712284289,3.139694460016341,0.0,0.0,0.0233469183150083,-284.38993929854627,0.522108741974722,3.139478068216828,-138.6473611825286,5378.369239936427,9976.060550167662,1323.815052722974
1.0462236658708606,138.2434510832208,-152.5105263829929,0.0742133865693613,-2.5431500933771237e-05,-0.001399915136833,-0.0014802344255357,-1256.4307391502562,14.06533060851418,-0.0195728072321808,-149.75456588474566,6.774038914343631,6.281889559794791,0.944965501253387,0.0,-0.1102853050959414,0.0043963354102058,0.0,0.0213759660652376,-0.0179918938089869,0.6843232585191698,-0.0129730364305689,5645.8540174486925,0.0007625215706623,-0.0191423160835349,-0.0018366074367348,-0.1020860682496859,9.353437858330228,-0.0012922076873425,3.3358944153949026,0.0,-0.0012957473847952,0.0212468894967655,-253.5982722161486,0.5370641886585051,3.3360234526979404,-138.64750199768818,5449.705827850513,9976.070712611878,1223.8999862684627
1.1143590512116155,114.02448333012867,-152.51824099990463,0.1237795025587201,-9.835542970243032e-05,-0.0013959738204731,-0.0014680813376789,-1157.6051626865617,14.417105325677513,-0.0180806584636412,-149.9987001406002,6.858065814867588,6.281075592174383,1.0196093061222802,0.0,-0.1045443015037919,0.006675492754333,0.0,0.0196385262270142,-0.0190637897657593,0.6768562126557186,-0.0129737051957773,5707.4835635709815,0.0014086854373113,-0.0167520951998141,-0.001780039566149,-0.098294612248527,9.294684572356086,-0.0022892042133374,3.533061256957844,0.0,-0.0021097150052034,0.0191774901721525,-226.56043754988795,0.5476122725446347,3.5335545808440827,-138.64766170848526,5517.743006817495,9976.08155251681,1128.0842015453416
1.183301558762196,96.59308538326748,-152.58682793810138,0.1706677337883849,-0.0001621233772189,-0.0013936495470634,-0.0014574914031499,-1062.1721680790113,14.737358483875148,-0.0166134178787594,-150.27615827883352,6.935287641091099,6.280402357745575,1.0934587949335617,0.0,-0.0980970215054108,0.0088600923854867,0.0,0.0179469917805692,-0.0200743191013297,0.6694795156122298,-0.0129750407272978,5762.606520008795,0.002198602460529,-0.0144887409554665,-0.001701179832729,-0.0917801444869397,9.22048843946251,-0.0032345658096097,3.73116091215862,0.0,-0.0027829494340112,0.0171670900462104,-202.4337829668215,0.5537515134888316,3.732049453313064,-138.64784001377473,5581.7937675521325,9976.093078113408,1035.6065116661707
1.252980732368892,82.81842639931578,-152.6811045077271,0.2137016417430131,-0.000224093501079,-0.0013919250299704,-0.0014478705199923,-970.0504502896636,15.0254764936027,-0.0151925951475972,-150.61404191948475,7.005096119472946,6.279861787075586,1.1658417693404166,0.0,-0.0910337074254958,0.0109149922452553,0.0,0.0162939552816473,-0.0210169106825881,0.6622194705870018,-0.0129770069248436,5810.714692434865,0.0030806785533876,-0.0123405288164209,-0.0016011524824491,-0.0848185493136785,9.135685565723673,-0.0041104869387377,3.930186903658546,0.0,-0.0033235201039999,0.015239866241897,-180.741191987133,0.5555918629867878,3.9314382857703567,-138.6480363778587,5641.452409089578,9976.10529694962,946.6786306159912
1.3233196444079098,70.71519570523733,-152.7657987758861,0.2526934916651981,-0.0002761124461805,-0.0013910771372422,-0.0014387392733063,-881.4348392316929,15.280873079978203,-0.0138218993157937,-150.97699021210488,7.067043481012386,6.279439128876907,1.2360583929220543,0.0,-0.0834527870408103,0.0127862554731712,0.0,0.0147011058523601,-0.0218859291675913,0.655100372489224,-0.0129795452417293,5851.391372106473,0.0040346410567324,-0.0103335318648713,-0.0014815131699462,-0.0781119243107337,9.045097533429956,-0.0049093726058419,4.130072274424632,0.0,-0.0037461783026787,0.0133840701180521,-161.00455943964155,0.5533589610491106,4.131676373608226,-138.6482501429063,5696.054380909515,9976.11821582904,861.6481524065194
1.39423281741521,59.697093546446446,-152.9146504714759,0.2819454592689661,-0.0003143464051068,-0.0013924636583739,-0.0014311495407147,-798.5512903057145,15.503462665435954,-0.0125478914373831,-151.49357633154037,7.119994790498794,6.2791154998614855,1.3034585200404565,0.0,-0.0754892258724853,0.0143301685144523,0.0,0.0132307918896528,-0.0226769045432824,0.6481492678042554,-0.0129825290320968,5884.130320357369,0.0049741720835844,-0.0085213868384073,-0.0013448009948564,-0.0723796997988632,8.953186934196983,-0.0056328315497365,4.330789013396498,0.0,-0.0040698073181008,0.0115726452743907,-142.6176939128644,0.5473618593487806,4.332673815219136,-138.6484806185947,5744.773806848992,9976.131840737447,781.2301452748345
1.4656105453307169,49.83456339167967,-153.05556336653427,0.2993841921177961,-0.0003173884071868,-0.0013934155529202,-0.0014205759565039,-718.3544880640592,15.692174067451448,-0.0114737768657018,-152.08850586808967,7.158965685765427,6.27888548073138,1.3672424873615596,0.0,-0.0673109403723483,0.0153535732096574,0.0,0.0116729206421462,-0.0233869523962876,0.6414211517222055,-0.0129857435428122,5902.990449617325,0.006196114168594,-0.0069851507786707,-0.0011954515128805,-0.0612449003257099,8.867045707147572,-0.0062672553800979,4.532424156305919,0.0,-0.0042998264482066,0.0098561356461817,-125.24325482308988,0.5383706211347641,4.534474126234007,-138.64872707792193,5786.950229698105,9976.146176712373,708.8504089163886
1.537299484963751,41.377691144945054,-152.97886311102164,0.3035360066635742,-0.00022961937527,-0.0013918044236586,-0.0014114513890735,-639.2871995117757,15.842689582988411,-0.0104102381909247,-152.7681590801527,7.18078525894263,6.278765754500165,1.4258801584921563,0.0,-0.059070355942219,0.0160661885957591,0.0,0.0102361697436258,-0.024014717315109,0.6350171461245,-0.0129885189859108,5905.890450177059,0.0078348748850612,-0.0057607323252759,-0.0010378602294428,-0.045257663577261,8.799890912902843,-0.0067660488215664,4.734519934637181,0.0,-0.0044195526794208,0.008179871334583,-108.30635376534995,0.5281829655891394,4.737152694747297,-138.6489884258629,5818.874613889877,9976.161227486951,643.3519288515147
1.609122631819306,34.28312803996651,-152.88261231056526,0.3041183158737073,-5.766862389719464e-05,-0.0013883064993193,-0.0014014077551982,-566.908193847523,15.958480122381976,-0.0093290986838409,-153.2060710268144,7.1850410829279365,6.278746067415191,1.479113470329774,0.0,-0.0508758580991221,0.0165752994287747,0.0,0.0090021021836365,-0.0245602950107394,0.6290242052230143,-0.0129899206370411,5897.350887315111,0.0094098618127956,-0.004740488301815,-0.0008741957745419,-0.0310718287209901,8.756262500173525,-0.0071210678037051,4.936716677455356,0.0,-0.0044392397643951,0.0065553864917282,-91.4532503114608,0.5177137162006554,4.940451690000353,-138.64926323580607,5835.2392361399725,9976.176995135464,580.7437482734314
1.6809267302436293,28.15526907346541,-152.7913658729168,0.2968677667036156,0.0001530185743144,-0.0013840457472702,-0.0013909000142363,-501.5297004717095,16.046239052059143,-0.0082510824545473,-153.456147608677,7.176593496310344,6.278796966505535,1.527363150274276,0.0,-0.0427814029923367,0.0168103835703443,0.0,0.0078774654974178,-0.025024423122955,0.6234427933455743,-0.0129893534914325,5880.921547190117,0.0106201378710555,-0.0038307275214853,-0.0007069063314579,-0.0198998588316611,8.73290218003369,-0.0073594923162806,5.138846428911171,0.0,-0.0043883406740513,0.0049922453106248,-74.61532303312131,0.5069135662283316,5.143866871949718,-138.64955019324287,5839.406027995589,9976.193480075235,519.5210619920769
1.7526004266600774,22.72208523739246,-152.70886043643048,0.2826928683649797,0.0003694812523642,-0.0013795632061801,-0.001380438030937,-440.9964933556952,16.109805289824013,-0.0072205075955215,-153.60755811517134,7.158842651151413,6.278895519909168,1.5706119512924253,0.0,-0.0348589513398198,0.0167473909104018,0.0,0.0068264166238195,-0.0254084909166847,0.6182076585867804,-0.0129866294546667,5858.449002662546,0.0113320686694997,-0.0030116693252205,-0.0005389046056515,-0.010616414885106,8.726494266528498,-0.0075057521891539,5.340822146133213,0.0,-0.004289787270419,0.0035177213621654,-57.9703490412816,0.495679674803589,5.34708750105912,-138.64984823895372,5835.229075761929,9976.210681449702,460.211386155913
1.8240597487538237,17.881838784914834,-152.62960895724277,0.2624028167212964,0.0005766362151941,-0.0013748502475465,-0.0013705190548305,-384.5415674391816,16.151185028329348,-0.006245905343432,-153.70409129018802,7.133596904374644,6.279029327372528,1.6086236448376998,0.0,-0.0271809636705793,0.0163980367081271,0.0,0.0058574595769318,-0.0257146219121804,0.6132521245297063,-0.0129817838848814,5830.806360337116,0.0114599256971317,-0.0022859632277266,-0.0003731248627885,-0.002320727178242,8.735555123399147,-0.0075718644129367,5.542574603138373,0.0,-0.0041559798070587,0.0021535194636952,-41.7822961419857,0.4841308555555671,5.549955708590206,-138.6501564679966,5824.816596337705,9976.22859747709,403.60296391156254
1.895233591393799,13.624984736990845,-152.59946037243722,0.2290457403175385,0.0007665933701913,-0.001370751616025,-0.0013618376014973,-332.29814822075826,16.171880216065126,-0.005326214001177,-153.79696977363824,7.101708317670933,6.279190130872435,1.6411602048145342,0.0,-0.0198273312691807,0.0157500325969557,0.0,0.0049760448968657,-0.0259456591066194,0.608532660017723,-0.0129749563564552,5798.095290718104,0.0109147652396546,-0.0016649458943672,-0.0002123922310959,0.0040251140631928,8.759839596754793,-0.0075657314101879,5.7440520077473805,0.0,-0.0039951763071507,0.0009210677867397,-26.30317554540132,0.4725835066488943,5.752386711475152,-138.6504740561574,5809.006659354552,9976.24722564233,349.96518341311145
1.966039483295352,10.077302706676148,-152.4865482400392,0.1920130201569768,0.0009431307363153,-0.001363549913017,-0.0013520927147414,-283.9087718127057,16.171862950819527,-0.0044747981893803,-153.80787915144637,7.059375787235072,6.27937311903339,1.6678115186298812,0.0,-0.0129064082540157,0.0147040770637843,0.0,0.0041691901849537,-0.026105501459892,0.60405567756103,-0.0129663150682322,5755.636172329815,0.0095972125419843,-0.0011919328992454,-6.034516782680949e-05,0.0112335908778116,8.802947853118992,-0.0074909088185632,5.945260183353523,0.0,-0.0038121881461962,-0.0001620560560055,-11.907007869091071,0.4620716467729345,5.954368746017253,-138.65080022524998,5788.107013545265,9976.266562719513,299.7976621547064
2.036378989596435,7.370337132738991,-152.12650575054485,0.1409779985301663,0.0011138420551652,-0.0013612993902246,-0.0013472700242984,-240.13842356504813,16.148641722867993,-0.0036365157916588,-153.62088479687637,7.0074406076352975,6.279571134774119,1.611996141582682,0.0,-0.0064823566181362,0.0134268042813701,0.0,0.0034832949177211,-0.0261987836687414,0.5998550679896318,-0.0129559328185145,5704.580467870818,0.0073691153506439,-0.0008838940563466,7.97717895331038e-05,0.0181588108684162,8.872050015010457,-0.0073572133168576,6.1456273564385215,0.0,-0.003614172405467,-0.0011516292239891,1.6762936255048255,0.4318102334503395,6.155422503633534,-138.6511342363039,5760.190426444299,9976.286604577972,252.08717733982127
2.1061486217550125,5.494191683309198,-151.95904647152355,0.0907683159129015,0.0012481829142697,-0.0013480915220753,-0.0013278406324277,-201.8229150447987,16.107314916892562,-0.0028368240743851,-153.2372780393603,6.945489190441786,6.279771708439137,1.518467665370301,0.0,-0.0005923561707491,0.0120024565789651,0.0,0.002885904458221,-0.0262307758548669,0.5959581071031712,-0.0129440076100168,5649.609146889399,0.0042440477587053,-0.0006850760280142,0.0002063367292683,0.0219723052630797,8.965642203173235,-0.0071879075056511,6.345206438498823,0.0,-0.0034135987404492,-0.0020347537017311,15.157553194187171,0.3991825693888338,6.355510512418918,-138.65147551811822,5721.161259040738,9976.307346109026,205.82377551622537
2.17527219670497,4.129436239798477,-151.71835071418906,0.0384283597956122,0.001313395049389,-0.0013408677273681,-0.0013193027876253,-166.8161118941716,16.05585187518378,-0.0021312736799748,-152.8131518753535,6.878436612624197,6.279969079111969,1.4301158104563796,0.0,0.0047656957091712,0.0104404981734335,0.0,0.0023096544744097,-0.0262067877958636,0.5923337029533061,-0.012931103813236,5593.753908214605,0.0005716867232858,-0.0005142225833802,0.0003178614729319,0.025317632478012,9.076149027076951,-0.0069953411449604,6.544019361987561,0.0,-0.0032162280676175,-0.0027954881418665,28.58079687955925,0.3715624564556945,6.554350529884802,-138.6518236832215,5674.781135835541,9976.328781286042,162.71525647980192
2.24371440208161,3.000886825569744,-151.5412836646855,-0.0149455929444615,0.0013024696145548,-0.0013343485719059,-0.0013102527978198,-133.73676362202005,15.998830945748663,-0.0015056943718373,-152.44417462720787,6.809510842418447,6.280166823482987,1.347099705160879,0.0,0.0095824739736678,0.0088052651771622,0.0,0.0017618320195177,-0.0261321881927804,0.588901833452749,-0.012917968474042,5538.453337681334,-0.0033275632311396,-0.0003443227012141,0.0004133035732668,0.029224587953514,9.196977379100847,-0.0067726226792924,6.742018108504302,0.0,-0.0030184836965988,-0.0034116688488847,41.52394963927653,0.347560661618803,6.751926905359739,-138.65217835712184,5625.015797603521,9976.35090356246,123.68719027429248
2.3114671890861764,1.9622254506022057,-151.35032741461717,-0.06793893292552,0.0012206317522202,-0.001326483977976,-0.0013010161001679,-102.64698461484213,15.938611903258264,-0.0009380607664004,-152.06343947094575,6.740741566763203,6.280368924181551,1.269303895303179,0.0,0.0138510667659257,0.0071635534384197,0.0,0.0012584267822411,-0.0260124328950859,0.5855878978631776,-0.012905337942122,5484.475021622187,-0.0072592219259839,-0.000170006393396,0.0004923097157232,0.033288193359735,9.323833965561148,-0.0065109912483013,6.939175901775834,0.0,-0.0028163829980353,-0.0038738314988115,53.458800532281856,0.3262558005750262,6.948267411729773,-138.6525390837866,5574.16230878485,9976.37370620729,88.32302642418914
2.378537596825215,0.9581520094445232,-151.1622847830384,-0.1193947805433048,0.001074126543402,-0.0013187354656706,-0.0012927365413908,-73.93129840250486,15.876690569123877,-0.0004152705497374,-151.7081789095565,6.673174440619103,6.280575455389229,1.196479308711654,0.0,0.0175719491078161,0.0055626400548579,0.0,0.0008066268437445,-0.0258530078164942,0.5823382906434076,-0.0128938859258285,5432.330168581938,-0.011139588546441,6.323338946018634e-06,0.0005550931816492,0.0366832722796067,9.453813099430278,-0.0062099168714846,7.135468971310524,0.0,-0.0026098517903572,-0.004185617438302,63.95467335653755,0.3070057802023717,7.143428511336458,-138.65290537831666,5523.368919921788,9976.397182499244,55.92573329787695
