FxRR,sideslipFR,sideslipRR,yawrate,longslipFR,RL,brake,FyFL,RR,FL,pitch,FyRL,longslipRL,sideslipFL,yaw,signal,pitchrate,signal,FyRR,sideslipRL,slip1,az,ax,longslipRR,ay,vx,y,rollrate,FR,FyFR,roll,steeringangel,x,FxRL,slip,FxFR,gas,FxFL,vy,longslipFL
504.134313479938,-0.1525031244743436,-0.1812324362141374,0.8571302321094425,-0.002455948832495,71.39491573888382,0.0,1442.8640214007169,53.09135750450506,47.57727090447972,0.003150725697879,205.7404459312809,0.4818020537582922,-0.1778903621605777,0.8551227168461545,0.0,-0.0105081186295888,1.9006845458610429,7068.111715620836,-0.1922723039608873,6.172442426002126,-0.6096680028725822,-0.1880305656960328,0.013520474702419,9.9759757751604,16.673145517796158,-4856.834870823236,-0.0140893524290705,51.66307157017821,7329.117444629549,0.0605395314483249,1.9006845458610429,4998.223791545909,529.9378019040049,-0.1107428811774596,-110.5859369239368,0.2533919762561376,13.526415275167714,-1.8332839641233472,0.0016399520444807
518.185242282188,-0.1543072024048017,-0.1841976115118756,0.862017461528072,-0.0024654644801974,71.60732595799679,0.0,1443.1675017134962,53.0801833400058,47.504268577592335,0.0030441593037234,213.32090237340427,0.4882279889822473,-0.1796861213106926,0.8637208928202372,0.0,-0.0107727984428154,1.8943654836338144,7046.360659459445,-0.195583227700354,6.169750969145095,-0.6036485118605955,-0.1651976472059245,0.0141283518165369,9.958178637818891,16.655402884993347,-4856.720862260813,-0.0136252077615487,51.6107775813592,7313.358575642949,0.0604011506703901,1.8943654836338144,4998.346753183546,547.3566334421677,-0.1134343380344921,-109.71619922240244,0.255304360260165,13.83088097014232,-1.8766856231263125,0.0016950319656689
532.1257196314112,-0.1561448346922926,-0.187212211252781,0.8669089396055254,-0.0024746259689109,71.81201537059592,0.0,1442.863488171157,53.06892773073625,47.43059453776347,0.0029351448653854,220.89001655226247,0.4945319536355185,-0.1815246694235655,0.8723679697133636,0.0,-0.0110012114378519,1.887856986436858,7025.198750466485,-0.1989518507366889,6.167003794541037,-0.5976640769592285,-0.1425201362861639,0.0147498864321785,9.940301251695752,16.637418697929448,-4856.606217590045,-0.0131224948883016,51.55763334362034,7297.316583114186,0.0602676405152744,1.887856986436858,4998.468946117252,564.3167952466786,-0.1161815126385493,-108.8153608543384,0.2572666718951545,14.173985223635777,-1.920927752325192,0.0017559355912512
545.9329637357122,-0.1580195930886297,-0.1902763993347103,0.871797381528206,-0.0024832559565892,72.0096806805196,0.0,1442.0933221113014,53.05752816604305,47.35618572232891,0.002824049090215,228.43354030277345,0.500729448373007,-0.183408520591586,0.881063952996034,0.0,-0.0111926145088196,1.881159705114464,7004.591188568511,-0.2023784685443206,6.1642007494631335,-0.5917550116994003,-0.1199823930550589,0.0153848076291777,9.921909733567762,16.619179548666153,-4856.490942917573,-0.0126036077861696,51.50356972333969,7279.936610556128,0.0601392698394485,1.881159705114464,4998.590367735976,580.7955623246118,-0.1189845577164526,-107.87040706290088,0.2592820474704825,14.547572620821995,-1.9660083706501843,0.0018219401911063
559.597917821115,-0.1599435114731962,-0.1933907808230564,0.876663946014046,-0.0024915152837889,72.20102624824102,0.0,1441.2413092470597,53.04593579949808,47.280994243440446,0.0027112489008478,235.94523631237075,0.5068359583777805,-0.1853444477933565,0.8898087194842565,0.0,-0.0113457093413624,1.8742743093891865,6984.47639776413,-0.2058639011467888,6.16134095872971,-0.5860594067973647,-0.097413352298578,0.0160331632065069,9.901123781057866,16.600673628315786,-4856.375044449687,-0.0121148117421223,51.448419736604215,7258.123199759527,0.0600159674741847,1.8742743093891865,4998.711015506216,596.7938660435134,-0.1218443484498765,-106.83704687269956,0.2613494822878118,14.945108785249248,-2.011938083709758,0.0018925802833666
573.1249837310478,-0.1619231463294403,-0.1965557979989038,0.8814934828124333,-0.0024995350212643,72.38671359037014,0.0,1440.609671547887,53.03411894751944,47.20498471032663,0.0025971317761289,243.43555590105817,0.5128660495609064,-0.1873364752354273,0.898601954169334,0.0,-0.0114598018434877,1.8672014877948628,6964.745090320292,-0.2094086890475892,6.158423742711462,-0.5805330044720923,-0.0750648480172719,0.0166954350086402,9.87946259437443,16.581888786138506,-4856.258528552698,-0.0116925395690385,51.392056110003765,7234.543204451655,0.0598972033993302,1.8672014877948628,4998.8308870658975,612.3624693568404,-0.1247615644681243,-105.76809193935532,0.263469691826151,15.361080230615851,-2.0587240548200825,0.0019673123511684
586.5395449383027,-0.1639531842985488,-0.1997712626923889,0.886284665150455,-0.0025079793054259,72.56733225471866,0.0,1441.052881725485,53.02208170701327,47.12813539845342,0.0024820939337044,250.92368702382305,0.5188334838769108,-0.1893800684776732,0.9074432711823344,0.0,-0.0115337819169755,1.859941947607753,6945.2170242383245,-0.2130126481065392,6.155449429675731,-0.5755124683614465,-0.0530043458733669,0.0173726928663394,9.858101160475693,16.562811062202915,-4856.141401684915,-0.0113457184151825,51.334440367529005,7210.193496810068,0.0597822494222492,1.859941947607753,4998.949980119365,627.5676658663843,-0.1277358775038549,-104.70039833936924,0.2656466775367729,15.787779555014133,-2.1063559962197664,0.002045352323454
599.8748872016188,-0.1660298218885452,-0.2030369751591342,0.8910389965537816,-0.0025166568826602,72.7434283906156,0.0,1441.3814850695362,53.00984415930999,47.05043796810294,0.0023665303000471,258.42345890239784,0.5247515061986217,-0.1914736347003953,0.9163322974210704,0.0,-0.0115692620123967,1.8524964147758316,6925.571931856781,-0.2166756057889665,6.152418507414959,-0.5707755105672021,-0.0311399885985569,0.0180661320122986,9.836645258213252,16.543426477768673,-4856.023670342538,-0.0110796589012957,51.2755820962831,7185.632288179219,0.0596703253691027,1.8524964147758316,4999.068292357671,642.4534835011218,-0.1307667997646274,-103.63820166327832,0.2678826714964705,16.224350567781876,-2.1548207682475766,0.0021270132125473
613.15799705363,-0.1681525357997133,-0.2063530846692655,0.8957568325394929,-0.0025251960278862,72.91552433743466,0.0,1441.4420297740508,52.99741931052338,46.97187041954539,0.0022508112810835,265.94582154338315,0.5306327659474164,-0.1936192458777633,0.9252686639948076,0.0,-0.0115688917177581,1.8448656338461715,6905.195645509331,-0.2203977349431553,6.149331073680314,-0.566361242846494,-0.0094043063574919,0.0187767792835834,9.814384292268892,16.523722255316706,-4855.905341076451,-0.0109025148062998,51.2154803050383,7161.001366633012,0.059560578954189,1.8448656338461715,4999.1858214946615,657.0607025259609,-0.1338542334992721,-102.56957308822876,0.2701770526560587,16.676421348765068,-2.2041118470139573,0.0022127417278042
626.4226527060653,-0.1703201705852444,-0.2097201918330462,0.9004421423832436,-0.0025338394280327,73.08399091470157,0.0,1441.46354942596,52.98486289163773,46.89239762420524,0.0021352779798511,273.5582761432282,0.5364870624723949,-0.1958165830156277,0.9342520316711356,0.0,-0.0115357575596556,1.8370503678905128,6885.341004402604,-0.2241797263559751,6.14618709698741,-0.5620148968737997,0.0122997681615818,0.0195063278131683,9.794142768649694,16.50368623020001,-4855.786420512345,-0.0108192479805018,51.154121425666034,7136.412002900973,0.059452082808673,1.8370503678905128,4999.302565309607,671.6174990900499,-0.1369982101921755,-101.50053157266838,0.2725291784443009,17.144528771042832,-2.2542248808337906,0.002302336220338
639.7086258779427,-0.1725305448213836,-0.2131290086764067,0.905053693705685,-0.0025412689978679,73.24913865596835,0.0,1441.4923693561525,52.972205080735485,46.81198948288703,0.00202027670421,281.237447607406,0.5423173944868598,-0.1980635597525759,0.9432819044604944,0.0,-0.0114647046697732,1.8290513984289325,6878.466679973283,-0.2280125262677845,6.142989484955359,-0.557164025516346,0.0339873838261579,0.0202551626234294,9.781940867450272,16.483307827131046,-4855.666915231748,-0.0107566765108925,51.09148765731005,7112.067699244412,0.0593442044059383,1.8290513984289325,4999.418521507204,685.9904202855989,-0.1401958222242278,-100.39998833540766,0.2749366336155446,17.61866542025005,-2.305106531894687,0.002393755519247
653.4282813309349,-0.1740433169021521,-0.216540013311852,0.909595309331052,-0.0024731366815765,73.41176775446733,0.0,1435.180217659969,52.95895465548885,46.73221498723105,0.0019066748922873,288.7251086430801,0.5480970567533844,-0.2006691838526277,0.952357489180488,0.0,-0.0112693328759719,1.820869525351716,6876.037688878426,-0.2318357628331701,6.139740233893183,-0.5565320218189637,0.0615712101082776,0.0210370945018395,9.765451709913766,16.462623407575908,-4855.546831456559,-0.009095756371937,51.0149541663281,7094.763491196712,0.059244930495406,1.820869525351716,4999.533687596077,699.41614361144,-0.1434450732864031,-93.49594287837516,0.2773160357452221,16.543981829523556,-2.3567255208593845,0.0022634313633088
666.6074142121856,-0.1759429925132117,-0.2199738538135178,0.9139797480184424,-0.0026119357420781,73.57475060194473,0.0,1419.4440292578422,52.94327946413982,46.65417203523031,0.0017950807004618,295.2545156942176,0.5539239893158933,-0.2027088293589642,0.9614776973673956,0.0,-0.0110669790590574,1.812505566839348,6874.528950903985,-0.2356839927271425,6.136441309048443,-0.5489449907726441,0.0781339849978617,0.0218033347002911,9.749170563176657,16.441565339482956,-4855.426175294121,-0.0073167933714702,50.94620533176214,7079.706127309503,0.0591638825392082,1.812505566839348,4999.648061108325,709.8677874722854,-0.1467439981311429,-100.2629462635006,0.2798186567266398,16.801354673257688,-2.4090310051362205,0.0023959417458324
678.4922523278974,-0.1780543844850866,-0.2234441071799595,0.9182271822510965,-0.0025798556224992,73.74161544551839,0.0,1411.5807339192495,52.924631182965705,46.57513401821234,0.001685633710505,300.7708743701092,0.5598837408346338,-0.2049829443898188,0.970640944739137,0.0,-0.0108400859081445,1.8039603592807123,6873.292407949191,-0.2395739359223381,6.133095203465503,-0.5442331204472198,0.0963207556845568,0.0225429735753366,9.737391021669,16.420099767169663,-4855.304953346034,-0.0057104201338119,50.88319252795751,7063.629612425916,0.0590996997669181,1.8039603592807123,4999.761639025855,717.8638385563428,-0.1500901037140835,-99.0238145801044,0.2824429124023087,17.671313392750875,-2.461973159034373,0.0025651933402032
689.1874493679104,-0.1802892659049491,-0.2269529998674401,0.9223779657523208,-0.00256706118176,73.9142144513151,0.0,1407.5226800496323,52.90330669580814,46.49437101471314,0.0015786291945416,305.5631861561848,0.5660189946074327,-0.2073546380390943,0.9798461204283184,0.0,-0.010581418072639,1.7952347571894471,6872.19131123891,-0.243507695670285,6.129704827809628,-0.5403020415398598,0.1127880861598757,0.0232620995605698,9.727978562153048,16.398217533695064,-4855.1831720682585,-0.0042908751322681,50.81690327760656,7046.566854696122,0.0590505629049678,1.7952347571894471,4999.874418126497,724.3847287497963,-0.1534804793699583,-97.07126138969204,0.285146348434959,18.577440178280973,-2.515497904497066,0.002729250411447
660.6848313708434,-0.1826086946613478,-0.2305019184985201,0.9264440350390692,-0.0025550816309874,73.91730948931036,0.0,1403.744175046388,52.7080514837562,46.41199382927354,0.0014754893019852,310.2353864664889,0.5686278340876854,-0.2097845516918218,0.9890923367890558,0.0,-0.0098060634994976,1.7863296331184837,6873.409710872474,-0.2475000051126602,6.126271724891875,-0.7061535002606011,0.1466577328364678,0.0206409666261066,9.765634114832048,16.37589422091344,-4855.060837979526,-0.0034083125082473,50.74793029444083,7029.175173806601,0.0590137484555267,1.7863296331184837,4999.986395001922,729.671556911073,-0.1569135822877103,-95.56686705994008,0.2879256265937296,19.42204392413528,-2.5695709647748477,0.0028983272515337
801.86117938422,-0.1849532609232973,-0.2340731257185886,0.9303000922894676,-0.0025840696275514,74.5846760381849,0.0,1400.3147492965131,53.23620214052608,46.32798264268647,0.0013755925829413,313.3576965514587,0.5853866257651021,-0.2122766032494664,0.998377733044486,0.0,-0.0105499956816351,1.7772458775728146,6864.402964273598,-0.2514767005522709,6.1227941708613525,-0.5778205943868046,0.2014734402060592,0.0321054809191305,9.673203004618507,16.352855130711866,-4854.937959252523,-0.0014617966374119,50.676099326302605,7012.115815640615,0.0589889607520869,1.7772458775728146,5000.097565087141,734.6095126627733,-0.1603911363182337,-94.40148122213722,0.2912933808364232,20.20505210103368,-2.6241741191451498,0.0030331716514078
1229.9626806907895,-0.1871977202129824,-0.2377357049224813,0.9351019264565946,-0.0027614468612586,76.15871072144306,0.0,1391.853155060521,53.99218479976894,46.24341534545639,0.0012571699796913,308.97159857277825,0.6213740471651307,-0.214739936524623,1.0077061194042447,0.0,-0.0130660032820058,1.7679843989204185,6810.920534232302,-0.2555259832783221,6.11927601428943,-0.5514241962171271,0.4671456992416246,0.0478881435427347,9.620444292191427,16.331275128500174,-4854.814536433913,0.0010893456632821,50.6071363208495,6994.433403364569,0.0589884940798395,1.7679843989204185,5000.207930342968,745.163641651007,-0.1639092928901562,-98.30194842284632,0.2911501096857758,20.066716546380448,-2.6795935755757787,0.0030288766408613
1497.3503964940244,-0.1893941539627531,-0.2415377657720604,0.9409198368903666,-0.002913345703643,78.12085724785555,0.0,1375.1483603483885,54.405407317666565,46.16037854402453,0.0011089515983713,301.4250995208689,0.6656615462432243,-0.2172173526632627,1.0170885250921409,0.0,-0.0163192662473735,1.7585461233014483,6756.530723280758,-0.2597456983786128,6.115696123975039,-0.5349035714219449,0.6412811091981743,0.0568759623827789,9.5788278520007,16.31136504493036,-4854.690558566919,0.0032492369190632,50.54864648666952,6974.741736197584,0.059011724737198,1.7585461233014483,5000.317502836401,761.5788452981334,-0.1674891832045472,-102.99399563163976,0.2892011305155373,19.277836029262986,-2.736246445606401,0.0029738635361934
1628.3794381757086,-0.1916431010768718,-0.2454567404691016,0.9472246278817088,-0.0029756987685987,80.25622899672898,0.0,1352.4719428460323,54.615773993939904,46.07972519093181,0.0009268798880084,293.8927729587379,0.713776130008568,-0.2197883582879592,1.0265321835644896,0.0,-0.0197487932251946,1.7489319945355957,6721.05098335176,-0.2641192712674341,6.112037409915334,-0.5234020187323781,0.738578476327532,0.0618493321064941,9.538455739262794,16.292126471295543,-4854.566020754,0.0048145168130949,50.4980072750008,6952.509964849675,0.0590533311225549,1.7489319945355957,5000.426291595097,782.6202388985122,-0.1711478972642528,-104.7035266753344,0.2882371055477353,18.514164596820933,-2.794280568770962,0.0029563820346357
1683.1726380183727,-0.1940015414067141,-0.2494687886792216,0.9536449978377532,-0.002985940860375,82.39444271773895,0.0,1326.9911255461463,54.675688890130736,46.00112651779014,0.0007113250346275,287.658898631216,0.7621350952389618,-0.2224829590119702,1.0360397449957226,0.0,-0.0229013191017354,1.739142974027731,6702.524529910899,-0.2686200365102635,6.108295492733847,-0.4408415288440813,0.7795336154339666,0.0638777784124954,9.492831509125295,16.272950042479714,-4854.440924314846,0.0056525720060278,50.449554418591184,6927.99330417431,0.0591070740633019,1.739142974027731,5000.534301057745,806.5862936985152,-0.1748898144457394,-104.10818333084411,0.2886723352978749,18.091053150869293,-2.8536780508588326,0.0030054972844805
1461.6761208444627,-0.1965661437801587,-0.2535482583955855,0.9596237180177514,-0.0028917337263053,83.67103169799331,0.0,1302.278567482041,54.0308292856329,45.92365086565515,0.0004743617352625,285.7298971160641,0.7923361042679162,-0.225326186854153,1.0456099404311594,0.0,-0.0240391289743122,1.7291800406717412,6736.435184908612,-0.2732594415377543,6.104475116979502,-0.4751506900236409,0.6817996603443928,0.0522262606544154,9.529523913813687,16.252994881088274,-4854.315274830693,0.0045291100590235,50.398806460149416,6902.012158043387,0.0591586935129841,1.7291800406717412,5000.641531605998,830.2204281530519,-0.1787101902000842,-100.566287130348,0.2910307005833574,18.322006079446822,-2.9142114683201985,0.0031878334599112
1148.9381862239493,-0.1993684989305852,-0.2576130156225567,0.9643203162000384,-0.002714591348923,84.31714604893057,0.0,1284.2633263108094,53.41536231908527,45.8454126807397,0.0002354805635261,288.6684167422552,0.8093159276017655,-0.2283381211479334,1.0552330999734003,0.0,-0.0235829949698522,1.7190441907526628,6793.521889805117,-0.2779020528021205,6.100588067064668,-0.485120902008571,0.51737219596725,0.0413274207838131,9.535786580277724,16.230754267862434,-4854.189088414066,0.0025256541746291,50.33845519561075,6876.147951788665,0.0591933212932177,1.7190441907526628,5000.747974124309,850.3351561696436,-0.1825972401149189,-93.606000107791,0.2967803269314288,19.45447123209951,-2.975395839159647,0.0035092596057221
953.2014644651284,-0.2023345794626694,-0.2616542536217246,0.967918175565028,-0.0025776802719897,84.63437456208729,0.0,1274.295582211755,53.057858872101335,45.764597433502594,6.73491045247818e-06,293.96673345788963,0.8194471485624262,-0.2314508047813247,1.0648968001777772,0.0,-0.0221917408935653,1.7087364378470449,6830.23494145712,-0.2825065601812373,6.096651201066575,-0.4908482136896184,0.4191912138232233,0.0356419989472669,9.528130491293448,16.206403370078522,-4854.062386026031,0.0002373663625797,50.264809408892525,6851.511299562323,0.0592061392088107,1.7087364378470449,5000.853615040308,866.0607307364637,-0.1865341061130111,-87.04560113597141,0.3036249897652492,21.113964333919856,-3.036942556781228,0.0038885881924823
856.518729398103,-0.2053807714439382,-0.2656892745801286,0.9708577627088762,-0.0025096806489497,84.77715457410825,0.0,1270.4446882134987,52.861119996242046,45.6803782891857,-0.0002050091084827,300.1204791500628,0.8259637455068882,-0.2346004671206199,1.0745925485591432,0.0,-0.020288165762385,1.6982578127215806,6848.211675693266,-0.2870913550573943,6.092676443798027,-0.4935682685010572,0.3765527467194643,0.0332200005176359,9.518946747840236,16.18063248722557,-4853.935184131305,-0.0021662348507691,50.18088546930775,6828.117898219667,0.059195340317463,1.6982578127215806,5000.958444076125,878.0945080226184,-0.1905088633815594,-82.78829955729132,0.3097755689522833,22.86446027513376,-3.0987474536527144,0.0042606937298753
813.4446715367866,-0.2084582895525277,-0.2697243798117719,0.9734247972024556,-0.0024831718696128,84.83298302358577,0.0,1270.618645085053,52.74504921200696,45.59270019491692,-0.0003961527397251,306.4969780212396,0.8306999595643897,-0.2377584363319924,1.0843154764294805,0.0,-0.0181291564639772,1.6876093632300582,6856.165483499252,-0.2916712275248646,6.088670651483226,-0.4947801775665452,0.3632121873895924,0.0324524901486849,9.51024923451536,16.153887665265042,-4853.807494760562,-0.004576749071811,50.09091885243992,6804.985805862659,0.0591603874861877,1.6876093632300582,5001.062454353827,887.6400976514844,-0.1945146556963601,-80.25783267844471,0.3149567938884261,24.478185727273605,-3.1607598940538986,0.0045981621794581
797.0694740193176,-0.2115351824515482,-0.2737601717472244,0.975774808937786,-0.0024785327211577,84.84848562167966,0.0,1273.4403696029594,52.66888232494252,45.50184702495013,-0.0005650413064578,312.86379096958285,0.8346380458084415,-0.2409126964335099,1.0940627725417658,0.0,-0.0158669288626433,1.676792154208545,6859.366623304518,-0.2962520806648698,6.08463806931386,-0.4957240440894342,0.3638046299222742,0.0325178226085405,9.50444496468831,16.126393338905785,-4853.679327482976,-0.0068901597509821,49.99746364676947,6787.2072452582825,0.0591017471955792,1.676792154208545,5001.165640878371,895.6507019887566,-0.1985472378657271,-78.63925397627887,0.3194333103077396,25.885688205039603,-3.222939921061841,0.0048945963571549
794.0289005415374,-0.2145307350026591,-0.2777954136076895,0.9780329999762872,-0.0024983646661238,84.84764721488608,0.0,1278.0759018827882,52.61261364693019,45.40819814276862,-0.0007112036366469,319.1105879540094,0.8382887644094917,-0.2440305558690536,1.1038329795768969,0.0,-0.0135970478560504,1.6658072673689377,6860.323998237666,-0.300833249259027,6.080584401301382,-0.4971706247590808,0.3706160968687606,0.0330143037203648,9.50579757477071,16.098251506185157,-4853.550690531941,-0.0089316273866106,49.901895262596256,6780.097375149505,0.059021335152519,1.6658072673689377,5001.26799926273,902.6110112450152,-0.2026009058782042,-77.85166023303161,0.3235067154372761,27.077797652554924,-3.2852031477347627,0.0051495804249742
797.7115806084395,-0.2174424193547022,-0.281830913269279,0.9802679512197828,-0.0025259322966143,84.84306714748912,0.0,1283.905192382636,52.56601132215822,45.31213576171616,-0.0008349180773123,325.1162590798828,0.8419246685515744,-0.247108755207309,1.1136256045752524,0.0,-0.0113800606379715,1.6546558011907573,6860.191406364031,-0.3054139952869638,6.076512955730876,-0.4996110904926106,0.3804700537275255,0.0337391246473461,9.509339233142905,16.06950809104504,-4853.421591362521,-0.0105959324798157,49.80546631821076,6775.958416136977,0.058922531361124,1.6546558011907573,5001.369525038504,908.5627349279672,-0.2066723514487107,-77.52712141780711,0.3273817355224492,28.08190676941832,-3.347496959035601,0.0053706822807881
804.7473043743515,-0.2202995337657468,-0.2858692666792898,0.9825123376814844,-0.002550917171855,84.84195084997089,0.0,1290.422332711683,52.52361708958794,45.21398156546805,-0.000936948825727,330.74816101042046,0.8457043580049286,-0.2501583403376525,1.1234406112288358,0.0,-0.0092564876731254,1.643338870811333,6859.516541155324,-0.3099949302889173,6.072424715799352,-0.5029629746438918,0.3915786761715636,0.0345861340533739,9.513539527811863,16.04018267376989,-4853.29203711166,-0.0118425077158623,49.708591515580046,6772.840412851726,0.0588093636034767,1.643338870811333,5001.470213762034,913.371712231542,-0.2107605913802339,-77.23075611673727,0.3311777074188158,28.94106741948761,-3.4098037911970005,0.0055670145068389
813.371676182358,-0.2231203672534526,-0.2899138281877035,0.9847850975952852,-0.002573265382359,84.84894243337794,0.0,1297.2256065471104,52.48242544840536,45.11398665047054,-0.0010183976181819,335.8908347444427,0.8497325509460038,-0.2531876035337629,1.133278205872158,0.0,-0.0072568264584292,1.631857607914276,6858.572358241977,-0.3145773041872139,6.068319813184824,-0.5088756289764915,0.4029826178660033,0.035498737283759,9.518148064739936,16.010279319615794,-4853.162034827935,-0.0126563293216634,49.61118149207641,6770.2679900173935,0.0586860928920686,1.631857607914276,5001.570061046418,916.9073385019136,-0.2148654939947618,-76.87755668342606,0.3349647061858651,29.69182843171249,-3.4721177099704743,0.0057458821815227
822.7399810856655,-0.2259122174725419,-0.2939709980087641,0.9870982505915256,-0.0025948157682222,84.86742715537387,0.0,1303.984586091311,52.44069523000381,45.01234779372183,-0.0010807137366316,340.45563808960856,0.8540875053816963,-0.2562009792483277,1.1431387413511895,0.0,-0.0054180556179024,1.6202131606163006,6857.492153183005,-0.3191615878495492,6.06419790889418,-0.5155588463660251,0.4137294157496903,0.0364509798021478,9.521938428617888,15.979792410204697,-4853.031591595409,-0.0130113706392691,49.51313333307949,6768.131271780376,0.0585572087379027,1.6202131606163006,5001.6690625510655,919.0908153217532,-0.2189873982854066,-76.5097674234222,0.3387853330246403,30.359382545241843,-3.534439785749483,0.0059124366956629
832.2129868879991,-0.2286792594240859,-0.2980383393695472,0.989461860840606,-0.0026154684651465,84.90014056998913,0.0,1310.3937369082212,52.397401520555135,44.909226842964,-0.0011255823947665,344.37859736917864,0.858835694750727,-0.2592025634232995,1.1530226788026654,0.0,-0.0037513239948861,1.6084066933524406,6856.361437934316,-0.3237508570214439,6.06005844952209,-0.5224385325116131,0.4237617882204399,0.0374154822271844,9.525835799171572,15.948711837062977,-4852.900714599172,-0.0129457499471098,49.4144157539189,6766.44307338416,0.0584271285249569,1.6084066933524406,5001.767213977809,919.8880829950302,-0.2231268576574961,-76.13975755881077,0.3426633415733739,30.96405185870974,-3.596772469610223,0.0060717476149978
841.433433973839,-0.2314245324447268,-0.3021163943815662,0.9918826922052494,-0.0026349880551517,84.94939404966301,0.0,1316.2385672666212,52.35211510908424,44.804750606207584,-0.0011547593013098,347.6190335218661,0.8640352883015799,-0.2621963285562839,1.162930562652966,0.0,-0.0022626402357112,1.596439386759576,6855.234272082527,-0.3283485994772254,6.055900724914531,-0.5295562550690245,0.4328584822500215,0.0383809857818096,9.529469527956376,15.91702404536866,-4852.769411156056,-0.0125052135429575,49.3149927510944,6765.232046110846,0.0582998032820584,1.596439386759576,5001.864511058885,919.3118641766446,-0.2272845822650548,-75.75963955115564,0.346613987394859,31.525957296671677,-3.659119750789124,0.0062283178141957
850.2781584256629,-0.2341504507102549,-0.3062083208645573,0.9943654897264992,-0.0026532490368914,85.0171396130492,0.0,1321.3780399420957,52.30456247179487,44.69901187861492,-0.0011700502364929,350.16165832323753,0.8697371247681099,-0.2651859539056208,1.1728629920413598,0.0,-0.0009567289070908,1.5843124375584008,6854.13459376197,-0.3329583826526735,6.05172387601047,-0.5364319636803031,0.4410162727299421,0.0393432246984683,9.53278465554533,15.884714177988052,-4852.637688738924,-0.0117412709117309,49.21481358518476,6764.581737484768,0.0581787111728413,1.5843124375584008,5001.960949565849,917.4296678332336,-0.2314614311691161,-75.366030985594,0.3506458362778311,32.061769288732314,-3.721487515573128,0.0063857963234986
858.6898771999817,-0.2368594613694643,-0.3103178191741194,0.9969144024523864,-0.0026704104800851,85.10506300451088,0.0,1325.591223780951,52.254561719904494,44.59208091302703,-0.0011732875428272,352.0143090314118,0.8759871553293042,-0.2681741377358965,1.1828206101170289,0.0,0.0001675044057537,1.572027058433722,6853.074382095926,-0.3375841733431408,6.047527025604626,-0.5434921080903746,0.4482389162158234,0.0403002127389319,9.535847661568924,15.851767144859371,-4852.505554980355,-0.0107144634722762,49.11381511497768,6764.680678310581,0.0580667550774785,1.572027058433722,5002.0565253124405,914.3520187177368,-0.2356582815749602,-74.96293349217524,0.3547631806918662,32.57980891686792,-3.783881619946252,0.0065471003388708
866.6705410034473,-0.2395550932128735,-0.3144482073494458,0.9995317509506836,-0.0026862580866786,85.21467548892875,0.0,1328.590709841658,52.20206878080124,44.484030621056974,-0.0011662583202263,353.2007800254729,0.8828279810927893,-0.2711655324564605,1.192804092584561,0.0,0.0011144037371761,1.559584477913222,6852.057323526518,-0.3422298608829771,6.043309184390331,-0.5509444826398309,0.4548212707754941,0.0412523854404084,9.538264706276545,15.8181685241147,-4852.373017669152,-0.0094833231418171,49.01194496144472,6765.4024006886,0.057966237766113,1.559584477913222,5002.151234164062,910.2099732477368,-0.2398761227892552,-74.54509621756681,0.358967174742794,33.0890344528966,-3.846309714350436,0.006715903192739
874.2271416821804,-0.2422413204616862,-0.3186029538523364,1.0022200347148251,-0.0027006560975102,85.34773926188305,0.0,1330.7283933002216,52.147030248138414,44.37488103214797,-0.0011507610026632,353.5259701055892,0.8903171490981472,-0.2741652622116846,1.2028141342545828,0.0,0.0018787166802764,1.5469859402445758,6851.084386230739,-0.3469007147660848,6.039069317731145,-0.5582814236500139,0.4599587356254401,0.0421992256910814,9.540364795768951,15.783902793484742,-4852.240084750866,-0.0081249499151847,48.90914525381517,6766.575402962365,0.0578787997158668,1.5469859402445758,5002.245072054736,904.29632822196,-0.2441159894484411,-74.10486111037697,0.3632605914909221,33.61415397032518,-3.908779930870317,0.006894383442053
881.2570907804859,-0.2449212066449371,-0.3227853598219106,1.0049870852573275,-0.0027132411705641,85.5074947477361,0.0,1332.2836918783312,52.089072405506,44.26460369497807,-0.0011285881575947,352.7841212651221,0.8985315705689759,-0.2771751383579175,1.212851485414729,0.0,0.0024692686789179,1.5342327052710556,6850.166724307025,-0.3516010630294027,6.0348061424826565,-0.5649034989497194,0.4637013687095698,0.0431336646868864,9.541892103563354,15.748948538743829,-4852.106764366392,-0.0066986701326802,48.80535044290957,6768.061966385245,0.0578053591746519,1.5342327052710556,5002.338034980019,896.3133203919006,-0.2483791646969293,-73.63308902405518,0.3676555754926983,34.16619835635901,-3.971302372074821,0.0070838832953702
887.6866250245721,-0.2475975833665188,-0.3269980164086592,1.007837969390298,-0.0027238779754354,85.6958912315245,0.0,1333.305373467819,52.02808051314825,44.15315577616479,-0.0011014045035702,351.29073349731533,0.9075199365173392,-0.2801966055189848,1.2229169663254116,0.0,0.0028988935169003,1.521326048305536,6849.3166467823485,-0.3563345133477089,6.030518356482354,-0.5710261233709826,0.4667319430320842,0.0440536807622946,9.543153210768162,15.713287211033036,-4851.973064869468,-0.0052534605411158,48.70047988601991,6769.765511979558,0.0577463248425962,1.521326048305536,5002.430119010875,887.4709672590213,-0.2526669506972326,-73.1226921360645,0.3721528815474298,34.74801916440717,-4.033887469886829,0.0072853305038141
