longslipRR,FyRL,signal,FyFL,FxRL,y,slip1,RL,sideslipFR,yawrate,yaw,rollrate,vy,FxFL,sideslipRR,pitch,signal,slip,longslipFR,FR,pitchrate,brake,sideslipFL,sideslipRL,FL,FyRR,ax,longslipRL,FxFR,RR,gas,FyFR,FxRR,roll,vx,steeringangel,az,x,ay,longslipFL
0.3295727105255519,-928.613754527463,0.0,2048.626009474103,4997.479339886642,-4850.897429590939,0.0,7.530060375751884,0.0341656287096589,0.0006246071685329,-0.0342724950074327,-0.0108137005571557,0.0051414652436221,-154.14866685881316,-0.0438200273523744,-0.0081533337275297,0.3721170399606197,0.0,-0.0016128453001404,1.78126203436805,-0.1184419025903356,0.0,-0.0318305977578511,0.0391809697884155,1.7834136655983095,837.7429504970495,5.971870412891276,0.2616479374302887,-151.8237968501871,8.992784616470066,0.6396754936705821,-2071.3568593692394,4862.415769828443,-0.0013799857495357,0.5347995557019972,0.0,-0.2339596454450553,4564.044638326983,-0.075941791265351,-0.0015043543286235
0.3818779064037586,-772.536984369555,0.0,1947.2346528149117,5073.848359400582,-4850.897577435106,0.0,7.73097979387937,0.0325995593336569,0.0006400615526205,-0.0342661636264349,-0.0091413571914418,0.0043279478216355,-153.73199418325405,-0.0401683702877314,-0.0093521524639442,0.4017718148246574,0.0,-0.0015882145158272,1.971785767102628,-0.1208777197167566,0.0,-0.0302433420583179,0.0360715275104146,1.973230930236637,671.5435523376492,6.063759874888273,0.2922492495382495,-151.28945900060944,9.49334815661074,0.6326081742909814,-1973.267993149516,4925.991090747674,-0.0014790786745684,0.5949774056217698,0.0,-0.2225529470292122,4564.0503162164205,-0.0847360618538856,-0.0014756421912384
0.435765426512566,-648.7332532247287,0.0,1837.9876751646384,5155.0501551397,-4850.897754705445,0.0,7.86663296478843,0.0309906169961358,0.0006473387573083,-0.0342597109940582,-0.0072963333494375,0.0034327208556771,-153.316699057728,-0.0366840979520084,-0.0105687941991878,0.4310648941818102,0.0,-0.0015684614064671,2.1625806104499525,-0.1221355961047631,0.0,-0.028603280490399,0.0331273575758374,2.163289480700752,540.4790355872002,6.16165897574527,0.3198170987605948,-150.71288322819652,9.955493690477804,0.6255260681917483,-1867.6473509300315,4995.198814507462,-0.0015604721328402,0.6560976695559513,0.0,-0.1982513067578908,4564.05660079194,-0.0921979407907649,-0.0014567229400616
0.4908616323645604,-552.8206732914896,0.0,1727.0780245533117,5237.549897846527,-4850.897962465931,0.0,7.945954530356343,0.0293276051296895,0.000641664142844,-0.0342532609521884,-0.0053133697693187,0.0024697575855915,-152.93847920762448,-0.0334784055523189,-0.0117917990209238,0.4599634651360572,0.0,-0.0015445170816629,2.3540985948000195,-0.1222702660230382,0.0,-0.0269793481530005,0.0304497909942563,2.3540786002091973,438.7611695585978,6.262699308867074,0.3437631567153004,-150.28885752332238,10.384185483378689,0.6183121942333448,-1759.511316461673,5068.512416843892,-0.0016226288896395,0.7182069364837037,0.0,-0.16423065151954,4564.063501762192,-0.0984754178004188,-0.0014378320765304
0.5467368654437808,-478.5622702840787,0.0,1617.1911971087577,5318.649710456209,-4850.898201641107,0.0,7.977357537493217,0.0276299291614626,0.0006298757972485,-0.0342469071775039,-0.0032305408944073,0.0014537437526991,-152.66914125421576,-0.0305449323524683,-0.0130101757453414,0.4884348405096212,0.0,-0.001522080999123,2.546430504211911,-0.1213248488539665,0.0,-0.0253798193118051,0.0279733906837986,2.5457050877166987,359.90627651117524,6.364200859596117,0.3636961975611095,-150.05442780125338,10.780573839005813,0.6109674384152325,-1651.6547521477598,5144.236174933355,-0.0016643727884537,0.7813252685407507,0.0,-0.1231218576577225,4564.071029135801,-0.1033548090000698,-0.0014217730673521
0.6029812064574169,-420.0580832944358,0.0,1509.9262716730436,5397.471628898082,-4850.8984730007405,0.0,7.967941112559927,0.0259222112643252,0.00061946726184,-0.0342406686165202,-0.001084586404584,0.0004020492615647,-152.49627471467315,-0.0278308018218888,-0.0142133611478176,0.5164464976208782,0.0,-0.0015026831798313,2.7396592456695115,-0.119343495983376,0.0,-0.0237957378727345,0.0256171260764494,2.738225035360362,298.15561362003893,6.464049876986471,0.3793023593314936,-149.95188127560837,11.145274085724049,0.603534106230745,-1544.8303881633303,5219.727705687543,-0.0016849121743079,0.8454479292002514,0.0,-0.0773589118831115,4564.079192959458,-0.1061029761445933,-0.0014097403085529
0.6592354604074758,-372.70969656112896,0.0,1405.2297909539247,5472.448733759736,-4850.898777128521,0.0,7.923251573235341,0.0242117298512662,0.0006119007599315,-0.0342345179713672,0.0010813563957831,-0.0006699656239584,-152.3886451236468,-0.0252859968250923,-0.0153912758321476,0.543966117479201,0.0,-0.0014855599073846,2.9338307385137954,-0.1163783374796794,0.0,-0.0222379621367184,0.0233282701106569,2.931686445224846,248.99476473844732,6.56041492612578,0.3902682275023797,-149.91285151856002,11.479587370007444,0.5960627208900899,-1440.3322670584655,5293.5800341108,-0.0016838427818866,0.910550173152241,0.0,-0.028974763469743,4564.088003100459,-0.1076824428464868,-0.0014005360049693
0.7150702952075341,-333.2502973761636,0.0,1304.0419033304534,5542.713060673845,-4850.899114453012,0.0,7.848859464118542,0.0225077013609479,0.0006107871353151,-0.0342284132009674,0.0032268109875876,-0.0017466416962097,-152.3014663137914,-0.0228828969657323,-0.0165344083332784,0.570961624354616,0.0,-0.0014713507401475,3.128940750648713,-0.1124902816169206,0.0,-0.0207072258308275,0.0210808004449549,3.1260942596655727,209.17891544691136,6.652516844676934,0.3963655672568278,-149.96975129041596,11.784042839500504,0.5885986984499124,-1338.0070244347232,5365.449178234634,-0.0016611973165954,0.9765927083934112,0.0,0.0202448809843212,4564.097469069991,-0.1073907993545079,-0.0013935391223336
0.7699163733660186,-299.44361448080105,0.0,1205.9962488277868,5607.777740589114,-4850.899485218887,6.280438669126157,7.750430923700339,0.0208153230971151,0.0006198750243115,-0.0342222643465329,0.0053108443248865,-0.0028130989622293,-152.2776772325666,-0.0206135210520359,-0.0176339147778437,0.5974012256787418,-0.0027466380534286,-0.0014587090575988,3.3250100239247278,-0.1077508072579767,0.0,-0.019210387419915,0.0188662196378615,3.3214463904314373,176.46475583257742,6.7398863511236415,0.3974714797375628,-150.10467656719783,12.057834514659705,0.5811680632963303,-1238.6881672683637,5435.209241706043,-0.0016173991113948,1.0435318902389703,0.0,0.068934374032758,4564.107599941037,-0.1059161241123193,-0.0013890318232801
0.8231863579803398,-269.74363555688353,0.0,1111.7725094651016,5667.264826197164,-4850.899889519281,6.279670413450533,7.633246605617172,0.0191494393213455,0.000642830157025,-0.0342159525110816,0.0072979298552341,-0.0038547395103363,-152.29048615289312,-0.0184773599967379,-0.0186817114472211,0.6232534522321013,-0.0035148937290535,-0.0014484145662963,3.522029759317166,-0.1022391282278138,0.0,-0.0177434969698018,0.0166889343163234,3.5177402900392374,149.27985627331094,6.821522529218011,0.3935400511703602,-150.32199466591624,12.30054339972184,0.5737963404032022,-1142.010871174623,5501.707490102099,-0.0015532688721451,1.1113160425912632,0.0,0.1159279855301825,4564.118404296263,-0.1026134857268088,-0.0013857675298097
0.8743099610665692,-243.07319809002536,0.0,1020.6712936140748,5720.62714448576,-4850.900327274823,6.279026184243729,7.502155660356716,0.0175210343121269,0.000679980269356,-0.0342093301737433,0.0091516217226636,-0.0048588565009813,-152.33547316035276,-0.0164761611400888,-0.0196705385645361,0.6484871985715539,-0.0041591229358576,-0.0014392215060623,3.7199961829742336,-0.0960400043815934,0.0,-0.0163076040289768,0.0145584279753104,3.714944333529449,126.49520425371786,6.896595759884805,0.3845990507132834,-150.60705934670167,12.512317763912693,0.5665109671772273,-1048.8343642873674,5564.227292223365,-0.001469967558379,1.1798844617072863,0.0,0.1602004214995455,4564.129890140055,-0.0984723773925425,-0.0013833221099943
0.9227166389647532,-218.60794984412163,0.0,933.3565731894286,5767.372703364357,-4850.900798286625,6.278494263497071,7.361893177693383,0.015926858626696,0.0007309083739849,-0.0342022630419801,0.0108387545938111,-0.0058155524916911,-152.39303965147766,-0.0146119149560239,-0.0205940073815852,0.6730717636502762,-0.0046910436825153,-0.001430674654242,3.918857749187556,-0.0892422083237175,0.0,-0.0149195343185297,0.0124844324981157,3.913026946486433,107.2805308028774,6.964387657056456,0.3707800386181749,-150.91186166074374,12.69347805153918,0.5593388278474342,-958.6422719404976,5622.135184554099,-0.0013690252893822,1.2491684913154564,0.0,0.2008815591793185,4564.142064817823,-0.0929315262182721,-0.0013817704400229
0.9678414254389937,-195.66725628822567,0.0,849.8323498656466,5807.095911466519,-4850.901302200436,6.278067858051268,7.217013000790327,0.0144063887131176,0.0007968206320682,-0.034194601558475,0.0123178520171707,-0.0067109330693176,-152.4824565925026,-0.0128868115461524,-0.0214466503172996,0.6969768915814518,-0.0051174491283179,-0.0014230576338055,4.118546074623478,-0.0819445985783403,0.0,-0.0135797199972137,0.0104748033273187,4.111930884375226,90.99966051266972,7.024441159766805,0.3523150085186355,-151.25579750538247,12.844445286449828,0.5523049469649991,-872.1338639192696,5674.8887208711,-0.0012522816022024,1.3190925614290774,0.0,0.2386944765167853,4564.154934947945,-0.0866050510089912,-0.0013817567251224
1.0091442447914052,-173.51417659280256,0.0,771.1095976793314,5839.063460436318,-4850.90183852949,6.277736830459229,7.071835852358053,0.0129818963609734,0.0008705482263275,-0.0341862322771077,0.0134654483562508,-0.0075370201013345,-152.66258307356864,-0.0113283999233846,-0.0222241732001313,0.7201728124955888,-0.0054484767203564,-0.0014161550118051,4.3189805565749175,-0.074280767595465,0.0,-0.0123422459455696,0.0085377842218087,4.31166911797312,77.3044501500871,7.075615914782678,0.3295443057582302,-151.77366976131924,12.96580501302376,0.5454352166648158,-791.3464912401422,5721.858155604441,-0.0011224278939089,1.3895733200119362,0.0,0.2648047270301697,4564.1685063527775,-0.0799622872203306,-0.0013838384400107
1.045882307845507,-151.84974366331326,0.0,699.8032883544755,5857.024310510666,-4850.902406595052,6.27750700921128,6.934261178248088,0.0114995885302653,0.0009643366485556,-0.0341770449550504,0.0141492496378121,-0.0082645892141132,-152.8026259204524,-0.0099867637206283,-0.0229238149730934,0.7426302834401963,-0.0056782979683068,-0.0014060805068137,4.5201768289109925,-0.0664094939564699,0.0,-0.011256726042258,0.0067367845886485,4.512321357800744,66.91025659724754,7.113330885235268,0.3034468212089508,-152.28215675442073,13.056582070525405,0.5387873708222324,-712.9276318896616,5762.485844339359,-0.000983685607887,1.4605014403225054,0.0,0.2781905715972285,4564.182783926475,-0.0659872063529278,-0.0013847970113648
1.0768530504483544,-129.81178664798367,0.0,633.92038490059,5860.26530682516,-4850.903005233611,6.277394054933716,6.817028592531663,0.0101764705477658,0.001108913707573,-0.0341666458639583,0.014632031872441,-0.0088471575708678,-152.8093432226696,-0.0088726162958341,-0.0235443462689985,0.764320629269402,-0.0057912522458704,-0.0013976289645078,4.72215612026924,-0.058491252648876,0.0,-0.0101736483586784,0.0050535184310723,4.71348790390973,58.8295925438052,7.133595906721168,0.2757156581176261,-152.83702384405436,13.113774234651036,0.5324601732842625,-637.2552149471105,5792.082283411311,-0.0008394414213649,1.5317258942803622,0.0,0.2846654240366723,4564.197771279083,-0.0494787935206706,-0.0013832382851783
1.1021836529247626,-106.6395574553629,0.0,570.8261303267783,5853.041352594556,-4850.903632965015,6.277385233565529,6.723491473620763,0.0090068961838789,0.0012791473072944,-0.0341546219944543,0.0149620687702661,-0.0092791516124599,-152.79840482710077,-0.0078576955127208,-0.0240858573793215,0.7852157834699994,-0.0058000736140572,-0.0013882743015549,4.924571944704263,-0.0506092410394803,0.0,-0.0090898315301103,0.0034969894499433,4.914885774561233,52.068578906883246,7.137825053366987,0.2471044543331665,-153.15854041737762,13.142557956931215,0.5265311681702388,-568.3489259590103,5806.947285338367,-0.0006911553153988,1.6030768856041524,0.0,0.284727873920424,4564.213470407926,-0.0338502311152666,-0.0013797305503858
1.122237797258594,-81.71736049203106,0.0,509.860680428964,5838.366319981918,-4850.90428833128,6.277459071900254,6.65063762835209,0.0079086724243233,0.0014309113420479,-0.0341409661743292,0.0150990351484105,-0.0095733816975529,-152.79010982368197,-0.0068622439720061,-0.0245490115702497,0.8052883288693642,-0.0057262352793323,-0.0013782725334889,5.126971046429526,-0.0428217346590795,0.0,-0.0080398418395283,0.0020866202895052,5.116359987111512,45.90365914410894,7.1303131010131615,0.2176196270831762,-153.31778463585877,13.149009932280348,0.5209889978674059,-505.066057069648,5810.7805455629305,-0.0005406192443907,1.6744128866830208,0.0,0.277383640696302,4564.229881757213,-0.0192508151938324,-0.0013760076460367
1.1369710176913783,-54.8608876905869,0.0,451.6714609429391,5817.680295778393,-4850.904969908849,6.277604566330447,6.595712491571385,0.0068707807934693,0.0015364327261423,-0.0341260317060581,0.0150506915604731,-0.0097307666028529,-152.77800474697193,-0.005865529194026,-0.0249351450163947,0.8245115381696916,-0.0055807408491393,-0.0013683598719591,5.329090641198801,-0.0352004828163944,0.0,-0.0070511469604199,0.0008564005723441,5.317817369705833,39.95264260916913,7.113982123615067,0.18726956524319,-153.39942067004688,13.13595058315785,0.5157702233794729,-445.5136741069138,5807.025737237191,-0.0003897531291237,1.745630305199326,0.0,0.2633699248597806,4564.247004595628,-0.0042970181808333,-0.001372288571209
1.1461424804609512,-25.158605749778765,0.0,396.76836603697177,5791.576874425342,-4850.9056761905,6.27781894140718,6.557767230327681,0.005907333897017,0.0015798722444642,-0.0341103699126408,0.0148511498543228,-0.0097406721921492,-152.76299861112844,-0.0048629691217065,-0.0252463104834918,0.8428594142520747,-0.0053663657724064,-0.0013587605662991,5.53079009473361,-0.0278155061407285,0.0,-0.0061237792578165,-0.000165717389721,5.5191856219438185,34.05813460489218,7.090309961030963,0.1562872248812577,-153.4314400253358,13.104424741484657,0.5108162028155581,-389.4362753732278,5797.499040266701,-0.0002402377237455,1.8166484772190288,0.0,0.2432608879311453,4564.264837321292,0.0124534075734561,-0.0013684696238761
1.149486755026306,9.844140763393677,0.0,345.1816225882914,5760.190776213584,-4850.906405488448,6.278106068285199,6.537165874916067,0.0050233552898299,0.0015389697487854,-0.0340947139621522,0.014538899739399,-0.0095809729251793,-152.77497501665312,-0.003837072201272,-0.0254852316562505,0.8603067301930694,-0.0050792388943873,-0.0013495724470103,5.731948918554476,-0.020735267790971,0.0,-0.0052538862790482,-0.0009433628657809,5.720421581290145,28.129071751327256,7.060312654351063,0.1251066693420075,-153.4183156352922,13.0549591864242,0.50609055646774,-337.14069446653644,5782.954607242168,-9.333765428941036e-05,1.8873972456178756,0.0,0.2119160303953343,4564.283377621116,0.0312305679694766,-0.0013655286811671
1.1469032498333194,50.58242326528422,0.0,297.35535775337087,5756.575098762449,-4850.907155799906,6.278477315003186,6.532404407807443,0.0041911926671382,0.0013711535005046,-0.0340800839796555,0.0140471354781846,-0.0092141078402915,-153.08200281633708,-0.0027849201429301,-0.0256555821626761,0.8768290689355875,-0.0047079921764004,-0.0013441528020472,5.9325023860075445,-0.0140787345273749,0.0,-0.0044711651917291,-0.0014009509180083,5.9216243431892135,22.10997077586771,7.044014617316313,0.0940403356358777,-153.4782984843241,12.988785518732422,0.5015788454672627,-288.23752544509347,5763.759399674626,4.947400121583922e-05,1.9578181568631592,0.0,0.1697961492067938,4564.302622532603,0.0660978634408019,-0.0013717821892824
1.1139469303442875,95.12511348360287,0.0,261.5722852271118,5578.609107851186,-4850.907924872785,6.278951714429257,6.304978967235385,0.0030555723557611,0.0006828348886592,-0.034069992534076,0.0135721420471796,-0.0085890899585902,-156.5633223587271,-0.0013659161887314,-0.0257630062779938,0.8924028625552142,-0.0042335927503291,-0.0013097853817189,6.134414832422771,-0.0081307326906883,0.0,-0.0042106636949461,-0.0012310201952843,6.127771159696351,15.359035792341125,6.894971227732698,0.0212325840864667,-154.76441166131644,13.017757148932027,0.4953028822156643,-235.56727199460164,5739.088881134491,0.0001871252610708,2.0288686196918664,0.0,0.1908008840159818,4564.322572843997,-0.1048717453047881,-0.0013201118453933
1.0188402390432414,123.3649948960571,0.0,213.8938165461616,5524.100557644941,-4850.908709422928,6.279527066396725,6.563466677473007,0.0030247401096728,0.0007221516394029,-0.0340619703201514,0.0131377945587749,-0.0076743657176835,-150.05637424677158,-0.0005059057152181,-0.0258119048177777,0.9070054310623769,-0.0036582407828604,-0.0012319909779294,6.332236448226508,-0.002340072957538,0.0,-0.0028122465104587,-0.00139841987598,6.325027237557972,8.987977442355154,6.854405024345201,0.0284737420378238,-152.05177240847638,12.853831151903258,0.4935676610166605,-200.525773818565,5705.347607932128,0.0003206763102164,2.097544365869108,0.0,0.0937374817619058,4564.343219729848,0.0438010270007997,-0.0011336482918202
0.9234475347898482,140.76737083456717,0.0,162.7532020196111,5466.668135069631,-4850.909508046762,6.280050674934832,6.794048221320879,0.0024742549147361,0.0005789558696967,-0.0340551244660544,0.0123354322689651,-0.0067913110600417,-149.68582812454247,0.0002889830970323,-0.0258053514721357,0.9206150206801934,-0.0031346322447548,-0.0012953166071317,6.527468603417569,0.0030191839954384,0.0,-0.0020510387677462,-0.0015295200885074,6.520047040122634,3.499860050538558,6.793020464004629,0.0310961143309413,-151.71189711463518,12.644716900073483,0.4908387567274362,-173.4063816172879,5664.481772940281,0.0004479485245292,2.1656865877319342,0.0,0.0320424566977944,4564.364551162123,0.0721687429573756,-0.0013046211306082
0.832132509542207,152.77378788806053,0.0,122.90926343344556,5416.990460655691,-4850.910321036764,6.280527808467122,7.012723713887588,0.0017940260014652,0.0003158967669414,-0.0340506351501173,0.0112332366791324,-0.0059394516356538,-150.96829009093048,0.0009981792023175,-0.0257480439507972,0.9332108415373006,-0.0026574987124641,-0.0012946485150007,6.7218689691125935,0.0078639521977618,0.0,-0.0015412416657492,-0.0016186626178655,6.715610336205118,-1.60802422905155,6.730706390839999,0.0320214486596771,-151.6761399893369,12.420624677593446,0.4876697319864757,-140.2614132696942,5619.706006535815,0.0005654161104772,2.2332493322007005,0.0,-0.022745628111027,4564.386560758386,0.0825236584603452,-0.001330566998876
0.7463298079963746,159.5834239514949,0.0,90.55196825542149,5369.92560815609,-4850.911148177093,6.28098959263931,7.225269144666296,0.001199583063607,2.0733128096342784e-05,-0.0340490719775895,0.009972370878644,-0.005057351542277,-150.52508496671058,0.0016219893923239,-0.0256453120916546,0.9447731047145176,-0.0021957145402763,-0.0012838757186262,6.9154625541680605,0.0121602035002759,0.0,-0.0010502507989794,-0.0016479825324033,6.9108395469971695,-6.786077413180026,6.669514371410724,0.0323159976886878,-151.2963852636279,12.19448177516626,0.4843482437826764,-105.09388491198338,5573.222717770092,0.0006709129040874,2.300219766761681,0.0,-0.0741277064405361,4564.409242546138,0.0884029914242894,-0.0013103898750402
0.6661481136495894,161.38696356397614,0.0,61.21056371164373,5324.1789423225855,-4850.911988995622,6.281436504590891,7.433768474967019,0.0006896677113417,-0.0002613293687273,-0.0340504329509638,0.0086021297636368,-0.0041477635509243,-150.1543074503708,0.0021416176948004,-0.0255026671568613,0.9552830585838364,-0.001748802588695,-0.0012791359216086,7.10828163302886,0.0159037705414858,0.0,-0.0005708841896297,-0.0016337388598937,7.105175320282302,-12.189614449943573,6.60848151251175,0.0323666871835837,-151.17161213448625,11.970738057931042,0.4809901437613797,-72.2041748902247,5526.359895692133,0.0007631862852239,2.366593490255308,0.0,-0.1225971045083547,4564.432590629405,0.0892282006704538,-0.0013074399104418
