longslipFR,FyRR,slip,slip1,x,brake,yaw,longslipRL,FxRL,FxFL,y,pitchrate,FyRL,ay,sideslipFR,az,longslipRR,steeringangel,yawrate,longslipFL,FL,RL,FyFR,sideslipRL,FyFL,pitch,FxFR,FxRR,signal,roll,RR,rollrate,sideslipFL,vx,FR,ax,vy,sideslipRR,signal,gas
-0.0004722134980062,164.89521753916802,1.4641853549492924e-08,1.4641853549492924e-08,10315.600613818997,0.0,-0.0130203800481193,0.0008154932088103,135.86625157619565,-77.56571515732935,-143.0693733397907,1.1952624364545646e-06,-164.89632953715866,4.026949197028445e-06,-0.0024146391678168,-7.244949110442887e-07,0.0008154923235688,1.6420608293800044e-06,3.493887501464234e-07,-0.0004722129525551,53.58172337355416,53.65080680083265,198.43003071002877,0.0019784996705338,-198.4231450924737,-0.0008286589718436,-77.56582820077726,135.86613435115677,0.0,-2.7916804029967703e-08,53.65080755422459,5.881523579341258e-07,0.002414568378957,17.74397592814456,53.58172522516121,0.0007754445761438,2.664234686871674e-07,-0.0019784920367205,0.0,0.1275147208650141
-0.0004722130984202,164.89569119884692,1.3036482579722253e-08,1.3036482579722253e-08,10315.778038641323,0.0,-0.0130203763700421,0.0008154770171685,135.86352452382198,-77.56568830934562,-143.07168360615995,1.1909620993925593e-06,-164.89587273419951,3.7899247895109137e-06,-0.0024146329401572,-7.001085631848299e-07,0.0008154760501292,1.4810661601794898e-06,3.812171467162559e-07,-0.0004722127373321,53.58174669170314,53.650829235867285,198.42940429300924,0.0019784944844767,-198.4238472411777,-0.0008286470427069,-77.56577420333595,135.8634105319018,0.0,-2.2228691415486146e-08,53.65083017943117,5.508990240606327e-07,0.0024145748918453,17.74398366736098,53.58174869362678,0.0007720267664124,2.38418471314318e-07,-0.0019784979365528,0.0,0.1275142304253883
-0.0004722127240084,164.89616136596982,1.1113231456168326e-08,1.1113231456168326e-08,10315.955463540857,0.0,-0.0130203724301401,0.000815460883355,135.86080897740544,-77.56565752298522,-143.07399387317423,1.1864666375854378e-06,-164.89541953982538,3.797211198461288e-06,-0.0024146291079052,-6.754226916492301e-07,0.0008154598610515,1.352517000896631e-06,4.03112376541492e-07,-0.0004722124996172,53.5817699351054,53.65085158475673,198.42899682715003,0.0019784894993707,-198.42432944961857,-0.0008286351576535,-77.5657244771439,135.86069907488238,0.0,-1.6977263824565013e-08,53.65085269270519,5.028927351895641e-07,0.0024145789992633,17.74399137246767,53.58177203122221,0.0007686241703705,2.046029956009595e-07,-0.0019785036341242,0.0,0.1275137421396685
-0.0004722123714047,164.8966062785439,9.08337749044551e-09,9.08337749044551e-09,10316.132888517246,0.0,-0.01302036831586,0.0008154448099605,135.85810500726097,-77.56562366581485,-143.07630414082638,1.1817851420208166e-06,-164.8949916993822,3.984050844180868e-06,-0.0024146272184344,-6.506742983576904e-07,0.0008154437533136,1.2551910641767648e-06,4.17211544435659e-07,-0.0004722122427642,53.5817930970002,53.65087384673942,198.42877125297352,0.001978484914866,-198.4246287252296,-0.000828623318586,-77.56567817021875,135.85799986237944,0.0,-1.2239601946106137e-08,53.65087509569012,4.494483496410295e-07,0.0024145811541082,17.74399904361633,53.581795245597945,0.0007652366698454,1.6876507173386141e-07,-0.0019785089295621,0.0,0.1275132560008098
-0.0004722120358224,164.89701263371956,7.100644689637251e-09,7.100644689637251e-09,10316.31031357016,0.0,-0.0130203640944117,0.0008154287993756,135.8554127477932,-77.56558754746274,-143.07861440909096,1.1769277762508387e-06,-164.89460249494752,4.289743663204448e-06,-0.0024146266967788,-6.259721207537976e-07,0.00081542772397,1.1842319480171294e-06,4.254240619315546e-07,-0.0004722119715116,53.58181617181959,53.65089602112074,198.4286849406801,0.0019784808434656,-198.42478773537343,-0.0008286115273093,-77.5656344654678,135.85531265859748,0.0,-8.047499580215909e-09,53.65089738994944,3.9446741069637653e-07,0.0024145819321732,17.744006680957373,53.58181834321456,0.0007618641414444,1.336667832515315e-07,-0.0019785137101153,0.0,0.1275127720013091
-0.0004722117123196,164.89737359399982,5.265281362913252e-09,5.265281362913252e-09,10316.48773869926,0.0,-0.0130203598157703,0.0008154128533186,135.85273229763382,-77.56554995524455,-143.08092467793082,1.171905309689846e-06,-164.89425874102972,4.655577221034422e-06,-0.0024146270048062,-6.014649747557822e-07,0.0008154117709177,1.133199791051333e-06,4.293087230329818e-07,-0.0004722116907576,53.58183915541051,53.65091810718143,198.42869259633923,0.0019784773317368,-198.4248518219077,-0.0008285997855235,-77.56559256350012,135.85263730674978,0.0,-4.400969811993847e-09,53.65091957707404,3.405617236521532e-07,0.0024145818723026,17.744014284640187,53.58184132910616,0.0007585065185745,1.0111463684685669e-07,-0.0019785179289581,0.0,0.1275122901329584
-0.0004722113971836,164.89768706118488,3.6325815997586125e-09,3.6325815997586125e-09,10316.66516390421,0.0,-0.0130203555164157,0.0008153969728946,135.85006368760892,-77.56551151384988,-143.083234947303,1.1667290869305252e-06,-164.89396251199983,5.03421079954484e-06,-0.0024146277493241,-5.772804231981456e-07,0.0008153958926841,1.0960851194719086e-06,4.300480547972298e-07,-0.0004722114041904,53.58186204497379,53.6509401042516,198.4287558879356,0.0019784743799643,-198.4248593517188,-0.0008285880948177,-77.56555182896052,135.8499737151889,0.0,-1.279940138562598e-09,53.6509416586021,2.892905413622725e-07,0.0024145813681851,17.744021854813578,53.58186420694139,0.0007551637374455,7.211048600531548e-08,-0.0019785215855478,0.0,0.1275118103867683
-0.0004722110880187,164.89795410834782,2.2251942225171268e-09,2.2251942225171268e-09,10316.842589184678,0.0,-0.0130203512228147,0.0008153811585343,135.8474068738331,-77.56547264114789,-143.08554521716368,1.1614113194664694e-06,-164.89371271084758,5.394058049828624e-06,-0.0024146286786003,-5.535759340520351e-07,0.0008153800878688,1.0681733938533354e-06,4.285070789907172e-07,-0.0004722111141678,53.58188483873239,53.65096201173973,198.42884750614405,0.001978471959759,-198.424837657913,-0.0008285764566631,-77.56551183365013,135.84732178264508,0.0,1.346900610757309e-09,53.6509636359534,2.414670481031511e-07,0.0024145806719287,17.74402939162559,53.58188697935677,0.0007518356972057,4.707111741490957e-08,-0.0019785247080203,0.0,0.1275113327536172
-0.0004722107832985,164.89817768421614,1.044640430418249e-09,1.044640430418249e-09,10317.020014540323,0.0,-0.0130203469541547,0.000815365410874,135.84476184259586,-77.56543360139669,-143.08785548747113,1.1559650162671503e-06,-164.893506365198,5.716940261127212e-06,-0.0024146296370546,-5.305500879965375e-07,0.0008153643557791,1.0460431713443545e-06,4.25312891821217e-07,-0.0004722108222123,53.58190753559296,53.65098382917244,198.42894968234145,0.0019784700274944,-198.4248045294834,-0.000828564872404,-77.56547230673047,135.84468146727204,0.0,3.516182961188636e-09,53.650985510469454,1.97427716452461e-07,0.0024145799394636,17.744036895223385,53.58190964829458,0.0007485223662733,2.6034121561686363e-08,-0.0019785273397591,0.0,0.1275108572247101
-0.0004722104819647,164.8983616787313,7.975783645804246e-11,7.975783645804246e-11,10317.197439970829,0.0,-0.0130203427243478,0.0008153497300266,135.84212854721156,-77.56539456440585,-143.09016575818762,1.1504037756699402e-06,-164.89333956230823,5.993745516718514e-06,-0.0024146305296696,-5.083436789650516e-07,0.0008153486955888,1.0272974067715018e-06,4.209198041873274e-07,-0.0004722105293604,53.58193013492187,53.65100555614652,198.42905127006583,0.0019784685331905,-198.42477113418724,-0.0008285533432516,-77.5654330733283,135.84205271770267,0.0,5.266201036973424e-09,53.6510072833808,1.572226033701586e-07,0.0024145792661661,17.744044365753833,53.58193221523436,0.0007452236794803,8.808936625326152e-09,-0.0019785295305165,0.0,0.1275103837903616
-0.0004722101832855,164.8985103177637,-6.87691634140024e-10,6.283185306491895,10317.374865475858,0.0,-0.0130203385434875,0.0008153341159705,135.83950693031326,-77.56535564023743,-143.09247602928016,1.144741720099412e-06,-164.89320805454253,6.221127328458685e-06,-0.0024146313028819,-4.871419487384098e-07,0.0008153331066227,1.01032009308438e-06,4.156564586362069e-07,-0.0004722102363361,53.58195263640461,53.65102719234671,198.4291455780076,0.001978467425904,-198.424744188244,-0.0008285418702779,-77.56539401942261,135.83943549268477,0.0,6.634774087221517e-09,53.65102895582376,1.2073922000209057e-07,0.0024145787059985,17.74405180336316,53.58195468133111,0.0007419395861798,-4.922776692422745e-09,-0.0019785313310239,0.0,0.1275099124410933
-0.0004722098867743,164.89862779680166,-1.279317415446527e-09,6.283185305900269,10317.55229105508,0.0,-0.0130203344189044,0.0008153185686194,135.83689691436933,-77.56531689476141,-143.094786300721,1.1389933566077676e-06,-164.89310762586558,6.399445430544737e-06,-0.0024146319327014,-4.6707106725232123e-07,0.0008153175883053,9.940895123227522e-07,4.097609411891216e-07,-0.0004722099436099,53.58197503994976,53.65104873754834,198.4292290291924,0.0019784666568519,-198.42472729763392,-0.0008285304544115,-77.56535507467504,135.83682974185666,0.0,7.658092421990475e-09,53.65105052883873,8.778308654278847e-08,0.0024145782833854,17.74405920819698,53.5819770475128,0.0007386700093684,-1.554076336095542e-08,-0.0019785327898699,0.0,0.1275094431675793
-0.0004722095921452,164.89871807250736,-1.7176534337180343e-09,6.283185305461933,10317.729716708178,0.0,-0.0130203303559175,0.0008153030880916,135.8342984623812,-77.56527836276935,-143.09709657248743,1.1331733208021048e-06,-164.89303430044828,6.531408740657826e-06,-0.0024146324147233,-4.482666515595869e-07,0.0008153021403493,9.78018619462915e-07,4.034076578619237e-07,-0.0004722096514742,53.58199734561481,53.65107019162696,198.42930019822057,0.0019784661810828,-198.4247219205773,-0.000828519096435,-77.56531620253975,135.83423545736733,0.0,8.37020196143186e-09,53.65107200338617,5.8129450185444234e-08,0.0024145780031933,17.74406658040032,53.58199931455388,0.0007354149276407,-2.344227258367101e-08,-0.0019785339518313,0.0,0.1275089759605299
-0.0004722092992091,164.8987847580495,-2.024630783398749e-09,6.283185305154955,10317.907142434811,0.0,-0.0130203263583566,0.0008152876741424,135.83171150202884,-77.56524005755824,-143.09940684456149,1.1272962015271546e-06,-164.89298444764876,6.62102870856518e-06,-0.0024146327558627,-4.308125577224722e-07,0.0008152867621188,9.618161954282372e-07,3.967271651523877e-07,-0.0004722093600975,53.5820195535543,53.651091554518366,198.4293590282672,0.0019784659581867,-198.42472814927768,-0.000828507796985,-77.5652773870446,135.83165259109222,0.0,8.802884281482858e-09,53.65109338032367,3.155374418682824e-08,0.0024145778589811,17.74407392011785,53.58202148313154,0.0007321742655701,-2.901460213210956e-08,-0.001978534857165,0.0,0.1275085108102083
-0.0004722090078582,164.8988310865256,-2.2207307561729787e-09,6.283185304958855,10318.08456823467,0.0,-0.013020322428921,0.0008152723266653,135.82913595732413,-77.56520197895779,-143.10171711692954,1.1213765809849207e-06,-164.8929548185183,6.672873772514659e-06,-0.00241463296862,-4.148292120766975e-07,0.0008152714531179,9.453771170862976e-07,3.898199004962998e-07,-0.00047220906958,53.582041663982665,53.65111282623258,198.42940623542265,0.0019784659523783,-198.4247453057705,-0.0008284965565517,-77.56523862554423,135.8290810842492,0.0,8.98575135919908e-09,53.65111466044203,7.84662905719093e-09,0.0024145778387455,17.744081227493336,53.58204355385752,0.0007289479502349,-3.261982731543807e-08,-0.0019785355415223,0.0,0.1275080477077829
-0.0004722087180269,164.89885991623188,-2.3245992294190972e-09,6.283185304854987,10318.261994107424,0.0,-0.0130203185694272,0.000815257045748,135.82657180416882,-77.5651641219786,-143.1040273895818,1.1154286209416683e-06,-164.89294254074636,6.691573022492576e-06,-0.0024146330676481,-4.003915896497968e-07,0.0008152562130291,9.2870471968584e-07,3.827652375196664e-07,-0.0004722087799934,53.58206367715482,53.6511340068471,198.42944291053675,0.0019784661322345,-198.42477233917887,-0.0008284853754821,-77.56519992373141,135.8265209222873,0.0,8.946433232400584e-09,53.65113584448078,-1.3180716712029393e-08,0.002414577928329,17.744088502670174,53.58206552730138,0.0007257359586718,-3.458780068098678e-08,-0.0019785360362164,0.0,0.1275075866438214
-0.0004722084296608,164.89887375857955,-2.35293837978884e-09,6.283185304826648,10318.439420052757,0.0,-0.0130203147809855,0.0008152418310723,135.8240189753439,-77.56512647724306,-143.10633766251195,1.1094661048398738e-06,-164.89294509089476,6.681551094608767e-06,-0.0024146330678919,-3.875351446973837e-07,0.000815241041113,9.11859971623862e-07,3.7562734959526733e-07,-0.0004722084913814,53.58208559335445,53.65115509646453,198.42947028166176,0.0019784664702579,-198.4248080624481,-0.0008284742539833,-77.56516128943557,135.82397204046052,0.0,8.710783852619488e-09,53.65115693310566,-3.1697049139832025e-08,0.0024145781132838,17.744095745791185,53.58208740400329,0.0007225382063363,-3.521412913420773e-08,-0.0019785363686568,0.0,0.1275071276090321
-0.0004722081427196,164.8988748154952,-2.320549155898734e-09,6.283185304859037,10318.61684607034,0.0,-0.0130203110641297,0.0008152266828563,135.8214774287004,-77.56508903431627,-143.10864793571656,1.1035023176650589e-06,-164.89296025689802,6.646906973625574e-06,-0.002414632983613,-3.763170908543791e-07,0.0008152259371564,8.949296604497331e-07,3.684590120897496e-07,-0.0004722082037784,53.58210741288531,53.65117609525326,198.42948958209644,0.0019784669423944,-198.4248512845391,-0.0008284631921273,-77.56512273261217,135.82143439310332,0.0,8.30306651642844e-09,53.65117792696781,-4.7854051279214133e-08,0.0024145783798472,17.74410295699839,53.58210918447945,0.0007193546424455,-3.4760863438114586e-08,-0.0019785365628305,0.0,0.1275066705946713
-0.0004722078571743,164.8988650185288,-2.2404479211464673e-09,6.283185304939138,10318.794272159868,0.0,-0.0130203074189165,0.0008152116008187,135.81894712296383,-77.56505178364635,-143.1109582091947,1.0975498074985043e-06,-164.89298609914468,6.591365579633311e-06,-0.0024146328279075,-3.667669415852778e-07,0.0008152109004383,8.780072085999066e-07,3.613040906133827e-07,-0.0004722079172171,53.582129136069234,53.65119700338636,198.42950198019105,0.0019784675275723,-198.4249008795745,-0.0008284521898572,-77.56508426488449,135.818907930368,0.0,7.746103431600996e-09,53.651198826657776,-6.179025819052141e-08,0.0024145787154056,17.744110136433516,53.582130869228806,0.0007161852100612,-3.3458525232361254e-08,-0.0019785366397665,0.0,0.1275062155912115
-0.0004722075729907,164.89884606561296,-2.1240128303031133e-09,6.283185305055573,10318.971698321016,0.0,-0.0130203038450049,0.0008151965847861,135.81642799142307,-77.56501471448406,-143.11326848294763,1.0916205378795054e-06,-164.89302091359377,6.518264840729245e-06,-0.0024146326125565,-3.5885576410932174e-07,0.0008151959303533,8.61181866986599e-07,3.54199188605665e-07,-0.0004722076317197,53.58215076324164,53.65121782106584,198.42950854731407,0.0019784682072791,-198.4249558188422,-0.0008284412469941,-77.56504589590143,135.8163925734376,0.0,7.0613847827823106e-09,53.65121963274365,-7.363508007486384e-08,0.0024145791086576,17.744117284237372,53.58215245873353,0.0007130298105065,-3.1508677502946685e-08,-0.0019785366179536,0.0,0.1275057625900497
-0.0004722072901407,164.89881945356004,-1.9811356241323176e-09,6.283185305198451,10319.149124553463,0.0,-0.0130203003417226,0.000815181634827,135.81391999499874,-77.56497781754857,-143.11557875697835,1.0857257185866323e-06,-164.89306319914922,6.430597934794321e-06,-0.0024146323480415,-3.526284712465119e-07,0.0008151810265453,8.44533371216816e-07,3.471747761398934e-07,-0.0004722073473125,53.58217229474992,53.65123854852488,198.42951024845448,0.0019784689652032,-198.42501518012543,-0.000828430363243,-77.56500763584586,135.81388826831588,0.0,6.269140545822213e-09,53.65124034578397,-8.35122117638901e-08,0.0024145795495876,17.744124400549953,53.58217395346099,0.0007098883953551,-2.908659829099156e-08,-0.0019785365136995,0.0,0.1275053115827449
-0.0004722070086089,164.89878650567078,-1.8203659060020847e-09,6.28318530535922,10319.32655085691,0.0,-0.0130202969081221,0.0008151667510176,135.8114231330568,-77.5649410855328,-143.1178890312913,1.0798755120490355e-06,-164.89311163023774,6.331016283360928e-06,-0.0024146320436438,-3.480088765541863e-07,0.0008151661886811,8.281299510734925e-07,3.402560102993797e-07,-0.0004722070640244,53.58219373095441,53.65125918601336,198.42950794462112,0.0019784697869372,-198.42507814413676,-0.0008284195382028,-77.56496949608982,135.81139499818445,0.0,5.3883826582269344e-09,53.6512609663219,-9.154226931120365e-08,0.0024145800293504,17.744131485511026,53.58219535386663,0.0007067609370993,-2.634382729613377e-08,-0.0019785363414304,0.0,0.127504862560012
-0.0004722067283636,164.89874839477326,-1.6490417516052855e-09,6.283185305530544,10319.503977231032,0.0,-0.0130202935430306,0.0008151519331165,135.80893734046728,-77.56490451026671,-143.12019930589236,1.0740792606420255e-06,-164.89316503364665,6.221890618591421e-06,-0.0024146317075915,-3.449875658611729e-07,0.0008151514161411,8.1202819445766e-07,3.33463375692473e-07,-0.0004722067818724,53.58221507222634,53.65127973377558,198.4295024016457,0.0019784706597241,-198.42514398544296,-0.0008284087713752,-77.56493148475228,135.80891268121982,0.0,4.436923748477805e-09,53.65128149487047,-9.784486510666961e-08,0.0024145805401361,17.74413853925962,53.5822166603948,0.0007036473485349,-2.34104722497982e-08,-0.0019785361139384,0.0,0.1275044155130214
-0.000472206449386,164.89870616210104,-1.473406218546128e-09,6.28318530570618,10319.681403675522,0.0,-0.0130202902450939,0.0008151371809144,135.80646256919414,-77.56486808516111,-143.12250958078815,1.0683453804025923e-06,-164.89322236944415,6.105325038871551e-06,-0.002414631347187,-3.434975391180945e-07,0.000815136708362,7.962738142750015e-07,3.268132234155627e-07,-0.000472206500879,53.58223631894635,53.65130019206667,198.42949430092952,0.0019784715722566,-198.4252120620746,-0.0008283980621736,-77.56489361131614,135.80644125301836,0.0,3.43137988967098e-09,53.65130193193408,-1.0253983656063536e-07,0.0024145810750379,17.744145561934126,53.58223787347836,0.0007005475515563,-2.0397266438284092e-08,-0.0019785358425828,0.0,0.1275039704330698
-0.0004722061716535,164.8986607326579,-1.2987106912338304e-09,6.283185305880876,10319.858830190067,0.0,-0.0130202870128143,0.0008151224944293,135.80399878274906,-77.5648318036976,-143.1248198559862,1.0626813687579937e-06,-164.89328271548422,5.983194640729776e-06,-0.0024146309689211,-3.434862420672829e-07,0.0008151220650391,7.80902775867333e-07,3.2031824408630973e-07,-0.0004722062210587,53.58225747150321,53.65132056116071,198.4294842489861,0.0019784725145113,-198.42528180545705,-0.0008283874099323,-77.56485588308156,135.80398066121666,0.0,2.3871642112270726e-09,53.651322278020686,-1.0574789641642683e-07,0.0024145816279369,17.74415255367206,53.58225899354011,0.0006974614896477,-1.7397394715669582e-08,-0.0019785355374535,0.0,0.1275035273118502
-0.0004722058951518,164.8986129277181,-1.1293076076556918e-09,6.283185306050279,10320.03625677436,0.0,-0.0130202838445857,0.0008151078734959,135.8015459552098,-77.5647956615738,-143.12713013149462,1.0570936704934722e-06,-164.89334525489053,5.857162331727935e-06,-0.0024146305785578,-3.448592385299927e-07,0.0008151074857262,7.659424792058351e-07,3.1398789622563725e-07,-0.0004722059424315,53.58227853029416,53.65134084132893,198.42947278570716,0.0019784734776169,-198.42535271164476,-0.0008283768139164,-77.56481830883739,135.80153086615576,0.0,1.3184772132957175e-09,53.651342533623264,-1.0759075995806033e-07,0.0024145821934041,17.744159514610583,53.582280020994695,0.0006943891115599,-1.4488129800523554e-08,-0.0019785352075035,0.0,0.1275030861404845
-0.0004722056198592,164.89856347513836,-9.687342793062391e-10,6.283185306210852,10320.213683428094,0.0,-0.0130202807387231,0.0008150933178706,135.79910401433236,-77.56475965302852,-143.12944040732182,1.051587858208073e-06,-164.89340926552546,5.728702659922303e-06,-0.0024146301812165,-3.47525136188164e-07,0.0008150929699317,7.514128512117322e-07,3.078287987083775e-07,-0.0004722056650072,53.5822994957228,53.651361032842935,198.4294603912842,0.0019784744537388,-198.4254243342597,-0.0008283662733312,-77.56478089447764,135.79909178304956,0.0,2.382973026964e-10,53.651362699224734,-1.0819098188996996e-07,0.0024145827666321,17.744166444885952,53.58230095624865,0.000691330314615,-1.17323138459826e-08,-0.0019785348606591,0.0,0.1275026469107233
-0.00047220534577,164.89851301787454,-8.197901756385181e-10,6.283185306359796,10320.391110150964,0.0,-0.0130202776934894,0.000815078827422,135.79667294549213,-77.5647237753093,-143.13175068347664,1.0461684545405044e-06,-164.8934741113386,5.599122733647219e-06,-0.0024146297814232,-3.51407733126906e-07,0.0008150785173214,7.373273112895008e-07,3.018450926822379e-07,-0.0004722053888012,53.58232036819835,53.65138113598552,198.4294474918389,0.001978475435989,-198.4254962789526,-0.0008283557873323,-77.56474364740275,135.79666338718351,0.0,-8.416246736504837e-10,53.65138277531042,-1.0767139518038913e-07,0.0024145833433712,17.744173344633925,53.58232179970148,0.0006882850717845,-9.179722371773804e-09,-0.0019785345039113,0.0,0.127502209613949
-0.0004722050728671,164.89846212123084,-6.846087773885373e-10,6.283185306494977,10320.568536942666,0.0,-0.0130202747071181,0.0008150644019339,135.79425269038117,-77.56468802461094,-143.13406095996794,1.0408390980930455e-06,-164.89353923498814,5.469563827884559e-06,-0.0024146293831569,-3.563916184121261e-07,0.0008150641275077,7.236935897277723e-07,2.960387711677401e-07,-0.000472205113822,53.5823411481352,53.65140115103909,198.42943446342463,0.0019784764183439,-198.4255681987448,-0.0008283453550348,-77.56470657279652,135.79424561211533,0.0,-1.910764894919941e-09,53.65140276235688,-1.061544796027005e-07,0.002414583919887,17.74418021398955,53.58234255174711,0.000685253297679,-6.868333556381952e-09,-0.0019785341433942,0.0,0.1275017742417545
-0.0004722048011409,164.89841127906377,-5.647253596497975e-10,6.283185306614861,10320.745963802894,0.0,-0.013020271777833,0.000815050041225,135.79184320567046,-77.56465239813824,-143.1363712368047,1.0356025207774082e-06,-164.89360415140655,5.341024029619572e-06,-0.0024146289898893,-3.623827626534372e-07,0.000815049800186,7.10514442349894e-07,2.904099810488342e-07,-0.0004722048400758,53.582361835951,53.65142107829202,198.4294216359088,0.0019784773955758,-198.42563979058295,-0.0008283349755224,-77.56466967573661,135.7918384092236,0.0,-2.959818550748019e-09,53.651422660839074,-1.0376152652201473e-07,0.0024145844929228,17.744187053087135,53.58236321277364,0.0006822349329095,-4.8255258272277325e-09,-0.0019785337844524,0.0,0.1275013407859793
-0.0004722045305782,164.89836091924718,-4.6114131318754325e-10,6.283185306718445,10320.923390731346,0.0,-0.0130202689038656,0.000815035744963,135.78944443594776,-77.56461689400476,-143.13868151399575,1.0304605608648194e-06,-164.8936684422515,5.214355708826678e-06,-0.0024146286046112,-3.69228896511094e-07,0.0008150355349314,6.977882581945015e-07,2.849572974346675e-07,-0.0004722045675643,53.58238243206699,53.65144091802921,198.4294092955712,0.0019784783631917,-198.4257107921908,-0.0008283246478565,-77.56463296054947,135.7894417196635,0.0,-3.9806830657773304e-09,53.65144247122027,-1.0061176542268325e-07,0.0024145850596648,17.74419386206039,53.58238378316528,0.000679229892233,-3.0692146607219972e-09,-0.0019785334317008,0.0,0.1275009092382407
-0.0004722042611781,164.89831140858266,-3.7438549047234356e-10,6.2831853068052,10321.100817727724,0.0,-0.0130202660834688,0.0008150215129823,135.78705635149777,-77.56458151145542,-143.14099179154974,1.0254141861288712e-06,-164.89373175080044,5.090292597935038e-06,-0.0024146282298643,-3.7683772903731365e-07,0.0008150213315243,6.855095861220552e-07,2.796779718711362e-07,-0.0004722042962998,53.58240293690599,53.65146067054886,198.4293976878499,0.001978479317377,-198.4257809795183,-0.000828314371085,-77.5645964314554,135.78705551301442,0.0,-4.966432618261932e-09,53.651462193969024,-9.682145894419705e-08,0.0024145856177187,17.744200641042397,53.582404263301946,0.0006762381375399,-1.6089365340022971e-09,-0.0019785330890788,0.0,0.1275004795902413
-0.0004722039929295,164.89826305730713,-3.04572761019437e-10,6.283185306875014,10321.278244791723,0.0,-0.0130202633149295,0.0008150073449112,135.7846788932244,-77.5645462494107,-143.14330206947514,1.0204635537156548e-06,-164.89379377735162,4.969444259101729e-06,-0.0024146278677616,-3.8508996176383915e-07,0.0008150071895742,6.736696037730454e-07,2.745681544898755e-07,-0.0004722040262802,53.58242335089322,53.65148033614328,198.4293870193239,0.0019784802549446,-198.42585016436325,-0.0008283041442505,-77.5645600911535,135.7846797315474,0.0,-5.9112836127543196e-09,53.651481829539286,-9.250304371457613e-08,0.0024145861650826,17.744207390165656,53.58242465356117,0.0006732595913837,-4.468850799789853e-10,-0.0019785327599005,0.0,0.1275000518335668
-0.0004722037258289,164.89821612329698,-2.514598433043171e-10,6.283185306928126,10321.45567192305,0.0,-0.013020260596578,0.0008149932406085,135.78231202063134,-77.56451110741098,-143.14561234778003,1.0156081116977734e-06,-164.89385427475682,4.852305301398426e-06,-0.00241462752002,-3.938506210303981e-07,0.000814993108952,6.622565748133454e-07,2.696230922951602e-07,-0.0004722037575086,53.58244367445369,53.65149991512131,198.42937746032365,0.0019784811732849,-198.42591819226524,-0.000828293966398,-77.56452394207382,135.78231433836908,0.0,-6.8105520622168555e-09,53.65150137839256,-8.776432231461512e-08,0.002414586700124,17.744214109561863,53.582444954317054,0.0006702941972058,4.211015342410209e-10,-0.0019785324469014,0.0,0.1274996259602945
-0.0004722034598628,164.89817081606466,-2.1449827561402514e-10,6.283185306965088,10321.633099121404,0.0,-0.0130202579267963,0.0008149791995215,135.7799556529432,-77.5644760853093,-143.14792262647225,1.0108466636868396e-06,-164.8939130443258,4.739269786697447e-06,-0.0024146271879824,-4.029996365911454e-07,0.0008149790891464,6.512562571909729e-07,2.648373086048919e-07,-0.0004722034899749,53.58246390801323,53.65151940777495,198.4293691470118,0.0019784820703196,-198.42598494010252,-0.0008282838365817,-77.56448798533276,135.7799592582555,0.0,-7.66060304157986e-09,53.65152084096376,-8.270773372720907e-08,0.0024145872215511,17.744220799362104,53.58246516594196,0.0006673418538847,1.0046026859947326e-09,-0.0019785321522833,0.0,0.1274992019623057
-0.0004722031950354,164.89812730052876,-1.9288474639629817e-10,6.283185306986701,10321.810526386496,0.0,-0.0130202553040246,0.0008149652214557,135.77760976166076,-77.56444118444779,-143.1502329055592,1.0061773387743435e-06,-164.8939699318773,4.630637414001199e-06,-0.0024146268726433,-4.1243247067708553e-07,0.0008149651300293,6.406522900210589e-07,2.602047606624729e-07,-0.0004722032236888,53.5824840519961,53.651538814420384,198.42936218368905,0.00197848294446,-198.42605031411685,-0.0008282737538714,-77.56445222271529,135.77761447000438,0.0,-8.458793056637725e-09,53.65154021770183,-7.742962893643608e-08,0.0024145877283937,17.74422745969673,53.58248528880555,0.00066440252803,1.317725002225884e-09,-0.0019785318777565,0.0,0.1274987798316719
-0.0004722029313409,164.89808570068283,-1.8560839150070336e-10,6.283185306993978,10321.987953718026,0.0,-0.0130202527267658,0.0008149513061142,135.7752743017384,-77.56440640578174,-143.1525431850479,1.0015976162010917e-06,-164.89402482406126,4.526615507720935e-06,-0.0024146265746718,-4.220236876151779e-07,0.000814951231394,6.304265827745286e-07,2.55718980937125e-07,-0.000472202958644,53.582504106826825,53.651558135374245,198.42935664477145,0.0019784837945645,-198.4261142474321,-0.0008282637173593,-77.56441665470324,135.77527993751286,0.0,-9.203405920335445e-09,53.65155950904549,-7.20196993148476e-08,0.0024145882199727,17.744234090695645,53.582505323277125,0.000661476162676,1.3782637546509038e-09,-0.0019785316245807,0.0,0.1274983595600232
-0.0004722026687765,164.89804610316602,-1.9149499888183063e-10,6.283185306988091,10322.165381115708,0.0,-0.013020250193589,0.0008149374532964,135.7729492272901,-77.5643717507743,-143.1548534649449,9.971044684334336e-07,-164.89407764462112,4.427328367919062e-06,-0.0024146262944449,-4.316407413057683e-07,0.0008149373931529,6.205596878411931e-07,2.513732026160774e-07,-0.000472202694838,53.582524072928486,53.651577370964056,198.42935257741016,0.0019784846198963,-198.42617669779804,-0.0008282537261655,-77.56438128115742,135.77295562528502,0.0,-9.893583724157089e-09,53.65157871543312,-6.656054315124565e-08,0.0024145886958757,17.744240692488106,53.58252526972482,0.0006585626985852,1.206920369240541e-09,-0.0019785313936054,0.0,0.1274979411393359
