FxFL,longslipFR,FR,roll,sideslipRL,yawrate,FyRL,ax,signal,gas,rollrate,brake,FxRL,steeringangel,y,FL,vx,FyFL,az,ay,FyFR,FyRR,sideslipRR,longslipFL,longslipRR,sideslipFL,signal,pitch,pitchrate,slip1,sideslipFR,RL,yaw,vy,slip,FxRR,FxFR,RR,x,longslipRL
-113.49527367628714,-0.0008041525530469,74.88779816547961,4.270855853614287e-05,0.0014126838595856,0.0004483134398486,-129.51927966504266,3.15930185751754,0.0,0.9728012125865002,-0.0051941320107078,0.0,2752.0229403703893,0.0009278496886006,-139.6022581061028,74.88708391337528,24.813612682794982,-152.31240271474593,-0.0831693104251211,0.0208667304083214,168.1824998414605,148.58211024060276,-0.0016138764326981,-0.000803636379533,0.0155793951683452,0.0021676733629091,0.0,-0.0129859379676792,0.0140906684067829,3.744458191065936e-05,-0.0023804698951082,76.12702133645232,-0.0139598304104856,0.0009249297465288,3.744458191065936e-05,2752.054696800885,-113.41260954828262,76.14197565339853,10051.10735817068,0.015524651825499
-113.811396284295,-0.0008047340303643,74.98278990013063,-7.104219667466991e-06,0.0014296821995972,0.0004373044559489,-130.82285858454742,3.157207415297401,0.0,0.9704418139518648,-0.0047973320217184,0.0,2751.571270678768,0.0008034988795755,-139.60571428698563,74.98206436003865,24.8452301331068,-154.37125251864595,-0.0848085718307893,0.0174717898985259,167.87528075393683,147.38315870768577,-0.001605117669079,-0.0008037570264207,0.0156133555808603,0.0021898154753702,0.0,-0.0128437076856159,0.0143008655958042,4.060511443049588e-05,-0.0023720684950037,76.22552636308174,-0.0139554092659879,0.0010205280889367,4.060511443049588e-05,2751.815761778063,-113.67038280548516,76.2409422385369,10051.355664799774,0.0155445846510531
-114.08474822981448,-0.000805073640699,75.07807346083617,-5.262249450745611e-05,0.0014480245118027,0.0004282183181008,-132.2876021964115,3.154198154299628,0.0,0.9681159435054874,-0.0043436742089326,0.0,2750.283434733388,0.0007045802395683,-139.60917315618372,75.0773071373523,24.876823659770277,-156.19559051688853,-0.0853310964206275,0.0142586177861225,167.47328648458054,146.3817033856922,-0.0015980533356975,-0.000803693030295,0.0156374492227643,0.002208781064021,0.0,-0.012700451609071,0.0143185512946756,4.256116294421743e-05,-0.0023625223947842,76.32345312462057,-0.0139510878814245,0.0010847900196236,4.256116294421743e-05,2750.713946577197,-113.89414900120182,76.33904278035506,10051.604287093996,0.0155571561808216
-114.3172971102036,-0.0008051935015784,75.17358239918231,-9.336715506410682e-05,0.0014671576093396,0.0004212859341621,-133.86015426171937,3.1504339647106376,0.0,0.965819180011816,-0.003849230825698,0.0,2748.290611487443,0.0006299635083949,-139.61263501901337,75.17274838323299,24.90838426281912,-157.77892170123295,-0.0848189767022232,0.0112786699135156,167.0005140730191,145.58117523780302,-0.0015927231343217,-0.0008034719007282,0.0156524676445347,0.0022246104369393,0.0,-0.0125579795139261,0.0141646588759073,4.337580604680366e-05,-0.0023521376435761,76.42082463122455,-0.0139468456519784,0.0011190587494365,4.337580604680366e-05,2748.880062432675,-114.08576498496784,76.43632913141931,10051.853224762992,0.0155631419951158
-114.51100640762456,-0.0008051136593676,75.26925511776952,-0.0001290124145607,0.0014865947273412,0.0004166119631799,-135.49344451770855,3.14603420954379,0.0,0.9635476773716024,-0.0033287042690709,0.0,2745.692144230795,0.0005783391146791,-139.61610015763912,75.26832915089496,24.93990446144611,-159.11999433150947,-0.083360274647599,0.0085683543662782,166.47730346354916,144.9806608957866,-0.0015891252338595,-0.0008031269555284,0.0156590566901212,0.0022373442399766,0.0,-0.0124178934389839,0.0138598205894635,4.31273278321758e-05,-0.0023412295088372,76.51765504682095,-0.0139426603732737,0.001125120340042,4.31273278321758e-05,2746.413692071089,-114.246810275142,76.5328453954763,10052.102477439435,0.0155631225960513
-114.66757521513289,-0.0008048506902078,75.36503404677852,-0.0001593715711408,0.0015059139049962,0.0004142188840769,-137.1465349120605,3.141085519016239,0.0,0.9612985714461746,-0.0027953689903345,0.0,2742.5595194166085,0.0005486510096929,-139.6195688274814,75.36399666328708,24.97137781385673,-160.2183201897619,-0.0810593067428967,0.0061572813654644,165.92449938022693,144.57561450202925,-0.0015872223424039,-0.0008026584522988,0.0156578293229785,0.002247027389126,0.0,-0.0122815910169217,0.0134242921583845,4.1906687504579655e-05,-0.0023301116845276,76.61395679088858,-0.013938509286816,0.0011051351232797,4.1906687504579655e-05,2743.3867840437724,-114.3783840988894,76.6286343544351,10052.352044691004,0.0155576050874306
-114.78860882902012,-0.0008044273694656,75.46086566815951,-0.0001843829558333,0.0015247547523134,0.0004140725983811,-138.78415340749922,3.1357018798106635,0.0,0.9590692305410162,-0.0022610771049764,0.0,2738.988312893977,0.000539417944751,-139.62304125428454,75.45970094480647,25.00279896766387,-161.07732533705524,-0.0780186128600143,0.0040668857793344,165.36006536707015,144.3584807447438,-0.0015869484817184,-0.0008020857157874,0.0156495970386787,0.0022537701492749,0.0,-0.0121502707874198,0.0128776596925237,3.981513607248152e-05,-0.002319031056293,76.7097582085545,-0.0139343697271573,0.0010615723987732,3.981513607248152e-05,2739.8957498526984,-114.48237767930608,76.72375513875664,10052.601926029818,0.0155472565531393
-114.87626014104367,-0.0008038621291488,75.5567014819902,-0.0002040952816968,0.0015428159686122,0.0004160851605181,-140.3764814165951,3.1299661860682884,0.0,0.9568570753640366,-0.0017362080088076,0.0,2735.0496198100145,0.0005486633561418,-139.62651763216,75.55539682519405,25.03416364325836,-161.70503444702754,-0.0743424033257703,0.0023074384244271,164.79760040693134,144.3191949161217,-0.001588212483185,-0.000801424536318,0.0156350416266683,0.0022577308193247,0.0,-0.0120249397840225,0.0122387094674082,3.696038695614491e-05,-0.0023081732592643,76.80507961554947,-0.0139302196643475,0.0009971083439649,3.696038695614491e-05,2736.0129444256645,-114.56043321605917,76.81825843683836,10052.852120923288,0.0155325857777977
-114.93246536004948,-0.0008031713682119,75.65249706263643,-0.0002186531712728,0.0015598509977738,0.0004201161103013,-141.89874575460712,3.123941399058211,0.0,0.9546599891140934,-0.0012297123604203,0.0,2730.7982754892096,0.0005742199039675,-139.62999812263362,75.6510431899262,25.065468348602504,-162.11262744318404,-0.070137310122356,0.0008807982591496,164.24771463219813,144.4456224734643,-0.0015909026184808,-0.000800688070171,0.0156147988994292,0.0022590919596102,0.0,-0.0119064218794126,0.0115253602024663,3.345330013491501e-05,-0.0022976901881355,76.89993913429961,-0.0139260382422969,0.0009145367316501,3.345330013491501e-05,2731.7947255652484,-114.61388380611288,76.91219189807141,10053.102628802666,0.0155140337656713
-114.95916252982104,-0.0008023706278532,75.74821168308397,-0.0002282830263512,0.0015756642942563,0.000425983679767,-143.33082002243606,3.117678540426688,0.0,0.9524762735908772,-0.0007491401520299,0.0,2726.2796913769303,0.000613935194451,-139.6334828544907,75.74660256022294,25.096710215881235,-162.31319733338628,-0.0655099805740925,-0.0002175297023863,163.7191813744239,144.72395186898024,-0.001594890610201,-0.000799887597432,0.0155894826603394,0.0022580493578532,0.0,-0.0117953669514301,0.0107545727396016,2.9405462040378943e-05,-0.0022877089140124,76.99435444198025,-0.0139218062483254,0.000816702561491,2.9405462040378943e-05,2727.288262543995,-114.64403226668034,77.00560147448189,10053.353449069513,0.0154920041416461
-114.95831996299223,-0.0008014746539164,75.84380818915164,-0.0002332792148118,0.001590107647817,0.0004334780026556,-144.6568684740736,3.11121977332715,0.0,0.9503045443155664,-0.0003006788586765,0.0,2721.532388706659,0.0006656733482014,-139.6369719242367,75.8420408414712,25.127886892807457,-162.3214638076393,-0.0605653763561587,-0.0009974864674222,163.21899779409708,145.13905404180707,-0.0016000353847552,-0.0007990330799049,0.0155596883455808,0.002254813628135,0.0,-0.0116922609508391,0.0099422627477008,2.492722614264513e-05,-0.0022783277319374,77.08834314697238,-0.0139175064514657,0.0007064476321021,2.492722614264513e-05,2722.534019910239,-114.65219228181256,77.09853144097865,10053.604581100895,0.0154668730008546
-114.9319511955988,-0.0008004973270672,75.93925289754729,-0.0002339907495845,0.0016030763097908,0.0004423704630279,-145.86499532391363,3.10460004725573,0.0,0.948143656076138,0.00011078857805,0.0,2716.5892991719293,0.0007273009858783,-139.6404653970927,75.93732716742866,25.15899645730276,-162.1536879715416,-0.0554053743739107,-0.0014739834180153,162.7522595435167,145.6748301154936,-0.0016061867565212,-0.0007981334459296,0.0155259914271325,0.0022496088159978,0.0,-0.0115974367713071,0.0091032270049434,2.0125871159594035e-05,-0.0022696159208405,77.18192280866934,-0.0139131238287364,0.0005865593705787,2.0125871159594035e-05,2717.567011856602,-114.63968768690252,77.19102410858099,10053.856024253691,0.0154389930589489
-114.88210414902696,-0.0007994516958754,76.03451548653055,-0.0002308086300307,0.001614505023032,0.0004524206946069,-146.9468944507622,3.097848299396421,0.0,0.9459926544698084,0.0004816118952996,0.0,2711.478688736113,0.00079673480989,-139.6439633084754,76.03243378108697,25.190037346587577,-161.82728190636155,-0.0501275348866107,-0.0016661272253333,162.32237218504534,146.31454550441396,-0.0016131889316142,-0.0007971966981336,0.0154889446932964,0.0022426662348215,0.0,-0.0115110857686761,0.0082510858083096,1.510394620153773e-05,-0.0022616188327868,77.27511087098006,-0.013908645713594,0.0004597247046804,1.510394620153773e-05,2712.4176778370265,-114.60785541371938,77.2831195051348,10054.10777786816,0.0154086960577273
-114.81083946013304,-0.0007983500233976,76.12956889430258,-0.0002241539535786,0.0016243640373672,0.0004633836070491,-147.89750468650828,3.0909884478545697,0.0,0.9438507418304034,0.0008092924514925,0.0,2706.22491118211,0.0008719903650639,-139.6474656658823,76.12733591406875,25.221008297554643,-161.36033907967277,-0.0448240202913337,-0.0015962795500548,161.93136830635763,147.0411429874985,-0.0016208837501141,-0.0007962299711256,0.0154490754132562,0.0022342196557403,0.0,-0.0114332697652932,0.0073982418893488,9.957926408010564e-06,-0.00225436198182,77.36792456877765,-0.0139040618749802,0.0003284921376627,9.957926408010564e-06,2707.1125862515128,-114.55805215185816,77.37485509283715,10054.359841270872,0.015376294388564
-114.72021689718122,-0.0007972037507005,76.22438921902159,-0.0002144668883876,0.001632655106248,0.0004750159418828,-148.71466990974008,3.084040231129509,0.0,0.9417172510018366,0.0010923930048208,0.0,2700.849036832561,0.000951197775518,-139.65097245109135,76.22201166096313,25.25190829665378,-160.77132565544997,-0.0395806690739218,-0.0012892852775863,161.58008668619826,147.8375346927701,-0.0016291136795036,-0.0007952396513428,0.0154068826665441,0.0022245029206543,0.0,-0.0113639333756567,0.0065558555327748,4.777148228996599e-06,-0.0022478529660417,77.46038081980038,-0.0138993645275845,0.0001952412327543,4.777148228996599e-06,2701.675017019003,-114.49164950304994,77.46626553868249,10054.612213777204,0.0153420821740594
-114.61180425274668,-0.0007960234753866,76.31895560654677,-0.0002021965934733,0.0016394075369554,0.0004870806284657,-149.39880507700082,3.0770202047161144,0.0,0.9395916212563992,0.0013304396416184,0.0,2695.369366585924,0.0010326196560352,-139.65448362260267,76.31644133271908,25.28273653944732,-160.0788627365501,-0.0344762371685478,-0.0007718067544062,161.26831812443203,148.68687184139395,-0.0016377245072783,-0.0007942384685475,0.0153628349251937,0.0022137481103165,0.0,-0.0113029164959891,0.0057338349269224,6.283184950145194,-0.002242083994957,77.55249611118413,-0.0138945482871406,6.215796933283163e-05,-3.570343925465456e-07,2696.125438159366,-114.4100278490308,77.55738253951199,10054.864894693344,0.015306335859262
-114.4886039531624,-0.000794818939737,76.41325012420793,-0.0001877921437137,0.0016446741857857,0.000499353426225,-149.95256563379823,3.0699411397778937,0.0,0.9374733889553102,0.0015238200603405,0.0,2689.801879781605,0.0011146697760797,-139.65799911825638,76.4106085473838,25.31349239158908,-159.30128173085245,-0.0295817466164784,-7.16177381038241e-05,160.99507493144475,149.57279422099526,-0.0016465678460622,-0.0007932293538837,0.0153173681490126,0.0022021783008258,0.0,-0.0112499668047154,0.0049408423604989,6.283179935313705,-0.0022370359195603,77.64428638259501,-0.0138896100773523,-6.878376147961352e-05,-5.371865881137877e-06,2690.481906065293,-114.31456661110214,77.64823470100583,10055.117883317977,0.0152693147496421
-114.35130987276438,-0.0007935958296966,76.50725748108918,-0.0001716945562578,0.0016485233807118,0.0005116981477236,-150.3802479754846,3.062771217082508,0.0,0.935362473655738,0.0016736548892681,0.0,2684.1043282889905,0.0011956267738461,-139.66151885793707,76.50449924457493,25.344175179469328,-158.4573453806556,-0.02495753830138,0.0007833585541902,160.75787207407868,150.47985583887638,-0.0016555071785293,-0.000792205722599,0.0152707595873347,0.0021900384461227,0.0,-0.0112047519290273,0.0041843696934896,6.283175103367101,-0.0022326529958112,77.73580659870528,-0.013884548681709,-0.0001958388199186,-1.0203812485434968e-05,2684.746820620525,-114.20631497601993,77.73883752931982,10055.37117894303,0.0152317897220075
-114.2028018783103,-0.0007923550637322,76.60096374763327,-0.0001543303038799,0.0016510479464399,0.0005237661712589,-150.68784005805003,3.055539685586091,0.0,0.9332589716881304,0.0017816853404075,0.0,2678.376245875668,0.0012748233534654,-139.66504274636733,76.5981003469874,25.374784178007257,-157.56425598736885,-0.0206626771717788,0.00176244157814,160.5550562939206,151.39325798965922,-0.0016644067708521,-0.000791183142306,0.0152241633051729,0.0021774607153127,0.0,-0.0111668707825902,0.0034707540780262,6.283170508020854,-0.0022289786767815,77.82705393847677,-0.0138793649373749,-0.0003175159700292,-1.4799158732585054e-05,2678.878133333568,-114.08569889325312,77.82927216591325,10055.624780852117,0.0151937687761426
-114.04417012868451,-0.0007911306199724,76.69435757531417,-0.0001361040701039,0.0016523540391238,0.0005354863135187,-150.88366558026416,3.0483207522312354,0.0,0.931162121288874,0.0018504394360506,0.0,2672.6002409726248,0.0013535832980035,-139.66857067573545,76.69140281256534,25.405319150535306,-156.62642250263454,-0.0167460006768442,0.0028522233711056,160.39622262357878,152.2984287861937,-0.0016731423455905,-0.0007901538626624,0.0151778977955869,0.0021645285135459,0.0,-0.0111358658872918,0.0028050458951831,6.2831661979475255,-0.0022260785956143,77.91802682718821,-0.013874062572576,-0.0004324468038807,-1.9109232060745e-05,2673.028426070535,-113.95669404310144,77.91955714633086,10055.87868832298,0.0151552584233945
-113.87855593962696,-0.000789915275277,76.78743462083247,-0.0001173919174314,0.0016525594933752,0.0005467831406864,-150.97626477672503,3.0411050422359907,0.0,0.929070998930442,0.0018835208624041,0.0,2666.7937499458494,0.001426221047959,-139.6721025276093,76.78439876669681,25.4357802240479,-155.67647635083756,-0.0135696865745737,0.0040739670614112,160.26096275378274,153.18360219075157,-0.0016816258532345,-0.0007891378390383,0.0151316361597842,0.0021517825154018,0.0,-0.011111236792637,0.0021907416299172,6.2831622107319465,-0.0022235364306114,78.00873108886101,-0.0138686451413458,-0.0005395484490358,-2.309644763960895e-05,2667.1390978685777,-113.81981651471403,78.00965636034887,10056.132900633052,0.0151163465906259
-113.7098552720723,-0.0007887361168473,76.88019311963615,-9.849324161719008e-05,0.0016519616859854,0.0005574026474926,-150.98582747338935,3.033762809561962,0.0,0.926986372113876,0.0018915710464276,0.0,2660.9252147319744,0.0014923719018885,-139.67563817835338,76.87708721031366,25.466166883206444,-154.73828773565992,-0.0108926954276855,0.0051908913831792,160.13532793249,154.04016733140296,-0.0016899129422866,-0.0007881473003575,0.0150867095801559,0.00213940016691,0.0,-0.0110924710855274,0.0016273124393051,6.2831585577249625,-0.0022212617271774,78.09916626446174,-0.013863118251668,-0.0006384263637219,-2.6749454623456544e-05,2661.18105242227,-113.67941827250846,78.09958747566549,10056.38741705687,0.0150770170647224
-113.53432429087071,-0.000787550903373,76.97263091676525,-7.964336891681368e-05,0.0016506486863862,0.0005671971536986,-150.9273584983769,3.0263984024022497,0.0,0.9249085207614088,0.0018760856890565,0.0,2655.0140309222934,0.0015540173507921,-139.67917750368528,76.96946603642135,25.49647863942887,-153.81641271687752,-0.0085623075975628,0.0063226205688428,160.02466685266387,154.8450210342342,-0.0016976379281581,-0.0007871473794116,0.0150428378319876,0.0021273416203894,0.0,-0.0110790475547854,0.001117438701738,6.2831552474346815,-0.0022194151198027,78.18934804033395,-0.0138574896990573,-0.0007287760369515,-3.005974490442349e-05,2655.184313286192,-113.53055328028516,78.18940213366977,10056.642236862186,0.0150375184507904
-113.3544204254058,-0.0007863864107665,77.06474307296475,-6.107496176658116e-05,0.0016486553167881,0.0005762247991822,-150.80399477856403,3.01904515484206,0.0,0.9228367283942958,0.0018377816360698,0.0,2649.0897558094543,0.0016097113163367,-139.68272037883546,77.06152966234139,25.52671549167981,-152.91913797434012,-0.0066310625793032,0.007450953544023,159.93171644513154,155.5828050225914,-0.0017046349919667,-0.0007861538173354,0.0149994537980456,0.002115810608366,0.0,-0.0110704177744163,0.0006632238404976,6.283152286073704,-0.0022179010836778,78.27929503206256,-0.0138517674723975,-0.0008103461358124,-3.3021105882674395e-05,2649.195247239087,-113.37706420710212,78.27909604747146,10056.897359313409,0.0149981344964699
-113.1726000046292,-0.0007852406621653,77.15652935697413,-4.30079560123807e-05,0.0016460390942005,0.0005844758800999,-150.61963308492636,3.011712905949473,0.0,0.920770234633662,0.0017782099377995,0.0,2643.169018203984,0.0016565331872827,-139.68626668011674,77.15327669658588,25.5568777207237,-152.0654505165616,-0.0050992061496579,0.0085535243830098,159.8458664940633,156.25422692558874,-0.0017109339813294,-0.0007851746239201,0.0149563518420387,0.0021050386565104,0.0,-0.011066019426117,0.000265578520018,6.283149671832641,-0.0022165583283566,78.36901793730262,-0.013845959167163,-0.0008830941332957,-3.5635346945718235e-05,2643.2254120935363,-113.21975744286684,78.36864057487388,10057.152783675492,0.014959017652254
-112.99057737070169,-0.0007841173596235,77.24799003842712,-2.5646760410521406e-05,0.0016428835391047,0.0005918307601349,-150.3797687206824,3.004403203847815,0.0,0.9187086971623964,0.0016985231589722,0.0,2637.2536922207214,0.0016948531770867,-139.68981628681522,77.24470842647366,25.586965630236723,-151.26201583441133,-0.0041206261940085,0.0095991143865528,159.76744901817082,156.8650596461614,-0.0017166169518293,-0.0007842141981411,0.0149135572283328,0.0020949872945151,0.0,-0.0110652858676003,-7.559001398915882e-05,6.283147398310832,-0.002215483708592,78.4585209919819,-0.0138400731749954,-0.000947101777614,-3.790886875397839e-05,2637.2690064623584,-113.05947350178069,78.4580130219025,10057.408509215247,0.0149203009617222
-112.81021929854164,-0.0007830226165099,77.3391279814809,-9.199938890164287e-06,0.0016393134454748,0.0005982062604597,-150.0914293197608,2.997043694768124,0.0,0.9166522930389857,0.0015975818994487,0.0,2631.333639712192,0.001726937753393,-139.6933690810338,77.33582919531247,25.616979341827676,-150.5011427788958,-0.0034462024521007,0.0106198074806139,159.70961119631826,157.4243566087682,-0.0017218105129151,-0.0007832734715526,0.0148711814474498,0.0020854936848369,0.0,-0.0110676621999529,-0.0003619794998015,6.283145465412438,-0.0022148787624417,78.54781288766088,-0.0138341189782861,-0.0010022876910205,-3.984176714818676e-05,2631.315590297525,-112.89811799362766,78.54720292698859,10057.664535200483,0.0148824671958533
-112.6260557099465,-0.0007819234019017,77.42994362747986,6.115977632692558e-06,0.0016352064323825,0.0006034862076879,-149.75144050338702,2.9897317134307886,0.0,0.9146010960844236,0.0014743983453829,0.0,2625.418681838125,0.0017550008394096,-139.6969249465712,77.4266435050151,25.646918973391827,-149.785717323046,-0.0034839141960611,0.0117042107903963,159.68644493943253,157.93779456118895,-0.0017265803136501,-0.0007823571022127,0.0148293923847935,0.0020768258192708,0.0,-0.0110725932368524,-0.0005918811734313,6.283143876639689,-0.002214950778703,78.63690432392264,-0.0138281069620198,-0.0010484758715866,-4.1430539897484834e-05,2625.3602130905165,-112.73190874701211,78.63621079442181,10057.920860898865,0.0148452305066211
-112.43516557519877,-0.0007808633300463,77.52043624136242,2.0095038130857423e-05,0.0016306297298573,0.0006077130338216,-149.36214923614247,2.982425632842487,0.0,0.9125548699852212,0.0013330058883301,0.0,2619.5160151514165,0.0017809037874125,-139.70048376776967,77.51714856027827,25.676784788851364,-149.1119817080572,-0.0037123145325741,0.0127642014700428,159.70846014573874,158.40474936969747,-0.0017308940053538,-0.0007814359055033,0.0147884096370216,0.0020687620468381,0.0,-0.0110795157819361,-0.0007662028654381,6.283142641598811,-0.0022157169203158,78.72578347567396,-0.0138220480393113,-0.0010853296978132,-4.266558077490671e-05,2619.4128558543352,-112.5662654490274,78.72504533399896,10058.177485579048,0.0148082656616502
-112.24789780912496,-0.0007798301951172,77.6106124628118,3.258386208455248e-05,0.0016257559300813,0.0006110018866686,-148.93843449754465,2.975123134625413,0.0,0.9105136091921252,0.0011783930800953,0.0,2613.626257954258,0.0018027107025431,-139.70404542962837,77.60734179534015,25.70657699638501,-148.48059660151603,-0.0042026619282404,0.0137864196270475,159.7629839356677,158.81843575088294,-0.001734687441523,-0.000780529112837,0.014748335917522,0.0020612921570287,0.0,-0.0110878860342161,-0.0008871380358078,6.283141762379708,-0.0022168988864777,78.81444028103614,-0.013815952087427,-0.0011127164008399,-4.35447998789408e-05,2613.477015604581,-112.4014308376073,78.81371006084287,10058.434408510826,0.0147714950005059
-112.06673204480266,-0.000778832383747,77.70047776679888,4.347551325205848e-05,0.0016207494240208,0.0006134440950348,-148.4939316034082,2.967807154594685,0.0,0.9084774126434068,0.0010156281506288,0.0,2607.7464653475317,0.001818273162142,-139.70760982062285,77.6972284592075,25.736295741399644,-147.9068842594394,-0.0050195240568414,0.0147701212172676,159.8356113346591,159.1709679535606,-0.001737915211019,-0.0007796251576743,0.0147092387117028,0.0020546247279335,0.0,-0.0110971826970059,-0.0009568151529195,6.283141226975549,-0.0022183470376186,78.90286877877205,-0.0138098280059163,-0.0011308786890461,-4.4080204036884e-05,2607.5556061895245,-112.23780570758665,78.9022061912145,10058.691628964389,0.014734945201591
-111.89096032850787,-0.0007778662721513,77.79004042277492,5.273360061557522e-05,0.0016158082001366,0.0006151263293217,-148.04311171199623,2.9605195623074483,0.0,0.9064462757727064,0.000852460011865,0.0,2601.874567145116,0.0018256352873929,-139.7111768364213,77.78681204392352,25.765941189196937,-147.41429983387022,-0.0062259524034516,0.0155976813058673,159.91985187723608,159.4544446227753,-0.0017404867441272,-0.0007787177491328,0.0146711527365821,0.0020490963601206,0.0,-0.0111068989915599,-0.0009765350354249,6.283141006914813,-0.0022200990179032,78.99107177407258,-0.0138036836557436,-0.0011405038063985,-4.430026477329075e-05,2601.6529023307016,-112.07037712399602,78.99052746347212,10058.949146210249,0.0146987068868217
-111.72396508521176,-0.0007769240252013,77.87930046776118,6.0369454154335535e-05,0.0016110144580048,0.0006159750630793,-147.5993578415627,2.9532225772502625,0.0,0.9044202458585804,0.0006913770052032,0.0,2596.009952510476,0.0018257112300436,-139.71474638355704,77.87609923567163,25.795513470239545,-147.01068672503612,-0.0075565392571388,0.0163119753303731,160.0037453159681,159.66980038103614,-0.0017424252050892,-0.0007778252338927,0.0146340465689682,0.0020446428943374,0.0,-0.0111165559665006,-0.0009502377179763,6.283141063122077,-0.0022218776052662,79.0790542606428,-0.0137975270185215,-0.0011425746144217,-4.424405750933012e-05,2595.763576127554,-111.90143210251368,79.07866947701909,10059.206959519308,0.014662865071311
-111.56424681155772,-0.0007760125060742,77.96826331424981,6.641859493290978e-05,0.0016064346843276,0.0006159851402887,-147.16911764041978,2.945914514809483,0.0,0.9023995292614484,0.00053509957475,0.0,2590.1524241655866,0.001821271388159,-139.71831838040572,77.96509809298097,25.825012602989748,-146.68700773133938,-0.0090312108916414,0.0169136884777959,160.0878398045438,159.8197779427306,-0.0017437605596702,-0.000776936577733,0.0145979271085684,0.0020411267238536,0.0,-0.0111257163494389,-0.000882104510032,6.283141358451243,-0.0022236585268339,79.16682257423369,-0.0137913665434146,-0.0011380335850591,-4.394872834243422e-05,2589.8889165642545,-111.73799237006206,79.16663013553583,10059.46506816177,0.0146274827995869
-111.41184608056464,-0.0007751271004477,78.05693851516054,7.094369645570377e-05,0.0016021283081695,0.0006152320603498,-146.7578316282797,2.938596076932255,0.0,0.9003842528009243,0.0003862116263327,0.0,2584.304533155302,0.0018134455887207,-139.72189275627537,78.05381519959869,25.85443857713496,-146.4388215005255,-0.0106291578655199,0.0174088074610172,160.17557982212554,159.90722469373495,-0.0017445255853474,-0.0007760533856532,0.0145627899197195,0.0020385316015979,0.0,-0.0111339858168145,-0.0007765485253868,6.283141859406743,-0.0022254372100056,79.25438302459244,-0.0137852102427244,-0.0011277388625404,-4.344777284359186e-05,2584.0304669549505,-111.58149940628522,79.25440659534348,10059.723471406616,0.0145926121258533
-111.26702085865476,-0.00077426384978,78.14533588999147,7.403010950510622e-05,0.0015981412055071,0.00061380849519,-146.36994545082544,2.931280096197199,0.0,0.89837446365513,0.0002466661307937,0.0,2578.468698489764,0.0018021803667348,-139.725469450729,78.14225751901996,25.88379138260057,-146.26616442535533,-0.0124013382517531,0.0177739296285583,160.26691196972791,159.93595008184053,-0.0017447644568413,-0.0007751780502221,0.0145286183723349,0.0020368706050445,0.0,-0.0111410156530905,-0.0006382557410102,6.283142533276451,-0.0022271862327063,79.34174037572248,-0.0137790652314154,-0.0011125386140023,-4.277390313497466e-05,2578.1896893595444,-111.43203140954908,79.34199596862375,10059.982168521628,0.0145582877192563
-111.13153630207545,-0.0007734311716953,78.23346548981696,7.576807845354928e-05,0.0015945671646496,0.0006118011529979,-146.00994200233117,2.9239485175455,0.0,0.8963702656320953,0.0001154994832719,0.0,2572.643599197644,0.0017874770972038,-139.72904841307562,78.23043368170725,25.913070955268072,-146.1658902193621,-0.0145398240611765,0.0181320391748319,160.36252664520717,159.9137191621071,-0.0017445902406407,-0.0007743262290956,0.0144953868510498,0.0020360646764848,0.0,-0.0111465104800097,-0.0004733744434773,6.283143350242865,-0.0022289324208488,79.42890004277182,-0.0137729377394128,-0.0010932125925198,-4.195693672099897e-05,2572.36645196942,-111.29052762785784,79.42939507166444,10060.24115877338,0.0145249067826974
-111.00539242500189,-0.0007726342193263,78.32134022585663,7.626342235343127e-05,0.0015914725906572,0.000609276642197,-145.68301544470145,2.916536366153795,0.0,0.8943720641452702,-2.1706299997847075e-06,0.0,2566.808750186517,0.0017696421773712,-139.7326296019376,78.318355379571,25.94227701984623,-146.1344042902721,-0.0168240136918426,0.0183093918476816,160.4603158990094,159.85181829278335,-0.0017441861483815,-0.000773493910938,0.0144636034863366,0.0020361022438078,0.0,-0.0111502452833491,-0.0002892723435593,6.283144276435919,-0.0022305988140416,79.5158669365839,-0.0137668331912274,-0.0010706529638669,-4.103074366783013e-05,2566.536594883118,-111.15816459445142,79.51659390980336,10060.500441426251,0.014492343532331
-110.88536404073916,-0.0007718392363502,78.40896988071059,7.566300579677869e-05,0.0015888231365368,0.000606268901786,-145.39171240198584,2.909090761177352,0.0,0.8923804009430458,-0.0001052503731424,0.0,2560.9632613486697,0.0017499964095287,-139.73621298615163,78.4060310447872,25.97140909007232,-146.1678013708632,-0.0191465539985747,0.0184069776824696,160.5584885368356,159.74838101785903,-0.0017434520180855,-0.0007726614910745,0.014433077668083,0.0020368829491919,0.0,-0.0111520558317914,-9.065463885326828e-05,6.283145279364938,-0.0022322208316974,79.60264199747834,-0.0137607566024282,-0.0010457341121482,-4.0027814648978296e-05,2560.691709926777,-111.03062010901512,79.60361198071767,10060.760015739968,0.0144603531385183
