sideslipRR,az,FL,FxRR,ax,FR,longslipFR,signal,FyRL,slip1,signal,roll,sideslipFR,vy,RR,FxFR,ay,sideslipFL,FyFR,steeringangel,longslipRR,x,gas,longslipFL,RL,FyRR,sideslipRL,rollrate,FxFL,slip,pitch,vx,FyFL,y,yawrate,longslipRL,yaw,FxRL,pitchrate,brake
-0.0019827442511922,-2.119769160265859e-06,41.94682766674213,115.582690083774,0.0026475508165892,41.947268465036124,-0.0004724396744162,0.0,-165.068978510683,9.97053070051875e-07,0.4741304683802353,-6.590940284271552e-06,-0.0024175422557229,1.4279304903542549e-05,41.99608080900966,-77.78673439764067,0.0003495290210507,0.0024135694673906,199.13902663657785,0.0,0.0006933349356453,4765.560326394939,0.103933057744178,-0.0004724410026033,41.99594514378673,165.34558280703465,0.0019791413233679,8.227800357689222e-08,-77.80337694772784,9.97053070051875e-07,-0.0007325185706484,13.891074437864187,-198.85299925741387,-4857.709520297941,2.606649153833089e-05,0.0006931608185822,-0.0336613294665227,115.570343809062,3.838561420291578e-06,0.0
-0.0019827464307428,-2.2337407650780963e-06,41.94690734365836,115.57379782245994,0.0026364781885577,41.94734850118347,-0.0004724387659277,0.0,-165.0689945944956,9.885383999931252e-07,0.5839714378257849,-6.589191257119119e-06,-0.0024175484231008,1.4160896404249324e-05,41.99615830049827,-77.78661566870574,0.0003501233831215,0.0024135641839862,199.1394907467949,0.0,0.0006932818898195,4765.699158635812,0.1039313672222925,-0.0004724399139312,41.9960230015266,165.34562143410542,0.0019791414573395,2.4471999112121264e-07,-77.80322758472973,9.885383999931252e-07,-0.0007324802437926,13.89110086396436,-198.85276287099109,-4857.714195183768,2.605656760169658e-05,0.0006931082531789,-0.033661068858475,115.56150517553282,3.828007726384944e-06,0.0
-0.0019827497787235,-2.31632482190455e-06,41.9469866673337,115.56494250659784,0.002625449215332,41.94742822053388,-0.0004724378170013,0.0,-165.06889586676775,9.806537342566502e-07,0.684055719265473,-6.586027490507329e-06,-0.0024175557118024,1.4051265229657135e-05,41.99623550322501,-77.78649223836834,0.0003510525817515,0.0024135578020558,199.14009810533847,0.0,0.0006932290672074,4765.837991141366,0.1039296838434301,-0.0004724388766943,41.99610049571851,165.345774358832,0.0019791404139261,3.6943959131758876e-07,-77.80308542161376,9.806537342566502e-07,-0.0007324420183578,13.891127179514832,-198.85238710977632,-4857.7188700434335,2.6049607880698144e-05,0.0006930559033255,-0.0336608083335851,115.55270316245571,3.818154739810581e-06,0.0
-0.0019827540321691,-2.368892290296308e-06,41.94706564952814,115.55612511287362,0.0026144638859713,41.94750761496677,-0.0004724368425667,0.0,-165.0687055115075,9.735554837714787e-07,0.7726874864093842,-6.581810070161679e-06,-0.0024175635626307,1.3952589061769325e-05,41.99631241784535,-77.78636579471447,0.0003522000434985,0.0024135508714051,199.14078843627576,0.0,0.0006931764747812,4765.976823910499,0.1039280075757158,-0.0004724378755013,41.99617762911154,165.34601868215674,0.0019791384588751,4.5945434482313125e-07,-77.8029486050168,9.735554837714787e-07,-0.0007324038890345,13.89115338495334,-198.85193148766203,-4857.723544876804,2.6045698422900208e-05,0.0006930037605395,-0.0336605478614537,115.54393656813318,3.808697980566784e-06,0.0
-0.0019827589519286,-2.3936951526927788e-06,41.94714429866978,115.54734619779188,0.002603522248486,41.9475866795566,-0.0004724358532934,0.0,-165.06844539223985,9.6733260477507e-07,0.8483597276190755,-6.5768676813870285e-06,-0.0024175715938811,1.386610456874996e-05,41.99638904360668,-77.78623757196071,0.0003534774340146,0.0024135437643257,199.14151904937825,0.0,0.0006931241168833,4766.115656942117,0.103926338385467,-0.0004724368992473,41.99625440578523,165.34633280063505,0.0019791358337065,5.181398634471981e-07,-77.80281573731409,9.6733260477507e-07,-0.0007323658533894,13.891179480718348,-198.8514377538981,-4857.728219683734,2.6044660558281877e-05,0.0006929518189537,-0.0336602874124045,115.53520460948934,3.7993646468576576e-06,0.0
-0.0019827643276904,-2.3934504023095646e-06,41.94722262073779,115.53860602721169,0.002592624381968,41.947665411699184,-0.0004724348571289,0.0,-165.06813525288987,9.620250864813028e-07,0.9097802401986314,-6.571494414403929e-06,-0.0024175795543656,1.3792366002905864e-05,41.99646537899324,-77.78610842531371,0.0003548191861343,0.0024135367233912,199.14226072303916,0.0,0.0006930719959914,4766.254490235132,0.1039246762379313,-0.0004724359395773,41.9963308304981,165.34669719381372,0.0019791327506203,5.489953975717686e-07,-77.80268580189785,9.620250864813028e-07,-0.0007323279115204,13.89120546724922,-198.8509341674699,-4857.732894464058,2.6046181557551512e-05,0.0006929000745323,-0.0336600269593732,115.52650678770893,3.789918111112436e-06,0.0
-0.0019827699793451,-2.371097239342357e-06,41.94730061988093,115.52990466772364,0.0025817703788341,41.94774381049899,-0.0004724338595809,0.0,-165.06779235574223,9.576379868354024e-07,0.9558941094068856,-6.565949395262317e-06,-0.0024175872836025,1.3731441375249488e-05,41.99654142215203,-77.78597892110739,0.0003561773302724,0.0024135299015207,199.1429940384403,0.0,0.0006930201132456,4766.393323788457,0.1039230210978349,-0.0004724349905967,41.99640690826164,165.34709477989344,0.0019791293911098,5.55496596785267e-07,-77.80255807334136,9.576379868354024e-07,-0.0007322900656851,13.89123134498626,-198.85043923507664,-4857.737569217613,2.604990185825534e-05,0.0006928485245534,-0.0336597664787368,115.5178427966858,3.7801594005256855e-06,0.0
-0.0019827757563437,-2.329655703821668e-06,41.947378298887024,115.52124205108834,0.0025709603305975,41.947821876305255,-0.000472432864292,0.0,-165.06743139216837,9.541517637671706e-07,0.985902274808552,-6.560457580636997e-06,-0.0024175946836257,1.3683056715666434e-05,41.996617171166136,-77.78584943702235,0.0003575172650937,0.0024135233902391,199.1437064814748,0.0,0.0006929684688235,4766.532157601014,0.1039213729297969,-0.0004724340483101,41.99648264406921,165.34751100262844,0.0019791259066131,5.410001203103594e-07,-77.80243202133045,9.541517637671706e-07,-0.0007322523199244,13.891257114370696,-198.8499646408228,-4857.742243944229,2.6055468612697397e-05,0.0006927971672341,-0.033659505950464,115.50921245779053,3.769926886311304e-06,0.0
-0.0019827815357699,-2.272127222250654e-06,41.94745565964688,115.51261802467688,0.0025601943210467,41.947899610255234,-0.0004724318736019,0.0,-165.06706455643288,9.51529807723762e-07,0.9992758503658468,-6.555211281925599e-06,-0.0024176017004325,1.364670114668821e-05,41.99669262421997,-77.78572015368151,0.0003588146018304,0.0024135172382385,199.14439041647023,0.0,0.0006929170622565,4766.670991671726,0.1039197316984667,-0.0004724331100505,41.99655804273375,165.34793375806163,0.0019791224204712,5.086895914416766e-07,-77.80230732069923,9.51529807723762e-07,-0.0007322146796968,13.891282775844536,-198.8495172867804,-4857.74691864374,2.6062566310323297e-05,0.0006927460014285,-0.0336592453578643,115.50061567171672,3.759094812141353e-06,0.0
-0.0019827872195421,-2.201429033203094e-06,41.94753270343377,115.50403238180428,0.0025494724189874,41.94797701400293,-0.0004724308888007,0.0,-165.0667017291308,9.497238997220196e-07,0.9957659345435184,-6.550372047808541e-06,-0.0024176083070347,1.3621702922591104e-05,41.9967677796867,-77.78559115595127,0.000360052474867,0.0024135114683039,199.14504147506588,0.0,0.0006928658926006,4766.80982599952,0.103918097368805,-0.0004724321742291,41.99663310880439,165.34835321360484,0.001979119030772,4.61550554566723e-07,-77.80218375243545,9.497238997220196e-07,-0.0007321771515313,13.89130832985042,-198.84910091017764,-4857.751593315981,2.607093134333921e-05,0.0006926950264596,-0.0336589846871237,115.49205238820988,3.747571055702249e-06,0.0
-0.0019827927315293,-2.12035585423502e-06,41.94760943108929,115.49548488164974,0.002538794674882,41.94805408954156,-0.0004724299108518,0.0,-165.06635071020557,9.486780702841124e-07,0.975408721525058,-6.546072730489639e-06,-0.0024176144929749,1.3607283097991288e-05,41.996842636170506,-77.78546250244302,0.0003612194787775,0.0024135060877711,199.14565737775243,0.0,0.0006928149585604,4766.948660583329,0.103916469906165,-0.0004724312396292,41.99670784652825,165.34876157880657,0.0019791158132873,4.0235553946991924e-07,-77.80206113557543,9.486780702841124e-07,-0.0007321397427055,13.891333776831427,-198.84871726389144,-4857.756267960798,2.6080355182784467e-05,0.0006926442420067,-0.0336587239267603,115.48352258775164,3.735294471053571e-06,0.0
-0.001982798014781,-2.031550597732753e-06,41.94768584320877,115.4869752649048,0.0025281611213003,41.94813083902815,-0.0004724289398703,0.0,-165.0660174589818,9.483313684077638e-07,0.9385258031815646,-6.542419666021556e-06,-0.0024176202606131,1.3602593972755774e-05,41.9969171925212,-77.78533414303229,0.0003623084823911,0.0024135010921917,199.14623727296325,0.0,0.0006927642586062,4767.08749542209,0.1039148492763717,-0.0004724303059019,41.99678225984,165.34915286984025,0.0019791128242997,3.336576850930329e-07,-77.80193940874133,9.483313684077638e-07,-0.0007321024609514,13.89135911723088,-198.84836677646825,-4857.760942578039,2.6090681387732017e-05,0.0006925936479847,-0.0336584630670874,115.47502626684856,3.722231976004497e-06,0.0
-0.0019828030286561,-1.937478634293481e-06,41.94776194026823,115.47850326225834,0.0025175717700643,41.94820726466506,-0.0004724279757473,0.0,-165.06570634018837,9.486199231506596e-07,0.885719632394184,-6.5394948406771806e-06,-0.0024176256184587,1.3606747670427513e-05,41.996991447825934,-77.78520602961287,0.0003633154638207,0.002413496471917,199.14678122358904,0.0,0.000692713791024,4767.226330514744,0.1039132354457353,-0.0004724293729552,41.99685635237477,165.34952266840008,0.0019791101035321,2.577961467136404e-07,-77.80181852068438,9.486199231506596e-07,-0.000732065314192,13.891384351492151,-198.84804906155213,-4857.765617167563,2.610179970925708e-05,0.0006925432445036,-0.0336582020997225,115.46656342991724,3.708375456934246e-06,0.0
-0.0019828077462913,-1.8404182937963196e-06,41.947837722677946,115.47006859865976,0.0025070266123973,41.948283368655154,-0.0004724270186478,0.0,-165.06542035990972,9.494784257488472e-07,0.8178642003473745,-6.537358004147421e-06,-0.0024176305776919,1.3618836632819529e-05,41.99706540139389,-77.78507814257416,0.0003642386078917,0.0024134922154912,199.1472897951489,0.0,0.0006926635539506,4767.365165860236,0.1039116283811467,-0.0004724284404538,41.99693012748796,165.34986789078582,0.0019791076767353,1.7690015202932497e-07,-77.80169840309287,9.494784257488472e-07,-0.0007320283103089,13.891409480058435,-198.84776332364504,-4857.770291729234,2.6113637863003535e-05,0.0006924930318338,-0.0336579410171695,115.45813408593835,3.6937386623649015e-06,0.0
-0.0019828121525069,-1.7424558766927788e-06,41.94791319082086,115.46167099631552,0.0024965256203895,41.94835915317245,-0.0004724260679593,0.0,-165.06516137138547,9.508412364479476e-07,0.7360910620962833,-6.536048765236742e-06,-0.0024176351534478,1.3637948896305469e-05,41.997139052740216,-77.78495039553256,0.0003650779681927,0.0024134883082808,199.14776390946548,0.0,0.0006926135454179,4767.504001457514,0.1039100280499901,-0.0004724275088607,41.99700358827571,165.35018658707833,0.0019791055578368,9.289075435787165e-08,-77.80157906573851,9.508412364479476e-07,-0.0007319914569399,13.891434503372588,-198.84750849757,-4857.774966262926,2.6126152801469062e-05,0.0006924430103583,-0.0336576798124878,115.44973824561956,3.678354158031473e-06,0.0
-0.0019828162417234,-1.6454721281965407e-06,41.94798834514061,115.4533101778862,0.002486068746227,41.94843462028131,-0.0004724251232993,0.0,-165.06493026340135,9.52643310688331e-07,0.6417709246728567,-6.5355886197770384e-06,-0.0024176393622174,1.366318087698506e-05,41.99721240156421,-77.78482273846103,0.000365835003269,0.0024134847349666,199.1482047627232,0.0,0.0006925637633755,4767.642837305531,0.1039084344202295,-0.0004724265784449,41.997076737601375,165.35047775754236,0.001979103751074,7.490956372573479e-09,-77.80146049300185,9.52643310688331e-07,-0.000731954761308,13.89145942187692,-198.84728332230503,-4857.779640768521,2.613932342809377e-05,0.0006923931805528,-0.0336574184790405,115.44137591822413,3.6622703086334014e-06,0.0
-0.0019828200161663,-1.5511421199467265e-06,41.94806318613829,115.44498586646496,0.0024756559224003,41.9485097719481,-0.0004724241846643,0.0,-165.0647271338786,9.548209202188102e-07,0.5364910888554788,-6.535982884592103e-06,-0.0024176432202576,1.3693647310495367e-05,41.99728544773004,-77.78469515272727,0.0003665121333045,0.0024134814810306,199.1486136670798,0.0,0.0006925142057031,4767.781673403248,0.1039068474604003,-0.0004724256491101,41.99714957811916,165.35074118358247,0.0019791022528365,-7.776664596227165e-08,-77.8013426484719,9.548209202188102e-07,-0.0007319182300791,13.891484236012968,-198.84708649066255,-4857.784315245909,2.6153143531952896e-05,0.0006923435429705,-0.0336571570103143,115.43304711167704,3.645548387979814e-06,0.0
-0.0019828234845065,-1.46094054996722e-06,41.94813771434068,115.43669778458138,0.0024652870641936,41.94858461007978,-0.0004724232513325,0.0,-165.06455143360466,9.573122196715695e-07,0.422029108149657,-6.537222589726396e-06,-0.0024176467456244,1.372848905069556e-05,41.99735819125261,-77.78456758679357,0.0003671126652637,0.0024134785306392,199.14899202756573,0.0,0.0006924648702273,4767.920509749624,0.1039052671395327,-0.0004724247215064,41.99722211229276,165.3509772882013,0.0019791010530664,-1.6153762161425056e-07,-77.80122553856506,9.573122196715695e-07,-0.0007318818692481,13.891508946221396,-198.84691666416188,-4857.788989694989,2.616761525730944e-05,0.000692294098223,-0.0336568953998075,115.4247518340305,3.6282598718638015e-06,0.0
-0.0019828266605077,-1.3761337509592003e-06,41.94821193038934,115.42844565778508,0.0024549620689711,41.94865913644182,-0.0004724223230136,0.0,-165.06440209077158,9.600577820620436e-07,0.3003230952411748,-6.539286311067919e-06,-0.0024176499575124,1.3766880468028135e-05,41.99743063228229,-77.78444002138902,0.0003676406353316,0.0024134758672006,199.1493414064628,0.0,0.000692415754746,4768.059346343624,0.1039036934272198,-0.0004724237958672,41.99729434241469,165.3511870152828,0.0019791001366487,-2.4265584872487375e-07,-77.80110914711108,9.600577820620436e-07,-0.0007318456840513,13.891533552941782,-198.846772400244,-4857.793664115667,2.6182744835626957e-05,0.0006922448469515,-0.0336566336409713,115.41649008896718,3.610483846655423e-06,0.0
-0.0019828295618054,-1.2977837323615187e-06,41.94828583501004,115.4202292135844,0.0024446808173683,41.94873335269455,-0.0004724213996277,0.0,-165.06427762815457,9.63001048356667e-07,0.173439166002204,-6.542141899250248e-06,-0.0024176528747186,1.3808035663202537e-05,41.99750277109184,-77.78431245419199,0.0003681005238176,0.0024134734748095,199.14966342784265,0.0,0.0006923668570403,4768.198183184218,0.1039021262935484,-0.0004724228722406,41.99736627062389,165.35137171584154,0.0019790994846637,-3.201242748482771e-07,-77.80099344985605,9.63001048356667e-07,-0.0007318096789036,13.891558056612466,-198.8466522391436,-4857.798338507854,2.619853889939778e-05,0.0006921957898188,-0.0336563717271894,115.40826187769376,3.5923045916054423e-06,0.0
-0.001982832209053,-1.226759743729513e-06,41.948359428959925,115.41204817962982,0.0024344431744354,41.94880726045205,-0.0004724204806199,0.0,-165.06417625869707,9.66088665622963e-07,0.0435365629814967,-6.545748148413053e-06,-0.0024176555169371,1.3851213132382996e-05,41.99757460806777,-77.78418488676719,0.0003684972109681,0.0024134713368771,199.1499597469988,0.0,0.000692318174868,4768.337020270382,0.1039005657091441,-0.0004724219511653,41.99743789891803,165.35153305544685,0.0019790990752679,-3.931115726670462e-07,-77.8008784273811,9.66088665622963e-07,-0.0007317738573588,13.891582457670395,-198.84655472668197,-4857.803012871473,2.6215001044982483e-05,0.0006921469275018,-0.0336561096517938,115.40006719977792,3.5738093960457336e-06,0.0
-0.0019828346250701,-1.1637349847361934e-06,41.948432713124085,115.40390228914596,0.002424248991512,41.94888086119085,-0.0004724195659096,0.0,-165.0640959640548,9.692708110025566e-07,-0.0871689567668722,-6.550056406250336e-06,-0.0024176579053564,1.3895720265164877e-05,41.997646143702525,-77.7840573206273,0.0003688359455604,0.0024134694354528,199.15023215795824,0.0,0.0006922697060215,4768.475857601092,0.1038990116451299,-0.0004724210327109,41.99750922916565,165.35167293824298,0.0019790988845674,-4.6094179701366926e-07,-77.80076406744897,9.692708110025566e-07,-0.0007317382220908,13.891606756550996,-198.8464782993012,-4857.807687206447,2.623213037139548e-05,0.0006920982606484,-0.0336558474081045,115.39190604870475,3.55508653741862e-06,0.0
-0.0019828368340589,-1.1091987015295946e-06,41.948505688425904,115.39579127650312,0.0024140981054807,41.948954156343376,-0.0004724186551714,0.0,-165.06403457149264,9.725014636291256e-07,-0.2164428514571027,-6.555012072115759e-06,-0.0024176600605887,1.3940917119088942e-05,41.997717378585484,-77.78392978426444,0.0003691221339952,0.0024134677532195,199.15048247533815,0.0,0.0006922214482909,4768.61469517533,0.1038974640730591,-0.0004724201172189,41.99758026311852,165.35179343220543,0.0019790988874193,-5.230857970847272e-07,-77.80065033864071,9.725014636291256e-07,-0.000731702774894,13.891630953688056,-198.84642139477447,-4857.812361512709,2.6249920105218523e-05,0.0006920497898942,-0.0336555849894815,115.3837784149745,3.536223463851871e-06,0.0
-0.0019828388610588,-1.0634644706812006e-06,41.94857835586636,115.38771488106131,0.0024039903419993,41.94902714726342,-0.0004724177483225,0.0,-165.06398981329536,9.757385831932443e-07,-0.3420700010639832,-6.560556028027119e-06,-0.0024176620042022,1.398621890386416e-05,41.99778831339891,-77.78380230864613,0.0003693613180963,0.0024134662719017,199.1507125702202,0.0,0.0006921733995098,4768.753532992086,0.103895922964983,-0.0004724192047915,41.99765100241927,165.35189671146748,0.0019790990579893,-5.791537387196909e-07,-77.80053721257147,9.757385831932443e-07,-0.0007316675167002,13.891655049513576,-198.8463824097009,-4857.817035790198,2.626835683136652e-05,0.0006920015158257,-0.0336553223893888,115.37568428337596,3.517305205722917e-06,0.0
-0.0019828407313922,-1.0266792533093712e-06,41.94865071651045,115.379672846782,0.0023939255156237,41.94909983524297,-0.0004724168452212,0.0,-165.0639593791483,9.789442660283291e-07,-0.4618927376649538,-6.56662597739714e-06,-0.0024176637581438,1.4031098163725151e-05,41.997858948912,-77.78367492320218,0.000369559115206,0.0024134649727798,199.1509243669698,0.0,0.0006921255575604,4768.892371050346,0.1038943882933463,-0.000472418295592,41.99772144861095,165.35198500524896,0.001979099370314,-6.288850417462411e-07,-77.80042466826265,9.789442660283291e-07,-0.0007316324476109,13.891679044457712,-198.84635969642392,-4857.821710038854,2.628742043606136e-05,0.0006919534389756,-0.0336550596014618,115.36762363270896,3.498412979163208e-06,0.0
-0.0019828424701935,-9.988345561939384e-07,41.94872277148023,115.37166492295523,0.0023839034307779,41.949172221521486,-0.0004724159457923,0.0,-165.0639409626926,9.82084838498313e-07,-0.5738480459135579,-6.57315768128645e-06,-0.0024176653442571,1.4075086090522596e-05,41.99792928597547,-77.78354766683218,0.0003697211100761,0.0024134638371224,199.1511198096881,0.0,0.0006920779203779,4769.031209349109,0.1038928600310393,-0.0004724173897336,41.99779160314504,165.35206055224583,0.0019790997987764,-6.721382249083128e-07,-77.8003126803184,9.82084838498313e-07,-0.000731597566942,13.891702938948637,-198.84635159080685,-4857.826384258625,2.6307084334843133e-05,0.000691905559807,-0.0336547966195726,115.35959643486626,3.479622996140052e-06,0.0
-0.0019828441020539,-9.79781109483234e-07,41.94879452193629,115.36369086452537,0.002373923884066,41.94924430730722,-0.0004724150497041,0.0,-165.0639322996431,9.851308865130014e-07,-0.6760032903162992,-6.580086098825289e-06,-0.0024176667846019,1.411777295098012e-05,41.99799932551738,-77.78342057223873,0.0003698528350151,0.0024134628458216,199.1513008426589,0.0,0.000692030485963,4769.17004788737,0.1038913381512837,-0.000472416487591,41.99786146738882,165.3521255630731,0.0019791003184619,-7.088817575880336e-07,-77.80020123364574,9.851308865130014e-07,-0.0007315628732797,13.891726733412495,-198.84635642656391,-4857.83105844946,2.632731581771434e-05,0.0006918578787072,-0.0336545334378936,115.35160265529105,3.4610054906867605e-06,0.0
-0.0019828456506413,-9.69238101683622e-07,41.94886596911581,115.35575043417008,0.0023639866649245,41.94931609374083,-0.0004724141569541,0.0,-165.0639312007723,9.880572446562545e-07,-0.7665898475125212,-6.587346419191728e-06,-0.0024176681008787,1.4158807960476664e-05,41.9980690685374,-77.7832936847863,0.0003699596899294,0.0024134619799286,199.1514694180758,0.0,0.0006919832523965,4769.3088866641365,0.1038898226276977,-0.0004724155892058,41.99793104263343,165.3521821875044,0.0019791009055347,-7.391812759424831e-07,-77.80009030346545,9.880572446562545e-07,-0.000731528364544,13.891750428273332,-198.84637252285336,-4857.835732611316,2.6348076992956372e-05,0.0006918103959716,-0.0336542700509532,115.34364225023536,3.442623923020881e-06,0.0
-0.0019828471383821,-9.66808802296392e-07,41.94893711429828,115.34784340177774,0.0023540915563329,41.94938758193078,-0.0004724132677077,0.0,-165.06393558322708,9.90842918338265e-07,-0.8440340541512616,-6.594874967121754e-06,-0.0024176693133962,1.4197898220240063e-05,41.99813851610068,-77.78316705801774,0.0003700467865795,0.0024134612216537,199.15162742337355,0.0,0.0006919362178414,4769.447725678413,0.1038883134341825,-0.0004724146944605,41.99800033010244,165.3522324830844,0.0019791015375512,-7.631880771729957e-07,-77.79997986004051,9.90842918338265e-07,-0.0007314940380611,13.891774023953014,-198.84639825276005,-4857.840406744145,2.6369325453424e-05,0.0006917631118035,-0.0336540064536842,115.33571516788083,3.424534383923237e-06,0.0
-0.0019828485863742,-9.720012605808284e-07,41.94900795875196,115.33996954293734,0.0023442383372378,41.94945877300778,-0.0004724123816868,0.0,-165.06394348960305,9.934709400476502e-07,-0.90698492373324,-6.602610021874187e-06,-0.0024176704421991,1.423480673317328e-05,41.99820766933455,-77.78304073930484,0.000370118998249,0.0024134605532247,199.15177666132,0.0,0.0006918893805346,4769.58656492921,0.1038868105449793,-0.0004724138036782,41.99806933095694,165.35227839567278,0.0019791021935376,-7.81132864236685e-07,-77.79986988152493,9.934709400476502e-07,-0.0007314598906381,13.891797520871222,-198.84643205990525,-4857.8450808479065,2.639101458480789e-05,0.0006917160263172,-0.033653742641467,115.32782134957137,3.4067852159702627e-06,0.0
-0.0019828500142254,-9.842351298393644e-07,41.949078503811926,115.33212864287664,0.0023344267834929,41.949529668046985,-0.0004724114989419,0.0,-165.06395309900134,9.959282383405646e-07,-0.9543381382891696,-6.610492552947075e-06,-0.0024176715075633,1.4269350612892743e-05,41.99827652942383,-77.7829147681762,0.0003701810172725,0.0024134599563659,199.15191894213976,0.0,0.000691842738816,4769.725404415546,0.1038853139345559,-0.0004724129168511,41.99813804630196,165.35232174776576,0.0019791028541418,-7.9331368843862e-07,-77.79976035521608,9.959282383405646e-07,-0.0007314259186427,13.89182091944539,-198.8464723633905,-4857.84975492256,2.641309500038816e-05,0.0006916691395121,-0.033653478610165,115.31996072632816,3.3894167703909592e-06,0.0
-0.0019828514398021,-1.0028563550263564e-06,41.949148750843726,115.32432049516194,0.0023246566683159,41.94960026810402,-0.0004724106195038,0.0,-165.06396274513875,9.982054812614815e-07,-0.9852558821629992,-6.6184668168056e-06,-0.0024176725279416,1.4301398930712851e-05,41.99834509760375,-77.78278918410928,0.0003702371892695,0.0024134594143326,199.15205599457047,0.0,0.0006917962911215,4769.864244136439,0.1038838235776374,-0.0004724120339949,41.99820647719492,165.3523642195635,0.0019791035018713,-8.000825597557009e-07,-77.79965126926852,9.982054812614815e-07,-0.0007313921180837,13.89184422009071,-198.84651764391336,-4857.854428968064,2.643551575865609e-05,0.0006916224512821,-0.0336532143561444,115.3121332202013,3.372461302013004e-06,0.0
-0.0019828528792033,-1.0271585537227664e-06,41.94921870119548,115.31654490005944,0.0023149277638771,41.94967057426303,-0.0004724097433424,0.0,-165.0639709275162,1.0002968296014567e-06,-0.9991821544661912,-6.626480849722117e-06,-0.0024176735200947,1.4330869301022818e-05,41.99841337515545,-77.78266404999601,0.0003702914526773,0.0024134589117795,199.15218939776733,0.0,0.000691750035969,4770.003084090915,0.1038823394491707,-0.0004724111551713,41.99827462465152,165.35240733679362,0.0019791041211063,-8.01838130507916e-07,-77.7995425884864,1.0002968296014567e-06,-0.0007313584846915,13.891867423220104,-198.8465665099309,-4857.859102984381,2.645822476440008e-05,0.0006915759614323,-0.0336529498762876,115.30433874604044,3.355943051004263e-06,0.0
-0.0019828543467713,-1.0563926609146956e-06,41.94928835625501,115.30880166755908,0.0023052398423757,41.94974058757796,-0.0004724088704699,0.0,-165.06397631120848,1.002199686730744e-06,-0.9958532728310078,-6.634486890879191e-06,-0.0024176745009852,1.435772442334378e-05,41.99848136340183,-77.7825393877341,0.0003703474871723,0.0024134584328701,199.1523206785621,0.0,0.0006917039719832,4770.141924277996,0.1038808615242464,-0.0004724102804093,41.99834248965019,165.35245246975717,0.0019791046980735,-7.990162006225629e-07,-77.79943431860032,1.002199686730744e-06,-0.0007313250139971,13.891890529244233,-198.8466175993415,-4857.863776971473,2.6481169803667837e-05,0.0006915296696456,-0.0336526851679998,115.2965772085626,3.339878444033565e-06,0.0
-0.0019828558549389,-1.08977936992712e-06,41.949357717429024,115.30109061658165,0.0022955926773072,41.94981030909303,-0.0004724080008029,0.0,-165.06397773335934,1.0039144634469762e-06,-0.9753033626472192,-6.642441680335704e-06,-0.0024176754855535,1.438196883591562e-05,41.99854906369991,-77.78241522627982,0.0003704085914408,0.0024134579634918,199.152451257424,0.0,0.0006916580978892,4770.280764696718,0.1038793897781769,-0.0004724094098157,41.998410073140754,165.35250082557346,0.0019791052209839,-7.920768749337626e-07,-77.79932645685477,1.0039144634469762e-06,-0.0007312917014091,13.8919135385715,-198.8466696322888,-4857.868450929303,2.6504299691542405e-05,0.0006914835755032,-0.0336524202292033,115.2888485038838,3.324276377369342e-06,0.0
-0.0019828574142533,-1.1265265820035597e-06,41.94942678610865,115.29341157299828,0.0022859860426283,41.9498797398754,-0.0004724071345707,0.0,-165.06397420674924,1.005444270983279e-06,-0.9378647116486852,-6.650306654553141e-06,-0.0024176764862451,1.440364465807078e-05,41.99861647743504,-77.78229163144192,0.0003704775620994,0.0024134574917431,199.15258237311843,0.0,0.0006916124124872,4770.419605346117,0.1038779241863525,-0.0004724085431894,41.99847737605026,165.3525534432715,0.001979105679993,-7.814972170921376e-07,-77.79921896326836,1.005444270983279e-06,-0.0007312585422867,13.891936451608087,-198.8467214860363,-4857.873124857829,2.652756461472308e-05,0.0006914376785026,-0.0336521550583247,115.28115252088088,3.309138633135272e-06,0.0
-0.0019828590335221,-1.1658423598458968e-06,41.949495563689936,115.28576437131638,0.0022764197161254,41.94994888099358,-0.0004724062716398,0.0,-165.06396491117837,1.0067946081617062e-06,-0.8841629580666276,-6.658048090304144e-06,-0.0024176775156953,1.4422827253129802e-05,41.99868360601809,-77.78216860559608,0.0003705569205888,0.0024134570052649,199.1527151672359,0.0,0.0006915669146822,4770.558446225231,0.1038764647243056,-0.0004724076806817,41.99854439928605,165.35261120100998,0.0019791060670384,-7.677651931593997e-07,-77.79911185908811,1.0067946081617062e-06,-0.0007312255320079,13.891959268757947,-198.8467721106607,-4857.877798757014,2.655091664950772e-05,0.0006913919780339,-0.0336518896542793,115.27348914045946,3.2944603919161127e-06,0.0
-0.0019828607197445,-1.2069416158672835e-06,41.94956405158359,115.27814885446116,0.002266893478389,41.950017733505824,-0.0004724054119421,0.0,-165.06394919024157,1.0079730956058795e-06,-0.8151071700698395,-6.665637149606848e-06,-0.0024176785845531,1.443962155126743e-05,41.99875045087733,-77.7820461706196,0.0003706488131496,0.0024134564934217,199.152850674873,0.0,0.000691521603463,4770.697287333106,0.1038750113676627,-0.0004724068223714,41.99861114374348,165.3526748178852,0.001979106375894,-7.513683336391374e-07,-77.79900514419779,1.0079730956058795e-06,-0.0007311926660328,13.891981990422869,-198.8468205385076,-4857.882472626817,2.6574310788619744e-05,0.0006913464734012,-0.0336516240164463,115.265858235523,3.280230767804086e-06,0.0
