longslipFR,FxRR,signal,RR,yawrate,pitch,slip1,longslipRL,sideslipRR,FL,sideslipRL,gas,vx,pitchrate,FxFR,steeringangel,yaw,signal,FyFL,brake,FyFR,ay,longslipRR,vy,slip,sideslipFL,FxRL,rollrate,sideslipFR,FyRR,ax,longslipFL,az,FR,x,y,RL,FyRL,FxFL,roll
-0.0004764659414597,287.1031990429551,0.0,92.47250838311037,1.053468714322407e-07,-0.0015253657849347,6.283185265892626,0.0017254562715639,-0.0019602963045101,92.26909226784234,0.0019602139177532,0.2069923132680889,30.555704801012546,4.4086139889013247e-05,-77.10096213090443,0.0,-0.0292621630568363,-0.4939473234732418,-194.66471569480092,0.0,194.66659842728575,3.5550537976938835e-06,0.0017255009221023,-1.216196719654149e-06,-4.128696049903448e-08,0.0024045707635378,287.1015341927685,2.3483071728183777e-07,-0.0024046353946348,163.1967922714809,0.0506075823839183,-0.0004764663161051,-7.651723742208933e-05,92.26909286051333,5021.046186553268,-4865.387208558085,92.47250414006722,-163.1931927364958,-77.10235607193766,-9.03749707283606e-07
-0.0004764536431005,286.9999449546129,0.0,92.47398164712152,1.0504626559549523e-07,-0.0015249255567503,6.283185266003456,0.0017248442127685,-0.0019603084762168,92.27061996726395,0.001960226312143,0.2069579211039901,30.55621029430889,4.397105397727376e-05,-77.09932881798407,0.0,-0.0292621620050215,-0.4745425054598843,-194.6662027011974,0.0,194.6680799895127,3.5450684153023137e-06,0.0017248887335872,-1.2129609359766196e-06,-4.117613013491784e-08,0.0024045780619845,286.99828449635334,2.3420572228585162e-07,-0.0024046425161188,163.19697072977942,0.050473632090452,-0.0004764540169713,-7.629954592833979e-05,92.27062055828192,5021.351615925359,-4865.396148646464,92.47397741640796,-163.19338119716497,-77.10071906921146,-9.014048388525712e-07
-0.0004764413773829,286.896963691514,0.0,92.4754510088818,1.047464669180589e-07,-0.0015244864778365,6.283185266114001,0.0017242337650934,-0.0019603206162451,92.2721436231603,0.0019602386742784,0.2069236199912218,30.556714449635127,4.385625498231557e-05,-77.09769985393541,0.0,-0.0292621609562084,-0.4550902335914247,-194.66768587561967,0.0,194.6695577330927,3.5351082787548444e-06,0.0017242781565995,-1.209733307023057e-06,-4.106558533509487e-08,0.0024045853413112,286.8953076135782,2.335822674957847e-07,-0.0024046496189407,163.19714877167712,0.0503400355759691,-0.0004764417504784,-7.60794953477115e-05,92.27214421252953,5021.657050342675,-4865.405088882164,92.47544679045936,-163.19356921593425,-77.09908642508184,-8.990662119146264e-07
-0.0004764291441893,286.7942488446729,0.0,92.47691647071773,1.0444783652222989e-07,-0.0015240485453624,6.283185266224249,0.0017236248372778,-0.0019603327244795,92.2736632462247,0.0019602510043225,0.206889409689028,30.557217270524824,4.374175859084663e-05,-77.0960752240882,0.0,-0.0292621599103885,-0.4355924530788534,-194.6691652058564,0.0,194.67103164065165,3.5780226815438408e-06,0.0017236691000588,-1.2065141679261268e-06,-4.0955337332900767e-08,0.0024045926014468,286.79259712382907,2.3307341933608975e-07,-0.002404656702758,163.1973263919885,0.0502067713300378,-0.0004764295164791,-7.579447024586063e-05,92.27366383394944,5021.962489791857,-4865.414029264797,92.47691226454808,-163.19375679308058,-77.09745812306906,-8.967336890809389e-07
-0.0004764167902062,286.6903416051169,0.0,92.4783769922131,1.0416298084912145e-07,-0.0015236117387667,6.283185266329297,0.0017230062407355,-0.0019603447296404,92.27517883900325,0.0019602633355891,0.2068552984260517,30.55771875520693,4.363228652402223e-05,-77.09443735540941,0.0,-0.0292621588674873,-0.4160511136839599,-194.6706455269436,0.0,194.6725006854945,3.495969207432692e-06,0.0017230503956234,-1.2034536504687427e-06,-4.0850289008430176e-08,0.0024045999469821,286.68869070074885,2.3611217584623114e-07,-0.0024046637546686,163.1975002075351,0.0500720325146792,-0.0004764171570461,-7.529026556988593e-05,92.27517942569456,5022.267934259572,-4865.422969793971,92.47837280169824,-163.19394595096745,-77.09581586551462,-8.943889294348506e-07
-0.0004764041996022,286.58512404801377,0.0,92.47983284200126,1.0387243202442225e-07,-0.001523175955142,6.283185266428155,0.0017223816297349,-0.0019603566264504,92.27669033691232,0.0019602756026488,0.206821321187559,30.558218883952563,4.353655549062786e-05,-77.09275771396614,0.0,-0.0292621578274395,-0.3964681695244061,-194.6721402235606,0.0,194.6739768625476,3.460292229119129e-06,0.0017224256421816,-1.2005840198352263e-06,-4.0751431401303717e-08,0.0024046075351983,286.5834780496275,2.402106380741971e-07,-0.0024046709899371,163.19766638609323,0.0499358108790167,-0.0004764045666678,-7.50885093907939e-05,92.27669092337912,5022.5733837323605,-4865.431910469298,92.47982867142996,-163.19413328256348,-77.09413243727732,-8.920048476922166e-07
-0.0004763916278478,286.47998733310715,0.0,92.48128466189767,1.035610867160352e-07,-0.0015227410449947,6.283185266522981,0.001721758143925,-0.0019603684547626,92.27819769482812,0.0019602877655427,0.2067874688685229,30.55871765050474,4.345593096778617e-05,-77.09107636555221,0.0,-0.0292621567904106,-0.3768455788782958,-194.6736511103377,0.0,194.67547088722677,3.4407378405692794e-06,0.0017218020113712,-1.197839722443095e-06,-4.0656605177728167e-08,0.002404615311548,286.47834669067515,2.433962438875891e-07,-0.0024046784546228,163.1978262869344,0.0497997257013057,-0.000476391995331,-7.499062003455537e-05,92.27819828070707,5022.878838196617,-4865.440851290379,92.48128051018506,-163.1943126496555,-77.0924473434001,-8.8958429629484e-07
-0.0004763791055222,286.3751809664098,0.0,92.48273254880978,1.0323089927310614e-07,-0.001522306864778,6.283185266615563,0.0017211367146607,-0.0019603802256157,92.27970092147584,0.0019602998270015,0.206753721978624,30.559215057884582,4.338890300175793e-05,-77.08940266443922,0.0,-0.0292621557566016,-0.3571853039883276,-194.6751717443232,0.0,194.6769785339218,3.4273250209064145e-06,0.0017211804374571,-1.195165614874507e-06,-4.0564023496283555e-08,0.0024046231839902,286.3735455752822,2.454987641830405e-07,-0.0024046860633932,163.19798048633595,0.0496640568805936,-0.0004763794731748,-7.493007669375068e-05,92.27970150638733,5023.184297638742,-4865.449792256822,92.48272841503724,-163.19448271733592,-77.09076982517357,-8.871379287516645e-07
-0.0004763666333136,286.270709051855,0.0,92.48417651263549,1.028849551392456e-07,-0.001521873288924,6.283185266707367,0.0017205172820394,-0.0019603919417384,92.28120003292712,0.0019603117975648,0.2067200709797338,30.55971111033062,4.333357478418118e-05,-77.08773720714312,0.0,-0.0292621547261835,-0.3374893108656211,-194.67669844498556,0.0,194.67849562223364,3.41733637731976e-06,0.001720560861225,-1.1925163073961984e-06,-4.047221950219218e-08,0.0024046311182534,286.2690789071654,2.466651386534973e-07,-0.0024046937729706,163.19812910256329,0.0495288062942686,-0.0004763670009954,-7.489712395586742e-05,92.28120061656512,5023.489762045173,-4865.458733368229,92.48417239595564,-163.19464403779264,-77.08910053541824,-8.846758211222307e-07
-0.0004763542078747,286.1665514921475,0.0,92.48561655665118,1.0252604159215861e-07,-0.0015214402107839,6.283185266799522,0.0017198997256878,-0.0019604036069736,92.28269504507628,0.0019603236897836,0.2066865124301548,30.56020581191881,4.3288073381368686e-05,-77.08607947539114,0.0,-0.0292621536992984,-0.3177595690930611,-194.67822985205916,0.0,194.6800200658536,3.40975899724898e-06,0.0017199431626971,-1.1898568192610384e-06,-4.03800643688792e-08,0.00240463910315,286.164926599312,2.470501702201825e-07,-0.0024047015639435,163.19827247145952,0.0493939496028659,-0.0004763545754959,-7.488868423442315e-05,92.28269562717422,5023.795231402389,-4865.467674624207,92.48561245607706,-163.1947977085915,-77.08743898158511,-8.82206465263598e-07
-0.0004763418271155,286.0626961304799,0.0,92.487052687608,1.0215701633859569e-07,-0.0015210075421092,6.2831852668928745,0.0017192839783372,-0.0019604152277339,92.2841859728928,0.0019603355172056,0.2066530452238287,30.56069916652264,4.325058652393061e-05,-77.08442907904376,0.0,-0.0292621526760605,-0.2979980516283976,-194.6797652559133,0.0,194.6815505596561,3.4039602272896986e-06,0.0017193272749685,-1.187160866267188e-06,-4.0286711778436996e-08,0.0024046471312558,286.06107644085006,2.467873301942119e-07,-0.0024047094221766,163.1984112410989,0.049259472347024,-0.0004763421945663,-7.490011962926643e-05,92.28418655321356,5024.10070569691,-4865.47661602436,92.48704860205228,-163.19494502371592,-77.08578477597901,-8.797369254240722e-07
-0.00047632948981,285.95913692340343,0.0,92.48848491433505,1.0178081170692717e-07,-0.0015205752124058,6.283185266988037,0.001718670005178,-0.0019604268120291,92.28567283075482,0.0019603472935105,0.2066196689582435,30.561191177908515,4.321937071418557e-05,-77.08278578675001,0.0,-0.0292621516565547,-0.2782067346068951,-194.681303935065,0.0,194.6830858943645,3.399407050093629e-06,0.0017187131634358,-1.1844093692660971e-06,-4.0191549371545184e-08,0.0024046551936527,285.95752233997007,2.459950550479438e-07,-0.0024047173331503,163.1985462579756,0.0491253674600008,-0.00047632985696,-7.492523811907312e-05,92.28567340909684,5024.406184915291,-4865.485557568295,92.48848084272852,-163.19508733677364,-77.08413768524201,-8.772730186419908e-07
-0.0004763171950567,285.855870421293,0.0,92.4899132464014,1.0140029030139017e-07,-0.0015201431681713,6.283185267085425,0.0017180577845569,-0.0019604383683313,92.2871556326749,0.0019603590317395,0.2065863834009635,30.56168184978908,4.319276531670618e-05,-77.0811494333297,0.0,-0.0292621506408371,-0.2583875971437772,-194.682845050996,0.0,194.68462482286048,3.3956521325802954e-06,0.0017181008065086,-1.1815893036732185e-06,-4.0094161165875637e-08,0.0024046632799833,285.8542608223612,2.447804478581383e-07,-0.0024047252818001,163.1986784464003,0.0489916310804408,-0.0004763175617785,-7.495726847704975e-05,92.28715620887796,5024.711669044127,-4865.494499255623,92.48990918777878,-163.19522597621008,-77.08249754508537,-8.748194414519562e-07
-0.0004763049420415,285.75289406073455,0.0,92.49133769356057,1.0101813106540588e-07,-0.0015197113719868,6.2831852671852895,0.0017174472991655,-0.0019604499048245,92.2886343923884,0.0019603707438032,0.2065531883469364,30.562171185844623,4.316920667323869e-05,-77.07951986795739,0.0,-0.0292621496289357,-0.23854262113626,-194.6843876940876,0.0,194.68616608986807,3.39231784859577e-06,0.0017174901868445,-1.178692750919952e-06,-3.9994296502574726e-08,0.0024046713793943,285.75128931938804,2.432399756587001e-07,-0.0024047332532941,163.1988087295176,0.0488582604991564,-0.0004763053082139,-7.498938951027062e-05,92.28863496633416,5025.01715807005,-4865.503441085949,92.49133364709772,-163.19536219342024,-77.0808642071774,-8.723798777096658e-07
-0.0004762927299454,285.6502056761149,0.0,92.49275826567828,1.006367645944896e-07,-0.0015192798014843,6.283185267287744,0.0017168385339178,-0.0019604614290101,92.29010912337576,0.0019603824402428,0.206520083588824,30.562659189730898,4.314723890978805e-05,-77.07789693331026,0.0,-0.0292621486208535,-0.2186737910654141,-194.68593093245156,0.0,194.6877084709345,3.3890972149070644e-06,0.0017168812892732,-1.1757160688765123e-06,-3.989184309345089e-08,0.0024046794811695,285.64860567021947,2.414594655734113e-07,-0.0024047412335459,163.19893798676344,0.0487252535686854,-0.0004762930954667,-7.501507425788046e-05,92.29010969498476,5025.322651979726,-4865.512383058886,92.49275423069705,-163.19549713519163,-77.07923751845769,-8.699571054568428e-07
-0.0004762805579501,285.5478033235829,0.0,92.49417497268786,1.0025833609012594e-07,-0.0015188484482259,6.283185267392782,0.0017162314748822,-0.0019604729475265,92.29157983886556,0.0019603941301587,0.2064870689119393,30.56314586508362,4.312552146530123e-05,-77.0762804635204,0.0,-0.0292621476165705,-0.1987830937976963,-194.6874738392449,0.0,194.68925079203484,3.385744351741e-06,0.0017162740997549,-1.172659182125443e-06,-3.978680379784744e-08,0.0024046875750158,285.54620793993627,2.395145694422099e-07,-0.0024047492094021,163.19906703269592,0.0485926084727401,-0.0004762809227313,-7.502827264099032e-05,92.2915804080926,5025.628150759862,-4865.521325174047,92.49417094864631,-163.19563183217426,-77.07761731564443,-8.675531007235632e-07
-0.0004762684252234,285.4456851669699,0.0,92.49558782456188,9.988468631003485e-08,-0.0015184173165184,6.28318526750031,0.0017156261087865,-0.001960484466085,92.2930465518326,0.0019604058212179,0.2064541440955041,30.563631215520832,4.310283458523775e-05,-77.07467028293166,0.0,-0.0292621466160468,-0.1788725183862437,-194.68901550552684,0.0,194.6907919377668,3.3820631363722764e-06,0.0017156686048946,-1.1695249324451669e-06,-3.9679275530462045e-08,0.0024046956511629,285.44409430241103,2.3747109454769367e-07,-0.0024047571686971,163.1991966069526,0.0484603235692103,-0.0004762687891923,-7.502351298593779e-05,92.29304711866206,5025.933654397198,-4865.53026743104,92.4955838110399,-163.19576719524022,-77.07600342560656,-8.651691375232267e-07
-0.0004762563309451,285.34384954328056,0.0,92.49699683135422,9.95173457209359e-08,-0.0015179864221853,6.283185267610156,0.0017150224234386,-0.0019604959894578,92.29450927499546,0.0019604175197041,0.2064213089140748,30.56411524464488,4.30780826702548e-05,-77.07306620996052,0.0,-0.0292621456192261,-0.1589440558720194,-194.6905550480215,0.0,194.69233085564096,3.37790357291128e-06,0.0017150647923676,-1.1663184946787173e-06,-3.9569430332545056e-08,0.0024047037004139,285.34226310490413,2.353856216972776e-07,-0.0024047651002609,163.19932736932253,0.0483283974589645,-0.0004762566940419,-7.499598021325625e-05,92.29450983943686,5026.239162878506,-4865.5392098294815,92.49699282803896,-163.19590401582968,-77.07439566799023,-8.628058830312943e-07
-0.0004762442742986,285.24229488754224,0.0,92.49840200316449,9.915753628566025e-08,-0.0015175557913142,6.2831852677220885,0.0017144204073413,-0.001960507521493,92.2959680208196,0.0019604292305842,0.2063885631378391,30.56459795604433,4.305029607003348e-05,-77.07146805867156,0.0,-0.0292621446260382,-0.1389996990846539,-194.6920916154204,0.0,194.69386655909008,3.3731540656961305e-06,0.001714462650541,-1.1630468368028805e-06,-3.945749778166731e-08,0.0024047117141804,285.24071279210136,2.3330602477441125e-07,-0.0024047729939217,163.1994598973745,0.0481968288810421,-0.0004762446364772,-7.494155601422571e-05,92.29596858290328,5026.544676190602,-4865.548152368982,92.49839800983644,-163.19604296829166,-77.07279385738164,-8.60463487066034e-07
-0.0004762322544979,285.1410197651295,0.0,92.49980335014048,9.880618084651637e-08,-0.0015171254589956,6.283185267835837,0.0017138200497493,-0.0019605190651412,92.2974228015205,0.0019604409575874,0.2063559065332479,30.56507935329557,4.301863118866759e-05,-77.06987564216803,0.0,-0.0292621436364026,-0.1190414424432196,-194.69362439492875,0.0,194.6953981306474,3.3677427545004472e-06,0.0017138621685311,-1.159718245011067e-06,-3.934374958985597e-08,0.0024047196845267,285.13944193891524,2.3127211121994781e-07,-0.0024047808405122,163.19959468548024,0.0480656167440664,-0.0004762326157237,-7.485684939112962e-05,92.29742336129412,5026.850194320334,-4865.557095049161,92.4997993666614,-163.1961846135051,-77.07119780705496,-8.581416654408791e-07
-0.0004762202707711,285.04002282110935,0.0,92.5012008824696,9.846391900230193e-08,-0.0015166954680671,6.283185267951101,0.0017132213406008,-0.0019605306224938,92.29887362907118,0.0019604527032867,0.2063233388638999,30.565559439963973,4.298236932106469e-05,-77.06828877301805,0.0,-0.0292621426502309,-0.0990712817567348,-194.6951526181868,0.0,194.6969247250739,3.3616272661031404e-06,0.0017132633361343,-1.156341885913953e-06,-3.9228485456350016e-08,0.0024047276042093,285.0384491998464,2.2931616073142358e-07,-0.0024047886318775,163.19973214512416,0.0479347600554555,-0.0004762206310189,-7.473920381841266e-05,92.2988741865958,5027.155717254587,-4865.566037869633,92.50119690877092,-163.19632940320528,-77.06960732874347,-8.558397778516785e-07
-0.0004762083223834,284.9393027746468,0.0,92.50259461035816,9.813112608739814e-08,-0.0015162658678786,6.283185268067565,0.0017126242703253,-0.0019605421948272,92.30032051520884,0.0019604644691882,0.2062908598910587,30.566038219604977,4.294091407508093e-05,-77.06670726597984,0.0,-0.02926214166743,-0.0790912140246405,-194.69667556711136,0.0,194.69844557187847,3.3547938786892736e-06,0.001712666143643,-1.1529274280761603e-06,-3.9112020774137324e-08,0.0024047354667134,284.93773330293567,2.2746350330749917e-07,-0.0024047963608757,163.19987260617208,0.0478042579044369,-0.0004762086816344,-7.458669096995293e-05,92.3003210705555,5027.46124498028,-4865.574980830018,92.50259064643046,-163.1964776852202,-77.06802223628367,-8.535568997846728e-07
-0.0004761964086247,284.83885841500154,0.0,92.503984544045,9.780793590962103e-08,-0.0015158367130873,6.28318526818491,0.0017120288300313,-0.0019605537826558,92.30176347144356,0.0019604762558215,0.2062584693746067,30.566515695764625,4.289378767515499e-05,-77.0651309383727,0.0,-0.0292621406879042,-0.0591032372370458,-194.69819257855383,0.0,194.699959977163,3.347246894490176e-06,0.0017120705820335,-1.1494847057190355e-06,-3.8994675736039753e-08,0.0024047432662787,284.83729304592174,2.257330921130047e-07,-0.0024048040213705,163.2000163192071,0.0476741094492425,-0.0004761967668729,-7.439809231104564e-05,92.30176402469064,5027.766777484366,-4865.583923929932,92.50398058992782,-163.19662970925637,-77.06644234603426,-8.512918891629112e-07
-0.0004761845288279,284.7386886100588,0.0,92.50537069378332,9.749426767206004e-08,-0.0015154080624989,6.28318526830282,0.0017114350113365,-0.001960565385789,92.3032025090694,0.0019604880628372,0.2062261670728135,30.5669918719805,4.284062604399613e-05,-77.06355961293383,0.0,-0.0292621397115578,-0.03910935017498,-194.6997030481065,0.0,194.7014673244269,3.339013857337581e-06,0.0017114766427943,-1.1460234395814014e-06,-3.887676638499535e-08,0.0024047509979133,284.73712730475114,2.241381542100952e-07,-0.0024048116082114,163.200163458659,0.0475443139232565,-0.0004761848860708,-7.41728867388414e-05,92.30320306029952,5028.072314753836,-4865.592867168999,92.50536674955612,-163.19678563358224,-77.06486747928315,-8.490434462614118e-07
-0.0004761726823638,284.638792260626,0.0,92.50675306983074,9.718984997143615e-08,-0.0015149799779607,6.283185268420989,0.0017108428062963,-0.0019605770033936,92.30463763917574,0.0019604998891024,0.2061939527430163,30.56746675178205,4.278117311567051e-05,-77.06199311832965,0.0,-0.0292621387382968,-0.0191115522104947,-194.7012064330067,0.0,194.7029670745437,3.3301382700691266e-06,0.0017108843178607,-1.1425529969522423e-06,-3.875859678021311e-08,0.0024047586574019,284.6372349880338,2.2268678516906667e-07,-0.0024048191172071,163.20031412681865,0.047414870574655,-0.0004761730386063,-7.391122858666577e-05,92.30463818847332,5028.377856775717,-4865.601810546835,92.50674913560415,-163.19694553206568,-77.06329746288516,-8.468101677805454e-07
-0.0004761608686442,284.53916834273303,0.0,92.50813168246398,9.689425121784429e-08,-0.0015145525233164,6.283185268539134,0.0017102522076026,-0.0019605886340603,92.30606887265876,0.0019605117327995,0.2061618261422998,30.567940338690896,4.2715274349934514e-05,-77.0604312899138,0.0,-0.0292621377680312,0.0008881568932923,-194.70270225410147,0.0,194.70445876535277,3.3206696512241045e-06,0.0017102935998179,-1.139082199635007e-06,-3.864045292556348e-08,0.0024047662413001,284.5376150782772,2.2138254888857226e-07,-0.002404826545096,163.20046835852088,0.0472857787055164,-0.0004761612238982,-7.361387039592188e-05,92.30606942010807,5028.683403537071,-4865.6107540630655,92.5081277583718,-163.1971094016235,-77.06173213110164,-8.44590595032294e-07
-0.0004761490871238,284.4398158595681,0.0,92.5095065419435,9.660690737081449e-08,-0.0015141257634301,6.283185268656989,0.0017096632082334,-0.0019606002758723,92.30749622023592,0.0019605235915222,0.2061297870270231,30.568412636221304,4.2642869575414106e-05,-77.05887397142803,0.0,-0.0292621368006756,0.0208877771821232,-194.7041900969614,0.0,194.70594201021035,3.310675227638622e-06,0.001709704481541,-1.135619172950021e-06,-3.85225978316836e-08,0.0024047737469242,284.43826658508857,2.202250901516887e-07,-0.0024048338895027,163.20062612636428,0.0471570376211349,-0.0004761494414026,-7.328217100669796e-05,92.30749676591898,5028.988955024993,-4865.619697717312,92.50950262813568,-163.19727717007152,-77.06017132564953,-8.423832555858662e-07
-0.0004761373373063,284.34073385548265,0.0,92.5108776585266,9.632714791281935e-08,-0.0015136997632838,6.283185268774319,0.001709075801631,-0.0019606119264751,92.30891969245786,0.0019605354623711,0.2060978351538529,30.56888364788007,4.256398546382437e-05,-77.05732101587186,0.0,-0.0292621358361512,0.0408853087106494,-194.70566961244444,0.0,194.70741649617267,3.3002176802130825e-06,0.0017091169563843,-1.1321712297081569e-06,-3.8405267838786176e-08,0.0024047811723342,284.33918855854074,2.1921068538096907e-07,-0.0024048411488957,163.200787346431,0.0470286466278441,-0.0004761376906276,-7.291797743597316e-05,92.30892023645282,5029.294511226614,-4865.628641509199,92.51087375516266,-163.1974487039722,-77.05861489785788,-8.401866996308245e-07
-0.0004761256187335,284.24192140576264,0.0,92.51224504245228,9.605422331963145e-08,-0.0015132745871517,6.283185268890916,0.0017084899815748,-0.0019606235831468,92.31033929972288,0.0019605473420456,0.2060659702797506,30.56935337716668,4.2478727590823815e-05,-77.05577228483237,0.0,-0.0292621348743861,0.0608787517423683,-194.70714051625112,0.0,194.70888198158207,3.289373214626867e-06,0.0017085310180497,-1.1287447921891875e-06,-3.828867016008108e-08,0.0024047885163068,284.24038007873725,2.183327991263866e-07,-0.0024048483225382,163.20095188426416,0.0469006050356073,-0.0004761259711183,-7.252363846453359e-05,92.31033984210306,5029.600072129101,-4865.637585438353,92.51224114969564,-163.1976238166346,-77.05706270808918,-8.379995304489239e-07
-0.0004761139310007,284.1433776347829,0.0,92.5136087039554,9.578733036420867e-08,-0.001512850297857,6.283185269006605,0.0017079057423609,-0.001960635242867,92.31175505229052,0.0019605592269337,0.2060341921620789,30.569821827573257,4.238727222875038e-05,-77.05422765120151,0.0,-0.0292621339153164,0.0808661069496523,-194.70860258803864,0.0,194.710338293237,3.278213259451592e-06,0.0017079466607664,-1.1253453440647292e-06,-3.817298132244985e-08,0.0024047957783063,284.1418402741232,2.175826667339197e-07,-0.0024048554104336,163.20111956106456,0.0467729121641324,-0.0004761142824707,-7.210189160007431e-05,92.31175559312298,5029.905637719655,-4865.6465295044,92.51360482196834,-163.19780227605838,-77.05551462735086,-8.358204294479199e-07
-0.0004761022737464,284.0451017038746,0.0,92.51496865324678,9.552563520539056e-08,-0.0015124269561099,6.28318526912124,0.001707323078606,-0.0019606469023838,92.313166960296,0.0019605711131967,0.2060025005584071,30.57028900258478,4.228985805090819e-05,-77.05268699819759,0.0,-0.0292621329588864,0.1008453756136295,-194.71005566976717,0.0,194.71178532283287,3.266804867434891e-06,0.0017073638790979,-1.121977412040546e-06,-3.805834670038614e-08,0.0024048029584466,284.04356830952617,2.1694979465974535e-07,-0.0024048624132683,163.20129015996417,0.0466455673282463,-0.0004761026243243,-7.165579893834726e-05,92.31316749964122,5030.211207985511,-4865.655473706968,92.5149647821862,-163.19798381278397,-77.05397053755755,-8.33648175598145e-07
-0.0004760906466476,283.94709276651406,0.0,92.51632490049164,9.526829370174125e-08,-0.0015120046199289,6.283185269234705,0.0017067419850478,-0.0019606585582801,92.31457503376424,0.0019605829968468,0.2059708952273193,30.57075490567872,4.218677797588776e-05,-77.05115021917801,0.0,-0.0292621320050487,0.1208145598240758,-194.71149966361887,0.0,194.71322302343583,3.255227672096097e-06,0.0017067826677366,-1.118644571685078e-06,-3.7944880652813436e-08,0.0024048100574532,283.9455633412772,2.164223666207322e-07,-0.0024048693323556,163.2014634323802,0.0465185697997844,-0.0004760909963573,-7.118876130674835e-05,92.31457557167538,5030.516782913943,-4865.664418045685,92.51632104050574,-163.19816812736758,-77.05243033079583,-8.314816604150994e-07
-0.0004760790494304,283.8493500223096,0.0,92.51767745583422,9.50144716064214e-08,-0.0015115833441434,6.283185269346919,0.0017061624568208,-0.0019606702070343,92.31597928262208,0.0019605948738215,0.2059393759280822,30.57121954032505,4.207837095092343e-05,-77.04961721910546,0.0,-0.0292621310537643,0.1407716626792252,-194.71293452945864,0.0,194.71465140577604,3.2435400640397665e-06,0.0017062030217836,-1.1153494711206208e-06,-3.7832667433398815e-08,0.0024048170766182,283.84782457127955,2.1598770876062493e-07,-0.0024048761695777,163.20163910420038,0.0463919188438729,-0.0004760793982965,-7.070432379646919e-05,92.31597981914496,5030.822362492255,-4865.6733625201805,92.51767360705936,-163.19835489761277,-77.05089391104936,-8.293198984967672e-07
-0.0004760674818618,283.7518727028673,0.0,92.51902632939924,9.47633604278129e-08,-0.0015111631799775,6.283185269457824,0.001705584489492,-0.0019606818450792,92.31737971671228,0.0019606067400507,0.2059079424211767,30.571682909985935,4.1965013996684754e-05,-77.04808791359356,0.0,-0.0292621301050026,0.1607146884854089,-194.71436028177152,0.0,194.71607053392017,3.231807199560072e-06,0.0017056249367824,-1.1120938758326684e-06,-3.7721762609179924e-08,0.0024048240177554,283.75035123264604,2.156326880006176e-07,-0.0024048829273235,163.20181688185946,0.0462656137307623,-0.0004760678299038,-7.020623767810516e-05,92.31738025188476,5031.127946707788,-4865.682307130086,92.51902249195778,-163.19854378536965,-77.04936119243727,-8.271620342392039e-07
-0.000476055943744,283.6546600475403,0.0,92.52037153125444,9.451419140993292e-08,-0.0015107441747119,6.283185269567391,0.0017050080786539,-0.0019606934688555,92.31877634580567,0.0019606185915183,0.2058765944675953,30.572145018115894,4.184711445438367e-05,-77.0465622291645,0.0,-0.0292621291587407,0.1806416429566797,-194.7157769863507,0.0,194.7174805207746,3.220085328461175e-06,0.0017050484083131,-1.1088787285628451e-06,-3.761219508913264e-08,0.0024048308831485,283.65314256570616,2.153440498859103e-07,-0.0024048896084269,163.2019964580985,0.0461396536896843,-0.0004760562909858,-6.969832230734911e-05,92.31877687965849,5031.433535547914,-4865.691251875032,92.5203677052532,-163.19873444309178,-77.04783210119801,-8.250073441767401e-07
-0.0004760444349172,283.5577113089004,0.0,92.5217130714332,9.426624747506568e-08,-0.0015103263714217,6.2831852696756165,0.00170443322018,-0.0019607050748611,92.32016917961344,0.0019606304243156,0.2058453318296419,30.57260586816132,4.172510268243713e-05,-77.0450401027915,0.0,-0.0292621282149632,0.2005505334141819,-194.71718475649243,0.0,194.71888152388587,3.2084235551556394e-06,0.0017044734322398,-1.105704215001348e-06,-3.7503969265112395e-08,0.0024048376755027,283.55619782373526,2.1510869917416725e-07,-0.0024048962161098,163.20217751753196,0.0460140379231096,-0.0004760447813789,-6.918442957080977e-05,92.32016971216991,5031.739129000047,-4865.700196754651,92.52170925696228,-163.19892651964872,-77.04630657330335,-8.228552367748949e-07
-0.0004760329552602,283.4610257736037,0.0,92.5230509599315,9.401887263556978e-08,-0.0015099098087849,6.283185269782519,0.0017038599101851,-0.0019607166596954,92.32155822779757,0.0019606422346902,0.2058141542705756,30.57306546356047,4.159942498883341e-05,-77.04352148222493,0.0,-0.0292621272736615,0.2204393689854746,-194.718583749241,0.0,194.72027374082396,3.1968637936837484e-06,0.0017039000046812,-1.102569846943511e-06,-3.739706772997346e-08,0.0024048443978927,283.4595162933341,2.1491400761286435e-07,-0.0024049027539219,163.2023597417689,0.045888765631715,-0.0004760333009591,-6.866838001682695e-05,92.3215587590741,5032.044727051628,-4865.709141768579,92.52304715706371,-163.19911966583746,-77.04478455590605,-8.207052490316219e-07
-0.0004760215046744,283.364602711565,0.0,92.52438520668954,9.377147789877885e-08,-0.0015094945209588,6.283185269888133,0.0017032881448283,-0.0019607282200998,92.32294349998146,0.0019606540190845,0.2057830615550065,30.57352380774311,4.147053721683214e-05,-77.04200632425979,0.0,-0.0292621263348332,0.2403061608035606,-194.7199741612029,0.0,194.72165740462896,3.185445725565866e-06,0.0017033281218039,-1.0994745383588931e-06,-3.7291453788443984e-08,0.0024048510537107,283.3630972440809,2.1474793254150327e-07,-0.0024049092256848,163.2025428142581,0.0457638359615044,-0.0004760218496293,-6.81539381785206e-05,92.32294402998824,5032.350329690136,-4865.718086916448,92.52438141548018,-163.19931353916522,-77.0432660056136,-8.185570412598741e-07
