ay,FxRR,vx,longslipRL,rollrate,y,slip,FyFL,gas,slip1,sideslipRL,FxRL,FxFL,sideslipFR,brake,FyFR,sideslipRR,RL,yaw,longslipFR,vy,signal,pitch,pitchrate,FyRR,yawrate,x,ax,FyRL,steeringangel,longslipFL,az,FL,longslipRR,signal,FxFR,roll,FR,sideslipFL,RR
-0.0763681856738728,3859.774258565808,0.3845805293387825,0.029924785904655,-0.0024987604670799,-4850.897401790571,0.0,1945.78608658284,0.1581116528751062,0.0,0.0329727625562967,3838.601860913961,-134.3678119165954,0.0305165239343532,0.0,-2008.5299275749917,-0.0330088375766625,2.030682853806468,-0.0342915417092851,-0.0012126349296631,0.0014847352792021,3.835404308833624,-0.0051165828312761,-0.0822922798250212,2875.369235645377,0.0001552341883259,4564.034318027192,4.651171906329804,-2924.326526661461,0.0,-0.0011568657888872,0.0922682150532912,1.268935083247838,0.030934314352237,0.0,-132.99366294051055,-0.0006692435659328,1.2674850181444528,-0.0287553414600673,2.0647488949740898
-0.0768950799112111,3700.30039862314,0.4303446869462312,0.0271091354276758,-0.0010423138842915,-4850.897531646684,0.0,1863.530823278424,0.1581957719128251,0.0,0.0309600686953113,3699.574608090562,-129.3696309550941,0.0288413171378277,0.0,-1924.2158336479577,-0.0308111388794601,2.030747225430604,-0.0342900194420746,-0.0011484047724356,0.000728718507737,4.181497831445274,-0.0059329761451886,-0.0808588277222912,2843.475766114403,0.000143961480448,4564.038415051945,4.479194025013675,-2894.8912245793936,0.0,-0.0011072529256349,0.0856357914792789,1.4065724789520837,0.027607177992166,0.0,-128.16021797933394,-0.0006861497087263,1.4058495549215977,-0.027159296999796,2.0470911220624823
-0.0696834030987821,3586.978641650001,0.4746215544192849,0.0243457919813778,0.0003415378205738,-4850.897684393462,0.0,1758.155407360137,0.1586420555148134,0.0,0.0282753931223818,3582.2592043180744,-126.6502119359554,0.0267929962591783,0.0,-1813.9481363093416,-0.0282459452555162,2.054241085769012,-0.0342886303463993,-0.0011105399876866,-9.17835781198692e-06,4.517139787160283,-0.0067267977110305,-0.077983113009358,2734.068886763462,0.0001367914001086,4564.042960628657,4.34361768994884,-2781.798667697117,0.0,-0.0010729831313653,0.0842519745227163,1.5374419520052702,0.0248452243670758,0.0,-125.7299152373922,-0.0006889343349171,1.5371801030823404,-0.0253265231410655,2.067597341703394
-0.06591406932817,3483.851599231341,0.5175112242696919,0.0223917721831004,0.001672097270808,-4850.897859061467,0.0,1637.445348695488,0.1591228695456858,0.0,0.0254216167547276,3480.255557919696,-122.90647501349106,0.0246339762849638,0.0,-1690.5490715271974,-0.0253035142355898,2.098518525548296,-0.0342873393998797,-0.0010465139082991,-0.0006820223714373,4.841491245888316,-0.007485396415057,-0.0739792206178963,2561.6415097151885,0.0001207398687931,4564.047940730917,4.224675869413509,-2604.7124398975943,0.0,-0.0010185454423179,0.0789663056200677,1.6631363188139088,0.0227635454726575,0.0,-121.90194304120466,-0.0006781162705313,1.663440592000056,-0.0232857127473535,2.106018551781604
-0.0615288627923354,3377.540883345934,0.5592806984841586,0.0203838039558915,0.0028474958646221,-4850.898054717808,0.0,1510.3681511779369,0.1591967034439492,0.0,0.0225395860432889,3374.872747528104,-120.53024511229997,0.0223321313544626,0.0,-1558.5523964451452,-0.0223934703235227,2.142377671339378,-0.0342862246825663,-0.000996209265456,-0.0013163743393613,5.153741497901529,-0.0081993307817956,-0.0691751120520414,2346.2682422637017,0.0001060522187223,4564.053343047573,4.097582409043324,-2387.9669392821747,0.0,-0.0009751214074125,0.0723283798240235,1.7834734212142709,0.0206657167825365,0.0,-119.69509905779576,-0.0006547657671314,1.7842045187821318,-0.0212504052979347,2.145756025367485
-0.0530192134778953,3273.652636033663,0.5996998050942607,0.019051640550248,0.003885784287967,-4850.898270442357,0.0,1380.982545352794,0.1595808684855687,0.0,0.0198561563052981,3271.220273258891,-118.00871399217088,0.0200422002512308,0.0,-1422.158760456783,-0.0197437411483246,2.207332602247305,-0.0342851833033568,-0.0009628329490594,-0.0018860393329578,5.453110080186673,-0.0088618791874549,-0.0637960920928471,2117.057964089568,0.0001034481885038,4564.059155114431,3.972558124952586,-2153.707705411748,0.0,-0.0009463991268421,0.0614994228869042,1.8981634504659024,0.0192903260864668,0.0,-117.27671671586177,-0.0006204939725867,1.8992734138182163,-0.0191621995345568,2.208177800624086
-0.0459857687107724,3177.419208358027,0.638920698360253,0.0179359049115527,0.0048070979542309,-4850.898505038292,0.0,1249.9484468832086,0.1598835439258917,0.0,0.0173654545964839,3175.3409421826577,-115.83993089089968,0.0178114601768178,0.0,-1286.2753654453534,-0.0172524863163405,2.2805550051890275,-0.034284169685567,-0.0009261859015367,-0.0023769718924086,5.738848727196182,-0.0094684326163373,-0.0580406353935314,1886.9485551353723,9.843396114412608e-05,4564.0653642299785,3.855750667952997,-1917.878615225152,0.0,-0.0009140843051966,0.0533544998736659,2.008455133840361,0.0181225506007757,0.0,-115.2037357678436,-0.0005764570791753,2.00989374456512,-0.0170714578213628,2.278811090088382
-0.0390836865429319,3088.2092674592604,0.6769941178342069,0.0170587346034471,0.005584652392423,-4850.89875737952,0.0,1120.3959239096605,0.1601238007850695,0.0,0.0150194353947039,3086.448851787527,-114.11354033256328,0.0156170682575644,0.0,-1151.4177904316657,-0.0149192122728581,2.3605246517659038,-0.0342832433987626,-0.0008964404726886,-0.0027995725915332,6.010243241122342,-0.0100160707752283,-0.0520600542229323,1661.2286649590071,8.761406489262692e-05,4564.071958725209,3.746627481652265,-1687.031305532123,0.0,-0.0008878200064824,0.0459019745286858,2.1146317390552105,0.0172060286102963,0.0,-113.59350240452198,-0.0005239910687545,2.116308024861403,-0.015060692443988,2.35658952076677
-0.0315316551560522,3001.211404329072,0.7139899923728843,0.0162848199116818,0.0062203441885437,-4850.899026378553,0.0,994.113141882664,0.1602723183454917,0.0,0.0128361164193082,2999.696141903175,-112.62023758937056,0.0135169156625222,0.0,-1019.1380947535127,-0.0127563343333974,2.4433635239578857,-0.0342824264751388,-0.0008703576735007,-0.0031480316729839,6.266615277019866,-0.010503296219102,-0.0459839034238412,1444.5318511460578,7.69382670928321e-05,4564.0789275787065,3.6392080213764784,-1465.0714597394754,0.0,-0.0008644103700766,0.0408111163722022,2.2172103036855995,0.0163983441348881,0.0,-112.23742781622032,-0.0004645295689706,2.2190626274207057,-0.0131182847027497,2.437546306499512
-0.0240808183570426,2913.4374279216386,0.7498815515485153,0.0156557922428458,0.0067104271518455,-4850.8993109091,0.0,871.5503133916934,0.160485728923623,0.0,0.0108283459296129,2912.3027510183488,-111.1757075924626,0.0115215318062207,0.0,-890.738484800799,-0.010770836685411,2.528557475009868,-0.0342817134355496,-0.0008475795811322,-0.0034209540617268,6.50732403831499,-0.0109295952747396,-0.039890279717345,1239.8484250188533,6.675778888734126e-05,4564.086259957159,3.5309386092536434,-1255.2288733349938,0.0,-0.0008436407876863,0.0351468691466312,2.316268984205121,0.0157376433986734,0.0,-110.93245933239328,-0.0003995099801598,2.318246371423701,-0.01125657479455,2.5211519070371526
-0.0169595425090885,2832.645295482411,0.7847292481826206,0.0151168054752373,0.0070552690461626,-4850.899609859816,0.0,753.4666420157148,0.1606725584538789,0.0,0.0089979341716606,2831.793316384548,-110.02466944305924,0.0096420063508111,0.0,-767.0379908429646,-0.008967869686228,2.614498112408731,-0.0342810996264516,-0.0008276097411526,-0.0036211031875684,6.731767878463172,-0.0112953154713412,-0.0338752095847317,1049.8760396452162,5.707264057984661e-05,4564.093945088016,3.4305640342442576,-1060.3086097153923,0.0,-0.0008254695193598,0.0310073642812152,2.4121701724004785,0.015170820559518,0.0,-109.91085366487891,-0.0003303907762587,2.414232094125409,-0.0094981425596904,2.60583274924008
-0.009949445958052,2757.4155264405413,0.8185960542689971,0.0146654977549385,0.0072597607210074,-4850.89992216979,0.0,640.9118407712223,0.1607888844614923,0.0,0.0073417591814571,2756.8320634703214,-109.09831864873574,0.0078912843688858,0.0,-648.9646080244771,-0.0073432642647275,2.700717833157828,-0.0342805772370318,-0.000811031361091,-0.003750374586564,6.939385804752136,-0.0116016974556153,-0.0280189069406991,875.608030083272,4.844778720253079e-05,4564.10197292023,3.336618837479131,-881.252213040064,0.0,-0.000810237466668,0.0276306097092426,2.505255158082973,0.0146933609707895,0.0,-109.12032285937067,-0.0002586000681466,2.5073618699182307,-0.007851125356495,2.6910825335420285
-0.0032864069115084,2686.94949809662,0.8515439319688634,0.0142794280966965,0.007330144776488,-4850.900246821006,0.0,534.263912668823,0.1608187419976068,0.0,0.0058526990107086,2686.6656236023905,-108.33204499373667,0.0062749133556607,0.0,-537.1142980898105,-0.0058884154508469,2.7866094377446364,-0.0342801353503899,-0.0007968989888658,-0.0038116072662189,7.129658880491483,-0.0118506993087759,-0.0223862849418491,717.7116280855489,4.0831469745246616e-05,4564.110334027644,3.248283409038246,-718.7868953840338,0.0,-0.000797221292241,0.0248051124195405,2.5958501057533057,0.0142831246212764,0.0,-108.48039439813418,-0.0001855076187471,2.597967514033651,-0.0063216678181004,2.776284319570349
0.0029633528377958,2620.7673394294484,0.8836296024451407,0.0139417391623238,0.007274230410601,-4850.900582850554,0.0,434.1723486566371,0.1607621129612947,0.0,0.004521668991063,2620.756234365259,-107.71050891941418,0.0047958122491558,0.0,-432.158921280698,-0.0045929604066798,2.871773536761037,-0.0342797651640009,-0.0007846868933623,-0.0038086209780703,7.302111522084169,-0.0120448498245693,-0.0170283218371844,575.9872916339093,3.399345869354455e-05,4564.119019567313,3.164963128862293,-572.7493307504858,0.0,-0.0007858801107705,0.0222386926777505,2.684235161010517,0.0139231451872779,0.0,-107.97796760092066,-0.0001124131761091,2.6863302172322565,-0.004914934782385,2.861018310559363
0.0087576373202351,2558.818700007208,0.9149052092981228,0.0136360172222589,0.0071014225345669,-4850.900929354385,0.0,340.91487957518507,0.1606236285190075,0.0,0.0033397178135209,2559.065227192966,-107.22100170700456,0.0034542212657389,0.0,-334.4083516820892,-0.0034465687652797,2.9558951960392084,-0.0342794595623835,-0.0007741945423329,-0.0037456849107622,7.45631268773781,-0.0121871173908495,-0.011983976589701,449.6670622041893,2.7835077014658963e-05,4564.128021227328,3.0866563307062087,-442.4333416615953,0.0,-0.0007761173836547,0.0195797584904777,2.7706469974029835,0.0135971808377318,0.0,-107.60009245390872,-4.05289599351306e-05,2.772690191537511,-0.0036317692158513,2.944951914227168
0.0140161884564446,2500.6340434114973,0.9454152361523024,0.0133708594110468,0.0068218306355881,-4850.901285492392,0.0,254.75421454771583,0.1604166066913632,0.0,0.0022973691542036,2501.101731009818,-106.82393605078067,0.0022477389582869,0.0,-244.2070563037921,-0.002439152819172,3.039028599404384,-0.0342792129511404,-0.0007651999563706,-0.0036278980875313,7.59187695484469,-0.0122807998743052,-0.0072810313461302,338.0385240722454,2.2098404449110048e-05,4564.137331185916,3.012879450040319,-327.1538410291945,0.0,-0.0007677348280913,0.0164010386468632,2.8552799028761044,0.0133137632358638,0.0,-107.30070748194731,2.903115431109303e-05,2.857243629952163,-0.0024724785205583,3.028118999853138
0.0186231801207437,2446.4497883632903,0.9752054422834884,0.0131481592834211,0.0064057722319646,-4850.901650488709,0.0,176.19104628703494,0.1601420655921127,0.0,0.0014105458464219,2447.5149826292527,-106.54538359706734,0.0011585459227173,0.0,-161.49503878183614,-0.0015811622760101,3.1207814428187675,-0.0342790215830149,-0.0007579044380623,-0.0034591652920141,7.708465483337544,-0.0123294941877463,-0.0029587240031878,240.73485665961215,1.705735295442493e-05,4564.146942067961,2.9443007815642197,-226.68943362004427,0.0,-0.0007609091237931,0.0070991235738651,2.938345593899472,0.0130675159741485,0.0,-107.09735606644396,9.511182696028767e-05,2.9401945444287545,-0.0014493739677198,3.1104198816101354
0.0254486538415378,2398.7244301434184,1.0043463199313225,0.0129551278307145,0.0058630744231529,-4850.90202358615,-0.0032221959356958,105.8371346117204,0.1597546061383217,6.27996311124389,0.0006653181412659,2399.7085149851187,-106.38882284449036,0.0001985674230969,0.0,-85.89209995517028,-0.0008930825693197,3.2010320390068525,-0.0342788481233523,-0.0007522194607119,-0.0032357530903616,7.805786862613273,-0.0123372961309089,0.000934973494782,159.02531882573183,1.8704880641216284e-05,4564.156847063936,2.88286150616301,-141.43345023429325,0.0,-0.0007548786815283,-0.0040319406414111,3.0201509495559176,0.0128542531650981,0.0,-107.04378496828112,0.0001562209244872,3.0218689123276485,-0.0005481875073472,3.1917409022675067
0.0301732789268814,2352.7181045213124,1.0328785746412357,0.0127822826476088,0.0052979971818064,-4850.902404013137,-0.0028645233199074,41.67480721687197,0.1592850443453497,6.280320783859679,5.7925404657246105e-05,2353.6302522592464,-106.2786745252161,-0.0005984000672077,0.0,-19.453338080960936,-0.0003378322571457,3.2804002208285805,-0.0342786560580951,-0.0007464093062245,-0.0029582118620818,7.883597839907682,-0.0123086307694612,0.0043813522826787,92.6019568315552,1.7463598755120075e-05,4564.167039990173,2.823249609922704,-70.31474186358072,0.0,-0.0007499081139571,-0.0149800999439234,3.1008565162664348,0.0126602969716514,0.0,-106.97176103946144,0.0002117693936577,3.1024675631930285,0.0002799130927085,3.271430590275492
0.0320306549036347,2308.192758079216,1.060825105243596,0.012613464143419,0.0046889844606455,-4850.902791126745,-0.0024954052121546,-15.8089142744333,0.1587743890957224,6.280689901967432,-0.0004381976055575,2309.2822910390546,-106.16731678773044,-0.0013057690415606,0.0,38.87208876272373,0.0001555942738011,3.358745454561784,-0.0342785557294708,-0.0007414368654976,-0.0026466934359334,7.941703928300708,-0.0122478639868678,0.0074011667763502,37.053746123505896,2.6724756693581865e-06,4564.177514921326,2.7658219534383672,-12.231576289169295,0.0,-0.000744959685444,-0.0262914451306597,3.180559607037185,0.0124800842318869,0.0,-106.87303132077642,0.000261442209491,3.1819710132874954,0.0009819689120042,3.350062112855087
0.0333450068126546,2265.414000781173,1.0882088542270096,0.0124467941498931,0.0040334381878496,-4850.903184491117,-0.0021296735231881,-65.94321248372067,0.1582365975355667,6.281055633656398,-0.0008548631965497,2266.680294424382,-106.04046263755704,-0.0019206824058267,0.0,90.5334826787421,0.0005729024380477,3.435889358081784,-0.0342786202043079,-0.0007368247639064,-0.0023170744077452,7.979959892832436,-0.0121591580760835,0.0100131920199478,-10.05134738077208,-1.3178159714819656e-05,4564.188266151303,2.710673867724671,35.37381960984612,0.0,-0.0007404627036357,-0.037956245736833,3.2592662566034702,0.0123082155043071,0.0,-106.78119704205108,0.0003047585468259,3.26045104352506,0.0015785049191491,3.4277306343426672
0.034743761604596,2224.316167004031,1.1150524622689986,0.0122817640775745,0.0033543023749874,-4850.903583773542,-0.0017714869744923,-109.61655914526854,0.1576762510266982,6.281413820205094,-0.0011957072544353,2225.685191334481,-105.8977885939626,-0.0024425343200518,0.0,135.57652841601168,0.0009082722052548,3.511709633725175,-0.0342788125296799,-0.0007326339606614,-0.0019749301922433,7.998270113514856,-0.0120464695007576,0.0122415358208092,-48.94490903481394,-2.335877351756747e-05,4564.199288201245,2.657596572678887,74.43602846114202,0.0,-0.0007358714284145,-0.0499110651763912,3.3369923849201544,0.0121416489516997,0.0,-106.6751148813722,0.0003413566596314,3.337964576062683,0.0020960779343732,3.504329222160023
0.0347780691749366,2184.771421394486,1.1413778094857492,0.0121180662915138,0.0026969364620586,-4850.903988695386,-0.0014245239865806,-148.24297123794975,0.1570952854685197,6.281760783193006,-0.00144930538728,2186.1885139628266,-105.72977391914851,-0.0029069577955711,0.0,175.23026071094503,0.0011783784898004,3.586174386857795,-0.0342790720675812,-0.0007285156620476,-0.0016256866424577,7.996588824332041,-0.0119134214882292,0.0141250707917525,-80.43538038182122,-2.6807069039833887e-05,4564.210575813274,2.60678434766209,105.28481435270268,0.0,-0.0007316518241954,-0.0627706114200591,3.413725464643353,0.0119782556339914,0.0,-106.50770449234142,0.0003712629540489,3.414558839143572,0.0025603686843421,3.5797079266034104
0.0338855971446519,2146.6286329957084,1.1672053369269078,0.0119553108560001,0.0020355351450294,-4850.904399070644,-0.0010973067946664,-183.27589386810675,0.1564958898446163,6.28208800038492,-0.0016417108207616,2148.0911394012805,-105.55276155467462,-0.0032915491605063,0.0,209.5268569632293,0.001369085139977,3.659255980011443,-0.0342793284467836,-0.000724276227541,-0.0012807431672809,7.974920227631351,-0.0117632667093853,0.0157011398193177,-104.85400711791094,-2.473999172814086e-05,4564.222123938187,2.557816198546023,128.7305945750902,0.0,-0.0007275888899763,-0.0759817527989799,3.489501739943344,0.0118173542116285,0.0,-106.26160239296158,0.0003946163798633,3.490188473533936,0.0029930269687241,3.653823247759576
0.0331581397385381,2109.7524143977853,1.1925540246878803,0.0117923731275676,0.0013621597198837,-4850.904814828579,-0.000794504763128,-214.7250954039639,0.1558803723701804,6.282390802416458,-0.0017789726836508,2111.212760630267,-105.32622392360564,-0.0036258291296404,0.0,239.10971103107784,0.0014896185454708,3.730976311135961,-0.03427959524664,-0.0007202288709005,-0.0009477144971332,7.933318483619749,-0.011598881913296,0.0170023016700589,-122.0592272502995,-3.000422415856968e-05,4564.23392771929,2.510702899835829,146.30013323848482,0.0,-0.0007237311844234,-0.0880007705995144,3.5643393706334225,0.0116590423346654,0.0,-105.98284346761083,0.0004112647642538,3.5648008452623423,0.0033507623851807,3.72664297781054
0.0325858872536737,2074.087835925792,1.2174406084181673,0.0116295116256949,0.0007072188699005,-4850.905235901779,-0.0005094993203205,-240.8440357490937,0.1552526009236422,6.282675807859266,-0.0018486587834437,2075.46475365202,-105.06769972064149,-0.0039060362618133,0.0,264.67078221109034,0.0015680381858136,3.801408168938166,-0.0342799651693962,-0.0007166258529513,-0.0006208333729299,7.8718875749914945,-0.0114228804674405,0.0180538968853807,-133.58749079983332,-4.310631736305482e-05,4564.24598247436,2.4651713179375205,157.97538998694876,0.0,-0.0007198086457412,-0.0986330136343122,3.6382170165913785,0.0115040739244064,0.0,-105.71748663622672,0.0004212596843849,3.6384057246133104,0.0036250014497676,3.798157229995829
0.0316164120438523,2036.696644687381,1.2418654088300178,0.0114481338548768,8.358432925034523e-05,-4850.905662180021,-0.0002400602749839,-262.44333976042856,0.1546412322434295,6.282945246904602,-0.0018650739193278,2038.0275891602496,-104.732190171767,-0.0041289706892867,0.0,286.0724400281537,0.0016067843444291,3.8703525889574864,-0.0342804626592781,-0.0007125126011525,-0.0002990283394808,7.790781047025562,-0.011237579315984,0.0188903994593164,-140.72294062515186,-5.445145343058354e-05,4564.25828362991,2.417731154215089,164.04838944952465,0.0,-0.0007154849236876,-0.1078194245441313,3.7110537630965057,0.011329096637906,0.0,-105.3882741675708,0.0004248758359241,3.710998390343408,0.003856380570599,3.868120173719754
0.0302727293350988,2000.8467972346812,1.265827014495439,0.0112735747509648,-0.0005070468638165,-4850.906093590437,9.912824180338392e-06,-280.812161188481,0.1540602284758251,9.912824180338392e-06,-0.0018452448851471,2002.1237805266685,-104.41717480373676,-0.0043114278887373,0.0,303.792694900502,0.0016040210688769,3.938036136997269,-0.0342810457209065,-0.0007085128932348,1.1272766234290531e-05,7.690201623802399,-0.0110449564360209,0.0195399758976504,-143.84407071943576,-6.079502145183703e-05,4564.270826528969,2.372367565117884,165.68975181341077,0.0,-0.0007113107255816,-0.115854019563426,3.782785139068556,0.0111628060621803,0.0,-105.06865254326556,0.0004224340274491,3.782530100096632,0.0040556571041157,3.936810191559963
0.0286834529025008,1966.3696488022056,1.2893442181659802,0.0111028071913367,-0.0010584486938961,-4850.906530118726,0.0002386796989587,-296.620559185636,0.153480196453198,0.0002386796989587,-0.0017934142595197,1967.564620487288,-104.11506729429648,-0.0044620533579834,0.0,318.5281960966084,0.0015677057736373,4.004486845621701,-0.0342816729332561,-0.0007045812621273,0.0003061018712881,7.570400701499316,-0.0108467802574447,0.0200207422727927,-143.37695685660606,-6.401077867181035e-05,4564.283606651307,2.328796083680671,163.83404979649669,0.0,-0.0007071978166406,-0.1223570625418285,3.853445309068904,0.0110013428509887,0.0,-104.74170026129076,0.0004142953053864,3.853022226128316,0.0042257326154175,4.004240545123673
0.0267141699854439,1933.137534269572,1.312434177079848,0.0109354963808564,-0.0015639469519175,-4850.906971785342,0.0004455953347706,-310.28517739069537,0.1528919638725768,0.0004455953347706,-0.0017119159663491,1934.236864243942,-103.82402082156,-0.0045845024842124,0.0,330.76853095714165,0.0015066000942988,4.069765590340269,-0.0342823243196918,-0.0007007846312677,0.0005828370219186,7.431677720030954,-0.0106446471370102,0.0203492091391635,-140.02265809425018,-6.592299172711294e-05,4564.296619650144,2.28685166594046,158.9797562975454,0.0,-0.0007031854478239,-0.1273003792403239,3.923063629021175,0.0108432781982175,0.0,-104.41244709311064,0.0004008907835595,3.92249157193706,0.0043705497000428,4.070443208523207
