FxFR,sideslipFL,ay,longslipFL,x,vy,az,signal,RL,RR,roll,pitch,sideslipFR,FyRR,signal,FL,slip1,vx,gas,FyFR,FxRR,ax,slip,FyFL,pitchrate,steeringangel,y,longslipRL,yaw,longslipRR,sideslipRR,FyRL,brake,longslipFR,FxFL,rollrate,FxRL,FR,sideslipRL,yawrate
-127.0940361870462,0.0020463668511583,-0.0015618467039315,-0.0009286533738847,4582.84180771755,-0.0001384347920774,-0.0535353245914665,0.0,42.60274885643025,42.60496532951706,-0.0001545465959862,-0.0149215853042427,-0.002030351069057,145.84132404709766,4.7234473449113015,41.73558873422747,6.283172896147287,13.825811567974402,1.1447598578410043,138.7495812503764,3521.2693241444767,4.1976937151176426,-1.2411032300083647e-05,-140.49983487718052,-1.1932187410161171e-05,0.0,-4851.540049491068,0.0198624600800342,-0.033547987492104,0.0199258313923765,-0.0015488104368123,-146.51719934060816,0.0,-0.0009303540615067,-127.33115745043632,0.000487060367162,3520.94761584079,41.73610915976841,0.0015496557856159,6.910045073702882e-05
-127.0909018160122,0.0020431826389819,-0.0012262639863822,-0.0009285968084132,4582.980234347556,-0.0001625981180075,-0.0523977177706727,0.0,42.73215828021644,42.73426622615364,-0.0001496784165109,-0.0149219259766304,-0.0020299394257339,145.9816192477344,4.658645196192655,41.86236143335653,6.283171261699674,13.867787579369608,1.1416187002062304,138.73960065439883,3521.2298427059955,4.197434097389003,-1.4045479912190532e-05,-140.28817566988954,-5.141812092020246e-05,0.0,-4851.544696964974,0.0198612016058893,-0.0335473137773539,0.0199222385697038,-0.0015499185457185,-146.36879735874712,0.0,-0.000930219140381,-127.32185060077646,0.0004854339577731,3520.9242702049214,41.86287125838206,0.0015479032070407,6.587075560678597e-05
-127.08689772507852,0.0020398943993371,-0.0008918794821172,-0.000928546626346,4583.119080515473,-0.0001829560171707,-0.0514047470154319,0.0,42.861572375071006,42.86358605793517,-0.0001448688087866,-0.0149226337191357,-0.0020295185773572,146.1012584390888,4.5933771868365785,41.989117620976494,6.283169910880048,13.90976091720676,1.1384777184603965,138.72686662707235,3521.1920986195505,4.19717506807728,-1.5396299538816002e-05,-140.06541255821136,-8.585857094056733e-05,0.0,-4851.549358638767,0.0198601131860177,-0.0335466753508072,0.019918933181971,-0.0015508197516359,-146.20738303824504,0.0,-0.0009300950717342,-127.31179134386508,0.000476206828205,3520.9025210032432,41.98961237189277,0.0015460483208056,6.211016511038134e-05
-127.08207333322386,0.0020365418136506,-0.0005636576038932,-0.0009285026999834,4583.258346195012,-0.0001994605000088,-0.0505595279164985,0.0,42.99099030193295,42.992924607016086,-0.0001401902657845,-0.0149236584785676,-0.0020290807880402,146.19954708922293,4.527649843589622,42.1158574100834,6.283168843366807,13.951731593312644,1.1353369077347195,138.7107799360009,3521.156655023895,4.196916678004796,-1.6463812778650747e-05,-139.8345436671649,-0.0001153373216792,0.0,-4851.554034477991,0.0198592007831462,-0.0335460770399799,0.0199159481509031,-0.001551511506591,-146.0360786034249,0.0,-0.0009299825632555,-127.30112014735988,0.0004600293636016,3520.8826927740533,42.11633314632472,0.0015441237846165,5.7906626290102655e-05
-127.07647938509662,0.0020331627103606,-0.0002461570177624,-0.0009284648626069,4583.3980313601005,-0.000212124031133,-0.0498636000939925,0.0,43.12041116934199,43.12228133948175,-0.0001357083894333,-0.0149249514172152,-0.0020286184795573,146.27613083457862,4.461469739131333,42.24258102901919,6.283168054612236,13.99369962031576,1.132196264279512,138.69076594138383,3521.124003599373,4.196658964565382,-1.725256734995152e-05,-139.59844994607084,-0.0001400055068898,0.0,-4851.558724448863,0.0198584683570893,-0.0335455227809795,0.0199133105155683,-0.0015519943092415,-145.85792931315635,0.0,-0.0009298821515823,-127.28996700616484,0.0004376199100921,3520.8650622712457,42.24303436900794,0.001542160961757,5.3350011647808216e-05
-127.06959123367444,0.0020297624778505,5.91256130582109e-05,-0.0009284462397065,4583.538135984879,-0.0002210157340786,-0.0493169912689594,0.0,43.24983404497817,43.25165542982139,-0.0001314812777551,-0.014926465538171,-0.0020281547705319,146.3309740814426,4.394843491417013,42.36928888145096,6.283167536187268,14.035665011445309,1.129055785071991,138.66667483326287,3521.09458058552,4.196401964895938,-1.7770992318903606e-05,-139.3594878271452,-0.0001600728468116,0.0,-4851.563428518733,0.0198579179101906,-0.0335450156063719,0.0199110414181538,-0.0015522713582728,-145.67586178760058,0.0,-0.0009297808881201,-127.2790301481034,0.0004097626606472,3520.849865078881,42.369716872388175,0.001540189669762,4.853159388999626e-05
-127.06071024877886,0.0020263726546912,0.000347254307942,-0.0009284229211583,4583.678660043699,-0.0002262497993284,-0.0489182777919954,0.0,43.37925811697052,43.38104562964444,-0.0001275574790088,-0.0149281562229853,-0.0020276848293383,146.36402815029217,4.327777763015908,42.49598513763496,6.283167276659563,14.077627780434227,1.1259154675025111,138.64105187080742,3521.0689555730314,4.1961457265212125,-1.8030520023182978e-05,-139.11720549731456,-0.0001757988861788,0.0,-4851.568146656453,0.0198575487005885,-0.0335445574938575,0.0199091569948395,-0.001552340002594,-145.49296167780008,0.0,-0.0009297025922051,-127.26916391033446,0.0003776145196368,3520.837115616305,42.496377911819536,0.0015382462123974,4.357468584002405e-05
-127.05549780634584,0.0020232812533986,0.0006007339335064,-0.0009283899977207,4583.8196035111205,-0.0002280192614354,-0.0486646819549054,0.0,43.5086827115023,43.51045027946741,-0.000123974329229,-0.0149299816814762,-0.0020269457767806,146.37514346394607,4.260279260444969,42.622664831500266,6.283167259374356,14.119587941552904,1.1227753090210846,138.60270868307356,3521.047193375206,4.19589029279108,-1.80478052309545e-05,-138.8848263073895,-0.0001874841689051,0.0,-4851.572878832724,0.0198573650868883,-0.0335441493586697,0.019907660715998,-0.0015522044993966,-145.3125126467271,0.0,-0.0009296522498529,-127.25486930026156,0.0003420321885598,3520.8272464342454,42.623024010880926,0.0015363601641114,3.8542665822389103e-05
-127.04807515886156,0.0020202486263953,0.0008259161619929,-0.0009283667632037,4583.960966361879,-0.0002266166727025,-0.0485521442968056,0.0,43.63810655179698,43.63986808144033,-0.000120764239367,-0.0149319033136968,-0.002026200450376,146.36572870522872,4.192354733498209,42.74932808338219,6.28316746096696,14.161545509425387,1.1196353074052474,138.55445547539185,3521.029475765564,4.1956357263763255,-1.7846212625765625e-05,-138.66141984342775,-0.0001954615746495,0.0,-4851.577625021113,0.0198573631994132,-0.0335437918875647,0.0199065570326906,-0.0015518916286659,-145.13628863424543,0.0,-0.000929609903978,-127.24215129928248,0.0003033849220707,3520.8204824954373,42.749656748051805,0.0015345383250775,3.3455730563410546e-05
-127.03953483248702,0.0020172629692942,0.0010229404547223,-0.0009283577881858,4584.102748570904,-0.0002222794802259,-0.0485906730340952,0.0,43.76752838126439,43.7692974994299,-0.000117955128921,-0.0149338858200435,-0.0020255074534507,146.33788826583182,4.124010974571713,42.87597647265949,6.2831678622379705,14.203500499715124,1.1164954596746477,138.50364260889788,3521.0160107719034,4.195378729138317,-1.7444941615266893e-05,-138.44168685135813,-0.0002000092061924,0.0,-4851.582385198074,0.0198575398286994,-0.0335434852583639,0.0199058456737603,-0.0015514258970223,-144.96536791389246,0.0,-0.0009295712658563,-127.2299917252292,0.0002621000537401,3520.817075455535,42.8762763235061,0.0015327887635136,2.8386214022182188e-05
-127.02978298028188,0.0020144759350904,0.0012148687220993,-0.000928354511865,4584.244950113448,-0.0002151968470302,-0.0488053435046359,0.0,43.896945788322434,43.89873733305823,-0.0001155745366134,-0.0149358944729033,-0.0020248768128797,146.2948574620098,4.055254817984427,43.00261218511723,6.283168447603924,14.245452945371596,1.1133557343031788,138.45333922468302,3521.007351249965,4.195130595938581,-1.685957566246195e-05,-138.22920459036465,-0.0002010731127558,0.0,-4851.587159342265,0.0198578887745932,-0.0335432288681172,0.0199055316286544,-0.001550850915323,-144.79953168461185,0.0,-0.0009295421875828,-127.2167414782576,0.0002180469797889,3520.8182363219785,43.00288217112172,0.001531097393265,2.341271870586164e-05
-127.01984620018784,0.0020118061182302,0.0013862981873524,-0.0009283624417282,4584.387570965271,-0.0002055525247019,-0.0491308748598399,0.0,44.02635739690164,44.02818538997887,-0.0001136447025657,-0.0149378966181132,-0.0020242508901701,146.23879170404098,3.986093139294709,43.12923461502949,6.283169202095215,14.28740288502122,1.1102161071383665,138.40282569838175,3521.0036904012195,4.194883209072778,-1.6105084370651425e-05,-138.02465907536978,-0.000199087380651,0.0,-4851.591947434149,0.0198583877711779,-0.03354302126739,0.0199056048522594,-0.0015501694431626,-144.6396626051035,0.0,-0.0009295256828159,-127.20275016732052,0.0001723022016457,3520.822403419659,43.12947516558296,0.0015294931481283,1.862310632714633e-05
-127.00922609869852,0.0020092960080738,0.0015403290029469,-0.0009283669604556,4584.530611102457,-0.000193583172968,-0.0496330450399579,0.0,44.15576262491562,44.1576390397165,-0.0001121734865777,-0.0149398626448863,-0.0020236967335612,146.1694704543579,3.916532854612796,43.255844175965606,6.283170107411722,14.329350341474631,1.1070765960306754,138.35156450798794,3521.0058055767818,4.194634555514431,-1.519976786400041e-05,-137.8284883981561,-0.0001940787166082,0.0,-4851.596749456142,0.0198590296552652,-0.0335428601113049,0.0199060647278627,-0.0015493585159198,-144.4889477906517,0.0,-0.0009295275675378,-127.18854371921124,0.0001267685032022,3520.829506890345,43.25605694326772,0.0015280264132319,1.4115150189541418e-05
-126.99556384474236,0.0020070327668374,0.0016496348001182,-0.0009283805975818,4584.674070501568,-0.0001796314446049,-0.0502486644870812,0.0,44.285161326577295,44.28709405740536,-0.0001111482116271,-0.014941761908014,-0.0020231736403625,146.08482203340412,3.846580919909186,43.38244046918783,6.283171138415062,14.37129536359997,1.1039371606627004,138.30033468883843,3521.013337856161,4.194394820310153,-1.4168764524432623e-05,-137.64628738022927,-0.0001861333421369,0.0,-4851.601565393253,0.0198598227344916,-0.0335427420625164,0.0199068709492706,-0.001548400803727,-144.35214761081184,0.0,-0.0009295391833828,-127.17509369801148,8.297479061560156e-05,3520.8406446232702,43.38262847478546,0.0015267405029455,9.973464376121845e-06
-126.98167198769384,0.002005016580065,0.0017243361364675,-0.0009283942492067,4584.81794913955,-0.0001641060664148,-0.0509479570845539,0.0,44.41455216779634,44.41654860150044,-0.0001105495211911,-0.0149435681390076,-0.002022524534576,145.986065834574,3.776244330319061,43.50902519066812,6.283172265836946,14.41323797703578,1.1007978232209017,138.2424577324412,3521.0252384581904,4.194154976726546,-1.3041342640269948e-05,-137.48054442921173,-0.0001757897829175,0.0,-4851.606395233877,0.0198607502396475,-0.0335426631967202,0.0199079981563512,-0.0015473294332804,-144.23081097298058,0.0,-0.0009295681866086,-127.16236069371492,4.132467561915498e-05,3520.8545947960274,43.50918906915673,0.0015256293794354,6.243113845118281e-06
-126.968482700508,0.0020032386566165,0.0017718405401062,-0.0009284175674817,4584.962246993406,-0.0001474162551409,-0.05186249128032,0.0,44.5439342680846,44.546000468236166,-0.0001103546497415,-0.0149452610235021,-0.0020217688901685,145.87632531440445,3.7055301194427614,43.63559940003446,6.283173460787556,14.455178177095332,1.0976586421144374,138.17590027210855,3521.0416554157496,4.193920746045176,-1.184639203033974e-05,-137.33185578783724,-0.0001638699174164,0.0,-4851.611238969968,0.0198619283697012,-0.0335426192466018,0.0199094586655254,-0.0015461976813926,-144.12576423249118,0.0,-0.0009296120860461,-127.15086624205712,1.997174625270218e-06,3520.872465807167,43.63574030142054,0.0015247187190362,2.949705693194074e-06
-126.95681662314904,0.0020017155161898,0.0017746931143268,-0.0009284421757952,4585.106964039908,-0.0001299791255535,-0.0528201716524788,0.0,44.67330870068346,44.675446411483605,-0.0001105340696139,-0.0149468331862621,-0.0020209175516198,145.7624372548563,3.634445358642452,43.7621659141679,6.283174694253658,14.497115911817772,1.0945197222816117,138.1019117923724,3521.0616112697176,4.1936683242786605,-1.06129259286512e-05,-137.20037890988309,-0.0001517669540422,0.0,-4851.616096596928,0.0198634070920871,-0.0335426057397384,0.0199115148199081,-0.0015451021696481,-144.04032280933615,0.0,-0.0009296653317757,-127.14068597525434,-3.365635447339936e-05,3520.889987458976,43.7622856202389,0.0015240534495389,1.110425222306672e-07
-126.94485042520728,0.0020004467181344,0.0017495681363083,-0.0009284660592891,4585.252100255245,-0.0001121798329508,-0.053813817594979,0.0,44.802676765056106,44.80489055311673,-0.0001110481436357,-0.0149482844962864,-0.002020009361246,145.6440218041303,3.562997156334969,43.88872520221342,6.283175939951813,14.539051112051506,1.0913811353202498,138.02202352757777,3521.077225706764,4.193411001543562,-9.367227773290575e-06,-137.0869040062012,-0.0001397338156257,0.0,-4851.620968113534,0.0198650091349023,-0.0335426181222179,0.0199139329161097,-0.0015439589739854,-143.9732005735165,0.0,-0.0009297189444458,-127.1305816322754,-6.533533093612041e-05,3520.9051538947874,43.88882610854101,0.0015235661387579,-2.273685723927984e-06
-126.93345860504428,0.0019994157770297,0.0016977472586243,-0.0009284906070621,4585.397655614969,-9.437342152201122e-05,-0.0548368315002271,0.0,44.9320375458227,44.93433202080946,-0.0001118569933867,-0.0149496173923651,-0.0020190727075824,145.51922020753452,3.4911926572810104,44.01527761975062,6.283177173966767,14.580983747004815,1.088242847198118,137.93872476912438,3521.0986898033125,4.193156501655848,-8.133212819785749e-06,-136.99078874117274,-0.0001281065084688,0.0,-4851.625853521484,0.0198666986221192,-0.0335426518061226,0.0199165614381149,-0.0015427587168909,-143.92161105016189,0.0,-0.0009297775447394,-127.1209967274924,-9.300122679933972e-05,3520.9241912167718,44.01536230563728,0.0015232302682948,-4.193239673529503e-06
-126.92255744643506,0.0019986050618083,0.0016228510809035,-0.0009285167567862,4585.543630094802,-7.688621389462006e-05,-0.0558707054486062,0.0,45.0613880465948,45.06376507319659,-0.0001129201830055,-0.0149508379390773,-0.0020181231489337,145.39002722358978,3.4190390418706382,44.14182385057467,6.283178374633549,14.622913872437788,1.0851046958053576,137.85365158352428,3521.129344257712,4.192909105766159,-6.9325460381120096e-06,-136.9110301209763,-0.0001172396764718,0.0,-4851.630752825159,0.0198684377473223,-0.0335427020661198,0.0199193003165548,-0.0015415382464082,-143.88422499188937,0.0,-0.0009298395231756,-127.11201956357816,-0.0001166062720873,3520.950769071572,44.14189527348302,0.0015230373395938,-5.635145809452139e-06
-126.91204965413752,0.001997996626466,0.0015295466151086,-0.0009285433412936,4585.690023671129,-6.00040108962698e-05,-0.0568980924872146,0.0,45.190725445739645,45.19318414835246,-0.0001141971493875,-0.0149519552470858,-0.0020171738291953,145.26017838204385,3.346543525405272,44.26836462259219,6.283179523316848,14.66484156216305,1.0819665856226983,137.76802621245562,3521.1675334115216,4.192667831286673,-5.783862738330219e-06,-136.84644634983508,-0.0001073899114339,0.0,-4851.635666031253,0.0198701907956196,-0.0335427641010924,0.0199220777428253,-0.0015403383992837,-143.86025277892347,0.0,-0.0009299028047651,-127.10354702243647,-0.0001361700062987,3520.9838045357874,44.26842584722152,0.0015229784821906,-6.597015403186675e-06
-126.90182320256014,0.0019975736869751,0.0014222847478149,-0.0009285696018024,4585.836836320938,-4.396754825011002e-05,-0.0579053362435592,0.0,45.32004770277751,45.32258540306153,-0.000115647918239,-0.0149529803809942,-0.0020162367460453,145.13329411381753,3.2737133573761383,44.39490044155286,6.283180604670221,14.706766871357912,1.078828509738473,137.68289152476214,3521.210622738444,4.192430453846614,-4.702509365372626e-06,-136.79584987392252,-9.87048401109882e-05,0.0,-4851.640593148324,0.0198719287992902,-0.0335428331623739,0.0199248452561833,-0.0015391910514641,-143.84878475596196,0.0,-0.0009299658990915,-127.0954740791848,-0.0001517815990978,3521.021063901313,44.39495448140377,0.0015230415070726,-7.090229932565205e-06
-126.8918107823698,0.001997320378065,0.0013049756046273,-0.0009285949698043,4585.984068021591,-2.8973571845142757e-05,-0.0588820290701165,0.0,45.44935357249644,45.451966443941366,-0.0001172337230014,-0.0149539253878516,-0.0020153227246662,145.01219448716463,3.200555820739356,44.521431598386144,6.283181606505674,14.748689832349353,1.0756905026691397,137.5991809262533,3521.2564793677448,4.192195156565253,-3.700673912228984e-06,-136.7581057873074,-9.124639133782585e-05,0.0,-4851.645534186346,0.0198736311769495,-0.0335429046842214,0.0199275676305276,-0.0015381180865646,-143.8486623144788,0.0,-0.0009300275177602,-127.08770340016666,-0.0001635854907958,3521.06072304238,44.52148133685285,0.0015232119596573,-7.138375448067096e-06
-126.88198700200536,0.0019972210584824,0.0011810013583554,-0.0009286190176146,4586.131718750627,-1.5178129398781156e-05,-0.0598201005798942,0.0,45.578642370682005,45.5813258422771,-0.0001189174845564,-0.0149548025829401,-0.0020144418491726,144.89886758717094,3.127078231187617,44.64795822192298,6.283182519516174,14.790610460736051,1.072552604778501,137.5177513244452,3521.303696557278,4.19196076453827,-2.787663412081497e-06,-136.73211576794512,-8.501601174402208e-05,0.0,-4851.650489156311,0.0198752834575124,-0.0335429743901801,0.0199302173978917,-0.0015371337019395,-143.85855735100478,0.0,-0.0009300867332359,-127.0801664598392,-0.0001717687614512,3521.101563559799,44.648006362255046,0.0015234745149568,-6.774293239463452e-06
-126.87234781684822,0.0019972601017235,0.0010533152216212,-0.0009286414413697,4586.2797884856245,-2.7000088706939315e-06,-0.060713117129573,0.0,45.70791377119231,45.710662757980224,-0.0001206641868032,-0.0149556240536172,-0.0020136035905632,144.79464849268015,3.0532879364186534,44.77448032778676,6.283183336994449,14.832528761740065,1.06941484832321,137.43939961416046,3521.351391182656,4.191726579957751,-1.9701851364097887e-06,-136.71679588792895,-7.997335703488553e-05,0.0,-4851.655458069875,0.0198768751673303,-0.0335430383692567,0.0199327720613382,-0.0015362468089074,-143.87707572328313,0.0,-0.0009301428245685,-127.07281714882048,-0.0001765523812388,3521.1428283268933,44.7745293671268,0.0015238139121711,-6.037151671959979e-06
-126.86289961617874,0.0019974220180724,0.0009245176461343,-0.0009286619845671,4586.428277204123,8.37622173741031e-06,-0.0615558659622439,0.0,45.83716767429141,45.83997671692365,-0.0001224411791393,-0.0149564013142157,-0.0020128166888234,144.70040387185068,2.9791923154004425,44.90099785508059,6.283184054584819,14.874444734338232,1.0662772557616136,137.36486485824264,3521.3989872021207,4.191492093093542,-1.252594767235969e-06,-136.71107022459563,-7.60488031584921e-05,0.0,-4851.660440939061,0.0198783984881636,-0.0335430931252875,0.0199352128323922,-0.001535462709141,-143.90283135062364,0.0,-0.0009301952290222,-127.06562390865264,-0.0001781847990682,3521.184039719808,44.90105006594437,0.0015242154701064,-4.970006535509889e-06
-126.85364851038337,0.0019976915441644,0.0007969165596303,-0.0009286804496012,4586.577184883573,1.799747368488038e-05,-0.0623440331714076,0.0,45.966404126097466,45.96926749712018,-0.0001242184210817,-0.014957145065706,-0.0020120890576801,144.61666472648355,2.9047987776333466,45.027510684704005,6.283184670060584,14.916358371816091,1.0631398454552654,137.29481990565213,3521.4460796278504,4.191256920005733,-6.371190019453831e-07,-136.71387662890848,-7.315245231009456e-05,0.0,-4851.665437775991,0.019879847519081,-0.0335431356051717,0.0199375241984183,-0.0015347841041039,-143.93448990992812,0.0,-0.000930243452288,-127.0585625233967,-0.0001769364947921,3521.224877655696,45.02756810231951,0.0015246653535404,-3.617943167515681e-06
-126.84460892497458,0.0019980538886834,0.0006725461772595,-0.0009286967504978,4586.726511501292,2.6139494276934867e-05,-0.0630744084297177,0.0,46.095623276632885,46.098535077153066,-0.0001259686739742,-0.0149578650188258,-0.0020114276339132,144.54370912102863,2.8301147624091416,45.15401865761253,6.283185183112815,14.958269666326457,1.0600026264313,137.22986099660525,3521.492340055005,4.191021053206555,-1.2406677125519389e-07,-136.7241789927717,-7.117837798517765e-05,0.0,-4851.670448592646,0.0198812176984308,-0.0335431632111926,0.0199396935478516,-0.0015342116636367,-143.97079201759283,0.0,-0.0009302871341421,-127.05162267806246,-0.000173094792239,3521.2650904503303,45.15408307166638,0.0015251506967547,-2.0266881436111744e-06
-126.83578977117692,0.0019984948769258,0.0005531735011437,-0.0009287107851828,4586.876257034455,3.28042074010454e-05,-0.0637444961485124,0.0,46.22482536135117,46.22777961502437,-0.0001276676410599,-0.0149585697611334,-0.0020108382381077,144.481612301107,2.75514773806712,45.280521587259074,2.8796301205018105e-07,15.000178608625331,1.0568656047796758,137.1704988954491,3521.537490537354,4.190784288044902,2.8796301205018105e-07,-136.74097862931092,-7.00098163595236e-05,0.0,-4851.675473400668,0.019882505769941,-0.0335431738013893,0.0199417112169193,-0.0015337443809274,-144.01056519374242,0.0,-0.0009303259380956,-127.04479189786964,-0.0001669587260983,3521.3044692180824,45.28059453736645,0.0015256596745375,-2.415573019023552e-07
-126.82720162415676,0.0019990010674821,0.0004403035521276,-0.0009287224831244,4587.026421460083,3.801698593982367e-05,-0.0643525808749168,0.0,46.35401068386482,46.35700142791839,-0.0001292940564263,-0.0149592666732162,-0.0020103255013526,144.4302794672403,2.6799052012472373,45.40701926231032,6.018735548624979e-07,15.042085187523329,1.0537287865543257,137.11715272453395,3521.5812952415613,4.19054643496708,6.018735548624979e-07,-136.76332282588663,-6.952340800792907e-05,0.0,-4851.68051221118,0.0198837096374492,-0.0335431656807867,0.0199435703367454,-0.0015333798192846,-144.052730440541,0.0,-0.000930359625371,-127.0380610395158,-0.0001588339614402,3521.3428385696284,45.40710203672301,0.0015261815378356,1.6933599203920522e-06
-126.81885459456998,0.001999559841839,0.0003351872172719,-0.0009287317741607,4587.177004755017,4.182387592723134e-05,-0.0648976822344774,0.0,46.48317960539122,46.486200976449545,-0.0001308297241229,-0.0149599618823127,-0.0020098928272266,144.38946983176666,2.60439467614048,45.53351145367069,8.218633892831187e-07,15.083989390049258,1.050592177601826,137.0701470468077,3521.6235529320024,4.190307314900125,8.218633892831187e-07,-136.79031089393686,-6.959269697140185e-05,0.0,-4851.685565034632,0.0198848282595538,-0.0335431375854661,0.0199452666668957,-0.0015331143126027,-144.0963056557959,0.0,-0.0009303880507342,-127.03142217474664,-0.00014902789644,3521.3800482257343,45.533605091074136,0.0015267066291791,3.7358456719560593e-06
-126.81075708012992,0.0020001594821299,0.0002388159565741,-0.0009287385815694,4587.32800689591,4.4288803633784566e-05,-0.0653795073358306,0.0,46.612332536446175,46.61537884908917,-0.00013225950998,-0.014960660248798,-0.0020095423732567,144.35881684778104,2.5286237137364305,45.65999791971157,9.532226706396548e-07,15.125891201578012,1.0474557835554403,137.02971212888605,3521.664095367946,4.190066759020393,9.532226706396548e-07,-136.82109800108464,-7.009124918371104e-05,0.0,-4851.69063188068,0.0198858615641973,-0.0335430886609582,0.0199467984194826,-0.0015329431471021,-144.1404072486297,0.0,-0.0009304111647298,-127.02487016885924,-0.0001378450559206,3521.415970966249,45.66010321470561,0.0015272263855115,5.846065949008539e-06
-126.80291860467612,0.0020007892613861,0.000151934245686,-0.0009287428082981,4587.4794278592,4.549080635266112e-05,-0.0657983995389188,0.0,46.74146992918891,46.74453574584398,-0.0001335712898958,-0.0149613653818773,-0.0020092750244548,144.33784675099463,2.4525998910681834,45.786478409210766,1.002135154252832e-06,15.167790605963583,1.0443196098184524,136.99598295716933,3521.7027867213847,4.189824610617429,1.002135154252832e-06,-136.85490072413407,-7.089541236826709e-05,0.0,-4851.695712758082,0.0198868103640734,-0.0335430184361619,0.0199481660621171,-0.0015328607365343,-144.18425045353914,0.0,-0.0009304290236077,-127.01839932489852,-0.0001255830337136,3521.450502236444,45.78659592472398,0.0015277333264468,7.986958918703595e-06
-126.79532919646888,0.0020014386402334,7.511514847784607e-05,-0.0009287446807478,4587.631267621101,4.5521318036859855e-05,-0.0661552843666552,0.0,46.870592269444565,46.87367246208915,-0.0001347558637249,-0.0149620796809038,-0.0020090912627739,144.32599714615938,2.376330810454659,45.912952662165104,9.754876677334156e-07,15.20968758568476,1.0411836615299843,136.9690136873107,3521.739522724354,4.1895807268889165,9.754876677334156e-07,-136.89098745531976,-7.188671648015951e-05,0.0,-4851.700807674634,0.0198876762620687,-0.0335429267942135,0.0199493721147592,-0.0015328608049196,-144.22714753556508,0.0,-0.0009304414383125,-127.012023659602,-0.0001125292044708,3521.4835599693024,45.91308275194376,0.0015282210163885,1.0124508738202376e-05
-126.7880060588798,0.0020020989009275,8.671142697469101e-06,-0.0009287439575133,4587.783526157591,4.4481695230779694e-05,-0.06645161343245,0.0,46.999700071152425,47.002789870117496,-0.0001358068198337,-0.0149628043987146,-0.0020089896016751,144.32263105474783,2.299824098740355,46.03942044035252,8.806989605591485e-07,15.251582122002434,1.038047943525147,136.94877805077354,3521.7742310518097,4.189334980462123,8.806989605591485e-07,-136.92868312907314,-7.29539128067778e-05,0.0,-4851.705916637102,0.0198884615648373,-0.0335428139390422,0.0199504209282472,-0.0015329364723243,-144.26850872592203,0.0,-0.0009304487601927,-127.00572965597706,-9.89549906431721e-05,3521.51508246466,46.03956322064533,0.0015286841051082,1.2228229019433406e-05
-126.78094482099496,0.0020027621346254,-4.729306408651584e-05,-0.0009287407708577,4587.936203444406,4.24804535246015e-05,-0.0666893075573046,0.0,47.12879386909989,47.13188890291814,-0.0001367203705378,-0.0149635397233751,-0.0020089676675723,144.32705214841394,2.223087406532694,46.16588148579749,7.25533649256002e-07,15.293474195124576,1.034912460299726,136.93513830067104,3521.8068674661804,4.189087260315596,7.25533649256002e-07,-136.96740568676907,-7.399465354919937e-05,0.0,-4851.711039651203,0.0198891692103019,-0.0335426803611411,0.0199513184447682,-0.0015330804521767,-144.30784018063193,0.0,-0.0009304510311378,-126.99952487181554,-8.511524906897622e-05,3521.545029852424,46.16603689920346,0.0015291182382026,1.4270957063269804e-05
-126.77414601621774,0.0020034209318838,-9.28249000514968e-05,-0.0009287351694948,4588.08929945702,3.963085817105868e-05,-0.0668706996265371,0.0,47.257874211673695,47.260970538774814,-0.000137495176323,-0.0149642848747832,-0.0020090225783153,144.33852285137303,2.1461284074369438,46.29233555298944,5.179421543734065e-07,15.335363784376064,1.0317772159806204,136.92789855461072,3521.8374152538704,4.18883747255155,5.179421543734065e-07,-137.00661788136497,-7.491682096183977e-05,0.0,-4851.716176721585,0.0198898026642675,-0.0335425268037667,0.019952071990216,-0.0015332852116844,-144.34473726506096,0.0,-0.0009304484355991,-126.99341094007433,-7.124622695124626e-05,3521.5733817118976,46.29250337548875,0.0015295199859255,1.622897834882155e-05
-126.7676078008889,0.0020040687607118,-0.0001281129928465,-0.0009287272010934,4588.242814170648,3.604890895619597e-05,-0.0669984780311857,0.0,47.38694165472949,47.39003578584096,-0.0001381321465479,-0.014965038212698,-0.0020091506329631,144.35627832389267,2.068954797288886,46.41878240742072,2.659292591991934e-07,15.377250868369542,1.028642214305226,136.92680531016325,3521.8658831305656,4.188585540768277,2.659292591991934e-07,-137.04583212715082,-7.563951970341043e-05,0.0,-4851.721327851838,0.0198903658333135,-0.0335423542276371,0.0199526900558911,-0.0015335430815094,-144.37888018209873,0.0,-0.0009304412096553,-126.9873905597858,-5.756324979066472e-05,3521.6001358741623,46.41896226477147,0.0015298868047673,1.808216578767379e-05
-126.76132663674478,0.0020047000404985,-0.0001534968883509,-0.0009287169021575,4588.396747560236,3.18513598259735e-05,-0.0670756311972695,0.0,47.51599675587272,47.51908566754866,-0.0001386342209044,-0.0149657973529252,-0.0020093473041312,144.3795385078342,1.9915742933852203,46.54522182739933,6.283185284607143,15.41913542517574,1.0255074586064774,136.9315451728709,3521.892303111928,4.188331406136888,-2.2572443225429045e-08,-137.08461809871338,-7.609375083534896e-05,0.0,-4851.726493044517,0.0198908629846526,-0.0335421637749995,0.0199531820814535,-0.0015338463616542,-144.4100298035451,0.0,-0.000930429644796,-126.9814665625811,-4.42591152620137e-05,3521.625306949665,46.545413212977245,0.0015302169856602,1.981397269847202e-05
