sideslipRR,brake,sideslipRL,FL,RL,rollrate,x,FxRL,FyFL,sideslipFL,signal,FxFR,vx,ax,longslipRR,vy,yaw,FyRL,y,yawrate,az,longslipRL,RR,roll,pitchrate,FR,longslipFR,FxRR,FxFL,slip,pitch,longslipFL,ay,FyRR,steeringangel,gas,FyFR,signal,sideslipFR,slip1
-0.0019846281517392,0.0,0.0018763778749066,88.52101315099465,88.84808484643654,6.749220776274185e-06,4791.264567606325,534.3293478019617,-186.22865803824956,0.0023253152823151,0.0,-80.99277151257357,29.31597004844758,0.3713977782300016,0.0031747770888114,-0.0009733168579001,-0.0321767172688797,-158.14525966313192,-4858.439368666744,0.0004091375897865,-0.000941773424469,0.0031746249087304,88.85009206942732,-7.048211068820882e-06,0.0003011548460673,88.52418544555967,-0.0005063037908401,534.3316792369711,-81.03974989041852,-3.36281254032548e-05,-0.0025772169579802,-0.0005061790173688,0.0117089696062349,167.27015241835562,0.0,0.2915444044039571,195.83802250452544,-1.9836711631348452,-0.0024470911339198,6.283151679054183
-0.0019848462345567,0.0,0.0018763315287076,88.53222083088046,88.85895887137312,6.664430441764973e-06,4791.557596638216,533.6141768982261,-186.2262060231299,0.0023252115828436,0.0,-80.98137617070002,29.319680070004,0.3704690525679844,0.0031706193159818,-0.0009761259721991,-0.0321726214350252,-158.13553123990667,-4858.448809852929,0.0004099499559009,-0.0009447213240349,0.0031704735176546,88.86096951574957,-6.98110576760308e-06,0.0003004877213477,88.53539967684533,-0.0005062166700947,533.6162415067645,-81.02832181001752,-3.372035215767391e-05,-0.0025742091005557,-0.0005060916574901,0.0117394548887743,167.28268085599612,0.0,0.2912905530409637,195.86136325952629,-1.9939391028540487,-0.0024473053659821,6.283151586827429
-0.0019850646276546,0.0,0.0018762846716993,88.54340043809732,88.86980537534842,6.500859847017286e-06,4791.850662735768,532.9007624005795,-186.22381693838344,0.0023251088070844,0.0,-80.97001128261512,29.323380813679197,0.3695426037192988,0.003166471741868,-0.000978886265409,-0.0321685174098293,-158.1257795405889,-4858.458251057214,0.0004107745659251,-0.000947402356844,0.0031663318540299,88.87181968178044,-6.915291919608303e-06,0.0002998460418758,88.546585855822,-0.0005061297821565,532.9025779193203,-81.01692864456213,-3.3810917207817946e-05,-0.0025712077727019,-0.0005060045224822,0.0117698883448579,167.29524367065042,0.0,0.291037337613575,195.8847000590748,-1.9992232332395272,-0.0024475195721339,6.283151496262378
-0.001985283227454,0.0,0.0018762374228928,88.55455204353366,88.88062443819031,6.2710744585052825e-06,4792.143765806478,532.1890986182912,-186.2215079700452,0.0023250070980145,0.0,-80.95867651985421,29.327072302223456,0.3686184245703555,0.0031623343449369,-0.0009816019676558,-0.0321644050733232,-158.1160154465337,-4858.467692273433,0.0004116109597119,-0.0009497735684686,0.0031621998718452,88.88264262808812,-6.85148860160699e-06,0.0002992276654368,88.55774405494749,-0.0005060431226522,532.1906845074271,-81.00557133346399,-3.389996689179011e-05,-0.0025682127316718,-0.0005059176155525,0.0118002289584392,167.30783209782183,0.0,0.2907847566084202,195.90801305861615,-1.99951034671724,-0.0024477335503109,6.283151407212695
-0.001985501931571,0.0,0.0018761898968689,88.5656757173533,88.89141614117258,5.987641032416101e-06,4792.436905758074,531.4791803718869,-186.2192881644829,0.0023249065087159,0.0,-80.94737198363376,29.33075455831663,0.3676965082421646,0.0031582070970264,-0.0009842774885392,-0.0321602843105056,-158.10624937504974,-4858.477133495441,0.0004124586187323,-0.0009517969295165,0.0031580775337509,88.89343841446308,-6.790288783633317e-06,0.0002986303690091,88.56887434711616,-0.0005059566873094,531.4805569255323,-80.99425025966767,-3.3987653199952615e-05,-0.0025652237566049,-0.000505830939664,0.0118304516357447,167.32043752214835,0.0,0.2905328085121323,195.93128969745632,-1.994799725653018,-0.0024479471809678,6.283151319526386
-0.0019857206434731,0.0,0.0018761421991814,88.57677152948523,88.90218056640029,5.662823826701209e-06,4792.73008249851,530.771002860431,-186.21716165607532,0.0023248070464344,0.0,-80.93609844493989,29.334427604570507,0.3667768480849284,0.0031540899646158,-0.0009869173050864,-0.0321561550115956,-158.096490864497,-4858.486574717113,0.0004133170203968,-0.0009534394359776,0.003153964809648,88.90420710042012,-6.732160964760541e-06,0.0002980518722396,88.57997680512703,-0.0005058704773779,530.7721905756259,-80.98296500903719,-3.407413001173507e-05,-0.0025622406492053,-0.0005057444921163,0.0118605445084068,167.3330518901887,0.0,0.2902814918107407,195.95452154734895,-1.985103144146279,-0.0024481603839696,6.283151233049575
-0.0019859392801916,0.0,0.0018760944187309,88.58783954791055,88.91291779625729,5.307947714072898e-06,4793.023295935963,530.06456176325,-186.21512743962816,0.0023247086531864,0.0,-80.92486028983924,29.33809146353073,0.3658594376594353,0.0031499829084183,-0.0009895258773489,-0.0321520170719369,-158.08674808861258,-4858.496015932338,0.0004141856595977,-0.000954673212892,0.0031498616770524,88.91494874564157,-6.677454788168998e-06,0.0002974898603267,88.5910515033455,-0.0005057845349206,530.0655804498613,-80.97171141009555,-3.415955025392281e-05,-0.0025592632341885,-0.0005056582291046,0.0118904692154799,167.3456681970399,0.0,0.2900308049897138,195.97770460937733,-1.9704448386009048,-0.002448373138837,6.283151147629332
-0.0019861577797976,0.0,0.0018760466204038,88.59887984133398,88.92362791223822,4.933531683292208e-06,4793.316545978832,529.3598528989996,-186.21316038128307,0.0023246110059422,0.0,-80.91364602613555,29.34174615767926,0.3649442707780179,0.0031458858911479,-0.0009921074375489,-0.0321478703912413,-158.0770268688758,-4858.505457135033,0.000415064211174,-0.0009554754955507,0.0031457681142349,88.9256634111228,-6.626414666157551e-06,0.000296942005797,88.6020985149922,-0.000505698765876,529.3607216361643,-80.9605011190878,-3.424405891495862e-05,-0.0025562913595054,-0.0005055722433551,0.0119202996324355,167.3582814761628,0.0,0.2897807465334211,196.00085836612277,-1.950861447146862,-0.0024485856859268,6.283151063120672
-0.0019863760619121,0.0,0.0018759988846979,88.60989248661316,88.93431099708863,4.551001974124262e-06,4793.609832535743,528.6568714994349,-186.21129165934948,0.0023245146964178,0.0,-80.90246527186594,29.345391709436576,0.3640313414767871,0.0031417988723107,-0.0009946662845347,-0.0321437148718614,-158.0673335511646,-4858.514898319133,0.0004159523459941,-0.0009558286009879,0.0031416841042157,88.93635115682021,-6.579171722771369e-06,0.0002964059894935,88.61311790474247,-0.0005056132490401,528.6576098491674,-80.94932448752085,-3.4327802885910864e-05,-0.0025533248963526,-0.0005054864541141,0.0119499500866994,167.37088593265764,0.0,0.2895313149249421,196.0239455469177,-1.9264019180639564,-0.002448797347314,6.283150979376701
-0.0019865940725581,0.0,0.0018759512630274,88.62087755026306,88.94496713332927,4.169828440749501e-06,4793.903155515546,527.9556139611932,-186.2095300877264,0.0023244196651095,0.0,-80.8913163932298,29.349028141163828,0.3631206440032399,0.0031377218049703,-0.0009972069554671,-0.0321395504211957,-158.05767278352158,-4858.524339478597,0.0004168494680388,-0.0009557198775391,0.0031376096390217,88.94701204311488,-6.535753640688163e-06,0.0002958795201597,88.62410974707672,-0.0005055279689365,527.956239809925,-80.93818302887786,-3.441093656583421e-05,-0.0025503637389807,-0.0005054008749795,0.0119793999142651,167.3834771785734,0.0,0.2892825086460482,196.04695073811524,-1.897127387436612,-0.0024490080934974,6.28315089624302
-0.0019868117818588,0.0,0.0018759037801977,88.63183509985188,88.95559640252745,3.797891994064808e-06,4794.19651482731,527.2560768458109,-186.20785920542536,0.0023243256542166,0.0,-80.88019830924637,29.352655475164863,0.3622121728068565,0.0031336546414678,-0.000999733782605,-0.032135376952516,-158.04804677725392,-4858.533780607407,0.0004177550283744,-0.0009551415673395,0.0031335447135403,88.95764613140166,-6.496102634924355e-06,0.0002953603529174,88.63507411489564,-0.000505442915123,527.2566062028587,-80.92707760356755,-3.4493607120022404e-05,-0.0025474078043124,-0.0005053155144774,0.0120086710290324,167.396052979466,0.0,0.2890343261773343,196.06988337905972,-1.863111026345524,-0.0024492180916144,6.283150813572466
-0.0019870291770933,0.0,0.0018758564415391,88.64276520351059,88.96619888514387,3.4418538216940377e-06,4794.489910380328,526.558256813733,-186.20626186266716,0.0023242324560843,0.0,-80.86911054918214,29.35627373368837,0.3613059225411359,0.0031295973344467,-0.0010022507561336,-0.0321311943838521,-158.03845587699837,-4858.543221699574,0.0004186686064106,-0.00095409064343,0.0031294893243846,88.96825348413489,-6.460088840580749e-06,0.0002948463064385,88.64601107999512,-0.0005053580789021,526.5587037359446,-80.91600836024747,-3.457594992971656e-05,-0.0025444570313831,-0.0005052303793326,0.0120377912831681,167.40861269677129,0.0,0.2887867659980217,196.0927533026845,-1.8244378579780387,-0.0024494274579492,6.283150731229656
-0.0019872462591305,0.0,0.0018758092366745,88.65366793003898,88.9767746605362,3.107300503023264e-06,4794.783342084114,525.8621505414183,-186.20472613425625,0.0023241399374448,0.0,-80.85805352716716,29.359882938929648,0.3604018880771588,0.0031255498377131,-0.001004761576405,-0.0321270026369059,-158.02889895155954,-4858.552662749129,0.000419589866279,-0.00095256864199,0.0031254434694881,88.97883416476928,-6.427521525763342e-06,0.0002943352787033,88.65692071293665,-0.0005052734586436,525.8625272483486,-80.90497446305585,-3.4658090365423693e-05,-0.0025415113806179,-0.0005051454691206,0.0120667864462819,167.42115691343645,0.0,0.2885398265863304,196.1155649116792,-1.7812045451144711,-0.00244963623451,6.283150649089221
-0.0019874630400123,0.0,0.001875762142148,88.66454334877258,88.98732380697206,2.79882144353932e-06,4795.076809848402,525.1677546839383,-186.20324385330667,0.0023240480336566,0.0,-80.84702774928664,29.363483113032892,0.3595000644687873,0.0031215121065712,-0.0010072697133598,-0.0321228016365139,-158.0193736164044,-4858.5621037501205,0.0004205185053834,-0.0009505814044138,0.0031214071471364,88.98938823760265,-6.398159523898452e-06,0.0002938252611748,88.66780308315903,-0.0005051890630628,525.1680717265444,-80.8939748972719,-3.474014579318307e-05,-0.0025385708329588,-0.0005050607730143,0.0120956602887533,167.4336872300343,0.0,0.28829350641864,196.1383187181849,-1.7335191485215184,-0.0024498443955738,6.283150567033793
-0.0019876795420923,0.0,0.0018757151225034,88.67539152904013,88.9978464016741,2.5200334385898877e-06,4795.370313583148,524.4750659035141,-186.2018079212111,0.0023239566830948,0.0,-80.83603291475231,29.36707427809271,0.3586004469209456,0.0031174840976912,-0.0010097784311886,-0.03211859131054,-158.00987638191967,-4858.571544696618,0.0004214542199659,-0.0009481388545957,0.0031173803561913,88.9999157676525,-6.371721336610751e-06,0.0002933143516399,88.67865825949934,-0.0005051048922649,524.4753322327443,-80.88300937601986,-3.482222641158792e-05,-0.0025356353888586,-0.0005049762887843,0.0121244220386992,167.446206136084,0.0,0.2880478039705975,196.1610141033512,-1.681500856856583,-0.002450051914086,6.283150484953175
-0.001987895551191,0.0,0.001875668377364,88.68621264757768,89.00834252321293,2.302332644386393e-06,4795.663853198527,523.7840683422676,-186.20041229880917,0.002323866286452,0.0,-80.82467708536534,29.37065645615454,0.3577030297058121,0.0031134658954863,-0.0010122914256149,-0.0321143715883593,-158.0004106284103,-4858.580985582711,0.0004223974201056,-0.0009452541324718,0.0031133629699136,89.01041681819366,-6.347834389557064e-06,0.000292800766011,88.68948620322321,-0.0005050167512425,523.7843165275282,-80.87247092868346,-3.4904457614166114e-05,-0.0025327050671535,-0.0005048962246195,0.0121561452519546,167.4587090575966,0.0,0.2878027177185542,196.18364989190107,-1.6252796887582075,-0.0024502583143213,6.283150402721972
-0.0019881072445818,0.0,0.0018756257138487,88.69700802946593,89.01881240069953,2.39370960727008e-06,4795.957428604928,523.094627997174,-186.20331199877864,0.002323862608206,0.0,-80.81341573299609,29.37422966920104,0.3568078092130944,0.0031094580752627,-0.001014838747689,-0.0321101424201439,-157.9911860705778,-4858.590426402609,0.0004233369261838,-0.0009419447389554,0.0031093543731103,89.0208913014361,-6.324596334656944e-06,0.0002922828491447,88.70028573286596,-0.000504932608419,523.0951507313273,-80.86190301186288,-3.498784704735051e-05,-0.0025297799038083,-0.0005048125977936,0.0121785369942291,167.47098516994595,0.0,0.2875582461668735,196.20197253686848,-1.564996167867252,-0.0024503777727965,6.283150319332539
-0.0019883153814137,0.0,0.0018755863561203,88.70777592059551,89.02925627780031,2.649341323674142e-06,4796.251039712947,522.4069432890947,-186.21047307849068,0.0023238800319889,0.0,-80.80303918614567,29.377793939201663,0.3559147817689156,0.0031054588512791,-0.0010174831507469,-0.0321059041613469,-157.98229658135804,-4858.599867151108,0.0004242148110001,-0.0009382297639309,0.0031053563114272,89.03133911451972,-6.299264544309241e-06,0.0002917590564252,88.7110587314968,-0.0005048517895321,522.4076283102436,-80.85050766626516,-3.507446517572392e-05,-0.0025268599507279,-0.0005047260525749,0.0121931752160591,167.4829399121378,0.0,0.2873143877444898,196.2160050580208,-1.5008009715908772,-0.0024504757671517,6.28315023271441
-0.0019885235800964,0.0,0.0018755466680097,88.71851620079934,89.03967406248644,2.846756016015902e-06,4796.544686433381,521.7210417149796,-186.2140002056993,0.0023238302492502,0.0,-80.79244613026925,29.381349288045676,0.355023939002428,0.0031014684120037,-0.0010202019906455,-0.0321016574693111,-157.9734682859302,-4858.609307823385,0.0004250356030503,-0.0009341332734554,0.0031013685603152,89.0417604896375,-6.271582505282013e-06,0.000291227990653,88.72180545008199,-0.0005047701340175,521.7217140800376,-80.83939066661587,-3.5163543492323305e-05,-0.0025239452744914,-0.000504640766899,0.0122128832417154,167.49484546034793,0.0,0.2870711409707522,196.23362140345893,-1.4328545544875624,-0.0024506405202532,6.283150143636094
-0.0019887332959376,0.0,0.0018755051758557,88.72922920221914,89.05006566325001,2.916182996802292e-06,4796.83836867726,521.0369025848032,-186.2127457665249,0.0023237240460671,0.0,-80.78172978050037,29.38489573757525,0.3541352790179819,0.003097487113426,-0.0010229232326116,-0.0320974026727937,-157.9645372945435,-4858.618748414202,0.0004258443365209,-0.000929681935976,0.0030973907293898,89.05215565769795,-6.242610460216639e-06,0.000290688417786,88.73252569228974,-0.0005046878637215,521.0374212969231,-80.82845903330927,-3.525267727446784e-05,-0.00252103595475,-0.0005045565239968,0.0122398799750205,167.50686319263357,0.0,0.2868285043462263,196.2559611204385,-1.3613267472142558,-0.0024508611956928,6.283150054502312
-0.0019889448021279,0.0,0.001875461587795,88.73991519312082,89.06043102759833,2.860185604026515e-06,4797.132086355855,520.3544896006192,-186.20856720904797,0.002323589620719,0.0,-80.77094833482215,29.388433309616698,0.353248800338362,0.0030935153042605,-0.0010255967821744,-0.0320931396793308,-157.95545901927554,-4858.628188917744,0.0004266769057888,-0.0009249040362713,0.0030934224345256,89.06252480974773,-6.213650520449591e-06,0.0002901392634442,88.74321932608538,-0.0005046052743553,520.3547785744095,-80.81765353086638,-3.5340201185063296e-05,-0.0025181320826139,-0.0005044730268171,0.012271614777161,167.51903519723777,0.0,0.2865864763113784,196.28116422535095,-1.286396332038168,-0.0024511095425333,6.283149966978401
-0.0019891579108314,0.0,0.0018754160728652,88.75057436650576,89.07077016346996,2.7080401905599164e-06,4797.425839380662,519.6737688915161,-186.20328385357595,0.002323447857056,0.0,-80.76015102610857,29.39196202597482,0.3523645002215559,0.003089553195063,-0.0010282059417495,-0.0320888681428929,-157.94623994494597,-4858.637629327821,0.0004275502890824,-0.0009198293514724,0.0030894634299819,89.07286807561178,-6.185808108815371e-06,0.000289579609516,88.7538862935881,-0.0005045226159671,519.673811945607,-80.80692373008868,-3.542556760208566e-05,-0.0025152337590752,-0.0005043900230567,0.0123053421105431,167.5313527462,0.0,0.2863450552946253,196.3074084970359,-1.2082505959742542,-0.0024513646203241,6.283149881611984
-0.0019893723043841,0.0,0.0018753689299913,88.76120685254674,89.08108313019534,2.495201797930019e-06,4797.719627663403,518.9947169847231,-186.19803531913797,0.0023233102791952,0.0,-80.74936640000355,29.395481908421104,0.3514823749186332,0.0030856008628842,-0.001030756618451,-0.0320845876301864,-157.93690224305772,-4858.647069638106,0.0004284674759981,-0.0009144888667823,0.0030855136044631,89.08318553290034,-6.159850457807987e-06,0.0002890086909604,88.76452659854465,-0.0005044400397264,518.9945370733328,-80.79623991483139,-3.550898331904516e-05,-0.0025123410934623,-0.0005043073589705,0.0123392647605894,167.5437916346118,0.0,0.2861042397412517,196.33355011431425,-1.1270848626651515,-0.0024516148506248,6.283149798196267
-0.0019895876800486,0.0,0.0018753204434163,88.77181274319906,89.09137001918694,2.2540393319045456e-06,4798.013451116019,518.3173207104683,-186.19336782313417,0.0023231816356264,0.0,-80.73860751568738,29.39899297868625,0.3506024201966231,0.0030816582964385,-0.0010332655266213,-0.0320802977246457,-157.92746857179537,-4858.656509842275,0.0004294238223884,-0.0009089144919201,0.0030815729368199,89.09347722632558,-6.13620218087145e-06,0.0002884258924074,88.77514028186141,-0.000504357622613,518.3169595114985,-80.78558792074516,-3.559101412237925e-05,-0.0025094542019281,-0.0005042249550259,0.0123724773502675,167.55632728520382,0.0,0.2858640281176984,196.3590379157561,-1.0431020041738115,-0.0024518554363355,6.283149716165464
-0.001989803795438,0.0,0.0018752708374522,88.78239211154171,89.10163093621107,2.0105448767271327e-06,4798.307309650659,517.6415742627753,-186.18944648705929,0.0023230627313303,0.0,-80.72787936361858,29.402495258457265,0.349724631683016,0.0030777254383297,-0.001035752177622,-0.0320759980757631,-157.91795699976814,-4858.665949934091,0.0004304116466349,-0.0009031388169799,0.0030776414534088,89.10374318535442,-6.1149976822551735e-06,0.0002878307447324,88.78572740243172,-0.0005042754041098,517.641077642772,-80.77496171184978,-3.567231686547541e-05,-0.002506573205972,-0.0005041427693055,0.0124046698180305,167.56893975982496,0.0,0.285624418905067,196.3837017251608,-0.9565119339090832,-0.002452085530317,6.2831496348627205
-0.0019900204695357,0.0,0.0018752202756159,88.79294502257783,89.11186598914036,1.7839587987440778e-06,4798.601203179689,516.9674760667702,-186.1862330592013,0.0023229524810427,0.0,-80.71718319630588,29.40598876937673,0.3488490050122577,0.0030738022138556,-0.0010382345411888,-0.0320716884133907,-157.9083804658897,-4858.675389907417,0.0004314229014425,-0.0008971948468228,0.0030737191988986,89.11398343640265,-6.096148742955402e-06,0.0002872229217116,88.79628802646543,-0.0005041934107321,516.9668857187565,-80.76435904302262,-3.5753494716077194e-05,-0.002503698230996,-0.000504060773013,0.0124358411952768,167.5816142737116,0.0,0.285385410593348,196.40757502201163,-0.8675310819513681,-0.0024523061819142,6.28314955368487
-0.0019902375716111,0.0,0.0018751688718557,88.8034715379833,89.12207528112664,1.5875246914339887e-06,4798.895131615691,516.2950265007522,-186.18360117710185,0.0023228490839486,0.0,-80.7065182303237,29.40947353304368,0.3479755359261266,0.0030698885465197,-0.0010407272215884,-0.0320673685434498,-157.89874769578998,-4858.684829756215,0.0004324504603134,-0.0008911156986479,0.0030698062204329,89.12419800963043,-6.079408723061488e-06,0.0002866022360824,88.80682222283205,-0.000504111649156,516.2943761465597,-80.75377975193771,-3.5835036626476495e-05,-0.0025008294048962,-0.0005039789574053,0.0124661460906914,167.5943402796179,0.0,0.2851470016764635,196.43077986548417,-0.7763818540902151,-0.002452519162043,6.28314947214296
-0.00199045500958,0.0,0.0018751167023161,88.81397171817245,89.1322589077315,1.4295345572676469e-06,4799.189094871455,515.6242264189385,-186.1814016523404,0.0023227506588864,0.0,-80.69588303949517,29.41294957101464,0.3471042202554512,0.0030659843652285,-0.0010432410789753,-0.0320630383357237,-157.8890642543196,-4858.694269474532,0.0004334885733037,-0.0008849343221643,0.0030659025599633,89.1343869417762,-6.064426912298292e-06,0.0002859686349666,88.81733006105961,-0.0005040301156651,515.6235408760308,-80.74322436007859,-3.591730512629149e-05,-0.0024979668566984,-0.0005038973243037,0.0124957884068525,167.6071104283984,0.0,0.2849091906499044,196.45346168101915,-0.683292075925703,-0.0024527263278911,6.28314938987446
-0.0019906727212878,0.0,0.0018750638141655,88.82444562325699,89.14241695647057,1.3143619716526214e-06,4799.483092859989,514.9550763814115,-186.1794946901608,0.0023226555320036,0.0,-80.68527624193354,29.41641690480448,0.3462350539082158,0.0030620896069533,-0.0010457835569566,-0.0320586977097256,-157.87933334216174,-4858.703709056478,0.0004345328875709,-0.000878683200187,0.0030620082514121,89.14455027660921,-6.050792108853053e-06,0.0002853221944457,88.82781161042061,-0.0005039488014137,514.9543721523161,-80.73269337937737,-3.600054766803128e-05,-0.0024951107152428,-0.0005038158807984,0.0125249681873048,167.61991978907142,0.0,0.2846719760103681,196.4757570624478,-0.588494423423011,-0.002452929335275,6.283149306631918
-0.0019908906682889,0.0,0.0018750102319149,88.83489331365166,89.1525495075637,1.2433675036829834e-06,4799.777125494508,514.287576324223,-186.1777630250644,0.0023225623379465,0.0,-80.67469702088074,29.41987555588728,0.3453680328563517,0.0030582042171444,-0.0010483592791143,-0.0320543466215767,-157.86955634699927,-4858.71314849621,0.0004355802728937,-0.000872394066641,0.0030581233201309,89.15468806418639,-6.0380665041318105e-06,0.0002846631131324,88.83826693935966,-0.0005038676975701,514.286862854885,-80.72218679131944,-3.608491688580784e-05,-0.0024922611079293,-0.0005037346340772,0.0125538596517375,167.63276531378756,0.0,0.2844353562555101,196.49778063921235,-0.4922258413437326,-0.0024531295374319,6.283149222262701
-0.0019911088309416,0.0,0.0018749559624055,88.84531485054343,89.16265663513182,1.2156602988990126e-06,4800.07119268845,513.6217254495073,-186.17611489532,0.0023224700329099,0.0,-80.66414534303533,29.423325545696706,0.3445031531057516,0.0030543281494113,-0.0010509706845388,-0.0320499850530604,-157.8597332490802,-4858.722587787921,0.0004366285844976,-0.0008660976520691,0.0030542477832084,89.16480035967804,-6.025811415063663e-06,0.0002839917049337,88.84869611505195,-0.000503786801221,513.6210065943991,-80.7117038289319,-3.617049208100004e-05,-0.0024894181595314,-0.0005036535854775,0.0125826066317135,167.645645446355,0.0,0.2841993298844143,196.51962209659567,-0.3947269510073577,-0.00245332797188,6.283149136687506
-0.001991327208332,0.0,0.0018749009949544,88.8557102940975,89.17273840833923,1.228326068067107e-06,4800.36529435546,512.9575224541124,-186.1744798639924,0.0023223778150298,0.0,-80.65362483868819,29.426766895626297,0.3436404106523364,0.0030504613629953,-0.0010536185839231,-0.0320456130031134,-157.84986278764646,-4858.732026925816,0.0004376764215308,-0.0008598234517209,0.0030503816515237,89.17488722221034,-6.013607485399192e-06,0.0002833083910797,88.85909920520945,-0.0005037061502149,512.9567974362554,-80.70124008473181,-3.625729797313776e-05,-0.0024865819910861,-0.0005035726955114,0.0126112879042688,167.65855996764978,0.0,0.2839638953983643,196.54135033487853,-0.2962414488632727,-0.002453525439735,6.283149049881613
-0.0019915458193436,0.0,0.0018748453003388,88.86607970590032,89.1827948916834,1.2772388560181885e-06,4800.659430409398,512.2949652941077,-186.17278518392013,0.0023222848657086,0.0,-80.6431237021154,29.43019962702922,0.3427798014418743,0.0030466038282001,-0.0010563024636139,-0.0320412304810361,-157.83994201217345,-4858.741465904112,0.0004387230722548,-0.0008535995000593,0.0030465249246328,89.18494871463372,-6.001075202446925e-06,0.0002826136915569,88.86947627565938,-0.0005036256501681,512.2942301886011,-80.69080670082495,-3.6345315061459776e-05,-0.0024837527188679,-0.0005034920575034,0.0126400601896893,167.67151045225043,0.0,0.2837290513015888,196.56303707243575,-0.1970154973765935,-0.0024537227645609,6.283148961864525
-0.0019917646588832,0.0,0.0018747888746139,88.87642315607775,89.19282614833803,1.3592787864263644e-06,4800.953600764338,511.6340507149331,-186.1710301464959,0.0023221914475412,0.0,-80.63265090079284,29.4336237612181,0.3419213214534015,0.0030427555201637,-0.0010590211698802,-0.0320368375006255,-157.82996951754004,-4858.750904717022,0.0004397681671466,-0.000847452200201,0.0030426775969073,89.19498490020698,-5.987868117773281e-06,0.0002819082159326,88.87982738331104,-0.0005035453766743,511.6333008697722,-80.68039401531617,-3.643450254021577e-05,-0.0024809304534509,-0.0005034115943569,0.0126688970716145,167.68449704454147,0.0,0.2834947961016115,196.5846826069896,-0.0972971097501745,-0.0024539196938593,6.283148872677046
-0.0019919837379767,0.0,0.0018747316990428,88.88674070495786,89.20283223958346,1.4699260965415142e-06,4801.247805334567,510.9747760159825,-186.1692042603705,0.0023220973168427,0.0,-80.62220450046901,29.437039319464866,0.3410649665550505,0.0030389164133415,-0.0010617733696334,-0.0320324340797678,-157.81994357439677,-4858.760343358767,0.0004408113015479,-0.0008414061334061,0.0030388396626172,89.20499584316752,-5.973679042024858e-06,0.0002811926537159,88.8901525944015,-0.0005034653139888,510.9740048923764,-80.67000334055851,-3.652481359367507e-05,-0.0024781152988656,-0.0005033313205499,0.0126978162163185,167.6975203387502,0.0,0.2832611283094495,196.60629746156476,0.0026644699792788,-0.0024541164859963,6.283148782365992
-0.001992203078662,0.0,0.0018746737452166,88.89703241410612,89.21281322485405,1.6039359331519804e-06,4801.542044034582,510.31713821333045,-186.1672812508106,0.0023220021322222,0.0,-80.61178316121257,29.44044632299975,0.3402107325498404,0.0030350864860673,-0.0010645573286693,-0.0320280202394565,-157.80986162798368,-4858.769781823554,0.0004418522623715,-0.0008354839376096,0.0030350111116793,89.21498160874917,-5.958250682281396e-06,0.0002804677646142,88.90045197352123,-0.0005033854518335,510.3163379383976,-80.65963545314595,-3.661618812126594e-05,-0.0024753073518535,-0.0005032512452013,0.0127268617938881,167.71058188071643,0.0,0.2830280464409785,196.62790836483225,0.1026193899213989,-0.0024543135015029,6.283148690991465
-0.0019924227053205,0.0,0.0018746149837241,88.90729834573354,89.22276916214916,1.755931101734991e-06,4801.8363167791,509.66113406023953,-186.16524084024803,0.0023219056716746,0.0,-80.60138620825386,29.4438447930108,0.3393586151736311,0.0030312657201896,-0.0010673709352359,-0.0320235960015664,-157.79972099188126,-4858.779220105591,0.0004428910523847,-0.0008297061940738,0.0030311919297307,89.22494226278847,-5.941379102691801e-06,0.000279734368585,88.91072558423936,-0.0005033057821684,509.6602959221807,-80.64929051762172,-3.670855357942749e-05,-0.0024725067012192,-0.0005031713752605,0.0127560719056046,167.72368347610404,0.0,0.2827955490167278,196.64953649060635,0.2023178148318608,-0.0024545109856649,6.283148598626007
-0.0019926426402465,0.0,0.0018745553885707,88.91753856270836,89.23270010845813,1.9207026327299e-06,4802.130623483043,509.0067600318986,-186.16307271709135,0.0023218078359244,0.0,-80.59101388866948,29.447234750643105,0.338508610096588,0.0030274541006441,-0.0010702118682493,-0.0320191613871013,-157.78951928373473,-4858.788658199073,0.0004439278114756,-0.0008240913403015,0.0030273820987022,89.23487787135683,-5.922913157076069e-06,0.0002789933358145,88.92097348911314,-0.0005032263042611,509.0058750132836,-80.63896782702106,-3.680183062092308e-05,-0.0024697134272833,-0.0005030917104092,0.0127854734853772,167.73682675752394,0.0,0.2825636345622382,196.6711934698308,0.3015105505703382,-0.0024547090647412,6.283148505348965
-0.0019928629011235,0.0,0.0018744949396803,88.92775312836432,89.24260612012128,2.0933856995168638e-06,4802.424964061545,508.3540123550643,-186.1607737499289,0.0023217086282622,0.0,-80.58066658334255,29.45061621699821,0.3376607129069676,0.0030236516150017,-0.0010730777422467,-0.0320147164152553,-157.77925462578966,-4858.798096098189,0.0004449627444575,-0.0008186555858541,0.0030235815970687,89.24478850042881,-5.902751905520549e-06,0.0002782455766892,88.93119574989804,-0.0005031470277531,508.353071600308,-80.62866659586918,-3.6895937941720255e-05,-0.0024669276014351,-0.0005030122399966,0.012815064850618,167.75001298591067,0.0,0.2823323016079253,196.6928841409928,0.3999496669560349,-0.0024549077656904,6.283148411241645
