FxRL,signal,y,gas,sideslipFR,FR,FxFL,vy,az,brake,rollrate,FyFR,pitch,RL,longslipRL,sideslipRR,sideslipRL,FyFL,yaw,longslipFR,FyRL,FyRR,longslipFL,roll,slip,yawrate,slip1,FxFR,steeringangel,ax,pitchrate,ay,sideslipFL,vx,x,RR,longslipRR,FxRR,signal,FL
333.9293480088214,-7.886803514279312,-4871.290164610464,0.6125341758489414,0.630556630636371,36.32813557301844,-2580.4820371609367,-0.0130377772278815,0.5125358461554534,0.5,-0.1900193412177608,-3051.9380968883397,0.0060683039109192,82.73163993650171,0.0018335567945932,0.0260534887601515,0.0300146528182245,-6109.520535792956,0.0216088592445759,-0.4371073693915359,-3035.618929600525,-715.0701300456034,-0.2468413602691696,-0.032743875953677,0.0002074246693613,-0.5780837360815125,0.0002074246693613,-1807.3808456947768,-7.886803514279312,-5.187924846643591,0.0179987267882094,-5.622299312884396,0.5327413857220827,26.94386797089981,5241.148784435334,80.64301703574496,0.0076413775478241,391.99776646910095,0.0,53.74705679132904
344.0328715781364,-7.773694089815782,-4871.284602530649,0.6186258093476056,0.6346699978147008,35.01917754322292,-2567.6568048347544,0.0849766563553239,0.5814148430532728,0.5,-0.1797885669572409,-3009.377710395208,0.0062721002658837,82.59545025974421,0.0019613880305149,0.0300523052591922,0.0337837194662224,-6218.244142910596,0.0158300031646968,-0.454544621204032,-3475.9657908529384,-770.216326215735,-0.2428673698798689,-0.0345872919005909,0.0038757266474617,-0.5773852953062603,0.0038757266474617,-1838.7521688900997,-7.773694089815782,-5.206008709500607,0.0223075156698673,-5.949644944116945,0.5352130608469713,26.891643217005985,5241.417884342159,80.56909986498015,0.0087272638404999,392.17626483066425,0.0,53.83440253180832
353.52243243011515,-7.62250911563811,-4871.27963534908,0.6245443592499637,0.6387436595913656,33.770136711750354,-2550.7517459380747,0.1789623492083529,0.6406841927923715,0.5,-0.1699439556888864,-2968.014301479147,0.0065181116234453,82.45320589606855,0.0020980879971078,0.0337835268126315,0.0372911465948585,-6310.718885867416,0.0100700025958432,-0.4712712617775786,-3882.404180659436,-799.6115692827589,-0.2392821865544076,-0.0363308765248519,0.0074105170051887,-0.5745690756501366,0.0074105170051887,-1865.462770436404,-7.62250911563811,-5.2148540059848205,0.026448664874113,-6.239161683897742,0.5377531209134825,26.838726418316877,5241.686473725591,80.5187517594214,0.0100468934137056,393.2484005465075,0.0,53.88644021089475
362.8660165291112,-7.4339890956734385,-4871.275289635961,0.6302818048985401,0.6427728465870544,32.572449955739486,-2534.478381879724,0.2687506096192871,0.6784353480350203,0.5,-0.1601158238312598,-2927.973650073857,0.0068042522306923,82.30585204970681,0.0022430952439232,0.0372623623516094,0.0405535692722085,-6395.75504826079,0.0043486028452057,-0.4874075217985735,-4253.010604808096,-808.3088217316907,-0.2361267831302549,-0.0379763239354237,0.0108051150517597,-0.5698938349273786,0.0108051150517597,-1888.4066396225896,-7.4339890956734385,-5.21910845105596,0.0303341438430344,-6.493613963976344,0.5403356605983272,26.785203462837718,5241.954548613002,80.48908695943629,0.0115704786602116,395.5983910796306,0.0,53.90190433707
373.0949439584095,-7.209057400883753,-4871.271588171222,0.6357011419931329,0.6467882284351251,31.41919839498604,-2500.242158805992,0.3543067716151347,0.696743381767103,0.5,-0.1500235377553168,-2889.3651857514087,0.0071268778144733,82.15299700563772,0.0023986810651709,0.0405028959111496,0.0436000574783757,-6431.782929764479,-0.0013170303586669,-0.5030398318774385,-4584.210916586471,-799.2564294181458,-0.2336032423560564,-0.0395224566590549,0.0140573128178736,-0.5636141388214514,0.0140573128178736,-1908.2444432189584,-7.209057400883753,-5.197657830614278,0.033760792872066,-6.694250930780288,0.5430399520815659,26.731240687267505,5242.222105432615,80.47820919057881,0.0132912792523568,398.4208882802656,0.0,53.86530156221673
380.7622850809124,-6.948815746596445,-4871.268548895847,0.6406413665516921,0.6502837174934594,30.30448106695955,-2470.5378525698507,0.4357436920386049,0.7059197110115574,0.5,-0.1391242021697326,-2852.033898807,0.0074807267539841,81.99610114918221,0.0025423685203356,0.0435300954128232,0.0464466027535179,-6446.601055575897,-0.0069119702024145,-0.5184392070356109,-4877.281387414548,-775.9641860499468,-0.2321409464932566,-0.0409635780012872,0.0171701703761986,-0.5559272024710912,0.0171701703761986,-1925.888272940185,-6.948815746596445,-5.174131634796771,0.0366206800644514,-6.8540456314886224,0.5455704198437397,26.67705496182641,5242.489142370844,80.48484688527313,0.015203148946319,400.17933392666646,0.0,53.75750794789424
386.65991836535,-6.654538796302173,-4871.266186280031,0.6453041217750571,0.614987411008449,29.2895322964254,-2633.358378510735,0.5129726842153622,0.6873660829784088,0.5,-0.1277302902392919,-2732.1280664739656,0.0078592658978805,81.83725759967439,0.0026804714970547,0.0463510015681646,0.0490975245890109,-6397.963481863486,-0.0124238681271599,-0.5455912747402406,-5132.556031988921,-740.2735415508984,-0.2414983880072623,-0.0422926007749173,0.0201391339366654,-0.5471217267737901,0.0201391339366654,-2026.203407615532,-6.654538796302173,-5.152899388941505,0.0387395571410004,-6.997924700585633,0.5213541927305064,26.6227099649792,5242.755658229107,80.50966241327257,0.0173209926565899,398.71988226279433,0.0,53.7391269222133
391.794426857457,-6.32766791835465,-4871.264510332875,0.6500849867576269,0.5765870124945158,28.51879036222467,-2832.1107346383383,0.5864216388767249,0.6562315159149842,0.5,-0.1154269894526731,-2574.635936187896,0.0082544722398249,81.67610813940476,0.0028175923477955,0.0489764378507276,0.0515656461549688,-6316.279936383438,-0.0178404503850156,-0.5681488452687058,-5351.994039867893,-694.9496751857475,-0.2461243468730011,-0.0435030931757636,0.0229783700219905,-0.5370064109117212,0.0229783700219905,-2156.0614717429203,-6.32766791835465,-5.144976940910508,0.0400370211875903,-7.0586037964124495,0.4937314240041903,26.568081255998376,5243.021650944498,80.55718814805759,0.0197086430960435,392.7408215238022,0.0,54.10679468647965
395.264170131908,-5.96980412614837,-4871.263525613801,0.6548324581872454,0.5367055604889294,28.0109204108026,-3011.457119335283,0.6560678484201546,0.6133158649695725,0.5,-0.1021675396169553,-2417.127217067929,0.0086581294329441,81.51271978574668,0.0029487508394228,0.0514233948158439,0.0538687847291628,-6232.362546400839,-0.0231500823969424,-0.5855511715184611,-5537.678296874515,-645.7947445666385,-0.2457099891276707,-0.0445851453674096,0.0256855551176438,-0.5259029747983842,0.0256855551176438,-2282.8384392049447,-5.96980412614837,-5.130141691211152,0.0405071994668845,-7.115606289676435,0.4635320288467903,26.51322439385112,5243.287117583298,80.63312729222088,0.0224489718840945,383.146427922492,0.0,54.85637865076216
397.9737158740977,-5.582700236356279,-4871.263236091731,0.6593668978805297,0.4963582894476071,27.75049889736824,-3169.6130654870262,0.7217333416493875,0.5425107421759059,0.5,-0.0884047818504711,-2261.4536834278247,0.009061833840714,81.34776870558599,0.0030846361559973,0.0536989232249961,0.056021556394559,-6152.149387212392,-0.0283451627007429,-0.5980570282617644,-5693.405046854137,-595.54346105888,-0.2406560218110532,-0.0455312252100479,0.02825237942901,-0.5142185137603307,0.02825237942901,-2398.0253623478834,-5.582700236356279,-5.104862963454292,0.0401275878422137,-7.175212962886918,0.431337134583539,26.458262631373568,5243.552055836327,80.74046085386051,0.0255883559773415,371.4371761186141,0.0,55.9463437955049
399.86646396877154,-5.168252283634489,-4871.263645886035,0.6635307304948427,0.4552261006118621,27.711371979267856,-3308.715971588874,0.7833597482476036,0.465409127672349,0.5,-0.0745900277257147,-2103.293501029177,0.0094569584779037,81.18118933940657,0.0032192455043271,0.055809934007516,0.0580355240137934,-6077.043037300719,-0.0334219842124673,-0.6064040494119352,-5818.954291818654,-546.1734486967584,-0.2314703230025769,-0.0463392625564656,0.030674749722022,-0.5023260938815953,0.030674749722022,-2499.6147291914567,-5.168252283634489,-5.064661088635618,0.0388808027366815,-7.234281434725442,0.3973757872835517,26.40336832307345,5243.816464467759,80.8788459284535,0.0291289190122752,360.60413853574113,0.0,57.33631986562737
400.79343175866495,-4.728490233845305,-4871.26475921809,0.6672212987058384,0.4129417626834906,27.867725625589728,-3431.335562140382,0.8409683754532888,0.3818505760712863,0.5,-0.0609075416562176,-1939.393439718244,0.0098349484540948,81.01559539030212,0.0033512217731615,0.0577695914091179,0.0599133900167404,-6007.258614588711,-0.0383801313806827,-0.6112443761100957,-5916.700632041232,-499.4342437545295,-0.218586347877407,-0.0470097094959436,0.0329516903773869,-0.4905195024617017,0.0329516903773869,-2589.715958367147,-4.728490233845305,-5.0090273655812965,0.0367893688917151,-7.293340429083765,0.3617590699473479,26.348734324009516,5244.080343718537,81.0430125394076,0.0330079522788013,352.7480724623288,0.0,58.99103433493812
401.92535342953335,-4.265568041286183,-4871.266580401315,0.6704039257014489,0.369831748375836,28.19909001432025,-3538.4984464839627,0.894646335663361,0.2926998086872666,0.5,-0.0476183499186719,-1770.400414060969,0.0101875521051805,80.85251628680294,0.0034859074157261,0.0595880028520548,0.0616631648212245,-5943.290161337036,-0.0432217616756745,-0.6129512212332549,-5996.900982265972,-457.7052120656783,-0.2023342490012627,-0.0475452445914851,0.0350846406253578,-0.4790221660937677,0.0350846406253578,-2671.0319190350465,-4.265568041286183,-4.939141989384278,0.0338923544275953,-7.356008594534785,0.3246647262009841,26.294546114747032,5244.343695374489,81.22628114643636,0.037140980742852,348.3429288912747,0.0,60.87901677700833
403.5950076210783,-3.7817530986216097,-4871.269114091928,0.6730792362095438,0.3261907449926605,28.688875534806915,-3629.843274015067,0.9445111882546904,0.2001548495337636,0.5,-0.0350006796996545,-1597.1200204993202,0.0105070008317556,80.69246951139266,0.0036245154424923,0.0612730284445405,0.0632937971711539,-5886.287098304749,-0.0479509794380371,-0.6118136472838666,-6059.899785591383,-421.68888343190457,-0.1830077785702507,-0.0479513682583593,0.0370762689565168,-0.4680170456951883,0.0370762689565168,-2744.5907950520577,-3.7817530986216097,-4.855305938159616,0.0302432355784036,-7.420751452423745,0.2862930807615698,26.240976491577676,5244.606522664891,81.42197493730119,0.0414411780923676,347.45387612315915,0.0,62.96932140303833
405.4822565819509,-3.279415131195672,-4871.272365332491,0.6752494121620031,0.2820690869293721,29.3210805913721,-3704.436935393985,0.9907163419575656,0.1076661457339614,0.5,-0.0233156135933431,-1418.4097450398945,0.0107861224755242,80.53545382880333,0.0037626343531757,0.0628331121869284,0.0648147539815584,-5837.736384009873,-0.0525736021146737,-0.6081170627549821,-6110.335340218263,-391.69215543420063,-0.1609020506160404,-0.0482362331758389,0.0389307584522992,-0.457662734701159,0.0389307584522992,-2810.0772530413005,-3.279415131195672,-4.758825794003689,0.0259077995872134,-7.488672178744958,0.2467983960989085,26.18819209528599,5244.868830216275,81.62523106524638,0.0458434962647316,346.7107787534416,0.0,65.22966659406245
405.9637999056439,-2.7610145901181453,-4871.276339600373,0.6769563444672326,0.2375200771651204,30.07972070470544,-3760.4075946558114,1.0334611436195449,0.0102377593980489,0.5,-0.0129434737806276,-1232.9471295138871,0.0110187720641802,80.3800498093153,0.0038807717034752,0.0642761914897872,0.0662344788194618,-5799.598494495702,-0.0570969819052062,-0.6021089593012664,-6149.070416276101,-368.6825688732696,-0.1363215296683958,-0.048411067583333,0.0406541961426938,-0.4481128345436547,0.0406541961426938,-2867.9410552060917,-2.7610145901181453,-4.652401896987939,0.0210378465004177,-7.5592431757327585,0.2063094267292009,26.1363312797205,5245.130623920735,81.83932494843046,0.0503858205096025,340.5942830641762,0.0,67.62524211487198
404.5313606531709,-2.2290906009770475,-4871.281042797896,0.6782010099242332,0.19265281691202,30.949163377590043,-3793.87899389881,1.0729412475331097,-0.0818572934103167,0.5,-0.0042843678791642,-1039.4885864446162,0.0112005387999745,80.22648581184346,0.0039778077477841,0.0656085800009596,0.0675572134000489,-5793.182410286308,-0.0615298738676257,-0.5939933721926064,-6183.03134946363,-355.38498586434866,-0.1096065979749361,-0.0484912808733045,0.0422529183237222,-0.4394948736941722,0.0422529183237222,-2917.7874916620394,-2.2290906009770475,-4.529146447813456,0.0157825147263725,-7.643275960016797,0.1649456616051441,26.08553819147474,5245.391910782208,82.06550099405501,0.0550694375740729,337.7979971188784,0.0,70.11601422442462
404.2046859674214,-1.6862485272015322,-4871.286484085424,0.6789605661970702,0.1471722651516984,31.91197913128775,-3814.257304658018,1.1087715931884838,-0.1764046883561622,0.5,0.0012180460664702,-835.4383062579493,0.0113280365189998,80.07765913577404,0.0040818318197567,0.0668162883618743,0.0687723362892967,-6021.384298513155,-0.0658842108666594,-0.5839913291471583,-6210.846597053518,-350.0714619356178,-0.0812609549552754,-0.0485001958206398,0.0437117706378644,-0.4324340562282929,0.0437117706378644,-2958.042944893743,-1.6862485272015322,-4.39758288637621,0.0102327032996914,-7.853061708136888,0.1218373456698207,26.03596408248404,5245.652699066535,82.29106387598246,0.0597414309510894,342.5152323995122,0.0,72.6569637995403
404.7156833440162,-1.135147208993745,-4871.292683995857,0.6792989148913485,0.1006728002297646,32.94584402951774,-3893.01659956926,1.1403626933540951,-0.2684141881321987,0.5,0.002072125883063,-616.3104741400679,0.0113988338172549,79.9335315845169,0.0041781104063888,0.0678851255905595,0.0698671418962171,-6216.339970006977,-0.0701807499344508,-0.5723347978925984,-6237.781211084761,-346.5192663403393,-0.0510678911642176,-0.0484802588147767,0.0450082279863309,-0.4276524824572745,0.0450082279863309,-2984.927667322527,-1.135147208993745,-4.269706865314936,0.0044732425439458,-8.106666110208643,0.0758070458564383,25.98770828594289,5245.912997325527,82.50854178793455,0.0643190910210411,348.84490723082416,0.0,75.24923128896555
406.8171038491968,-0.5784859403317758,-4871.299652265494,0.6800287323456415,0.0548184789313555,34.02063475444496,-3509.076283566976,1.1721835333406134,-0.3759124143909788,0.5,0.0075063045971772,-384.6443081651769,0.0114113889733684,79.79222009015376,0.0042826567078925,0.0689356920181078,0.0709433439005589,-4629.825991812313,-0.0744241870458167,-0.5593228276410219,-6269.976637511352,-341.6239299578364,-0.0158509154316689,-0.0484424525952513,0.0463095054534931,-0.4206655424211322,0.0463095054534931,-2996.460769585215,-0.5784859403317758,-3.8129215343066623,-0.0014661979976649,-7.273589446130075,0.0297213991807807,25.94058157024063,5246.172813309235,82.7184817601254,0.0687764658713211,355.1805173966376,0.0,78.08841942245509
390.4487740897554,-0.018991247826647,-4871.307302946712,0.6664587939400972,0.0164777129395992,35.11488571671826,-2451.098450286549,1.216234405997772,-0.2616651923954684,0.5,0.0391548734625026,-169.99373913121536,0.0113575240651134,79.65959490941243,0.004196286294028,0.0704450538099861,0.0724402176159206,-1285.671679406183,-0.0785489753384286,-0.5454687085183813,-6306.3119415629535,-355.9693880586351,-0.0104924686860511,-0.0482188609431078,0.0480530812138352,-0.4035669437469127,0.0480530812138352,-3007.785845063184,-0.018991247826647,-3.126727322722433,-0.0086524159841148,-5.547236898112624,0.0006351353088565,25.90262972228148,5246.432202138351,82.89919607408368,0.0724341364044775,384.1380101647827,0.0,78.4114385881305
396.5573290353953,0.5405964638004896,-4871.3154563601,0.660009058831545,-0.0181413946878437,36.251038488440734,-2345.0020908976344,1.2729287681414114,-0.2361112300626746,0.5,0.0977733096824097,27.623407228187105,0.0112337463517786,79.54449790575852,0.0045305082758997,0.072147220025774,0.0741207398979765,1674.2562627994178,-0.0824163667429318,-0.5307551381601758,-6316.613930752681,-429.62196798995006,-0.0106054166392053,-0.0475240782086859,0.0502589013809695,-0.3707262500027304,0.0502589013809695,-3045.031553564188,0.5405964638004896,-3.093963185027792,-0.0153440005489046,-3.766783483340238,-0.0229836621773299,25.86648624223699,5246.691236726416,82.95320228362536,0.0741019601579192,478.53295303156233,0.0,78.21624990406379
438.8041478840817,1.097536334221776,-4871.323938680795,0.6579291394356394,-0.0508050517269567,37.493708746185455,-2182.1917634387432,1.33580267846747,-0.2211537541205839,0.5,0.1762427128980502,228.814408521596,0.0110458058265557,79.44951637521162,0.0053447130961041,0.0737062709828579,0.0756773686214684,4115.877320995244,-0.0858775825068539,-0.5144084353647013,-6258.156526951998,-572.4251021881331,-0.0141964016349281,-0.0461279803136442,0.0526789295279302,-0.3241085321434766,0.0526789295279302,-3119.444783586254,1.097536334221776,-3.0860394319814004,-0.0215017475344069,-2.310077378103889,-0.0453009186225727,25.83117695557433,5246.949933435612,82.80992443391764,0.072971404313483,625.8601084225411,0.0,77.68024794071765
503.1136657425719,1.649100472234235,-4871.332606993438,0.658056735569854,-0.0830391908303662,38.89801965774172,-1991.5005399014567,1.398145022073893,-0.3160544029580469,0.5,0.2654762361036302,449.7653346234936,0.0108008763431365,79.36474237012217,0.0065211693520477,0.0748257841423135,0.0768483826022033,5736.786314515206,-0.0888106439828155,-0.4956526419889906,-6118.556460677755,-773.103729029397,-0.0207930995585376,-0.0438789675365643,0.0550556741575339,-0.2668674270443172,0.0550556741575339,-3208.1277495600552,1.649100472234235,-3.0873991202299607,-0.0268547108319361,-1.2615081990881611,-0.0698321193340994,25.79632191645253,5247.208305070087,82.44530862644807,0.0687780424870888,787.4355130976907,0.0,76.83895262544434
569.7134745377707,2.192587316968834,-4871.341363566765,0.6587934659056337,-0.1164415162011711,40.48235837813792,-1823.833771740777,1.4526044473213588,-0.4700898684068382,0.5,0.3538998271489625,708.853053775425,0.0105054238110349,79.2757220839571,0.0078421924539444,0.0752317655627619,0.0774078013803465,6355.323644198008,-0.091136380798054,-0.474024753120612,-5882.825859815717,-1001.8789537069064,-0.0311082869064477,-0.040732614284147,0.0571089441622187,-0.2040808675329971,0.0571089441622187,-3302.1659142903995,2.192587316968834,-3.138153684855717,-0.0316252715235933,-0.7449264723951821,-0.1000336148137694,25.76202074576932,5247.466358554944,81.89139777138902,0.0620267482146504,906.4907003067387,0.0,75.61554076583464
622.8596127551141,2.7253348701355966,-4871.350163566623,0.6603213061325764,-0.1518910880813882,42.2292466071438,-1721.5692346643602,1.493159621700521,-0.6567893097842571,0.5,0.4307156095688514,1018.9883541026228,0.010166668101797,79.17038982110611,0.0091039471763844,0.0747614329437444,0.0771901045774189,6076.591716368383,-0.0928283268801834,-0.4494011484975744,-5557.322723604617,-1246.7398270939495,-0.0431626056689061,-0.0367575967463387,0.0586134499575494,-0.1409408622406628,0.0586134499575494,-3369.46906614653,2.7253348701355966,-3.198287563045228,-0.0356170196972907,-0.7188309524977639,-0.1370779788767253,25.72793464814425,5247.724093069309,81.22141075608357,0.0536272572534887,984.2211468388176,0.0,74.13045664853038
664.9140474274765,3.244733734488981,-4871.359006514714,0.6615781476287191,-0.1890225711694783,44.07739019391023,-1601.3509196517498,1.5165952165236338,-0.8191166164528353,0.5,0.4887319912437172,1389.0496589107715,0.0097908641608908,79.05337690004357,0.0102896280911798,0.0733462404627132,0.0761120056151604,5439.371635597035,-0.0939047975339541,-0.422263392038003,-5167.754356116843,-1516.7603120186027,-0.0561550037964978,-0.0321149647926952,0.0594513980295838,-0.0809719804125621,0.0594513980295838,-3408.831512067072,3.244733734488981,-3.2108016945118867,-0.0391415947071448,-0.898658041076775,-0.1791591660755841,25.69438501092173,5247.981502968004,80.4682580118533,0.0439891213490424,1043.077565109502,0.0,72.43054589472182
699.090703768119,3.748239894654692,-4871.367908021198,0.6625358677369387,-0.2266504240392984,45.96801443038448,-1497.095662409214,1.5236530535925497,-0.9375548708540526,0.5,0.5276038999999431,1819.7590727668369,0.0093814006809782,78.92252736798216,0.0113436192278261,0.0710320835321612,0.074195152993186,4930.781691593275,-0.0944009785331708,-0.3932409189149565,-4745.851540656485,-1814.090163371887,-0.0703147011369567,-0.0269988564435702,0.0596556736944302,-0.0244060570710793,0.0596556736944302,-3415.562277521562,3.748239894654692,-3.2669879281013454,-0.0423755358326009,-0.9833386301871444,-0.2234515561337055,25.661457283893466,5248.238584336681,79.66943293493941,0.0336182370079109,1046.4758540958096,0.0,70.50978928883241
714.3965150082868,4.233387177714692,-4871.376873728221,0.6647786798605215,-0.2638994723874811,47.82379916996014,-1412.013561106303,1.5164168608377708,-1.0185420567203125,0.5,0.5496981624672838,2300.7324876253947,0.0089418865004515,78.7483439347976,0.0119319995625352,0.0679006380956816,0.0714977676513962,4609.857641608214,-0.0943451671500901,-0.3632971189487657,-4318.775871889149,-2119.4670042728167,-0.0853818083149489,-0.0215883756715084,0.0593113233804906,0.0298324893304694,0.0593113233804906,-3375.9419255802177,4.233387177714692,-3.4236960165921824,-0.0451578820687916,-0.9190388292794724,-0.2681685096099502,25.628321529597475,5248.495330164212,78.96400397958593,0.0243679108652816,933.3235947176696,0.0,68.4086906627404
705.6897524641347,4.697799332523096,-4871.385895639155,0.6687054188141296,-0.3006067253506984,49.53641451794546,-1338.2005194606515,1.4963354781833502,-1.061087223781905,0.5,0.5569842706631052,2810.063121712924,0.0084775187586108,78.52163082334326,0.0119785683015333,0.0640218840844025,0.0680702211374946,4344.716952620214,-0.0937562849300044,-0.3338005035656176,-3898.7379581434825,-2399.566172983233,-0.1010350776220744,-0.0160397473386384,0.0584777807301414,0.0824567362562183,0.0584777807301414,-3276.5598680900885,4.697799332523096,-3.5912378270541665,-0.0474024108284893,-0.7846573434521997,-0.3131867368617839,25.594297325906016,5248.751726322582,78.4497715650211,0.0175409552448556,808.0140924191979,0.0,66.15825892813967
691.3166239668387,5.139201668580327,-4871.394958421519,0.6731928981296499,-0.3367366599436819,50.98411796989229,-1271.695971071469,1.4643436518303252,-1.0739498516156745,0.5,0.5510494844326943,3317.9910762708314,0.0079936450358608,78.26941955779235,0.0118377558500328,0.0594539809904542,0.0639509098467384,4114.988267135715,-0.0926480681416572,-0.3063718038135271,-3488.570679059488,-2629.7043846468646,-0.1171609315617852,-0.0104923095609917,0.0571917488399111,0.1338609949726536,0.0571917488399111,-3119.655641594786,5.139201668580327,-3.729681857490061,-0.0491147179021812,-0.5880450740895508,-0.3585020189201668,25.559451558280887,5249.00775768662,78.0979509111433,0.0127634679562507,706.81685956327,0.0,63.77583513340942
681.9815774515573,5.5554321974683285,-4871.404041820954,0.6774855426753168,-0.3721319226936362,52.06669559355095,-1212.3377002401205,1.4212131919990538,-1.0576116497538646,0.5,0.533574795729666,3793.6789877630695,0.0074955022496677,78.00445951778251,0.0116577030119762,0.0542686258924809,0.059188045663448,3914.679456080163,-0.091032025281274,-0.2824715099400262,-3088.4926399528053,-2790.5831501525417,-0.1337919852498182,-0.0050691196189716,0.0554822219931918,0.1841225072567367,0.0554822219931918,-2924.7754552577026,5.5554321974683285,-3.8354449325644766,-0.0503095122167164,-0.3412695162048718,-0.4039216272047979,25.524039142629075,5249.263412269201,77.87052874843792,0.0095413676610966,631.5981941387773,0.0,61.27466477481244
680.97134500331,5.944452222267117,-4871.413121945029,0.6813470058128176,-0.4066032816912548,52.73297562136257,-1159.345864303698,1.3676530017045312,-1.01557316245672,0.5,0.5063293331464608,4215.516423574278,0.0069882970334058,77.72937009415827,0.0114404957157873,0.0485544419271112,0.0538454535985348,3744.122170161298,-0.0889205803830049,-0.2630075855892664,-2698.223962454105,-2862.8321041283234,-0.1508170424671496,0.0001240893483639,0.0533750412451811,0.2330194429419524,0.0533750412451811,-2719.3046900300637,5.944452222267117,-3.915033382589345,-0.050974373657394,-0.052492097958265,-0.4497192188122235,25.4882818025668,5249.518681629534,77.73103199410508,0.0074117239593158,584.0065109359228,0.0,58.66781123671282
685.4024558635903,6.304356323092463,-4871.4221718896,0.6848512658362728,-0.439879966560073,52.98568420776636,-1112.2994560370769,1.3044489728874629,-0.95027712221249,0.5,0.4711887602556085,4575.3917796237165,0.0064775974010782,77.44615672767894,0.0111706919426235,0.0424190312128341,0.0480078913300503,3603.400528715752,-0.0863297840777571,-0.2482577440080161,-2319.46423554616,-2826.085936461061,-0.168215833724582,0.0049998172449178,0.050898669989311,0.2800832278649159,0.050898669989311,-2527.275552768332,6.304356323092463,-3.9814215251950698,-0.0510539674970896,0.2757546141912566,-0.4959497821974466,25.45230045158481,5249.773560155618,77.6432909921875,0.0059287826338097,559.9480100180185,0.0,55.96574305098679
689.1993374182593,6.633381689840838,-4871.431161714296,0.6883147199153286,-0.4714667567486086,52.867458424441054,-1074.2305151191872,1.2325337779300067,-0.8654019487777441,0.5,0.4300999647089533,4873.339559744802,0.0059697379838348,77.16132855669264,0.0108905589240819,0.0359838767019632,0.0417796221092616,3487.439053285973,-0.0832812387389398,-0.2380847634995687,-1954.236837952212,-2677.0270305129925,-0.1865617845117019,0.0094898346504259,0.048087194351874,0.3247072447778241,0.048087194351874,-2363.4316898487536,6.633381689840838,-4.0484572198909685,-0.0504590352271919,0.6355605388085892,-0.5413356551955835,25.416045986082956,5250.028043727299,77.58339211932581,0.0048203060817372,546.6553199056125,0.0,53.18196528301177
696.569295251068,6.929916756432579,-4871.44005875239,0.6920228168957803,-0.5008090241262404,52.444259128455926,-1051.4428000447206,1.1529479910310063,-0.7634935793768061,0.5,0.3849759983769296,5115.014845605337,0.0054719201868371,76.8768984952093,0.0105855652521882,0.029372522505591,0.0352753500151979,3392.539917264931,-0.0798028884023032,-0.2320916629682948,-1606.570848003257,-2420.7022527796416,-0.206713292915991,0.0135452026293863,0.0449787663185283,0.366250609902161,0.0449787663185283,-2234.732619061528,6.929916756432579,-4.118358129420515,-0.0491092644410731,1.0183453356355936,-0.5841882588039904,25.379375105905595,5250.282128331249,77.54208573977297,0.0040122022582233,538.5778224106161,0.0,50.339087589556485
705.1045051870091,7.192509094261832,-4871.448827763823,0.6959886550664757,-0.5050335085752786,51.87874292728047,-1141.8524178890923,1.066914323200153,-0.6584877951128251,0.5,0.3382121747741936,5258.831028714849,0.0049916597279393,76.59068291083582,0.0101818154881649,0.022712821644602,0.0286240041675936,3274.383674974382,-0.0759284253458208,-0.2382013004477422,-1280.5631673110436,-2065.0868389210573,-0.2450505320938002,0.0171381125520915,0.0416183715736522,0.4041851459232965,0.0416183715736522,-2267.447581307178,7.192509094261832,-4.185659223195253,-0.0470425935071737,1.4263100650356413,-0.5914408972388565,25.342200323231744,5250.535809967805,77.51426428659273,0.0034840539091485,536.3725673437954,0.0,47.538312825344896
706.7213240256051,7.419872526190715,-4871.457432904896,0.7005852398128306,-0.5069819772203893,51.45080054485689,-1263.9750086156537,0.9753811169880996,-0.5402842121512744,0.5,0.2915978891557308,5355.594514430654,0.0045358652697375,76.30986609825332,0.0097360900733377,0.0161227568780192,0.0219517722366808,3160.6924026551574,-0.0716981159495133,-0.2431116552584544,-978.5685936134772,-1624.1119947393847,-0.2815145604439889,0.0202631142013107,0.0380409003726049,0.437779922255702,0.0380409003726049,-2346.669850914,7.419872526190715,-4.2713639381582365,-0.0442694010027987,1.8062857457199064,-0.5959456587380946,25.304227780247267,5250.789083888956,77.49056352587026,0.0031695777094198,541.087336621976,0.0,44.97645922072712
701.2466335858716,7.610893426244927,-4871.465838219347,0.7056913553472934,-0.5091685065575718,51.15996743519869,-1371.256179934845,0.8798372290360124,-0.396576111927995,0.5,0.2468857451289598,5444.902837301932,0.0041123117541106,76.0518414836148,0.0094370373623148,0.009700869047671,0.0153628983750087,3075.3642077776994,-0.0671563056136255,-0.2457638149935669,-700.4039615042936,-1116.5603579511433,-0.3146003159883927,0.0229307592335602,0.0343018564690262,0.4669415343610861,0.0343018564690262,-2403.598875895972,7.610893426244927,-4.349270663891288,-0.0406427351894177,2.2283274639736708,-0.6006062913202828,25.265321953910533,5251.041943772037,77.46148825849971,0.0029730265709898,547.3196239621382,0.0,42.64971312544867
