RL,az,longslipFR,FyFR,sideslipRR,gas,FxFR,FxRL,roll,slip,longslipFL,FR,vy,yawrate,slip1,yaw,y,steeringangel,FL,FyFL,FxFL,sideslipFR,brake,ay,pitchrate,signal,sideslipRL,longslipRR,vx,longslipRL,sideslipFL,FyRL,ax,signal,x,FxRR,FyRR,RR,rollrate,pitch
65.15887198587593,-8.437686348795473e-05,-0.0004777687194886,196.9752204959884,-0.0019688946217745,0.1536698569830346,-78.04433023562483,212.94402995849163,-1.7070637476807776e-06,-4.5514218467134015e-09,-0.0004777692957648,65.04459745595811,-8.866010442520098e-08,-1.5664425726440229e-06,6.283185302628165,-0.0130199363913383,-141.48629832181382,-4.025607368017961e-06,65.04460478543297,-197.00116050946315,-78.04700037905535,-0.0024103151696134,0.0,-3.28845070502782e-05,7.583280302162762e-05,0.0,0.0019691396378288,0.0012758661019209,21.540142180475947,0.0012757982400525,0.0024105508593567,-164.3805206272841,0.0628367445829377,0.0,10194.022542991735,212.9471746341021,164.35368655979764,65.15886759742644,6.876903175800034e-07,-0.0011715839527438
65.16070251167736,-8.194509458242679e-05,-0.0004777486984243,196.9778721036089,-0.0019689178346021,0.1536286048918168,-78.04171022102167,212.76981493880123,-1.7000972708686002e-06,-4.2200000377093765e-09,-0.0004777492698829,65.04649369147978,-8.122519258358795e-08,-1.5431614902310422e-06,6.283185302959586,-0.013019951927848,-141.4891028050475,-3.970254532894602e-06,65.04650090485984,-197.0035945620249,-78.04436804940626,-0.002410327339255,0.0,-3.2635628779425366e-05,7.560006124255166e-05,0.0,0.0019691610858263,0.0012748333092229,21.54076957318566,0.0012747658140773,0.002410560622345,-164.38095417344564,0.0626161460135067,0.0,10194.237929756531,212.77294272067067,164.35428068387458,65.1606981864383,7.036163837970982e-07,-0.0011708268977143
65.16252662741908,-7.950498372637529e-05,-0.0004777287460072,196.98050621393548,-0.001968941121963,0.1535874976942216,-78.0390992278214,212.5962095328848,-1.692984370637876e-06,-4.001380728791586e-09,-0.0004777293132015,65.04838328174374,-7.622086341896487e-08,-1.5197700937000374e-06,6.283185303178206,-0.013019967230882,-141.4919073730659,-3.915034848997378e-06,65.04839037911619,-197.00599354359488,-78.04174468056509,-0.0024103393566277,0.0,-3.2357266772149885e-05,7.535884187099424e-05,0.0,0.0019691822501516,0.0012738041098366,21.54139476332838,0.0012737369818896,0.0024105700295933,-164.3813683101072,0.0623963199427694,0.0,10194.453322782374,212.5993206318917,164.3548875711351,65.16252236973905,7.172448613252334e-07,-0.0011700722169077
65.16434435621183,-7.707622207355363e-05,-0.0004777088618571,196.9831216566352,-0.0019689644566546,0.1535465348590043,-78.03649700438751,212.4232119524303,-1.6857467188581264e-06,-3.8830893813962435e-09,-0.0004777094252256,65.05026624956224,-7.337941443182194e-08,-1.4963321343660566e-06,6.283185303296497,-0.0130199822996984,-141.49471202555543,-3.859916573745503e-06,65.0502732312466,-197.0083577373664,-78.03913002650795,-0.0024103512127991,0.0,-3.205268904813756e-05,7.510939788048094e-05,0.0,0.0019692031495204,0.0012727784947648,21.5420177586238,0.0012727117341086,0.0024105790920717,-164.38176453492653,0.0621772646376134,0.0,10194.668722047283,212.4263065698236,164.35550464618504,65.16434016978077,7.288101658016646e-07,-0.0011693199937688
65.16615572078801,-7.467752755147774e-05,-0.0004776890455807,196.98571730599932,-0.0019689878142451,0.1535057158566702,-78.03390331006511,212.250820289404,-1.6784037470875405e-06,-3.853627840386215e-09,-0.0004776896054865,65.05214261763265,-7.245396563857622e-08,-1.4729003273163703e-06,6.283185303325959,-0.0130199971341293,-141.4975167622007,-3.804916367714673e-06,65.05214948413747,-197.0106877545797,-78.03652385673658,-0.0024103628998332,0.0,-3.17251080271285e-05,7.485205234873787e-05,0.0,0.001969223800883,0.001271756454024,21.54263856677313,0.0012716900604189,0.0024105878235759,-164.382144196102,0.0619589781890808,0.0,10194.884127529362,212.2538986163167,164.3561295740851,65.16615160870886,7.385274820284583e-07,-0.001168570308822
65.16796074360916,-7.232646231077832e-05,-0.0004776692968146,196.98829218002768,-0.0019690111729505,0.1534650401606888,-78.03131792035707,212.07903268793584,-1.670972846492948e-06,-3.9025110203241775e-09,-0.0004776698535707,65.05401240853482,-7.321930509260419e-08,-1.4495190322605866e-06,6.283185303277075,-0.0130200117344862,-141.50032158268527,-3.75007603440999e-06,65.05401916052658,-197.01298442404016,-78.03392595896523,-0.0024103744116582,0.0,-3.1377578324016295e-05,7.45871921934717e-05,0.0,0.0019692442195722,0.001270737978096,21.543257195458324,0.0012706719510107,0.0024105962396413,-164.38250850341143,0.0617414587042624,0.0,10195.099539206776,212.0820949059512,164.35676025384316,65.16795670846331,7.465917251667034e-07,-0.0011678232390049
65.16975944682079,-7.00393432847924e-05,-0.0004776496152119,196.9908454959065,-0.0019690345134712,0.1534245072467209,-78.02874062774961,211.9078472680409,-1.6634695685362004e-06,-4.02024120621483e-09,-0.0004776501690854,65.05587564473666,-7.547137178611992e-08,-1.4262260171063414e-06,6.283185303159345,-0.013020026101487,-141.50312648669146,-3.69544764084882e-06,65.0558822830165,-197.0152487209477,-78.0313361372588,-0.0024103857444753,0.0,-3.101292396131702e-05,7.431526163331891e-05,0.0,0.0019692644194825,0.0012697230569842,21.543873652341905,0.0012696573956327,0.0024106043568719,-164.38285854345145,0.0615247042162887,0.0,10195.314957057775,211.9108935496316,164.35739480697185,65.16975549072745,7.531780516841423e-07,-0.001167078857065
65.17155185230683,-6.783119610330984e-05,-0.0004776300004467,196.993376694376,-0.0019690578188143,0.1533841165938011,-78.02617124193233,211.7372621470521,-1.655907815874483e-06,-4.198249114631343e-09,-0.0004776305516719,65.0577323485979,-7.902600835246965e-08,-1.403053630445102e-06,6.283185302981337,-0.0130200402361963,-141.5059314739009,-3.6410848155494536e-06,65.0577388740817,-197.01748172564,-78.0287542125155,-0.0024103968968707,0.0,-3.063371050604723e-05,7.403675558899928e-05,0.0,0.001969284413251,0.0012687116808228,21.54448794506608,0.0012686463841912,0.0024106121925708,-164.3831952957795,0.061308712718224,0.0,10195.530381060693,211.740292656588,164.3580315638283,65.17154797697681,7.584431903213977e-07,-0.0011663372310232
65.17333798168052,-6.57156334662433e-05,-0.0004776104522186,196.99588544238105,-0.0019690810741146,0.1533438676836557,-78.02360959173919,211.5672754198337,-1.648300017256146e-06,-4.428821017234617e-09,-0.0004776110009992,65.05958254237635,-8.371740863984083e-08,-1.3800296140524972e-06,6.283185302750765,-0.0130200541399765,-141.50873654399467,-3.5870384866208444e-06,65.05958895607765,-197.01968460126963,-78.02618002391304,-0.0024104078697118,0.0,-3.024225175192483e-05,7.375221278203099e-05,0.0,0.001969304212432,0.0012677038394649,21.545100081252397,0.0012676389063399,0.0024106197645517,-164.3835196488642,0.0610934821250902,0.0,10195.745811193923,211.5702903141068,164.35866904926766,65.17333418846435,7.625271544996273e-07,-0.0011655984237048
65.17511785630268,-6.370480874169259e-05,-0.0004775909702547,196.9983716264693,-0.0019691042664631,0.1533037600010911,-78.02105552547117,211.39788517194745,-1.6406572848936878e-06,-4.705023618595595e-09,-0.0004775915167684,65.06142624823335,-8.93965093672326e-08,-1.357177709967794e-06,6.283185302474562,-0.0130200678144451,-141.5115416966537,-3.5333537760385925e-06,65.06143255124928,-197.0218585788906,-78.02361342886702,-0.0024104186660688,0.0,-2.984061948863364e-05,7.34622088107607e-05,0.0,0.0019693238276542,0.0012666995225015,21.545710068501144,0.001266634951485,0.002410627090922,-164.38383241475384,0.0608790102926291,0.0,10195.961247435956,211.40088460151392,164.35930596854342,65.17511414623385,7.655550161266236e-07,-0.0011648624923392
65.17689149732664,-6.180937831932228e-05,-0.0004775715543043,197.00083534202776,-0.0019691273847444,0.1532637930343912,-78.01850891022865,211.2290894952564,-1.6329895542773803e-06,-5.020628981562357e-09,-0.0004775720986993,65.06326348824012,-9.592938195261996e-08,-1.3345180918265788e-06,6.283185302158957,-0.0130200812614369,-141.5143469315588,-3.480069242639377e-06,65.06326968173755,-197.02400494542627,-78.02105430195272,-0.0024104292909636,0.0,-2.943065883199208e-05,7.31673492901477e-05,0.0,0.0019693432687603,0.0012656987196843,21.54631791439057,0.0012656345092194,0.0024106341900331,-164.3841343421122,0.060665295037544,0.0,10196.176689765342,211.2320736045687,164.35994119378873,65.17688787116019,7.676386576027858e-07,-0.001164129488229
65.17865892567433,-6.003848484921524e-05,-0.0004775522041412,197.0032768692285,-0.0019691504194872,0.1532239662747619,-78.01596963255363,211.06088644644927,-1.625305707305389e-06,-5.370046407027731e-09,-0.0004775527465389,65.06509428438457,-1.031957710975339e-07,-1.312067746893809e-06,6.28318530180954,-0.0130200944829707,-141.51715224839097,-3.427218010176937e-06,65.06510036958775,-197.0261250433605,-78.01850253673354,-0.0024104397510718,0.0,-2.90140095786622e-05,7.286826292072204e-05,0.0,0.0019693625449258,0.0012647014202751,21.54692362647653,0.0012646375686608,0.002410641080464,-164.384426127631,0.0604523340872409,0.0,10196.392138160709,211.0638553750134,164.36057375137432,65.17865538392117,7.688783009455171e-07,-0.0011633994564881
65.18042016208994,-5.8399746943612215e-05,-0.0004775329195574,197.0056966541175,-0.0019691733627259,0.1531842792170615,-78.01343759767339,210.8932740837605,-1.6176136815780675e-06,-5.748262382070795e-09,-0.0004775334600619,65.06691865857648,-1.1108780875441753e-07,-1.289840839898254e-06,6.283185301431324,-0.0130201074812192,-141.5199576468314,-3.3748279472475938e-06,65.06692463675573,-197.0282202644173,-78.01595804470622,-0.0024104500545249,0.0,-2.859213119930009e-05,7.256559478631733e-05,0.0,0.0019693816647584,0.0012637076136073,21.547527212291627,0.0012636441190163,0.0024106477809093,-164.38470842552394,0.0602401251263483,0.0,10196.607592600763,210.8962279664745,164.36120281017438,65.18041670504743,7.693638387041023e-07,-0.0011626724358478
65.18217522713454,-5.689923083078149e-05,-0.0004775137003689,197.00809529151547,-0.0019691962078711,0.1531447313591027,-78.0109127297988,210.72625044727985,-1.6099205667693116e-06,-6.150785596112776e-09,-0.0004775142390654,65.06873663265368,-1.195088346285193e-07,-1.2678490197478814e-06,6.283185301028801,-0.0130201202584829,-141.5227631265618,-3.3229218741247946e-06,65.06874250511568,-197.03029204049895,-78.01342075576228,-0.0024104602107016,0.0,-2.8166322361757785e-05,7.225999971724422e-05,0.0,0.0019694006363843,0.0012627172887161,21.54812867934486,0.0012626541492068,0.0024106543100729,-164.3849818556749,0.0600286657657732,0.0,10196.823053064294,210.72918941512356,164.36182767051284,65.1821718549135,7.691760527813176e-07,-0.0011619484585296
65.1839241412168,-5.554151970999104e-05,-0.0004774945464105,197.0104735062224,-0.0019692189495874,0.1531053222023267,-78.0083949710951,210.5598135735973,-1.6022326897208318e-06,-6.5735968565245645e-09,-0.0004774950833675,65.07054822838734,-1.2837232203752757e-07,-1.2461016854316468e-06,6.2831853006059895,-0.0130201328171661,-141.52556868726447,-3.27151815607618e-06,65.07055399646627,-197.03234183599136,-78.01089061677204,-0.0024104702299975,0.0,-2.7737728393958765e-05,7.195213593951474e-05,0.0,0.0019694194675182,0.0012617304345534,21.548728035120902,0.0012616676480869,0.0024106606865914,-164.3852470103105,0.0598179535744176,0.0,10197.038519530151,210.5627377540652,164.3624477537577,65.1839208537656,7.683877021783973e-07,-0.0011612275501828
65.1856669245962,-5.432969383965438e-05,-0.0004774754575369,197.01283213350573,-0.0019692415836814,0.1530660512515833,-78.00588428119364,210.39396146423863,-1.5945556897331068e-06,-7.013104255527603e-09,-0.0004774759928025,65.07235346748688,-1.376009173968551e-07,-1.224606234731828e-06,6.283185300166482,-0.0130201451597559,-141.52837432862233,-3.2206313934920905e-06,65.07235913253676,-197.03437114067285,-78.00836759118155,-0.0024104801236033,0.0,-2.7307366535718103e-05,7.164265906537641e-05,0.0,0.0019694381655194,0.001260747039771,21.549325287079466,0.0012606846042204,0.0024106669289561,-164.38550445943667,0.0596079860309492,0.0,10197.25399197727,210.39687098169185,164.36306259251523,65.18566372172171,7.670643849207854e-07,-0.0011605097298841
65.18740359742684,-5.326539577253943e-05,-0.0004774564336169,197.0151721006193,-0.0019692641069937,0.1530269180151248,-78.0033806363763,210.22869214323345,-1.5868945853303271e-06,-7.466103440436108e-09,-0.0004774569672274,65.0741523716051,-1.4712558834493421e-07,-1.2033682963422405e-06,6.283185299713483,-0.0130201572888035,-141.53118005031914,-3.170272997244774e-06,65.07415793499237,-197.03638146145775,-78.00585165917786,-0.0024104899033005,0.0,-2.687613787868757e-05,7.133221618252045e-05,0.0,0.0019694567374398,0.0012597670931448,21.54992044265484,0.0012597050063071,0.002410673055418,-164.3857547551517,0.0593987606007379,0.0,10197.469470384653,210.2315871194069,164.36367182132753,65.18740047881357,7.65265419264406e-07,-0.001159795010196
65.18913417972884,-5.234888951104652e-05,-0.0004774374745321,197.01749440920463,-0.0019692865173,0.1529879220044226,-78.0008840282565,210.06400358021625,-1.5792538335740238e-06,-7.929741790961216e-09,-0.0004774380065136,65.07594496234313,-1.5688485531272948e-07,-1.182391943660861e-06,6.283185299249844,-0.0130201692069075,-141.53398585203956,-3.120451680197994e-06,65.07595042544028,-197.03837431341225,-78.00334281609831,-0.002410499581277,0.0,-2.644483443991965e-05,7.102144052583357e-05,0.0,0.0019694751900579,0.001258790582874,21.550513509255357,0.0012587288424879,0.0024106790838912,-164.38599843502595,0.059190274646097,0.0,10197.68495473138,210.0668841339836,164.36427516787097,65.18913114495503,7.630444437289485e-07,-0.0011590833972824
65.1908586914597,-5.1579111673488215e-05,-0.0004774185801829,197.0198001188103,-0.0019693088132158,0.1529490627344915,-77.9983944642159,209.8998937826009,-1.5716373832288049e-06,-8.401486106069684e-09,-0.000477419110549,65.07773126125309,-1.668241005657558e-07,-1.1616798924008396e-06,6.2831852987781005,-0.0130201809166998,-141.53679173346902,-3.0711738699463182e-06,65.07773662543381,-197.04035121058055,-78.00084107191329,-0.0024105091699482,0.0,-2.60141568269224e-05,7.071094634046559e-05,0.0,0.0019694935299082,0.0012578174974678,21.55110449426282,0.0012577561012097,0.0024106850318612,-164.38623602451025,0.0589825255389758,0.0,10197.900444996614,209.9027600309492,164.36487244452206,65.1908557400124,7.604500820880314e-07,-0.0011583748910749
65.19257715247952,-5.095372992899389e-05,-0.0004773997504783,197.0220903308378,-0.0019693309941064,0.1529103397232232,-77.99591196493793,209.7363607093981,-1.5640487220130349e-06,-8.879093310261734e-09,-0.0004774002792358,65.07951128984368,-1.768949392980419e-07,-1.141233680528092e-06,6.283185298300493,-0.0130201924208329,-141.53959769429412,-3.022444031154496e-06,65.07951655647776,-197.04231365636312,-77.99834645007147,-0.002410518681793,0.0,-2.558472313315887e-05,7.040132423072421e-05,0.0,0.0019695117633007,0.0012568478249581,21.55169340503229,0.001256786770465,0.0024106909162879,-164.38646803879533,0.0587755105543375,0.0,10198.11594115957,209.73921276690885,164.36546354031196,65.19257428376713,7.575264358559571e-07,-0.0011576694854892
65.19428958260072,-5.046924949059376e-05,-0.0004773809853368,197.0243661741769,-0.0019693530600024,0.1528717524920725,-77.99343656346473,209.57340233961375,-1.5564909194578171e-06,-9.360583606829476e-09,-0.0004773815124836,65.08128506958181,-1.8705464465256557e-07,-1.1210538278826126e-06,6.283185297819003,-0.0130202037219686,-141.54240373420257,-2.974264928805213e-06,65.08129024003149,-197.0442631339385,-77.99585898603016,-0.0024105281292101,0.0,-2.515707341952517e-05,7.009313698687979e-05,0.0,0.0019695298963347,0.0012558815534792,21.552280248891343,0.0012558208383486,0.0024106967535152,-164.3866949838029,0.0585692269648801,0.0,10198.331443199557,209.57624031913,164.36604841321136,65.19428679596443,7.543135334073766e-07,-0.0011569671686847
65.19599600156978,-5.01210850703918e-05,-0.0004773622846794,197.0266287910204,-0.0019693750115194,0.1528333005656643,-77.99096830415992,209.41101660106287,-1.5489666654832497e-06,-9.844215838039121e-09,-0.0004773628102087,65.08305262189639,-1.9726561989976626e-07,-1.101139981579614e-06,6.28318529733537,-0.0130202148227694,-141.5452098528831,-2.9266378588340534e-06,65.08305769751284,-197.0462010970745,-77.99337872628028,-0.0024105375243765,0.0,-2.4731680133692087e-05,6.978691584493097e-05,0.0,0.0019695479349068,0.0012549186707871,21.552865033139835,0.0012548582925853,0.0024107025591867,-164.38691735674564,0.058363671951678,0.0,10198.546951095945,209.4138406137172,164.36662708276373,65.19599329629372,7.508476938465305e-07,-0.0011562679233633
65.19769642911564,-4.990364414926935e-05,-0.0004773436484474,197.0288793238208,-0.001969396849781,0.1527949834715283,-77.98850724305291,209.249201467084,-1.541478305194617e-06,-1.0328465082668481e-08,-0.0004773441723482,65.08481396817943,-2.074949176427268e-07,-1.0814910455225253e-06,6.283185296851121,-0.0130202257258898,-141.5480160500255,-2.8795628472202416e-06,65.08481895029998,-197.0481289612848,-77.99090572846134,-0.0024105468791202,0.0,-2.430895617159212e-05,6.948315706597631e-05,0.0,0.0019695658847176,0.0012539591648158,21.55344776504953,0.0012538991210897,0.0024107083481688,-164.3871356462432,0.0581588427233435,0.0,10198.762464828184,209.25201162190092,164.36719962294626,65.19769380443533,7.471619489159954e-07,-0.0011555717271046
65.19939088493372,-4.9810452175951534e-05,-0.0004773250765748,197.03111890279956,-0.0019694185763467,0.1527568007400312,-77.98605344361897,209.08795488370453,-1.5340278701290253e-06,-1.0812002052600533e-08,-0.0004773255988316,65.08656912979015,-2.1771379850710134e-07,-1.0621052944408998e-06,6.283185296367584,-0.01302023643397,-141.55082232532106,-2.83303880140718e-06,65.08657401973603,-197.0500480951588,-77.98844005784318,-0.0024105562048106,0.0,-2.388925547029688e-05,6.918231911525179e-05,0.0,0.001969583751272,0.0012530030232688,21.55402845186397,0.0012529433115497,0.0024107141344726,-164.38735033210108,0.0579547364394666,0.0,10198.977984375788,209.0907512883229,164.36776615539057,65.199388340044,7.432863244930086e-07,-0.0011548785527312
65.2010793886968,-4.983421972232048e-05,-0.0004773065690023,197.03334863494143,-0.0019694401931445,0.1527187519044556,-77.98360697786948,208.927274773578,-1.5266171069402164e-06,-1.1293674079482737e-08,-0.0004773070895946,65.08831812805491,-2.2789732325843626e-07,-1.0429804764992968e-06,6.283185295885912,-0.0130202469496297,-141.55362867846213,-2.787063682262117e-06,65.08832292712948,-197.05195981263503,-77.98598178768512,-0.0024105655122564,0.0,-2.347288523790337e-05,6.888482034645088e-05,0.0,0.0019696015398755,0.0012520502336444,21.55460710079812,0.0012519908514514,0.0024107199311962,-164.38756188462423,0.0577513502080631,0.0,10199.193509718358,208.93005753406604,164.36832684293094,65.20107692275869,7.392480780089607e-07,-0.0011541883686998
65.20276196008255,-4.996696108661786e-05,-0.0004772881256704,197.03556959384045,-0.0019694617024069,0.1526808365014526,-77.98116792343384,208.76715906476807,-1.5192475040401917e-06,-1.177248757264706e-08,-0.000477288644576,65.09006098426782,-2.380239761999873e-07,-1.0241139048035091e-06,6.283185295407098,-0.0130202572754639,-141.55643510914234,-2.741634616611132e-06,65.09006569375497,-197.05386536576452,-77.98353099660325,-0.0024105748116205,0.0,-2.3060108724780623e-05,6.859103717833666e-05,0.0,0.0019696192556296,0.0012511007835404,21.555183719037768,0.0012510417283914,0.0024107257504714,-164.38777076359654,0.0575486811298811,0.0,10199.409040835551,208.7699282851856,164.36888188344363,65.20275957222904,7.350719150398185e-07,-0.0011535011395131
65.20443861889858,-5.020011049955651e-05,-0.0004772693390588,197.03797295501917,-0.0019694830838481,0.1526430540694792,-77.97870177104902,208.60760512098065,-1.5119158148890816e-06,-1.2239731770878365e-08,-0.0004772706711897,65.09179771019122,-2.478967823908041e-07,-1.0050774529598707e-06,6.283185294939854,-0.0130202674132373,-141.55924161705627,-2.606039276069245e-06,65.0918023503576,-197.055575787726,-77.98112236490847,-0.0024105918803761,0.0,-2.2412218372293848e-05,6.830130239075646e-05,0.0,0.0019696369261911,0.0012501546673886,21.555758313740128,0.0012500959231644,0.002410723835378,-164.38797798628514,0.0573467263455419,0.0,10199.624577707102,208.6103621104252,164.36943093507622,65.20443630799748,7.329982469334306e-07,-0.0011528168261483
65.20610938800488,-5.052460025300613e-05,-0.0004772514914299,197.0427987719896,-0.0019695037959137,0.1526054041486461,-77.97629149405626,208.44861346359824,-1.5044462632418975e-06,-1.2210598403834174e-08,-0.0004772518870739,65.09352823839743,-2.467957243035913e-07,-9.73216232804294e-07,6.283185294968988,-0.013020277311642,-141.56204820185633,-1.7877327884537145e-06,65.09353300681336,-197.0548530535884,-77.97867309307414,-0.0024106543219984,0.0,-1.9637534910549047e-05,6.801590478777688e-05,0.0,0.0019696551004513,0.0012492118214196,21.55633089203399,0.0012491534740355,0.0024106766012762,-164.3882079757957,0.057145483159701,0.0,10199.840120312823,208.45135429049208,164.36995026165587,65.20610714653967,7.683445252359829e-07,-0.0011521353864974
65.2077742577148,-5.093127155288387e-05,-0.0004772340523727,197.0491429808536,-0.0019695234823779,0.152567886272856,-77.97401351308861,208.2902079789148,-1.4962447297808944e-06,-1.0525191372465816e-08,-0.0004772328226768,65.09525286901629,-2.0920820966403994e-07,-9.043186121531766e-07,6.283185296654395,-0.0130202866989523,-141.56485486294793,-7.605001047862188e-07,65.09525740539391,-197.0526032205543,-77.97610696440098,-0.0024107112795331,0.0,-1.4537957321972767e-05,6.77350910971292e-05,0.0,0.0019696741418675,0.0012482720669282,21.55690146102451,0.0012482145343068,0.002410634922067,-164.3885031222321,0.0569449494476518,0.0,10200.055668632596,208.29287674963211,164.37039816369057,65.20777213695166,8.716337193308045e-07,-0.0011514567757974
65.20943321247891,-5.1410533983635904e-05,-0.0004772161353294,197.05345373206885,-0.0019695432127948,0.1525304999755803,-77.9716761383281,208.1323626236765,-1.4867796635711108e-06,-7.64080999719536e-09,-0.0004772143643537,65.0969716331342,-1.451130995733804e-07,-8.034642238329887e-07,6.2831852995387765,-0.0130202952038959,-141.56766159957598,-1.793872227745849e-07,65.09697555739069,-197.05238004184935,-77.97361585487168,-0.0024107279233796,0.0,-1.1194487243552085e-05,6.745906479790546e-05,0.0,0.0019696929879691,0.0012473355693411,21.557470027792533,0.0012472789125832,0.0024106336420188,-164.38881886166556,0.0567451221838811,0.0,10200.271222646372,208.134951295091,164.370819889607,65.20943133422571,1.0083826211779552e-06,-0.0011507809470523
65.21108629235775,-5.195214550764079e-05,-0.0004771978141108,197.05521577228964,-0.0019695642318264,0.1524932448102192,-77.96926737750884,207.97505561252015,-1.4760184176187586e-06,-5.122662531991749e-09,-0.0004771964380027,65.09868440693035,-8.880297345212787e-08,-6.96153972032671e-07,6.283185302056924,-0.0130203026437628,-141.5704684111893,-8.780126237279969e-08,65.09868762891361,-197.0547004168193,-77.97121191903507,-0.0024107191095081,0.0,-1.0805735172838933e-05,6.718798149094668e-05,0.0,0.001969710401003,0.0012464024181957,21.55803659938365,0.0012463464942422,0.0024106579178174,-164.38905689018944,0.0565459974865293,0.0,10200.486782334176,207.97759556505372,164.37131441894226,65.21108473782324,1.1257020612278847e-06,-0.001150107851492
65.21273355407597,-5.254580743697508e-05,-0.0004771794761145,197.05590112106327,-0.0019695869330827,0.1524561203447559,-77.96683765121773,207.8182866745743,-1.4643246129942856e-06,-3.954553062592721e-09,-0.0004771786559822,65.10039110934025,-6.187818412449898e-08,-6.008817571375957e-07,6.283185303225033,-0.0130203090676524,-141.5732752975155,-2.3374641576299013e-07,65.10039374320395,-197.0580937618185,-77.968844900153,-0.0024107072949729,0.0,-1.182958138239966e-05,6.692194850119618e-05,0.0,0.0019697259940421,0.0012454725952702,21.55860118280525,0.0012454172729736,0.0024106853031963,-164.38915852489225,0.0563475717580693,0.0,10200.702347676097,207.8208057913969,164.37194110008144,65.21273233058939,1.19796093727827e-06,-0.0011494374390572
65.21437503710823,-5.318141447450286e-05,-0.0004771612794387,197.0566489448395,-0.0019696109769053,0.1524191261448781,-77.96442034702754,207.66206289827423,-1.452154606731881e-06,-4.196060739963229e-09,-0.000477160860033,65.10209174493711,-6.572120887378375e-08,-5.226139823140037e-07,6.283185302983526,-0.0130203146322131,-141.57608225840576,-4.274218114950042e-07,65.10209393777511,-197.06142219467847,-77.96648158745897,-0.0024107008822098,0.0,-1.2812477463583892e-05,6.666102800011318e-05,0.0,0.0019697401131455,0.00124454605522,21.55916378503196,0.001244491270043,0.0024107074045018,-164.38912987285966,0.0561498420338301,0.0,10200.917918652294,207.6645709408626,164.37269447634804,65.2143741126905,1.2268447344665554e-06,-0.0011487696588673
65.21601076322646,-5.384909340270704e-05,-0.0004771432127178,197.05774565827028,-0.0019696358162182,0.1523822617679598,-77.96202155569495,207.5063871078445,-1.4398830651767775e-06,-5.496412465236478e-09,-0.0004771430613833,65.10378635232891,-9.272685165839689e-08,-4.5970602127192796e-07,6.283185301683174,-0.0130203195007642,-141.57888929370193,-6.04943749336261e-07,65.10378821603946,-197.064400432263,-77.96411606971616,-0.0024106990714742,0.0,-1.3324789428857596e-05,6.64052404173213e-05,0.0,0.0019697533114613,0.0012436227727621,21.559724413010876,0.0012435684865177,0.0024107250281638,-164.3890106031152,0.0559528056801287,0.0,10201.133495242995,207.50888426697077,164.37353550728426,65.21601010205157,1.2233681443746156e-06,-0.0011481044596518
65.2176407485854,-5.4539201789833386e-05,-0.0004771252403266,197.05911837978664,-0.0019696609944695,0.1523455267677484,-77.95963744347154,207.35125754971315,-1.427776995267526e-06,-7.5019683384672e-09,-0.0004771252954576,65.10547496805083,-1.3521155461080658e-07,-4.096568978511557e-07,6.283185299677618,-0.0130203238128117,-141.58169640319926,-7.570036950516742e-07,65.10547658341831,-197.06710231715363,-77.96175234792038,-0.002410700126347,0.0,-1.3460136075855992e-05,6.615456727392032e-05,0.0,0.0019697660512435,0.001242702736673,21.560283073662543,0.0012426489081201,0.0024107399152544,-164.3888422606967,0.0557564599735721,0.0,10201.349077428496,207.3537433660568,164.37442324843326,65.21764032219599,1.1973882089666649e-06,-0.0011474417901519
65.21926501054043,-5.524236084380833e-05,-0.0004771073520313,197.0607009592228,-0.0019696861871442,0.1523089206984187,-77.95726552085311,207.1966714946628,-1.416019498682144e-06,-9.947620092187649e-09,-0.0004771075722935,65.10715762168432,-1.8741180362028219e-07,-3.704238226568759e-07,6.283185297231966,-0.0130203276854478,-141.5845035866557,-8.802334192791553e-07,65.10715905221114,-197.06959478424167,-77.95939307129055,-0.0024107036089797,0.0,-1.3339103796504592e-05,6.590895302991426e-05,0.0,0.0019697786623126,0.0012417859360872,21.56083977388068,0.0012417325211809,0.0024107525063462,-164.38865682704915,0.0555608022584641,0.0,10201.564665189158,207.19914696289564,164.3753262861919,65.21926479556626,1.156238959013082e-06,-0.0011467815994989
65.22088356798807,-5.594946001208924e-05,-0.0004770895488216,197.06247487977453,-0.0019697111653883,0.1522724431155592,-77.95490532086328,207.04262670150945,-1.404728884348452e-06,-1.2625522767531133e-08,-0.0004770898906614,65.10883434075163,-2.448020109410439e-07,-3.40066146111532e-07,6.283185294554063,-0.0130203312161957,-141.58731084380327,-9.713177477169622e-07,65.10883563669867,-197.07189696122785,-77.95703885373827,-0.0024107094178681,0.0,-1.3012180810590475e-05,6.56683072409114e-05,0.0,0.0019697913784045,0.0012408723557712,21.56139452053217,0.0012408193156756,0.0024107629038169,-164.38847717584645,0.0553658297915614,0.0,10201.780258505429,207.04509319209208,164.376222278516,65.22088354306801,1.1058285612390024e-06,-0.0011461238375734
