pitch,roll,FxFL,sideslipRL,longslipRL,longslipRR,FL,signal,sideslipRR,yawrate,ax,FyRL,FyRR,rollrate,slip1,brake,gas,longslipFR,slip,x,sideslipFR,RR,sideslipFL,FyFL,pitchrate,RL,vy,FR,FxRL,longslipFL,FxRR,az,yaw,ay,FxFR,y,FyFR,vx,signal,steeringangel
-0.0009633740874978,-8.399263400465206e-08,-77.30811868787822,0.0019750425239997,0.0009880634440241,0.0009880660712155,65.57146271442664,0.0,-0.0019750003219149,-2.910016931549387e-07,0.0015105186630084,-164.48919007655195,164.48549421543134,-8.381558465426674e-08,3.188030017333451e-09,0.0,0.1422089792222609,-0.000472203214732,3.188030017333451e-09,10423.509710133998,-0.0024130566498703,65.66732387114754,0.002413089755824,-197.64720489822167,1.7935239789126376e-06,65.66732497288966,6.466276287477534e-08,65.57146128360438,164.50048413169927,-0.0004722031864625,164.500634991995,-1.5044598476236702e-06,-0.0130201334590397,-4.250739182256944e-06,-77.3080188907313,-144.47444914411426,197.6442705898204,21.71446163335409,0.0,-5.617501734820988e-07
-0.0009633561809548,-8.47026029490865e-08,-77.3080546157467,0.0019750441509584,0.0009880384776402,0.000988041082297,65.57150827982564,0.0,-0.001974999722225,-2.857159704456519e-07,0.0015052097802134,-164.4893021326909,164.48540144187265,-6.092867353607284e-08,4.085509539921673e-09,0.0,0.1422079877362881,-0.0004722027349341,4.085509539921673e-09,10423.726836528742,-0.0024130562517011,65.6673678338519,0.0024130906437717,-197.64732060271396,1.7883194604451825e-06,65.6673689499419,8.428118977117799e-08,65.57150688074417,164.49629060165108,-0.0004722027042474,164.49643806069255,-1.5132335523003546e-06,-0.0130201363403225,-4.434783797459693e-06,-77.30795488931963,-144.47727631805404,197.64427061494936,21.71447671501557,0.0,-5.510162651331039e-07
-0.0009633383260096,-8.519861556898226e-08,-77.30799074623052,0.0019750455500331,0.0009880136000361,0.0009880161800939,65.57155368445758,0.0,-0.0019749993476799,-2.800731713592945e-07,0.0014999194051648,-164.48939398760882,164.48532886655462,-4.0714192657575074e-08,4.848988943528492e-09,0.0,0.142206999738936,-0.0004722022565118,4.848988943528492e-09,10423.943963073987,-0.0024130559773668,65.66741164487185,0.0024130914091272,-197.647425998286,1.7831938042978165e-06,65.66741276928916,1.0099311970420816e-07,65.57155231807934,164.49211173635422,-0.0004722022241709,164.4922559559478,-1.5202013880048584e-06,-0.0130201391667048,-4.58262617190455e-06,-77.30789120263589,-144.48010349439403,197.64428091953872,21.714491743669484,0.0,-5.402906222002384e-07
-0.0009633205219637,-8.550597820591593e-08,-77.30792707340315,0.0019750467471276,0.0009879888106172,0.0009879913643829,65.57159892906522,0.0,-0.0019749991724864,-2.741589533123273e-07,0.0014946474554957,-164.4894679139903,164.48527422878738,-2.2915460244961407e-08,5.491766242710114e-09,0.0,0.1422060152182661,-0.0004722017795536,5.491766242710114e-09,10424.161089769212,-0.0024130558210808,65.66745530437542,0.0024130920571622,-197.6475212622572,1.7781306891106115e-06,65.66745643187333,1.1508598106216512e-07,65.57159759603154,164.48794746359002,-0.0004722017461182,164.48808859941255,-1.525343653666629e-06,-0.0130201419351036,-4.697134438081924e-06,-77.307827832206,-144.48293067314256,197.6443012845837,21.714506719500555,0.0,-5.294043709906948e-07
-0.0009633027682788,-8.564748890356023e-08,-77.30786359748532,0.0019750477659033,0.0009879641091007,0.0009879666351871,65.57164401435205,0.0,-0.0019749991730745,-2.6804188019992937e-07,0.0014893939031471,-164.4895260001132,164.4852354504693,-7.287642156136802e-09,6.0264478648617904e-09,0.0,0.1422050341621139,-0.0004722013041245,6.0264478648617904e-09,10424.378216613875,-0.0024130557736838,65.6674988125858,0.0024130925965253,-197.64760697565865,1.7731143812394253e-06,65.66749993861436,1.2683250463913145e-07,65.57164271505458,164.4837977602692,-0.000472201270016,164.48393595930764,-1.5286406767040676e-06,-0.0130201446431936,-4.781470434354791e-06,-77.30776477584656,-144.4857578543047,197.64433108680305,21.714521642692933,0.0,-5.182913423509833e-07
-0.0009632850645701,-8.564359143776609e-08,-77.30780032138439,0.0019750486277725,0.0009879394949801,0.0009879419922528,65.57168894099507,0.0,-0.001974999328103,-2.6177814279581704e-07,0.0014841586868118,-164.48957014341886,164.48521064256158,6.3964261010367534e-09,6.464741643001175e-09,0.0,0.1422040565579009,-0.0004722008302556,6.464741643001175e-09,10424.595343607469,-0.0024130558244861,65.66754216974479,0.0024130930374003,-197.64768392589323,1.7681298733778446e-06,65.66754329037825,1.364861282650285e-07,65.57168767562524,164.479662581884,-0.0004722007958122,164.47979798096205,-1.5300584287167666e-06,-0.0130201472892642,-4.83884030722422e-06,-77.30770202726163,-144.48858503788207,197.6443694957801,21.714536513430414,0.0,-5.069475236297816e-07
-0.0009632674105975,-8.55125675078179e-08,-77.30773724809606,0.0019750493519909,0.0009879149676603,0.0009879174352048,65.57173370965049,0.0,-0.0019749996183661,-2.5541472618190845e-07,0.0014789417158016,-164.48960205503766,164.48519810046923,1.8343799621831365e-08,6.8173780742930866e-09,0.0,0.1422030823935356,-0.0004722003579585,6.8173780742930866e-09,10424.812470749452,-0.0024130559624723,65.66758537611886,0.0024130933903182,-197.64775297959417,1.763163135220278e-06,65.66758648798772,1.4427922218642896e-07,65.57173247823444,164.47554185052115,-0.0004722003234634,164.47567457702553,-1.5296243191013805e-06,-0.0130201498721135,-4.872329365181067e-06,-77.30763957750742,-144.49141222387408,197.6444156020904,21.714551331896036,0.0,-4.954034759362886e-07
-0.0009632498062561,-8.527074056736639e-08,-77.30767438153113,0.0019750499558073,0.0009878905269066,0.0009878929639972,65.57177832095735,0.0,-0.0019750000266453,-2.489915072258463e-07,0.0014737429705941,-164.4896232704528,164.48519629331753,2.8741202192488188e-08,7.094110016894441e-09,0.0,0.1422021116571817,-0.0004721998872507,7.094110016894441e-09,10425.029598039311,-0.002413056177009,65.66762843202517,0.0024130936654488,-197.6478150033231,1.7582010984819498e-06,65.66762953225461,1.504230411911087e-07,65.57177712338111,164.4714355433976,-0.0004721998529412,164.47156571471388,-1.5274028942496125e-06,-0.0130201523909695,-4.884819481880836e-06,-77.307577418866,-144.4942394122775,197.6444684973569,21.71456609827215,0.0,-4.837061994381509e-07
-0.0009632322515663,-8.493267438597415e-08,-77.30761172541925,0.0019750504546356,0.0009878661722282,0.0009878685783068,65.57182277554271,0.0,-0.0019750005375399,-2.425426364417632e-07,0.0014685623716681,-164.4896351633837,164.4852038503002,3.775597782517663e-08,7.303756834866877e-09,0.0,0.1422011443362391,-0.0004721994181372,7.303756834866877e-09,10425.246725476523,-0.0024130564582077,65.6676713377901,0.0024130938722319,-197.64787081841405,1.753231644487508e-06,65.66767242394357,1.5510865756033777e-07,65.57182161157266,164.46734360769227,-0.0004721993842183,164.46747133249792,-1.5233682156480532e-06,-0.0130201548454261,-4.878972220267386e-06,-77.30751554282145,-144.49706660308698,197.64452731884936,21.71458081274083,0.0,-4.7190796911138323e-07
-0.0009632147466634,-8.45113596048087e-08,-77.30754928175777,0.0019750508622243,0.0009878419032923,0.0009878442779465,65.5718670740207,0.0,-0.0019750011372959,-2.36097473077802e-07,0.0014633998756234,-164.48963896015007,164.4852195462188,4.553750856099528e-08,7.4542706071361e-09,0.0,0.1422001804189097,-0.0004721989506194,7.4542706071361e-09,10425.46385306058,-0.0024130567970728,65.66771409377175,0.0024130940192457,-197.6479211800786,1.7482438391393544e-06,65.66771516380024,1.5850838192098746e-07,65.57186594332082,164.46326599283373,-0.0004721989172662,164.46339137123047,-1.5176520443286403e-06,-0.013020157235392,-4.85717045704317e-06,-77.30745394098996,-144.49989379629545,197.6445912713889,21.71459547548332,0.0,-4.60060089694221e-07
-0.0009631972917862,-8.401838332294099e-08,-77.30748705295527,0.0019750511908255,0.000987817719781,0.000987820062729,65.57191121699513,0.0,-0.0019750018136406,-2.29681245623182e-07,0.0014582554264684,-164.48963575410127,164.48524228723676,5.2219012147961445e-08,7.552809422476273e-09,0.0,0.1421992198929751,-0.0004721984847007,7.552809422476273e-09,10425.680980790958,-0.002413057185522,65.66775670034947,0.0024130941141797,-197.6479667702557,1.7432277923650218e-06,65.6677577525454,1.6077734434564692e-07,65.57191011914165,164.45920265914253,-0.0004721984520618,164.45932578385265,-1.5102858501637286e-06,-0.0130201595610461,-4.821573944843407e-06,-77.30739260592564,-144.50272099189408,197.64465963465,21.71461008668044,0.0,-4.482096875450355e-07
-0.0009631798872666,-8.346408440637086e-08,-77.30742504935067,0.0019750514513709,0.000987793621125,0.0009877959321718,65.57195520506123,0.0,-0.0019750025555906,-2.233153029624661e-07,0.0014531298963848,-164.4896265196586,164.48527109648953,5.791806633689743e-08,7.60587761844322e-09,0.0,0.1421982627413139,-0.0004721980205005,7.60587761844322e-09,10425.89810866714,-0.0024130576162111,65.66779915791392,0.0024130941639775,-197.6480082005152,1.738174535381897e-06,65.66780019086963,1.6205653689794716e-07,65.57195413955655,164.45515354535254,-0.0004721979886877,164.45527449942466,-1.500787059583932e-06,-0.0130201618227989,-4.773610696904919e-06,-77.3073315406376,-144.50554818987283,197.6447317594508,21.71462464651548,0.0,-4.3639901937584525e-07
-0.0009631625335234,-8.285770606681469e-08,-77.30736325501194,0.0019750516535896,0.0009877696068814,0.0009877718860165,65.57199903882658,0.0,-0.0019750033533611,-2.1701802895922e-07,0.0014480211084118,-164.48961212702332,164.4853050979577,6.273970847958069e-08,7.619337116218276e-09,0.0,0.1421973089508775,-0.0004721975577158,7.619337116218276e-09,10426.115236688616,-0.0024130580823542,65.66784146688295,0.002413094174987,-197.64804603395632,1.73307595504742e-06,65.66784247944715,1.6247304360444988e-07,65.57199800511457,164.45111856821228,-0.0004721975268655,164.45123743422644,-1.4903809031994297e-06,-0.0130201640212549,-4.716019419210216e-06,-77.30727071898026,-144.50837539022035,197.64480703827812,21.71463915517021,0.0,-4.246687819936854e-07
-0.0009631452310445,-8.220748297157424e-08,-77.30730167507636,0.0019750518060333,0.0009877456772118,0.0009877479244541,65.57204271883445,0.0,-0.0019750041983718,-2.1080543272060377e-07,0.0014429302861663,-164.4895933420754,164.48534352337347,6.677991521849486e-08,7.598214947183593e-09,0.0,0.1421963585261079,-0.0004721970965939,7.598214947183593e-09,10426.332364854874,-0.0024130585790996,65.66788362768018,0.0024130941519891,-197.6480807272697,1.7279258544074554e-06,65.6678846189419,1.621358496335384e-07,65.57204171629935,164.4470977598582,-0.0004721970667768,164.44721461275677,-1.4786745094980737e-06,-0.0130201661571923,-4.649787485125809e-06,-77.30721013962386,-144.5112025929243,197.6448849937385,21.714653612816548,0.0,-4.130428403363599e-07
-0.000963127980375,-8.152075541423208e-08,-77.30724031122628,0.001975051916366,0.000987721831601,0.0009877240470717,65.57208624565692,0.0,-0.0019750050828833,-2.0469030923671005e-07,0.0014378573360132,-164.4895708480299,164.48538568411712,7.012348659832103e-08,7.547186027219934e-09,0.0,0.1421954114474104,-0.0004721966370631,7.547186027219934e-09,10426.549493165412,-0.002413059101328,65.6679256407328,0.00241309409975,-197.64811268575596,1.7227190063799067e-06,65.66792660998048,1.611463453719051e-07,65.57208527364432,164.4430910579867,-0.0004721966083371,164.44320596773474,-1.4657277253179316e-06,-0.0130201682315303,-4.576249295020536e-06,-77.3071498015447,-144.51402979797157,197.64496519053475,21.714668019633766,0.0,-4.015444555607582e-07
-0.0009631107821058,-8.08040653706728e-08,-77.30717916463243,0.0019750519913843,0.0009876980697266,0.0009877002536188,65.57212961985289,0.0,-0.001975006000022,-1.9868313918288766e-07,0.001432802218423,-164.48954525235905,164.48543096604263,7.284629343862968e-08,7.470445895950613e-09,0.0,0.1421944677002355,-0.0004721961791364,7.470445895950613e-09,10426.766621619712,-0.0024130596443983,65.66796750648751,0.0024130940226733,-197.64814229338623,1.7174512899000414e-06,65.66796845318504,1.5959554512364284e-07,65.57212867767761,164.43909841992206,-0.0004721961515497,164.43921145208017,-1.4517238553233828e-06,-0.013020170245303,-4.496601005778257e-06,-77.30708969963167,-144.51685700534833,197.6450472159264,21.71468237580049,0.0,-3.901958546510224e-07
-0.0009630936368627,-8.006324160076927e-08,-77.3071182337063,0.0019750520371015,0.0009876743911843,0.0009876765437541,65.57217284197601,0.0,-0.0019750069436918,-1.9279244745567842e-07,0.0014277648409279,-164.48951709306553,164.4854788236496,7.50160913237546e-08,7.371749000297824e-09,0.0,0.1421935272720222,-0.0004721957228048,7.371749000297824e-09,10426.98375021728,-0.0024130602043205,65.66800922539278,0.0024130939245561,-197.64816989074845,1.712119760311368e-06,65.66801014915646,1.5756491274298394e-07,65.57217192892837,164.43511977564046,-0.0004721956963899,164.43523099197947,-1.4367501423105586e-06,-0.0130201721996383,-4.411925116561441e-06,-77.30702982744765,-144.51968421504,197.64513070457707,21.7146966814946,0.0,-3.7901495403937933e-07
-0.0009630765452953,-7.930347475142077e-08,-77.30705751778694,0.0019750520588316,0.0009876507955991,0.0009876529171634,65.57221591257249,0.0,-0.0019750079084909,-1.870249773263707e-07,0.0014227451500599,-164.4894868457111,164.4855287730875,7.66936142527179e-08,7.254453486422728e-09,0.0,0.1421925901507601,-0.0004721952680685,7.254453486422728e-09,10427.200878957605,-0.0024130607776377,65.66805079790566,0.0024130938087019,-197.6481957735205,1.7067225028961443e-06,65.66805169848404,1.5512733201782533e-07,65.57221502792517,164.43115508093285,-0.0004721952428432,164.43126454014248,-1.420937365136146e-06,-0.0130201740957395,-4.323165323383852e-06,-77.30697018050509,-144.52251142703167,197.645215339743,21.71471093689339,0.0,-3.6801536435234363e-07
-0.0009630595080664,-7.852938276559366e-08,-77.30699701516299,0.0019750520612621,0.000987627282646,0.0009876293735724,65.57225883218204,0.0,-0.0019750088896392,-1.8138585743887786e-07,0.0014177430780868,-164.48945493002833,164.48558038569163,7.793340808087575e-08,7.121560983522099e-09,0.0,0.1421916563248326,-0.0004721948149156,7.121560983522099e-09,10427.418007840184,-0.0024130613612861,65.66809222449146,0.0024130936780558,-197.6482202020109,1.7012586464107274e-06,65.66809310174717,1.5234796808535085e-07,65.57225797519686,164.42720427204566,-0.0004721947908905,164.4273120299374,-1.404456020031416e-06,-0.0130201759348683,-4.231147398129167e-06,-77.30691075299593,-144.525338641308,197.64530084292076,21.714725142173425,0.0,-3.5720771421289705e-07
-0.0009630425258428,-7.774506855801676e-08,-77.30693672483844,0.0019750520485221,0.0009876038521682,0.0009876059128712,65.57230160133837,0.0,-0.0019750098829144,-1.758788017826019e-07,0.0014127585922096,-164.4894217157771,164.48563328230026,7.878459116483822e-08,6.9757493727482504e-09,0.0,0.1421907257825549,-0.0004721943633509,6.9757493727482504e-09,10427.635136864526,-0.0024130619525313,65.66813350563135,0.0024130935352646,-197.648243408784,1.695728171526116e-06,65.66813435952524,1.4928497607946725e-07,65.57230077127139,164.4232673273514,-0.0004721943405208,164.42337343713552,-1.387410281708703e-06,-0.0130201777183296,-4.136614357588865e-06,-77.30685154160086,-144.52816585785328,197.6453869663692,21.714739297510764,0.0,-3.466005080265527e-07
-0.0009630255992869,-7.695417115372462e-08,-77.30687664581154,0.0019750520242381,0.0009875805037432,0.0009875825346722,65.57234422057081,0.0,-0.0019750108845961,-1.705063039276234e-07,0.0014077916335729,-164.48938752798531,164.48568712827804,7.929139320617924e-08,6.819401708639017e-09,0.0,0.1421897985118517,-0.0004721939133666,6.819401708639017e-09,10427.852266030124,-0.0024130625489523,65.66817464179279,0.0024130933826905,-197.6482656015492,1.6901318939514728e-06,65.66817547237017,1.4599012563820698e-07,65.57234341667746,164.41934419533578,-0.0004721938917223,164.41944870774304,-1.3699492332397588e-06,-0.0130201794474589,-4.040214552775707e-06,-77.30679254187228,-144.53099307665164,197.6454734896901,21.714753403081115,0.0,-3.362003842747419e-07
-0.0009630087290482,-7.61599116677878e-08,-77.30681677622812,0.001975051991586,0.0009875572371467,0.0009875592387884,65.5723866904034,0.0,-0.0019750118914153,-1.652698051165329e-07,0.00140284213563,-164.48935265148873,164.48574162902398,7.949369346539293e-08,6.65463292915822e-09,0.0,0.1421888745013492,-0.0004721934649586,6.65463292915822e-09,10428.069395336484,-0.002413063148424,65.66821563345877,0.0024130932224364,-197.6482869651295,1.6844714737850226e-06,65.66821644083674,1.425093788280389e-07,65.57238591194208,164.41543482149396,-0.0004721934444792,164.4155377854509,-1.352202405016817e-06,-0.0130201811236103,-3.942524850985315e-06,-77.3067337496488,-144.533820297687,197.64556021843916,21.714767459059367,0.0,-3.2601227191748245e-07
-0.0009629919157558,-7.53651340632356e-08,-77.30675711521818,0.00197505195334,0.000987534052042,0.0009875360249127,65.57242901135577,0.0,-0.0019750129005077,-1.6016983926322757e-07,0.001397910049183,-164.4893173351941,164.48579652590104,7.942750012826768e-08,6.4833145690930386e-09,0.0,0.1421879537392391,-0.0004721930181207,6.4833145690930386e-09,10428.286524783109,-0.0024130637490811,65.66825648110714,0.0024130930563721,-197.6483076637091,1.6787492676684922e-06,65.66825726546412,1.3888342371069234e-07,65.57242825759198,164.41153916805135,-0.0004721929987848,164.41164063071733,-1.334283298017412e-06,-0.0130201827481475,-3.844052758813195e-06,-77.30667516131277,-144.53664752094315,197.6456469816369,21.71478146562005,0.0,-3.160395986157073e-07
-0.0009629751600111,-7.457234162900597e-08,-77.30669766077527,0.0019750519119126,0.0009875109480485,0.0009875128926877,65.5724711839436,0.0,-0.0019750139093734,-1.5520616358650933e-07,0.0013929953031684,-164.4892817958149,164.4858515925973,7.912535189855325e-08,6.307097379677011e-09,0.0,0.1421870362141667,-0.0004721925728432,6.307097379677011e-09,10428.50365436951,-0.0024130643492951,65.66829718521348,0.0024130928861626,-197.64832784311184,1.6729683542604394e-06,65.6682979467798,1.351481642747107e-07,65.57247045415218,164.40765716392946,-0.0004721925546219,164.4077571707157,-1.3163882830479543e-06,-0.0130201843224351,-3.745227994195108e-06,-77.30661677290269,-144.53947474640384,197.64573362942943,21.714795422936906,0.0,-3.062845164812385e-07
-0.0009629584623819,-7.378372924071659e-08,-77.30663841226863,0.0019750518693977,0.0009874879250077,0.000987489841975,65.5725132086783,0.0,-0.0019750149158373,-1.503778780190842e-07,0.001388097860576,-164.4892462213993,164.4859066317397,7.861674362649144e-08,6.1274317342993836e-09,0.0,0.1421861219146026,-0.0004721921291315,6.1274317342993836e-09,10428.72078409519,-0.0024130649476455,65.66833774626919,0.0024130927132895,-197.64834763302025,1.6671323262493951e-06,65.66833848531891,1.313351609913949e-07,65.57251250214607,164.40378879112615,-0.0004721921119908,164.40388738599347,-1.2985726430710368e-06,-0.0130201858478316,-3.6464496621151498e-06,-77.30655858242666,-144.54230197405286,197.64582003090044,21.714809331183236,0.0,-2.967480636558708e-07
-0.0009629418233971,-7.300121233776003e-08,-77.30657936821879,0.0019750518276018,0.0009874649827152,0.0009874668725873,65.57255508606882,0.0,-0.0019750159180172,-1.4568352670628958e-07,0.0013832176705096,-164.4892107743568,164.48596147198683,7.792842259145913e-08,5.94558654376485e-09,0.0,0.1421852108289732,-0.0004721916869701,5.94558654376485e-09,10428.93791395967,-0.0024130655429049,65.66837816476308,0.0024130925390641,-197.64836714817844,1.6612452791153982e-06,65.66837888160687,1.2747204001524924e-07,65.57255440209688,164.39993400336127,-0.0004721916708782,164.40003122902283,-1.280978212338336e-06,-0.0130201873256832,-3.548050731486326e-06,-77.306500585886,-144.545129203874,197.6459060722736,21.71482319053179,0.0,-2.8743030490723986e-07
-0.0009629252435425,-7.222645259538483e-08,-77.30652052752333,0.0019750517880764,0.0009874421207802,0.0009874439841443,65.57259681662141,0.0,-0.0019750169142925,-1.4112119159088562e-07,0.0013783546699368,-164.48917559433053,164.48601596530457,7.708465502841193e-08,5.762666461263537e-09,0.0,0.1421843029455296,-0.0004721912463606,5.762666461263537e-09,10429.155043962452,-0.0024130661340153,65.66841844117214,0.0024130923646504,-197.6483864902749,1.6553117245141075e-06,65.66841913615121,1.2358286559931357e-07,65.57259615452624,164.3960927503817,-0.0004721912312763,164.3961886480725,-1.2637104468392329e-06,-0.0130201887573191,-3.450321942556693e-06,-77.30644278160254,-144.54795643585103,197.64599165527648,21.714837001154947,0.0,-2.78330490057648e-07
-0.0009629087232562,-7.145982147254538e-08,-77.30647758612618,0.0019750517570034,0.000987419336836,0.0009874211783345,65.57263840285717,0.0,-0.001975017898419,-1.3658171097302773e-07,0.0013735087895268,-164.48914090115062,164.48606988396998,7.679524173676218e-08,5.580763257785312e-09,0.0,0.1421833982531621,-0.0004721905778318,5.580763257785312e-09,10429.372174103057,-0.0024130698027145,65.66845857596259,0.0024130891084441,-197.64834465901703,1.6493366065364197e-06,65.66845924946873,1.1971545333695628e-07,65.57263775793531,164.39226482557612,-0.000472191022638,164.39235972654996,-1.2468979393687606e-06,-0.01302019014389,-3.236544518764936e-06,-77.30636946854872,-144.55078366996784,197.6461377860321,21.714850763224234,0.0,-2.352264149393843e-07
-0.0009628922592251,-7.059532307310091e-08,-77.30645224917725,0.0019750521111957,0.0009873966554389,0.0009873984630462,65.57267993596813,0.0,-0.0019750184894093,-1.2396177036683985e-07,0.0013686906659826,-164.48912174745604,164.48610803065748,1.0259593297150861e-07,5.683895469844936e-09,0.0,0.1421824967136254,-0.0004721901645737,5.683895469844936e-09,10429.589304380994,-0.0024131126337723,65.6684985664703,0.0024130445106571,-197.6464183240179,1.6445374304069611e-06,65.66849922467084,1.2221151024761116e-07,65.5726791238027,164.38845083785185,-0.0004721905712616,164.3885470386892,-1.5003622653651158e-06,-0.0130201914569777,-1.4954438696637377e-06,-77.30627936060512,-144.55361090618615,197.64804785913657,21.714864476927797,0.0,3.8438392496110795e-07
-0.0009628758354013,-6.912194672655375e-08,-77.30624871700357,0.0019750534170666,0.0009873742430366,0.0009873756137077,65.57272121105281,0.0,-0.0019750181238712,-7.85550463702124e-08,0.0013638869893768,-164.4891634312059,164.48608482882312,1.9394453430087077e-07,7.218424458212289e-09,0.0,0.1421815981584981,-0.0004721906351558,7.218424458212289e-09,10429.80643479579,-0.0024131663065997,65.66853842921168,0.0024129917457834,-197.64232897585003,1.6405644485171043e-06,65.66853904203829,1.564907926815342e-07,65.57272045472027,164.38467540372875,-0.0004721891897175,164.38472288454818,-1.4446813988384997e-06,-0.0130201924808767,3.05239683816943e-06,-77.30635680084134,-144.55643814426838,197.6522050810221,21.71487814253465,0.0,1.3851424671946377e-06
-0.0009628594527022,-6.645224446143867e-08,-77.30610375980967,0.0019750548833242,0.0009873519604535,0.0009873527750929,65.57276212722978,0.0,-0.0019750175966194,2.169287274501757e-09,0.0013590892245661,-164.48924343633695,164.48602328857962,3.292474016237344e-07,1.016625227581236e-08,0.0,0.1421807028173251,-0.0004721906015462,1.016625227581236e-08,10430.023565346964,-0.0024131828306087,65.66857820968393,0.002412975759889,-197.63967829410308,1.6363766119401317e-06,65.66857866129531,2.2220258774279642e-07,65.57276184701473,164.38092162465813,-0.0004721883579174,164.38089862197674,-1.4217384300339848e-06,-0.0130201928437162,6.654794641692084e-06,-77.30638543285208,-144.5592653837553,197.6549664981221,21.714891760137903,0.0,2.041038307199724e-06
-0.0009628431123676,-6.243891525091771e-08,-77.30604082967366,0.0019750552166978,0.0009873296952586,0.0009873300849857,65.57280282157822,0.0,-0.0019750181993012,9.501756809564225e-08,0.0013543069251206,-164.48926863981214,164.48601651449323,4.555651660997019e-07,1.3078397373781069e-08,0.0,0.1421798107712572,-0.0004721900435971,1.3078397373781069e-08,10430.24069603405,-0.0024131693459486,65.6686178990559,0.0024129896479635,-197.63965242376452,1.6321039346249702e-06,65.66861809326312,2.8737460914791705e-07,65.57280317149848,164.3771684479783,-0.0004721880562247,164.37710101837118,-1.4071425846823167e-06,-0.0130201923108251,7.314665608156004e-06,-77.3063346960798,-144.56209262432176,197.655098252647,21.71490532983292,0.0,2.1899802447920776e-06
-0.0009628268153103,-5.737636035601108e-08,-77.30601703159597,0.0019750538337065,0.0009873074391879,0.0009873075499018,65.5728434130913,0.0,-0.0019750205157044,1.791593252385136e-07,0.0013495421987296,-164.48916854743632,164.48613501084083,5.406812741661018e-07,1.4801311894757842e-08,0.0,0.1421789219337342,-0.0004721893426341,1.4801311894757842e-08,10430.457826856562,-0.0024131488380646,65.6686574611623,0.00241301055553,-197.64101727555828,1.6277231045557775e-06,65.66865737493815,3.2651079634847825e-07,65.57284431182632,164.37341384116428,-0.0004721878999963,164.37333252602508,-1.3883082848369544e-06,-0.0130201908857217,6.2020281204748175e-06,-77.30624583563291,-144.5649198659253,197.653837236667,21.714918851779224,0.0,2.049240866879878e-06
-0.0009628105629122,-5.1711673953524026e-08,-77.30599417440658,0.0019750509483276,0.0009872852266675,0.0009872851300622,65.57288393364306,0.0,-0.0019750243322875,2.471214481886884e-07,0.0013447953487133,-164.48893647010553,164.48638550782448,5.815238903906645e-07,1.5106320546599935e-08,0.0,0.1421780362323654,-0.0004721886985012,1.5106320546599935e-08,10430.674957814022,-0.002413132528466,65.66869687222172,0.0024130272865009,-197.64250472896424,1.6231803781513192e-06,65.66869653092402,3.344924360851764e-07,65.57288523722023,164.36966595334465,-0.0004721876885902,164.36958415413574,-1.3636423333226949e-06,-0.0130201887065974,4.886005579108364e-06,-77.30615617927242,-144.5677471086812,197.65245437123056,21.71493232615487,0.0,1.8286337680447344e-06
-0.0009627943570073,-4.583779167280824e-08,-77.30596154607527,0.0019750470816473,0.0009872630762738,0.000987262803915,65.5729243706676,0.0,-0.001975029128162,2.9953872488430824e-07,0.0013400660093719,-164.48860629432562,164.4867341492202,5.878253369455273e-07,1.4281836460231576e-08,0.0,0.1421771536303985,-0.0004721881256738,1.4281836460231576e-08,10430.89208890596,-0.0024131209940296,65.66873612758663,0.0024130392540247,-197.6436781589149,1.6184404928810972e-06,65.66873556683532,3.176045525554557e-07,65.57292596090898,164.36593039704016,-0.0004721874077484,164.3658497120911,-1.3352904259385875e-06,-0.0130201859352298,3.9867702954038094e-06,-77.30607634218953,-144.5705743527167,197.65138619299285,21.71494575313863,0.0,1.6144775663038702e-06
-0.0009627781996477,-4.004229716330212e-08,-77.3059217962945,0.0019750427109762,0.0009872409884468,0.0009872405699754,65.57296470815696,0.0,-0.0019750344260191,3.388169108004971e-07,0.0013353538194159,-164.4882191882331,164.4871397783189,5.697564139917698e-07,1.2684077753292992e-08,0.0,0.142176274113151,-0.0004721875907068,1.2684077753292992e-08,10431.109220131895,-0.0024131125386171,65.66877523072588,0.0024130481419154,-197.64455997683484,1.6134918279154586e-06,65.66877448021972,2.836408313862486e-07,65.57296649958809,164.3622081542793,-0.0004721870914841,164.36212798743648,-1.3055222188305198e-06,-0.0130201827138661,3.4878488225531025e-06,-77.306003798739,-144.57340159811625,197.65060944788425,21.714959132905108,0.0,1.4244821540015712e-06
-0.0009627620929102,-3.452442652555696e-08,-77.3058778813069,0.0019750381862403,0.0009872189607914,0.0009872184303862,65.57300493673497,0.0,-0.0019750398758269,3.6706069616326114e-07,0.0013306585263807,-164.487808462847,164.48756908145813,5.350831189261465e-07,1.0592276986565236e-08,0.0,0.1421753976731646,-0.0004721870791777,1.0592276986565236e-08,10431.32635149136,-0.0024131065079965,65.66881418502258,0.0024130545976543,-197.6452207806473,1.6083379502298546e-06,65.66881326870201,2.387148025682231e-07,65.57300686346268,164.358498578685,-0.0004721867545657,164.3584195571185,-1.2756524191775872e-06,-0.0130201791620256,3.268084679387468e-06,-77.30593571014532,-144.5762288449238,197.6500529378333,21.71497246562525,0.0,1.262818677246904e-06
