slip1,sideslipRR,FxFL,sideslipFR,longslipRR,longslipFR,longslipRL,roll,steeringangel,FyRR,RL,signal,ax,slip,FL,vy,FyFL,y,sideslipRL,vx,sideslipFL,x,az,FyRL,signal,pitchrate,ay,FxRR,rollrate,FxRL,yaw,FR,yawrate,brake,FyFR,FxFR,pitch,RR,gas,longslipFL
6.283181179685908,-0.0019523257235735,-81.25978235188488,-0.0024078120211549,0.0026076193479725,-0.0005029584841864,0.0026066540106497,-1.5182112327271948e-05,0.0,164.59591531678757,66.7018394641127,0.0,0.3370366041701145,-4.1274936783428815e-06,66.49406158574867,-8.764619457849863e-05,-192.4559162783301,-4855.509298078508,0.0019285777877231,22.0209728988834,0.0023811398952379,4701.599980719472,-0.001121593934553,-162.64330073594977,-0.3371116901325544,0.0003078967336958,0.002504288022484,439.3250837215253,-7.663269027564912e-07,439.29828065304497,-0.033185024245966,66.49512630327422,0.0001148727189466,0.0,194.51550736479672,-81.22209410924772,-0.0021469973446368,66.70247003232976,0.2145640484933044,-0.0005029292880316
6.283181167982512,-0.0019524219035744,-81.24506170618704,-0.0024079360992482,0.0026025558629943,-0.0005028550579045,0.0026015933495228,-1.5186534503716136e-05,0.0,164.59547851191832,66.7116912845105,0.0,0.3359303120185062,-4.139197074169017e-06,66.504225531118,-8.791267185361408e-05,-192.46842088779383,-4855.516605804404,0.0019286486282526,22.02433845185581,0.0023812423399664,4701.82008819478,-0.0012658042538683,-162.64090812948075,-0.2575357101477554,0.0003109282856031,0.0025065778107457,438.4510124061791,-1.802622640583153e-07,438.4242383556955,-0.0331838741670429,66.5052923046175,0.0001151180518263,0.0,194.5296685106824,-81.20735485623545,-0.002143902000474,66.71232193652874,0.2143407127653412,-0.0005028259457348
6.2831811548060825,-0.0019525253127618,-81.23052816086285,-0.0024080746064323,0.0025975060546243,-0.0005027521255056,0.0025965467655804,-1.5185218371892649e-05,0.0,164.59576988500143,66.72150883425992,0.0,0.3348271075875527,-4.152373503928305e-06,66.51435578873578,-8.82119595383477e-05,-192.4821531475519,-4855.523914394297,0.0019287229887354,22.027692954021653,0.0023813562973224,4702.040229253368,-0.0013977170208124,-162.6389061337911,-0.1761117229652526,0.0003142935248715,0.0025092722317444,437.57964097213255,3.823666860390549e-07,437.5529127120848,-0.0331827216515333,66.51542460037824,0.0001153602650135,0.0,194.54531259955448,-81.19281025699118,-0.0021407744626357,66.72213955536758,0.214118123378576,-0.0005027231039022
6.283181140371381,-0.0019526357480866,-81.21618414444943,-0.0024082263549483,0.0025924697158196,-0.0005026496950563,0.0025915140040833,-1.5178439263626074e-05,0.0,164.59678197794463,66.73129232871742,0.0,0.3337269586453188,-4.16680820494419e-06,66.52445251691202,-8.853933989361353e-05,-192.49702609280564,-4855.531223844215,0.0019288007992801,22.031036436238598,0.0023814805240342,4702.2604037849815,-0.0015167064500352,-162.63729869420672,-0.0934030046525796,0.0003179403701639,0.0025123574089021,436.7109486375246,9.142558513089742e-07,436.6842811935596,-0.0331815667331525,66.52552334519058,0.0001155989152998,0.0,194.56235925375515,-81.17846472444712,-0.0021376116805582,66.73192311808377,0.2138962790405681,-0.0005026207366323
6.283181124893809,-0.0019527529467605,-81.20203615388324,-0.0024083902354029,0.0025874466758014,-0.0005025477097261,0.0025864948444002,-1.516654055381122e-05,0.0,164.59850045375413,66.74104199164591,0.0,0.3326298387350175,-4.182285777029218e-06,66.53451587017348,-8.889007220917317e-05,-192.5129411103977,-4855.538534150157,0.0019288819632554,22.034368929067025,0.0023816136000679,4702.480611679673,-0.0016222956914479,-162.63608635456825,-0.0099838155869178,0.0003218167759405,0.0025158443157088,435.8449168315496,1.409122592556706e-06,435.8183235854646,-0.0331804094494567,66.53558869372809,0.0001158336824743,0.0,194.580724383657,-81.1643157494656,-0.0021344111246268,66.74167286148405,0.213675178329651,-0.0005025188818921
6.283181108585247,-0.0019528765737957,-81.18808130791871,-0.0024085647420512,0.0025824367998527,-0.0005024462065662,0.0025814890992814,-1.514991751951308e-05,0.0,164.60090387992767,66.75075805435317,0.0,0.3315357271118476,-4.198594338431094e-06,66.54454600681565,-8.925948444499709e-05,-192.52980569499184,-4855.545845308095,0.001928966378579,22.037690462826763,0.0023817544298271,4702.700852827796,-0.0017141535737603,-162.6352672501042,0.073564563599659,0.0003258711280896,0.002519697383075,434.9815296875607,1.862622309289784e-06,434.9550215032799,-0.0331792498402178,66.54562079272765,0.0001160643991498,0.0,194.60030473162885,-81.15036741171687,-0.0021311707836294,66.75138902773304,0.2134548196923602,-0.0005024174827181
6.283181091645148,-0.0019530062473381,-81.17432010069881,-0.002408748472857,0.0025774399839398,-0.0005023451613422,0.0025764966172975,-1.5129003413010624e-05,0.0,164.60396471811677,66.76044075387813,0.0,0.3304446085071734,-4.215534437904166e-06,66.55454307620954,-8.964317393574838e-05,-192.54752790007308,-4855.553157313975,0.0019290539213084,22.041001067652687,0.002381901767974,4702.921127119999,-0.0017920901751156,-162.63483692774764,0.1566578708757242,0.0003300526237212,0.0025238831589732,434.1207730974433,2.271328278813676e-06,434.09435915832273,-0.0331780879469253,66.5556197932586,0.0001162908916359,0.0,194.62098570999265,-81.13661774554652,-0.0021278891583394,66.76107186303112,0.2132352014418618,-0.000502316542618
6.2831810742619725,-0.0019531415497586,-81.16075083528494,-0.0024089401020245,0.0025724561558365,-0.000502244560414,0.0025715172799326,-1.5104260983919722e-05,0.0,164.6076507998711,66.77009033130287,0.0,0.3293564729833477,-4.232917613713872e-06,66.56450722583355,-9.003697454171446e-05,-192.566003341978,-4855.560470163715,0.0019291444434861,22.04430077354826,0.0023820542721737,4703.141434447231,-0.0018560513510616,-162.63478770373467,0.2387129486092565,0.0003343116325481,0.0025283798683938,433.2626351381904,2.6326957872796728e-06,433.2363228954848,-0.0331769238124768,66.56558584331997,0.0001165130569349,0.0,194.642656681684,-81.1230644229536,-0.0021245652513999,66.77072161633282,0.213016321758322,-0.0005022160537987
6.2831810566144,-0.0019532820314473,-81.14737035957366,-0.0024091382697207,0.002567485273253,-0.0005021443936861,0.00256655100013,-1.50761729212405e-05,0.0,164.61192590119936,66.77970703027093,0.0,0.328271315661774,-4.250565185966829e-06,66.57443860061943,-9.043692966198624e-05,-192.58512412930185,-4855.56778385322,0.0019292377782118,22.04758961043699,0.0023822106377142,4703.361774700739,-0.001906112359849,-162.63510893792574,0.3191518478616731,0.0003386000376658,0.0025331674262762,432.407105919834,2.945173352020468e-06,432.38090112400175,-0.0331757574801625,66.5755190881545,0.0001167309075604,0.0,194.6652043057768,-81.1097041564345,-0.0021211985537052,66.78033853787116,0.2127981786900225,-0.0005021160043177
6.283181038869135,-0.0019534272165671,-81.13417437304099,-0.0024093415777057,0.0025625273219428,-0.0005020446567342,0.0025615977205742,-1.5045231961136413e-05,0.0,164.61675027907913,66.78929109555524,0.0,0.3271891364530339,-4.26831045048834e-06,66.58433734276596,-9.083934153680227e-05,-192.60478317923207,-4855.575098378373,0.001929333742619,22.050867608211476,0.0023823696251108,4703.582147772067,-0.001942470622569,-162.6357873532244,0.3974059223340147,0.0003428715535561,0.0025382165205061,431.5541775071554,3.2081907827547206e-06,431.5280842211537,-0.0331745889925637,66.58541967012603,0.0001169445583528,0.0,194.6885104468408,-81.09653254793761,-0.0021177890274985,66.78992287774551,0.2125807701555321,-0.000502016376102
6.283181021125896,-0.0019535759108676,-81.12194434744232,-0.0024095501596321,0.0025575825991419,-0.0005019373717305,0.0025566571270962,-1.5011790670770592e-05,0.0,164.62205991020696,66.79884278050037,0.0,0.3261099389631322,-4.28605369086077e-06,66.59420394583972,-9.12419406556339e-05,-192.62477422480737,-4855.582413735041,0.0019294328385614,22.05413479677749,0.0023825285200287,4703.802553553054,-0.001965437508374,-162.63682865874006,0.4729198829282126,0.0003470820194305,0.0025465864147619,430.7038726940745,3.475430412304856e-06,430.6778355651679,-0.0331734183845364,66.59528737494959,0.0001171564281565,0.0,194.71255461371135,-81.08275869631443,-0.0021143370864235,66.79947487580323,0.2123640939504503,-0.0005019251337618
6.283181002412947,-0.0019537229121084,-81.10885194623955,-0.0024096790295141,0.0025526511654632,-0.0005018436202574,0.0025517291925704,-1.4974529859121566e-05,0.0,164.6275410290538,66.80836250558903,0.0,0.3250337332187111,-4.304766639058995e-06,66.60403968032523,-9.166640396532328e-05,-192.64876852795624,-4855.589729919183,0.0019295395503992,22.05739120609429,0.0023827697917011,4704.022991935832,-0.0019754302176082,-162.63848398341923,0.5451557838972196,0.0003511896637761,0.0025455868381345,429.8562606510536,3.956946035916489e-06,429.8300756864649,-0.0331722456805767,66.60512120688047,0.0001173578744378,0.0,194.73344210648384,-81.07019556592083,-0.0021108435727948,66.8089946004934,0.2121481477557067,-0.0005018211517011
6.283180980741119,-0.0019538705639946,-81.09572905405619,-0.002409808488138,0.0025477318485535,-0.0005017469976223,0.0025468151675884,-1.4932149530967146e-05,0.0,164.63312589251538,66.81785054101633,0.0,0.3239605294778026,-4.326438467401304e-06,66.61384206804688,-9.215773907489348e-05,-192.6760221569825,-4855.597046927204,0.0019296507994074,22.06063686622856,0.0023830106848476,4704.243462812819,-0.001972962669044,-162.64075483061623,0.6135969117746187,0.0003551553408107,0.0025401835025835,429.011147870076,4.452996991096415e-06,428.98499089900776,-0.0331710712594931,66.61492390622165,0.0001175015054582,0.0,194.75169035235712,-81.0579972972206,-0.0021073097323902,66.81848226388134,0.2119329291121151,-0.0005017208211995
6.283180957070125,-0.0019540225454937,-81.08293056210124,-0.0024099985603543,0.0025428251467459,-0.0005016505092278,0.0025419146758145,-1.488559258243227e-05,0.0,164.63909588288607,66.8273069816483,0.0,0.3228903430294665,-4.350109460978745e-06,66.62361175216799,-9.269457342469173e-05,-192.70025941823323,-4855.604364755762,0.0019297621616172,22.063871807356858,0.0023831888484081,4704.463966076727,-0.0019586358613597,-162.64329048789176,0.6777515487008119,0.0003589427478832,0.0025396338743733,428.16856080442886,4.792603225537215e-06,428.1425506340873,-0.0331698956992386,66.62469508901722,0.0001175959662154,0.0,194.7733497468348,-81.04579379341004,-0.0021037371869739,66.8279382444908,0.2117184355009781,-0.0005016211150456
6.283180934064552,-0.0019541795036978,-81.07046118875438,-0.0024102298974127,0.0025379314537313,-0.0005015534348188,0.0025370274823195,-1.4836689338048076e-05,0.0,164.64557934061145,66.83673194584301,0.0,0.3218231941320355,-4.373115034783205e-06,66.63334911269257,-9.32172235361893e-05,-192.72068192911615,-4855.611683401137,0.0019298722421473,22.06709605982838,0.0023833214374443,4704.684501620574,-0.0019331285517133,-162.64589118263223,0.7371565823950962,0.0003625186108018,0.002545164286441,427.328513740437,4.941748796334742e-06,427.3027392303819,-0.0331687192901647,66.63443462900226,0.0001176784084395,0.0,194.79900411741025,-81.03356351441988,-0.0021001279048196,66.83736288645152,0.211504664268199,-0.000501522732282
6.283180913600274,-0.001954340699084,-81.0582242224264,-0.0024104761765961,0.002533051128967,-0.0005014561581434,0.0025321534172504,-1.478725058363035e-05,0.0,164.65255036441425,66.8461255801037,0.0,0.3207591056309651,-4.393579311855046e-06,66.64305448749187,-9.368358348555094e-05,-192.73885306333156,-4855.619002859135,0.0019299810367891,22.070309654202592,0.0023834327121318,4704.905069337704,-0.0018971868440875,-162.64851017975266,0.7913809358619025,0.0003658528339556,0.0025544283742085,426.4910327538245,4.922018403885022e-06,426.4655313289602,-0.0331675419858155,66.6441424354597,0.0001177766128323,0.0,194.8268847166837,-81.02138462845726,-0.0020964841695701,66.8467564929721,0.2112916126354688,-0.0005014252668005
6.283180896362394,-0.0019545049909021,-81.04616067348185,-0.0024107205849714,0.0025281844341001,-0.0005013589601565,0.0025272924356262,-1.4738766521410474e-05,0.0,164.65992014357695,66.8554880706435,0.0,0.3196981017444951,-4.410817192381125e-06,66.65272811880375,-9.407817468906244e-05,-192.75618340678292,-4855.6263231252615,0.0019300889529384,22.07351262126685,0.0023835375664659,4705.125669121772,-0.0018516140348955,-162.65116317516532,0.8400287909595352,0.0003689186176273,0.0025651093408503,425.6561412843754,4.770446109237137e-06,425.6309060710062,-0.0331663635521424,66.65381850642063,0.0001179023835459,0.0,194.85538417221656,-81.00929665148156,-0.0020928085477809,66.85611931315968,0.2110792777378695,-0.0005013284149984
6.283180882248421,-0.0019546712385967,-81.03423211396223,-0.0024109545597195,0.0025233315470249,-0.0005012620028872,0.002522444600617,-1.469234644889489e-05,0.0,164.66758711988302,66.86481963321582,0.0,0.3186402080202193,-4.424931165388392e-06,66.6623701788991,-9.44031530921577e-05,-192.7734586913729,-4855.633644194931,0.0019301964139982,22.076704992049784,0.0023836428012322,4705.346300866748,-0.0017972605248765,-162.6538787792696,0.8827425811966808,0.0003716925443026,0.0025757714374018,424.8238549359096,4.524624290647423e-06,424.7988523157534,-0.0331651837015285,66.66346290297561,0.0001180567385961,0.0,194.8835296706596,-80.99731786092009,-0.0020891038554611,66.86545155085096,0.2108676566448186,-0.0005012319929497
6.283180870782986,-0.0019548384451235,-81.0224157217334,-0.0024111746376291,0.0025184925954382,-0.0005011653617117,0.0025176100445546,-1.464874853023322e-05,0.0,164.67545707069618,66.8741204964051,0.0,0.3175854511788872,-4.436396600018598e-06,66.6719807978689,-9.466904261348532e-05,-192.7909826524873,-4855.640966063578,0.001930303721387,22.079886797833986,0.0023837502841668,4705.566964466912,-0.0017350139265109,-162.65667904083315,0.9192057305494528,0.0003741546352737,0.0025857214867184,423.9941821429127,4.217166226801644e-06,423.9693676064327,-0.0331640021690327,66.67307572160915,0.0001182354068274,0.0,194.91084153754497,-80.98545043243524,-0.0020853731239164,66.87475338002295,0.2106567463679466,-0.0005011359040944
6.283180861383622,-0.0019550057843739,-81.01069663912442,-0.0024113800712484,0.0025136676854458,-0.0005010690624637,0.002512788937,-1.4608439606243727e-05,0.0,164.68344898533587,66.8833908877433,0.0,0.3165338589773109,-4.44579596387696e-06,66.68156008366229,-9.488879043102126e-05,-192.80877591698405,-4855.6482887267175,0.0019304110319311,22.083058070167063,0.0023838593405599,4705.787659816856,-0.001665789351088,-162.6595741449799,0.9491451167012424,0.0003762883778715,0.0025947278047476,423.1671267991845,3.874295015339303e-06,423.1424553548655,-0.0331628187440813,66.68265707429889,0.0001184323885954,0.0,194.9371355972247,-80.97368827843289,-0.0020816195651865,66.8840249577335,0.2104465438664532,-0.0005010401022712
6.283180853499116,-0.0019551725833969,-80.9990631700991,-0.0024115713441,0.0025088569177977,-0.0005009731097845,0.0025079814632072,-1.457165786460578e-05,0.0,164.69149497168232,66.8926310247834,0.0,0.3154854598403846,-4.453680470377359e-06,66.69110813354774,-9.507466821814524e-05,-192.82672103783088,-4855.655612179963,0.0019305183799384,22.08621884087048,0.0023839682426615,4706.008386811484,-0.0015905198506548,-162.66256304355912,0.9723332388896898,0.0003780807239144,0.0026028021822006,422.34269052208185,3.5162296424426336e-06,422.318122161231,-0.0331616332762257,66.69220707722246,0.0001186418467018,0.0,194.96237913307527,-80.96202203368614,-0.0020778465373703,66.89326643218058,0.2102370460523762,-0.0005009445634086
6.283180846666276,-0.0019553382949065,-80.98750500110751,-0.002411749353121,0.0025040603958543,-0.0005008775019911,0.0025031878120681,-1.4538467833591356e-05,0.0,164.69953832533324,66.90184111055508,0.0,0.3144402825307618,-4.460513311071864e-06,66.70062503964996,-9.523699696079488e-05,-192.84465013448815,-4855.662936419022,0.0019306257084659,22.0893691420447,0.0023840750300841,4706.229145346021,-0.0015101472283888,-162.66563587934783,0.9885900724897076,0.0003795220600369,0.0026100569389959,421.5208742089141,3.158151111915761e-06,421.4963759676264,-0.0331604456683753,66.70172584540651,0.0001188589222805,0.0,194.98660402025757,-80.9504410189044,-0.0020740575101213,66.90247794665572,0.2100282497981604,-0.0005008492707599
6.283180840521867,-0.0019555024739028,-80.97601274763403,-0.0024119150343661,0.0024992782279165,-0.0005007822273227,0.0024984081700916,-1.4508805303103875e-05,0.0,164.70753152980257,66.91102133197457,0.0,0.3133983558082953,-4.466657719111476e-06,66.71011089130364,-9.538387487268e-05,-192.8623915154118,-4855.670261439691,0.0019307328959548,22.092509006071147,0.0023841778852531,4706.449935316009,-0.0014256131830121,-162.66877643146736,0.9977845945552138,0.0003806061507078,0.0026166370577569,420.7016788712924,2.8112000273887344e-06,420.677224967476,-0.033159255865489,66.71121349058865,0.0001190799508308,0.0,195.00986068445644,-80.93893386739684,-0.0020702560305904,66.91165964076025,0.2098201519451832,-0.0005007542187228
6.283180834793399,-0.0019556647601288,-80.9645774861265,-0.0024120692035514,0.002494510526472,-0.000500687269109,0.0024936427180704,-1.448251290711651e-05,0.0,164.7154346821604,66.9201718599107,0.0,0.3123597080477061,-4.472386187463725e-06,66.71956577610307,-9.552137944005724e-05,-192.87979152864224,-4855.677587237829,0.0019308397765187,22.095638465610445,0.0023842752923758,4706.6707566173145,-0.0013378509155902,-162.67196408541167,0.9998359667728456,0.0003813300553122,0.0026226827201469,419.8851059291882,2.4833313424258822e-06,419.86067699067337,-0.0331580638429008,66.72067012041055,0.0001193023853884,0.0,195.0321966618674,-80.92748915793075,-0.0020664456900829,66.9208116501169,0.2096127493128008,-0.000500659407727
6.283180829282235,-0.0019558248650844,-80.95319046315015,-0.0024122125159155,0.0024897574064647,-0.0005005926090081,0.0024888916294332,-1.445936796422612e-05,0.0,164.7232143356994,66.92929285006133,0.0,0.3113243669156522,-4.477897351206117e-06,66.72898978039318,-9.565394199264562e-05,-192.89672256876585,-4855.684913809363,0.0019309461551709,22.09875755359735,0.0023843660755016,4706.891609146136,-0.0012477771901354,-162.6751753352975,0.9947143646331166,0.0003816940207073,0.0026283143633346,419.0711572552235,2.1800108928384085e-06,419.0467392437292,-0.0331568695961555,66.73009583819571,0.000119524602502,0.0,195.05364884400427,-80.91609586255203,-0.0020626300916812,66.92993410549022,0.2094060387078175,-0.0005005648410718
6.283180823845471,-0.0019559825532709,-80.94184312587741,-0.0024123454680039,0.0024850189853763,-0.0005004982354859,0.0024841550598705,-1.4439102928415562e-05,0.0,164.7308424951458,66.9383844441065,0.0,0.3102923517261344,-4.483334115342656e-06,66.73838298941061,-9.57847508290161e-05,-192.91308470569555,-4855.692241150265,0.001931051829181,22.101866303229173,0.0023844493572903,4707.112492798996,-0.0011560751440055,-162.67838509601447,0.9824414440828466,0.0003817009889997,0.0026336100563371,418.2598351709922,1.9055786228731592e-06,418.2354177093098,-0.0331556731329646,66.7394907429675,0.0001197456910874,0.0,195.07424241496105,-80.90474398255121,-0.0020588128196137,66.93902713181629,0.2092000169339236,-0.0005004705138087
6.28318081837543,-0.0019561375964203,-80.93053054066198,-0.0024124683807628,0.0024802953567136,-0.0005004041279492,0.0024794331773903,-1.4421400100378451e-05,0.0,164.73829220922357,66.94744677506716,0.0,0.3092636969284149,-4.488804156356196e-06,66.74774548486735,-9.591620812025762e-05,-192.9287995611497,-4855.699569256547,0.0019311566365757,22.104964747889017,0.0023845244952885,4707.3334074727545,-0.0010640675437325,-162.6815716646641,0.9630904394706388,0.0003813563359155,0.0026386797701328,417.4511404197323,1.6637324108795157e-06,417.4267162012004,-0.0331544744670676,66.74885493225318,0.0001199652540083,0.0,195.09398787059337,-80.89342471955631,-0.0020549974197675,66.94809084602133,0.2089946809331499,-0.0005003764589196
6.283180812800433,-0.0019562899520406,-80.91923727870468,-0.0024125816933851,0.0024755866636095,-0.0005003102861843,0.0024747261377138,-1.440594995597154e-05,0.0,164.74554877164826,66.95647995536162,0.0,0.3082384298847644,-4.494379153561627e-06,66.75707735904543,-9.60499147766435e-05,-192.94381744809016,-4855.706898124257,0.0019312602663235,22.10805292129682,0.0023845913976561,4707.554353064607,-0.0009722968217097,-162.68470469681245,0.9367858892169644,0.0003806703792864,0.0026435620833806,416.6450783594158,1.4521630673229851e-06,416.6206454663679,-0.0331532736145306,66.75818849386488,0.0001201831864363,0.0,195.11290100272188,-80.88212722430173,-0.0020511873518774,66.95712536208482,0.2087900274043692,-0.0005002826221397
6.283180807068618,-0.0019564395485032,-80.90795571687622,-0.0024126856048138,0.0024708929742932,-0.0005002167052228,0.0024700340666882,-1.4392450296925578e-05,0.0,164.75259932321137,66.96548409137006,0.0,0.3072165612350794,-4.500110967917022e-06,66.76637868958996,-9.618702953746108e-05,-192.95810059662955,-4855.714227749473,0.0019313624939441,22.11113085741277,0.0023846498014514,4707.775329472089,-0.000881403099186,-162.6877568203252,0.9037029883139835,0.000379653886976,0.0026483116558883,415.841648342423,1.2698487690591965e-06,415.8172063510549,-0.0331520705912269,66.76749151592482,0.0001203995794373,0.0,195.1309903049388,-80.87084601927381,-0.0020473859701972,66.9661307819304,0.2085860531162713,-0.0005001890174979
6.283180801146312,-0.0019565863491699,-80.8966825611515,-0.0024127805883748,0.002466214431771,-0.0005001233756906,0.0024653570646771,-1.438062147422238e-05,0.0,164.75943547481825,66.97445927815272,0.0,0.3061981199490018,-4.506033274690212e-06,66.77564955744235,-9.632830536369764e-05,-192.97161355193663,-4855.721558128292,0.0019314631024642,22.11419859031085,0.0023846994972992,4707.996336593074,-0.0007924920089544,-162.69070094715346,0.864066569468503,0.0003783206156884,0.0026529572685979,415.0408538742011,1.1159014131378831e-06,415.0163997941,-0.0331508654115032,66.77676408460592,0.0001206146627606,0.0,195.1482666800204,-80.8595732335932,-0.0020435965099982,66.97510720516686,0.2083827550781016,-0.0005000956636452
6.28318079500467,-0.0019567302673934,-80.88540890432846,-0.0024128668800453,0.0024615511032531,-0.0005000302802438,0.0024606952747337,-1.4370169408486008e-05,0.0,164.7660442741901,66.98340560500532,0.0,0.3051831246243518,-4.512174916807813e-06,66.78489004404288,-9.647438642415484e-05,-192.9843544024091,-4855.728889256834,0.0019315619685423,22.11725615433729,0.0023847408530292,4708.217374325785,-0.0007060347899211,-162.69351860896808,0.8181497174250261,0.0003766873558539,0.0026575214282123,414.2426974119292,9.913120315393542e-07,414.218232018724,-0.0331496580864517,66.78600628379705,0.000120828789775,0.0,195.16473970214932,-80.8482971949934,-0.0020398220463426,66.98405471551932,0.2081801301002179,-0.0005000025393778
6.283180788617083,-0.0019568713069349,-80.87412959545613,-0.002412944703346,0.002456903071525,-0.0004999374237784,0.0024560487799172,-1.4360809350266688e-05,0.0,164.77241864212718,66.99232314920766,0.0,0.3041715869583243,-4.51856250261298e-06,66.79410022828532,-9.662586954613528e-05,-192.9963312055551,-4855.73622113124,0.0019316589284146,22.120303583991827,0.0023847741213583,4708.438442568786,-0.0006226771190852,-162.6961904036997,0.7662720237249331,0.0003747719362039,0.0026620120107594,413.4471784259503,8.94434106818653e-07,413.4227027795741,-0.0331484486241683,66.79521819185403,0.0001210422163501,0.0,195.18041261299396,-80.83701334219502,-0.0020360654826478,66.99297339448002,0.2079781751128689,-0.0004999096493782
6.283180781960325,-0.0019570094952136,-80.86283902341094,-0.0024130144596601,0.0024522704062769,-0.0004998447989281,0.0024514176689652,-1.435227476499611e-05,0.0,164.77855505754974,67.0012119819197,0.0,0.3031635191446434,-4.525219261963851e-06,66.8032801881368,-9.67832774114568e-05,-193.0075510966048,-4855.7435537476695,0.0019317538381536,22.12334091388384,0.0023847995520814,4708.659541220989,-0.000542995987732,-162.69869798071463,0.708797491852382,0.0003725939401481,0.0026664470650547,412.6542968408165,8.233111726369715e-07,412.62981282283295,-0.0331472370305282,66.8043998878089,0.0001212551438751,0.0,195.19530130304315,-80.82571699928755,-0.0020323295341158,67.00186331570843,0.2077768871610054,-0.0004998169974292
6.283180775017285,-0.0019571448789561,-80.85153191197371,-0.0024130766104082,0.0024476531690571,-0.0004997524042457,0.0024468020164389,-1.4344319754133992e-05,0.0,164.7844522697205,67.01007216725854,0.0,0.3021589313547488,-4.532162301361645e-06,66.81243000110972,-9.694699683524596e-05,-193.01802654752493,-4855.750887102298,0.0019318465776664,22.126368178728928,0.0023848174731613,4708.880670181658,-0.0004675025349255,-162.7010252513511,0.6461321053672828,0.0003701744005639,0.0026708474117159,411.8640522407482,7.757925633972364e-07,411.839562201912,-0.0331460233094876,66.81355144955965,0.0001214677571417,0.0,195.2094301093933,-80.81440404911375,-0.0020286167119136,67.01072454635315,0.2075762633323458,-0.0004997245821574
6.28318076777659,-0.0019572775214379,-80.84020375462441,-0.0024131316344987,0.0024430514103687,-0.0004996602438101,0.0024422018830293,-1.433672060228405e-05,0.0,164.79011093728678,67.01890376295206,0.0,0.3011578313009526,-4.539402996392161e-06,66.82154974426408,-9.711728735081316e-05,-193.02777742591124,-4855.758221191318,0.0019319370519541,22.12938541332925,0.0023848282969249,4709.1018293504,-0.0003966445574434,-162.70315867545636,0.5787210742111015,0.0003675355388123,0.0026752260090328,411.0764433986519,7.496095221474997e-07,411.05195010474193,-0.0331448074632482,66.82267295379667,0.0001216802221321,0.0,195.22282772667256,-80.80307066588742,-0.0020249293101385,67.0195571475615,0.2073763007590326,-0.0004996323973718
6.283180760231496,-0.001957407500551,-80.82885114995986,-0.0024131800410881,0.0024384651692118,-0.0004995683178803,0.0024376173153547,-1.432927673708992e-05,0.0,164.795533441402,67.0277068210272,0.0,0.3001602239631383,-4.546948090297802e-06,66.83063949416781,-9.729430569765176e-05,-193.0368300111303,-4855.765556010936,0.001932025191065,22.13239265254856,0.0023848324853375,4709.323018627178,-0.0003308071195338,-162.7050873236021,0.5070457768714186,0.0003647005240754,0.0026795946512493,410.291468245001,7.424291348339287e-07,410.2669747318622,-0.0331435894925234,66.83176447624149,0.0001218926732382,0.0,195.23552642875927,-80.7917132594883,-0.0020212693952664,67.02836117504614,0.2071769966285055,-0.0004995404418779
6.2831807523791285,-0.0019575349068254,-80.81747159600947,-0.0024132223688873,0.0024338944730345,-0.0004994766245669,0.0024330483463518,-1.4321811140224144e-05,0.0,164.80072371980634,67.03648138855047,0.0,0.2991661115968139,-4.554800457715271e-06,66.83969932691146,-9.747812281560348e-05,-193.04521584786372,-4855.772891557371,0.0019321109498479,22.13538993128557,0.0023848305369009,4709.5442379123015,-0.0002703125555728,-162.70680288240752,0.4316204184879095,0.0003616932390845,0.0026839636575692,409.5091238903377,7.518966104111515e-07,409.4846333597609,-0.0331423693969009,66.84082609200004,0.0001221052058077,0.0,195.24756201990763,-80.78032877590272,-0.0020176387979651,67.03713667965665,0.2069783481917429,-0.0004994487179605
6.283180744211848,-0.0019576597215513,-80.80605295767961,-0.0024132591136898,0.0024293184510049,-0.000499385035037,0.0024284740139234,-1.4314154356739994e-05,0.0,164.8056841289437,67.04522610265424,0.0,0.2981730268163986,-4.562967738380262e-06,66.84872931695833,-9.766891484207745e-05,-193.0529741264595,-4855.780227826853,0.0019321943868769,22.138377282506514,0.0023848231081684,4709.765487106432,-0.0002139427469531,-162.70830204443513,0.3529884272558468,0.000358542571963,0.0026884422663156,408.7276461409731,7.822717085735553e-07,408.7031528585926,-0.0331411471751786,66.84985787489829,0.0001223178996092,0.0,195.2589718869478,-80.76890623723538,-0.0020140390979659,67.04588230042826,0.206780354663281,-0.0004993570855006
6.28318073568244,-0.0019577813094011,-80.79428913403899,-0.0024132914030683,0.0024246525022058,-0.0004992911775162,0.0024238099430791,-1.4305988810339763e-05,0.0,164.8103764723039,67.05393504109846,0.0,0.2971640324739255,-4.571497146281729e-06,66.85772930505654,-9.786773966428646e-05,-193.06021492743923,-4855.787564815618,0.0019322755872709,22.14135464031082,0.0023848121450109,4709.986766110162,-0.0001636653361521,-162.70959524340526,0.2717186136152555,0.0003553306661735,0.0026925161761205,407.932708683178,8.472340558076038e-07,407.9082091604659,-0.0331399228250598,66.85885967229517,0.0001225308506774,0.0,195.26981047472955,-80.757140786164,-0.0020104713278022,67.05459207767451,0.2065831822746432,-0.0004992632047127
