rollrate,ay,sideslipFR,FxFR,signal,longslipRL,longslipFL,sideslipRL,yawrate,az,brake,x,signal,steeringangel,gas,FR,FL,sideslipFL,slip1,vx,yaw,FxRR,longslipFR,y,FxFL,FyRL,sideslipRR,pitchrate,FxRL,roll,FyFR,FyRR,slip,ax,vy,longslipRR,RL,RR,FyFL,pitch
-1.3842746042644392e-05,5.815565042746696e-05,-0.0024023022486143,-77.69244190684122,0.0,0.0019469674805542,-0.0004809321102508,0.0019554096939832,2.4105830940335384e-06,-0.0002214628839348,0.0,4943.674641402577,-1.9642395166660465,0.0,0.2194710875626982,91.71483345043428,91.71482545421068,0.002401834778421,6.283185275161268,30.37230760095273,-0.0292628044478973,324.536983756813,-0.0004809303464936,-4863.12248453958,-77.69487174224024,-163.0975086710691,-0.0019562025401972,9.007439646095832e-05,324.5338777976348,-1.121090829263059e-06,194.1487468575376,163.15807442909244,-3.2018318369949585e-08,0.0991669645304392,-8.425542569047289e-07,0.0019470594365635,91.93778215466077,91.9378246188314,-194.11629144641893,-0.0016853404485412
-1.3283666046111205e-05,5.528117054760854e-05,-0.0024023206589292,-77.68931931594659,0.0,0.0019457673867894,-0.0004809079269129,0.0019554453496007,2.308987629145384e-06,-0.0002071910213631,0.0,4943.978240325905,-1.9429668499753836,0.0,0.2194036966009301,91.71782649420273,91.71781889227464,0.0024018577778052,6.283185269853883,30.373298131947685,-0.029262780907747,324.3350428053864,-0.0004809065167497,-4863.131371238903,-77.69188798389324,-163.09905513024248,-0.0019562185030281,9.007666256448312e-05,324.3314238792557,-1.2566802025988198e-06,194.15225542594803,163.15779449818,-3.7325703118839974e-08,0.098904409063051,-9.999315713818228e-07,0.0019458677703432,91.94067021292165,91.94071240809964,-194.1203355308264,-0.0016844396550529
-1.2465319333389924e-05,5.164645003316465e-05,-0.0024023326467853,-77.68620910959469,0.0,0.0019445711675439,-0.0004808838471108,0.0019554850042834,2.215031505997986e-06,-0.0001932525952882,0.0,4944.281849135596,-1.916837778037349,0.0,0.2193364843205643,91.7208117222335,91.72080439523351,0.0024018847801018,6.283185264550743,30.37428604039704,-0.0292627583403309,324.13360346304023,-0.0004808827205802,-4863.140258222228,-77.6889075943988,-163.1009354926648,-0.0019562299405241,9.003348332258365e-05,324.1295454338174,-1.3852071414988963e-06,194.155227315458,163.1571332137548,-4.262884332402908e-08,0.0986425442669028,-1.1573136331671752e-06,0.0019446786983301,91.94355105949286,91.94359243497875,-194.1247057648269,-0.0016835390880529
-1.1441786617715964e-05,4.750073768413234e-05,-0.0024023394035682,-77.68311111139,0.0,0.0019433788277273,-0.0004808598665847,0.0019555274769691,2.127273946322936e-06,-0.000179741812856,0.0,4944.58546780546,-1.8859176099240451,0.0,0.2192694501043902,91.72378914627764,91.72378199737008,0.0024019145981529,6.283185258966228,30.375271333235148,-0.0292627366772158,323.9326652863985,-0.0004808589578418,-4863.149145489118,-77.68592795904607,-163.10304619065377,-0.0019562380458243,8.994417987238963e-05,323.9282421527787,-1.504378607211924e-06,194.15776109031972,163.15619433581026,-4.8213358821912224e-08,0.0983813736551292,-1.3235394477901197e-06,0.0019434922199235,91.94642467178916,91.9464647570122,-194.12929806671025,-0.0016826392062065
-1.0264150556199955e-05,4.306188961446036e-05,-0.0024023420281025,-77.68002492440978,0.0,0.0019421903564269,-0.0004808359805683,0.0019555717288286,2.0443386062964307e-06,-0.0001667468310273,0.0,4944.889096309382,-1.850283629952837,0.0,0.219202593340521,91.72675877791264,91.72675173178636,0.0024019461591211,6.283185252905324,30.376254017426,-0.0292627158640546,323.7322284648447,-0.0004808352288401,-4863.1580330391935,-77.68294682207424,-163.10529645968157,-0.0019562438701685,8.980864206672957e-05,323.72751286075254,-1.6124264430715496e-06,194.15994730128585,163.15506900885433,-5.4274262562181787e-08,0.0981208967449124,-1.5046676556935686e-06,0.0019423083470952,91.94929102647497,91.94932943003622,-194.1340184833533,-0.0016817404718184
-8.979889132057768e-06,3.8520402959929344e-05,-0.0024023415194712,-77.67694982118503,0.0,0.0019410057312819,-0.0004808121831703,0.0019556168615489,1.9649498306365183e-06,-0.0001543369862018,0.0,4945.192734621308,-1.8100249045158336,0.0,0.2191359135895303,91.72972062859372,91.72971363008234,0.0024019785102783,6.28318524625278,30.377234099871902,-0.0292626958597396,323.5322940325537,-0.000480811533486,-4863.166920872111,-77.6799621413142,-163.1076081428896,-0.0019562483247151,8.962726891688991e-05,323.5273559342562,-1.7080739198688165e-06,194.16186793682127,163.1538359518409,-6.092680595588688e-08,0.0978611106355329,-1.7043061769126648e-06,0.0019411271046357,91.95215010019538,91.95218650758444,-194.13878366876165,-0.0016808433454374
-7.632420300859133e-06,3.403421907508619e-05,-0.0024023387719379,-77.6738852228818,0.0,0.0019398249167137,-0.0004807884704168,0.0019556621134652,1.887962526316048e-06,-0.000142587973045,0.0,4945.496382715257,-1.765242059460276,0.0,0.2190694102157932,91.73267470993729,91.73266772233424,0.0024020108223576,6.283185238962986,30.378211587557256,-0.0292626766352176,323.3328633289458,-0.0004807878741149,-4863.175808987539,-77.67697252033184,-163.1099153127716,-0.0019562521839105,8.940099390650117e-05,323.3277689872682,-1.7904971001149723e-06,194.1635960469061,163.15256180270686,-6.821660022683419e-08,0.0976020267876669,-1.923920388598049e-06,0.0019399485243791,91.955001870297,91.95503604052098,-194.1435211451227,-0.0016799482807386
-6.260757837799429e-06,2.97338202198096e-05,-0.0024023345743052,-77.6708302477998,0.0,0.0019386478657408,-0.0004807648369582,0.001955706853333,1.8123791777199216e-06,-0.0001315605157746,0.0,4945.80004056532,-1.7160470285763876,0.0,0.2190030825628955,91.73562103406546,91.73561403723195,0.0024020423894733,6.283185231048337,30.379186487519085,-0.0292626581720889,323.13393767041043,-0.0004807642519411,-4863.184697385145,-77.67397672292503,-163.11216368486697,-0.0019562560919129,8.913125366102953e-05,323.12874871171334,-1.859282218616636e-06,194.1651957060453,163.1513016857005,-7.613124924935657e-08,0.0973436470055248,-2.163187882798259e-06,0.0019387726431423,91.95784631525711,91.9578780764968,-194.1481692842992,-0.0016790557192245
-4.899308341602256e-06,2.572278744511826e-05,-0.0024023296101056,-77.66778393228027,0.0,0.0019374745241518,-0.000480741277737,0.0019557505729584,1.737363287339431e-06,-0.0001213066770693,0.0,4946.103708145655,-1.6625627738210458,0.0,0.2189369300297342,91.7385596134961,91.73855260182532,0.0024020726275274,6.2831852225689975,30.380158806809455,-0.029262640461051,322.9355186209479,-0.0004807406685836,-4863.193586064583,-77.67097383415559,-163.1143099228628,-0.0019562605699561,8.881993189417124e-05,322.9302913740977,-1.914380431648812e-06,194.1667221115704,163.1500999021266,-8.461058917630756e-08,0.0970859727663488,-2.4203112080208115e-06,0.0019375995030326,91.9606834152968,91.96071265982218,-194.1526771477035,-0.001678166085539
-3.57777606442078e-06,2.2079646935758548e-05,-0.0024023244599296,-77.66474524920332,0.0,0.0019363048323516,-0.0004807177878771,0.0019557928784351,1.662245276045849e-06,-0.0001118698753349,0.0,4946.407385430495,-1.6049229779771212,0.0,0.2188709520398923,91.74149046124376,91.74148344154642,0.0024021010698919,6.283185213622816,30.38112855249244,-0.0292626235002506,322.73760794888705,-0.0004807171257815,-4863.202475025482,-77.66796323012207,-163.11632083303854,-0.0019562660251088,8.846931771246496e-05,322.7323929472806,-1.956061133698145e-06,194.16822181926693,163.1489907255813,-9.35567699820027e-08,0.0968290052631278,-2.692326172923424e-06,0.0019364291497853,91.96351315277708,91.96353983129138,-194.157004105902,-0.0016772797832238
-2.3211688022274826e-06,1.8859934236721357e-05,-0.0024023196055364,-77.66171313799529,0.0,0.0019351387270907,-0.0004806943627838,0.0019558334804678,1.5865227288805393e-06,-0.0001032848662339,0.0,4946.711072394146,-1.5432717105159837,0.0,0.2188051480308306,91.74441359087552,91.74440658024598,0.0024021273615482,6.283185204335851,30.38209573164108,-0.0292626072936089,322.5402075410193,-0.000480693625346,-4863.211364267441,-77.66494455607098,-163.11817247870002,-0.0019562727599756,8.808206091963724e-05,322.53504919958164,-1.9848648878279925e-06,194.16973312947695,163.14799927991365,-1.0284373502935657e-07,0.0965727453644166,-2.975392111169428e-06,0.0019352616311899,91.9663355125101,91.96635962808752,-194.16111931485875,-0.0016763971909075
-1.1498929813656428e-06,1.6098458427194636e-05,-0.0024023154353287,-77.65868653187196,0.0,0.0019339761426493,-0.000480670998198,0.0019558721840678,1.5098558080205024e-06,-9.5577916468336e-05,0.0,4947.014769010982,-1.4777630674989073,0.0,0.2187395174502079,91.74732901654536,91.74732204025962,0.0024021512518318,6.283185194853607,30.3830603513341,-0.0292625918491714,322.34331927357096,-0.0004806701691021,-4863.22025379002,-77.66191770087785,-163.1198492422705,-0.001956280983041,8.766112531098193e-05,322.3382557245851,-2.00155691541585e-06,194.17128658667667,163.14714247122708,-1.1232597954768827e-07,0.0963171935466479,-3.2650604083572237e-06,0.0019340969952804,91.96915048195208,91.96917208372784,-194.16500107574728,-0.0016755186589548
-7.992547585020123e-08,1.381164839859341e-05,-0.0024023122509111,-77.65566438351945,0.0,0.001932817012448,-0.000480647690251,0.0019559088778883,1.4320586386403862e-06,-8.876696480882601e-05,0.0,4947.3184752554525,-1.4085607864172305,0.0,0.2186740597562245,91.75023675300616,91.75022984249613,0.0024021725860842,6.283185185333086,30.38402241865193,-0.0292625771775267,322.1469449606066,-0.0004806467588538,-4863.229143592737,-77.65888277167092,-163.12134285878778,-0.0019562908193783,8.72097406457113e-05,322.1420080336053,-2.007081969477329e-06,194.17290556671344,163.1464299493971,-1.218464998378733e-07,0.0960623499006061,-3.556518538402724e-06,0.0019329352892548,91.97195805137426,91.97197722812982,-194.168636102164,-0.0016746445065896
8.769502264942176e-07,1.1999942930564236e-05,-0.0024023102744555,-77.65264568768735,0.0,0.0019316612700817,-0.0004806244355002,0.0019559435234431,1.3530874533590648e-06,-8.286182871519058e-05,0.0,4947.622191102078,-1.3358378369337878,0.0,0.2186087744175907,91.75313681560743,91.75313000654651,0.002402191296479,6.283185175935714,30.384981940672787,-0.0292625632903298,321.95108626737795,-0.0004806233963344,-4863.23803367507,-77.65584006840633,-163.1226514426158,-0.0019563023214781,8.673135381333412e-05,321.94630159516004,-2.0025212898752954e-06,194.17460692777988,163.1458650771105,-1.3124387244219174e-07,0.0958082140865656,-3.844807701584949e-06,0.0019317765581549,91.97475821392914,91.97477508770342,-194.1720187180578,-0.0016737750195034
1.7128556030950946e-06,1.0650195765915314e-05,-0.0024023096566317,-77.64962950308728,0.0,0.0019305088505713,-0.0004806012309571,0.0019559761444221,1.2730262446270274e-06,-7.786454615373202e-05,0.0,4947.9259165254525,-1.2597759885489077,0.0,0.2185436609141487,91.756029220277,91.75602255080736,0.002402207392304,6.283185166821158,30.385938924468476,-0.0292625501989577,321.7557446755811,-0.0004806000831902,-4863.246924036447,-77.65279005959898,-163.12377852612417,-0.0019563154799767,8.622957995473704e-05,321.7511319102337,-1.98905221779398e-06,194.1764017043179,163.1454458871998,-1.403584276891405e-07,0.0955547853653596,-4.125012919895683e-06,0.0019306208440959,91.9775509656909,91.97756568553122,-194.17515000972665,-0.0016729104479533
2.423488236933781e-06,9.738000844133588e-06,-0.0024023104848637,-77.64661497012628,0.0,0.0019293596911135,-0.000480578074099,0.0019560068162939,1.192070624754416e-06,-7.376964623337811e-05,0.0,4948.229651500242,-1.180565356271285,0.0,0.2184787187368699,91.7589139834935,91.75890749261694,0.0024022209499428,6.283185158142081,30.386893377100566,-0.0292625379133199,321.56092143102484,-0.0004805768209523,-4863.2558146762585,-77.64973335769444,-163.12473212712757,-0.0019563302340935,8.570815391321052e-05,321.55649455259095,-1.967910925854936e-06,194.1782958237223,163.14516601149836,-1.4903750539152673e-07,0.0953020625762609,-4.392425166275396e-06,0.0019294681853244,91.98033630561326,91.98034904156415,-194.1780369530535,-0.0016720510053469
3.0077635140749648e-06,9.22995033012122e-06,-0.0024023127917117,-77.64360132654018,0.0,0.0019282137320488,-0.0004805549628759,0.0019560356563513,1.1105105364676229e-06,-7.05645622681896e-05,0.0,4948.533396001182,-1.0984039254295823,0.0,0.218413947388214,91.76179112224936,91.76178484839784,0.0024022321027792,6.283185150039786,30.387845305616413,-0.0292625264408364,321.3666175328885,-0.00048055361103,-4863.264705593859,-77.6466706958396,-163.12552385868395,-0.0019563464816181,8.517088275305278e-05,321.36238523327563,-1.94035860801924e-06,194.18029082861543,163.1450155671715,-1.5713980005981064e-07,0.0950500441809523,-4.642675715666677e-06,0.0019283186158292,91.98311423547594,91.98312517289028,-194.18069153502435,-0.0016711968673076
3.467437220239813e-06,9.085752000714e-06,-0.0024023165631892,-77.64058791847425,0.0,0.0019270709173132,-0.0004805318957069,0.0019560628143306,1.0287123971428705e-06,-6.823000593655004e-05,0.0,4948.837150003084,-1.013497056811965,0.0,0.218349346382122,91.7646606540086,91.76465463380428,0.0024022410312239,6.2831851426407646,30.388794717045336,-0.0292625157855922,321.1728336853101,-0.0004805304546909,-4863.273596788558,-77.64360290546422,-163.12616809278052,-0.001956364088314,8.462159979737252e-05,321.1687998115694,-1.9076513655668404e-06,194.18238458905756,163.1449819889709,-1.6453882137613226e-07,0.0947987282387453,-4.87184345426875e-06,0.0019271721647394,91.98588475975966,91.98589409399864,-194.18312988659503,-0.0016703481712065
3.8067186154744975e-06,9.260227268376455e-06,-0.0024023217468586,-77.63757421192138,0.0,0.0019259311948999,-0.0004805088714642,0.0019560884637099,9.471011943897248e-07,-6.674047406975375e-05,0.0,4949.140913480827,-0.9260569733713802,0.0,0.2182849152436042,91.76752259665932,91.7675168638699,0.0024022479530328,6.283185136054076,30.389741618395146,-0.0292625059476714,320.97957030694147,-0.0004805073530741,-4863.28248825964,-77.64053089641737,-163.12668118684277,-0.001956382896633,8.406412054977371e-05,320.97573434796755,-1.8710139268162737e-06,194.1845719914183,163.14505079826256,-1.7112551007073545e-07,0.0945481124666485,-5.076536345631648e-06,0.0019260288560365,91.98864788550522,91.98865581708044,-194.18537144159995,-0.0016695050161439
4.031882394434091e-06,9.705101661004845e-06,-0.0024023282595738,-77.6345597962503,0.0,0.0019247945172842,-0.0004804858894494,0.001956112793761,8.661429801504091e-07,-6.606466085863016e-05,0.0,4949.444686409364,-0.8363022297785662,0.0,0.2182206535091723,91.77037696846504,91.770371553153,0.0024022531140689,6.2831851303695245,30.390686016648463,-0.0292624969226681,320.78682749983034,-0.0004804843071737,-4863.291380006355,-77.63745563592256,-163.12708077946434,-0.0019564027336629,8.350220114597692e-05,320.7831851025888,-1.831617249277014e-06,194.18684559287107,163.14520630219002,-1.7681006171830796e-07,0.0942981942194001,-5.253948623974538e-06,0.0019248887084957,91.99140362215572,91.99141035235156,-194.18743813403924,-0.0016686674633585
4.1508872408674064e-06,1.0370654231638096e-05,-0.0024023359947445,-77.63154439019488,0.0,0.0019236608413488,-0.0004804629493724,0.0019561360024132,7.863281450713411e-07,-6.616601339182539e-05,0.0,4949.748468763716,-0.7444571661490362,0.0,0.2181565607257927,91.77322378801529,91.77321871587756,0.0024022567796264,6.283185125656566,30.391627918759838,-0.0292624887013689,320.5946050583676,-0.0004804613178526,-4863.30027202793,-77.63437813231592,-163.12738516023606,-0.0019564234182517,8.29394993941617e-05,320.5911485585724,-1.7905599711816242e-06,194.1891962319442,163.1454322181589,-1.8152302075422378e-07,0.094048970535717,-5.401895599319028e-06,0.0019237517353974,91.99415198134868,91.99415770835049,-194.18935364460845,-0.0016678355370376
4.17300747859508e-06,1.1207142534111888e-05,-0.0024023448290594,-77.62852784106516,0.0,0.0019225301288637,-0.0004804400513151,0.0019561582899568,7.081557885558961e-07,-6.700321751150042e-05,0.0,4950.052260518978,-0.650751347309984,0.0,0.2180926364510901,91.77606307417577,91.77605836606628,0.0024022592264115,6.283185121963872,30.392567331652533,-0.0292624812695959,320.4029024932195,-0.0004804383858496,-4863.3091643235775,-77.63129941771503,-163.12761271579916,-0.0019564447672784,8.237953893538289e-05,320.39962145036475,-1.7488536110283835e-06,194.1916135888824,163.1457122212426,-1.8521571442715777e-07,0.0938004381811351,-5.51882817370792e-06,0.0019226179449965,91.99689297675457,91.99689789229528,-194.1911427039153,-0.0016670092255
4.10848323050293e-06,1.2166061687768051e-05,-0.0024023546285762,-77.62551012378688,0.0,0.0019214023459314,-0.0004804171956994,0.0019561798535984,6.321194318449942e-07,-6.853077905304187e-05,0.0,4950.356061650308,-0.5554189890073534,0.0,0.2180288802525098,91.7788948460425,91.7788905176658,0.0024022607352547,6.283185119319485,30.393504262216048,-0.0292624746081999,320.2117189920812,-0.0004804155117816,-4863.318056892489,-77.62822053464267,-163.1277814531317,-0.0019564666010564,8.182567675011261e-05,320.208600716221,-1.707411352487918e-06,194.1940866897476,163.146030413588,-1.878601007799965e-07,0.0935525936236418,-5.60382932885583e-06,0.0019214873401754,91.99962662382468,91.9996309103518,-194.19283045902495,-0.0016661884827194
3.968193913928125e-06,1.3201179712287054e-05,-0.0024023652541546,-77.62249133697348,0.0,0.0019202774633939,-0.000480394383246,0.0019562008828674,5.586942643609104e-07,-7.069952478317066e-05,0.0,4950.659872132942,-0.4586983724888769,0.0,0.2179652917069602,91.78171912289676,91.78171518466075,0.0024022615846088,6.2831851177314775,30.39443871730361,-0.0292624686931873,320.021053501878,-0.0004803926961637,-4863.326949733849,-77.62514252221905,-163.12790859914782,-0.0019564887478767,8.128107399453958e-05,320.0180835644999,-1.6670402030382104e-06,194.196604351744,163.14637171663963,-1.894481084971873e-07,0.0933054331365677,-5.65659494769781e-06,0.0019203599192102,92.00235293963196,92.00235676798638,-194.19444190753583,-0.0016653732301541
3.763358235771033e-06,1.4269408105091455e-05,-0.0024023765661933,-77.61947169678426,0.0,0.0019191554561792,-0.0004803716149332,0.0019562215558439,4.883260479159612e-07,-7.345720605059953e-05,0.0,4950.963691942174,-0.3608312489246176,0.0,0.2179018704000606,91.78453592416489,91.78453238117709,0.0024022620448563,6.283185117189039,30.39537070373016,-0.0292624634959662,319.83090467762605,-0.0004803699394115,-4863.335842846839,-77.62206640494871,-163.12801027447688,-0.0019565110477133,8.074867065236412e-05,319.8280673966036,-1.6284362741462303e-06,194.19915556718271,163.14672218839902,-1.899905466882585e-07,0.0930589527534305,-5.67740134297984e-06,0.0019192356756454,92.00507194262396,92.00507547021434,-194.1960014015882,-0.0016645633588478
3.505263634359383e-06,1.5331473240113668e-05,-0.0024023884286727,-77.61645152935668,0.0,0.001918036303332,-0.0004803488919588,0.0019562420361803,4.214217578369542e-07,-7.674904315970567e-05,0.0,4951.267521053375,-0.2620622351553563,0.0,0.2178386159258742,91.78734526938116,91.787342121572,0.0024022623734431,6.283185117663924,30.396300228270466,-0.0292624589836933,319.64127095322505,-0.0004803472418588,-4863.344736230635,-77.61899318338762,-163.12810123795842,-0.0019565333551252,8.023116381532784e-05,319.63854984683184,-1.5921829016626878e-06,194.2017298265934,163.14706926907047,-1.895156622223595e-07,0.092813148356835,-5.66706187685927e-06,0.0019181145989491,92.00778365244906,92.00778702189774,-194.1975322228488,-0.0016637587317642
3.205026757252648e-06,1.6352419336719115e-05,-0.0024024007125026,-77.61343126213741,0.0,0.0019169199875672,-0.0004803262156973,0.0019562624708681,3.583419895329053e-07,-8.051828816161916e-05,0.0,4951.571359441979,-0.1626382022775804,0.0,0.2177755278856891,91.79014717815556,91.79014442051238,0.0024022628108277,6.283185119112166,30.39722729765769,-0.0292624551197052,319.4521505425388,-0.0004803246037719,-4863.353629884418,-77.61592382580112,-163.12819469781016,-0.0019565555414025,7.97309897336177e-05,319.4495287470728,-1.5587513018889927e-06,194.20431738147028,163.14740195943347,-1.8806742032048418e-07,0.0925680156835705,-5.626874966617336e-06,0.0019169966747837,92.0104880897523,92.01049142798232,-194.19905622766572,-0.001662959186317
2.8733859566946265e-06,1.7301938871926407e-05,-0.0024024132982003,-77.6104114122499,0.0,0.001915806494878,-0.0004803035876547,0.0019562829886964,2.9939511335371614e-07,-8.470674816644672e-05,0.0,4951.875207083488,-0.0628076585944205,0.0,0.2177126058878495,91.79294167014618,91.79293929303957,0.0024022635772347,6.283185121476007,30.39815191858216,-0.0292624518640155,319.26354145461306,-0.0004803020253487,-4863.362523807376,-77.61285926033058,-163.12830218418614,-0.0019565774960121,7.925030970604319e-05,319.26100210124287,-1.5285034473966452e-06,194.2069094489524,163.14771093708774,-1.857035800278766e-07,0.0923235503384737,-5.558565685544365e-06,0.001915881885407,92.01318527599044,92.01318869371912,-194.2005935610855,-0.0016621645370601
2.520526187713981e-06,1.8154575985908823e-05,-0.0024024260779277,-77.60739257736377,0.0,0.0019146958145363,-0.0004802810094486,0.001956303699343,2.448331283547989e-07,-8.925537656837751e-05,0.0,4952.179063953471,0.0371798715256006,0.0,0.2176498495465191,91.79572876503464,91.79572675462066,0.0024022648701699,6.283185124685954,30.399074097690583,-0.0292624491738615,319.07544157779654,-0.0004802795067538,-4863.371417998704,-77.6098003717772,-163.1284334777626,-0.0019565991274031,7.879099948574628e-05,319.07296812625543,-1.5016968397027843e-06,194.20949836163632,163.14798861618874,-1.824936326102733e-07,0.0920797479055894,-5.464223033538834e-06,0.0019147702104996,92.01587523329866,92.01587882489952,-194.20216243659488,-0.0016613745784971
2.1559355184106105e-06,1.8889773772266355e-05,-0.0024024389569262,-77.6043754218131,0.0,0.0019135879380947,-0.0004802584827396,0.0019563246930284,1.948491270277052e-07,-9.410475397517908e-05,0.0,4952.482930027562,0.1370744713297107,0.0,0.2175872584809568,91.79850848250916,91.79850682119022,0.0024022668626612,6.283185128662922,30.39999384158556,-0.0292624470042831,318.8878486165953,-0.0004802570481022,-4863.380312457607,-77.60674799409456,-163.12859658821054,-0.0019566203632442,7.835464259392362e-05,318.8854251444672,-1.478490858198266e-06,194.2120776656921,163.14822915694126,-1.7851666445122896e-07,0.0918366038610546,-5.346234773170085e-06,0.0019136616270118,92.01855798428056,92.01856182797196,-194.2037789778284,-0.0016605890879778
1.788292704787654e-06,1.949181965889142e-05,-0.0024024518544124,-77.60136066442924,0.0,0.0019124828596153,-0.0004802360092245,0.0019563460406686,1.495762646897544e-07,-9.919563144583095e-05,0.0,4952.78680528146,0.2366264563425011,0.0,0.2175248323153576,91.80128084224734,91.80127950917483,0.0024022697021768,6.2831851333203845,30.40091115682505,-0.0292624453087185,318.7007602006402,-0.0004802346494855,-4863.389207183309,-77.60370290879312,-163.12879777629752,-0.0019566411501566,7.79425269732213e-05,318.6983716470718,-1.4589543724938888e-06,194.2146421732093,163.14842843103787,-1.738592014148363e-07,0.0915941137104273,-5.207221579802252e-06,0.0019125561102522,92.02123355192614,92.02123771024596,-194.20545711846844,-0.0016598078286407
1.4253841332229629e-06,1.9949678337302563e-05,-0.0024024647039604,-77.59834906708883,0.0,0.0019113805749428,-0.0004802135905864,0.0019563677944574,1.0908810428945696e-07,-0.0001044693916309,0.0,4953.090689690929,0.3355869984471397,0.0,0.2174625706772254,91.8040458639068,91.8040448355114,0.002402273510149,6.283185138566502,30.40182604992274,-0.0292624440396031,318.514173868388,-0.0004802123109745,-4863.398102175044,-77.60066584222406,-163.12904161364654,-0.0019566614530186,7.755564497267185e-05,318.51180623364166,-1.443074315773852e-06,194.21718797176075,163.14858394951773,-1.686130843206423e-07,0.0913522729585003,-5.049972033259088e-06,0.0019114536339888,92.0239019594587,92.02390647998074,-194.20720855435124,-0.0016590305523724
1.0740481625903428e-06,2.025674634277873e-05,-0.0024024774534615,-77.5953414209817,0.0,0.0019102810811325,-0.000480191228478,0.001956389988804,7.340018955979545e-08,-0.0001098685100137,0.0,4953.394583231801,0.4337087478259347,0.0,0.217400473197217,91.8068035671164,91.80680281765054,0.002402278382057,6.283185144306168,30.402738527348102,-0.0292624431489575,318.32808707042864,-0.0004801900326263,-4863.40699743206,-77.59763746420091,-163.12933107349556,-0.001956681253911,7.719469674126151e-05,318.32572757202234,-1.43076493633646e-06,194.219712397924,163.14869475951656,-1.6287341876783265e-07,0.0911110771107664,-4.877379791152403e-06,0.001910354170686,92.02656323020877,92.02656814645962,-194.20904274326853,-0.0016582570027468
7.40145159497929e-07,2.0410531439983955e-05,-0.0024024900646921,-77.59233853455876,0.0,0.0019091843769444,-0.0004801689244811,0.0019564126415656,4.2472690353108216e-08,-0.000115337010424,0.0,4953.698485879964,0.5307464512063701,0.0,0.2173385395087901,91.80955397147072,91.80955347355234,0.0024022843880017,6.28318515044295,30.403648595526693,-0.029262442588954,318.1424972748945,-0.0004801678144906,-4863.415892953627,-77.59461838528784,-163.12966764663852,-0.001956700550771,7.686009631068436e-05,318.1401344619307,-1.4218774631786977e-06,194.22221397934072,163.14876131596478,-1.5673663643730806e-07,0.0908705218025716,-4.692384080981407e-06,0.0019092576927631,92.02921738759974,92.02922272013524,-194.21096694687205,-0.0016574869179163
4.2855029445913677e-07,2.0412286719263773e-05,-0.002402502512562,-77.58934122229336,0.0,0.0019080904615113,-0.000480146680104,0.0019564357555078,1.621396085890138e-08,-0.0001208208490423,0.0,4954.002397611376,0.6264575648661703,0.0,0.2172767692461291,91.81229709653032,91.81229682167346,0.0024022915736866,6.283185156880888,30.404556260841574,-0.0292624423124513,317.9574019081527,-0.0004801456566131,-4863.424788739028,-77.59160916003808,-163.13005147708105,-0.0019567193558237,7.655198050380938e-05,317.9550257369044,-1.4162099429237296e-06,194.2246923500748,163.14878533421708,-1.502986978164062e-07,0.0906306027174272,-4.49791445109495e-06,0.0019081641719746,92.03186445498216,92.03187021258316,-194.21298630836236,-0.0016567200334261
1.4316682006395817e-07,2.0266585381005468e-05,-0.0024025147841128,-77.58635029179065,0.0,0.0019069993347118,-0.0004801244967345,0.0019564593199259,-5.515152962703526e-09,-0.0001262682686989,0.0,4954.306318402058,0.7206028608665982,0.0,0.2172151620449461,91.81503296181936,91.81503288094552,0.0024022999617673,6.283185163526126,30.405461529633644,-0.0292624422734898,317.77279840809746,-0.0004801235590333,-4863.433684787564,-77.58861028296421,-163.13048151111113,-0.0019567376938522,7.627022050527131e-05,317.77040028191027,-1.4135170348970969e-06,194.22714814619684,163.14876962939698,-1.4365345963134593e-07,0.0903913156466721,-4.296840494603548e-06,0.0019070735804319,92.03450445563053,92.03451063658208,-194.21510396071344,-0.0016559560849244
-1.1304275723176473e-07,1.998090029333336e-05,-0.0024025268773011,-77.58336653538126,0.0,0.0019059109966594,-0.0004801023756572,0.0019564833123824,-2.2896418912994877e-08,-0.0001316301775215,0.0,4954.610248228091,0.8129470249976011,0.0,0.2171537175408061,91.81776158682815,91.81776167074663,0.0024023095534814,6.283185170288361,30.406364408203345,-0.0292624424277401,317.5886842639153,-0.000480101521802,-4863.442581098552,-77.58562219365767,-163.13095565570467,-0.0019567556003651,7.601443536939506e-05,317.5862570403724,-1.4135195721587782e-06,194.2295828848529,163.14871794732244,-1.3689122518467057e-07,0.0901526565414697,-4.091927123338438e-06,0.0019059858906782,92.03713741267444,92.0371440060935,-194.217321160251,-0.0016551948107468
-3.380105937893307e-07,1.956513879994492e-05,-0.0024025387996422,-77.58039071774846,0.0,0.0019048254474798,-0.0004800803180068,0.0019565077004961,-3.6148894549579786e-08,-0.0001368604209098,0.0,4954.914187065616,0.90325924494071,0.0,0.2170924353692324,91.82048299101596,91.8204832108685,0.0024023203305079,6.283185177082098,30.407264902811644,-0.0292624427329001,317.4050569832609,-0.0004800795449591,-4863.451477671323,-77.58264527368416,-163.131470940949,-0.0019567731197144,7.578400781312099e-05,317.40259495222267,-1.4159137270337977e-06,194.2319988326812,163.1486347920449,-1.3009748832075896e-07,0.089914621465608,-3.885795729867007e-06,0.0019049010759836,92.03976334906146,92.03977033624264,-194.21963743931755,-0.0016544359543515
