FyRR,brake,FyFL,FxFL,steeringangel,vy,FxRL,x,RR,FxRR,signal,gas,sideslipFL,ax,sideslipRL,ay,pitchrate,FyFR,longslipRL,longslipRR,yawrate,roll,sideslipRR,signal,y,RL,longslipFL,FyRL,pitch,FL,az,slip,yaw,slip1,rollrate,FxFR,sideslipFR,vx,longslipFR,FR
1182.2435942151048,0.0,2214.025600745978,-155.26996339255768,0.0,0.0072734445297571,4873.022874866965,4564.035077051499,8.626950983621764,4750.36982030828,0.0,0.7595281755261328,-0.0350783921051369,5.811308424648446,0.0450403786024166,-0.0400323207307497,-0.1121071020983024,-2215.117128309532,0.2223809289202421,0.2614608045729567,0.0005214366556013,-0.0011881900039609,-0.0506826882763297,1.2884353744753825,-4850.897193580698,7.628574024982439,-0.0015626403324372,-1243.4225529742566,-0.0059166347334098,1.410930637470981,-0.2266972780599821,0.0,-0.0342843196779893,0.0,-0.0152081639014199,-152.7513434819994,0.0368234767477047,0.4176759845389644,-0.0016539906504885,1.4068675917040605
949.2920457954403,0.0,2164.2877463181185,-156.42977503024167,0.0,0.0068121741296101,4942.36488709662,4564.039575878855,9.374833302230003,4810.71248089002,0.0,0.7508440528290683,-0.0339644485089878,5.897091313022326,0.0433682319956911,-0.05127945659681,-0.1174853809137865,-2168.5080289799057,0.2631200840753077,0.3173831776119852,0.0005451769266104,-0.0013344986842869,-0.0480659579788784,1.3922704772547134,-4850.897277678158,8.107821799157447,-0.001567423169035,-1022.5591511158908,-0.0070685347280448,1.6003906713717797,-0.2481783792879597,0.0,-0.0342789920422996,0.0,-0.0141041502979658,-153.87606821658684,0.036148125402575,0.4762660243778762,-0.0016790019107949,1.5965368813541088
754.1720791046653,0.0,2078.3634259985306,-154.4505101181354,0.0,0.0062081357962082,5013.244533752538,4564.044664991407,10.060265211107144,4867.691901670285,0.0,0.7434273021218321,-0.0324594846232047,5.984247555908883,0.040524181650782,-0.0663575914190176,-0.1214272513974055,-2093.5956105627806,0.3047481081866285,0.3781117957143023,0.0005595553233474,-0.0014681302314895,-0.0444461824109089,1.4892862399417186,-4850.897387408503,8.500163601865967,-0.0015275199164092,-839.833048383494,-0.008266196467489,1.79135740683934,-0.2500078197785874,0.0,-0.0342734359378361,0.0,-0.0127222058639834,-151.8212434964261,0.034906423336742,0.5356904201749477,-0.0016438527015297,1.7882284363816898
596.5799299881292,0.0,1976.6272635977307,-153.96992231248012,0.0,0.0054736838133542,5091.859082249996,4564.050352984777,10.702036423410346,4930.725340281074,0.0,0.7363561712258639,-0.0308726433426739,6.07740430292456,0.0374860399500517,-0.0762547305133073,-0.1240487037803822,-1997.5867366173225,0.3460140138670148,0.4428425244067086,0.0005433805837827,-0.0015866184249883,-0.0405944846157308,1.579007479379901,-4850.897524524874,8.81715653067702,-0.0014978900494769,-690.495571451204,-0.0094959406001804,1.9820504955084983,-0.2361649214158953,0.0,-0.0342679068834506,0.0,-0.0110952308591683,-151.19105588956913,0.0333812697519333,0.5959978474543121,-0.001619635253406,1.979469595870724
473.27867325857056,0.0,1866.765852626252,-153.5478529424689,0.0,0.0046534571389951,5175.755012849269,4564.056649118667,11.305048201726054,5000.720479584852,0.0,0.7292338305099552,-0.0292094578323127,6.177775910315549,0.0347058554764526,-0.0845358790156552,-0.1254263466350634,-1892.6697792827488,0.3852225340529914,0.5106088387927804,0.0005002030498306,-0.0016874545041888,-0.0368593468240248,1.660994740983941,-4850.897690368048,9.06361534801358,-0.0014770521137592,-573.7014703671683,-0.0107450068242855,2.1729859693677622,-0.2093931487598576,0.0,-0.0342626865923385,0.0,-0.0092227077030255,-150.5424649247832,0.0317971782195595,0.6572667984370733,-0.0016004050351205,2.1708853748717223
378.3563470347772,0.0,1754.6829976598262,-153.08348948009623,0.0,0.003755790800391,5261.162237112793,4564.063563348274,11.856053116158582,5075.38210335681,0.0,0.7219484519893536,-0.0275516437448932,6.282006310471774,0.0321936124874164,-0.0922333049700757,-0.1255688287259884,-1784.9449951776355,0.4207133924920819,0.5799684820908876,0.0004296871640381,-0.0017685083853379,-0.0333831762077145,1.734846451188034,-4850.897886081269,9.23151833938948,-0.0014555693675983,-484.5208695924237,-0.012001077785694,2.3645909968696643,-0.1720628654865268,0.0,-0.0342580549838139,0.0,-0.0071689911853765,-149.9807649565176,0.0301206158435924,0.719553605419575,-0.0015744267176241,2.362936347334629
305.54329947966863,0.0,1642.9776485477412,-152.83557180522834,0.0,0.0027977976891147,5345.437933981892,4564.071105993971,12.35870221460812,5152.592914503145,0.0,0.7145135489418816,-0.0259041248034276,6.386911316692421,0.0298589710332158,-0.0977523907113574,-0.12454063157522,-1675.9753250884312,0.4519615297675612,0.65041435958616,0.0003452425817956,-0.0018282444175783,-0.0301727917272939,1.8002008843530102,-4850.898112699154,9.3321990617516,-0.0014379123033875,-416.46718850648654,-0.0132520312100126,2.5569500366661013,-0.1290018272397657,0.0,-0.034254214828473,0.0,-0.0049771532224935,-149.7247338009381,0.028393597215261,0.7828815272887449,-0.0015509466266065,2.55568438901814
248.94696455064363,0.0,1533.6395369405634,-152.67415824084205,0.0,0.0017961485645925,5427.424167292923,4564.0792874128165,12.82857852583867,5229.5584284100505,0.0,0.706982776426329,-0.0242741903688213,6.489873240681735,0.027633978036793,-0.1014085552007216,-0.1224322193859776,-1567.9841591759575,0.4793857305204861,0.7223856512457034,0.00025354830351,-0.0018654631308578,-0.0271808086229838,1.8567379344983332,-4850.898371081235,9.38720326180168,-0.0014238711625952,-363.2537269337834,-0.0144867052556552,2.750225975150442,-0.0804773675165647,0.0,-0.0342512632981004,0.0,-0.0026820788588547,-149.59310768740443,0.0266496314188171,0.847245113104769,-0.001529786818362,2.749327139847843
204.09620624319496,0.0,1426.6767920087389,-152.5726105993515,0.0,0.0007689207842734,5505.316057145925,4564.088117768227,13.269677461975007,5304.878248507634,0.0,0.6994133246336408,-0.0226641461713716,6.589108794068796,0.0254701189257005,-0.1035773272409853,-0.1193080416132989,-1461.9721518652393,0.5028473950616266,0.795752055144801,0.0001579666664548,-0.0018793572787567,-0.0243587019989373,1.9041806831810315,-4850.898661899818,9.405214635696108,-0.0014134571834282,-320.2388826056846,-0.0156946563151618,2.944466859389867,-0.0291712516889362,0.0,-0.0342492497994017,0.0,-0.000326696613395,-149.55179934850227,0.0249019494724261,0.9126176160558036,-0.0015110602439402,2.9439216664726104
167.9054821396932,0.0,1323.169094778283,-152.53289408421716,0.0,-0.0002696839412748,5578.278267089312,4564.09760684847,13.682313585425142,5378.39770973998,0.0,0.6918514745089778,-0.0210868814311956,6.68402969818739,0.0233408849319963,-0.1041269310360119,-0.1152340089927158,-1358.3271916856172,0.5221317645700012,0.8701277654944558,6.013605326362268e-05,-0.0018696006735328,-0.0216836816441046,1.9422967558420887,-4850.898985661486,9.392200210791149,-0.0014055456388213,-284.333841587629,-0.0168660835726125,3.139696171230157,0.0228258195662652,0.0,-0.0342482099510702,0.0,0.0020399000413528,-149.60308322268537,0.0231489247877131,0.9789586216754737,-0.0014944970198396,3.139476063255477
138.28605330658252,0.0,1222.8856964241522,-152.528827316592,0.0,-0.0013017355655989,5645.831701474387,4564.1077639955065,14.06498096795056,5449.727799967001,0.0,0.6843232830208466,-0.0195435673205175,6.774037742093706,0.021238371640944,-0.1030827571112935,-0.1102854276932006,-1257.3796221310106,0.5370945805010253,0.944935139590464,-3.3734929649303135e-05,-0.0018363163162735,-0.0191509678179214,1.9708994599769205,-4850.899342688595,9.353787618917618,-0.0013997893472251,-253.51918766056784,-0.0179918948583726,3.33592041400969,0.0742134102537367,-0.0013048315984525,-0.034248128904055,6.281880475581134,0.0043742654080261,-149.735092595171,0.0214056175812768,1.046223669069257,-0.0014804152884477,3.335996759070485
114.07853790165044,0.0,1126.485037186842,-152.54816265794847,0.0,-0.0023122817912316,5707.476051409556,4564.11859804394,14.416721684168085,5517.749569564781,0.0,0.6768562604226925,-0.018035127451849,6.8580616001950645,0.0191659118186225,-0.0999082023506428,-0.1045444913102936,-1159.1215863959994,0.5476489542598292,1.0195704564044636,-0.0001200719090291,-0.0017800718823413,-0.016763869295667,1.9898486995551616,-4850.899733130878,9.295068761026666,-0.0013958172301499,-226.45468572423013,-0.01906379240132,3.533125597890796,0.1237772463031699,-0.0021303935195938,-0.0342489493306818,6.281054913659992,0.0066335121818512,-149.97066356689453,0.0196846424702,1.1143590302966546,-0.0014683392218054,3.533488868198968
96.66259054150656,0.0,1033.319004043627,-152.63102856371455,0.0,-0.0032784261128326,5762.626462758715,4564.130117226885,14.736984696077297,5581.771948275419,0.0,0.6694796069565531,-0.0165549276623804,6.93528158692252,0.0171516031399192,-0.0941626121631757,-0.098097314190245,-1064.3375132489432,0.5537907339844017,1.093413405030303,-0.000204086101623,-0.0017017822041805,-0.0145044933151214,1.999051661210958,-4850.90015692748,9.220863550993204,-0.0013934186979846,-202.29549440471388,-0.0200743241715477,3.731282356216679,0.1706688278631554,-0.0028199745405873,-0.0342506074971006,6.280365332638999,0.0087895053442663,-150.23323843184565,0.0180064027262901,1.183301494571772,-0.0014577374424277,3.731927181185577
82.90813491145326,0.0,943.8111763526242,-152.73320860722933,0.0,-0.0041821648483301,5810.779728981341,4564.1423290991925,15.025188505469346,5641.384216088375,0.0,0.6622196086446338,-0.0151237390784949,7.005090230847391,0.0152204764717499,-0.0878750133137117,-0.0910341035764388,-972.8010895547668,0.5556254145297959,1.1657957183102006,-0.0002930294739583,-0.0016026527659291,-0.012360239574484,1.998463268842781,-4850.900613779395,9.135976102024864,-0.0013916007962706,-180.5665281020717,-0.0210169192649597,3.9303835249526298,0.2136981166183423,-0.0033806746640379,-0.0342531364369414,6.279804632515549,0.0108086127256371,-150.56070694746342,0.0163639009842517,1.2529806122830305,-0.0014482359268471,3.931240310839781
70.8246197806073,0.0,858.2280050717186,-152.82709661398684,0.0,-0.0050148914466018,5851.523431295695,4564.155240474415,15.28078896561635,5695.917821336798,0.0,0.6551005515610036,-0.0137428801858865,7.067036973684411,0.0133618468143554,-0.0817945862924541,-0.0834531672851475,-884.7125589257588,0.5533721666296307,1.2360235608814647,-0.0003781205783392,-0.0014842959933514,-0.0103560919722951,1.988086404396152,-4850.901103242112,9.045185841782311,-0.0013908030509707,-160.7974541741993,-0.0218859419726158,4.130359215512879,0.2526576412309603,-0.0038258553927972,-0.0342565410239952,6.279359451786789,0.0126396686075203,-150.91354232292483,0.0147808760843373,1.3233194550016625,-0.0014390361300025,4.131387974028746
59.82032940443023,0.0,777.3631754887232,-152.98607586649013,0.0,-0.0057776085183976,5884.365156546672,4564.168857349482,15.503750187833582,5744.5445657481305,0.0,0.6481494441813442,-0.012462594091862,7.120002599986769,0.0115488845257631,-0.0766158069000477,-0.0754889927252974,-802.2625621286539,0.5473316190953692,1.3034547600480968,-0.0004549911899999,-0.0013492792281086,-0.0085447539107119,1.9679718937478736,-4850.9016248156295,8.952904598717497,-0.0013922947780745,-142.39015690255238,-0.0226769189818833,4.331178082083244,0.2819990704699816,-0.0041735766351177,-0.0342607532318578,6.279011730544468,0.0141421678590935,-151.41435440630858,0.0133161017429455,1.3942325775560769,-0.0014313574435324,4.332281347199404
49.9600319502137,0.0,704.3683832807225,-153.14773044415637,0.0,-0.0064559275739077,5903.419714078359,4564.183184775751,15.693084658695168,5786.6035706290695,0.0,0.6414207772153538,-0.0113624917352121,7.159094494882828,0.0098329923086382,-0.0659190896164928,-0.0673096547639549,-722.6603362141799,0.5382558647823206,1.3673034866859637,-0.0005018871541091,-0.0012020315867295,-0.0070067171800077,1.9382182577609128,-4850.902177935604,8.866108885627643,-0.0013934405291791,-125.01283453548736,-0.0233869581104653,4.532933298782197,0.2989553628885738,-0.0044284756659507,-0.0342656097152846,6.278756831513635,0.0151250784965712,-151.99171580758406,0.0117835692798886,1.4656105774108896,-0.0014208729545145,4.533957064810347
41.49820704088455,0.0,637.3680256526062,-153.09957472197584,0.0,-0.0070104378089751,5906.529549700795,4564.198226509458,15.844609349519269,5818.301233650046,0.0,0.6350161184995465,-0.0102607519526803,7.18081925336254,0.0081597062727555,-0.0518528946251252,-0.059069541978736,-645.1251365357089,0.5279238058596105,1.4260558497595408,-0.0004698217032894,-0.0010469713052367,-0.0057809349406447,1.898971229729261,-4850.902761672408,8.797912639258556,-0.0013918107134369,-108.10178969588095,-0.0240147126178975,4.735183871718744,0.3035410651894136,-0.0045784177498445,-0.0342705229655795,6.278606889429741,0.0157905406538266,-152.6529399172893,0.0103866686678337,1.537300019650434,-0.0014117340448257,4.736485101593579
34.395648142334984,0.0,573.5911090516458,-153.02974417313294,0.0,-0.0074385565069301,5898.209843385996,4564.213984648401,15.961928250961144,5834.396850523418,0.0,0.6290232863789781,-0.0091739989678053,7.185052863484321,0.00653726868546,-0.0393236404483587,-0.0508752081212624,-573.9959156244158,0.5172307321070632,1.479486453580427,-0.0003689599399534,-0.0008863943960559,-0.0047589523692141,1.8504230415763363,-4850.903374816263,8.752767013468688,-0.0013881406631555,-91.28764211116804,-0.0245602833276274,4.937579784026055,0.3041051924987634,-0.0046363995584513,-0.0342747071118369,6.278548907621135,0.0162381485646936,-153.06246706719344,0.0091582543401794,1.6091234532405143,-0.0014014494181186,4.939590830061442
28.253344762126414,0.0,512.3244498566676,-152.94970660959171,0.0,-0.0077580927362648,5882.027373055807,4564.230459630415,16.051753230128767,5838.288411690925,0.0,0.6234422633773867,-0.008116809933224,7.176591954620134,0.0049783447722964,-0.028523087609743,-0.0427807292303675,-508.7274551296585,0.5061107234887806,1.5280268776653392,-0.0002363542853628,-0.0007228131048019,-0.0038447875273778,1.79281148230312,-4850.90401620797,8.727361607826593,-0.0013837314300903,-74.49871519973098,-0.0250244049031256,5.139928474095602,0.2968512734576567,-0.0046252837640755,-0.034277681216225,6.278560023415511,0.0164139717270579,-153.29965468821285,0.0080123725598976,1.680927640159188,-0.0013909921731456,5.142788814409822
22.78627873345612,0.0,453.86373753990114,-152.857033482106,0.0,-0.0079806491909024,5859.832101898562,4564.247650619386,16.117956607980446,5833.826469308376,0.0,0.6182074105034074,-0.0071178065824469,7.15883905334426,0.0035137629217452,-0.018503755977913,-0.0348581990233565,-447.3797280144432,0.4944440132794289,1.5716760989662504,-9.452779380455593e-05,-0.000559007781567,-0.0030155112064047,1.7264187332977474,-4850.904684795224,8.718330174456685,-0.0013790823938379,-57.93514389452388,-0.0254084655429903,5.342109992755798,0.2826785096280625,-0.0045605252559101,-0.0342792677545669,6.278624781923676,0.0163129896018649,-153.4592991698833,0.0069295866498046,1.7526013473393591,-0.0013808530047958,5.345802756005302
17.881238782033783,0.0,398.7152165333628,-152.75394898050533,0.0,-0.0081093629347011,5832.475439090716,4564.265555855618,16.16257282112673,5823.132037806669,0.0,0.6132519698515673,-0.0061823951660263,7.133596141106804,0.0021663881021461,-0.0087588778974982,-0.0271801209890731,-389.4913758633632,0.4823352508269494,1.6102145022803849,4.904071457688824e-05,-0.0003976313798263,-0.0022727554016213,1.6515699862112163,-4850.905379553864,8.724159221373059,-0.0013741547790925,-41.88133338532052,-0.0257145885312557,5.544030772694834,0.2623924937914562,-0.0044503854464687,-0.0342794236474428,6.278734921733117,0.0159582609575284,-153.5796348345907,0.0059215424515428,1.824060680678784,-0.0013711621940125,5.548502619342123
13.524129923824356,0.0,347.0647336698005,-152.6840208551042,0.0,-0.0081460372440246,5800.068596786046,4564.284172847761,16.187086691923223,5807.06927465997,0.0,0.6085323472850476,-0.0053121965930982,7.101757357075299,0.0009562633672344,-0.0003972753602232,-0.0198253445432699,-335.26944446068904,0.4700918893448987,1.6434135647535493,0.0001923910223557,-0.00024114098632,-0.001627883984353,1.5686318501688397,-4850.906099452895,8.744617942824739,-0.0013699208676871,-26.591491759581057,-0.0259456133560518,5.745618119228219,0.2291964988474701,-0.0043010713815682,-0.0342781448154764,6.278884235798018,0.0153455677412791,-153.70918346278407,0.0049907056720977,1.895234657854525,-0.0013627594332158,5.750820237447682
9.840676461152247,0.0,299.49418161965133,-152.52494545364877,0.0,-0.0080881451854583,5757.953315920517,4564.303498398581,16.19145812873166,5785.975648199618,0.0,0.604054034695095,-0.0045242591647016,7.059506068684557,-9.819780796360628e-05,0.0095318557571929,-0.0129032106787758,-284.262584712943,0.458734618065823,1.6708726981817537,0.0003452710888675,-9.27431471861903e-05,-0.0011255472175858,1.4780105561189416,-4850.90684343168,8.783256219965885,-0.0013624069943561,-12.43157797453123,-0.0261054283794897,5.946865663863211,0.1921177466959003,-0.0041156451205114,-0.0342753975297719,6.279069662059075,0.0143780255100249,-153.7744628173469,0.0041205193526631,1.9660414160372608,-0.0013533195887472,5.952763681571273
6.97244636762608,0.0,255.1833923350013,-152.10987239367682,0.0,-0.0079378195526738,5707.052267667252,4564.323528410924,16.173110299840282,5757.868875124702,0.0,0.5998522177377543,-0.0037675732253563,7.007528283737452,-0.0010531548306163,0.0200510962342951,-0.0064799092416087,-237.04305497832223,0.4275298155349677,1.6165082620168965,0.0005230718991926,4.4777067754341134e-05,-0.0007850826854694,1.3801499671138722,-4850.907610376892,8.847417699043662,-0.0013600145128188,0.8564339720248451,-0.026198683418206,6.147179047070796,0.1410049284819706,-0.003898965634824,-0.034270984175202,6.279286341544762,0.0132285268439665,-153.64582581601155,0.0033533343889596,2.0363821578128785,-0.0013487187736074,6.153880787586822
4.913146766620504,0.0,213.11033908664325,-151.83341494809508,0.0,-0.0077088288180244,5652.018019768013,4564.344257800709,16.13690019277665,5718.815906899093,0.0,0.5959556768842519,-0.0030551044397995,6.945528887572843,-0.0018994535426171,0.0284880717042146,-0.000590117709488,-194.4453782066436,0.394253463716539,1.523612119539206,0.0007048167984081,0.0001702960600215,-0.0005498288688655,1.2755294042690073,-4850.908399227928,8.935909128194341,-0.0013455394639552,13.977469663675723,-0.0262306525239149,6.346592279165185,0.0908175802619689,-0.003660634267348,-0.0342647429627389,6.279524672912238,0.011982377067829,-153.36148447037974,0.0026686894677735,2.106152491286383,-0.0013300040988287,6.354143282079396
3.353515904835977,0.0,174.1898209707771,-151.5021565461836,0.0,-0.0074085784982878,5595.883018294191,4564.365680561661,16.09028218856003,5672.678652526494,0.0,0.5923321294099655,-0.0024191681406242,6.878452870695386,-0.0026239376215283,0.03662258083396,0.0047678627546968,-155.13468281195586,0.3660816978388657,1.4357822388176302,0.0008632714644107,0.0002828281573963,-0.000342526982076,1.1646612990481635,-4850.90920900126,9.041598582652664,-0.0013387510291899,27.00917863629241,-0.0262066424850019,6.54509680821603,0.0384882522737268,-0.0034059620393643,-0.0342567980137181,6.279779345140222,0.0106463428811863,-153.02869720261788,0.0020225827755822,2.175276353251351,-0.0013213801790758,6.553291117428055
2.038340008178631,0.0,138.66372152570435,-151.25139609456647,0.0,-0.0070349429244637,5540.087741793812,4564.387790170538,16.037309458634486,5623.413523155494,0.0,0.5889007480898368,-0.0018407102477198,6.809531437311278,-0.0032087255037235,0.0446439217622212,0.0095845208947177,-118.4437644188966,0.3416885011762317,1.35311593849335,0.0009888225870476,0.0003817241681688,-0.0001410064951165,1.0480886833745522,-4850.9100387090175,9.158386349820136,-0.001332023835094,39.565637931052336,-0.0261320217969381,6.742672333274417,-0.0148808438216075,-0.003135256628975,-0.0342474463969435,6.280050050550611,0.0092677672207341,-152.73645142531822,0.0014274191988496,2.243718736684604,-0.0013124245196318,6.751291778964849
0.8447358452736541,0.0,106.00496836420628,-150.99632682142277,0.0,-0.0065891864197437,5485.410089209868,4564.410579921711,15.979861527342653,5573.27892019,0.0,0.5855868118831243,-0.0013066346674524,6.740779349601239,-0.003648707594642,0.0519315659873337,0.0138528919313756,-84.56085372900807,0.3202055987661427,1.2754489812907046,0.0010796744978002,0.0004668131570227,5.5623184907737504e-05,0.9263825298606904,-4850.910887348598,9.282461436012545,-0.0013245019644645,51.16014578983582,-0.0260122471697853,6.939313440777143,-0.0678677438688562,-0.0028501961468636,-0.0342370296231166,6.280335111032723,0.0078908032265829,-152.41797969956514,0.0008903400131786,2.311471808243515,-0.0013029695031759,6.948148448092814
-0.2626715103077118,0.0,75.70945992848353,-150.7492720175684,0.0,-0.0060797670229166,5432.392795390876,4564.434043118136,15.919024254922096,5523.379812745775,0.0,0.5823369012892018,-0.0008092853865189,6.673229311549697,-0.0039503386585458,0.057894844429229,0.0175734689691245,-53.68241179864763,0.3010293366363787,1.2024979938876632,0.0011354102862313,0.0005382812864343,0.0002421664788647,0.800138955184839,-4850.911753975226,9.411336908318107,-0.0013168853123911,61.39888682426962,-0.0258528054628383,7.135020699227325,-0.1193200210858921,-0.0025552630485055,-0.0342258970452685,6.2806300441310805,0.0065439820611918,-152.12468929810896,0.0004130821982349,2.378542664366783,-0.0012946101546927,7.143895603910814
