slip1,longslipFL,sideslipFL,RL,y,ay,FL,ax,sideslipFR,pitchrate,FyRL,FxRR,FxRL,signal,rollrate,longslipRR,FyRR,RR,FxFL,FR,longslipFR,gas,yaw,sideslipRL,vx,steeringangel,x,yawrate,roll,slip,sideslipRR,az,FxFR,vy,FyFR,pitch,signal,brake,FyFL,longslipRL
6.283184285525778,-0.0005209550165639,0.0023861039716163,57.676459491527055,-4854.0986571096255,0.0006677310534967,57.45113488428003,0.5300292235493947,-0.0023937847926112,0.0007285469078177,-163.02209456192347,574.0331890846115,573.9980448137908,0.0,7.0898492226663535e-06,0.0033828759697488,163.56365479713284,57.67671305952288,-83.75768978447967,57.45150809063272,-0.0005209763781299,0.2257163393738009,-0.0337552290851277,0.0019182720388374,19.026671261244044,0.0,4658.4088723887335,3.559680574878864e-05,-1.9070452023032623e-05,-1.0216538089957364e-06,-0.001925406942201,-0.0013731256776192,-83.72319949257862,-1.7770439502609295e-05,192.4253546290205,-0.0027231875721547,-1.187131716264497,0.0,-191.89634297760605,0.0033813149120032
6.28318428311894,-0.0005207561148469,0.0023861586408838,57.6919412968973,-4854.105079550472,0.0006738333683211,57.46712662095404,0.5279103701551853,-0.0023939318055777,0.0007253018924181,-163.02833338596938,572.3488519043257,572.3139741168472,0.0,6.912531677878979e-06,0.0033731629696314,163.57114909420488,57.69219451686516,-83.73234093022859,57.46750132845786,-0.0005207768409531,0.2253752697261215,-0.0337548730989124,0.0019184914555195,19.031962389732172,0.0,4658.599060518752,3.5604432068601295e-05,-1.9000466793138595e-05,-1.024060646183625e-06,-0.0019256410701583,-0.0013604267521171,-83.69784951738015,-1.7827332986789364e-05,192.45267640696645,-0.0027159199613,-1.0716464634670295,0.0,-191.91616481522703,0.0033716119537357
6.283184283388538,-0.0005205580943125,0.0023862192748783,57.707360676242,-4854.111503705432,0.000679768590728,57.483054493930254,0.5257998640215213,-0.0023940714647342,0.0007220718518748,-163.03439243560118,570.6711526703373,570.6365075418389,0.0,6.680488532212961e-06,0.0033634870528941,163.57871431029025,57.707613822920834,-83.70709339028699,57.483430558456654,-0.0005205780194735,0.2250355669430896,-0.0337545168825164,0.0019187085261153,19.037232364945933,0.0,4658.789301412266,3.563951772212612e-05,-1.8932582582076948e-05,-1.0237910481994224e-06,-0.0019258750947933,-0.0013481520475232,-83.6725806733982,-1.7832624159441794e-05,192.47961792696765,-0.0027086847216244,-0.9509122868343644,0.0,-191.9361041811264,0.0033619453973902
6.283184285809297,-0.0005203608632443,0.0023862876108633,57.72271790444401,-4854.11792956682,0.0006849490090263,57.4989187614096,0.5236976727578262,-0.002394202167414,0.0007188606886897,-163.04033653604986,569.0000705357921,568.965617532345,0.0,6.421890547642968e-06,0.0033538480807108,163.58628120714263,57.7229711944349,-83.68193448778366,57.49929601389069,-0.0005203800029933,0.2246972256241976,-0.0337541601865196,0.0019189239437729,19.04248127020769,0.0,4658.979594858365,3.56971258362335e-05,-1.886718567980613e-05,-1.0213702886578946e-06,-0.001926108299989,-0.0013363212572176,-83.6474058744472,-1.7796346387524895e-05,192.50586462369176,-0.0027014816815803,-0.8255205423024778,0.0,-191.95648787308951,0.0033523151701432
6.283184289761145,-0.0005201643808906,0.0023863632565215,57.738013259797945,-4854.124357127046,0.0006892058946662,57.51471966289024,0.5216037639386781,-0.0023943244352768,0.0007156718960467,-163.04621267898733,567.3355801669969,567.3012809895008,0.0,6.157739280962088e-06,0.0033442458935902,163.59379946855842,57.73826684234215,-83.65685994025957,57.5150979461593,-0.0005201828298142,0.2243602403907219,-0.0337538028191231,0.0019191381841974,19.047709188517317,0.0,4659.169940646966,3.577115711703208e-05,-1.880442039911824e-05,-1.017418441449339e-06,-0.0019263401983987,-0.001324948861572,-83.62232972339795,-1.7730385371149852e-05,192.5313592144431,-0.002694310632842,-0.6960853985725819,0.0,-191.9773850916287,0.0033427212167905
6.283184294669141,-0.0005199686302776,0.0023864449715909,57.75324701680801,-4854.130786378633,0.0006925808098687,57.53045743074437,0.5195181050525823,-0.0023944396317357,0.000712508555304,-163.05205182136766,565.6776541310716,565.643476871585,0.0,5.902818089514539e-06,0.0033346803283324,163.60123585823771,57.75350097904575,-83.63186916139013,57.53083661322658,-0.0005199865143591,0.2240246058884062,-0.0337534446479892,0.0019193515503286,19.05291620255145,0.0,4659.36033856881,3.585594229305261e-05,-1.8744256209360475e-05,-1.0125104454043504e-06,-0.0019265704860662,-0.0013140441543137,-83.5973531914858,-1.764578135007316e-05,192.55616785282493,-0.0026871713344171,-0.5632408289130594,0.0,-191.99874126777183,0.0033331634824659
6.283184300059487,-0.0005197736111743,0.0023865313224208,57.7684194430698,-4854.137217314212,0.0006952055010717,57.54613229565954,0.5174406635810782,-0.0023945493066216,0.0007093733377302,-163.05787263831132,564.0262644759928,563.9921847626416,0.0,5.66696979460319e-06,0.0033251512256399,163.6085704155016,57.76867382166371,-83.60696320781392,57.54651227416374,-0.000519791054214,0.2236903167878059,-0.0337530855918951,0.0019195642201105,19.05810239466325,0.0,4659.550788415465,3.594687396794834e-05,-1.868654299839345e-05,-1.0071200989097675e-06,-0.0019267989938762,-0.0013036113196913,-83.57247565899283,-1.755164538087556e-05,192.58040249632103,-0.0026800635167582,-0.4276375059588487,0.0,-192.02045564751376,0.0033236419055985
6.283184305570189,-0.0005195793315217,0.0023866209908854,57.78353079861097,-4854.143649926509,0.0006972345646542,57.5617444889799,0.5153714069087819,-0.002394654886662,0.0007062685107432,-163.06368505554164,562.3813834234509,562.3473839706504,0.0,5.456271676361164e-06,0.00331565843179,163.6157928631328,57.78378559270891,-83.58214370005834,57.562125186777415,-0.0005195964385999,0.2233573677849959,-0.0337527256091619,0.0019197762846393,19.063267846881786,0.0,4659.741289979306,3.6040527610133447e-05,-1.863105387608673e-05,-1.0016093972211552e-06,-0.0019270256485577,-0.0012936496893004,-83.54769597239911,-1.745494868112301e-05,192.6041805517632,-0.0026729868858331,-0.2899396147170753,0.0,-192.04242158824368,0.0033141564150464
6.283184310940504,-0.0005193858024763,0.0023867128892927,57.79858133657561,-4854.15008420833,0.0006988134409657,57.57729424362565,0.5133103024614236,-0.0023947575601021,0.0007031959477356,-163.06949297271785,560.7429837971906,560.7090532902193,0.0,5.273998601850513e-06,0.0033062017991995,163.6228998168626,57.79883651955663,-83.55741227504575,57.57767560664074,-0.000519402653359,0.223025753601488,-0.0337523646863447,0.0019199877756754,19.06841264091167,0.0,4659.931843053537,3.613454475991274e-05,-1.857751732202694e-05,-9.962390826439496e-07,-0.001927250444282,-0.0012841539581842,-83.52301298225306,-1.7360721288701194e-05,192.62760665725244,-0.0026659411271122,-0.1508215993893033,0.0,-192.0645447196493,0.0033047069306611
6.283184315992735,-0.000519193034352,0.0023868061794111,57.81357130433782,-4854.15652015255,0.0007000660578751,57.5927817943786,0.5112573176820322,-0.0023948582573044,0.0007001571412796,-163.0752962313988,559.1110390565453,559.077170885451,0.0,5.121377714253357e-06,0.003296781185216,163.6298927444068,57.813826833373305,-83.5327702491885,57.59316378675624,-0.00051920968495,0.2226954689827626,-0.0337520028286575,0.0019201986851448,19.07353685813346,0.0,4660.122447432166,3.6227429017240553e-05,-1.852564086649261e-05,-9.911868514760638e-07,-0.001927473422239,-0.0012751144583784,-83.49842586532338,-1.7272399258269576e-05,192.65076645202015,-0.0026589259094386,-0.0109648599441085,0.0,-192.08674912005253,0.0032952933637476
6.283184320613376,-0.0005190010251322,0.0023869002451228,57.82850094465872,-4854.162957752099,0.0007010905532571,57.60820737680599,0.509212420048046,-0.0023949576778444,0.0006971532193931,-163.08109196333996,557.4855231676769,557.4517143893296,0.0,4.998053060639696e-06,0.0032873964507076,163.6367765394541,57.82875676805274,-83.5082173848258,57.60858997856516,-0.0005190175319248,0.2223665086983769,-0.0337516400525656,0.0019204089772237,19.078640579603757,0.0,4660.313102910017,3.631832539061417e-05,-1.8475128629105785e-05,-9.86566210241089e-07,-0.0019276946576132,-0.0012665175127124,-83.47393534424846,-1.719218550170148e-05,192.67372619230892,-0.0026519408887495,0.1289455853795522,0.0,-192.10897765438256,0.0032859156187555
6.283184324737267,-0.0005188097962308,0.0023869946023472,57.8433704952437,-4854.169396999956,0.0007019822998795,57.6235712305517,0.5071755082762675,-0.0023950563805444,0.0006941849798549,-163.0868755348845,555.8663084880782,555.8326596850776,0.0,4.902746032522324e-06,0.0032780475788434,163.64353916590352,57.84362656596176,-83.4837579215557,57.62395442858881,-0.0005188261664487,0.2220388675410965,-0.0337512763803669,0.0019206186013786,19.08372388603183,0.0,4660.503809282717,3.640684008604628e-05,-1.8425694355316405e-05,-9.824423193385165e-07,-0.0019279142456376,-0.0012583269614185,-83.44953753029617,-1.7121353205333475e-05,192.6965396221396,-0.0026449857116006,0.2682244552913143,0.0,-192.13118506466176,0.0032765735680872
6.283184328292196,-0.0005186192737897,0.0023870890353355,57.85818008784718,-4854.175837889144,0.0007024980020273,57.63887359018752,0.5051463293710327,-0.0023951546863908,0.0006912535988386,-163.0926394125975,554.2532062012423,554.219755552699,0.0,4.832099958871999e-06,0.0032687417221479,163.6499237825703,57.85843687453071,-83.45938229186609,57.63925737596501,-0.0005186355573911,0.2217125446984153,-0.0337509118370348,0.0019208274240725,19.08878685529345,0.0,4660.694566346691,3.649304288722302e-05,-1.837707327627361e-05,-9.788873903194048e-07,-0.0019281323721522,-0.0012505952266153,-83.42522840205771,-1.7061301457063513e-05,192.71924154599745,-0.002638060015129,0.4061895619569451,0.0,-192.1533457898501,0.0032672654443886
6.283184331193832,-0.0005184295644913,0.0023871833455339,57.87293015513111,-4854.182280412731,0.0007030346799662,57.65411468353306,0.5031254450851275,-0.0023952528347446,0.0006883588451262,-163.0983609089942,552.6467715230207,552.6133971051439,0.0,4.781975362059161e-06,0.0032594723632331,163.65613152240422,57.873187569691694,-83.43510108485506,57.65449906798625,-0.0005184458146626,0.2213875316292107,-0.0337505464349233,0.0019210351223732,19.093829567979544,0.0,4660.885373899147,3.657871518175294e-05,-1.832904332011316e-05,-9.759857542520927e-07,-0.0019283494194524,-0.0012432543212297,-83.40102463363596,-1.7013627232589172e-05,192.74185680121755,-0.0026311634300707,0.54216515235387,0.0,-192.1754439443997,0.003257994649388
6.283184333431234,-0.0005182406376444,0.0023872772243719,57.88762082840344,-4854.188724563823,0.000703582996848,57.66929476223349,0.5011125875274741,-0.0023953511271033,0.0006854999233218,-163.10402603594537,551.0467359655258,551.0134215417341,0.0,4.750186356464432e-06,0.003250238636669,163.662274212406,57.88787885474111,-83.41091741293371,57.66967975723229,-0.0005182568440324,0.2210638192901076,-0.033750180178598,0.0019212416348937,19.098852105779496,0.0,4661.076231738108,3.666396983105438e-05,-1.8281412380345268e-05,-9.737483520821596e-07,-0.0019285654977765,-0.0012362507295446,-83.37691342400868,-1.697855758308044e-05,192.7644111770976,-0.0026242955950575,0.6754852181092043,0.0,-192.1974560563605,0.0032487591839793
6.283184335025206,-0.0005180524909193,0.0023873707355065,57.90225234315497,-4854.195170335554,0.0007041749490626,57.68441406843368,0.4991076551263773,-0.0023954495560535,0.0006826763648253,-163.1096308642955,549.453001390218,549.4197578572779,0.0,4.735077190301072e-06,0.0032410400071277,163.66837648448956,57.90251094387368,-83.38682774715653,57.68479968563166,-0.0005180686463602,0.2207414038644664,-0.033749813071415,0.0019214469530003,19.10385454843908,0.0,4661.267139662402,3.674892334608488e-05,-1.823400620550391e-05,-9.721543797180228e-07,-0.0019287806675817,-0.0012295712962192,-83.35289632601327,-1.6955712155278568e-05,192.7869142973188,-0.0026174561543597,0.8054967576084129,0.0,-192.2193776986367,0.0032395589566258
6.283184336003548,-0.0005178651193268,0.00238746390098,57.91682493032173,-4854.201617721077,0.0007048082613067,57.69947284286363,0.497110587616905,-0.0023955481404899,0.0006798875891086,-163.11516871434617,547.8655434346852,547.8323377508152,0.0,4.734901965211647e-06,0.0032318763695046,163.6744467101123,57.917084072829766,-83.36283206284703,57.69985909294195,-0.0005178812202499,0.2204202813385581,-0.0337494451161504,0.0019216510809496,19.10883697504176,0.0,4661.45809747165,3.683362161813814e-05,-1.818666752906076e-05,-9.711760385161794e-07,-0.0019289949837871,-0.0012231797028514,-83.32897295009953,-1.694457686505572e-05,192.80936949768463,-0.002610644757393,0.9315629743968872,0.0,-192.24121122164075,0.0032303938300846
6.2831843364289615,-0.0005176784749412,0.0023875567895686,57.93133919291937,-4854.20806671357,0.0007057568113041,57.71447132029191,0.495121025922517,-0.0023956468676276,0.0006771334365422,-163.12037763241244,546.2841383810439,546.2507889075815,0.0,4.748722600513925e-06,0.0032227459856157,163.68048897249443,57.93159837490328,-83.33892377763036,57.71485821490109,-0.000517694504898,0.2201004506270123,-0.0337490763143905,0.0019218540770163,19.113799462232897,0.0,4661.649104966259,3.691807578825936e-05,-1.8139253689590057e-05,-9.7075062451867e-07,-0.0019292084517358,-0.001217078256244,-83.30513742888819,-1.694396964076673e-05,192.83177803440765,-0.0026038610579122,1.053066396208657,0.0,-192.26296108471288,0.003221270263955
6.283184336412205,-0.0005174926803681,0.0023876493861232,57.945795089095405,-4854.214517306213,0.0007067178764784,57.729409739127526,0.49313960113154,-0.0023957457699065,0.0006744127789467,-163.12540778067302,544.7091017872417,544.6758349445996,0.0,4.776501478696767e-06,0.0032136520460304,163.68649276771507,57.94605426786292,-83.31511918205494,57.72979727696504,-0.0005175085883648,0.2197819051155051,-0.0337487066784488,0.0019220562201377,19.11874208827603,0.0,4661.840161947393,3.700053245027612e-05,-1.8091624381874396e-05,-9.707673813234764e-07,-0.0019294208593058,-0.0012112383539191,-83.2813963480653,-1.6951821902436173e-05,192.8541436656383,-0.0025971047139059,1.1694118993452376,0.0,-192.28462957615628,0.0032121833427175
6.283184336008592,-0.0005173076293165,0.0023877418305823,57.96019277598172,-4854.220969492207,0.0007077101737419,57.74428834968791,0.4911660601199689,-0.0023958446494453,0.0006717237601982,-163.13038340837844,543.1403479818289,543.1071654721494,0.0,4.816605182819447e-06,0.0032045927470521,163.69245141212426,57.96045189405666,-83.29140687908097,57.74467652721391,-0.0005173234587377,0.219464634978978,-0.0337483362290724,0.0019222575549811,19.123664933472245,0.0,4662.031268217023,3.708095605177669e-05,-1.804364727554662e-05,-9.71170994497515e-07,-0.0019296322136752,-0.0012055767692131,-83.2577552425144,-1.696708988579169e-05,192.8764579249396,-0.0025903754012343,1.2800296235912012,0.0,-192.3062241398133,0.0032031314995457
6.283184335251184,-0.0005171233399045,0.0023878339929008,57.97453245773538,-4854.227423264771,0.0007087233591464,57.75910738959016,0.4892002897661064,-0.0023959436522943,0.0006690650201963,-163.13532514786252,541.577784641898,541.5446820242723,0.0,4.866176186434737e-06,0.0031955679533048,163.69836865067467,57.97479148742809,-83.26778912078838,57.75949620570724,-0.0005171390943682,0.2191486363118112,-0.0337479649864276,0.0019224580512489,19.128568076083237,0.0,4662.222423577909,3.715941254316576e-05,-1.79952146136244e-05,-9.719284024923829e-07,-0.0019298425937264,-0.0012000777226681,-83.23420845670665,-1.6989151195044985e-05,192.8987240579401,-0.0025836728111455,1.3843777633892258,0.0,-192.32774291918963,0.0031941141431614
6.283184334174308,-0.0005169398129495,0.0023879258071925,57.988814363541934,-4854.233878617149,0.0007097726531632,57.773867095242856,0.4872422512095094,-0.0023960428492517,0.0006664352323007,-163.14023434402517,540.0213748731426,539.9883584011433,0.0,4.922345393440854e-06,0.0031865774941722,163.70425138263693,57.9890732779763,-83.24426515516512,57.7742565492338,-0.0005169554853451,0.2188339052616806,-0.0337475929692583,0.0019226576740247,19.13345159363881,0.0,4662.413627833588,3.72360708748276e-05,-1.7946247697272738e-05,-9.730052778350288e-07,-0.001930052086997,-0.0011947117678201,-83.21075584981652,-1.701735506243578e-05,192.92094973671837,-0.0025769966480954,1.4819452216034392,0.0,-192.349180536416,0.0031851311803272
6.283184332815677,-0.0005167570459173,0.0023880172495951,58.003038720497216,-4854.240335542611,0.0007108681297394,57.78856770255305,0.4852919170794857,-0.0023961422548658,0.0006638329933017,-163.14510954721894,538.4710984441508,538.4381723718035,0.0,4.982509034415004e-06,0.0031776212616634,163.71010644351844,58.003297498518,-83.22083497761922,57.78895779304061,-0.0005167726289616,0.2185204372915807,-0.0337472201945574,0.0019228563991753,19.138315563350695,0.0,4662.604880788371,3.731110973646017e-05,-1.789669512220104e-05,-9.743639099130882e-07,-0.001930260769549,-0.0011894465495321,-83.18739745558952,-1.7050983678589502e-05,192.94313883098928,-0.0025703466302168,1.572254112872932,0.0,-192.3705345867816,0.0031761824976203
6.283184331214427,-0.0005165750360146,0.0023881083135594,58.01720575471957,-4854.246794034446,0.0007120149762618,57.80320944664772,0.4833492590965658,-0.0023962418578785,0.000661256833757,-163.14994951659705,536.9269335426848,536.894101671312,0.0,5.044362650301425e-06,0.0031686991406349,163.71593970937624,58.017464380779145,-83.1974983575449,57.803600171649016,-0.0005165905221709,0.2182082275470265,-0.0337468466776212,0.001923054212343,19.143160062156035,0.0,4662.796182247337,3.738468806244242e-05,-1.7846529839294937e-05,-9.759651590214668e-07,-0.0019304687038535,-0.0011842506892574,-83.16413338627638,-1.7089290246135694e-05,192.9652921735136,-0.0025637224900578,1.6548621042940126,0.0,-192.391804806318,0.0031672679685374
6.283184329409733,-0.0005163937752131,0.0023881990013285,58.031315691931695,-4854.253254085965,0.0007132132952765,57.81779256196429,0.4814142476369337,-0.0023963416330098,0.0006587052403233,-163.15475365968618,535.3888570892241,535.3561228393012,0.0,5.105897091840995e-06,0.0031598110083039,163.72175596339622,58.031574155255136,-83.174254948532,57.81818391861079,-0.0005164091666019,0.217897271095284,-0.0337464724322966,0.0019232511073545,19.14798516670248,0.0,4662.987532016334,3.7456939035911314e-05,-1.7795746197072202e-05,-9.777698533020704e-07,-0.0019306759396295,-0.0011790946240927,-83.14096374396337,-1.713152597810796e-05,192.98740930049487,-0.0025571239751189,1.7293645819665464,0.0,-192.412991589766,0.0031583874622805
6.283184327440096,-0.0005162132588177,0.0023882893099154,58.04536875749603,-4854.259715690497,0.0007144627437015,57.83231728199225,0.4794868527189439,-0.002396441555987,0.0006561766734089,-163.15952201878196,533.8568456602463,533.8242119801948,0.0,5.165384560296135e-06,0.003150956740784,163.7275589718017,58.04562705151341,-83.15110467739638,57.83270926663408,-0.0005162285603902,0.2175875630040354,-0.033746097471239,0.0019234470849057,19.152790953339423,0.0,4663.178929901974,3.752797192204954e-05,-1.7744357108879754e-05,-9.79739490833604e-07,-0.0019308825153544,-0.0011739506185711,-83.11788827219297,-1.7176953665413115e-05,193.0094892514997,-0.0025505508481914,1.7953966327926274,0.0,-192.43409532873787,0.0031495408458388
6.283184325342922,-0.0005160334846052,0.0023883792325649,58.05936517646112,-4854.2661788414,0.0007157623512181,57.846783839156856,0.4775670444760658,-0.0023965416024324,0.0006536695820761,-163.16425519227698,532.3308758192813,532.2983452251832,0.0,5.221361349907433e-06,0.0031421362146924,163.73335159353468,58.059623298254365,-83.12804759020536,57.84717644763947,-0.0005160486991172,0.2172790983577086,-0.0337457218061236,0.0019236421515068,19.157577498116652,0.0,4663.370375711629,3.759787701635861e-05,-1.769239133845372e-05,-9.818366643736145e-07,-0.0019310884596453,-0.0011687928316841,-83.09490652629833,-1.722485589176539e-05,193.03153072960555,-0.0025440028875369,1.8526348318207773,0.0,-192.45511630393125,0.0031407279864248
6.283184323154189,-0.0005158544517994,0.0023884687602502,58.07330517351636,-4854.272643532045,0.0007171105158449,57.86119246480151,0.4756547932893435,-0.0023966417467225,0.0006511824178315,-163.1689542472397,530.8109242421818,530.7784988505836,0.0,5.272613949253768e-06,0.0031333493073271,163.73913588547995,58.073563123314216,-83.1050836751861,57.861585692747,-0.0005158695768665,0.2169718722576691,-0.0337453454478017,0.0019238363185095,19.16234487678639,0.0,4663.561869253432,3.766673097088273e-05,-1.7639890905686875e-05,-9.8402539673084e-07,-0.0019312937924631,-0.0011635973644134,-83.07201805972528,-1.7274541523390776e-05,193.05353211080893,-0.0025374798869237,1.9007988263811315,0.0,-192.4760547070956,0.003131948751986
6.28318432090814,-0.0005156761591592,0.0023885578834703,58.087188972936026,-4854.279109755825,0.000718505202929,57.875543389246815,0.4737500697481032,-0.0023967419606644,0.0006487136479203,-163.17362063022543,529.2969676901673,529.264649241104,0.0,5.3181663245330535e-06,0.0031245958965398,163.74491319888358,58.08744675365615,-83.08221268492584,57.87593723219295,-0.0005156911881297,0.2166658798219329,-0.033744968406406,0.0019240296011581,19.167093164805426,0.0,4663.753410336269,3.773460160920455e-05,-1.7586908623100348e-05,-9.86271445584793e-07,-0.0019314985261894,-0.0011583423761335,-83.04922260076201,-1.7325351631553313e-05,193.0754914248149,-0.0025309816555294,1.939652709252738,0.0,-192.49691069513045,0.0031232030112305
6.283184318636995,-0.0005154986025536,0.0023886465948034,58.10101679854551,-4854.285577506158,0.000719944427855,57.8898368418844,0.4718528446879391,-0.0023968422114569,0.0006462617675986,-163.17825607893465,527.7889830495687,527.7567729145799,0.0,5.357267709159658e-06,0.0031158758608646,163.75068426909866,58.1012744153777,-83.05943410798068,57.89023129521545,-0.0005155135302605,0.2163611161844741,-0.033744590691416,0.0019242220176965,19.171822437337493,0.0,4663.94499876978,3.780155198637268e-05,-1.7533505775507626e-05,-9.88542591218053e-07,-0.0019317026666022,-0.0011530082097417,-83.02652008642293,-1.737666509792152e-05,193.09740636554503,-0.0025245080177146,1.9690061741369709,0.0,-192.51768442007443,0.0031144906337995
6.283184316370674,-0.0005153217737826,0.0023887348932361,58.1147888736733,-4854.29204677648,0.0007214231257964,57.9040730511917,0.4699630891305461,-0.0023969424578862,0.0006438253113915,-163.18286253628506,526.2869472962118,526.2548464791859,0.0,5.389380726283371e-06,0.0031071890794583,163.7564493016298,58.11504633370304,-83.03674745917843,57.90446811002329,-0.0005153366046468,0.2160575764954584,-0.0337442123116922,0.0019244135885811,19.17653276925539,0.0,4664.136634364353,3.786764343342885e-05,-1.747974995649503e-05,-9.90808911973096e-07,-0.0019319062137411,-0.0011475774438949,-83.0039103721016,-1.742790400091208e-05,193.11927439210965,-0.0025180588126803,1.988715447777704,0.0,-192.5383759708961,0.0031058114900526
6.2831843141365695,-0.0005151456681136,0.0023888227737855,58.12850542113026,-4854.298517560249,0.0007229368855077,57.91825224460392,0.4680807743151056,-0.0023970426612217,0.0006414028631299,-163.1874420685942,524.7908375060546,524.7588466625019,0.0,5.414163471054905e-06,0.0030985354322232,163.76220805539594,58.128762732993465,-83.01415252263257,57.91864790390853,-0.0005151604091961,0.2157552559215672,-0.033743833275488,0.0019246043355197,19.181224235142764,0.0,4664.328316931125,3.793293710772283e-05,-1.7425713075285105e-05,-9.930430165753046e-07,-0.0019321091629636,-0.0011420350188881,-82.98139299241124,-1.747853820362326e-05,193.141092831385,-0.0025116338940188,1.998683994162621,0.0,-192.55898531475293,0.0030971654514473
6.283184311959348,-0.0005149702832842,0.0023889102295203,58.142166663187496,-4854.304989850947,0.0007244814009469,57.93237464844725,0.4662058716943394,-0.0023971427836793,0.0006389930645897,-163.19199679459877,523.3006308722187,523.2687503400902,0.0,5.431447632324175e-06,0.0030899147998483,163.76795991808396,58.14242383674996,-82.99164920341384,57.93277090330516,-0.0005149849393594,0.2154541496454076,-0.0337434535904468,0.0019247942807011,19.18589690929642,0.0,4664.520046281978,3.799749479093495e-05,-1.7371469525872883e-05,-9.95220238591653e-07,-0.0019323115058392,-0.0011363681658069,-82.95896731442048,-1.7528089225772284e-05,193.16285883932815,-0.0025052331291718,1.9988629873565813,0.0,-192.5795123786229,0.0030885523907679
6.283184309860803,-0.0005147956185028,0.00238899725284,58.15577282152198,-4854.311463642074,0.0007260523728665,57.94644048793933,0.4643383528890185,-0.0023972427876179,0.0006365946230789,-163.19652882388982,521.816304652266,521.7845344890296,0.0,5.4412194643799485e-06,0.0030813270632956,163.77370397525743,58.15602986758022,-82.96923734984662,57.9468373337837,-0.0005148101891139,0.2151542528656641,-0.0337430732635872,0.0019249834461537,19.190550865728216,0.0,4664.7118222295285,3.806137942654951e-05,-1.7317094526356334e-05,-9.973187833572436e-07,-0.0019325132309427,-0.0011305665105595,-82.93663271627699,-1.7576133202815456e-05,193.1845693855207,-0.0024988563988089,1.989251550651013,0.0,-192.59995710695597,0.0030799721818011
6.283184307859762,-0.0005146216725731,0.0023890838367799,58.16932411722488,-4854.3179389271545,0.0007276456740557,57.96044998726209,0.4624781897360083,-0.0023973426346899,0.000634206317772,-163.20104020402653,520.3378362188549,520.3061762322136,0.0,5.443602462434717e-06,0.0030727721044313,163.77943907375928,58.1695810472298,-82.94691657984579,57.96084741997375,-0.0005146361528707,0.2148555607977387,-0.0337426923012863,0.0019251718532183,19.19518617816668,0.0,4664.903644587136,3.812465550929199e-05,-1.726266263820932e-05,-9.993198240064805e-07,-0.0019327143245577,-0.0011246220478565,-82.91438876476674,-1.7622302864334386e-05,193.20622125809876,-0.0024925035961358,1.969896760858029,0.0,-192.62031949859852,0.003071424700061
6.283184305972037,-0.0005144484414895,0.0023891699770508,58.18282077073573,-4854.324415699737,0.0007292578037397,57.974403369670206,0.4606253542402786,-0.0023974422842146,0.0006318270048041,-163.20553287588726,518.8652030459468,518.8336528107512,0.0,5.438841498170878e-06,0.0030642498054589,163.78516387993594,58.18307759654372,-82.92468625479445,57.97480138546021,-0.0005144628278817,0.2145580686725446,-0.0337423107092621,0.0019253595221402,19.199802920059263,0.0,4665.095513168893,3.8187389352782e-05,-1.7208246469392234e-05,-1.0012075485474822e-06,-0.0019329147712862,-0.0011185290363758,-82.89223524772473,-1.766628856885847e-05,193.22781110424185,-0.0024861746261472,1.9408934177282275,0.0,-192.64059960605653,0.0030629098221675
6.283184304210417,-0.0005142759172832,0.0023892556759167,58.19626300183399,-4854.330893953392,0.0007308827957329,57.98830085751703,0.4587798185895118,-0.0023975416897116,0.0006294556214428,-163.21000863519643,517.3983827155615,517.366941582756,0.0,5.427288608694857e-06,0.0030557600495221,163.79087693395147,58.19651973549074,-82.90254576563,57.988699452759775,-0.0005142902153953,0.2142617717376502,-0.0337419284925596,0.0019255464717953,19.20440116457385,0.0,4665.287427789629,3.824964902695241e-05,-1.7153915563492574e-05,-1.002969168706353e-06,-0.0019331145545401,-0.0011122840111327,-82.8701718881372,-1.7707838598246903e-05,193.24933555538848,-0.0024798694048329,1.9023835796215776,0.0,-192.66079744913355,0.0030544274261907
6.283184302584735,-0.0005141040863751,0.0023893409403393,58.20965102958415,-4854.337373681713,0.0007325130834752,58.00214267191126,0.4569415551533041,-0.0023976408011188,0.0006270911890627,-163.2144690895135,515.9373529096777,515.906020065177,0.0,5.409351315867087e-06,0.0030473027200613,163.79657671082924,58.2099076831417,-82.88049401643386,58.00254184367318,-0.0005141183223281,0.2139666652563149,-0.0337415456555461,0.0019257327188301,19.20898098460077,0.0,4665.479388264898,3.831150160032424e-05,-1.70997355455427e-05,-1.0045948504540665e-06,-0.0019333136576343,-0.0011058856414221,-82.84819886844001,-1.7746757989947985e-05,193.27079109231232,-0.00247358785835,1.854555867705608,0.0,-192.68091318692163,0.0030459773915532
6.2831843011026,-0.0005139329772191,0.0023894256877538,58.22298507164881,-4854.343854878318,0.000734155693758,58.01592903212856,0.4551105350625639,-0.0023977396594652,0.0006247328186369,-163.21891544051428,514.4820902260176,514.4508647929885,0.0,5.385389442444547e-06,0.0030388776924556,163.80226185631685,58.223241657258896,-82.85853324657076,58.01632877986744,-0.000513947113277,0.2136727445153277,-0.0337411622019407,0.0019259182742847,19.21354245274989,0.0,4665.671394410984,3.837301812633331e-05,-1.7045768528954208e-05,-1.0060769858852202e-06,-0.0019335120673625,-0.0010993346187665,-82.82631297649046,-1.7782894505809244e-05,193.2921772010017,-0.0024673299221557,1.7976445420890577,0.0,-192.70094399866943,0.0030375595895892
