slip,pitch,y,longslipRL,brake,longslipRR,sideslipRL,slip1,vy,FxFL,FxFR,RL,FR,sideslipFR,FxRL,roll,sideslipFL,yaw,x,FL,yawrate,FyRL,pitchrate,FxRR,sideslipRR,rollrate,longslipFR,longslipFL,FyRR,ax,signal,ay,az,RR,vx,steeringangel,FyFR,signal,FyFL,gas
-1.0134030680386258e-06,-0.0033376801335747,-4853.628702197489,0.0042012862573817,0.0,0.0042036819537487,0.0018995822478507,6.283184293776518,-1.6727265353452526e-05,-85.916985626019,-85.87420304994455,56.339528334276814,56.07270693230159,-0.0023837765486069,717.2160158799974,-2.426634508942895e-05,0.0023767318211614,-0.0337800915156755,4644.497356015268,56.07236929957359,3.142152399793894e-05,-162.492143015856,0.0009444391922929,717.2609472989193,-0.0019060662143348,7.94925530230839e-06,-0.0005380309818433,-0.0005380028849396,162.96440684817952,0.7102240876702478,1.5928363011935858,0.0005824635482078,-0.0023807055810076,56.339804641477606,18.57045442631033,0.0,190.3040256334313,0.0,-189.84501459171415,0.2551922709553853
-1.0136531229224489e-06,-0.0033282555086631,-4853.634975629936,0.0041888140078378,0.0,0.0041911955779662,0.0018998777635986,6.283184293526463,-1.6746282013708595e-05,-85.88394687328467,-85.8412817633719,56.360338464766045,56.094135832751626,-0.0023839351117015,715.0237927729474,-2.418684941144356e-05,0.0023768798795013,-0.0337797769462315,4644.682994645281,56.09379763281154,3.1485829886721085e-05,-162.50119127021344,0.0009408458739624,715.0685707148906,-0.0019063715110015,7.949227350520118e-06,-0.0005377681326551,-0.0005377402295964,162.97449848808986,0.7074656330878757,1.827279082529628,0.0005838446056062,-0.0023624865134991,56.360614343415904,18.577544831060152,0.0,190.3368878437948,0.0,-189.8767146179868,0.2547330770554703
-1.0139127778037087e-06,-0.0033188667884648,-4853.641251393392,0.0041763863230862,0.0,0.0041787538403487,0.0019001719410576,6.2831842932668085,-1.6765428527127072e-05,-85.85103353991158,-85.80848522285129,56.38106703761095,56.11548152073172,-0.0023840928972488,712.8398694979801,-2.4107372948400567e-05,0.002377026904135,-0.0337794617370162,4644.868703983955,56.11514275629754,3.154954642470747e-05,-162.5101944079477,0.0009372579905687,712.8844936949539,-0.0019066755923564,7.945724144826118e-06,-0.0005375063137486,-0.0005374786117768,162.98455573838146,0.7047176157247074,2.060077436029004,0.000585247364705,-0.0023438226619523,56.38134249321608,18.584607694718585,0.0,190.3696221666304,0.0,-189.9082660909052,0.2542756742049005
-1.0141658190153478e-06,-0.0033095139095766,-4853.647529478416,0.0041640030987021,0.0,0.004166356641352,0.001900464739911,6.283184293013767,-1.6784400868503943e-05,-85.81824480347915,-85.77581324321366,56.40171437461959,56.13674430724316,-0.0023842498725443,710.6642176757459,-2.4027951714119783e-05,0.0023771728833724,-0.0337791458936502,4645.054483756645,56.13640498099272,3.161272179277933e-05,-162.51914740968837,0.0009336771550948,710.7086880419727,-0.0019069784059473,7.938525715314757e-06,-0.0005372455235292,-0.0005372180281674,162.99457251422325,0.70197999905428,2.291021858887037,0.0005866708662244,-0.0023247813161415,56.40198941368514,18.591643121498464,0.0,190.4022251931905,0.0,-189.93966771011145,0.2538200555469626
-1.0143977729715992e-06,-0.0033001967936733,-4853.653809875595,0.0041516642306905,0.0,0.0041540038818025,0.0019007561276959,6.283184292781813,-1.6802926850800383e-05,-85.7855799091709,-85.74326556478161,56.42228079591142,56.15792450255337,-0.0023844059989706,708.4968091108789,-2.394862333771267e-05,0.00237731781572,-0.0337788294212826,4645.240333689747,56.15758461735481,3.167540263854509e-05,-162.5280459316825,0.0009301047616547,708.5411257516911,-0.001907279904271,7.927514301571422e-06,-0.0005369857657585,-0.0005369584701139,163.00454314793967,0.6992527467830041,2.519904516711408,0.0005881108729198,-0.0023054298223469,56.422555425748776,18.598651215249465,0.0,190.43469369331817,0.0,-189.9709182951612,0.2533662142472301
-1.0145959407837931e-06,-0.0032909153496614,-4853.660092575554,0.0041393696145891,0.0,0.0041416954617975,0.0019010460791438,6.283184292583646,-1.6820766884387033e-05,-85.75303847568935,-85.71084154422527,56.44276661984643,56.1790224163527,-0.0023845612462337,706.3376157281773,-2.386942615649309e-05,0.0023774616960424,-0.0337785123246079,4645.426253510692,56.1786819751791,3.1737634487340954e-05,-162.53688627640682,0.0009265419924755,706.3817789283735,-0.0019075800452723,7.912663016836669e-06,-0.0005367270395945,-0.0005366999335291,163.01446244189785,0.6965358227860174,2.74651943055919,0.0005895643606742,-0.0022858349181746,56.443040848400365,18.60563207946035,0.0,190.4670247270724,0.0,-190.0020167143917,0.2529141434928232
-1.0147494165424188e-06,-0.0032816694757438,-4853.666377568948,0.0041271191453129,0.0,0.0041294312803713,0.0019013345756109,6.283184292430169,-1.6837714435018742e-05,-85.72062029701128,-85.67854034787368,56.4631721630068,56.20003835782732,-0.002384715589833,704.1866095465203,-2.3790398397268786e-05,0.0023776045184226,-0.0337781946078767,4645.612242947943,56.19969736350494,3.179946175347835e-05,-162.54566536079906,0.0009229898280785,704.2306197444524,-0.0019078787925883,7.894020354324797e-06,-0.0005364693408771,-0.0005364424175566,163.02432570362842,0.6938291910880275,2.9706626623039423,0.0005910287762689,-0.0022660621218575,56.46344599869611,18.61258581726049,0.0,190.49921557367367,0.0,-190.03296199498823,0.2524638364932495
-1.0148490838945471e-06,-0.0032724590613698,-4853.672664846468,0.0041149127169448,0.0,0.0041172112351258,0.0019016216045446,6.283184292330502,-1.685359606566302e-05,-85.68832511037688,-85.64636118516935,56.4834977401855,56.22097263563993,-0.0023848690095397,702.0437626854857,-2.37115774480242e-05,0.0023777462779165,-0.0337778762749002,4645.798301730992,56.22063109060103,3.186092787734783e-05,-162.554380682255,0.0009194490598394,702.0876204420146,-0.0019081761156358,7.871699021838366e-06,-0.0005362126634604,-0.0005361859232268,163.03412876810629,0.691132815875925,3.192132498166336,0.0005925018126873,-0.0022461751536554,56.48377119175271,18.619512531421503,0.0,190.53126368716863,0.0,-190.06375340015245,0.2520152864804265
-1.0148875890776843e-06,-0.0032632839890478,-4853.678954398838,0.0041027502223177,0.0,0.0041050352217267,0.0019019071589676,6.283184292291997,-1.686827103215143e-05,-85.65615237057959,-85.61430353060781,56.50374366437042,56.24182555781409,-0.0023850214878441,699.9090473156385,-2.363299922624536e-05,0.0023778869722729,-0.0337775573290538,4645.984429590356,56.241483464040016,3.192207563293979e-05,-162.56303028261942,0.0009159203045996,699.9527532912375,-0.0019084719895806,7.84586722787966e-06,-0.0005359570017178,-0.0005359304508904,163.04386800970056,0.6884466614620718,3.4107296302428853,0.0005939815560802,-0.0022262354699997,56.50401674074215,18.626412324358704,0.0,190.56316667442803,0.0,-190.09439047754944,0.2515684867090064
-1.0148591518219855e-06,-0.0032541441360025,-4853.685246216818,0.0040906315535462,0.0,0.0040929031331912,0.0019021912345458,6.283184292320435,-1.6881627964403194e-05,-85.62409985513332,-85.58236852024426,56.52391024671017,56.26259743282684,-0.002385173009445,697.7824357342018,-2.3554698124312827e-05,0.002378026602561,-0.0337772377733086,4646.170626257574,56.26225478955141,3.198294016252816e-05,-162.57161262956444,0.0009124040208062,697.8259905228838,-0.0019087663976417,7.816603549755976e-06,-0.000535702363397,-0.0005356759873664,163.0535404260907,0.6857706922952922,3.62625733586956,0.0005954644414675,-0.002206301822546,56.5241829569545,18.633285298132325,0.0,190.594922038301,0.0,-190.12487333838368,0.2511234304567484
-1.0147582527163938e-06,-0.0032450393756658,-4853.691540291198,0.0040785565984147,0.0,0.0040808148631498,0.0019024738319484,6.283184292421334,-1.6893559610538643e-05,-85.59217102250376,-85.55055159937328,56.54399779642823,56.28328856522649,-0.0023853236299717,695.6639000615522,-2.347670762732874e-05,0.0023781651045099,-0.0337769176101772,4646.356891465202,56.28294537535204,3.204359120637609e-05,-162.58012645839855,0.0009089005256162,695.7073046279198,-0.0019090593280391,7.784171036643453e-06,-0.0005354487249504,-0.0005354225505773,163.06314375272885,0.6831048729591955,3.8385216546589778,0.0005969597338949,-0.0021864298731108,56.54427014991462,18.640131554448907,0.0,190.62653280726576,0.0,-190.1551970420857,0.2506801110243495
-1.0145815275999244e-06,-0.0032359695789921,-4853.697836612809,0.0040665252455304,0.0,0.004068770300183,0.0019027549649821,6.283184292598059,-1.6903999223820267e-05,-85.56036159950659,-85.51885593040733,56.56400662131781,56.303899260353234,-0.0023854731971815,693.5534125576813,-2.339905618258148e-05,0.0023783026273384,-0.0337765968413894,4646.543224946814,56.30355552735881,3.210408976863257e-05,-162.58857153988683,0.0009054100126964,693.5966679631786,-0.0019093507651154,7.749122546285097e-06,-0.0005351961026769,-0.000535170118425,163.0726756441405,0.6804491681373521,4.047331563051618,0.0005984522351225,-0.002166671906068,56.56427862691624,18.64695119466242,0.0,190.65799172786757,0.0,-190.1853674265976,0.250238521735776
-1.0143305266571116e-06,-0.0032269346155938,-4853.704135172504,0.0040545373810574,0.0,0.0040567693308708,0.0019030346458413,6.28318429284906,-1.6912972886525424e-05,-85.52867165651078,-85.48728032389454,56.5839370273137,56.324429823656985,-0.0023856217098913,691.4509455322853,-2.332176780374586e-05,0.0023784391747735,-0.0337762754683965,4646.729626436987,56.32408554980898,3.216444558973193e-05,-162.59694799880805,0.0009019325702811,691.4940528604841,-0.0019096407033053,7.71182218477526e-06,-0.0005349444958221,-0.0005349186856387,163.08213429753232,0.6778035426228473,4.25249914622422,0.0005999354369322,-0.0021470765495344,56.58420869350272,18.65374431977528,0.0,190.68929452011912,0.0,-190.21538785328843,0.2497986559384498
-1.014008033548526e-06,-0.0032179343546969,-4853.710435961183,0.0040425928891156,0.0,0.0040448118394626,0.0019033128864925,6.283184293171552,-1.6920529963100697e-05,-85.49710116920477,-85.45582368006552,56.60378931857151,56.34488055971988,-0.0023857692045317,689.3564712986667,-2.3244863508321243e-05,0.0023785747184456,-0.0337759534925989,4646.916095671314,56.344535746169264,3.2224667211371644e-05,-162.60525600308503,0.0008984681991241,689.3994316281078,-0.0019099291449457,7.672544991101883e-06,-0.0005346938973824,-0.0005346682529999,163.09151870092444,0.675167961290412,4.453839767200301,0.0006014100981072,-0.0021276885819545,56.60406065346193,18.66051103043913,0.0,190.7204420584124,0.0,-190.24525703025384,0.2493605070038281
-1.0136163813488335e-06,-0.0032089686659192,-4853.716738969775,0.0040306916515636,0.0,0.0040328977078309,0.0019035897008572,6.283184293563205,-1.6926711307711364e-05,-85.46564989432467,-85.42448511631875,56.62356379748752,56.36525177208873,-0.0023859157052135,687.2699621781273,-2.3168361634839176e-05,0.0023787092476915,-0.033775630915208,4647.102632386383,56.3649064192387,3.2284781799753284e-05,-162.61349589172266,0.0008950168299075,687.3127765671836,-0.001910216097279,7.631560687173375e-06,-0.000534444300117,-0.0005344188213307,163.1008284390862,0.6725423891037402,4.651172233011044,0.0006028782091527,-0.0021085487642968,56.62383480886864,18.66725142695579,0.0,190.7514358485168,0.0,-190.27497353849245,0.2489240683271251
-1.0131578482608608e-06,-0.0032000374198695,-4853.723044189247,0.0040188335397788,0.0,0.0040210268070802,0.0019038651053696,6.283184294021738,-1.6931556771613905e-05,-85.43431728201524,-85.39326403130556,56.64326076427297,56.385543763315866,-0.0023860612237133,685.1913895280854,-2.3092277706096988e-05,0.0023788427694718,-0.0337753077370856,4647.289236319792,56.385197871031984,3.2344828234284386e-05,-162.621668266154,0.0008915783425741,685.2340590232233,-0.0019105015710468,7.589155785196253e-06,-0.0005341956973253,-0.0005341703904364,163.11006353255846,0.6699267899080688,4.844318957756808,0.0006043407105699,-0.0020896935610141,56.64353145963291,18.673965609274727,0.0,190.78227658548943,0.0,-190.30453727259777,0.2484893333327876
-1.0126352817506874e-06,-0.0031911404885489,-4853.729351610596,0.0040070184345716,0.0,0.0040091990173699,0.0019041391186356,6.283184294544305,-1.6935117039592915e-05,-85.4031024413378,-85.36216015048097,56.6628805180969,56.40575683481056,-0.0023862057650504,683.1207253468448,-2.301662426430836e-05,0.0023789753027622,-0.0337749839586784,4647.475907210125,56.40541040276978,3.240484805878666e-05,-162.6297739931394,0.0008881525832582,683.1632509950394,-0.0019107855800061,7.545627754336541e-06,-0.0005339480861576,-0.000533922956246,163.11922436039583,0.667321128563677,5.033106122422311,0.0006057984447982,-0.0020711558708702,56.66315090461457,18.680653676983503,0.0,190.81296439866617,0.0,-190.3339492006497,0.2480562954902536
-1.0120524173545e-06,-0.0031822777456593,-4853.735661224859,0.0039952462168339,0.0,0.0039974142189718,0.0019044117611727,6.283184295127169,-1.693745970130328e-05,-85.37200459026316,-85.33117320983007,56.68242335669262,56.425891286895535,-0.0023863493269888,681.0579429740588,-2.294141080833299e-05,0.0023791068781922,-0.0337746595800289,4647.662644796968,56.4255443149042,3.246488037572677e-05,-162.63781417073645,0.0008847393701958,681.1003258530133,-0.0019110681405296,7.501283537850647e-06,-0.000533701469211,-0.0005336765095746,163.1283116301934,0.6647253715040673,5.217363831302104,0.0006072486482493,-0.0020529638943208,56.68269344121664,18.68731572933023,0.0,190.84349936622397,0.0,-190.36321081505227,0.2476249482635841
-1.0115106470057174e-06,-0.0031734490668088,-4853.741973023105,0.0039835162408026,0.0,0.0039856728048131,0.0019046847507222,6.283184295668939,-1.694038901277571e-05,-85.34230757812689,-85.29901914556866,56.701889601474335,56.44594654485732,-0.0023864975826388,679.0029569001528,-2.2866319240316305e-05,0.0023792318563386,-0.0337743345824773,4647.849448820896,56.44560078172375,3.253044595251354e-05,-162.6458436034143,0.0008813385073183,679.0453140235577,-0.0019113475753723,7.558080674539435e-06,-0.0005334438277295,-0.000533443063581,163.13727285930534,0.6621394837059145,5.396926264895198,0.0006122469304685,-0.0020351413845142,56.70215933954288,18.693951865220967,0.0,190.87421473513615,0.0,-190.3919907903949,0.2471952851348872
-1.012426361139805e-06,-0.0031646543295886,-4853.748286996552,0.0039718292367711,0.0,0.0039739737858704,0.0019049634671419,6.283184294753225,-1.697075584831077e-05,-85.31052637485301,-85.2691796870197,56.72127975837584,56.465922586279646,-0.0023865470386803,676.9557367257994,-2.278903659435805e-05,0.0023794537674861,-0.0337740089233183,4648.036319023462,56.46558042235692,3.258894459509274e-05,-162.6542175614724,0.0008779497979205,676.9981903397317,-0.0019116185480116,7.891884340881587e-06,-0.0005332090573422,-0.0005331887134405,163.14575567333824,0.6595634319013048,5.571631829131501,0.0006059562147704,-0.0020177080543011,56.72154868209502,18.70056218321861,0.0,190.9006445811193,0.0,-190.42476012774188,0.2467672996114685
-1.017240330193224e-06,-0.0031558934134325,-4853.754603136914,0.0039601857048876,0.0,0.0039623163981632,0.0019052424257751,6.283184289939256,-1.7075209810977533e-05,-85.27938687528196,-85.2389294674651,56.74059405750228,56.4858223860795,-0.0023866122897172,674.9164080817632,-2.270811447826682e-05,0.0023796580503508,-0.0337736829579873,4648.22325514719,56.48548085588504,3.259440122862721e-05,-162.66285070613174,0.0008745730701741,674.9587733864331,-0.001911886589337,8.242002752817753e-06,-0.0005329676148319,-0.0005329429917462,163.15384849556557,0.6569971818252791,5.7413233007954325,0.0005966182507305,-0.0020006817052487,56.74086182425687,18.707146781550684,0.0,190.92439855557416,0.0,-190.45991065224263,0.246340985212788
-1.024846539410891e-06,-0.0031471661993545,-4853.76092143615,0.0039485850526481,0.0,0.0039507009675214,0.0019055168600556,6.283184282333047,-1.7232871951234388e-05,-85.24847883816398,-85.20867753272685,56.75983266070336,56.50564543665563,-0.0023867403440082,672.8849084776331,-2.262441013256018e-05,0.0023797977455393,-0.0337733571927017,4648.410256935576,56.50530318241059,3.2558368171677155e-05,-162.6713265110228,0.0008712081764127,672.9270696996635,-0.0019121565135447,8.450094046738876e-06,-0.0005327263346095,-0.0005326990625891,163.16197101795046,0.6544406984014102,5.9058479690163646,0.0005923444374183,-0.0019840742530039,56.760099186902295,18.7137057581017,0.0,190.9512506851856,0.0,-190.49166827610125,0.2459163354908223
-1.0322980835782683e-06,-0.0031384725697216,-4853.767241885876,0.0039370267073378,0.0,0.0039391277987897,0.0019057859234932,6.283184274881503,-1.738787062846555e-05,-85.21786851159483,-85.17835655346104,56.77899575062465,56.5253916816492,-0.0023869071901927,670.8611915298118,-2.2539532247959477e-05,0.0023798969164539,-0.0337730318478125,4648.597324133107,56.52504804941976,3.251637412058106e-05,-162.6794463016453,0.0008678549915907,670.9030699632,-0.0019124292156644,8.495149863124234e-06,-0.0005324852511952,-0.0005324568803811,163.17032537306434,0.6518939456259872,6.06505777269796,0.000593932008305,-0.0019678934641556,56.77926116745101,18.720239210396603,0.0,190.9816515062042,0.0,-190.5195862320236,0.2454933440550671
-1.037541499594516e-06,-0.0031298124080124,-4853.773564477258,0.0039255102523507,0.0,0.0039275970385684,0.001906050400624,6.283184269638086,-1.7501190948798437e-05,-85.18747080111498,-85.14805068878574,56.79808354723016,56.54506119618538,-0.0023870871294445,668.8452041050363,-2.245497167165169e-05,0.0023799813123386,-0.033772706832169,4648.784456485254,56.5447159704038,3.24933442927259e-05,-162.68720821725665,0.0008645134168741,668.8867718383444,-0.0019127039602231,8.406257123707297e-06,-0.000532244493882,-0.0005322163088098,163.17891715444244,0.6493568878729413,6.218809433763245,0.0005989677394945,-0.0019521435814009,56.79834812339473,18.72674723560269,0.0,191.01392856865976,0.0,-190.5453421115969,0.2450720045503027
-1.0398476708584369e-06,-0.0031211855985169,-4853.7798892012215,0.003914035428799,0.0,0.0039161086731921,0.0019063114376165,6.283184267331915,-1.7558885111442815e-05,-85.15722606260248,-85.11781855236903,56.81709631584496,56.5646541422825,-0.0023872657467061,666.8368980606227,-2.237185185712885e-05,0.0023800653982472,-0.0337723818932486,4648.971653738468,56.56430736969767,3.249873643055873e-05,-162.69468957339845,0.0008611833866489,666.8781680793338,-0.0019129796501433,8.2229958800548e-06,-0.0005320044255532,-0.0005319769770292,163.18767295715523,0.646829490275114,6.36696458609517,0.0006052054261515,-0.0019368257528023,56.81736036433514,18.73322993053505,0.0,191.04663471379777,0.0,-190.5703881084416,0.2446523106418163
-1.039350733835922e-06,-0.0031125920259714,-4853.786216048623,0.0039026020852494,0.0,0.003904662578538,0.0019065700699544,6.283184267828853,-1.7563373181163832e-05,-85.12710459149964,-85.08768890118968,56.83603435532968,56.58417075716631,-0.0023874367584236,664.8362344671984,-2.229091021430996e-05,0.002380155509364,-0.0337720567437738,4649.158915640173,56.58382259415148,3.2532081734481724e-05,-162.70197971587442,0.0008578648740848,664.8772421514615,-0.0019132552985995,7.982021732732729e-06,-0.000531765233303,-0.0005317386898929,163.19650743606098,0.6443117183186666,6.509389900056843,0.0006112982873941,-0.0019219381360362,56.836298163882006,18.73968739166193,0.0,191.07896275684087,0.0,-190.59553622782923,0.2442342560097059
-1.036583738952472e-06,-0.0031040315751516,-4853.792545010387,0.0038912101233443,0.0,0.0038932585743588,0.001906827084818,6.283184270595847,-1.752466219066455e-05,-85.09709258861706,-85.05767463178341,56.85489798110801,56.603611318754645,-0.0023875984185461,662.8431820354308,-2.2212554998842545e-05,0.0023802534452524,-0.0337717311296244,4649.346241938749,56.60326194765928,3.258838385040178e-05,-162.70915391813836,0.0008545578942572,662.883969747293,-0.0019135301662354,7.712888900556887e-06,-0.0005315270089204,-0.0005315013476083,163.2053493428182,0.6418035376141477,6.645957202479101,0.0006166243484679,-0.0019074760539964,56.85516177670412,18.74611971510729,0.0,191.110576584608,0.0,-190.62112735884975,0.2438178343515691
-1.0321873368175715e-06,-0.0030955041304472,-4853.798876077528,0.0038798594633775,0.0,0.0038818964598206,0.0019070830237585,6.28318427499225,-1.7454829691141192e-05,-85.0671851631174,-85.02777977211309,56.87368751225102,56.62297612352659,-0.002387751203798,660.857714149704,-2.213694086246157e-05,0.0023803587839912,-0.03377140485534,4649.533632383537,56.62262571330245,3.26614159122681e-05,-162.71626723264563,0.00085126250497,660.898321857627,-0.001913803758141,7.43758588447695e-06,-0.0005312897873386,-0.0005312649072235,163.21414762573056,0.63930491380517,6.776543592007767,0.0006209987275615,-0.0018934321135162,56.87395145157805,18.752526996651365,0.0,191.14140830257728,0.0,-190.6472342375996,0.243403039386681
-1.0267604112483326e-06,-0.0030870095754392,-4853.805209241188,0.003868550025928,0.0,0.0038705760322327,0.0019073382323342,6.283184280419175,-1.736518971442308e-05,-85.03738101097714,-84.99800480033144,56.892403263962194,56.64226547412152,-0.0023878964825478,658.8798063556076,-2.2064039648544773e-05,0.0023804702126186,-0.0337710777862576,4649.721086724826,56.64191416575636,3.2745375583362255e-05,-162.72335641571536,0.0008479788057297,658.9202673065755,-0.0019140757739194,7.171542686766124e-06,-0.000531053576725,-0.0005310293525248,163.22286946702204,0.6368158125140243,6.90103154970661,0.0006244615473702,-0.0018797964561838,56.89266743898731,18.75890933173057,0.0,191.17151965526187,0.0,-190.67380006174488,0.2429898648587051
-1.020799199474119e-06,-0.0030785477924947,-4853.811544492623,0.0038572817240891,0.0,0.0038592970949663,0.001907592913671,6.283184286380386,-1.7265132853441198e-05,-85.00768030841817,-84.96834875266924,56.91104554430558,56.66147967335163,-0.0023880358151163,656.9094347787402,-2.1993698559865844e-05,0.0023805862262282,-0.0337707498400384,4649.908604713857,56.66112757727983,3.283554598788012e-05,-162.7304440927305,0.0008447069353575,656.9497743481961,-0.001914346053875,6.9249966756725176e-06,-0.0005308183761687,-0.0005307946763835,163.2314960867042,0.6343361993056682,7.019309044816372,0.0006271449008903,-0.0018665569485583,56.9113099944612,18.765266815437176,0.0,191.2010212807587,0.0,-190.70071922932303,0.2425783045372102
-1.0146845928297048e-06,-0.0030701186623927,-4853.817881823189,0.0038460544620223,0.0,0.0038480594601589,0.0019078471710665,6.283184292494993,-1.7161879252301772e-05,-84.97808402890091,-84.93880990325702,56.929614653588025,56.68061902176333,-0.0023881706451702,654.9465753568405,-2.1925685085658248e-05,0.0023807054360675,-0.03377042097481,4650.096186102817,56.68026622015808,3.292842513351444e-05,-162.73754271375978,0.0008414470684141,654.986811551732,-0.0019146145362074,6.704246190768192e-06,-0.0005305841744236,-0.0005305608820143,163.24001876092038,0.6318660397504364,7.131269635574946,0.0006292070739758,-0.0018536994276622,56.92987937931639,18.771599542518835,0.0,191.23003066995312,0.0,-190.72787935267849,0.2421683522184381
-1.008692236435385e-06,-0.0030617220639903,-4853.824221224328,0.0038348681348531,0.0,0.0038368629480701,0.0019081010388676,6.28318429848735,-1.706066463322544e-05,-84.94859338018622,-84.9093863284704,56.94811088501373,56.69968381672006,-0.0023883021769905,652.9912034702552,-2.185972060509835e-05,0.0023808266918142,-0.0337700911775442,4650.283830644835,56.69933036762806,3.302160711046063e-05,-162.7446576249797,0.0008381994108155,653.0313481100194,-0.0019148812259749,6.512668293907205e-06,-0.0005303509553672,-0.000530327977533,163.2484357286338,0.6294052993881835,7.236812565007749,0.0006307981621886,-0.0018412079596058,56.94837586001106,18.77790760737857,0.0,191.25865294538443,0.0,-190.75518044383617,0.2417600017246811
-1.0030110490188271e-06,-0.0030533578739358,-4853.830562687557,0.0038237226302872,0.0,0.0038257073865215,0.0019083545044123,6.283184304168537,-1.696508719574298e-05,-84.91920943018695,-84.88007627629881,56.96653452588651,56.71867435216572,-0.0023884313539913,651.0432938964341,-2.179550501858167e-05,0.0023809491026538,-0.0337697604542127,4650.47153809398,56.718320294123,3.311357198706626e-05,-162.7517892972666,0.0008349641948928,651.0833539312664,-0.0019151461730332,6.351514275556552e-06,-0.0005301187013885,-0.0005300959725721,163.25674994459544,0.6269539437587207,7.335842851602241,0.0006320464508143,-0.0018290650658103,56.96679970704511,18.78419110407446,0.0,191.28697416832583,0.0,-190.78254156877364,0.2413532469048582
-9.978342437895302e-07,-0.0030450258120558,-4853.836906204461,0.0038124610497735,0.0,0.0038144360880238,0.0019086080183742,6.283184309345343,-1.687882193807313e-05,-84.88971287613484,-84.85066800411944,56.98487681531748,56.73759084518188,-0.0023885586921501,649.0857220113845,-2.1732582827716896e-05,0.0023810734041226,-0.0337694288215407,4650.659308205121,56.737236195762925,3.320361954991061e-05,-162.7589558013094,0.0008317880138059,649.1257502382657,-0.0019154083889364,6.256472120786749e-06,-0.0005298850435751,-0.0005298624475658,163.26492947082312,0.6244901674999496,7.428271374784839,0.0006329180231018,-0.0018125366473355,56.985142114382434,18.79045007502068,0.0,191.3150503806337,0.0,-190.80994666604525,0.2409481611151043
-9.933108705832412e-07,-0.0030367245075709,-4853.843251766621,0.0038011060895498,0.0,0.0038030707608752,0.0019088605283217,6.283184313868715,-1.6804728860725528e-05,-84.8595478506681,-84.82058975134589,57.00313819903633,56.75643246209524,-0.0023886882849632,647.1070903742853,-2.1670271086418383e-05,0.002381202420354,-0.0337690963008141,4650.847140731982,56.756077217608826,3.329133074153254e-05,-162.7661295343753,0.0008288105575318,647.1470309722172,-0.0019156670885919,6.214449567506719e-06,-0.0005296476834528,-0.0005296252778595,163.27287566135166,0.6220023623545652,7.514014955123407,0.0006333016169993,-0.0018005701510435,57.00340348732604,18.796684275001997,0.0,191.3430719952657,0.0,-190.83756738412785,0.2405452757922602
-9.894517041824246e-07,-0.0030284516394558,-4853.849599365563,0.0037897918754424,0.0,0.0037917461607767,0.0019091106945419,6.283184317727882,-1.674304633055138e-05,-84.82941672644007,-84.7905435478267,57.0213259082747,56.77519852172547,-0.0023888219010212,645.1318654058232,-2.1608268700387905e-05,0.0023813349597236,-0.0337687629168207,4651.035035426214,56.77484269327308,3.3376546937159056e-05,-162.7731749643896,0.0008260753605789,645.1717122480135,-0.0019159232198793,6.190473074362384e-06,-0.0005294115383108,-0.0005293893082459,163.2806009895714,0.619519390070663,7.592996429183157,0.0006338469016978,-0.0017912431183566,57.02159114394261,18.802893604035905,0.0,191.37130603082844,0.0,-190.86545612902256,0.2401445552643483
-9.862311529661596e-07,-0.0030202048902579,-4853.855948992828,0.0037785313209448,0.0,0.0037804752032443,0.0019093584481676,6.2831843209484335,-1.6693311965706954e-05,-84.7994598491831,-84.7606767324754,57.03944096360798,56.79388931585378,-0.0023889579160095,643.1657449259928,-2.15464387943247e-05,0.0023814692638966,-0.0337684286936442,4651.222992039695,56.79353290869268,3.345942449037007e-05,-162.7800328452325,0.0008235596266725,643.2054958688983,-0.0019161771886907,6.178575398401834e-06,-0.0005291767259608,-0.0005291546479086,163.2881369906147,0.6170476844677347,7.665144718968516,0.0006344487750989,-0.0017828149996107,57.03970610428983,18.809078148876694,0.0,191.39973831946736,0.0,-190.89350907643515,0.2397456627954891
-9.836071629494574e-07,-0.0030119822392769,-4853.862300639987,0.0037673199020676,0.0,0.003769253373189,0.0019096039699381,6.283184323572423,-1.6654751803148886e-05,-84.7696840673277,-84.73099363576384,57.05748349403057,56.812505247929,-0.0023890955795276,641.2084950630617,-2.1484663203153304e-05,0.0023816046000426,-0.0337680936539206,4651.411010325372,56.812148262714,3.354009579792926e-05,-162.7867003733324,0.0008212318659629,641.2481474725513,-0.0019164291462236,6.178370683060971e-06,-0.0005289431577911,-0.0005289212097345,163.29550059194224,0.6145868859927959,7.73039489588856,0.0006350876518098,-0.0017750046186372,57.05774849867693,18.815238022119274,0.0,191.42830210736625,0.0,-190.9216458403141,0.2393484229317959
-9.815336914544486e-07,-0.0030037819702022,-4853.868654298648,0.0037561541729619,0.0,0.0037580772218813,0.0019098474730233,6.283184325645895,-1.6626515197829703e-05,-84.74007338214196,-84.70147639026439,57.07545365645298,56.8310466956613,-0.0023892346978938,639.2594735411961,-2.1422828664654344e-05,0.0023817406956222,-0.0337677578190065,4651.599090037282,56.83068913062754,3.361869477104114e-05,-162.79319285877037,0.000819062728242,639.2990237175837,-0.0019166792562341,6.1890702844659045e-06,-0.0005287107359526,-0.0005286889082202,163.3027065870622,0.6121362273913563,7.788688239188304,0.0006357688010651,-0.0017677724594424,57.07571848937911,18.82137332933734,0.0,191.45696484904872,0.0,-190.9498279607588,0.2389527776867049
