x,roll,y,FyFL,brake,FxRR,vx,gas,FyRR,FyFR,yaw,FL,steeringangel,sideslipRL,ax,rollrate,pitchrate,sideslipRR,slip,slip1,signal,FyRL,FxRL,longslipRR,RR,sideslipFL,longslipFL,sideslipFR,yawrate,signal,FxFL,ay,FR,longslipFR,RL,pitch,az,vy,FxFR,longslipRL
4926.243130696259,-2.576002655359236e-05,-4862.73508733447,-192.33129303559775,0.0,181.92505710624783,22.96980153133135,0.1519866372583084,169.0035548907471,202.1859826193383,-0.0304568860264822,69.35980981278921,0.0,0.0019162501589238,0.0105783282940505,-2.1396667363466305e-06,1.2841626660612458e-05,-0.0020295618708705,-2.256917102661931e-05,6.28316273800856,-7.758968912301746,-159.63959502848832,181.88714479179103,0.0010928276859415,69.47219787955905,0.0023502255042595,-0.000472956426986,-0.0024739290966263,0.0005266061875091,0.0,-77.3688218156099,0.0120042286723933,69.36450954988395,-0.0004730360833351,69.46956573005107,-0.0010420737281913,-1.0929962319233848e-05,-0.0005056970129281,-77.2707616367835,0.001092163149242
4926.472722751204,-2.5780836961684455e-05,-4862.742086682041,-192.32402652872952,0.0,181.89549122942896,22.969907146411572,0.1519797015816158,169.01039015251814,202.19405145757457,-0.0304516161398113,69.36012573307157,0.0,0.001916172147545,0.0105408644783537,-2.0419800936644256e-06,1.2804012489560872e-05,-0.0020296471976914,-2.260833824157603e-05,6.283162698841345,-7.876282227660649,-159.63289971874215,181.8576170630525,0.0010926518222643,69.4725066992968,0.0023501314134594,-0.0004729529454531,-0.0024740266684201,0.0005273024307486,0.0,-77.36842151762465,0.0120224778141295,69.36483204191177,-0.0004730327605459,69.46987136514306,-0.0010419455189911,-1.0933779088268076e-05,-0.0005065825885461,-77.27025894256072,0.0010919874920239
4926.702315896363,-2.5800931719424988e-05,-4862.749084859794,-192.3167103401049,0.0,181.86603175638663,22.970012387403337,0.1519727905331515,169.0172715666595,202.20216933861155,-0.0304463392586713,69.36044051401485,0.0,0.0019160935797258,0.0105035310862625,-1.9911386893661244e-06,1.2766437353496984e-05,-0.0020297330606165,-2.2646561973403457e-05,6.283162660617613,-7.955017516658201,-159.62615796570066,181.8281916561048,0.001092476608203,69.47281448575151,0.0023500369140429,-0.0004729494857816,-0.0024741246322649,0.0005280045119358,0.0,-77.36802549151584,0.012040846320955,69.36515341223462,-0.0004730294427661,69.47017585646934,-0.0010418176854512,-1.0901716140324582e-05,-0.000507446376237,-77.26975661386824,0.0010918124260127
4926.931910128051,-2.582075445523354e-05,-4862.756081865777,-192.3093770181096,0.0,181.83667929471704,22.97011725561308,0.1519659040187032,169.0241917058873,202.21030285630096,-0.0304410553247223,69.36075416194481,0.0,0.0019160145427371,0.0104663279714188,-1.982547855758188e-06,1.2728602510454649e-05,-0.0020298193736885,-2.268386699961891e-05,6.283162623312586,-7.994789133888904,-159.61937732862037,181.79886725104848,0.001092302050306,69.47312124066427,0.0023499423143848,-0.0004729460471242,-0.0024742226730625,0.0005287123884758,0.0,-77.36763342551201,0.0120592744594342,69.36547366339603,-0.0004730261302332,69.47047921072509,-0.0010416902288651,-1.0837570557762562e-05,-0.0005082889350842,-77.26925473468472,0.0010916379401942
4927.161505442601,-2.5840700205282356e-05,-4862.763077698029,-192.3020467534587,0.0,181.80743415751823,22.970221752345957,0.1519590419439197,169.03114278443104,202.2184309817096,-0.0304357642810892,69.36106668278964,0.0,0.0019159351273939,0.0104292550090854,-2.011157610576417e-06,1.269025937418842e-05,-0.0020299060469678,-2.2720296329838244e-05,6.283162586883257,-7.995402277991636,-159.61256569293795,181.76964284447368,0.0010921281526376,69.47342696448705,0.0023498478122148,-0.0004729426263311,-0.0024743205871854,0.0005294258462875,0.0,-77.36724507214119,0.0120777206008335,69.36579279815014,-0.0004730228254927,69.47078143577741,-0.0010415631532388,-1.0745504738474062e-05,-0.0005091112480724,-77.26875332095703,0.0010914640262194
4927.391101836356,-2.5861111886475472e-05,-4862.770072354594,-192.29473354375423,0.0,181.77829640215228,22.97032587890596,0.1519522042142401,169.03811695995694,202.2265389400271,-0.030430466073572,69.36137808182903,0.0,0.0019158554247017,0.0103923120591622,-2.071659454036294e-06,1.2651209943188403e-05,-0.002029992989905,-2.275590465496884e-05,6.283162551274931,-7.956853945786894,-159.60573096711357,181.7405176945352,0.0010919549168645,69.4737316568284,0.0023497535540668,-0.0004729392185215,-0.0024744182230924,0.0005301445825835,0.0,-77.36686002842144,0.0120961515616273,69.36611081971677,-0.0004730195328468,69.47108254019253,-0.001041436464786,-1.0629847950354138e-05,-0.00050991456981,-77.26825254887423,0.0010912906779383
4927.620699305672,-2.5882279404426828e-05,-4862.777065833519,-192.2874460554561,0.0,181.74926583524672,22.97042963659545,0.1519453907358419,169.0451067334508,202.23461737051707,-0.0304251606512828,69.36168836293224,0.0,0.0019157755199478,0.0103554990056569,-2.1588032486264e-06,1.261130671300074e-05,-0.0020300801172769,-2.2790754171222773e-05,6.283162516425415,-7.879332946986319,-159.59888068325284,181.71149133583287,0.0010917823427084,69.47403531689585,0.0023496596089307,-0.0004729358233612,-0.002474515507896,0.0005308682498331,0.0,-77.36647793385735,0.0121145450111357,69.36642773254562,-0.000473016252093,69.47138253285368,-0.0010413101714221,-1.0495179163288384e-05,-0.0005107003296309,-77.2677525576778,0.0010911178918438
4927.850297846919,-2.5904440951410546e-05,-4862.78405813285,-192.28018767974112,0.0,181.72034213207732,22.970533026715472,0.1519386014148166,169.05210527654492,202.24266228672516,-0.030419847966788,69.36199753009899,0.0,0.0019156954904244,0.0103188156876694,-2.267478091366692e-06,1.2570450222286603e-05,-0.0020301673515105,-2.282491068170224e-05,6.283162482268905,-7.763218979402762,-159.5920216716631,181.68256338185816,0.001091610428406,69.47433794375318,0.0023495660024728,-0.0004729324402448,-0.0024746124131579,0.0005315965111653,0.0,-77.36609887266783,0.0121328876895785,69.36674354079514,-0.0004730129833313,69.47168142260308,-0.0010411842822701,-1.0345948913730309e-05,-0.0005114700407431,-77.2672530560209,0.0010909456651031
4928.0798974564805,-2.5927784487786927e-05,-4862.791049250642,-192.27296087141536,0.0,181.69152489487948,22.970636050565,0.1519318361583894,169.05910646604235,202.2506707471121,-0.0304145279758612,69.36230558725765,0.0,0.0019156154055414,0.0102822619400816,-2.39274272323977e-06,1.25285851275222e-05,-0.002030254622623,-2.2858441663774523e-05,6.283162448737922,-7.6090807691906255,-159.5851600296399,181.6537335658533,0.0010914391714491,69.47463953648428,0.0023494727662813,-0.0004729290680888,-0.0024747089054879,0.000532329059108,0.0,-77.36572276301976,0.0121511684080447,69.36705824854123,-0.0004730097272011,69.47197921819067,-0.0010410588072018,-1.01863760164493e-05,-0.0005122252553767,-77.26675393481253,0.0010907739963747
4928.309498130755,-2.5952450270854244e-05,-4862.798039184952,-192.2657674502021,0.0,181.66281360027529,22.970738709441196,0.1519250948740848,169.06610500255252,202.25864055348163,-0.0304092006372254,69.36261253750762,0.0,0.0019155353242437,0.0102458375814913,-2.5300055847893672e-06,1.2485696522276382e-05,-0.0020303418708594,-2.289141561199553e-05,6.283162415763974,-7.417673285225451,-159.57830100702637,181.62500175922264,0.0010912685678413,69.47494009429494,0.0023493799108941,-0.0004729257047762,-0.0024748049735358,0.0005330656079685,0.0,-77.3653490468035,0.0121693785453791,69.3673718605487,-0.0004730064854126,69.47227592811265,-0.0010409337564173,-1.0020557156798497e-05,-0.0005129675498047,-77.26625557793278,0.0010906028855778
4928.539099866147,-2.597853494846821e-05,-4862.80502793385,-192.25860621550112,0.0,181.6342076690176,22.97084100463877,0.1519183774705426,169.07309659700846,202.2665726355212,-0.0304038659122724,69.36291838408604,0.0,0.0019154552936505,0.0102095423831334,-2.6750762420030807e-06,1.244180580037395e-05,-0.0020304290481053,-2.292390049297911e-05,6.283162383279093,-7.18993404126664,-159.57144882345267,181.59636784313523,0.0010910986132112,69.47523961667936,0.002349287414186,-0.0004729223519142,-0.0024749006396449,0.000533805910325,0.0,-77.36497802456417,0.0121875162411888,69.36768438132134,-0.0004730032560025,69.4725715604637,-0.0010408091400616,-9.852265320689106e-06,-0.0005136984883766,-77.26575752938871,0.0010904323329938
4928.7687026590775,-2.600609514557014e-05,-4862.81201549541,-192.2514763116536,0.0,181.6057065255296,22.97094293744989,0.1519116838572112,169.0800778636258,202.2744676830296,-0.0303985237646266,69.36322313049328,0.0,0.0019153753511974,0.0101733761123117,-2.824104036235474e-06,1.2396964979857444e-05,-0.0020305161158047,-2.295596288477923e-05,6.283162351216702,-6.926978504015924,-159.56460677990802,181.5678317427032,0.0010909293028526,69.47553810340601,0.0023491952744766,-0.0004729190103788,-0.0024749959064732,0.0005345497604557,0.0,-77.36460970796716,0.0122055804402823,69.36799581499031,-0.0004730000378015,69.4728661229843,-0.0010406849678927,-9.684874557089703e-06,-0.0005144196035821,-77.2652596440859,0.0010902623395452
4928.9983065059805,-2.6035151135840256e-05,-4862.819001867711,-192.2443778991259,0.0,181.57730951736644,22.9710445091638,0.1519050139445651,169.0870462615973,202.28232546545505,-0.0303931741598351,69.36352677985032,0.0,0.0019152955243283,0.0101373384708998,-2.9736620449291557e-06,1.2351252021842629e-05,-0.0020306030453176,-2.298766823362491e-05,6.283162319511352,-6.630094629561469,-159.55777732174974,181.53939342089737,0.0010907606311605,69.47583555451338,0.0023491034952131,-0.0004729156761164,-0.0024750907722347,0.0005352969735506,0.0,-77.36424342825109,0.0122235681295398,69.36830616596964,-0.0004729968345872,69.47315962302976,-0.0010405612490029,-9.521428759473278e-06,-0.0005151324023391,-77.26476247305422,0.0010900929067265
4929.2279114033045,-2.606569169674064e-05,-4862.825987048844,-192.23730881096316,0.0,181.54901597826787,22.97114572106648,0.15189836764413,169.09400019832498,202.29014816628367,-0.03038781706519,69.363829335237,0.0,0.0019152158293548,0.0101014291481955,-3.120800462437297e-06,1.2304766464764085e-05,-0.0020306898191056,-2.3019080066046916e-05,6.28316228809952,-6.300736554969963,-159.5509619392541,181.51105285212725,0.0010905925925072,69.4761319704249,0.0023490120415971,-0.0004729123541963,-0.0024751852741292,0.0005360473873483,0.0,-77.36387975070527,0.0122414837177751,69.36861543863259,-0.0004729936410914,69.47345206748508,-0.0010404379915814,-9.364633603449017e-06,-0.0005158383477411,-77.26426535741683,0.0010899240360699
4929.457517347504,-2.609767809408918e-05,-4862.832971036904,-192.2302677904794,0.0,181.5208252747168,22.971246574440286,0.1518917448687172,169.1009388463424,202.29793713852072,-0.0303824524494487,69.36413080015843,0.0,0.0019151362747131,0.0100656478135964,-3.2629429934476333e-06,1.225762383574579e-05,-0.0020307764275225,-2.305025931057194e-05,6.283162256920276,-5.940517475923764,-159.544161354737,181.482810016948,0.0010904251812659,69.47642735187632,0.0023489209111369,-0.0004729090409138,-0.0024752794174763,0.0005368008642245,0.0,-77.36351812392382,0.012259328742529,69.36892363685836,-0.0004729904608399,69.4737434628822,-0.0010403152027301,-9.216707449065373e-06,-0.0005165388433292,-77.26376876914382,0.0010897557296116
4929.687124335052,-2.6131048305069703e-05,-4862.839953829996,-192.22325336153483,0.0,181.49273674575156,22.9713470705641,0.1518851455314285,169.10786210272136,202.30569401998895,-0.0303770802826996,69.36443117778606,0.0,0.0019150568602681,0.0100299941087757,-3.397961095246627e-06,1.2209951364005115e-05,-0.0020308628695476,-2.308126437983078e-05,6.283162225915207,-5.551201745289859,-159.53737556698988,181.45466491963,0.0010902583914974,69.47672169993639,0.002348830083154,-0.0004729057373313,-0.0024753732261826,0.0005375572750694,0.0,-77.363158595939,0.0122771070361679,69.36923076480483,-0.0004729872926387,69.47403381532999,-0.001040192888328,-9.079531930409026e-06,-0.0005172352352478,-77.26327260284816,0.0010895879893382
4929.916732362434,-2.616572134523453e-05,-4862.846935426231,-192.21626326105743,0.0,181.46474970348456,22.971447210712583,0.1518785695469623,169.11477053775985,202.3134212914742,-0.0303717005362612,69.36473047143228,0.0,0.0019149775784511,0.0099944676060548,-3.5241419012086222e-06,1.2161883917339904e-05,-0.0020309491516773,-2.3112150508321204e-05,6.283162195029078,-5.134696231319542,-159.53060390551337,181.4266175173724,0.0010900922171439,69.47701501599839,0.0023487395308163,-0.0004729024442183,-0.0024754667306184,0.0005383165020378,0.0,-77.36280113855102,0.0122948243538358,69.36953682644379,-0.0004729841356137,69.47432313053513,-0.0010400710529363,-8.954583415091683e-06,-0.0005179287968621,-77.26277684325271,0.001089420817093
4930.146341426145,-2.620160120298035e-05,-4862.8539158237245,-192.2092951893392,0.0,181.43686351970345,22.97154699615598,0.1518720168311937,169.12166527920542,202.3211215163033,-0.0303663131825743,69.365028684519,0.0,0.0019148984156935,0.0099590679106723,-3.640150900719963e-06,1.2113559698562329e-05,-0.0020310352865211,-2.314296934882663e-05,6.283162164210237,-4.69304097780907,-159.5238451490579,181.39866780284572,0.0010899266525982,69.47730730179555,0.0023486492293083,-0.0004728991621548,-0.0024755599592975,0.0005390784367494,0.0,-77.36244568522751,0.0123124871499524,69.36984182560174,-0.0004729809891305,69.4746114138658,-0.0010399496997457,-8.842949697352709e-06,-0.0005186207194333,-77.26228153086906,0.0010892542150221
4930.375951522697,-2.6238580540918478e-05,-4862.860895020601,-192.20234688975984,0.0,181.40907753468505,22.971646428160224,0.151865487300332,169.12854791833314,202.32879724875423,-0.0303609181951365,69.36532582041114,0.0,0.0019148193532496,0.0099237945637997,-3.745026491514264e-06,1.20651167127414e-05,-0.0020311212920001,-2.3173768805855038e-05,6.28316213341078,-4.228399211966964,-159.51709762207415,181.37081573040905,0.0010897616919056,69.47759855933533,0.0023485591521452,-0.0004728958900504,-0.002475652942462,0.0005398429747351,0.0,-77.36209194973218,0.0123301019347807,69.37014576613919,-0.0004729778542323,69.4748986703243,-0.0010398288305635,-8.745384960424249e-06,-0.0005193121083284,-77.2617869390024,0.001089088184882
4930.605562648606,-2.627654429712536e-05,-4862.867873014981,-192.195415422192,0.0,181.381391144378,22.971745507986427,0.151858980871898,169.13542044237627,202.3364517516303,-0.0303555155484621,69.3656218827697,0.0,0.0019147403683021,0.0098886471143655,-3.838128565160575e-06,1.201668957791836e-05,-0.0020312071902553,-2.3204592681769754e-05,6.283162102586904,-3.743046748926197,-159.51035926395485,181.34306123364675,0.0010895973297738,69.47788879094132,0.002348469266896,-0.0004728926297606,-0.0024757457163132,0.0005406100178567,0.0,-77.36174019337149,0.0123476771447811,69.37044865160544,-0.0004729747290542,69.47518490459423,-0.0010397084458327,-8.662288019954154e-06,-0.0005200039747458,-77.2612928082156,0.0010889227282405
4930.835174800409,-2.631537232489421e-05,-4862.8748498050045,-192.18849898905648,0.0,181.35380378480616,22.971844236891027,0.1518524974638971,169.14228505164616,202.3440871626977,-0.0303501052180284,69.36591687557386,0.0,0.0019146614363891,0.0098536250769529,-3.919049436703049e-06,1.1968406309806792e-05,-0.0020312930052348,-2.323548080330088e-05,6.283162071698783,-3.2393608448054607,-159.50362781364186,181.3154042152724,0.0010894335610274,69.47817799914327,0.0023483795620775,-0.0004728893821996,-0.0024758382959655,0.0005413794691576,0.0,-77.36139041597406,0.0123652196104772,69.37075048522551,-0.0004729716127113,69.4754701211104,-0.0010395885446844,-8.593635289039601e-06,-0.0005206972386736,-77.2607991542975,0.0010887578463023
4931.06478797465,-2.6354941785892902e-05,-4862.881825388801,-192.18159671184577,0.0,181.32631484004355,22.971942616125155,0.1518460369957096,169.14914407549043,202.35170470869485,-0.0303446871803496,69.36621080247012,0.0,0.0019145825313752,0.0098187279204575,-3.987658371778185e-06,1.192038660429571e-05,-0.0020313787627229,-2.326646952529388e-05,6.283162040710061,-2.7198085529077978,-159.49690089473464,181.28784455258847,0.0010892703803628,69.47846618665574,0.0023482900276624,-0.0004728861434663,-0.0024759306949385,0.0005421512171896,0.0,-77.36104197659833,0.0123827331908228,69.37105127055389,-0.0004729685090925,69.47575432409728,-0.0010394691250142,-8.53928182299189e-06,-0.0005213927407617,-77.2603066350394,0.001088593540369
4931.29440216789,-2.639513034372581e-05,-4862.888799764511,-192.17470531658492,0.0,181.2989237601076,22.972040646935,0.1518395993869471,169.15600005835037,202.3593080103716,-0.030339261413108,69.36650366700196,0.0,0.0019145036243823,0.0097839551756761,-4.044128475893363e-06,1.1872740380420667e-05,-0.0020314644914106,-2.3297591047674213e-05,6.283162009588539,-2.1869346400957395,-159.49017592956125,181.26038216060647,0.001089107782998,69.4787533564622,0.0023482006140816,-0.0004728829170605,-0.0024760229662142,0.0005429251453938,0.0,-77.3606952855283,0.0124002275030318,69.3713510112488,-0.0004729654147462,69.47603751750727,-0.001039350183573,-8.49884988470923e-06,-0.0005220912263409,-77.25981487092315,0.0010884298114259
4931.524017376699,-2.6435818350908563e-05,-4862.895772930272,-192.167821694906,0.0,181.27163001099143,22.972138330561577,0.1518331845579196,169.16285560466488,202.3669005155144,-0.0303338278950986,69.36679547321891,0.0,0.0019144246867986,0.0097493063058513,-4.088794021415519e-06,1.1825565624749411e-05,-0.0020315502198863,-2.3328872777090014e-05,6.28316197830681,-1.6433491225240833,-159.4834502944517,181.23301686780607,0.0010889457643755,69.47903951171529,0.0023481112924579,-0.0004728797039202,-0.002476115141758,0.0005437011460303,0.0,-77.36035037260419,0.0124177114108516,69.37164971047004,-0.0004729623287796,69.47631970508841,-0.0010392317160764,-8.471595577547631e-06,-0.0005227933303779,-77.25932386648775,0.0010882666598907
4931.75363359766,-2.6476890229912718e-05,-4862.902744884228,-192.16094433139548,0.0,181.24443306336707,22.972235668240465,0.1518267924298411,169.1697132368446,202.37448406453663,-0.0303283866062007,69.36708622510584,0.0,0.0019143456911483,0.0097147807661229,-4.122139047937809e-06,1.1778947292306012e-05,-0.002031635975757,-2.3360338027193066e-05,6.283161946841559,-1.091714481782978,-159.47672146180315,181.20574848428512,0.0010887843200791,69.47932465570223,0.0023480220521065,-0.0004728764995168,-0.0024762072349561,0.0005444791071079,0.0,-77.36000668097657,0.0124351892594289,69.37194737144907,-0.0004729592557385,69.47660089044973,-0.0010391137173319,-8.456677181383612e-06,-0.0005234995938284,-77.25883421495826,0.0010881040860946
4931.983250827368,-2.65182365403747e-05,-4862.909715624519,-192.1540701685168,0.0,181.2173324189696,22.972332661202,0.1518204229243094,169.17657548171516,202.38206201861985,-0.0303229375274648,69.36737592617793,0.0,0.0019142666092562,0.0096803780576938,-4.144869324207809e-06,1.1732957257164815e-05,-0.0020317217874728,-2.3392006040008163e-05,6.2831619151735465,-0.5347326240631188,-159.46998691290278,181.17857687118283,0.0010886234461794,69.47960879192291,0.0023479328435968,-0.0004728733079683,-0.0024762992977082,0.0005452589110288,0.0,-77.35966457100405,0.0124526700618995,69.37224399789343,-0.0004729561915773,69.47688107701512,-0.0010389961813688,-8.45312176980399e-06,-0.0005242104641093,-77.25834560155927,0.0010879420903564
4932.212869062434,-2.65597554273626e-05,-4862.916685149289,-192.1471958993216,0.0,181.19032760465973,22.97242931067132,0.1518140759630231,169.18344478527263,202.38963796578892,-0.0303174806410511,69.36766458057552,0.0,0.0019141874147013,0.0096460976371732,-4.157771058456895e-06,1.1687653357805494e-05,-0.0020318076818624,-2.34238914592708e-05,6.283161883288127,0.0248683537787548,-159.4632442223284,181.15150178557545,0.0010884631389013,69.47989192398907,0.0023478436341213,-0.000472870129741,-0.0024763913649145,0.0005460404520859,0.0,-77.35932408011065,0.0124701623405601,69.37253959290125,-0.0004729531358706,69.47716026804522,-0.001038879101574,-8.459764679791611e-06,-0.0005249262825576,-77.25785803295648,0.001087780672119
4932.4424882994745,-2.6601353065319705e-05,-4862.923653456681,-192.14032000663343,0.0,181.16341818828744,22.972525617868182,0.1518077514685081,169.19032336749083,202.3972136787256,-0.0303120159301543,69.36795219252329,0.0,0.0019141080840386,0.0096119389650507,-4.161669209686506e-06,1.1643079105434592e-05,-0.0020318936828977,-2.34560051134929e-05,6.283161851174473,0.5843475264359638,-159.4564912023926,181.124522975468,0.0010883033948542,69.48017405559452,0.0023477544164586,-0.000472866960862,-0.0024764834454447,0.000546823626062,0.0,-77.35898484400184,0.0124876696960906,69.37283415949629,-0.0004729500926288,69.47743846673936,-0.0010387624708354,-8.475312030876194e-06,-0.0005256473026446,-77.25737191941602,0.0010876198307264
4932.672108535121,-2.66427457286729e-05,-4862.930620544837,-192.13357048633875,0.0,181.13663757535937,22.97262158399482,0.1518014493835042,169.1971825773755,202.4046627424616,-0.0303065433718741,69.36823918445452,0.0,0.0019140294728703,0.0095779079337458,-4.0954115957398575e-06,1.159901829371384e-05,-0.0020319789362836,-2.348843973873674e-05,6.283161818739847,1.140964565205149,-159.44975659996047,181.09760585269785,0.001088144511612,69.48045517572324,0.0023476705807464,-0.0004728692518515,-0.0024765701518507,0.0005476102749707,0.0,-77.35926951475935,0.0125072260634795,69.37312728523423,-0.0004729416424992,69.47771569113488,-0.0010386462824343,-8.469893121999837e-06,-0.0005263756178257,-77.25626936123084,0.0010874592599394
4932.901729766016,-2.668246699907895e-05,-4862.937586412015,-192.1299373313536,0.0,181.1099923786824,22.97271721021868,0.1517951696919909,169.2038383863785,202.40899944131036,-0.0303010629740413,69.36852580295697,0.0,0.0019139542438068,0.0095439753584908,-3.858282744469883e-06,1.155494651205307e-05,-0.0020320607817534,-2.3522187791159392e-05,6.283161784991795,1.6919931601116998,-159.4432250304097,181.07074189799368,0.0010879862105398,69.48073515941687,0.0023476421230418,-0.0004728621041686,-0.0024766013937871,0.0005483863947561,0.0,-77.35854869604252,0.0125188554093367,69.37341873379367,-0.0004729426227888,69.4779920745359,-0.0010385305349803,-8.398498495047946e-06,-0.0005271343819264,-77.25617242035277,0.0010872992304028
4933.1313519888,-2.6719647280003745e-05,-4862.944551056797,-192.12712833679416,0.0,181.08338330420284,22.972812497767386,0.1517889122309471,169.21036013374632,202.41251371587364,-0.030295575017113,69.36881066988744,0.0,0.0019138796579752,0.0095101715039023,-3.613397738921368e-06,1.151205076298916e-05,-0.0020321419544237,-2.355830041019e-05,6.283161748879176,2.234734373377338,-159.4368273956721,181.0440347002913,0.0010878280465004,69.4810140419362,0.002347596389655,-0.0004728576977836,-0.002476650037493,0.0005491252071906,0.0,-77.35797832698412,0.0125294916325895,69.37370988422714,-0.0004729408764351,69.47826758806059,-0.0010384152229744,-8.506158908605592e-06,-0.0005279483827297,-77.25592571942558,0.0010871402172326
4933.360975200129,-2.6754802022243355e-05,-4862.95151447782,-192.1217490937384,0.0,181.05683326704903,22.972907447914576,0.1517826767997614,169.21694826270397,202.4185980521135,-0.0302900798221643,69.36909416077253,0.0,0.0019138035180997,0.0094765031535539,-3.451264744043256e-06,1.1471200146335434e-05,-0.002032224650659,-2.359572630412851e-05,6.283161711453282,2.766529858813979,-159.43036268352708,181.017460874065,0.0010876702053111,69.48129191312648,0.0023475108843227,-0.000472853850781,-0.0024767386540843,0.0005498405332848,0.0,-77.3575082450823,0.0125441357868142,69.3740003660659,-0.0004729385760166,69.47854214536076,-0.0010383003288948,-8.694170012257024e-06,-0.0005287931419887,-77.25557550678344,0.0010869820219981
4933.590599396677,-2.6788839891623848e-05,-4862.958476673415,-192.11405673049308,0.0,181.03035366840572,22.973002061905586,0.1517764633109286,169.22367949664118,202.42699157552724,-0.0302845774846444,69.36937646497047,0.0,0.0019137254690906,0.0094429581923832,-3.379168632446821e-06,1.1432226833035728e-05,-0.0020323092282353,-2.3632840452202384e-05,6.283161674339134,3.2847748824035627,-159.42375371773704,180.9910042417914,0.0010875128167878,69.4815688409478,0.0023474025335523,-0.0004728504702265,-0.0024768501487526,0.0005505570565876,0.0,-77.35712955140808,0.01256246520412,69.37428999364172,-0.0004729358284548,69.47881568396117,-0.0010381858326052,-8.853947262776409e-06,-0.0005296307398895,-77.25513446687918,0.0010868244860688
4933.820224575138,-2.682256754919249e-05,-4862.965437641618,-192.10529091980143,0.0,181.00395832373152,22.973096340914054,0.1517702717975989,169.23054682971485,202.43645128365935,-0.0302790679013061,69.36965769726623,0.0,0.0019136458246136,0.0094095275856443,-3.378469227037932e-06,1.13945770800362e-05,-0.0020323953762988,-2.366873951975765e-05,6.283161638440067,3.7869310802830696,-159.41700741583978,180.96464832927165,0.0010873559850833,69.48184486851882,0.0023472869997141,-0.0004728473569405,-0.0024769687198814,0.0005512895521398,0.0,-77.35679653060382,0.012582641127354,69.37457865898949,-0.0004729328462068,69.47908816861272,-0.0010380717182915,-8.95586514293656e-06,-0.0005304400648308,-77.25465312784496,0.0010866674934465
4934.049850732228,-2.685657906254832e-05,-4862.972397380317,-192.09632527885523,0.0,180.977658422738,22.97319028607212,0.1517641022896455,169.23751909947464,202.4461044193334,-0.0302735508813376,69.36993791714212,0.0,0.0019135650018021,0.0093762089884883,-3.4275187489384634e-06,1.135771815588501e-05,-0.0020324826798499,-2.370323563071434e-05,6.283161603943956,4.270538891649658,-159.41015508394912,180.93838187235812,0.0010871997734607,69.48212001247663,0.0023471723901475,-0.0004728443694203,-0.0024770862464837,0.0005520424727529,0.0,-77.35648373472542,0.0126033046326597,69.37486631276961,-0.0004729297731101,69.47935959132514,-0.001037957975731,-9.00569317871022e-06,-0.0005312166833793,-77.25415888335546,0.0010865109823523
4934.27947786467,-2.689126552290991e-05,-4862.979355887365,-192.087578841029,0.0,180.95146023120407,22.97328389850974,0.1517579547489936,169.2445656492629,202.455535480738,-0.0302680262243435,69.37021715212549,0.0,0.0019134833570722,0.0093430034448823,-3.5075116719591483e-06,1.1321231935597271e-05,-0.002032570784206,-2.3736522981438267e-05,6.283161570656604,4.733229605688415,-159.40322761931552,180.9121990493903,0.0010870442067711,69.4823942702987,0.0023470618904903,-0.0004728414314393,-0.002477199597426,0.0005528145739958,0.0,-77.35617852814639,0.0126237683303612,69.37515293836853,-0.0004729266813979,69.47962996292259,-0.0010378445994122,-9.01519417057829e-06,-0.0005319650752878,-77.25366373956449,0.0010863549302
4934.509105969196,-2.6926851135922087e-05,-4862.986313160641,-192.07919670357728,0.0,180.9253657127151,22.973377179371848,0.1517518290824883,169.25166237310816,202.46460244520645,-0.0302624937568499,69.37049541315223,0.0,0.0019134011599385,0.0093099126672203,-3.603539371240724e-06,1.1284812222567936e-05,-0.0020326594213052,-2.3768931834988115e-05,6.283161538247751,5.172736963515983,-159.3962493819771,180.88609794561327,0.0010868892840842,69.48266762951025,0.0023469562327465,-0.0004728385052598,-0.0024773080949618,0.0005536023561827,0.0,-77.35587505768065,0.012643768792955,69.37543853473251,-0.0004729236036823,69.4798993036587,-0.0010377315873796,-8.995309717802999e-06,-0.0005326929021802,-77.25317196257758,0.0010861993371935
4934.738735042553,-2.6963432040801924e-05,-4862.993269198059,-192.0711882452485,0.0,180.89937407000068,22.97347012981813,0.1517457251758116,169.25879178722388,202.4732970999308,-0.0302569533438343,69.3707727027778,0.0,0.0019133186029692,0.009276937822999,-3.704481550036151e-06,1.1248254607416432e-05,-0.0020327483996798,-2.380080067349974e-05,6.283161506378913,5.586908258316552,-159.38923807630724,180.8600789081614,0.0010867349906949,69.48294007472197,0.0023468550358227,-0.0004728355708592,-0.0024774121473442,0.0005544018705553,0.0,-77.35557042046653,0.0126632583783899,69.3757231077398,-0.000472920556294,69.48016763625938,-0.0010376189401731,-8.955956631085704e-06,-0.0005334080280864,-77.2526850453372,0.0010860442145466
