sideslipRR,rollrate,vx,longslipFL,FyRR,vy,FxRL,brake,RR,ay,pitchrate,FxRR,roll,signal,ax,sideslipRL,steeringangel,FxFL,gas,FR,sideslipFR,pitch,y,yaw,FyFL,FxFR,sideslipFL,longslipRR,signal,slip,FyRL,az,FyFR,slip1,FL,x,yawrate,RL,longslipFR,longslipRL
-0.0019620503651506,2.447419986496193e-07,29.28503238259172,-0.0004763843834551,163.39442340961867,-1.1258353328600975e-06,272.4793657820324,0.0,88.61915856361296,3.333389705865858e-06,4.397667169925096e-05,272.4809928093913,-8.839109038974049e-07,0.0,0.0493684347686294,0.0019619710388276,0.0,-77.21711934240096,0.1981585571804548,88.43203722120194,-0.0024058364807742,-0.0014566459978308,-4864.290349671272,-0.0292450537238088,-195.08586399594307,-77.21575645786179,0.0024057746860345,0.0016369996079897,6.438719389762254,-3.983715448406496e-08,-163.39100592697352,-7.801225328705506e-05,195.08759803789337,6.283185267342431,88.4320366279072,4983.158259634926,1.0509914084600045e-07,88.61915475191984,-0.0004763840158523,0.001636957721237
-0.0019620626337083,2.4420105162103977e-07,29.28552548470513,-0.0004763721528915,163.39461234466702,-1.1233637710197565e-06,272.37613996888035,0.0,88.62059646485767,3.327650302574182e-06,4.389051500382959e-05,272.3777622052035,-8.814662707637374e-07,0.0,0.049234951735075,0.001961983495729,0.0,-77.2154913845462,0.1981250822198676,88.4335274179751,-0.0024058440743422,-0.0014562067048326,-4864.298912973856,-0.029245052674746,-195.08739205103,-77.21413231066572,0.0024057824343145,0.001636387347095,6.6679705450061695,-3.974781248065296e-08,-163.39120170123542,-7.789689306635077e-05,195.08912264773556,6.283185267431774,88.43352682651931,4983.450987756357,1.0474737653123817e-07,88.62059266579855,-0.0004763717858099,0.0016363455916528
-0.0019620748855423,2.434447833042128e-07,29.28601725353841,-0.0004763599562953,163.39480265966355,-1.12084485791945e-06,272.2731920535097,0.0,88.62203047408768,3.322359528947105e-06,4.380404763262952e-05,272.2748095412234,-8.790282529166085e-07,0.0,0.0491018260738754,0.0019619959318108,0.0,-77.21386861403735,0.1980916978650137,88.43501358638385,-0.0024058516578899,-0.0014557682748856,-4864.307476420074,-0.0292450516292382,-195.0889181476469,-77.21251334008994,0.0024057901657751,0.0016357767240095,6.880555246499625,-3.965686392370852e-08,-163.39139853443115,-7.771256106984865e-05,195.0906458441724,6.283185267522723,88.43501299686407,4983.743720799195,1.0438907376690697e-07,88.62202668724328,-0.0004763595897779,0.0016357350989268
-0.0019620871189051,2.4249982723990574e-07,29.286507692662514,-0.0004763477934868,163.39499419232465,-1.1182730035840885e-06,272.17052130300874,0.0,88.62346060254205,3.3173783449129063e-06,4.371700717607164e-05,272.172134088186,-8.765988578915738e-07,0.0,0.0489690569635266,0.0019620083465284,0.0,-77.21225097331032,0.1980584038704488,88.43649573754341,-0.0024058592245412,-0.001455330712556,-4864.316040009536,-0.0292450505873418,-195.09044175119203,-77.21089948633772,0.0024057978747906,0.0016351677346506,7.075942143200675,-3.9564122558032865e-08,-163.3915963713548,-7.746223429379109e-05,195.0921669842488,6.283185267615464,88.43649515004165,4984.036458750134,1.0402584713799897e-07,88.62345682752058,-0.0004763474275774,0.0016351262389184
-0.0019620993320321,2.413934386119882e-07,29.28699680564041,-0.000476335664289,163.3951867749943,-1.1156444359666582e-06,272.068127000829,0.0,88.62488686139928,3.3125768743591483e-06,4.362915164546948e-05,272.0697351322007,-8.741798228497323e-07,0.0,0.0488366436094549,0.0019620207392229,0.0,-77.21063840085884,0.1980251999903608,88.43797388251758,-0.0024058667677389,-0.001454894024923,-4864.324603741857,-0.0292450495490973,-195.09196233763677,-77.20929068595251,0.0024058055560121,0.0016345603749604,7.253642869623156,-3.946946377188902e-08,-163.39179514243602,-7.714933612852625e-05,195.093685439622,6.283185267710122,88.43797329710034,4984.329201595904,1.0365927728377581e-07,88.62488309783991,-0.0004763352990298,0.0016345190075312
-0.0019621115231629,2.401528567679596e-07,29.287484596027,-0.0004763235685165,163.39538023665344,-1.1129570729933237e-06,271.9660084253083,0.0,88.62630926177738,3.3078328561616936e-06,4.354026077729784e-05,271.96761195344885,-8.717726121019961e-07,0.0,0.0487045852180712,0.0019620331091297,0.0,-77.20903083032835,0.1979920859794564,88.43944803231722,-0.0024058742812982,-0.0014544582213671,-4864.333167616651,-0.0292450485145298,-195.09347939732697,-77.20768687085351,0.0024058132043979,0.0016339546409671,7.413213266495803,-3.937282020207222e-08,-163.39199476476094,-7.677768714767677e-05,195.0952006021469,6.283185267806766,88.43944744903608,4984.621949323268,1.0329088205688128e-07,88.62630550935268,-0.000476323203949,0.0016339134007669
-0.0019621236905579,2.388048544067623e-07,29.287971067369547,-0.0004763115059941,163.3955744046931,-1.1102103784106737e-06,271.8641648887477,0.0,88.62772781473727,3.3030479349563726e-06,4.3450136873790255e-05,271.8657638649178,-8.693784197731673e-07,0.0,0.0485728810515621,0.0019620454553912,0.0,-77.20742819327616,0.1979590615921744,88.44091819789959,-0.0024058817594452,-0.001454023313348,-4864.341731633531,-0.0292450474836496,-195.0949924388028,-77.20608797119267,0.0024058208152418,0.0016333505288473,7.554254490929003,-3.927417682013229e-08,-163.39219514340346,-7.635149964870415e-05,195.096711888736,6.283185267905409,88.44091761679151,4984.914701919025,1.0292209210678563e-07,88.62772407315484,-0.0004763111421556,0.0016333094147965
-0.0019621358325152,2.373752399848324e-07,29.288456223207728,-0.0004762994765378,163.39576910661725,-1.1074052047416106e-06,271.76259567943606,0.0,88.62914253125592,3.2981232085379885e-06,4.335860556032544e-05,271.764190155186,-8.669981770870301e-07,0.0,0.0484415303372775,0.0019620577770682,0.0,-77.20583041770429,0.1979261265830791,88.44238439016912,-0.0024058891968525,-0.0014535893141747,-4864.350295792113,-0.0292450464564532,-195.09650099202,-77.20449391390326,0.0024058283841959,0.0016327480346655,7.676414013314567,-3.9173565496014686e-08,-163.392396172832,-7.587523333891902e-05,195.09821874553128,6.2831852680060205,88.44238381125712,4985.207459370011,1.025542302473123e-07,88.629138800259,-0.0004762991134634,0.0016327070456866
-0.0019621479473849,2.358885046871801e-07,29.288940067073632,-0.0004762874799697,163.3959641715968,-1.1045436241205703e-06,271.66130011735686,0.0,88.6305534222559,3.292985926545891e-06,4.3265516240392434e-05,271.6628901430578,-8.646325642867328e-07,0.0,0.0483105323558407,0.0019620700731535,0.0,-77.20423742998851,0.1978932807072539,88.44384661997587,-0.0024058965886737,-0.0014531562387691,-4864.358860092012,-0.0292450454329246,-195.09800461163456,-77.20290462445578,0.0024058359072927,0.0016321471547358,7.779386498465984,-3.907105925523839e-08,-163.39259773830682,-7.535364487000217e-05,195.0997206521899,6.283185268108527,88.44384604326989,4985.500221663096,1.0218849693480993e-07,88.63054970162374,-0.0004762871176909,0.0016321062897734
-0.0019621600335812,2.343674899980278e-07,29.289422602491992,-0.0004762755161123,163.39615943185385,-1.1016287561316923e-06,271.5602775046,0.0,88.63196049856923,3.2875683528136866e-06,4.317074230737593e-05,271.5618631293881,-8.622820254954037e-07,0.0,0.0481798863606145,0.0019620823425857,0.0,-77.20264915510579,0.1978605237198853,88.44530489811667,-0.0024059039305598,-0.0014527241034276,-4864.367424532847,-0.0292450444130367,-195.0995028798038,-77.20132002712518,0.0024058433809617,0.0016315478852342,7.862914568797429,-3.896676638884231e-08,-163.39279971750994,-7.479164853228476e-05,195.10121712480048,6.28318526821282,88.44530432361458,4985.792988785187,1.0182595741706537e-07,88.63195678811616,-0.0004762751546537,0.0016315071432605
-0.0019621720895935,2.328331929361169e-07,29.28990383298025,-0.0004762635847915,163.3963547238966,-1.098664594586958e-06,271.45952717191824,0.0,88.6333637709662,3.281821343662617e-06,4.307418109500633e-05,271.4611084429957,-8.599467864010611e-07,0.0,0.0480495916449744,0.0019620945842647,0.0,-77.20106551740135,0.1978278553764266,88.44675923533465,-0.002405911218679,-0.0014522929255806,-4864.3759891142345,-0.0292450433967522,-195.10099540867407,-77.19974004678392,0.0024058508020419,0.0016309502225409,7.926789447633586,-3.8860824620796776e-08,-163.39300198215955,-7.419431943066892e-05,195.10270771883785,6.2831852683187615,88.44675866302394,4986.085760723225,1.0146753536112021e-07,88.63336007054062,-0.0004762632241804,0.0016309096025656
-0.0019621841139956,2.3130449906937555e-07,29.29038376204856,-0.0004762516858364,163.39654988967573,-1.0956558345304032e-06,271.35904841685266,0.0,88.63476325011644,3.275706845880375e-06,4.297575374511349e-05,271.36062537909686,-8.576268741269707e-07,0.0,0.0479196474595369,0.0019621067970642,0.0,-77.19948644146456,0.1977952754327888,88.44820964232106,-0.0024059184497274,-0.0014518627235541,-4864.384553835796,-0.0292450423840255,-195.10248184258845,-77.19816460696043,0.0024058581677919,0.0016303541628116,7.9708514810428355,-3.87533950978632e-08,-163.3932043996018,-7.356681228641114e-05,195.10419203121745,6.283185268426191,88.44820907217935,4986.378537464183,1.0111400783566281e-07,88.63475955959883,-0.0004762513260895,0.0016303136638872
-0.001962196105453,2.2979817036024717e-07,29.29086239319967,-0.0004762398190795,163.39674477754443,-1.092607707567753e-06,271.2588405960444,0.0,88.63615894664899,3.2691992598459804e-06,4.287540468387246e-05,271.2604132914416,-8.553221387603356e-07,0.0,0.0477900531269024,0.0019621189798483,0.0,-77.19791185174697,0.1977627836454992,88.44965612971407,-0.0024059256209334,-0.0014514335163341,-4864.393118697152,-0.0292450413748042,-195.1039618599597,-77.19659363317032,0.0024058654758981,0.0016297597026676,7.994990536888673,-3.864465693724164e-08,-163.39340683442052,-7.291432750537755e-05,195.10566970231488,6.283185268534929,88.44965556171117,4986.671318995074,1.0076600611777137e-07,88.63615526595024,-0.0004762394602153,0.0016297193239
-0.0019622080627291,2.2832871322485405e-07,29.291339729929465,-0.0004762279843598,163.3969392430988,-1.0895258259789427e-06,271.15890301823134,0.0,88.63755087107168,3.262282470947512e-06,4.277310100829609e-05,271.1604714858701,-8.530322748746254e-07,0.0,0.047660807903086,0.0019621311314855,0.0,-77.19634167486278,0.1977303797709373,88.45109870810283,-0.0024059327300522,-0.0014510053233371,-4864.401683697922,-0.0292450403690302,-195.10543517465032,-77.19502705188228,0.0024058727244721,0.0016291668382667,7.999146280102865,-3.8534801801297833e-08,-163.39360915019654,-7.224203680948432e-05,195.10714041652528,6.283185268644784,88.45109814220129,4986.964105302943,1.0042401716965484e-07,88.63754720013054,-0.0004762276263891,0.0016291265788165
-0.0019622199846906,2.2690831455811243e-07,29.29181577572618,-0.000476216181516,163.39713314999125,-1.086416028925409e-06,271.05923500572504,0.0,88.63893903383148,3.2549509085209324e-06,4.266883183908423e-05,271.06079928137507,-8.507568448879498e-07,0.0,0.047531911059877,0.0019621432508598,0.0,-77.1947758375685,0.1976980635668449,88.45253738802526,-0.0024059397753705,-0.001450578164187,-4864.41024883773,-0.0292450393666414,-195.10690153723587,-77.19346479053627,0.0024058799120558,0.001628575566007,7.9833083234916495,-3.84240288177415e-08,-163.39381121080493,-7.155506671766521e-05,195.10860390371755,6.283185268755558,88.45253682418237,4987.256896374871,1.0008838832985265e-07,88.63893537261173,-0.0004762158244474,0.0016285354250901
-0.0019622318703098,2.2554698854302267e-07,29.292290534071,-0.0004762044104015,163.39732637046242,-1.0832842519348106e-06,270.95983590540254,0.0,88.64032344530187,3.247211683413614e-06,4.2562607173880005e-05,270.9613960215589,-8.484953012673012e-07,0.0,0.0474033618939925,0.0019621553368874,0.0,-77.19321427029709,0.1976658347910264,88.45397217997139,-0.0024059467556853,-0.0014501520585004,-4864.418814116202,-0.0292450383675728,-195.10836073581203,-77.1919067800327,0.0024058870376128,0.0016279858823506,7.947516253698312,-3.8312540061247225e-08,-163.39401288209606,-7.085845247564436e-05,195.1100599389993,6.283185268867046,88.4539716181399,4987.549692197974,9.975933546498207e-08,88.6403197937898,-0.0004762040542379,0.0016279458592441
-0.0019622437186682,2.242525477024885e-07,29.292764008437658,-0.0004761926708634,163.39751878590394,-1.0801364005062485e-06,270.8607050442037,0.0,88.64170411577369,3.2390748948797477e-06,4.245445692816265e-05,270.8622610301723,-8.462470086568913e-07,0.0,0.0472751596693731,0.0019621673885261,0.0,-77.1916569045165,0.1976336932022177,88.4554030943842,-0.0024059536702941,-0.0014497270256837,-4864.427379532961,-0.029245037371758,-195.109812596268,-77.19035295286253,0.0024058941005217,0.0016273977837226,7.891859532257184,-3.820053631219541e-08,-163.39421403323135,-7.015707572022619e-05,195.1115083425732,6.28318526897905,88.45540253451409,4987.842492759404,9.943695126648989e-08,88.64170047397499,-0.0004761923156075,0.0016273578777593
-0.0019622555289563,2.2303074415697935e-07,29.293236202292636,-0.0004761809627644,163.3977102872326,-1.0769782431806674e-06,270.7618417540907,0.0,88.64308105545278,3.230562321283879e-06,4.234442963574084e-05,270.7633936357328,-8.44011264874479e-07,0.0,0.0471473036495903,0.0019621794047885,0.0,-77.19010367580772,0.1976016385595045,88.45683014166127,-0.002405960518974,-0.0014493030847407,-4864.4359450876345,-0.0292450363791305,-195.11125698254105,-77.18880324546326,0.0024059011005649,0.0016268112664498,7.816477271986409,-3.8088213479079335e-08,-163.39441453805068,-6.94556501315143e-05,195.11294897914465,6.283185269091373,88.45682958370054,4988.135298046346,9.912121519856357e-08,88.64307742338984,-0.0004761806084155,0.0016267714770228
-0.001962267300475,2.2188538720770715e-07,29.29370711909492,-0.0004761692859706,163.39790077520755,-1.0738153171398652e-06,270.66324536859656,0.0,88.64445427447717,3.2216964513708344e-06,4.223259116301271e-05,270.6647931686904,-8.417873210426929e-07,0.0,0.047019793089565,0.0019621913847511,0.0,-77.18855452264327,0.1975696706229055,88.4582533321565,-0.0024059673019602,-0.0014488802540931,-4864.444510779847,-0.0292450353896243,-195.1126937962677,-77.18725759688246,0.0024059080379151,0.0016262263269444,7.721557889278311,-3.7975759377513136e-08,-163.39461427622263,-6.875866483862336e-05,195.1143817569256,6.283185269203827,88.4582527760522,4988.428108046016,9.881200568524317e-08,88.644450652186,-0.0004761689325237,0.0016261866535002
-0.0019622790326341,2.2081847476883578e-07,29.294176762295912,-0.0004761576403511,163.39809016065735,-1.070652847222787e-06,270.5649152222952,0.0,88.64582378290972,3.2125065520152955e-06,4.21190232913525e-05,270.5664589605419,-8.395744002935592e-07,0.0,0.0468926272379052,0.0019622033275631,0.0,-77.18700938658093,0.1975377891532503,88.45967267618121,-0.0024059740199205,-0.0014484585514156,-4864.453076609229,-0.0292450344031753,-195.1141229762685,-77.18571595013347,0.0024059149131185,0.0016256429615901,7.607338633156691,-3.7863351013603576e-08,-163.39481313433495,-6.807037204590746e-05,195.1158066263609,6.283185269316236,88.45967212188091,4988.720922745672,9.85091120504096e-08,88.64582017043732,-0.0004761572878024,0.0016256034036298
-0.0019622907249517,2.1983036595145533e-07,29.294645135339405,-0.0004761460257842,163.39827836459983,-1.067495679725522e-06,270.4668506374438,0.0,88.64718959073608,3.203029161757758e-06,4.200382221410148e-05,270.46839033054863,-8.37371714931822e-07,0.0,0.0467658053218803,0.0019622152324546,0.0,-77.18546821355736,0.1975059939121302,88.46108818400687,-0.0024059806739263,-0.0014480379934844,-4864.461642575407,-0.0292450334197218,-195.1155444976835,-77.18417825159874,0.0024059217270746,0.0016250611666898,7.474104992277484,-3.775115236025628e-08,-163.39501100684186,-6.739477236420334e-05,195.1172235783512,6.283185269428434,88.46108763145862,4989.013742132603,9.821224574803689e-08,88.64718598813772,-0.0004761456741238,0.0016250217237649
-0.0019623023770511,2.189199544374455e-07,29.29511224166142,-0.0004761344421556,163.39846531826922,-1.0643482319536912e-06,270.3690509480325,0.0,88.64855170787891,3.193298005137921e-06,4.188709698257599e-05,270.3705866102112,-8.351784818424963e-07,0.0,0.0466393265681981,0.0019622270987427,0.0,-77.18393095334226,0.1974742846620022,88.46249986586542,-0.0024059872654243,-0.0014476185960416,-4864.470208678012,-0.0292450324392054,-195.1169583707193,-77.1826444523355,0.0024059284810153,0.0016244809385937,7.322189981356209,-3.763931268699626e-08,-163.39520779689542,-6.673555011126312e-05,195.1186326425539,6.283185269540273,88.46249931501957,4989.30656619413,9.792105553329056e-08,88.64854811521539,-0.0004761340913747,0.0016244416102994
-0.0019623139886581,2.1808488585169225e-07,29.295578084690117,-0.0004761228893571,163.39865096309293,-1.0612144558865616e-06,270.2715154922512,0.0,88.64991014419762,3.183348486324447e-06,4.176896787653049e-05,270.2730471352456,-8.32993936048557e-07,0.0,0.046513190198568,0.0019622389258379,0.0,-77.18239756025874,0.1974426611661765,88.46390773195246,-0.0024059937961993,-0.001447200373676,-4864.478774916674,-0.0292450314615715,-195.1183646393696,-77.1811145072979,0.0024059351764817,0.0016239022736628,7.151973308804463,-3.75279653636544e-08,-163.39540341705884,-6.609607966145414e-05,195.12003388485667,6.283185269651621,88.46390718276139,4989.599394917612,9.763513815273896e-08,88.64990656153329,-0.0004761225394438,0.001623863059637
-0.0019623255595978,2.1732168968951905e-07,29.296042667845672,-0.0004761113672813,163.3988352506019,-1.0580978108311697e-06,270.1742435850132,0.0,88.6512649094817,3.1732223995300546e-06,4.164956484224798e-05,270.17577121816777,-8.308173424160418e-07,0.0,0.0463873954015325,0.0019622507132458,0.0,-77.18086799220349,0.197411123188855,88.4653117924286,-0.0024060002683451,-0.0014467833397187,-4864.487341291028,-0.0292450304867699,-195.1197633794933,-77.17958837541694,0.002405941815296,0.0016233251681523,6.963880427656303,-3.7417226891537815e-08,-163.39559778981766,-6.547943413099033e-05,195.12142740519016,6.28318526976236,88.46531124484775,4989.892228290438,9.735405118698197e-08,88.65126133688203,-0.0004761110182232,0.0016232860680717
-0.0019623370897898,2.1662606252309362e-07,29.29650599454036,-0.000476099875839,163.3990181421972,-1.0550012546390586e-06,270.07723457910134,0.0,88.6526160134726,3.1629527593475557e-06,4.15290257296357e-05,270.0787582102469,-8.286480051979876e-07,0.0,0.0462619413915303,0.0019622624605732,0.0,-77.1793422127797,0.1973796704948687,88.46671205742076,-0.0024060066842254,-0.0014463675061568,-4864.495907800706,-0.0292450295147548,-195.12115469722164,-77.1780660213042,0.0024059483995387,0.0016227496184187,6.758381472157934,-3.730719672670886e-08,-163.39579084810256,-6.488830384538872e-05,195.122813334849,6.28318526987239,88.46671151140909,4990.185066300036,9.707732530097864e-08,88.65261245100241,-0.0004760995276258,0.0016227106319899
-0.001962348579245,2.159929066666374e-07,29.2969680681781,-0.0004760884149336,163.39919960901932,-1.0519272375423049e-06,269.98048777349493,0.0,88.65396346583532,3.1525788325795344e-06,4.140749486070064e-05,269.9820074084544,-8.264852762033938e-07,0.0,0.0461368273151668,0.0019622741675254,0.0,-77.17782018841335,0.1973483028503268,88.46810853702522,-0.0024060130464425,-0.001445952883562,-4864.504474445343,-0.0292450285454852,-195.12253872654617,-77.17654741187992,0.0024059549315162,0.0016221756205667,6.535990082676081,-3.7197957019900274e-08,-163.39598253543735,-6.432506598575047e-05,195.1241918337571,6.2831852699816295,88.46810799254519,4990.477908933867,9.6804473744128e-08,88.6539599135572,-0.0004760880675504,0.0016221367475265
-0.0019623600280605,2.154165660328101e-07,29.297428892154347,-0.0004760769844801,163.39937963163464,-1.0488777097413838e-06,269.88400249198645,0.0,88.65530727619375,3.142132960978221e-06,4.128512135475206e-05,269.8855181354799,-8.243285614635269e-07,0.0,0.0460120523325745,0.0019622858339074,0.0,-77.17630189081447,0.1973170200225015,88.469501241307,-0.0024060193578025,-0.0014455394810349,-4864.513041224572,-0.0292450275789252,-195.1239156273536,-77.17503251988828,0.0024059614137357,0.0016216031708087,6.297262121865505,-3.7089572898339744e-08,-163.39617280605324,-6.379171947492084e-05,195.1255630880121,6.283185270090013,88.46950069832515,4990.770756179422,9.653500349851537e-08,88.65530373416635,-0.0004760766379158,0.0016215644109146
-0.0019623714364137,2.148910415256294e-07,29.29788846985622,-0.000476065584403,163.3995581996587,-1.0458541377879558e-06,269.78777806665744,0.0,88.65664745412519,3.131655706631698e-06,4.116205747557295e-05,269.78928972210423,-8.221773255638391e-07,0.0,0.0458876156120489,0.0019622974596247,0.0,-77.17478729629168,0.1972858217792191,88.47089018030346,-0.0024060256212745,-0.0014451273061665,-4864.52160813803,-0.0292450266150435,-195.12528558281903,-77.17352132200159,0.0024059678488723,0.0016210322653511,6.042794285300841,-3.698209312647909e-08,-163.39636162503305,-6.3289946577991e-05,195.12692730649525,6.283185270197493,88.47088963879015,4991.063608024233,9.626842430531177e-08,88.65664392240222,-0.0004760652386435,0.001620993618381
-0.0019623828045575,2.1441008275380319e-07,29.2983468046622,-0.0004760542146265,163.39973531140302,-1.0428575275319195e-06,269.691813807597,0.0,88.65798400915544,3.1211717968681834e-06,4.103845718805698e-05,269.69332147749344,-8.200310945774676e-07,0.0,0.0457635162740618,0.0019623090446796,0.0,-77.17327638489192,0.1972547078894134,88.47227536402535,-0.002406031839958,-0.0014447163650145,-4864.530175185355,-0.029245025653814,-195.12664879685133,-77.17201379898104,0.0024059742397394,0.0016204629003049,5.773222610049427,-3.687555077422954e-08,-163.39654896816836,-6.282102705986067e-05,195.12828471803343,6.283185270304036,88.47227482395516,4991.356464455859,9.60042570437289e-08,88.65798048778463,-0.0004760538696585,0.0016204243660505
-0.0019623941328148,2.139673417517867e-07,29.298803899942065,-0.0004760428750816,163.39991097344668,-1.0398884532776791e-06,269.59610903395867,0.0,88.65931695076934,3.110708726910682e-06,4.0914474671754026e-05,269.5976127205112,-8.17889457720163e-07,0.0,0.0456397534441373,0.001962320589168,0.0,-77.17176914118882,0.1972236781229571,88.47365680245801,-0.0024060380170495,-0.0014443066620945,-4864.538742366184,-0.029245024695215,-195.1280054916085,-77.1705099358403,0.0024059805892599,0.0016198950717631,5.489220884909102,-3.676996432468345e-08,-163.39673482172964,-6.238590835202994e-05,195.1296355685314,6.283185270409622,88.47365626380933,4991.649325461896,9.574204106376361e-08,88.65931343979163,-0.0004760425308922,0.0016198566500248
-0.0019624054215724,2.135564795918549e-07,29.299259759056625,-0.0004760315657011,163.4000852001958,-1.0369470879137188e-06,269.5006630502989,0.0,88.66064628840843,3.100295027554979e-06,4.079026295711413e-05,269.50216275492613,-8.15752067779404e-07,0.0,0.0455163262239387,0.0019623320932752,0.0,-77.17026555324595,0.1971927322510187,88.47503450556253,-0.0024060441558087,-0.0014438982003857,-4864.547309680159,-0.0292450237392295,-195.12935590475533,-77.16900972126942,0.0024059869004356,0.001619328775733,5.191498966287395,-3.666533867183453e-08,-163.39691918211784,-6.198521378345104e-05,195.13098011797229,6.283185270514248,88.47503396831817,4991.9421910299725,9.548133989859142e-08,88.66064278785747,-0.0004760312222811,0.0016192904663204
-0.0019624166712753,2.13171316357805e-07,29.29971438535778,-0.0004760202864266,163.40025801335494,-1.034033244828546e-06,269.4054751740563,0.0,88.66197203148623,3.0899552689082938e-06,4.06659725372199e-05,269.40697089808936,-8.136186400893749e-07,0.0,0.045393233721414,0.001962343557272,0.0,-77.16876561346135,0.1971618700453941,88.47640848327771,-0.0024060502595242,-0.0014434909813497,-4864.555877126916,-0.0292450227858447,-195.13070028686215,-77.16751314791897,0.0024059931763184,0.0016187640082728,4.880801003930449,-3.656166656153079e-08,-163.39710205551924,-6.16192333213878e-05,195.13231863736956,6.28318527061792,88.47640794742374,4992.235061147751,9.522174563198039e-08,88.66196854138806,-0.0004760199437636,0.0016187258109967
-0.00196242788242,2.1280595866603007e-07,29.30016778218844,-0.0004760090372044,163.4004294413983,-1.0311464167924935e-06,269.310544732802,0.0,88.6632941893946,3.0797035547505448e-06,4.054175010041552e-05,269.31203647778244,-8.114889503963874e-07,0.0,0.0452704750419812,0.0019623549815093,0.0,-77.1672693181455,0.1971310912789064,88.47777874552065,-0.0024060563314833,-0.0014430850049631,-4864.564444706099,-0.0292450218350514,-195.1320388985072,-77.16602021234964,0.00240599941998,0.0016182007655167,4.5579035809357045,-3.6458929907243937e-08,-163.3972834574298,-6.12879113873932e-05,195.13365140589707,6.283185270720656,88.47777821104691,4992.527935802928,9.496288498399273e-08,88.66329070976731,-0.0004760086952893,0.001618162680187
-0.0019624390555494,2.124547661392336e-07,29.300619952882407,-0.0004759978179773,163.4005995190551,-1.0282858156069e-06,269.2158710081656,0.0,88.66461277146347,3.0695546420654687e-06,4.0417737494840414e-05,269.21735877553056,-8.093628318446842e-07,0.0,0.0451480492289181,0.0019623663664105,0.0,-77.16577666624659,0.1971003957251485,88.47914530218922,-0.002406062374942,-0.0014426802697616,-4864.573012417348,-0.0292450208868443,-195.13337200762857,-77.1645309136504,0.0024060056344843,0.0016176390431861,4.223613772698919,-3.6357101162545446e-08,-163.39746341207953,-6.099089618633266e-05,195.1349787079278,6.283185270822485,88.47914476908889,4992.820814983233,9.470442082618859e-08,88.66460930231746,-0.0004759974768006,0.0016176010696104
-0.0019624501912461,2.1211253007158866e-07,29.301070900764035,-0.0004759866286975,163.400768286734,-1.0254504153461967e-06,269.12145332833114,0.0,88.66592778703537,3.0595266110627585e-06,4.029407060583373e-05,269.1229371199371,-8.072401718105024e-07,0.0,0.0450259553830182,0.0019623777124657,0.0,-77.16428766006663,0.1970697831592075,88.48050816316075,-0.0024060683931009,-0.001442276772894,-4864.581580260307,-0.0292450199412211,-195.1346998871657,-77.16304525456434,0.0024060118228657,0.0016170788374054,3.8787671296458206,-3.6256144773018656e-08,-163.39764195170733,-6.072758569329176e-05,195.13630083069103,6.2831852709234415,88.48050763142984,4993.113698676426,9.444605327151792e-08,88.66592432837328,-0.0004759862882518,0.0016170409753859
-0.0019624612901273,2.117744166057565e-07,29.301520629148406,-0.0004759754693159,163.4009357899686,-1.0226389939429345e-06,269.02729097923003,0.0,88.66723924540177,3.049627813567493e-06,4.017087847885109e-05,269.0287707972577,-8.051209077089212e-07,0.0,0.0449041925389773,0.0019623890202234,0.0,-77.16280230492553,0.19703925335675,88.48186733829436,-0.0024060743890778,-0.0014418745101876,-4864.590148234622,-0.0292450189981822,-195.13602281205087,-77.16156324018051,0.0024060179880957,0.0016165201439405,3.5242255887916785,-3.615601862045295e-08,-163.39781911593863,-6.0497077251880776e-05,195.13761806143276,6.283185271023568,88.48186680793175,4993.4065868703065,9.41875234231832e-08,88.66723579721881,-0.0004759751295937,0.0016164823932722
-0.0019624723528372,2.1143615178276602e-07,29.30196914134124,-0.000475964339792,163.40110207874278,-1.0198501749040506e-06,268.9333832899335,0.0,88.6685471558596,3.0398628360894464e-06,4.0048282334693846e-05,268.93485913728995,-8.030050221909824e-07,0.0,0.0447827597780386,0.001962400290286,0.0,-77.16132060915578,0.1970088060942427,88.48322283743158,-0.0024060803658805,-0.0014414734762212,-4864.598716339932,-0.0292450180577306,-195.137341057064,-77.16008487891195,0.0024060241330668,0.0016159629588088,3.1608753193465606,-3.605667542143364e-08,-163.3979949511133,-6.0298220453408334e-05,195.1389306848491,6.283185271122911,88.4832223084384,4993.699479552703,9.392861213088745e-08,88.66854371814385,-0.0004759640007856,0.001615925319277
-0.0019624833800428,2.110938801307216e-07,29.302416440638705,-0.0004759532400762,163.4012672069833,-1.017082464444519e-06,268.8397295411057,0.0,88.6698515276661,3.030236209586576e-06,3.992639503125761e-05,268.8412014210526,-8.008925384183562e-07,0.0,0.0446616561196566,0.0019624115232983,0.0,-77.1598425822592,0.1969784411493435,88.48457467039694,-0.0024060863263909,-0.001441073664407,-4864.60728457589,-0.0292450171198711,-195.13865489421187,-77.15861018049107,0.0024060302605659,0.0016154072777416,2.7896245077551174,-3.595806397424652e-08,-163.39816950944092,-6.012965019241964e-05,195.1402389808536,6.283185271221522,88.48457414277652,4993.992376711477,9.366913923806437e-08,88.66984810039907,-0.0004759529017824,0.0016153697491214
